wind_speed,Nordtank NTK 150 
2.42,0.1293777311080637
2.43,0.1310911130844222
2.44,0.1327079981059887
2.45,0.1342261420575361
2.46,0.1356433008238361
2.47,0.1369572302896617
2.48,0.1381656863397847
2.49,0.1392664248589776
2.5,0.1402572017320125
2.51,0.1411357728436618
2.52,0.141899894078698
2.53,0.1425473213218928
2.54,0.1430758104580192
2.55,0.1434831173718488
2.56,0.1437669979481545
2.57,0.1439252080717081
2.58,0.1439555036272822
2.59,0.1438556404996491
2.6,0.1436233745735808
2.61,0.1432564617338498
2.62,0.1427526578652284
2.63,0.1421097188524891
2.64,0.1413254005804035
2.65,0.1403974589337446
2.66,0.1393236497972843
2.67,0.138101729055795
2.68,0.136729452594049
2.69,0.1352045762968185
2.7,0.1335248560488759
2.71,0.1316880477349934
2.72,0.1296919072399434
2.73,0.1275341904484982
2.74,0.1252126532454299
2.75,0.1227250515155108
2.76,0.1200691411435136
2.77,0.1172426780142102
2.78,0.1142434180123727
2.79,0.1110691170227737
2.8,0.1077175309301856
2.81,0.1041864156193803
2.82,0.1004735269751307
2.83,0.0965766208822084
2.84,0.0924934532253862
2.85,0.0882217798894359
2.86,0.0837593567591303
2.87,0.0791039397192411
2.88,0.0742532846545412
2.89,0.0692051474498026
2.9,0.0639572839897977
2.91,0.0585074501592988
2.92,0.0528534018430779
2.93,0.0469928949259073
2.94,0.0409236852925597
2.95,0.0346435288278069
2.96,0.0281501814164217
2.97,0.0214413989431762
2.98,0.0145149372928425
2.99,0.0073685523501928
3.0,0.0
3.01,0.0
3.02,0.0
3.03,0.0
3.04,0.0
3.05,0.0
3.06,0.0
3.07,0.0
3.08,0.0
3.09,0.0
3.1,0.0
3.11,0.0
3.12,0.0
3.13,0.0
3.14,0.0
3.15,0.0
3.16,0.0
3.17,0.0
3.18,0.0
3.19,0.0
3.2,0.0
3.21,0.0
3.22,0.0
3.23,0.0
3.24,0.0
3.25,0.0
3.26,0.0
3.27,0.0
3.28,0.0
3.29,0.0
3.3,0.0
3.31,0.0
3.32,0.0
3.33,0.0
3.34,0.0
3.35,0.0
3.36,0.0
3.37,0.0
3.38,0.0
3.39,0.0
3.4,0.0
3.41,0.0
3.42,0.0
3.43,0.0
3.44,0.0
3.45,0.0
3.46,0.0
3.47,0.0
3.48,0.0
3.49,0.0
3.5,0.0
3.51,0.0
3.52,0.0
3.53,0.0
3.54,0.0
3.55,0.0
3.56,0.0
3.57,0.0
3.58,0.0
3.59,0.0
3.6,0.0
3.61,0.0
3.62,0.0
3.63,0.0
3.64,0.0
3.65,0.0
3.66,0.0
3.67,0.0
3.68,0.0
3.69,0.0
3.7,0.0
3.71,0.0
3.72,0.0
3.73,0.0
3.74,0.0
3.75,0.0
3.76,0.0
3.77,0.0
3.78,0.0
3.79,0.0
3.8,0.0
3.81,0.0
3.82,0.0
3.83,0.0
3.84,0.0
3.85,0.0
3.86,0.0
3.87,0.0
3.88,0.0
3.89,0.0
3.9,0.0
3.91,0.0
3.92,0.0
3.93,0.0
3.94,0.0
3.95,0.0
3.96,0.0
3.97,0.0167121818473319
3.98,0.043536842767367
3.99,0.0712955086262108
4.0,0.1
4.01,0.1296598083302692
4.02,0.1602751085201367
4.03,0.1918437463381177
4.04,0.2243635675527202
4.05,0.2578324179324586
4.06,0.2922481432458468
4.07,0.3276085892614017
4.08,0.3639116017476277
4.09,0.4011550264730429
4.1,0.4393367092061601
4.11,0.4784544957154946
4.12,0.5185062317695543
4.13,0.559489763136853
4.14,0.6014029355859054
4.15,0.6442435948852281
4.16,0.688009586803328
4.17,0.7326987571087179
4.18,0.7783089515699136
4.19,0.8248380159554322
4.2,0.8722837960337776
4.21,0.9206441375734676
4.22,0.9699168863430144
4.23,1.020099888110936
4.24,1.071190988645736
4.25,1.1231880337159317
4.26,1.1760888690900373
4.27,1.229891340536564
4.28,1.2845932938240308
4.29,1.3401925747209409
4.3,1.396687028995811
4.31,1.4540745024171566
4.32,1.5123528407534934
4.33,1.571519889773324
4.34,1.631573495245168
4.35,1.692511502937537
4.36,1.7543317586189515
4.37,1.8170321080579117
4.38,1.8806103970229355
4.39,1.9450644712825376
4.4,2.010392176605236
4.41,2.076591358759533
4.42,2.143659863513945
4.43,2.211595536636988
4.44,2.2803962238971787
4.45,2.3500597710630173
4.46,2.4205840239030265
4.47,2.491966828185716
4.48,2.564206029679606
4.49,2.6372994741531963
4.5,2.711245007375007
4.51,2.7860404751135515
4.52,2.861683723137341
4.53,2.9381725972148978
4.54,3.01550494311472
4.55,3.093678606605326
4.56,3.1726914334552307
4.57,3.2525412694329527
4.58,3.3332259603069923
4.59,3.4147433518458694
4.6,3.4970912898180937
4.61,3.580267619992192
4.62,3.664270188136657
4.63,3.74909684002001
4.64,3.834745421410765
4.65,3.921213778077443
4.66,4.008499755788541
4.67,4.096601200312579
4.68,4.185515957418072
4.69,4.275241872873537
4.7,4.365776792447475
4.71,4.457118561908405
4.72,4.54926502702484
4.73,4.642214033565303
4.74,4.73596342729829
4.75,4.83051105399232
4.76,4.9258547594159054
4.77,5.021992389337565
4.78,5.118921789525814
4.79,5.216640805749151
4.8,5.315147283776096
4.81,5.414439069375165
4.82,5.514514008314878
4.83,5.61536994636373
4.84,5.717004729290241
4.85,5.819416202862927
4.86,5.922602212850309
4.87,6.026560605020883
4.88,6.131289225143171
4.89,6.236785918985682
4.9,6.343048532316942
4.91,6.450074910905447
4.92,6.557862900519714
4.93,6.666410346928259
4.94,6.775715095899603
4.95,6.885774993202244
4.96,6.9965878846047
4.97,7.108151615875488
4.98,7.220464032783125
4.99,7.333522981096108
5.0,7.447326306582962
5.01,7.561871855012194
5.02,7.677157472152323
5.03,7.7931810037718705
5.04,7.909940295639324
5.05,8.027433193523212
5.06,8.14565754319205
5.07,8.264611190414357
5.08,8.384291980958624
5.09,8.504697760593373
5.1,8.625826375087126
5.11,8.7476756702084
5.12,8.870243491725683
5.13,8.993527685407509
5.14,9.11752609702238
5.15,9.242236572338827
5.16,9.36765695712534
5.17,9.49378509715044
5.18,9.620618838182644
5.19,9.748156025990472
5.2,9.876394506342416
5.21,10.005332125007005
5.22,10.134966727752744
5.23,10.26529616034816
5.24,10.396318268561748
5.25,10.528030898162024
5.26,10.66043189491751
5.27,10.793519104596712
5.28,10.92729037296816
5.29,11.06174354580034
5.3,11.196876468861776
5.31,11.33268698792098
5.32,11.469172948746484
5.33,11.606332197106774
5.34,11.744162578770366
5.35,11.882661939505784
5.36,12.021828125081552
5.37,12.161658981266154
5.38,12.302152353828118
5.39,12.443306088535952
5.4,12.585118031158194
5.41,12.727586027463316
5.42,12.870707923219854
5.43,13.014481564196318
5.44,13.158904796161234
5.45,13.303975464883088
5.46,13.449691416130408
5.47,13.596050495671706
5.48,13.743050549275504
5.49,13.8906894227103
5.5,14.03896496174461
5.51,14.187875012146948
5.52,14.337417419685831
5.53,14.48759003012978
5.54,14.638390689247284
5.55,14.789817242806873
5.56,14.941867536577051
5.57,15.094539416326356
5.58,15.247830727823263
5.59,15.40173931683631
5.6,15.556263029134
5.61,15.711399710484862
5.62,15.867147206657386
5.63,16.02350336342009
5.64,16.1804660265415
5.65,16.33803304179013
5.66,16.49620225493447
5.67,16.65497151174305
5.68,16.814338657984376
5.69,16.974301539426982
5.7,17.13485800183935
5.71,17.296005890990006
5.72,17.45774305264747
5.73,17.620067332580255
5.74,17.782976576556855
5.75,17.946468630345798
5.76,18.1105413397156
5.77,18.27519255043476
5.78,18.44042010827182
5.79,18.60622185899525
5.8,18.7725956483736
5.81,18.93953932217536
5.82,19.107050726169067
5.83,19.2751277061232
5.84,19.443768107806296
5.85,19.61296977698687
5.86,19.782730559433432
5.87,19.95304830091447
5.88,20.123920847198526
5.89,20.295346044054103
5.9,20.467321737249733
5.91,20.63984577255389
5.92,20.812915995735118
5.93,20.98653025256191
5.94,21.16068638880281
5.95,21.3353822502263
5.96,21.510615682600893
5.97,21.68638453169512
5.98,21.8626866432775
5.99,22.039519863116517
6.0,22.21688203698069
6.01,22.394771010638557
6.02,22.5731846298586
6.03,22.75212074040937
6.04,22.931577188059343
6.05,23.111551818577045
6.06,23.29204247773098
6.07,23.4730470112897
6.08,23.654563265021668
6.09,23.83658908469542
6.1,24.019122316079464
6.11,24.20216080494233
6.12,24.38570239705251
6.13,24.569744938178516
6.14,24.754286274088862
6.15,24.93932425055209
6.16,25.124856713336683
6.17,25.310881508211157
6.18,25.497396480944023
6.19,25.684399477303813
6.2,25.871888343059023
6.21,26.059860923978164
6.22,26.24831506582976
6.23,26.437248614382334
6.24,26.626659415404365
6.25,26.816545314664385
6.26,27.006904157930908
6.27,27.19773379097245
6.28,27.389032059557533
6.29,27.58079680945464
6.3,27.773025886432308
6.31,27.96571713625904
6.32,28.158868404703355
6.33,28.35247753753376
6.34,28.54654238051877
6.35,28.741060779426896
6.36,28.936030580026674
6.37,29.131449628086585
6.38,29.32731576937514
6.39,29.523626849660875
6.4,29.72038071471231
6.41,29.91757521029792
6.42,30.115208182186244
6.43,30.31327747614579
6.44,30.511780937945083
6.45,30.71071641335262
6.46,30.91008174813691
6.47,31.109874788066477
6.48,31.31009337890984
6.49,31.510735366435505
6.5,31.71179859641196
6.51,31.913280914607764
6.52,32.1151801667914
6.53,32.3174941987314
6.54,32.52022085619625
6.55,32.72335798495447
6.56,32.926903430774594
6.57,33.130855039425136
6.58,33.33521065667457
6.59,33.53996812829144
6.6,33.74512530004426
6.61,33.95068001770155
6.62,34.15663012703179
6.63,34.362973473803514
6.64,34.56970790378522
6.65,34.77683126274547
6.66,34.98434139645271
6.67,35.19223615067549
6.68,35.40051337118232
6.69,35.60917090374173
6.7,35.81820659412218
6.71,36.02761828809222
6.72,36.23740383142036
6.73,36.44756106987513
6.74,36.65808784922502
6.75,36.86898201523853
6.76,37.0802414136842
6.77,37.29186389033053
6.78,37.503847290946055
6.79,37.71618946129925
6.8,37.928888247158646
6.81,38.14194149429276
6.82,38.35534704847012
6.83,38.56910275545919
6.84,38.78320646102855
6.85,38.99765601094664
6.86,39.21244925098205
6.87,39.427584026903226
6.88,39.643058184478704
6.89,39.85886956947701
6.9,40.07501602766667
6.91,40.29149540481615
6.92,40.50830554669398
6.93,40.7254442990687
6.94,40.94290950770881
6.95,41.1606990183828
6.96,41.3788106768592
6.97,41.597242328906525
6.98,41.81599182029329
6.99,42.03505699678801
7.0,42.25443570415918
7.01,42.474125788175314
7.02,42.69412509460494
7.03,42.9144314692166
7.04,43.13504275777874
7.05,43.35595680605991
7.06,43.57717145982863
7.07,43.79868456485342
7.08,44.020493966902734
7.09,44.242597511745146
7.1,44.46499304514914
7.11,44.68767841288327
7.12,44.910651460716
7.13,45.13391003441584
7.14,45.357451979751325
7.15,45.58127514249101
7.16,45.80537736840331
7.17,46.029756503256834
7.18,46.25441039282001
7.19,46.47933688286144
7.2,46.70453381914956
7.21,46.92999904745293
7.22,47.155730413540034
7.23,47.38172576317943
7.24,47.60798294213956
7.25,47.83449979618899
7.26,48.0612741710962
7.27,48.28830391262974
7.28,48.51558686655812
7.29,48.74312087864983
7.3,48.97090379467336
7.31,49.198933460397285
7.32,49.427207721590094
7.33,49.65572442402027
7.34,49.88448141345636
7.35,50.11347653566685
7.36,50.342707636420286
7.37,50.57217256148516
7.38,50.80186915662998
7.39,51.03179526762326
7.4,51.26194874023356
7.41,51.49232742022932
7.42,51.72292915337909
7.43,51.953751785451374
7.44,52.18479316221471
7.45,52.41605112943758
7.46,52.6475235328885
7.47,52.879208218336
7.48,53.1111030315486
7.49,53.34320581829476
7.5,53.57551442434306
7.51,53.80802669546196
7.52,54.04074047742001
7.53,54.27365361598573
7.54,54.50676395692757
7.55,54.74006934601411
7.56,54.97356762901383
7.57,55.20725665169526
7.58,55.441134259826896
7.59,55.67519829917725
7.6,55.90944661551485
7.61,56.14387705460821
7.62,56.37848746222584
7.63,56.61327568413624
7.64,56.84823956610792
7.65,57.08337695390944
7.66,57.318685693309234
7.67,57.55416363007588
7.68,57.78980860997787
7.69,58.02561847878373
7.7,58.26159108226192
7.71,58.49772426618102
7.72,58.73401587630951
7.73,58.97046375841593
7.74,59.207065758268726
7.75,59.44381972163649
7.76,59.68072349428768
7.77,59.91777492199083
7.78,60.154971850514485
7.79,60.3923121256271
7.8,60.62979359309722
7.81,60.86741409869334
7.82,61.10517148818402
7.83,61.34306360733771
7.84,61.58108830192295
7.85,61.81924341770825
7.86,62.05752680046215
7.87,62.295936295953126
7.88,62.5344697499497
7.89,62.773125008220376
7.9,63.01189991653372
7.91,63.250792320658185
7.92,63.48980006636229
7.93,63.72892099941458
7.94,63.96815296558356
7.95,64.20749381063771
7.96,64.44694138034558
7.97,64.68649352047565
7.98,64.9261480767965
7.99,65.16590289507654
8.0,65.40575582108437
8.01,65.64570470058847
8.02,65.88574737935733
8.03,66.12588170315951
8.04,66.36610551776349
8.05,66.60641666893781
8.06,66.84681300245096
8.07,67.08729236407144
8.08,67.3278525995678
8.09,67.56849155470853
8.1,67.80920707526214
8.11,68.04999700699715
8.12,68.29085919568207
8.13,68.53179148708548
8.14,68.77279172697578
8.15,69.01385776112153
8.16,69.25498743529124
8.17,69.49617859525343
8.18,69.7374290867766
8.19,69.9787367556293
8.2,70.22009944758
8.21,70.46151500839727
8.22,70.70298128384957
8.23,70.94449611970539
8.24,71.1860573617333
8.25,71.42766285570178
8.26,71.66931044737939
8.27,71.91099798253457
8.28,72.15272330693588
8.29,72.39448426635181
8.3,72.63627870655097
8.31,72.87810447330172
8.32,73.11995941237265
8.33,73.36184136953226
8.34,73.60374819054908
8.35,73.8456777211916
8.36,74.08762780722836
8.37,74.32959629442784
8.38,74.57158102855863
8.39,74.81357985538912
8.4,75.05559062068791
8.41,75.29761117022348
8.42,75.53963934976436
8.43,75.78167300507904
8.44,76.02370998193607
8.45,76.26574812610392
8.46,76.50778528335118
8.47,76.74981929944627
8.48,76.99184802015773
8.49,77.23386929125408
8.5,77.47588095850382
8.51,77.71788086767555
8.52,77.95986686453764
8.53,78.2018367948587
8.54,78.44378850440722
8.55,78.68571983895175
8.56,78.92762864426074
8.57,79.16951276610271
8.58,79.41137005024619
8.59,79.6531983424597
8.6,79.89499548851174
8.61,80.13675933417083
8.62,80.37848772520547
8.63,80.62017850738425
8.64,80.86182952647559
8.65,81.10343862824799
8.66,81.34500365847003
8.67,81.5865224629102
8.68,81.82799288733699
8.69,82.06941277751895
8.7,82.31077997922455
8.71,82.5520923382224
8.72,82.79334770028089
8.73,83.03454391116858
8.74,83.27567881665401
8.75,83.51675026250564
8.76,83.75775609449202
8.77,83.99869415838168
8.78,84.23956229994309
8.79,84.48035836494478
8.8,84.72108019915532
8.81,84.9617256483431
8.82,85.20229255827672
8.83,85.44277877472469
8.84,85.6831821434555
8.85,85.92350051023764
8.86,86.16373172083969
8.87,86.4038736210301
8.88,86.64392405657748
8.89,86.8838808732502
8.9,87.12374191681687
8.91,87.36350503304597
8.92,87.60316806770602
8.93,87.84272886656552
8.94,88.08218527539302
8.95,88.321535139957
8.96,88.56077630602604
8.97,88.79990661936853
8.98,89.03892392575305
8.99,89.27782607094812
9.0,89.51661090072224
9.01,89.75527626084394
9.02,89.99381999708172
9.03,90.23223995520408
9.04,90.47053398097955
9.05,90.70869992017668
9.06,90.94673561856392
9.07,91.1846389219098
9.08,91.42240767598284
9.09,91.66003972655152
9.1,91.89753291938442
9.11,92.13488510025002
9.12,92.3720941149168
9.13,92.60915780915334
9.14,92.84607402872813
9.15,93.08284061940962
9.16,93.3194554269664
9.17,93.55591629716692
9.18,93.79222107577976
9.19,94.0283676085734
9.2,94.26435374131631
9.21,94.50017731977717
9.22,94.73583618972428
9.23,94.97132819692622
9.24,95.20665118715156
9.25,95.44180300616878
9.26,95.6767814997464
9.27,95.91158451365293
9.28,96.1462098936568
9.29,96.38065548552667
9.3,96.61491913503102
9.31,96.84899868793826
9.32,97.082891990017
9.33,97.31659688703571
9.34,97.5501112247629
9.35,97.78343284896717
9.36,98.01655960541687
9.37,98.24948933988064
9.38,98.482219898127
9.39,98.7147491259244
9.4,98.94707486904136
9.41,99.17919497324638
9.42,99.41110728430802
9.43,99.64280964799477
9.44,99.87429991007517
9.45,100.10557591631766
9.46,100.33663551249086
9.47,100.5674765443632
9.48,100.79809685770324
9.49,101.02849429827944
9.5,101.25866671186031
9.51,101.48861194421444
9.52,101.71832784111028
9.53,101.94781224831638
9.54,102.17706301160122
9.55,102.40607797673336
9.56,102.63485498948124
9.57,102.86339189561346
9.58,103.09168654089844
9.59,103.31973677110476
9.6,103.54754043200091
9.61,103.77509536935538
9.62,104.00239942893676
9.63,104.22945045651352
9.64,104.45624629785414
9.65,104.68278479872714
9.66,104.90906380490104
9.67,105.1350811621444
9.68,105.36083471622568
9.69,105.58632231291338
9.7,105.81154179797608
9.71,106.0364910171823
9.72,106.26116781630044
9.73,106.4855700410991
9.74,106.70969553734676
9.75,106.93354215081196
9.76,107.1571077272632
9.77,107.38039011246896
9.78,107.60338715219784
9.79,107.82609669221829
9.8,108.04851657829884
9.81,108.270644656208
9.82,108.49247877171422
9.83,108.71401677058611
9.84,108.93525649859214
9.85,109.1561958015008
9.86,109.37683252508066
9.87,109.5971645151002
9.88,109.81718961732798
9.89,110.0369056775324
9.9,110.25631054148208
9.91,110.47540205494548
9.92,110.69417806369114
9.93,110.91263641348752
9.94,111.1307749501032
9.95,111.34859151930668
9.96,111.56608396686649
9.97,111.78325013855108
9.98,112.00008788012896
9.99,112.21659503736868
10.0,112.4327694560388
10.01,112.64860898190776
10.02,112.86411146074408
10.03,113.07927473831631
10.04,113.29409666039294
10.05,113.50857507274256
10.06,113.7227078211335
10.07,113.9364927513344
10.08,114.1499277091138
10.09,114.36301054024014
10.1,114.57573909048196
10.11,114.78811120560778
10.12,115.00012473138612
10.13,115.21177751358547
10.14,115.42306739797436
10.15,115.63399223032128
10.16,115.84454985639476
10.17,116.05473812196333
10.18,116.26455487279546
10.19,116.47399795465968
10.2,116.68306521332454
10.21,116.89175449455854
10.22,117.10006364413016
10.23,117.3079905078079
10.24,117.51553293136033
10.25,117.72268876055593
10.26,117.92945584116322
10.27,118.13583201895068
10.28,118.34181513968689
10.29,118.54740304914031
10.3,118.75259359307952
10.31,118.95738461727294
10.32,119.16177396748913
10.33,119.3657594894966
10.34,119.56933902906388
10.35,119.77251043195945
10.36,119.9752715439518
10.37,120.17762021080952
10.38,120.37955427830111
10.39,120.58107159219504
10.4,120.7821699982598
10.41,120.982847342264
10.42,121.18310146997608
10.43,121.38293022716454
10.44,121.58233145959792
10.45,121.78130301304476
10.46,121.9798427332736
10.47,122.1779484660528
10.48,122.37561805715106
10.49,122.57284935233672
10.5,122.76964019737844
10.51,122.96598843804466
10.52,123.16189192010388
10.53,123.35734848932466
10.54,123.55235599147552
10.55,123.74691227232492
10.56,123.9410151776414
10.57,124.13466255319346
10.58,124.32785224474964
10.59,124.5205820980784
10.6,124.71284995894833
10.61,124.90465367312788
10.62,125.0959910863856
10.63,125.28686004449
10.64,125.47725839320958
10.65,125.6671839783128
10.66,125.85663464556826
10.67,126.04560824074449
10.68,126.23410260960988
10.69,126.42211559793304
10.7,126.60964505148246
10.71,126.79668881602667
10.72,126.98324473733416
10.73,127.16931066117344
10.74,127.354884433313
10.75,127.53996389952142
10.76,127.72454690556717
10.77,127.90863129721878
10.78,128.09221492024471
10.79,128.27529562041354
10.8,128.4578712434938
10.81,128.63993963525394
10.82,128.82149864146248
10.83,129.00254610788795
10.84,129.18307988029886
10.85,129.3630978044637
10.86,129.54259772615106
10.87,129.72157749112938
10.88,129.9000349451672
10.89,130.07796793403298
10.9,130.25537430349533
10.91,130.4322518993227
10.92,130.6085985672836
10.93,130.78441215314652
10.94,130.9596905026801
10.95,131.13443146165267
10.96,131.30863287583293
10.97,131.48229259098923
10.98,131.6554084528902
10.99,131.82797830730425
11.0,132.0
11.01,132.17147231267484
11.02,132.34239777074205
11.03,132.51277983554397
11.04,132.6826219684227
11.05,132.8519276307206
11.06,133.02070028377983
11.07,133.18894338894268
11.08,133.35666040755137
11.09,133.52385480094807
11.1,133.69053003047517
11.11,133.85668955747482
11.12,134.0223368432892
11.13,134.18747534926072
11.14,134.3521085367314
11.15,134.51623986704368
11.16,134.67987280153966
11.17,134.84301080156166
11.18,135.0056573284519
11.19,135.16781584355255
11.2,135.32948980820598
11.21,135.4906826837544
11.22,135.65139793153995
11.23,135.81163901290492
11.24,135.9714093891916
11.25,136.13071252174217
11.26,136.28955187189885
11.27,136.44793090100396
11.28,136.6058530703997
11.29,136.7633218414283
11.3,136.92034067543202
11.31,137.07691303375304
11.32,137.23304237773374
11.33,137.38873216871622
11.34,137.5439858680427
11.35,137.69880693705556
11.36,137.85319883709695
11.37,138.00716502950908
11.38,138.16070897563432
11.39,138.3138341368148
11.4,138.46654397439275
11.41,138.61884194971046
11.42,138.7707315241101
11.43,138.92221615893405
11.44,139.0732993155244
11.45,139.22398445522344
11.46,139.37427503937352
11.47,139.52417452931667
11.48,139.6736863863953
11.49,139.82281407195154
11.5,139.9715610473277
11.51,140.119930773866
11.52,140.2679267129087
11.53,140.415552325798
11.54,140.56281107387613
11.55,140.70970641848538
11.56,140.856241820968
11.57,141.00242074266615
11.58,141.14824664492212
11.59,141.29372298907813
11.6,141.4388532364765
11.61,141.5836408484593
11.62,141.72808928636894
11.63,141.8722020115476
11.64,142.0159824853375
11.65,142.15943416908087
11.66,142.30256052412
11.67,142.4453650117971
11.68,142.58785109345436
11.69,142.7300222304341
11.7,142.8718818840785
11.71,143.01343351572987
11.72,143.15468058673045
11.73,143.29562655842238
11.74,143.43627489214796
11.75,143.57662904924942
11.76,143.71669249106904
11.77,143.85646867894897
11.78,143.99596107423153
11.79,144.13517313825895
11.8,144.27410833237346
11.81,144.4127701179173
11.82,144.5511619562327
11.83,144.68928730866185
11.84,144.82714963654706
11.85,144.9647524012306
11.86,145.10209906405464
11.87,145.23919308636144
11.88,145.37603792949324
11.89,145.51263705479226
11.9,145.64899392360076
11.91,145.78511199726103
11.92,145.92099473711522
11.93,146.0566456045056
11.94,146.1920680607744
11.95,146.32726556726394
11.96,146.46224158531638
11.97,146.59699957627396
11.98,146.7315430014789
11.99,146.86587532227355
12.0,147.0
12.01,147.1339175378179
12.02,147.26761660615563
12.03,147.40108291725917
12.04,147.53430218337405
12.05,147.66726011674635
12.06,147.79994242962167
12.07,147.93233483424584
12.08,148.06442304286472
12.09,148.19619276772406
12.1,148.32762972106957
12.11,148.45871961514715
12.12,148.5894481622026
12.13,148.7198010744817
12.14,148.84976406423016
12.15,148.97932284369386
12.16,149.10846312511856
12.17,149.23717062075005
12.18,149.36543104283413
12.19,149.4932301036166
12.2,149.62055351534323
12.21,149.74738699025986
12.22,149.87371624061225
12.23,149.99952697864617
12.24,150.12480491660745
12.25,150.2495357667418
12.26,150.3737052412952
12.27,150.49729905251326
12.28,150.62030291264182
12.29,150.74270253392666
12.3,150.8644836286137
12.31,150.98563190894862
12.32,151.10613308717717
12.33,151.2259728755452
12.34,151.34513698629854
12.35,151.4636111316829
12.36,151.58138102394418
12.37,151.69843237532805
12.38,151.81475089808043
12.39,151.930322304447
12.4,152.0451323066736
12.41,152.15916661700604
12.42,152.27241094769008
12.43,152.38485101097152
12.44,152.49647251909616
12.45,152.60726118430978
12.46,152.71720271885823
12.47,152.8262828349872
12.48,152.93448724494257
12.49,153.0418016609701
12.5,153.14821179531558
12.51,153.25370336022482
12.52,153.35826206794357
12.53,153.4618736307177
12.54,153.56452376079292
12.55,153.66619817041507
12.56,153.7668825718299
12.57,153.8665626772833
12.58,153.96522419902095
12.59,154.0628528492887
12.6,154.15943434033233
12.61,154.25495438439762
12.62,154.3493986937304
12.63,154.44275298057642
12.64,154.53500295718152
12.65,154.62613433579142
12.66,154.716132828652
12.67,154.804984148009
12.68,154.89267400610822
12.69,154.97918811519546
12.7,155.0645121875165
12.71,155.1486319353171
12.72,155.23153307084314
12.73,155.31320130634035
12.74,155.39362235405457
12.75,155.47278192623153
12.76,155.55066573511706
12.77,155.62725949295694
12.78,155.70254891199698
12.79,155.77651970448295
12.8,155.84915758266072
12.81,155.9204482587759
12.82,155.99037744507453
12.83,156.05893085380217
12.84,156.1260941972048
12.85,156.19185318752804
12.86,156.25619353701782
12.87,156.31910095791986
12.88,156.38056116248003
12.89,156.440559862944
12.9,156.49908277155765
12.91,156.55611560056676
12.92,156.61164406221712
12.93,156.66565386875456
12.94,156.71813073242475
12.95,156.76906036547362
12.96,156.8184284801469
12.97,156.86622078869038
12.98,156.9124230033499
12.99,156.95702083637113
13.0,157.0
13.01,157.0413505360537
13.02,157.08107980463538
13.03,157.11919949541965
13.04,157.15572129808106
13.05,157.1906569022942
13.06,157.22401799773368
13.07,157.25581627407408
13.08,157.28606342098993
13.09,157.3147711281559
13.1,157.3419510852466
13.11,157.36761498193655
13.12,157.39177450790038
13.13,157.41444135281267
13.14,157.43562720634802
13.15,157.455343758181
13.16,157.4736026979862
13.17,157.49041571543822
13.18,157.50579450021164
13.19,157.51975074198106
13.2,157.5322961304211
