wind_speed,Bonus B31/300
2.68,0.0
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.76,0.0
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
3.0,0.0
3.01,0.0
3.02,0.0
3.03,0.0
3.04,0.0
3.05,0.0
3.06,0.0
3.07,0.0
3.08,0.0
3.09,0.0
3.1,0.0
3.11,0.0
3.12,0.0
3.13,0.0
3.14,0.0
3.15,0.0
3.16,0.0
3.17,0.0
3.18,0.0
3.19,0.0
3.2,0.0
3.21,0.0
3.22,0.0
3.23,0.0
3.24,0.0
3.25,0.0
3.26,0.0
3.27,0.0
3.28,0.0
3.29,0.0
3.3,0.0
3.31,0.0
3.32,0.0
3.33,0.0
3.34,0.0
3.35,0.0
3.36,0.0
3.37,0.0
3.38,0.0
3.39,0.0
3.4,0.0
3.41,0.0
3.42,0.0
3.43,0.0
3.44,0.0
3.45,0.0
3.46,0.0
3.47,0.0
3.48,0.0
3.49,0.0
3.5,0.0
3.51,0.0472141715914973
3.52,0.0963525348478434
3.53,0.1474192814338797
3.54,0.2004186030144574
3.55,0.2553546912544181
3.56,0.312231737818613
3.57,0.3710539343718833
3.58,0.4318254725790809
3.59,0.494550544105046
3.6,0.5592333406146315
3.61,0.6258780537726774
3.62,0.6944888752440358
3.63,0.7650699966935475
3.64,0.837625609786065
3.65,0.9121599061864276
3.66,0.9886770775594892
3.67,1.067181315570088
3.68,1.147676811883079
3.69,1.2301677581633004
3.7,1.3146583460756056
3.71,1.4011527672848338
3.72,1.4896552134558396
3.73,1.5801698762534606
3.74,1.6727009473425518
3.75,1.7672526183879511
3.76,1.8638290810545084
3.77,1.9624345270070755
3.78,2.06307314791049
3.79,2.165749135429605
3.8,2.27046668122926
3.81,2.37722997697431
3.82,2.486043214329592
3.83,2.596910584959961
3.84,2.709836280530256
3.85,2.8248244927053308
3.86,2.941879413150022
3.87,3.0610052335291877
3.88,3.1822061455076613
3.89,3.3054863407503023
3.9,3.430850010921945
3.91,3.5583013476874483
3.92,3.687844542711644
3.93,3.819483787659393
3.94,3.953223274195527
3.95,4.089067193984908
3.96,4.227019738692368
3.97,4.3670850999827655
3.98,4.509267469520935
3.99,4.653571038971736
4.0,4.8
4.01,4.948547952605736
4.02,5.099166130129555
4.03,5.251795174247245
4.04,5.406375726634541
4.05,5.562848428967226
4.06,5.721153922921072
4.07,5.881232850171857
4.08,6.043025852395324
4.09,6.206473571267256
4.1,6.371516648463417
4.11,6.538095725659593
4.12,6.706151444531524
4.13,6.875624446754991
4.14,7.046455374005763
4.15,7.218584867959621
4.16,7.391953570292307
4.17,7.566502122679606
4.18,7.742171166797279
4.19,7.918901344321114
4.2,8.096633296926848
4.21,8.275307666290269
4.22,8.454865094087136
4.23,8.635246221993238
4.24,8.816391691684316
4.25,8.998242144836146
4.26,9.180738223124504
4.27,9.363820568225156
4.28,9.547429821813878
4.29,9.731506625566418
4.3,9.915991621158554
4.31,10.100825450266056
4.32,10.28594875456471
4.33,10.471302175730248
4.34,10.656826355438458
4.35,10.842461935365105
4.36,11.028149557185976
4.37,11.213829862576809
4.38,11.39944349321338
4.39,11.58493109077147
4.4,11.77023329692685
4.41,11.95529075335527
4.42,12.1400441017325
4.43,12.324433983734318
4.44,12.508401041036509
4.45,12.6918859153148
4.46,12.874829248244984
4.47,13.057171681502826
4.48,13.23885385676411
4.49,13.419816415704576
4.5,13.6
4.51,13.779362017985544
4.52,13.957926944633902
4.53,14.135736021577165
4.54,14.312830490447386
4.55,14.48925159287666
4.56,14.665040570497068
4.57,14.840238664940708
4.58,15.014887117839628
4.59,15.189027170825922
4.6,15.36270006553167
4.61,15.535947043588974
4.62,15.70880934662988
4.63,15.88132821628648
4.64,16.05354489419086
4.65,16.225500621975115
4.66,16.39723664127129
4.67,16.56879419371149
4.68,16.74021452092779
4.69,16.911538864552277
4.7,17.082808466217017
4.71,17.254064567554096
4.72,17.425348410195596
4.73,17.596701235773622
4.74,17.768164285920207
4.75,17.939778802267462
4.76,18.11158602644746
4.77,18.28362720009228
4.78,18.45594356483402
4.79,18.62857636230473
4.8,18.801566834136505
4.81,18.97495622196143
4.82,19.1487857674116
4.83,19.32309671211906
4.84,19.497930297715904
4.85,19.673327765834223
4.86,19.8493303581061
4.87,20.025979316163596
4.88,20.2033158816388
4.89,20.381381296163795
4.9,20.56021680137068
4.91,20.73986363889149
4.92,20.920363050358343
4.93,21.101756277403307
4.94,21.28408456165848
4.95,21.46738914475591
4.96,21.65171126832769
4.97,21.83709217400591
4.98,22.023573103422663
4.99,22.211195298209997
5.0,22.4
5.01,22.5900210928686
5.02,22.78126303066704
5.03,22.97372290969044
5.04,23.16739782623386
5.05,23.362284876592383
5.06,23.558381157061127
5.07,23.75568376393518
5.08,23.954189793509613
5.09,24.153896342079523
5.1,24.354800505940016
5.11,24.556899381386177
5.12,24.760190064713075
5.13,24.964669652215825
5.14,25.170335240189505
5.15,25.377183924929227
5.16,25.585212802730048
5.17,25.79441896988708
5.18,26.004799522695404
5.19,26.21635155745014
5.2,26.429072170446325
5.21,26.642958457979084
5.22,26.85800751634351
5.23,27.0742164418347
5.24,27.29158233074771
5.25,27.51010227937765
5.26,27.72977338401961
5.27,27.95059274096869
5.28,28.172557446519992
5.29,28.39566459696857
5.3,28.61991128860953
5.31,28.845294617737967
5.32,29.071811680648985
5.33,29.299459573637648
5.34,29.528235392999047
5.35,29.758136235028296
5.36,29.98915919602048
5.37,30.22130137227067
5.38,30.454559860073967
5.39,30.688931755725477
5.4,30.92441415552028
5.41,31.16100415575345
5.42,31.39869885272009
5.43,31.637495342715297
5.44,31.877390722034185
5.45,32.11838208697178
5.46,32.360466533823214
5.47,32.60364115888358
5.48,32.84790305844798
5.49,33.09324932881147
5.5,33.33967706626915
5.51,33.58718336711612
5.52,33.83576532764746
5.53,34.085420044158305
5.54,34.33614461294368
5.55,34.5879361302987
5.56,34.840791692518465
5.57,35.09470839589809
5.58,35.3496833367326
5.59,35.605713611317135
5.6,35.862796315946774
5.61,36.12092854691662
5.62,36.38010740052174
5.63,36.64032997305723
5.64,36.901593360818175
5.65,37.16389466009971
5.66,37.42723096719687
5.67,37.69159937840477
5.68,37.95699699001849
5.69,38.22342089833315
5.7,38.4908681996438
5.71,38.75933599024555
5.72,39.02882136643349
5.73,39.29932142450274
5.74,39.57083326074833
5.75,39.8433539714654
5.76,40.116880652949
5.77,40.391410401494255
5.78,40.66694031339628
5.79,40.94346748495007
5.8,41.2209890124508
5.81,41.49950199219354
5.82,41.77900352047339
5.83,42.05949069358541
5.84,42.34096060782471
5.85,42.62341035948637
5.86,42.90683704486552
5.87,43.1912377602572
5.88,43.4766096019565
5.89,43.76294966625855
5.9,44.05025504945844
5.91,44.33852284785122
5.92,44.62775015773201
5.93,44.91793407539588
5.94,45.20907169713797
5.95,45.50116011925329
5.96,45.794196438037
5.97,46.08817774978415
5.98,46.38310115078989
5.99,46.67896373734922
6.0,46.97576260575729
6.01,47.27349485230917
6.02,47.572157573299975
6.03,47.8717478650248
6.04,48.17226282377868
6.05,48.47369954585674
6.06,48.77605512755407
6.07,49.0793266651658
6.08,49.38351125498696
6.09,49.68860599331265
6.1,49.994607976437976
6.11,50.30151430065807
6.12,50.60932206226793
6.13,50.918028357562704
6.14,51.22763028283748
6.15,51.53812493438736
6.16,51.8495094085074
6.17,52.161780801492704
6.18,52.47493620963837
6.19,52.78897272923951
6.2,53.10388745659117
6.21,53.41967748798845
6.22,53.73633991972646
6.23,54.05387184810029
6.24,54.37227036940503
6.25,54.69153257993574
6.26,55.01165557598755
6.27,55.33263645385552
6.28,55.65447230983479
6.29,55.97716024022038
6.3,56.30069734130743
6.31,56.62508070939099
6.32,56.95030744076623
6.33,57.27637463172815
6.34,57.60327937857188
6.35,57.93101877759251
6.36,58.259589925085166
6.37,58.58898991734487
6.38,58.919215850666745
6.39,59.25026482134588
6.4,59.58213392567739
6.41,59.91482025995633
6.42,60.24832092047779
6.43,60.58263300353688
6.44,60.91775360542872
6.45,61.253679822448326
6.46,61.59040875089084
6.47,61.92793748705133
6.48,62.26626312722493
6.49,62.605382767706665
6.5,62.945293504791664
6.51,63.28599243477501
6.52,63.6274766539518
6.53,63.96974325861715
6.54,64.3127893450661
6.55,64.65661200959373
6.56,65.00120834849518
6.57,65.34657545806556
6.58,65.6927104345999
6.59,66.0396103743933
6.6,66.38727237374088
6.61,66.73569352893773
6.62,67.08487093627889
6.63,67.4348016920595
6.64,67.78548289257465
6.65,68.13691163411941
6.66,68.4890850129889
6.67,68.84200012547815
6.68,69.1956540678823
6.69,69.55004393649646
6.7,69.90516682761567
6.71,70.26101983753503
6.72,70.61760006254967
6.73,70.97490459895465
6.74,71.33293054304504
6.75,71.69167499111596
6.76,72.0511350394625
6.77,72.41130778437972
6.78,72.7721903221628
6.79,73.13377974910672
6.8,73.4960731615066
6.81,73.85906765565758
6.82,74.22276032785474
6.83,74.58714827439312
6.84,74.95222859156782
6.85,75.31799837567397
6.86,75.68445472300665
6.87,76.05159472986095
6.88,76.41941549253191
6.89,76.78791410731469
6.9,77.15708767050438
6.91,77.526933278396
6.92,77.8974480272847
6.93,78.26862901346554
6.94,78.64047333323367
6.95,79.0129780828841
6.96,79.38614035871198
6.97,79.75995725701235
6.98,80.13442587408036
6.99,80.50954330621104
7.0,80.88530664969952
7.01,81.26171300084089
7.02,81.6387594559302
7.03,82.0164431112626
7.04,82.39476106313315
7.05,82.77371040783693
7.06,83.15328824166905
7.07,83.53349166092462
7.08,83.91431776189866
7.09,84.29576364088635
7.1,84.6778263941827
7.11,85.06050311808288
7.12,85.44379090888188
7.13,85.82768686287486
7.14,86.2121880763569
7.15,86.59729164562313
7.16,86.98299466696855
7.17,87.36929423668833
7.18,87.7561874510775
7.19,88.14367140643122
7.2,88.53174319904453
7.21,88.92039992521254
7.22,89.30963868123031
7.23,89.69945656339297
7.24,90.0898506679956
7.25,90.48081809133328
7.26,90.87235592970109
7.27,91.26446127939413
7.28,91.65713123670754
7.29,92.05036289793634
7.3,92.44415335937562
7.31,92.83849971732052
7.32,93.23339906806612
7.33,93.62884850790752
7.34,94.02484513313976
7.35,94.42138604005794
7.36,94.81846832495724
7.37,95.21608908413263
7.38,95.61424541387927
7.39,96.0129344104922
7.4,96.4121531702666
7.41,96.81189878949748
7.42,97.21216836447996
7.43,97.61295899150907
7.44,98.01426776688008
7.45,98.41609178688786
7.46,98.81842814782765
7.47,99.22127394599444
7.48,99.62462627768342
7.49,100.0284822391896
7.5,100.43283892680807
7.51,100.837693436834
7.52,101.2430428655624
7.53,101.64888430928842
7.54,102.05521486430712
7.55,102.46203162691356
7.56,102.8693316934029
7.57,103.27711216007022
7.58,103.68537012321052
7.59,104.094102679119
7.6,104.50330692409068
7.61,104.9129799544207
7.62,105.3231188664041
7.63,105.73372075633604
7.64,106.14478272051151
7.65,106.55630185522573
7.66,106.9682752567737
7.67,107.38070002145048
7.68,107.79357324555126
7.69,108.20689202537108
7.7,108.62065345720504
7.71,109.0348546373482
7.72,109.44949266209564
7.73,109.86456462774257
7.74,110.28006763058396
7.75,110.69599876691493
7.76,111.11235513303056
7.77,111.52913382522595
7.78,111.94633193979624
7.79,112.36394657303644
7.8,112.78197482124168
7.81,113.20041378070708
7.82,113.6192605477277
7.83,114.0385122185986
7.84,114.45816588961496
7.85,114.87821865707171
7.86,115.29866761726414
7.87,115.71950986648724
7.88,116.14074250103604
7.89,116.56236261720572
7.9,116.9843673112914
7.91,117.40675367958804
7.92,117.8295188183908
7.93,118.25265982399485
7.94,118.6761737926952
7.95,119.10005782078689
7.96,119.5243090045651
7.97,119.94892444032484
7.98,120.37390122436136
7.99,120.79923645296957
8.0,121.2249272224446
8.01,121.65097062908164
8.02,122.07736376917563
8.03,122.50410373902182
8.04,122.9311876349152
8.05,123.35861255315092
8.06,123.78637559002402
8.07,124.21447384182952
8.08,124.64290440486268
8.09,125.07166437541846
8.1,125.50075084979204
8.11,125.93016092427848
8.12,126.3598916951728
8.13,126.78994025877024
8.14,127.22030371136574
8.15,127.65097914925444
8.16,128.08196366873145
8.17,128.51325436609187
8.18,128.94484833763076
8.19,129.3767426796432
8.2,129.80893448842428
8.21,130.24142086026924
8.22,130.674198891473
8.23,131.10726567833066
8.24,131.54061831713733
8.25,131.97425390418817
8.26,132.40816953577811
8.27,132.8423623082024
8.28,133.27682931775615
8.29,133.71156766073426
8.3,134.1465744334321
8.31,134.58184673214453
8.32,135.01738165316667
8.33,135.45317629279364
8.34,135.88922774732055
8.35,136.32553311304252
8.36,136.76208948625458
8.37,137.19889396325186
8.38,137.63594364032951
8.39,138.07323561378246
8.4,138.5107669799059
8.41,138.94853483499486
8.42,139.38653627534453
8.43,139.82476839724993
8.44,140.26322829700615
8.45,140.70191307090835
8.46,141.14081981525158
8.47,141.5799456263309
8.48,142.01928760044137
8.49,142.45884283387818
8.5,142.89860842293632
8.51,143.338581463911
8.52,143.7787590530972
8.53,144.21913828679004
8.54,144.65971626128464
8.55,145.10049007287617
8.56,145.54145681785954
8.57,145.98261359252993
8.58,146.42395749318243
8.59,146.8654856161121
8.6,147.30719505761408
8.61,147.74908291398344
8.62,148.19114628151524
8.63,148.63338225650477
8.64,149.07578793524678
8.65,149.51836041403655
8.66,149.96109678916918
8.67,150.4039941569397
8.68,150.84704961364324
8.69,151.2902602555749
8.7,151.73362317902976
8.71,152.17713548030295
8.72,152.62079425568947
8.73,153.06459660148442
8.74,153.50853961398298
8.75,153.95262038948016
8.76,154.3968360242711
8.77,154.84118361465082
8.78,155.28566025691447
8.79,155.73026304735717
8.8,156.174989082274
8.81,156.61983545796
8.82,157.06479927071024
8.83,157.5098776168199
8.84,157.955067592584
8.85,158.40036629429758
8.86,158.8457708182559
8.87,159.29127826075393
8.88,159.73688571808685
8.89,160.1825902865496
8.9,160.6283890624374
8.91,161.07427914204527
8.92,161.5202576216683
8.93,161.96632159760162
8.94,162.41246816614034
8.95,162.8586944235795
8.96,163.30499746621433
8.97,163.75137439033966
8.98,164.19782229225075
8.99,164.64433826824265
9.0,165.09091941461048
9.01,165.53756282764934
9.02,165.98426560365425
9.03,166.43102483892034
9.04,166.87783762974271
9.05,167.3247010724166
9.06,167.7716122632368
9.07,168.21856829849852
9.08,168.66556627449694
9.09,169.1126032875271
9.1,169.559676433884
9.11,170.00678280986284
9.12,170.45391951175873
9.13,170.9010836358667
9.14,171.34827227848183
9.15,171.79548253589925
9.16,172.242711504414
9.17,172.6899562803212
9.18,173.13721395991598
9.19,173.5844816394934
9.2,174.03175641534853
9.21,174.4790353837765
9.22,174.92631564107236
9.23,175.37359428353122
9.24,175.82086840744813
9.25,176.26813510911825
9.26,176.71539148483663
9.27,177.1626346308983
9.28,177.60986164359852
9.29,178.0570696192323
9.3,178.50425565409472
9.31,178.95141684448083
9.32,179.3985502866857
9.33,179.8456530770045
9.34,180.2927223117323
9.35,180.73975508716416
9.36,181.18674849959524
9.37,181.63369964532052
9.38,182.0806056206353
9.39,182.5274635218344
9.4,182.97427044521308
9.41,183.42102348706635
9.42,183.8677197436894
9.43,184.3143563113772
9.44,184.76093028642492
9.45,185.20743876512768
9.46,185.6538788437805
9.47,186.10024761867848
9.48,186.5465421861167
9.49,186.9927596423903
9.5,187.4388970837944
9.51,187.8849516066239
9.52,188.3309203071741
9.53,188.77680028174
9.54,189.2225886266167
9.55,189.66828243809937
9.56,190.113878812483
9.57,190.5593748460626
9.58,191.0047676351335
9.59,191.45005427599065
9.6,191.89523186492903
9.61,192.34029749824396
9.62,192.7852482722304
9.63,193.2300812831835
9.64,193.67479362739823
9.65,194.11938240116984
9.66,194.56384470079325
9.67,195.0081776225637
9.68,195.45237826277625
9.69,195.8964437177259
9.7,196.34037108370785
9.71,196.7841574570172
9.72,197.2277999339489
9.73,197.67129561079813
9.74,198.11464158386005
9.75,198.5578349494297
9.76,199.00087280380205
9.77,199.4437522432723
9.78,199.8864703641356
9.79,200.3290242626869
9.8,200.77141103522143
9.81,201.2136277780342
9.82,201.6556715874203
9.83,202.0975395596748
9.84,202.5392287910928
9.85,202.9807363779695
9.86,203.42205941659984
9.87,203.86319500327903
9.88,204.3041402343021
9.89,204.74489220596425
9.9,205.18544801456028
9.91,205.62580475638555
9.92,206.06595952773503
9.93,206.5059094249039
9.94,206.9456515441872
9.95,207.38518298188
9.96,207.8245008342775
9.97,208.26360219767463
9.98,208.7024841683665
9.99,209.14114384264832
10.0,209.5795783168151
10.01,210.01778468716196
10.02,210.45576004998392
10.03,210.89350150157617
10.04,211.33100613823373
10.05,211.76827105625185
10.06,212.20529335192532
10.07,212.64207012154947
10.08,213.07859846141932
10.09,213.5148754678299
10.1,213.95089823707644
10.11,214.38666386545387
10.12,214.82216944925747
10.13,215.2574120847822
10.14,215.6923888683232
10.15,216.12709689617543
10.16,216.5615332646341
10.17,216.99569506999435
10.18,217.4295794085512
10.19,217.8631833765997
10.2,218.296504070435
10.21,218.72953858635228
10.22,219.1622840206464
10.23,219.59473746961265
10.24,220.02689602954592
10.25,220.4587567967416
10.26,220.8903168674945
10.27,221.32157333809988
10.28,221.7525233048528
10.29,222.18316386404817
10.3,222.61349211198143
10.31,223.04350514494732
10.32,223.4732000592412
10.33,223.902573951158
10.34,224.33162391699284
10.35,224.7603470530408
10.36,225.18874045559704
10.37,225.61680122095655
10.38,226.04452644541465
10.39,226.4719132252661
10.4,226.8989586568062
10.41,227.32565983632992
10.42,227.7520138601325
10.43,228.1780178245089
10.44,228.6036688257543
10.45,229.0289639601637
10.46,229.4539003240324
10.47,229.87847501365525
10.48,230.30268512532737
10.49,230.7265277553439
10.5,231.15
10.51,231.57309025799847
10.52,231.99575213767372
10.53,232.41793054976787
10.54,232.83957040502304
10.55,233.26061661418143
10.56,233.68101408798515
10.57,234.10070773717624
10.58,234.51964247249705
10.59,234.9377632046896
10.6,235.35501484449605
10.61,235.77134230265847
10.62,236.18669048991927
10.63,236.6010043170204
10.64,237.01422869470397
10.65,237.42630853371216
10.66,237.8371887447871
10.67,238.24681423867108
10.68,238.65512992610604
10.69,239.0620807178343
10.7,239.46761152459788
10.71,239.87166725713917
10.72,240.2741928261999
10.73,240.67513314252247
10.74,241.07443311684904
10.75,241.4720376599217
10.76,241.86789168248265
10.77,242.261940095274
10.78,242.65412780903785
10.79,243.0443997345164
10.8,243.4327007824518
10.81,243.8189758635862
10.82,244.20316988866168
10.83,244.58522776842045
10.84,244.96509441360465
10.85,245.34271473495636
10.86,245.7180336432178
10.87,246.0909960491311
10.88,246.46154686343849
10.89,246.829630996882
10.9,247.19519336020372
10.91,247.558178864146
10.92,247.9185324194508
10.93,248.27619893686028
10.94,248.63112332711677
10.95,248.98325050096213
10.96,249.3325253691389
10.97,249.6788928423888
10.98,250.02229783145413
10.99,250.3626852470772
11.0,250.7
11.01,251.0342131560038
11.02,251.36540040102668
11.03,251.69366357604565
11.04,252.01910452203796
11.05,252.34182507998065
11.06,252.6619270908508
11.07,252.9795123956255
11.08,253.29468283528195
11.09,253.60754025079729
11.1,253.91818648314853
11.11,254.2267233733129
11.12,254.5332527622674
11.13,254.8378764909893
11.14,255.1406964004556
11.15,255.4418143316435
11.16,255.74133212553
11.17,256.0393516230924
11.18,256.3359746653076
11.19,256.6313030931528
11.2,256.9254387476052
11.21,257.21848346964185
11.22,257.5105391002398
11.23,257.8017074803763
11.24,258.0920904510284
11.25,258.38178985317325
11.26,258.670907527788
11.27,258.95954531584965
11.28,259.24780505833536
11.29,259.5357885962223
11.3,259.8235977704876
11.31,260.11133442210826
11.32,260.3991003920615
11.33,260.6869975213244
11.34,260.9751276508741
11.35,261.2635926216877
11.36,261.55249427474223
11.37,261.84193445101494
11.38,262.132014991483
11.39,262.4228377371234
11.4,262.71450452891327
11.41,263.00711720782976
11.42,263.30077761484995
11.43,263.595587590951
11.44,263.89164897711004
11.45,264.18906361430413
11.46,264.48793334351046
11.47,264.7883600057061
11.48,265.09044544186816
11.49,265.39429149297376
11.5,265.7
11.51,266.0076335179861
11.52,266.3170974582194
11.53,266.62825794604925
11.54,266.9409811068249
11.55,267.2551330658961
11.56,267.57057994861185
11.57,267.88718788032173
11.58,268.2048229863751
11.59,268.52335139212124
11.6,268.8426392229097
11.61,269.1625526040897
11.62,269.4829576610107
11.63,269.80372051902225
11.64,270.12470730347343
11.65,270.4457841397138
11.66,270.7668171530927
11.67,271.0876724689595
11.68,271.4082162126636
11.69,271.7283145095544
11.7,272.04783348498125
11.71,272.36663926429367
11.72,272.6845979728408
11.73,273.0015757359722
11.74,273.3174386790371
11.75,273.632052927385
11.76,273.94528460636536
11.77,274.25699984132746
11.78,274.56706475762064
11.79,274.8753454805944
11.8,275.18170813559806
11.81,275.486018847981
11.82,275.7881437430926
11.83,276.0879489462821
11.84,276.3853005828993
11.85,276.6800647782931
11.86,276.9721076578131
11.87,277.2612953468088
11.88,277.5474939706295
11.89,277.83056965462447
11.9,278.1103885241432
11.91,278.386816704535
11.92,278.6597203211494
11.93,278.9289654993355
11.94,279.19441836444304
11.95,279.4559450418212
11.96,279.71341165681935
11.97,279.966684334787
11.98,280.2156292010733
11.99,280.4601123810279
12.0,280.7
12.01,280.9352016520517
12.02,281.1658008060958
12.03,281.3919243997575
12.04,281.6136993706621
12.05,281.8312526564352
12.06,282.044711194702
12.07,282.25420192308763
12.08,282.45985177921784
12.09,282.6617877007177
12.1,282.8601366252127
12.11,283.05502549032815
12.12,283.24658123368937
12.13,283.4349307929218
12.14,283.62020110565066
12.15,283.8025191095014
12.16,283.9820117420993
12.17,284.1588059410698
12.18,284.33302864403805
12.19,284.5048067886296
12.2,284.6742673124698
12.21,284.8415371531839
12.22,285.00674324839724
12.23,285.1700125357353
12.24,285.3314719528232
12.25,285.4912484372865
12.26,285.64946892675056
12.27,285.80626035884063
12.28,285.9617496711821
12.29,286.1160638014002
12.3,286.26932968712043
12.31,286.4216742659681
12.32,286.5732244755685
12.33,286.7241072535471
12.34,286.8744495375292
12.35,287.02437826514006
12.36,287.17402037400507
12.37,287.3235028017496
12.38,287.47295248599914
12.39,287.62249636437883
12.4,287.7722613745141
12.41,287.92237445403026
12.42,288.07296254055274
12.43,288.2241525717068
12.44,288.37607148511785
12.45,288.5288462184112
12.46,288.68260370921223
12.47,288.83747089514634
12.48,288.9935747138387
12.49,289.15104210291486
12.5,289.31
12.51,289.47053723380697
12.52,289.6325901973976
12.53,289.79605717492103
12.54,289.9608364505265
12.55,290.1268263083633
12.56,290.2939250325807
12.57,290.4620309073277
12.58,290.63104221675377
12.59,290.8008572450079
12.6,290.97137427623943
12.61,291.14249159459763
12.62,291.3141074842316
12.63,291.48612022929063
12.64,291.658428113924
12.65,291.8309294222808
12.66,292.00352243851034
12.67,292.17610544676177
12.68,292.3485767311843
12.69,292.5208345759273
12.7,292.6927772651398
12.71,292.8643030829712
12.72,293.0353103135705
12.73,293.2056972410872
12.74,293.3753621496702
12.75,293.5442033234689
12.76,293.7121190466325
12.77,293.8790076033103
12.78,294.04476727765143
12.79,294.20929635380503
12.8,294.3724931159206
12.81,294.534255848147
12.82,294.6944828346336
12.83,294.8530723595297
12.84,295.0099227069844
12.85,295.164932161147
12.86,295.3179990061667
12.87,295.46902152619265
12.88,295.61789800537423
12.89,295.7645267278606
12.9,295.9088059778008
12.91,296.0506340393443
12.92,296.18990919664014
12.93,296.3265297338376
12.94,296.460393935086
12.95,296.5914000845343
12.96,296.71944646633204
12.97,296.8444313646283
12.98,296.96625306357214
12.99,297.0848098473129
13.0,297.2
13.01,297.31175725272044
13.02,297.42015712431413
13.03,297.5253105805588
13.04,297.627328587232
13.05,297.7263221101118
13.06,297.8224021149758
13.07,297.91567956760184
13.08,298.0062654337676
13.09,298.09427067925105
13.1,298.1798062698297
13.11,298.2629831712816
13.12,298.3439123493844
13.13,298.4227047699157
13.14,298.4994713986536
13.15,298.5743232013757
13.16,298.64737114385974
13.17,298.7187261918835
13.18,298.7884993112248
13.19,298.8568014676615
13.2,298.9237436269712
13.21,298.9894367549318
13.22,299.05399181732093
13.23,299.1175197799165
13.24,299.1801316084962
13.25,299.2419382688379
13.26,299.30305072671945
13.27,299.3635799479183
13.28,299.42363689821246
13.29,299.48333254337973
13.3,299.54277784919776
13.31,299.6020837814444
13.32,299.66136130589734
13.33,299.7207213883345
13.34,299.78027499453344
13.35,299.84013309027216
13.36,299.90040664132823
13.37,299.96120661347965
13.38,300.022643972504
13.39,300.0848296841792
13.4,300.14787471428286
13.41,300.2118900285929
13.42,300.276986592887
13.43,300.3432753729429
13.44,300.41086733453864
13.45,300.4798734434516
13.46,300.55040466545984
13.47,300.622571966341
13.48,300.6964863118729
13.49,300.77225866783334
13.5,300.85
