wind_speed,WESPA 200/31
3.37,1.7068381557074634
3.38,1.7686244982536288
3.39,1.831193161520425
3.4,1.8945409411034384
3.41,1.958664632598265
3.42,2.02356103160049
3.43,2.089226933705709
3.44,2.155659134509507
3.45,2.222854429607481
3.46,2.2908096145952133
3.47,2.359521485068304
3.48,2.428986836622335
3.49,2.499202464852902
3.5,2.570165165355593
3.51,2.641871733726
3.52,2.714318965559714
3.53,2.787503656452321
3.54,2.8614226019994207
3.55,2.9360725977965934
3.56,3.0114504394394364
3.57,3.0875529225235385
3.58,3.164376842644489
3.59,3.241918995397877
3.6,3.3201761763793005
3.61,3.39914518118434
3.62,3.478822805408593
3.63,3.5592058446476464
3.64,3.640291094497095
3.65,3.7220753505525215
3.66,3.804555408409525
3.67,3.8877280636636895
3.68,3.971590111910612
3.69,4.056138348745876
3.7,4.141369569765079
3.71,4.227280570563801
3.72,4.313868146737646
3.73,4.4011290938821945
3.74,4.489060207593045
3.75,4.577658283465777
3.76,4.666920117095988
3.77,4.756842504079274
3.78,4.847422240011214
3.79,4.938656120487408
3.8,5.030540941103438
3.81,5.123073497454905
3.82,5.216250585137388
3.83,5.310068999746487
3.84,5.404525536877786
3.85,5.49961699212688
3.86,5.595340161089355
3.87,5.691691839360807
3.88,5.788668822536822
3.89,5.886267906212994
3.9,5.98448588598491
3.91,6.083319557448163
3.92,6.182765716198341
3.93,6.282821157831041
3.94,6.383482677941842
3.95,6.484747072126347
3.96,6.586611135980136
3.97,6.68907166509881
3.98,6.792125455077948
3.99,6.895769301513153
4.0,7.0
4.01,7.104814701893002
4.02,7.210211981582288
4.03,7.316190769216909
4.04,7.42274999494589
4.05,7.5298885889182845
4.06,7.63760548128314
4.07,7.745899602189499
4.08,7.854769881786395
4.09,7.964215250222877
4.1,8.074234637647988
4.11,8.184826974210779
4.12,8.295991190060278
4.13,8.407726215345528
4.14,8.520030980215587
4.15,8.632904414819496
4.16,8.746345449306284
4.17,8.860353013825003
4.18,8.974926038524695
4.19,9.090063453554407
4.2,9.205764189063176
4.21,9.322027175200049
4.22,9.43885134211406
4.23,9.556235619954276
4.24,9.674178938869712
4.25,9.792680229009422
4.26,9.911738420522449
4.27,10.031352443557836
4.28,10.15152122826464
4.29,10.27224370479188
4.3,10.393518803288607
4.31,10.515345453903874
4.32,10.63772258678672
4.33,10.760649132086185
4.34,10.884124019951296
4.35,11.008146180531122
4.36,11.132714543974709
4.37,11.257828040431072
4.38,11.383485600049273
4.39,11.50968615297835
4.4,11.63642862936736
4.41,11.763711959365324
4.42,11.891535073121288
4.43,12.019896900784309
4.44,12.148796372503428
4.45,12.278232418427672
4.46,12.4082039687061
4.47,12.538709953487746
4.48,12.66974930292167
4.49,12.80132094715689
4.5,12.933423816342462
4.51,13.066056840627429
4.52,13.199218950160828
4.53,13.332909075091722
4.54,13.467126145569129
4.55,13.601869091742104
4.56,13.737136843759682
4.57,13.87292833177093
4.58,14.009242485924858
4.59,14.14607823637053
4.6,14.283434513256978
4.61,14.421310246733269
4.62,14.559704366948411
4.63,14.698615804051466
4.64,14.83804348819147
4.65,14.977986349517488
4.66,15.118443318178532
4.67,15.25941332432366
4.68,15.400895298101917
4.69,15.542888169662348
4.7,15.685390869153984
4.71,15.828402326725875
4.72,15.971921472527066
4.73,16.115947236706607
4.74,16.260478549413524
4.75,16.405514340796866
4.76,16.55105354100568
4.77,16.697095080189
4.78,16.8436378884959
4.79,16.990680896075382
4.8,17.138223033076503
4.81,17.28626322964832
4.82,17.43480041593987
4.83,17.583833522100182
4.84,17.733361478278308
4.85,17.883383214623297
4.86,18.0338976612842
4.87,18.184903748410026
4.88,18.33640040614985
4.89,18.488386564652693
4.9,18.64086115406763
4.91,18.793823104543662
4.92,18.94727134622986
4.93,19.10120480927526
4.94,19.25562242382892
4.95,19.41052312003985
4.96,19.56590582805712
4.97,19.721769478029763
4.98,19.878113000106836
4.99,20.03493532443736
5.0,20.192235381170377
5.01,20.350012100454943
5.02,20.508264412440106
5.03,20.66699124727491
5.04,20.826191535108386
5.05,20.98586420608957
5.06,21.14600819036752
5.07,21.30662241809129
5.08,21.467705819409897
5.09,21.62925732447239
5.1,21.791275863427817
5.11,21.95376036642524
5.12,22.11670976361367
5.13,22.28012298514216
5.14,22.44399896115976
5.15,22.608336621815525
5.16,22.773134897258466
5.17,22.93839271763764
5.18,23.104109013102093
5.19,23.27028271380088
5.2,23.436912749883028
5.21,23.60399805149758
5.22,23.771537548793575
5.23,23.939530171920087
5.24,24.10797485102612
5.25,24.276870516260736
5.26,24.44621609777297
5.27,24.616010525711875
5.28,24.786252730226504
5.29,24.956941641465868
5.3,25.12807618957903
5.31,25.29965530471503
5.32,25.471677917022927
5.33,25.644142956651734
5.34,25.8170493537505
5.35,25.990396038468287
5.36,26.164181940954144
5.37,26.33840599135708
5.38,26.513067119826157
5.39,26.688164256510404
5.4,26.863696331558916
5.41,27.039662275120666
5.42,27.216061017344728
5.43,27.392891488380148
5.44,27.570152618375985
5.45,27.747843337481243
5.46,27.92596257584499
5.47,28.10450926361626
5.48,28.283482330944125
5.49,28.46288070797758
5.5,28.642703324865693
5.51,28.822949111757502
5.52,29.003616998802062
5.53,29.184705916148424
5.54,29.36621479394559
5.55,29.548142562342637
5.56,29.73048815148859
5.57,29.913250491532523
5.58,30.09642851262344
5.59,30.2800211449104
5.6,30.46402731854245
5.61,30.64844596366865
5.62,30.833276010438
5.63,31.01851638899956
5.64,31.204166029502392
5.65,31.390223862095542
5.66,31.57668881692802
5.67,31.763559824148885
5.68,31.95083581390718
5.69,32.13851571635196
5.7,32.32659846163226
5.71,32.51508297989711
5.72,32.70396820129556
5.73,32.89325305597667
5.74,33.082936474089465
5.75,33.27301738578299
5.76,33.46349472120629
5.77,33.65436741050841
5.78,33.84563438383841
5.79,34.03729457134529
5.8,34.229346903178126
5.81,34.42179030948596
5.82,34.61462372041783
5.83,34.807846066122764
5.84,35.00145627674983
5.85,35.19545328244805
5.86,35.3898360133665
5.87,35.58460339965417
5.88,35.77975437146014
5.89,35.975287858933456
5.9,36.17120279222316
5.91,36.36749810147826
5.92,36.56417271684784
5.93,36.76122556848092
5.94,36.95865558652656
5.95,37.156461701133786
5.96,37.35464284245165
5.97,37.5531979406292
5.98,37.75212592581549
5.99,37.95142572815952
6.0,38.15109627781036
6.01,38.35113650491706
6.02,38.55154533962865
6.03,38.752321712094194
6.04,38.95346455246271
6.05,39.15497279088325
6.06,39.356845357504845
6.07,39.55908118247658
6.08,39.76167919594745
6.09,39.96463832806651
6.1,40.16795750898282
6.11,40.37163566884543
6.12,40.57567173780336
6.13,40.780064646005634
6.14,40.98481332360133
6.15,41.1899167007395
6.16,41.39537370756915
6.17,41.60118327423934
6.18,41.80734433089912
6.19,42.01385580769754
6.2,42.220716634783614
6.21,42.42792574230639
6.22,42.635482060414944
6.23,42.84338451925831
6.24,43.051632048985496
6.25,43.26022357974556
6.26,43.46915804168757
6.27,43.67843436496054
6.28,43.888051479713546
6.29,44.09800831609559
6.3,44.30830380425574
6.31,44.51893687434304
6.32,44.72990645650653
6.33,44.94121148089525
6.34,45.15285087765822
6.35,45.36482357694452
6.36,45.5771285089032
6.37,45.78976460368327
6.38,46.00273079143376
6.39,46.21602600230376
6.4,46.42964916644231
6.41,46.643599213998414
6.42,46.857875075121136
6.43,47.0724756799595
6.44,47.28739995866261
6.45,47.502646841379445
6.46,47.71821525825907
6.47,47.934104139450525
6.48,48.15031241510287
6.49,48.36683901536512
6.5,48.583682870386326
6.51,48.800842910315545
6.52,49.01831806530181
6.53,49.23610726549418
6.54,49.45420944104168
6.55,49.67262352209335
6.56,49.891348438798246
6.57,50.11038312130542
6.58,50.32972649976387
6.59,50.54937750432268
6.6,50.76933506513088
6.61,50.989598112337546
6.62,51.21016557609165
6.63,51.431036386542296
6.64,51.6522094738385
6.65,51.87368376812935
6.66,52.0954581995638
6.67,52.31753169829096
6.68,52.53990319445985
6.69,52.76257161821956
6.7,52.985535899719046
6.71,53.20879496910741
6.72,53.43234775653369
6.73,53.65619319214692
6.74,53.88033020609616
6.75,54.10475772853041
6.76,54.32947468959877
6.77,54.554480019450224
6.78,54.77977264823389
6.79,55.00535150609873
6.8,55.23121552319383
6.81,55.45736362966822
6.82,55.68379475567098
6.83,55.91050783135109
6.84,56.137501786857655
6.85,56.36477555233967
6.86,56.592328057946204
6.87,56.82015823382629
6.88,57.04826501012896
6.89,57.276647317003295
6.9,57.50530408459832
6.91,57.73423424306306
6.92,57.96343672254656
6.93,58.19291045319788
6.94,58.42265436516608
6.95,58.65266738860015
6.96,58.88294845364918
6.97,59.11349649046217
6.98,59.34431042918823
6.99,59.57538919997634
7.0,59.80673173297557
7.01,60.03833695833494
7.02,60.2702038062035
7.03,60.50233120673035
7.04,60.73471809006446
7.05,60.9673633863549
7.06,61.20026602575072
7.07,61.43342493840098
7.08,61.666839054454655
7.09,61.90050730406085
7.1,62.13442861736859
7.11,62.368601924526935
7.12,62.6030261556849
7.13,62.83770024099152
7.14,63.07262311059587
7.15,63.30779369464702
7.16,63.54321092329391
7.17,63.7788737266857
7.18,64.01478103497135
7.19,64.25093177829994
7.2,64.4873248868205
7.21,64.72395929068209
7.22,64.96083392003374
7.23,65.1979477050245
7.24,65.43529957580341
7.25,65.6728884625195
7.26,65.9107132953218
7.27,66.1487730043594
7.28,66.38706651978134
7.29,66.62559277173665
7.3,66.86435069037431
7.31,67.10333920584347
7.32,67.34255724829313
7.33,67.58200374787228
7.34,67.82167763473005
7.35,68.06157783901541
7.36,68.30170329087747
7.37,68.54205292046521
7.38,68.78262565792771
7.39,69.02342043341399
7.4,69.26443617707315
7.41,69.50567181905416
7.42,69.74712628950608
7.43,69.98879851857797
7.44,70.23068743641889
7.45,70.47279197317786
7.46,70.7151110590039
7.47,70.95764362404611
7.48,71.2003885984535
7.49,71.4433449123751
7.5,71.68651149595998
7.51,71.92988727935713
7.52,72.17347119271568
7.53,72.41726216618464
7.54,72.66125912991299
7.55,72.90546101404985
7.56,73.14986674874422
7.57,73.3944752641452
7.58,73.63928549040175
7.59,73.88429635766296
7.6,74.12950679607788
7.61,74.37491573579554
7.62,74.62052210696498
7.63,74.86632483973526
7.64,75.11232286425539
7.65,75.35851511067446
7.66,75.60490050914147
7.67,75.85147798980547
7.68,76.09824648281553
7.69,76.34520491832069
7.7,76.59235222646994
7.71,76.83968733741237
7.72,77.08720918129703
7.73,77.33491668827298
7.74,77.58280878848916
7.75,77.83088441209473
7.76,78.07914248923868
7.77,78.32758195007004
7.78,78.5762017247379
7.79,78.82500074339126
7.8,79.07397793617919
7.81,79.3231322332507
7.82,79.57246256475491
7.83,79.82196786084077
7.84,80.07164705165735
7.85,80.32149906735371
7.86,80.57152283807892
7.87,80.82171729398196
7.88,81.07208136521193
7.89,81.32261398191781
7.9,81.57331407424871
7.91,81.82418057235363
7.92,82.07521240638162
7.93,82.32640850648174
7.94,82.57776780280304
7.95,82.8292892254945
7.96,83.08097170470525
7.97,83.33281417058424
7.98,83.58481555328063
7.99,83.83697478294337
8.0,84.08929078972153
8.01,84.34176250376416
8.02,84.59438885522027
8.03,84.84716877423894
8.04,85.1001011909692
8.05,85.35318503556014
8.06,85.60641923816073
8.07,85.85980272892002
8.08,86.1133344379871
8.09,86.36701329551097
8.1,86.62083823164069
8.11,86.8748081765253
8.12,87.12892206031387
8.13,87.38317881315545
8.14,87.63757736519902
8.15,87.89211664659365
8.16,88.14679558748838
8.17,88.40161311803226
8.18,88.65656816837435
8.19,88.91165966866367
8.2,89.16688654904928
8.21,89.42224773968026
8.22,89.67774217070556
8.23,89.93336877227426
8.24,90.18912647453544
8.25,90.44501420763808
8.26,90.7010309017313
8.27,90.95717548696408
8.28,91.2134468934855
8.29,91.46984405144455
8.3,91.7263658909904
8.31,91.98301134227194
8.32,92.23977933543829
8.33,92.49666880063847
8.34,92.75367866802156
8.35,93.01080786773652
8.36,93.26805532993252
8.37,93.52541998475849
8.38,93.78290076236355
8.39,94.04049659289672
8.4,94.298206406507
8.41,94.55602913334346
8.42,94.81396370355516
8.43,95.07200904729112
8.44,95.3301640947004
8.45,95.58842777593205
8.46,95.84679902113513
8.47,96.10527676045862
8.48,96.3638599240516
8.49,96.62254744206308
8.5,96.88133824464217
8.51,97.14023126193788
8.52,97.39922542409924
8.53,97.65831966127529
8.54,97.91751290361508
8.55,98.1768040812677
8.56,98.43619212438212
8.57,98.69567596310742
8.58,98.95525452759264
8.59,99.21492674798682
8.6,99.474691554439
8.61,99.73454787709822
8.62,99.99449464611354
8.63,100.25453079163402
8.64,100.51465524380866
8.65,100.7748669327865
8.66,101.0351647887166
8.67,101.295547741748
8.68,101.55601472202976
8.69,101.81656465971092
8.7,102.07719648494052
8.71,102.33790912786762
8.72,102.5987015186412
8.73,102.85957258741036
8.74,103.12052126432413
8.75,103.38154647953152
8.76,103.6426471631816
8.77,103.90382224542346
8.78,104.16507065640604
8.79,104.42639132627848
8.8,104.68778318518984
8.81,104.94924516328904
8.82,105.2107761907252
8.83,105.47237519764737
8.84,105.73404111420456
8.85,105.9957728705458
8.86,106.2575693968202
8.87,106.51942962317676
8.88,106.78135247976456
8.89,107.0433368967326
8.9,107.30538180422992
8.91,107.56748613240558
8.92,107.82964881140862
8.93,108.09186877138806
8.94,108.354144942493
8.95,108.61647625487244
8.96,108.87886163867547
8.97,109.14130002405106
8.98,109.40379034114832
8.99,109.66633152011622
9.0,109.92892249110386
9.01,110.19156218426028
9.02,110.4542495297345
9.03,110.71698345767555
9.04,110.97976289823254
9.05,111.24258678155452
9.06,111.50545403779044
9.07,111.76836359708936
9.08,112.03131438960034
9.09,112.29430534547244
9.1,112.55733539485472
9.11,112.8204034678962
9.12,113.0835084947459
9.13,113.34664940555297
9.14,113.60982513046628
9.15,113.873034599635
9.16,114.1362767432081
9.17,114.39955049133464
9.18,114.66285477416372
9.19,114.92618852184437
9.2,115.18955066452556
9.21,115.45294013235645
9.22,115.71635585548596
9.23,115.97979676406317
9.24,116.24326178823716
9.25,116.50674985815697
9.26,116.77025990397158
9.27,117.03379085583012
9.28,117.29734164388157
9.29,117.560911198275
9.3,117.82449844915948
9.31,118.08810232668398
9.32,118.3517217609976
9.33,118.61535568224936
9.34,118.87900302058829
9.35,119.1426627061635
9.36,119.40633366912394
9.37,119.67001483961872
9.38,119.93370514779691
9.39,120.19740352380744
9.4,120.46110889779943
9.41,120.72482019992192
9.42,120.98853636032392
9.43,121.25225630915452
9.44,121.51597897656276
9.45,121.77970329269765
9.46,122.04342818770826
9.47,122.3071525917436
9.48,122.57087543495274
9.49,122.83459564748468
9.5,123.09831215948851
9.51,123.36202390111332
9.52,123.62572980250803
9.53,123.88942879382176
9.54,124.15311980520356
9.55,124.41680176680252
9.56,124.68047360876751
9.57,124.94413426124773
9.58,125.20778265439216
9.59,125.47141771834984
9.6,125.73503838326984
9.61,125.99864357930116
9.62,126.26223223659296
9.63,126.5258032852942
9.64,126.78935565555383
9.65,127.05288827752103
9.66,127.31640008134478
9.67,127.57988999717418
9.68,127.8433569551582
9.69,128.10679988544592
9.7,128.37021771818638
9.71,128.6336093835287
9.72,128.89697381162176
9.73,129.1603099326147
9.74,129.42361667665654
9.75,129.68689297389636
9.76,129.95013775448317
9.77,130.21334994856602
9.78,130.47652848629397
9.79,130.739672297816
9.8,131.0027803132813
9.81,131.26585146283875
9.82,131.52888467663743
9.83,131.79187888482645
9.84,132.0548330175548
9.85,132.31774600497153
9.86,132.58061677722566
9.87,132.84344426446629
9.88,133.1062273968425
9.89,133.36896510450316
9.9,133.6316563175975
9.91,133.89429996627447
9.92,134.15689498068312
9.93,134.4194402909725
9.94,134.6819348272916
9.95,134.94437751978955
9.96,135.20676729861543
9.97,135.46910309391816
9.98,135.73138383584683
9.99,135.99360845455047
10.0,136.25577588017816
10.01,136.51788504287893
10.02,136.7799348728018
10.03,137.0419243000958
10.04,137.30385225491003
10.05,137.5657176673936
10.06,137.8275194676954
10.07,138.0892565859645
10.08,138.35092795235
10.09,138.6125324970009
10.1,138.87406915006628
10.11,139.13553684169517
10.12,139.39693450203657
10.13,139.65826106123964
10.14,139.9195154494533
10.15,140.1806965968266
10.16,140.44180343350865
10.17,140.70283488964847
10.18,140.96378989539508
10.19,141.22466738089753
10.2,141.48546627630492
10.21,141.74618551176627
10.22,142.00682401743052
10.23,142.26738072344682
10.24,142.5278545599642
10.25,142.78824445713167
10.26,143.0485493450983
10.27,143.30876815401308
10.28,143.56889981402514
10.29,143.8289432552835
10.3,144.0888974079372
10.31,144.34876120213522
10.32,144.60853356802664
10.33,144.86821343576054
10.34,145.12779973548592
10.35,145.38729139735185
10.36,145.64668735150735
10.37,145.90598652810144
10.38,146.1651878572833
10.39,146.42429026920183
10.4,146.68329269400604
10.41,146.9421940618451
10.42,147.20099330286803
10.43,147.4596893472238
10.44,147.7182811250615
10.45,147.9767675665302
10.46,148.23514760177895
10.47,148.49342016095665
10.48,148.75158417421252
10.49,149.0096385716955
10.5,149.26758228355465
10.51,149.52541423993904
10.52,149.78313337099772
10.53,150.04073860687967
10.54,150.298228877734
10.55,150.5556031137098
10.56,150.81286024495597
10.57,151.06999920162167
10.58,151.32701891385585
10.59,151.5839183118076
10.6,151.84069632562597
10.61,152.09735188546
10.62,152.35388392145876
10.63,152.6102913637713
10.64,152.86657314254657
10.65,153.12272818793366
10.66,153.3787554300816
10.67,153.63465379913953
10.68,153.89042222525637
10.69,154.14605963858122
10.7,154.40156496926312
10.71,154.65693714745117
10.72,154.91217510329426
10.73,155.16727776694157
10.74,155.42224406854206
10.75,155.67707293824486
10.76,155.93176330619892
10.77,156.18631410255335
10.78,156.44072425745716
10.79,156.6949927010594
10.8,156.94911836350917
10.81,157.2031001749554
10.82,157.4569370655472
10.83,157.71062796543362
10.84,157.96417180476368
10.85,158.21756751368642
10.86,158.4708140223509
10.87,158.72391026090617
10.88,158.97685515950127
10.89,159.22964764828524
10.9,159.4822866574071
10.91,159.7347711170159
10.92,159.98709995726068
10.93,160.2392721082905
10.94,160.49128650025443
10.95,160.74314206330143
10.96,160.9948377275807
10.97,161.2463724232411
10.98,161.49774508043174
10.99,161.7489546293017
11.0,162.0
11.01,162.25087803093177
11.02,162.5015771935266
11.03,162.7520838674702
11.04,163.0023844324482
11.05,163.2524652681463
11.06,163.5023127542502
11.07,163.7519132704456
11.08,164.0012531964181
11.09,164.25031891185344
11.1,164.49909679643727
11.11,164.74757322985536
11.12,164.99573459179328
11.13,165.2435672619368
11.14,165.49105761997149
11.15,165.73819204558313
11.16,165.98495691845736
11.17,166.23133861827986
11.18,166.47732352473636
11.19,166.72289801751248
11.2,166.96804847629394
11.21,167.21276128076644
11.22,167.45702281061554
11.23,167.70081944552706
11.24,167.94413756518668
11.25,168.18696354927997
11.26,168.42928377749263
11.27,168.67108462951046
11.28,168.912352485019
11.29,169.15307372370407
11.3,169.39323472525123
11.31,169.63282186934623
11.32,169.87182153567474
11.33,170.11022010392244
11.34,170.3480039537749
11.35,170.585159464918
11.36,170.82167301703734
11.37,171.0575309898185
11.38,171.29271976294737
11.39,171.52722571610948
11.4,171.76103522899052
11.41,171.99413468127617
11.42,172.2265104526521
11.43,172.4581489228041
11.44,172.68903647141775
11.45,172.91915947817873
11.46,173.1485043227728
11.47,173.37705738488555
11.48,173.60480504420275
11.49,173.83173368040997
11.5,174.057829673193
11.51,174.28307940223746
11.52,174.507469247229
11.53,174.73098558785338
11.54,174.95361480379634
11.55,175.1753432747434
11.56,175.39615738038026
11.57,175.61604350039272
11.58,175.83498801446638
11.59,176.0529773022869
11.6,176.26999774354007
11.61,176.48603571791142
11.62,176.70107760508677
11.63,176.9151097847517
11.64,177.12811863659198
11.65,177.3400905402932
11.66,177.55101187554112
11.67,177.76086902202138
11.68,177.9696483594196
11.69,178.1773362674216
11.7,178.38391912571296
11.71,178.5893833139794
11.72,178.7937152119066
11.73,178.99690119918026
11.74,179.19892765548602
11.75,179.39978096050953
11.76,179.5994474939366
11.77,179.79791363545272
11.78,179.99516576474377
11.79,180.1911902614953
11.8,180.38597350539308
11.81,180.57950187612272
11.82,180.77176175336996
11.83,180.9627395168203
11.84,181.1524215461597
11.85,181.34079422107368
11.86,181.527843921248
11.87,181.71355702636825
11.88,181.89791991612017
11.89,182.0809189701894
11.9,182.26254056826164
11.91,182.44277109002263
11.92,182.62159691515797
11.93,182.79900442335327
11.94,182.97497999429444
11.95,183.14951000766703
11.96,183.32258084315671
11.97,183.49417888044917
11.98,183.66429049923
11.99,183.83290207918512
12.0,184.0
12.01,184.16557591415497
12.02,184.3296425653084
12.03,184.4922179699132
12.04,184.6533201444224
12.05,184.8129671052889
12.06,184.97117686896564
12.07,185.12796745190565
12.08,185.28335687056176
12.09,185.43736314138704
12.1,185.5900042808344
12.11,185.7412983053567
12.12,185.89126323140695
12.13,186.03991707543827
12.14,186.1872778539033
12.15,186.33336358325525
12.16,186.47819227994697
12.17,186.62178196043135
12.18,186.7641506411615
12.19,186.90531633859013
12.2,187.04529706917043
12.21,187.18411084935528
12.22,187.32177569559755
12.23,187.45830962435025
12.24,187.59373065206637
12.25,187.7280567951987
12.26,187.86130607020044
12.27,187.99349649352436
12.28,188.1246460816234
12.29,188.2547728509506
12.3,188.38389481795895
12.31,188.5120299991013
12.32,188.63919641083055
12.33,188.76541206959985
12.34,188.89069499186195
12.35,189.0150631940699
12.36,189.1385346926766
12.37,189.26112750413512
12.38,189.3828596448983
12.39,189.50374913141903
12.4,189.6238139801505
12.41,189.74307220754537
12.42,189.8615418300568
12.43,189.9792408641376
12.44,190.09618732624088
12.45,190.21239923281945
12.46,190.3278946003263
12.47,190.44269144521445
12.48,190.5568077839367
12.49,190.67026163294616
12.5,190.78307100869569
12.51,190.8952539276383
12.52,191.0068284062268
12.53,191.11781246091437
12.54,191.22822410815377
12.55,191.338081364398
12.56,191.44740224610007
12.57,191.55620476971285
12.58,191.66450695168936
12.59,191.7723268084825
12.6,191.8796823565453
12.61,191.98659161233053
12.62,192.0930725922913
12.63,192.19914331288055
12.64,192.30482179055127
12.65,192.41012604175623
12.66,192.5150740829486
12.67,192.61968393058112
12.68,192.72397360110688
12.69,192.8279611109788
12.7,192.9316644766498
12.71,193.03510171457287
12.72,193.13829084120096
12.73,193.24124987298703
12.74,193.343996826384
12.75,193.4465497178448
12.76,193.5489265638224
12.77,193.65114538076983
12.78,193.7532241851399
12.79,193.8551809933857
12.8,193.95703382196004
12.81,194.05880068731597
12.82,194.1604996059064
12.83,194.2621485941843
12.84,194.36376566860264
12.85,194.46536884561436
12.86,194.5669761416723
12.87,194.6686055732296
12.88,194.7702751567391
12.89,194.87200290865377
