wind_speed,AWP A/S AWP 200/23
2.42,0.0048982002675332
2.43,0.0049630683710555
2.44,0.0050242831301749
2.45,0.005081759583394
2.46,0.0051354127692149
2.47,0.0051851577261399
2.48,0.0052309094926713
2.49,0.0052725831073113
2.5,0.0053100936085622
2.51,0.0053433560349262
2.52,0.0053722854249057
2.53,0.0053967968170028
2.54,0.0054168052497199
2.55,0.0054322257615591
2.56,0.0054429733910229
2.57,0.0054489631766133
2.58,0.0054501101568328
2.59,0.0054463293701835
2.6,0.0054375358551677
2.61,0.0054236446502877
2.62,0.0054045707940457
2.63,0.0053802293249441
2.64,0.005350535281485
2.65,0.0053154037021708
2.66,0.0052747496255036
2.67,0.0052284880899858
2.68,0.0051765341341196
2.69,0.0051188027964074
2.7,0.0050552091153512
2.71,0.0049856681294535
2.72,0.0049100948772164
2.73,0.0048284043971423
2.74,0.0047405117277334
2.75,0.0046463319074919
2.76,0.0045457799749202
2.77,0.0044387709685204
2.78,0.0043252199267949
2.79,0.004205041888246
2.8,0.0040781518913758
2.81,0.0039444649746866
2.82,0.0038038961766807
2.83,0.0036563605358604
2.84,0.003501773090728
2.85,0.0033400488797856
2.86,0.0031711029415356
2.87,0.0029948503144802
2.88,0.0028112060371217
2.89,0.0026200851479623
2.9,0.0024214026855043
2.91,0.00221507368825
2.92,0.0020010131947017
2.93,0.0017791362433615
2.94,0.0015493578727318
2.95,0.0013115931213148
2.96,0.0010657570276128
2.97,0.0008117646301281
2.98,0.0005495309673628
2.99,0.0002789710778194
3.0,0.0
3.01,0.0
3.02,0.0
3.03,0.0
3.04,0.0
3.05,0.0
3.06,0.0
3.07,0.0
3.08,0.0
3.09,0.0
3.1,0.0
3.11,0.0
3.12,0.0
3.13,0.0
3.14,0.0
3.15,0.0
3.16,0.0
3.17,0.0
3.18,0.0
3.19,0.0004301758699858
3.2,0.0012030801810403
3.21,0.0020959844920947
3.22,0.0031153136106379
3.23,0.0042674923441584
3.24,0.005558945500145
3.25,0.0069960978860863
3.26,0.008585374309471
3.27,0.0103331995777879
3.28,0.0122459984985255
3.29,0.0143301958791727
3.3,0.0165922165272179
3.31,0.0190384852501501
3.32,0.0216754268554577
3.33,0.0245094661506297
3.34,0.0275470279431544
3.35,0.0307945370405209
3.36,0.0342584182502175
3.37,0.0379450963797332
3.38,0.0418609962365564
3.39,0.0460125426281761
3.4,0.0504061603620806
3.41,0.055048274245759
3.42,0.0599453090866996
3.43,0.0651036896923915
3.44,0.0705298408703229
3.45,0.0762301874279829
3.46,0.0822111541728599
3.47,0.088479165912443
3.48,0.0950406474542202
3.49,0.1019020236056809
3.5,0.1090697191743132
3.51,0.116550158967606
3.52,0.1243497677930484
3.53,0.1324749704581284
3.54,0.1409321917703354
3.55,0.1497278565371572
3.56,0.1588683895660834
3.57,0.1683602156646018
3.58,0.1782097596402021
3.59,0.1884234463003719
3.6,0.1990077004526008
3.61,0.2099689469043768
3.62,0.2213136104631893
3.63,0.233048115936526
3.64,0.2451788881318768
3.65,0.2577123518567291
3.66,0.2706549319185728
3.67,0.2840130531248955
3.68,0.2977931402831869
3.69,0.3120016182009346
3.7,0.3266449116856286
3.71,0.3417294455447561
3.72,0.3572616445858072
3.73,0.3732479336162692
3.74,0.3896947374436322
3.75,0.4066084808753836
3.76,0.4239955887190125
3.77,0.4418624857820085
3.78,0.460215596871859
3.79,0.4790613467960539
3.8,0.4984061603620803
3.81,0.5182564623774288
3.82,0.5386186776495862
3.83,0.5594992309860428
3.84,0.5809045471942857
3.85,0.6028410510818054
3.86,0.6253151674560887
3.87,0.6483333211246263
3.88,0.6719019368949045
3.89,0.6960274395744146
3.9,0.7207162539706428
3.91,0.74597480489108
3.92,0.7718095171432127
3.93,0.7982268155345319
3.94,0.8252331248725239
3.95,0.8528348699646797
3.96,0.8810384756184859
3.97,0.9098503666414334
3.98,0.9392769678410082
3.99,0.9693247040247016
4.0,1.0
4.01,1.0313080551956553
4.02,1.0632491675254665
4.03,1.0958224095244973
4.04,1.1290268537278028
4.05,1.162861572670448
4.06,1.1973256388874929
4.07,1.2324181249140018
4.08,1.26813810328503
4.09,1.3044846465356414
4.1,1.341456827200897
4.11,1.379053717815861
4.12,1.4172743909155892
4.13,1.4561179190351432
4.14,1.495583374709587
4.15,1.5356698304739833
4.16,1.5763763588633877
4.17,1.617702032412862
4.18,1.65964592365747
4.19,1.7022071051322754
4.2,1.7453846493723315
4.21,1.789177628912704
4.22,1.8335851162884529
4.23,1.8786061840346444
4.24,1.9242399046863303
4.25,1.970485350778576
4.26,2.0173415948464446
4.27,2.064807709424994
4.28,2.1128827670492907
4.29,2.161565840254388
4.3,2.21085600157535
4.31,2.2607523235472398
4.32,2.3112538787051204
4.33,2.362359739584045
4.34,2.4140689787190786
4.35,2.466380668645284
4.36,2.5192938818977257
4.37,2.572807691011455
4.38,2.6269211685215383
4.39,2.681633386963036
4.4,2.736943418871015
4.41,2.792850336780526
4.42,2.8493532132266357
4.43,2.9064511207444035
4.44,2.964143131868896
4.45,3.022428319135165
4.46,3.0813057550782776
4.47,3.140774512233292
4.48,3.2008336631352763
4.49,3.2614822803192807
4.5,3.322719436320371
4.51,3.384544203673611
4.52,3.4469556549140563
4.53,3.509952862576778
4.54,3.573534899196826
4.55,3.637700837309264
4.56,3.702449749449156
4.57,3.7677807081515673
4.58,3.833692785951548
4.59,3.900185055384165
4.6,3.967256588984476
4.61,4.034906459287554
4.62,4.103133738828444
4.63,4.171937500142215
4.64,4.241316815763927
4.65,4.311270758228647
4.66,4.381798400071425
4.67,4.452898813827326
4.68,4.524571072031414
4.69,4.596814247218752
4.7,4.669627411924393
4.71,4.743009638683403
4.72,4.816960000030841
4.73,4.891477568501777
4.74,4.96656141663126
4.75,5.042210616954355
4.76,5.118424242006122
4.77,5.195201364321626
4.78,5.272541056435932
4.79,5.350442390884087
4.8,5.42890444020116
4.81,5.507926276922215
4.82,5.587506973582315
4.83,5.66764560271651
4.84,5.748341236859865
4.85,5.829592948547446
4.86,5.911399810314316
4.87,5.993760894695527
4.88,6.076675274226144
4.89,6.160142021441228
4.9,6.244160208875848
4.91,6.328728909065051
4.92,6.413847194543902
4.93,6.499514137847468
4.94,6.585728811510812
4.95,6.672490288068984
4.96,6.759797640057049
4.97,6.847649940010074
4.98,6.936046260463119
4.99,7.024985673951237
5.0,7.114467253009494
5.01,7.204490070172949
5.02,7.295053197976668
5.03,7.386155708955716
5.04,7.477796675645139
5.05,7.569975170580006
5.06,7.662690266295382
5.07,7.755941035326328
5.08,7.8497265502078974
5.09,7.944045883475152
5.1,8.038898107663158
5.11,8.134282295306983
5.12,8.23019751894167
5.13,8.326642851102292
5.14,8.423617364323906
5.15,8.521120131141588
5.16,8.619150224090372
5.17,8.717706715705335
5.18,8.816788678521538
5.19,8.916395185074045
5.2,9.016525307897908
5.21,9.117178119528193
5.22,9.218352692499952
5.23,9.320048099348268
5.24,9.42226341260818
5.25,9.524997704814757
5.26,9.628250048503062
5.27,9.732019516208153
5.28,9.836305180465104
5.29,9.941106113808951
5.3,10.046421388774773
5.31,10.152250077897628
5.32,10.25859125371258
5.33,10.365443988754684
5.34,10.472807355558992
5.35,10.580680426660583
5.36,10.68906227459452
5.37,10.797951971895849
5.38,10.907348591099634
5.39,11.017251204740935
5.4,11.127658885354837
5.41,11.23857070547636
5.42,11.349985737640594
5.43,11.46190305438259
5.44,11.574321728237422
5.45,11.68724083174013
5.46,11.800659437425788
5.47,11.914576617829452
5.48,12.028991445486197
5.49,12.143902992931062
5.5,12.25931033269912
5.51,12.375212537325428
5.52,12.491608679345054
5.53,12.608497831293064
5.54,12.725879065704495
5.55,12.84375145511443
5.56,12.96211407205792
5.57,13.080965989070036
5.58,13.200306278685828
5.59,13.32013401344036
5.6,13.440448265868696
5.61,13.561248108505902
5.62,13.682532613887023
5.63,13.80430085454713
5.64,13.926551903021284
5.65,14.049284831844558
5.66,14.172498713551985
5.67,14.29619262067865
5.68,14.420365625759596
5.69,14.545016801329908
5.7,14.670145219924626
5.71,14.795749954078817
5.72,14.92183007632754
5.73,15.04838465920587
5.74,15.175412775248848
5.75,15.302913496991549
5.76,15.43088589696902
5.77,15.559329047716336
5.78,15.688242021768565
5.79,15.817623891660745
5.8,15.947473729927944
5.81,16.077790609105232
5.82,16.208573601727675
5.83,16.339821780330315
5.84,16.47153421744822
5.85,16.60370998561646
5.86,16.736348157370095
5.87,16.86944780524417
5.88,17.003008001773757
5.89,17.137027819493916
5.9,17.271506330939726
5.91,17.406442608646216
5.92,17.541835725148463
5.93,17.677684752981524
5.94,17.81398876468048
5.95,17.95074683278036
5.96,18.08795802981624
5.97,18.225621428323183
5.98,18.363736100836263
5.99,18.50230111989051
6.0,18.641315558021
6.01,18.7807784877628
6.02,18.92068898165097
6.03,19.061046112220577
6.04,19.20184895200666
6.05,19.34309657354429
6.06,19.484788049368525
6.07,19.62692245201445
6.08,19.769498854017105
6.09,19.912516327911543
6.1,20.05597394623284
6.11,20.19987078151607
6.12,20.344205906296256
6.13,20.48897839310849
6.14,20.63418731448781
6.15,20.779831742969314
6.16,20.92591075108802
6.17,21.072423411379013
6.18,21.219368796377356
6.19,21.366745978618106
6.2,21.514554030636305
6.21,21.66279202496704
6.22,21.81145903414536
6.23,21.96055413070634
6.24,22.11007638718502
6.25,22.260024876116468
6.26,22.41039867003575
6.27,22.561196841477923
6.28,22.71241846297806
6.29,22.8640626070712
6.3,23.016128346292422
6.31,23.168614753176783
6.32,23.321520900259348
6.33,23.474845860075167
6.34,23.62858870515929
6.35,23.78274850804681
6.36,23.937324341272788
6.37,24.09231527737225
6.38,24.24772038888028
6.39,24.40353874833193
6.4,24.55976942826228
6.41,24.71641150120637
6.42,24.873464039699265
6.43,25.030926116276028
6.44,25.188796803471732
6.45,25.34707517382143
6.46,25.50576029986017
6.47,25.664851254123025
6.48,25.82434710914507
6.49,25.984246937461336
6.5,26.1445498116069
6.51,26.305254804116824
6.52,26.46636098752617
6.53,26.62786743437
6.54,26.789773217183363
6.55,26.952077408501328
6.56,27.114779080858963
6.57,27.27787730679133
6.58,27.441371158833466
6.59,27.605259709520453
6.6,27.76954203138735
6.61,27.93421719696923
6.62,28.09928427880112
6.63,28.264742349418107
6.64,28.43059048135524
6.65,28.596827747147604
6.66,28.76345321933023
6.67,28.93046597043819
6.68,29.097865073006545
6.69,29.265649599570374
6.7,29.4338186226647
6.71,29.602371214824604
6.72,29.77130644858516
6.73,29.940623396481424
6.74,30.110321131048448
6.75,30.280398724821275
6.76,30.450855250335003
6.77,30.62168978012467
6.78,30.79290138672536
6.79,30.9644891426721
6.8,31.13645212049997
6.81,31.308789392744032
6.82,31.48150003193936
6.83,31.654583110620976
6.84,31.82803770132399
6.85,32.00186287658342
6.86,32.17605770893436
6.87,32.350621270911844
6.88,32.52555263505093
6.89,32.70085087388672
6.9,32.87651505995426
6.91,33.05254426578857
6.92,33.22893756392475
6.93,33.405694026897855
6.94,33.58281272724296
6.95,33.76029273749509
6.96,33.93813313018933
6.97,34.11633297786073
6.98,34.29489135304437
6.99,34.4738073282753
7.0,34.65307997608857
7.01,34.83270836901925
7.02,35.0126915796024
7.03,35.193028680373104
7.04,35.373718743866384
7.05,35.55476084261732
7.06,35.73615404916097
7.07,35.91789743603242
7.08,36.09999007576669
7.09,36.28243104089885
7.1,36.46521940396398
7.11,36.648354237497145
7.12,36.83183461403338
7.13,37.01565960610776
7.14,37.199828286255325
7.15,37.3843397270112
7.16,37.56919300091036
7.17,37.75438718048793
7.18,37.939921338278936
7.19,38.12579454681847
7.2,38.31200587864156
7.21,38.49855440628328
7.22,38.6854392022787
7.23,38.87265933916289
7.24,39.06021388947087
7.25,39.248101925737735
7.26,39.43632252049853
7.27,39.624874746288334
7.28,39.8137576756422
7.29,40.00297038109518
7.3,40.19251193518233
7.31,40.38238141043874
7.32,40.57257787939946
7.33,40.763100414599535
7.34,40.95394808857403
7.35,41.14511997385801
7.36,41.33661514298655
7.37,41.52843266849469
7.38,41.720571622917504
7.39,41.91303107879004
7.4,42.1058101086474
7.41,42.29890778502458
7.42,42.49232318045668
7.43,42.68605536747876
7.44,42.88010341862588
7.45,43.07446640643309
7.46,43.26914340343546
7.47,43.46413348216805
7.48,43.65943571516593
7.49,43.85504917496414
7.5,44.05097293409776
7.51,44.24720606510182
7.52,44.44374764051142
7.53,44.64059673286163
7.54,44.83775241468746
7.55,45.035213758524
7.56,45.23297983690631
7.57,45.43104972236947
7.58,45.6294224874485
7.59,45.82809720467848
7.6,46.02707294659447
7.61,46.22634878573156
7.62,46.42592379462477
7.63,46.62579704580917
7.64,46.82596761181984
7.65,47.02643456519182
7.66,47.227196978460185
7.67,47.428253924159975
7.68,47.62960447482629
7.69,47.83124770299416
7.7,48.03318268119864
7.71,48.235408481974815
7.72,48.43792417785774
7.73,48.64072884138248
7.74,48.84382154508406
7.75,49.04720136149759
7.76,49.2508673631581
7.77,49.45481862260065
7.78,49.659054212360346
7.79,49.8635732049722
7.8,50.06837467297128
7.81,50.273457688892655
7.82,50.47882132527141
7.83,50.68446465464256
7.84,50.89038674954118
7.85,51.09658668250236
7.86,51.30306352606114
7.87,51.509816352752566
7.88,51.71684423511172
7.89,51.92414624567365
7.9,52.131721456973466
7.91,52.33956894154615
7.92,52.5476877719268
7.93,52.75607702065049
7.94,52.96473576025228
7.95,53.1736630632672
7.96,53.38285800223033
7.97,53.592319649676725
7.98,53.8020470781415
7.99,54.01203936015962
8.0,54.22229556826622
8.01,54.43281477499633
8.02,54.643596052885
8.03,54.85463847446732
8.04,55.06594111227834
8.05,55.27750303885316
8.06,55.48932332672676
8.07,55.70140104843424
8.08,55.91373527651068
8.09,56.126325083491096
8.1,56.33916954191061
8.11,56.55226772430423
8.12,56.76561870320704
8.13,56.97922155115415
8.14,57.19307534068052
8.15,57.40717914432126
8.16,57.62153203461145
8.17,57.83613308408611
8.18,58.050981365280336
8.19,58.26607595072917
8.2,58.4814159129677
8.21,58.697000324530975
8.22,58.91282825795403
8.23,59.12889878577195
8.24,59.34521098051978
8.25,59.56176391473259
8.26,59.77855666094547
8.27,59.99558829169341
8.28,60.212857879511546
8.29,60.430364496934885
8.3,60.64810721649856
8.31,60.86608511073754
8.32,61.08429725218695
8.33,61.30274271338182
8.34,61.521420566857216
8.35,61.7403298851482
8.36,61.95946974078984
8.37,62.1788392063172
8.38,62.39843735426537
8.39,62.61826325716935
8.4,62.83831598756421
8.41,63.05859461798503
8.42,63.27909822096687
8.43,63.4998258690448
8.44,63.72077663475386
8.45,63.941949590629136
8.46,64.1633438092057
8.47,64.38495836301857
8.48,64.60679232460282
8.49,64.82884476649349
8.5,65.05111476122569
8.51,65.27360138133449
8.52,65.49630369935487
8.53,65.71922078782197
8.54,65.94235171927079
8.55,66.16569556623648
8.56,66.38925140125401
8.57,66.61301829685848
8.58,66.83699532558495
8.59,67.06118155996847
8.6,67.28557607254412
8.61,67.51017793584693
8.62,67.73498622241198
8.63,67.96000000477437
8.64,68.1852183554691
8.65,68.41064034703125
8.66,68.63626505199588
8.67,68.86209154289807
8.68,69.08811889227285
8.69,69.3143461726553
8.7,69.54077245658048
8.71,69.7673968165835
8.72,69.99421832519931
8.73,70.22123605496306
8.74,70.44844907840977
8.75,70.6758564680745
8.76,70.90345729649235
8.77,71.13125063619835
8.78,71.35923555972755
8.79,71.58741113961506
8.8,71.81577644839592
8.81,72.04433055860515
8.82,72.27307254277784
8.83,72.50200147344907
8.84,72.73111642315386
8.85,72.9604164644273
8.86,73.18990066980446
8.87,73.41956811182038
8.88,73.64941786301014
8.89,73.87944899590879
8.9,74.10966058305138
8.91,74.34005169697298
8.92,74.57062141020866
8.93,74.80136879529346
8.94,75.03229292476246
8.95,75.2633928711507
8.96,75.49466770699331
8.97,75.72611650482526
8.98,75.95773833718164
8.99,76.18953227659753
9.0,76.42149739560797
9.01,76.65363276674805
9.02,76.88593746255279
9.03,77.11841055555729
9.04,77.3510511182966
9.05,77.5838582233058
9.06,77.8168309431199
9.07,78.04996835027399
9.08,78.28326951730308
9.09,78.51673351674233
9.1,78.75035942112675
9.11,78.9841463029914
9.12,79.21809323487133
9.13,79.45219928930166
9.14,79.68646353881736
9.15,79.92088505595356
9.16,80.15546291324527
9.17,80.39019618322759
9.18,80.62508393843558
9.19,80.8601252514043
9.2,81.09531919466875
9.21,81.33066484076413
9.22,81.56616126222536
9.23,81.80180753158754
9.24,82.03760272138578
9.25,82.27354590415507
9.26,82.50963615243055
9.27,82.74587253874721
9.28,82.98225413564012
9.29,83.2187800156444
9.3,83.45544925129511
9.31,83.6922609151272
9.32,83.92921407967584
9.33,84.16630781747604
9.34,84.40354120106286
9.35,84.64091330297144
9.36,84.8784231957367
9.37,85.11606995189383
9.38,85.35385264397786
9.39,85.59177034452381
9.4,85.82982212606676
9.41,86.06800706114174
9.42,86.30632422228388
9.43,86.54477268202817
9.44,86.78335151290976
9.45,87.02205978746363
9.46,87.2608965782249
9.47,87.49986095772857
9.48,87.73895199850975
9.49,87.97816877310346
9.5,88.21751035404478
9.51,88.4569758138688
9.52,88.69656422511054
9.53,88.93627466030506
9.54,89.17610619198746
9.55,89.4160578926928
9.56,89.65612883495609
9.57,89.89631809131242
9.58,90.13662473429687
9.59,90.37704783644446
9.6,90.61758647029028
9.61,90.85823970836935
9.62,91.09900662321684
9.63,91.33988628736772
9.64,91.58087777335706
9.65,91.82198015371992
9.66,92.06319250099136
9.67,92.30451388770646
9.68,92.54594338640028
9.69,92.78748006960784
9.7,93.02912300986426
9.71,93.27087127970464
9.72,93.5127239516639
9.73,93.7546800982772
9.74,93.99673879207955
9.75,94.23889910560608
9.76,94.48116011139176
9.77,94.72352088197174
9.78,94.96598048988103
9.79,95.2085380076547
9.8,95.45119250782788
9.81,95.69394306293552
9.82,95.9367887455127
9.83,96.17972862809452
9.84,96.42276178321605
9.85,96.6658872834123
9.86,96.90910420121836
9.87,97.15241160916932
9.88,97.39580857980025
9.89,97.6392941856461
9.9,97.88286749924204
9.91,98.12652759312309
9.92,98.37027353982432
9.93,98.6141044118808
9.94,98.85801928182754
9.95,99.10201722219966
9.96,99.34609730553224
9.97,99.5902586043603
9.98,99.83450019121886
9.99,100.07882113864304
10.0,100.3232205191679
10.01,100.56769740532846
10.02,100.8122508696598
10.03,101.05687998469702
10.04,101.30158382297516
10.05,101.54636145702928
10.06,101.79121195939442
10.07,102.03613440260564
10.08,102.281127859198
10.09,102.52619140170658
10.1,102.77132410266644
10.11,103.01652503461268
10.12,103.26179327008026
10.13,103.50712788160436
10.14,103.75252794171996
10.15,103.99799252296212
10.16,104.2435206978659
10.17,104.48911153896644
10.18,104.7347641187987
10.19,104.9804775098978
10.2,105.2262507847988
10.21,105.47208301603678
10.22,105.71797327614672
10.23,105.96392063766372
10.24,106.20992417312289
10.25,106.4559829550592
10.26,106.70209605600785
10.27,106.94826254850372
10.28,107.194481505082
10.29,107.44075199827772
10.3,107.687073100626
10.31,107.93344388466176
10.32,108.17986342292016
10.33,108.42633078793628
10.34,108.67284505224508
10.35,108.91940528838168
10.36,109.1660105688812
10.37,109.4126599662786
10.38,109.65935255310904
10.39,109.9060874019075
10.4,110.15286358520903
10.41,110.39968017554877
10.42,110.64653624546172
10.43,110.89343086748298
10.44,111.14036311414758
10.45,111.3873320579906
10.46,111.63433677154714
10.47,111.88137632735214
10.48,112.1284497979408
10.49,112.37555625584804
10.5,112.62269477360904
10.51,112.86986442375884
10.52,113.11706427883244
10.53,113.36429341136495
10.54,113.61155089389143
10.55,113.85883579894698
10.56,114.10614719906656
10.57,114.35348416678532
10.58,114.60084577463827
10.59,114.84823109516049
10.6,115.095639200887
10.61,115.34306916435295
10.62,115.59052005809336
10.63,115.83799095464327
10.64,116.08548092653776
10.65,116.33298904631188
10.66,116.58051438650068
10.67,116.82805601963923
10.68,117.07561301826262
10.69,117.32318445490588
10.7,117.57076940210406
10.71,117.81836693239228
10.72,118.06597611830554
10.73,118.31359603237892
10.74,118.56122574714747
10.75,118.80886433514632
10.76,119.05651086891042
10.77,119.30416442097491
10.78,119.55182406387482
10.79,119.79948887014524
10.8,120.0471579123212
10.81,120.2948302629378
10.82,120.54250499453002
10.83,120.79018117963298
10.84,121.03785789078177
10.85,121.28553420051136
10.86,121.53320918135692
10.87,121.78088190585343
10.88,122.02855144653604
10.89,122.27621687593968
10.9,122.52387726659953
10.91,122.77153169105054
10.92,123.01917922182788
10.93,123.26681893146652
10.94,123.51444989250162
10.95,123.76207117746812
10.96,124.00968185890125
10.97,124.25728100933588
10.98,124.5048677013072
10.99,124.75244100735024
11.0,125.0
11.01,125.24754322742072
11.02,125.49506714029296
11.03,125.74256766492633
11.04,125.99004072763051
11.05,126.23748225471526
11.06,126.48488817249014
11.07,126.73225440726486
11.08,126.97957688534903
11.09,127.2268515330524
11.1,127.4740742766846
11.11,127.72124104255528
11.12,127.96834775697413
11.13,128.21539034625084
11.14,128.46236473669498
11.15,128.7092668546163
11.16,128.95609262632442
11.17,129.20283797812905
11.18,129.44949883633984
11.19,129.69607112726644
11.2,129.94255077721854
11.21,130.18893371250584
11.22,130.4352158594379
11.23,130.68139314432446
11.24,130.9274614934752
11.25,131.17341683319972
11.26,131.4192550898077
11.27,131.66497218960893
11.28,131.91056405891288
11.29,132.15602662402938
11.3,132.40135581126802
11.31,132.64654754693842
11.32,132.89159775735038
11.33,133.13650236881344
11.34,133.38125730763733
11.35,133.62585850013167
11.36,133.87030187260618
11.37,134.11458335137047
11.38,134.35869886273434
11.39,134.60264433300728
11.4,134.84641568849904
11.41,135.09000885551927
11.42,135.33341976037758
11.43,135.5766443293838
11.44,135.81967848884747
11.45,136.06251816507825
11.46,136.30515928438592
11.47,136.54759777308
11.48,136.7898295574702
11.49,137.0318505638662
11.5,137.2736567185777
11.51,137.51524394791437
11.52,137.7566081781858
11.53,137.9977453357017
11.54,138.23865134677175
11.55,138.4793221377056
11.56,138.71975363481292
11.57,138.95994176440337
11.58,139.19988245278662
11.59,139.43957162627234
11.6,139.67900521117022
11.61,139.91817913378983
11.62,140.15708932044095
11.63,140.39573169743323
11.64,140.6341021910763
11.65,140.87219672767978
11.66,141.11001123355342
11.67,141.34754163500685
11.68,141.5847838583497
11.69,141.8217338298917
11.7,142.05838747594254
11.71,142.29474072281184
11.72,142.53078949680923
11.73,142.76652972424444
11.74,143.0019573314271
11.75,143.23706824466686
11.76,143.47185839027344
11.77,143.7063236945564
11.78,143.94046008382557
11.79,144.1742634843905
11.8,144.40772982256095
11.81,144.64085502464644
11.82,144.87363501695674
11.83,145.10606572580144
11.84,145.33814307749032
11.85,145.56986299833298
11.86,145.8012214146391
11.87,146.03221425271832
11.88,146.26283743888035
11.89,146.4930868994348
11.9,146.72295856069135
11.91,146.9524483489597
11.92,147.1815521905495
11.93,147.41026601177046
11.94,147.6385857389321
11.95,147.86650729834426
11.96,148.09402661631657
11.97,148.32113961915857
11.98,148.54784223318006
11.99,148.77413038469066
12.0,149.0
12.01,149.22544823151674
12.02,149.45047713604507
12.03,149.67508999648817
12.04,149.89929009574917
12.05,150.12308071673127
12.06,150.3464651423376
12.07,150.56944665547135
12.08,150.79202853903564
12.09,151.0142140759337
12.1,151.23600654906852
12.11,151.45740924134344
12.12,151.67842543566155
12.13,151.8990584149261
12.14,152.11931146204006
12.15,152.3391878599068
12.16,152.55869089142928
12.17,152.77782383951077
12.18,152.99658998705445
12.19,153.2149926169634
12.2,153.43303501214086
12.21,153.65072045549002
12.22,153.8680522299139
12.23,154.0850336183157
12.24,154.30166790359863
12.25,154.51795836866583
12.26,154.7339082964205
12.27,154.94952096976573
12.28,155.16479967160473
12.29,155.37974768484057
12.3,155.59436829237663
12.31,155.8086647771158
12.32,156.0226404219614
12.33,156.2362985098165
12.34,156.44964232358433
12.35,156.66267514616806
12.36,156.87540026047077
12.37,157.08782094939568
12.38,157.299940495846
12.39,157.51176218272474
12.4,157.72328929293516
12.41,157.93452510938042
12.42,158.14547291496365
12.43,158.35613599258804
12.44,158.5665176251567
12.45,158.77662109557284
12.46,158.98644968673966
12.47,159.19600668156022
12.48,159.40529536293766
12.49,159.61431901377526
12.5,159.8230809169761
12.51,160.03158435544336
12.52,160.23983261208022
12.53,160.4478289697898
12.54,160.6555767114753
12.55,160.86307912003988
12.56,161.0703394783866
12.57,161.27736106941873
12.58,161.4841471760394
12.59,161.69070108115176
12.6,161.89702606765897
12.61,162.1031254184642
12.62,162.3090024164706
12.63,162.51466034458136
12.64,162.7201024856996
12.65,162.9253321227285
12.66,163.1303525385712
12.67,163.33516701613087
12.68,163.53977883831067
12.69,163.74419128801372
12.7,163.94840764814327
12.71,164.15243120160244
12.72,164.35626523129434
12.73,164.5599130201222
12.74,164.76337785098917
12.75,164.9666630067983
12.76,165.1697717704529
12.77,165.37270742485606
12.78,165.57547325291094
12.79,165.77807253752073
12.8,165.98050856158858
12.81,166.18278460801756
12.82,166.38490395971095
12.83,166.58686989957187
12.84,166.78868571050347
12.85,166.9903546754089
12.86,167.1918800771913
12.87,167.3932651987539
