wind_speed,DWP D110/19
2.64,0.0
2.65,0.0
2.66,0.0
2.67,0.0
2.68,0.0
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.76,0.0
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
3.0,0.0
3.01,0.0002299217911044
3.02,0.0004722730190617
3.03,0.0007327152924587
3.04,0.0010169102198819
3.05,0.0013305194099181
3.06,0.0016792044711539
3.07,0.0020686270121761
3.08,0.0025044486415713
3.09,0.0029923309679262
3.1,0.0035379355998276
3.11,0.004146924145862
3.12,0.0048249582146163
3.13,0.005577699414677
3.14,0.0064108093546309
3.15,0.0073299496430646
3.16,0.008340781888565
3.17,0.0094489676997185
3.18,0.010660168685112
3.19,0.0119800464533321
3.2,0.0134142626129655
3.21,0.0149684787725989
3.22,0.0166483565408191
3.23,0.0184595575262125
3.24,0.0204077433373661
3.25,0.0224985755828664
3.26,0.0247377158713001
3.27,0.0271308258112541
3.28,0.0296835670113147
3.29,0.032401601080069
3.3,0.0352905896261034
3.31,0.0383561942580048
3.32,0.0416040765843597
3.33,0.045039898213755
3.34,0.0486693207547771
3.35,0.052498005816013
3.36,0.0565316150060491
3.37,0.0607758099334724
3.38,0.0652362522068693
3.39,0.0699186034348267
3.4,0.074828525225931
3.41,0.0799716791887694
3.42,0.085353726931928
3.43,0.0909803300639941
3.44,0.0968571501935537
3.45,0.1029898489291941
3.46,0.1093840878795016
3.47,0.1160455286530632
3.48,0.1229798328584652
3.49,0.1301926621042947
3.5,0.137689677999138
3.51,0.145476542151582
3.52,0.1535589161702136
3.53,0.161942461663619
3.54,0.1706328402403855
3.55,0.1796357135090991
3.56,0.1889567430783472
3.57,0.1986015905567157
3.58,0.2085759175527922
3.59,0.2188853856751624
3.6,0.229535656532414
3.61,0.2405323917331327
3.62,0.2518812528859062
3.63,0.2635879015993201
3.64,0.2756579994819623
3.65,0.2880972081424181
3.66,0.3009111891892757
3.67,0.3141056042311203
3.68,0.3276861148765399
3.69,0.3416583827341201
3.7,0.3560280694124487
3.71,0.3708008365201111
3.72,0.3859823456656953
3.73,0.4015782584577867
3.74,0.4175942365049734
3.75,0.4340359414158407
3.76,0.4509090347989757
3.77,0.4682191782629662
3.78,0.4859720334163973
3.79,0.5041732618678572
3.8,0.5228285252259308
3.81,0.5419434850992068
3.82,0.5615238030962699
3.83,0.5815751408257087
3.84,0.6021031598961081
3.85,0.6231135219160564
3.86,0.6446118884941386
3.87,0.6666039212389434
3.88,0.6890952817590553
3.89,0.7120916316630632
3.9,0.7355986325595516
3.91,0.7596219460571094
3.92,0.7841672337643211
3.93,0.8092401572897755
3.94,0.8348463782420572
3.95,0.8609915582297548
3.96,0.8876813588614533
3.97,0.9149214417457412
3.98,0.9427174684912032
3.99,0.971075100706428
4.0,1.0
4.01,1.0294966735486903
4.02,1.0595650108020012
4.03,1.0902037467776209
4.04,1.121411616493228
4.05,1.153187354966512
4.06,1.1855296972151577
4.07,1.2184373782568532
4.08,1.2519091331092778
4.09,1.28594369679012
4.1,1.320539804317065
4.11,1.355696190707801
4.12,1.391411590980008
4.13,1.4276847401513724
4.14,1.464514373239582
4.15,1.5018992252623238
4.16,1.539838031237277
4.17,1.5783295261821295
4.18,1.6173724451145677
4.19,1.6569655230522795
4.2,1.6971074950129434
4.21,1.7377970960142493
4.22,1.7790330610738807
4.23,1.820814125209528
4.24,1.863139023438868
4.25,1.9060064907795895
4.26,1.94941526224938
4.27,1.9933640728659228
4.28,2.037851657646907
4.29,2.082876751610012
4.3,2.128438089772924
4.31,2.174534407153331
4.32,2.221164438768921
4.33,2.268326919637372
4.34,2.316020584776372
4.35,2.364244169203608
4.36,2.412996407936768
4.37,2.4622760359935296
4.38,2.512081788391582
4.39,2.562412400148611
4.4,2.6132666062823064
4.41,2.664643141810345
4.42,2.7165407417504137
4.43,2.7689581411202018
4.44,2.8218940749373966
4.45,2.8753472782196745
4.46,2.9293164859847263
4.47,2.983800433250236
4.48,3.0387978550338954
4.49,3.094307486353379
4.5,3.1503280622263765
4.51,3.206858317670576
4.52,3.263896987703657
4.53,3.321442807343316
4.54,3.3794945116072257
4.55,3.438050835513075
4.56,3.4971105140785523
4.57,3.556672282321345
4.58,3.61673487525913
4.59,3.677297027909598
4.6,3.738357475290432
4.61,3.799914952419325
4.62,3.861968194313951
4.63,3.924515935992
4.64,3.987556912471157
4.65,4.051089858769115
4.66,4.115113509903546
4.67,4.179626600892139
4.68,4.2446278667525865
4.69,4.310116042502572
4.7,4.376089863159772
4.71,4.44254806374188
4.72,4.509489379266577
4.73,4.576912544751555
4.74,4.6448162952144925
4.75,4.713199365673074
4.76,4.782060491144988
4.77,4.851398406647921
4.78,4.9212118471995625
4.79,4.991499547817584
4.8,5.06226024351968
4.81,5.133492669323536
4.82,5.20519556024684
4.83,5.277367651307269
4.84,5.350007677522511
4.85,5.423114373910254
4.86,5.496686475488187
4.87,5.570722717273985
4.88,5.64522183428534
4.89,5.720182561539933
4.9,5.795603634055461
4.91,5.871483786849594
4.92,5.947821754940023
4.93,6.024616273344435
4.94,6.101866077080521
4.95,6.179569901165952
4.96,6.257726480618421
4.97,6.336334550455618
4.98,6.415392845695226
4.99,6.494900101354921
5.0,6.574855052452397
5.01,6.655256434005334
5.02,6.736102981031426
5.03,6.817393428548357
5.04,6.899126511573801
5.05,6.9813009651254525
5.06,7.063915524220995
5.07,7.14696892387812
5.08,7.230459899114501
5.09,7.314387184947826
5.1,7.398749516395785
5.11,7.483545628476069
5.12,7.568774256206347
5.13,7.654434134604314
5.14,7.740523998687654
5.15,7.8270425834740625
5.16,7.913988623981205
5.17,8.001360855226777
5.18,8.089158012228463
5.19,8.177378830003958
5.2,8.26602204357093
5.21,8.355086387947074
5.22,8.444570598150069
5.23,8.534473409197615
5.24,8.624793556107381
5.25,8.715529773897057
5.26,8.806680797584331
5.27,8.898245362186884
5.28,8.990222202722416
5.29,9.082610054208594
5.3,9.175407651663106
5.31,9.268613730103644
5.32,9.3622270245479
5.33,9.456246270013542
5.34,9.550670201518257
5.35,9.64549755407974
5.36,9.740727062715685
5.37,9.83635746244375
5.38,9.932387488281645
5.39,10.028815875247032
5.4,10.12564135835763
5.41,10.222862672631088
5.42,10.320478553085112
5.43,10.418487734737385
5.44,10.516888952605596
5.45,10.615680941707415
5.46,10.71486243706054
5.47,10.814432173682649
5.48,10.91438888659144
5.49,11.014731310804583
5.5,11.11545818133977
5.51,11.216568233214684
5.52,11.318060201447018
5.53,11.419932821054456
5.54,11.522184827054671
5.55,11.624814954465355
5.56,11.727821938304196
5.57,11.831204513588888
5.58,11.934961415337096
5.59,12.039091378566518
5.6,12.143593138294834
5.61,12.248465429539742
5.62,12.35370698731891
5.63,12.459316546650028
5.64,12.565292842550788
5.65,12.67163461003888
5.66,12.778340584131964
5.67,12.88540949984775
5.68,12.992840092203911
5.69,13.100631096218148
5.7,13.208781246908124
5.71,13.317289279291538
5.72,13.42615392838607
5.73,13.53537392920942
5.74,13.644948016779244
5.75,13.754874926113253
5.76,13.86515339222912
5.77,13.975782150144532
5.78,14.086759934877188
5.79,14.19808548144475
5.8,14.309757524864915
5.81,14.421774800155369
5.82,14.534136042333808
5.83,14.646839986417891
5.84,14.759885367425325
5.85,14.873270920373784
5.86,14.986995380280966
5.87,15.101057482164538
5.88,15.215455961042196
5.89,15.330189551931625
5.9,15.44525698985052
5.91,15.560657009816548
5.92,15.676388346847396
5.93,15.79244973596076
5.94,15.90883991217433
5.95,16.02555761050577
5.96,16.142601565972782
5.97,16.259970513593046
5.98,16.377663188384258
5.99,16.49567832536408
6.0,16.61401465955021
6.01,16.73267092596034
6.02,16.85164585961214
6.03,16.970938195523324
6.04,17.090546668711546
6.05,17.2104700141945
6.06,17.330706966989872
6.07,17.451256262115365
6.08,17.57211663458864
6.09,17.693286819427385
6.1,17.814765551649295
6.11,17.936551566272065
6.12,18.058643598313356
6.13,18.181040382790854
6.14,18.30374065472227
6.15,18.426743149125272
6.16,18.55004660101754
6.17,18.67364974541677
6.18,18.797551317340645
6.19,18.92175005180686
6.2,19.046244683833077
6.21,19.171033948436985
6.22,19.296116580636287
6.23,19.421491315448677
6.24,19.5471568878918
6.25,19.673112032983365
6.26,19.79935548574106
6.27,19.925885981182567
6.28,20.05270225432558
6.29,20.179803040187764
6.3,20.307187073786825
6.31,20.434853090140425
6.32,20.56279982426628
6.33,20.691026011182046
6.34,20.819530385905416
6.35,20.948311683454087
6.36,21.077368638845748
6.37,21.206699987098062
6.38,21.33630446322872
6.39,21.466180802255423
6.4,21.596327739195846
6.41,21.72674400906767
6.42,21.857428346888582
6.43,21.98837948767628
6.44,22.119596166448435
6.45,22.25107711822274
6.46,22.38282107801687
6.47,22.51482678084852
6.48,22.64709296173538
6.49,22.779618355695124
6.5,22.91240169774543
6.51,23.045441722904005
6.52,23.17873716618852
6.53,23.312286762616672
6.54,23.44608924720613
6.55,23.580143354974588
6.56,23.71444782093974
6.57,23.849001380119255
6.58,23.983802767530825
6.59,24.11885071819213
6.6,24.254143967120875
6.61,24.389681249334732
6.62,24.525461299851383
6.63,24.661482853688504
6.64,24.7977446458638
6.65,24.93424541139496
6.66,25.070983885299647
6.67,25.207958802595552
6.68,25.345168898300376
6.69,25.4826129074318
6.7,25.62028956500749
6.71,25.758197606045137
6.72,25.896335765562444
6.73,26.03470277857709
6.74,26.17329738010676
6.75,26.31211830516912
6.76,26.45116428878188
6.77,26.59043406596271
6.78,26.72992637172932
6.79,26.86963994109936
6.8,27.00957350909053
6.81,27.14972581072052
6.82,27.290095581007023
6.83,27.4306815549677
6.84,27.571482467620264
6.85,27.71249705398237
6.86,27.85372404907174
6.87,27.995162187906026
6.88,28.13681020550292
6.89,28.278666836880124
6.9,28.420730817055325
6.91,28.56300088104618
6.92,28.7054757638704
6.93,28.848154200545643
6.94,28.99103492608964
6.95,29.134116675520023
6.96,29.277398183854512
6.97,29.42087818611078
6.98,29.56455541730653
6.99,29.70842861245942
7.0,29.852496506587148
7.01,29.9967578347074
7.02,30.14121133183785
7.03,30.28585573299621
7.04,30.430689773200157
7.05,30.575712187467342
7.06,30.720921710815496
7.07,30.86631707826229
7.08,31.01189702482539
7.09,31.157660285522496
7.1,31.30360559537129
7.11,31.44973168938948
7.12,31.59603730259472
7.13,31.7425211700047
7.14,31.88918202663711
7.15,32.03601860750966
7.16,32.183029647639984
7.17,32.33021388204581
7.18,32.477570045744805
7.19,32.62509687375467
7.2,32.77279310109307
7.21,32.9206574627777
7.22,33.068688693826246
7.23,33.2168855292564
7.24,33.36524670408583
7.25,33.51377095333223
7.26,33.66245701201327
7.27,33.81130361514667
7.28,33.960309497750096
7.29,34.10947339484123
7.3,34.25879404143775
7.31,34.408270172557366
7.32,34.55790052321776
7.33,34.707683828436586
7.34,34.85761882323156
7.35,35.00770424262035
7.36,35.15793882162066
7.37,35.30832129525015
7.38,35.45885039852653
7.39,35.60952486646746
7.4,35.76034343409067
7.41,35.91130483641379
7.42,36.06240780845453
7.43,36.21365108523057
7.44,36.36503340175963
7.45,36.51655349305935
7.46,36.66821009414742
7.47,36.82000194004155
7.48,36.97192776575941
7.49,37.123986306318685
7.5,37.27617629673706
7.51,37.428496472032215
7.52,37.58094556722185
7.53,37.73352231732368
7.54,37.88622545735531
7.55,38.03905372233447
7.56,38.19200584727886
7.57,38.34508056720615
7.58,38.49827661713402
7.59,38.65159273208016
7.6,38.80502764706225
7.61,38.95858009709799
7.62,39.11224881720506
7.63,39.266032542401135
7.64,39.4199300077039
7.65,39.57393994813107
7.66,39.72806109870029
7.67,39.882292194429255
7.68,40.03663197033566
7.69,40.191079161437216
7.7,40.34563250275154
7.71,40.50029072929638
7.72,40.6550525760894
7.73,40.8099167781483
7.74,40.96488207049071
7.75,41.11994718813438
7.76,41.27511086609696
7.77,41.43037183939615
7.78,41.58572884304964
7.79,41.7411806120751
7.8,41.89672588149021
7.81,42.05236338631268
7.82,42.20809186156019
7.83,42.36391004225041
7.84,42.51981666340102
7.85,42.67581046002972
7.86,42.83189016715421
7.87,42.98805451979215
7.88,43.14430225296124
7.89,43.30063210167914
7.9,43.45704280096358
7.91,43.6135330858322
7.92,43.77010169130271
7.93,43.92674735239278
7.94,44.08346880412013
7.95,44.2402647815024
7.96,44.39713401955731
7.97,44.55407525330251
7.98,44.71108721775575
7.99,44.86816864793464
8.0,45.02531827885689
8.01,45.18253484554021
8.02,45.33981708300226
8.03,45.49716372626072
8.04,45.65457351033331
8.05,45.81204517023771
8.06,45.96957744099157
8.07,46.12716905761257
8.08,46.28481875511845
8.09,46.44252526852685
8.1,46.60028733285547
8.11,46.758103683122
8.12,46.91597305434412
8.13,47.07389418153955
8.14,47.23186579972591
8.15,47.38988664392091
8.16,47.54795544914225
8.17,47.70607095040759
8.18,47.86423188273465
8.19,48.0224369811411
8.2,48.18068498064461
8.21,48.33897461626292
8.22,48.49730462301363
8.23,48.65567373591448
8.24,48.81408068998315
8.25,48.9725242202373
8.26,49.13100306169466
8.27,49.28951594937287
8.28,49.44806161828966
8.29,49.60663880346266
8.3,49.76524623990963
8.31,49.92388266264818
8.32,50.08254680669603
8.33,50.24123740707087
8.34,50.39995319879038
8.35,50.55869291687221
8.36,50.7174552963341
8.37,50.87623907219372
8.38,51.03504297946877
8.39,51.19386575317688
8.4,51.352706128335775
8.41,51.51156283996313
8.42,51.670434623076645
8.43,51.82932021269399
8.44,51.98821834383284
8.45,52.14712775151091
8.46,52.3060471707459
8.47,52.46497533655544
8.48,52.62391098395724
8.49,52.78285284796897
8.5,52.941799663608336
8.51,53.10075016589305
8.52,53.25970308984074
8.53,53.41865717046913
8.54,53.57761114279588
8.55,53.73656374183872
8.56,53.89551370261528
8.57,54.05445976014327
8.58,54.21340064944037
8.59,54.372335105524286
8.6,54.53126186341267
8.61,54.69017965812323
8.62,54.84908722467363
8.63,55.00798329808161
8.64,55.1668666133648
8.65,55.32573590554089
8.66,55.48458990962757
8.67,55.64342736064255
8.68,55.80224699360349
8.69,55.96104754352808
8.7,56.119827745434
8.71,56.27858633433898
8.72,56.43732204526064
8.73,56.5960336132167
8.74,56.75471977322484
8.75,56.913379260302726
8.76,57.07201080946808
8.77,57.23061315573857
8.78,57.389185034131856
8.79,57.54772517966568
8.8,57.7062323273577
8.81,57.86470521222556
8.82,58.023142569287
8.83,58.181543133559686
8.84,58.33990564006131
8.85,58.49822882380954
8.86,58.65651141982207
8.87,58.814752163116594
8.88,58.97294978871082
8.89,59.13110303162237
8.9,59.28921062686896
8.91,59.44727130946831
8.92,59.60528381443804
8.93,59.76324687679588
8.94,59.92115923155952
8.95,60.07901961374661
8.96,60.23682675837489
8.97,60.39457940046197
8.98,60.552276275025605
8.99,60.709916117083424
9.0,60.86749766165315
9.01,61.02501964375247
9.02,61.18248079839904
9.03,61.33987986061056
9.04,61.49721556540474
9.05,61.65448664779926
9.06,61.81169184281175
9.07,61.968829885459954
9.08,62.12589951076151
9.09,62.28289945373415
9.1,62.439828449395534
9.11,62.59668523276336
9.12,62.7534685388553
9.13,62.91017710268906
9.14,63.06680965928231
9.15,63.223364943652726
9.16,63.379841690818
9.17,63.53623863579581
9.18,63.692554513603866
9.19,63.848788059259846
9.2,64.00493800778142
9.21,64.16100309418631
9.22,64.31698205349214
9.23,64.47287362071663
9.24,64.62867653087747
9.25,64.78438951899234
9.26,64.94001132007892
9.27,65.0955406691549
9.28,65.25097630123796
9.29,65.4063169513458
9.3,65.56156135449612
9.31,65.71670824570654
9.32,65.8717563599948
9.33,66.02670443237858
9.34,66.18155119787554
9.35,66.3362953915034
9.36,66.49093574827981
9.37,66.64547100322248
9.38,66.79989989134911
9.39,66.95422114767734
9.4,67.10843350722487
9.41,67.2625357050094
9.42,67.4165264760486
9.43,67.57040455536017
9.44,67.72416867796181
9.45,67.87781757887117
9.46,68.03134999310598
9.47,68.18476465568386
9.48,68.33806030162255
9.49,68.4912356659397
9.5,68.644289483653
9.51,68.79722048978017
9.52,68.95002741933885
9.53,69.10270900734676
9.54,69.25526398882158
9.55,69.407691098781
9.56,69.55998907224267
9.57,69.71215664422431
9.58,69.86419254974359
9.59,70.0160955238182
9.6,70.16786430146581
9.61,70.31949761770412
9.62,70.47099420755083
9.63,70.62235280602363
9.64,70.77357214814015
9.65,70.92465096891814
9.66,71.0755880033752
9.67,71.22638198652913
9.68,71.37703165339754
9.69,71.52753573899813
9.7,71.67789297834857
9.71,71.82810210646662
9.72,71.97816185836984
9.73,72.12807096907602
9.74,72.27782817360279
9.75,72.42743220696786
9.76,72.5768818041889
9.77,72.72617570028362
9.78,72.87531263026969
9.79,73.02429132916477
9.8,73.17311053198662
9.81,73.32176897375285
9.82,73.47026538948116
9.83,73.61859851418924
9.84,73.7667670828948
9.85,73.91476983061551
9.86,74.06260549236902
9.87,74.21027280317307
9.88,74.35777049804537
9.89,74.50509731200347
9.9,74.65225198006519
9.91,74.79923323724817
9.92,74.94603981857009
9.93,75.09267045904863
9.94,75.23912389370147
9.95,75.38539885754633
9.96,75.5314940856009
9.97,75.67740831288282
9.98,75.82314027440978
9.99,75.9686887051995
10.0,76.11405234026964
10.01,76.25922991463787
10.02,76.4042201633219
10.03,76.54902182133944
10.04,76.69363362370812
10.05,76.8380543054457
10.06,76.98228260156978
10.07,77.12631724709809
10.08,77.27015697704829
10.09,77.4138005264381
10.1,77.55724663028519
10.11,77.70049402360723
10.12,77.84354144142193
10.13,77.98638761874699
10.14,78.12903129060007
10.15,78.27147119199881
10.16,78.41370605796097
10.17,78.5557346235042
10.18,78.69755562364617
10.19,78.8391677934046
10.2,78.98056986779719
10.21,79.12176058184158
10.22,79.26273867055548
10.23,79.40350286895655
10.24,79.5440519120625
10.25,79.684384534891
10.26,79.82449947245976
10.27,79.96439545978643
10.28,80.10407123188872
10.29,80.24352552378431
10.3,80.38275707049092
10.31,80.52176460702617
10.32,80.66054686840776
10.33,80.79910258965342
10.34,80.9374305057808
10.35,81.07552935180756
10.36,81.21339786275145
10.37,81.35103477363009
10.38,81.48843881946127
10.39,81.62560873526255
10.4,81.76254325605164
10.41,81.8992411168463
10.42,82.03570105266415
10.43,82.17192179852289
10.44,82.30790208944022
10.45,82.4436406604338
10.46,82.57913624652137
10.47,82.71438758272053
10.48,82.84939340404904
10.49,82.98415244552453
10.5,83.11866344216472
10.51,83.25292512898729
10.52,83.3869362410099
10.53,83.52069551325027
10.54,83.65420168072608
10.55,83.78745347845502
10.56,83.92044964145475
10.57,84.05318890474297
10.58,84.18567000333735
10.59,84.31789167225558
10.6,84.44985264651537
10.61,84.5815516611344
10.62,84.71298745113032
10.63,84.84415875152088
10.64,84.97506429732371
10.65,85.10570282355648
10.66,85.23607306523692
10.67,85.36617375738271
10.68,85.4960036350115
10.69,85.62556143314103
10.7,85.75484588678894
10.71,85.88385573097295
10.72,86.01258970071072
10.73,86.14104653101995
10.74,86.2692249569183
10.75,86.39712371342348
10.76,86.52474153555316
10.77,86.65207715832506
10.78,86.77912931675681
10.79,86.90589674586613
10.8,87.03237818067072
10.81,87.15857235618823
10.82,87.28447800743636
10.83,87.41009386943279
10.84,87.53541867719522
10.85,87.66045116574132
10.86,87.78519007008877
10.87,87.9096341252553
10.88,88.03378206625854
10.89,88.15763262811622
10.9,88.28118454584597
10.91,88.4044365544655
10.92,88.52738738899254
10.93,88.65003578444471
10.94,88.77238047583977
10.95,88.89442019819529
10.96,89.0161536865291
10.97,89.13757967585875
10.98,89.258696901202
10.99,89.37950409757653
11.0,89.5
11.01,89.6201835831318
11.02,89.74005478019795
11.03,89.85961376406621
11.04,89.97886070760428
11.05,90.09779578367996
11.06,90.21641916516089
11.07,90.33473102491482
11.08,90.45273153580948
11.09,90.57042087071262
11.1,90.68779920249196
11.11,90.80486670401524
11.12,90.92162354815017
11.13,91.03806990776448
11.14,91.15420595572589
11.15,91.27003186490214
11.16,91.38554780816096
11.17,91.50075395837008
11.18,91.6156504883972
11.19,91.73023757111008
11.2,91.84451537937647
11.21,91.9584840860641
11.22,92.07214386404064
11.23,92.1854948861738
11.24,92.2985373253314
11.25,92.41127135438111
11.26,92.52369714619066
11.27,92.6358148736278
11.28,92.74762470956024
11.29,92.85912682685574
11.3,92.97032139838204
11.31,93.08120859700676
11.32,93.19178859559776
11.33,93.30206156702268
11.34,93.41202768414924
11.35,93.52168711984528
11.36,93.63104004697846
11.37,93.74008663841644
11.38,93.84882706702707
11.39,93.95726150567802
11.4,94.06539012723702
11.41,94.1732131045718
11.42,94.28073061055002
11.43,94.38794281803956
11.44,94.49484989990805
11.45,94.6014520290232
11.46,94.7077493782528
11.47,94.81374212046454
11.48,94.91943042852618
11.49,95.02481447530536
11.5,95.12989443366992
11.51,95.23467047648757
11.52,95.339142776626
11.53,95.44331150695292
11.54,95.54717684033612
11.55,95.65073894964328
11.56,95.75399800774215
11.57,95.85695418750048
11.58,95.95960766178594
11.59,96.0619586034663
11.6,96.1640071854093
11.61,96.2657535804826
11.62,96.367197961554
11.63,96.46834050149126
11.64,96.569181373162
11.65,96.669720749434
11.66,96.76995880317504
11.67,96.86989570725274
11.68,96.9695316345349
11.69,97.06886675788924
11.7,97.16790125018348
11.71,97.26663528428536
11.72,97.36506903306262
11.73,97.46320266938298
11.74,97.56103636611414
11.75,97.65857029612384
11.76,97.75580463227982
11.77,97.85273954744976
11.78,97.9493752145015
11.79,98.04571180630266
11.8,98.14174949572104
11.81,98.23748845562432
11.82,98.33292885888028
11.83,98.42807087835656
11.84,98.52291468692096
11.85,98.6174604574412
11.86,98.711708362785
11.87,98.80565857582012
11.88,98.89931126941424
11.89,98.99266661643506
11.9,99.0857247897504
11.91,99.17848596222794
11.92,99.2709503067354
11.93,99.36311799614052
11.94,99.454989203311
11.95,99.54656410111464
11.96,99.63784286241912
11.97,99.72882566009216
11.98,99.8195126670015
11.99,99.90990405601492
12.0,100.0
12.01,100.08980012454624
12.02,100.17930186612932
12.03,100.2685021139466
12.04,100.35739775719544
12.05,100.44598568507324
12.06,100.53426278677726
12.07,100.62222595150496
12.08,100.70987206845368
12.09,100.79719802682072
12.1,100.88420071580352
12.11,100.97087702459936
12.12,101.05722384240563
12.13,101.14323805841975
12.14,101.228916561839
12.15,101.31425624186078
12.16,101.39925398768244
12.17,101.4839066885013
12.18,101.56821123351476
12.19,101.6521645119202
12.2,101.73576341291492
12.21,101.81900482569635
12.22,101.9018856394618
12.23,101.98440274340864
12.24,102.0665530267342
12.25,102.14833337863588
12.26,102.22974068831108
12.27,102.31077184495706
12.28,102.39142373777123
12.29,102.47169325595092
12.3,102.5515772886936
12.31,102.63107272519647
12.32,102.71017645465696
12.33,102.78888536627248
12.34,102.86719634924027
12.35,102.94510629275784
12.36,103.02261208602243
12.37,103.09971061823146
12.38,103.17639877858224
12.39,103.25267345627218
12.4,103.32853154049862
12.41,103.4039699204589
12.42,103.4789854853504
12.43,103.55357512437048
12.44,103.62773572671648
12.45,103.70146418158578
12.46,103.77475737817576
12.47,103.84761220568372
12.48,103.92002555330706
12.49,103.99199431024311
12.5,104.06351536568928
12.51,104.1345856088429
12.52,104.2052019289013
12.53,104.27536121506188
12.54,104.345060356522
12.55,104.414296242479
12.56,104.48306576213024
12.57,104.55136580467308
12.58,104.61919325930486
12.59,104.686545015223
12.6,104.75341796162482
12.61,104.81980898770765
12.62,104.8857149826689
12.63,104.95113283570592
12.64,105.01605943601604
12.65,105.08049167279664
12.66,105.14442643524512
12.67,105.20786061255872
12.68,105.27079109393492
12.69,105.33321476857104
12.7,105.39512852566442
12.71,105.45652925441244
12.72,105.51741384401244
12.73,105.57777918366182
12.74,105.63762216255788
12.75,105.696939669898
12.76,105.7557285948796
12.77,105.81398582669996
12.78,105.87170825455644
12.79,105.92889276764645
12.8,105.98553625516736
12.81,106.04163560631643
12.82,106.09718771029114
