wind_speed,S&G Engineering SG2700.116 DD
2.45,22.44912478690316
2.46,23.040258869292764
2.47,23.63448073032068
2.48,24.231731408652923
2.49,24.83195194295556
2.5,25.435083371894613
2.51,26.04106673413615
2.52,26.649843068346257
2.53,27.261353413190896
2.54,27.875538807336213
2.55,28.49234028944818
2.56,29.111698898192905
2.57,29.733555672236395
2.58,30.35785165024474
2.59,30.984527870883937
2.6,31.61352537282009
2.61,32.2447851947192
2.62,32.87824837524737
2.63,33.5138559530706
2.64,34.15154896685497
2.65,34.791268455266504
2.66,35.43295545697129
2.67,36.076551010635335
2.68,36.72199615492474
2.69,37.369231928505485
2.7,38.01819937004369
2.71,38.66883951820533
2.72,39.32109341165655
2.73,39.974902089063306
2.74,40.63020658909173
2.75,41.28694795040779
2.76,41.94506721167758
2.77,42.604505411567175
2.78,43.265203588742565
2.79,43.92710278186986
2.8,44.590144029615054
2.81,45.254268370644255
2.82,45.91941684362343
2.83,46.58553048721873
2.84,47.252550340096136
2.85,47.92041744092172
2.86,48.58907282836152
2.87,49.2584575410816
2.88,49.92851261774797
2.89,50.59917909702676
2.9,51.27039801758394
2.91,51.94211041808562
2.92,52.614257337197785
2.93,53.28677981358656
2.94,53.95961888591792
2.95,54.63271559285798
2.96,55.30601097307273
2.97,55.97944606522829
2.98,56.65296190799063
2.99,57.32649954002588
3.0,58.0
3.01,58.673447287913056
3.02,59.34699724910085
3.03,60.020848690233095
3.04,60.6952004179796
3.05,61.37025123901002
3.06,62.04619995999421
3.07,62.72324538760186
3.08,63.40158632850277
3.09,64.08142158936664
3.1,64.76294997686324
3.11,65.4463702976623
3.12,66.13188135843363
3.13,66.81968196584694
3.14,67.50997092657201
3.15,68.20294704727853
3.16,68.89880913463635
3.17,69.5977559953151
3.18,70.29998643598464
3.19,71.00569926331463
3.2,71.71509328397491
3.21,72.42836730463516
3.22,73.1457201319652
3.23,73.86735057263469
3.24,74.59345743331349
3.25,75.32423952067126
3.26,76.05989564137776
3.27,76.80062460210286
3.28,77.54662520951612
3.29,78.29809627028749
3.3,79.05523659108655
3.31,79.81824497858315
3.32,80.58732023944704
3.33,81.36266118034793
3.34,82.14446660795556
3.35,82.93293532893978
3.36,83.72826614997021
3.37,84.53065787771669
3.38,85.34030931884894
3.39,86.15741928003673
3.4,86.98218656794978
3.41,87.8148099892579
3.42,88.65548835063076
3.43,89.50442045873821
3.44,90.36180512024988
3.45,91.22784114183564
3.46,92.10272733016512
3.47,92.98666249190823
3.48,93.87984543373456
3.49,94.78247496231396
3.5,95.69474988431617
3.51,96.6168690064109
3.52,97.54903113526797
3.53,98.49143507755704
3.54,99.44427963994796
3.55,100.40776362911038
3.56,101.38208585171414
3.57,102.36744511442892
3.58,103.36404022392458
3.59,104.37206998687074
3.6,105.39173320993729
3.61,106.42322869979378
3.62,107.46675526311016
3.63,108.52251170655607
3.64,109.59069683680134
3.65,110.67150946051568
3.66,111.76514838436884
3.67,112.87181241503052
3.68,113.99170035917058
3.69,115.12501102345864
3.7,116.27194321456464
3.71,117.4326957391581
3.72,118.60746740390896
3.73,119.79645701548688
3.74,120.99986338056168
3.75,122.217885305803
3.76,123.45072159788066
3.77,124.69857106346448
3.78,125.96163250922405
3.79,127.24010474182924
3.8,128.53418656794975
3.81,129.84407679425544
3.82,131.1699742274159
3.83,132.51207767410102
3.84,133.8705859409804
3.85,135.24569783472396
3.86,136.63761216200132
3.87,138.04652772948234
3.88,139.47264334383664
3.89,140.9161578117341
3.9,142.37726993984438
3.91,143.85617853483734
3.92,145.3530824033826
3.93,146.86818035215003
3.94,148.40167118780926
3.95,149.95375371703014
3.96,151.52462674648234
3.97,153.11448908283575
3.98,154.72353953275993
3.99,156.35197690292483
4.0,158.0
4.01,159.66776439204625
4.02,161.35525269268803
4.03,163.0624042769408
4.04,164.7891585198197
4.05,166.53545479634016
4.06,168.30123248151767
4.07,170.08643095036768
4.08,171.89098957790534
4.09,173.7148477391461
4.1,175.55794480910535
4.11,177.42022016279864
4.12,179.30161317524107
4.13,181.202063221448
4.14,183.12150967643507
4.15,185.0598919152176
4.16,187.0171493128108
4.17,188.99322124423
4.18,190.9880470844908
4.19,193.00156620860855
4.2,195.03371799159848
4.21,197.084441808476
4.22,199.15367703425653
4.23,201.2413630439556
4.24,203.34743921258828
4.25,205.47184491517
4.26,207.61451952671632
4.27,209.77540242224245
4.28,211.95443297676405
4.29,214.15155056529608
4.3,216.3666945628541
4.31,218.5998043444536
4.32,220.85081928510996
4.33,223.11967875983825
4.34,225.406322143654
4.35,227.71068881157265
4.36,230.03271813860985
4.37,232.37234949978037
4.38,234.7295222700999
4.39,237.10417582458385
4.4,239.49624953824767
4.41,241.9056827861066
4.42,244.33241494317588
4.43,246.7763853844711
4.44,249.2375334850078
4.45,251.71579861980084
4.46,254.21112016386596
4.47,256.7234374922184
4.48,259.2526899798738
4.49,261.7988170018472
4.5,264.361757933154
4.51,266.9414521488098
4.52,269.53783902382975
4.53,272.1508579332296
4.54,274.7804482520242
4.55,277.4265493552292
4.56,280.0891006178599
4.57,282.76804141493204
4.58,285.4633111214604
4.59,288.17484911246066
4.6,290.9025947629482
4.61,293.64648744793857
4.62,296.4064665424468
4.63,299.1824714214883
4.64,301.97444146007854
4.65,304.78231603323314
4.66,307.6060345159671
4.67,310.4455362832959
4.68,313.300760710235
4.69,316.1716471717999
4.7,319.0581350430056
4.71,321.9601636988677
4.72,324.8776725144015
4.73,327.81060086462264
4.74,330.75888812454616
4.75,333.72247366918754
4.76,336.70129687356206
4.77,339.6952971126853
4.78,342.7044137615729
4.79,345.7285861952394
4.8,348.7677537887009
4.81,351.8218559169723
4.82,354.8908319550696
4.83,357.97462127800753
4.84,361.0731632608016
4.85,364.1863972784674
4.86,367.3142627060204
4.87,370.4566989184757
4.88,373.6136452908485
4.89,376.78504119815454
4.9,379.97082601540944
4.91,383.1709391176278
4.92,386.3853198798256
4.93,389.6139076770179
4.94,392.85664188422055
4.95,396.1134618764482
4.96,399.3843070287167
4.97,402.6691167160413
4.98,405.9678303134377
4.99,409.2803871959208
5.0,412.6067267385061
5.01,415.9467883162089
5.02,419.30051130404473
5.03,422.6678350770293
5.04,426.04869901017736
5.05,429.4430424785045
5.06,432.8508048570263
5.07,436.2719255207581
5.08,439.70634384471504
5.09,443.15399920391246
5.1,446.6148309733658
5.11,450.08877852809104
5.12,453.57578124310254
5.13,457.0757784934164
5.14,460.5887096540476
5.15,464.1145141000121
5.16,467.6531312063244
5.17,471.2045003480004
5.18,474.7685609000554
5.19,478.3452522375052
5.2,481.9345137353644
5.21,485.5362847686487
5.22,489.1505047123735
5.23,492.7771129415545
5.24,496.4160488312064
5.25,500.067251756345
5.26,503.73066109198567
5.27,507.4062162131437
5.28,511.09385649483465
5.29,514.7935213120736
5.3,518.505150039876
5.31,522.2286820532573
5.32,525.9640567272331
5.33,529.7112134368184
5.34,533.4700915570285
5.35,537.2406304628789
5.36,541.0227695293856
5.37,544.8164481315632
5.38,548.6216056444272
5.39,552.4381814429928
5.4,556.2661149022764
5.41,560.1053453972922
5.42,563.9558123030558
5.43,567.8174549945832
5.44,571.6902128468893
5.45,575.5740252349893
5.46,579.4688315338989
5.47,583.3745711186334
5.48,587.2911833642083
5.49,591.2186076456387
5.5,595.1567833379402
5.51,599.1056498161279
5.52,603.0651464552175
5.53,607.0352126302244
5.54,611.0157877161636
5.55,615.0068110880504
5.56,619.0082221209008
5.57,623.01996018973
5.58,627.041964669553
5.59,631.0741749353854
5.6,635.1165303622424
5.61,639.16897032514
5.62,643.2314341990929
5.63,647.3038613591164
5.64,651.3861911802262
5.65,655.4783630374382
5.66,659.5803163057668
5.67,663.6919903602278
5.68,667.8133245758363
5.69,671.9442583276085
5.7,676.0847309905589
5.71,680.2346819397031
5.72,684.3940505500566
5.73,688.5627761966351
5.74,692.7407982544532
5.75,696.9280560985268
5.76,701.1244891038712
5.77,705.3300366455015
5.78,709.5446380984338
5.79,713.7682328376827
5.8,718.0007602382638
5.81,722.2421596751925
5.82,726.4923705234845
5.83,730.7513321581547
5.84,735.0189839542187
5.85,739.2952652866918
5.86,743.5801155305898
5.87,747.873474060927
5.88,752.1752802527196
5.89,756.485473480983
5.9,760.8039931207329
5.91,765.1307785469836
5.92,769.465769134751
5.93,773.8089042590507
5.94,778.1601232948982
5.95,782.5193656173084
5.96,786.8865706012966
5.97,791.2616776218786
5.98,795.64462605407
5.99,800.0353552728855
6.0,804.4338046533404
6.01,808.8399135704508
6.02,813.2536213992314
6.03,817.6748675146987
6.04,822.1035912918666
6.05,826.5397321057512
6.06,830.9832293313676
6.07,835.4340223437321
6.08,839.8920505178589
6.09,844.3572532287636
6.1,848.8295698514621
6.11,853.3089397609698
6.12,857.7953023323015
6.13,862.2885969404726
6.14,866.7887629604988
6.15,871.2957397673958
6.16,875.8094667361784
6.17,880.3298832418617
6.18,884.8569286594618
6.19,889.3905423639941
6.2,893.9306637304734
6.21,898.4772321339151
6.22,903.030186949335
6.23,907.5894675517488
6.24,912.1550133161708
6.25,916.7267636176168
6.26,921.3046578311024
6.27,925.888635331643
6.28,930.4786354942544
6.29,935.0745976939504
6.3,939.6764613057484
6.31,944.2841657046622
6.32,948.897650265708
6.33,953.5168543639008
6.34,958.141717374256
6.35,962.7721786717894
6.36,967.4081776315164
6.37,972.0496536284512
6.38,976.6965460376106
6.39,981.3487942340092
6.4,986.0063375926628
6.41,990.6691154885862
6.42,995.3370672967952
6.43,1000.010132392305
6.44,1004.6882501501312
6.45,1009.3713599452894
6.46,1014.0594011527942
6.47,1018.7523131476612
6.48,1023.4500353049066
6.49,1028.1525069995448
6.5,1032.859667606591
6.51,1037.5714565010617
6.52,1042.2878130579716
6.53,1047.008676652336
6.54,1051.7339866591708
6.55,1056.4636824534905
6.56,1061.1977034103113
6.57,1065.9359889046482
6.58,1070.6784783115163
6.59,1075.4251110059315
6.6,1080.175826362909
6.61,1084.9305637574646
6.62,1089.6892625646126
6.63,1094.451862159369
6.64,1099.2183019167494
6.65,1103.9885212117692
6.66,1108.762459419443
6.67,1113.540055914787
6.68,1118.321250072816
6.69,1123.1059812685464
6.7,1127.8941888769918
6.71,1132.685812273169
6.72,1137.480790832093
6.73,1142.2790639287794
6.74,1147.080570938243
6.75,1151.8852512354993
6.76,1156.6930441955642
6.77,1161.5038891934526
6.78,1166.3177256041804
6.79,1171.1344928027622
6.8,1175.9541301642134
6.81,1180.7765770635503
6.82,1185.601772875788
6.83,1190.429656975941
6.84,1195.260168739026
6.85,1200.0932475400566
6.86,1204.92883275405
6.87,1209.7668637560205
6.88,1214.6072799209835
6.89,1219.450020623955
6.9,1224.2950252399503
6.91,1229.1422331439842
6.92,1233.9915837110725
6.93,1238.8430163162302
6.94,1243.6964703344734
6.95,1248.5518851408165
6.96,1253.4092001102754
6.97,1258.2683546178655
6.98,1263.1292880386022
6.99,1267.991939747501
7.0,1272.856249119577
7.01,1277.7221555298452
7.02,1282.5895983533214
7.03,1287.4585169650215
7.04,1292.3288507399602
7.05,1297.2005390531529
7.06,1302.0735212796153
7.07,1306.947736794363
7.08,1311.8231249724104
7.09,1316.699625188773
7.1,1321.5771768184673
7.11,1326.4557192365082
7.12,1331.335191817911
7.13,1336.2155339376902
7.14,1341.096684970862
7.15,1345.9785842924423
7.16,1350.8611712774452
7.17,1355.7443853008874
7.18,1360.6281657377826
7.19,1365.5124519631486
7.2,1370.397183351998
7.21,1375.2822992793483
7.22,1380.1677391202145
7.23,1385.0534422496114
7.24,1389.9393480425542
7.25,1394.8253958740586
7.26,1399.7115251191397
7.27,1404.5976751528135
7.28,1409.4837853500958
7.29,1414.369795086001
7.3,1419.2556437355438
7.31,1424.1412706737412
7.32,1429.0266152756085
7.33,1433.9116169161591
7.34,1438.7962149704106
7.35,1443.6803488133771
7.36,1448.563957820075
7.37,1453.4469813655185
7.38,1458.3293588247236
7.39,1463.2110295727052
7.4,1468.09193298448
7.41,1472.972008435062
7.42,1477.8511952994668
7.43,1482.72943295271
7.44,1487.6066607698074
7.45,1492.4828181257735
7.46,1497.3578443956244
7.47,1502.2316789543752
7.48,1507.1042611770415
7.49,1511.975530438638
7.5,1516.8454261141808
7.51,1521.713887578684
7.52,1526.5808542071652
7.53,1531.4462653746389
7.54,1536.310060456119
7.55,1541.1721788266225
7.56,1546.032559861164
7.57,1550.89114293476
7.58,1555.747867422424
7.59,1560.602672699173
7.6,1565.4554981400215
7.61,1570.306283119985
7.62,1575.1549670140794
7.63,1580.0014891973194
7.64,1584.8457890447207
7.65,1589.6878059312992
7.66,1594.5274792320697
7.67,1599.3647483220468
7.68,1604.199552576247
7.69,1609.0318313696855
7.7,1613.8615240773772
7.71,1618.6885700743385
7.72,1623.512908735583
7.73,1628.3344794361287
7.74,1633.1532215509878
7.75,1637.9690744551788
7.76,1642.7819775237142
7.77,1647.591870131611
7.78,1652.3986916538852
7.79,1657.2023814655508
7.8,1662.0028789416233
7.81,1666.800123457119
7.82,1671.594054387053
7.83,1676.3846111064402
7.84,1681.1717329902956
7.85,1685.9553594136353
7.86,1690.7354297514748
7.87,1695.5118833788292
7.88,1700.2846596707138
7.89,1705.0536980021438
7.9,1709.8189377481356
7.91,1714.580318283703
7.92,1719.3377789838626
7.93,1724.091259223629
7.94,1728.8406983780185
7.95,1733.5860358220452
7.96,1738.327210930726
7.97,1743.0641630790742
7.98,1747.796831642108
7.99,1752.5251559948404
8.0,1757.2490755122874
8.01,1761.968529569465
8.02,1766.6834575413873
8.03,1771.3937988030714
8.04,1776.0994927295312
8.05,1780.8004786957836
8.06,1785.4966960768425
8.07,1790.1880842477233
8.08,1794.8745825834426
8.09,1799.5561304590142
8.1,1804.2326672494548
8.11,1808.9041323297797
8.12,1813.5704650750029
8.13,1818.2316048601424
8.14,1822.8874910602108
8.15,1827.5380630502243
8.16,1832.183260205199
8.17,1836.8230219001496
8.18,1841.457287510092
8.19,1846.0859964100412
8.2,1850.7090879750128
8.21,1855.3265015800223
8.22,1859.9381766000847
8.23,1864.544052410215
8.24,1869.1440683854296
8.25,1873.7381639007428
8.26,1878.326278331172
8.27,1882.9083510517287
8.28,1887.4843214374323
8.29,1892.054128863296
8.3,1896.617712704337
8.31,1901.175012335568
8.32,1905.7259671320064
8.33,1910.270516468667
8.34,1914.8085997205649
8.35,1919.3401562627157
8.36,1923.8651254701344
8.37,1928.3834467178367
8.38,1932.8950593808397
8.39,1937.3999028341552
8.4,1941.8979164528012
8.41,1946.389039611792
8.42,1950.873211686144
8.43,1955.3503720508716
8.44,1959.82046008099
8.45,1964.283415151516
8.46,1968.7391766374635
8.47,1973.1876839138488
8.48,1977.6288763556863
8.49,1982.062693337992
8.5,1986.489074235781
8.51,1990.9079584240696
8.52,1995.319285277872
8.53,1999.7229941722048
8.54,2004.1190244820812
8.55,2008.50731558252
8.56,2012.8878068485328
8.57,2017.2604376551376
8.58,2021.625147377349
8.59,2025.9818753901816
8.6,2030.330561068652
8.61,2034.6711437877752
8.62,2039.0035629225656
8.63,2043.327757848041
8.64,2047.6436679392143
8.65,2051.9512325711016
8.66,2056.2503911187187
8.67,2060.54108295708
8.68,2064.8232474612023
8.69,2069.0968240061
8.7,2073.3617519667887
8.71,2077.6179707182846
8.72,2081.865419635601
8.73,2086.104038093756
8.74,2090.3337654677625
8.75,2094.5545411326366
8.76,2098.766304463395
8.77,2102.9689948350515
8.78,2107.1625516226222
8.79,2111.346914201122
8.8,2115.5220219455678
8.81,2119.687814230972
8.82,2123.844230432353
8.83,2127.991209924724
8.84,2132.1286920831017
8.85,2136.2566162825005
8.86,2140.3749218979374
8.87,2144.4835483044258
8.88,2148.582434876983
8.89,2152.671520990623
8.9,2156.750746020361
8.91,2160.820049341213
8.92,2164.879370328195
8.93,2168.928648356321
8.94,2172.967822800607
8.95,2176.9968330360684
8.96,2181.015618437721
8.97,2185.02411838058
8.98,2189.02227223966
8.99,2193.010019389977
9.0,2196.9872992065457
9.01,2200.954051064383
9.02,2204.910214338503
9.03,2208.855728403921
9.04,2212.7905326356536
9.05,2216.714566408715
9.06,2220.627769098121
9.07,2224.5300800788877
9.08,2228.421438726028
9.09,2232.30178441456
9.1,2236.171056519497
9.11,2240.0291944158566
9.12,2243.8761374786523
9.13,2247.7118250829008
9.14,2251.5361966036166
9.15,2255.3491914158158
9.16,2259.150748894512
9.17,2262.9408084147226
9.18,2266.719309351462
9.19,2270.4861910797463
9.2,2274.24139297459
9.21,2277.984854411009
9.22,2281.716514764019
9.23,2285.436313408634
9.24,2289.1441897198706
9.25,2292.840083072744
9.26,2296.523932842269
9.27,2300.195678403462
9.28,2303.8552591313373
9.29,2307.502614400912
9.3,2311.1376835872
9.31,2314.760406065215
9.32,2318.370721209976
9.33,2321.968568396496
9.34,2325.553886999791
9.35,2329.126616394877
9.36,2332.686695956768
9.37,2336.234065060481
9.38,2339.7686630810304
9.39,2343.290429393432
9.4,2346.7993033727
9.41,2350.2952243938503
9.42,2353.7781318318994
9.43,2357.2479650618616
9.44,2360.704663458753
9.45,2364.1481663975883
9.46,2367.578413253384
9.47,2370.9953434011536
9.48,2374.3988962159137
9.49,2377.7890110726794
9.5,2381.165627346466
9.51,2384.52868441229
9.52,2387.8781216451644
9.53,2391.213878420107
9.54,2394.535894112132
9.55,2397.844108096255
9.56,2401.1384597474903
9.57,2404.418888440855
9.58,2407.685333551364
9.59,2410.937734454032
9.6,2414.176030523875
9.61,2417.400161135907
9.62,2420.6100656651465
9.63,2423.8056834866065
9.64,2426.9869539753017
9.65,2430.1538165062493
9.66,2433.306210454464
9.67,2436.444075194961
9.68,2439.5673501027554
9.69,2442.675974552863
9.7,2445.7698879202994
9.71,2448.849029580081
9.72,2451.91333890722
9.73,2454.9627552767342
9.74,2457.9972180636387
9.75,2461.0166666429486
9.76,2464.021040389679
9.77,2467.0102786788457
9.78,2469.9843208854645
9.79,2472.9431063845486
9.8,2475.886574551117
9.81,2478.814664760182
9.82,2481.72731638676
9.83,2484.624468805867
9.84,2487.506061392517
9.85,2490.3720335217267
9.86,2493.22232456851
9.87,2496.0568739078844
9.88,2498.875620914865
9.89,2501.678504964464
9.9,2504.4654654317005
9.91,2507.236441691588
9.92,2509.9913731191427
9.93,2512.7301990893784
9.94,2515.452858977312
9.95,2518.1592921579595
9.96,2520.849438006335
9.97,2523.5232358974536
9.98,2526.180625206332
9.99,2528.821545307984
10.0,2531.445935577426
10.01,2534.0537353896734
10.02,2536.6448841197407
10.03,2539.2193211426447
10.04,2541.7769858333995
10.05,2544.317817567022
10.06,2546.8417557185253
10.07,2549.348739662926
10.08,2551.838708775241
10.09,2554.3116024304827
10.1,2556.767360003668
10.11,2559.205920869813
10.12,2561.627224403932
10.13,2564.031209981041
10.14,2566.4178169761544
10.15,2568.7869847642883
10.16,2571.1386527204577
10.17,2573.472760219679
10.18,2575.7892466369663
10.19,2578.088051347336
10.2,2580.369113725803
10.21,2582.632373147382
10.22,2584.877768987089
10.23,2587.105240619941
10.24,2589.3147274209505
10.25,2591.506168765134
10.26,2593.679504027508
10.27,2595.8346725830856
10.28,2597.9716138068843
10.29,2600.0902670739188
10.3,2602.1905717592044
10.31,2604.272467237756
10.32,2606.335892884589
10.33,2608.380788074721
10.34,2610.4070921831635
10.35,2612.414744584935
10.36,2614.4036846550493
10.37,2616.3738517685224
10.38,2618.32518530037
10.39,2620.2576246256067
10.4,2622.1711091192474
10.41,2624.06557815631
10.42,2625.940971111807
10.43,2627.7972273607547
10.44,2629.6342862781694
10.45,2631.452087239065
10.46,2633.250569618459
10.47,2635.029672791364
10.48,2636.789336132798
10.49,2638.5294990177745
10.5,2640.2501008213085
10.51,2641.951080918418
10.52,2643.632378684116
10.53,2645.293933493419
10.54,2646.935684721342
10.55,2648.557571742901
10.56,2650.1595339331097
10.57,2651.741510666985
10.58,2653.3034413195423
10.59,2654.845265265796
10.6,2656.366921880762
10.61,2657.868350539456
10.62,2659.3494906168926
10.63,2660.8102814880885
10.64,2662.250662528057
10.65,2663.670573111816
10.66,2665.0699526143785
10.67,2666.4487404107613
10.68,2667.806875875979
10.69,2669.144298385048
10.7,2670.460947312983
10.71,2671.756762034799
10.72,2673.031681925512
10.73,2674.285646360137
10.74,2675.5185947136897
10.75,2676.730466361186
10.76,2677.92120067764
10.77,2679.090737038068
10.78,2680.239014817484
10.79,2681.365973390905
10.8,2682.471552133346
10.81,2683.555690419822
10.82,2684.618327625349
10.83,2685.6594031249406
10.84,2686.678856293616
10.85,2687.6766265063857
10.86,2688.6526531382683
10.87,2689.606875564278
10.88,2690.5392331594308
10.89,2691.4496652987423
10.9,2692.338111357227
10.91,2693.2045107099
10.92,2694.048802731778
10.93,2694.870926797875
10.94,2695.670822283208
10.95,2696.4484285627905
10.96,2697.203685011639
10.97,2697.9365310047697
10.98,2698.646905917196
10.99,2699.334749123934
11.0,2700.0
11.01,2700.6426558959006
11.02,2701.262946064112
11.03,2701.8611577326024
11.04,2702.4375781293406
11.05,2702.9924944822947
11.06,2703.5261940194328
11.07,2704.038963968724
11.08,2704.5310915581344
11.09,2705.0028640156343
11.1,2705.4545685691915
11.11,2705.8864924467744
11.12,2706.2989228763504
11.13,2706.692147085889
11.14,2707.066452303357
11.15,2707.4221257567247
11.16,2707.7594546739588
11.17,2708.078726283028
11.18,2708.380227811901
11.19,2708.664246488545
11.2,2708.931069540929
11.21,2709.1809841970226
11.22,2709.414277684791
11.23,2709.631237232205
11.24,2709.8321500672328
11.25,2710.017303417841
11.26,2710.1869845119986
11.27,2710.341480577676
11.28,2710.4810788428376
11.29,2710.6060665354544
11.3,2710.7167308834937
11.31,2710.813359114924
11.32,2710.896238457714
11.33,2710.9656561398315
11.34,2711.021899389245
11.35,2711.065255433922
11.36,2711.096011501833
11.37,2711.1144548209427
11.38,2711.120872619223
11.39,2711.11555212464
11.4,2711.0987805651625
11.41,2711.070845168759
11.42,2711.032033163397
11.43,2710.9826317770467
11.44,2710.922928237674
11.45,2710.853209773248
11.46,2710.773763611738
11.47,2710.684876981111
11.48,2710.586837109337
11.49,2710.4799312243813
11.5,2710.3644465542147
11.51,2710.240670326805
11.52,2710.10888977012
11.53,2709.9693921121284
11.54,2709.8224645807986
11.55,2709.6683944040974
11.56,2709.5074688099944
11.57,2709.3399750264584
11.58,2709.166200281457
11.59,2708.986431802958
11.6,2708.800956818931
11.61,2708.610062557342
11.62,2708.4140362461617
11.63,2708.213165113357
11.64,2708.007736386897
11.65,2707.798037294749
11.66,2707.584355064882
11.67,2707.366976925264
11.68,2707.146190103864
11.69,2706.922281828649
11.7,2706.695539327587
11.71,2706.4662498286484
11.72,2706.2347005598003
11.73,2706.0011787490107
11.74,2705.765971624249
11.75,2705.529366413482
11.76,2705.2916503446786
11.77,2705.053110645806
11.78,2704.814034544835
11.79,2704.574709269732
11.8,2704.3354220484657
11.81,2704.096460109004
11.82,2703.8581106793163
11.83,2703.6206609873693
11.84,2703.3843982611324
11.85,2703.1496097285744
11.86,2702.9165826176627
11.87,2702.685604156365
11.88,2702.4569615726505
11.89,2702.230942094487
11.9,2702.0078329498438
11.91,2701.787921366688
11.92,2701.571494572988
11.93,2701.3588397967123
11.94,2701.1502442658293
11.95,2700.945995208307
11.96,2700.746379852114
11.97,2700.5516854252187
11.98,2700.362199155589
11.99,2700.178208271194
12.0,2700.0
12.01,2699.827800871566
12.02,2699.6615946218003
12.03,2699.501304288201
12.04,2699.3468529082666
12.05,2699.1981635194948
12.06,2699.0551591593844
12.07,2698.917762865432
12.08,2698.7858976751368
12.09,2698.659486625997
12.1,2698.5384527555098
12.11,2698.422719101173
12.12,2698.3122087004863
12.13,2698.2068445909463
12.14,2698.10654981005
12.15,2698.0112473952995
12.16,2697.920860384189
12.17,2697.8353118142177
12.18,2697.7545247228845
12.19,2697.678422147686
12.2,2697.606927126121
12.21,2697.539962695687
12.22,2697.477451893883
12.23,2697.419317758207
12.24,2697.365483326156
12.25,2697.3158716352286
12.26,2697.2704057229234
12.27,2697.2290086267376
12.28,2697.191603384169
12.29,2697.1581130327168
12.3,2697.128460609879
12.31,2697.102569153152
12.32,2697.080361700035
12.33,2697.061761288027
12.34,2697.0466909546244
12.35,2697.035073737326
12.36,2697.02683267363
12.37,2697.021890801034
12.38,2697.020171157036
12.39,2697.021596779134
12.4,2697.026090704827
12.41,2697.033575971612
12.42,2697.043975616988
12.43,2697.0572126784514
12.44,2697.0732101935014
12.45,2697.0918911996364
12.46,2697.113178734354
12.47,2697.1369958351524
12.48,2697.1632655395288
12.49,2697.191910884982
12.5,2697.2228549090105
12.51,2697.256020649111
12.52,2697.2913311427837
12.53,2697.328709427524
12.54,2697.368078540832
12.55,2697.409361520204
12.56,2697.45248140314
12.57,2697.4973612271365
12.58,2697.543924029692
12.59,2697.5920928483047
12.6,2697.641790720473
12.61,2697.692940683694
12.62,2697.7454657754665
12.63,2697.7992890332885
12.64,2697.854333494658
12.65,2697.9105221970726
12.66,2697.967778178031
12.67,2698.0260244750307
12.68,2698.08518412557
12.69,2698.145180167146
12.7,2698.205935637259
