wind_speed,Tacke TW 600
5.43,70.66078739151965
5.44,71.10615498999664
5.45,71.55265585361761
5.46,72.00028725213332
5.47,72.4490464552944
5.48,72.89893073285158
5.49,73.34993735455552
5.5,73.8020635901569
5.51,74.25530670940644
5.52,74.70966398205479
5.53,75.1651326778527
5.54,75.62171006655078
5.55,76.07939341789975
5.56,76.53818000165029
5.57,76.99806708755315
5.58,77.45905194535892
5.59,77.92113184481832
5.6,78.38430405568207
5.61,78.84856584770088
5.62,79.31391449062534
5.63,79.78034725420618
5.64,80.24786140819414
5.65,80.71645422233989
5.66,81.18612296639404
5.67,81.65686491010734
5.68,82.12867732323046
5.69,82.60155747551413
5.7,83.07550263670899
5.71,83.55051007656574
5.72,84.02657706483507
5.73,84.5037008712677
5.74,84.98187876561423
5.75,85.46110801762542
5.76,85.94138589705193
5.77,86.42270967364445
5.78,86.90507661715374
5.79,87.38848399733035
5.8,87.87292908392506
5.81,88.35840914668852
5.82,88.84492145537149
5.83,89.33246327972455
5.84,89.82103188949844
5.85,90.31062455444386
5.86,90.80123854431152
5.87,91.292871128852
5.88,91.7855195778161
5.89,92.27918116095444
5.9,92.7738531480178
5.91,93.26953280875676
5.92,93.76621741292202
5.93,94.26390423026432
5.94,94.76259053053435
5.95,95.26227358348274
5.96,95.7629506588602
5.97,96.26461902641744
5.98,96.76727595590518
5.99,97.270918717074
6.0,97.77554457967464
6.01,98.28115081345784
6.02,98.78773468817418
6.03,99.2952934735745
6.04,99.80382443940935
6.05,100.31332485542946
6.06,100.82379199138552
6.07,101.33522311702826
6.08,101.8476155021083
6.09,102.36096641637634
6.1,102.8752731295831
6.11,103.39053291147928
6.12,103.90674303181552
6.13,104.42390076034248
6.14,104.94200336681094
6.15,105.46104812097155
6.16,105.98103229257497
6.17,106.50195315137188
6.18,107.02380796711304
6.19,107.54659400954908
6.2,108.07030854843066
6.21,108.59494885350853
6.22,109.12051219453336
6.23,109.64699584125586
6.24,110.17439706342664
6.25,110.70271313079644
6.26,111.23194131311594
6.27,111.76207888013582
6.28,112.29312310160684
6.29,112.82507124727957
6.3,113.35792058690478
6.31,113.89166839023312
6.32,114.42631192701528
6.33,114.96184846700196
6.34,115.49827527994384
6.35,116.0355896355916
6.36,116.57378880369598
6.37,117.11287005400762
6.38,117.65283065627716
6.39,118.19366788025536
6.4,118.73537899569293
6.41,119.27796127234048
6.42,119.82141197994872
6.43,120.36572838826837
6.44,120.91090776705008
6.45,121.45694738604462
6.46,122.00384451500253
6.47,122.5515964236746
6.48,123.10020038181152
6.49,123.64965365916396
6.5,124.19995352548256
6.51,124.75109725051809
6.52,125.30308210402114
6.53,125.85590535574254
6.54,126.40956427543286
6.55,126.9640561328428
6.56,127.51937819772309
6.57,128.07552773982437
6.58,128.63250202889736
6.59,129.19029833469273
6.6,129.74891392696117
6.61,130.30834607545344
6.62,130.86859204992012
6.63,131.42964912011192
6.64,131.99151455577956
6.65,132.55418562667376
6.66,133.1176596025451
6.67,133.68193375314434
6.68,134.24700534822216
6.69,134.8128716575293
6.7,135.37952995081633
6.71,135.94697749783398
6.72,136.51521156833297
6.73,137.08422943206403
6.74,137.6540283587778
6.75,138.22460561822484
6.76,138.79595848015606
6.77,139.368084214322
6.78,139.94098009047346
6.79,140.51464337836097
6.8,141.08907134773534
6.81,141.66426126834722
6.82,142.24021040994734
6.83,142.8169160422863
6.84,143.39437543511488
6.85,143.97258585818366
6.86,144.55154458124346
6.87,145.13124887404484
6.88,145.71169600633857
6.89,146.29288324787532
6.9,146.8748078684058
6.91,147.45746713768065
6.92,148.04085832545056
6.93,148.62497870146623
6.94,149.2098255354784
6.95,149.79539609723764
6.96,150.38168765649476
6.97,150.96869748300034
6.98,151.5564228465052
6.99,152.1448610167599
7.0,152.73400926351516
7.01,153.32386485652168
7.02,153.91442506553014
7.03,154.50568716029133
7.04,155.0976484105558
7.05,155.6903060860742
7.06,156.28365745659738
7.07,156.87769979187598
7.08,157.47243036166063
7.09,158.067846435702
7.1,158.66394528375082
7.11,159.26072417555784
7.12,159.8581803808737
7.13,160.45631116944898
7.14,161.0551138110345
7.15,161.65458557538096
7.16,162.25472373223892
7.17,162.8555255513592
7.18,163.4569883024923
7.19,164.05910925538922
7.2,164.66188567980038
7.21,165.26531484547658
7.22,165.86939402216845
7.23,166.47412047962675
7.24,167.0794914876021
7.25,167.6855043158452
7.26,168.29215623410673
7.27,168.89944451213745
7.28,169.50736641968797
7.29,170.11591922650905
7.3,170.7251002023512
7.31,171.33490661696536
7.32,171.9453357401021
7.33,172.55638484151206
7.34,173.168051190946
7.35,173.7803320581545
7.36,174.3932247128884
7.37,175.0067264248983
7.38,175.6208344639349
7.39,176.23554609974883
7.4,176.85085860209097
7.41,177.46676924071176
7.42,178.08327528536202
7.43,178.70037400579238
7.44,179.31806267175364
7.45,179.93633855299638
7.46,180.55519891927133
7.47,181.1746410403292
7.48,181.79466218592057
7.49,182.4152596257962
7.5,183.03643062970684
7.51,183.65817246740303
7.52,184.28048240863563
7.53,184.9033577231553
7.54,185.52679568071252
7.55,186.15079355105823
7.56,186.77534860394297
7.57,187.40045810911752
7.58,188.02611933633247
7.59,188.65232955533853
7.6,189.27908603588648
7.61,189.90638604772693
7.62,190.5342268606106
7.63,191.1626057442881
7.64,191.7915199685102
7.65,192.4209668030276
7.66,193.0509435175909
7.67,193.6814473819508
7.68,194.31247566585813
7.69,194.94402563906343
7.7,195.57609457131736
7.71,196.20867973237077
7.72,196.8417783919742
7.73,197.47538781987848
7.74,198.10950528583408
7.75,198.7441280595919
7.76,199.3792534109025
7.77,200.0148786095166
7.78,200.65100092518497
7.79,201.28761762765816
7.8,201.92472598668687
7.81,202.562323272022
7.82,203.2004067534141
7.83,203.8389737006137
7.84,204.47802138337164
7.85,205.1175470714386
7.86,205.7575480345653
7.87,206.3980215425024
7.88,207.03896486500048
7.89,207.6803752718104
7.9,208.32225003268277
7.91,208.96458641736825
7.92,209.60738169561756
7.93,210.25063313718127
7.94,210.8943380118104
7.95,211.53849358925527
7.96,212.18309713926675
7.97,212.82814593159543
7.98,213.4736372359922
7.99,214.1195683222075
8.0,214.76593645999213
8.01,215.4127389190968
8.02,216.0599729692721
8.03,216.70763588026887
8.04,217.35572492183763
8.05,218.00423736372932
8.06,218.6531704756944
8.07,219.30252152748352
8.08,219.95228778884743
8.09,220.6024665295369
8.1,221.25305501930265
8.11,221.9040505278952
8.12,222.55545032506532
8.13,223.20725168056387
8.14,223.85945186414125
8.15,224.5120481455482
8.16,225.16503779453552
8.17,225.81841808085383
8.18,226.4721862742539
8.19,227.12633964448625
8.2,227.78087546130172
8.21,228.43579099445108
8.22,229.0910835136848
8.23,229.7467502887536
8.24,230.40278858940823
8.25,231.05919568539937
8.26,231.71596884647784
8.27,232.373105342394
8.28,233.0306024428988
8.29,233.68845741774288
8.3,234.346667536677
8.31,235.00523006945167
8.32,235.6641422858177
8.33,236.32340145552567
8.34,236.9830048483264
8.35,237.6429497339704
8.36,238.3032333822086
8.37,238.9638530627915
8.38,239.62480604547
8.39,240.28608959999443
8.4,240.94770099611577
8.41,241.60963750358457
8.42,242.2718963921516
8.43,242.93447493156748
8.44,243.59737039158296
8.45,244.26058004194877
8.46,244.92410115241552
8.47,245.5879309927339
8.48,246.2520668326545
8.49,246.9165059419281
8.5,247.58124559030543
8.51,248.24628304753725
8.52,248.91161558337407
8.53,249.57724046756664
8.54,250.24315496986569
8.55,250.9093563600219
8.56,251.57584190778584
8.57,252.2426088829084
8.58,252.9096545551401
8.59,253.5769761942316
8.6,254.24457106993376
8.61,254.9124364519972
8.62,255.5805696101725
8.63,256.2489678142106
8.64,256.9176283338619
8.65,257.58654843887723
8.66,258.25572539900725
8.67,258.9251564840026
8.68,259.59483896361405
8.69,260.2647701075923
8.7,260.934947185688
8.71,261.6053674676519
8.72,262.27602822323456
8.73,262.9469267221867
8.74,263.618060234259
8.75,264.2894260292022
8.76,264.96102137676706
8.77,265.6328435467041
8.78,266.3048898087641
8.79,266.97715743269777
8.8,267.64964368825576
8.81,268.32234584518875
8.82,268.9952611732474
8.83,269.66838694218245
8.84,270.3417204217446
8.85,271.0152588816844
8.86,271.6889995917528
8.87,272.36293982170025
8.88,273.0370768412776
8.89,273.7114079202354
8.9,274.38593032832443
8.91,275.06064133529526
8.92,275.7355382108987
8.93,276.4106182248854
8.94,277.0858786470061
8.95,277.76131674701134
8.96,278.4369297946521
8.97,279.11271505967864
8.98,279.788669811842
8.99,280.4647913208927
9.0,281.14107685658144
9.01,281.8175236886589
9.02,282.4941290868759
9.03,283.1708903209829
9.04,283.84780466073096
9.05,284.5248693758705
9.06,285.2020817361521
9.07,285.8794390113266
9.08,286.5569384711447
9.09,287.23457738535706
9.1,287.9123530237143
9.11,288.59026265596725
9.12,289.26830355186644
9.13,289.94647298116286
9.14,290.6247682136068
9.15,291.30318651894913
9.16,291.98172516694046
9.17,292.6603814273317
9.18,293.33915256987325
9.19,294.018035864316
9.2,294.6970285804106
9.21,295.3761279879078
9.22,296.055331356558
9.23,296.73463595611213
9.24,297.41403905632086
9.25,298.09353792693486
9.26,298.7731298377048
9.27,299.45281205838137
9.28,300.1325818587152
9.29,300.81243650845704
9.3,301.49237327735784
9.31,302.1723894351677
9.32,302.8524822516378
9.33,303.53264899651856
9.34,304.2128869395607
9.35,304.8931933505152
9.36,305.5735654991323
9.37,306.25400065516305
9.38,306.93449608835806
9.39,307.61504906846784
9.4,308.2956568652432
9.41,308.9763167484348
9.42,309.6570259877933
9.43,310.3377818530695
9.44,311.018581614014
9.45,311.6994225403775
9.46,312.3803019019108
9.47,313.0612169683644
9.48,313.7421650094891
9.49,314.4231432950355
9.5,315.10414909475435
9.51,315.7851796783964
9.52,316.46623231571215
9.53,317.1473042764525
9.54,317.828392830368
9.55,318.50949524720954
9.56,319.1906087967275
9.57,319.8717307486727
9.58,320.55285837279587
9.59,321.2339889388477
9.6,321.91511971657883
9.61,322.59624797573986
9.62,323.2773709860818
9.63,323.9584860173551
9.64,324.6395903393103
9.65,325.32068122169835
9.66,326.0017559342698
9.67,326.6828117467755
9.68,327.363845928966
9.69,328.0448557505918
9.7,328.7258384814039
9.71,329.40679139115315
9.72,330.08771174958963
9.73,330.76859682646455
9.74,331.4494438915283
9.75,332.13025021453177
9.76,332.81101306522544
9.77,333.4917297133602
9.78,334.1723974286867
9.79,334.8530134809554
9.8,335.5335751399175
9.81,336.21407967532315
9.82,336.8945243569232
9.83,337.5749064544684
9.84,338.25522323770946
9.85,338.935471976397
9.86,339.61564994028174
9.87,340.29575439911434
9.88,340.97578262264574
9.89,341.6557318806261
9.9,342.33559944280654
9.91,343.0153825789376
9.92,343.69507855877
9.93,344.37468465205427
9.94,345.0541981285413
9.95,345.73361625798174
9.96,346.4129363101263
9.97,347.0921555547256
9.98,347.7712712615304
9.99,348.4502807002912
10.0,349.1291811407588
10.01,349.807969852684
10.02,350.4866441058173
10.03,351.16520116990944
10.04,351.84363831471126
10.05,352.5219528099735
10.06,353.2001419254465
10.07,353.8782029308811
10.08,354.556133096028
10.09,355.233929690638
10.1,355.9115899844616
10.11,356.5891112472497
10.12,357.26649074875274
10.13,357.9437257587217
10.14,358.6208135469072
10.15,359.29775138305945
10.16,359.9745365369297
10.17,360.6511662782685
10.18,361.3276378768264
10.19,362.00394860235417
10.2,362.68009572460267
10.21,363.3560765133224
10.22,364.031888238264
10.23,364.7075281691782
10.24,365.38299357581576
10.25,366.05828172792735
10.26,366.7333898952636
10.27,367.4083153475751
10.28,368.0830553546128
10.29,368.7576071861273
10.3,369.43196811186937
10.31,370.1061354015893
10.32,370.78010632503816
10.33,371.4538781519665
10.34,372.1274481521251
10.35,372.80081359526446
10.36,373.4739717511355
10.37,374.1469198894887
10.38,374.819655280075
10.39,375.4921751926448
10.4,376.16447689694894
10.41,376.8365576627381
10.42,377.50841475976296
10.43,378.1800454577741
10.44,378.85144702652246
10.45,379.5226167357585
10.46,380.1935518552331
10.47,380.8642496546967
10.48,381.53470740390014
10.49,382.20492237259407
10.5,382.8748918305292
10.51,383.5446130474562
10.52,384.2140832931257
10.53,384.8832998372885
10.54,385.5522599496953
10.55,386.2209609000968
10.56,386.88939995824353
10.57,387.5575743938864
10.58,388.22548147677577
10.59,388.8931184766625
10.6,389.5604826632973
10.61,390.22757130643095
10.62,390.8943816758141
10.63,391.56091104119736
10.64,392.2271566723314
10.65,392.8931158389669
10.66,393.55878581085454
10.67,394.2241638577452
10.68,394.88924724938937
10.69,395.5540332555377
10.7,396.21851914594106
10.71,396.8827021903502
10.72,397.5465796585154
10.73,398.2101488201878
10.74,398.8734069451177
10.75,399.53635130305616
10.76,400.1989791637536
10.77,400.8612877969608
10.78,401.5232744724284
10.79,402.1849364599072
10.8,402.8462710291479
10.81,403.5072754499009
10.82,404.1679469919172
10.83,404.8282829249473
10.84,405.4882805187421
10.85,406.1479370430521
10.86,406.807249767628
10.87,407.4662159622205
10.88,408.1248328965805
10.89,408.7830978404584
10.9,409.44100806360495
10.91,410.09856083577085
10.92,410.7557534267069
10.93,411.41258310616365
10.94,412.069047143892
10.95,412.7251428096422
10.96,413.3808673731655
10.97,414.0362181042122
10.98,414.691192272533
10.99,415.3457871478787
11.0,416.0
11.01,416.65382717536346
11.02,417.3072613272991
11.03,417.9602941858529
11.04,418.6129174810709
11.05,419.2651229429989
11.06,419.9169023016829
11.07,420.5682472871691
11.08,421.219149629503
11.09,421.8696010587309
11.1,422.5195933048987
11.11,423.1691180980524
11.12,423.81816716823766
11.13,424.4667322455009
11.14,425.1148050598876
11.15,425.7623773414441
11.16,426.4094408202161
11.17,427.0559872262497
11.18,427.7020082895909
11.19,428.3474957402854
11.2,428.99244130837945
11.21,429.6368367239191
11.22,430.2806737169498
11.23,430.9239440175178
11.24,431.5666393556692
11.25,432.2087514614499
11.26,432.8502720649056
11.27,433.49119289608245
11.28,434.1315056850264
11.29,434.7712021617834
11.3,435.4102740563994
11.31,436.0487130989203
11.32,436.6865110193923
11.33,437.323659547861
11.34,437.9601504143725
11.35,438.5959753489729
11.36,439.231126081708
11.37,439.8655943426237
11.38,440.4993718617664
11.39,441.1324503691814
11.4,441.7648215949151
11.41,442.3964772690132
11.42,443.0274091215217
11.43,443.6576088824869
11.44,444.2870682819544
11.45,444.9157790499701
11.46,445.5437329165805
11.47,446.1709216118308
11.48,446.79733686576753
11.49,447.4229704084362
11.5,448.0478139698832
11.51,448.6718592801542
11.52,449.2950980692953
11.53,449.9175220673524
11.54,450.5391230043715
11.55,451.1598926103985
11.56,451.7798226154793
11.57,452.39890474966006
11.58,453.0171307429865
11.59,453.6344923255047
11.6,454.2509812272608
11.61,454.86658917830033
11.62,455.4813079086695
11.63,456.0951291484144
11.64,456.7080446275807
11.65,457.3200460762144
11.66,457.9311252243618
11.67,458.5412738020684
11.68,459.1504835393804
11.69,459.7587461663437
11.7,460.3660534130043
11.71,460.97239700940816
11.72,461.57776868560126
11.73,462.1821601716295
11.74,462.7855631975387
11.75,463.387969493375
11.76,463.9893707891844
11.77,464.5897588150125
11.78,465.1891253009058
11.79,465.7874619769099
11.8,466.3847605730711
11.81,466.98101281943474
11.82,467.5762104460473
11.83,468.1703451829543
11.84,468.7634087602023
11.85,469.35539290783686
11.86,469.9462893559039
11.87,470.5360898344496
11.88,471.1247860735197
11.89,471.7123698031603
11.9,472.2988327534172
11.91,472.88416665433664
11.92,473.4683632359643
11.93,474.0514142283463
11.94,474.6333113615284
11.95,475.2140463655568
11.96,475.7936109704774
11.97,476.371996906336
11.98,476.9491959031787
11.99,477.52519969105145
12.0,478.1
12.01,478.6735903775594
12.02,479.24597164121946
12.03,479.8171464259586
12.04,480.38711736675566
12.05,480.95588709858936
12.06,481.523458256438
12.07,482.0898334752805
12.08,482.65501539009534
12.09,483.21900663586126
12.1,483.7818098475569
12.11,484.3434276601608
12.12,484.9038627086517
12.13,485.4631176280084
12.14,486.0211950532093
12.15,486.578097619233
12.16,487.13382796105833
12.17,487.6883887136638
12.18,488.2417825120281
12.19,488.79401199112993
12.2,489.3450797859477
12.21,489.8949885314605
12.22,490.4437408626465
12.23,490.99133941448457
12.24,491.5377868219532
12.25,492.0830857200313
12.26,492.6272387436973
12.27,493.17024852792986
12.28,493.7121177077077
12.29,494.2528489180093
12.3,494.7924447938138
12.31,495.3309079700991
12.32,495.8682410818442
12.33,496.4044467640278
12.34,496.93952765162845
12.35,497.4734863796248
12.36,498.0063255829956
12.37,498.5380478967194
12.38,499.0686559557749
12.39,499.59815239514063
12.4,500.1265398497953
12.41,500.6538209547175
12.42,501.1799983448858
12.43,501.7050746552791
12.44,502.22905252087577
12.45,502.7519345766546
12.46,503.2737234575944
12.47,503.7944217986735
12.48,504.31403223487047
12.49,504.83255740116425
12.5,505.3499999325333
12.51,505.8663624639564
12.52,506.3816476304121
12.53,506.895858066879
12.54,507.4089964083359
12.55,507.9210652897614
12.56,508.432067346134
12.57,508.94200521243226
12.58,509.4508815236351
12.59,509.9586989147211
12.6,510.46546002066873
12.61,510.9711674764568
12.62,511.4758239170639
12.63,511.9794319774687
12.64,512.4819942926498
12.65,512.9835134975857
12.66,513.4839922272553
12.67,513.9834331166372
12.68,514.4818388007099
12.69,514.979211914452
12.7,515.4755550928423
12.71,515.9708709708594
12.72,516.465162183482
12.73,516.9584313656886
