wind_speed,Enercon E-70 E4 2.300
2.33,5.67493121687628
2.34,5.810537184174239
2.35,5.947582949854718
2.36,6.086069684458368
2.37,6.22599855852586
2.38,6.367370742597848
2.39,6.510187407215004
2.4,6.654449722917979
2.41,6.800158860247448
2.42,6.947315989744061
2.43,7.095922281948491
2.44,7.245978907401387
2.45,7.397487036643428
2.46,7.5504478402152575
2.47,7.704862488657555
2.48,7.86073215251097
2.49,8.018058002316174
2.5,8.176841208613817
2.51,8.337082941944573
2.52,8.498784372849105
2.53,8.661946671868062
2.54,8.826571009542121
2.55,8.992658556411934
2.56,9.16021048301817
2.57,9.329227959901484
2.58,9.499712157602549
2.59,9.671664246662012
2.6,9.845085397620553
2.61,10.019976781018814
2.62,10.196339567397477
2.63,10.374174927297188
2.64,10.553484031258623
2.65,10.73426804982243
2.66,10.916528153529288
2.67,11.100265512919838
2.68,11.28548129853477
2.69,11.472176680914716
2.7,11.66035283060036
2.71,11.850010918132348
2.72,12.04115211405136
2.73,12.23377758889804
2.74,12.427888513213071
2.75,12.623486057537091
2.76,12.820571392410775
2.77,13.019145688374794
2.78,13.219210115969792
2.79,13.420765845736447
2.8,13.623814048215412
2.81,13.828355893947354
2.82,14.03439255347292
2.83,14.2419251973328
2.84,14.450954996067631
2.85,14.661483120218094
2.86,14.873510740324836
2.87,15.087039026928528
2.88,15.30206915056982
2.89,15.518602281789398
2.9,15.7366395911279
2.91,15.956182249126003
2.92,16.17723142632436
2.93,16.399788293263647
2.94,16.623854020484504
2.95,16.849429778527615
2.96,17.076516737933627
2.97,17.30511606924322
2.98,17.535228942997026
2.99,17.76685652973574
3.0,18.0
3.01,18.234667353789817
3.02,18.47089390894255
3.03,18.708721812754867
3.04,18.948193212523485
3.05,19.18935025554505
3.06,19.432235089116308
3.07,19.6768898605339
3.08,19.92335671709455
3.09,20.17167780609492
3.1,20.421895274831712
3.11,20.67405127060161
3.12,20.928187940701307
3.13,21.18434743242749
3.14,21.442571893076853
3.15,21.70290346994608
3.16,21.96538431033187
3.17,22.230056561530883
3.18,22.49696237083985
3.19,22.766143885555422
3.2,23.03764325297432
3.21,23.311502620393203
3.22,23.58776413510879
3.23,23.866469944417734
3.24,24.14766219561677
3.25,24.431383036002547
3.26,24.717674612871765
3.27,25.006579073521134
3.28,25.29813856524731
3.29,25.592395235347023
3.3,25.889391231116917
3.31,26.189168699853717
3.32,26.49176978885408
3.33,26.797236645414724
3.34,27.105611416832318
3.35,27.416936250403573
3.36,27.731253293425144
3.37,28.048604693193763
3.38,28.369032597006075
3.39,28.69257915215881
3.4,29.01928650594862
3.41,29.34919680567223
3.42,29.6823521986263
3.43,30.018794832107545
3.44,30.35856685341261
3.45,30.70171040983825
3.46,31.048267648681087
3.47,31.398280717237867
3.48,31.751791762805222
3.49,32.1088429326799
3.5,32.469476374158546
3.51,32.833734234537864
3.52,33.20165866111456
3.53,33.57329180118529
3.54,33.94867580204678
3.55,34.32785281099567
3.56,34.710864975328704
3.57,35.09775444234254
3.58,35.488563359333874
3.59,35.88333387359938
3.6,36.2821081324358
3.61,36.68492828313974
3.62,37.09183647300795
3.63,37.502874849337104
3.64,37.918085559423886
3.65,38.33751075056499
3.66,38.76119257005712
3.67,39.18917316519692
3.68,39.621494683281135
3.69,40.0581992716064
3.7,40.499329077469454
3.71,40.944926248166944
3.72,41.39503293099559
3.73,41.84969127325206
3.74,42.308943422233085
3.75,42.77283152523528
3.76,43.24139772955539
3.77,43.714684182490096
3.78,44.19273303133607
3.79,44.67558642339003
3.8,45.16328650594862
3.81,45.65587542630858
3.82,46.15339533176657
3.83,46.65588836961929
3.84,47.163396687163406
3.85,47.675962431695645
3.86,48.193627750512654
3.87,48.71643479091117
3.88,49.24442570018783
3.89,49.77764262563937
3.9,50.31612771456244
3.91,50.859923114253775
3.92,51.40907097201001
3.93,51.96361343512788
3.94,52.52359265090404
3.95,53.0890507666352
3.96,53.66002992961803
3.97,54.23657228714926
3.98,54.81871998652552
3.99,55.40651517504356
4.0,56.0
4.01,56.59920874528616
4.02,57.2041442411716
4.03,57.814801454520506
4.04,58.43117535219689
4.05,59.05326090106502
4.06,59.681053067989
4.07,60.31454681983302
4.08,60.95373712346115
4.09,61.59861894573756
4.1,62.24918725352641
4.11,62.90543701369188
4.12,63.567363193098046
4.13,64.23496075860906
4.14,64.9082246770891
4.15,65.58714991540235
4.16,66.27173144041286
4.17,66.96196421898482
4.18,67.65784321798237
4.19,68.35936340426973
4.2,69.0665197447109
4.21,69.77930720617013
4.22,70.49772075551152
4.23,71.22175535959931
4.24,71.95140598529748
4.25,72.68666759947027
4.26,73.42753516898183
4.27,74.17400366069629
4.28,74.92606804147788
4.29,75.68372327819058
4.3,76.44696433769863
4.31,77.21578618686618
4.32,77.99018379255739
4.33,78.77015212163633
4.34,79.55568614096717
4.35,80.3467808174141
4.36,81.14343111784129
4.37,81.94563200911277
4.38,82.75337845809277
4.39,83.5666654316454
4.4,84.38548789663488
4.41,85.20984081992529
4.42,86.0397191683807
4.43,86.87511790886539
4.44,87.7160320082435
4.45,88.56245643337905
4.46,89.4143861511363
4.47,90.27181612837931
4.48,91.13474133197238
4.49,92.00315672877947
4.5,92.8770572856648
4.51,93.75643796949252
4.52,94.64129374712677
4.53,95.53161958543176
4.54,96.42741045127154
4.55,97.32866131151025
4.56,98.2353671330121
4.57,99.14752288264124
4.58,100.06512352726176
4.59,100.98816403373785
4.6,101.91663936893356
4.61,102.85054449971328
4.62,103.78987439294086
4.63,104.73462401548056
4.64,105.68478833419654
4.65,106.64036231595304
4.66,107.60134092761402
4.67,108.5677191360437
4.68,109.53949190810626
4.69,110.51665421066588
4.7,111.4992010105866
4.71,112.4871272747326
4.72,113.48042796996802
4.73,114.4790980631571
4.74,115.48313252116388
4.75,116.49252631085248
4.76,117.5072743990871
4.77,118.52737175273192
4.78,119.55281333865112
4.79,120.58359412370866
4.8,121.61970907476883
4.81,122.66115315869575
4.82,123.70792134235364
4.83,124.76000859260648
4.84,125.81740987631848
4.85,126.88012016035384
4.86,127.94813441157676
4.87,129.02144759685115
4.88,130.10005468304138
4.89,131.18395063701146
4.9,132.27313042562574
4.91,133.36758901574805
4.92,134.46732137424274
4.93,135.57232246797395
4.94,136.68258726380586
4.95,137.79811072860244
4.96,138.91888782922794
4.97,140.04491353254656
4.98,141.17618280542243
4.99,142.3126906147196
5.0,143.4544319273023
5.01,144.6014017100346
5.02,145.7535949297807
5.03,146.91100655340486
5.04,148.07363154777096
5.05,149.24146487974332
5.06,150.4145015161861
5.07,151.59273642396343
5.08,152.77616456993937
5.09,153.9647809209781
5.1,155.15858044394378
5.11,156.3575581057007
5.12,157.5617088731127
5.13,158.77102771304416
5.14,159.98550959235914
5.15,161.2051494779219
5.16,162.42994233659638
5.17,163.65988313524682
5.18,164.89496684073737
5.19,166.13518841993232
5.2,167.3805428396956
5.21,168.6310250668914
5.22,169.8866300683839
5.23,171.14735281103734
5.24,172.41318826171565
5.25,173.68413138728312
5.26,174.96017715460388
5.27,176.24132053054203
5.28,177.5275564819619
5.29,178.81887997572733
5.3,180.11528597870267
5.31,181.416769457752
5.32,182.7233253797396
5.33,184.0349487115294
5.34,185.3516344199856
5.35,186.67337747197237
5.36,188.000172834354
5.37,189.3320154739945
5.38,190.6689003577579
5.39,192.01082245250845
5.4,193.3577767251105
5.41,194.70975814242783
5.42,196.06676167132483
5.43,197.42878227866555
5.44,198.7958149313143
5.45,200.16785459613496
5.46,201.5448962399918
5.47,202.92693482974897
5.48,204.31396533227075
5.49,205.70598271442097
5.5,207.10298194306404
5.51,208.504957985064
5.52,209.91190580728497
5.53,211.32382037659127
5.54,212.74069665984683
5.55,214.16252962391584
5.56,215.5893142356625
5.57,217.02104546195108
5.58,218.45771826964543
5.59,219.8993276256099
5.6,221.3458684967086
5.61,222.7973358498057
5.62,224.25372465176525
5.63,225.71502986945143
5.64,227.1812464697284
5.65,228.6523694194605
5.66,230.12839368551155
5.67,231.6093142347458
5.68,233.0951260340274
5.69,234.58582405022065
5.7,236.0814032501895
5.71,237.58185860079817
5.72,239.08718506891077
5.73,240.5973776213916
5.74,242.1124312251045
5.75,243.63234084691388
5.76,245.15710145368377
5.77,246.68670801227836
5.78,248.22115548956188
5.79,249.76043885239827
5.8,251.30455306765177
5.81,252.8534931021865
5.82,254.4072539228669
5.83,255.96583049655655
5.84,257.52921779012
5.85,259.09741077042133
5.86,260.6704044043248
5.87,262.24819365869416
5.88,263.83077350039383
5.89,265.4181388962879
5.9,267.0102848132408
5.91,268.6072062181163
5.92,270.2088980777785
5.93,271.8153553590918
5.94,273.4265730289204
5.95,275.04254605412814
5.96,276.6632694015793
5.97,278.2887380381381
5.98,279.9189469306688
5.99,281.55389104603523
6.0,283.1935653511016
6.01,284.83796481273225
6.02,286.48708439779114
6.03,288.14091907314264
6.04,289.7994638056507
6.05,291.4627135621794
6.06,293.130663309593
6.07,294.8033080147558
6.08,296.4806426445317
6.09,298.16266216578487
6.1,299.8493615453796
6.11,301.54073575018
6.12,303.2367797470501
6.13,304.937488502854
6.14,306.6428569844561
6.15,308.35288015872044
6.16,310.0675529925111
6.17,311.7868704526921
6.18,313.51082750612784
6.19,315.2394191196825
6.2,316.97264026021986
6.21,318.7104858946044
6.22,320.4529509897002
6.23,322.2000305123714
6.24,323.951719429482
6.25,325.7080127078962
6.26,327.4689053144783
6.27,329.23439221609226
6.28,331.0044683796026
6.29,332.7791287718729
6.3,334.5583683597677
6.31,336.34218211015093
6.32,338.130564989887
6.33,339.92351196583974
6.34,341.72101800487343
6.35,343.5230780738522
6.36,345.32968713964044
6.37,347.1408401691019
6.38,348.9565321291009
6.39,350.7767579865016
6.4,352.6015127081683
6.41,354.43079126096484
6.42,356.2645886117554
6.43,358.1028997274043
6.44,359.9457195747757
6.45,361.79304312073367
6.46,363.6448653321423
6.47,365.50118117586567
6.48,367.3619856187682
6.49,369.2272736277138
6.5,371.0970401695666
6.51,372.971280211191
6.52,374.8499887194509
6.53,376.7331606612106
6.54,378.620791003334
6.55,380.5128747126855
6.56,382.4094067561292
6.57,384.3103821005293
6.58,386.2157957127496
6.59,388.1256425596545
6.6,390.0399176081083
6.61,391.9586158249751
6.62,393.8817321771187
6.63,395.8092616314034
6.64,397.7411991546936
6.65,399.6775397138533
6.66,401.6182782757465
6.67,403.5634098072375
6.68,405.5129292751903
6.69,407.4668316464694
6.7,409.4251118879384
6.71,411.38776496646176
6.72,413.3547858489037
6.73,415.3261695021284
6.74,417.3019108929998
6.75,419.28200498838186
6.76,421.26644675513927
6.77,423.2552311601357
6.78,425.2483531702357
6.79,427.245807752303
6.8,429.2475898732019
6.81,431.2536944997967
6.82,433.2641165989516
6.83,435.2788511375303
6.84,437.29789308239737
6.85,439.3212374004168
6.86,441.3488790584528
6.87,443.3808130233692
6.88,445.41703426203054
6.89,447.4575377413009
6.9,449.5023184280444
6.91,451.5513712891251
6.92,453.6046912914071
6.93,455.6622734017546
6.94,457.724112587032
6.95,459.7902038141031
6.96,461.8605420498321
6.97,463.9351222610832
6.98,466.0139394147208
6.99,468.0969884776085
7.0,470.18426441661086
7.01,472.2757621985919
7.02,474.3714767904156
7.03,476.47140315894666
7.04,478.5755362710487
7.05,480.6838710935859
7.06,482.7964025934225
7.07,484.913125737423
7.08,487.03403549245087
7.09,489.15912682537066
7.1,491.2883947030464
7.11,493.42183409234246
7.12,495.5594399601228
7.13,497.7012072732514
7.14,499.84713099859255
7.15,501.99720610301074
7.16,504.15142755336944
7.17,506.3097903165334
7.18,508.4722893593664
7.19,510.6389196487328
7.2,512.8096761514965
7.21,514.9845538345219
7.22,517.163547664673
7.23,519.3466526088142
7.24,521.5338636338092
7.25,523.7251757065225
7.26,525.9205837938179
7.27,528.1200828625598
7.28,530.3236678796126
7.29,532.53133381184
7.3,534.7430756261062
7.31,536.9588882892755
7.32,539.1787667682122
7.33,541.4027060297801
7.34,543.6307010408434
7.35,545.8627467682663
7.36,548.0988381789132
7.37,550.3389702396479
7.38,552.5831379173346
7.39,554.8313361788374
7.4,557.083559991021
7.41,559.3398043207488
7.42,561.6000641348852
7.43,563.8643344002944
7.44,566.1326100838407
7.45,568.4048861523879
7.46,570.6811575728003
7.47,572.9614193119423
7.48,575.2456663366777
7.49,577.5338936138708
7.5,579.8260961103856
7.51,582.1222687930863
7.52,584.4224066288372
7.53,586.7265045845025
7.54,589.034557626946
7.55,591.3465607230321
7.56,593.6625088396247
7.57,595.9823969435885
7.58,598.306220001787
7.59,600.6339729810845
7.6,602.9656508483455
7.61,605.3012485704338
7.62,607.6407611142138
7.63,609.9841834465493
7.64,612.3315105343046
7.65,614.6827373443442
7.66,617.0378588435317
7.67,619.3968699987314
7.68,621.7597657768076
7.69,624.1265411446245
7.7,626.4971910690459
7.71,628.8717105169363
7.72,631.2500944551597
7.73,633.6323378505804
7.74,636.018435670062
7.75,638.4083828804694
7.76,640.802174448666
7.77,643.1998053415165
7.78,645.6012705258851
7.79,648.0065649686355
7.8,650.415683636632
7.81,652.828621496739
7.82,655.2453735158206
7.83,657.6659346607405
7.84,660.0902998983631
7.85,662.5184641955527
7.86,664.9504225191735
7.87,667.3861698360893
7.88,669.8257011131644
7.89,672.269011317263
7.9,674.7160954152494
7.91,677.1669483739873
7.92,679.6215651603412
7.93,682.079940741175
7.94,684.5420700833533
7.95,687.0079481537398
7.96,689.4775699191988
7.97,691.9509303465943
7.98,694.4280244027909
7.99,696.9088470546521
8.0,699.3933932690426
8.01,701.8816580128262
8.02,704.373636252867
8.03,706.8693229560295
8.04,709.3687130891774
8.05,711.8718016191757
8.06,714.3785835128876
8.07,716.8890537371774
8.08,719.4032072589096
8.09,721.921039044948
8.1,724.4425440621571
8.11,726.9677172774007
8.12,729.4965536575431
8.13,732.0290481694492
8.14,734.5651957799817
8.15,737.1049914560053
8.16,739.6484301643846
8.17,742.1955068719833
8.18,744.7462165456657
8.19,747.300554152296
8.2,749.8585146587382
8.21,752.4200930318568
8.22,754.9852842385155
8.23,757.5540832455783
8.24,760.12648501991
8.25,762.7024845283742
8.26,765.2820767378354
8.27,767.8652566151574
8.28,770.4520191272046
8.29,773.042359240841
8.3,775.6362719229314
8.31,778.2337521403389
8.32,780.834794859928
8.33,783.4393950485631
8.34,786.0475476731083
8.35,788.6592477004274
8.36,791.2744900973848
8.37,793.8932698308448
8.38,796.5155818676719
8.39,799.1414211747292
8.4,801.7707827188813
8.41,804.4036614669924
8.42,807.0400523859269
8.43,809.6799504425484
8.44,812.3233506037215
8.45,814.9702478363101
8.46,817.620637107179
8.47,820.2745133831916
8.48,822.931871631212
8.49,825.5927068181044
8.5,828.2570139107331
8.51,830.9247878759628
8.52,833.5960236806566
8.53,836.2707162916795
8.54,838.948860675895
8.55,841.6304518001682
8.56,844.3154846313621
8.57,847.0039541363415
8.58,849.6958552819702
8.59,852.3911830351126
8.6,855.0899323626327
8.61,857.7920982313949
8.62,860.4976756082629
8.63,863.2066594601018
8.64,865.9190447537746
8.65,868.6348264561459
8.66,871.3539995340798
8.67,874.0765589544405
8.68,876.802499684092
8.69,879.531816689899
8.7,882.2645049387247
8.71,885.0005593974346
8.72,887.7399750328916
8.73,890.4827468119602
8.74,893.2288697015045
8.75,895.9783386683887
8.76,898.7311486794772
8.77,901.487294701634
8.78,904.2467717017228
8.79,907.0095746466086
8.8,909.7756985031554
8.81,912.5451382382264
8.82,915.3178888186864
8.83,918.0939452113996
8.84,920.8733023832305
8.85,923.655955301042
8.86,926.4418989316996
8.87,929.2311282420668
8.88,932.023638199008
8.89,934.8194237693872
8.9,937.6184799200682
8.91,940.4208016179156
8.92,943.2263838297936
8.93,946.035221522566
8.94,948.8473096630972
8.95,951.6626432182512
8.96,954.4812171548924
8.97,957.3030264398844
8.98,960.128066040092
8.99,962.956330922379
9.0,965.7878160536096
9.01,968.6225164006476
9.02,971.460426930358
9.03,974.301542609604
9.04,977.1458584052502
9.05,979.9933692841614
9.06,982.8440702132004
9.07,985.6979561592324
9.08,988.5550220891204
9.09,991.4152629697298
9.1,994.278673767924
9.11,997.1452494505678
9.12,1000.0149849845246
9.13,1002.8878753366594
9.14,1005.7639154738354
9.15,1008.6431003629172
9.16,1011.5254249707688
9.17,1014.4108842642546
9.18,1017.2994732102384
9.19,1020.1911867755848
9.2,1023.0860199271576
9.21,1025.9839676318215
9.22,1028.8850248564397
9.23,1031.7891865678766
9.24,1034.696447732997
9.25,1037.6068033186646
9.26,1040.5202482917434
9.27,1043.4367776190977
9.28,1046.3563862675912
9.29,1049.2790692040894
9.3,1052.2048213954554
9.31,1055.133637808553
9.32,1058.0655134102474
9.33,1061.0004431674015
9.34,1063.9384220468803
9.35,1066.8794450155483
9.36,1069.8235070402686
9.37,1072.770603087906
9.38,1075.720728125325
9.39,1078.6738771193889
9.4,1081.630045036962
9.41,1084.5892268449084
9.42,1087.5514175100927
9.43,1090.516611999379
9.44,1093.4848052796317
9.45,1096.4559923177137
9.46,1099.4301680804906
9.47,1102.4073275348258
9.48,1105.3874656475834
9.49,1108.3705773856277
9.5,1111.3566577158226
9.51,1114.345701605033
9.52,1117.337704020122
9.53,1120.3326599279544
9.54,1123.3305642953949
9.55,1126.3314120893065
9.56,1129.335198276554
9.57,1132.341917824001
9.58,1135.351565698512
9.59,1138.3641368669514
9.6,1141.379626296183
9.61,1144.3980289530707
9.62,1147.4193398044797
9.63,1150.4435538172736
9.64,1153.4706659583155
9.65,1156.5006711944711
9.66,1159.533564492603
9.67,1162.5693408195773
9.68,1165.6079951422566
9.69,1168.6495224275054
9.7,1171.693917642188
9.71,1174.741175753169
9.72,1177.7912917273115
9.73,1180.8442605314804
9.74,1183.9000771325395
9.75,1186.9587364973531
9.76,1190.020233592785
9.77,1193.0845633857
9.78,1196.1517208429625
9.79,1199.2217009314347
9.8,1202.2944986179837
9.81,1205.370108869471
9.82,1208.4485266527618
9.83,1211.5297469347206
9.84,1214.6137646822112
9.85,1217.7005748620977
9.86,1220.7901724412436
9.87,1223.8825523865144
9.88,1226.9777096647742
9.89,1230.0756392428857
9.9,1233.176336087714
9.91,1236.2797951661228
9.92,1239.386011444977
9.93,1242.4949798911398
9.94,1245.606695471476
9.95,1248.7211531528496
9.96,1251.8383479021254
9.97,1254.9582746861663
9.98,1258.080928471837
9.99,1261.2063042260015
10.0,1264.3343969155244
10.01,1267.4652015072695
10.02,1270.5987129681007
10.03,1273.7349262648827
10.04,1276.8738363644795
10.05,1280.0154382337555
10.06,1283.159726839574
10.07,1286.3066971487997
10.08,1289.4563441282965
10.09,1292.6086627449286
10.1,1295.7636479655605
10.11,1298.9212947570563
10.12,1302.0815980862797
10.13,1305.2445529200954
10.14,1308.4101542253677
10.15,1311.578396968959
10.16,1314.7492761177352
10.17,1317.9227866385602
10.18,1321.0989234982976
10.19,1324.277681663812
10.2,1327.4590561019677
10.21,1330.643041779629
10.22,1333.8296336636586
10.23,1337.018826720922
10.24,1340.210615918283
10.25,1343.404996222606
10.26,1346.6019626007546
10.27,1349.801510019593
10.28,1353.0036334459858
10.29,1356.208327846797
10.3,1359.4155881888912
10.31,1362.6254094391315
10.32,1365.8377865643822
10.33,1369.0527145315084
10.34,1372.2701883073732
10.35,1375.4902028588413
10.36,1378.712753152777
10.37,1381.9378341560437
10.38,1385.1654408355068
10.39,1388.3955681580292
10.4,1391.6282110904754
10.41,1394.8633645997097
10.42,1398.1010236525965
10.43,1401.341183215999
10.44,1404.5838382567829
10.45,1407.8289837418106
10.46,1411.0766146379483
10.47,1414.326725912058
10.48,1417.579312531005
10.49,1420.8343694616528
10.5,1424.0918916708663
10.51,1427.3518741255093
10.52,1430.6143117924455
10.53,1433.87919963854
10.54,1437.1465326306566
10.55,1440.4163057356595
10.56,1443.6885139204123
10.57,1446.9631521517797
10.58,1450.2402153966254
10.59,1453.5196986218134
10.6,1456.8015967942088
10.61,1460.085904880675
10.62,1463.372617848076
10.63,1466.661730663277
10.64,1469.953238293141
10.65,1473.2471357045326
10.66,1476.5434178643156
10.67,1479.8420797393549
10.68,1483.1431162965137
10.69,1486.4465225026568
10.7,1489.7522933246482
10.71,1493.0604237293524
10.72,1496.3709086836327
10.73,1499.683743154354
10.74,1502.9989221083797
10.75,1506.316440512575
10.76,1509.6362933338028
10.77,1512.9584755389285
10.78,1516.282982094815
10.79,1519.6098079683277
10.8,1522.9389481263302
10.81,1526.2703975356862
10.82,1529.6041511632602
10.83,1532.940203975916
10.84,1536.2785509405185
10.85,1539.6191870239315
10.86,1542.9621071930192
10.87,1546.3073064146454
10.88,1549.6547796556752
10.89,1553.0045218829714
10.9,1556.3565280633989
10.91,1559.710793163821
10.92,1563.0673121511036
10.93,1566.4260799921092
10.94,1569.787091653703
10.95,1573.1503421027485
10.96,1576.5158263061105
10.97,1579.8835392306523
10.98,1583.2534758432382
10.99,1586.625631110733
11.0,1590.0
11.01,1593.3765397264144
11.02,1596.7550564993933
11.03,1600.1353187768636
11.04,1603.517095016753
11.05,1606.9001536769897
11.06,1610.284263215499
11.07,1613.6691920902106
11.08,1617.0547087590508
11.09,1620.440581679947
11.1,1623.826579310827
11.11,1627.212470109618
11.12,1630.598022534247
11.13,1633.9830050426433
11.14,1637.3671860927325
11.15,1640.750334142442
11.16,1644.1322176496997
11.17,1647.5126050724336
11.18,1650.8912648685705
11.19,1654.2679654960373
11.2,1657.6424754127625
11.21,1661.014563076675
11.22,1664.3839969456978
11.23,1667.7505454777615
11.24,1671.1139771307933
11.25,1674.47406036272
11.26,1677.830563631469
11.27,1681.1832553949685
11.28,1684.5319041111452
11.29,1687.8762782379267
11.3,1691.2161462332408
11.31,1694.5512765550145
11.32,1697.8814376611756
11.33,1701.206398009651
11.34,1704.5259260583675
11.35,1707.8397902652544
11.36,1711.1477590882382
11.37,1714.449600985246
11.38,1717.7450844142063
11.39,1721.0339778330456
11.4,1724.3160496996911
11.41,1727.591068472071
11.42,1730.8588026081115
11.43,1734.119020565742
11.44,1737.3714908028885
11.45,1740.615981777478
11.46,1743.8522619474404
11.47,1747.0800997706997
11.48,1750.299263705186
11.49,1753.5095222088255
11.5,1756.710643739546
11.51,1759.9023967552748
11.52,1763.0845497139396
11.53,1766.2568710734672
11.54,1769.419129291786
11.55,1772.571092826823
11.56,1775.712530136505
11.57,1778.84320967876
11.58,1781.9628999115157
11.59,1785.0713692926986
11.6,1788.1683862802377
11.61,1791.2537193320586
11.62,1794.32713690609
11.63,1797.388407460259
11.64,1800.437299452493
11.65,1803.473581340719
11.66,1806.4970215828653
11.67,1809.5073886368584
11.68,1812.5044509606264
11.69,1815.4879770120965
11.7,1818.4577352491965
11.71,1821.4134941298532
11.72,1824.355022111995
11.73,1827.282087653548
11.74,1830.1944592124405
11.75,1833.0919052465997
11.76,1835.9741942139528
11.77,1838.8410945724272
11.78,1841.6923747799517
11.79,1844.527803294452
11.8,1847.347148573856
11.81,1850.1501790760915
11.82,1852.936663259086
11.83,1855.7063695807656
11.84,1858.45906649906
11.85,1861.1945224718952
11.86,1863.9125059571984
11.87,1866.6127854128983
11.88,1869.2951292969212
11.89,1871.9593060671948
11.9,1874.6050841816464
11.91,1877.232232098204
11.92,1879.8405182747945
11.93,1882.4297111693456
11.94,1884.999579239784
11.95,1887.5498909440385
11.96,1890.080414740036
11.97,1892.5909190857028
11.98,1895.081172438968
11.99,1897.5509432577576
12.0,1900.0
12.01,1902.4281905798089
12.02,1904.8356807360424
12.03,1907.222715663745
12.04,1909.589540557961
12.05,1911.936400613736
12.06,1914.263541026114
12.07,1916.57120699014
12.08,1918.859643700858
12.09,1921.129096353313
12.1,1923.3798101425496
12.11,1925.6120302636127
12.12,1927.8260019115464
12.13,1930.0219702813963
12.14,1932.2001805682064
12.15,1934.3608779670208
12.16,1936.5043076728848
12.17,1938.6307148808432
12.18,1940.74034478594
12.19,1942.8334425832204
12.2,1944.9102534677288
12.21,1946.97102263451
12.22,1949.015995278608
12.23,1951.0454165950684
12.24,1953.0595317789348
12.25,1955.058586025252
12.26,1957.0428245290664
12.27,1959.0124924854208
12.28,1960.96783508936
12.29,1962.9090975359284
12.3,1964.8365250201728
12.31,1966.7503627371348
12.32,1968.6508558818605
12.33,1970.5382496493944
12.34,1972.412789234782
12.35,1974.2747198330665
12.36,1976.124286639293
12.37,1977.9617348485065
12.38,1979.787309655752
12.39,1981.601256256073
12.4,1983.403819844515
12.41,1985.1952456161216
12.42,1986.9757787659391
12.43,1988.745664489011
12.44,1990.505147980382
12.45,1992.2544744350969
12.46,1993.9938890482003
12.47,1995.7236370147368
12.48,1997.443963529751
12.49,1999.1551137882875
12.5,2000.8573329853916
12.51,2002.550866316107
12.52,2004.2359589754788
12.53,2005.9128561585517
12.54,2007.5818030603696
12.55,2009.2430448759785
12.56,2010.8968268004216
12.57,2012.543394028745
12.58,2014.182991755992
12.59,2015.815865177208
12.6,2017.4422594874368
12.61,2019.062419881724
12.62,2020.6765915551136
12.63,2022.285019702651
12.64,2023.8879495193803
12.65,2025.485626200346
12.66,2027.0782949405932
12.67,2028.666200935166
