wind_speed,HEAG HW3/S2500(110)
1.87,1.3409436049423342
1.88,1.2390727513731292
1.89,1.1367190207231368
1.9,1.0339559860824197
1.91,0.9308572205410472
1.92,0.8274962971890836
1.93,0.7239467891165954
1.94,0.6202822694136505
1.95,0.5165763111703074
1.96,0.4129024874766438
1.97,0.3093343714227137
1.98,0.2059455360985844
1.99,0.1028095545943243
2.0,0.0
2.01,0.0
2.02,0.0
2.03,0.0
2.04,0.0
2.05,0.0
2.06,0.0
2.07,0.0
2.08,0.0
2.09,0.0
2.1,0.0
2.11,0.0
2.12,0.0
2.13,0.0
2.14,0.0
2.15,0.0
2.16,0.0
2.17,0.0
2.18,0.0
2.19,0.0
2.2,0.0
2.21,0.0
2.22,0.0
2.23,0.0
2.24,0.0
2.25,0.0
2.26,0.0
2.27,0.0
2.28,0.0
2.29,0.0
2.3,0.0
2.31,0.0
2.32,0.0
2.33,0.0
2.34,0.0
2.35,0.0
2.36,0.0
2.37,0.0
2.38,0.0
2.39,0.0
2.4,0.0
2.41,0.0
2.42,0.0
2.43,0.0
2.44,0.0
2.45,0.0
2.46,0.0
2.47,0.0
2.48,0.0
2.49,0.0
2.5,0.0
2.51,0.0
2.52,0.0
2.53,0.0
2.54,0.0
2.55,0.0
2.56,0.0
2.57,0.0
2.58,0.0
2.59,0.0
2.6,0.0
2.61,0.0
2.62,0.0
2.63,0.0
2.64,0.0
2.65,0.0
2.66,0.0
2.67,0.0
2.68,0.0
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.76,0.0
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0588115198561816
2.85,0.2526578967960553
2.86,0.4531579863915027
2.87,0.660385361732601
2.88,0.8744135959093882
2.89,1.0953162620119663
2.9,1.3231669331303664
2.91,1.5580391823546798
2.92,1.8000065827749552
2.93,2.0491427074812805
2.94,2.3055211295636937
2.95,2.5692154221122863
2.96,2.840299158217096
2.97,3.1188459109682185
2.98,3.404929253455691
2.99,3.698622758769599
3.0,4.0
3.01,4.309140177146884
3.02,4.626144997850019
3.03,4.951121796659041
3.04,5.284177908123665
3.05,5.625420666793511
3.06,5.974957407218294
3.07,6.332895463947656
3.08,6.6993421715313
3.09,7.074404864518855
3.1,7.458190877460035
3.11,7.850807544904493
3.12,8.2523622014019
3.13,8.66296218150193
3.14,9.08271481975426
3.15,9.511727450708552
3.16,9.950107408914509
3.17,10.397962028921738
3.18,10.85539864527998
3.19,11.322524592538862
3.2,11.799447205248088
3.21,12.28627381795729
3.22,12.78311176521619
3.23,13.290068381574416
3.24,13.807251001581683
3.25,14.3347669597876
3.26,14.872723590741884
3.27,15.42122822899423
3.28,15.980388209094247
3.29,16.55031086559168
3.3,17.131103533036125
3.31,17.72287354597731
3.32,18.325728238964864
3.33,18.93977494654851
3.34,19.565121003277863
3.35,20.201873743702656
3.36,20.85014050237249
3.37,21.51002861383712
3.38,22.181645412646137
3.39,22.865098233349283
3.4,23.56049441049616
3.41,24.267941278636503
3.42,24.98754617231995
3.43,25.719416426096195
3.44,26.463659374514855
3.45,27.220382352125704
3.46,27.989692693478293
3.47,28.77169773312241
3.48,29.56650480560761
3.49,30.37422124548368
3.5,31.1949543873002
3.51,32.02881156560687
3.52,32.87590011495342
3.53,33.73632736988943
3.54,34.61020066496465
3.55,35.49762733472869
3.56,36.39871471373127
3.57,37.31357013652203
3.58,38.24230093765068
3.59,39.18501445166682
3.6,40.14181801312024
3.61,41.11281895656046
3.62,42.09812461653727
3.63,43.09784232760028
3.64,44.11207942429924
3.65,45.140943241183706
3.66,46.184541112803466
3.67,47.24298037370808
3.68,48.316368358447335
3.69,49.4048124015708
3.7,50.50841983762824
3.71,51.62729800116921
3.72,52.76155422674352
3.73,53.91129584890072
3.74,55.0766302021906
3.75,56.2576646211627
3.76,57.45450644036674
3.77,58.66726299435251
3.78,59.89604161766951
3.79,61.14094964486754
3.8,62.40209441049616
3.81,63.67958324910515
3.82,64.97352349524408
3.83,66.28402248346273
3.84,67.61118754831067
3.85,68.95512602433767
3.86,70.31594524609326
3.87,71.69375254812729
3.88,73.08865526498928
3.89,74.50076073122904
3.9,75.9301762813961
3.91,77.37700925004026
3.92,78.84136697171107
3.93,80.32335678095832
3.94,81.82308601233157
3.95,83.34066200038059
3.96,84.87619207965496
3.97,86.42978358470447
3.98,88.00154385007866
3.99,89.59158021032734
4.0,91.2
4.01,92.82688317828584
4.02,94.47220020293136
4.03,96.13589415632262
4.04,97.81790812084522
4.05,99.51818517888532
4.06,101.2366684128288
4.07,102.9733009050617
4.08,104.72802573796972
4.09,106.50078599393883
4.1,108.29152475535508
4.11,110.10018510460442
4.12,111.9267101240726
4.13,113.7710428961455
4.14,115.6331265032093
4.15,117.51290402764984
4.16,119.41031855185292
4.17,121.32531315820448
4.18,123.25783092909056
4.19,125.2078149468971
4.2,127.1752082940098
4.21,129.1599540528148
4.22,131.1619953056979
4.23,133.1812751350453
4.24,135.21773662324244
4.25,137.27132285267555
4.26,139.34197690573055
4.27,141.42964186479327
4.28,143.53426081224987
4.29,145.65577683048593
4.3,147.7941330018875
4.31,149.9492724088406
4.32,152.12113813373122
4.33,154.30967325894505
4.34,156.514820866868
4.35,158.73652403988615
4.36,160.9747258603856
4.37,163.22936941075184
4.38,165.50039777337108
4.39,167.7877540306291
4.4,170.09138126491212
4.41,172.4112225586057
4.42,174.74722099409578
4.43,177.09931965376853
4.44,179.46746162000989
4.45,181.85158997520543
4.46,184.25164780174137
4.47,186.6675781820035
4.48,189.099324198378
4.49,191.5468289332504
4.5,194.0100354690068
4.51,196.4888868880332
4.52,198.9833262727153
4.53,201.4932967054396
4.54,204.01874126859127
4.55,206.5596030445566
4.56,209.1158251157215
4.57,211.68735056447207
4.58,214.27412247319384
4.59,216.87608392427305
4.6,219.49317800009533
4.61,222.1253477830471
4.62,224.7725363555137
4.63,227.43468679988132
4.64,230.1117421985359
4.65,232.8036456338636
4.66,235.5103401882499
4.67,238.2317689440808
4.68,240.9678749837425
4.69,243.7186013896209
4.7,246.48389124410156
4.71,249.2636876295706
4.72,252.057933628414
4.73,254.8665723230179
4.74,257.68954679576774
4.75,260.52680012904966
4.76,263.3782754052496
4.77,266.2439157067536
4.78,269.12366411594763
4.79,272.0174637152172
4.8,274.9252575869485
4.81,277.84698881352745
4.82,280.7826004773403
4.83,283.7320356607723
4.84,286.69523744620966
4.85,289.67214891603845
4.86,292.6627131526448
4.87,295.666873238414
4.88,298.68457225573235
4.89,301.7157532869857
4.9,304.7603594145603
4.91,307.8183337208415
4.92,310.8896192882155
4.93,313.9741591990683
4.94,317.0718965357859
4.95,320.18277438075387
4.96,323.3067358163584
4.97,326.4437239249853
4.98,329.5936817890208
4.99,332.7565524908504
5.0,335.9322791128601
5.01,339.12080473743583
5.02,342.3220724469637
5.03,345.53602532382985
5.04,348.76260645041947
5.05,352.0017589091191
5.06,355.2534257823144
5.07,358.5175501523915
5.08,361.794075101736
5.09,365.0829437127341
5.1,368.3840990677715
5.11,371.6974842492346
5.12,375.0230423395087
5.13,378.36071642098
5.14,381.7104495760343
5.15,385.0721848870581
5.16,388.4458654364366
5.17,391.83143430655576
5.18,395.2288345798019
5.19,398.63800933856106
5.2,402.0589016652186
5.21,405.4914546421608
5.22,408.9356113517734
5.23,412.3913148764427
5.24,415.8585082985542
5.25,419.3371347004938
5.26,422.8271371646478
5.27,426.32845877340185
5.28,429.8410426091423
5.29,433.3648317542544
5.3,436.8997692911244
5.31,440.4457983021381
5.32,444.0028618696821
5.33,447.57090307614135
5.34,451.1498650039021
5.35,454.7396907353504
5.36,458.3403233528726
5.37,461.9517059388537
5.38,465.5737815756802
5.39,469.2064933457377
5.4,472.8497843314129
5.41,476.5035976150908
5.42,480.1678762791576
5.43,483.8425634059993
5.44,487.5276020780023
5.45,491.2229353775516
5.46,494.9285063870335
5.47,498.64425818883416
5.48,502.37013386533965
5.49,506.1060764989352
5.5,509.8520291720072
5.51,513.6079349669413
5.52,517.373736966124
5.53,521.1493782519409
5.54,524.9348019067775
5.55,528.7299510130202
5.56,532.5347686530547
5.57,536.3491979092674
5.58,540.1731818640437
5.59,544.0066635997696
5.6,547.849586198831
5.61,551.7018927436145
5.62,555.563526316505
5.63,559.4344299998887
5.64,563.314546876152
5.65,567.2038200276808
5.66,571.1021925368602
5.67,575.0096074860769
5.68,578.9260079577164
5.69,582.8513370341652
5.7,586.7855377978086
5.71,590.7285533310328
5.72,594.6803267162236
5.73,598.6408010357674
5.74,602.6099193720494
5.75,606.5876248074558
5.76,610.5738604243726
5.77,614.5685693051857
5.78,618.5716945322815
5.79,622.5831791880449
5.8,626.6029663548626
5.81,630.6309991151202
5.82,634.6672205512041
5.83,638.7115737454993
5.84,642.7640017803926
5.85,646.8244477382697
5.86,650.8928547015164
5.87,654.9691657525183
5.88,659.0533239736618
5.89,663.1452724473327
5.9,667.2449542559174
5.91,671.3523124818008
5.92,675.4672902073693
5.93,679.589830515009
5.94,683.7198764871063
5.95,687.8573712060456
5.96,692.0022577542142
5.97,696.1544792139977
5.98,700.3139786677821
5.99,704.4806991979526
6.0,708.6545838868956
6.01,712.8355758169973
6.02,717.0236180706434
6.03,721.2186537302202
6.04,725.4206258781127
6.05,729.6294775967075
6.06,733.8451519683903
6.07,738.0675920755476
6.08,742.2967410005645
6.09,746.532541825827
6.1,750.7749376337215
6.11,755.023871506634
6.12,759.2792865269499
6.13,763.5411257770554
6.14,767.8093323393363
6.15,772.0838492961788
6.16,776.3646197299686
6.17,780.6515867230913
6.18,784.9446933579334
6.19,789.2438827168808
6.2,793.549097882319
6.21,797.860281936634
6.22,802.177377962212
6.23,806.5003290414394
6.24,810.8290782567007
6.25,815.1635686903827
6.26,819.5037434248716
6.27,823.8495455425525
6.28,828.2009181258126
6.29,832.5578042570365
6.3,836.9201470186108
6.31,841.2878894929212
6.32,845.6609747623539
6.33,850.0393459092944
6.34,854.4229460161288
6.35,858.8117181652432
6.36,863.2056054390238
6.37,867.6045509198556
6.38,872.0084976901251
6.39,876.4173888322182
6.4,880.8311674285211
6.41,885.2497765614193
6.42,889.6731593132985
6.43,894.101258766545
6.44,898.534018003545
6.45,902.971380106684
6.46,907.413288158348
6.47,911.8596852409228
6.48,916.3105144367952
6.49,920.7657188283496
6.5,925.2252414979728
6.51,929.689025528051
6.52,934.1570140009696
6.53,938.6291499991148
6.54,943.1053766048724
6.55,947.5856369006284
6.56,952.0698739687684
6.57,956.558030891679
6.58,961.0500507517456
6.59,965.5458766313536
6.6,970.0454516128902
6.61,974.5487187787412
6.62,979.0556212112912
6.63,983.566101992927
6.64,988.0801042060348
6.65,992.597570933
6.66,997.1184452562088
6.67,1001.6426702580468
6.68,1006.1701890209
6.69,1010.7009446271554
6.7,1015.2348801591972
6.71,1019.7719386994122
6.72,1024.3120633301862
6.73,1028.8551971339054
6.74,1033.4012831929558
6.75,1037.9502645897223
6.76,1042.502084406592
6.77,1047.05668572595
6.78,1051.6140116301833
6.79,1056.1740052016764
6.8,1060.736609522816
6.81,1065.301767675988
6.82,1069.869422743579
6.83,1074.4395178079733
6.84,1079.0119959515584
6.85,1083.586800256719
6.86,1088.163873805842
6.87,1092.7431596813128
6.88,1097.324600965517
6.89,1101.9081407408414
6.9,1106.4937220896716
6.91,1111.0812880943931
6.92,1115.6707818373925
6.93,1120.262146401055
6.94,1124.855324867767
6.95,1129.4502603199142
6.96,1134.0468958398824
6.97,1138.6451745100578
6.98,1143.2450394128268
6.99,1147.8464336305744
7.0,1152.4493002456868
7.01,1157.05358234055
7.02,1161.65922299755
7.03,1166.2661652990728
7.04,1170.8743523275043
7.05,1175.48372716523
7.06,1180.0942328946364
7.07,1184.7058125981096
7.08,1189.3184093580346
7.09,1193.9319662567978
7.1,1198.546426376785
7.11,1203.1617328003829
7.12,1207.7778286099765
7.13,1212.3946568879514
7.14,1217.0121607166946
7.15,1221.6302831785922
7.16,1226.2489673560283
7.17,1230.868156331391
7.18,1235.4877931870644
7.19,1240.107821005436
7.2,1244.7281828688904
7.21,1249.3488218598145
7.22,1253.9696810605938
7.23,1258.5907035536145
7.24,1263.2118324212618
7.25,1267.833010745922
7.26,1272.454181609981
7.27,1277.0752880958253
7.28,1281.6962732858406
7.29,1286.317080262412
7.3,1290.9376521079262
7.31,1295.5579319047692
7.32,1300.1778627353267
7.33,1304.7973876819842
7.34,1309.4164498271282
7.35,1314.034992253144
7.36,1318.652958042419
7.37,1323.2702902773372
7.38,1327.8869320402855
7.39,1332.50282641365
7.4,1337.1179164798168
7.41,1341.7321453211705
7.42,1346.3454560200985
7.43,1350.9577916589856
7.44,1355.5690953202186
7.45,1360.179310086183
7.46,1364.7883790392646
7.47,1369.39624526185
7.48,1374.0028518363242
7.49,1378.6081418450735
7.5,1383.2120583704843
7.51,1387.8145444949412
7.52,1392.415543300832
7.53,1397.014997870542
7.54,1401.6128512864557
7.55,1406.2090466309603
7.56,1410.803526986442
7.57,1415.3962354352864
7.58,1419.9871150598788
7.59,1424.5761089426055
7.6,1429.1631601658528
7.61,1433.7482118120065
7.62,1438.3312069634524
7.63,1442.912088702576
7.64,1447.4908001117635
7.65,1452.0672842734016
7.66,1456.6414842698753
7.67,1461.2133431835705
7.68,1465.7828040968736
7.69,1470.3498100921706
7.7,1474.9143042518467
7.71,1479.4762296582885
7.72,1484.0355293938817
7.73,1488.5921465410129
7.74,1493.146024182066
7.75,1497.6971053994291
7.76,1502.2453332754872
7.77,1506.7906508926262
7.78,1511.3330013332325
7.79,1515.8723276796914
7.8,1520.4085730143888
7.81,1524.941680419711
7.82,1529.4715929780446
7.83,1533.9982537717742
7.84,1538.5216058832864
7.85,1543.0415923949663
7.86,1547.5581563892017
7.87,1552.0712409483767
7.88,1556.5807891548782
7.89,1561.0867440910915
7.9,1565.5890488394032
7.91,1570.0876464821986
7.92,1574.5824801018637
7.93,1579.0734927807848
7.94,1583.560627601348
7.95,1588.0438276459383
7.96,1592.5230359969423
7.97,1596.9981957367456
7.98,1601.469249947735
7.99,1605.9361417122952
8.0,1610.3988141128127
8.01,1614.857210231674
8.02,1619.311273151263
8.03,1623.760945953968
8.04,1628.2061717221738
8.05,1632.6468935382677
8.06,1637.083054484633
8.07,1641.514597643657
8.08,1645.9414660977263
8.09,1650.3636029292256
8.1,1654.7809512205415
8.11,1659.19345405406
8.12,1663.601054512167
8.13,1668.0036956772483
8.14,1672.4013206316895
8.15,1676.7938724578771
8.16,1681.1812942381966
8.17,1685.5635290550338
8.18,1689.940519990775
8.19,1694.3122101278063
8.2,1698.6785425485132
8.21,1703.039460335282
8.22,1707.3949065704985
8.23,1711.744824336548
8.24,1716.089156715817
8.25,1720.427846790691
8.26,1724.7608376435571
8.27,1729.0880723567998
8.28,1733.4094940128057
8.29,1737.7250456939605
8.3,1742.034670482651
8.31,1746.3383114612625
8.32,1750.63591171218
8.33,1754.9274143177906
8.34,1759.2127623604802
8.35,1763.4918989226337
8.36,1767.7647670866377
8.37,1772.0313099348784
8.38,1776.291470549742
8.39,1780.5451920136136
8.4,1784.7924174088791
8.41,1789.0330898179247
8.42,1793.2671523231363
8.43,1797.4945480069005
8.44,1801.715219951602
8.45,1805.9291112396277
8.46,1810.136164953363
8.47,1814.3363241751945
8.48,1818.529531987507
8.49,1822.7157314726865
8.5,1826.89486571312
8.51,1831.0668777911933
8.52,1835.231710789291
8.53,1839.3893077898008
8.54,1843.539611875107
8.55,1847.682566127597
8.56,1851.8181136296555
8.57,1855.9461974636693
8.58,1860.066760712024
8.59,1864.179746457105
8.6,1868.2850977812984
8.61,1872.3827577669908
8.62,1876.4726694965675
8.63,1880.5547760524155
8.64,1884.6290205169196
8.65,1888.6953459724648
8.66,1892.75369550144
8.67,1896.804012186228
8.68,1900.846239109216
8.69,1904.880319352791
8.7,1908.906195999337
8.71,1912.923812131242
8.72,1916.9331108308904
8.73,1920.934035180668
8.74,1924.9265282629613
8.75,1928.9105331601556
8.76,1932.885992954638
8.77,1936.852850728794
8.78,1940.8110495650085
8.79,1944.760532545669
8.8,1948.7012427531608
8.81,1952.6331232698687
8.82,1956.5561171781808
8.83,1960.470167560481
8.84,1964.3752174991564
8.85,1968.271210076592
8.86,1972.1580883751749
8.87,1976.03579547729
8.88,1979.9042744653243
8.89,1983.7634684216628
8.9,1987.613320428692
8.91,1991.4537735687968
8.92,1995.284770924364
8.93,1999.1062555777796
8.94,2002.918170611429
8.95,2006.7204591076984
8.96,2010.5130641489743
8.97,2014.2959288176407
8.98,2018.0689961960868
8.99,2021.832209366696
9.0,2025.5855114118533
9.01,2029.328845413948
9.02,2033.0621544553635
9.03,2036.7853816184856
9.04,2040.498469985702
9.05,2044.201362639398
9.06,2047.8940026619584
9.07,2051.5763331357703
9.08,2055.2482971432187
9.09,2058.9098377666905
9.1,2062.560898088571
9.11,2066.201421191246
9.12,2069.831350157102
9.13,2073.450628068525
9.14,2077.0591980079
9.15,2080.6570030576145
9.16,2084.243986300052
9.17,2087.8200908176
9.18,2091.3852596926445
9.19,2094.939436007572
9.2,2098.482562844766
9.21,2102.014583286616
9.22,2105.5354404155046
9.23,2109.0450773138195
9.24,2112.543437063946
9.25,2116.03046274827
9.26,2119.506097449178
9.27,2122.970284249056
9.28,2126.422966230288
9.29,2129.8640864752624
9.3,2133.293588066365
9.31,2136.7114140859794
9.32,2140.1175076164936
9.33,2143.511811740293
9.34,2146.8942695397627
9.35,2150.2648240972912
9.36,2153.6234184952605
9.37,2156.969995816059
9.38,2160.304499142074
9.39,2163.626871555688
9.4,2166.9370561392884
9.41,2170.2349959752614
9.42,2173.520634145993
9.43,2176.793913733869
9.44,2180.054777821276
9.45,2183.303169490598
9.46,2186.539031824223
9.47,2189.762307904536
9.48,2192.972940813923
9.49,2196.170873634769
9.5,2199.356049449461
9.51,2202.528411340385
9.52,2205.6879023899264
9.53,2208.834465680472
9.54,2211.968044294407
9.55,2215.0885813141176
9.56,2218.196019821989
9.57,2221.290302900408
9.58,2224.3713736317595
9.59,2227.4391750984305
9.6,2230.4936503828067
9.61,2233.534742567273
9.62,2236.562394734218
9.63,2239.576549966025
9.64,2242.5771513450804
9.65,2245.5641419537706
9.66,2248.537464874481
9.67,2251.4970631895985
9.68,2254.442879981508
9.69,2257.374858332596
9.7,2260.292941325248
9.71,2263.197072041852
9.72,2266.08719356479
9.73,2268.963248976451
9.74,2271.82518135922
9.75,2274.672933795482
9.76,2277.506449367625
9.77,2280.3256711580325
9.78,2283.1305422490927
9.79,2285.9210057231894
9.8,2288.697004662711
9.81,2291.4584821500416
9.82,2294.2053812675667
9.83,2296.9376450976742
9.84,2299.6552167227483
9.85,2302.358039225176
9.86,2305.0460556873413
9.87,2307.719209191633
9.88,2310.377442820436
9.89,2313.020699656134
9.9,2315.6489227811167
9.91,2318.262055277767
9.92,2320.8600402284724
9.93,2323.442820715618
9.94,2326.0103398215897
9.95,2328.5625406287745
9.96,2331.099366219557
9.97,2333.6207596763243
9.98,2336.126664081461
9.99,2338.6170225173546
10.0,2341.091778066389
10.01,2343.550873810953
10.02,2345.994252833429
10.03,2348.4218582162057
10.04,2350.833633041668
10.05,2353.229520392202
10.06,2355.609463350193
10.07,2357.9734049980284
10.08,2360.321288418093
10.09,2362.653056692772
10.1,2364.968652904453
10.11,2367.268020135521
10.12,2369.5511014683616
10.13,2371.8178399853623
10.14,2374.0681787689077
10.15,2376.302060901383
10.16,2378.519429465175
10.17,2380.72022754267
10.18,2382.9043982162534
10.19,2385.071884568312
10.2,2387.2226296812314
10.21,2389.3565766373963
10.22,2391.473668519194
10.23,2393.573848409009
10.24,2395.6570593892293
10.25,2397.7232445422387
10.26,2399.772346950425
10.27,2401.804309696172
10.28,2403.8190758618675
10.29,2405.816588529897
10.3,2407.796790782647
10.31,2409.7596257025016
10.32,2411.705036371848
10.33,2413.6329658730715
10.34,2415.5433572885586
10.35,2417.436153700695
10.36,2419.3112981918666
10.37,2421.168733844459
10.38,2423.00840374086
10.39,2424.8302509634523
10.4,2426.634218594624
10.41,2428.4202497167607
10.42,2430.1882874122484
10.43,2431.938274763472
10.44,2433.670154852819
10.45,2435.3838707626737
10.46,2437.0793655754246
10.47,2438.756582373454
10.48,2440.415464239151
10.49,2442.0559542549
10.5,2443.677995503086
10.51,2445.2815310660976
10.52,2446.8665040263186
10.53,2448.432857466135
10.54,2449.980534467934
10.55,2451.5094781141006
10.56,2453.019631487021
10.57,2454.5109376690807
10.58,2455.9833397426664
10.59,2457.436780790162
10.6,2458.871203893957
10.61,2460.286552136435
10.62,2461.682768599981
10.63,2463.0597963669843
10.64,2464.417578519828
10.65,2465.756058140897
10.66,2467.07517831258
10.67,2468.3748821172626
10.68,2469.655112637329
10.69,2470.9158129551665
10.7,2472.1569261531604
10.71,2473.378395313697
10.72,2474.5801635191624
10.73,2475.762173851942
10.74,2476.924369394422
10.75,2478.066693228988
10.76,2479.1890884380264
10.77,2480.2914981039225
10.78,2481.373865309063
10.79,2482.436133135833
10.8,2483.4782446666195
10.81,2484.500142983808
10.82,2485.501771169784
10.83,2486.4830723069326
10.84,2487.443989477641
10.85,2488.384465764296
10.86,2489.304444249282
10.87,2490.2038680149853
10.88,2491.0826801437915
10.89,2491.940823718088
10.9,2492.7782418202582
10.91,2493.5948775326897
10.92,2494.3906739377685
10.93,2495.16557411788
10.94,2495.919521155411
10.95,2496.6524581327453
10.96,2497.364328132271
10.97,2498.055074236374
10.98,2498.7246395274387
10.99,2499.372967087852
11.0,2500.0
11.01,2500.6057359537044
11.02,2501.1903910685364
11.03,2501.754236071503
11.04,2502.2975416896115
11.05,2502.8205786498675
11.06,2503.32361767928
11.07,2503.8069295048563
11.08,2504.270784853601
11.09,2504.715454452524
11.1,2505.1412090286312
11.11,2505.5483193089294
11.12,2505.937056020426
11.13,2506.3076898901286
11.14,2506.660491645043
11.15,2506.995732012177
11.16,2507.313681718538
11.17,2507.6146114911344
11.18,2507.8987920569707
11.19,2508.1664941430554
11.2,2508.417988476395
11.21,2508.653545783998
11.22,2508.87343679287
11.23,2509.077932230018
11.24,2509.2673028224503
11.25,2509.4418192971734
11.26,2509.601752381194
11.27,2509.7473728015198
11.28,2509.878951285157
11.29,2509.9967585591144
11.3,2510.101065350398
11.31,2510.192142386015
11.32,2510.270260392973
11.33,2510.335690098278
11.34,2510.3887022289373
11.35,2510.4295675119592
11.36,2510.458556674351
11.37,2510.475940443117
11.38,2510.481989545267
11.39,2510.476974707808
11.4,2510.4611666577457
11.41,2510.434836122088
11.42,2510.398253827841
11.43,2510.351690502014
11.44,2510.2954168716124
11.45,2510.229703663644
11.46,2510.154821605116
11.47,2510.071041423034
11.48,2509.9786338444064
11.49,2509.8778695962405
11.5,2509.769019405543
11.51,2509.6523539993213
11.52,2509.5281441045827
11.53,2509.396660448333
11.54,2509.2581737575806
11.55,2509.112954759332
11.56,2508.9612741805945
11.57,2508.803402748375
11.58,2508.639611189681
11.59,2508.470170231519
11.6,2508.295350600898
11.61,2508.115423024822
11.62,2507.9306582303007
11.63,2507.74132694434
11.64,2507.5476998939475
11.65,2507.3500478061287
11.66,2507.148641407894
11.67,2506.943751426247
11.68,2506.735648588197
11.69,2506.52460362075
11.7,2506.310887250914
11.71,2506.094770205696
11.72,2505.8765232121023
11.73,2505.6564169971416
11.74,2505.4347222878187
11.75,2505.211709811142
11.76,2504.987650294119
11.77,2504.762814463756
11.78,2504.53747304706
11.79,2504.311896771039
11.8,2504.0863563627
11.81,2503.861122549049
11.82,2503.636466057095
11.83,2503.412657613842
11.84,2503.189967946301
11.85,2502.9686677814766
11.86,2502.749027846376
11.87,2502.531318868008
11.88,2502.315811573377
11.89,2502.102776689492
11.9,2501.89248494336
11.91,2501.6852070619875
11.92,2501.481213772382
11.93,2501.280775801551
11.94,2501.0841638765
11.95,2500.891648724238
11.96,2500.703501071772
11.97,2500.519991646107
11.98,2500.3413911742523
11.99,2500.167970383215
12.0,2500.0
12.01,2499.8376935402684
12.02,2499.6810356742844
12.03,2499.5299538609665
12.04,2499.384375559231
12.05,2499.244228227995
12.06,2499.1094393261765
12.07,2498.979936312692
12.08,2498.85564664646
12.09,2498.7364977863963
12.1,2498.6224171914187
12.11,2498.513332320444
12.12,2498.409170632391
12.13,2498.309859586175
12.14,2498.2153266407145
12.15,2498.1254992549266
12.16,2498.040304887729
12.17,2497.959670998038
12.18,2497.88352504477
12.19,2497.8117944868445
12.2,2497.744406783177
12.21,2497.6812893926863
12.22,2497.6223697742885
12.23,2497.5675753869014
12.24,2497.516833689441
12.25,2497.4700721408262
12.26,2497.427218199974
12.27,2497.388199325801
12.28,2497.3529429772243
12.29,2497.3213766131616
12.3,2497.293427692531
12.31,2497.2690236742487
12.32,2497.248092017232
12.33,2497.2305601803973
12.34,2497.216355622664
12.35,2497.205405802948
12.36,2497.1976381801665
12.37,2497.1929802132368
12.38,2497.191359361077
12.39,2497.192703082603
12.4,2497.1969388367334
12.41,2497.2039940823847
12.42,2497.2137962784745
12.43,2497.226272883919
12.44,2497.2413513576366
12.45,2497.2589591585443
12.46,2497.27902374556
12.47,2497.3014725776
12.48,2497.3262331135816
12.49,2497.353232812421
12.5,2497.3823991330387
12.51,2497.413659534349
12.52,2497.4469414752703
12.53,2497.48217241472
12.54,2497.519279811615
12.55,2497.558191124872
12.56,2497.598833813409
12.57,2497.641135336144
12.58,2497.685023151992
12.59,2497.730424719872
12.6,2497.7772674987004
12.61,2497.8254789473963
12.62,2497.874986524874
12.63,2497.9257176900533
12.64,2497.977599901851
