wind_speed,Vensys 112/2500
2.68,0.0
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.76,0.0
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
3.0,47.4
3.01,48.187551073821865
3.02,48.98057905226063
3.03,49.77908971277302
3.04,50.58308883281589
3.05,51.39258218984597
3.06,52.20757556132015
3.07,53.02807472469514
3.08,53.8540854574278
3.09,54.68561353697488
3.1,55.52266474079324
3.11,56.365244846339614
3.12,57.21335963107088
3.13,58.06701487244374
3.14,58.92621634791507
3.15,59.790969834941606
3.16,60.66128111098023
3.17,61.537155953487655
3.18,62.41860013992075
3.19,63.30561944773624
3.2,64.19821965439101
3.21,65.09640653734176
3.22,66.0001858740454
3.23,66.90956344195862
3.24,67.82454501853832
3.25,68.7451363812412
3.26,69.67134330752413
3.27,70.60317157484388
3.28,71.54062696065726
3.29,72.48371524242108
3.3,73.43244219759211
3.31,74.38681360362716
3.32,75.34683523798303
3.33,76.31251287811654
3.34,77.28385230148444
3.35,78.26085928554359
3.36,79.24353960775072
3.37,80.23189904556271
3.38,81.22594337643626
3.39,82.2256783778283
3.4,83.23110982719548
3.41,84.24224350199472
3.42,85.25908517968274
3.43,86.2816406377164
3.44,87.3099156535524
3.45,88.3439160046477
3.46,89.38364746845893
3.47,90.42911582244302
3.48,91.48032684405668
3.49,92.53728631075674
3.5,93.6
3.51,94.66847368924324
3.52,95.74271315594332
3.53,96.82272417755698
3.54,97.90851253154108
3.55,99.00008399535233
3.56,100.09744434644756
3.57,101.20059936228358
3.58,102.30955482031726
3.59,103.42431649800528
3.6,104.54489017280451
3.61,105.67128162217168
3.62,106.80349662356372
3.63,107.94154095443729
3.64,109.08542039224926
3.65,110.2351407144564
3.66,111.39070769851554
3.67,112.55212712188344
3.68,113.71940476201696
3.69,114.89254639637282
3.7,116.0715578024079
3.71,117.2564447575789
3.72,118.44721303934271
3.73,119.64386842515609
3.74,120.8464166924759
3.75,122.0548636187588
3.76,123.26921498146166
3.77,124.48947655804136
3.78,125.7156541259546
3.79,126.94775346265826
3.8,128.18578034560898
3.81,129.42974055226375
3.82,130.67963986007925
3.83,131.93548404651233
3.84,133.19727888901977
3.85,134.46503016505838
3.86,135.7387436520849
3.87,137.01842512755627
3.88,138.3040803689291
3.89,139.59571515366036
3.9,140.89333525920674
3.91,142.1969464630251
3.92,143.5065545425722
3.93,144.82216527530488
3.94,146.14378443867983
3.95,147.47141781015404
3.96,148.8050711671841
3.97,150.144750287227
3.98,151.49046094773936
3.99,152.84220892617813
4.0,154.2
4.01,155.563824569205
4.02,156.93361152396596
4.03,158.30927437699896
4.04,159.69072664101986
4.05,161.0778818287447
4.06,162.4706534528895
4.07,163.8689550261704
4.08,165.27270006130317
4.09,166.68180207100391
4.1,168.09617456798867
4.11,169.51573106497358
4.12,170.94038507467434
4.13,172.37005010980707
4.14,173.80463968308786
4.15,175.2440673072328
4.16,176.6882464949576
4.17,178.1370907589785
4.18,179.59051361201142
4.19,181.0484285667725
4.2,182.5107491359775
4.21,183.97738883234257
4.22,185.44826116858368
4.23,186.92327965741697
4.24,188.40235781155823
4.25,189.8854091437236
4.26,191.372347166629
4.27,192.86308539299057
4.28,194.35753733552423
4.29,195.855616506946
4.3,197.35723641997183
4.31,198.86231058731775
4.32,200.37075252169996
4.33,201.88247573583408
4.34,203.3973937424364
4.35,204.9154200542228
4.36,206.43646818390957
4.37,207.9604516442123
4.38,209.48728394784715
4.39,211.01687860753017
4.4,212.5491491359775
4.41,214.08400904590488
4.42,215.6213718500284
4.43,217.1611510610641
4.44,218.70326019172825
4.45,220.24761275473628
4.46,221.7941222628046
4.47,223.3427022286491
4.48,224.89326616498596
4.49,226.44572758453089
4.5,228.0
4.51,229.55607523393653
4.52,231.1142583481925
4.53,232.6749327144472
4.54,234.2384817043795
4.55,235.8052886896688
4.56,237.37573704199409
4.57,238.95021013303497
4.58,240.52909133447008
4.59,242.1127640179789
4.6,243.70161155524045
4.61,245.2960173179343
4.62,246.89636467773911
4.63,248.5030370063343
4.64,250.116417675399
4.65,251.73689005661265
4.66,253.364837521654
4.67,255.0006434422025
4.68,256.6446911899372
4.69,258.29736413653745
4.7,259.9590456536823
4.71,261.63011911305085
4.72,263.3109678863223
4.73,265.0019753451762
4.74,266.7035248612912
4.75,268.41599980634686
4.76,270.13978355202204
4.77,271.87525946999614
4.78,273.62281093194844
4.79,275.3828213095578
4.8,277.15567397450354
4.81,278.94175229846496
4.82,280.7414396531212
4.83,282.5551194101513
4.84,284.3831749412345
4.85,286.22598961805
4.86,288.0839468122771
4.87,289.95742989559466
4.88,291.8468222396821
4.89,293.7525072162186
4.9,295.6748681968834
4.91,297.6142885533554
4.92,299.571151657314
4.93,301.5458408804383
4.94,303.5387395944077
4.95,305.5502311709009
4.96,307.5806989815975
4.97,309.6305263981764
4.98,311.70009679231725
4.99,313.7897935356986
5.0,315.9
5.01,318.0310222599421
5.02,320.18285720241204
5.03,322.3554244173388
5.04,324.5486434946505
5.05,326.7624340242761
5.06,328.9967155961443
5.07,331.251407800184
5.08,333.5264302263235
5.09,335.8217024644916
5.1,338.1371441046172
5.11,340.4726747366291
5.12,342.8282139504553
5.13,345.20368133602506
5.14,347.59899648326683
5.15,350.0140789821097
5.16,352.44884842248194
5.17,354.9032243943124
5.18,357.3771264875295
5.19,359.87047429206257
5.2,362.3831873978396
5.21,364.9151853947896
5.22,367.4663878728412
5.23,370.03671442192336
5.24,372.62608463196426
5.25,375.2344180928929
5.26,377.8616343946379
5.27,380.50765312712815
5.28,383.17239388029225
5.29,385.8557762440586
5.3,388.5577198083561
5.31,391.27814416311344
5.32,394.0169688982596
5.33,396.7741136037226
5.34,399.5494978694317
5.35,402.34304128531534
5.36,405.1546634413024
5.37,407.98428392732126
5.38,410.8318223333007
5.39,413.6971982491696
5.4,416.5803312648568
5.41,419.4811409702904
5.42,422.3995469553996
5.43,425.3354688101126
5.44,428.288826124359
5.45,431.2595384880664
5.46,434.247525491164
5.47,437.25270672358056
5.48,440.2750017752449
5.49,443.31433023608525
5.5,446.3706116960305
5.51,449.4437657450093
5.52,452.5337119729506
5.53,455.6403699697831
5.54,458.76365932543496
5.55,461.9034996298352
5.56,465.0598104729127
5.57,468.23251144459607
5.58,471.4215221348136
5.59,474.6267621334944
5.6,477.8481510305669
5.61,481.0856084159602
5.62,484.3390538796026
5.63,487.6084070114228
5.64,490.8935874013495
5.65,494.19451463931193
5.66,497.5111083152379
5.67,500.8432880190567
5.68,504.1909733406968
5.69,507.5540838700871
5.7,510.9325391971559
5.71,514.326258911832
5.72,517.7351626040443
5.73,521.1591698637218
5.74,524.5982002807925
5.75,528.0521734451852
5.76,531.5210089468288
5.77,535.004626375652
5.78,538.502945321584
5.79,542.0158853745522
5.8,545.543366124486
5.81,549.0853071613144
5.82,552.6416280749661
5.83,556.212248455369
5.84,559.7970878924524
5.85,563.3960659761449
5.86,567.0091022963754
5.87,570.6361164430721
5.88,574.2770280061638
5.89,577.9317565755795
5.9,581.6002217412479
5.91,585.2823430930973
5.92,588.9780402210565
5.93,592.6872327150543
5.94,596.4098401650197
5.95,600.1457821608807
5.96,603.8949782925664
5.97,607.6573481500055
5.98,611.432811323127
5.99,615.2212874018586
6.0,619.0226959761299
6.01,622.8369566358691
6.02,626.6639889710052
6.03,630.5037125714672
6.04,634.3560470271829
6.05,638.2209119280814
6.06,642.0982268640915
6.07,645.9879114251423
6.08,649.8898852011616
6.09,653.8040677820784
6.1,657.7303787578217
6.11,661.6687377183204
6.12,665.6190642535021
6.13,669.5812779532965
6.14,673.5552984076318
6.15,677.5410452064373
6.16,681.5384379396409
6.17,685.5473961971715
6.18,689.5678395689579
6.19,693.5996876449292
6.2,697.6428600150134
6.21,701.6972762691395
6.22,705.7628559972362
6.23,709.8395187892324
6.24,713.9271842350563
6.25,718.0257719246368
6.26,722.1352014479028
6.27,726.2553923947826
6.28,730.3862643552056
6.29,734.5277369190995
6.3,738.6797296763938
6.31,742.8421622170167
6.32,747.0149541308973
6.33,751.1980250079639
6.34,755.3912944381452
6.35,759.5946820113701
6.36,763.8081073175676
6.37,768.0314899466657
6.38,772.2647494885933
6.39,776.5078055332793
6.4,780.7605776706527
6.41,785.0229854906414
6.42,789.2949485831742
6.43,793.5763865381804
6.44,797.8672189455885
6.45,802.1673653953269
6.46,806.4767454773242
6.47,810.7952787815092
6.48,815.1228848978114
6.49,819.4594834161584
6.5,823.804993926479
6.51,828.1593360187022
6.52,832.522429282757
6.53,836.894193308572
6.54,841.2745476860752
6.55,845.6634120051956
6.56,850.0607058558621
6.57,854.4663488280038
6.58,858.8802605115485
6.59,863.3023604964252
6.6,867.7325683725628
6.61,872.1708037298902
6.62,876.6169861583351
6.63,881.0710352478271
6.64,885.5328705882947
6.65,890.0024117696668
6.66,894.4795783818715
6.67,898.9642900148376
6.68,903.4564662584942
6.69,907.95602670277
6.7,912.4628909375932
6.71,916.9769785528928
6.72,921.4982091385976
6.73,926.0265022846364
6.74,930.5617775809372
6.75,935.103954617429
6.76,939.6529529840408
6.77,944.2086922707008
6.78,948.7710920673388
6.79,953.340071963882
6.8,957.9155515502596
6.81,962.497450416401
6.82,967.0856881522344
6.83,971.680184347688
6.84,976.2808585926912
6.85,980.887630477172
6.86,985.50041959106
6.87,990.1191455242832
6.88,994.7437278667704
6.89,999.3740862084504
6.9,1004.0101401392524
6.91,1008.6518092491036
6.92,1013.2990131279342
6.93,1017.9516713656724
6.94,1022.6097035522466
6.95,1027.2730292775857
6.96,1031.9415681316186
6.97,1036.615239704273
6.98,1041.2939635854798
6.99,1045.9776593651654
7.0,1050.666246633259
7.01,1055.3596449796903
7.02,1060.0577739943867
7.03,1064.7605532672785
7.04,1069.4679023882927
7.05,1074.1797409473588
7.06,1078.8959885344057
7.07,1083.6165647393616
7.08,1088.3413891521552
7.09,1093.0703813627156
7.1,1097.803460960971
7.11,1102.540547536851
7.12,1107.2815606802824
7.13,1112.026419981196
7.14,1116.775045029519
7.15,1121.5273554151815
7.16,1126.283270728111
7.17,1131.0427105582364
7.18,1135.8055944954867
7.19,1140.5718421297906
7.2,1145.3413730510763
7.21,1150.1141068492734
7.22,1154.8899631143097
7.23,1159.6688614361144
7.24,1164.4507214046157
7.25,1169.2354626097426
7.26,1174.0230046414238
7.27,1178.8132670895875
7.28,1183.6061695441645
7.29,1188.4016315950803
7.3,1193.1995728322656
7.31,1197.9999128456486
7.32,1202.8025712251583
7.33,1207.6074675607229
7.34,1212.414521442271
7.35,1217.2236524597315
7.36,1222.034780203034
7.37,1226.847824262106
7.38,1231.6627042268765
7.39,1236.4793396872735
7.4,1241.2976502332276
7.41,1246.1175554546655
7.42,1250.9389749415172
7.43,1255.7618282837104
7.44,1260.5860350711753
7.45,1265.4115148938386
7.46,1270.2381873416302
7.47,1275.065972004479
7.48,1279.8947884723127
7.49,1284.724556335061
7.5,1289.5551951826517
7.51,1294.3866246050138
7.52,1299.2187641920764
7.53,1304.051533533768
7.54,1308.8848522200174
7.55,1313.7186398407523
7.56,1318.5528159859025
7.57,1323.387300245397
7.58,1328.222012209163
7.59,1333.0568714671303
7.6,1337.8917976092273
7.61,1342.726710225383
7.62,1347.5615289055254
7.63,1352.3961732395835
7.64,1357.2305628174863
7.65,1362.0646172291629
7.66,1366.8982560645409
7.67,1371.731398913549
7.68,1376.5639653661167
7.69,1381.3958750121726
7.7,1386.2270474416446
7.71,1391.0574022444623
7.72,1395.8868590105535
7.73,1400.715337329848
7.74,1405.5427567922734
7.75,1410.3690369877586
7.76,1415.1940975062332
7.77,1420.0178579376247
7.78,1424.840237871863
7.79,1429.661156898876
7.8,1434.4805346085918
7.81,1439.2982905909405
7.82,1444.1143444358502
7.83,1448.928615733249
7.84,1453.7410240730662
7.85,1458.5514890452298
7.86,1463.35993023967
7.87,1468.1662672463144
7.88,1472.9704196550915
7.89,1477.7723070559302
7.9,1482.57184903876
7.91,1487.3689651935088
7.92,1492.1635751101044
7.93,1496.9555983784771
7.94,1501.7449545885552
7.95,1506.5315633302669
7.96,1511.3153441935413
7.97,1516.096216768306
7.98,1520.874100644492
7.99,1525.6489154120256
8.0,1530.4205806608368
8.01,1535.1890159808545
8.02,1539.954140962006
8.03,1544.715875194221
8.04,1549.4741382674288
8.05,1554.2288497715574
8.06,1558.9799292965354
8.07,1563.7272964322906
8.08,1568.4708707687532
8.09,1573.2105718958508
8.1,1577.9463194035131
8.11,1582.6780328816683
8.12,1587.4056319202446
8.13,1592.1290361091724
8.14,1596.8481650383785
8.15,1601.562938297791
8.16,1606.2732754773413
8.17,1610.9790961669564
8.18,1615.6803199565647
8.19,1620.3768664360955
8.2,1625.068655195477
8.21,1629.7556058246398
8.22,1634.4376379135103
8.23,1639.114671052018
8.24,1643.7866248300911
8.25,1648.4534188376592
8.26,1653.1149726646497
8.27,1657.7712059009923
8.28,1662.4220381366165
8.29,1667.067388961449
8.3,1671.707177965421
8.31,1676.3413247384583
8.32,1680.969748870491
8.33,1685.5923699514478
8.34,1690.2091075712574
8.35,1694.8198813198485
8.36,1699.4246107871495
8.37,1704.0232155630897
8.38,1708.6156152375984
8.39,1713.2017294006016
8.4,1717.7814776420307
8.41,1722.3547795518127
8.42,1726.921554719877
8.43,1731.4817227361525
8.44,1736.035203190567
8.45,1740.5819156730506
8.46,1745.1217797735317
8.47,1749.6547150819376
8.48,1754.180641188198
8.49,1758.6994776822416
8.5,1763.2111441539969
8.51,1767.7155601933923
8.52,1772.2126453903577
8.53,1776.70231933482
8.54,1781.1845016167094
8.55,1785.6591118259544
8.56,1790.126069552483
8.57,1794.585294386224
8.58,1799.0367059171062
8.59,1803.4802237350584
8.6,1807.9157674300093
8.61,1812.3432565918877
8.62,1816.762610810622
8.63,1821.1737496761416
8.64,1825.5765927783743
8.65,1829.9710597072483
8.66,1834.3570700526943
8.67,1838.7345434046392
8.68,1843.1033993530125
8.69,1847.4635574877425
8.7,1851.814937398758
8.71,1856.157458675988
8.72,1860.491040909361
8.73,1864.815603688805
8.74,1869.13106660425
8.75,1873.4373492456236
8.76,1877.734371202855
8.77,1882.022052065873
8.78,1886.3003114246053
8.79,1890.569068868982
8.8,1894.828243988932
8.81,1899.0777563743825
8.82,1903.3175256152624
8.83,1907.5474713015008
8.84,1911.7675130230264
8.85,1915.977570369768
8.86,1920.1775629316544
8.87,1924.3674102986135
8.88,1928.5470320605764
8.89,1932.7163478074683
8.9,1936.87527712922
8.91,1941.0237396157595
8.92,1945.161654857016
8.93,1949.2889424429172
8.94,1953.4055219633933
8.95,1957.511313008372
8.96,1961.6062351677829
8.97,1965.6902080315529
8.98,1969.763151189612
8.99,1973.8249842318885
9.0,1977.875626748312
9.01,1981.9149983288096
9.02,1985.9430185633116
9.03,1989.959607041745
9.04,1993.96468335404
9.05,1997.958167090125
9.06,2001.939977839928
9.07,2005.910035193378
9.08,2009.868258740404
9.09,2013.814568070934
9.1,2017.7488827748973
9.11,2021.671122442222
9.12,2025.5812066628384
9.13,2029.4790550266737
9.14,2033.3645871236563
9.15,2037.237722543716
9.16,2041.09838087678
9.17,2044.9464817127791
9.18,2048.7819446416406
9.19,2052.604689253293
9.2,2056.4146351376658
9.21,2060.2117018846875
9.22,2063.9958090842865
9.23,2067.7668763263914
9.24,2071.5248232009308
9.25,2075.269569297834
9.26,2079.001034207029
9.27,2082.719137518445
9.28,2086.423798822011
9.29,2090.114937707656
9.3,2093.792473765307
9.31,2097.4563265848938
9.32,2101.106415756344
9.33,2104.742660869588
9.34,2108.3649815145536
9.35,2111.9732972811694
9.36,2115.567527759365
9.37,2119.147592539068
9.38,2122.7134112102067
9.39,2126.2649033627117
9.4,2129.801988586509
9.41,2133.32458647153
9.42,2136.832616607702
9.43,2140.3259985849536
9.44,2143.804651993214
9.45,2147.2684964224118
9.46,2150.717451462476
9.47,2154.1514367033333
9.48,2157.570371734915
9.49,2160.974176147149
9.5,2164.362769529964
9.51,2167.7360714732868
9.52,2171.0940015670494
9.53,2174.436479401177
9.54,2177.763424565601
9.55,2181.07475665025
9.56,2184.3703952450514
9.57,2187.6502599399337
9.58,2190.9142703248262
9.59,2194.162345989658
9.6,2197.3944065243577
9.61,2200.6103715188538
9.62,2203.8101605630745
9.63,2206.993693246949
9.64,2210.160889160405
9.65,2213.3116678933734
9.66,2216.445949035781
9.67,2219.563652177557
9.68,2222.66469690863
9.69,2225.7490028189286
9.7,2228.8164894983825
9.71,2231.86707653692
9.72,2234.900683524468
9.73,2237.917230050957
9.74,2240.9166357063154
9.75,2243.8988200804715
9.76,2246.863702763355
9.77,2249.811203344893
9.78,2252.741241415016
9.79,2255.65373656365
9.8,2258.5486083807277
9.81,2261.425776456173
9.82,2264.285160379919
9.83,2267.126679741892
9.84,2269.9502541320203
9.85,2272.755803140234
9.86,2275.5432463564616
9.87,2278.3125033706315
9.88,2281.063493772672
9.89,2283.7961371525125
9.9,2286.5103531000805
9.91,2289.2060612053056
9.92,2291.883181058117
9.93,2294.541632248442
9.94,2297.18133436621
9.95,2299.8022070013512
9.96,2302.4041697437915
9.97,2304.9871421834614
9.98,2307.551043910289
9.99,2310.095794514203
10.0,2312.621313585132
10.01,2315.1275207130057
10.02,2317.6143354877518
10.03,2320.0816774992977
10.04,2322.529466337575
10.05,2324.9576215925103
10.06,2327.3660628540333
10.07,2329.7547097120723
10.08,2332.1234817565564
10.09,2334.4722985774124
10.1,2336.801079764572
10.11,2339.109744907961
10.12,2341.398213597511
10.13,2343.6664054231487
10.14,2345.9142399748034
10.15,2348.1416368424034
10.16,2350.348515615877
10.17,2352.534795885154
10.18,2354.700397240162
10.19,2356.845239270832
10.2,2358.969241567089
10.21,2361.072323718865
10.22,2363.1544053160865
10.23,2365.2154059486834
10.24,2367.255245206584
10.25,2369.273842679717
10.26,2371.2711179580115
10.27,2373.2469906313954
10.28,2375.201380289798
10.29,2377.1342065231474
10.3,2379.045388921374
10.31,2380.9348470744035
10.32,2382.802500572167
10.33,2384.6482690045923
10.34,2386.472071961608
10.35,2388.273829033143
10.36,2390.0534598091267
10.37,2391.810883879486
10.38,2393.5460208341524
10.39,2395.258790263051
10.4,2396.949111756114
10.41,2398.616904903267
10.42,2400.262089294441
10.43,2401.884584519564
10.44,2403.484310168564
10.45,2405.0611858313696
10.46,2406.615131097912
10.47,2408.146065558117
10.48,2409.653908801913
10.49,2411.138580419232
10.5,2412.6
10.51,2414.038173953587
10.52,2415.453455967128
10.53,2416.846286547197
10.54,2418.217106200372
10.55,2419.5663554332277
10.56,2420.894474752337
10.57,2422.2019046642768
10.58,2423.4890856756238
10.59,2424.756458292951
10.6,2426.0044630228344
10.61,2427.233540371851
10.62,2428.444130846575
10.63,2429.6366749535814
10.64,2430.8116131994466
10.65,2431.969386090745
10.66,2433.110434134052
10.67,2434.2351978359443
10.68,2435.344117702995
10.69,2436.437634241782
10.7,2437.5161879588786
10.71,2438.580219360862
10.72,2439.630168954306
10.73,2440.666477245786
10.74,2441.689584741879
10.75,2442.6999319491583
10.76,2443.6979593742003
10.77,2444.6841075235816
10.78,2445.6588169038755
10.79,2446.622528021658
10.8,2447.575681383505
10.81,2448.518717495992
10.82,2449.452076865693
10.83,2450.376199999185
10.84,2451.291527403043
10.85,2452.198499583841
10.86,2453.0975570481564
10.87,2453.989140302562
10.88,2454.873689853637
10.89,2455.751646207953
10.9,2456.623449872088
10.91,2457.489541352616
10.92,2458.3503611561123
10.93,2459.206349789152
10.94,2460.0579477583124
10.95,2460.9055955701665
10.96,2461.749733731292
10.97,2462.590802748262
10.98,2463.4292431276526
10.99,2464.26549537604
11.0,2465.1
11.01,2465.9330660484634
11.02,2466.764476739791
11.03,2467.593883834701
11.04,2468.420939093912
11.05,2469.245294278141
11.06,2470.0666011481053
11.07,2470.8845114645237
11.08,2471.698676988112
11.09,2472.50874947959
11.1,2473.314380699674
11.11,2474.115222409083
11.12,2474.910926368534
11.13,2475.701144338744
11.14,2476.4855280804327
11.15,2477.263729354316
11.16,2478.035399921112
11.17,2478.80019154154
11.18,2479.557755976314
11.19,2480.307744986156
11.2,2481.049810331782
11.21,2481.7836037739085
11.22,2482.5087770732557
11.23,2483.22498199054
11.24,2483.931870286477
11.25,2484.6290937217886
11.26,2485.3163040571894
11.27,2485.993153053399
11.28,2486.659292471134
11.29,2487.314374071112
11.3,2487.958049614052
11.31,2488.5899708606707
11.32,2489.2097895716856
11.33,2489.817157507816
11.34,2490.411726429777
11.35,2490.993148098289
11.36,2491.561074274068
11.37,2492.115156717832
11.38,2492.6550471903
11.39,2493.180397452188
11.4,2493.6908592642158
11.41,2494.1860843870977
11.42,2494.6657245815545
11.43,2495.129431608303
11.44,2495.5768572280617
11.45,2496.007653201547
11.46,2496.421471289477
11.47,2496.8179632525694
11.48,2497.1967808515424
11.49,2497.5575758471136
11.5,2497.9
11.51,2498.2238338525603
11.52,2498.529373073707
11.53,2498.817042113995
11.54,2499.087265423977
11.55,2499.340467454208
11.56,2499.5770726552414
11.57,2499.79750547763
11.58,2500.002190371928
11.59,2500.191551788689
11.6,2500.366014178467
11.61,2500.5260019918164
11.62,2500.671939679289
11.63,2500.8042516914406
11.64,2500.9233624788235
11.65,2501.029696491992
11.66,2501.1236781815
11.67,2501.2057319978994
11.68,2501.276282391746
11.69,2501.3357538135933
11.7,2501.384570713993
11.71,2501.4231575435037
11.72,2501.451938752673
11.73,2501.471338792058
11.74,2501.4817821122115
11.75,2501.483693163688
11.76,2501.477496397041
11.77,2501.463616262823
11.78,2501.442477211589
11.79,2501.414503693893
11.8,2501.380120160288
11.81,2501.3397510613263
11.82,2501.293820847564
11.83,2501.2427539695536
11.84,2501.186974877849
11.85,2501.1269080230045
11.86,2501.0629778555726
11.87,2500.9956088261083
11.88,2500.9252253851646
11.89,2500.852251983295
11.9,2500.777113071053
11.91,2500.700233098993
11.92,2500.6220365176696
11.93,2500.5429477776347
11.94,2500.463391329443
11.95,2500.383791623647
11.96,2500.3045731108027
11.97,2500.226160241461
11.98,2500.148977466178
11.99,2500.073449235507
12.0,2500.0
12.01,2499.928978178051
12.02,2499.8604280594004
12.03,2499.7943179016315
12.04,2499.730615962325
12.05,2499.6692904990614
12.06,2499.6103097694227
12.07,2499.553642030989
12.08,2499.499255541341
12.09,2499.4471185580605
12.1,2499.397199338729
12.11,2499.349466140928
12.12,2499.303887222237
12.13,2499.2604308402374
12.14,2499.2190652525105
12.15,2499.1797587166384
12.16,2499.1424794902014
12.17,2499.10719583078
12.18,2499.0738759959554
12.19,2499.0424882433103
12.2,2499.013000830423
12.21,2498.985382014877
12.22,2498.959600054253
12.23,2498.935623206132
12.24,2498.913419728092
12.25,2498.892957877719
12.26,2498.874205912591
12.27,2498.85713209029
12.28,2498.841704668397
12.29,2498.8278919044933
12.3,2498.81566205616
12.31,2498.804983380978
12.32,2498.795824136527
12.33,2498.7881525803896
12.34,2498.7819369701474
12.35,2498.77714556338
12.36,2498.773746617669
12.37,2498.7717083905973
12.38,2498.770999139743
12.39,2498.7715871226897
12.4,2498.773440597016
12.41,2498.7765278203046
12.42,2498.780817050136
12.43,2498.786276544092
12.44,2498.7928745597533
12.45,2498.8005793547
12.46,2498.809359186515
12.47,2498.819182312778
12.48,2498.830016991071
12.49,2498.8418314789737
12.5,2498.8545940340687
12.51,2498.8682729139364
12.52,2498.8828363761577
12.53,2498.898252678314
12.54,2498.914490077987
12.55,2498.931516832756
12.56,2498.9493012002035
12.57,2498.9678114379103
12.58,2498.9870158034573
12.59,2499.006882554426
12.6,2499.0273799483966
12.61,2499.0484762429505
12.62,2499.070139695669
12.63,2499.0923385641345
12.64,2499.1150411059257
12.65,2499.138215578625
12.66,2499.1618302398133
12.67,2499.185853347071
12.68,2499.21025315798
12.69,2499.2349979301216
12.7,2499.2600559210764
12.71,2499.2853953884246
12.72,2499.310984589749
12.73,2499.336791782629
12.74,2499.362785224648
12.75,2499.388933173384
12.76,2499.4152038864204
12.77,2499.4415656213378
12.78,2499.467986635717
12.79,2499.4944351871386
12.8,2499.520879533185
12.81,2499.547287931436
12.82,2499.5736286394726
12.83,2499.599869914877
12.84,2499.6259800152297
12.85,2499.651927198112
12.86,2499.6776797211046
12.87,2499.7032058417885
12.88,2499.728473817745
12.89,2499.753451906556
12.9,2499.778108365801
12.91,2499.802411453061
12.92,2499.8263294259195
12.93,2499.849830541955
12.94,2499.87288305875
12.95,2499.8954552338846
12.96,2499.9175153249416
12.97,2499.9390315895
12.98,2499.9599722851417
12.99,2499.980305669448
13.0,2500.0
13.01,2500.0190302423407
13.02,2500.037398193859
13.03,2500.055112359907
13.04,2500.072181245836
13.05,2500.088613356997
13.06,2500.1044171987432
13.07,2500.1196012764244
13.08,2500.134174095392
