wind_speed,GE Vernova GE 2.75 - 120
2.67,0.0
2.68,0.0
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.76,0.0
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
3.0,25.0
3.01,26.083150501064875
3.02,27.17474036570163
3.03,28.27474430077604
3.04,29.383137013154087
3.05,30.49989320970155
3.06,31.62498759728441
3.07,32.75839488276845
3.08,33.90008977301965
3.09,35.05004697490379
3.1,36.20824119528686
3.11,37.37464714103463
3.12,38.54923951901309
3.13,39.73199303608802
3.14,40.922882399125385
3.15,42.12188231499098
3.16,43.32896749055079
3.17,44.54411263267059
3.18,45.76729244821637
3.19,46.998481644053896
3.2,48.23765492704916
3.21,49.48478700406793
3.22,50.73985258197621
3.23,52.00282636763976
3.24,53.27368306792457
3.25,54.55239738969642
3.26,55.83894403982124
3.27,57.13329772516497
3.28,58.43543315259337
3.29,59.74532502897246
3.3,61.06294806116797
3.31,62.38827695604592
3.32,63.72128642047207
3.33,65.06195116131242
3.34,66.41024588543273
3.35,67.766145299699
3.36,69.12962411097699
3.37,70.50065702613273
3.38,71.87921875203192
3.39,73.26528399554061
3.4,74.65882746352456
3.41,76.05982386284974
3.42,77.46824790038193
3.43,78.88407428298713
3.44,80.30727771753112
3.45,81.73783291087989
3.46,83.17571456989916
3.47,84.62089740145498
3.48,86.07335611241311
3.49,87.53306540963952
3.5,89.0
3.51,90.47413459036046
3.52,91.95544388758688
3.53,93.443902598545
3.54,94.93948543010085
3.55,96.4421670891201
3.56,97.95192228246886
3.57,99.46872571701284
3.58,100.99255209961804
3.59,102.52337613715028
3.6,104.06117253647544
3.61,105.60591600445936
3.62,107.15758124796808
3.63,108.71614297386726
3.64,110.281575889023
3.65,111.853854700301
3.66,113.43295411456728
3.67,115.01884883868756
3.68,116.61151357952792
3.69,118.21092304395408
3.7,119.817051938832
3.71,121.42987497102754
3.72,123.04936684740662
3.73,124.67550227483504
3.74,126.30825596017876
3.75,127.94760261030356
3.76,129.59351693207543
3.77,131.24597363236023
3.78,132.9049474180238
3.79,134.5704129959321
3.8,136.2423450729508
3.81,137.9207183559461
3.82,139.6055075517836
3.83,141.29668736732938
3.84,142.9942325094492
3.85,144.698117685009
3.86,146.4083176008746
3.87,148.12480696391196
3.88,149.84756048098689
3.89,151.57655285896536
3.9,153.31175880471312
3.91,155.0531530250962
3.92,156.80071022698033
3.93,158.55440511723157
3.94,160.31421240271555
3.95,162.0801067902985
3.96,163.8520629868459
3.97,165.63005569922396
3.98,167.41405963429838
3.99,169.20404949893515
4.0,171.0
4.01,172.80189513749306
4.02,174.6097560839507
4.03,176.42361330504383
4.04,178.24349726644263
4.05,180.0694384338178
4.06,181.90146727284005
4.07,183.73961424918008
4.08,185.58390982850813
4.09,187.434384476495
4.1,189.29106865881133
4.11,191.1539928411278
4.12,193.0231874891147
4.13,194.8986830684428
4.14,196.78051004478263
4.15,198.66869888380504
4.16,200.5632800511802
4.17,202.46428401257904
4.18,204.37174123367197
4.19,206.28568218012984
4.2,208.20613731762288
4.21,210.1331371118219
4.22,212.06671202839732
4.23,214.00689253302016
4.24,215.9537090913605
4.25,217.90719216908929
4.26,219.86737223187683
4.27,221.834279745394
4.28,223.8079451753114
4.29,225.7883989872993
4.3,227.77567164702856
4.31,229.7697936201696
4.32,231.77079537239337
4.33,233.77870736937
4.34,235.79356007677032
4.35,237.8153839602649
4.36,239.84420948552452
4.37,241.88006711821944
4.38,243.9229873240204
4.39,245.9730005685979
4.4,248.0301373176229
4.41,250.09442803676555
4.42,252.16590319169663
4.43,254.2445932480867
4.44,256.3305286716066
4.45,258.4237399279265
4.46,260.5242574827172
4.47,262.6321118016493
4.48,264.74733335039355
4.49,266.86995259462026
4.5,269.0
4.51,271.13753285966715
4.52,273.2827157766098
4.53,275.4357401812799
4.54,277.59679750412874
4.55,279.76607917560847
4.56,281.9437766261705
4.57,284.1300812862671
4.58,286.3251845863494
4.59,288.5292779568694
4.6,290.74255282827886
4.61,292.9652006310297
4.62,295.19741279557326
4.63,297.4393807523616
4.64,299.6912959318461
4.65,301.95334976447924
4.66,304.2257336807119
4.67,306.5086391109963
4.68,308.802257485784
4.69,311.106780235527
4.7,313.4223987906768
4.71,315.74930458168507
4.72,318.0876890390037
4.73,320.43774359308475
4.74,322.79965967437926
4.75,325.17362871333944
4.76,327.5598421404169
4.77,329.9584913860635
4.78,332.36976788073105
4.79,334.7938630548708
4.8,337.23096833893493
4.81,339.6812751633751
4.82,342.1449749586433
4.83,344.6222591551907
4.84,347.1133191834694
4.85,349.6183464739311
4.86,352.13753245702765
4.87,354.6710685632105
4.88,357.2191462229316
4.89,359.7819568666427
4.9,362.3596919247957
4.91,364.95254282784185
4.92,367.5607010062332
4.93,370.18435789042144
4.94,372.8237049108586
4.95,375.4789334979959
4.96,378.1502350822855
4.97,380.8378010941789
4.98,383.5418229641281
4.99,386.2624921225845
5.0,389.0
5.01,391.7544949655968
5.02,394.52595314367846
5.03,397.3143075973196
5.04,400.1194913895936
5.05,402.9414375835747
5.06,405.7800792423373
5.07,408.6353494289557
5.08,411.50718120650345
5.09,414.3955076380548
5.1,417.3002617866841
5.11,420.2213767154655
5.12,423.1587854874726
5.13,426.1124211657799
5.14,429.0822168134615
5.15,432.06810549359153
5.16,435.0700202692439
5.17,438.0878942034928
5.18,441.12166035941226
5.19,444.1712518000769
5.2,447.23660158856
5.21,450.3176427879361
5.22,453.41430846127935
5.23,456.526531671664
5.24,459.6542454821637
5.25,462.7973829558528
5.26,465.95587715580535
5.27,469.12966114509567
5.28,472.3186679867978
5.29,475.5228307439857
5.3,478.74208247973337
5.31,481.9763562571151
5.32,485.2255851392053
5.33,488.4897021890774
5.34,491.7686404698059
5.35,495.062333044465
5.36,498.3707129761287
5.37,501.6937133278709
5.38,505.0312671627658
5.39,508.3833075438878
5.4,511.749767534311
5.41,515.1305801971088
5.42,518.525678595356
5.43,521.9349957921264
5.44,525.3584648504947
5.45,528.796018833534
5.46,532.247590804319
5.47,535.7131138259239
5.48,539.1925209614228
5.49,542.6857452738894
5.5,546.1927198263979
5.51,549.7133776820228
5.52,553.2476519038378
5.53,556.7954755549175
5.54,560.3567816983353
5.55,563.9315033971659
5.56,567.5195737144832
5.57,571.1209257133613
5.58,574.7354924568742
5.59,578.363207008096
5.6,582.0040024301009
5.61,585.6578117859634
5.62,589.3245681387571
5.63,593.004204551556
5.64,596.6966540874344
5.65,600.4018498094669
5.66,604.1197247807268
5.67,607.8502120642886
5.68,611.5932447232263
5.69,615.3487558206143
5.7,619.1166784195261
5.71,622.8969455830365
5.72,626.6894903742192
5.73,630.4942458561485
5.74,634.3111450918983
5.75,638.1401211445428
5.76,641.9811070771559
5.77,645.8340359528121
5.78,649.6988408345859
5.79,653.5754547855499
5.8,657.4638108687793
5.81,661.3638421473482
5.82,665.2754816843311
5.83,669.1986625428009
5.84,673.1333177858323
5.85,677.0793804764996
5.86,681.0367836778772
5.87,685.0054604530384
5.88,688.9853438650575
5.89,692.976366977009
5.9,696.978462851967
5.91,700.9915645530052
5.92,705.0156051431978
5.93,709.0505176856191
5.94,713.0962352433434
5.95,717.1526908794441
5.96,721.2198176569958
5.97,725.2975486390727
5.98,729.385816888749
5.99,733.484555469098
6.0,737.5936974431945
6.01,741.7131758741125
6.02,745.8429238249261
6.03,749.9828743587099
6.04,754.1329605385366
6.05,758.2931154274814
6.06,762.4632720886184
6.07,766.6433635850218
6.08,770.8333229797651
6.09,775.0330833359225
6.1,779.2425777165683
6.11,783.4617391847771
6.12,787.6905008036221
6.13,791.9287956361779
6.14,796.1765567455186
6.15,800.4337171947185
6.16,804.7002100468513
6.17,808.9759683649911
6.18,813.2609252122121
6.19,817.5550136515889
6.2,821.8581667461949
6.21,826.1703175591044
6.22,830.4913991533916
6.23,834.8213445921308
6.24,839.1600869383957
6.25,843.5075592552607
6.26,847.8636946057997
6.27,852.2284260530869
6.28,856.601686660197
6.29,860.9834094902029
6.3,865.3735276061796
6.31,869.7719740712006
6.32,874.1786819483409
6.33,878.5935843006738
6.34,883.0166141912734
6.35,887.4477046832143
6.36,891.8867888395706
6.37,896.333799723416
6.38,900.7886703978246
6.39,905.2513339258708
6.4,909.7217233706288
6.41,914.1997717951724
6.42,918.6854122625756
6.43,923.1785778359128
6.44,927.6792015782584
6.45,932.1872165526858
6.46,936.7025558222692
6.47,941.2251524500832
6.48,945.754939499202
6.49,950.291850032699
6.5,954.8358171136484
6.51,959.3867738051248
6.52,963.944653170202
6.53,968.5093882719548
6.54,973.080912173456
6.55,977.6591579377804
6.56,982.2440586280022
6.57,986.8355473071956
6.58,991.4335570384344
6.59,996.0380208847928
6.6,1000.648871909345
6.61,1005.2660431751652
6.62,1009.8894677453268
6.63,1014.5190786829046
6.64,1019.1548090509727
6.65,1023.7965919126052
6.66,1028.444360330876
6.67,1033.098047368859
6.68,1037.7575860896286
6.69,1042.4229095562591
6.7,1047.0939508318245
6.71,1051.7706429793982
6.72,1056.4529190620551
6.73,1061.1407121428697
6.74,1065.833955284915
6.75,1070.5325815512654
6.76,1075.236524004995
6.77,1079.9457157091788
6.78,1084.6600897268906
6.79,1089.3795791212035
6.8,1094.104116955192
6.81,1098.8336362919308
6.82,1103.568070194494
6.83,1108.3073517259547
6.84,1113.051413949388
6.85,1117.8001899278677
6.86,1122.5536127244677
6.87,1127.3116154022628
6.88,1132.0741310243257
6.89,1136.8410926537315
6.9,1141.6124333535552
6.91,1146.388086186869
6.92,1151.1679842167482
6.93,1155.952060506267
6.94,1160.7402481184984
6.95,1165.5324801165175
6.96,1170.3286895633985
6.97,1175.1288095222146
6.98,1179.9327730560408
6.99,1184.740513227951
7.0,1189.5519631010188
7.01,1194.3670557383186
7.02,1199.1857242029246
7.03,1204.0079015579115
7.04,1208.8335208663525
7.05,1213.6625151913215
7.06,1218.4948175958932
7.07,1223.3303611431425
7.08,1228.1690788961416
7.09,1233.0109039179663
7.1,1237.8557692716895
7.11,1242.7036080203864
7.12,1247.55435322713
7.13,1252.4079379549948
7.14,1257.264295267055
7.15,1262.1233582263858
7.16,1266.9850598960595
7.17,1271.8493333391511
7.18,1276.7161116187342
7.19,1281.5853277978838
7.2,1286.4569149396732
7.21,1291.330806107177
7.22,1296.2069343634691
7.23,1301.0852327716236
7.24,1305.9656343947142
7.25,1310.848072295816
7.26,1315.7324795380025
7.27,1320.618789184347
7.28,1325.5069342979257
7.29,1330.3968479418102
7.3,1335.2884631790764
7.31,1340.1817130727975
7.32,1345.0765306860485
7.33,1349.9728490819027
7.34,1354.8706013234346
7.35,1359.7697204737178
7.36,1364.6701395958275
7.37,1369.5717917528366
7.38,1374.4746100078198
7.39,1379.3785274238508
7.4,1384.2834770640047
7.41,1389.1893919913543
7.42,1394.0962052689747
7.43,1399.0038499599389
7.44,1403.9122591273226
7.45,1408.8213658341986
7.46,1413.7311031436411
7.47,1418.6414041187256
7.48,1423.5522018225247
7.49,1428.4634293181127
7.5,1433.375019668564
7.51,1438.2869059369527
7.52,1443.1990211863526
7.53,1448.1112984798388
7.54,1453.0236708804846
7.55,1457.9360714513634
7.56,1462.8484332555506
7.57,1467.7606893561203
7.58,1472.6727728161454
7.59,1477.584616698701
7.6,1482.4961540668603
7.61,1487.4073179836992
7.62,1492.31804151229
7.63,1497.2282577157075
7.64,1502.1378996570254
7.65,1507.046900399319
7.66,1511.955193005661
7.67,1516.862710539126
7.68,1521.7693860627885
7.69,1526.6751526397222
7.7,1531.5799433330012
7.71,1536.4836912056996
7.72,1541.3863293208913
7.73,1546.2877907416514
7.74,1551.1880085310531
7.75,1556.0869157521706
7.76,1560.9844454680783
7.77,1565.8805307418495
7.78,1570.7751046365595
7.79,1575.668100215282
7.8,1580.5594505410904
7.81,1585.4490886770595
7.82,1590.336947686264
7.83,1595.2229606317767
7.84,1600.1070605766722
7.85,1604.9891805840243
7.86,1609.8692537169086
7.87,1614.7472130383976
7.88,1619.6229916115656
7.89,1624.496522499487
7.9,1629.3677387652365
7.91,1634.236573471887
7.92,1639.1029596825128
7.93,1643.9668304601894
7.94,1648.8281188679898
7.95,1653.6867579689876
7.96,1658.5426808262582
7.97,1663.395820502874
7.98,1668.2461100619116
7.99,1673.0934825664428
8.0,1677.9378710795424
8.01,1682.7792086642858
8.02,1687.6174283837445
8.03,1692.4524633009949
8.04,1697.2842464791104
8.05,1702.1127109811655
8.06,1706.937789870233
8.07,1711.7594162093876
8.08,1716.577523061704
8.09,1721.3920434902554
8.1,1726.2029105581175
8.11,1731.0100573283626
8.12,1735.8134168640654
8.13,1740.6129222283012
8.14,1745.4085064841424
8.15,1750.2001026946632
8.16,1754.987643922939
8.17,1759.7710632320427
8.18,1764.550293685049
8.19,1769.325268345032
8.2,1774.095920275065
8.21,1778.8621825382247
8.22,1783.6239881975816
8.23,1788.3812703162123
8.24,1793.13396195719
8.25,1797.8819961835886
8.26,1802.6253060584825
8.27,1807.3638246449457
8.28,1812.0974850060527
8.29,1816.826220204877
8.3,1821.5499633044944
8.31,1826.2686473679764
8.32,1830.9822054583988
8.33,1835.690570638835
8.34,1840.3936759723592
8.35,1845.0914545220455
8.36,1849.7838393509687
8.37,1854.4707635222028
8.38,1859.152160098822
8.39,1863.8279621438985
8.4,1868.4981027205083
8.41,1873.162514891725
8.42,1877.8211317206224
8.43,1882.4738862702757
8.44,1887.1207116037576
8.45,1891.761540784143
8.46,1896.3963068745063
8.47,1901.024942937921
8.48,1905.6473820374608
8.49,1910.263557236201
8.5,1914.873401597214
8.51,1919.476848183576
8.52,1924.0738300583596
8.53,1928.6642802846395
8.54,1933.2481319254896
8.55,1937.825318043985
8.56,1942.3957717031983
8.57,1946.959425966204
8.58,1951.5162138960768
8.59,1956.06606855589
8.6,1960.6089230087184
8.61,1965.1447103176356
8.62,1969.6733635457165
8.63,1974.1948157560344
8.64,1978.709000011664
8.65,1983.2158493756783
8.66,1987.715296911152
8.67,1992.20727568116
8.68,1996.691718748776
8.69,2001.168559177073
8.7,2005.6377300291265
8.71,2010.0991643680109
8.72,2014.5527952567984
8.73,2018.9985557585649
8.74,2023.4363789363829
8.75,2027.866197853328
8.76,2032.2879455724735
8.77,2036.701555156894
8.78,2041.1069596696636
8.79,2045.5040921738555
8.8,2049.892885732545
8.81,2054.273273408806
8.82,2058.645188265712
8.83,2063.0085633663366
8.84,2067.363331773755
8.85,2071.7094265510414
8.86,2076.046780761269
8.87,2080.3753274675128
8.88,2084.694999732847
8.89,2089.005730620345
8.9,2093.30745319308
8.91,2097.600100514128
8.92,2101.883605646562
8.93,2106.1579016534565
8.94,2110.422921597886
8.95,2114.6785985429237
8.96,2118.9248655516453
8.97,2123.161655687122
8.98,2127.3889020124307
8.99,2131.606537590644
9.0,2135.814495484837
9.01,2140.012708758083
9.02,2144.2011104734565
9.03,2148.379633694032
9.04,2152.548211482881
9.05,2156.7067769030823
9.06,2160.8552630177064
9.07,2164.993602889828
9.08,2169.121729582522
9.09,2173.2395761588623
9.1,2177.3470756819224
9.11,2181.4441612147766
9.12,2185.5307658205
9.13,2189.6068225621666
9.14,2193.6722645028485
9.15,2197.7270247056213
9.16,2201.7710362335592
9.17,2205.8042321497364
9.18,2209.8265455172264
9.19,2213.8379093991034
9.2,2217.838256858442
9.21,2221.827520958316
9.22,2225.8056347618
9.23,2229.772531331967
9.24,2233.728143731892
9.25,2237.6724050246485
9.26,2241.6052482733107
9.27,2245.5266065409533
9.28,2249.43641289065
9.29,2253.334600385475
9.3,2257.221102088504
9.31,2261.095851062807
9.32,2264.958780371461
9.33,2268.8098230775404
9.34,2272.648912244118
9.35,2276.4759809342686
9.36,2280.2909622110665
9.37,2284.093789137585
9.38,2287.8843947769
9.39,2291.6627121920837
9.4,2295.4286744462097
9.41,2299.182214602354
9.42,2302.9232657235907
9.43,2306.651760872992
9.44,2310.367633113633
9.45,2314.070815508589
9.46,2317.761241120933
9.47,2321.4388430137383
9.48,2325.1035542500804
9.49,2328.7553078930328
9.5,2332.39403700567
9.51,2336.019674651065
9.52,2339.632153892293
9.53,2343.231407792428
9.54,2346.8173694145435
9.55,2350.389971821715
9.56,2353.949148077016
9.57,2357.494831243518
9.58,2361.0269543842987
9.59,2364.5454505624307
9.6,2368.050252840988
9.61,2371.5412942830453
9.62,2375.018507951676
9.63,2378.481826909955
9.64,2381.9311842209554
9.65,2385.366512947753
9.66,2388.78774615342
9.67,2392.1948169010307
9.68,2395.5876582536603
9.69,2398.9662032743827
9.7,2402.3303850262714
9.71,2405.6801365724014
9.72,2409.015390975845
9.73,2412.3360812996784
9.74,2415.642140606975
9.75,2418.9335019608084
9.76,2422.210098424253
9.77,2425.4718630603825
9.78,2428.718728932272
9.79,2431.9506291029948
9.8,2435.167496635626
9.81,2438.3692645932383
9.82,2441.555866038907
9.83,2444.7272340357044
9.84,2447.883301646707
9.85,2451.024001934987
9.86,2454.1492679636203
9.87,2457.25903279568
9.88,2460.35322949424
9.89,2463.4317911223743
9.9,2466.494650743157
9.91,2469.5417414196627
9.92,2472.5729962149653
9.93,2475.58834819214
9.94,2478.5877304142587
9.95,2481.571075944397
9.96,2484.538317845629
9.97,2487.489389181028
9.98,2490.424223013669
9.99,2493.342752406625
10.0,2496.2449104229718
10.01,2499.1306301257814
10.02,2501.9998445781293
10.03,2504.852486843089
10.04,2507.6884899837355
10.05,2510.5077870631426
10.06,2513.310311144384
10.07,2516.095995290533
10.08,2518.864772564666
10.09,2521.616576029854
10.1,2524.351338749174
10.11,2527.0689937856987
10.12,2529.7694742025037
10.13,2532.45271306266
10.14,2535.1186434292445
10.15,2537.7671983653304
10.16,2540.3983109339915
10.17,2543.0119141983023
10.18,2545.6079412213367
10.19,2548.186325066168
10.2,2550.7469987958725
10.21,2553.2898954735238
10.22,2555.814948162193
10.23,2558.3220899249577
10.24,2560.81125382489
10.25,2563.282372925066
10.26,2565.7353802885577
10.27,2568.1702089784403
10.28,2570.5867920577875
10.29,2572.9850625896734
10.3,2575.364953637173
10.31,2577.7263982633585
10.32,2580.069329531306
10.33,2582.393680504089
10.34,2584.699384244781
10.35,2586.986373816456
10.36,2589.2545822821894
10.37,2591.5039427050533
10.38,2593.7343881481247
10.39,2595.945851674475
10.4,2598.1382663471804
10.41,2600.311565229312
10.42,2602.4656813839474
10.43,2604.600547874158
10.44,2606.71609776302
10.45,2608.812264113606
10.46,2610.888979988992
10.47,2612.9461784522496
10.48,2614.9837925664538
10.49,2617.0017553946795
10.5,2619.0
10.51,2620.97848910797
10.52,2622.9373040940627
10.53,2624.876555996233
10.54,2626.796355852435
10.55,2628.696814700624
10.56,2630.578043578751
10.57,2632.440153524772
10.58,2634.283255576641
10.59,2636.107460772312
10.6,2637.9128801497395
10.61,2639.6996247468774
10.62,2641.467805601679
10.63,2643.2175337521
10.64,2644.9489202360924
10.65,2646.662076091613
10.66,2648.357112356613
10.67,2650.034140069048
10.68,2651.6932702668723
10.69,2653.33461398804
10.7,2654.958282270504
10.71,2656.5643861522203
10.72,2658.1530366711418
10.73,2659.724344865222
10.74,2661.278421772417
10.75,2662.8153784306787
10.76,2664.335325877962
10.77,2665.8383751522224
10.78,2667.3246372914127
10.79,2668.7942233334866
10.8,2670.2472443163992
10.81,2671.6838112781043
10.82,2673.104035256555
10.83,2674.5080272897067
10.84,2675.8958984155133
10.85,2677.267759671928
10.86,2678.623722096906
10.87,2679.9638967284004
10.88,2681.2883946043667
10.89,2682.597326762758
10.9,2683.8908042415287
10.91,2685.168938078633
10.92,2686.4318393120247
10.93,2687.679618979658
10.94,2688.912388119487
10.95,2690.130257769465
10.96,2691.333338967549
10.97,2692.521742751689
10.98,2693.695580159841
10.99,2694.8549622299606
11.0,2696.0
11.01,2697.1308171731566
11.02,2698.2475881135965
11.03,2699.350499850729
11.04,2700.439739413964
11.05,2701.5154938327105
11.06,2702.5779501363763
11.07,2703.627295354373
11.08,2704.663716516107
11.09,2705.687400650989
11.1,2706.698534788428
11.11,2707.697305957833
11.12,2708.6839011886136
11.13,2709.658507510179
11.14,2710.621311951938
11.15,2711.5725015433004
11.16,2712.512263313673
11.17,2713.4407842924684
11.18,2714.358251509094
11.19,2715.264851992958
11.2,2716.160772773472
11.21,2717.0462008800428
11.22,2717.921323342081
11.23,2718.7863271889955
11.24,2719.641399450196
11.25,2720.48672715509
11.26,2721.3224973330884
11.27,2722.1488970136
11.28,2722.966113226033
11.29,2723.774332999797
11.3,2724.5737433643017
11.31,2725.3645313489565
11.32,2726.146883983169
11.33,2726.92098829635
11.34,2727.6870313179083
11.35,2728.445200077252
11.36,2729.195681603792
11.37,2729.938662926936
11.38,2730.674331076094
11.39,2731.402873080675
11.4,2732.124475970088
11.41,2732.839326773742
11.42,2733.547612521047
11.43,2734.249520241411
11.44,2734.9452369642445
11.45,2735.634949718956
11.46,2736.3188455349537
11.47,2736.997111441648
11.48,2737.6699344684475
11.49,2738.3375016447617
11.5,2739.0
11.51,2739.6575861994047
11.52,2740.310295451552
11.53,2740.9581326008497
11.54,2741.601102491708
11.55,2742.2392099685367
11.56,2742.872459875745
11.57,2743.50085705774
11.58,2744.124406358934
11.59,2744.743112623734
11.6,2745.3569806965497
11.61,2745.96601542179
11.62,2746.5702216438654
11.63,2747.169604207184
11.64,2747.764167956156
11.65,2748.353917735189
11.66,2748.9388583886944
11.67,2749.51899476108
11.68,2750.094331696754
11.69,2750.6648740401283
11.7,2751.230626635609
11.71,2751.7915943276084
11.72,2752.3477819605337
11.73,2752.8991943787946
11.74,2753.4458364268007
11.75,2753.98771294896
11.76,2754.5248287896834
11.77,2755.05718879338
11.78,2755.584797804457
11.79,2756.107660667326
11.8,2756.625782226395
11.81,2757.139167326073
11.82,2757.64782081077
11.83,2758.1517475248943
11.84,2758.650952312856
11.85,2759.145440019064
11.86,2759.635215487927
11.87,2760.120283563855
11.88,2760.6006490912573
11.89,2761.076316914542
11.9,2761.54729187812
11.91,2762.013578826399
11.92,2762.4751826037887
11.93,2762.9321080546983
11.94,2763.3843600235373
11.95,2763.8319433547144
11.96,2764.27486289264
11.97,2764.7131234817216
11.98,2765.146729966369
11.99,2765.575687190992
12.0,2766.0
12.01,2766.419662029225
12.02,2766.834622080198
12.03,2767.2448177458728
12.04,2767.650186619203
12.05,2768.050666293144
12.06,2768.4461943606466
12.07,2768.836708414668
12.08,2769.22214604816
12.09,2769.602444854078
12.1,2769.977542425375
12.11,2770.347376355006
12.12,2770.711884235924
12.13,2771.0710036610835
12.14,2771.4246722234384
12.15,2771.7728275159425
12.16,2772.11540713155
12.17,2772.4523486632143
12.18,2772.7835897038904
12.19,2773.109067846532
12.2,2773.428720684092
12.21,2773.742485809525
12.22,2774.050300815785
12.23,2774.3521032958265
12.24,2774.647830842603
12.25,2774.937421049068
12.26,2775.2208115081767
12.27,2775.497939812882
12.28,2775.768743556139
12.29,2776.0331603309
12.3,2776.29112773012
12.31,2776.542583346753
12.32,2776.7874647737526
12.33,2777.0257096040737
12.34,2777.2572554306685
12.35,2777.4820398464926
12.36,2777.700000444499
12.37,2777.9110748176427
12.38,2778.1152005588765
12.39,2778.312315261155
12.4,2778.502356517433
12.41,2778.6852619206625
12.42,2778.8609690637986
12.43,2779.029415539795
12.44,2779.190538941607
12.45,2779.3442768621867
12.46,2779.4905668944884
12.47,2779.629346631468
12.48,2779.760553666076
12.49,2779.884125591269
12.5,2780.0
12.51,2780.108157683694
12.52,2780.208752227655
12.53,2780.301980415659
12.54,2780.388039031479
12.55,2780.467124858891
12.56,2780.5394346816697
12.57,2780.60516528359
12.58,2780.664513448427
12.59,2780.717675959956
12.6,2780.76484960195
12.61,2780.806231158186
12.62,2780.8420174124385
12.63,2780.872405148481
12.64,2780.89759115009
12.65,2780.9177722010413
12.66,2780.933145085107
12.67,2780.943906586064
12.68,2780.9502534876856
12.69,2780.9523825737483
12.7,2780.9504906280263
12.71,2780.9447744342942
12.72,2780.935430776327
12.73,2780.922656437901
12.74,2780.906648202789
12.75,2780.887602854767
12.76,2780.86571717761
12.77,2780.8411879550927
12.78,2780.814211970989
12.79,2780.7849860090755
12.8,2780.753706853127
12.81,2780.720571286917
12.82,2780.685776094221
12.83,2780.649518058814
12.84,2780.611993964472
12.85,2780.573400594968
12.86,2780.5339347340773
12.87,2780.4937931655754
12.88,2780.453172673238
12.89,2780.4122700408384
12.9,2780.3712820521523
12.91,2780.330405490954
12.92,2780.2898371410192
12.93,2780.2497737861218
12.94,2780.210412210038
12.95,2780.171949196542
12.96,2780.134581529409
12.97,2780.0985059924133
12.98,2780.0639193693296
12.99,2780.0310184439336
13.0,2780.0
13.01,2779.971019235999
13.02,2779.944065009182
13.03,2779.919084591495
13.04,2779.896025254884
13.05,2779.874834271296
