wind_speed,GE Vernova GE 3.4-137
2.68,0.0
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.76,0.0
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
3.0,54.0
3.01,55.64640996845412
3.02,57.292528423668685
3.03,58.93845927407699
3.04,60.58430642811263
3.05,62.23017379420895
3.06,63.87616528079955
3.07,65.52238479631774
3.08,67.1689362491971
3.09,68.81592354787101
3.1,70.46345060077303
3.11,72.1116213163365
3.12,73.76053960299502
3.13,75.41030936918189
3.14,77.06103452333073
3.15,78.71281897387487
3.16,80.36576662924791
3.17,82.01998139788317
3.18,83.67556718821425
3.19,85.33262790867445
3.2,86.9912674676974
3.21,88.65158977371641
3.22,90.31369873516508
3.23,91.97769826047676
3.24,93.64369225808504
3.25,95.3117846364232
3.26,96.98207930392482
3.27,98.65468016902342
3.28,100.32969114015232
3.29,102.00721612574516
3.3,103.68735903423516
3.31,105.37022377405602
3.32,107.05591425364102
3.33,108.7445343814238
3.34,110.43618806583764
3.35,112.13097921531612
3.36,113.8290117382926
3.37,115.53038954320073
3.38,117.23521653847374
3.39,118.9435966325453
3.4,120.65563373384867
3.41,122.37143175081752
3.42,124.09109459188514
3.43,125.81472616548513
3.44,127.54243038005076
3.45,129.27431114401577
3.46,131.01047236581334
3.47,132.75101795387718
3.48,134.49605181664054
3.49,136.24567786253704
3.5,138.0
3.51,139.75912213746298
3.52,141.52314818335947
3.53,143.29218204612286
3.54,145.06632763418668
3.55,146.84568885598426
3.56,148.63036961994922
3.57,150.4204738345149
3.58,152.2161054081149
3.59,154.0173682491825
3.6,155.82436626615137
3.61,157.63720336745473
3.62,159.4559834615263
3.63,161.2808104567993
3.64,163.11178826170743
3.65,164.9490207846839
3.66,166.79261193416238
3.67,168.64266561857622
3.68,170.499285746359
3.69,172.362576225944
3.7,174.23264096576486
3.71,176.1095838742549
3.72,177.99350885984768
3.73,179.88451983097656
3.74,181.7827206960752
3.75,183.6882153635768
3.76,185.60110774191497
3.77,187.52150173952325
3.78,189.4495012648349
3.79,191.3852102262836
3.8,193.3287325323026
3.81,195.2801720913256
3.82,197.23963281178575
3.83,199.2072186021168
3.84,201.18303337075213
3.85,203.16718102612515
3.86,205.1597654766693
3.87,207.16089063081813
3.88,209.17066039700495
3.89,211.1891786836635
3.9,213.21654939922695
3.91,215.25287645212904
3.92,217.29826375080287
3.93,219.35281520368227
3.94,221.41663471920043
3.95,223.48982620579108
3.96,225.57249357188735
3.97,227.66474072592305
3.98,229.76667157633133
3.99,231.8783900315459
4.0,234.0
4.01,236.13158148169376
4.02,238.27311884289333
4.03,240.4245725414316
4.04,242.5859030351408
4.05,244.75707078185388
4.06,246.93803623940357
4.07,249.12875986562256
4.08,251.32920211834343
4.09,253.5393234553989
4.1,255.7590843346216
4.11,257.98844521384456
4.12,260.2273665509
4.13,262.4758088036208
4.14,264.7337324298397
4.15,267.0010978873896
4.16,269.27786563410257
4.17,271.5639961278119
4.18,273.8594498263499
4.19,276.16418718754966
4.2,278.4781686692434
4.21,280.8013547292641
4.22,283.13370582544434
4.23,285.475182415617
4.24,287.82574495761446
4.25,290.1853539092696
4.26,292.553969728415
4.27,294.9315528728836
4.28,297.318063800508
4.29,299.7134629691205
4.3,302.11771083655424
4.31,304.5307678606417
4.32,306.9525944992158
4.33,309.3831512101089
4.34,311.82239845115384
4.35,314.2702966801834
4.36,316.7268063550303
4.37,319.19188793352697
4.38,321.66550187350623
4.39,324.1476086328008
4.4,326.63816866924344
4.41,329.1371424406667
4.42,331.6444904049033
4.43,334.1601730197859
4.44,336.68415074314754
4.45,339.21638403282026
4.46,341.7568333466373
4.47,344.30545914243095
4.48,346.86222187803435
4.49,349.4270820112798
4.5,352.0
4.51,354.5809919357618
4.52,357.17029644506687
4.53,359.7682077881512
4.54,362.3750202252504
4.55,364.99102801660007
4.56,367.6165254224363
4.57,370.2518067029951
4.58,372.8971661185117
4.59,375.552897929222
4.6,378.2192963953619
4.61,380.8966557771676
4.62,383.58527033487405
4.63,386.2854343287175
4.64,388.9974420189336
4.65,391.7215876657585
4.66,394.45816552942745
4.67,397.20746987017645
4.68,399.9697949482413
4.69,402.745435023858
4.7,405.534684357262
4.71,408.337837208689
4.72,411.1551878383751
4.73,413.9870305065561
4.74,416.8336594734673
4.75,419.6953689993451
4.76,422.57245334442473
4.77,425.4652067689424
4.78,428.373923533134
4.79,431.2988978972347
4.8,434.2404241214806
4.81,437.1987964661075
4.82,440.17430919135154
4.83,443.1672565574478
4.84,446.1779328246325
4.85,449.20663225314127
4.86,452.2536491032101
4.87,455.3192776350744
4.88,458.4038121089703
4.89,461.5075467851333
4.9,464.63077592379983
4.91,467.7737937852047
4.92,470.9368946295842
4.93,474.120372717174
4.94,477.3245223082104
4.95,480.5496376629283
4.96,483.7960130415641
4.97,487.0639427043533
4.98,490.3537209115321
4.99,493.6656419233356
5.0,497.0
5.01,500.3570253907912
5.02,503.7366923010949
5.03,507.13891092532776
5.04,510.5635914579055
5.05,514.010644093244
5.06,517.4799790257597
5.07,520.9715064498689
5.08,524.485136559987
5.09,528.0207795505306
5.1,531.5783456159159
5.11,535.157744950559
5.12,538.7588877488754
5.13,542.3816842052818
5.14,546.026044514194
5.15,549.6918788700286
5.16,553.379097467201
5.17,557.0876105001275
5.18,560.8173281632245
5.19,564.5681606509082
5.2,568.3400181575939
5.21,572.1328108776984
5.22,575.9464490056376
5.23,579.780842735828
5.24,583.6359022626848
5.25,587.5115377806246
5.26,591.4076594840636
5.27,595.3241775674178
5.28,599.2610022251037
5.29,603.2180436515366
5.3,607.1952120411331
5.31,611.1924175883091
5.32,615.2095704874813
5.33,619.2465809330648
5.34,623.3033591194765
5.35,627.3798152411318
5.36,631.4758594924477
5.37,635.5914020678395
5.38,639.7263531617235
5.39,643.8806229685161
5.4,648.0541216826334
5.41,652.2467594984909
5.42,656.4584466105053
5.43,660.6890932130924
5.44,664.9386095006687
5.45,669.2069056676497
5.46,673.4938919084517
5.47,677.7994784174912
5.48,682.1235753891842
5.49,686.466093017946
5.5,690.8269414981935
5.51,695.2060310243426
5.52,699.6032717908093
5.53,704.0185739920103
5.54,708.4518478223608
5.55,712.9030034762773
5.56,717.3719511481759
5.57,721.8586010324728
5.58,726.362863323584
5.59,730.8846482159253
5.6,735.4238659039131
5.61,739.9804265819643
5.62,744.5542404444934
5.63,749.1452176859174
5.64,753.7532685006521
5.65,758.3783030831144
5.66,763.0202316277193
5.67,767.6789643288835
5.68,772.354411381023
5.69,777.0464829785542
5.7,781.7550893158924
5.71,786.4801405874542
5.72,791.2215469876556
5.73,795.9792187109135
5.74,800.7530659516427
5.75,805.5429989042601
5.76,810.3489277631812
5.77,815.1707627228228
5.78,820.0084139776011
5.79,824.861791721931
5.8,829.7308061502295
5.81,834.6153674569126
5.82,839.515385836397
5.83,844.4307714830976
5.84,849.3614345914312
5.85,854.3072853558136
5.86,859.2682339706616
5.87,864.2441906303904
5.88,869.2350655294163
5.89,874.2407688621558
5.9,879.261210823025
5.91,884.2963016064396
5.92,889.3459514068156
5.93,894.4100704185694
5.94,899.4885688361178
5.95,904.5813568538751
5.96,909.6883446662588
5.97,914.8094424676852
5.98,919.94456045257
5.99,925.0936088153284
6.0,930.2564977503774
6.01,935.433137452133
6.02,940.6234381150113
6.03,945.8273099334288
6.04,951.0446631018008
6.05,956.2754078145437
6.06,961.5194542660736
6.07,966.7767126508072
6.08,972.0470931631596
6.09,977.330505997547
6.1,982.6268613483865
6.11,987.9360694100936
6.12,993.2580403770838
6.13,998.592684443774
6.14,1003.93991180458
6.15,1009.2996326539186
6.16,1014.6717571862048
6.17,1020.0561955958548
6.18,1025.452858077285
6.19,1030.8616548249126
6.2,1036.2824960331518
6.21,1041.7152918964198
6.22,1047.159952609132
6.23,1052.6163883657057
6.24,1058.0845093605558
6.25,1063.564225788099
6.26,1069.055447842751
6.27,1074.5580857189282
6.28,1080.0720496110473
6.29,1085.597249713523
6.3,1091.1335962207727
6.31,1096.680999327211
6.32,1102.2393692272565
6.33,1107.8086161153226
6.34,1113.3886501858265
6.35,1118.9793816331846
6.36,1124.5807206518132
6.37,1130.1925774361275
6.38,1135.814862180544
6.39,1141.4474850794786
6.4,1147.0903563273482
6.41,1152.7433861185682
6.42,1158.4064846475546
6.43,1164.079562108724
6.44,1169.7625286964926
6.45,1175.4552946052752
6.46,1181.1577700294897
6.47,1186.8698651635502
6.48,1192.5914902018756
6.49,1198.322555338879
6.5,1204.0629707689782
6.51,1209.8126466865888
6.52,1215.5714932861272
6.53,1221.33942076201
6.54,1227.116339308652
6.55,1232.9021591204696
6.56,1238.6967903918794
6.57,1244.500143317298
6.58,1250.31212809114
6.59,1256.1326549078226
6.6,1261.961633961762
6.61,1267.798975447374
6.62,1273.644589559074
6.63,1279.498386491279
6.64,1285.3602764384048
6.65,1291.2301695948677
6.66,1297.1079761550834
6.67,1302.9936063134685
6.68,1308.8869702644383
6.69,1314.7879782024104
6.7,1320.696540321799
6.71,1326.6125668170214
6.72,1332.5359678824934
6.73,1338.4666537126311
6.74,1344.404534501851
6.75,1350.3495204445685
6.76,1356.3015217352
6.77,1362.260448568161
6.78,1368.2262111378698
6.79,1374.19871963874
6.8,1380.177884265188
6.81,1386.1636152116316
6.82,1392.1558226724856
6.83,1398.1544168421658
6.84,1404.1593079150894
6.85,1410.1704060856714
6.86,1416.187621548329
6.87,1422.2108644974774
6.88,1428.2400451275323
6.89,1434.2750736329112
6.9,1440.31586020803
6.91,1446.362315047304
6.92,1452.4143483451492
6.93,1458.4718702959824
6.94,1464.5347910942196
6.95,1470.6030209342766
6.96,1476.6764700105696
6.97,1482.755048517514
6.98,1488.8386666495276
6.99,1494.9272346010252
7.0,1501.0206625664227
7.01,1507.1188607401373
7.02,1513.2217393165838
7.03,1519.3292084901802
7.04,1525.4411784553406
7.05,1531.557559406482
7.06,1537.6782615380205
7.07,1543.8031950443724
7.08,1549.932270119953
7.09,1556.0653969591792
7.1,1562.2024857564666
7.11,1568.343446706232
7.12,1574.4881900028902
7.13,1580.6366258408582
7.14,1586.788664414552
7.15,1592.9442159183886
7.16,1599.1031905467823
7.17,1605.2654984941505
7.18,1611.4310499549083
7.19,1617.5997551234736
7.2,1623.7715241942606
7.21,1629.946267361686
7.22,1636.1238948201662
7.23,1642.3043167641172
7.24,1648.4874433879547
7.25,1654.6731848860952
7.26,1660.8614514529545
7.27,1667.052153282949
7.28,1673.245200570495
7.29,1679.4405035100078
7.3,1685.637972295904
7.31,1691.8375171226
7.32,1698.0390481845118
7.33,1704.242475676055
7.34,1710.4477097916454
7.35,1716.6546607257003
7.36,1722.8632386726356
7.37,1729.0733538268669
7.38,1735.2849163828096
7.39,1741.497836534881
7.4,1747.7120244774972
7.41,1753.927390405073
7.42,1760.143844512026
7.43,1766.3612969927713
7.44,1772.579658041726
7.45,1778.798837853305
7.46,1785.018746621925
7.47,1791.2392945420029
7.48,1797.460391807953
7.49,1803.6819486141928
7.5,1809.903875155138
7.51,1816.1260816252045
7.52,1822.3484782188084
7.53,1828.5709751303664
7.54,1834.7934825542948
7.55,1841.015910685008
7.56,1847.2381697169228
7.57,1853.4601698444567
7.58,1859.681821262024
7.59,1865.9030341640423
7.6,1872.123718744927
7.61,1878.3437851990936
7.62,1884.563143720959
7.63,1890.7817045049396
7.64,1896.99937774545
7.65,1903.216073636908
7.66,1909.4317023737287
7.67,1915.6461741503283
7.68,1921.8593991611235
7.69,1928.07128760053
7.7,1934.2817496629636
7.71,1940.4906955428405
7.72,1946.6980354345765
7.73,1952.9036795325892
7.74,1959.1075380312936
7.75,1965.309521125105
7.76,1971.5095390084407
7.77,1977.7075018757168
7.78,1983.9033199213493
7.79,1990.0969033397532
7.8,1996.2881623253456
7.81,2002.4770070725428
7.82,2008.6633477757612
7.83,2014.847094629416
7.84,2021.0281578279223
7.85,2027.2064475656985
7.86,2033.38187403716
7.87,2039.554347436722
7.88,2045.7237779588013
7.89,2051.890075797813
7.9,2058.053151148176
7.91,2064.212914204303
7.92,2070.369275160612
7.93,2076.522144211518
7.94,2082.6714315514387
7.95,2088.817047374788
7.96,2094.9589018759843
7.97,2101.096905249442
7.98,2107.230967689579
7.99,2113.360999390809
8.0,2119.48691054755
8.01,2125.6086113542174
8.02,2131.726012005227
8.03,2137.839022694995
8.04,2143.9475536179384
8.05,2150.0515149684734
8.06,2156.1508169410145
8.07,2162.245369729978
8.08,2168.335083529781
8.09,2174.41986853484
8.1,2180.4996349395697
8.11,2186.574292938387
8.12,2192.643752725707
8.13,2198.7079244959486
8.14,2204.766718443525
8.15,2210.8200447628524
8.16,2216.867813648348
8.17,2222.9099352944286
8.18,2228.946319895508
8.19,2234.9768776460046
8.2,2241.0015187403324
8.21,2247.020153372911
8.22,2253.0326917381526
8.23,2259.0390440304755
8.24,2265.039120444294
8.25,2271.0328311740263
8.26,2277.020086414086
8.27,2283.000796358892
8.28,2288.9748712028595
8.29,2294.942221140403
8.3,2300.902756365942
8.31,2306.8563870738885
8.32,2312.803023458661
8.33,2318.742575714675
8.34,2324.6749540363467
8.35,2330.6000686180923
8.36,2336.517829654328
8.37,2342.428147339469
8.38,2348.3309318679344
8.39,2354.226093434136
8.4,2360.113542232493
8.41,2365.99318845742
8.42,2371.864942303332
8.43,2377.7287139646483
8.44,2383.5844136357828
8.45,2389.4319515111524
8.46,2395.271237785173
8.47,2401.102182652261
8.48,2406.924696306831
8.49,2412.738688943301
8.5,2418.5440707560856
8.51,2424.3407519396023
8.52,2430.128642688266
8.53,2435.9076531964934
8.54,2441.677693658701
8.55,2447.438674269305
8.56,2453.1905052227203
8.57,2458.933096713363
8.58,2464.6663589356504
8.59,2470.390202083998
8.6,2476.104536352821
8.61,2481.809271936537
8.62,2487.504319029562
8.63,2493.189587826312
8.64,2498.8649885212017
8.65,2504.5304313086485
8.66,2510.185826383068
8.67,2515.831083938877
8.68,2521.466114170491
8.69,2527.090827272326
8.7,2532.7051334387984
8.71,2538.3089428643243
8.72,2543.9021657433204
8.73,2549.4847122702004
8.74,2555.056492639383
8.75,2560.617417045283
8.76,2566.167395682318
8.77,2571.706338744902
8.78,2577.234156427452
8.79,2582.7507589243846
8.8,2588.2560564301166
8.81,2593.749959139062
8.82,2599.232377245638
8.83,2604.7032209442605
8.84,2610.1624004293453
8.85,2615.609825895309
8.86,2621.0454075365674
8.87,2626.469055547537
8.88,2631.880680122635
8.89,2637.280191456275
8.9,2642.6674997428745
8.91,2648.042515176849
8.92,2653.405147952616
8.93,2658.755308264589
8.94,2664.092906307187
8.95,2669.417852274824
8.96,2674.7300563619183
8.97,2680.0294287628835
8.98,2685.315879672137
8.99,2690.589319284094
9.0,2695.849657793172
9.01,2701.096805393787
9.02,2706.3306722803536
9.03,2711.5511686472883
9.04,2716.7582046890075
9.05,2721.95169059993
9.06,2727.131536574467
9.07,2732.2976528070376
9.08,2737.449949492058
9.09,2742.588336823943
9.1,2747.7127249971086
9.11,2752.823024205972
9.12,2757.919144644949
9.13,2763.000996508457
9.14,2768.068489990909
9.15,2773.121535286723
9.16,2778.1600425903152
9.17,2783.183922096101
9.18,2788.193083998497
9.19,2793.1874384919192
9.2,2798.166895770784
9.21,2803.1313660295077
9.22,2808.080759462505
9.23,2813.014986264193
9.24,2817.9339566289877
9.25,2822.837580751305
9.26,2827.7257688255613
9.27,2832.598431046172
9.28,2837.4554776075547
9.29,2842.296818704124
9.3,2847.122364530297
9.31,2851.9320252804905
9.32,2856.7257111491176
9.33,2861.503332330597
9.34,2866.264799019344
9.35,2871.010021409774
9.36,2875.7389096963043
9.37,2880.451374073351
9.38,2885.1473247353306
9.39,2889.826671876657
9.4,2894.489325691748
9.41,2899.1351963750194
9.42,2903.764194120888
9.43,2908.376229123768
9.44,2912.9712115780767
9.45,2917.549051678231
9.46,2922.109659618646
9.47,2926.652945593737
9.48,2931.178819797922
9.49,2935.687192425617
9.5,2940.177973671236
9.51,2944.651073729196
9.52,2949.106402793914
9.53,2953.543871059805
9.54,2957.9633887212863
9.55,2962.364865972774
9.56,2966.748213008683
9.57,2971.11334002343
9.58,2975.4601572114307
9.59,2979.7885747671016
9.6,2984.0985028848586
9.61,2988.3898517591183
9.62,2992.6625315842966
9.63,2996.916452554809
9.64,3001.151524865073
9.65,3005.3676587095038
9.66,3009.564764282515
9.67,3013.742751778528
9.68,3017.9015313919544
9.69,3022.0410133172127
9.7,3026.1611077487178
9.71,3030.261724880887
9.72,3034.3427749081347
9.73,3038.4041680248783
9.74,3042.445814425534
9.75,3046.467624304517
9.76,3050.469507856244
9.77,3054.451375275131
9.78,3058.4131367555938
9.79,3062.354702492048
9.8,3066.275982678912
9.81,3070.1768875106
9.82,3074.0573271815283
9.83,3077.9172118861125
9.84,3081.7564518187696
9.85,3085.574957173915
9.86,3089.3726381459664
9.87,3093.1494049293387
9.88,3096.905167718447
9.89,3100.63983670771
9.9,3104.3533220915406
9.91,3108.0455340643566
9.92,3111.716382820575
9.93,3115.36577855461
9.94,3118.9936314608794
9.95,3122.5998517337985
9.96,3126.184349567784
9.97,3129.74703515725
9.98,3133.2878186966145
9.99,3136.806610380293
10.0,3140.3033204027024
10.01,3143.777858958258
10.02,3147.230136241376
10.03,3150.660062446472
10.04,3154.067547767963
10.05,3157.452502400265
10.06,3160.814836537794
10.07,3164.1544603749644
10.08,3167.4712841061964
10.09,3170.7652179259007
10.1,3174.0361720284973
10.11,3177.284056608401
10.12,3180.5087818600296
10.13,3183.7102579777966
10.14,3186.88839515612
10.15,3190.0431035894144
10.16,3193.174293472097
10.17,3196.2818749985827
10.18,3199.365758363289
10.19,3202.425853760631
10.2,3205.4620713850254
10.21,3208.474321430889
10.22,3211.4625140926364
10.23,3214.4265595646843
10.24,3217.3663680414484
10.25,3220.2818497173457
10.26,3223.172914786792
10.27,3226.0394734442025
10.28,3228.881435883995
10.29,3231.698712300584
10.3,3234.4912128883866
10.31,3237.258847841817
10.32,3240.001527355295
10.33,3242.719161623233
10.34,3245.411660840049
10.35,3248.078935200159
10.36,3250.7208948979787
10.37,3253.337450127924
10.38,3255.928511084412
10.39,3258.4939879618573
10.4,3261.033790954678
10.41,3263.5478302572874
10.42,3266.0360160641044
10.43,3268.4982585695434
10.44,3270.934467968021
10.45,3273.344554453953
10.46,3275.728428221757
10.47,3278.085999465848
10.48,3280.41717838064
10.49,3282.7218751605524
10.5,3285.0
10.51,3287.251502754883
10.52,3289.4764919270383
10.53,3291.6751156797877
10.54,3293.847522176452
10.55,3295.9938595803533
10.56,3298.1142760548123
10.57,3300.208919763149
10.58,3302.2779388686868
10.59,3304.321481534746
10.6,3306.3396959246484
10.61,3308.3327302017137
10.62,3310.300732529265
10.63,3312.243851070624
10.64,3314.162233989109
10.65,3316.056029448044
10.66,3317.9253856107493
10.67,3319.770450640546
10.68,3321.5913727007555
10.69,3323.3882999547
10.7,3325.1613805657
10.71,3326.9107626970763
10.72,3328.6365945121506
10.73,3330.339024174244
10.74,3332.018199846678
10.75,3333.674269692774
10.76,3335.307381875853
10.77,3336.917684559237
10.78,3338.5053259062456
10.79,3340.070454080202
10.8,3341.613217244427
10.81,3343.133763562241
10.82,3344.6322411969654
10.83,3346.1087983119223
10.84,3347.5635830704323
10.85,3348.9967436358165
10.86,3350.408428171397
10.87,3351.7987848404937
10.88,3353.16796180643
10.89,3354.516107232525
10.9,3355.843369282102
10.91,3357.149896118481
10.92,3358.4358359049843
10.93,3359.70133680493
10.94,3360.946546981643
10.95,3362.171614598444
10.96,3363.376687818653
10.97,3364.561914805592
10.98,3365.727443722581
10.99,3366.873422732944
11.0,3368.0
11.01,3369.1073407586705
11.02,3370.195678530275
11.03,3371.265263907734
11.04,3372.316347483966
11.05,3373.349179851892
11.06,3374.3640116044294
11.07,3375.3610933344985
11.08,3376.3406756350187
11.09,3377.3030090989105
11.1,3378.248344319092
11.11,3379.1769318884835
11.12,3380.089022400004
11.13,3380.984866446573
11.14,3381.864714621111
11.15,3382.7288175165368
11.16,3383.577425725769
11.17,3384.410789841728
11.18,3385.229160457333
11.19,3386.0327881655035
11.2,3386.82192355916
11.21,3387.596817231219
11.22,3388.357719774602
11.23,3389.1048817822307
11.24,3389.838553847021
11.25,3390.5589865618945
11.26,3391.266430519769
11.27,3391.9611363135664
11.28,3392.643354536204
11.29,3393.3133357806014
11.3,3393.971330639679
11.31,3394.617589706356
11.32,3395.252363573552
11.33,3395.875902834186
11.34,3396.4884580811777
11.35,3397.090279907447
11.36,3397.6816189059123
11.37,3398.2627256694946
11.38,3398.833850791112
11.39,3399.395244863685
11.4,3399.947158480133
11.41,3400.4898422333745
11.42,3401.02354671633
11.43,3401.5485225219177
11.44,3402.0650202430597
11.45,3402.5732904726724
11.46,3403.073583803676
11.47,3403.5661508289927
11.48,3404.051242141538
11.49,3404.5291083342345
11.5,3405.0
11.51,3405.464134210434
11.52,3405.921593951858
11.53,3406.3724286892743
11.54,3406.81668788768
11.55,3407.254421012079
11.56,3407.6856775274705
11.57,3408.1105068988554
11.58,3408.528958591235
11.59,3408.9410820696103
11.6,3409.3469267989813
11.61,3409.74654224435
11.62,3410.1399778707155
11.63,3410.52728314308
11.64,3410.908507526445
11.65,3411.2837004858097
11.66,3411.652911486175
11.67,3412.016189992543
11.68,3412.373585469913
11.69,3412.725147383286
11.7,3413.070925197664
11.71,3413.4109683780466
11.72,3413.745326389436
11.73,3414.074048696832
11.74,3414.3971847652347
11.75,3414.7147840596454
11.76,3415.026896045066
11.77,3415.3335701864967
11.78,3415.6348559489384
11.79,3415.9308027973907
11.8,3416.221460196856
11.81,3416.5068776123344
11.82,3416.787104508827
11.83,3417.0621903513334
11.84,3417.3321846048566
11.85,3417.5971367343964
11.86,3417.857096204952
11.87,3418.1121124815254
11.88,3418.362235029119
11.89,3418.6075133127324
11.9,3418.8479967973653
11.91,3419.0837349480203
11.92,3419.3147772296966
11.93,3419.5411731073955
11.94,3419.762972046119
11.95,3419.980223510867
11.96,3420.1929769666394
11.97,3420.4012818784386
11.98,3420.605187711264
11.99,3420.8047439301176
12.0,3421.0
12.01,3421.1910103995906
12.02,3421.377849662289
12.03,3421.5605973351703
12.04,3421.739332965312
12.05,3421.914136099794
12.06,3422.0850862856905
12.07,3422.25226307008
12.08,3422.415746000041
12.09,3422.575614622649
12.1,3422.7319484849813
12.11,3422.8848271341167
12.12,3423.034330117131
12.13,3423.1805369811023
12.14,3423.323527273108
12.15,3423.463380540225
12.16,3423.6001763295308
12.17,3423.733994188102
12.18,3423.8649136630165
12.19,3423.993014301352
12.2,3424.1183756501846
12.21,3424.2410772565927
12.22,3424.3611986676524
12.23,3424.478819430444
12.24,3424.5940190920405
12.25,3424.7068771995214
12.26,3424.8174732999646
12.27,3424.925886940446
12.28,3425.0321976680434
12.29,3425.1364850298346
12.3,3425.2388285728966
12.31,3425.3393078443064
12.32,3425.4380023911417
12.33,3425.5349917604794
12.34,3425.630355499397
12.35,3425.724173154972
12.36,3425.8165242742803
12.37,3425.9074884044007
12.38,3425.997145092411
12.39,3426.085573885387
12.4,3426.172854330406
12.41,3426.259065974547
12.42,3426.3442883648854
12.43,3426.428601048499
12.44,3426.512083572466
12.45,3426.5948154838625
12.46,3426.6768763297664
12.47,3426.758345657255
12.48,3426.839303013405
12.49,3426.919827945295
12.5,3427.0
12.51,3427.079880191203
12.52,3427.1594553989885
12.53,3427.238693970048
12.54,3427.317564251071
12.55,3427.396034588748
12.56,3427.474073329769
12.57,3427.551648820824
12.58,3427.628729408604
12.59,3427.705283439797
12.6,3427.7812792610944
12.61,3427.8566852191857
12.62,3427.9314696607607
12.63,3428.0056009325103
12.64,3428.0790473811244
12.65,3428.1517773532937
12.66,3428.223759195705
12.67,3428.294961255053
12.68,3428.365351878024
12.69,3428.4348994113097
12.7,3428.5035722016005
12.71,3428.571338595585
12.72,3428.6381669399543
12.73,3428.704025581399
12.74,3428.768882866607
12.75,3428.8327071422705
12.76,3428.895466755079
12.77,3428.9571300517227
12.78,3429.017665378889
12.79,3429.0770410832724
12.8,3429.13522551156
12.81,3429.1921870104425
12.82,3429.2478939266102
12.83,3429.3023146067526
12.84,3429.3554173975594
12.85,3429.4071706457225
12.86,3429.45754269793
12.87,3429.5065019008725
12.88,3429.5540166012406
12.89,3429.6000551457246
12.9,3429.644585881013
12.91,3429.687577153797
12.92,3429.7289973107668
12.93,3429.768814698611
12.94,3429.8069976640213
12.95,3429.843514553688
12.96,3429.8783337142986
12.97,3429.911423492545
12.98,3429.942752235118
12.99,3429.972288288706
13.0,3430.0
13.01,3430.0258688356016
13.02,3430.049928741761
13.03,3430.072226784642
13.04,3430.092810030407
13.05,3430.111725545217
13.06,3430.129020395236
