wind_speed,AN Bonus 1000/54
2.68,0.0
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.76,0.0
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
3.0,7.43
3.01,7.556269363636617
3.02,7.685824220386174
3.03,7.818630988756557
3.04,7.954656087255674
3.05,8.093865934391415
3.06,8.236226948671694
3.07,8.381705548604392
3.08,8.53026815269743
3.09,8.681881179458685
3.1,8.836511047396074
3.11,8.994124175017483
3.12,9.154686980830826
3.13,9.318165883343983
3.14,9.484527301064876
3.15,9.653737652501382
3.16,9.825763356161415
3.17,10.00057083055287
3.18,10.178126494183651
3.19,10.358396765561649
3.2,10.541348063194768
3.21,10.726946805590904
3.22,10.915159411257966
3.23,11.105952298703832
3.24,11.299291886436434
3.25,11.495144592963635
3.26,11.69347683679336
3.27,11.894255036433506
3.28,12.09744561039196
3.29,12.303014977176638
3.3,12.510929555295416
3.31,12.72115576325622
3.32,12.933660019566924
3.33,13.148408742735452
3.34,13.365368351269684
3.35,13.584505263677531
3.36,13.805785898466878
3.37,14.029176674145646
3.38,14.254644009221714
3.39,14.482154322202998
3.4,14.71167403159738
3.41,14.94316955591278
3.42,15.176607313657074
3.43,15.41195372333818
3.44,15.649175203463985
3.45,15.888238172542405
3.46,16.129109049081315
3.47,16.37175425158864
3.48,16.616140198572257
3.49,16.862233308540084
3.5,17.11
3.51,17.359406691459917
3.52,17.610419801427742
3.53,17.86300574841136
3.54,18.11713095091869
3.55,18.372761827457595
3.56,18.62986479653601
3.57,18.88840627666181
3.58,19.148352686342925
3.59,19.409670444087222
3.6,19.67232596840262
3.61,19.936285677797
3.62,20.201515990778283
3.63,20.46798332585435
3.64,20.73565410153312
3.65,21.00449473632247
3.66,21.27447164873032
3.67,21.545551257264545
3.68,21.81769998043308
3.69,22.09088423674378
3.7,22.365070444704585
3.71,22.640225022823365
3.72,22.91631438960804
3.73,23.19330496356649
3.74,23.47116316320664
3.75,23.749855407036364
3.76,24.029348113563568
3.77,24.30960770129617
3.78,24.59060058874204
3.79,24.872293194409103
3.8,25.154651936805227
3.81,25.437643234438355
3.82,25.721233505816347
3.83,26.005389169447128
3.84,26.29007664383858
3.85,26.575262347498622
3.86,26.860912698935127
3.87,27.146994116656018
3.88,27.43347301916917
3.89,27.72031582498252
3.9,28.00748895260393
3.91,28.29495882054132
3.92,28.58269184730257
3.93,28.87065445139561
3.94,29.158813051328305
3.95,29.447134065608587
3.96,29.73558391274433
3.97,30.024129011243453
3.98,30.31273577961383
3.99,30.60137063636339
4.0,30.89
4.01,31.178604670523686
4.02,31.467222973902835
4.03,31.75590761759799
4.04,32.044711309069605
4.05,32.333686755778174
4.06,32.62288666518426
4.07,32.91236374474833
4.08,33.202170701930875
4.09,33.49236024419241
4.1,33.78298507899345
4.11,34.07409791379452
4.12,34.365751456056046
4.13,34.657998413238595
4.14,34.950891492802654
4.15,35.24448340220874
4.16,35.538826848917324
4.17,35.83397454038894
4.18,36.12997918408406
4.19,36.42689348746324
4.2,36.72477015798693
4.21,37.02366190311564
4.22,37.3236214303099
4.23,37.62470144703021
4.24,37.92695466073704
4.25,38.23043377889092
4.26,38.53519150895234
4.27,38.84128055838183
4.28,39.148753634639895
4.29,39.45766344518699
4.3,39.76806269748364
4.31,40.080004098990365
4.32,40.39354035716768
4.33,40.70872417947604
4.34,41.02560827337599
4.35,41.344245346328
4.36,41.66468810579262
4.37,41.98698925923031
4.38,42.311201514101576
4.39,42.63737757786694
4.4,42.965570157986924
4.41,43.295831961921984
4.42,43.62821569713264
4.43,43.9627740710794
4.44,44.299559791222805
4.45,44.63862556502328
4.46,44.980024099941375
4.47,45.32380810343759
4.48,45.67003028297246
4.49,46.01874334600642
4.5,46.37
4.51,46.72384582644531
4.52,47.08029790296085
4.53,47.43936618119672
4.54,47.80106061280294
4.55,48.16539114942965
4.56,48.53236774272693
4.57,48.90200034434491
4.58,49.274298905933584
4.59,49.649273379143104
4.6,50.02693371562352
4.61,50.40728986702501
4.62,50.79035178499753
4.63,51.17612942119125
4.64,51.56463272725623
4.65,51.95587165484261
4.66,52.34985615560039
4.67,52.7465961811797
4.68,53.14610168323065
4.69,53.54838261340331
4.7,53.95344892334776
4.71,54.36131056471408
4.72,54.77197748915236
4.73,55.18545964831275
4.74,55.60176699384523
4.75,56.020909477399954
4.76,56.442897050627
4.77,56.86773966517645
4.78,57.295447272698446
4.79,57.72602982484297
4.8,58.159497273260165
4.81,58.59585956960013
4.82,59.03512666551296
4.83,59.4773085126487
4.84,59.92241506265746
4.85,60.37045626718933
4.86,60.82144207789442
4.87,61.27538244642275
4.88,61.73228732442448
4.89,62.19216666354966
4.9,62.65503041544842
4.91,63.12088853177077
4.92,63.589750964166846
4.93,64.06162766428672
4.94,64.53652858378055
4.95,65.01446367429831
4.96,65.49544288749014
4.97,65.97947617500614
4.98,66.46657348849642
4.99,66.95674477961099
5.0,67.45
5.01,67.94634661704164
5.02,68.44578216102677
5.03,68.94830167797434
5.04,69.45390021390325
5.05,69.96257281483248
5.06,70.47431452678101
5.07,70.9891203957678
5.08,71.50698546781176
5.09,72.02790478893183
5.1,72.55187340514706
5.11,73.07888636247635
5.12,73.60893870693862
5.13,74.14202548455287
5.14,74.67814174133804
5.15,75.21728252331312
5.16,75.75944287649698
5.17,76.30461784690863
5.18,76.85280248056701
5.19,77.40399182349117
5.2,77.9581809216999
5.21,78.51536482121222
5.22,79.07553856804715
5.23,79.63869720822362
5.24,80.20483578776052
5.25,80.77394935267682
5.26,81.3460329489915
5.27,81.92108162272355
5.28,82.49909041989191
5.29,83.08005438651547
5.3,83.66396856861326
5.31,84.25082801220415
5.32,84.84062776330724
5.33,85.43336286794133
5.34,86.02902837212544
5.35,86.62761932187853
5.36,87.22913076321957
5.37,87.83355774216746
5.38,88.44089530474118
5.39,89.05113849695971
5.4,89.66428236484202
5.41,90.28032195440696
5.42,90.8992523116736
5.43,91.52106848266084
5.44,92.14576551338769
5.45,92.773338449873
5.46,93.4037823381358
5.47,94.03709222419504
5.48,94.67326315406972
5.49,95.31229017377863
5.5,95.9541683293409
5.51,96.5988926667754
5.52,97.24645823210108
5.53,97.89686007133704
5.54,98.550093230502
5.55,99.20615275561502
5.56,99.86503369269508
5.57,100.5267310877612
5.58,101.19123998683216
5.59,101.85855543592702
5.6,102.52867248106476
5.61,103.20158616826431
5.62,103.8772915435446
5.63,104.55578365292456
5.64,105.23705754242316
5.65,105.92110825805948
5.66,106.60793084585232
5.67,107.29752035182064
5.68,107.98987182198348
5.69,108.6849803023598
5.7,109.38284083896843
5.71,110.08344847782844
5.72,110.78679826495876
5.73,111.49288524637836
5.74,112.20170446810614
5.75,112.9132509761611
5.76,113.62751981656211
5.77,114.34450603532824
5.78,115.0642046784785
5.79,115.7866107920316
5.8,116.51171942200668
5.81,117.23952561442265
5.82,117.97002441529855
5.83,118.70321087065318
5.84,119.43908002650556
5.85,120.17762692887464
5.86,120.91884662377949
5.87,121.66273415723887
5.88,122.40928457527184
5.89,123.15849292389734
5.9,123.9103542491344
5.91,124.66486359700184
5.92,125.42201601351864
5.93,126.18180654470382
5.94,126.94423023657636
5.95,127.70928213515508
5.96,128.47695728645903
5.97,129.2472507365072
5.98,130.02015753131852
5.99,130.79567271691187
6.0,131.5737913393062
6.01,132.35450844452058
6.02,133.1378190785739
6.03,133.92371828748517
6.04,134.71220111727325
6.05,135.50326261395708
6.06,136.2968978235557
6.07,137.09310179208816
6.08,137.8918695655732
6.09,138.69319619002985
6.1,139.49707671147706
6.11,140.3035061759339
6.12,141.11247962941917
6.13,141.92399211795188
6.14,142.73803868755104
6.15,143.55461438423555
6.16,144.37371425402438
6.17,145.1953333429364
6.18,146.01946669699072
6.19,146.84610936220622
6.2,147.67525638460182
6.21,148.5069028101965
6.22,149.3410436850092
6.23,150.17767405505893
6.24,151.01678896636466
6.25,151.85838346494523
6.26,152.70245259681963
6.27,153.54899140800688
6.28,154.39799494452598
6.29,155.2494582523957
6.3,156.10337637763516
6.31,156.95974436626318
6.32,157.8185572642989
6.33,158.6798101177611
6.34,159.54349797266872
6.35,160.4096158750409
6.36,161.27815887089653
6.37,162.1491220062544
6.38,163.02250032713366
6.39,163.89828887955312
6.4,164.77648270953193
6.41,165.65707686308886
6.42,166.54006638624287
6.43,167.425446325013
6.44,168.31321172541828
6.45,169.20335763347748
6.46,170.0958790952096
6.47,170.99077115663366
6.48,171.8880288637687
6.49,172.78764726263344
6.5,173.68962139924693
6.51,174.59394631962817
6.52,175.50061706979608
6.53,176.40962869576975
6.54,177.32097624356794
6.55,178.2346547592096
6.56,179.15065928871385
6.57,180.0689848780996
6.58,180.9896265733857
6.59,181.9125794205912
6.6,182.83783846573496
6.61,183.7653987548361
6.62,184.6952553339134
6.63,185.6274032489859
6.64,186.56183754607247
6.65,187.4985532711923
6.66,188.4375454703641
6.67,189.3788091896069
6.68,190.32233947493967
6.69,191.26813137238145
6.7,192.2161799279509
6.71,193.16648018766728
6.72,194.11902719754943
6.73,195.07381600361643
6.74,196.03084165188704
6.75,196.9900991883802
6.76,197.95158365911504
6.77,198.9152901101104
6.78,199.8812135873854
6.79,200.84934913695872
6.8,201.8196918048495
6.81,202.79223663707663
6.82,203.7669786796592
6.83,204.743912978616
6.84,205.723034579966
6.85,206.70433852972812
6.86,207.6878198739216
6.87,208.67347365856503
6.88,209.66129492967752
6.89,210.651278733278
6.9,211.6434201153856
6.91,212.63771412201905
6.92,213.6341557991973
6.93,214.63274019293945
6.94,215.6334623492644
6.95,216.63631731419105
6.96,217.6413001337384
6.97,218.6484058539254
6.98,219.65762952077108
6.99,220.66896618029423
7.0,221.6824108785139
7.01,222.69795866144912
7.02,223.71560457511865
7.03,224.73534366554168
7.04,225.757170978737
7.05,226.7810815607236
7.06,227.8070704575204
7.07,228.83513271514653
7.08,229.86526337962067
7.09,230.89745749696203
7.1,231.9317101131894
7.11,232.96801627432183
7.12,234.00637102637816
7.13,235.0467694153774
7.14,236.08920648733857
7.15,237.1336772882807
7.16,238.1801768642224
7.17,239.228700261183
7.18,240.27924252518125
7.19,241.33179870223623
7.2,242.38636383836672
7.21,243.44293297959183
7.22,244.50150117193044
7.23,245.5620634614016
7.24,246.6246148940241
7.25,247.689150515817
7.26,248.75566537279929
7.27,249.82415451098976
7.28,250.89461297640767
7.29,251.96703581507165
7.3,253.0414180730008
7.31,254.1177547962141
7.32,255.19604103073047
7.33,256.2762718225688
7.34,257.3584422177482
7.35,258.4425472622874
7.36,259.52858200220567
7.37,260.6165414835217
7.38,261.70642075225453
7.39,262.798214854423
7.4,263.8919188360464
7.41,264.98752774314335
7.42,266.08503662173285
7.43,267.18444051783393
7.44,268.28573447746567
7.45,269.3889135466468
7.46,270.4939727713964
7.47,271.6009071977334
7.48,272.70971187167675
7.49,273.8203818392454
7.5,274.93291214645825
7.51,276.0472978393343
7.52,277.1635339638926
7.53,278.281615566152
7.54,279.4015376921315
7.55,280.5232953878499
7.56,281.64688369932634
7.57,282.7722976725799
7.58,283.8995323536291
7.59,285.0285827884933
7.6,286.1594440231912
7.61,287.292111103742
7.62,288.42657907616444
7.63,289.5628429864775
7.64,290.7008978807002
7.65,291.8407388048516
7.66,292.9823608049504
7.67,294.12575892701574
7.68,295.2709282170665
7.69,296.4178637211217
7.7,297.5665604852002
7.71,298.71701355532105
7.72,299.8692179775031
7.73,301.0231687977655
7.74,302.178861062127
7.75,303.3362898166065
7.76,304.49545010722323
7.77,305.6563369799959
7.78,306.8189454809437
7.79,307.9832706560853
7.8,309.14930755143985
7.81,310.3170512130263
7.82,311.4864966868636
7.83,312.65763901897054
7.84,313.83047325536626
7.85,315.0049944420696
7.86,316.1811976250997
7.87,317.35907785047533
7.88,318.5386301642154
7.89,319.71984961233903
7.9,320.90273124086525
7.91,322.0872700958127
7.92,323.27346122320046
7.93,324.46129966904766
7.94,325.6507804793732
7.95,326.84189870019577
7.96,328.0346493775346
7.97,329.2290275574085
7.98,330.4250282858367
7.99,331.62264660883767
8.0,332.8218775724307
8.01,334.0227162226348
8.02,335.22515760546867
8.03,336.42919676695146
8.04,337.6348287531021
8.05,338.84204860993964
8.06,340.05085138348284
8.07,341.2612321197505
8.08,342.473185864762
8.09,343.6867076645359
8.1,344.9017925650915
8.11,346.1184356124476
8.12,347.33663185262304
8.13,348.5563763316371
8.14,349.7776640955084
8.15,351.000490190256
8.16,352.2248496618989
8.17,353.45073755645603
8.18,354.67814891994624
8.19,355.9070787983887
8.2,357.1375222378021
8.21,358.3694742842059
8.22,359.60292998361854
8.23,360.8378843820591
8.24,362.0743325255465
8.25,363.3122694600999
8.26,364.5516902317378
8.27,365.7925898864797
8.28,367.0349634703445
8.29,368.2788060293507
8.3,369.5241126095179
8.31,370.7708782568645
8.32,372.01909801740953
8.33,373.2687669371721
8.34,374.5198800621712
8.35,375.77243243842565
8.36,377.0264191119545
8.37,378.2818351287767
8.38,379.5386755349115
8.39,380.79693537637706
8.4,382.056609699193
8.41,383.317693549378
8.42,384.5801819729512
8.43,385.84407001593127
8.44,387.10935272433744
8.45,388.3760251441887
8.46,389.6440823215039
8.47,390.9135193023019
8.48,392.1843311326016
8.49,393.4565128584222
8.5,394.7300595257824
8.51,396.00496618070144
8.52,397.281227869198
8.53,398.55883963729127
8.54,399.8377965310001
8.55,401.1180935963436
8.56,402.39972587934034
8.57,403.6826884260095
8.58,404.96697628237007
8.59,406.25258449444095
8.6,407.5395081082411
8.61,408.8277421697895
8.62,410.1172817251052
8.63,411.4081218202072
8.64,412.7002575011141
8.65,413.9936838138449
8.66,415.2883958044188
8.67,416.5843885188547
8.68,417.88165700317154
8.69,419.1801963033882
8.7,420.4800014655239
8.71,421.7810675355973
8.72,423.08338955962745
8.73,424.38696258363314
8.74,425.6917816536336
8.75,426.9978418156477
8.76,428.3051381156943
8.77,429.6136655997924
8.78,430.9234193139609
8.79,432.2343943042189
8.8,433.5465856165855
8.81,434.8599882970793
8.82,436.1745973917193
8.83,437.49040794652456
8.84,438.807415007514
8.85,440.1256136207066
8.86,441.4449988321213
8.87,442.7655656877772
8.88,444.0873092336932
8.89,445.410224515888
8.9,446.7343065803807
8.91,448.0595504731903
8.92,449.38595124033577
8.93,450.713503927836
8.94,452.04220358170994
8.95,453.37204524797664
8.96,454.7030239726553
8.97,456.0351348017641
8.98,457.3683727813227
8.99,458.70273295734967
9.0,460.0382103758643
9.01,461.37480008288526
9.02,462.7124971244316
9.03,464.0512965465223
9.04,465.3911933951762
9.05,466.7321827164127
9.06,468.0742595562501
9.07,469.41741896070766
9.08,470.7616559758045
9.09,472.1069656475593
9.1,473.45334302199103
9.11,474.8007831451188
9.12,476.1492810629617
9.13,477.4988318215385
9.14,478.849430466868
9.15,480.2010720449692
9.16,481.5537516018612
9.17,482.9074641835629
9.18,484.26220483609336
9.19,485.6179686054714
9.2,486.974750537716
9.21,488.3325456788462
9.22,489.6913490748809
9.23,491.0511557718389
9.24,492.4119608157394
9.25,493.7737592526012
9.26,495.1365461284432
9.27,496.5003164892845
9.28,497.865065381144
9.29,499.2307878500408
9.3,500.5974789419939
9.31,501.96513370302193
9.32,503.33374717914376
9.33,504.7033144163787
9.34,506.0738304607455
9.35,507.4452903582633
9.36,508.8176891549509
9.37,510.1910218968274
9.38,511.5652836299119
9.39,512.9404694002226
9.4,514.3165742537792
9.41,515.6935932366005
9.42,517.0715213947053
9.43,518.4503537741126
9.44,519.8300854208414
9.45,521.2107113809107
9.46,522.5922267003396
9.47,523.9746264251464
9.48,525.3579056013507
9.49,526.7420592749713
9.5,528.1270824920272
9.51,529.5129702985371
9.52,530.8997177405203
9.53,532.2873198639954
9.54,533.6757717149816
9.55,535.065068339498
9.56,536.4552047835632
9.57,537.8461760931962
9.58,539.2379773144161
9.59,540.6306034932419
9.6,542.0240496756923
9.61,543.4183109077865
9.62,544.8133822355434
9.63,546.2092587049821
9.64,547.6059353621212
9.65,549.0034072529799
9.66,550.4016694235769
9.67,551.8007169199316
9.68,553.2005447880625
9.69,554.6011480739888
9.7,556.0025218237296
9.71,557.4046610833036
9.72,558.8075608987298
9.73,560.2112163160272
9.74,561.6156223812145
9.75,563.0207741403112
9.76,564.4266666393358
9.77,565.8332949243073
9.78,567.240654041245
9.79,568.6487390361673
9.8,570.0575449550938
9.81,571.4670668440431
9.82,572.877299749034
9.83,574.2882387160855
9.84,575.6998787912169
9.85,577.1122150204467
9.86,578.5252424497943
9.87,579.9389561252785
9.88,581.3533510929182
9.89,582.7684223987324
9.9,584.1841650887397
9.91,585.6005742089595
9.92,587.0176448054107
9.93,588.435371924112
9.94,589.8537506110827
9.95,591.2727759123416
9.96,592.6924428739078
9.97,594.1127465417999
9.98,595.5336819620369
9.99,596.955244180638
10.0,598.377428243622
10.01,599.8002291970081
10.02,601.223642086815
10.03,602.6476619590616
10.04,604.072283859767
10.05,605.4975028349504
10.06,606.9233139306302
10.07,608.3497121928258
10.08,609.7766926675561
10.09,611.2042504008394
10.1,612.6323804386957
10.11,614.0610778271432
10.12,615.4903376122014
10.13,616.9201548398889
10.14,618.3505245562249
10.15,619.7814418072278
10.16,621.2129016389171
10.17,622.6448990973115
10.18,624.0774292284301
10.19,625.5104870782917
10.2,626.9440676929155
10.21,628.3781661183206
10.22,629.8127774005252
10.23,631.2478965855489
10.24,632.6835187194102
10.25,634.1196388481287
10.26,635.5562520177228
10.27,636.9933532742117
10.28,638.4309376636143
10.29,639.8690002319494
10.3,641.3075360252366
10.31,642.7465400894938
10.32,644.1860074707407
10.33,645.625933214996
10.34,647.0663123682789
10.35,648.5071399766078
10.36,649.9484110860025
10.37,651.390120742481
10.38,652.8322639920634
10.39,654.2748358807676
10.4,655.717831454613
10.41,657.1612457596184
10.42,658.6050738418029
10.43,660.0493107471854
10.44,661.4939515217849
10.45,662.9389912116203
10.46,664.3844248627108
10.47,665.8302475210751
10.48,667.2764542327319
10.49,668.7230400437006
10.5,670.17
10.51,671.6173134232479
10.52,673.0648967374583
10.53,674.5126506422434
10.54,675.9604758372166
10.55,677.4082730219905
10.56,678.8559428961769
10.57,680.3033861593892
10.58,681.7505035112403
10.59,683.1971956513421
10.6,684.6433632793081
10.61,686.0889070947507
10.62,687.5337277972824
10.63,688.9777260865163
10.64,690.4208026620645
10.65,691.8628582235401
10.66,693.3037934705558
10.67,694.743509102724
10.68,696.1819058196577
10.69,697.6188843209695
10.7,699.0543453062719
10.71,700.4881894751783
10.72,701.9203175273004
10.73,703.3506301622514
10.74,704.7790280796439
10.75,706.2054119790906
10.76,707.6296825602042
10.77,709.0517405225976
10.78,710.4714865658831
10.79,711.8888213896736
10.8,713.303645693582
10.81,714.7158601772205
10.82,716.1253655402022
10.83,717.5320624821396
10.84,718.9358517026453
10.85,720.3366339013321
10.86,721.7343097778128
10.87,723.1287800316999
10.88,724.5199453626066
10.89,725.9077064701448
10.9,727.2919640539276
10.91,728.672618813568
10.92,730.049571448678
10.93,731.4227226588706
10.94,732.7919731437588
10.95,734.1572236029547
10.96,735.5183747360718
10.97,736.875327242722
10.98,738.2279818225182
10.99,739.5762391750732
11.0,740.92
11.01,742.2591791534709
11.02,743.5937481179006
11.03,744.9236925322637
11.04,746.2489980355347
11.05,747.5696502666888
11.06,748.8856348646996
11.07,750.1969374685418
11.08,751.5035437171905
11.09,752.8054392496201
11.1,754.1026097048052
11.11,755.3950407217203
11.12,756.6827179393401
11.13,757.9656269966393
11.14,759.2437535325923
11.15,760.5170831861739
11.16,761.785601596358
11.17,763.0492944021199
11.18,764.3081472424342
11.19,765.5621457562752
11.2,766.8112755826176
11.21,768.0555223604359
11.22,769.2948717287048
11.23,770.5293093263989
11.24,771.7588207924925
11.25,772.9833917659607
11.26,774.2030078857779
11.27,775.4176547909185
11.28,776.627318120357
11.29,777.8319835130684
11.3,779.0316366080274
11.31,780.2262630442078
11.32,781.4158484605849
11.33,782.6003784961329
11.34,783.7798387898265
11.35,784.9542149806405
11.36,786.1234927075493
11.37,787.2876576095274
11.38,788.4466953255499
11.39,789.6005914945906
11.4,790.7493317556247
11.41,791.8929017476264
11.42,793.0312871095706
11.43,794.1644734804315
11.44,795.2924464991844
11.45,796.415191804803
11.46,797.5326950362628
11.47,798.6449418325378
11.48,799.7519178326024
11.49,800.8536086754318
11.5,801.95
11.51,803.0410972428679
11.52,804.1269850309384
11.53,805.2077677887005
11.54,806.2835499406428
11.55,807.354435911255
11.56,808.4205301250256
11.57,809.4819370064432
11.58,810.5387609799975
11.59,811.591106470177
11.6,812.6390779014705
11.61,813.6827796983673
11.62,814.7223162853561
11.63,815.7577920869262
11.64,816.7893115275663
11.65,817.8169790317653
11.66,818.8408990240121
11.67,819.8611759287959
11.68,820.8779141706053
11.69,821.8912181739296
11.7,822.9011923632576
11.71,823.9079411630782
11.72,824.9115689978804
11.73,825.9121802921532
11.74,826.9098794703854
11.75,827.904770957066
11.76,828.8969591766842
11.77,829.8865485537286
11.78,830.8736435126882
11.79,831.8583484780522
11.8,832.8407678743094
11.81,833.8210061259488
11.82,834.7991676574592
11.83,835.7753568933293
11.84,836.7496782580487
11.85,837.722236176106
11.86,838.69313507199
11.87,839.6624793701899
11.88,840.6303734951947
11.89,841.5969218714931
11.9,842.5622289235741
11.91,843.5263990759269
11.92,844.4895367530402
11.93,845.4517463794028
11.94,846.4131323795041
11.95,847.3737991778326
11.96,848.3338511988777
11.97,849.2933928671281
11.98,850.2525286070725
11.99,851.2113628432002
12.0,852.17
12.01,853.1285143550576
12.02,854.0868595983461
12.03,855.0449592729349
12.04,856.0027369218935
12.05,856.9601160882919
12.06,857.9170203151995
12.07,858.8733731456856
12.08,859.8290981228203
12.09,860.7841187896728
12.1,861.7383586893133
12.11,862.6917413648108
12.12,863.6441903592352
12.13,864.5956292156562
12.14,865.5459814771434
12.15,866.4951706867662
12.16,867.4431203875943
12.17,868.3897541226974
12.18,869.3349954351452
12.19,870.2787678680069
12.2,871.2209949643527
12.21,872.1616002672519
12.22,873.100507319774
12.23,874.037639664989
12.24,874.9729208459661
12.25,875.9062744057751
12.26,876.8376238874857
12.27,877.7668928341675
12.28,878.6940047888899
12.29,879.6188832947227
12.3,880.5414518947357
12.31,881.4616341319982
12.32,882.3793535495798
12.33,883.2945336905502
12.34,884.2070980979792
12.35,885.1169703149362
12.36,886.0240738844909
12.37,886.9283323497128
12.38,887.8296692536719
12.39,888.7280081394375
12.4,889.623272550079
12.41,890.5153860286665
12.42,891.4042721182693
12.43,892.289854361957
12.44,893.1720563027997
12.45,894.0508014838664
12.46,894.926013448227
12.47,895.7976157389512
12.48,896.6655318991081
12.49,897.529685471768
12.5,898.39
12.51,899.2463950969014
12.52,900.0987746556773
12.53,900.9470386395602
12.54,901.7910870117828
12.55,902.630819735578
12.56,903.4661367741776
12.57,904.2969380908148
12.58,905.1231236487222
12.59,905.944593411132
12.6,906.7612473412772
12.61,907.57298540239
12.62,908.3797075577032
12.63,909.1813137704494
12.64,909.977704003861
12.65,910.768778221171
12.66,911.5544363856114
12.67,912.3345784604154
12.68,913.1091044088148
12.69,913.8779141940432
12.7,914.640907779332
12.71,915.397985127915
12.72,916.149046203024
12.73,916.893990967892
12.74,917.6327193857508
12.75,918.3651314198338
12.76,919.0911270333734
12.77,919.810606189602
12.78,920.5234688517528
12.79,921.2296149830572
12.8,921.9289445467488
12.81,922.62135750606
12.82,923.3067538242228
12.83,923.9850334644706
12.84,924.6560963900351
12.85,925.31984256415
12.86,925.9761719500468
12.87,926.6249845109588
12.88,927.2661802101184
12.89,927.899659010758
12.9,928.5253208761104
12.91,929.143065769408
12.92,929.7527936538836
12.93,930.3544044927692
12.94,930.9477982492982
12.95,931.5328748867028
12.96,932.1095343682156
12.97,932.677676657069
12.98,933.237201716496
12.99,933.7880095097288
13.0,934.33
13.01,934.8631148573372
13.02,935.3874625789454
13.03,935.9031933688248
13.04,936.4104574309756
13.05,936.9094049693977
13.06,937.4001861880912
13.07,937.8829512910556
13.08,938.357850482292
13.09,938.8250339657998
13.1,939.2846519455792
13.11,939.73685462563
13.12,940.1817922099526
13.13,940.619614902547
13.14,941.0504729074132
13.15,941.474516428551
13.16,941.8918956699608
13.17,942.3027608356424
13.18,942.7072621295962
13.19,943.1055497558216
13.2,943.4977739183192
13.21,943.8840848210892
13.22,944.264632668131
13.23,944.6395676634452
13.24,945.0090400110314
13.25,945.37319991489
13.26,945.7321975790212
13.27,946.0861832074248
13.28,946.4353070041004
13.29,946.7797191730488
13.3,947.1195699182698
13.31,947.4550094437634
13.32,947.7861879535296
13.33,948.1132556515684
13.34,948.4363627418802
13.35,948.7556594284646
13.36,949.0712959153218
13.37,949.383422406452
13.38,949.6921891058548
13.39,949.9977462175312
