wind_speed,Nordex N27/150
2.68,0.0
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.76,0.0
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
3.0,0.0
3.01,0.0
3.02,0.0
3.03,0.0
3.04,0.0
3.05,0.0
3.06,0.0
3.07,0.0
3.08,0.0
3.09,0.0
3.1,0.0
3.11,0.0
3.12,0.0
3.13,0.0
3.14,0.0
3.15,0.0
3.16,0.0
3.17,0.0
3.18,0.0
3.19,0.0
3.2,0.0
3.21,0.0
3.22,0.0
3.23,0.0
3.24,0.0
3.25,0.0
3.26,0.0
3.27,0.0
3.28,0.0
3.29,0.0
3.3,0.0
3.31,0.0
3.32,0.0
3.33,0.0
3.34,0.0
3.35,0.0
3.36,0.0
3.37,0.0
3.38,0.0
3.39,0.0
3.4,0.0
3.41,0.0
3.42,0.0
3.43,0.0
3.44,0.0
3.45,0.0
3.46,0.0
3.47,0.0
3.48,0.0
3.49,0.0
3.5,0.0
3.51,0.0
3.52,0.0
3.53,0.0
3.54,0.0
3.55,0.0
3.56,0.0
3.57,0.0
3.58,0.0
3.59,0.0
3.6,0.0
3.61,0.0
3.62,0.0
3.63,0.0
3.64,0.0
3.65,0.0
3.66,0.0
3.67,0.0
3.68,0.0
3.69,0.0
3.7,0.0
3.71,0.0
3.72,0.0
3.73,0.0
3.74,0.0
3.75,0.0
3.76,0.0
3.77,0.0
3.78,0.0
3.79,0.0
3.8,0.0
3.81,0.0
3.82,0.0
3.83,0.0
3.84,0.0
3.85,0.0
3.86,0.0
3.87,0.0
3.88,0.0
3.89,0.0
3.9,0.0
3.91,0.0
3.92,0.0
3.93,0.0
3.94,0.0
3.95,0.0
3.96,0.0
3.97,0.0
3.98,0.0
3.99,0.0
4.0,8.0
4.01,8.141472840650724
4.02,8.281947505201428
4.03,8.421435086339999
4.04,8.559946676754294
4.05,8.697493369132207
4.06,8.834086256161612
4.07,8.969736430530402
4.08,9.104454984926432
4.09,9.238253012037593
4.1,9.371141604551765
4.11,9.503131855156838
4.12,9.634234856540669
4.13,9.76446170139114
4.14,9.893823482396146
4.15,10.022331292243564
4.16,10.149996223621256
4.17,10.276829369217111
4.18,10.402841821719008
4.19,10.528044673814838
4.2,10.652449018192454
4.21,10.776065947539754
4.22,10.898906554544611
4.23,11.020981931894914
4.24,11.142303172278526
4.25,11.26288136838333
4.26,11.38272761289721
4.27,11.501852998508042
4.28,11.62026861790372
4.29,11.737985563772096
4.3,11.855014928801062
4.31,11.971367805678495
4.32,12.08705528709229
4.33,12.202088465730302
4.34,12.31647843428042
4.35,12.430236285430524
4.36,12.543373111868505
4.37,12.655900006282216
4.38,12.76782806135955
4.39,12.879168369788385
4.4,12.989932024256609
4.41,13.100130117452084
4.42,13.209773742062698
4.43,13.318873990776328
4.44,13.427441956280864
4.45,13.535488731264168
4.46,13.643025408414127
4.47,13.750063080418617
4.48,13.85661283996553
4.49,13.962685779742726
4.5,14.06829299243809
4.51,14.173445570739506
4.52,14.27815460733485
4.53,14.382431194912009
4.54,14.486286426158848
4.55,14.58973139376325
4.56,14.692777190413098
4.57,14.795434908796278
4.58,14.89771564160065
4.59,14.999630481514108
4.6,15.101190521224526
4.61,15.202406853419792
4.62,15.303290570787764
4.63,15.403852766016335
4.64,15.504104531793388
4.65,15.604056960806798
4.66,15.70372114574444
4.67,15.80310817929419
4.68,15.90222915414394
4.69,16.001095162981564
4.7,16.09971729849493
4.71,16.19810665337193
4.72,16.296274320300434
4.73,16.394231391968336
4.74,16.4919889610635
4.75,16.589558120273807
4.76,16.686949962287137
4.77,16.784175579791373
4.78,16.8812460654744
4.79,16.97817251202408
4.8,17.0749660121283
4.81,17.17163765847494
4.82,17.268198543751886
4.83,17.364659760647008
4.84,17.46103240184818
4.85,17.557327560043287
4.86,17.65355632792022
4.87,17.749729798166843
4.88,17.845859063471032
4.89,17.94195521652068
4.9,18.038029350003654
4.91,18.134092556607843
4.92,18.23015592902112
4.93,18.32623055993136
4.94,18.42232754202645
4.95,18.518457967994262
4.96,18.614632930522685
4.97,18.710863522299583
4.98,18.80716083601286
4.99,18.90353596435037
5.0,19.0
5.01,19.096564035649624
5.02,19.193239163987133
5.03,19.29003647770041
5.04,19.38696706947731
5.05,19.48404203200573
5.06,19.581272457973547
5.07,19.67866944006864
5.08,19.776244070978883
5.09,19.87400744339216
5.1,19.971970649996337
5.11,20.07014478347932
5.12,20.168540936528963
5.13,20.267170201833157
5.14,20.366043672079773
5.15,20.46517243995671
5.16,20.56456759815181
5.17,20.664240239352992
5.18,20.764201456248102
5.19,20.86446234152506
5.2,20.965033987871696
5.21,21.06592748797592
5.22,21.167153934525597
5.23,21.26872442020862
5.24,21.37065003771286
5.25,21.472941879726196
5.26,21.575611038936497
5.27,21.678668608031657
5.28,21.78212567969956
5.29,21.885993346628062
5.3,21.990282701505063
5.31,22.09500483701844
5.32,22.200170845856057
5.33,22.305791820705803
5.34,22.41187885425556
5.35,22.518443039193198
5.36,22.62549546820661
5.37,22.733047233983665
5.38,22.84110942921223
5.39,22.94969314658021
5.4,23.058809478775476
5.41,23.168469518485885
5.42,23.278684358399342
5.43,23.389465091203714
5.44,23.500822809586897
5.45,23.61276860623675
5.46,23.72531357384115
5.47,23.838468805087984
5.48,23.952245392665148
5.49,24.06665442926049
5.5,24.181707007561908
5.51,24.29741422025727
5.52,24.413787160034467
5.53,24.53083691958138
5.54,24.64857459158587
5.55,24.767011268735825
5.56,24.88615804371913
5.57,25.006026009223667
5.58,25.126626257937296
5.59,25.24796988254791
5.6,25.37006797574339
5.61,25.49293163021161
5.62,25.616571938640448
5.63,25.740999993717782
5.64,25.866226888131493
5.65,25.992263714569475
5.66,26.11912156571957
5.67,26.246811534269696
5.68,26.375344712907708
5.69,26.5047321943215
5.7,26.634985071198933
5.71,26.766114436227905
5.72,26.89813138209628
5.73,27.03104700149196
5.74,27.164872387102797
5.75,27.299618631616667
5.76,27.43529682772148
5.77,27.571918068105084
5.78,27.709493445455397
5.79,27.84803405246025
5.8,27.987550981807544
5.81,28.12805532618516
5.82,28.26955817828099
5.83,28.412070630782893
5.84,28.555603776378742
5.85,28.70016870775644
5.86,28.845776517603856
5.87,28.992438298608864
5.88,29.14016514345933
5.89,29.288968144843167
5.9,29.43885839544824
5.91,29.589846987962403
5.92,29.741945015073576
5.93,29.89516356946961
5.94,30.04951374383839
5.95,30.205006630867796
5.96,30.361653323245704
5.97,30.51946491366
5.98,30.67845249479858
5.99,30.83862715934928
6.0,31.0
6.01,31.16257943548603
6.02,31.326363188732184
6.03,31.49134630871075
6.04,31.65752384439392
6.05,31.82489084475397
6.06,31.99344235876313
6.07,32.16317343539365
6.08,32.33407912361776
6.09,32.506154472407715
6.1,32.67939453073574
6.11,32.85379434757411
6.12,33.02934897189503
6.13,33.20605345267076
6.14,33.38390283887354
6.15,33.562892179475625
6.16,33.74301652344923
6.17,33.924270919766606
6.18,34.10665041740002
6.19,34.29015006532169
6.2,34.474764912503865
6.21,34.66049000791878
6.22,34.847320400538685
6.23,35.035251139335834
6.24,35.22427727328244
6.25,35.414393851350766
6.26,35.605595922513054
6.27,35.797878535741525
6.28,35.99123674000847
6.29,36.185665584286085
6.3,36.38116011754661
6.31,36.57771538876233
6.32,36.775326446905446
6.33,36.97398834094823
6.34,37.17369611986288
6.35,37.37444483262168
6.36,37.57622952819688
6.37,37.7790452555607
6.38,37.98288706368536
6.39,38.18775000154314
6.4,38.39362911810629
6.41,38.60051946234701
6.42,38.80841608323757
6.43,39.0173140297502
6.44,39.227208350857175
6.45,39.43809409553069
6.46,39.649966312743
6.47,39.86282005146635
6.48,40.07665036067303
6.49,40.2914522893352
6.5,40.507220886425145
6.51,40.72395120091511
6.52,40.94163828177734
6.53,41.16027717798407
6.54,41.379862938507536
6.55,41.60039061231998
6.56,41.82185524839365
6.57,42.04425189570082
6.58,42.26757560321367
6.59,42.49182141990446
6.6,42.71698439474547
6.61,42.94305957670892
6.62,43.17004201476703
6.63,43.39792675789207
6.64,43.62670885505627
6.65,43.8563833552319
6.66,44.086945307391154
6.67,44.3183897605063
6.68,44.55071176354958
6.69,44.78390636549325
6.7,45.017968615309535
6.71,45.252893561970666
6.72,45.488676254448905
6.73,45.7253117417165
6.74,45.962795072745664
6.75,46.201121296508674
6.76,46.44028546197774
6.77,46.68028261812512
6.78,46.92110781392307
6.79,47.16275609834381
6.8,47.4052225203596
6.81,47.64850212894265
6.82,47.892589973065256
6.83,48.137481101699606
6.84,48.38317056381798
6.85,48.62965340839259
6.86,48.87692468439571
6.87,49.12497944079955
6.88,49.37381272657639
6.89,49.623419590698425
6.9,49.87379508213795
6.91,50.12493424986717
6.92,50.376832142858326
6.93,50.62948381008368
6.94,50.882884300515485
6.95,51.13702866312596
6.96,51.39191194688731
6.97,51.64752920077185
6.98,51.90387547375181
6.99,52.16094581479939
7.0,52.418735272886856
7.01,52.67723889698644
7.02,52.93645173607042
7.03,53.19636883911102
7.04,53.45698525508044
7.05,53.718296032950974
7.06,53.98029622169484
7.07,54.24298087028432
7.08,54.50634502769159
7.09,54.77038374288893
7.1,55.03509206484858
7.11,55.3004650425428
7.12,55.56649772494381
7.13,55.83318516102382
7.14,56.100522399755135
7.15,56.36850449010999
7.16,56.63712648106058
7.17,56.90638342157918
7.18,57.17627036063802
7.19,57.44678234720937
7.2,57.71791443026544
7.21,57.98966165877847
7.22,58.26201908172072
7.23,58.53498174806447
7.24,58.808544706781866
7.25,59.08270300684523
7.26,59.357451697226765
7.27,59.63278582689875
7.28,59.90870044483339
7.29,60.18519060000295
7.3,60.46225134137966
7.31,60.73987771793575
7.32,61.01806477864352
7.33,61.29680757247513
7.34,61.57610114840287
7.35,61.85594055539898
7.36,62.13632084243573
7.37,62.41723705848528
7.38,62.698684252519946
7.39,62.98065747351194
7.4,63.26315177043354
7.41,63.54616219225692
7.42,63.829683787954366
7.43,64.11371160649813
7.44,64.39824069686046
7.45,64.68326610801354
7.46,64.96878288892967
7.47,65.25478608858107
7.48,65.54127075593999
7.49,65.82823193997865
7.5,66.11566468966933
7.51,66.40356405398423
7.52,66.69192508189562
7.53,66.98074282237576
7.54,67.27001232439686
7.55,67.55972863693114
7.56,67.8498868089509
7.57,68.14048188942837
7.58,68.43150892733576
7.59,68.72296297164532
7.6,69.01483907132932
7.61,69.30713227535998
7.62,69.59983763270954
7.63,69.89295019235026
7.64,70.18646500325436
7.65,70.4803771143941
7.66,70.77468157474172
7.67,71.06937343326943
7.68,71.36444773894954
7.69,71.65989954075424
7.7,71.9557238876558
7.71,72.2519158286264
7.72,72.54847041263837
7.73,72.8453826886639
7.74,73.14264770567526
7.75,73.44026051264464
7.76,73.73821615854436
7.77,74.03650969234658
7.78,74.33513616302363
7.79,74.63409061954768
7.8,74.93336811089098
7.81,75.2329636860258
7.82,75.53287239392444
7.83,75.83308928355898
7.84,76.1336094039018
7.85,76.43442780392506
7.86,76.73553953260114
7.87,77.03693963890208
7.88,77.33862317180026
7.89,77.64058518026788
7.9,77.94282071327723
7.91,78.24532481980049
7.92,78.5480925488099
7.93,78.85111894927775
7.94,79.1543990701763
7.95,79.45792796047769
7.96,79.76170066915424
7.97,80.06571224517818
7.98,80.36995773752176
7.99,80.67443219515718
8.0,80.97913066705674
8.01,81.28404820219264
8.02,81.58917984953715
8.03,81.89452065806249
8.04,82.20006567674092
8.05,82.5058099545447
8.06,82.81174854044605
8.07,83.11787648341718
8.08,83.42418883243033
8.09,83.73068063645782
8.1,84.03734694447182
8.11,84.34418280544462
8.12,84.6511832683484
8.13,84.95834338215552
8.14,85.26565819583813
8.15,85.57312275836843
8.16,85.88073211871874
8.17,86.18848132586128
8.18,86.4963654287683
8.19,86.80437947641204
8.2,87.11251851776476
8.21,87.42077760179868
8.22,87.72915177748602
8.23,88.03763609379904
8.24,88.34622559971
8.25,88.6549153441911
8.26,88.96370037621465
8.27,89.27257574475286
8.28,89.58153649877791
8.29,89.89057768726215
8.3,90.19969435917784
8.31,90.50888156349706
8.32,90.81813434919216
8.33,91.12744776523536
8.34,91.4368168605989
8.35,91.74623668425504
8.36,92.05570228517604
8.37,92.3652087123341
8.38,92.67475101470154
8.39,92.98432424125048
8.4,93.29392344095322
8.41,93.60354366278202
8.42,93.91317995570913
8.43,94.22282736870676
8.44,94.5324809507471
8.45,94.84213575080253
8.46,95.15178681784523
8.47,95.4614292008474
8.48,95.7710579487813
8.49,96.08066811061916
8.5,96.3902547353333
8.51,96.6998128718959
8.52,97.00933756927918
8.53,97.31882387645544
8.54,97.6282668423969
8.55,97.93766151607583
8.56,98.2470029464644
8.57,98.55628618253488
8.58,98.86550627325954
8.59,99.1746582676106
8.6,99.48373721456032
8.61,99.79273816308093
8.62,100.10165616214468
8.63,100.41048626072384
8.64,100.71922350779056
8.65,101.02786295231716
8.66,101.33639964327584
8.67,101.6448286296389
8.68,101.95314496037852
8.69,102.261343684467
8.7,102.56941985087651
8.71,102.87736850857942
8.72,103.18518470654784
8.73,103.49286349375406
8.74,103.8003999191703
8.75,104.10778903176885
8.76,104.41502588052188
8.77,104.7221055144017
8.78,105.02902298238055
8.79,105.33577333343064
8.8,105.64235161652428
8.81,105.94875288063362
8.82,106.25497217473092
8.83,106.56100454778844
8.84,106.86684504877842
8.85,107.17248872667312
8.86,107.47793063044476
8.87,107.7831658090656
8.88,108.08818931150792
8.89,108.39299618674389
8.9,108.69758148374572
8.91,109.00194025148576
8.92,109.30606753893618
8.93,109.60995839506926
8.94,109.91360786885724
8.95,110.21701100927233
8.96,110.5201628652868
8.97,110.82305848587288
8.98,111.1256929200028
8.99,111.42806121664884
9.0,111.73015842478324
9.01,112.03197959337815
9.02,112.33351977140596
9.03,112.63477400783876
9.04,112.93573735164894
9.05,113.2364048518087
9.06,113.5367715572902
9.07,113.83683251706576
9.08,114.13658278010756
9.09,114.43601739538786
9.1,114.735131411879
9.11,115.03391987855306
9.12,115.33237784438242
9.13,115.63050035833932
9.14,115.92828246939592
9.15,116.22571922652446
9.16,116.52280567869724
9.17,116.81953687488644
9.18,117.1159078640644
9.19,117.41191369520328
9.2,117.70754941727536
9.21,118.0028100792529
9.22,118.29769073010804
9.23,118.59218641881311
9.24,118.88629219434034
9.25,119.18000310566195
9.26,119.47331420175026
9.27,119.76622053157736
9.28,120.05871714411565
9.29,120.35079908833733
9.3,120.6424614132146
9.31,120.93369916771968
9.32,121.22450740082488
9.33,121.51488116150242
9.34,121.80481549872452
9.35,122.09430546146342
9.36,122.38334609869142
9.37,122.67193245938071
9.38,122.9600595925036
9.39,123.24772254703228
9.4,123.53491637193892
9.41,123.82163611619586
9.42,124.10787682877528
9.43,124.39363355864953
9.44,124.67890135479074
9.45,124.9636752661712
9.46,125.24795034176316
9.47,125.53172163053884
9.48,125.81498418147048
9.49,126.09773304353034
9.5,126.37996326569066
9.51,126.66166989692366
9.52,126.9428479862016
9.53,127.2234925824967
9.54,127.50359873478124
9.55,127.78316149202752
9.56,128.06217590320762
9.57,128.3406370172939
9.58,128.61853988325856
9.59,128.89587955007386
9.6,129.17265106671204
9.61,129.4488494821453
9.62,129.724469845346
9.63,129.99950720528628
9.64,130.2739566109384
9.65,130.5478131112746
9.66,130.82107175526713
9.67,131.09372759188818
9.68,131.3657756701101
9.69,131.6372110389051
9.7,131.90802874724534
9.71,132.17822384410323
9.72,132.4477913784508
9.73,132.7167263992604
9.74,132.98502395550435
9.75,133.2526790961547
9.76,133.51968687018388
9.77,133.78604232656406
9.78,134.0517405142674
9.79,134.3167764822663
9.8,134.58114527953296
9.81,134.8448419550395
9.82,135.10786155775827
9.83,135.37019913666148
9.84,135.6318497407214
9.85,135.89280841891025
9.86,136.15307022020025
9.87,136.4126301935637
9.88,136.67148338797284
9.89,136.9296248523998
9.9,137.18704963581698
9.91,137.4437527871965
9.92,137.6997293555107
9.93,137.95497438973172
9.94,138.20948293883183
9.95,138.4632500517834
9.96,138.71627077755855
9.97,138.96854016512947
9.98,139.2200532634685
9.99,139.47080512154787
10.0,139.72079078833977
10.01,139.97000531281657
10.02,140.21844374395027
10.03,140.46610113071338
10.04,140.712972522078
10.05,140.95905296701648
10.06,141.20433751450088
10.07,141.44882121350358
10.08,141.69249911299676
10.09,141.93536626195268
10.1,142.17741770934362
10.11,142.41864850414177
10.12,142.6590536953194
10.13,142.8986283318488
10.14,143.13736746270217
10.15,143.37526613685165
10.16,143.61231940326962
10.17,143.8485223109283
10.18,144.08386990879987
10.19,144.3183572458566
10.2,144.55197937107076
10.21,144.78473133341464
10.22,145.0166081818603
10.23,145.24760496538022
10.24,145.47771673294645
10.25,145.70693853353134
10.26,145.93526541610703
10.27,146.16269242964592
10.28,146.3892146231201
10.29,146.6148270455019
10.3,146.83952474576353
10.31,147.06330277287725
10.32,147.28615617581528
10.33,147.50808000354985
10.34,147.72906930505323
10.35,147.94911912929769
10.36,148.1682245252554
10.37,148.38638054189866
10.38,148.60358222819974
10.39,148.8198246331308
10.4,149.03510280566414
10.41,149.24941179477196
10.42,149.46274664942652
10.43,149.6751024186001
10.44,149.88647415126482
10.45,150.09685689639304
10.46,150.30624570295703
10.47,150.51463561992898
10.48,150.72202169628105
10.49,150.92839898098563
10.5,151.1337625230148
10.51,151.33810737134098
10.52,151.5414285749363
10.53,151.74372118277307
10.54,151.9449802438234
10.55,152.14520080705972
10.56,152.34437792145414
10.57,152.54250663597895
10.58,152.73958199960632
10.59,152.9355990613086
10.6,153.13055287005795
10.61,153.32443847482668
10.62,153.51725092458702
10.63,153.70898526831115
10.64,153.8996365549714
10.65,154.08919983353994
10.66,154.27767015298903
10.67,154.46504256229088
10.68,154.65131211041782
10.69,154.83647384634202
10.7,155.02052281903576
10.71,155.20345407747132
10.72,155.38526267062085
10.73,155.5659436474566
10.74,155.74549205695087
10.75,155.92390294807592
10.76,156.10117136980386
10.77,156.27729237110714
10.78,156.4522610009578
10.79,156.6260723083282
10.8,156.79872134219056
10.81,156.97020315151713
10.82,157.14051278528004
10.83,157.3096452924517
10.84,157.47759572200425
10.85,157.64435912290998
10.86,157.80993054414114
10.87,157.9743050346699
10.88,158.1374776434686
10.89,158.2994434195094
10.9,158.46019741176457
10.91,158.6197346692063
10.92,158.77805024080695
10.93,158.9351391755387
10.94,159.09099652237376
10.95,159.24561733028443
10.96,159.39899664824296
10.97,159.55112952522154
10.98,159.70201101019236
10.99,159.8516361521278
11.0,160.0
11.01,160.14709998602294
11.02,160.2929430753774
11.03,160.43753861648568
11.04,160.5808959577703
11.05,160.72302444765376
11.06,160.86393343455836
11.07,161.00363226690658
11.08,161.14213029312083
11.09,161.27943686162357
11.1,161.41556132083718
11.11,161.5505130191842
11.12,161.68430130508696
11.13,161.81693552696794
11.14,161.9484250332495
11.15,162.07877917235413
11.16,162.20800729270425
11.17,162.33611874272228
11.18,162.4631228708307
11.19,162.5890290254519
11.2,162.71384655500825
11.21,162.83758480792227
11.22,162.96025313261637
11.23,163.08186087751295
11.24,163.20241739103446
11.25,163.32193202160337
11.26,163.440414117642
11.27,163.5578730275729
11.28,163.67431809981846
11.29,163.78975868280108
11.3,163.9042041249432
11.31,164.01766377466726
11.32,164.13014698039564
11.33,164.2416630905509
11.34,164.35222145355533
11.35,164.4618314178315
11.36,164.57050233180166
11.37,164.6782435438884
11.38,164.78506440251408
11.39,164.89097425610112
11.4,164.995982453072
11.41,165.1000983418491
11.42,165.20333127085487
11.43,165.30569058851177
11.44,165.40718564324214
11.45,165.50782578346855
11.46,165.60762035761326
11.47,165.70657871409884
11.48,165.8047102013477
11.49,165.9020241677822
11.5,165.9985299618248
11.51,166.09423693189797
11.52,166.18915442642407
11.53,166.2832917938256
11.54,166.37665838252497
11.55,166.46926354094458
11.56,166.56111661750688
11.57,166.65222696063432
11.58,166.7426039187493
11.59,166.83225684027423
11.6,166.9211950736316
11.61,167.00942796724382
11.62,167.09696486953325
11.63,167.18381512892248
11.64,167.2699880938338
11.65,167.35549311268966
11.66,167.44033953391258
11.67,167.5245367059248
11.68,167.60809397714894
11.69,167.6910206960073
11.7,167.7733262109225
11.71,167.85501987031674
11.72,167.9361110226126
11.73,168.01660901623248
11.74,168.09652319959872
11.75,168.17586292113384
11.76,168.25463752926026
11.77,168.3328563724004
11.78,168.41052879897669
11.79,168.4876641574116
11.8,168.5642717961275
11.81,168.6403610635468
11.82,168.715941308092
11.83,168.79102187818552
11.84,168.8656121222498
11.85,168.93972138870717
11.86,169.01335902598018
11.87,169.08653438249115
11.88,169.15925680666265
11.89,169.231535646917
11.9,169.30338025167666
11.91,169.37479996936403
11.92,169.4458041484016
11.93,169.5164021372118
11.94,169.586603284217
11.95,169.6564169378397
11.96,169.72585244650224
11.97,169.79491915862712
11.98,169.8636264226368
11.99,169.9319835869536
12.0,170.0
12.01,170.067684324227
12.02,170.1350424781993
12.03,170.20207969451025
12.04,170.26880120575316
12.05,170.3352122445214
12.06,170.40131804340814
12.07,170.46712383500684
12.08,170.53263485191067
12.09,170.59785632671307
12.1,170.6627934920072
12.11,170.72745158038651
12.12,170.79183582444423
12.13,170.85595145677368
12.14,170.9198037099682
12.15,170.98339781662102
12.16,171.0467390093255
12.17,171.10983252067498
12.18,171.17268358326268
12.19,171.23529742968202
12.2,171.2976792925262
12.21,171.3598344043886
12.22,171.42176799786247
12.23,171.48348530554114
12.24,171.54499156001796
12.25,171.60629199388617
12.26,171.66739183973914
12.27,171.7282963301701
12.28,171.78901069777243
12.29,171.84954017513942
12.3,171.9098899948644
12.31,171.97006538954065
12.32,172.03007159176144
12.33,172.08991383412007
12.34,172.14959734920996
12.35,172.2091273696243
12.36,172.2685091279565
12.37,172.32774785679973
12.38,172.38684878874747
12.39,172.44581715639288
12.4,172.50465819232937
12.41,172.56337712915015
12.42,172.62197919944862
12.43,172.680469635818
12.44,172.7388536708517
12.45,172.79713653714293
12.46,172.8553234672851
12.47,172.9134196938714
12.48,172.97143044949522
12.49,173.0293609667498
12.5,173.0872164782285
12.51,173.14500221652466
12.52,173.2027234142315
12.53,173.26038530394243
12.54,173.31799311825068
12.55,173.37555208974953
12.56,173.4330674510324
12.57,173.4905444346925
12.58,173.54798827332314
12.59,173.60540419951766
12.6,173.66279744586944
12.61,173.72017324497165
12.62,173.77753682941764
12.63,173.83489343180082
12.64,173.89224828471436
12.65,173.9496066207516
12.66,174.00697367250592
12.67,174.06435467257054
12.68,174.12175485353882
12.69,174.17917944800405
12.7,174.23663368855952
12.71,174.29412280779857
12.72,174.35165203831448
12.73,174.40922661270062
12.74,174.46685176355024
12.75,174.52453272345662
12.76,174.5822747250131
12.77,174.64008300081304
12.78,174.69796278344967
12.79,174.75591930551633
12.8,174.81395779960636
12.81,174.87208349831295
12.82,174.93030163422955
12.83,174.9886174399494
12.84,175.0470361480658
12.85,175.1055629911721
12.86,175.16420320186154
12.87,175.2229620127275
12.88,175.28184465636323
12.89,175.34085636536207
12.9,175.40000237231732
12.91,175.45928790982228
12.92,175.5187182104703
12.93,175.57829850685462
12.94,175.6380340315686
12.95,175.6979300172055
12.96,175.75799169635866
12.97,175.8182243016214
12.98,175.87863306558697
12.99,175.93922322084873
13.0,176.0
13.01,176.06096471706925
13.02,176.12210301182557
13.03,176.18339660547338
13.04,176.24482721921706
13.05,176.3063765742608
13.06,176.3680263918091
13.07,176.42975839306624
13.08,176.49155429923653
13.09,176.55339583152428
13.1,176.61526471113393
13.11,176.67714265926975
13.12,176.73901139713615
13.13,176.8008526459374
13.14,176.86264812687782
13.15,176.92437956116186
13.16,176.98602866999377
13.17,177.04757717457787
13.18,177.1090067961186
13.19,177.17029925582017
13.2,177.23143627488702
13.21,177.29239957452347
13.22,177.35317087593387
13.23,177.41373190032252
13.24,177.47406436889378
13.25,177.534150002852
13.26,177.59397052340154
13.27,177.65350765174665
13.28,177.71274310909178
13.29,177.7716586166412
13.3,177.83023589559932
13.31,177.88845666717037
13.32,177.94630265255876
13.33,178.00375557296883
13.34,178.06079714960492
13.35,178.11740910367132
13.36,178.17357315637247
13.37,178.2292710289126
13.38,178.28448444249614
13.39,178.33919511832738
13.4,178.3933847776107
13.41,178.44703514155034
13.42,178.50012793135073
13.43,178.55264486821625
13.44,178.60456767335114
13.45,178.65587806795978
13.46,178.70655777324652
13.47,178.75658851041567
13.48,178.80595200067162
13.49,178.85462996521866
13.5,178.90260412526118
13.51,178.94985620200345
13.52,178.9963679166499
13.53,179.04212099040478
13.54,179.0870971444725
13.55,179.13127810005733
13.56,179.1746455783637
13.57,179.21718130059585
13.58,179.2588669879582
13.59,179.29968436165507
13.6,179.33961514289078
13.61,179.37864105286965
13.62,179.41674381279608
13.63,179.4539051438744
13.64,179.49010676730896
13.65,179.525330404304
13.66,179.55955777606397
