wind_speed,Enercon E-126 EP4
2.45,19.93918104419255
2.46,20.503815156282947
2.47,21.073467369472088
2.48,21.648120685957725
2.49,22.227758107937696
2.5,22.812362637609755
2.51,23.40191727717174
2.52,23.996405028821453
2.53,24.59580889475664
2.54,25.200111877175168
2.55,25.809296978274773
2.56,26.423347200253307
2.57,27.04224554530852
2.58,27.66597501563826
2.59,28.294518613440264
2.6,28.9278593409124
2.61,29.5659802002524
2.62,30.208864193658115
2.63,30.856494323327304
2.64,31.508853591457804
2.65,32.16592500024736
2.66,32.827691551893835
2.67,33.49413624859496
2.68,34.16524209254862
2.69,34.84099208595251
2.7,35.521369231004506
2.71,36.20635652990234
2.72,36.89593698484391
2.73,37.5900935980269
2.74,38.28880937164921
2.75,38.99206730790854
2.76,39.69985040900275
2.77,40.41214167712964
2.78,41.12892411448699
2.79,41.850180723272615
2.8,42.57589450568429
2.81,43.30604846391984
2.82,44.040625600177
2.83,44.779608916653686
2.84,45.52298141554757
2.85,46.27072609905654
2.86,47.022825969378346
2.87,47.77926402871081
2.88,48.540023279251685
2.89,49.305086723198855
2.9,50.07443736275004
2.91,50.84805820010309
2.92,51.62593223745576
2.93,52.408042477005885
2.94,53.19437192095122
2.95,53.98490357148962
2.96,54.77962043081882
2.97,55.57850550113669
2.98,56.38154178464095
2.99,57.18871228352948
3.0,58.0
3.01,58.81541593405254
3.02,59.635083076895945
3.03,60.45915241754116
3.04,61.28777494499929
3.05,62.12110164828119
3.06,62.95928351639802
3.07,63.80247153836069
3.08,64.6508167031803
3.09,65.50446999986777
3.1,66.36358241743415
3.11,67.22830494489041
3.12,68.09878857124762
3.13,68.97518428551675
3.14,69.85764307670884
3.15,70.74631593383486
3.16,71.64135384590587
3.17,72.54290780193278
3.18,73.45112879092672
3.19,74.3661678018986
3.2,75.28817582385952
3.21,76.2173038458204
3.22,77.15370285679231
3.23,78.0975238457862
3.24,79.04891780181316
3.25,80.00803571388414
3.26,80.97502857101013
3.27,81.95004736220224
3.28,82.93324307647133
3.29,83.92476670282859
3.3,84.92476923028484
3.31,85.93340164785123
3.32,86.95081494453869
3.33,87.9771601093583
3.34,89.01258813132095
3.35,90.05724999943783
3.36,91.11129670271971
3.37,92.1748792301778
3.38,93.24814857082302
3.39,94.33125571366644
3.4,95.424351647719
3.41,96.52758736199176
3.42,97.64111384549564
3.43,98.7650820872418
3.44,99.89964307624108
3.45,101.04494780150463
3.46,102.20114725204334
3.47,103.36839241686836
3.48,104.54683428499054
3.49,105.736623845421
3.5,106.9379120871707
3.51,108.15084999925068
3.52,109.37558857067192
3.53,110.61227879044544
3.54,111.86107164758228
3.55,113.12211813109336
3.56,114.3955692299898
3.57,115.68157593328252
3.58,116.98028922998262
3.59,118.29186010910098
3.6,119.6164395596488
3.61,120.95417857063684
3.62,122.3052281310763
3.63,123.66973922997812
3.64,125.04786285635332
3.65,126.43974999921288
3.66,127.8455516475679
3.67,129.2654187904293
3.68,130.69950241680812
3.69,132.14795351571527
3.7,133.61092307616195
3.71,135.088562087159
3.72,136.58102153771756
3.73,138.08845241684855
3.74,139.61100571356306
3.75,141.14883241687193
3.76,142.7020835157863
3.77,144.27090999931727
3.78,145.85546285647564
3.79,147.4558930762726
3.8,149.072351647719
3.81,150.70498955982598
3.82,152.35395780160445
3.83,154.01940736206552
3.84,155.7014892302201
3.85,157.4003543950793
3.86,159.11615384565397
3.87,160.84903857095532
3.88,162.59915955999415
3.89,164.3666678017817
3.9,166.15171428532875
3.91,167.95444999964653
3.92,169.77502593374584
3.93,171.6135930766378
3.94,173.47030241733344
3.95,175.3453049448437
3.96,177.23875164817957
3.97,179.1507935163522
3.98,181.08158153837243
3.99,183.03126670325145
4.0,185.0
4.01,186.98789963296903
4.02,188.9949526678684
4.03,191.02111338574773
4.04,193.06633606765615
4.05,195.1305749946436
4.06,197.2137844477595
4.07,199.3159187080536
4.08,201.4369320565752
4.09,203.5767787743738
4.1,205.7354131424992
4.11,207.91278944200096
4.12,210.10886195392845
4.13,212.3235849593312
4.14,214.55691273925896
4.15,216.8087995747613
4.16,219.0791997468876
4.17,221.3680675366874
4.18,223.6753572252104
4.19,226.0010230935062
4.2,228.3450194226241
4.21,230.70730049361387
4.22,233.08782058752493
4.23,235.4865339854072
4.24,237.90339496830967
4.25,240.33835781728212
4.26,242.79137681337423
4.27,245.26240623763547
4.28,247.75140037111564
4.29,250.2583134948638
4.3,252.7830998899298
4.31,255.3257138373632
4.32,257.88610961821365
4.33,260.46424151353045
4.34,263.06006380436315
4.35,265.6735307717615
4.36,268.30459669677526
4.37,270.95321586045344
4.38,273.61934254384585
4.39,276.3029310280021
4.4,279.003935593972
4.41,281.72231052280455
4.42,284.4580100955495
4.43,287.21098859325656
4.44,289.9812002969753
4.45,292.76859948775507
4.46,295.57314044664554
4.47,298.3947774546962
4.48,301.2334647929569
4.49,304.0891567424768
4.5,306.9618075843055
4.51,309.85137159949284
4.52,312.757803069088
4.53,315.68105627414104
4.54,318.62108549570104
4.55,321.5778450148177
4.56,324.5512891125406
4.57,327.5413720699195
4.58,330.5480481680036
4.59,333.57127168784257
4.6,336.61099691048594
4.61,339.66717811698373
4.62,342.7397695883848
4.63,345.8287256057389
4.64,348.93400045009577
4.65,352.0555484025052
4.66,355.1933237440161
4.67,358.34728075567824
4.68,361.51737371854153
4.69,364.70355691365535
4.7,367.90578462206906
4.71,371.1240111248322
4.72,374.35819070299465
4.73,377.6082776376059
4.74,380.8742262097153
4.75,384.15599070037234
4.76,387.45352539062674
4.77,390.7667845615281
4.78,394.0957224941262
4.79,397.44029346947
4.8,400.8004517686094
4.81,404.176151672594
4.82,407.5673474624734
4.83,410.9739934192969
4.84,414.3960438241141
4.85,417.8334529579748
4.86,421.2861751019285
4.87,424.7541645370245
4.88,428.2373755443125
4.89,431.735762404842
4.9,435.2492793996631
4.91,438.7778808098244
4.92,442.321520916376
4.93,445.8801540003673
4.94,449.4537343428484
4.95,453.04221622486807
4.96,456.64555392747616
4.97,460.2637017317224
4.98,463.8966139186563
4.99,467.5442447693271
5.0,471.2065485647847
5.01,474.8834795860784
5.02,478.5749921142578
5.03,482.2810404303731
5.04,486.0015788154728
5.05,489.7365615506071
5.06,493.4859429168253
5.07,497.2496771951775
5.08,501.0277186667125
5.09,504.8200216124801
5.1,508.62654031352986
5.11,512.4472290509119
5.12,516.2820421056748
5.13,520.1309337588688
5.14,523.9938582915431
5.15,527.8707699847479
5.16,531.7616231195317
5.17,535.6663719769447
5.18,539.5849708380365
5.19,543.5173739838567
5.2,547.4635356954545
5.21,551.4234102538796
5.22,555.3969519401816
5.23,559.3841150354103
5.24,563.3848538206147
5.25,567.3991225768447
5.26,571.4268755851499
5.27,575.4680671265796
5.28,579.5226514821841
5.29,583.5905829330118
5.3,587.671815760113
5.31,591.766304244537
5.32,595.8740026673339
5.33,599.9948653095526
5.34,604.1288464522424
5.35,608.2759003764537
5.36,612.4359813632359
5.37,616.609043693638
5.38,620.7950416487099
5.39,624.9939295095011
5.4,629.2056615570616
5.41,633.4301920724401
5.42,637.6674753366866
5.43,641.9174656308508
5.44,646.1801172359824
5.45,650.4553844331302
5.46,654.7432215033446
5.47,659.0435827276744
5.48,663.3564223871699
5.49,667.6816947628802
5.5,672.0193541358548
5.51,676.3693547871434
5.52,680.7316509977956
5.53,685.1061970488612
5.54,689.492947221389
5.55,693.8918557964292
5.56,698.3028770550311
5.57,702.7259652782448
5.58,707.161074747119
5.59,711.6081597427036
5.6,716.0671745460484
5.61,720.5380734382028
5.62,725.0208107002161
5.63,729.5153406131379
5.64,734.0216174580182
5.65,738.5395955159067
5.66,743.0692290678519
5.67,747.6104723949041
5.68,752.1632797781126
5.69,756.7276054985275
5.7,761.3034038371978
5.71,765.8906290751731
5.72,770.4892354935031
5.73,775.0991773732376
5.74,779.7204089954256
5.75,784.3528846411168
5.76,788.996558591361
5.77,793.6513851272076
5.78,798.3173185297067
5.79,802.9943130799069
5.8,807.6823230588581
5.81,812.38130274761
5.82,817.0912064272126
5.83,821.8119883787143
5.84,826.5436028831657
5.85,831.2860042216159
5.86,836.0391466751148
5.87,840.8029845247114
5.88,845.5774720514554
5.89,850.3625635363967
5.9,855.1582132605851
5.91,859.9643755050693
5.92,864.781004550899
5.93,869.608054679124
5.94,874.4454801707947
5.95,879.2932353069591
5.96,884.1512743686676
5.97,889.0195516369697
5.98,893.8980213929156
5.99,898.7866379175532
6.0,903.6853554919333
6.01,908.594128397105
6.02,913.512910914118
6.03,918.4416573240228
6.04,923.380321907867
6.05,928.3288589467016
6.06,933.2872227215754
6.07,938.2553675135392
6.08,943.2332476036408
6.09,948.2208172729308
6.1,953.2180308024584
6.11,958.224842473274
6.12,963.241206566426
6.13,968.2670773629644
6.14,973.3024091439388
6.15,978.3471561903988
6.16,983.401272783394
6.17,988.4647132039736
6.18,993.5374317331878
6.19,998.6193826520856
6.2,1003.7105202417164
6.21,1008.8107987831304
6.22,1013.9201725573766
6.23,1019.0385958455054
6.24,1024.166022928565
6.25,1029.3024080876062
6.26,1034.4477056036776
6.27,1039.6018697578293
6.28,1044.7648548311113
6.29,1049.9366151045722
6.3,1055.117104859262
6.31,1060.30627837623
6.32,1065.5040899365265
6.33,1070.7104938212003
6.34,1075.9254443113011
6.35,1081.1488956878784
6.36,1086.380802231983
6.37,1091.621118224662
6.38,1096.8697979469666
6.39,1102.126795679946
6.4,1107.3920657046508
6.41,1112.6655623021288
6.42,1117.9472397534305
6.43,1123.2370523396048
6.44,1128.5349543417024
6.45,1133.840900040772
6.46,1139.1548437178633
6.47,1144.4767396540258
6.48,1149.8065421303097
6.49,1155.1442054277636
6.5,1160.4896838274374
6.51,1165.842931610381
6.52,1171.2039030576434
6.53,1176.5725524502748
6.54,1181.9488340693242
6.55,1187.3327021958412
6.56,1192.7241111108756
6.57,1198.1230150954773
6.58,1203.529368430695
6.59,1208.9431253975783
6.6,1214.364240277178
6.61,1219.7926673505426
6.62,1225.2283608987216
6.63,1230.6712752027647
6.64,1236.1213645437217
6.65,1241.5785832026422
6.66,1247.0428854605757
6.67,1252.5142255985706
6.68,1257.9925578976784
6.69,1263.477836638948
6.7,1268.970016103428
6.71,1274.4690505721685
6.72,1279.9748943262196
6.73,1285.4875016466306
6.74,1291.006826814451
6.75,1296.5328241107295
6.76,1302.065447816517
6.77,1307.6046522128622
6.78,1313.1503915808155
6.79,1318.7026202014254
6.8,1324.261292355742
6.81,1329.826362324815
6.82,1335.3977843896937
6.83,1340.9755128314273
6.84,1346.559501931066
6.85,1352.1497059696592
6.86,1357.7460792282566
6.87,1363.348575987907
6.88,1368.9571505296606
6.89,1374.571757134567
6.9,1380.192350083676
6.91,1385.8188836580362
6.92,1391.451312138698
6.93,1397.08958980671
6.94,1402.7336709431236
6.95,1408.3835098289862
6.96,1414.0390607453487
6.97,1419.70027797326
6.98,1425.3671157937706
6.99,1431.0395284879291
7.0,1436.7174703367848
7.01,1442.400895621388
7.02,1448.089758622788
7.03,1453.7840136220352
7.04,1459.4836149001778
7.05,1465.188516738266
7.06,1470.898673417349
7.07,1476.6140392184775
7.08,1482.3345684226997
7.09,1488.060215311065
7.1,1493.790934164624
7.11,1499.526679264426
7.12,1505.2674048915208
7.13,1511.013065326957
7.14,1516.7636148517847
7.15,1522.519007747054
7.16,1528.2791982938134
7.17,1534.0441407731132
7.18,1539.8137894660026
7.19,1545.5880986535317
7.2,1551.3670226167492
7.21,1557.1505156367052
7.22,1562.9385319944497
7.23,1568.7310259710314
7.24,1574.5279518475
7.25,1580.3292639049052
7.26,1586.1349164242963
7.27,1591.9448636867237
7.28,1597.7590599732364
7.29,1603.5774595648838
7.3,1609.400016742715
7.31,1615.226685787781
7.32,1621.0574209811307
7.33,1626.892176603813
7.34,1632.730906936878
7.35,1638.5735662613747
7.36,1644.420108858354
7.37,1650.2704890088642
7.38,1656.124660993955
7.39,1661.982579094676
7.4,1667.8441975920784
7.41,1673.7094707672093
7.42,1679.5783529011192
7.43,1685.450798274857
7.44,1691.3267611694748
7.45,1697.2061958660192
7.46,1703.0890566455407
7.47,1708.9752977890898
7.48,1714.8648735777151
7.49,1720.757738292466
7.5,1726.6538462143926
7.51,1732.5531516245435
7.52,1738.4556088039703
7.53,1744.3611720337217
7.54,1750.2697955948452
7.55,1756.1814337683927
7.56,1762.0960408354129
7.57,1768.0135710769562
7.58,1773.9339787740705
7.59,1779.8572182078065
7.6,1785.783243659214
7.61,1791.7120094093418
7.62,1797.6434697392403
7.63,1803.577578929958
7.64,1809.514291262545
7.65,1815.4535610180517
7.66,1821.3953424775252
7.67,1827.339589922018
7.68,1833.2862576325776
7.69,1839.2352998902547
7.7,1845.186670976098
7.71,1851.1403251711577
7.72,1857.096216756483
7.73,1863.0543000131245
7.74,1869.014529222129
7.75,1874.9768586645496
7.76,1880.9412426214333
7.77,1886.9076353738303
7.78,1892.8759912027915
7.79,1898.8462643893645
7.8,1904.8184092146
7.81,1910.7923799595465
7.82,1916.7681309052557
7.83,1922.7456163327747
7.84,1928.7247905231536
7.85,1934.7056077574432
7.86,1940.6880223166927
7.87,1946.6719884819504
7.88,1952.657460534268
7.89,1958.644392754692
7.9,1964.632739424275
7.91,1970.6224548240648
7.92,1976.6134932351115
7.93,1982.6058089384644
7.94,1988.5993562151737
7.95,1994.594089346288
7.96,2000.589962612858
7.97,2006.586930295932
7.98,2012.5849466765608
7.99,2018.5839660357929
8.0,2024.5839426546784
8.01,2030.5848308142668
8.02,2036.586584795607
8.03,2042.5891588797492
8.04,2048.592507347744
8.05,2054.59658448064
8.06,2060.6013445594854
8.07,2066.606741865331
8.08,2072.612730679227
8.09,2078.619265282221
8.1,2084.626299955365
8.11,2090.633788979708
8.12,2096.641686636297
8.13,2102.649947206186
8.14,2108.658524970421
8.15,2114.667374210052
8.16,2120.6764492061293
8.17,2126.685704239702
8.18,2132.6950935918203
8.19,2138.704571543534
8.2,2144.714092375891
8.21,2150.723610369944
8.22,2156.733079806739
8.23,2162.742454967327
8.24,2168.751690132758
8.25,2174.7607395840805
8.26,2180.7695576023457
8.27,2186.778098468601
8.28,2192.786316463898
8.29,2198.7941658692844
8.3,2204.801600965813
8.31,2210.8085760345293
8.32,2216.815045356485
8.33,2222.8209632127296
8.34,2228.826283884312
8.35,2234.830961652281
8.36,2240.834950797689
8.37,2246.8382056015835
8.38,2252.8406803450152
8.39,2258.842329309032
8.4,2264.8431067746837
8.41,2270.8429670230203
8.42,2276.8418643350924
8.43,2282.839752991948
8.44,2288.836587274637
8.45,2294.8323214642105
8.46,2300.8269098417168
8.47,2306.820306688205
8.48,2312.8124662847254
8.49,2318.803342912326
8.5,2324.7928908520585
8.51,2330.7810643849725
8.52,2336.7678177921152
8.53,2342.7531053545385
8.54,2348.7368813532908
8.55,2354.719100069423
8.56,2360.699715783982
8.57,2366.67868277802
8.58,2372.6559553325847
8.59,2378.631487728727
8.6,2384.605234247495
8.61,2390.57714916994
8.62,2396.5471867771103
8.63,2402.5153013500567
8.64,2408.481447169828
8.65,2414.4455785174723
8.66,2420.4076496740413
8.67,2426.3676149205835
8.68,2432.325428538149
8.69,2438.281044807787
8.7,2444.234418010547
8.71,2450.18550242748
8.72,2456.134252339633
8.73,2462.0806220280574
8.74,2468.024565773801
8.75,2473.966037857916
8.76,2479.904992561449
8.77,2485.841384165452
8.78,2491.775166950973
8.79,2497.706295199064
8.8,2503.634723190771
8.81,2509.560405207146
8.82,2515.483295529237
8.83,2521.403348438095
8.84,2527.3205182147685
8.85,2533.2347591403072
8.86,2539.146025495762
8.87,2545.0542715621805
8.88,2550.9594516206143
8.89,2556.861519952111
8.9,2562.760430837721
8.91,2568.6561385584937
8.92,2574.5485973954787
8.93,2580.4377616297256
8.94,2586.3235855422845
8.95,2592.206023414204
8.96,2598.085029526535
8.97,2603.960558160325
8.98,2609.8325635966253
8.99,2615.7010001164845
9.0,2621.5658220009523
9.01,2627.426983531079
9.02,2633.2844389879133
9.03,2639.1381426525045
9.04,2644.9880488059043
9.05,2650.83411172916
9.06,2656.676285703322
9.07,2662.51452500944
9.08,2668.3487839285617
9.09,2674.17901674174
9.1,2680.0051777300214
9.11,2685.827221174457
9.12,2691.645101356096
9.13,2697.458772555989
9.14,2703.268189055184
9.15,2709.0733051347315
9.16,2714.87407507568
9.17,2720.6704531590794
9.18,2726.46239366598
9.19,2732.2498508774315
9.2,2738.0327790744823
9.21,2743.811132538184
9.22,2749.584865549584
9.23,2755.353932389731
9.24,2761.1182873396774
9.25,2766.877884680472
9.26,2772.632678693163
9.27,2778.382623658801
9.28,2784.127673858435
9.29,2789.867783573116
9.3,2795.6029070838927
9.31,2801.332998671813
9.32,2807.0580126179293
9.33,2812.777903203288
9.34,2818.492624708941
9.35,2824.2021314159388
9.36,2829.906377605327
9.37,2835.60531755816
9.38,2841.298905555484
9.39,2846.987095878349
9.4,2852.6698428078053
9.41,2858.347100624901
9.42,2864.018823610688
9.43,2869.6849660462144
9.44,2875.345482212531
9.45,2881.0003263906856
9.46,2886.649452861729
9.47,2892.2928159067105
9.48,2897.9303698066788
9.49,2903.5620688426843
9.5,2909.1878672957755
9.51,2914.8077194470043
9.52,2920.4215795774176
9.53,2926.029401968067
9.54,2931.631140900001
9.55,2937.2267506542694
9.56,2942.816185511921
9.57,2948.3993997540074
9.58,2953.9763476615763
9.59,2959.5469835156773
9.6,2965.1112615973607
9.61,2970.669136187675
9.62,2976.220561567672
9.63,2981.7654920184004
9.64,2987.3038818209075
9.65,2992.8356852562447
9.66,2998.3608566054613
9.67,3003.8793501496075
9.68,3009.391120169732
9.69,3014.8961209468844
9.7,3020.3943067621144
9.71,3025.8856318964736
9.72,3031.370050631007
9.73,3036.8475172467683
9.74,3042.3179860248047
9.75,3047.781411246167
9.76,3053.2377471919035
9.77,3058.686948143065
9.78,3064.1289683807017
9.79,3069.56376218586
9.8,3074.991283839594
9.81,3080.4114876229496
9.82,3085.824327816977
9.83,3091.2297587027274
9.84,3096.627734561249
9.85,3102.018209673591
9.86,3107.4011383208035
9.87,3112.7764747839365
9.88,3118.1441733440406
9.89,3123.504188282161
9.9,3128.856473879353
9.91,3134.200984416662
9.92,3139.5376741751397
9.93,3144.866497435833
9.94,3150.1874084797946
9.95,3155.5003615880723
9.96,3160.8053110417177
9.97,3166.102211121777
9.98,3171.3910161093027
9.99,3176.6716802853425
10.0,3181.944157930947
10.01,3187.208403327165
10.02,3192.464370755046
10.03,3197.7120144956407
10.04,3202.9512888299982
10.05,3208.1821480391686
10.06,3213.404546404199
10.07,3218.618438206141
10.08,3223.8237777260447
10.09,3229.020519244957
10.1,3234.20861704393
10.11,3239.388025404014
10.12,3244.558698606256
10.13,3249.7205909317067
10.14,3254.873656661416
10.15,3260.0178500764314
10.16,3265.1531254578044
10.17,3270.279437086585
10.18,3275.396739243821
10.19,3280.5049862105634
10.2,3285.6041322678616
10.21,3290.694131696765
10.22,3295.7749387783224
10.23,3300.846507793584
10.24,3305.908793023599
10.25,3310.961748749418
10.26,3316.005329252089
10.27,3321.039488812662
10.28,3326.064181712188
10.29,3331.079362231714
10.3,3336.084984652294
10.31,3341.0810032549725
10.32,3346.0673723208006
10.33,3351.044046130829
10.34,3356.010978966107
10.35,3360.9681251076827
10.36,3365.915438836608
10.37,3370.85287443393
10.38,3375.7803861807006
10.39,3380.6979283579685
10.4,3385.6054552467813
10.41,3390.502921128192
10.42,3395.390280283247
10.43,3400.267486992997
10.44,3405.1344955384934
10.45,3409.9912602007826
10.46,3414.8377352609177
10.47,3419.673874999945
10.48,3424.499633698915
10.49,3429.314965638877
10.5,3434.119825100882
10.51,3438.9141663659784
10.52,3443.6979437152163
10.53,3448.4711114296447
10.54,3453.2336237903137
10.55,3457.985435078273
10.56,3462.726499574571
10.57,3467.456771560259
10.58,3472.1762053163843
10.59,3476.8847551239974
10.6,3481.582375264149
10.61,3486.269020017888
10.62,3490.944643666264
10.63,3495.6092004903267
10.64,3500.2626447711245
10.65,3504.904930789708
10.66,3509.536012827125
10.67,3514.1558451644287
10.68,3518.7643820826656
10.69,3523.361577862886
10.7,3527.94738678614
10.71,3532.521763133477
10.72,3537.084661185946
10.73,3541.6360352245965
10.74,3546.1758395304787
10.75,3550.7040283846422
10.76,3555.220556068136
10.77,3559.7253768620103
10.78,3564.2184450473133
10.79,3568.699714905096
10.8,3573.169140716408
10.81,3577.6266767622983
10.82,3582.0722773238163
10.83,3586.50589668201
10.84,3590.927489117933
10.85,3595.337008912632
10.86,3599.7344103471573
10.87,3604.119647702558
10.88,3608.492675259884
10.89,3612.8534473001846
10.9,3617.20191810451
10.91,3621.538041953908
10.92,3625.8617731294303
10.93,3630.173065912125
10.94,3634.471874583044
10.95,3638.758153423233
10.96,3643.0318567137456
10.97,3647.292938735629
10.98,3651.541353769932
10.99,3655.777056097706
11.0,3660.0
11.01,3664.2101297434656
11.02,3668.407349537163
11.03,3672.5915535757567
11.04,3676.762636053909
11.05,3680.9204911662814
11.06,3685.065013107538
11.07,3689.196096072344
11.08,3693.313634255358
11.09,3697.417521851246
11.1,3701.50765305467
11.11,3705.583922060294
11.12,3709.6462230627794
11.13,3713.6944502567912
11.14,3717.728497836989
11.15,3721.74825999804
11.16,3725.7536309346033
11.17,3729.744504841344
11.18,3733.720775912925
11.19,3737.6823383440087
11.2,3741.6290863292593
11.21,3745.56091406334
11.22,3749.47771574091
11.23,3753.379385556635
11.24,3757.265817705179
11.25,3761.136906381204
11.26,3764.992545779372
11.27,3768.8326300943454
11.28,3772.657053520791
11.29,3776.465710253369
11.3,3780.258494486742
11.31,3784.0353004155736
11.32,3787.796022234528
11.33,3791.5405541382665
11.34,3795.268790321451
11.35,3798.980624978748
11.36,3802.675952304818
11.37,3806.3546664943233
11.38,3810.01666174193
11.39,3813.661832242299
11.4,3817.290072190093
11.41,3820.901275779975
11.42,3824.495337206608
11.43,3828.072150664657
11.44,3831.631610348782
11.45,3835.173610453648
11.46,3838.698045173917
11.47,3842.204808704252
11.48,3845.693795239317
11.49,3849.164898973773
11.5,3852.618014102285
11.51,3856.053034819516
11.52,3859.4698553201274
11.53,3862.868369798782
11.54,3866.248472450145
11.55,3869.6100574688776
11.56,3872.953019049643
11.57,3876.277251387105
11.58,3879.582648675926
11.59,3882.869105110768
11.6,3886.136514886296
11.61,3889.384772197172
11.62,3892.613771238057
11.63,3895.823406203618
11.64,3899.0135712885153
11.65,3902.184160687412
11.66,3905.335068594972
11.67,3908.466189205857
11.68,3911.577416714731
11.69,3914.668645316257
11.7,3917.739769205097
11.71,3920.790682575916
11.72,3923.821279623375
11.73,3926.831454542137
11.74,3929.821101526866
11.75,3932.790114772225
11.76,3935.738388472876
11.77,3938.6658168234826
11.78,3941.572294018708
11.79,3944.4577142532144
11.8,3947.321971721666
11.81,3950.164960618724
11.82,3952.9865751390535
11.83,3955.7867094773146
11.84,3958.565257828174
11.85,3961.322114386292
11.86,3964.057173346332
11.87,3966.7703289029578
11.88,3969.461475250832
11.89,3972.130506584616
11.9,3974.7773170989744
11.91,3977.401800988572
11.92,3980.003852448068
11.93,3982.583365672128
11.94,3985.140234855413
11.95,3987.674354192587
11.96,3990.185617878314
11.97,3992.673920107256
11.98,3995.139155074075
11.99,3997.581216973436
12.0,4000.0
12.01,4002.395442195213
12.02,4004.767656987644
12.03,4007.1168016526426
12.04,4009.443033465562
12.05,4011.746509701753
12.06,4014.027387636564
12.07,4016.285824545348
12.08,4018.521977703456
12.09,4020.736004386239
12.1,4022.928061869047
12.11,4025.098307427231
12.12,4027.246898336143
12.13,4029.3739918711335
12.14,4031.479745307553
12.15,4033.564315920754
12.16,4035.6278609860856
12.17,4037.6705377788994
12.18,4039.6925035745458
12.19,4041.693915648377
12.2,4043.674931275744
12.21,4045.6357077319967
12.22,4047.576402292486
12.23,4049.497172232564
12.24,4051.39817482758
12.25,4053.279567352885
12.26,4055.1415070838334
12.27,4056.9841512957737
12.28,4058.8076572640553
12.29,4060.612182264031
12.3,4062.397883571052
12.31,4064.164918460469
12.32,4065.913444207632
12.33,4067.6436180878927
12.34,4069.355597376602
12.35,4071.049539349111
12.36,4072.72560128077
12.37,4074.383940446931
12.38,4076.024714122944
12.39,4077.6480795841608
12.4,4079.2541941059326
12.41,4080.8432149636087
12.42,4082.415299432541
12.43,4083.970604788081
12.44,4085.50928830558
12.45,4087.031507260386
12.46,4088.537418927854
12.47,4090.027180583333
12.48,4091.500949502173
12.49,4092.958882959727
12.5,4094.4011382313447
12.51,4095.827872592377
12.52,4097.239243318175
12.53,4098.63540768409
12.54,4100.016522965473
12.55,4101.382746437675
12.56,4102.734235376047
12.57,4104.071147055939
12.58,4105.393638752702
12.59,4106.701867741689
12.6,4107.9959912982495
12.61,4109.276166697733
12.62,4110.542551215493
12.63,4111.79530212688
12.64,4113.034576707244
12.65,4114.260532231936
12.66,4115.473325976308
12.67,4116.67311521571
12.68,4117.860057225493
12.69,4119.034309281008
12.7,4120.196028657607
12.71,4121.345372630638
12.72,4122.482498475456
12.73,4123.60756346741
12.74,4124.720724881851
