wind_speed,W2E Wind to Energy W2E-138/3.0fc
2.43,12.33555670896572
2.44,12.77671467232834
2.45,13.22582329441693
2.46,13.682945090202493
2.47,14.148142574656104
2.48,14.621478262748775
2.49,15.103014669451593
2.5,15.59281430973555
2.51,16.09093969857173
2.52,16.597453350931175
2.53,17.112417781784902
2.54,17.635895506104
2.55,18.167949038859454
2.56,18.70864089502237
2.57,19.258033589563745
2.58,19.816189637454663
2.59,20.38317155366612
2.6,20.959041853169214
2.61,21.543863050934927
2.62,22.13769766193437
2.63,22.74060820113853
2.64,23.352657183518502
2.65,23.97390712404528
2.66,24.604420537689958
2.67,25.24425993942353
2.68,25.8934878442171
2.69,26.55216676704164
2.7,27.22035922286825
2.71,27.898127726667944
2.72,28.585534793411806
2.73,29.28264293807082
2.74,29.9895146756161
2.75,30.70621252101861
2.76,31.43279898924944
2.77,32.16933659527966
2.78,32.91588785408026
2.79,33.67251528062234
2.8,34.43928138987689
2.81,35.216248696815015
2.82,36.00347971640766
2.83,36.80103696362599
2.84,37.60898295344096
2.85,38.42738020082366
2.86,39.25629122074511
2.87,40.09577852817639
2.88,40.945904638088464
2.89,41.806732065452486
2.9,42.6783233252394
2.91,43.56074093242034
2.92,44.45404740196626
2.93,45.358305248848296
2.94,46.2735769880374
2.95,47.19992513450469
2.96,48.13741220322115
2.97,49.08610070915791
2.98,50.04605316728591
2.99,51.01733209257628
3.0,52.0
3.01,52.99411988955708
3.02,53.999756701363424
3.03,55.0169758605637
3.04,56.04584279230279
3.05,57.08642292172533
3.06,58.13878167397627
3.07,59.20298447420026
3.08,60.27909674754218
3.09,61.36718391914669
3.1,62.46731141415867
3.11,63.57954465772284
3.12,64.70394907498401
3.13,65.84059009108694
3.14,66.98953313117644
3.15,68.15084362039723
3.16,69.3245869838942
3.17,70.51082864681197
3.18,71.70963403429546
3.19,72.92106857148936
3.2,74.14519768353851
3.21,75.38208679558761
3.22,76.63180133278156
3.23,77.89440672026497
3.24,79.16996838318282
3.25,80.45855174667972
3.26,81.76022223590051
3.27,83.07504527599004
3.28,84.40308629209294
3.29,85.74441070935414
3.3,87.09908395291828
3.31,88.46717144793028
3.32,89.84873861953481
3.33,91.24385089287672
3.34,92.65257369310068
3.35,94.07497244535166
3.36,95.51111257477416
3.37,96.96105950651328
3.38,98.42487866571352
3.39,99.9026354775199
3.4,101.39439536707695
3.41,102.90022375952968
3.42,104.4201860800227
3.43,105.95434775370092
3.44,107.50277420570896
3.45,109.0655308611918
3.46,110.642683145294
3.47,112.2342964831606
3.48,113.84043629993606
3.49,115.46116802076544
3.5,117.09655707079334
3.51,118.7466688751646
3.52,120.41156885902409
3.53,122.0913224475164
3.54,123.78599506578652
3.55,125.495652138979
3.56,127.22035909223884
3.57,128.96018135071066
3.58,130.71518433953935
3.59,132.48543348386957
3.6,134.27099420884628
3.61,136.071931939614
3.62,137.88831210131772
3.63,139.72020011910217
3.64,141.5676614181121
3.65,143.43076142349227
3.66,145.30956556038757
3.67,147.20413925394257
3.68,149.11454792930226
3.69,151.04085701161125
3.7,152.98313192601452
3.71,154.94143809765663
3.72,156.91584095168255
3.73,158.90640591323694
3.74,160.91319840746468
3.75,162.9362838595103
3.76,164.97572769451878
3.77,167.03159533763505
3.78,169.10395221400356
3.79,171.19286374876933
3.8,173.29839536707695
3.81,175.4206124940714
3.82,177.55958055489734
3.83,179.71536497469958
3.84,181.8880311786228
3.85,184.077644591812
3.86,186.2842706394117
3.87,188.5079747465669
3.88,190.7488223384222
3.89,193.0068788401225
3.9,195.28220967681256
3.91,197.57488027363715
3.92,199.884956055741
3.93,202.2125024482689
3.94,204.55758487636567
3.95,206.9202687651762
3.96,209.30061953984497
3.97,211.69870262551703
3.98,214.114583447337
3.99,216.54832743044983
4.0,219.0
4.01,221.4696459043648
4.02,223.95722718484996
4.03,226.4626852059937
4.04,228.9859613323337
4.05,231.52699692840827
4.06,234.08573335875556
4.07,236.6621119879136
4.08,239.25607418042028
4.09,241.8675613008137
4.1,244.496514713632
4.11,247.14287578341344
4.12,249.80658587469568
4.13,252.4875863520169
4.14,255.1858185799153
4.15,257.90122392292903
4.16,260.6337437455958
4.17,263.3833194124539
4.18,266.1498922880413
4.19,268.9334037368964
4.2,271.73379512355666
4.21,274.5510078125606
4.22,277.384983168446
4.23,280.2356625557514
4.24,283.1029873390142
4.25,285.9868988827729
4.26,288.8873385515654
4.27,291.8042477099297
4.28,294.7375677224044
4.29,297.68723995352684
4.3,300.65320576783535
4.31,303.635406529868
4.32,306.6337836041632
4.33,309.6482783552584
4.34,312.6788321476919
4.35,315.72538634600176
4.36,318.7878823147265
4.37,321.8662614184034
4.38,324.9604650215709
4.39,328.070434488767
4.4,331.19611118453025
4.41,334.337436473398
4.42,337.4943517199084
4.43,340.66679828859986
4.44,343.85471754401044
4.45,347.05805085067783
4.46,350.27673957314033
4.47,353.510725075936
4.48,356.75994872360303
4.49,360.02435188067915
4.5,363.3038759117025
4.51,366.59846218121146
4.52,369.9080520537437
4.53,373.2325868938378
4.54,376.5720080660311
4.55,379.9262569348622
4.56,383.2952748648689
4.57,386.6790032205896
4.58,390.0773833665619
4.59,393.4903566673242
4.6,396.9178644874143
4.61,400.3598481913708
4.62,403.816249143731
4.63,407.2870087090334
4.64,410.772068251816
4.65,414.27136913661707
4.66,417.78485272797417
4.67,421.3124603904257
4.68,424.8541334885097
4.69,428.4098133867644
4.7,431.9794414497275
4.71,435.5629590419371
4.72,439.16030752793154
4.73,442.77142827224895
4.74,446.396262639427
4.75,450.0347519940038
4.76,453.6868377005175
4.77,457.3524611235062
4.78,461.0315636275084
4.79,464.72408657706126
4.8,468.4299713367033
4.81,472.1491592709727
4.82,475.8815917444077
4.83,479.6272101215457
4.84,483.3859557669251
4.85,487.1577700450841
4.86,490.9425943205609
4.87,494.7403699578931
4.88,498.5510383216189
4.89,502.3745407762764
4.9,506.21081868640414
4.91,510.0598134165393
4.92,513.9214663312205
4.93,517.7957187949856
4.94,521.6825121723731
4.95,525.5817878279204
4.96,529.4934871261657
4.97,533.4175514316476
4.98,537.3539221089038
4.99,541.3025405224721
5.0,545.263348036891
5.01,549.2362860166982
5.02,553.221295826432
5.03,557.2183188306307
5.04,561.2272963938318
5.05,565.2481698805735
5.06,569.2808806553942
5.07,573.3253700828319
5.08,577.3815795274243
5.09,581.4494503537095
5.1,585.5289239262257
5.11,589.6199416095117
5.12,593.7224447681042
5.13,597.8363747665422
5.14,601.9616729693632
5.15,606.0982807411061
5.16,610.2461394463079
5.17,614.4051904495071
5.18,618.5753751152422
5.19,622.7566348080509
5.2,626.948910892471
5.21,631.1521447330409
5.22,635.3662776942984
5.23,639.5912511407822
5.24,643.8270064370294
5.25,648.0734849475788
5.26,652.3306280369682
5.27,656.5983770697355
5.28,660.8766734104196
5.29,665.1654584235573
5.3,669.4646734736873
5.31,673.7742599253476
5.32,678.0941591430769
5.33,682.4243124914123
5.34,686.7646613348918
5.35,691.115147038054
5.36,695.4757109654375
5.37,699.8462944815791
5.38,704.2268389510176
5.39,708.6172857382907
5.4,713.0175762079374
5.41,717.4276517244945
5.42,721.8474536525005
5.43,726.2769233564937
5.44,730.7160022010125
5.45,735.164631550594
5.46,739.6227527697769
5.47,744.0903072230988
5.48,748.5672362750986
5.49,753.0534812903136
5.5,757.5489836332821
5.51,762.053684668542
5.52,766.5675257606317
5.53,771.0904482740895
5.54,775.6223935734524
5.55,780.1633030232593
5.56,784.713117988048
5.57,789.2717798323571
5.58,793.8392299207237
5.59,798.4154096176866
5.6,803.0002602877836
5.61,807.5937232955529
5.62,812.1957400055325
5.63,816.8062517822599
5.64,821.4251999902739
5.65,826.0525259941129
5.66,830.6881711583136
5.67,835.3320768474154
5.68,839.9841844259552
5.69,844.6444352584724
5.7,849.3127707095041
5.71,853.9891321435882
5.72,858.6734609252634
5.73,863.3656984190679
5.74,868.0657859895391
5.75,872.7736650012154
5.76,877.4892768186344
5.77,882.2125628063347
5.78,886.943464328855
5.79,891.6819227507319
5.8,896.4278794365043
5.81,901.1812757507098
5.82,905.9420530578876
5.83,910.7101527225742
5.84,915.4855161093086
5.85,920.268084582629
5.86,925.0577995070728
5.87,929.8546022471784
5.88,934.6584341674836
5.89,939.4692366325272
5.9,944.286951006847
5.91,949.1115186549802
5.92,953.9428809414655
5.93,958.7809792308412
5.94,963.6257548876454
5.95,968.4771492764154
5.96,973.33510376169
5.97,978.1995597080067
5.98,983.0704584799048
5.99,987.9477414419204
6.0,992.8313499585928
6.01,997.72122539446
6.02,1002.6173091140596
6.03,1007.5195424819308
6.04,1012.4278668626102
6.05,1017.3422236206366
6.06,1022.2625541205476
6.07,1027.1887997268825
6.08,1032.120901804178
6.09,1037.0588017169723
6.1,1042.0024408298043
6.11,1046.9517605072117
6.12,1051.9067021137323
6.13,1056.867207013904
6.14,1061.8332165722652
6.15,1066.8046721533542
6.16,1071.7815151217085
6.17,1076.7636868418665
6.18,1081.7511286783665
6.19,1086.743781995746
6.2,1091.7415881585432
6.21,1096.7444885312962
6.22,1101.7524244785436
6.23,1106.7653373648232
6.24,1111.7831685546723
6.25,1116.8058594126296
6.26,1121.833351303233
6.27,1126.8655855910208
6.28,1131.9025036405314
6.29,1136.9440468163018
6.3,1141.9901564828708
6.31,1147.0407740047765
6.32,1152.0958407465566
6.33,1157.1552980727492
6.34,1162.2190873478926
6.35,1167.2871499365249
6.36,1172.3594272031842
6.37,1177.435860512408
6.38,1182.5163912287344
6.39,1187.6009607167025
6.4,1192.6895103408494
6.41,1197.7819814657134
6.42,1202.8783154558323
6.43,1207.9784536757447
6.44,1213.0823374899887
6.45,1218.189908263102
6.46,1223.3011073596224
6.47,1228.4158761440883
6.48,1233.534155981038
6.49,1238.6558882350091
6.5,1243.7810142705398
6.51,1248.9094754521686
6.52,1254.041213144433
6.53,1259.1761687118717
6.54,1264.3142835190215
6.55,1269.4554989304218
6.56,1274.59975631061
6.57,1279.7469970241243
6.58,1284.8971624355029
6.59,1290.0501939092835
6.6,1295.206032810005
6.61,1300.3646205022046
6.62,1305.5258983504204
6.63,1310.6898077191906
6.64,1315.8562899730534
6.65,1321.0252864765475
6.66,1326.1967385942094
6.67,1331.3705876905783
6.68,1336.5467751301917
6.69,1341.725242277589
6.7,1346.905930497306
6.71,1352.0887811538823
6.72,1357.2737356118555
6.73,1362.4607352357646
6.74,1367.6497213901464
6.75,1372.840635439539
6.76,1378.0334187484814
6.77,1383.2280126815108
6.78,1388.424358603166
6.79,1393.6223978779844
6.8,1398.822071870504
6.81,1404.0233219452637
6.82,1409.226089466801
6.83,1414.430315799654
6.84,1419.6359423083609
6.85,1424.8429103574597
6.86,1430.0511613114882
6.87,1435.2606365349843
6.88,1440.4712773924864
6.89,1445.6830252485329
6.9,1450.8958214676625
6.91,1456.1096074144111
6.92,1461.3243244533182
6.93,1466.5399139489214
6.94,1471.75631726576
6.95,1476.97347576837
6.96,1482.1913308212909
6.97,1487.40982378906
6.98,1492.6288960362167
6.99,1497.8484889272977
7.0,1503.068543826841
7.01,1508.2890020993852
7.02,1513.5098051094683
7.03,1518.730894221629
7.04,1523.9522108004044
7.05,1529.1736962103323
7.06,1534.3952918159516
7.07,1539.6169389818012
7.08,1544.838579072417
7.09,1550.0601534523378
7.1,1555.2816034861023
7.11,1560.5028705382488
7.12,1565.7238959733145
7.13,1570.9446211558377
7.14,1576.164987450356
7.15,1581.384936221409
7.16,1586.6044088335327
7.17,1591.8233466512672
7.18,1597.0416910391486
7.19,1602.2593833617173
7.2,1607.4763649835088
7.21,1612.692577269063
7.22,1617.9079615829169
7.23,1623.1224592896092
7.24,1628.336011753678
7.25,1633.5485603396603
7.26,1638.760046412095
7.27,1643.970411335521
7.28,1649.1795964744754
7.29,1654.3875431934962
7.3,1659.5941928571208
7.31,1664.799486829889
7.32,1670.0033664763382
7.33,1675.2057731610057
7.34,1680.4066482484295
7.35,1685.6059331031488
7.36,1690.8035690897016
7.37,1695.9994975726247
7.38,1701.1936599164574
7.39,1706.3859974857364
7.4,1711.5764516450022
7.41,1716.76496375879
7.42,1721.9514751916397
7.43,1727.1359273080882
7.44,1732.318261472675
7.45,1737.498419049937
7.46,1742.6763414044124
7.47,1747.8519699006397
7.48,1753.025245903157
7.49,1758.1961107765014
7.5,1763.364505885212
7.51,1768.530372593826
7.52,1773.693652266883
7.53,1778.85428626892
7.54,1784.0122159644743
7.55,1789.167382718085
7.56,1794.31972789429
7.57,1799.4691928576278
7.58,1804.615718972635
7.59,1809.7592476038512
7.6,1814.8997201158136
7.61,1820.0370778730608
7.62,1825.1712622401308
7.63,1830.3022145815607
7.64,1835.4298762618896
7.65,1840.554188645656
7.66,1845.6750930973965
7.67,1850.7925309816496
7.68,1855.9064436629544
7.69,1861.0167725058484
7.7,1866.1234588748684
7.71,1871.2264441345544
7.72,1876.3256696494432
7.73,1881.421076784074
7.74,1886.5126069029836
7.75,1891.6002013707107
7.76,1896.6838015517928
7.77,1901.7633488107683
7.78,1906.8387845121763
7.79,1911.9100500205536
7.8,1916.9770867004383
7.81,1922.039835916369
7.82,1927.098239032884
7.83,1932.1522374145209
7.84,1937.201772425817
7.85,1942.2467854313109
7.86,1947.2872177955412
7.87,1952.323010883046
7.88,1957.354106058363
7.89,1962.3804446860297
7.9,1967.4019681305856
7.91,1972.418617756567
7.92,1977.4303349285133
7.93,1982.4370610109615
7.94,1987.4387373684517
7.95,1992.4353053655195
7.96,1997.426706366704
7.97,2002.4128817365429
7.98,2007.3937728395756
7.99,2012.3693210403385
8.0,2017.3394677033705
8.01,2022.3041541932096
8.02,2027.2633218743931
8.03,2032.2169121114605
8.04,2037.1648662689488
8.05,2042.107125711397
8.06,2047.043631803342
8.07,2051.974325909322
8.08,2056.899149393876
8.09,2061.8180436215407
8.1,2066.7309499568555
8.11,2071.637809764358
8.12,2076.538564408585
8.13,2081.4331552540784
8.14,2086.321523665372
8.15,2091.2036110070057
8.16,2096.079358643517
8.17,2100.948707939444
8.18,2105.811600259325
8.19,2110.667976967699
8.2,2115.5177794291026
8.21,2120.360949008075
8.22,2125.197427069153
8.23,2130.027154976876
8.24,2134.850074095781
8.25,2139.666125790406
8.26,2144.4752514252905
8.27,2149.27739236497
8.28,2154.072489973986
8.29,2158.860485616874
8.3,2163.641320658174
8.31,2168.4149364624213
8.32,2173.181274394156
8.33,2177.940275817916
8.34,2182.6918820982387
8.35,2187.436034599662
8.36,2192.1726746867243
8.37,2196.9017437239645
8.38,2201.623183075921
8.39,2206.3369341071298
8.4,2211.04293818213
8.41,2215.741136665459
8.42,2220.4314709216565
8.43,2225.113882315259
8.44,2229.788312210805
8.45,2234.454701972834
8.46,2239.112992965882
8.47,2243.7631265544883
8.48,2248.40504410319
8.49,2253.038686976525
8.5,2257.6639965390323
8.51,2262.280914155251
8.52,2266.8893811897165
8.53,2271.4893390069687
8.54,2276.080728971545
8.55,2280.663492447984
8.56,2285.237570800823
8.57,2289.8029053946007
8.58,2294.359437593854
8.59,2298.907108763124
8.6,2303.4458602669447
8.61,2307.975633469857
8.62,2312.4963697363974
8.63,2317.008010431105
8.64,2321.5104969185186
8.65,2326.003770563174
8.66,2330.4877727296102
8.67,2334.9624447823658
8.68,2339.4277280859783
8.69,2343.8835640049865
8.7,2348.329893903927
8.71,2352.7666591473408
8.72,2357.1938010997624
8.73,2361.611261125732
8.74,2366.0189805897867
8.75,2370.4169008564645
8.76,2374.804963290305
8.77,2379.183109255845
8.78,2383.551280117622
8.79,2387.909417240176
8.8,2392.257461988044
8.81,2396.595355725762
8.82,2400.923039817871
8.83,2405.2404556289084
8.84,2409.5475445234115
8.85,2413.844247865919
8.86,2418.1305070209687
8.87,2422.4062633530984
8.88,2426.671458226848
8.89,2430.9260330067523
8.9,2435.169929057352
8.91,2439.403087743184
8.92,2443.6254504287863
8.93,2447.8369584786974
8.94,2452.037553257456
8.95,2456.227176129598
8.96,2460.405768459664
8.97,2464.57327161219
8.98,2468.7296269517165
8.99,2472.874775842779
9.0,2477.0086596499164
9.01,2481.1312197376674
9.02,2485.24239747057
9.03,2489.3421342131605
9.04,2493.43037132998
9.05,2497.5070501855644
9.06,2501.572112144452
9.07,2505.6254985711817
9.08,2509.6671508302898
9.09,2513.6970102863165
9.1,2517.7150183037984
9.11,2521.721116247275
9.12,2525.715245481282
9.13,2529.6973473703606
9.14,2533.667363279046
9.15,2537.6252345718785
9.16,2541.5709026133945
9.17,2545.504308768132
9.18,2549.4253944006305
9.19,2553.334100875428
9.2,2557.23036955706
9.21,2561.114141810068
9.22,2564.985358998988
9.23,2568.8439624883576
9.24,2572.689893642717
9.25,2576.5230938266027
9.26,2580.343504404553
9.27,2584.151066741106
9.28,2587.9457222007995
9.29,2591.727412148173
9.3,2595.4960779477638
9.31,2599.251660964108
9.32,2602.9941025617463
9.33,2606.723344105215
9.34,2610.439326959053
9.35,2614.141992487799
9.36,2617.83128205599
9.37,2621.5071370281644
9.38,2625.1694987688606
9.39,2628.818308642616
9.4,2632.453508013969
9.41,2636.075038247457
9.42,2639.682840707619
9.43,2643.276856758993
9.44,2646.857027766117
9.45,2650.4232950935284
9.46,2653.9756001057667
9.47,2657.5138841673684
9.48,2661.0380886428725
9.49,2664.548154896816
9.5,2668.044024293738
9.51,2671.5256381981767
9.52,2674.9929379746686
9.53,2678.4458649877542
9.54,2681.884360601969
9.55,2685.3083661818546
9.56,2688.717823091945
9.57,2692.11267269678
9.58,2695.4928563608983
9.59,2698.8583154488365
9.6,2702.2089913251343
9.61,2705.544825354328
9.62,2708.865758900958
9.63,2712.1717333295605
9.64,2715.4626900046737
9.65,2718.7385702908364
9.66,2721.999315552586
9.67,2725.2448671544607
9.68,2728.475166460999
9.69,2731.6901548367387
9.7,2734.8897736462177
9.71,2738.073964253975
9.72,2741.242668024547
9.73,2744.395826322473
9.74,2747.53338051229
9.75,2750.655271958537
9.76,2753.761442025752
9.77,2756.851832078473
9.78,2759.926383481238
9.79,2762.985037598584
9.8,2766.027735795052
9.81,2769.054419435177
9.82,2772.0650298834976
9.83,2775.059508504553
9.84,2778.0377966628807
9.85,2780.999835723019
9.86,2783.9455670495045
9.87,2786.8749320068773
9.88,2789.787871959676
9.89,2792.684328272435
9.9,2795.5642423096965
9.91,2798.427555435996
9.92,2801.2742090158727
9.93,2804.104144413864
9.94,2806.917302994507
9.95,2809.7136261223422
9.96,2812.4930551619063
9.97,2815.255531477738
9.98,2818.0009964343744
9.99,2820.729391396353
10.0,2823.4406577282152
10.01,2826.134736794495
10.02,2828.811569959732
10.03,2831.4710985884653
10.04,2834.113264045232
10.05,2836.738007694571
10.06,2839.345270901019
10.07,2841.934995029113
10.08,2844.507121443396
10.09,2847.0615915084
10.1,2849.598346588667
10.11,2852.117328048734
10.12,2854.61847725314
10.13,2857.101735566421
10.14,2859.567044353117
10.15,2862.0143449777643
10.16,2864.443578804902
10.17,2866.8546871990684
10.18,2869.2476115248
10.19,2871.6222931466373
10.2,2873.9786734291174
10.21,2876.316693736778
10.22,2878.636295434156
10.23,2880.9374198857918
10.24,2883.220008456222
10.25,2885.4840025099847
10.26,2887.729343411619
10.27,2889.9559725256613
10.28,2892.1638312166515
10.29,2894.352860849126
10.3,2896.523002787625
10.31,2898.6741983966845
10.32,2900.8063890408425
10.33,2902.91951608464
10.34,2905.0135208926104
10.35,2907.0883448292952
10.36,2909.1439292592318
10.37,2911.180215546957
10.38,2913.197145057011
10.39,2915.19465915393
10.4,2917.1726992022523
10.41,2919.131206566518
10.42,2921.0701226112624
10.43,2922.989388701025
10.44,2924.8889462003435
10.45,2926.768736473756
10.46,2928.6287008858017
10.47,2930.468780801016
10.48,2932.28891758394
10.49,2934.089052599109
10.5,2935.8691272110627
10.51,2937.629082784339
10.52,2939.368860683476
10.53,2941.088402273011
10.54,2942.7876489174832
10.55,2944.46654198143
10.56,2946.1250228293893
10.57,2947.7630328259
10.58,2949.3805133354995
10.59,2950.9774057227246
10.6,2952.553651352116
10.61,2954.10919158821
10.62,2955.643967795545
10.63,2957.15792133866
10.64,2958.650993582092
10.65,2960.1231258903786
10.66,2961.5742596280584
10.67,2963.004336159671
10.68,2964.4132968497515
10.69,2965.8010830628405
10.7,2967.167636163475
10.71,2968.5128975161924
10.72,2969.836808485533
10.73,2971.139310436032
10.74,2972.4203447322293
10.75,2973.6798527386627
10.76,2974.9177758198703
10.77,2976.1340553403898
10.78,2977.3286326647585
10.79,2978.501449157516
10.8,2979.6524461832005
10.81,2980.7815651063484
10.82,2981.8887472914994
10.83,2982.973934103189
10.84,2984.03706690596
10.85,2985.0780870643453
10.86,2986.096935942885
10.87,2987.0935549061187
10.88,2988.0678853185827
10.89,2989.0198685448154
10.9,2989.949445949356
10.91,2990.856558896739
10.92,2991.7411487515064
10.93,2992.6031568781946
10.94,2993.442524641343
10.95,2994.2591934054867
10.96,2995.0531045351668
10.97,2995.82419939492
10.98,2996.5724193492847
10.99,2997.2977057627986
11.0,2998.0
11.01,2998.679301374202
11.02,2999.3358409938205
11.03,2999.969907916047
11.04,3000.581791198071
11.05,3001.171779897085
11.06,3001.740163070277
11.07,3002.287229774842
11.08,3002.8132690679686
11.09,3003.318570006847
11.1,3003.80342164867
11.11,3004.268113050627
11.12,3004.712933269909
11.13,3005.1381713637084
11.14,3005.5441163892137
11.15,3005.9310574036185
11.16,3006.299283464111
11.17,3006.6490836278845
11.18,3006.980746952128
11.19,3007.294562494033
11.2,3007.590819310792
11.21,3007.8698064595937
11.22,3008.13181299763
11.23,3008.3771279820908
11.24,3008.6060404701684
11.25,3008.8188395190537
11.26,3009.015814185936
11.27,3009.1972535280083
11.28,3009.36344660246
11.29,3009.5146824664816
11.3,3009.6512501772654
11.31,3009.7734387920013
11.32,3009.8815373678817
11.33,3009.975834962096
11.34,3010.056620631835
11.35,3010.12418343429
11.36,3010.1788124266527
11.37,3010.220796666112
11.38,3010.250425209862
11.39,3010.267987115091
11.4,3010.2737714389905
11.41,3010.268067238752
11.42,3010.251163571564
11.43,3010.2233494946217
11.44,3010.1849140651125
11.45,3010.136146340228
11.46,3010.0773353771606
11.47,3010.0087702330984
11.48,3009.930739965236
11.49,3009.843533630761
11.5,3009.747440286866
11.51,3009.642748990742
11.52,3009.5297487995786
11.53,3009.408728770568
11.54,3009.279977960901
11.55,3009.143785427767
11.56,3009.000440228359
11.57,3008.8502314198668
11.58,3008.693448059481
11.59,3008.5303792043924
11.6,3008.361313911794
11.61,3008.186541238873
11.62,3008.0063502428234
11.63,3007.821029980835
11.64,3007.6308695101
11.65,3007.4361578878065
11.66,3007.237184171148
11.67,3007.0342374173138
11.68,3006.827606683496
11.69,3006.617581026884
11.7,3006.40444950467
11.71,3006.188501174044
11.72,3005.9700250921987
11.73,3005.7493103163238
11.74,3005.5266459036084
11.75,3005.302320911246
11.76,3005.076624396427
11.77,3004.8498454163414
11.78,3004.6222730281806
11.79,3004.3941962891354
11.8,3004.165904256398
11.81,3003.9376859871563
11.82,3003.7098305386044
11.83,3003.48262696793
11.84,3003.2563643323274
11.85,3003.0313316889856
11.86,3002.807818095096
11.87,3002.586112607849
11.88,3002.3665042844355
11.89,3002.149282182047
11.9,3001.9347353578737
11.91,3001.723152869108
11.92,3001.5148237729386
11.93,3001.310037126558
11.94,3001.109081987156
11.95,3000.912247411925
11.96,3000.719822458054
11.97,3000.532096182736
11.98,3000.34935764316
11.99,3000.171895896518
12.0,3000.0
12.01,2999.8338984617253
12.02,2999.6735775935176
12.03,2999.5189631581297
12.04,2999.369980918312
12.05,2999.226556636819
12.06,2999.0886160764007
12.07,2998.95608499981
12.08,2998.8288891697985
12.09,2998.7069543491184
12.1,2998.590206300521
12.11,2998.478570786759
12.12,2998.371973570585
12.13,2998.2703404147487
12.14,2998.173597082004
12.15,2998.081669335103
12.16,2997.994482936797
12.17,2997.9119636498376
12.18,2997.834037236977
12.19,2997.7606294609677
12.2,2997.691666084561
12.21,2997.627072870509
12.22,2997.566775581565
12.23,2997.51069998048
12.24,2997.458771830004
12.25,2997.4109168928912
12.26,2997.367060931894
12.27,2997.3271297097635
12.28,2997.291048989251
12.29,2997.258744533109
12.3,2997.230142104091
12.31,2997.205167464947
12.32,2997.183746378429
12.33,2997.1658046072894
12.34,2997.151267914281
12.35,2997.1400620621544
12.36,2997.132112813663
12.37,2997.1273459315576
12.38,2997.125687178591
12.39,2997.1270623175137
12.4,2997.1313971110803
12.41,2997.13861732204
12.42,2997.1486487131465
12.43,2997.1614170471507
12.44,2997.176848086806
12.45,2997.194867594863
12.46,2997.2154013340737
12.47,2997.238375067192
12.48,2997.263714556966
12.49,2997.291345566152
12.5,2997.321193857499
12.51,2997.3531851937605
12.52,2997.387245337688
12.53,2997.423300052033
12.54,2997.461275099549
12.55,2997.5010962429856
12.56,2997.542689245097
12.57,2997.5859798686333
12.58,2997.630893876348
12.59,2997.6773570309924
12.6,2997.725295095319
12.61,2997.7746338320776
12.62,2997.825299004024
12.63,2997.877216373907
12.64,2997.93031170448
12.65,2997.984510758494
12.66,2998.039739298701
12.67,2998.095923087855
