wind_speed,ecotècnia ECO 48/750
2.68,0.0
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.76,0.0
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
3.0,0.0
3.01,0.0
3.02,0.0
3.03,0.0
3.04,0.0
3.05,0.0
3.06,0.0
3.07,0.0
3.08,0.0
3.09,0.0
3.1,0.0
3.11,0.0
3.12,0.0
3.13,0.0
3.14,0.0
3.15,0.0
3.16,0.0
3.17,0.0
3.18,0.0
3.19,0.0
3.2,0.0
3.21,0.0
3.22,0.0
3.23,0.0
3.24,0.0
3.25,0.0
3.26,0.0
3.27,0.0
3.28,0.0
3.29,0.0
3.3,0.0
3.31,0.0
3.32,0.0
3.33,0.0
3.34,0.0
3.35,0.0
3.36,0.0
3.37,0.0
3.38,0.0
3.39,0.0
3.4,0.0
3.41,0.0
3.42,0.0
3.43,0.0
3.44,0.0
3.45,0.0
3.46,0.0
3.47,0.0
3.48,0.0
3.49,0.0
3.5,0.0
3.51,0.0
3.52,0.0
3.53,0.0
3.54,0.0
3.55,0.0
3.56,0.0
3.57,0.0
3.58,0.0
3.59,0.0
3.6,0.0
3.61,0.0
3.62,0.0
3.63,0.0
3.64,0.0
3.65,0.0
3.66,0.0
3.67,0.0
3.68,0.0
3.69,0.0
3.7,0.0
3.71,0.0
3.72,0.0
3.73,0.0
3.74,0.0
3.75,0.0
3.76,0.0
3.77,0.0
3.78,0.0
3.79,0.0
3.8,0.0
3.81,0.0
3.82,0.0
3.83,0.0
3.84,0.0
3.85,0.0
3.86,0.0
3.87,0.0
3.88,0.0
3.89,0.0
3.9,0.0
3.91,0.0
3.92,0.0
3.93,0.0
3.94,0.0
3.95,0.0
3.96,0.0
3.97,0.0
3.98,0.0
3.99,0.0
4.0,0.0
4.01,0.0
4.02,0.0
4.03,0.0
4.04,0.0
4.05,0.0
4.06,0.0
4.07,0.0
4.08,0.0
4.09,0.0
4.1,0.0
4.11,0.0
4.12,0.0
4.13,0.0
4.14,0.0
4.15,0.0
4.16,0.0
4.17,0.0
4.18,0.0
4.19,0.0
4.2,0.0
4.21,0.0
4.22,0.0
4.23,0.0
4.24,0.0
4.25,0.0
4.26,0.0
4.27,0.0
4.28,0.0
4.29,0.0
4.3,0.0
4.31,0.0
4.32,0.0
4.33,0.0
4.34,0.0
4.35,0.0
4.36,0.0
4.37,0.0
4.38,0.0
4.39,0.0
4.4,0.0
4.41,0.0
4.42,0.0
4.43,0.0
4.44,0.0
4.45,0.0
4.46,0.0
4.47,0.0
4.48,0.0
4.49,0.0
4.5,5.73
4.51,6.095654641607889
4.52,6.463237123118329
4.53,6.832746713104772
4.54,7.204182680140567
4.55,7.577544292799166
4.56,7.952830819653986
4.57,8.330041529278478
4.58,8.709175690245992
4.59,9.09023257112998
4.6,9.473211440503857
4.61,9.858111566941076
4.62,10.244932219014984
4.63,10.633672665299036
4.64,11.024332174366648
4.65,11.41691001479127
4.66,11.81140545514625
4.67,12.207817764005044
4.68,12.606146209941064
4.69,13.006390061527767
4.7,13.4085485873385
4.71,13.812621055946712
4.72,14.218606735925825
4.73,14.626504895849282
4.74,15.03631480429044
4.75,15.448035729822749
4.76,15.86166694101962
4.77,16.277207706454483
4.78,16.69465729470078
4.79,17.114014974331862
4.8,17.535280013921177
4.81,17.958451682042146
4.82,18.383529247268225
4.83,18.810511978172755
4.84,19.239399143329187
4.85,19.670190011310943
4.86,20.10288385069148
4.87,20.53747993004413
4.88,20.97397751794237
4.89,21.412375882959587
4.9,21.85267429366926
4.91,22.29487201864472
4.92,22.738968326459432
4.93,23.184962485686796
4.94,23.632853764900272
4.95,24.082641432673213
4.96,24.534324757579068
4.97,24.98790300819125
4.98,25.443375453083224
4.99,25.90074136082832
5.0,26.36
5.01,26.82115063917168
5.02,27.284192546916785
5.03,27.74912499180875
5.04,28.21594724242093
5.05,28.68465856732679
5.06,29.15525823509973
5.07,29.62774551431321
5.08,30.102119673540574
5.09,30.57837998135528
5.1,31.05652570633073
5.11,31.53655611704041
5.12,32.01847048205763
5.13,32.50226806995586
5.14,32.987948149308515
5.15,33.47550998868906
5.16,33.96495285667082
5.17,34.45627602182724
5.18,34.94947875273177
5.19,35.444560317957865
5.2,35.94151998607883
5.21,36.44035702566815
5.22,36.94107070529922
5.23,37.44366029354553
5.24,37.94812505898038
5.25,38.454464270177255
5.26,38.96267719570956
5.27,39.47276310415072
5.28,39.98472126407418
5.29,40.49855094405329
5.3,41.01425141266149
5.31,41.53182193847223
5.32,42.05126179005894
5.33,42.57257023599495
5.34,43.09574654485375
5.35,43.62078998520873
5.36,44.14769982563336
5.37,44.67647533470097
5.38,45.20711578098501
5.39,45.73962043305892
5.4,46.27398855949615
5.41,46.81021942887003
5.42,47.34831230975401
5.43,47.88826647072152
5.44,48.43008118034602
5.45,48.97375570720084
5.46,49.51928931985944
5.47,50.06668128689522
5.48,50.61593087688168
5.49,51.16703735839212
5.5,51.72
5.51,52.27481872170533
5.52,52.83149604921445
5.53,53.39003515966031
5.54,53.95043923017571
5.55,54.51271143789364
5.56,55.076854959947006
5.57,55.64287297346876
5.58,56.210768655591735
5.59,56.78054518344887
5.6,57.3522057341731
5.61,57.92575348489737
5.62,58.50119161275451
5.63,59.078523294877485
5.64,59.65775170839919
5.65,60.2388800304526
5.66,60.82191143817053
5.67,61.40684910868595
5.68,61.99369621913174
5.69,62.58245594664091
5.7,63.17313146834624
5.71,63.76572596138071
5.72,64.36024260287724
5.73,64.95668456996876
5.74,65.5550550397881
5.75,66.15535718946823
5.76,66.75759419614207
5.77,67.36176923694254
5.78,67.96788548900258
5.79,68.57594612945499
5.8,69.18595433543277
5.81,69.79791328406883
5.82,70.4118261524961
5.83,71.02769611784744
5.84,71.64552635725578
5.85,72.26532004785403
5.86,72.88708036677518
5.87,73.51081049115204
5.88,74.13651359811755
5.89,74.76419286480463
5.9,75.39385146834627
5.91,76.02549258587523
5.92,76.65911939452452
5.93,77.29473507142703
5.94,77.93234279371576
5.95,78.5719457385235
5.96,79.21354708298318
5.97,79.85715000422776
5.98,80.5027576793902
5.99,81.1503732856033
6.0,81.8
6.01,82.4516388740069
6.02,83.10528245622528
6.03,83.76092116955014
6.04,84.41854543687624
6.05,85.07814568109858
6.06,85.73971232511214
6.07,86.40323579181185
6.08,87.06870650409253
6.09,87.7361148848492
6.1,88.40545135697676
6.11,89.07670634337019
6.12,89.74987026692433
6.13,90.42493355053416
6.14,91.1018866170946
6.15,91.78071988950062
6.16,92.46142379064707
6.17,93.14398874342896
6.18,93.82840517074114
6.19,94.51466349547864
6.2,95.20275414053626
6.21,95.892667528809
6.22,96.5843940831918
6.23,97.2779242265796
6.24,97.9732483818673
6.25,98.67035697194976
6.26,99.36924041972206
6.27,100.069889148079
6.28,100.7722935799156
6.29,101.47644413812672
6.3,102.18233124560732
6.31,102.8899453252523
6.32,103.5992767999567
6.33,104.31031609261528
6.34,105.02305362612309
6.35,105.73747982337495
6.36,106.453585107266
6.37,107.17135990069096
6.38,107.89079462654476
6.39,108.61187970772248
6.4,109.33460556711896
6.41,110.0589626276291
6.42,110.78494131214786
6.43,111.5125320435702
6.44,112.24172524479104
6.45,112.97251133870526
6.46,113.7048807482078
6.47,114.43882389619364
6.48,115.17433120555768
6.49,115.91139309919484
6.5,116.65
6.51,117.390143693851
6.52,118.1318214185565
6.53,118.8750317749082
6.54,119.61977336369756
6.55,120.3660447857162
6.56,121.11384464175576
6.57,121.86317153260777
6.58,122.61402405906377
6.59,123.36640082191532
6.6,124.12030042195408
6.61,124.87572145997169
6.62,125.63266253675953
6.63,126.39112225310927
6.64,127.15109920981251
6.65,127.91259200766088
6.66,128.6755992474458
6.67,129.44011952995896
6.68,130.20615145599186
6.69,130.97369362633623
6.7,131.74274464178347
6.71,132.51330310312522
6.72,133.2853676111531
6.73,134.05893676665872
6.74,134.83400917043346
6.75,135.61058342326908
6.76,136.3886581259571
6.77,137.1682318792891
6.78,137.94930328405675
6.79,138.73187094105143
6.8,139.51593345106485
6.81,140.30148941488852
6.82,141.08853743331414
6.83,141.87707610713315
6.84,142.6671040371372
6.85,143.4586198241178
6.86,144.25162206886665
6.87,145.04610937217518
6.88,145.84208033483506
6.89,146.63953355763783
6.9,147.43846764137515
6.91,148.23888118683846
6.92,149.04077279481942
6.93,149.84414106610956
6.94,150.64898460150056
6.95,151.45530200178388
6.96,152.2630918677511
6.97,153.0723528001939
6.98,153.88308339990382
6.99,154.69528226767235
7.0,155.50894800429114
7.01,156.32407921055173
7.02,157.14067448724575
7.03,157.95873243516485
7.04,158.77825165510035
7.05,159.59923074784405
7.06,160.4216683141874
7.07,161.24556295492218
7.08,162.07091327083972
7.09,162.8977178627317
7.1,163.7259753313897
7.11,164.55568427760537
7.12,165.3868433021701
7.13,166.21945100587564
7.14,167.05350598951347
7.15,167.88900685387526
7.16,168.7259521997525
7.17,169.56434062793676
7.18,170.4041707392197
7.19,171.24544113439285
7.2,172.08815041424774
7.21,172.932297179576
7.22,173.77788003116916
7.23,174.62489756981898
7.24,175.4733483963168
7.25,176.32323111145425
7.26,177.174544316023
7.27,178.02728661081454
7.28,178.88145659662052
7.29,179.73705287423252
7.3,180.59407404444192
7.31,181.45251870804057
7.32,182.31238546582
7.33,183.17367291857155
7.34,184.03637966708703
7.35,184.90050431215795
7.36,185.76604545457587
7.37,186.6330016951324
7.38,187.50137163461903
7.39,188.37115387382752
7.4,189.24234701354936
7.41,190.114949654576
7.42,190.98896039769903
7.43,191.8643778437103
7.44,192.7412005934012
7.45,193.61942724756312
7.46,194.49905640698796
7.47,195.38008667246712
7.48,196.2625166447923
7.49,197.14634492475489
7.5,198.03157011314653
7.51,198.9181908107589
7.52,199.8062056183835
7.53,200.69561313681203
7.54,201.58641196683584
7.55,202.47860070924665
7.56,203.37217796483603
7.57,204.2671423343956
7.58,205.1634924187168
7.59,206.06122681859125
7.6,206.96034413481053
7.61,207.8608429681664
7.62,208.7627219194502
7.63,209.66597958945357
7.64,210.57061457896805
7.65,211.47662548878543
7.66,212.384010919697
7.67,213.2927694724945
7.68,214.20289974796952
7.69,215.1144003469136
7.7,216.0272698701183
7.71,216.94150691837515
7.72,217.85711009247572
7.73,218.7740779932118
7.74,219.69240922137476
7.75,220.61210237775617
7.76,221.5331560631477
7.77,222.4555688783409
7.78,223.3793394241274
7.79,224.30446630129865
7.8,225.2309481106463
7.81,226.15878345296196
7.82,227.0879709290372
7.83,228.01850913966345
7.84,228.95039668563248
7.85,229.88363216773575
7.86,230.81821418676495
7.87,231.75414134351152
7.88,232.69141223876716
7.89,233.6300254733233
7.9,234.5699796479717
7.91,235.5112733635038
7.92,236.4539052207112
7.93,237.39787382038543
7.94,238.3431777633183
7.95,239.2898156503011
7.96,240.2377860821255
7.97,241.1870876595832
7.98,242.13771898346573
7.99,243.08967865456444
8.0,244.0429652736712
8.01,244.9975774415773
8.02,245.95351375907467
8.03,246.91077282695463
8.04,247.8693532460088
8.05,248.82925361702905
8.06,249.7904725408064
8.07,250.7530086181328
8.08,251.71686044979973
8.09,252.6820266365988
8.1,253.6485057793216
8.11,254.61629647875952
8.12,255.58539733570444
8.13,256.55580695094795
8.14,257.5275239252813
8.15,258.50054685949624
8.16,259.4748743543843
8.17,260.4505050107371
8.18,261.42743742934624
8.19,262.40567021100327
8.2,263.38520195649977
8.21,264.3660312666275
8.22,265.34815674217765
8.23,266.331576983942
8.24,267.3162905927121
8.25,268.30229616927966
8.26,269.28959231443605
8.27,270.27817762897297
8.28,271.268050713682
8.29,272.2592101693546
8.3,273.2516545967827
8.31,274.24538259675745
8.32,275.24039277007057
8.33,276.2366837175137
8.34,277.23425403987835
8.35,278.2331023379561
8.36,279.23322721253857
8.37,280.23462726441727
8.38,281.237301094384
8.39,282.24124730323
8.4,283.2464644917471
8.41,284.25295126072666
8.42,285.26070621096045
8.43,286.26972794324
8.44,287.28001505835675
8.45,288.29156615710247
8.46,289.30437984026884
8.47,290.318454708647
8.48,291.33378936302887
8.49,292.3503824042059
8.5,293.36823243296965
8.51,294.38733805011185
8.52,295.407697856424
8.53,296.4293104526975
8.54,297.4521744397242
8.55,298.47628841829567
8.56,299.5016509892033
8.57,300.52826075323867
8.58,301.5561163111934
8.59,302.5852162638592
8.6,303.6155592120275
8.61,304.64714375648987
8.62,305.679968498038
8.63,306.7140320374635
8.64,307.7493329755577
8.65,308.7858699131124
8.66,309.82364145091907
8.67,310.8626461897693
8.68,311.9028827304546
8.69,312.94434967376685
8.7,313.9870456204972
8.71,315.03096917143773
8.72,316.0761189273795
8.73,317.12249348911433
8.74,318.17009145743384
8.75,319.2189114331295
8.76,320.2689520169929
8.77,321.3202118098157
8.78,322.3726894123894
8.79,323.42638342550555
8.8,324.4812924499561
8.81,325.5374150865319
8.82,326.5947499360251
8.83,327.6532955992271
8.84,328.71305067692947
8.85,329.77401376992384
8.86,330.83618347900165
8.87,331.8995584049547
8.88,332.96413714857454
8.89,334.0299183106524
8.9,335.09690049198025
8.91,336.1650822933495
8.92,337.2344623155517
8.93,338.3050391593785
8.94,339.37681142562155
8.95,340.4497777150722
8.96,341.5239366285224
8.97,342.59928676676327
8.98,343.6758267305866
8.99,344.75355512078403
9.0,345.83247053814705
9.01,346.91257158346724
9.02,347.99385685753623
9.03,349.0763249611455
9.04,350.15997449508683
9.05,351.2448040601517
9.06,352.3308122571315
9.07,353.417997686818
9.08,354.5063589500027
9.09,355.5958946474772
9.1,356.68660338003315
9.11,357.778483748462
9.12,358.8715343535554
9.13,359.9657537961051
9.14,361.0611406769024
9.15,362.15769359673885
9.16,363.2554111564061
9.17,364.3542919566959
9.18,365.45433459839967
9.19,366.5555376823089
9.2,367.65789980921545
9.21,368.7614195799108
9.22,369.8660955951864
9.23,370.97192645583374
9.24,372.0789107626447
9.25,373.18704711641055
9.26,374.29633411792304
9.27,375.4067703679737
9.28,376.51835446735424
9.29,377.631085016856
9.3,378.744960617271
9.31,379.8599798693902
9.32,380.9761413740055
9.33,382.0934437319085
9.34,383.2118855438906
9.35,384.3314654107437
9.36,385.452181933259
9.37,386.5740337122283
9.38,387.69701934844346
9.39,388.8211374426954
9.4,389.9463865957761
9.41,391.0727654084771
9.42,392.2002724815899
9.43,393.3289064159061
9.44,394.4586658122173
9.45,395.5895492713152
9.46,396.72155539399125
9.47,397.8546827810369
9.48,398.98893003324383
9.49,400.1242957514037
9.5,401.260778536308
9.51,402.3983769887484
9.52,403.5370897095164
9.53,404.6769152994034
9.54,405.8178523592013
9.55,406.9598994897018
9.56,408.103055291696
9.57,409.2473183659756
9.58,410.3926873133323
9.59,411.53916073455775
9.6,412.6867372304434
9.61,413.8354154017809
9.62,414.9851938493617
9.63,416.1360711739776
9.64,417.2880459764199
9.65,418.4411168574803
9.66,419.5952824179504
9.67,420.75054125862175
9.68,421.90689198028593
9.69,423.06433318373456
9.7,424.2228634697592
9.71,425.3824814391516
9.72,426.5431856927029
9.73,427.704974831205
9.74,428.86784745544935
9.75,430.0318021662276
9.76,431.19683756433136
9.77,432.362952250552
9.78,433.5301448256813
9.79,434.6984138905109
9.8,435.8677580458324
9.81,437.038175892437
9.82,438.2096660311166
9.83,439.38222706266265
9.84,440.55585758786674
9.85,441.7305562075205
9.86,442.9063215224155
9.87,444.0831521333433
9.88,445.2610466410957
9.89,446.44000364646377
9.9,447.62002175023946
9.91,448.8010995532143
9.92,449.9832356561798
9.93,451.1664286599274
9.94,452.35067716524895
9.95,453.53597977293583
9.96,454.7223350837801
9.97,455.9097416985727
9.98,457.0981982181053
9.99,458.28770324316974
10.0,459.4782553745575
10.01,460.66985321306
10.02,461.862495359469
10.03,463.056180414576
10.04,464.2509069791728
10.05,465.44667365405087
10.06,466.6434790400015
10.07,467.8413217378164
10.08,469.04020034828727
10.09,470.2401134722056
10.1,471.4410597103631
10.11,472.6430376635511
10.12,473.84604593256137
10.13,475.05008311818574
10.14,476.2551478212153
10.15,477.46123864244174
10.16,478.6683541826567
10.17,479.87649304265176
10.18,481.0856538232184
10.19,482.2958351251484
10.2,483.50703554923336
10.21,484.7192536962648
10.22,485.9324881670341
10.23,487.1467375623329
10.24,488.3620004829529
10.25,489.5782755296856
10.26,490.7955613033225
10.27,492.01385640465537
10.28,493.2331594344757
10.29,494.45346899357503
10.3,495.6747836827452
10.31,496.89710210277735
10.32,498.1204228544632
10.33,499.34474453859445
10.34,500.57006575596256
10.35,501.7963851073592
10.36,503.0237011935758
10.37,504.2520126154043
10.38,505.481317973636
10.39,506.7116158690624
10.4,507.9429049024751
10.41,509.1751836746657
10.42,510.40845078642593
10.43,511.6427048385473
10.44,512.8779444318212
10.45,514.1141681670396
10.46,515.3513746449938
10.47,516.5895624664754
10.48,517.8287302322759
10.49,519.0688765431869
10.5,520.31
10.51,521.5520719146161
10.52,522.7949544433721
10.53,524.0384824537146
10.54,525.2824908130896
10.55,526.5268143889438
10.56,527.7712880487231
10.57,529.015746659874
10.58,530.2600250898428
10.59,531.5039582060756
10.6,532.7473808760191
10.61,533.9901279671192
10.62,535.2320343468225
10.63,536.4729348825756
10.64,537.7126644418241
10.65,538.9510578920147
10.66,540.1879501005936
10.67,541.4231759350073
10.68,542.656570262702
10.69,543.8879679511238
10.7,545.1172038677192
10.71,546.3441128799349
10.72,547.5685298552164
10.73,548.7902896610104
10.74,550.0092271647635
10.75,551.2251772339215
10.76,552.4379747359311
10.77,553.6474545382383
10.78,554.8534515082897
10.79,556.0558005135315
10.8,557.2543364214101
10.81,558.4488940993716
10.82,559.6393084148622
10.83,560.8254142353287
10.84,562.007046428217
10.85,563.1840398609734
10.86,564.3562294010445
10.87,565.5234499158764
10.88,566.6855362729157
10.89,567.8423233396082
10.9,568.9936459834006
10.91,570.139339071739
10.92,571.2792374720697
10.93,572.4131760518393
10.94,573.5409896784938
10.95,574.6625132194796
10.96,575.7775815422434
10.97,576.8860295142308
10.98,577.9876920028886
10.99,579.0824038756629
11.0,580.17
11.01,581.2504015009663
11.02,582.3238745341067
11.03,583.3907715125869
11.04,584.4514448495718
11.05,585.5062469582269
11.06,586.5555302517171
11.07,587.5996471432077
11.08,588.6389500458639
11.09,589.673791372851
11.1,590.704523537334
11.11,591.7314989524784
11.12,592.7550700314493
11.13,593.775589187412
11.14,594.7934088335314
11.15,595.8088813829729
11.16,596.8223592489018
11.17,597.834194844483
11.18,598.844740582882
11.19,599.854348877264
11.2,600.8633721407939
11.21,601.8721627866373
11.22,602.8810732279592
11.23,603.8904558779249
11.24,604.9006631496993
11.25,605.9120474564481
11.26,606.9249612113364
11.27,607.9397568275291
11.28,608.9567867181914
11.29,609.976403296489
11.3,610.9989589755869
11.31,612.0248061686498
11.32,613.0542972888435
11.33,614.087784749333
11.34,615.1256209632834
11.35,616.1681583438601
11.36,617.2157493042283
11.37,618.2687462575531
11.38,619.3275016169998
11.39,620.3923677957337
11.4,621.4636972069196
11.41,622.5418422637231
11.42,623.6271553793093
11.43,624.7199889668432
11.44,625.8206954394905
11.45,626.929627210416
11.46,628.047136692785
11.47,629.1735762997628
11.48,630.3092984445143
11.49,631.4546555402051
11.5,632.61
11.51,633.7755417615194
11.52,634.950920860201
11.53,636.135634855938
11.54,637.329181308623
11.55,638.5310577781491
11.56,639.7407618244091
11.57,640.9577910072956
11.58,642.1816428867019
11.59,643.4118150225205
11.6,644.6478049746445
11.61,645.8891103029665
11.62,647.1352285673796
11.63,648.3856573277768
11.64,649.6398941440506
11.65,650.897436576094
11.66,652.1577821837998
11.67,653.420428527061
11.68,654.6848731657703
11.69,655.9506136598208
11.7,657.2171475691051
11.71,658.4839724535165
11.72,659.7505858729471
11.73,661.0164853872905
11.74,662.2811685564391
11.75,663.5441329402857
11.76,664.8048760987238
11.77,666.0628955916455
11.78,667.3176889789443
11.79,668.5687538205127
11.8,669.8155876762438
11.81,671.05768810603
11.82,672.2945526697647
11.83,673.5256789273403
11.84,674.7505644386498
11.85,675.9687067635864
11.86,677.1796034620423
11.87,678.3827520939111
11.88,679.5776502190855
11.89,680.7637953974579
11.9,681.9406851889215
11.91,683.1078171533692
11.92,684.2646888506937
11.93,685.4107978407878
11.94,686.5456416835447
11.95,687.6687179388568
11.96,688.7795241666175
11.97,689.8775579267194
11.98,690.9623167790551
11.99,692.0332982835178
12.0,693.09
12.01,694.1320529729569
12.02,695.1596221850896
12.03,696.1730061036618
12.04,697.1725031959365
12.05,698.1584119291774
12.06,699.1310307706477
12.07,700.0906581876104
12.08,701.0375926473293
12.09,701.9721326170676
12.1,702.8945765640885
12.11,703.8052229556556
12.12,704.7043702590321
12.13,705.5923169414815
12.14,706.469361470267
12.15,707.335802312652
12.16,708.1919379358999
12.17,709.0380668072737
12.18,709.8744873940373
12.19,710.7014981634536
12.2,711.5193975827859
12.21,712.3284841192983
12.22,713.1290562402531
12.23,713.9214124129145
12.24,714.7058511045453
12.25,715.482670782409
12.26,716.2521699137691
12.27,717.0146469658888
12.28,717.7704004060315
12.29,718.5197287014605
12.3,719.2629303194394
12.31,720.0003037272311
12.32,720.7321473920993
12.33,721.458759781307
12.34,722.1804393621179
12.35,722.8974846017953
12.36,723.6101939676022
12.37,724.3188659268022
12.38,725.023798946659
12.39,725.7252914944355
12.4,726.4236420373951
12.41,727.1191490428012
12.42,727.8121109779171
12.43,728.502826310006
12.44,729.1915935063316
12.45,729.8787110341573
12.46,730.5644773607459
12.47,731.2491909533612
12.48,731.9331502792664
12.49,732.6166538057248
12.5,733.3
12.51,733.9833823466533
12.52,734.6665743994406
12.53,735.3492447294152
12.54,736.0310619076309
12.55,736.7116945051421
12.56,737.3908110930015
12.57,738.0680802422634
12.58,738.7431705239816
12.59,739.4157505092098
12.6,740.0854887690017
12.61,740.752053874411
12.62,741.4151143964915
12.63,742.0743389062972
12.64,742.7293959748816
12.65,743.3799541732984
12.66,744.0256820726014
12.67,744.6662482438444
12.68,745.3013212580812
12.69,745.9305696863655
12.7,746.5536620997509
12.71,747.1702670692914
12.72,747.7800531660407
12.73,748.3826889610524
12.74,748.9778430253803
12.75,749.5651839300782
12.76,750.1443802462
12.77,750.7151005447992
12.78,751.2770133969295
12.79,751.8297873736451
12.8,752.3730910459994
12.81,752.9065929850462
12.82,753.4299617618392
12.83,753.9428659474322
12.84,754.4449741128789
12.85,754.9359548292332
12.86,755.4154766675487
12.87,755.8832081988792
12.88,756.3388179942785
12.89,756.7819746248005
12.9,757.2123466614986
12.91,757.6296026754267
12.92,758.0334112376386
12.93,758.423440919188
12.94,758.7993602911288
12.95,759.1608379245145
12.96,759.5075423903991
12.97,759.8391422598362
12.98,760.1553061038795
12.99,760.4557024935829
13.0,760.74
13.01,761.0079951604293
13.02,761.2599963771479
13.03,761.4964400186774
13.04,761.7177624535391
13.05,761.9244000502551
13.06,762.116789177347
13.07,762.2953662033361
13.08,762.4605674967445
13.09,762.6128294260934
13.1,762.7525883599047
13.11,762.8802806667
13.12,762.996342715001
13.13,763.1012108733293
13.14,763.1953215102066
13.15,763.2791109941544
13.16,763.3530156936945
13.17,763.4174719773486
13.18,763.4729162136381
13.19,763.5197847710848
13.2,763.5585140182103
13.21,763.5895403235361
13.22,763.6133000555842
13.23,763.6302295828763
13.24,763.6407652739334
13.25,763.6453434972778
13.26,763.644400621431
13.27,763.6383730149145
13.28,763.6276970462499
13.29,763.612809083959
13.3,763.5941454965633
13.31,763.5721426525847
13.32,763.5472369205446
13.33,763.5198646689647
13.34,763.4904622663669
13.35,763.4594660812724
13.36,763.4273124822032
13.37,763.3944378376807
13.38,763.3612785162268
13.39,763.328270886363
13.4,763.295851316611
13.41,763.2644561754925
13.42,763.2345218315288
13.43,763.2064846532419
13.44,763.1807810091535
13.45,763.1578472677851
13.46,763.1381197976581
13.47,763.1220349672947
13.48,763.1100291452159
13.49,763.1025386999438
13.5,763.1
13.51,763.1027368516292
13.52,763.1106228119679
13.53,763.1234188758758
13.54,763.1408860382123
13.55,763.1627852938377
13.56,763.1888776376112
13.57,763.2189240643924
13.58,763.2526855690412
13.59,763.2899231464172
13.6,763.3303977913798
13.61,763.3738704987892
13.62,763.4201022635045
13.63,763.4688540803858
13.64,763.5198869442925
13.65,763.5729618500844
13.66,763.6278397926211
13.67,763.6842817667621
13.68,763.7420487673675
13.69,763.8009017892963
13.7,763.8606018274088
13.71,763.9209098765643
13.72,763.9815869316226
13.73,764.0423939874433
13.74,764.1030920388862
13.75,764.1634420808107
13.76,764.2232051080766
13.77,764.2821421155437
13.78,764.3400140980715
13.79,764.3965820505196
13.8,764.4516069677478
13.81,764.5048498446158
13.82,764.5560716759832
13.83,764.6050334567094
13.84,764.6514961816544
13.85,764.6952208456777
13.86,764.7359684436391
13.87,764.7734999703981
13.88,764.8075764208145
