wind_speed,Fuhrländer FL 2500/100
2.68,0.0
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.76,0.0
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
3.0,0.0
3.01,0.0
3.02,0.0
3.03,0.0
3.04,0.0
3.05,0.0
3.06,0.0
3.07,0.0
3.08,0.0
3.09,0.0
3.1,0.0
3.11,0.0
3.12,0.0
3.13,0.0
3.14,0.0
3.15,0.0
3.16,0.0
3.17,0.0
3.18,0.0
3.19,0.0
3.2,0.0
3.21,0.0
3.22,0.0
3.23,0.0
3.24,0.0
3.25,0.0
3.26,0.0
3.27,0.0
3.28,0.0
3.29,0.0
3.3,0.0
3.31,0.0
3.32,0.0
3.33,0.0
3.34,0.0
3.35,0.0
3.36,0.0
3.37,0.0
3.38,0.0
3.39,0.0
3.4,0.0
3.41,0.0
3.42,0.0
3.43,0.0
3.44,0.0
3.45,0.0
3.46,0.0
3.47,0.0
3.48,0.0
3.49,0.0
3.5,31.21
3.51,32.1750496772657
3.52,33.140970688753775
3.53,34.107871714653655
3.54,35.07586143515494
3.55,36.04504853044703
3.56,37.01554168071956
3.57,37.9874495661619
3.58,38.96088086696368
3.59,39.93594426331431
3.6,40.91274843540339
3.61,41.89140206342033
3.62,42.87201382755472
3.63,43.85469240799599
3.64,44.83954648493375
3.65,45.82668473855738
3.66,46.816215849056526
3.67,47.80824849662057
3.68,48.80289136143912
3.69,49.80025312370159
3.7,50.800442463597584
3.71,51.80356806131651
3.72,52.80973859704797
3.73,53.81906275098139
3.74,54.83164920330636
3.75,55.8476066342123
3.76,56.86704372388876
3.77,57.89006915252529
3.78,58.916791600311306
3.79,59.94731974743643
3.8,60.98176227409003
3.81,62.02022786046176
3.82,63.06282518674099
3.83,64.10966293311735
3.84,65.16084977978025
3.85,66.2164944069193
3.86,67.27670549472384
3.87,68.34159172338357
3.88,69.41126177308789
3.89,70.48582432402634
3.9,71.56538805638836
3.91,72.65006165036358
3.92,73.73995378614137
3.93,74.83517314391139
3.94,75.935828403863
3.95,77.04202824618582
3.96,78.15388135106927
3.97,79.27149639870295
3.98,80.39498206927624
3.99,81.52444704297878
4.0,82.66
4.01,83.80174962052942
4.02,84.94980458475654
4.03,86.104273572871
4.04,87.26526526506207
4.05,88.43288834151939
4.06,89.60725148243246
4.07,90.78846336799086
4.08,91.97663267838396
4.09,93.1718680938013
4.1,94.37427829443244
4.11,95.58397196046695
4.12,96.80105777209413
4.13,98.02564440950364
4.14,99.25784055288491
4.15,100.49775488242766
4.16,101.74549607832108
4.17,103.00117282075485
4.18,104.26489378991845
4.19,105.53676766600148
4.2,106.81690312919328
4.21,108.10540885968342
4.22,109.40239353766144
4.23,110.70796584331696
4.24,112.0222344568392
4.25,113.34530805841788
4.26,114.67729532824244
4.27,116.01830494650235
4.28,117.36844559338736
4.29,118.72782594908664
4.3,120.09655469378988
4.31,121.4747405076865
4.32,122.86249207096624
4.33,124.25991806381823
4.34,125.66712716643224
4.35,127.08422805899768
4.36,128.5113294217042
4.37,129.94853993474115
4.38,131.395968278298
4.39,132.85372313256437
4.4,134.3219131777299
4.41,135.80064709398377
4.42,137.29003356151568
4.43,138.7901812605151
4.44,140.3011988711717
4.45,141.8231950736747
4.46,143.35627854821374
4.47,144.90055797497837
4.48,146.45614203415812
4.49,148.02313940594237
4.5,149.60165877052063
4.51,151.19180880808253
4.52,152.7936981988175
4.53,154.40743562291522
4.54,156.0331297605649
4.55,157.6708892919562
4.56,159.32082289727856
4.57,160.9830392567218
4.58,162.65764705047496
4.59,164.34475495872778
4.6,166.04447166166975
4.61,167.7569058394905
4.62,169.48216617237932
4.63,171.22036134052578
4.64,172.97160002411945
4.65,174.73599090334992
4.66,176.51364265840647
4.67,178.3046639694787
4.68,180.10916351675613
4.69,181.92724998042848
4.7,183.75903204068484
4.71,185.60461837771496
4.72,187.46411767170832
4.73,189.3376386028546
4.74,191.22528985134295
4.75,193.12718009736312
4.76,195.0434180211045
4.77,196.9741123027567
4.78,198.91937162250932
4.79,200.8793046605516
4.8,202.85402009707315
4.81,204.8436266122635
4.82,206.84823288631236
4.83,208.8679475994089
4.84,210.9028794317427
4.85,212.95313706350336
4.86,215.01882917488055
4.87,217.10006444606347
4.88,219.19695155724173
4.89,221.3095991886048
4.9,223.43811602034248
4.91,225.58261073264387
4.92,227.7431920056986
4.93,229.91996851969623
4.94,232.11304895482647
4.95,234.32254199127848
4.96,236.54855630924183
4.97,238.79120058890615
4.98,241.05058351046117
4.99,243.32681375409575
5.0,245.62
5.01,247.9302224821133
5.02,250.25744764937653
5.03,252.6016135044808
5.04,254.9626580501165
5.05,257.34051928897486
5.06,259.73513522374685
5.07,262.1464438571236
5.08,264.5743831917953
5.09,267.0188912304534
5.1,269.4799059757888
5.11,271.9573654304926
5.12,274.4512075972552
5.13,276.96137047876783
5.14,279.48779207772134
5.15,282.03041039680693
5.16,284.58916343871505
5.17,287.16398920613693
5.18,289.75482570176325
5.19,292.3616109282855
5.2,294.98428288839386
5.21,297.62277958477966
5.22,300.2770390201336
5.23,302.9469991971471
5.24,305.6325981185105
5.25,308.33377378691483
5.26,311.0504642050512
5.27,313.7826073756105
5.28,316.5301413012837
5.29,319.2930039847615
5.3,322.0711334287349
5.31,324.8644676358949
5.32,327.6729446089327
5.33,330.4965023505385
5.34,333.33507886340374
5.35,336.1886121502191
5.36,339.057040213676
5.37,341.94030105646465
5.38,344.8383326812763
5.39,347.7510730908019
5.4,350.67846028773266
5.41,353.62043227475885
5.42,356.5769270545717
5.43,359.5478826298623
5.44,362.5332370033216
5.45,365.53292817764014
5.46,368.54689415550894
5.47,371.57507293961896
5.48,374.6174025326617
5.49,377.6738209373271
5.5,380.74426615630665
5.51,383.8286761922912
5.52,386.9269890479715
5.53,390.03914272603896
5.54,393.1650752291839
5.55,396.3047245600975
5.56,399.45802872147055
5.57,402.6249257159944
5.58,405.8053535463594
5.59,408.9992502152568
5.6,412.20655372537743
5.61,415.4272020794124
5.62,418.6611332800522
5.63,421.9082853299881
5.64,425.1685962319109
5.65,428.4420039885119
5.66,431.7284466024812
5.67,435.0278620765104
5.68,438.3401884132901
5.69,441.6653636155116
5.7,445.0033256858652
5.71,448.3540126270423
5.72,451.71736244173366
5.73,455.0933131326306
5.74,458.4818027024232
5.75,461.8827691538031
5.76,465.2961504894606
5.77,468.7218847120872
5.78,472.1599098243739
5.79,475.610163829011
5.8,479.07258472869
5.81,482.5471105261013
5.82,486.0336792239365
5.83,489.53222882488575
5.84,493.04269733164034
5.85,496.5650227468912
5.86,500.0991430733294
5.87,503.6449963136458
5.88,507.2025204705308
5.89,510.7716535466759
5.9,514.3523335447721
5.91,517.9444984675099
5.92,521.5480863175803
5.93,525.1630350976742
5.94,528.7892828104832
5.95,532.4267674586971
5.96,536.0754270450076
5.97,539.7351995721051
5.98,543.4060230426813
5.99,547.0878354594264
6.0,550.7805748250315
6.01,554.4841791421876
6.02,558.1985864135855
6.03,561.9237346419167
6.04,565.6595618298711
6.05,569.4060059801402
6.06,573.163005095415
6.07,576.9304971783865
6.08,580.7084202317452
6.09,584.4967122581822
6.1,588.2953112603883
6.11,592.1041552410552
6.12,595.9231822028727
6.13,599.7523301485321
6.14,603.5915370807247
6.15,607.4407410021413
6.16,611.2998799154725
6.17,615.1688918234092
6.18,619.0477147286426
6.19,622.936286633864
6.2,626.8345455417635
6.21,630.7424294550323
6.22,634.6598763763612
6.23,638.5868243084421
6.24,642.5232112539643
6.25,646.46897521562
6.26,650.4240541960995
6.27,654.3883861980939
6.28,658.3619092242944
6.29,662.3445612773913
6.3,666.3362803600759
6.31,670.3370044750393
6.32,674.3466716249723
6.33,678.3652198125654
6.34,682.3925870405099
6.35,686.4287113114966
6.36,690.4735306282167
6.37,694.5269829933608
6.38,698.58900640962
6.39,702.6595388796849
6.4,706.7385184062471
6.41,710.8258829919965
6.42,714.921570639625
6.43,719.0255193518229
6.44,723.1376671312818
6.45,727.2579519806918
6.46,731.386311902744
6.47,735.5226849001297
6.48,739.6670089755398
6.49,743.8192221316649
6.5,747.9792623711959
6.51,752.147067696824
6.52,756.3225761112401
6.53,760.505725617135
6.54,764.6964542171997
6.55,768.8946999141249
6.56,773.1004007106017
6.57,777.3134946093213
6.58,781.533919612974
6.59,785.7616137242511
6.6,789.9965149458435
6.61,794.2385612804422
6.62,798.487690730738
6.63,802.7438412994215
6.64,807.0069509891841
6.65,811.276957802717
6.66,815.5537997427101
6.67,819.8374148118551
6.68,824.1277410128424
6.69,828.4247163483641
6.7,832.7282788211097
6.71,837.0383664337706
6.72,841.3549171890381
6.73,845.677869089603
6.74,850.0071601381555
6.75,854.3427283373873
6.76,858.6845116899892
6.77,863.0324481986518
6.78,867.3864758660663
6.79,871.7465326949236
6.8,876.1125566879147
6.81,880.4844858477301
6.82,884.8622581770613
6.83,889.2458116785988
6.84,893.6350843550338
6.85,898.0300142090565
6.86,902.4305392433592
6.87,906.8365974606314
6.88,911.248126863565
6.89,915.6650654548504
6.9,920.0873512371784
6.91,924.5149222132408
6.92,928.9477163857272
6.93,933.38567175733
6.94,937.8287263307388
6.95,942.2768181086452
6.96,946.72988509374
6.97,951.187865288714
6.98,955.6506966962588
6.99,960.118317319064
7.0,964.5906651598216
7.01,969.067678221222
7.02,973.5492945059566
7.03,978.0354520167162
7.04,982.526088756191
7.05,987.0211427270726
7.06,991.520551932052
7.07,996.02425437382
7.08,1000.5321880550674
7.09,1005.0442909784848
7.1,1009.5605011467636
7.11,1014.0807565625952
7.12,1018.6049952286694
7.13,1023.1331551476776
7.14,1027.6651743223106
7.15,1032.20099075526
7.16,1036.7405424492156
7.17,1041.2837674068694
7.18,1045.8306036309116
7.19,1050.3809891240337
7.2,1054.9348618889258
7.21,1059.4921599282793
7.22,1064.0528212447853
7.23,1068.6167838411347
7.24,1073.1839857200182
7.25,1077.7543648841263
7.26,1082.3278593361508
7.27,1086.904407078782
7.28,1091.4839461147114
7.29,1096.0664144466296
7.3,1100.6517500772272
7.31,1105.2398910091954
7.32,1109.8307752452254
7.33,1114.4243407880072
7.34,1119.020525640233
7.35,1123.6192678045925
7.36,1128.2205052837778
7.37,1132.8241760804792
7.38,1137.4302181973871
7.39,1142.0385696371932
7.4,1146.6491684025889
7.41,1151.2619524962631
7.42,1155.876859920909
7.43,1160.493828679216
7.44,1165.112796773876
7.45,1169.733702207579
7.46,1174.3564829830166
7.47,1178.9810771028797
7.48,1183.6074225698592
7.49,1188.2354573866453
7.5,1192.8651195559298
7.51,1197.4963470804032
7.52,1202.1290779627564
7.53,1206.7632502056808
7.54,1211.3988018118666
7.55,1216.035670784005
7.56,1220.6737951247874
7.57,1225.3131128369046
7.58,1229.953561923047
7.59,1234.5950803859052
7.6,1239.2376062281708
7.61,1243.8810774525357
7.62,1248.5254320616884
7.63,1253.1706080583217
7.64,1257.8165434451255
7.65,1262.4631762247925
7.66,1267.110444400011
7.67,1271.7582859734734
7.68,1276.4066389478708
7.69,1281.0554413258938
7.7,1285.7046311102329
7.71,1290.3541463035797
7.72,1295.0039249086244
7.73,1299.653904928059
7.74,1304.3040243645737
7.75,1308.954221220859
7.76,1313.6044334996066
7.77,1318.2545992035068
7.78,1322.9046563352515
7.79,1327.5545428975306
7.8,1332.2041968930353
7.81,1336.8535563244566
7.82,1341.502559194486
7.83,1346.1511435058133
7.84,1350.7992472611295
7.85,1355.4468084631264
7.86,1360.0937651144948
7.87,1364.7400552179247
7.88,1369.3856167761085
7.89,1374.0303877917356
7.9,1378.6743062674984
7.91,1383.317310206086
7.92,1387.9593376101907
7.93,1392.6003264825035
7.94,1397.2402148257145
7.95,1401.878940642515
7.96,1406.516441935596
7.97,1411.1526567076476
7.98,1415.7875229613628
7.99,1420.42097869943
8.0,1425.0529619245422
8.01,1429.6834106393885
8.02,1434.3122628466613
8.03,1438.9394565490506
8.04,1443.5649297492478
8.05,1448.1886204499444
8.06,1452.81046665383
8.07,1457.430406363596
8.08,1462.0483775819334
8.09,1466.6643183115332
8.1,1471.2781665550865
8.11,1475.8898603152838
8.12,1480.4993375948163
8.13,1485.106536396376
8.14,1489.7113947226512
8.15,1494.3138505763347
8.16,1498.9138419601168
8.17,1503.5113068766889
8.18,1508.1061833287415
8.19,1512.6984093189658
8.2,1517.2879228500524
8.21,1521.874661924693
8.22,1526.4585645455777
8.23,1531.0395687153973
8.24,1535.6176124368435
8.25,1540.192633712606
8.26,1544.7645705453774
8.27,1549.3333609378471
8.28,1553.898942892707
8.29,1558.4612544126471
8.3,1563.0202335003603
8.31,1567.5758181585356
8.32,1572.1279463898634
8.33,1576.6765561970362
8.34,1581.2215855827449
8.35,1585.7629725496793
8.36,1590.3006551005308
8.37,1594.8345712379908
8.38,1599.3646589647506
8.39,1603.8908562834993
8.4,1608.4131011969291
8.41,1612.9313317077308
8.42,1617.445485818595
8.43,1621.955501532213
8.44,1626.4613168512758
8.45,1630.962869778474
8.46,1635.4600983164992
8.47,1639.9529404680409
8.48,1644.4413342357911
8.49,1648.92521762244
8.5,1653.4045286306796
8.51,1657.8792052631998
8.52,1662.349185522692
8.53,1666.8144074118472
8.54,1671.2748089333566
8.55,1675.730328089911
8.56,1680.1809028842003
8.57,1684.6264713189155
8.58,1689.0669713967495
8.59,1693.5023411203908
8.6,1697.9325184925322
8.61,1702.3574415158632
8.62,1706.7770481930752
8.63,1711.1912765268603
8.64,1715.6000645199083
8.65,1720.0033501749094
8.66,1724.4010714945557
8.67,1728.793166481537
8.68,1733.179573138546
8.69,1737.5602294682717
8.7,1741.9350734734064
8.71,1746.304043156641
8.72,1750.6670765206654
8.73,1755.024111568171
8.74,1759.3750863018486
8.75,1763.7199387243895
8.76,1768.058606838484
8.77,1772.3910286468242
8.78,1776.7171421521002
8.79,1781.0368853570026
8.8,1785.350196264223
8.81,1789.6570128764524
8.82,1793.9572731963808
8.83,1798.2509152266998
8.84,1802.5378769701
8.85,1806.8180964292724
8.86,1811.0915116069084
8.87,1815.3580605056975
8.88,1819.6176811283333
8.89,1823.8703114775049
8.9,1828.1158895559029
8.91,1832.3543533662184
8.92,1836.585640911143
8.93,1840.8096901933668
8.94,1845.0264392155807
8.95,1849.235825980478
8.96,1853.4377884907472
8.97,1857.6322647490792
8.98,1861.819192758165
8.99,1865.9985105206963
9.0,1870.1701560393635
9.01,1874.3340673168589
9.02,1878.4901823558712
9.03,1882.6384391590925
9.04,1886.7787757292133
9.05,1890.9111300689256
9.06,1895.03544018092
9.07,1899.151644067886
9.08,1903.259679732515
9.09,1907.3594851774992
9.1,1911.4509984055285
9.11,1915.5341574192933
9.12,1919.6089002214865
9.13,1923.6751648147977
9.14,1927.7328892019173
9.15,1931.7820113855369
9.16,1935.8224693683476
9.17,1939.8542011530396
9.18,1943.877144742304
9.19,1947.8912381388327
9.2,1951.8964193453155
9.21,1955.8926263644448
9.22,1959.8797971989093
9.23,1963.857869851401
9.24,1967.8267823246117
9.25,1971.7864726212304
9.26,1975.73687874395
9.27,1979.6779386954604
9.28,1983.609590478452
9.29,1987.5317720956173
9.3,1991.444421549647
9.31,1995.3474768432304
9.32,1999.2408759790587
9.33,2003.124556959824
9.34,2006.9984577882165
9.35,2010.8625164669272
9.36,2014.716670998648
9.37,2018.560859386068
9.38,2022.39501963188
9.39,2026.2190897387736
9.4,2030.03300770944
9.41,2033.8367115465696
9.42,2037.6301392528555
9.43,2041.413228830986
9.44,2045.1859182836529
9.45,2048.9481456135472
9.46,2052.699848823361
9.47,2056.4409659157845
9.48,2060.1714348935066
9.49,2063.891193759221
9.5,2067.600180515617
9.51,2071.2983331653863
9.52,2074.9855897112197
9.53,2078.6618881558074
9.54,2082.327166501841
9.55,2085.9813627520125
9.56,2089.62441490901
9.57,2093.2562609755278
9.58,2096.876838954253
9.59,2100.48608684788
9.6,2104.0839426590974
9.61,2107.6703443905976
9.62,2111.2452300450705
9.63,2114.8085376252093
9.64,2118.360205133701
9.65,2121.9001705732394
9.66,2125.4283719465147
9.67,2128.9447472562174
9.68,2132.449234505039
9.69,2135.94177169567
9.7,2139.4222968308018
9.71,2142.890747913126
9.72,2146.347062945331
9.73,2149.7911799301096
9.74,2153.223036870153
9.75,2156.6425717681504
9.76,2160.0497226267944
9.77,2163.444427448776
9.78,2166.826624236785
9.79,2170.1962509935124
9.8,2173.553245721651
9.81,2176.897546423889
9.82,2180.229091102918
9.83,2183.547817761431
9.84,2186.853664402116
9.85,2190.1465690276664
9.86,2193.426469640771
9.87,2196.6933042441224
9.88,2199.947010840412
9.89,2203.1875274323274
9.9,2206.4147920225632
9.91,2209.6287426138083
9.92,2212.8293172087538
9.93,2216.016453810092
9.94,2219.190090420512
9.95,2222.3501650427056
9.96,2225.4966156793644
9.97,2228.6293803331773
9.98,2231.748397006838
9.99,2234.8536037030344
10.0,2237.94493842446
10.01,2241.022339173804
10.02,2244.0857439537576
10.03,2247.135090767013
10.04,2250.17031761626
10.05,2253.19136250419
10.06,2256.1981634334934
10.07,2259.1906584068606
10.08,2262.168785426984
10.09,2265.132482496554
10.1,2268.0816876182607
10.11,2271.0163387947964
10.12,2273.93637402885
10.13,2276.8417313231157
10.14,2279.7323486802807
10.15,2282.6081641030387
10.16,2285.469115594078
10.17,2288.3151411560925
10.18,2291.1461787917715
10.19,2293.9621665038053
10.2,2296.7630422948864
10.21,2299.548744167705
10.22,2302.3192101249524
10.23,2305.074378169318
10.24,2307.8141863034944
10.25,2310.538572530171
10.26,2313.247474852041
10.27,2315.9408312717933
10.28,2318.61857979212
10.29,2321.2806584157106
10.3,2323.927005145258
10.31,2326.5575579834504
10.32,2329.1722549329816
10.33,2331.771033996541
10.34,2334.35383317682
10.35,2336.920590476509
10.36,2339.4712438983
10.37,2342.0057314448823
10.38,2344.5239911189483
10.39,2347.025960923189
10.4,2349.5115788602934
10.41,2351.980782932953
10.42,2354.433511143861
10.43,2356.8697014957056
10.44,2359.289291991179
10.45,2361.6922206329723
10.46,2364.0784254237765
10.47,2366.447844366281
10.48,2368.800415463178
10.49,2371.136076717159
10.5,2373.454766130914
10.51,2375.756421707133
10.52,2378.040981448509
10.53,2380.308383357732
10.54,2382.558565437492
10.55,2384.7914656904813
10.56,2387.00702211939
10.57,2389.2051727269086
10.58,2391.3858555157294
10.59,2393.5490084885428
10.6,2395.69456964804
10.61,2397.82247699691
10.62,2399.9326685378464
10.63,2402.025082273539
10.64,2404.099656206677
10.65,2406.1563283399546
10.66,2408.1950366760607
10.67,2410.2157192176865
10.68,2412.2183139675226
10.69,2414.2027589282607
10.7,2416.168992102592
10.71,2418.1169514932053
10.72,2420.0465751027937
10.73,2421.957800934046
10.74,2423.8505669896567
10.75,2425.7248112723137
10.76,2427.580471784709
10.77,2429.417486529533
10.78,2431.235793509477
10.79,2433.035330727232
10.8,2434.8160361854884
10.81,2436.577847886937
10.82,2438.3207038342703
10.83,2440.0445420301776
10.84,2441.74930047735
10.85,2443.434917178479
10.86,2445.1013301362555
10.87,2446.7484773533693
10.88,2448.376296832513
10.89,2449.984726576377
10.9,2451.5737045876517
10.91,2453.143168869028
10.92,2454.6930574231965
10.93,2456.223308252849
10.94,2457.733859360677
10.95,2459.22464874937
10.96,2460.69561442162
10.97,2462.1466943801165
10.98,2463.5778266275515
10.99,2464.988949166616
11.0,2466.38
11.01,2467.750954282364
11.02,2469.10193577624
11.03,2470.433105396128
11.04,2471.7446240565305
11.05,2473.0366526719463
11.06,2474.309352156877
11.07,2475.562883425825
11.08,2476.7974073932887
11.09,2478.0130849737698
11.1,2479.2100770817688
11.11,2480.3885446317886
11.12,2481.5486485383267
11.13,2482.690549715885
11.14,2483.814409078967
11.15,2484.920387542069
11.16,2486.008646019696
11.17,2487.079345426346
11.18,2488.1326466765204
11.19,2489.1687106847207
11.2,2490.187698365448
11.21,2491.189770633201
11.22,2492.175088402483
11.23,2493.143812587794
11.24,2494.096104103633
11.25,2495.032123864504
11.26,2495.952032784906
11.27,2496.855991779338
11.28,2497.7441617623053
11.29,2498.6167036483043
11.3,2499.4737783518394
11.31,2500.315546787408
11.32,2501.1421698695126
11.33,2501.953808512655
11.34,2502.7506236313347
11.35,2503.532776140052
11.36,2504.3004269533094
11.37,2505.053736985607
11.38,2505.7928671514446
11.39,2506.5179783653234
11.4,2507.229231541746
11.41,2507.9267875952105
11.42,2508.610807440219
11.43,2509.281451991273
11.44,2509.9388821628727
11.45,2510.5832588695184
11.46,2511.214743025712
11.47,2511.833495545952
11.48,2512.439677344742
11.49,2513.0334493365817
11.5,2513.614972435971
11.51,2514.184407557412
11.52,2514.7419156154056
11.53,2515.287657524452
11.54,2515.821794199051
11.55,2516.3444865537053
11.56,2516.8558955029143
11.57,2517.35618196118
11.58,2517.8455068430017
11.59,2518.3240310628817
11.6,2518.79191553532
11.61,2519.249321174817
11.62,2519.696408895874
11.63,2520.133339612993
11.64,2520.5602742406736
11.65,2520.977373693416
11.66,2521.384798885721
11.67,2521.782710732092
11.68,2522.171270147026
11.69,2522.5506380450265
11.7,2522.920975340593
11.71,2523.282442948228
11.72,2523.6352017824297
11.73,2523.979412757701
11.74,2524.315236788542
11.75,2524.642834789454
11.76,2524.962367674936
11.77,2525.273996359491
11.78,2525.577881757619
11.79,2525.87418478382
11.8,2526.163066352596
11.81,2526.444687378447
11.82,2526.7192087758744
11.83,2526.9867914593788
11.84,2527.2475963434613
11.85,2527.501784342621
11.86,2527.7495163713616
11.87,2527.990953344181
11.88,2528.226256175583
11.89,2528.4555857800647
11.9,2528.67910307213
11.91,2528.896968966279
11.92,2529.109344377012
11.93,2529.31639021883
11.94,2529.518267406233
11.95,2529.7151368537234
11.96,2529.9071594758007
11.97,2530.0944961869664
11.98,2530.277307901721
11.99,2530.455755534565
12.0,2530.63
12.01,2530.800183515056
12.02,2530.9663735068784
12.03,2531.128618705141
12.04,2531.286967839523
12.05,2531.441469639698
12.06,2531.59217283534
12.07,2531.7391261561256
12.08,2531.8823783317293
12.09,2532.021978091828
12.1,2532.1579741660944
12.11,2532.2904152842066
12.12,2532.419350175838
12.13,2532.544827570666
12.14,2532.6668961983623
12.15,2532.7856047886057
12.16,2532.9010020710707
12.17,2533.013136775432
12.18,2533.1220576313644
12.19,2533.227813368545
12.2,2533.3304527166474
12.21,2533.4300244053475
12.22,2533.526577164321
12.23,2533.6201597232434
12.24,2533.710820811789
12.25,2533.798609159633
12.26,2533.8835734964528
12.27,2533.965762551921
12.28,2534.0452250557155
12.29,2534.1220097375094
12.3,2534.196165326979
12.31,2534.2677405538
12.32,2534.336784147647
12.33,2534.403344838196
12.34,2534.467471355121
12.35,2534.5292124280995
12.36,2534.588616786805
12.37,2534.6457331609136
12.38,2534.7006102801
12.39,2534.75329687404
12.4,2534.8038416724094
12.41,2534.8522934048838
12.42,2534.8987008011363
12.43,2534.943112590844
12.44,2534.985577503682
12.45,2535.0261442693245
12.46,2535.064861617449
12.47,2535.101778277729
12.48,2535.136942979841
12.49,2535.170404453459
12.5,2535.2022114282595
12.51,2535.232412633917
12.52,2535.261056800108
12.53,2535.2881926565065
12.54,2535.3138689327884
12.55,2535.338134358629
12.56,2535.361037663704
12.57,2535.3826275776883
12.58,2535.4029528302563
12.59,2535.422062151085
12.6,2535.4400042698485
12.61,2535.4568279162227
12.62,2535.472581819883
12.63,2535.4873147105045
12.64,2535.501075317763
12.65,2535.513912371333
12.66,2535.5258746008903
12.67,2535.5370107361096
12.68,2535.547369506667
12.69,2535.5569996422378
12.7,2535.565949872497
12.71,2535.57426892712
12.72,2535.5820055357817
12.73,2535.589208428158
12.74,2535.5959263339246
12.75,2535.602207982756
12.76,2535.608102104328
12.77,2535.6136574283155
12.78,2535.618922684393
12.79,2535.6239466022384
12.8,2535.628777911525
12.81,2535.6334653419285
12.82,2535.6380576231245
12.83,2535.642603484788
12.84,2535.6471516565944
12.85,2535.651750868219
12.86,2535.656449849337
12.87,2535.661297329624
12.88,2535.666342038756
12.89,2535.671632706407
12.9,2535.6772180622525
12.91,2535.6831468359683
12.92,2535.6894677572304
12.93,2535.6962295557137
12.94,2535.703480961092
12.95,2535.711270703041
12.96,2535.7196475112387
12.97,2535.728660115358
12.98,2535.738357245074
12.99,2535.748787630064
13.0,2535.76
13.01,2535.772031737414
13.02,2535.7848748362508
13.03,2535.7985099433054
13.04,2535.8129177053784
13.05,2535.828078769265
13.06,2535.8439737817657
13.07,2535.860583389677
13.08,2535.877888239797
13.09,2535.8958689789224
13.1,2535.914506253854
13.11,2535.933780711388
13.12,2535.9536729983224
13.13,2535.974163761455
13.14,2535.995233647584
13.15,2536.0168633035078
13.16,2536.039033376023
13.17,2536.0617245119283
13.18,2536.084917358022
13.19,2536.108592561101
13.2,2536.1327307679644
