wind_speed,Hummer H25.0-100KW
4.28,19.64706357117887
4.29,19.747796191171503
4.3,19.8489401247937
4.31,19.95049378178558
4.32,20.052455571887297
4.33,20.154823904838988
4.34,20.2575971903808
4.35,20.36077383825287
4.36,20.46435225819536
4.37,20.56833085994839
4.38,20.672708053252112
4.39,20.777482247846667
4.4,20.88265185347222
4.41,20.98821527986889
4.42,21.09417093677681
4.43,21.200517233936147
4.44,21.30725258108704
4.45,21.41437538796962
4.46,21.521884064324045
4.47,21.62977701989045
4.48,21.738052664408983
4.49,21.846709407619784
4.5,21.955745659262988
4.51,22.06515982907876
4.52,22.174950326807213
4.53,22.28511556218852
4.54,22.39565394496281
4.55,22.50656388487021
4.56,22.61784379165089
4.57,22.729492075045
4.58,22.841507144792647
4.59,22.953887410634
4.6,23.066631282309192
4.61,23.17973716955838
4.62,23.293203482121687
4.63,23.40702862973927
4.64,23.521211022151267
4.65,23.635749069097827
4.66,23.75064118031908
4.67,23.865885765555184
4.68,23.981481234546276
4.69,24.097425997032506
4.7,24.213718462754
4.71,24.33035704145091
4.72,24.447340142863386
4.73,24.56466617673157
4.74,24.682333552795598
4.75,24.80034068079561
4.76,24.91868597047176
4.77,25.037367831564183
4.78,25.156384673813044
4.79,25.27573490695845
4.8,25.395416940740564
4.81,25.515429184899528
4.82,25.63577004917549
4.83,25.756437943308587
4.84,25.877431277038955
4.85,25.998748460106757
4.86,26.12038790225212
4.87,26.242348013215185
4.88,26.364627202736106
4.89,26.48722388055501
4.9,26.610136456412075
4.91,26.733363340047404
4.92,26.856902941201163
4.93,26.980753669613485
4.94,27.10491393502453
4.95,27.229382147174416
4.96,27.3541567158033
4.97,27.47923605065133
4.98,27.604618561458647
4.99,27.73030265796538
5.0,27.85628674991169
5.01,27.9825692470377
5.02,28.10914855908357
5.03,28.236023095789456
5.04,28.36319126689547
5.05,28.49065148214177
5.06,28.618402151268494
5.07,28.746441684015807
5.08,28.87476849012382
5.09,29.003380979332697
5.1,29.13227756138257
5.11,29.2614566460136
5.12,29.390916642965905
5.13,29.52065596197964
5.14,29.65067301279495
5.15,29.78096620515199
5.16,29.911533948790883
5.17,30.04237465345177
5.18,30.17348672887481
5.19,30.304868584800147
5.2,30.43651863096791
5.21,30.568435277118247
5.22,30.700616932991306
5.23,30.833062008327232
5.24,30.96576891286616
5.25,31.09873605634823
5.26,31.23196184851361
5.27,31.3654446991024
5.28,31.49918301785479
5.29,31.63317521451089
5.3,31.76741969881085
5.31,31.901914880494832
5.32,32.036659169302965
5.33,32.17165097497539
5.34,32.306888707252234
5.35,32.44237077587368
5.36,32.57809559057984
5.37,32.714061561110874
5.38,32.85026709720691
5.39,32.9867106086081
5.4,33.1233905050546
5.41,33.260305196286524
5.42,33.39745309204403
5.43,33.53483260206727
5.44,33.67244213609638
5.45,33.8102801038715
5.46,33.94834491513277
5.47,34.08663497962035
5.48,34.22514870707437
5.49,34.363884507234964
5.5,34.50284078984228
5.51,34.64201596463648
5.52,34.7814084413577
5.53,34.92101662974608
5.54,35.060838939541746
5.55,35.20087378048485
5.56,35.341119562315555
5.57,35.481574694774
5.58,35.6222375876003
5.59,35.76310665053461
5.6,35.9041802933171
5.61,36.04545692568789
5.62,36.18693495738712
5.63,36.328612798154936
5.64,36.47048885773148
5.65,36.61256154585693
5.66,36.75482927227137
5.67,36.89729044671499
5.68,37.03994347892789
5.69,37.18278677865026
5.7,37.325818755622215
5.71,37.4690378195839
5.72,37.61244238027547
5.73,37.75603084743706
5.74,37.89980163080882
5.75,38.04375314013087
5.76,38.18788378514338
5.77,38.33219197558647
5.78,38.47667612120032
5.79,38.62133463172504
5.8,38.76616591690078
5.81,38.911168386467686
5.82,39.056340450165926
5.83,39.20168051773559
5.84,39.34718699891685
5.85,39.49285830344986
5.86,39.63869284107476
5.87,39.78468902153166
5.88,39.93084525456074
5.89,40.07715994990214
5.9,40.22363151729599
5.91,40.370258366482446
5.92,40.51703890720162
5.93,40.6639715491937
5.94,40.81105470219881
5.95,40.95828677595708
5.96,41.10566618020866
5.97,41.2531913246937
5.98,41.400860619152354
5.99,41.548672473324736
6.0,41.696625296951005
6.01,41.8447174997713
6.02,41.992947491525776
6.03,42.14131368195458
6.04,42.28981448079783
6.05,42.43844829779568
6.06,42.58721354268826
6.07,42.73610862521576
6.08,42.88513195511828
6.09,43.03428194213597
6.1,43.18355699600898
6.11,43.33295552647746
6.12,43.48247594328154
6.13,43.63211665616137
6.14,43.78187607485708
6.15,43.93175260910884
6.16,44.08174466865677
6.17,44.231850663241005
6.18,44.38206900260173
6.19,44.53239809647905
6.2,44.68283635461312
6.21,44.83338218674408
6.22,44.98403400261208
6.23,45.13479021195727
6.24,45.285649224519766
6.25,45.436609450039725
6.26,45.58766929825729
6.27,45.738827178912615
6.28,45.890081501745854
6.29,46.0414306764971
6.3,46.19287311290656
6.31,46.34440722071432
6.32,46.49603140966056
6.33,46.64774408948541
6.34,46.799543669929
6.35,46.9514285607315
6.36,47.10339717163305
6.37,47.255447912373775
6.38,47.40757919269382
6.39,47.55978942233333
6.4,47.71207701103248
6.41,47.86444036853136
6.42,48.01687790457015
6.43,48.16938802888898
6.44,48.321969151228
6.45,48.47461968132736
6.46,48.62733802892718
6.47,48.78012260376761
6.48,48.932971815588814
6.49,49.0858840741309
6.5,49.23885778913403
6.51,49.39189137033837
6.52,49.544983227484025
6.53,49.69813177031117
6.54,49.851335408559926
6.55,50.00459255197043
6.56,50.157901610282856
6.57,50.311260993237326
6.58,50.46466911057398
6.59,50.61812437203296
6.6,50.77162518735443
6.61,50.92516996627853
6.62,51.078757118545376
6.63,51.23238505389513
6.64,51.38605218206793
6.65,51.539756912803945
6.66,51.69349765584328
6.67,51.84727282092608
6.68,52.00108081779251
6.69,52.15492005618273
6.7,52.30878894583682
6.71,52.46268589649498
6.72,52.61660931789734
6.73,52.77055761978403
6.74,52.92452921189522
6.75,53.078522503970994
6.76,53.232535905751575
6.77,53.38656782697704
6.78,53.54061667738758
6.79,53.6946808667233
6.8,53.84875880472436
6.81,54.00284890113092
6.82,54.1569495656831
6.83,54.31105920812104
6.84,54.4651762381849
6.85,54.61929906561481
6.86,54.77342610015093
6.87,54.92755575153339
6.88,55.08168642950232
6.89,55.23581654379789
6.9,55.38994450416025
6.91,55.5440687203295
6.92,55.69818760204582
6.93,55.85229955904933
6.94,56.0064030010802
6.95,56.16049633787855
6.96,56.31457797918452
6.97,56.46864633473828
6.98,56.62269981427996
6.99,56.77673682754969
7.0,56.93075578428762
7.01,57.0847550942339
7.02,57.23873316712866
7.03,57.39268841271208
7.04,57.54661924072426
7.05,57.700524060905344
7.06,57.85440128299552
7.07,58.00824931673489
7.08,58.16206657186361
7.09,58.31585145812181
7.1,58.46960238524966
7.11,58.62331776298728
7.12,58.77699600107484
7.13,58.93063550925244
7.14,59.08423469726024
7.15,59.23779197483844
7.16,59.39130575172708
7.17,59.54477443766639
7.18,59.69819644239646
7.19,59.85157017565748
7.2,60.00489404718954
7.21,60.15816646673282
7.22,60.31138584402746
7.23,60.4645505888136
7.24,60.61765911083136
7.25,60.77070981982092
7.26,60.92370112552239
7.27,61.07663143767594
7.28,61.22949916602171
7.29,61.38230272029983
7.3,61.535040510250425
7.31,61.68771094561369
7.32,61.840312436129736
7.33,61.9928433915387
7.34,62.14530222158074
7.35,62.29768733599599
7.36,62.449997144524616
7.37,62.60223005690673
7.38,62.754384482882486
7.39,62.906458832192016
7.4,63.05845151457552
7.41,63.21036093977306
7.42,63.362185517524814
7.43,63.51392365757094
7.44,63.66557376965158
7.45,63.81713426350685
7.46,63.96860354887691
7.47,64.11998003550191
7.48,64.27126213312198
7.49,64.42244825147726
7.5,64.57353680030792
7.51,64.72452618935407
7.52,64.87541482835587
7.53,65.0262011270535
7.54,65.17688349518701
7.55,65.32746034249662
7.56,65.47793007872245
7.57,65.62829111360466
7.58,65.77854185688335
7.59,65.9286807182987
7.6,66.07870610759085
7.61,66.22861643449994
7.62,66.37841010876612
7.63,66.5280855401295
7.64,66.67764113833024
7.65,66.82707531310851
7.66,66.97638647420443
7.67,67.12557303135813
7.68,67.27463339430979
7.69,67.42356597279954
7.7,67.57236917656746
7.71,67.7210414153538
7.72,67.86958109889864
7.73,68.01798663694215
7.74,68.16625643922443
7.75,68.31438891548567
7.76,68.46238247546597
7.77,68.6102355289055
7.78,68.75794648554444
7.79,68.90551375512287
7.8,69.05293574738096
7.81,69.20021087205883
7.82,69.34733753889668
7.83,69.4943141576346
7.84,69.64113913801273
7.85,69.78781088977125
7.86,69.9343278226503
7.87,70.08068834638999
7.88,70.2268908707305
7.89,70.37293380541192
7.9,70.51881556017447
7.91,70.66453454475823
7.92,70.81008916890337
7.93,70.95547784235004
7.94,71.10069897483835
7.95,71.24575097610847
7.96,71.39063225590054
7.97,71.53534122395469
7.98,71.67987629001111
7.99,71.82423586380988
8.0,71.96841835509116
8.01,72.11242217359514
8.02,72.25624572906189
8.03,72.3998874312316
8.04,72.5433456898444
8.05,72.68661891464048
8.06,72.8297055153599
8.07,72.97260390174283
8.08,73.11531248352945
8.09,73.25782967045986
8.1,73.40015387227423
8.11,73.54228349871269
8.12,73.6842169595154
8.13,73.82595266442252
8.14,73.96748902317414
8.15,74.10882444551041
8.16,74.2499573411715
8.17,74.39088611989754
8.18,74.53160919142869
8.19,74.67212496550506
8.2,74.81243185186683
8.21,74.95252826025414
8.22,75.09241260040712
8.23,75.23208328206589
8.24,75.37153871497063
8.25,75.51077730886145
8.26,75.64979747347854
8.27,75.788597618562
8.28,75.92717615385199
8.29,76.06553148908864
8.3,76.20366203401215
8.31,76.3415661983626
8.32,76.47924239188013
8.33,76.61668902430492
8.34,76.75390450537711
8.35,76.8908872448368
8.36,77.02763565242418
8.37,77.16414813787938
8.38,77.30042311094257
8.39,77.43645898135382
8.4,77.57225415885334
8.41,77.70780705318123
8.42,77.84311607407767
8.43,77.97817963128279
8.44,78.11299613453671
8.45,78.2475639935796
8.46,78.38188161815162
8.47,78.51594741799289
8.48,78.64975980284353
8.49,78.7833171824437
8.5,78.91661796653355
8.51,79.04966056485326
8.52,79.18244338714288
8.53,79.31496484314265
8.54,79.44722334259265
8.55,79.57921729523306
8.56,79.710945110804
8.57,79.84240519904563
8.58,79.97359596969807
8.59,80.10451583250149
8.6,80.235163197196
8.61,80.36553647352179
8.62,80.49563407121894
8.63,80.62545440002768
8.64,80.75499586968809
8.65,80.8842568899403
8.66,81.0132358705245
8.67,81.14193122118081
8.68,81.27034135164936
8.69,81.39846467167033
8.7,81.52629959098383
8.71,81.65384451933004
8.72,81.78109786644904
8.73,81.90805804208104
8.74,82.03472345596616
8.75,82.1610925178445
8.76,82.28716363745627
8.77,82.4129352245416
8.78,82.53840568884057
8.79,82.66357344009342
8.8,82.78843688804022
8.81,82.91299444242114
8.82,83.03724451297632
8.83,83.16118550944591
8.84,83.28481584157004
8.85,83.40813391908884
8.86,83.5311381517425
8.87,83.65382694927112
8.88,83.77619872141489
8.89,83.89825187791389
8.9,84.01998482850831
8.91,84.14139598293828
8.92,84.26248375094394
8.93,84.38324654226543
8.94,84.50368276664291
8.95,84.6237908338165
8.96,84.74356915352638
8.97,84.86301613551262
8.98,84.98213018951546
8.99,85.10090972527496
9.0,85.21935315253131
9.01,85.33745888102465
9.02,85.45522532049509
9.03,85.5726508806828
9.04,85.68973397132794
9.05,85.80647300217065
9.06,85.92286638295103
9.07,86.03891252340927
9.08,86.15460983328543
9.09,86.26995672231978
9.1,86.38495160025236
9.11,86.49959287682339
9.12,86.61387896177294
9.13,86.72780826484123
9.14,86.84137919576833
9.15,86.95459016429443
9.16,87.06743958015964
9.17,87.17992585310412
9.18,87.29204739286803
9.19,87.4038026091915
9.2,87.51518991181464
9.21,87.62620771047769
9.22,87.73685441492069
9.23,87.84712843488379
9.24,87.9570281801072
9.25,88.066552060331
9.26,88.17569848529538
9.27,88.28446586474047
9.28,88.39285260840637
9.29,88.5008571260333
9.3,88.60847782736137
9.31,88.71571312213068
9.32,88.82256142008143
9.33,88.92902113095373
9.34,89.03509066448771
9.35,89.1407684304236
9.36,89.24605283850144
9.37,89.35094229846143
9.38,89.4554352200437
9.39,89.55953001298839
9.4,89.66322508703564
9.41,89.76651885192557
9.42,89.86940971739838
9.43,89.97189609319416
9.44,90.07397638905312
9.45,90.17564901471532
9.46,90.27691237992096
9.47,90.37776489441018
9.48,90.47820496792312
9.49,90.57823101019986
9.5,90.67784143098062
9.51,90.77703464000552
9.52,90.87580904701473
9.53,90.97416306174831
9.54,91.0720950939465
9.55,91.1696035533494
9.56,91.26668684969717
9.57,91.36334339272987
9.58,91.4595715921878
9.59,91.55536985781094
9.6,91.65073659933957
9.61,91.74567022651368
9.62,91.8401691490736
9.63,91.93423177675936
9.64,92.02785651931109
9.65,92.12104178646896
9.66,92.21378598797313
9.67,92.30608753356373
9.68,92.3979448329809
9.69,92.48935629596478
9.7,92.58032033225552
9.71,92.6708353515933
9.72,92.7608997637182
9.73,92.85051197837038
9.74,92.93967040529
9.75,93.0283734542172
9.76,93.11661953489208
9.77,93.20440705705484
9.78,93.29173443044564
9.79,93.37860006480454
9.8,93.4650023698718
9.81,93.55093975538745
9.82,93.63641063109164
9.83,93.72141340672462
9.84,93.80594649202642
9.85,93.89000829673724
9.86,93.9735972305972
9.87,94.05671170334644
9.88,94.13935012472518
9.89,94.22151090447343
9.9,94.30319245233144
9.91,94.38439317803932
9.92,94.4651114913372
9.93,94.54534580196524
9.94,94.62509451966352
9.95,94.70435605417232
9.96,94.78312881523163
9.97,94.86141121258171
9.98,94.93920165596266
9.99,95.0164985551146
10.0,95.09330031977773
10.01,95.16960535969211
10.02,95.24541208459794
10.03,95.32071890423536
10.04,95.39552422834451
10.05,95.46982646666557
10.06,95.54362402893858
10.07,95.61691532490376
10.08,95.68969876430126
10.09,95.7619727568712
10.1,95.8337357123537
10.11,95.90498604048898
10.12,95.9757221510171
10.13,96.04594245367824
10.14,96.11564535821256
10.15,96.18482927436014
10.16,96.25349261186118
10.17,96.3216337804558
10.18,96.38925118988416
10.19,96.4563432498864
10.2,96.52290837020269
10.21,96.58894496057307
10.22,96.6544514307378
10.23,96.71942619043698
10.24,96.78386764941072
10.25,96.84777421739922
10.26,96.9111443041426
10.27,96.97397631938097
10.28,97.03626867285452
10.29,97.09801977430338
10.3,97.15922803346773
10.31,97.2198918600876
10.32,97.28000966390324
10.33,97.33957985465476
10.34,97.3986008420823
10.35,97.457071035926
10.36,97.514988845926
10.37,97.57235268182248
10.38,97.62916095335554
10.39,97.68541207026531
10.4,97.741104442292
10.41,97.79623647917572
10.42,97.8508065906566
10.43,97.90481318647475
10.44,97.9582546763704
10.45,98.01112947008365
10.46,98.06343597735464
10.47,98.11517260792344
10.48,98.16633777153037
10.49,98.2169298779154
10.5,98.26694733681876
10.51,98.3163885579806
10.52,98.365251951141
10.53,98.41353592604015
10.54,98.4612388924182
10.55,98.50835926001528
10.56,98.55489543857152
10.57,98.60084583782712
10.58,98.64620886752212
10.59,98.69098293739674
10.6,98.7351664571911
10.61,98.77875783664535
10.62,98.82175548549964
10.63,98.86415781349412
10.64,98.90596323036893
10.65,98.94717014586412
10.66,98.98777696971996
10.67,99.02778211167656
10.68,99.06718398147405
10.69,99.10598098885256
10.7,99.14417154355225
10.71,99.18175405531326
10.72,99.21872693387571
10.73,99.2550885889798
10.74,99.29083743036564
10.75,99.32597186777336
10.76,99.3604903109431
10.77,99.39439116961503
10.78,99.42767285352927
10.79,99.460333772426
10.8,99.49237233604532
10.81,99.5237869541274
10.82,99.5545760364124
10.83,99.58473799264036
10.84,99.61427123255156
10.85,99.64317416588608
10.86,99.67144520238406
10.87,99.69908275178564
10.88,99.72608522383098
10.89,99.75245102826024
10.9,99.77817857481352
10.91,99.80326627323096
10.92,99.82771253325276
10.93,99.85151576461902
10.94,99.87467437706992
10.95,99.89718678034552
10.96,99.91905138418603
10.97,99.94026659833162
10.98,99.96083083252236
10.99,99.98074249649844
11.0,100.0
11.01,100.01860340357484
11.02,100.0365593710014
11.03,100.05387621686585
11.04,100.07056225575424
11.05,100.08662580225278
11.06,100.10207517094754
11.07,100.11691867642472
11.08,100.13116463327034
11.09,100.14482135607058
11.1,100.15789715941156
11.11,100.17040035787942
11.12,100.18233926606028
11.13,100.1937221985402
11.14,100.20455746990538
11.15,100.21485339474197
11.16,100.22461828763598
11.17,100.23386046317364
11.18,100.24258823594104
11.19,100.25080992052428
11.2,100.25853383150954
11.21,100.26576828348291
11.22,100.27252159103053
11.23,100.27880206873849
11.24,100.28461803119296
11.25,100.28997779298
11.26,100.2948896686858
11.27,100.29936197289648
11.28,100.30340302019816
11.29,100.30702112517692
11.3,100.31022460241893
11.31,100.31302176651027
11.32,100.31542093203716
11.33,100.31743041358564
11.34,100.31905852574182
11.35,100.32031358309192
11.36,100.321203900222
11.37,100.32173779171814
11.38,100.32192357216655
11.39,100.32176955615336
11.4,100.32128405826464
11.41,100.32047539308653
11.42,100.31935187520511
11.43,100.3179218192066
11.44,100.31619353967707
11.45,100.31417535120266
11.46,100.3118755683695
11.47,100.30930250576364
11.48,100.30646447797136
11.49,100.30336979957862
11.5,100.30002678517164
11.51,100.29644374933652
11.52,100.2926290066594
11.53,100.28859087172638
11.54,100.2843376591236
11.55,100.2798776834372
11.56,100.27521925925323
11.57,100.27037070115794
11.58,100.26534032373736
11.59,100.26013644157766
11.6,100.25476736926494
11.61,100.24924142138532
11.62,100.24356691252494
11.63,100.23775215726992
11.64,100.2318054702064
11.65,100.22573516592048
11.66,100.21954955899832
11.67,100.213256964026
11.68,100.20686569558966
11.69,100.2003840682754
11.7,100.19382039666944
11.71,100.18718299535782
11.72,100.18048017892669
11.73,100.17372026196216
11.74,100.1669115590504
11.75,100.16006238477746
11.76,100.15318105372954
11.77,100.14627588049268
11.78,100.13935517965312
11.79,100.13242726579688
11.8,100.12550045351016
11.81,100.118583057379
11.82,100.11168339198966
11.83,100.10480977192807
11.84,100.09797051178056
11.85,100.09117392613314
11.86,100.08442832957194
11.87,100.07774203668312
11.88,100.07112336205276
11.89,100.06458062026702
11.9,100.058122125912
11.91,100.05175619357388
11.92,100.04549113783872
11.93,100.0393352732927
11.94,100.03329691452188
11.95,100.02738437611242
11.96,100.02160597265048
11.97,100.01597001872211
11.98,100.01048482891352
11.99,100.0051587178108
12.0,100.0
12.01,99.9950152329886
12.02,99.99020394596867
12.03,99.9855639110538
12.04,99.98109290035732
12.05,99.97678868599272
12.06,99.9726490400734
12.07,99.96867173471284
12.08,99.96485454202448
12.09,99.96119523412167
12.1,99.95769158311796
12.11,99.95434136112674
12.12,99.95114234026148
12.13,99.94809229263556
12.14,99.94518899036242
12.15,99.94243020555555
12.16,99.9398137103284
12.17,99.93733727679437
12.18,99.93499867706689
12.19,99.9327956832594
12.2,99.93072606748532
12.21,99.92878760185816
12.22,99.92697805849129
12.23,99.9252952094982
12.24,99.9237368269923
12.25,99.922300683087
12.26,99.9209845498958
12.27,99.91978619953208
12.28,99.91870340410934
12.29,99.91773393574094
12.3,99.9168755665404
12.31,99.91612606862113
12.32,99.9154832140965
12.33,99.91494477508004
12.34,99.91450852368516
12.35,99.91417223202528
12.36,99.91393367221389
12.37,99.91379061636434
12.38,99.91374083659016
12.39,99.91378210500469
12.4,99.91391219372149
12.41,99.9141288748539
12.42,99.9144299205154
12.43,99.91481310281942
12.44,99.91527619387938
12.45,99.91581696580874
12.46,99.91643319072097
12.47,99.91712264072945
12.48,99.91788308794764
12.49,99.91871230448898
12.5,99.9196080624669
12.51,99.92056813399486
12.52,99.92159029118628
12.53,99.9226723061546
12.54,99.92381195101328
12.55,99.92500699787573
12.56,99.92625521885536
12.57,99.92755438606572
12.58,99.9289022716201
12.59,99.93029664763206
12.6,99.931735286215
12.61,99.9332159594823
12.62,99.93473643954746
