wind_speed,ACSA A27/225
2.02,0.0
2.03,0.0
2.04,0.0
2.05,0.0
2.06,0.0
2.07,0.0
2.08,0.0
2.09,0.0
2.1,0.0
2.11,0.0
2.12,0.0
2.13,0.0
2.14,0.0
2.15,0.0
2.16,0.0
2.17,0.0
2.18,0.0
2.19,0.0
2.2,0.0
2.21,0.0
2.22,0.0
2.23,0.0
2.24,0.0
2.25,0.0
2.26,0.0
2.27,0.0
2.28,0.0
2.29,0.0
2.3,0.0
2.31,0.0
2.32,0.0
2.33,0.0
2.34,0.0
2.35,0.0
2.36,0.0
2.37,0.0
2.38,0.0
2.39,0.0
2.4,0.0
2.41,0.0
2.42,0.0
2.43,0.0
2.44,0.0
2.45,0.0
2.46,0.0
2.47,0.0
2.48,0.0
2.49,0.0
2.5,0.0
2.51,0.0
2.52,0.0
2.53,0.0
2.54,0.0
2.55,0.0
2.56,0.0
2.57,0.0
2.58,0.0
2.59,0.0
2.6,0.0
2.61,0.0
2.62,0.0
2.63,0.0
2.64,0.0
2.65,0.0
2.66,0.0
2.67,0.0
2.68,0.0
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.76,0.0
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
3.0,0.0
3.01,0.0182464565140233
3.02,0.0370352377490636
3.03,0.0563693792461162
3.04,0.0762519165461837
3.05,0.0966858851902617
3.06,0.1176743207193529
3.07,0.1392202586744539
3.08,0.161326734596566
3.09,0.1839967840266861
3.1,0.2072334425058159
3.11,0.2310397455749527
3.12,0.2554187287750966
3.13,0.2803734276472467
3.14,0.3059068777324027
3.15,0.3320221145715625
3.16,0.3587221737057279
3.17,0.3860100906758939
3.18,0.4138889010230642
3.19,0.4423616402882351
3.2,0.4714313440124076
3.21,0.5011010477365788
3.22,0.5313737870017506
3.23,0.5622525973489196
3.24,0.5937405143190884
3.25,0.6258405734532513
3.26,0.6585558102924112
3.27,0.6918892603775677
3.28,0.725843959249717
3.29,0.7604229424498621
3.3,0.7956292455189987
3.31,0.8314659039981287
3.32,0.8679359534282484
3.33,0.9050424293503606
3.34,0.9427883673054608
3.35,0.9811768028345528
3.36,1.0202107714786302
3.37,1.059893308778698
3.38,1.1002274502757508
3.39,1.141216231510791
3.4,1.182862688024814
3.41,1.2251698553588242
3.42,1.2681407690538165
3.43,1.3117784646507933
3.44,1.35608597769075
3.45,1.4010663437146909
3.46,1.4467225982636092
3.47,1.4930577768785107
3.48,1.5400749151003883
3.49,1.5877770484702465
3.5,1.6361672125290798
3.51,1.6852484428178909
3.52,1.735023774877679
3.53,1.78549624424944
3.54,1.836668886474178
3.55,1.8885447370928872
3.56,1.941126831646572
3.57,1.9944182056762272
3.58,2.0484218947228547
3.59,2.1031409343274508
3.6,2.1585783600310195
3.61,2.214737207374554
3.62,2.271620511899059
3.63,2.32923130914553
3.64,2.38757263465497
3.65,2.446647523968373
3.66,2.506459012626744
3.67,2.5670101361710764
3.68,2.6283039301423745
3.69,2.690343430081634
3.7,2.7531316715298573
3.71,2.816671690028038
3.72,2.880966521117184
3.73,2.9460192003382857
3.74,3.0118327632323507
3.75,3.078410245340369
3.76,3.1457546822033446
3.77,3.213869109362281
3.78,3.28275656235817
3.79,3.352420076732016
3.8,3.422862688024814
3.81,3.4940874317775688
3.82,3.566097343531273
3.83,3.638895458826931
3.84,3.71248481320554
3.85,3.786868442208099
3.86,3.8620493813756074
3.87,3.938030666249065
3.88,4.014815332369469
3.89,4.092406415277824
3.9,4.1708069505151215
3.91,4.250019973622368
3.92,4.330048520140556
3.93,4.410895625610692
3.94,4.492564325573768
3.95,4.57505765557079
3.96,4.658378651142749
3.97,4.742530347830654
3.98,4.827515781175496
3.99,4.913337986718281
4.0,5.0
4.01,5.087504084006515
4.02,5.175849411503102
4.03,5.265034382699908
4.04,5.355057397807052
4.05,5.445916857034679
4.06,5.537611160592926
4.07,5.630138708691932
4.08,5.723497901541826
4.09,5.817687139352745
4.1,5.912704822334827
4.11,6.008549350698215
4.12,6.105219124653033
4.13,6.20271254440942
4.14,6.301028010177519
4.15,6.400163922167468
4.16,6.500118680589387
4.17,6.600890685653424
4.18,6.702478337569715
4.19,6.8048800365484015
4.2,6.908094182799603
4.21,7.012119176533468
4.22,7.116953417960129
4.23,7.222595307289733
4.24,7.3290432447323965
4.25,7.436295630498263
4.26,7.544350864797475
4.27,7.653207347840162
4.28,7.762863479836474
4.29,7.873317660996527
4.3,7.984568291530464
4.31,8.096613771648428
4.32,8.209452501560557
4.33,8.32308288147697
4.34,8.437503311607815
4.35,8.552712192163227
4.36,8.668707923353352
4.37,8.785488905388306
4.38,8.903053538478234
4.39,9.021400222833275
4.4,9.140527358663578
4.41,9.260433346179251
4.42,9.381116585590446
4.43,9.502575477107294
4.44,9.624808420939946
4.45,9.747813817298514
4.46,9.87159006639315
4.47,9.996135568433989
4.48,10.12144872363117
4.49,10.247527932194815
4.5,10.374371594335068
4.51,10.501978110262067
4.52,10.630345880185953
4.53,10.759473304316858
4.54,10.889358782864914
4.55,11.020000716040256
4.56,11.151397504053024
4.57,11.283547547113365
4.58,11.416449245431396
4.59,11.550100999217262
4.6,11.684501208681093
4.61,11.81964827403305
4.62,11.955540595483232
4.63,12.0921765732418
4.64,12.229554607518873
4.65,12.367673098524618
4.66,12.506530446469135
4.67,12.646125051562576
4.68,12.78645531401508
4.69,12.927519634036786
4.7,13.069316411837818
4.71,13.211844047628317
4.72,13.35510094161842
4.73,13.499085494018273
4.74,13.643796105037994
4.75,13.78923117488773
4.76,13.93538910377761
4.77,14.082268291917776
4.78,14.22986713951838
4.79,14.378184046789524
4.8,14.527217413941363
4.81,14.676965641184031
4.82,14.82742712872768
4.83,14.97860027678242
4.84,15.13048348555839
4.85,15.283075155265742
4.86,15.436373686114615
4.87,15.590377478315125
4.88,15.745084932077416
4.89,15.90049444761162
4.9,16.0566044251279
4.91,16.213413264836355
4.92,16.37091936694714
4.93,16.529121131670383
4.94,16.688016959216245
4.95,16.847605249794825
4.96,17.00788440361628
4.97,17.168852820890745
4.98,17.330508901828363
4.99,17.492851046639252
5.0,17.655877655533555
5.01,17.81958712872141
5.02,17.983977866412957
5.03,18.14904826881834
5.04,18.31479673614767
5.05,18.4812216686111
5.06,18.648321466418764
5.07,18.81609452978081
5.08,18.98453925890735
5.09,19.153654054008527
5.1,19.323437315294484
5.11,19.49388744297537
5.12,19.66500283726129
5.13,19.836781898362407
5.14,20.009223026488836
5.15,20.182324621850743
5.16,20.35608508465823
5.17,20.53050281512144
5.18,20.705576213450527
5.19,20.881303679855627
5.2,21.057683614546853
5.21,21.23471441773436
5.22,21.412394489628277
5.23,21.59072223043875
5.24,21.769696040375894
5.25,21.94931431964986
5.26,22.129575468470787
5.27,22.3104778870488
5.28,22.49201997559406
5.29,22.67420013431667
5.3,22.857016763426785
5.31,23.04046826313453
5.32,23.22455303365007
5.33,23.409269475183507
5.34,23.594615987944977
5.35,23.78059097214463
5.36,23.967192827992623
5.37,24.15441995569906
5.38,24.34227075547408
5.39,24.53074362752782
5.4,24.719836972070453
5.41,24.909549189312056
5.42,25.0998786794628
5.43,25.290823842732813
5.44,25.48238307933225
5.45,25.674554789471213
5.46,25.867337373359863
5.47,26.06072923120832
5.48,26.254728763226744
5.49,26.449334369625248
5.5,26.644544450613967
5.51,26.84035740640305
5.52,27.036771637202637
5.53,27.233785543222865
5.54,27.43139752467384
5.55,27.629605981765724
5.56,27.82840931470865
5.57,28.027805923712773
5.58,28.227794208988183
5.59,28.42837257074505
5.6,28.629539409193505
5.61,28.83129312454369
5.62,29.033632117005723
5.63,29.23655478678975
5.64,29.440059534105902
5.65,29.644144759164348
5.66,29.848808862175165
5.67,30.05405024334853
5.68,30.259867302894563
5.69,30.46625844102343
5.7,30.673222057945225
5.71,30.880756553870107
5.72,31.0888603290082
5.73,31.29753178356967
5.74,31.50676931776461
5.75,31.716571331803188
5.76,31.92693622589552
5.77,32.137862400251755
5.78,32.34934825508205
5.79,32.561392190596486
5.8,32.77399260700524
5.81,32.98714790451844
5.82,33.20085648334624
5.83,33.415116743698725
5.84,33.62992708578607
5.85,33.845285909818415
5.86,34.06119161600589
5.87,34.277642604558615
5.88,34.494637275686735
5.89,34.71217402960039
5.9,34.930251266509735
5.91,35.14886738662487
5.92,35.36802079015594
5.93,35.58770987731309
5.94,35.807933048306474
5.95,36.02868870334619
5.96,36.2499752426424
5.97,36.47179106640522
5.98,36.69413457484484
5.99,36.91700416817131
6.0,37.14039824659482
6.01,37.3643152103255
6.02,37.58875345957348
6.03,37.81371139454893
6.04,38.03918741546193
6.05,38.26517992252264
6.06,38.49168731594119
6.07,38.718707995927765
6.08,38.94624036269243
6.09,39.17428281644535
6.1,39.40283375739666
6.11,39.63189158575653
6.12,39.86145470173505
6.13,40.09152150554235
6.14,40.3220903973886
6.15,40.55315977748394
6.16,40.78472804603848
6.17,41.01679360326236
6.18,41.24935484936571
6.19,41.48241018455871
6.2,41.71595800905144
6.21,41.949996723054056
6.22,42.18452472677672
6.23,42.41954042042954
6.24,42.65504220422265
6.25,42.8910284783662
6.26,43.12749764307033
6.27,43.36444809854514
6.28,43.601878245000826
6.29,43.83978648264748
6.3,44.07817121169525
6.31,44.31703083235426
6.32,44.55636374483468
6.33,44.796168349346615
6.34,45.0364430461002
6.35,45.27718623530559
6.36,45.51839631717293
6.37,45.76007169191232
6.38,46.0022107597339
6.39,46.24481192084784
6.4,46.48787357546427
6.41,46.7313941237933
6.42,46.975371966045074
6.43,47.21980550242972
6.44,47.46469313315742
6.45,47.71003325843828
6.46,47.95582427848241
6.47,48.202064593499976
6.48,48.44875260370112
6.49,48.69588670929596
6.5,48.943465310494624
6.51,49.19148680750728
6.52,49.43994960054403
6.53,49.688852089815065
6.54,49.93819267553046
6.55,50.18796975790036
6.56,50.438181737134926
6.57,50.688827013444296
6.58,50.93990398703858
6.59,51.191411058127926
6.6,51.44334662692248
6.61,51.6957090936324
6.62,51.94849685846775
6.63,52.20170832163871
6.64,52.45534188335543
6.65,52.70939594382805
6.66,52.96386890326666
6.67,53.218759161881415
6.68,53.47406511988247
6.69,53.729785177479975
6.7,53.985917734884005
6.71,54.242461192304745
6.72,54.49941394995231
6.73,54.75677440803688
6.74,55.01454096676854
6.75,55.27271202635743
6.76,55.5312859870137
6.77,55.79026124894748
6.78,56.04963621236895
6.79,56.30940927748816
6.8,56.569578844515306
6.81,56.830143313660514
6.82,57.09110108513394
6.83,57.35245055914566
6.84,57.61419013590587
6.85,57.87631821562468
6.86,58.13883319851224
6.87,58.40173348477866
6.88,58.66501747463408
6.89,58.92868356828868
6.9,59.19273016595257
6.91,59.457155667835856
6.92,59.72195847414871
6.93,59.98713698510123
6.94,60.25268960090363
6.95,60.51861472176596
6.96,60.78491074789841
6.97,61.05157607951107
6.98,61.31860911681414
6.99,61.5860082600177
7.0,61.853771909331904
7.01,62.12189846496689
7.02,62.39038632713278
7.03,62.659233896039765
7.04,62.92843957189792
7.05,63.198001754917385
7.06,63.46791884530834
7.07,63.7381892432809
7.08,64.00881134904517
7.09,64.27978356281132
7.1,64.55110428478947
7.11,64.82277191518978
7.12,65.09478485422238
7.13,65.36714150209735
7.14,65.6398402590249
7.15,65.91287952521516
7.16,66.1862577008782
7.17,66.45997318622425
7.18,66.73402438146336
7.19,67.00840968680572
7.2,67.28312750246144
7.21,67.55817622864066
7.22,67.83355426555353
7.23,68.1092600134102
7.24,68.38529187242077
7.25,68.66164824279538
7.26,68.93832752474415
7.27,69.21532811847727
7.28,69.49264842420486
7.29,69.77028684213704
7.3,70.04824177248392
7.31,70.3265116154557
7.32,70.6050947712625
7.33,70.88398964011441
7.34,71.16319462222158
7.35,71.44270811779418
7.36,71.72252852704234
7.37,72.00265425017616
7.38,72.28308368740582
7.39,72.5638152389414
7.4,72.84484730499314
7.41,73.12617828577106
7.42,73.40780658148535
7.43,73.68973059234614
7.44,73.97194871856357
7.45,74.25445936034777
7.46,74.53726091790888
7.47,74.82035179145704
7.48,75.10373038120238
7.49,75.38739508735503
7.5,75.67134431012514
7.51,75.95557644972281
7.52,76.24008990635825
7.53,76.52488308024157
7.54,76.80995437158283
7.55,77.09530218059226
7.56,77.38092490747994
7.57,77.66682095245605
7.58,77.95298871573068
7.59,78.23942659751398
7.6,78.52613299801612
7.61,78.81310631744722
7.62,79.1003449560174
7.63,79.38784731393679
7.64,79.67561179141553
7.65,79.9636367886638
7.66,80.25192070589168
7.67,80.54046194330932
7.68,80.82925890112688
7.69,81.11830997955448
7.7,81.40761357880224
7.71,81.69716809908033
7.72,81.98697194059886
7.73,82.27702350356802
7.74,82.56732118819784
7.75,82.85786339469854
7.76,83.14864852328022
7.77,83.43967497415302
7.78,83.73094114752713
7.79,84.02244544361261
7.8,84.31418626261964
7.81,84.60616200475833
7.82,84.89837107023887
7.83,85.19081185927134
7.84,85.48348277206586
7.85,85.77638220883262
7.86,86.06950856978175
7.87,86.36286025512334
7.88,86.65643566506759
7.89,86.95023319982457
7.9,87.24425125960448
7.91,87.53848824461741
7.92,87.8329425550735
7.93,88.12761259118292
7.94,88.42249675315578
7.95,88.71759344120221
7.96,89.01290105553237
7.97,89.30841799635634
7.98,89.60414266388439
7.99,89.90007345832649
8.0,90.19620877989288
8.01,90.49254702879368
8.02,90.78908660523896
8.03,91.08582590943892
8.04,91.38276334160368
8.05,91.67989730194348
8.06,91.97722619066826
8.07,92.27474840798828
8.08,92.57246235411364
8.09,92.87036642925447
8.1,93.16845903362096
8.11,93.4667385674232
8.12,93.76520343087132
8.13,94.06385202417552
8.14,94.36268274754588
8.15,94.66169400119249
8.16,94.96088418532555
8.17,95.26025170015518
8.18,95.55979494589155
8.19,95.85951232274476
8.2,96.15940223092494
8.21,96.45946307064229
8.22,96.75969324210686
8.23,97.06009114552882
8.24,97.3606551811183
8.25,97.66138374908545
8.26,97.9622752496404
8.27,98.26332808299328
8.28,98.56454064935424
8.29,98.8659113489334
8.3,99.16743858194096
8.31,99.46912074858696
8.32,99.77095624908156
8.33,100.07294348363496
8.34,100.37508085245724
8.35,100.6773667557585
8.36,100.97979959374894
8.37,101.28237776663867
8.38,101.58509967463792
8.39,101.88796371795668
8.4,102.19096829680512
8.41,102.49411181139342
8.42,102.79739266193172
8.43,103.1008092486301
8.44,103.40435997169874
8.45,103.70804323134776
8.46,104.0118574277874
8.47,104.31580096122762
8.48,104.61987223187865
8.49,104.92406963995056
8.5,105.22839158565355
8.51,105.5328364691978
8.52,105.83740269079335
8.53,106.1420886506504
8.54,106.44689274897904
8.55,106.7518133859895
8.56,107.0568489618918
8.57,107.36199787689608
8.58,107.66725853121258
8.59,107.97262932505134
8.6,108.2781086586225
8.61,108.58369493213628
8.62,108.8893865458027
8.63,109.19518189983204
8.64,109.50107939443436
8.65,109.8070774298197
8.66,110.11317440619834
8.67,110.41936872378037
8.68,110.7256587827759
8.69,111.03204298339509
8.7,111.33851972584804
8.71,111.64508741034498
8.72,111.95174443709595
8.73,112.25848920631114
8.74,112.56532011820065
8.75,112.8722355729746
8.76,113.1792339708432
8.77,113.48631371201652
8.78,113.79347319670472
8.79,114.10071082511796
8.8,114.40802499746638
8.81,114.71541411396004
8.82,115.02287657480912
8.83,115.3304107802238
8.84,115.63801513041416
8.85,115.94568802559031
8.86,116.25342786596246
8.87,116.56123305174074
8.88,116.8691019831353
8.89,117.17703306035617
8.9,117.48502468361356
8.91,117.79307525311762
8.92,118.10118316907844
8.93,118.4093468317062
8.94,118.71756464121104
8.95,119.02583499780305
8.96,119.33415630169242
8.97,119.64252695308922
8.98,119.95094535220365
8.99,120.25940989924578
9.0,120.5679189944258
9.01,120.87647103795383
9.02,121.18506443004004
9.03,121.49369757089448
9.04,121.8023688607274
9.05,122.1110766997489
9.06,122.41981948816904
9.07,122.72859562619804
9.08,123.03740351404592
9.09,123.346241551923
9.1,123.65510814003925
9.11,123.9640016786049
9.12,124.27292056783006
9.13,124.5818632079249
9.14,124.89082799909949
9.15,125.199813341564
9.16,125.50881763552854
9.17,125.8178392812033
9.18,126.12687667879835
9.19,126.43592822852392
9.2,126.74499233059004
9.21,127.05406738520696
9.22,127.36315179258472
9.23,127.67224395293344
9.24,127.98134226646334
9.25,128.2904451333845
9.26,128.5995509539071
9.27,128.90865812824126
9.28,129.21776505659705
9.29,129.52687013918472
9.3,129.8359717762144
9.31,130.1450683678961
9.32,130.45415831444006
9.33,130.76324001605633
9.34,131.07231187295514
9.35,131.38137228534663
9.36,131.69041965344087
9.37,131.99945237744802
9.38,132.30846885757825
9.39,132.61746749404165
9.4,132.92644668704833
9.41,133.23540483680847
9.42,133.5443403435322
9.43,133.85325160742968
9.44,134.16213702871107
9.45,134.47099500758642
9.46,134.77982394426596
9.47,135.08862223895974
9.48,135.39738829187792
9.49,135.70612050323066
9.5,136.01481727322806
9.51,136.32347700208027
9.52,136.63209808999747
9.53,136.94067893718974
9.54,137.24921794386725
9.55,137.55771351024018
9.56,137.8661640365185
9.57,138.17456792291256
9.58,138.4829235696323
9.59,138.791229376888
9.6,139.09948374488974
9.61,139.40768507384763
9.62,139.71583176397186
9.63,140.02392221547262
9.64,140.33195482855984
9.65,140.63992800344386
9.66,140.94784014033468
9.67,141.25568963944258
9.68,141.56347490097755
9.69,141.87119432514982
9.7,142.17884631216947
9.71,142.48642926224676
9.72,142.7939415755916
9.73,143.10138165241435
9.74,143.40874789292496
9.75,143.71603869733372
9.76,144.02325246585067
9.77,144.330387598686
9.78,144.63744249604983
9.79,144.94441555815223
9.8,145.2513051852035
9.81,145.55810977741368
9.82,145.8648277349928
9.83,146.17145745815117
9.84,146.47799734709878
9.85,146.7844458020459
9.86,147.09080122320256
9.87,147.39706201077897
9.88,147.7032265649853
9.89,148.0092932860315
9.9,148.3152605741279
9.91,148.62112682948458
9.92,148.92689045231162
9.93,149.2325498428192
9.94,149.53810340121743
9.95,149.8435495277165
9.96,150.14888662252656
9.97,150.4541130858577
9.98,150.75922731792002
9.99,151.06422771892366
10.0,151.36911268907883
10.01,151.67388062859564
10.02,151.97852993768416
10.03,152.2830590165546
10.04,152.5874662654171
10.05,152.89175008448183
10.06,153.1959088739588
10.07,153.49994103405817
10.08,153.80384496499016
10.09,154.10761906696487
10.1,154.4112617401924
10.11,154.71477138488297
10.12,155.01814640124664
10.13,155.3213851894936
10.14,155.62448614983396
10.15,155.9274476824778
10.16,156.23026818763532
10.17,156.53294606551668
10.18,156.83547971633192
10.19,157.13786754029127
10.2,157.44010793760486
10.21,157.74219930848284
10.22,158.0441400531352
10.23,158.34592857177225
10.24,158.64756326460403
10.25,158.9490425318407
10.26,159.2503647736924
10.27,159.55152839036924
10.28,159.85253178208143
10.29,160.15337334903904
10.3,160.45405149145233
10.31,160.7545646095312
10.32,161.05491110348595
10.33,161.3550893735267
10.34,161.65509781986356
10.35,161.95493484270662
10.36,162.25459884226615
10.37,162.55408821875216
10.38,162.85340137237492
10.39,163.15253670334442
10.4,163.4514926118708
10.41,163.75026749816433
10.42,164.04885976243506
10.43,164.34726780489308
10.44,164.64549002574864
10.45,164.9435248252118
10.46,165.24137060349278
10.47,165.53902576080156
10.48,165.8364886973484
10.49,166.13375781334335
10.5,166.43083150899665
10.51,166.72770818451835
10.52,167.02438624011864
10.53,167.32086407600764
10.54,167.61714009239546
10.55,167.91321268949233
10.56,168.20908026750826
10.57,168.50474122665346
10.58,168.80019396713806
10.59,169.0954368891721
10.6,169.39046839296586
10.61,169.6852868787294
10.62,169.9798907466729
10.63,170.2742783970065
10.64,170.56844822994026
10.65,170.86239864568435
10.66,171.1561280444489
10.67,171.4496348264441
10.68,171.74291739188004
10.69,172.03597414096686
10.7,172.32880347391466
10.71,172.6214037909337
10.72,172.913773492234
10.73,173.2059109780257
10.74,173.49781464851898
10.75,173.78948290392398
10.76,174.0809141444508
10.77,174.3721067703096
10.78,174.66305918171048
10.79,174.95376977886366
10.8,175.24423696197923
10.81,175.53445913126728
10.82,175.824434686938
10.83,176.11416202920145
10.84,176.4036395582679
10.85,176.6928656743474
10.86,176.9818387776501
10.87,177.27055726838614
10.88,177.55901954676563
10.89,177.84722401299877
10.9,178.13516906729564
10.91,178.42285310986634
10.92,178.7102745409211
10.93,178.99743176066997
10.94,179.2843231693232
10.95,179.57094716709076
10.96,179.85730215418295
10.97,180.14338653080986
10.98,180.4291986971816
10.99,180.71473705350823
11.0,181.0
11.01,181.284984076076
11.02,181.56967837799093
11.03,181.85407014120864
11.04,182.1381466011929
11.05,182.42189499340736
11.06,182.70530255331585
11.07,182.98835651638217
11.08,183.27104411807
11.09,183.55335259384307
11.1,183.83526917916524
11.11,184.11678110950024
11.12,184.3978756203117
11.13,184.6785399470636
11.14,184.95876132521948
11.15,185.23852699024323
11.16,185.51782417759853
11.17,185.7966401227492
11.18,186.0749620611589
11.19,186.3527772282915
11.2,186.6300728596107
11.21,186.9068361905804
11.22,187.18305445666405
11.23,187.4587148933256
11.24,187.73380473602884
11.25,188.00831122023743
11.26,188.28222158141517
11.27,188.5555230550258
11.28,188.8282028765331
11.29,189.1002482814008
11.3,189.37164650509268
11.31,189.6423847830725
11.32,189.912450350804
11.33,190.18183044375093
11.34,190.450512297377
11.35,190.7184831471461
11.36,190.98573022852187
11.37,191.252240776968
11.38,191.51800202794857
11.39,191.783001216927
11.4,192.0472255793672
11.41,192.3106623507328
11.42,192.5732987664876
11.43,192.8351220620956
11.44,193.0961194730202
11.45,193.35627823472527
11.46,193.6155855826748
11.47,193.87402875233224
11.48,194.1315949791615
11.49,194.3882714986262
11.5,194.64404554619023
11.51,194.89890435731732
11.52,195.15283516747124
11.53,195.40582521211573
11.54,195.6578617267145
11.55,195.90893194673137
11.56,196.15902310763005
11.57,196.40812244487432
11.58,196.65621719392792
11.59,196.9032945902546
11.6,197.14934186931816
11.61,197.39434626658232
11.62,197.63829501751087
11.63,197.8811753575675
11.64,198.12297452221603
11.65,198.36367974692016
11.66,198.60327826714376
11.67,198.8417573183505
11.68,199.07910413600405
11.69,199.31530595556828
11.7,199.55035001250693
11.71,199.7842235422838
11.72,200.01691378036256
11.73,200.24840796220704
11.74,200.4786933232809
11.75,200.707757099048
11.76,200.93558652497205
11.77,201.16216883651677
11.78,201.38749126914595
11.79,201.61154105832335
11.8,201.83430543951283
11.81,202.05577164817797
11.82,202.27592691978256
11.83,202.4947584897904
11.84,202.71225359366525
11.85,202.92839946687087
11.86,203.14318334487095
11.87,203.35659246312943
11.88,203.56861405710984
11.89,203.77923536227604
11.9,203.98844361409175
11.91,204.1962260480208
11.92,204.40256989952687
11.93,204.60746240407377
11.94,204.8108907971252
11.95,205.012842314145
11.96,205.21330419059683
11.97,205.41226366194448
11.98,205.60970796365172
11.99,205.80562433118237
12.0,206.0
12.01,206.19282574020104
12.02,206.3841064604117
12.03,206.5738506038905
12.04,206.76206661389637
12.05,206.94876293368785
12.06,207.13394800652372
12.07,207.3176302756627
12.08,207.49981818436345
12.09,207.68052017588477
12.1,207.85974469348517
12.11,208.03750018042345
12.12,208.2137950799584
12.13,208.3886378353487
12.14,208.562036889853
12.15,208.73400068673
12.16,208.9045376692384
12.17,209.07365628063695
12.18,209.2413649641844
12.19,209.40767216313932
12.2,209.5725863207605
12.21,209.73611588030667
12.22,209.8982692850365
12.23,210.05905497820865
12.24,210.21848140308185
12.25,210.37655700291484
12.26,210.5332902209664
12.27,210.68868950049497
12.28,210.84276328475957
12.29,210.99552001701863
12.3,211.1469681405311
12.31,211.2971160985555
12.32,211.44597233435064
12.33,211.5935452911752
12.34,211.73984341228785
12.35,211.8848751409473
12.36,212.02864892041237
12.37,212.1711731939416
12.38,212.31245640479372
12.39,212.4525069962276
12.4,212.5913334115017
12.41,212.7289440938749
12.42,212.86534748660588
12.43,213.0005520329533
12.44,213.13456617617587
12.45,213.26739835953228
12.46,213.39905702628133
12.47,213.5295506196817
12.48,213.65888758299192
12.49,213.7870763594709
12.5,213.9141253923773
12.51,214.0400431249697
12.52,214.164838000507
12.53,214.28851846224777
12.54,214.4110929534508
12.55,214.53256991737467
12.56,214.65295779727825
12.57,214.77226503642007
12.58,214.8905000780589
12.59,215.0076713654536
12.6,215.12378734186265
12.61,215.2388564505448
12.62,215.3528871347589
12.63,215.46588783776355
12.64,215.57786700281744
12.65,215.6888330731793
12.66,215.79879449210785
12.67,215.9077597028617
12.68,216.01573714869969
12.69,216.12273527288045
12.7,216.2287625186627
12.71,216.33382732930517
12.72,216.43793814806648
12.73,216.54110341820547
12.74,216.64333158298072
12.75,216.744631085651
12.76,216.845010369475
12.77,216.94447787771148
12.78,217.04304205361905
12.79,217.1407113404564
12.8,217.2374941814824
12.81,217.33339901995555
12.82,217.42843429913464
12.83,217.52260846227847
12.84,217.6159299526456
12.85,217.7084072134948
12.86,217.8000486880848
12.87,217.89086281967425
