wind_speed,Vestas V42
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.76,0.0
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
3.0,0.0
3.01,0.0
3.02,0.0
3.03,0.0
3.04,0.0
3.05,0.0
3.06,0.0
3.07,0.0
3.08,0.0
3.09,0.0
3.1,0.0
3.11,0.0
3.12,0.0
3.13,0.0
3.14,0.0
3.15,0.0
3.16,0.0
3.17,0.0
3.18,0.0
3.19,0.0
3.2,0.0
3.21,0.0
3.22,0.0
3.23,0.0
3.24,0.0
3.25,0.0
3.26,0.0
3.27,0.0
3.28,0.0
3.29,0.0
3.3,0.0
3.31,0.0
3.32,0.0
3.33,0.0
3.34,0.0
3.35,0.0
3.36,0.0
3.37,0.0
3.38,0.0
3.39,0.0
3.4,0.0
3.41,0.0
3.42,0.0
3.43,0.0
3.44,0.0
3.45,0.0
3.46,0.0
3.47,0.0
3.48,0.0
3.49,0.0
3.5,0.0
3.51,0.0284819404276979
3.52,0.0568954968447668
3.53,0.0851722852405729
3.54,0.1132439216044878
3.55,0.1410420219258789
3.56,0.1684982021941173
3.57,0.1955440783985702
3.58,0.2221112665286091
3.59,0.2481313825736013
3.6,0.2735360425229179
3.61,0.2982568623659258
3.62,0.3222254580919971
3.63,0.3453734456904987
3.64,0.3676324411508016
3.65,0.3889340604622735
3.66,0.4092099196142852
3.67,0.4283916345962045
3.68,0.4464108213974017
3.69,0.4631990960072458
3.7,0.4786880744151062
3.71,0.4928093726103515
3.72,0.5054946065823519
3.73,0.5166753923204762
3.74,0.526283345814094
3.75,0.5342500830525736
3.76,0.5405072200252855
3.77,0.5449863727215984
3.78,0.547619157130881
3.79,0.5483371892425039
3.8,0.5470720850458353
3.81,0.5437554605302448
3.82,0.5383189316851023
3.83,0.5306941144997754
3.84,0.5208126249636356
3.85,0.5086060790660496
3.86,0.4940060927963896
3.87,0.4769442821440222
3.88,0.4573522630983184
3.89,0.435161651648646
3.9,0.4103040637843766
3.91,0.3827111154948763
3.92,0.3523144227695181
3.93,0.3190456015976675
3.94,0.2828362679686966
3.95,0.2436180378719727
3.96,0.2013225272968675
3.97,0.1558813522327464
3.98,0.1072261286689837
3.99,0.0552884725949431
4.0,0.0
4.01,0.0
4.02,0.0
4.03,0.0
4.04,0.0
4.05,0.0
4.06,0.0
4.07,0.0
4.08,0.0
4.09,0.0
4.1,0.0
4.11,0.0
4.12,0.0
4.13,0.0
4.14,0.0
4.15,0.0
4.16,0.0
4.17,0.0
4.18,0.0
4.19,0.0
4.2,0.0
4.21,0.0
4.22,0.0
4.23,0.0
4.24,0.0
4.25,0.0
4.26,0.0
4.27,0.0
4.28,0.0
4.29,0.0
4.3,0.0
4.31,0.0
4.32,0.0
4.33,0.0
4.34,0.0
4.35,0.0
4.36,0.0
4.37,0.0
4.38,0.0
4.39,0.0
4.4,0.0
4.41,0.0
4.42,0.0
4.43,0.0
4.44,0.0
4.45,0.0
4.46,0.0
4.47,0.0
4.48,0.0
4.49,0.0
4.5,0.0
4.51,0.2062472160356982
4.52,0.4259039379955577
4.53,0.6587028696776177
4.54,0.9043767148798496
4.55,1.162658177400293
4.56,1.4332799610369609
4.57,1.7159747695878975
4.58,2.010475306851069
4.59,2.316514276624513
4.6,2.633824382706248
4.61,2.9621383288943197
4.62,3.3011888189866863
4.63,3.650708556781392
4.64,4.010430246076453
4.65,4.380086590669918
4.66,4.759410294359737
4.67,5.148134060943962
4.68,5.5459905942206085
4.69,5.952712597987724
4.7,6.368032776043256
4.71,6.791683832185261
4.72,7.223398470211744
4.73,7.6629093939207715
4.74,8.109949307110272
4.75,8.564250913578313
4.76,9.0255469171229
4.77,9.493570021542052
4.78,9.968052930633828
4.79,10.448728348196155
4.8,10.9353289780271
4.81,11.427587523924672
4.82,11.925236689686942
4.83,12.428009179111823
4.84,12.935637695997384
4.85,13.447854944141644
4.86,13.964393627342655
4.87,14.484986449398347
4.88,15.009366114106784
4.89,15.53726532526598
4.9,16.068416786674003
4.91,16.602553202128764
4.92,17.139407275428333
4.93,17.678711710370727
4.94,18.220199210754007
4.95,18.763602480376097
4.96,19.30865422303506
4.97,19.855087142528912
4.98,20.402633942655708
4.99,20.95102732721339
5.0,21.5
5.01,22.04932937806297
5.02,22.59897173144736
5.03,23.148928043447665
5.04,23.69919929735825
5.05,24.24978647647362
5.06,24.80069056408825
5.07,25.351912543496617
5.08,25.903453397993104
5.09,26.45531411087222
5.1,27.00749566542842
5.11,27.5599990449562
5.12,28.11282523274993
5.13,28.665975212104133
5.14,29.21944996631325
5.15,29.773250478671788
5.16,30.327377732474115
5.17,30.88183271101473
5.18,31.436616397588104
5.19,31.99172977548875
5.2,32.547173828011
5.21,33.10294953844939
5.22,33.659057890098374
5.23,34.21549986625243
5.24,34.77227645020596
5.25,35.32938862525346
5.26,35.88683737468937
5.27,36.44462368180817
5.28,37.00274852990436
5.29,37.561212902272295
5.3,38.1200177822065
5.31,38.67916415300142
5.32,39.23865299795156
5.33,39.798485300351295
5.34,40.35866204349512
5.35,40.91918421067751
5.36,41.48005278519295
5.37,42.0412687503358
5.38,42.6028330894006
5.39,43.164746785681785
5.4,43.727010822473865
5.41,44.28962618307118
5.42,44.8525938507683
5.43,45.41591480885961
5.44,45.979590040639664
5.45,46.54362052940282
5.46,47.10800725844356
5.47,47.67275121105638
5.48,48.23785337053575
5.49,48.80331472017606
5.5,49.36913624327179
5.51,49.93531892311743
5.52,50.50186374300741
5.53,51.06877168623626
5.54,51.63604373609832
5.55,52.203680875888125
5.56,52.77168408890012
5.57,53.34005435842881
5.58,53.90879266776855
5.59,54.47790000021386
5.6,55.04737733905918
5.61,55.61722566759906
5.62,56.18744596912782
5.63,56.75803922693999
5.64,57.32900642433
5.65,57.90034854459238
5.66,58.47206657102149
5.67,59.04416148691185
5.68,59.6166342755579
5.69,60.18948592025414
5.7,60.76271740429496
5.71,61.33632971097484
5.72,61.91032382358825
5.73,62.4847007254297
5.74,63.05946139979355
5.75,63.63460682997432
5.76,64.21013799926644
5.77,64.78605589096439
5.78,65.3623614883627
5.79,65.93905577475564
5.8,66.51613973343781
5.81,67.09361434770364
5.82,67.67148060084766
5.83,68.24973947616418
5.84,68.82839195694774
5.85,69.40743902649281
5.86,69.98688166809387
5.87,70.5667208650453
5.88,71.1469576006416
5.89,71.72759285817722
5.9,72.30862762094668
5.91,72.89006287224436
5.92,73.47189959536473
5.93,74.05413877360228
5.94,74.6367813902515
5.95,75.21982842860675
5.96,75.80328087196253
5.97,76.38713970361333
5.98,76.97140590685365
5.99,77.5560804649778
6.0,78.14116436128035
6.01,78.72665857905572
6.02,79.31256410159841
6.03,79.8988819122029
6.04,80.48561299416355
6.05,81.07275833077485
6.06,81.6603189053313
6.07,82.2482957011274
6.08,82.83668970145749
6.09,83.42550188961607
6.1,84.01473324889764
6.11,84.60438476259667
6.12,85.19445741400754
6.13,85.78495218642475
6.14,86.37587006314277
6.15,86.96721202745609
6.16,87.55897906265908
6.17,88.15117215204626
6.18,88.74379227891207
6.19,89.33684042655102
6.2,89.93031757825747
6.21,90.52422471732594
6.22,91.11856282705088
6.23,91.7133328907268
6.24,92.30853589164808
6.25,92.90417281310918
6.26,93.5002446384046
6.27,94.09675235082878
6.28,94.69369693367624
6.29,95.29107937024132
6.3,95.8889006438186
6.31,96.4871617377024
6.32,97.08586363518737
6.33,97.68500731956776
6.34,98.28459377413816
6.35,98.88462398219302
6.36,99.48509892702678
6.37,100.08601959193388
6.38,100.68738696020876
6.39,101.28920201514592
6.4,101.89146574003988
6.41,102.49417911818496
6.42,103.09734313287572
6.43,103.70095876740656
6.44,104.30502700507203
6.45,104.90954882916648
6.46,105.5145252229844
6.47,106.11995716982022
6.48,106.7258456529686
6.49,107.3321916557237
6.5,107.93899616138012
6.51,108.54626015323234
6.52,109.15398461457482
6.53,109.76217052870204
6.54,110.37081887890837
6.55,110.97993064848828
6.56,111.58950682073626
6.57,112.19954837894684
6.58,112.81005630641437
6.59,113.42103158643334
6.6,114.03247520229824
6.61,114.64438813730352
6.62,115.25677137474358
6.63,115.86962589791294
6.64,116.48295269010605
6.65,117.09675273461738
6.66,117.71102701474136
6.67,118.32577651377242
6.68,118.94100221500508
6.69,119.55670510173384
6.7,120.172886157253
6.71,120.78954636485716
6.72,121.40668670784072
6.73,122.0243081694982
6.74,122.64241173312398
6.75,123.26099838201252
6.76,123.88006909945832
6.77,124.49962486875582
6.78,125.11966667319956
6.79,125.74019549608389
6.8,126.36121232070326
6.81,126.9827181303522
6.82,127.6047139083252
6.83,128.22720063791655
6.84,128.85017930242088
6.85,129.4736508851326
6.86,130.09761636934616
6.87,130.722076738356
6.88,131.34703297545656
6.89,131.97248606394237
6.9,132.5984369871079
6.91,133.2248867282475
6.92,133.8518362706557
6.93,134.47928659762692
6.94,135.10723869245575
6.95,135.73569353843646
6.96,136.3646521188636
6.97,136.99411541703162
6.98,137.62408441623504
6.99,138.2545600997682
7.0,138.88554345092564
7.01,139.51703545300182
7.02,140.1490370892911
7.03,140.78154934308816
7.04,141.41457319768725
7.05,142.04810963638286
7.06,142.68215964246946
7.07,143.31672419924166
7.08,143.95180428999367
7.09,144.58740089802015
7.1,145.22351500661543
7.11,145.86014759907408
7.12,146.49729965869042
7.13,147.134972168759
7.14,147.77316611257424
7.15,148.41188247343072
7.16,149.0511222346227
7.17,149.6908863794448
7.18,150.3311758911914
7.19,150.97199175315706
7.2,151.61333494863604
7.21,152.255206460923
7.22,152.89760727331227
7.23,153.5405383690984
7.24,154.18400073157574
7.25,154.82799534403884
7.26,155.47252318978212
7.27,156.1175852521
7.28,156.76318251428714
7.29,157.40931595963775
7.3,158.05598657144634
7.31,158.7031953330075
7.32,159.35094322761557
7.33,159.99923123856505
7.34,160.64806034915034
7.35,161.297431542666
7.36,161.9473458024065
7.37,162.59780411166616
7.38,163.2488074537395
7.39,163.90035681192103
7.4,164.5524531695052
7.41,165.2050975097864
7.42,165.85829081605914
7.43,166.51203407161785
7.44,167.16632825975708
7.45,167.82117436377118
7.46,168.4765733669546
7.47,169.1325262526019
7.48,169.78903400400753
7.49,170.44609760446585
7.5,171.10371803727134
7.51,171.7618962857185
7.52,172.42063333310182
7.53,173.07993016271573
7.54,173.73978775785469
7.55,174.40020710181307
7.56,175.06118917788544
7.57,175.7227349693663
7.58,176.38484545954992
7.59,177.04752163173092
7.6,177.7107644692037
7.61,178.37457495526274
7.62,179.03895407320252
7.63,179.70390280631742
7.64,180.36942213790195
7.65,181.0355130512506
7.66,181.70217652965775
7.67,182.369413556418
7.68,183.0372251148256
7.69,183.7056121881752
7.7,184.37457575976111
7.71,185.04411681287792
7.72,185.71423633081992
7.73,186.3849352968818
7.74,187.05621469435783
7.75,187.72807550654252
7.76,188.4005187167304
7.77,189.0735453082158
7.78,189.74715626429332
7.79,190.42135256825736
7.8,191.09613520340235
7.81,191.7715051530227
7.82,192.44746340041303
7.83,193.12401092886765
7.84,193.8011487216811
7.85,194.4788777621477
7.86,195.1571990335622
7.87,195.83611351921883
7.88,196.51562220241203
7.89,197.19572606643632
7.9,197.8764260945863
7.91,198.5577232701562
7.92,199.2396185764405
7.93,199.9221129967339
7.94,200.6052075143306
7.95,201.28890311252516
7.96,201.973200774612
7.97,202.6581014838856
7.98,203.3436062236405
7.99,204.02971597717104
8.0,204.7164317277717
8.01,205.403754458737
8.02,206.0916851533613
8.03,206.7802247949392
8.04,207.46937436676507
8.05,208.15913485213343
8.06,208.8495072343387
8.07,209.54049249667517
8.08,210.23209162243757
8.09,210.92430559492013
8.1,211.61713539741757
8.11,212.3105820132241
8.12,213.0046464256343
8.13,213.69932961794268
8.14,214.3946325734436
8.15,215.09055627543148
8.16,215.7871017072009
8.17,216.48426985204625
8.18,217.182061693262
8.19,217.88047821414256
8.2,218.5795203979825
8.21,219.27918922807635
8.22,219.9794856877183
8.23,220.68041076020296
8.24,221.38196542882477
8.25,222.0841506768782
8.26,222.78696748765765
8.27,223.49041684445768
8.28,224.19449973057277
8.29,224.8992171292972
8.3,225.60457002392567
8.31,226.3105593977524
8.32,227.01718623407203
8.33,227.72445151617885
8.34,228.43235622736745
8.35,229.14090135093227
8.36,229.85008787016773
8.37,230.5599167683684
8.38,231.27038902882867
8.39,231.98150563484285
8.4,232.69326756970565
8.41,233.4056758167113
8.42,234.1187313591544
8.43,234.8324351803293
8.44,235.54678826353063
8.45,236.26179159205276
8.46,236.9774461491902
8.47,237.69375291823724
8.48,238.41071288248844
8.49,239.12832702523832
8.5,239.8465963297812
8.51,240.5655217794117
8.52,241.28510435742416
8.53,242.0053450471131
8.54,242.726244831773
8.55,243.4478046946984
8.56,244.17002561918343
8.57,244.8929085885229
8.58,245.616454586011
8.59,246.34066459494235
8.6,247.0655395986113
8.61,247.79108058031247
8.62,248.5172885233403
8.63,249.24416441098927
8.64,249.9717092265536
8.65,250.69992395332784
8.66,251.4288095746066
8.67,252.1583670736842
8.68,252.88859743385515
8.69,253.6195016384139
8.7,254.3510806706549
8.71,255.0833355138728
8.72,255.81626715136173
8.73,256.5498765664163
8.74,257.284164742331
8.75,258.0191326624001
8.76,258.7547813099184
8.77,259.4911116681801
8.78,260.22812472047974
8.79,260.9658214501118
8.8,261.7042028403708
8.81,262.443269874551
8.82,263.18302353594703
8.83,263.9234648078532
8.84,264.66459467356407
8.85,265.40641411637404
8.86,266.1489241195777
8.87,266.89212566646944
8.88,267.6360197403438
8.89,268.38060732449503
8.9,269.12588940221764
8.91,269.8718669568062
8.92,270.6185409715551
8.93,271.3659124297588
8.94,272.1139823147118
8.95,272.8627516097085
8.96,273.61222129804355
8.97,274.36239236301105
8.98,275.1132657879058
8.99,275.86484255602204
9.0,276.6171236506543
9.01,277.37011005509714
9.02,278.12380275264485
9.03,278.8782027265919
9.04,279.63331096023285
9.05,280.3891284368624
9.06,281.1456561397744
9.07,281.9028950522637
9.08,282.66084615762475
9.09,283.419510439152
9.1,284.17888888013977
9.11,284.9389824638826
9.12,285.69979217367506
9.13,286.4613189928116
9.14,287.2235639045864
9.15,287.98652789229413
9.16,288.7502119392293
9.17,289.5146170286863
9.18,290.27974414395953
9.19,291.0455942683435
9.2,291.81216838513274
9.21,292.5794674776217
9.22,293.3474925291047
9.23,294.1162445228763
9.24,294.88572444223087
9.25,295.65593327046304
9.26,296.4268719908671
9.27,297.1985415867375
9.28,297.97094304136886
9.29,298.7440773380556
9.3,299.5179454600922
9.31,300.29254839077305
9.32,301.06788711339243
9.33,301.84396261124505
9.34,302.6207758676253
9.35,303.39832786582764
9.36,304.1766195891465
9.37,304.9556520208764
9.38,305.7354261443119
9.39,306.5159429427472
9.4,307.2972033994768
9.41,308.0792084977953
9.42,308.8619592209972
9.43,309.6454565523767
9.44,310.4297014752285
9.45,311.2146949728469
9.46,312.0004380285267
9.47,312.7869316255618
9.48,313.57417674724707
9.49,314.36217437687685
9.5,315.1509254977456
9.51,315.94043109314765
9.52,316.7306921463777
9.53,317.5217096407301
9.54,318.3134845594992
9.55,319.1060178859798
9.56,319.899310603466
9.57,320.69336369525234
9.58,321.48817814463337
9.59,322.28375493490347
9.6,323.08009504935706
9.61,323.8771994712888
9.62,324.67506918399295
9.63,325.4737051707641
9.64,326.2731084148966
9.65,327.07327989968496
9.66,327.8742206084235
9.67,328.67593152440696
9.68,329.4784136309296
9.69,330.2816679112859
9.7,331.0856953487704
9.71,331.89049692667766
9.72,332.69607362830175
9.73,333.5024264369374
9.74,334.30955633587905
9.75,335.1174643084212
9.76,335.9261513378582
9.77,336.7356184074845
9.78,337.5458665005947
9.79,338.3568966004831
9.8,339.1687096904444
9.81,339.9813067537728
9.82,340.7946887737629
9.83,341.60885673370893
9.84,342.42381161690565
9.85,343.23955440664736
9.86,344.0560860862286
9.87,344.87340763894383
9.88,345.6915200480875
9.89,346.51042429695394
9.9,347.3301213688377
9.91,348.1506122470333
9.92,348.97189791483504
9.93,349.79397935553754
9.94,350.6168575524352
9.95,351.4405334888225
9.96,352.265008147994
9.97,353.09028251324384
9.98,353.91635756786667
9.99,354.74323429515704
10.0,355.5709136784093
10.01,356.3993967009179
10.02,357.22868434597734
10.03,358.05877759688207
10.04,358.8896774369265
10.05,359.7213848494053
10.06,360.5539008176127
10.07,361.3872263248432
10.08,362.2213623543912
10.09,363.0563098895512
10.1,363.8920699136179
10.11,364.72864340988536
10.12,365.5660313616484
10.13,366.4042347522013
10.14,367.2432545648386
10.15,368.0830917828546
10.16,368.9237473895438
10.17,369.7652223682008
10.18,370.6075177021199
10.19,371.4506343745956
10.2,372.2945733689224
10.21,373.13933566839495
10.22,373.9849222563073
10.23,374.8313341159542
10.24,375.6785722306299
10.25,376.5266375836291
10.26,377.3755311582461
10.27,378.22525393777545
10.28,379.0758069055115
10.29,379.9271910447487
10.3,380.7794073387819
10.31,381.63245677090487
10.32,382.4863403244126
10.33,383.3410589825994
10.34,384.1966137287597
10.35,385.0530055461878
10.36,385.9102354181785
10.37,386.768304328026
10.38,387.6272132590251
10.39,388.48696319446975
10.4,389.3475551176548
10.41,390.2089900118744
10.42,391.07126886042334
10.43,391.9343926465958
10.44,392.7983623536864
10.45,393.6631789649896
10.46,394.5288434638
10.47,395.3953568334116
10.48,396.2627200571192
10.49,397.1309341182172
10.5,398.0
10.51,398.869898196992
10.52,399.74052724863685
10.53,400.611765205608
10.54,401.4834901185789
10.55,402.3555800382235
10.56,403.2279130152146
10.57,404.1003671002261
10.58,404.9728203439314
10.59,405.84515079700407
10.6,406.7172365101176
10.61,407.5889555339455
10.62,408.4601859191613
10.63,409.3308057164386
10.64,410.2006929764506
10.65,411.069725749871
10.66,411.9377820873733
10.67,412.8047400396309
10.68,413.6704776573175
10.69,414.53487299110657
10.7,415.3978040916714
10.71,416.2591490096859
10.72,417.1187857958231
10.73,417.9765925007568
10.74,418.8324471751602
10.75,419.6862278697073
10.76,420.5378126350712
10.77,421.3870795219256
10.78,422.2339065809439
10.79,423.0781718627997
10.8,423.9197534181666
10.81,424.7585292977178
10.82,425.59437755212696
10.83,426.4271762320676
10.84,427.2568033882132
10.85,428.0831370712373
10.86,428.9060553318133
10.87,429.7254362206149
10.88,430.5411577883156
10.89,431.3530980855886
10.9,432.1611351631077
10.91,432.9651470715464
10.92,433.765011861578
10.93,434.5606075838761
10.94,435.3518122891142
10.95,436.1385040279658
10.96,436.9205608511048
10.97,437.697860809204
10.98,438.4702819529372
10.99,439.2377023329781
11.0,440.0
11.01,440.75710189792346
11.02,441.50913054365634
11.03,442.25625734735365
11.04,442.9986537191705
11.05,443.7364910692618
11.06,444.4699408077824
11.07,445.1991743448872
11.08,445.9243630907313
11.09,446.6456784554697
11.1,447.3632918492572
11.11,448.0773746822488
11.12,448.7880983645997
11.13,449.49563430646447
11.14,450.2001539179983
11.15,450.9018286093562
11.16,451.6008297906928
11.17,452.29732887216346
11.18,452.9914972639229
11.19,453.6835063761261
11.2,454.3735276189281
11.21,455.0617324024839
11.22,455.7482921369482
11.23,456.43337823247634
11.24,457.1171620992229
11.25,457.7998151473431
11.26,458.4815087869917
11.27,459.1624144283238
11.28,459.8427034814943
11.29,460.5225473566582
11.3,461.2021174639706
11.31,461.8815852135861
11.32,462.5611220156599
11.33,463.24089928034687
11.34,463.921088417802
11.35,464.6018608381802
11.36,465.2833879516365
11.37,465.9658411683259
11.38,466.64939189840334
11.39,467.3342115520237
11.4,468.02047153934194
11.41,468.708343270513
11.42,469.397998155692
11.43,470.0896076050336
11.44,470.7833430286932
11.45,471.4793758368253
11.46,472.17787743958513
11.47,472.8790192471277
11.48,473.5829726696076
11.49,474.28990911718006
11.5,475.0
11.51,475.7133502113144
11.52,476.429798576738
11.53,477.14911740497735
11.54,477.87107900473904
11.55,478.5954556847299
11.56,479.3220197536565
11.57,480.0505435202255
11.58,480.7807992931436
11.59,481.5125593811175
11.6,482.24559609285376
11.61,482.9796817370591
11.62,483.71458862244015
11.63,484.4500890577039
11.64,485.1859553515565
11.65,485.92195981270487
11.66,486.6578747498557
11.67,487.39347247171554
11.68,488.1285252869912
11.69,488.86280550438914
11.7,489.5960854326162
11.71,490.3281373803792
11.72,491.0587336563843
11.73,491.78764656933856
11.74,492.5146484279485
11.75,493.2395115409208
11.76,493.9620082169623
11.77,494.68191076477945
11.78,495.3989914930789
11.79,496.11302271056746
11.8,496.8237767259519
11.81,497.5310258479385
11.82,498.2345423852343
11.83,498.9340986465456
11.84,499.62946694057945
11.85,500.32041957604224
11.86,501.0067288616406
11.87,501.68816710608144
11.88,502.3645066180715
11.89,503.0355197063171
11.9,503.700978679525
11.91,504.360655846402
11.92,505.0143235156546
11.93,505.6617539959896
11.94,506.3027195961136
11.95,506.9369926247333
11.96,507.5643453905553
11.97,508.1845502022864
11.98,508.797379368633
11.99,509.40260519830207
12.0,510.0
12.01,510.5894092568191
12.02,511.1709711493921
12.03,511.7448970327376
12.04,512.3113982618738
12.05,512.8706861918193
12.06,513.4229721775926
12.07,513.9684675742114
12.08,514.5073837366948
12.09,515.039932020061
12.1,515.5663237793283
12.11,516.086770369515
12.12,516.6014831456396
12.13,517.1106734627207
12.14,517.6145526757763
12.15,518.113332139825
12.16,518.6072232098851
12.17,519.096437240975
12.18,519.5811855881132
12.19,520.0616796063179
12.2,520.5381306506075
12.21,521.0107500760006
12.22,521.4797492375153
12.23,521.9453394901703
12.24,522.4077321889838
12.25,522.867138688974
12.26,523.3237703451597
12.27,523.777838512559
12.28,524.2295545461903
12.29,524.6791298010721
12.3,525.1267756322228
12.31,525.5727033946606
12.32,526.017124443404
12.33,526.4602501334713
12.34,526.902291819881
12.35,527.3434608576515
12.36,527.783968601801
12.37,528.2240264073482
12.38,528.6638456293114
12.39,529.1036376227087
12.4,529.5436137425587
12.41,529.9839853438797
12.42,530.4249637816902
12.43,530.8667604110085
12.44,531.309586586853
12.45,531.7536536642422
12.46,532.1991729981943
12.47,532.6463559437278
12.48,533.0954138558609
12.49,533.5465580896123
12.5,534.0
12.51,534.4558847614098
12.52,534.9140928256942
12.53,535.374438464073
12.54,535.8367359477662
12.55,536.3007995479935
12.56,536.7664435359746
12.57,537.2334821829294
12.58,537.7017297600778
12.59,538.1710005386393
12.6,538.6411087898339
12.61,539.1118687848814
12.62,539.5830947950016
12.63,540.0546010914143
12.64,540.526201945339
12.65,540.9977116279961
12.66,541.4689444106048
12.67,541.9397145643853
12.68,542.4098363605572
12.69,542.8791240703403
12.7,543.3473919649543
12.71,543.8144543156195
12.72,544.280125393555
12.73,544.7442194699811
12.74,545.2065508161173
12.75,545.6669337031836
12.76,546.1251824023997
12.77,546.5811111849854
12.78,547.0345343221604
12.79,547.4852660851446
12.8,547.9331207451581
12.81,548.3779125734202
12.82,548.8194558411509
12.83,549.2575648195699
12.84,549.6920537798972
12.85,550.1227369933524
12.86,550.5494287311553
12.87,550.971943264526
12.88,551.3900948646839
12.89,551.803697802849
12.9,552.2125663502411
12.91,552.61651477808
12.92,553.0153573575853
12.93,553.4089083599771
12.94,553.796982056475
12.95,554.1793927182988
12.96,554.5559546166684
12.97,554.9264820228036
12.98,555.290789207924
12.99,555.6486904432495
13.0,556.0
13.01,556.3445956975423
13.02,556.6826095478318
13.03,557.0142371109711
13.04,557.339673947062
13.05,557.6591156162076
13.06,557.97275767851
13.07,558.2807956940716
13.08,558.5834252229951
13.09,558.8808418253826
13.1,559.1732410613369
13.11,559.46081849096
13.12,559.7437696743546
13.13,560.022290171623
13.14,560.296575542868
13.15,560.5668213481916
13.16,560.8332231476962
13.17,561.0959765014845
13.18,561.355276969659
13.19,561.6113201123218
13.2,561.8643014895755
13.21,562.1144166615225
13.22,562.3618611882653
13.23,562.6068306299062
13.24,562.8495205465478
13.25,563.0901264982923
13.26,563.3288440452422
13.27,563.5658687475003
13.28,563.8013961651686
13.29,564.0356218583496
13.3,564.268741387146
13.31,564.5009503116596
13.32,564.7324441919934
13.33,564.9634185882499
13.34,565.194069060531
13.35,565.4245911689396
13.36,565.6551804735778
13.37,565.8860325345483
13.38,566.1173429119535
13.39,566.3493071658957
13.4,566.5821208564774
13.41,566.815979543801
13.42,567.0510787879689
13.43,567.2876141490837
13.44,567.5257811872475
13.45,567.765775462563
13.46,568.0077925351326
13.47,568.2520279650588
13.48,568.4986773124436
13.49,568.74793613739
13.5,569.0
13.51,569.2550044484211
13.52,569.5128449829788
13.53,569.7733570920437
13.54,570.0363762639862
13.55,570.301737987177
13.56,570.5692777499863
13.57,570.8388310407846
13.58,571.1102333479427
13.59,571.3833201598309
13.6,571.6579269648195
13.61,571.9338892512792
13.62,572.2110425075805
13.63,572.4892222220936
13.64,572.7682638831895
13.65,573.0480029792385
13.66,573.3282749986107
13.67,573.608915429677
