wind_speed,CRRC CWT1500-D77
2.17,0.0
2.18,0.0
2.19,0.0
2.2,0.0
2.21,0.0
2.22,0.0
2.23,0.0
2.24,0.0
2.25,0.0
2.26,0.0
2.27,0.0
2.28,0.0
2.29,0.0
2.3,0.0
2.31,0.0
2.32,0.0
2.33,0.0
2.34,0.0
2.35,0.0
2.36,0.0
2.37,0.0
2.38,0.0
2.39,0.0
2.4,0.0
2.41,0.0
2.42,0.0
2.43,0.0
2.44,0.0
2.45,0.0
2.46,0.0
2.47,0.0
2.48,0.0
2.49,0.0
2.5,0.0
2.51,0.0
2.52,0.0
2.53,0.0
2.54,0.0
2.55,0.0
2.56,0.0
2.57,0.0
2.58,0.0
2.59,0.0
2.6,0.0
2.61,0.0
2.62,0.0
2.63,0.0
2.64,0.0
2.65,0.0
2.66,0.0
2.67,0.0
2.68,0.0
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.76,0.0
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
3.0,0.0
3.01,0.1741170973463977
3.02,0.3534229971312204
3.03,0.5379603939629348
3.04,0.7277719824500862
3.05,0.9229004572011448
3.06,1.123388512824634
3.07,1.3292788439290495
3.08,1.5406141451229116
3.09,1.757437111014701
3.1,1.9797904362129448
3.11,2.2077168153261306
3.12,2.4412589429627767
3.13,2.680459513731384
3.14,2.925361222240462
3.15,3.176006763098499
3.16,3.432438830914031
3.17,3.6947001202955145
3.18,3.9628333258515047
3.19,4.236881142190477
3.2,4.516886263920953
3.21,4.802891385651412
3.22,5.094939201990394
3.23,5.393072407546367
3.24,5.697333696927879
3.25,6.007765764743387
3.26,6.324411305601422
3.27,6.647313014110507
3.28,6.976513584879105
3.29,7.312055712515764
3.3,7.653982091628952
3.31,8.002335416827195
3.32,8.357158382718985
3.33,8.718493683912847
3.34,9.086384015017254
3.35,9.460872070640754
3.36,9.842000545391798
3.37,10.229812133878951
3.38,10.624349530710674
3.39,11.025655430495496
3.4,11.433772527841892
3.41,11.848743517358404
3.42,12.270611093653509
3.43,12.69941795133574
3.44,13.135206785013562
3.45,13.578020289295528
3.46,14.027901158790089
3.47,14.484892088105807
3.48,14.949035771851127
3.49,15.420374904634617
3.5,15.898952181064722
3.51,16.38481029574998
3.52,16.87799194329891
3.53,17.37853981831998
3.54,17.886496615421727
3.55,18.401905029212624
3.56,18.924807754301213
3.57,19.45524748529597
3.58,19.993266916805425
3.59,20.538908743438043
3.6,21.09221565980238
3.61,21.65323036050688
3.62,22.22199554016012
3.63,22.79855389337054
3.64,23.382948114746696
3.65,23.97522089889705
3.66,24.575414940430147
3.67,25.18357293395444
3.68,25.7997375740785
3.69,26.423951555410763
3.7,27.0562575725598
3.71,27.696698320134047
3.72,28.34531649274209
3.73,29.002154784992342
3.74,29.66725589149341
3.75,30.340662506853697
3.76,31.02241732568175
3.77,31.71256304258613
3.78,32.41114235217526
3.79,33.118197949057695
3.8,33.83377252784189
3.81,34.55790878313642
3.82,35.290649409549715
3.83,36.03203710169035
3.84,36.78211455416676
3.85,37.54092446158752
3.86,38.30850951856108
3.87,39.08491241969598
3.88,39.87017585960069
3.89,40.66434253288377
3.9,41.46745513415366
3.91,42.27955635801892
3.92,43.100688899088006
3.93,43.93089545196948
3.94,44.770218711271774
3.95,45.61870137160347
3.96,46.476386127572994
3.97,47.34331567378895
3.98,48.21953270485973
3.99,49.10507991539394
4.0,50.0
4.01,50.90432405778412
4.02,51.81803680584301
4.03,52.74111136577116
4.04,53.6735208591628
4.05,54.6152384076124
4.06,55.56623713271437
4.07,56.52649015606315
4.08,57.49597059925302
4.09,58.474651583878384
4.1,59.462506231533695
4.11,60.45950766381339
4.12,61.465629002311736
4.13,62.48084336862315
4.14,63.50512388434207
4.15,64.53844367106296
4.16,65.58077585038004
4.17,66.63209354388778
4.18,67.6923698731806
4.19,68.76157795985293
4.2,69.83969092549904
4.21,70.92668189171339
4.22,72.02252398009034
4.23,73.12719031222443
4.24,74.2406540097098
4.25,75.36288819414101
4.26,76.49386598711241
4.27,77.63356051021839
4.28,78.78194488505345
4.29,79.93899223321179
4.3,81.10467567628788
4.31,82.27896833587617
4.32,83.46184333357107
4.33,84.65327379096682
4.34,85.85323282965788
4.35,87.06169357123869
4.36,88.27862913730372
4.37,89.50401264944713
4.38,90.73781722926348
4.39,91.98001599834708
4.4,93.23058207829251
4.41,94.48948859069392
4.42,95.75670865714574
4.43,97.03221539924247
4.44,98.31598193857856
4.45,99.60798139674814
4.46,100.9081868953458
4.47,102.21657155596588
4.48,103.5331085002029
4.49,104.85777084965102
4.5,106.19053172590472
4.51,107.53136425055844
4.52,108.88024154520652
4.53,110.23713673144351
4.54,111.6020229308636
4.55,112.97487326506122
4.56,114.3556608556308
4.57,115.74435882416684
4.58,117.14094029226352
4.59,118.54537838151532
4.6,119.95764621351664
4.61,121.37771690986204
4.62,122.8055635921456
4.63,124.24115938196184
4.64,125.6844774009052
4.65,127.13549077057016
4.66,128.59417261255086
4.67,130.06049604844185
4.68,131.53443419983753
4.69,133.01596018833231
4.7,134.5050471355205
4.71,136.00166816299648
4.72,137.5057963923547
4.73,139.01740494518967
4.74,140.53646694309555
4.75,142.0629555076668
4.76,143.59684376049785
4.77,145.1381048231831
4.78,146.68671181731708
4.79,148.24263786449387
4.8,149.805856086308
4.81,151.37633960435397
4.82,152.95406154022618
4.83,154.53899501551882
4.84,156.13111315182636
4.85,157.73038907074323
4.86,159.33679589386398
4.87,160.95030674278271
4.88,162.57089473909392
4.89,164.198533004392
4.9,165.83319466027157
4.91,167.47485282832668
4.92,169.1234806301518
4.93,170.77905118734142
4.94,172.44153762149003
4.95,174.11091305419174
4.96,175.78715060704104
4.97,177.4702234016325
4.98,179.16010455956044
4.99,180.85676720241904
5.0,182.5601844518029
5.01,184.2703294293063
5.02,185.9871752565237
5.03,187.71069505504968
5.04,189.44086194647824
5.05,191.177649052404
5.06,192.92102949442133
5.07,194.67097639412472
5.08,196.42746287310837
5.09,198.1904620529667
5.1,199.95994705529407
5.11,201.73589100168525
5.12,203.51826701373412
5.13,205.3070482130354
5.14,207.10220772118325
5.15,208.90371865977244
5.16,210.7115541503969
5.17,212.5256873146512
5.18,214.3460912741298
5.19,216.1727391504272
5.2,218.00560406513756
5.21,219.8446591398553
5.22,221.6898774961749
5.23,223.54123225569083
5.24,225.39869653999725
5.25,227.26224347068865
5.26,229.13184616935948
5.27,231.0074777576041
5.28,232.8891113570171
5.29,234.77672008919245
5.3,236.6702770757248
5.31,238.5697554382085
5.32,240.47512829823816
5.33,242.3863687774078
5.34,244.30344999731187
5.35,246.22634507954493
5.36,248.15502714570155
5.37,250.0894693173757
5.38,252.0296447161619
5.39,253.9755264636545
5.4,255.92708768144837
5.41,257.8843014911372
5.42,259.8471410143157
5.43,261.8155793725783
5.44,263.7895896875196
5.45,265.76914508073355
5.46,267.75421867381465
5.47,269.7447835883575
5.48,271.7408129459565
5.49,273.7422798682057
5.5,275.7491574766998
5.51,277.76141889303307
5.52,279.7790372387999
5.53,281.8019856355949
5.54,283.8302372050121
5.55,285.8637650686461
5.56,287.9025423480912
5.57,289.94654216494206
5.58,291.9957376407927
5.59,294.05010189723765
5.6,296.10960805587143
5.61,298.17422923828843
5.62,300.2439385660828
5.63,302.318709160849
5.64,304.39851414418155
5.65,306.483326637675
5.66,308.5731197629233
5.67,310.6678666415211
5.68,312.7675403950628
5.69,314.8721141451428
5.7,316.9815610133554
5.71,319.095854121295
5.72,321.2149665905561
5.73,323.3388715427332
5.74,325.46754209942026
5.75,327.6009513822119
5.76,329.73907251270265
5.77,331.8818786124868
5.78,334.02934280315884
5.79,336.1814382063129
5.8,338.3381379435436
5.81,340.4994151364451
5.82,342.66524290661226
5.83,344.83559437563895
5.84,347.0104426651198
5.85,349.18976089664915
5.86,351.3735221918217
5.87,353.56169967223127
5.88,355.7542664594725
5.89,357.95119567514
5.9,360.15246044082807
5.91,362.3580338781308
5.92,364.5678891086429
5.93,366.7819992539586
5.94,369.00033743567263
5.95,371.2228767753788
5.96,373.4495903946719
5.97,375.6804514151463
5.98,377.9154329583964
5.99,380.1545081460163
6.0,382.3976500996007
6.01,384.6448319407439
6.02,386.8960267910403
6.03,389.15120777208455
6.04,391.4103480054705
6.05,393.6734206127928
6.06,395.9403987156458
6.07,398.2112554356243
6.08,400.4859638943221
6.09,402.76449721333375
6.1,405.0468285142538
6.11,407.3329309186768
6.12,409.6227775481967
6.13,411.91634152440815
6.14,414.2135959689054
6.15,416.5145140032832
6.16,418.8190687491355
6.17,421.1272333280569
6.18,423.4389808616417
6.19,425.7542844714846
6.2,428.0731172791795
6.21,430.39545240632106
6.22,432.72126297450376
6.23,435.050522105322
6.24,437.3832029203699
6.25,439.7192785412419
6.26,442.0587220895326
6.27,444.4015066868362
6.28,446.74760545474754
6.29,449.0969915148604
6.3,451.4496379887695
6.31,453.8055179980691
6.32,456.16460466435376
6.33,458.5268711092177
6.34,460.8922904542553
6.35,463.2608358210611
6.36,465.6324803312296
6.37,468.00719710635485
6.38,470.3849592680313
6.39,472.7657399378536
6.4,475.1495122374161
6.41,477.5362492883129
6.42,479.92592421213857
6.43,482.31851013048754
6.44,484.7139801649543
6.45,487.112307437133
6.46,489.5134650686182
6.47,491.917426181004
6.48,494.3241638958854
6.49,496.7336513348563
6.5,499.145861619511
6.51,501.56076787144434
6.52,503.9783432122503
6.53,506.3985607635237
6.54,508.8213936468585
6.55,511.2468149838493
6.56,513.6747978960905
6.57,516.1053155051765
6.58,518.5383409327015
6.59,520.9738473002601
6.6,523.4118077294467
6.61,525.8521953418557
6.62,528.2949832590813
6.63,530.7401446027179
6.64,533.1876524943601
6.65,535.6374800556024
6.66,538.0896004080387
6.67,540.5439866732637
6.68,543.0006119728719
6.69,545.4594494284578
6.7,547.9204721616151
6.71,550.3836532939387
6.72,552.848965947023
6.73,555.3163832424625
6.74,557.7858783018514
6.75,560.2574242467839
6.76,562.7309941988548
6.77,565.2065612796581
6.78,567.6840986107887
6.79,570.1635793138404
6.8,572.6449765104079
6.81,575.1282633220857
6.82,577.6134128704681
6.83,580.1003982771492
6.84,582.5891926637239
6.85,585.0797691517861
6.86,587.5721008629307
6.87,590.0661609187517
6.88,592.5619224408433
6.89,595.0593585508007
6.9,597.5584423702177
6.91,600.0591470206887
6.92,602.561445623808
6.93,605.0653113011703
6.94,607.5707171743702
6.95,610.0776363650014
6.96,612.5860419946587
6.97,615.0959071849362
6.98,617.607205057429
6.99,620.1199087337308
7.0,622.6339913354361
7.01,625.1494259841395
7.02,627.6661858014352
7.03,630.1842439089179
7.04,632.7035734281817
7.05,635.224147480821
7.06,637.7459391884303
7.07,640.2689216726042
7.08,642.7930680549366
7.09,645.3183514570221
7.1,647.8447450004552
7.11,650.3722218068303
7.12,652.9007549977418
7.13,655.4303176947839
7.14,657.9608830195509
7.15,660.4924240936379
7.16,663.0249140386383
7.17,665.5583259761472
7.18,668.0926330277587
7.19,670.6278083150673
7.2,673.1638249596674
7.21,675.7006560831533
7.22,678.2382748071193
7.23,680.7766542531602
7.24,683.31576754287
7.25,685.8555877978433
7.26,688.3960881396741
7.27,690.9372416899573
7.28,693.4790215702873
7.29,696.0214009022583
7.3,698.5643528074642
7.31,701.1078504075001
7.32,703.6518668239605
7.33,706.196375178439
7.34,708.7413485925307
7.35,711.2867601878295
7.36,713.8325830859304
7.37,716.378790408427
7.38,718.9253552769145
7.39,721.4722508129863
7.4,724.0194501382382
7.41,726.5669263742635
7.42,729.1146526426567
7.43,731.6626020650123
7.44,734.210747762925
7.45,736.759062857989
7.46,739.3075204717984
7.47,741.8560937259482
7.48,744.4047557420322
7.49,746.9534796416449
7.5,749.502238546381
7.51,752.0510055778344
7.52,754.5997538576003
7.53,757.1484565072726
7.54,759.6970866484453
7.55,762.2456174027133
7.56,764.7940218916708
7.57,767.3422732369127
7.58,769.8903445600324
7.59,772.4382089826249
7.6,774.9858396262848
7.61,777.5332096126061
7.62,780.0802920631835
7.63,782.627060099611
7.64,785.173486843483
7.65,787.7195454163947
7.66,790.2652089399395
7.67,792.8104505357122
7.68,795.3552433253072
7.69,797.8995604303191
7.7,800.4433749723416
7.71,802.9866600729698
7.72,805.5293888537979
7.73,808.0715344364205
7.74,810.6130699424311
7.75,813.1539684934253
7.76,815.6942032109964
7.77,818.2337472167394
7.78,820.7725736322489
7.79,823.3106555791188
7.8,825.8479661789436
7.81,828.3844785533179
7.82,830.9201658238361
7.83,833.4550011120924
7.84,835.988957539681
7.85,838.5220082281967
7.86,841.0541262992338
7.87,843.5852848743864
7.88,846.1154570752493
7.89,848.6446160234166
7.9,851.1727348404829
7.91,853.6997866480426
7.92,856.2257445676896
7.93,858.750581721019
7.94,861.2742712296249
7.95,863.7967862151014
7.96,866.3180997990435
7.97,868.8381851030446
7.98,871.3570152487005
7.99,873.8745633576045
8.0,876.3908025513513
8.01,878.9057059515354
8.02,881.4192466797508
8.03,883.9313978575924
8.04,886.4421326066544
8.05,888.9514240485315
8.06,891.4592453048175
8.07,893.9655694971068
8.08,896.4703697469945
8.09,898.9736191760741
8.1,901.4752909059408
8.11,903.9753580581884
8.12,906.4737937544114
8.13,908.9705711162052
8.14,911.4656632651628
8.15,913.9590433228786
8.16,916.4506844109478
8.17,918.9405596509644
8.18,921.428642164523
8.19,923.914905073218
8.2,926.3993214986432
8.21,928.8818645623944
8.22,931.3625073860644
8.23,933.841223091248
8.24,936.3179847995405
8.25,938.792765632535
8.26,941.2655387118268
8.27,943.7362771590095
8.28,946.2049540956788
8.29,948.6715426434276
8.3,951.1360159238518
8.31,953.5983470585444
8.32,956.0585091691004
8.33,958.5164753771144
8.34,960.9722188041804
8.35,963.4257125718927
8.36,965.876929801846
8.37,968.3258436156348
8.38,970.7724271348536
8.39,973.2166534810964
8.4,975.6584957759572
8.41,978.097927141031
8.42,980.5349206979124
8.43,982.9694495681952
8.44,985.401486873474
8.45,987.8310057353436
8.46,990.2579792753984
8.47,992.682380615232
8.48,995.1041828764392
8.49,997.5233591806144
8.5,999.9398826493516
8.51,1002.3537264042466
8.52,1004.764863566892
8.53,1007.1732672588836
8.54,1009.5789106018144
8.55,1011.9817667172804
8.56,1014.3818087268749
8.57,1016.7790097521926
8.58,1019.1733429148278
8.59,1021.5647813363748
8.6,1023.9532981384282
8.61,1026.3388664425825
8.62,1028.7214593704316
8.63,1031.1010500435707
8.64,1033.4776115835934
8.65,1035.8511171120945
8.66,1038.2215397506684
8.67,1040.5888526209092
8.68,1042.9530288444112
8.69,1045.3140415427697
8.7,1047.6718638375778
8.71,1050.0264688504312
8.72,1052.3778297029237
8.73,1054.7259195166491
8.74,1057.0707114132024
8.75,1059.412178514178
8.76,1061.7502939411702
8.77,1064.0850308157735
8.78,1066.416362259582
8.79,1068.7442613941907
8.8,1071.0687013411934
8.81,1073.3896552221845
8.82,1075.7070961587588
8.83,1078.0209972725104
8.84,1080.3313316850335
8.85,1082.6380725179229
8.86,1084.941192892773
8.87,1087.2406659311778
8.88,1089.5364647547322
8.89,1091.82856248503
8.9,1094.1169322436665
8.91,1096.4015471522348
8.92,1098.6823803323302
8.93,1100.9594049055468
8.94,1103.2325939934792
8.95,1105.5019207177215
8.96,1107.7673581998688
8.97,1110.0288795615145
8.98,1112.2864579242537
8.99,1114.54006640968
9.0,1116.7896781393886
9.01,1119.0352662349735
9.02,1121.2768038180295
9.03,1123.5142640101503
9.04,1125.7476199329312
9.05,1127.9768447079662
9.06,1130.2019114568493
9.07,1132.4227933011748
9.08,1134.6394633625378
9.09,1136.8518947625323
9.1,1139.0600606227526
9.11,1141.2639340647934
9.12,1143.463488210249
9.13,1145.6586961807138
9.14,1147.849531097782
9.15,1150.0359660830482
9.16,1152.2179742581063
9.17,1154.395528744551
9.18,1156.5686026639771
9.19,1158.737169137979
9.2,1160.9012012881503
9.21,1163.0606722360865
9.22,1165.215555103381
9.23,1167.365823011628
9.24,1169.511449082423
9.25,1171.6524064373596
9.26,1173.7886681980326
9.27,1175.920207486036
9.28,1178.0469974229643
9.29,1180.1690111304122
9.3,1182.2862217299744
9.31,1184.398602343244
9.32,1186.5061260918164
9.33,1188.6087660972858
9.34,1190.7064954812463
9.35,1192.7992873652931
9.36,1194.8871148710195
9.37,1196.9699511200206
9.38,1199.0477692338911
9.39,1201.1205423342244
9.4,1203.1882435426155
9.41,1205.2508459806584
9.42,1207.308322769948
9.43,1209.3606470320783
9.44,1211.4077918886446
9.45,1213.44973046124
9.46,1215.4864358714597
9.47,1217.517881240898
9.48,1219.544039691149
9.49,1221.5648843438069
9.5,1223.5803883204665
9.51,1225.5905247427222
9.52,1227.595266732168
9.53,1229.594587410399
9.54,1231.5884598990092
9.55,1233.5768573195933
9.56,1235.559752793745
9.57,1237.537119443059
9.58,1239.50893038913
9.59,1241.4751587535518
9.6,1243.4357776579195
9.61,1245.3907602238266
9.62,1247.3400795728687
9.63,1249.2837088266397
9.64,1251.221621106733
9.65,1253.1537895347442
9.66,1255.0801872322672
9.67,1257.0007873208965
9.68,1258.9155629222264
9.69,1260.8244871578513
9.7,1262.727533149366
9.71,1264.624674018365
9.72,1266.5158828864414
9.73,1268.4011328751908
9.74,1270.2803971062071
9.75,1272.1536487010849
9.76,1274.0208607814184
9.77,1275.8820064688025
9.78,1277.737058884831
9.79,1279.585991151098
9.8,1281.4287763891991
9.81,1283.2653877207276
9.82,1285.0957982672785
9.83,1286.919981150446
9.84,1288.7379094918242
9.85,1290.5495564130078
9.86,1292.3548950355907
9.87,1294.1538984811684
9.88,1295.946539871335
9.89,1297.7327923276837
9.9,1299.51262897181
9.91,1301.286022925308
9.92,1303.0529473097722
9.93,1304.8133752467966
9.94,1306.5672798579756
9.95,1308.3146342649045
9.96,1310.0554115891769
9.97,1311.7895849523877
9.98,1313.5171274761303
9.99,1315.2380122819998
10.0,1316.952212491591
10.01,1318.6597012264974
10.02,1320.3604516083135
10.03,1322.054436758635
10.04,1323.7416297990544
10.05,1325.4220038511676
10.06,1327.095532036568
10.07,1328.7621874768506
10.08,1330.4219432936093
10.09,1332.074772608439
10.1,1333.7206485429333
10.11,1335.359544218688
10.12,1336.991432757296
10.13,1338.616287280353
10.14,1340.234080909452
10.15,1341.8447867661885
10.16,1343.4483779721563
10.17,1345.04482764895
10.18,1346.6341089181635
10.19,1348.2161949013926
10.2,1349.7910587202307
10.21,1351.358673496272
10.22,1352.9190123511112
10.23,1354.4720484063423
10.24,1356.0177547835606
10.25,1357.5561046043597
10.26,1359.0870709903338
10.27,1360.610627063078
10.28,1362.1267459441865
10.29,1363.6354007552536
10.3,1365.136564617874
10.31,1366.6302106536414
10.32,1368.1163119841503
10.33,1369.594841730996
10.34,1371.0657730157718
10.35,1372.5290789600726
10.36,1373.9847326854929
10.37,1375.432707313627
10.38,1376.8729759660691
10.39,1378.3055117644135
10.4,1379.730287830255
10.41,1381.147277285188
10.42,1382.5564532508065
10.43,1383.9577888487051
10.44,1385.3512572004784
10.45,1386.73683142772
10.46,1388.1144846520256
10.47,1389.4841899949884
10.48,1390.8459205782033
10.49,1392.1996495232647
10.5,1393.5453499517669
10.51,1394.8829949853043
10.52,1396.2125577454713
10.53,1397.534011353862
10.54,1398.8473289320716
10.55,1400.1524836016938
10.56,1401.4494484843235
10.57,1402.7381967015544
10.58,1404.0187013749814
10.59,1405.2909356261985
10.6,1406.5548725768006
10.61,1407.810485348382
10.62,1409.0577470625367
10.63,1410.2966308408595
10.64,1411.5271098049443
10.65,1412.7491570763864
10.66,1413.9627457767788
10.67,1415.1678490277172
10.68,1416.3644399507953
10.69,1417.5524916676077
10.7,1418.731977299749
10.71,1419.902869968813
10.72,1421.0651427963949
10.73,1422.2187689040884
10.74,1423.3637214134878
10.75,1424.4999734461885
10.76,1425.627498123784
10.77,1426.7462685678688
10.78,1427.8562579000372
10.79,1428.957439241884
10.8,1430.0497857150035
10.81,1431.13327044099
10.82,1432.207866541438
10.83,1433.273547137941
10.84,1434.330285352095
10.85,1435.3780543054932
10.86,1436.4168271197304
10.87,1437.446576916401
10.88,1438.4672768170992
10.89,1439.4788999434195
10.9,1440.481419416957
10.91,1441.4748083593042
10.92,1442.4590398920575
10.93,1443.43408713681
10.94,1444.3999232151573
10.95,1445.3565212486924
10.96,1446.3038543590103
10.97,1447.241895667706
10.98,1448.1706182963733
10.99,1449.0899953666064
11.0,1450.0
11.01,1450.9006162635137
11.02,1451.7918720055654
11.03,1452.673806019941
11.04,1453.546457100423
11.05,1454.409864040796
11.06,1455.2640656348444
11.07,1456.1091006763518
11.08,1456.9450079591022
11.09,1457.77182627688
11.1,1458.5895944234692
11.11,1459.3983511926538
11.12,1460.1981353782178
11.13,1460.988985773945
11.14,1461.7709411736196
11.15,1462.544040371026
11.16,1463.308322159948
11.17,1464.0638253341697
11.18,1464.810588687475
11.19,1465.5486510136482
11.2,1466.2780511064727
11.21,1466.9988277597342
11.22,1467.7110197672146
11.23,1468.4146659226992
11.24,1469.1098050199723
11.25,1469.796475852817
11.26,1470.4747172150178
11.27,1471.1445679003589
11.28,1471.8060667026243
11.29,1472.4592524155978
11.3,1473.104163833064
11.31,1473.7408397488057
11.32,1474.369318956609
11.33,1474.989640250256
11.34,1475.6018424235317
11.35,1476.2059642702202
11.36,1476.8020445841055
11.37,1477.3901221589706
11.38,1477.9702357886017
11.39,1478.5424242667807
11.4,1479.1067263872933
11.41,1479.663180943922
11.42,1480.211826730452
11.43,1480.752702540667
11.44,1481.2858471683514
11.45,1481.8112994072883
11.46,1482.329098051263
11.47,1482.8392818940583
11.48,1483.3418897294594
11.49,1483.8369603512494
11.5,1484.3245325532132
11.51,1484.804645129134
11.52,1485.2773368727967
11.53,1485.7426465779847
11.54,1486.2006130384823
11.55,1486.6512750480738
11.56,1487.0946714005424
11.57,1487.5308408896733
11.58,1487.9598223092498
11.59,1488.3816544530562
11.6,1488.7963761148767
11.61,1489.2040260884946
11.62,1489.6046431676946
11.63,1489.998266146261
11.64,1490.3849338179775
11.65,1490.764684976628
11.66,1491.1375584159969
11.67,1491.5035929298676
11.68,1491.8628273120248
11.69,1492.2153003562523
11.7,1492.5610508563343
11.71,1492.9001176060551
11.72,1493.2325393991982
11.73,1493.5583550295478
11.74,1493.877603290888
11.75,1494.190322977003
11.76,1494.4965528816772
11.77,1494.7963317986928
11.78,1495.0896985218365
11.79,1495.3766918448907
11.8,1495.6573505616398
11.81,1495.931713465868
11.82,1496.1998193513596
11.83,1496.461707011897
11.84,1496.7174152412667
11.85,1496.9669828332514
11.86,1497.210448581635
11.87,1497.4478512802027
11.88,1497.679229722737
11.89,1497.904622703023
11.9,1498.1240690148445
11.91,1498.3376074519856
11.92,1498.54527680823
11.93,1498.747115877362
11.94,1498.9431634531657
11.95,1499.1334583294251
11.96,1499.3180392999243
11.97,1499.4969451584475
11.98,1499.6702146987782
11.99,1499.8378867147014
12.0,1500.0
12.01,1500.1565985478271
12.02,1500.3077471488093
12.03,1500.4535157929402
12.04,1500.593974470214
12.05,1500.729193170626
12.06,1500.8592418841702
12.07,1500.9841906008412
12.08,1501.1041093106337
12.09,1501.2190680035417
12.1,1501.3291366695591
12.11,1501.4343852986813
12.12,1501.534883880903
12.13,1501.6307024062178
12.14,1501.7219108646204
12.15,1501.8085792461054
12.16,1501.8907775406674
12.17,1501.9685757383006
12.18,1502.042043828999
12.19,1502.1112518027578
12.2,1502.1762696495716
12.21,1502.237167359434
12.22,1502.2940149223398
12.23,1502.346882328284
12.24,1502.3958395672605
12.25,1502.4409566292632
12.26,1502.482303504288
12.27,1502.519950182328
12.28,1502.5539666533784
12.29,1502.584422907433
12.3,1502.6113889344874
12.31,1502.6349347245348
12.32,1502.6551302675707
12.33,1502.6720455535883
12.34,1502.6857505725836
12.35,1502.6963153145496
12.36,1502.703809769482
12.37,1502.708303927374
12.38,1502.709867778221
12.39,1502.708571312017
12.4,1502.7044845187568
12.41,1502.6976773884344
12.42,1502.6882199110448
12.43,1502.6761820765817
12.44,1502.6616338750405
12.45,1502.6446452964146
12.46,1502.6252863306995
12.47,1502.6036269678889
12.48,1502.5797371979777
12.49,1502.5536870109595
12.5,1502.5255463968297
12.51,1502.4953853455827
12.52,1502.4632738472126
12.53,1502.4292818917136
12.54,1502.393479469081
12.55,1502.355936569308
12.56,1502.316723182391
12.57,1502.275909298322
12.58,1502.233564907097
12.59,1502.1897599987103
12.6,1502.1445645631566
12.61,1502.0980485904292
12.62,1502.0502820705235
12.63,1502.001334993434
12.64,1501.9512773491551
12.65,1501.9001791276803
12.66,1501.8481103190054
12.67,1501.795140913124
12.68,1501.7413409000308
12.69,1501.6867802697202
