wind_speed,HEAG HW3/S2500(97)
3.09,3.486146261659655
3.1,3.64854516893884
3.11,3.8153336031099383
3.12,3.9866454114837673
3.13,4.162614441371129
3.14,4.343374540082837
3.15,4.529059554929688
3.16,4.719803333222512
3.17,4.915739722272088
3.18,5.117002569389252
3.19,5.323725721884792
3.2,5.536043027069528
3.21,5.754088332254257
3.22,5.977995484749806
3.23,6.207898331866958
3.24,6.44393072091655
3.25,6.6862264992093605
3.26,6.934919514056212
3.27,7.190143612767924
3.28,7.452032642655277
3.29,7.720720451029114
3.3,7.996340885200208
3.31,8.279027792479397
3.32,8.568915020177464
3.33,8.866136415605238
3.34,9.170825826073507
3.35,9.48311709889311
3.36,9.80314408137481
3.37,10.13104062082946
3.38,10.466940564567835
3.39,10.810977759900773
3.4,11.163286054139048
3.41,11.5239992945935
3.42,11.893251328574912
3.43,12.27117600339412
3.44,12.657907166361898
3.45,13.05357866478909
3.46,13.45832434598646
3.47,13.87227805726487
3.48,14.29557364593508
3.49,14.728344959307927
3.5,15.170725844694203
3.51,15.62285014940472
3.52,16.08485172075031
3.53,16.55686440604174
3.54,17.03902205258986
3.55,17.531458507705434
3.56,18.034307618699312
3.57,18.54770323288227
3.58,19.07177919756515
3.59,19.60666936005872
3.6,20.152507567673823
3.61,20.70942766772123
3.62,21.2775635075118
3.63,21.857048934356285
3.64,22.448017795565548
3.65,23.050603938450344
3.66,23.664941210321533
3.67,24.29116345848987
3.68,24.92940453026621
3.69,25.579798272961327
3.7,26.242478533886064
3.71,26.91757916035118
3.72,27.60523399966754
3.73,28.305576899145898
3.74,29.018741706097124
3.75,29.744862267831948
3.76,30.484072431661215
3.77,31.23650604489579
3.78,32.00229695484639
3.79,32.78157900882389
3.8,33.574486054139044
3.81,34.38115193810272
3.82,35.201710508025656
3.83,36.03629561121873
3.84,36.88504109499269
3.85,37.74808080665841
3.86,38.62554859352661
3.87,39.51757830290819
3.88,40.42430378211389
3.89,41.34585887845457
3.9,42.28237743924098
3.91,43.233993311784005
3.92,44.20084034339436
3.93,45.18305238138295
3.94,46.180763273060485
3.95,47.194106865737865
3.96,48.22321700672583
3.97,49.26822754333524
3.98,50.32927232287684
3.99,51.40648519266152
4.0,52.5
4.01,53.609921065179314
4.02,54.73623460039124
4.03,55.878897290803785
4.04,57.037865821584674
4.05,58.21309687790199
4.06,59.40454714492365
4.07,60.61217330781771
4.08,61.8359320517519
4.09,63.07578006189423
4.1,64.33167402341267
4.11,65.60357062147524
4.12,66.89142654124973
4.13,68.19519846790408
4.14,69.51484308660633
4.15,70.85031708252447
4.16,72.20157714082626
4.17,73.56857994667969
4.18,74.95128218525275
4.19,76.34964054171347
4.2,77.76361170122956
4.21,79.19315234896912
4.22,80.6382191701
4.23,82.09876884979035
4.24,83.57475807320779
4.25,85.06614352552042
4.26,86.5728818918962
4.27,88.094929857503
4.28,89.63224410750897
4.29,91.18478132708177
4.3,92.75249820138936
4.31,94.33535141559987
4.32,95.93329765488122
4.33,97.54629360440114
4.34,99.1742959493277
4.35,100.81726137482882
4.36,102.47514656607262
4.37,104.14790820822672
4.38,105.8355029864592
4.39,107.537887585938
4.4,109.25501869183124
4.41,110.98685298930656
4.42,112.733347163532
4.43,114.49445789967557
4.44,116.27014188290526
4.45,118.06035579838876
4.46,119.8650563312942
4.47,121.68420016678944
4.48,123.51774399004265
4.49,125.3656444862214
4.5,127.2278583404938
4.51,129.10434223802784
4.52,130.99505286399136
4.53,132.89994690355255
4.54,134.81898104187903
4.55,136.75211196413878
4.56,138.69929635549988
4.57,140.66049090113034
4.58,142.6356522861978
4.59,144.62473719587044
4.6,146.62770231531604
4.61,148.64450432970284
4.62,150.67509992419843
4.63,152.71944578397083
4.64,154.77749859418805
4.65,156.84921504001818
4.66,158.9345518066288
4.67,161.03346557918803
4.68,163.14591304286387
4.69,165.27185088282434
4.7,167.4112357842371
4.71,169.56402443227023
4.72,171.73017351209165
4.73,173.90963970886952
4.74,176.1023797077714
4.75,178.30835019396545
4.76,180.5275078526195
4.77,182.7598093689016
4.78,185.00521142797984
4.79,187.2636707150217
4.8,189.53514391519545
4.81,191.819587713669
4.82,194.1169587956104
4.83,196.42721384618724
4.84,198.7503095505676
4.85,201.0862025939196
4.86,203.4348496614112
4.87,205.79620743821
4.88,208.1702326094842
4.89,210.5568818604016
4.9,212.9561118761304
4.91,215.3678793418382
4.92,217.79214094269307
4.93,220.22885336386292
4.94,222.67797329051604
4.95,225.13945740781983
4.96,227.6132624009425
4.97,230.09934495505192
4.98,232.59766175531624
4.99,235.10816948690305
5.0,237.6308248349805
5.01,240.1655844847164
5.02,242.71240512127883
5.03,245.2712434298359
5.04,247.84205609555508
5.05,250.4247998036046
5.06,253.0194312391524
5.07,255.6259070873665
5.08,258.24418403341457
5.09,260.87421876246464
5.1,263.5159679596847
5.11,266.16938831024294
5.12,268.8344364993068
5.13,271.51106921204456
5.14,274.1992431336239
5.15,276.8989149492133
5.16,279.61004134398
5.17,282.3325790030923
5.18,285.0664846117181
5.19,287.8117148550256
5.2,290.56822641818223
5.21,293.33597598635623
5.22,296.1149202447154
5.23,298.905015878428
5.24,301.70621957266155
5.25,304.51848801258416
5.26,307.3417778833638
5.27,310.1760458701684
5.28,313.02124865816614
5.29,315.8773429325244
5.3,318.7442853784115
5.31,321.6220326809953
5.32,324.51054152544395
5.33,327.4097685969251
5.34,330.31967058060656
5.35,333.2402041616565
5.36,336.1713260252432
5.37,339.112992856534
5.38,342.06516134069705
5.39,345.0277881629002
5.4,348.00083000831194
5.41,350.98424356209944
5.42,353.977985509431
5.43,356.9820125354745
5.44,359.9962813253982
5.45,363.0207485643695
5.46,366.0553709375566
5.47,369.1001051301274
5.48,372.1549078272501
5.49,375.2197357140922
5.5,378.29454547582185
5.51,381.379293797607
5.52,384.4739373646156
5.53,387.57843286201575
5.54,390.6927369749749
5.55,393.8168063886614
5.56,396.950597788243
5.57,400.0940678588881
5.58,403.24717328576384
5.59,406.4098707540387
5.6,409.58211694888047
5.61,412.76386855545735
5.62,415.9550822589368
5.63,419.1557147444869
5.64,422.3657226972759
5.65,425.5850628024717
5.66,428.8136917452417
5.67,432.05156621075446
5.68,435.2986428841774
5.69,438.55487845067904
5.7,441.8202295954269
5.71,445.0946530035889
5.72,448.3781053603331
5.73,451.67054335082776
5.74,454.9719236602402
5.75,458.2822029737387
5.76,461.6013379764911
5.77,464.92928535366536
5.78,468.26600179043
5.79,471.6114439719519
5.8,474.9655685833995
5.81,478.3283323099408
5.82,481.699691836744
5.83,485.0796038489764
5.84,488.46802503180623
5.85,491.86491207040166
5.86,495.27022164993065
5.87,498.6839104555605
5.88,502.1059351724597
5.89,505.536252485796
5.9,508.97481908073775
5.91,512.4215916424523
5.92,515.8765268561076
5.93,519.339581406872
5.94,522.8107119799135
5.95,526.2898752603995
5.96,529.7770279334984
5.97,533.2721266843779
5.98,536.7751281982062
5.99,540.2859891601508
6.0,543.8046662553799
6.01,547.3311161690615
6.02,550.8652955863633
6.03,554.4071611924539
6.04,557.9566696725004
6.05,561.5137777116711
6.06,565.0784419951337
6.07,568.650619208057
6.08,572.2302660356079
6.09,575.8173391629545
6.1,579.4117952752653
6.11,583.0135910577081
6.12,586.6226831954503
6.13,590.2390283736604
6.14,593.8625832775059
6.15,597.4933045921554
6.16,601.131149002776
6.17,604.776073194536
6.18,608.4280338526037
6.19,612.0869876621468
6.2,615.752891308333
6.21,619.4257014763302
6.22,623.1053748513068
6.23,626.7918681184308
6.24,630.4851379628693
6.25,634.1851410697909
6.26,637.8918341243634
6.27,641.6051738117545
6.28,645.3251168171329
6.29,649.0516198256657
6.3,652.7846395225213
6.31,656.5241325928674
6.32,660.2700557218723
6.33,664.0223655947034
6.34,667.7810188965288
6.35,671.5459723125167
6.36,675.3171825278351
6.37,679.0946062276515
6.38,682.878200097134
6.39,686.6679208214506
6.4,690.4637250857697
6.41,694.2655695752585
6.42,698.073410975085
6.43,701.8872059704175
6.44,705.7069112464239
6.45,709.5324834882721
6.46,713.3638793811298
6.47,717.2010556101652
6.48,721.0439688605464
6.49,724.8925758174408
6.5,728.7468331660165
6.51,732.6066975914418
6.52,736.4721257788842
6.53,740.3430744135125
6.54,744.2195001804935
6.55,748.1013597649954
6.56,751.9886098521868
6.57,755.8812071272351
6.58,759.7791082753081
6.59,763.6822699815741
6.6,767.590648931201
6.61,771.504201809357
6.62,775.4228853012094
6.63,779.3466560919262
6.64,783.2754708666757
6.65,787.2092863106262
6.66,791.1480591089446
6.67,795.0917459467995
6.68,799.0403035093589
6.69,802.9936884817907
6.7,806.9518575492625
6.71,810.9147673969422
6.72,814.8823747099982
6.73,818.8546361735986
6.74,822.8315084729109
6.75,826.8129482931025
6.76,830.7989123193424
6.77,834.7893572367979
6.78,838.7842397306374
6.79,842.7835164860282
6.8,846.7871441881389
6.81,850.7950795221368
6.82,854.8072791731908
6.83,858.8236998264676
6.84,862.8442981671361
6.85,866.8690308803638
6.86,870.8978546513189
6.87,874.930726165169
6.88,878.967602107082
6.89,883.0084391622263
6.9,887.0531940157699
6.91,891.10182335288
6.92,895.1542838587251
6.93,899.2105322184728
6.94,903.2705251172918
6.95,907.3342192403492
6.96,911.4015712728128
6.97,915.4725378998514
6.98,919.5470758066326
6.99,923.625141678324
7.0,927.706692200094
7.01,931.7916840571102
7.02,935.8800739345402
7.03,939.971818517553
7.04,944.0668744913158
7.05,948.1651985409964
7.06,952.2667473517636
7.07,956.3714776087844
7.08,960.4793459972273
7.09,964.5903092022596
7.1,968.7043239090498
7.11,972.821346802766
7.12,976.941334568576
7.13,981.064243891647
7.14,985.1900314571476
7.15,989.3186539502462
7.16,993.4500680561096
7.17,997.5842304599068
7.18,1001.7210978468048
7.19,1005.8606269019724
7.2,1010.0027743105773
7.21,1014.1474967577868
7.22,1018.2947509287696
7.23,1022.4444935086938
7.24,1026.596681182726
7.25,1030.7512706360358
7.26,1034.9082185537898
7.27,1039.067481621157
7.28,1043.2290165233048
7.29,1047.3927799454011
7.3,1051.558728572614
7.31,1055.7268190901111
7.32,1059.8970081830614
7.33,1064.0692525366314
7.34,1068.24350883599
7.35,1072.4197337663047
7.36,1076.597884012744
7.37,1080.7779162604747
7.38,1084.9597871946658
7.39,1089.1434535004846
7.4,1093.3288718631002
7.41,1097.515998967679
7.42,1101.7047914993896
7.43,1105.8952061434
7.44,1110.0871995848784
7.45,1114.280728508992
7.46,1118.4757496009092
7.47,1122.6722195457985
7.48,1126.8700950288269
7.49,1131.0693327351623
7.5,1135.2698893499737
7.51,1139.4717215584274
7.52,1143.674786045693
7.53,1147.8790394969385
7.54,1152.0844385973296
7.55,1156.2909400320364
7.56,1160.498500486226
7.57,1164.707076645067
7.58,1168.9166251937263
7.59,1173.1271028173724
7.6,1177.338466201173
7.61,1181.5506720302972
7.62,1185.7636769899111
7.63,1189.977437765184
7.64,1194.191911041283
7.65,1198.407053503377
7.66,1202.622821836633
7.67,1206.8391727262192
7.68,1211.0560628573037
7.69,1215.2734489150546
7.7,1219.491287584639
7.71,1223.7095355512256
7.72,1227.9281494999825
7.73,1232.1470861160776
7.74,1236.3663020846775
7.75,1240.5857540909524
7.76,1244.805398820068
7.77,1249.025192957194
7.78,1253.2450931874976
7.79,1257.4650561961464
7.8,1261.6850386683086
7.81,1265.9049972891526
7.82,1270.1248887438462
7.83,1274.3446697175568
7.84,1278.5642968954523
7.85,1282.7837269627012
7.86,1287.0029166044717
7.87,1291.2218225059307
7.88,1295.4404013522471
7.89,1299.658609828588
7.9,1303.8764046201222
7.91,1308.093742412017
7.92,1312.3105798894403
7.93,1316.526873737561
7.94,1320.7425806415458
7.95,1324.9576572865633
7.96,1329.1720603577814
7.97,1333.385746540367
7.98,1337.598672519491
7.99,1341.810794980318
8.0,1346.0220706080174
8.01,1350.232456087757
8.02,1354.441908104705
8.03,1358.6503833440288
8.04,1362.8578384908965
8.05,1367.0642302304773
8.06,1371.2695152479369
8.07,1375.473650228444
8.08,1379.6765918571682
8.09,1383.8782968192747
8.1,1388.0787217999336
8.11,1392.2778234843122
8.12,1396.475558557578
8.13,1400.6718837049002
8.14,1404.866755611445
8.15,1409.060130962381
8.16,1413.2519664428764
8.17,1417.442218738099
8.18,1421.630844533217
8.19,1425.8178005133975
8.2,1430.00304336381
8.21,1434.1865297696213
8.22,1438.3682164159995
8.23,1442.5480599881123
8.24,1446.726017171128
8.25,1450.902044650214
8.26,1455.0760991105394
8.27,1459.2481372372708
8.28,1463.418115715577
8.29,1467.5859912306255
8.3,1471.7517204675855
8.31,1475.915260111623
8.32,1480.0765668479066
8.33,1484.235597361605
8.34,1488.3923083378852
8.35,1492.5466564619155
8.36,1496.698598418864
8.37,1500.8480908938986
8.38,1504.9950905721878
8.39,1509.139554138898
8.4,1513.2814382791985
8.41,1517.420699678256
8.42,1521.5572950212395
8.43,1525.691180993317
8.44,1529.822314279656
8.45,1533.9506515654246
8.46,1538.0761495357908
8.47,1542.1987648759225
8.48,1546.3184542709869
8.49,1550.4351744061523
8.5,1554.5488819665873
8.51,1558.65953363746
8.52,1562.7670861039371
8.53,1566.871496051188
8.54,1570.9727201643786
8.55,1575.0707151286797
8.56,1579.1654376292568
8.57,1583.2568443512787
8.58,1587.3448919799134
8.59,1591.4295372003285
8.6,1595.5107366976924
8.61,1599.588447157173
8.62,1603.6626252639378
8.63,1607.733227703156
8.64,1611.8002111599935
8.65,1615.8635323196197
8.66,1619.923147867202
8.67,1623.9790144879082
8.68,1628.0310888669064
8.69,1632.0793276893655
8.7,1636.123687640452
8.71,1640.1641254053352
8.72,1644.2005976691812
8.73,1648.2330611171597
8.74,1652.2614724344376
8.75,1656.285788306183
8.76,1660.3059654175645
8.77,1664.3219604537494
8.78,1668.3337300999056
8.79,1672.3412310412018
8.8,1676.3444199628052
8.81,1680.3432535498837
8.82,1684.3376884876054
8.83,1688.3276814611386
8.84,1692.313189155651
8.85,1696.2941682563096
8.86,1700.2705754482838
8.87,1704.2423674167408
8.88,1708.2095008468496
8.89,1712.1719324237763
8.9,1716.12961883269
8.91,1720.0825167587586
8.92,1724.0305828871494
8.93,1727.973773903031
8.94,1731.9120464915711
8.95,1735.845357337938
8.96,1739.7736631272994
8.97,1743.6969205448224
8.98,1747.6150862756765
8.99,1751.528117005028
9.0,1755.4359694180462
9.01,1759.338600199898
9.02,1763.2359660357522
9.03,1767.1280236107764
9.04,1771.0147296101384
9.05,1774.896040719007
9.06,1778.7719136225487
9.07,1782.6423050059325
9.08,1786.507171554325
9.09,1790.3664699528958
9.1,1794.220156886812
9.11,1798.068189041242
9.12,1801.9105231013527
9.13,1805.747115752314
9.14,1809.577923679292
9.15,1813.4029035674555
9.16,1817.2220121019716
9.17,1821.0352059680083
9.18,1824.8424418507348
9.19,1828.6436764353189
9.2,1832.438866406927
9.21,1836.227968450729
9.22,1840.0109392518907
9.23,1843.7877354955815
9.24,1847.5583138669688
9.25,1851.3226310512216
9.26,1855.0806437335063
9.27,1858.8323085989916
9.28,1862.5775823328447
9.29,1866.3164216202356
9.3,1870.0487831463304
9.31,1873.7746235962968
9.32,1877.493899655304
9.33,1881.2065680085188
9.34,1884.9125853411097
9.35,1888.6119083382453
9.36,1892.3044936850924
9.37,1895.9902980668196
9.38,1899.6692781685947
9.39,1903.3413906755852
9.4,1907.00659227296
9.41,1910.6648396458856
9.42,1914.316089479531
9.43,1917.960298459064
9.44,1921.597423269653
9.45,1925.227420596465
9.46,1928.8502471246688
9.47,1932.4658595394317
9.48,1936.0742145259217
9.49,1939.6752687693065
9.5,1943.2689789547544
9.51,1946.855301767434
9.52,1950.434193892512
9.53,1954.005612015157
9.54,1957.569512820537
9.55,1961.1258529938204
9.56,1964.6745892201736
9.57,1968.215678184766
9.58,1971.7490765727653
9.59,1975.2747410693385
9.6,1978.7926283596544
9.61,1982.30269512888
9.62,1985.8048980621847
9.63,1989.2991938447367
9.64,1992.7855391617015
9.65,1996.2638906982493
9.66,1999.7342051395465
9.67,2003.1964391707625
9.68,2006.650549477064
9.69,2010.0964927436196
9.7,2013.5342256555969
9.71,2016.963704898165
9.72,2020.3848871564896
9.73,2023.7977291157408
9.74,2027.202187461085
9.75,2030.598218877691
9.76,2033.985780050726
9.77,2037.3648276653591
9.78,2040.7353184067576
9.79,2044.097208960089
9.8,2047.4504560105224
9.81,2050.795016243225
9.82,2054.130846343364
9.83,2057.4579029961087
9.84,2060.776142886626
9.85,2064.0855227000843
9.86,2067.385999121652
9.87,2070.677528836495
9.88,2073.960068529785
9.89,2077.2335748866863
9.9,2080.498004592369
9.91,2083.753314332
9.92,2086.9994607907474
9.93,2090.236400653779
9.94,2093.464090606263
9.95,2096.682487333368
9.96,2099.891547520261
9.97,2103.091227852111
9.98,2106.2814850140844
9.99,2109.462275691349
10.0,2112.633556569075
10.01,2115.795284332429
10.02,2118.9474156665783
10.03,2122.0899072566917
10.04,2125.2227157879365
10.05,2128.3457979454824
10.06,2131.4591104144947
10.07,2134.562609880143
10.08,2137.656253027594
10.09,2140.7399965420177
10.1,2143.8137971085803
10.11,2146.8776114124507
10.12,2149.931396138796
10.13,2152.9751079727853
10.14,2156.0087035995853
10.15,2159.0321397043645
10.16,2162.0453729722904
10.17,2165.048360088532
10.18,2168.041057738255
10.19,2171.02342260663
10.2,2173.995411378824
10.21,2176.956980740005
10.22,2179.90808737534
10.23,2182.8486879699976
10.24,2185.7787392091464
10.25,2188.6981977779533
10.26,2191.607020361587
10.27,2194.505163645214
10.28,2197.392584314004
10.29,2200.2692390531247
10.3,2203.135084547745
10.31,2205.990077483029
10.32,2208.834174544148
10.33,2211.667332416269
10.34,2214.48950778456
10.35,2217.3006573341886
10.36,2220.100737750324
10.37,2222.889705718131
10.38,2225.6675179227823
10.39,2228.4341310494424
10.4,2231.1895017832794
10.41,2233.933586809462
10.42,2236.666342813159
10.43,2239.387726479537
10.44,2242.0976944937643
10.45,2244.7962035410087
10.46,2247.48321030644
10.47,2250.1586714752225
10.48,2252.8225437325264
10.49,2255.47478376352
10.5,2258.1153482533696
10.51,2260.7441938872453
10.52,2263.361277350313
10.53,2265.9665553277414
10.54,2268.559984504699
10.55,2271.1415215663537
10.56,2273.7111231978724
10.57,2276.2687460844245
10.58,2278.8143469111765
10.59,2281.3478823632963
10.6,2283.8693091259534
10.61,2286.378583884314
10.62,2288.875663323548
10.63,2291.360504128822
10.64,2293.8330629853035
10.65,2296.293296578161
10.66,2298.741161592563
10.67,2301.176614713677
10.68,2303.599612626671
10.69,2306.010112016712
10.7,2308.408069568969
10.71,2310.7934419686108
10.72,2313.166185900803
10.73,2315.526258050716
10.74,2317.873615103515
10.75,2320.2082137443704
10.76,2322.530010658449
10.77,2324.838962530919
10.78,2327.1350260469485
10.79,2329.4181578917046
10.8,2331.6883147503568
10.81,2333.945453308072
10.82,2336.189530250017
10.83,2338.420502261362
10.84,2340.6383260272737
10.85,2342.8429582329204
10.86,2345.034355563469
10.87,2347.21247470409
10.88,2349.377272339949
10.89,2351.528705156214
10.9,2353.666729838054
10.91,2355.7913030706363
10.92,2357.902381539129
10.93,2359.9999219287
10.94,2362.0838809245183
10.95,2364.154215211749
10.96,2366.210881475564
10.97,2368.253836401128
10.98,2370.2830366736102
10.99,2372.298438978178
11.0,2374.3
11.01,2376.2876793037767
11.02,2378.261447972337
11.03,2380.2212799680437
11.04,2382.1671492532573
11.05,2384.099029790342
11.06,2386.016895541657
11.07,2387.920720469569
11.08,2389.810478536435
11.09,2391.686143704619
11.1,2393.5476899364844
11.11,2395.395091194392
11.12,2397.2283214407034
11.13,2399.0473546377825
11.14,2400.8521647479884
11.15,2402.642725733685
11.16,2404.4190115572346
11.17,2406.1809961809986
11.18,2407.928653567339
11.19,2409.661957678617
11.2,2411.380882477197
11.21,2413.0854019254407
11.22,2414.775489985708
11.23,2416.451120620361
11.24,2418.1122677917647
11.25,2419.7589054622786
11.26,2421.391007594264
11.27,2423.008548150085
11.28,2424.6115010921044
11.29,2426.199840382681
11.3,2427.7735399841804
11.31,2429.332573858961
11.32,2430.876915969389
11.33,2432.406540277823
11.34,2433.921420746625
11.35,2435.42153133816
11.36,2436.906846014788
11.37,2438.37733873887
11.38,2439.832983472771
11.39,2441.2737541788506
11.4,2442.6996248194723
11.41,2444.1105693569966
11.42,2445.506561753786
11.43,2446.887575972205
11.44,2448.2535859746126
11.45,2449.6045657233717
11.46,2450.940489180845
11.47,2452.261330309393
11.48,2453.56706307138
11.49,2454.857661429166
11.5,2456.1330993451143
11.51,2457.393350781586
11.52,2458.638389700944
11.53,2459.86819006555
11.54,2461.0827258377662
11.55,2462.281970979954
11.56,2463.4658994544766
11.57,2464.634485223695
11.58,2465.7877022499715
11.59,2466.925524495668
11.6,2468.0479259231474
11.61,2469.154880494771
11.62,2470.2463621729
11.63,2471.3223449198986
11.64,2472.3828026981278
11.65,2473.427709469948
11.66,2474.457039197724
11.67,2475.4707658438165
11.68,2476.4688633705864
11.69,2477.4513057403974
11.7,2478.4180669156112
11.71,2479.36912085859
11.72,2480.304441531696
11.73,2481.2240028972906
11.74,2482.127778917736
11.75,2483.015743555394
11.76,2483.887870772627
11.77,2484.7441345317966
11.78,2485.5845087952653
11.79,2486.4089675253954
11.8,2487.2174846845483
11.81,2488.010034235087
11.82,2488.786590139372
11.83,2489.547126359766
11.84,2490.291616858632
11.85,2491.020035598331
11.86,2491.7323565412257
11.87,2492.428553649678
11.88,2493.108600886049
11.89,2493.772472212702
11.9,2494.420141591998
11.91,2495.0515829863
11.92,2495.6667703579687
11.93,2496.265677669368
11.94,2496.8482788828583
11.95,2497.414547960803
11.96,2497.9644588655624
11.97,2498.4979855595
11.98,2499.015102004978
11.99,2499.515782164357
12.0,2500.0
12.01,2500.467768657884
12.02,2500.919258018437
12.03,2501.3546771457054
12.04,2501.774235103733
12.05,2502.1781409565647
12.06,2502.5666037682445
12.07,2502.939832602817
12.08,2503.298036524328
12.09,2503.6414245968194
12.1,2503.9702058843377
12.11,2504.2845894509264
12.12,2504.584784360631
12.13,2504.870999677495
12.14,2505.143444465564
12.15,2505.40232778888
12.16,2505.647858711491
12.17,2505.880246297439
12.18,2506.0996996107688
12.19,2506.3064277155254
12.2,2506.500639675753
12.21,2506.682544555497
12.22,2506.8523514188
12.23,2507.0102693297085
12.24,2507.156507352265
12.25,2507.2912745505164
12.26,2507.4147799885054
12.27,2507.527232730277
12.28,2507.628841839876
12.29,2507.719816381345
12.3,2507.8003654187314
12.31,2507.8706980160773
12.32,2507.9310232374287
12.33,2507.981550146829
12.34,2508.0224878083245
12.35,2508.0540452859573
12.36,2508.076431643773
12.37,2508.0898559458165
12.38,2508.094527256132
12.39,2508.090654638763
12.4,2508.078447157756
12.41,2508.058113877153
12.42,2508.029863861001
12.43,2507.993906173342
12.44,2507.950449878223
12.45,2507.899704039686
12.46,2507.841877721778
12.47,2507.777179988542
12.48,2507.7058199040225
12.49,2507.6280065322635
12.5,2507.5439489373102
12.51,2507.453856183208
12.52,2507.357937334001
12.53,2507.256401453731
12.54,2507.1494576064465
12.55,2507.037314856189
12.56,2506.9201822670047
12.57,2506.7982689029363
12.58,2506.671783828031
