wind_speed,Adani 5.2-160
4.54,568.8095254778292
4.55,574.5898618610191
4.56,580.3957628029588
4.57,586.2271285464523
4.58,592.0838593343028
4.59,597.9658554093152
4.6,603.8730170142932
4.61,609.8052443920415
4.62,615.7624377853629
4.63,621.7444974370623
4.64,627.7513235899435
4.65,633.7828164868113
4.66,639.8388763704685
4.67,645.9194034837197
4.68,652.0242980693694
4.69,658.1534603702216
4.7,664.3067906290796
4.71,670.4841890887479
4.72,676.6855559920306
4.73,682.9107915817322
4.74,689.1597961006559
4.75,695.4324697916061
4.76,701.7287128973868
4.77,708.0484256608023
4.78,714.391508324657
4.79,720.757861131754
4.8,727.1473843248979
4.81,733.5599781468926
4.82,739.9955428405427
4.83,746.4539786486515
4.84,752.9351858140233
4.85,759.4390645794621
4.86,765.9655151877729
4.87,772.5144378817582
4.88,779.085732904223
4.89,785.679300497971
4.9,792.295040905807
4.91,798.932854370534
4.92,805.5926411349566
4.93,812.2743014418786
4.94,818.9777355341048
4.95,825.7028436544383
4.96,832.4495260456836
4.97,839.2176829506449
4.98,846.0072146121264
4.99,852.8180212729314
5.0,859.6500031758644
5.01,866.5030605637293
5.02,873.3770936793304
5.03,880.2720027654724
5.04,887.1876880649579
5.05,894.1240498205918
5.06,901.080988275178
5.07,908.0584036715212
5.08,915.0561962524245
5.09,922.0742662606922
5.1,929.1125139391282
5.11,936.1708395305376
5.12,943.2491432777232
5.13,950.3473254234896
5.14,957.4652862106408
5.15,964.6029258819816
5.16,971.7601446803146
5.17,978.9368428484444
5.18,986.1329206291756
5.19,993.3482782653124
5.2,1000.5828159996578
5.21,1007.8364340750164
5.22,1015.109032734192
5.23,1022.40051221999
5.24,1029.7107727752125
5.25,1037.0397146426644
5.26,1044.3872380651503
5.27,1051.7532432854732
5.28,1059.137630546439
5.29,1066.540300090849
5.3,1073.9611521615095
5.31,1081.4000870012237
5.32,1088.857004852796
5.33,1096.3318059590304
5.34,1103.8243905627298
5.35,1111.3346589066996
5.36,1118.8625112337445
5.37,1126.4078477866667
5.38,1133.970568808271
5.39,1141.5505745413614
5.4,1149.1477652287435
5.41,1156.7620411132186
5.42,1164.3933024375924
5.43,1172.0414494446688
5.44,1179.7063823772526
5.45,1187.3880014781455
5.46,1195.086206990154
5.47,1202.800899156081
5.48,1210.5319782187316
5.49,1218.2793444209085
5.5,1226.0428980054155
5.51,1233.822539215058
5.52,1241.61816829264
5.53,1249.429685480965
5.54,1257.2569910228367
5.55,1265.0999851610595
5.56,1272.9585681384376
5.57,1280.832640197776
5.58,1288.722101581877
5.59,1296.6268525335454
5.6,1304.546793295585
5.61,1312.4818241108014
5.62,1320.4318452219964
5.63,1328.396756871975
5.64,1336.3764593035417
5.65,1344.3708527595006
5.66,1352.3798374826547
5.67,1360.4033137158087
5.68,1368.4411817017665
5.69,1376.493341683333
5.7,1384.5596939033112
5.71,1392.6401386045054
5.72,1400.7345760297198
5.73,1408.8429064217592
5.74,1416.965030023426
5.75,1425.1008470775255
5.76,1433.2502578268611
5.77,1441.4131625142372
5.78,1449.589461382459
5.79,1457.7790546743283
5.8,1465.98184263265
5.81,1474.197725500229
5.82,1482.426603519869
5.83,1490.668376934373
5.84,1498.9229459865464
5.85,1507.190210919193
5.86,1515.4700719751168
5.87,1523.7624293971212
5.88,1532.0671834280106
5.89,1540.3842343105891
5.9,1548.7134822876617
5.91,1557.0548276020309
5.92,1565.4081704965013
5.93,1573.773411213877
5.94,1582.150449996963
5.95,1590.539187088562
5.96,1598.9395227314783
5.97,1607.3513571685166
5.98,1615.7745906424816
5.99,1624.209123396175
6.0,1632.6548556724024
6.01,1641.1116877139675
6.02,1649.5795197636749
6.03,1658.058252064329
6.04,1666.5477848587325
6.05,1675.0480183896896
6.06,1683.558852900005
6.07,1692.080188632484
6.08,1700.611925829928
6.09,1709.1539647351424
6.1,1717.7062055909314
6.11,1726.2685486400994
6.12,1734.8408941254493
6.13,1743.4231422897856
6.14,1752.0151933759128
6.15,1760.616947626635
6.16,1769.2283052847556
6.17,1777.849166593079
6.18,1786.4794317944093
6.19,1795.119001131551
6.2,1803.7677748473072
6.21,1812.425653184482
6.22,1821.0925363858803
6.23,1829.7683246943068
6.24,1838.4529183525635
6.25,1847.1462176034552
6.26,1855.8481226897864
6.27,1864.5585338543608
6.28,1873.277351339984
6.29,1882.0044753894567
6.3,1890.7398062455868
6.31,1899.4832441511755
6.32,1908.2346893490285
6.33,1916.994042081949
6.34,1925.7612025927408
6.35,1934.5360711242083
6.36,1943.318547919157
6.37,1952.108533220389
6.38,1960.9059272707088
6.39,1969.7106303129208
6.4,1978.5225425898293
6.41,1987.3415643442377
6.42,1996.16759581895
6.43,2005.0005372567707
6.44,2013.8402889005044
6.45,2022.6867509929543
6.46,2031.5398237769248
6.47,2040.3994074952195
6.48,2049.265402390643
6.49,2058.137708705999
6.5,2067.016226684092
6.51,2075.900856567726
6.52,2084.791498599704
6.53,2093.688053022832
6.54,2102.590420079912
6.55,2111.498500013749
6.56,2120.412193067148
6.57,2129.331399482912
6.58,2138.256019503844
6.59,2147.1859533727497
6.6,2156.121101332433
6.61,2165.061363625699
6.62,2174.0066404953486
6.63,2182.956832184188
6.64,2191.911838935021
6.65,2200.8715609906526
6.66,2209.835898593885
6.67,2218.804751987522
6.68,2227.778021414371
6.69,2236.755607117233
6.7,2245.7374093389126
6.71,2254.723328322214
6.72,2263.713264309941
6.73,2272.707117544899
6.74,2281.704788269892
6.75,2290.7061767277214
6.76,2299.7111831611937
6.77,2308.719707813112
6.78,2317.7316509262814
6.79,2326.7469127435043
6.8,2335.765393507586
6.81,2344.7869934613304
6.82,2353.811612847542
6.83,2362.839151909023
6.84,2371.8695108885795
6.85,2380.9025900290144
6.86,2389.9382895731324
6.87,2398.976509763737
6.88,2408.017150843632
6.89,2417.060113055623
6.9,2426.105296642513
6.91,2435.152601847106
6.92,2444.201928912206
6.93,2453.253178080617
6.94,2462.3062495951444
6.95,2471.36104369859
6.96,2480.417460633759
6.97,2489.4754006434555
6.98,2498.534763970484
6.99,2507.5954508576488
7.0,2516.657361547752
7.01,2525.7203962835997
7.02,2534.784455307993
7.03,2543.8494388637405
7.04,2552.9152471936427
7.05,2561.9817805405046
7.06,2571.0489391471315
7.07,2580.116623256328
7.08,2589.1847331108934
7.09,2598.2531689536363
7.1,2607.3218310273587
7.11,2616.390619574867
7.12,2625.459434838963
7.13,2634.5281770624506
7.14,2643.596746488134
7.15,2652.66504335882
7.16,2661.732967917309
7.17,2670.800420406408
7.18,2679.8673010689186
7.19,2688.9335101476463
7.2,2697.9989478853945
7.21,2707.063514524968
7.22,2716.12711030917
7.23,2725.189635480806
7.24,2734.250990282678
7.25,2743.3110749575912
7.26,2752.369789748349
7.27,2761.4270348977566
7.28,2770.4827106486173
7.29,2779.536717243736
7.3,2788.5889549259155
7.31,2797.6393239379604
7.32,2806.687724522676
7.33,2815.734056922864
7.34,2824.7782213813293
7.35,2833.8201181408763
7.36,2842.8596474443098
7.37,2851.896709534433
7.38,2860.931204654049
7.39,2869.963033045964
7.4,2878.992094952981
7.41,2888.018290617904
7.42,2897.041520283537
7.43,2906.061684192683
7.44,2915.078682588148
7.45,2924.092415712736
7.46,2933.1027838092486
7.47,2942.109687120493
7.48,2951.113025889272
7.49,2960.1127003583883
7.5,2969.1086107706483
7.51,2978.100657368853
7.52,2987.08874039581
7.53,2996.0727600943223
7.54,3005.052616707192
7.55,3014.028210477225
7.56,3022.999441647225
7.57,3031.9662104599965
7.58,3040.928417158342
7.59,3049.8859619850664
7.6,3058.8387451829744
7.61,3067.78666699487
7.62,3076.729627663557
7.63,3085.6675274318386
7.64,3094.600266542519
7.65,3103.527745238405
7.66,3112.4498637622964
7.67,3121.366522357
7.68,3130.27762126532
7.69,3139.1830607300585
7.7,3148.08274099402
7.71,3156.9765623000103
7.72,3165.864424890832
7.73,3174.746229009292
7.74,3183.6218748981887
7.75,3192.4912628003312
7.76,3201.3542929585205
7.77,3210.2108656155624
7.78,3219.060881014261
7.79,3227.90423939742
7.8,3236.7408410078424
7.81,3245.570586088333
7.82,3254.393374881698
7.83,3263.209107630738
7.84,3272.0176845782576
7.85,3280.819005967063
7.86,3289.6129720399563
7.87,3298.3994830397432
7.88,3307.1784392092263
7.89,3315.94974079121
7.9,3324.7132880284994
7.91,3333.4689811638973
7.92,3342.216720440208
7.93,3350.956406100236
7.94,3359.6879383867854
7.95,3368.411217542659
7.96,3377.126143810662
7.97,3385.832617433598
7.98,3394.530538654273
7.99,3403.219807715488
8.0,3411.9003248600484
8.01,3420.571990330759
8.02,3429.2347043704226
8.03,3437.888367221844
8.04,3446.5328791278266
8.05,3455.168140331177
8.06,3463.7940510746957
8.07,3472.4105116011874
8.08,3481.017422153458
8.09,3489.61468297431
8.1,3498.2021943065483
8.11,3506.7798563929764
8.12,3515.3475694763997
8.13,3523.9052337996213
8.14,3532.4527496054448
8.15,3540.990017136674
8.16,3549.5169366361133
8.17,3558.033408346567
8.18,3566.5393325108407
8.19,3575.0346093717358
8.2,3583.5191391720573
8.21,3591.9928221546106
8.22,3600.4555585621983
8.23,3608.907248637624
8.24,3617.3477926236937
8.25,3625.777090763208
8.26,3634.195043298976
8.27,3642.601550473797
8.28,3650.996512530478
8.29,3659.3798297118215
8.3,3667.751402260634
8.31,3676.1111304197166
8.32,3684.4589144318734
8.33,3692.794654539912
8.34,3701.118250986633
8.35,3709.42960401484
8.36,3717.7286138673394
8.37,3726.015180786935
8.38,3734.289205016431
8.39,3742.550586798629
8.4,3750.799226376336
8.41,3759.0350239923537
8.42,3767.257879889488
8.43,3775.467694310541
8.44,3783.66436749832
8.45,3791.847799695626
8.46,3800.017891145265
8.47,3808.17454209004
8.48,3816.317652772754
8.49,3824.447123436213
8.5,3832.56285432322
8.51,3840.664745676581
8.52,3848.752697739096
8.53,3856.826610753573
8.54,3864.8863849628137
8.55,3872.931920609625
8.56,3880.963117936807
8.57,3888.979877187168
8.58,3896.982098603507
8.59,3904.969682428633
8.6,3912.942528905346
8.61,3920.900538276454
8.62,3928.843610784757
8.63,3936.771646673064
8.64,3944.6845461841754
8.65,3952.5822095608937
8.66,3960.464537046026
8.67,3968.3314288823767
8.68,3976.182785312749
8.69,3984.018506579946
8.7,3991.838492926772
8.71,3999.642644596033
8.72,4007.430861830532
8.73,4015.203044873071
8.74,4022.9590939664567
8.75,4030.698909353491
8.76,4038.4223912769808
8.77,4046.129439979728
8.78,4053.819955704536
8.79,4061.4938386942113
8.8,4069.1509891915575
8.81,4076.791307439376
8.82,4084.414693680474
8.83,4092.021048157653
8.84,4099.61027111372
8.85,4107.182262791476
8.86,4114.736923433727
8.87,4122.274153283276
8.88,4129.793852582929
8.89,4137.295921575487
8.9,4144.780260503758
8.91,4152.246769610541
8.92,4159.695349138644
8.93,4167.125899330869
8.94,4174.5383204300215
8.95,4181.932512678905
8.96,4189.308376320325
8.97,4196.665811597082
8.98,4204.004718751984
8.99,4211.324998027832
9.0,4218.626549667431
9.01,4225.909273913585
9.02,4233.1730710091
9.03,4240.417841196776
9.04,4247.643484719421
9.05,4254.849901819839
9.06,4262.036992740831
9.07,4269.204657725204
9.08,4276.3527970157575
9.09,4283.481310855302
9.1,4290.590099486637
9.11,4297.679063152568
9.12,4304.7481020958985
9.13,4311.7971165594345
9.14,4318.826006785977
9.15,4325.834673018334
9.16,4332.823015499304
9.17,4339.790934471695
9.18,4346.738330178312
9.19,4353.665102861956
9.2,4360.571152765433
9.21,4367.456380131547
9.22,4374.320685203101
9.23,4381.163968222899
9.24,4387.986129433746
9.25,4394.787069078446
9.26,4401.566687399803
9.27,4408.32488464062
9.28,4415.061561043702
9.29,4421.776616851854
9.3,4428.469952307879
9.31,4435.14146765458
9.32,4441.791063134763
9.33,4448.41863899123
9.34,4455.024095466786
9.35,4461.607332804238
9.36,4468.168251246385
9.37,4474.706751036034
9.38,4481.222732415989
9.39,4487.716095629053
9.4,4494.18674091803
9.41,4500.634568525726
9.42,4507.059478694942
9.43,4513.461371668484
9.44,4519.840147689158
9.45,4526.195706999763
9.46,4532.527949843108
9.47,4538.836776461995
9.48,4545.122087099228
9.49,4551.383781997611
9.5,4557.621761399946
9.51,4563.835925549042
9.52,4570.026174687699
9.53,4576.192409058723
9.54,4582.334528904916
9.55,4588.452434469085
9.56,4594.546025994032
9.57,4600.615203722562
9.58,4606.659867897478
9.59,4612.679918761584
9.6,4618.675256557686
9.61,4624.645781528585
9.62,4630.59139391709
9.63,4636.511993966001
9.64,4642.407481918121
9.65,4648.277758016258
9.66,4654.122722503213
9.67,4659.942275621792
9.68,4665.736317614797
9.69,4671.504748725034
9.7,4677.247469195306
9.71,4682.964379268419
9.72,4688.655379187173
9.73,4694.320369194376
9.74,4699.959249532831
9.75,4705.57192044534
9.76,4711.15828217471
9.77,4716.718234963742
9.78,4722.2516790552445
9.79,4727.758514692016
9.8,4733.238642116867
9.81,4738.691961572595
9.82,4744.118373302008
9.83,4749.517777547909
9.84,4754.890074553102
9.85,4760.235164560391
9.86,4765.552947812579
9.87,4770.843324552474
9.88,4776.106195022878
9.89,4781.341459466591
9.9,4786.549018126423
9.91,4791.728771245174
9.92,4796.880619065651
9.93,4802.0044618306565
9.94,4807.1001997829935
9.95,4812.167733165468
9.96,4817.206962220884
9.97,4822.217787192045
9.98,4827.200108321755
9.99,4832.153825852816
10.0,4837.078840028036
10.01,4841.975051090216
10.02,4846.842359282161
10.03,4851.680664846675
10.04,4856.489868026564
10.05,4861.269869064631
10.06,4866.020568203679
10.07,4870.74186568651
10.08,4875.433661755932
10.09,4880.095856654747
10.1,4884.728350625761
10.11,4889.331043911777
10.12,4893.903836755597
10.13,4898.4466294000285
10.14,4902.959322087873
10.15,4907.441815061936
10.16,4911.894008565019
10.17,4916.31580283993
10.18,4920.707098129471
10.19,4925.067794676445
10.2,4929.397792723659
10.21,4933.696992513915
10.22,4937.965294290016
10.23,4942.202598294769
10.24,4946.408804770976
10.25,4950.583813961441
10.26,4954.727526108969
10.27,4958.839841456362
10.28,4962.920660246427
10.29,4966.969882721967
10.3,4970.987409125786
10.31,4974.973139700688
10.32,4978.926974689476
10.33,4982.848814334956
10.34,4986.738558879932
10.35,4990.596108567204
10.36,4994.421363639582
10.37,4998.214224339865
10.38,5001.9745909108615
10.39,5005.702363595372
10.4,5009.397442636202
10.41,5013.059728276156
10.42,5016.6891207580375
10.43,5020.285520324649
10.44,5023.848827218798
10.45,5027.378941683285
10.46,5030.875763960919
10.47,5034.339194294497
10.48,5037.769132926829
10.49,5041.165480100716
10.5,5044.528136058963
10.51,5047.857001044376
10.52,5051.151975299755
10.53,5054.412959067906
10.54,5057.639852591634
10.55,5060.832556113743
10.56,5063.990969877035
10.57,5067.114994124317
10.58,5070.20452909839
10.59,5073.259475042059
10.6,5076.279732198129
10.61,5079.265200809405
10.62,5082.215781118688
10.63,5085.131373368786
10.64,5088.011877802499
10.65,5090.8571946626325
10.66,5093.667224191991
10.67,5096.44186663338
10.68,5099.181022229601
10.69,5101.884591223459
10.7,5104.552473857759
10.71,5107.184570375303
10.72,5109.780781018897
10.73,5112.341006031344
10.74,5114.865145655448
10.75,5117.353100134014
10.76,5119.8047697098455
10.77,5122.220054625746
10.78,5124.598855124521
10.79,5126.941071448973
10.8,5129.246603841907
10.81,5131.515352546127
10.82,5133.747217804437
10.83,5135.94209985964
10.84,5138.0998989545415
10.85,5140.220515331945
10.86,5142.303849234655
10.87,5144.349800905475
10.88,5146.358270587209
10.89,5148.329158522661
10.9,5150.262364954635
10.91,5152.157790125935
10.92,5154.015334279367
10.93,5155.834897657733
10.94,5157.616380503838
10.95,5159.359683060484
10.96,5161.064705570478
10.97,5162.731348276622
10.98,5164.3595114217205
10.99,5165.949095248579
11.0,5167.5
11.01,5169.012215785954
11.02,5170.486092185077
11.03,5171.922068643172
11.04,5173.32058460604
11.05,5174.682079519484
11.06,5176.006992829305
11.07,5177.2957639813085
11.08,5178.548832421292
11.09,5179.766637595061
11.1,5180.949618948418
11.11,5182.098215927163
11.12,5183.212867977099
11.13,5184.29401454403
11.14,5185.342095073754
11.15,5186.357549012078
11.16,5187.3408158048005
11.17,5188.292334897727
11.18,5189.212545736657
11.19,5190.101887767393
11.2,5190.960800435739
11.21,5191.789723187498
11.22,5192.589095468468
11.23,5193.359356724453
11.24,5194.100946401257
11.25,5194.814303944681
11.26,5195.499868800526
11.27,5196.158080414597
11.28,5196.789378232695
11.29,5197.394201700619
11.3,5197.972990264176
11.31,5198.526183369165
11.32,5199.054220461392
11.33,5199.557540986655
11.34,5200.036584390757
11.35,5200.491790119502
11.36,5200.923597618692
11.37,5201.332446334126
11.38,5201.718775711611
11.39,5202.083025196946
11.4,5202.425634235936
11.41,5202.74704227438
11.42,5203.04768875808
11.43,5203.328013132841
11.44,5203.588454844464
11.45,5203.829453338752
11.46,5204.051448061505
11.47,5204.254878458526
11.48,5204.44018397562
11.49,5204.607804058586
11.5,5204.758178153227
11.51,5204.891745705345
11.52,5205.008946160744
11.53,5205.110218965224
11.54,5205.196003564588
11.55,5205.2667394046375
11.56,5205.322865931175
11.57,5205.364822590007
11.58,5205.393048826928
11.59,5205.407984087746
11.6,5205.410067818261
11.61,5205.399739464276
11.62,5205.37743847159
11.63,5205.34360428601
11.64,5205.298676353337
11.65,5205.24309411937
11.66,5205.177297029917
11.67,5205.101724530774
11.68,5205.016816067746
11.69,5204.923011086636
11.7,5204.820749033244
11.71,5204.710469353376
11.72,5204.59261149283
11.73,5204.467614897411
11.74,5204.33591901292
11.75,5204.19796328516
11.76,5204.054187159933
11.77,5203.905030083038
11.78,5203.750931500283
11.79,5203.592330857467
11.8,5203.429667600391
11.81,5203.263381174858
11.82,5203.093911026674
11.83,5202.921696601636
11.84,5202.747177345548
11.85,5202.570792704213
11.86,5202.392982123434
11.87,5202.214185049012
11.88,5202.034840926746
11.89,5201.855389202445
11.9,5201.676269321905
11.91,5201.497920730933
11.92,5201.320782875328
11.93,5201.145295200894
11.94,5200.971897153429
11.95,5200.801028178743
11.96,5200.633127722632
11.97,5200.468635230899
11.98,5200.307990149348
11.99,5200.151631923782
12.0,5200.0
12.01,5199.853449666331
12.02,5199.711999581196
12.03,5199.575584245544
12.04,5199.444138160319
12.05,5199.317595826471
12.06,5199.195891744946
12.07,5199.0789604166885
12.08,5198.966736342649
12.09,5198.859154023772
12.1,5198.756147961005
12.11,5198.657652655295
12.12,5198.563602607591
12.13,5198.473932318836
12.14,5198.388576289981
12.15,5198.307469021971
12.16,5198.230545015752
12.17,5198.157738772271
12.18,5198.088984792477
12.19,5198.024217577316
12.2,5197.963371627734
12.21,5197.90638144468
12.22,5197.853181529097
12.23,5197.8037063819365
12.24,5197.757890504143
12.25,5197.715668396663
12.26,5197.676974560446
12.27,5197.641743496435
12.28,5197.60990970558
12.29,5197.581407688827
12.3,5197.556171947124
12.31,5197.534136981418
12.32,5197.515237292652
12.33,5197.499407381778
12.34,5197.486581749739
12.35,5197.476694897486
12.36,5197.469681325962
12.37,5197.465475536116
12.38,5197.464012028894
12.39,5197.465225305244
12.4,5197.469049866113
12.41,5197.475420212446
12.42,5197.484270845192
12.43,5197.495536265297
12.44,5197.5091509737085
12.45,5197.525049471373
12.46,5197.543166259237
12.47,5197.563435838248
12.48,5197.585792709353
12.49,5197.610171373499
12.5,5197.6365063316325
12.51,5197.664732084702
12.52,5197.694783133651
12.53,5197.726593979431
12.54,5197.760099122986
12.55,5197.7952330652615
12.56,5197.831930307207
12.57,5197.870125349769
12.58,5197.909752693895
12.59,5197.95074684053
12.6,5197.993042290624
12.61,5198.03657354512
12.62,5198.081275104968
12.63,5198.127081471113
12.64,5198.173927144505
12.65,5198.221746626087
12.66,5198.270474416809
12.67,5198.320045017616
12.68,5198.370392929454
12.69,5198.421452653273
12.7,5198.47315869002
12.71,5198.525445540637
