wind_speed,Windflow 45-500
4.05,0.2987581627778742
4.06,0.3690142687813614
4.07,0.4427534148365307
4.08,0.5199676933300988
4.09,0.6006491966488021
4.1,0.6847900171793709
4.11,0.7723822473085434
4.12,0.8634179794230347
4.13,0.9578893059095814
4.14,1.0557883191549156
4.15,1.157107111545775
4.16,1.261837775468872
4.17,1.3699724033109466
4.18,1.4815030874587285
4.19,1.596421920298958
4.2,1.7147209942183446
4.21,1.8363924016036288
4.22,1.961428234841543
4.23,2.0898205863188246
4.24,2.221561548422186
4.25,2.3566432135383644
4.26,2.495057674054092
4.27,2.6367970223560984
4.28,2.781853350831128
4.29,2.930218751865884
4.3,3.08188531784711
4.31,3.236845141161535
4.32,3.395090314195905
4.33,3.556612929336921
4.34,3.721405078971327
4.35,3.8894588554858553
4.36,4.06076635126725
4.37,4.235319658702211
4.38,4.413110870177481
4.39,4.5941320780797925
4.4,4.778375374795894
4.41,4.965832852712483
4.42,5.156496604216301
4.43,5.350358721694083
4.44,5.547411297532575
4.45,5.747646424118473
4.46,5.951056193838521
4.47,6.157632699079455
4.48,6.36736803222802
4.49,6.580254285670911
4.5,6.796283551794875
4.51,7.015447922986645
4.52,7.237739491632947
4.53,7.463150350120536
4.54,7.691672590836099
4.55,7.923298306166385
4.56,8.158019588498126
4.57,8.395828530218077
4.58,8.636717223712918
4.59,8.880677761369409
4.6,9.127702235574272
4.61,9.377782738714266
4.62,9.630911363176072
4.63,9.887080201346446
4.64,10.14628134561212
4.65,10.40850688835984
4.66,10.673748921976292
4.67,10.941999538848236
4.68,11.213250831362396
4.69,11.487494891905529
4.7,11.764723812864318
4.71,12.04492968662551
4.72,12.328104605575842
4.73,12.614240662102066
4.74,12.903329948590866
4.75,13.195364557428997
4.76,13.490336581003188
4.77,13.788238111700162
4.78,14.089061241906691
4.79,14.392798064009432
4.8,14.699440670395164
4.81,15.008981153450602
4.82,15.321411605562504
4.83,15.636724119117554
4.84,15.954910786502504
4.85,16.27596370010409
4.86,16.599874952309058
4.87,16.92663663550409
4.88,17.256240842075943
4.89,17.58867966441135
4.9,17.923945194897072
4.91,18.262029525919772
4.92,18.60292474986621
4.93,18.946622959123133
4.94,19.29311624607729
4.95,19.642396703115345
4.96,19.99445642262406
4.97,20.34928749699016
4.98,20.706882018600428
4.99,21.06723207984152
5.0,21.43032977310019
5.01,21.796167190763175
5.02,22.16473642521721
5.03,22.536029568849045
5.04,22.91003871404536
5.05,23.286755953192905
5.06,23.666173378678423
5.07,24.04828308288866
5.08,24.433077158210292
5.09,24.82054769703008
5.1,25.21068679173476
5.11,25.60348653471108
5.12,25.99893901834572
5.13,26.39703633502544
5.14,26.79777057713696
5.15,27.20113383706705
5.16,27.607118207202387
5.17,28.01571577992971
5.18,28.42691864763577
5.19,28.840718902707305
5.2,29.25710863753101
5.21,29.67607994449363
5.22,30.09762491598189
5.23,30.52173564438257
5.24,30.94840422208233
5.25,31.377622741467928
5.26,31.809383294926093
5.27,32.24367797484355
5.28,32.68049887360708
5.29,33.119838083603334
5.3,33.56168769721908
5.31,34.006039806841045
5.32,34.452886504856004
5.33,34.90221988365059
5.34,35.3540320356116
5.35,35.80831505312575
5.36,36.26506102857981
5.37,36.724262054360445
5.38,37.18591022285438
5.39,37.6499976264484
5.4,38.11651635752926
5.41,38.585458508483576
5.42,39.056816171698166
5.43,39.53058143955973
5.44,40.006746404455065
5.45,40.485303158770776
5.46,40.966243794893686
5.47,41.44956040521048
5.48,41.93524508210796
5.49,42.42328991797276
5.5,42.913687005191655
5.51,43.40642843615138
5.52,43.90150630323864
5.53,44.39891269884025
5.54,44.89863971534282
5.55,45.40067944513315
5.56,45.90502398059794
5.57,46.41166541412398
5.58,46.92059583809792
5.59,47.43180734490653
5.6,47.945292026936535
5.61,48.4610419765747
5.62,48.97904928620768
5.63,49.49930604822225
5.64,50.02180435500516
5.65,50.54653629894312
5.66,51.073493972422845
5.67,51.60266946783107
5.68,52.134054877554526
5.69,52.66764229398
5.7,53.20342380949412
5.71,53.741391516483695
5.72,54.2815375073354
5.73,54.82385387443605
5.74,55.36833271017228
5.75,55.91496610693085
5.76,56.46374615709851
5.77,57.01466495306197
5.78,57.56771458720802
5.79,58.122887151923294
5.8,58.68017473959458
5.81,59.23956944260858
5.82,59.801063353352106
5.83,60.36464856421176
5.84,60.93031716757433
5.85,61.49806125582656
5.86,62.06787292135522
5.87,62.63974425654696
5.88,63.21366735378852
5.89,63.789634305466656
5.9,64.36763720396816
5.91,64.94766814167963
5.92,65.52971921098788
5.93,66.1137825042796
5.94,66.69985011394161
5.95,67.28791413236051
5.96,67.8779666519231
5.97,68.46999976501613
5.98,69.06400556402633
5.99,69.65997614134035
6.0,70.25790358934498
6.01,70.85778000042694
6.02,71.45959746697297
6.03,72.06334808136985
6.04,72.66902393600421
6.05,73.27661712326281
6.06,73.8861197355324
6.07,74.49752386519978
6.08,75.1108216046515
6.09,75.72600504627445
6.1,76.3430662824553
6.11,76.96199740558085
6.12,77.58279050803768
6.13,78.2054376822126
6.14,78.8299310204924
6.15,79.45626261526377
6.16,80.0844245589134
6.17,80.71440894382803
6.18,81.34620786239441
6.19,81.97981340699931
6.2,82.61521767002938
6.21,83.25241274387143
6.22,83.89139072091209
6.23,84.53214369353822
6.24,85.17466375413643
6.25,85.81894299509347
6.26,86.46497350879613
6.27,87.11274738763113
6.28,87.76225672398522
6.29,88.41349361024503
6.3,89.06645013879735
6.31,89.7211184020289
6.32,90.3774904923265
6.33,91.03555850207673
6.34,91.69531452366638
6.35,92.35675064948222
6.36,93.01985897191102
6.37,93.68463158333935
6.38,94.35106057615404
6.39,95.01913804274182
6.4,95.68885607548948
6.41,96.3602067667836
6.42,97.03318220901102
6.43,97.7077744945584
6.44,98.38397571581262
6.45,99.06177796516025
6.46,99.74117333498802
6.47,100.42215391768278
6.48,101.10471180563118
6.49,101.78883909121996
6.5,102.47452786683588
6.51,103.16177022486558
6.52,103.85055825769588
6.53,104.54088405771355
6.54,105.2327397173052
6.55,105.9261173288576
6.56,106.62100898475754
6.57,107.31740677739172
6.58,108.0153027991468
6.59,108.71468914240958
6.6,109.41555789956676
6.61,110.11790116300516
6.62,110.8217110251114
6.63,111.52697957827225
6.64,112.2336989148744
6.65,112.94186112730466
6.66,113.65145830794974
6.67,114.36248254919629
6.68,115.07492594343113
6.69,115.78878058304096
6.7,116.50403856041252
6.71,117.22069196793248
6.72,117.93873289798763
6.73,118.65815344296476
6.74,119.37894569525048
6.75,120.10110174723155
6.76,120.82461369129472
6.77,121.54947361982671
6.78,122.27567362521437
6.79,123.00320579984422
6.8,123.7320622361031
6.81,124.46223502637774
6.82,125.19371626305492
6.83,125.92649803852125
6.84,126.6605724451635
6.85,127.39593157536844
6.86,128.13256752152282
6.87,128.87047237601334
6.88,129.60963823122665
6.89,130.35005717954957
6.9,131.0917213133689
6.91,131.8346227250712
6.92,132.57875350704333
6.93,133.3241057516719
6.94,134.07067155134382
6.95,134.81844299844568
6.96,135.56741218536416
6.97,136.31757120448614
6.98,137.06891214819834
6.99,137.82142710888735
7.0,138.57510817894
7.01,139.32994745074302
7.02,140.0859370166831
7.03,140.84306896914708
7.04,141.60133540052152
7.05,142.36072840319324
7.06,143.121240069549
7.07,143.88286249197552
7.08,144.64558776285946
7.09,145.4094079745876
7.1,146.17431521954666
7.11,146.94030159012345
7.12,147.70735917870456
7.13,148.47548007767676
7.14,149.24465637942686
7.15,150.0148801763415
7.16,150.78614356080757
7.17,151.55843862521155
7.18,152.3317574619403
7.19,153.10609216338065
7.2,153.88143482191913
7.21,154.65777752994262
7.22,155.43511237983776
7.23,156.2134314639914
7.24,156.99272687479012
7.25,157.7729907046207
7.26,158.5542150458699
7.27,159.33639199092448
7.28,160.11951363217116
7.29,160.9035720619966
7.3,161.68855937278752
7.31,162.47446765693076
7.32,163.26128900681306
7.33,164.04901551482098
7.34,164.83763927334138
7.35,165.6271523747609
7.36,166.4175469114665
7.37,167.2088149758446
7.38,168.00094866028206
7.39,168.79394005716568
7.4,169.58778125888216
7.41,170.38246435781824
7.42,171.17798144636046
7.43,171.9743246168958
7.44,172.77148596181092
7.45,173.56945757349246
7.46,174.36823154432727
7.47,175.16779996670195
7.48,175.96815493300338
7.49,176.76928853561822
7.5,177.57119286693313
7.51,178.37386001933496
7.52,179.17728208521035
7.53,179.9814511569461
7.54,180.78635932692885
7.55,181.59199868754547
7.56,182.3983613311825
7.57,183.20543935022687
7.58,184.0132248370652
7.59,184.8217098840842
7.6,185.63088658367076
7.61,186.44074702821135
7.62,187.25128331009284
7.63,188.062487521702
7.64,188.8743517554255
7.65,189.68686810365023
7.66,190.50002865876257
7.67,191.31382551314957
7.68,192.12825075919775
7.69,192.94329648929408
7.7,193.75895479582508
7.71,194.5752177711776
7.72,195.39207750773815
7.73,196.2095260978938
7.74,197.0275556340311
7.75,197.84615820853676
7.76,198.66532591379752
7.77,199.4850508422001
7.78,200.30532508613132
7.79,201.1261407379779
7.8,201.9474898901264
7.81,202.7693646349637
7.82,203.5917570648766
7.83,204.41465927225164
7.84,205.2380633494757
7.85,206.06196138893532
7.86,206.88634548301764
7.87,207.71120772410885
7.88,208.536540204596
7.89,209.3623350168658
7.9,210.188584253305
7.91,211.0152800063002
7.92,211.84241436823817
7.93,212.6699794315057
7.94,213.49796728848963
7.95,214.3263700315764
7.96,215.1551797531529
7.97,215.9843885456059
7.98,216.81398850132217
7.99,217.6439717126882
8.0,218.47433027209092
8.01,219.30505627191707
8.02,220.13614180455323
8.03,220.96757896238623
8.04,221.79935983780297
8.05,222.63147652319
8.06,223.46392111093388
8.07,224.2966856934216
8.08,225.1297623630398
8.09,225.9631432121752
8.1,226.7968203332145
8.11,227.63078581854452
8.12,228.465031760552
8.13,229.2995502516237
8.14,230.13433338414612
8.15,230.96937325050615
8.16,231.8046619430905
8.17,232.64019155428596
8.18,233.4759541764792
8.19,234.31194190205693
8.2,235.1481468234059
8.21,235.984561032913
8.22,236.82117662296469
8.23,237.65798568594775
8.24,238.49498031424912
8.25,239.3321526002553
8.26,240.16949463635305
8.27,241.00699851492928
8.28,241.8446563283706
8.29,242.6824601690637
8.3,243.52040212939545
8.31,244.3584743017524
8.32,245.1966687785213
8.33,246.034977652089
8.34,246.87339301484215
8.35,247.7119069591675
8.36,248.5505115774518
8.37,249.38919896208185
8.38,250.22796120544425
8.39,251.06679039992576
8.4,251.90567863791307
8.41,252.744618011793
8.42,253.58360061395223
8.43,254.4226185367775
8.44,255.2616638726556
8.45,256.1007287139731
8.46,256.93980515311705
8.47,257.77888528247377
8.48,258.6179611944302
8.49,259.45702498137314
8.5,260.2960687356891
8.51,261.13508454976505
8.52,261.9740645159876
8.53,262.81300072674355
8.54,263.65188527441944
8.55,264.4907102514024
8.56,265.3294677500787
8.57,266.1681498628352
8.58,267.00674868205886
8.59,267.84525630013616
8.6,268.68366480945394
8.61,269.5219663023988
8.62,270.3601528713577
8.63,271.19821660871736
8.64,272.0361496068642
8.65,272.87394395818524
8.66,273.7115917550672
8.67,274.5490850898965
8.68,275.3864160550602
8.69,276.22357674294494
8.7,277.0605592459375
8.71,277.89735565642457
8.72,278.73395806679287
8.73,279.57035856942895
8.74,280.4065492567198
8.75,281.242522221052
8.76,282.07826955481244
8.77,282.9137833503878
8.78,283.7490557001646
8.79,284.5840786965298
8.8,285.4188444318703
8.81,286.2533449985723
8.82,287.0875724890229
8.83,287.9215189956087
8.84,288.7551766107165
8.85,289.58853742673307
8.86,290.42159353604507
8.87,291.2543370310392
8.88,292.0867600041024
8.89,292.9188545476211
8.9,293.75061275398207
8.91,294.5820267155723
8.92,295.41308852477823
8.93,296.24379027398675
8.94,297.07412405558466
8.95,297.90408196195835
8.96,298.7336560854951
8.97,299.5628385185812
8.98,300.3916213536034
8.99,301.2199966829486
9.0,302.0479565990035
9.01,302.8754931941547
9.02,303.70259856078906
9.03,304.52926479129326
9.04,305.35548397805417
9.05,306.1812482134584
9.06,307.00654958989264
9.07,307.83138019974365
9.08,308.6557321353981
9.09,309.4795974892428
9.1,310.3029683536645
9.11,311.12583682104986
9.12,311.9481949837857
9.13,312.7700349342588
9.14,313.5913487648557
9.15,314.4121285679631
9.16,315.232366435968
9.17,316.05205446125694
9.18,316.8711847362166
9.19,317.6897493532339
9.2,318.5077404046954
9.21,319.32514998298814
9.22,320.14197018049833
9.23,320.958193089613
9.24,321.773810802719
9.25,322.58881541220285
9.26,323.4031990104513
9.27,324.21695368985115
9.28,325.0300715427892
9.29,325.8425446616519
9.3,326.6543651388265
9.31,327.46552506669923
9.32,328.27601653765703
9.33,329.08583164408645
9.34,329.8949624783745
9.35,330.70340113290763
9.36,331.5111397000728
9.37,332.3181702722567
9.38,333.1244849418461
9.39,333.9300758012276
9.4,334.7349349427878
9.41,335.5390544589137
9.42,336.342426441992
9.43,337.1450429844092
9.44,337.9468961785524
9.45,338.7479781168079
9.46,339.5482808915629
9.47,340.3477965952038
9.48,341.14651732011737
9.49,341.9444351586904
9.5,342.7415422033096
9.51,343.5378305463617
9.52,344.3332922802334
9.53,345.1279194973115
9.54,345.9217042899828
9.55,346.71463875063387
9.56,347.5067149716515
9.57,348.29792504542235
9.58,349.0882610643332
9.59,349.877715120771
9.6,350.666279307122
9.61,351.45394571577344
9.62,352.2407064391117
9.63,353.0265535695237
9.64,353.8114791993961
9.65,354.5954754211156
9.66,355.3785343270689
9.67,356.16064800964284
9.68,356.94180856122404
9.69,357.7220080741993
9.7,358.5012386409554
9.71,359.2794923538792
9.72,360.056761305357
9.73,360.83303758777583
9.74,361.6083132935223
9.75,362.38258051498326
9.76,363.1558313445453
9.77,363.9280578745953
9.78,364.6992521975199
9.79,365.46940640570585
9.8,366.23851259154
9.81,367.0065628474089
9.82,367.7735492656993
9.83,368.539463938798
9.84,369.3042989590917
9.85,370.0680464189672
9.86,370.83069841081095
9.87,371.59224702701
9.88,372.3526843599512
9.89,373.1120025020209
9.9,373.8701935456059
9.91,374.6272495830931
9.92,375.383162706869
9.93,376.13792500932055
9.94,376.8915285828344
9.95,377.6439655197974
9.96,378.3952279125962
9.97,379.1453078536174
9.98,379.8941974352478
9.99,380.64188874987417
10.0,381.38837388988327
10.01,382.1336449476617
10.02,382.8776940155962
10.03,383.62051318607377
10.04,384.3620945514809
10.05,385.1024302042045
10.06,385.8415122366309
10.07,386.57933274114725
10.08,387.31588381014006
10.09,388.05115753599625
10.1,388.7851460111023
10.11,389.51784132784513
10.12,390.2492355786113
10.13,390.97932085578793
10.14,391.7080892517612
10.15,392.4355328589182
10.16,393.1616437696456
10.17,393.88641407633
10.18,394.6098358713583
10.19,395.3319012471171
10.2,396.05260229599327
10.21,396.7719311103736
10.22,397.4898797826445
10.23,398.2064404051928
10.24,398.9216050704054
10.25,399.635365870669
10.26,400.34771489837016
10.27,401.05864424589583
10.28,401.7681460056326
10.29,402.4762122699673
10.3,403.1828351312864
10.31,403.888006681977
10.32,404.5917190144257
10.33,405.2939642210191
10.34,405.994734394144
10.35,406.694021626187
10.36,407.3918180095351
10.37,408.088115636575
10.38,408.7829065996933
10.39,409.4761829912767
10.4,410.167936903712
10.41,410.8581604293859
10.42,411.5468456606852
10.43,412.2339846899967
10.44,412.91956960970674
10.45,413.60359251220257
10.46,414.2860454898707
10.47,414.9669206350977
10.48,415.6462100402704
10.49,416.3239057977757
10.5,417.0
10.51,417.67448003557945
10.52,418.3473144781455
10.53,419.0184671975788
10.54,419.68790206376025
10.55,420.35558294657073
10.56,421.02147371589086
10.57,421.6855382416011
10.58,422.34774039358246
10.59,423.00804404171566
10.6,423.6664130558814
10.61,424.3228113059603
10.62,424.9772026618332
10.63,425.629550993381
10.64,426.2798201704842
10.65,426.9279740630235
10.66,427.5739765408797
10.67,428.2177914739336
10.68,428.859382732066
10.69,429.49871418515744
10.7,430.1357497030888
10.71,430.7704531557408
10.72,431.402788412994
10.73,432.0327193447291
10.74,432.6602098208273
10.75,433.2852237111687
10.76,433.9077248856347
10.77,434.5276772141056
10.78,435.14504456646216
10.79,435.7597908125852
10.8,436.37187982235554
10.81,436.98127546565365
10.82,437.5879416123605
10.83,438.1918421323567
10.84,438.792940895523
10.85,439.3912017717401
10.86,439.98658863088895
10.87,440.5790653428501
10.88,441.1685957775043
10.89,441.7551438047324
10.9,442.3386732944149
10.91,442.9191481164325
10.92,443.4965321406663
10.93,444.0707892369967
10.94,444.6418832753047
10.95,445.2097781254707
10.96,445.774437657376
10.97,446.3358257409007
10.98,446.8939062459257
10.99,447.4486430423319
11.0,448.0
11.01,448.5479453081879
11.02,449.09246443366186
11.03,449.63354716256566
11.04,450.1711832810431
11.05,450.70536257523753
11.06,451.2360748312928
11.07,451.76330983535206
11.08,452.2870573735594
11.09,452.80730723205846
11.1,453.3240491969925
11.11,453.8372730545056
11.12,454.3469685907409
11.13,454.85312559184246
11.14,455.3557338439536
11.15,455.8547831332181
11.16,456.3502632457794
11.17,456.8421639677813
11.18,457.3304750853674
11.19,457.8151863846814
11.2,458.2962876518666
11.21,458.7737686730671
11.22,459.247619234426
11.23,459.7178291220873
11.24,460.1843881221945
11.25,460.6472860208911
11.26,461.106512604321
11.27,461.5620576586277
11.28,462.0139109699546
11.29,462.4620623244457
11.3,462.9065015082445
11.31,463.3472183074944
11.32,463.7842025083392
11.33,464.2174438969225
11.34,464.6469322593879
11.35,465.0726573818791
11.36,465.4946090505396
11.37,465.9127770515132
11.38,466.32715117094335
11.39,466.73772119497386
11.4,467.1444769097481
11.41,467.5474081014098
11.42,467.9465045561028
11.43,468.3417560599702
11.44,468.73315239915627
11.45,469.1206833598041
11.46,469.5043387280577
11.47,469.8841082900604
11.48,470.259981831956
11.49,470.631949139888
11.5,471.0
11.51,471.3641307316693
11.52,471.7243637872072
11.53,472.0807281521582
11.54,472.4332528120673
11.55,472.7819667524793
11.56,473.1268989589388
11.57,473.4680784169906
11.58,473.80553411217977
11.59,474.1392950300506
11.6,474.46939015614834
11.61,474.7958484760175
11.62,475.1186989752029
11.63,475.4379706392493
11.64,475.7536924537016
11.65,476.0658934041044
11.66,476.3746024760027
11.67,476.679848654941
11.68,476.9816609264643
11.69,477.2800682761174
11.7,477.5750996894448
11.71,477.8667841519916
11.72,478.1551506493024
11.73,478.44022816692194
11.74,478.7220456903951
11.75,479.0006322052666
11.76,479.2760166970813
11.77,479.548228151384
11.78,479.8172955537193
11.79,480.0832478896321
11.8,480.3461141446672
11.81,480.6059233043692
11.82,480.8627043542832
11.83,481.1164862799537
11.84,481.3672980669255
11.85,481.61516870074354
11.86,481.86012716695245
11.87,482.102202451097
11.88,482.3414235387222
11.89,482.5778194153726
11.9,482.8114190665929
11.91,483.0422514779283
11.92,483.2703456349231
11.93,483.4957305231221
11.94,483.71843512807055
11.95,483.9384884353128
11.96,484.15591943039374
11.97,484.3707570988581
11.98,484.5830304262508
11.99,484.7927683981165
12.0,485.0
12.01,485.2047557651349
12.02,485.4070724175096
12.03,485.6069882288015
12.04,485.8045414706877
12.05,485.9997704148456
12.06,486.1927133329525
12.07,486.3834084966853
12.08,486.5718941777218
12.09,486.758208647739
12.1,486.9423901784142
12.11,487.1244770414247
12.12,487.3045075084476
12.13,487.4825198511604
12.14,487.6585523412401
12.15,487.8326432503644
12.16,488.00483085021006
12.17,488.1751534124546
12.18,488.3436492087753
12.19,488.5103565108494
12.2,488.6753135903543
12.21,488.838558718967
12.22,489.0001301683649
12.23,489.1600662102253
12.24,489.3184051162253
12.25,489.4751851580424
12.26,489.6304446073538
12.27,489.7842217358368
12.28,489.93655481516834
12.29,490.0874821170261
12.3,490.2370419130873
12.31,490.385272475029
12.32,490.5322120745285
12.33,490.6778989832632
12.34,490.8223714729102
12.35,490.9656678151471
12.36,491.10782628165066
12.37,491.24888514409855
12.38,491.388882674168
12.39,491.5278571435361
12.4,491.66584682388014
12.41,491.8028899868775
12.42,491.93902490420544
12.43,492.0742898475411
12.44,492.208723088562
12.45,492.34236289894505
12.46,492.4752475503678
12.47,492.6074153145074
12.48,492.7389044630411
12.49,492.8697532676463
12.5,493.0
12.51,493.1296702077912
12.52,493.25873854275454
12.53,493.3871669326362
12.54,493.5149173051821
12.55,493.6419515881387
12.56,493.768231709252
12.57,493.893719596268
12.58,494.0183771769332
12.59,494.1421663789935
12.6,494.2650491301951
12.61,494.3869873582842
12.62,494.5079429910069
12.63,494.62787795610944
12.64,494.746754181338
12.65,494.86453359443857
12.66,494.98117812315735
12.67,495.0966496952407
12.68,495.2109102384345
12.69,495.323921680485
12.7,495.4356459491384
12.71,495.5460449721408
12.72,495.6550806772384
12.73,495.7627149921773
12.74,495.8689098447037
12.75,495.9736271625638
12.76,496.0768288735037
12.77,496.1784769052695
12.78,496.2785331856073
12.79,496.3769596422635
12.8,496.4737182029841
12.81,496.5687707955153
12.82,496.6620793476032
12.83,496.7536057869938
12.84,496.8433120414337
12.85,496.9311600386687
12.86,497.0171117064449
12.87,497.1011289725086
12.88,497.18317376460607
12.89,497.26320801048337
12.9,497.34119363788665
12.91,497.41709257456193
12.92,497.4908667482555
12.93,497.56247808671344
12.94,497.63188851768206
12.95,497.6990599689073
12.96,497.7639543681355
12.97,497.8265336431128
12.98,497.88675972158507
12.99,497.9445945312988
13.0,498.0
13.01,498.05295540370025
13.02,498.1035094114722
13.03,498.1517280406542
13.04,498.197677308584
13.05,498.2414232326
13.06,498.2830318300403
13.07,498.3225691182427
