wind_speed,Südwind S-77
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.76,0.0
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
3.0,0.0
3.01,0.0
3.02,0.0
3.03,0.0
3.04,0.0
3.05,0.0
3.06,0.0
3.07,0.0
3.08,0.0
3.09,0.0
3.1,0.0
3.11,0.0
3.12,0.0
3.13,0.0
3.14,0.0
3.15,0.0
3.16,0.0
3.17,0.0
3.18,0.0
3.19,0.0
3.2,0.0
3.21,0.0
3.22,0.0
3.23,0.0
3.24,0.0
3.25,0.0
3.26,0.0
3.27,0.0
3.28,0.0
3.29,0.0
3.3,0.0
3.31,0.0
3.32,0.0
3.33,0.0
3.34,0.0
3.35,0.0
3.36,0.0
3.37,0.0
3.38,0.0
3.39,0.0
3.4,0.0
3.41,0.0
3.42,0.0
3.43,0.0
3.44,0.0
3.45,0.0
3.46,0.0
3.47,0.0
3.48,0.0
3.49,0.0
3.5,19.53
3.51,19.959665166011003
3.52,20.393424321960747
3.53,20.831284692544337
3.54,21.27325350245692
3.55,21.7193379763936
3.56,22.169545339049527
3.57,22.62388281511981
3.58,23.082357629299608
3.59,23.544977006284007
3.6,24.01174817076818
3.61,24.482678347447205
3.62,24.957774761016267
3.63,25.43704463617044
3.64,25.92049519760489
3.65,26.408133670014717
3.66,26.899967278095072
3.67,27.396003246541067
3.68,27.896248800047857
3.69,28.40071116331052
3.7,28.90939756102424
3.71,29.422315217884098
3.72,29.93947135858527
3.73,30.46087320782283
3.74,30.98652799029196
3.75,31.516442930687724
3.76,32.0506252537053
3.77,32.58908218403982
3.78,33.13182094638638
3.79,33.67884876544015
3.8,34.23017286589619
3.81,34.785800472449715
3.82,35.34573880979576
3.83,35.909995102629544
3.84,36.47857657564612
3.85,37.05149045354067
3.86,37.62874396100828
3.87,38.21034432274411
3.88,38.79629876344326
3.89,39.386614507800914
3.9,39.98129878051211
3.91,40.58035880627207
3.92,41.18380180977584
3.93,41.79163501571861
3.94,42.40386564879546
3.95,43.02050093370158
3.96,43.641548095132016
3.97,44.26701435778197
3.98,44.89690694634653
3.99,45.53123308552084
4.0,46.17
4.01,46.81321491447916
4.02,47.460885053653456
4.03,48.11301764221805
4.04,48.769619904868
4.05,49.43069906629843
4.06,50.09626235120452
4.07,50.76631698428143
4.08,51.44087019022417
4.09,52.11992919372794
4.1,52.80350121948786
4.11,53.49159349219913
4.12,54.18421323655674
4.13,54.88136767725589
4.14,55.5830640389917
4.15,56.28930954645936
4.16,57.00011142435389
4.17,57.71547689737046
4.18,58.4354131902042
4.19,59.15992752755034
4.2,59.88902713410381
4.21,60.62271923455986
4.22,61.36101105361359
4.23,62.10390981596022
4.24,62.85142274629472
4.25,63.603557069312274
4.26,64.36032000970803
4.27,65.12171879217715
4.28,65.88776064141477
4.29,66.65845278211592
4.3,67.43380243897575
4.31,68.21381683668946
4.32,68.99850319995218
4.33,69.78786875345894
4.34,70.58192072190494
4.35,71.38066632998526
4.36,72.18411280239515
4.37,72.99226736382957
4.38,73.80513723898373
4.39,74.62272965255276
4.4,75.44505182923184
4.41,76.27211099371601
4.42,77.10391437070038
4.43,77.94046918488016
4.44,78.78178266095051
4.45,79.62786202360641
4.46,80.47871449754308
4.47,81.33434730745563
4.48,82.19476767803928
4.49,83.05998283398901
4.5,83.93
4.51,84.80480877607225
4.52,85.6843282634253
4.53,86.56845993858352
4.54,87.45710527807115
4.55,88.35016575841261
4.56,89.2475428561323
4.57,90.1491380477546
4.58,91.05485280980376
4.59,91.9645886188042
4.6,92.87824695128025
4.61,93.79572928375642
4.62,94.71693709275684
4.63,95.641771854806
4.64,96.5701350464282
4.65,97.50192814414795
4.66,98.43705262448944
4.67,99.37540996397708
4.68,100.3169016391352
4.69,101.26142912648832
4.7,102.2088939025606
4.71,103.15919744387644
4.72,104.11224122696026
4.73,105.06792672833647
4.74,106.0261554245293
4.75,106.98682879206316
4.76,107.94984830746242
4.77,108.91511544725144
4.78,109.88253168795464
4.79,110.85199850609624
4.8,111.82341737820067
4.81,112.79668978079232
4.82,113.77171719039562
4.83,114.74840108353474
4.84,115.72664293673412
4.85,116.70634422651814
4.86,117.68740642941124
4.87,118.66973102193764
4.88,119.65321948062171
4.89,120.6377732819879
4.9,121.6232939025606
4.91,122.60968281886402
4.92,123.59684150742254
4.93,124.58467144476062
4.94,125.57307410740268
4.95,126.56195097187285
4.96,127.55120351469564
4.97,128.54073321239537
4.98,129.53044154149651
4.99,130.52022997852322
5.0,131.51
5.01,132.49969582123163
5.02,133.48943261264515
5.03,134.479368283448
5.04,135.46966074284745
5.05,136.460467900051
5.06,137.45194766426613
5.07,138.44425794470033
5.08,139.43755665056085
5.09,140.43200169105523
5.1,141.4277509753909
5.11,142.4249624127754
5.12,143.423793912416
5.13,144.4244033835201
5.14,145.42694873529524
5.15,146.43158787694895
5.16,147.4384787176884
5.17,148.4477791667212
5.18,149.45964713325475
5.19,150.47424052649657
5.2,151.4917172556539
5.21,152.5122352299343
5.22,153.53595235854513
5.23,154.56302655069402
5.24,155.59361571558813
5.25,156.62787776243505
5.26,157.6659706004421
5.27,158.70805213881687
5.28,159.75428028676677
5.29,160.80481295349907
5.3,161.8598080482213
5.31,162.91942348014092
5.32,163.98381715846546
5.33,165.05314699240213
5.34,166.12757089115846
5.35,167.20724676394192
5.36,168.29233251995998
5.37,169.3829860684199
5.38,170.47936531852923
5.39,171.58162817949545
5.4,172.6899325605259
5.41,173.80443637082803
5.42,174.92529751960927
5.43,176.05267391607708
5.44,177.186723469439
5.45,178.3276040889022
5.46,179.4754736836743
5.47,180.63049016296264
5.48,181.79281143597487
5.49,182.96259541191813
5.5,184.14
5.51,185.3251531468352
5.52,186.5180629486676
5.53,187.71870753914845
5.54,188.9270650519288
5.55,190.14311362065996
5.56,191.36683137899303
5.57,192.59819646057943
5.58,193.83718699907013
5.59,195.08378112811627
5.6,196.3379569813692
5.61,197.5996926924802
5.62,198.8689663951002
5.63,200.14575622288044
5.64,201.43004030947225
5.65,202.72179678852683
5.66,204.02100379369517
5.67,205.32763945862857
5.68,206.64168191697829
5.69,207.96310930239557
5.7,209.2918997485313
5.71,210.6280313890369
5.72,211.9714823575636
5.73,213.32223078776252
5.74,214.68025481328476
5.75,216.0455325677816
5.76,217.41804218490427
5.77,218.7977617983039
5.78,220.1846695416317
5.79,221.57874354853888
5.8,222.97996195267655
5.81,224.388302887696
5.82,225.80374448724848
5.83,227.22626488498491
5.84,228.6558422145568
5.85,230.09245460961503
5.86,231.5360802038111
5.87,232.986697130796
5.88,234.4442835242209
5.89,235.9088175177371
5.9,237.38027724499588
5.91,238.8586408396482
5.92,240.3438864353453
5.93,241.83599216573853
5.94,243.33493616447893
5.95,244.84069656521777
5.96,246.3532515016061
5.97,247.87257910729528
5.98,249.39865751593652
5.99,250.93146486118087
6.0,252.47097927667957
6.01,254.01717889608372
6.02,255.5700418530447
6.03,257.1295462812138
6.04,258.69567031424174
6.05,260.2683920857801
6.06,261.84768972947995
6.07,263.43354137899263
6.08,265.02592516796904
6.09,266.6248192300605
6.1,268.2302016989183
6.11,269.8420507081936
6.12,271.46034439153743
6.13,273.0850608826012
6.14,274.7161783150359
6.15,276.35367482249296
6.16,277.9975285386233
6.17,279.64771759707827
6.18,281.304220131509
6.19,282.9670142755669
6.2,284.6360781629028
6.21,286.3113899271681
6.22,287.99292770201384
6.23,289.6806696210916
6.24,291.37459381805206
6.25,293.07467842654665
6.26,294.7809015802265
6.27,296.4932414127429
6.28,298.2116760577473
6.29,299.9361836488903
6.3,301.6667423198234
6.31,303.40333020419774
6.32,305.1459254356647
6.33,306.89450614787523
6.34,308.6490504744805
6.35,310.4095365491318
6.36,312.17594250548046
6.37,313.9482464771775
6.38,315.7264265978741
6.39,317.5104610012215
6.4,319.30032782087096
6.41,321.0960051904735
6.42,322.89747124368034
6.43,324.7047041141428
6.44,326.5176819355121
6.45,328.3363828414393
6.46,330.1607849655755
6.47,331.99086644157205
6.48,333.82660540308035
6.49,335.66797998375114
6.5,337.5149683172358
6.51,339.36754853718554
6.52,341.2256987772515
6.53,343.0893971710851
6.54,344.95862185233733
6.55,346.8333509546593
6.56,348.7135626117023
6.57,350.5992349571177
6.58,352.4903461245563
6.59,354.3868742476696
6.6,356.2887974601085
6.61,358.1960938955248
6.62,360.1087416875689
6.63,362.02671896989256
6.64,363.9500038761467
6.65,365.8785745399828
6.66,367.81240909505146
6.67,369.7514856750044
6.68,371.6957824134928
6.69,373.6452774441677
6.7,375.59994890068015
6.71,377.5597749166814
6.72,379.5247336258229
6.73,381.49480316175584
6.74,383.46996165813096
6.75,385.4501872485998
6.76,387.4354580668134
6.77,389.4257522464232
6.78,391.4210479210803
6.79,393.4213232244356
6.8,395.4265562901406
6.81,397.4367252518464
6.82,399.4518082432044
6.83,401.4717833978653
6.84,403.4966288494805
6.85,405.52632273170144
6.86,407.5608431781792
6.87,409.6001683225647
6.88,411.6442762985093
6.89,413.6931452396644
6.9,415.74675327968106
6.91,417.8050785522103
6.92,419.86809919090337
6.93,421.9357933294116
6.94,424.0081391013862
6.95,426.0851146404781
6.96,428.16669808033873
6.97,430.2528675546192
6.98,432.3436011969709
6.99,434.4388771410444
7.0,436.5386735204916
7.01,438.6429684689633
7.02,440.7517401201108
7.03,442.8649666075856
7.04,444.9826260650383
7.05,447.1046966261203
7.06,449.231156424483
7.07,451.3619835937775
7.08,453.4971562676549
7.09,455.6366525797664
7.1,457.7804506637631
7.11,459.92852865329655
7.12,462.0808646820176
7.13,464.2374368835775
7.14,466.3982233916274
7.15,468.5632023398189
7.16,470.7323518618026
7.17,472.9056500912301
7.18,475.0830751617523
7.19,477.2646052070208
7.2,479.4502183606864
7.21,481.6398927564002
7.22,483.83360652781374
7.23,486.0313378085782
7.24,488.2330647323446
7.25,490.43876543276417
7.26,492.648418043488
7.27,494.8620006981674
7.28,497.0794915304539
7.29,499.300868673998
7.3,501.52611026245125
7.31,503.75519442946495
7.32,505.9880993086902
7.33,508.2248030337781
7.34,510.4652837383799
7.35,512.7095195561467
7.36,514.9574886207299
7.37,517.2091690657804
7.38,519.4645390249498
7.39,521.7235766318889
7.4,523.9862600202491
7.41,526.2525673236815
7.42,528.5224766758373
7.43,530.7959662103677
7.44,533.0730140609242
7.45,535.3535983611572
7.46,537.6376972447187
7.47,539.9252888452595
7.48,542.216351296431
7.49,544.510862731884
7.5,546.8088012852701
7.51,549.1101450902403
7.52,551.4148722804456
7.53,553.722960989538
7.54,556.0343893511676
7.55,558.3491354989862
7.56,560.6671775666449
7.57,562.9884936877952
7.58,565.3130619960876
7.59,567.6408606251738
7.6,569.9718677087048
7.61,572.306061380332
7.62,574.6434197737062
7.63,576.9839210224791
7.64,579.3275432603012
7.65,581.6742646208245
7.66,584.0240632376998
7.67,586.3769172445781
7.68,588.7328047751106
7.69,591.0917039629492
7.7,593.4535929417441
7.71,595.818449845147
7.72,598.1862528068091
7.73,600.5569799603819
7.74,602.9306094395157
7.75,605.3071193778625
7.76,607.6864879090729
7.77,610.0686931667987
7.78,612.4537132846908
7.79,614.8415263964002
7.8,617.2321106355784
7.81,619.6254441358763
7.82,622.0215050309454
7.83,624.4202714544367
7.84,626.8217215400012
7.85,629.2258334212905
7.86,631.6325852319558
7.87,634.0419551056477
7.88,636.453921176018
7.89,638.8684615767178
7.9,641.2855544413982
7.91,643.7051779037101
7.92,646.1273100973051
7.93,648.5519291558342
7.94,650.9790132129488
7.95,653.4085404022996
7.96,655.8404888575384
7.97,658.2748367123158
7.98,660.7115621002837
7.99,663.1506431550927
8.0,665.592058010394
8.01,668.0357847998391
8.02,670.481801657079
8.03,672.930086715765
8.04,675.3806181095483
8.05,677.8333739720803
8.06,680.2883324370116
8.07,682.7454716379937
8.08,685.2047697086776
8.09,687.6662047827149
8.1,690.1297549937565
8.11,692.5953984754537
8.12,695.0631133614579
8.13,697.5328777854203
8.14,700.0046698809914
8.15,702.4784677818227
8.16,704.9542496215656
8.17,707.4319935338714
8.18,709.911677652391
8.19,712.3932801107755
8.2,714.8767790426766
8.21,717.3621525817454
8.22,719.8493788616325
8.23,722.3384360159895
8.24,724.8293021784674
8.25,727.3219554827178
8.26,729.8163740623914
8.27,732.3125360511398
8.28,734.8104195826139
8.29,737.310002790465
8.3,739.8112638083447
8.31,742.3141807699036
8.32,744.8187318087928
8.33,747.3248950586639
8.34,749.8326486531679
8.35,752.3419707259559
8.36,754.8528394106795
8.37,757.3652328409895
8.38,759.8791291505377
8.39,762.3945064729744
8.4,764.911342941951
8.41,767.4296166911192
8.42,769.9493058541295
8.43,772.4703885646339
8.44,774.9928429562831
8.45,777.5166471627278
8.46,780.0417793176207
8.47,782.5682175546117
8.48,785.0959400073518
8.49,787.6249248094932
8.5,790.1551500946865
8.51,792.6865939965829
8.52,795.2192346488339
8.53,797.75305018509
8.54,800.2880187390033
8.55,802.8241184442247
8.56,805.361327434405
8.57,807.8996238431959
8.58,810.438985804248
8.59,812.9793914512127
8.6,815.5208189177416
8.61,818.0632463374853
8.62,820.6066518440955
8.63,823.1510135712236
8.64,825.69630965252
8.65,828.2425182216363
8.66,830.7896174122236
8.67,833.3375853579329
8.68,835.8864001924159
8.69,838.4360400493233
8.7,840.9864830623068
8.71,843.5377073650177
8.72,846.0896910911063
8.73,848.6424123742243
8.74,851.1958493480228
8.75,853.7499801461531
8.76,856.3047829022663
8.77,858.8602357500138
8.78,861.4163168230465
8.79,863.9730042550159
8.8,866.5302761795733
8.81,869.0881107303692
8.82,871.6464860410554
8.83,874.2053802452828
8.84,876.7647714767027
8.85,879.324637868966
8.86,881.8849575557244
8.87,884.4457086706288
8.88,887.006869347331
8.89,889.5684177194811
8.9,892.1303319207309
8.91,894.6925900847314
8.92,897.255170345134
8.93,899.8180508355898
8.94,902.38120968975
8.95,904.944625041266
8.96,907.5082750237888
8.97,910.072137770969
8.98,912.6361914164588
8.99,915.2004140939088
9.0,917.7647839369704
9.01,920.3292790792946
9.02,922.8938776545328
9.03,925.458557796336
9.04,928.0232976383554
9.05,930.5880753142432
9.06,933.1528689576488
9.07,935.7176567022244
9.08,938.2824166816212
9.09,940.84712702949
9.1,943.4117658794826
9.11,945.9763113652494
9.12,948.540741620442
9.13,951.1050347787124
9.14,953.6691689737106
9.15,956.233122339088
9.16,958.796873008496
9.17,961.3603991155858
9.18,963.9236787940084
9.19,966.4866901774157
9.2,969.0494113994578
9.21,971.6118205937868
9.22,974.1738958940534
9.23,976.7356154339092
9.24,979.2969573470044
9.25,981.8578997669912
9.26,984.4184208275204
9.27,986.9784986622436
9.28,989.5381114048116
9.29,992.0972371888754
9.3,994.655854148087
9.31,997.2139404160964
9.32,999.771474126556
9.33,1002.328433413116
9.34,1004.884796409428
9.35,1007.4405412491436
9.36,1009.9956460659132
9.37,1012.5500889933884
9.38,1015.1038481652212
9.39,1017.6569017150612
9.4,1020.2092277765604
9.41,1022.76080448337
9.42,1025.311609969141
9.43,1027.861622367525
9.44,1030.4108198121723
9.45,1032.9591804367356
9.46,1035.5066823748652
9.47,1038.0533037602115
9.48,1040.5990227264272
9.49,1043.1438174071625
9.5,1045.6876659360687
9.51,1048.230546446797
9.52,1050.7724370729989
9.53,1053.3133159483257
9.54,1055.853161206428
9.55,1058.391950980958
9.56,1060.929663405566
9.57,1063.466276613903
9.58,1066.0017687396205
9.59,1068.53611791637
9.6,1071.0693022778023
9.61,1073.6012999575687
9.62,1076.1320890893207
9.63,1078.6616478067097
9.64,1081.1899542433855
9.65,1083.7169865330009
9.66,1086.2427228092065
9.67,1088.7671412056527
9.68,1091.2902198559918
9.69,1093.8119368938744
9.7,1096.332270452952
9.71,1098.851198666876
9.72,1101.3686996692973
9.73,1103.8847515938662
9.74,1106.3993325742354
9.75,1108.9124207440557
9.76,1111.4239942369773
9.77,1113.9340311866522
9.78,1116.4425097267315
9.79,1118.9494079908668
9.8,1121.454704112709
9.81,1123.9583762259083
9.82,1126.4604024641178
9.83,1128.960760960987
9.84,1131.459429850168
9.85,1133.9563872653114
9.86,1136.451611340069
9.87,1138.945080208092
9.88,1141.4367720030314
9.89,1143.9266648585374
9.9,1146.4147369082627
9.91,1148.9009662858575
9.92,1151.3853311249736
9.93,1153.867809559262
9.94,1156.3483797223737
9.95,1158.8270197479603
9.96,1161.303707769673
9.97,1163.778421921162
9.98,1166.2511403360795
9.99,1168.7218411480767
10.0,1171.190502490804
10.01,1173.6571024979137
10.02,1176.1216193030557
10.03,1178.584031039882
10.04,1181.044315842044
10.05,1183.5024518431928
10.06,1185.9584171769786
10.07,1188.412189977054
10.08,1190.8637483770688
10.09,1193.313070510675
10.1,1195.7601345115245
10.11,1198.2049185132664
10.12,1200.647400649554
10.13,1203.087559054038
10.14,1205.5253718603688
10.15,1207.9608172021983
10.16,1210.3938732131771
10.17,1212.8245180269569
10.18,1215.2527297771887
10.19,1217.6784865975235
10.2,1220.101766621613
10.21,1222.5225479831083
10.22,1224.94080881566
10.23,1227.35652725292
10.24,1229.769681428539
10.25,1232.180249476168
10.26,1234.5882095294587
10.27,1236.9935397220625
10.28,1239.39621818763
10.29,1241.7962230598123
10.3,1244.193532472262
10.31,1246.5881245586284
10.32,1248.9799774525634
10.33,1251.3690692877185
10.34,1253.7553781977444
10.35,1256.138882316293
10.36,1258.5195597770148
10.37,1260.897388713561
10.38,1263.2723472595835
10.39,1265.6444135487332
10.4,1268.0135657146604
10.41,1270.3797818910175
10.42,1272.743040211455
10.43,1275.1033188096242
10.44,1277.460595819177
10.45,1279.8148493737629
10.46,1282.1660576070356
10.47,1284.5141986526437
10.48,1286.85925064424
10.49,1289.201191715475
10.5,1291.54
10.51,1293.8755968085477
10.52,1296.207676160174
10.53,1298.5358752510176
10.54,1300.8598312772156
10.55,1303.1791814349076
10.56,1305.4935629202282
10.57,1307.802612929317
10.58,1310.105968658312
10.59,1312.4032673033507
10.6,1314.6941460605708
10.61,1316.97824212611
10.62,1319.2551926961062
10.63,1321.524634966698
10.64,1323.7862061340215
10.65,1326.0395433942158
10.66,1328.2842839434174
10.67,1330.520064977766
10.68,1332.746523693398
10.69,1334.963297286452
10.7,1337.1700229530647
10.71,1339.3663378893757
10.72,1341.5518792915202
10.73,1343.726284355638
10.74,1345.8891902778664
10.75,1348.0402342543427
10.76,1350.1790534812053
10.77,1352.305285154592
10.78,1354.41856647064
10.79,1356.518534625488
10.8,1358.6048268152736
10.81,1360.6770802361334
10.82,1362.7349320842063
10.83,1364.7780195556295
10.84,1366.805979846542
10.85,1368.81845015308
10.86,1370.8150676713822
10.87,1372.7954695975868
10.88,1374.7592931278307
10.89,1376.7061754582517
10.9,1378.635753784988
10.91,1380.5476653041774
10.92,1382.4415472119572
10.93,1384.3170367044656
10.94,1386.1737709778408
10.95,1388.0113872282195
10.96,1389.829522651741
10.97,1391.6278144445416
10.98,1393.40589980276
10.99,1395.1634159225334
11.0,1396.9
11.01,1398.615394968221
11.02,1400.309766707951
11.03,1401.9833868368682
11.04,1403.63652697265
11.05,1405.269458732976
11.06,1406.8824537355226
11.07,1408.4757835979683
11.08,1410.049719937992
11.09,1411.604534373271
11.1,1413.140498521484
11.11,1414.6578840003085
11.12,1416.1569624274225
11.13,1417.6380054205051
11.14,1419.1012845972332
11.15,1420.5470715752858
11.16,1421.97563797234
11.17,1423.387255406075
11.18,1424.7821954941678
11.19,1426.1607298542974
11.2,1427.5231301041413
11.21,1428.869667861378
11.22,1430.2006147436853
11.23,1431.5162423687414
11.24,1432.816822354224
11.25,1434.1026263178114
11.26,1435.3739258771825
11.27,1436.6309926500142
11.28,1437.8740982539848
11.29,1439.1035143067734
11.3,1440.3195124260571
11.31,1441.522364229514
11.32,1442.712341334823
11.33,1443.8897153596606
11.34,1445.0547579217064
11.35,1446.207740638638
11.36,1447.3489351281332
11.37,1448.4786130078703
11.38,1449.597045895528
11.39,1450.7045054087837
11.4,1451.801263165315
11.41,1452.887590782801
11.42,1453.9637598789195
11.43,1455.030042071348
11.44,1456.086708977765
11.45,1457.134032215849
11.46,1458.1722834032776
11.47,1459.201734157729
11.48,1460.222656096881
11.49,1461.235320838412
11.5,1462.24
11.51,1463.2369085985686
11.52,1464.2260352480223
11.53,1465.2073119615106
11.54,1466.1806707521837
11.55,1467.1460436331913
11.56,1468.1033626176836
11.57,1469.0525597188102
11.58,1469.993566949721
11.59,1470.9263163235655
11.6,1471.8507398534944
11.61,1472.7667695526568
11.62,1473.674337434203
11.63,1474.573375511283
11.64,1475.4638157970462
11.65,1476.3455903046429
11.66,1477.2186310472227
11.67,1478.0828700379354
11.68,1478.938239289931
11.69,1479.7846708163595
11.7,1480.6220966303706
11.71,1481.4504487451145
11.72,1482.2696591737404
11.73,1483.079659929399
11.74,1483.880383025239
11.75,1484.6717604744117
11.76,1485.4537242900662
11.77,1486.226206485352
11.78,1486.98913907342
11.79,1487.7424540674192
11.8,1488.4860834805
11.81,1489.219959325812
11.82,1489.944013616505
11.83,1490.6581783657286
11.84,1491.3623855866333
11.85,1492.0565672923692
11.86,1492.740655496085
11.87,1493.4145822109313
11.88,1494.0782794500583
11.89,1494.7316792266156
11.9,1495.3747135537528
11.91,1496.00731444462
11.92,1496.629413912367
11.93,1497.2409439701437
11.94,1497.8418366310998
11.95,1498.4320239083854
11.96,1499.0114378151502
11.97,1499.5800103645445
11.98,1500.1376735697174
11.99,1500.6843594438192
12.0,1501.22
12.01,1501.7445693575048
12.02,1502.2582100599611
12.03,1502.7611067570906
12.04,1503.2534440986158
12.05,1503.73540673426
12.06,1504.2071793137447
12.07,1504.6689464867925
12.08,1505.120892903126
12.09,1505.5632032124677
12.1,1505.99606206454
12.11,1506.4196541090653
12.12,1506.8341639957653
12.13,1507.239776374364
12.14,1507.6366758945828
12.15,1508.0250472061443
12.16,1508.4050749587711
12.17,1508.776943802185
12.18,1509.1408383861092
12.19,1509.496943360266
12.2,1509.8454433743773
12.21,1510.186523078166
12.22,1510.5203671213544
12.23,1510.8471601536653
12.24,1511.1670868248204
12.25,1511.4803317845428
12.26,1511.7870796825543
12.27,1512.0875151685784
12.28,1512.3818228923362
12.29,1512.6701875035508
12.3,1512.952793651945
12.31,1513.2298259872405
12.32,1513.5014691591605
12.33,1513.7679078174262
12.34,1514.0293266117612
12.35,1514.2859101918878
12.36,1514.5378432075277
12.37,1514.785310308404
12.38,1515.0284961442392
12.39,1515.2675853647554
12.4,1515.5027626196752
12.41,1515.7342125587206
12.42,1515.9621198316147
12.43,1516.1866690880793
12.44,1516.4080449778376
12.45,1516.6264321506114
12.46,1516.8420152561232
12.47,1517.054978944096
12.48,1517.265507864251
12.49,1517.4737866663115
12.5,1517.68
12.51,1517.884299251412
12.52,1518.086702752135
12.53,1518.2871955701285
12.54,1518.4857627733534
12.55,1518.6823894297706
12.56,1518.87706060734
12.57,1519.0697613740217
12.58,1519.2604767977768
12.59,1519.4491919465652
12.6,1519.6358918883475
12.61,1519.8205616910843
12.62,1520.003186422735
12.63,1520.1837511512615
12.64,1520.3622409446234
12.65,1520.5386408707816
12.66,1520.7129359976952
12.67,1520.8851113933258
12.68,1521.0551521256336
12.69,1521.2230432625788
12.7,1521.388769872122
12.71,1521.552317022223
12.72,1521.7136697808428
12.73,1521.872813215942
12.74,1522.0297323954803
12.75,1522.184412387419
12.76,1522.336838259717
12.77,1522.4869950803368
12.78,1522.6348679172368
12.79,1522.7804418383785
12.8,1522.9237019117224
12.81,1523.064633205228
12.82,1523.2032207868567
12.83,1523.3394497245683
12.84,1523.4733050863233
12.85,1523.6047719400824
12.86,1523.7338353538053
12.87,1523.860480395453
12.88,1523.984692132986
12.89,1524.1064556343642
12.9,1524.2257559675486
12.91,1524.3425782004988
12.92,1524.456907401176
12.93,1524.56872863754
12.94,1524.6780269775518
12.95,1524.784787489171
12.96,1524.8889952403588
12.97,1524.9906352990752
12.98,1525.0896927332806
12.99,1525.186152610935
13.0,1525.28
13.01,1525.3712336368476
13.02,1525.459906931501
13.03,1525.546086962397
13.04,1525.629840807971
13.05,1525.7112355466595
13.06,1525.7903382568977
13.07,1525.8672160171218
13.08,1525.9419359057686
13.09,1526.0145650012728
13.1,1526.0851703820713
13.11,1526.1538191265995
13.12,1526.2205783132936
13.13,1526.2855150205896
13.14,1526.3486963269236
13.15,1526.4101893107318
13.16,1526.4700610504494
13.17,1526.5283786245127
13.18,1526.5852091113577
13.19,1526.6406195894203
13.2,1526.694677137137
13.21,1526.747448832943
13.22,1526.7990017552745
13.23,1526.849402982568
13.24,1526.8987195932589
13.25,1526.947018665783
13.26,1526.994367278577
13.27,1527.0408325100766
13.28,1527.086481438717
13.29,1527.1313811429354
13.3,1527.175598701167
13.31,1527.219201191848
