wind_speed,AN Bonus 1300/62
8.15,429.65332061598
8.16,431.16028022240033
8.17,432.6700551600296
8.18,434.1826451945361
8.19,435.6980500915882
8.2,437.21626961685416
8.21,438.7373035360025
8.22,440.2611516147011
8.23,441.7878136186184
8.24,443.3172893134227
8.25,444.8495784647824
8.26,446.3846808383658
8.27,447.92259619984105
8.28,449.46332431487673
8.29,451.0068649491408
8.3,452.5532178683019
8.31,454.1023828380281
8.32,455.6543596239874
8.33,457.2091479918487
8.34,458.76674770727993
8.35,460.3271585359496
8.36,461.8903802435258
8.37,463.45641259567685
8.38,465.0252553580716
8.39,466.5969082963774
8.4,468.1713711762631
8.41,469.7486437633969
8.42,471.32872582344703
8.43,472.9116171220821
8.44,474.49731742497
8.45,476.0858264977792
8.46,477.67714410617833
8.47,479.2712700158351
8.48,480.868203992418
8.49,482.4679458015954
8.5,484.0704952090357
8.51,485.6758519804071
8.52,487.28401588137785
8.53,488.8949866776162
8.54,490.50876413479057
8.55,492.1253480185696
8.56,493.7447380946208
8.57,495.366934128613
8.58,496.9919358862144
8.59,498.61974313309327
8.6,500.2503556349177
8.61,501.8837731573564
8.62,503.5199954660774
8.63,505.15902232674944
8.64,506.80085350504
8.65,508.4454887666179
8.66,510.0929278771516
8.67,511.7431706023088
8.68,513.3962167077584
8.69,515.0520659591683
8.7,516.7107181222069
8.71,518.3721729625431
8.72,520.0364302458443
8.73,521.7034897377789
8.74,523.3733512040158
8.75,525.0460144102227
8.76,526.7214791220681
8.77,528.3997451052205
8.78,530.0808121253478
8.79,531.764679948119
8.8,533.4513483392018
8.81,535.1408170642644
8.82,536.8330858889755
8.83,538.5281545790031
8.84,540.2260229000156
8.85,541.9266906176814
8.86,543.6301574976687
8.87,545.3364233056458
8.88,547.0454878072812
8.89,548.757350768243
8.9,550.4720119541993
8.91,552.1894711308186
8.92,553.9097280637692
8.93,555.6327825187195
8.94,557.3586342613378
8.95,559.0872830572921
8.96,560.8187286722513
8.97,562.552970871883
8.98,564.2900094218558
8.99,566.029844087838
9.0,567.7724746354978
9.01,569.5179008305037
9.02,571.2661224385238
9.03,573.0171392252264
9.04,574.7709509562801
9.05,576.5275573973531
9.06,578.2869583141132
9.07,580.0491534722294
9.08,581.8141426373693
9.09,583.5819255752019
9.1,585.352502051395
9.11,587.1258718316171
9.12,588.9020346815364
9.13,590.6809903668217
9.14,592.4627386531404
9.15,594.2472793061613
9.16,596.0346120915527
9.17,597.824736774983
9.18,599.6176531221203
9.19,601.4133608986326
9.2,603.2118598701888
9.21,605.0131498024574
9.22,606.8172304611059
9.23,608.6241016118028
9.24,610.4337630202166
9.25,612.2462144520155
9.26,614.0614556728679
9.27,615.879486448442
9.28,617.700306544406
9.29,619.5239157264285
9.3,621.3503137601779
9.31,623.1795004113219
9.32,625.0114754455292
9.33,626.8462386284679
9.34,628.6837897258064
9.35,630.5241285032131
9.36,632.3672547263561
9.37,634.213168160904
9.38,636.0618685725251
9.39,637.9133557268872
9.4,639.767629389659
9.41,641.6246893265086
9.42,643.4845353031044
9.43,645.3471670851146
9.44,647.2125844382078
9.45,649.0807871280521
9.46,650.951774920316
9.47,652.8255475806673
9.48,654.7021048747746
9.49,656.5814465683063
9.5,658.4635724269303
9.51,660.3484822163155
9.52,662.2361757021298
9.53,664.1266526500414
9.54,666.0199128257188
9.55,667.9159559948308
9.56,669.8147819230446
9.57,671.7163903760292
9.58,673.6207811194528
9.59,675.5279539189836
9.6,677.4379085402901
9.61,679.3506447490403
9.62,681.2661623109027
9.63,683.1844609915458
9.64,685.1055405566375
9.65,687.0294007718463
9.66,688.9560414028402
9.67,690.885462215288
9.68,692.8176629748577
9.69,694.7526434472175
9.7,696.6904033980359
9.71,698.6309425929816
9.72,700.574260797722
9.73,702.5203577779257
9.74,704.4692332992613
9.75,706.420887127397
9.76,708.3753190280008
9.77,710.3325287667415
9.78,712.2925161092869
9.79,714.2552808213055
9.8,716.2208226684663
9.81,718.1891414164362
9.82,720.1602368308844
9.83,722.1341086774792
9.84,724.1107567218883
9.85,726.0901807297805
9.86,728.0723804668243
9.87,730.0573556986873
9.88,732.0451061910389
9.89,734.0356317095461
9.9,736.0289320198781
9.91,738.0250068877026
9.92,740.0238560786884
9.93,742.0254793585035
9.94,744.0298764928162
9.95,746.0370472472953
9.96,748.0469913876085
9.97,750.059708679424
9.98,752.0751988884107
9.99,754.0934617802365
10.0,756.1144971205697
10.01,758.1383046750786
10.02,760.1648842094316
10.03,762.1942354892972
10.04,764.2263582803432
10.05,766.2612523482388
10.06,768.2989174586511
10.07,770.3393533772489
10.08,772.3825598697007
10.09,774.4285367016747
10.1,776.477283638839
10.11,778.5288004468622
10.12,780.5830868914123
10.13,782.6401427381583
10.14,784.6999677527674
10.15,786.7625617009085
10.16,788.8279243482499
10.17,790.8960554604599
10.18,792.9669548032068
10.19,795.0406221421587
10.2,797.1170572429838
10.21,799.1962598713515
10.22,801.2782297929285
10.23,803.362966773384
10.24,805.450470578386
10.25,807.5407409736031
10.26,809.6337777247031
10.27,811.729580597355
10.28,813.8281493572266
10.29,815.9294837699863
10.3,818.0335836013029
10.31,820.1404486168436
10.32,822.2500785822773
10.33,824.3624732632726
10.34,826.4776324254973
10.35,828.5955558346199
10.36,830.7162432563088
10.37,832.839694456232
10.38,834.9659092000587
10.39,837.0948872534558
10.4,839.2266283820924
10.41,841.361132351637
10.42,843.4983989277571
10.43,845.6384278761216
10.44,847.781218962399
10.45,849.9267719522569
10.46,852.0750866113647
10.47,854.2261627053894
10.48,856.38
10.49,858.5365095841083
10.5,860.6952478396003
10.51,862.8556824716065
10.52,865.0172811852564
10.53,867.1795116856802
10.54,869.3418416780074
10.55,871.5037388673687
10.56,873.6646709588931
10.57,875.8241056577111
10.58,877.9815106689523
10.59,880.1363536977467
10.6,882.2881024492243
10.61,884.4362246285151
10.62,886.5801879407488
10.63,888.7194600910559
10.64,890.8535087845655
10.65,892.9818017264076
10.66,895.1038066217128
10.67,897.2189911756103
10.68,899.3268230932306
10.69,901.4267700797028
10.7,903.518299840158
10.71,905.6008800797254
10.72,907.673978503535
10.73,909.7370628167164
10.74,911.7896007244
10.75,913.8310599317156
10.76,915.8609081437928
10.77,917.878613065762
10.78,919.8836424027528
10.79,921.8754638598956
10.8,923.85354514232
10.81,925.8173539551556
10.82,927.7663580035324
10.83,929.7000249925804
10.84,931.61782262743
10.85,933.5192186132105
10.86,935.403680655052
10.87,937.2706764580846
10.88,939.1196737274385
10.89,940.9501401682428
10.9,942.7615434856278
10.91,944.5533513847232
10.92,946.3250315706596
10.93,948.076051748566
10.94,949.8058796235732
10.95,951.5139829008108
10.96,953.1998292854088
10.97,954.8628864824966
10.98,956.5026221972043
10.99,958.118504134662
11.0,959.71
11.01,961.276777942989
11.02,962.819307891966
11.03,964.3382602199096
11.04,965.8343052997976
11.05,967.3081135046092
11.06,968.7603552073216
11.07,970.1917007809132
11.08,971.6028205983632
11.09,972.9943850326488
11.1,974.3670644567492
11.11,975.7215292436416
11.12,977.0584497663056
11.13,978.3784963977188
11.14,979.682339510859
11.15,980.9706494787054
11.16,982.2440966742356
11.17,983.5033514704284
11.18,984.7490842402616
11.19,985.9819653567134
11.2,987.2026651927628
11.21,988.411854121388
11.22,989.6102025155664
11.23,990.7983807482768
11.24,991.9770591924978
11.25,993.1469082212072
11.26,994.3085982073836
11.27,995.4627995240052
11.28,996.6101825440498
11.29,997.7514176404966
11.3,998.8871751863236
11.31,1000.018125554508
11.32,1001.1449391180296
11.33,1002.268286249866
11.34,1003.3888373229956
11.35,1004.5072627103964
11.36,1005.624232785047
11.37,1006.7404179199254
11.38,1007.8564884880104
11.39,1008.9731148622795
11.4,1010.0909674157118
11.41,1011.2107165212852
11.42,1012.3330325519776
11.43,1013.4585858807682
11.44,1014.588046880634
11.45,1015.7220859245548
11.46,1016.8613733855076
11.47,1018.0065796364717
11.48,1019.1583750504244
11.49,1020.3174300003444
11.5,1021.4844148592103
11.51,1022.66
11.52,1023.8446993544928
11.53,1025.038401089671
11.54,1026.240836931318
11.55,1027.451738605217
11.56,1028.670837837152
11.57,1029.897866352905
11.58,1031.13255587826
11.59,1032.374638139
11.6,1033.6238448609083
11.61,1034.8799077697693
11.62,1036.1425585913648
11.63,1037.4115290514787
11.64,1038.6865508758942
11.65,1039.9673557903948
11.66,1041.2536755207632
11.67,1042.5452417927836
11.68,1043.8417863322386
11.69,1045.1430408649114
11.7,1046.4487371165858
11.71,1047.7586068130452
11.72,1049.072381680072
11.73,1050.3897934434503
11.74,1051.7105738289629
11.75,1053.0344545623932
11.76,1054.361167369525
11.77,1055.6904439761406
11.78,1057.0220161080244
11.79,1058.3556154909586
11.8,1059.6909738507277
11.81,1061.027822913114
11.82,1062.365894403901
11.83,1063.704920048872
11.84,1065.0446315738104
11.85,1066.3847607044995
11.86,1067.7250391667228
11.87,1069.0651986862629
11.88,1070.404970988904
11.89,1071.7440878004288
11.9,1073.0822808466205
11.91,1074.4192818532624
11.92,1075.754822546138
11.93,1077.0886346510308
11.94,1078.4204498937236
11.95,1079.75
11.96,1081.0770488928847
11.97,1082.4014892843654
11.98,1083.7232460836722
11.99,1085.0422442000338
12.0,1086.3584085426808
12.01,1087.6716640208424
12.02,1088.981935543748
12.03,1090.2891480206274
12.04,1091.5932263607097
12.05,1092.894095473225
12.06,1094.1916802674025
12.07,1095.4859056524715
12.08,1096.7766965376622
12.09,1098.0639778322038
12.1,1099.347674445326
12.11,1100.627711286258
12.12,1101.9040132642297
12.13,1103.1765052884705
12.14,1104.44511226821
12.15,1105.709759112677
12.16,1106.9703707311023
12.17,1108.2268720327147
12.18,1109.479187926744
12.19,1110.7272433224198
12.2,1111.970963128971
12.21,1113.2102722556283
12.22,1114.445095611621
12.23,1115.675358106177
12.24,1116.900984648528
12.25,1118.1219001479024
12.26,1119.3380295135305
12.27,1120.5492976546404
12.28,1121.755629480463
12.29,1122.9569499002278
12.3,1124.1531838231638
12.31,1125.344256158501
12.32,1126.530091815468
12.33,1127.7106157032952
12.34,1128.885752731212
12.35,1130.055427808448
12.36,1131.2195658442329
12.37,1132.3780917477957
12.38,1133.530930428367
12.39,1134.6780067951745
12.4,1135.8192457574494
12.41,1136.9545722244204
12.42,1138.0839111053176
12.43,1139.2071873093705
12.44,1140.324325745808
12.45,1141.43525132386
12.46,1142.5398889527569
12.47,1143.638163541727
12.48,1144.73
12.49,1145.8153295428283
12.5,1146.8941086095526
12.51,1147.9662999455368
12.52,1149.031866296143
12.53,1150.0907704067356
12.54,1151.142975022678
12.55,1152.188442889333
12.56,1153.227136752064
12.57,1154.259019356234
12.58,1155.284053447207
12.59,1156.302201770346
12.6,1157.3134270710148
12.61,1158.3176920945757
12.62,1159.314959586393
12.63,1160.305192291829
12.64,1161.288352956248
12.65,1162.2644043250134
12.66,1163.2333091434878
12.67,1164.1950301570344
12.68,1165.1495301110176
12.69,1166.0967717508
12.7,1167.036717821745
12.71,1167.969331069216
12.72,1168.8945742385763
12.73,1169.812410075189
12.74,1170.7228013244178
12.75,1171.6257107316255
12.76,1172.5211010421765
12.77,1173.4089350014328
12.78,1174.2891753547583
12.79,1175.1617848475169
12.8,1176.0267262250711
