wind_speed,CRRC CWT1500-D83
3.09,3.3047164044509034
3.1,3.720274057469053
3.11,4.145485409230494
3.12,4.580345089860902
3.13,5.024847729485944
3.14,5.4789879582312935
3.15,5.942760406222613
3.16,6.416159703585596
3.17,6.899180480445857
3.18,7.391817366929136
3.19,7.894064993161066
3.2,8.405917989267333
3.21,8.927370985373578
3.22,9.458418611605522
3.23,9.999055498088778
3.24,10.549276274949085
3.25,11.10907557231203
3.26,11.67844802030334
3.27,12.257388249048708
3.28,12.845890888673724
3.29,13.443950569304157
3.3,14.051561921065588
3.31,14.668719574083758
3.32,15.295418158484278
3.33,15.93165230439286
3.34,16.577416641935148
3.35,17.23270580123686
3.36,17.897514412423586
3.37,18.571837105621093
3.38,19.25566851095498
3.39,19.94900325855096
3.4,20.65183597853464
3.41,21.364161301031785
3.42,22.085973856167985
3.43,22.817268274068965
3.44,23.55803918486035
3.45,24.30828121866787
3.46,25.067989005617108
3.47,25.83715717583385
3.48,26.615780359443647
3.49,27.40385318657226
3.5,28.2013702873453
3.51,29.008326291888466
3.52,29.82471583032745
3.53,30.65053353278786
3.54,31.485774029395458
3.55,32.33043195027582
3.56,33.18450192555469
3.57,34.0479785853577
3.58,34.92085655981053
3.59,35.803130479038835
3.6,36.694794973168335
3.61,37.59584467232461
3.62,38.50627420663344
3.63,39.42607820622042
3.64,40.35525130121127
3.65,41.29378812173159
3.66,42.24168329790714
3.67,43.1989314598635
3.68,44.16552723772644
3.69,45.141465261621526
3.7,46.126740161674526
3.71,47.12134656801102
3.72,48.12527911075679
3.73,49.138532420037365
3.74,50.16110112597856
3.75,51.192979858705925
3.76,52.23416324834517
3.77,53.28464592502205
3.78,54.3444225188621
3.79,55.41348765999111
3.8,56.49183597853464
3.81,57.579462104618486
3.82,58.67636066836819
3.83,59.78252629990952
3.84,60.89795362936808
3.85,62.0226372868696
3.86,63.156571902539696
3.87,64.29975210650409
3.88,65.45217252888838
3.89,66.61382779981835
3.9,67.78471254941955
3.91,68.96482140781775
3.92,70.15414900513854
3.93,71.35268997150766
3.94,72.56043893705072
3.95,73.77739053189345
3.96,75.00353938616144
3.97,76.23888012998046
3.98,77.48340739347607
3.99,78.73711580677407
4.0,80.0
4.01,81.2720505012334
4.02,82.5532414303688
4.03,83.84354280525473
4.04,85.14292464373926
4.05,86.45135696367097
4.06,87.76880978289816
4.07,89.09525311926932
4.08,90.4306569906326
4.09,91.77499141483646
4.1,93.12822640972928
4.11,94.49033199315954
4.12,95.86127818297538
4.13,97.24103499702524
4.14,98.62957245315758
4.15,100.0268605692208
4.16,101.43286936306303
4.17,102.8475688525328
4.18,104.27092905547848
4.19,105.7029199897485
4.2,107.143511673191
4.21,108.59267412365452
4.22,110.0503773589874
4.23,111.51659139703808
4.24,112.99128625565474
4.25,114.47443195268582
4.26,115.96599850597973
4.27,117.46595593338482
4.28,118.9742742527496
4.29,120.49092348192217
4.3,122.01587363875096
4.31,123.54909474108446
4.32,125.09055680677108
4.33,126.64022985365897
4.34,128.1980838995965
4.35,129.7640889624322
4.36,131.33821506001453
4.37,132.92043221019154
4.38,134.51071043081174
4.39,136.10901973972358
4.4,137.71533015477544
4.41,139.3296116938155
4.42,140.95183437469217
4.43,142.58196821525394
4.44,144.2199832333492
4.45,145.8658494468261
4.46,147.51953687353318
4.47,149.18101553131874
4.48,150.85025543803127
4.49,152.5272266115189
4.5,154.2118990696301
4.51,155.90424283021335
4.52,157.60422791111688
4.53,159.31182433018924
4.54,161.02700210527854
4.55,162.74973125423324
4.56,164.47998179490176
4.57,166.2177237451326
4.58,167.96292712277372
4.59,169.71556194567387
4.6,171.4755982316812
4.61,173.24300599864432
4.62,175.01775526441128
4.63,176.79981604683064
4.64,178.58915836375064
4.65,180.38575223301996
4.66,182.1895676724865
4.67,184.00057469999885
4.68,185.81874333340548
4.69,187.6440435905548
4.7,189.47644548929483
4.71,191.31591904747413
4.72,193.16243428294115
4.73,195.0159612135443
4.74,196.87646985713172
4.75,198.74393023155184
4.76,200.61831235465309
4.77,202.49958624428385
4.78,204.38772191829256
4.79,206.28268939452727
4.8,208.1844586908367
4.81,210.092999825069
4.82,212.0082828150728
4.83,213.9302776786961
4.84,215.8589544337874
4.85,217.79428309819517
4.86,219.7362336897678
4.87,221.68477622635348
4.88,223.63988072580065
4.89,225.6015172059577
4.9,227.5696556846731
4.91,229.54426617979496
4.92,231.52531870917184
4.93,233.51278329065204
4.94,235.5066299420841
4.95,237.506828681316
4.96,239.5133495261964
4.97,241.52616249457364
4.98,243.5452376042961
4.99,245.57054487321204
5.0,247.60205431916984
5.01,249.63973596001784
5.02,251.6835598136045
5.03,253.7334958977784
5.04,255.78951423038737
5.05,257.85158482928017
5.06,259.91967771230503
5.07,261.99376289731055
5.08,264.0738104021447
5.09,266.159790244656
5.1,268.2516724426929
5.11,270.3494270141039
5.12,272.453023976737
5.13,274.5624333484408
5.14,276.6776251470636
5.15,278.798569390454
5.16,280.9252360964599
5.17,283.0575952829299
5.18,285.1956169677125
5.19,287.339271168656
5.2,289.4885279036086
5.21,291.64335719041884
5.22,293.80372904693496
5.23,295.9696134910056
5.24,298.1409805404787
5.25,300.3178002132029
5.26,302.5000425270265
5.27,304.6876774997979
5.28,306.88067514936563
5.29,309.07900549357765
5.3,311.28263855028257
5.31,313.4915443373288
5.32,315.7056928725647
5.33,317.9250541738386
5.34,320.1495982589986
5.35,322.37929514589337
5.36,324.6141148523715
5.37,326.85402739628086
5.38,329.09900279547
5.39,331.3490110677872
5.4,333.6040222310813
5.41,335.8640063032
5.42,338.12893330199194
5.43,340.3987732453056
5.44,342.6734961509895
5.45,344.9530720368915
5.46,347.2374709208603
5.47,349.5266628207441
5.48,351.8206177543916
5.49,354.1193057396508
5.5,356.4226967943701
5.51,358.73076093639804
5.52,361.0434681835829
5.53,363.36078855377326
5.54,365.68269206481705
5.55,368.00914873456287
5.56,370.3401285808591
5.57,372.6756016215543
5.58,375.0155378744964
5.59,377.359907357534
5.6,379.7086800885155
5.61,382.0618260852894
5.62,384.41931536570365
5.63,386.7811179476069
5.64,389.1472038488474
5.65,391.517543087274
5.66,393.8921056807343
5.67,396.27086164707697
5.68,398.65378100415046
5.69,401.0408337698033
5.7,403.4319899618836
5.71,405.8272195982396
5.72,408.22649269672
5.73,410.62977927517306
5.74,413.037049351447
5.75,415.4482729433904
5.76,417.8634200688512
5.77,420.2824607456783
5.78,422.70536499172
5.79,425.1321028248244
5.8,427.5626442628399
5.81,429.9969593236149
5.82,432.4350180249981
5.83,434.8767903848373
5.84,437.3222464209812
5.85,439.7713561512781
5.86,442.2240895935766
5.87,444.6804167657245
5.88,447.1403076855707
5.89,449.60373237096326
5.9,452.0706608397509
5.91,454.54106310978153
5.92,457.0149091989037
5.93,459.4921691249658
5.94,461.9728129058165
5.95,464.4568105593036
5.96,466.9441321032757
5.97,469.4347475555813
5.98,471.9286269340689
5.99,474.4257402565863
6.0,476.92605754098224
6.01,479.429548805105
6.02,481.93618406680304
6.03,484.445933343925
6.04,486.95876665431854
6.05,489.4746540158325
6.06,491.993565446315
6.07,494.515470963615
6.08,497.0403405855801
6.09,499.568144330059
6.1,502.0988522149
6.11,504.6324342579519
6.12,507.1688604770624
6.13,509.7081008900801
6.14,512.2501255148535
6.15,514.7949043692311
6.16,517.3424074710608
6.17,519.8926048381912
6.18,522.4454664884707
6.19,525.0009624397479
6.2,527.5590627098707
6.21,530.1197373166876
6.22,532.6829562780472
6.23,535.2486896117979
6.24,537.8169073357876
6.25,540.387579467865
6.26,542.9606760258783
6.27,545.536167027676
6.28,548.1140224911068
6.29,550.6942124340185
6.3,553.2767068742596
6.31,555.8614758296786
6.32,558.4484893181238
6.33,561.0377173574437
6.34,563.6291299654863
6.35,566.2226971601003
6.36,568.8183889591343
6.37,571.416175380436
6.38,574.0160264418541
6.39,576.617912161237
6.4,579.2218025564332
6.41,581.8276676452908
6.42,584.4354774456582
6.43,587.0452019753837
6.44,589.6568112523162
6.45,592.2702752943036
6.46,594.8855641191941
6.47,597.5026477448364
6.48,600.1214961890788
6.49,602.7420794697697
6.5,605.3643676047571
6.51,607.98833061189
6.52,610.6139385090162
6.53,613.2411613139845
6.54,615.8699690446431
6.55,618.5003317188401
6.56,621.1322193544241
6.57,623.7656019692438
6.58,626.4004495811467
6.59,629.036732207982
6.6,631.6744198675977
6.61,634.3134825778426
6.62,636.9538903565642
6.63,639.5956132216115
6.64,642.2386211908326
6.65,644.8828842820765
6.66,647.5283725131906
6.67,650.1750559020237
6.68,652.8229044664242
6.69,655.471888224241
6.7,658.1219771933212
6.71,660.7731413915141
6.72,663.4253508366679
6.73,666.078575546631
6.74,668.7327855392516
6.75,671.387950832378
6.76,674.0440414438591
6.77,676.7010273915424
6.78,679.3588786932772
6.79,682.0175653669111
6.8,684.6770574302928
6.81,687.3373249012707
6.82,689.9983377976935
6.83,692.6600661374085
6.84,695.3224799382652
6.85,697.9855492181115
6.86,700.6492439947957
6.87,703.313534286166
6.88,705.978390110071
6.89,708.6437814843595
6.9,711.3096784268795
6.91,713.9760509554789
6.92,716.6428690880066
6.93,719.3101028423107
6.94,721.9777222362401
6.95,724.6456972876424
6.96,727.3139980143665
6.97,729.9825944342604
6.98,732.651456565173
6.99,735.3205544249522
7.0,737.9898580314464
7.01,740.6593374025041
7.02,743.3289625559735
7.03,745.9987035097034
7.04,748.6685302815417
7.05,751.338412889337
7.06,754.0083213509374
7.07,756.6782256841918
7.08,759.348095906948
7.09,762.0179020370546
7.1,764.6876140923598
7.11,767.3572020907125
7.12,770.0266360499605
7.13,772.6958859879524
7.14,775.3649219225363
7.15,778.0337138715612
7.16,780.7022318528747
7.17,783.3704458843257
7.18,786.0383259837622
7.19,788.7058421690331
7.2,791.3729644579861
7.21,794.03966286847
7.22,796.7059074183331
7.23,799.3716681254238
7.24,802.0369150075902
7.25,804.7016180826811
7.26,807.365747368544
7.27,810.0292728830284
7.28,812.6921646439821
7.29,815.3543926692536
7.3,818.0159269766909
7.31,820.6767375841429
7.32,823.3367945094576
7.33,825.9960677704835
7.34,828.654527385069
7.35,831.3121433710621
7.36,833.9688857463119
7.37,836.6247245286661
7.38,839.2796297359735
7.39,841.9335713860819
7.4,844.5865194968407
7.41,847.2384440860972
7.42,849.8893151716999
7.43,852.5391027714977
7.44,855.1877769033389
7.45,857.8353075850713
7.46,860.4816648345437
7.47,863.1268186696047
7.48,865.7707391081022
7.49,868.4133961678846
7.5,871.0547598668006
7.51,873.694800222698
7.52,876.333487253426
7.53,878.9707909768326
7.54,881.6066814107656
7.55,884.241128573074
7.56,886.874102481606
7.57,889.5055731542102
7.58,892.1355106087343
7.59,894.7638848630272
7.6,897.3906659349373
7.61,900.0158238423127
7.62,902.639328603002
7.63,905.2611502348536
7.64,907.8812587557154
7.65,910.4996241834364
7.66,913.1162165358644
7.67,915.731005830848
7.68,918.3439620862358
7.69,920.955055319876
7.7,923.5642555496166
7.71,926.1715327933066
7.72,928.7768570687938
7.73,931.3801983939276
7.74,933.9815267865544
7.75,936.5808122645244
7.76,939.1780248456852
7.77,941.7731345478852
7.78,944.366111388973
7.79,946.9569253867968
7.8,949.5455465592046
7.81,952.1319449240456
7.82,954.716090499168
7.83,957.2979533024192
7.84,959.8775033516484
7.85,962.454710664704
7.86,965.029545259434
7.87,967.6019771536872
7.88,970.1719763653116
7.89,972.7395129121556
7.9,975.3045568120676
7.91,977.867078082896
7.92,980.4270467424894
7.93,982.9844328086956
7.94,985.5392062993636
7.95,988.0913372323416
7.96,990.6407956254776
7.97,993.1875514966198
7.98,995.7315748636177
7.99,998.2728357443184
8.0,1000.8113041565712
8.01,1003.346950118224
8.02,1005.8797436471248
8.03,1008.4096547611229
8.04,1010.9366534780656
8.05,1013.4607098158026
8.06,1015.9817937921812
8.07,1018.4998754250498
8.08,1021.0149247322572
8.09,1023.5269117316514
8.1,1026.0358064410811
8.11,1028.5415788783946
8.12,1031.0441990614402
8.13,1033.5436370080668
8.14,1036.0398627361214
8.15,1038.5328462634534
8.16,1041.022557607911
8.17,1043.5089667873422
8.18,1045.992043819596
8.19,1048.4717587225205
8.2,1050.948081513964
8.21,1053.420982211775
8.22,1055.890430833802
8.23,1058.3563973978926
8.24,1060.818851921896
8.25,1063.2777644236596
8.26,1065.7331049210331
8.27,1068.1848434318638
8.28,1070.632949974001
8.29,1073.0773945652916
8.3,1075.518147223586
8.31,1077.9551779667306
8.32,1080.3884568125748
8.33,1082.8179537789672
8.34,1085.2436388837552
8.35,1087.6654821447878
8.36,1090.083453579913
8.37,1092.4975232069803
8.38,1094.907661043837
8.39,1097.3138371083314
8.4,1099.7160214183125
8.41,1102.1141839916274
8.42,1104.508294846126
8.43,1106.898323999656
8.44,1109.2842414700656
8.45,1111.6660172752038
8.46,1114.0436214329184
8.47,1116.417023961058
8.48,1118.7861948774707
8.49,1121.1511042000047
8.5,1123.5117219465087
8.51,1125.8680181348318
8.52,1128.219962782821
8.53,1130.5675259083257
8.54,1132.9106775291934
8.55,1135.2493876632734
8.56,1137.5836263284136
8.57,1139.913363542462
8.58,1142.2385693232677
8.59,1144.5592136886785
8.6,1146.8752666565429
8.61,1149.1866982447093
8.62,1151.493478471026
8.63,1153.7955773533415
8.64,1156.0929649095049
8.65,1158.385611157363
8.66,1160.673486114765
8.67,1162.9565597995593
8.68,1165.2348022295942
8.69,1167.508183422718
8.7,1169.7766733967792
8.71,1172.0402421696265
8.72,1174.2988597591077
8.73,1176.5524961830708
8.74,1178.8011214593648
8.75,1181.044705605838
8.76,1183.2832186403389
8.77,1185.5166305807156
8.78,1187.7449114448166
8.79,1189.96803125049
8.8,1192.185960015585
8.81,1194.3986677579487
8.82,1196.6061244954303
8.83,1198.808300245878
8.84,1201.00516502714
8.85,1203.1966888570648
8.86,1205.382841753501
8.87,1207.5635937342968
8.88,1209.7389148173004
8.89,1211.9087750203605
8.9,1214.073144361325
8.91,1216.2319928580423
8.92,1218.385290528361
8.93,1220.5330073901298
8.94,1222.6751134611964
8.95,1224.8115787594097
8.96,1226.942373302618
8.97,1229.067467108669
8.98,1231.186830195412
8.99,1233.3004325806946
9.0,1235.4082442823656
9.01,1237.510235318273
9.02,1239.606375706266
9.03,1241.696635464192
9.04,1243.7809846099
9.05,1245.8593931612384
9.06,1247.931831136055
9.07,1249.9982685521984
9.08,1252.0586754275168
9.09,1254.113021779859
9.1,1256.161277627073
9.11,1258.2034129870078
9.12,1260.2393978775108
9.13,1262.2692023164311
9.14,1264.292796321617
9.15,1266.3101499109166
9.16,1268.3212331021782
9.17,1270.32601591325
9.18,1272.3244683619812
9.19,1274.3165604662197
9.2,1276.3022622438134
9.21,1278.2815437126117
9.22,1280.254374890462
9.23,1282.220725795213
9.24,1284.180566444713
9.25,1286.1338668568103
9.26,1288.080597049354
9.27,1290.0207270401916
9.28,1291.9542268471712
9.29,1293.8810664881426
9.3,1295.8012159809532
9.31,1297.714645343451
9.32,1299.621324593485
9.33,1301.5212237489031
9.34,1303.414312827554
9.35,1305.3005618472866
9.36,1307.179940825948
9.37,1309.0524197813877
9.38,1310.9179687314536
9.39,1312.7765576939937
9.4,1314.628156686857
9.41,1316.4727357278914
9.42,1318.3102648349457
9.43,1320.1407140258675
9.44,1321.9640533185066
9.45,1323.78025273071
9.46,1325.5892822803266
9.47,1327.3911119852048
9.48,1329.185711863193
9.49,1330.9730519321392
9.5,1332.7531022098915
9.51,1334.5258327142997
9.52,1336.2912134632106
9.53,1338.0492144744735
9.54,1339.7998057659363
9.55,1341.542957355448
9.56,1343.278639260856
9.57,1345.0068215000092
9.58,1346.727474090756
9.59,1348.4405670509443
9.6,1350.1460703984235
9.61,1351.8439541510406
9.62,1353.5341883266456
9.63,1355.2167429430858
9.64,1356.8915880182094
9.65,1358.5586935698652
9.66,1360.2180296159013
9.67,1361.8695661741665
9.68,1363.5132732625084
9.69,1365.1491208987763
9.7,1366.777079100818
9.71,1368.3971178864824
9.72,1370.0092072736163
9.73,1371.6133172800703
9.74,1373.2094179236915
9.75,1374.7974792223283
9.76,1376.377471193829
9.77,1377.9493638560425
9.78,1379.513127226817
9.79,1381.068731324
9.8,1382.6161461654417
9.81,1384.1553417689888
9.82,1385.68628815249
9.83,1387.2089553337937
9.84,1388.723313330749
9.85,1390.2293321612035
9.86,1391.7269818430054
9.87,1393.2162323940038
9.88,1394.697053832047
9.89,1396.1694161749824
9.9,1397.6332894406596
9.91,1399.0886436469264
9.92,1400.535448811631
9.93,1401.973674952622
9.94,1403.403292087747
9.95,1404.8242702348562
9.96,1406.2365794117964
9.97,1407.6401896364164
9.98,1409.035070926565
9.99,1410.4211933000893
10.0,1411.798526774839
10.01,1413.1670413686618
10.02,1414.526707099406
10.03,1415.8774939849204
10.04,1417.2193720430532
10.05,1418.5523112916535
10.06,1419.876281748568
10.07,1421.191253431646
10.08,1422.497196358736
10.09,1423.794080547686
10.1,1425.0818760163447
10.11,1426.3605527825607
10.12,1427.6300808641813
10.13,1428.890430279056
10.14,1430.141571045033
10.15,1431.3834731799598
10.16,1432.6161067016856
10.17,1433.8394416280587
10.18,1435.053447976927
10.19,1436.2580957661391
10.2,1437.4533550135438
10.21,1438.6391957369892
10.22,1439.8155879543228
10.23,1440.9825016833945
10.24,1442.1399069420513
10.25,1443.2877737481424
10.26,1444.426072119516
10.27,1445.55477207402
10.28,1446.6738436295036
10.29,1447.7832568038143
10.3,1448.8829816148018
10.31,1449.9729880803127
10.32,1451.0532462181964
10.33,1452.123726046301
10.34,1453.184397582475
10.35,1454.2352308445668
10.36,1455.2761958504248
10.37,1456.3072626178969
10.38,1457.328401164832
10.39,1458.3395815090785
10.4,1459.340773668484
10.41,1460.331947660898
10.42,1461.313073504168
10.43,1462.2841212161425
10.44,1463.2450608146703
10.45,1464.1958623175992
10.46,1465.1364957427782
10.47,1466.0669311080549
10.48,1466.9871384312785
10.49,1467.8970877302966
10.5,1468.7967490229578
10.51,1469.6860923271108
10.52,1470.5650876606037
10.53,1471.4337050412846
10.54,1472.2919144870025
10.55,1473.1396860156055
10.56,1473.976989644942
10.57,1474.80379539286
10.58,1475.620073277208
10.59,1476.4257933158349
10.6,1477.2209255265884
10.61,1478.0054399273172
10.62,1478.7793065358694
10.63,1479.542495370094
10.64,1480.2949764478387
10.65,1481.0367197869518
10.66,1481.7676954052822
10.67,1482.4878733206783
10.68,1483.197223550988
10.69,1483.8957161140595
10.7,1484.583321027742
10.71,1485.260008309883
10.72,1485.9257479783314
10.73,1486.5805100509356
10.74,1487.2242645455435
10.75,1487.856981480004
10.76,1488.4786308721652
10.77,1489.0891827398757
10.78,1489.688607100983
10.79,1490.2768739733365
10.8,1490.8539533747842
10.81,1491.4198153231746
10.82,1491.9744298363555
10.83,1492.5177669321758
10.84,1493.049796628484
10.85,1493.570488943128
10.86,1494.0798138939567
10.87,1494.577741498818
10.88,1495.06424177556
10.89,1495.539284742032
10.9,1496.0028404160817
10.91,1496.454878815557
10.92,1496.8953699583078
10.93,1497.3242838621811
10.94,1497.7415905450262
10.95,1498.14726002469
10.96,1498.5412623190225
10.97,1498.9235674458714
10.98,1499.294145423085
10.99,1499.6529662685116
11.0,1500.0
11.01,1500.335246604886
11.02,1500.6588259484556
11.03,1500.9708878654844
11.04,1501.2715821907466
11.05,1501.5610587590156
11.06,1501.8394674050671
11.07,1502.106957963675
11.08,1502.3636802696135
11.09,1502.6097841576575
11.1,1502.8454194625815
11.11,1503.0707360191593
11.12,1503.2858836621654
11.13,1503.4910122263743
11.14,1503.6862715465609
11.15,1503.8718114574992
11.16,1504.0477817939638
11.17,1504.214332390729
11.18,1504.3716130825692
11.19,1504.5197737042588
11.2,1504.6589640905725
11.21,1504.7893340762846
11.22,1504.9110334961692
11.23,1505.024212185001
11.24,1505.129019977555
11.25,1505.2256067086043
11.26,1505.314122212924
11.27,1505.3947163252888
11.28,1505.467538880473
11.29,1505.5327397132507
11.3,1505.5904686583965
11.31,1505.640875550685
11.32,1505.684110224891
11.33,1505.7203225157873
11.34,1505.74966225815
11.35,1505.7722792867528
11.36,1505.7883234363703
11.37,1505.7979445417768
11.38,1505.8012924377472
11.39,1505.7985169590556
11.4,1505.7897679404762
11.41,1505.7751952167837
11.42,1505.7549486227515
11.43,1505.729177993156
11.44,1505.69803316277
11.45,1505.661663966369
11.46,1505.6202202387267
11.47,1505.5738518146168
11.48,1505.5227085288157
11.49,1505.4669402160964
11.5,1505.406696711234
11.51,1505.3421278490025
11.52,1505.2733834641765
11.53,1505.20061339153
11.54,1505.1239674658382
11.55,1505.0435955218743
11.56,1504.9596473944143
11.57,1504.8722729182318
11.58,1504.781621928101
11.59,1504.6878442587963
11.6,1504.5910897450935
11.61,1504.4915082217651
11.62,1504.3892495235866
11.63,1504.284463485332
11.64,1504.1772999417765
11.65,1504.0679087276928
11.66,1503.9564396778574
11.67,1503.8430426270434
11.68,1503.7278674100255
11.69,1503.6110638615787
11.7,1503.4927818164767
11.71,1503.373171109494
11.72,1503.2523815754057
11.73,1503.1305630489849
11.74,1503.0078653650075
11.75,1502.8844383582468
11.76,1502.7604318634783
11.77,1502.635995715475
11.78,1502.511279749013
11.79,1502.3864337988653
11.8,1502.2616076998072
11.81,1502.1369512866124
11.82,1502.012614394056
11.83,1501.8887468569117
11.84,1501.7654985099548
11.85,1501.6430191879597
11.86,1501.5214587257
11.87,1501.4009669579505
11.88,1501.2816937194852
11.89,1501.1637888450796
11.9,1501.0474021695072
11.91,1500.9326835275433
11.92,1500.8197827539611
11.93,1500.708849683536
11.94,1500.6000341510417
11.95,1500.4934859912532
11.96,1500.3893550389448
11.97,1500.287791128891
11.98,1500.188944095866
11.99,1500.0929637746444
12.0,1500.0
12.01,1499.9101709428949
12.02,1499.8234681190352
12.03,1499.739851380314
12.04,1499.659280578625
12.05,1499.581715565861
12.06,1499.507116193916
12.07,1499.4354423146826
12.08,1499.3666537800543
12.09,1499.300710441925
12.1,1499.237572152187
12.11,1499.1771987627346
12.12,1499.1195501254604
12.13,1499.0645860922575
12.14,1499.0122665150202
12.15,1498.9625512456412
12.16,1498.9154001360132
12.17,1498.8707730380306
12.18,1498.8286298035855
12.19,1498.788930284572
12.2,1498.7516343328837
12.21,1498.7167018004131
12.22,1498.6840925390538
12.23,1498.6537664006994
12.24,1498.6256832372424
12.25,1498.5998029005766
12.26,1498.576085242596
12.27,1498.5544901151927
12.28,1498.5349773702603
12.29,1498.5175068596925
12.3,1498.5020384353827
12.31,1498.4885319492232
12.32,1498.4769472531084
12.33,1498.467244198931
12.34,1498.4593826385844
12.35,1498.453322423962
12.36,1498.449023406957
12.37,1498.4464454394629
12.38,1498.4455483733725
12.39,1498.4462920605797
12.4,1498.4486363529772
12.41,1498.452541102459
12.42,1498.4579661609175
12.43,1498.464871380247
12.44,1498.47321661234
12.45,1498.48296170909
12.46,1498.4940665223903
12.47,1498.5064909041348
12.48,1498.5201947062155
12.49,1498.535137780527
12.5,1498.551279978962
12.51,1498.568581153413
12.52,1498.5870011557754
12.53,1498.6064998379404
12.54,1498.6270370518027
12.55,1498.6485726492542
12.56,1498.6710664821896
12.57,1498.6944784025015
12.58,1498.718768262083
12.59,1498.7438959128278
12.6,1498.769821206629
12.61,1498.7965039953804
12.62,1498.8239041309744
12.63,1498.851981465305
12.64,1498.8806958502653
12.65,1498.9100071377486
12.66,1498.939875179648
12.67,1498.9702598278568
12.68,1499.0011209342683
12.69,1499.0324183507762
12.7,1499.0641119292734
12.71,1499.0961615216531
