wind_speed,FWT 120/3000
2.68,0.0
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.76,0.0
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
3.0,0.0
3.01,0.0
3.02,0.0
3.03,0.0
3.04,0.0
3.05,0.0
3.06,0.0
3.07,0.0
3.08,0.0
3.09,0.0
3.1,0.0
3.11,0.0
3.12,0.0
3.13,0.0
3.14,0.0
3.15,0.0
3.16,0.0
3.17,0.0
3.18,0.0
3.19,0.0
3.2,0.0
3.21,0.0
3.22,0.0
3.23,0.0
3.24,0.0
3.25,0.0
3.26,0.0
3.27,0.0
3.28,0.0
3.29,0.0
3.3,0.0
3.31,0.0
3.32,0.0
3.33,0.0
3.34,0.0
3.35,0.0
3.36,0.0
3.37,0.0
3.38,0.0
3.39,0.0
3.4,0.0
3.41,0.0
3.42,0.0
3.43,0.0
3.44,0.0
3.45,0.0
3.46,0.0
3.47,0.0
3.48,0.0
3.49,0.0
3.5,100.3
3.51,101.77959116971807
3.52,103.25544263790648
3.53,104.72771775027358
3.54,106.19657985252812
3.55,107.66219229037851
3.56,109.12471840953351
3.57,110.58432155570156
3.58,112.04116507459132
3.59,113.49541231191124
3.6,114.94722661337008
3.61,116.39677132467628
3.62,117.84420979153846
3.63,119.28970535966512
3.64,120.733421374765
3.65,122.17552118254648
3.66,123.61616812871836
3.67,125.05552555898898
3.68,126.49375681906707
3.69,127.93102525466112
3.7,129.3674942114798
3.71,130.80332703523155
3.72,132.2386870716251
3.73,133.67373766636888
3.74,135.10864216517166
3.75,136.54356391374176
3.76,137.9786662577879
3.77,139.4141125430187
3.78,140.85006611514262
3.79,142.2866903198684
3.8,143.72414850290434
3.81,145.16260400995935
3.82,146.60222018674173
3.83,148.0431603789602
3.84,149.48558793232328
3.85,150.92966619253968
3.86,152.37555850531768
3.87,153.82342821636615
3.88,155.2734386713935
3.89,156.72575321610842
3.9,158.18053519621938
3.91,159.63794795743502
3.92,161.09815484546377
3.93,162.5613192060145
3.94,164.02760438479552
3.95,165.4971737275156
3.96,166.97019057988308
3.97,168.4468182876067
3.98,169.927220196395
3.99,171.41155965195662
4.0,172.9
4.01,174.3927045862338
4.02,175.8898367563666
4.03,177.39155985610708
4.04,178.89803723116356
4.05,180.4094322272448
4.06,181.92590819005923
4.07,183.4476284653157
4.08,184.9747563987225
4.09,186.50745533598823
4.1,188.04588862282168
4.11,189.59021960493135
4.12,191.14061162802565
4.13,192.6972280378133
4.14,194.26023218000276
4.15,195.8297874003028
4.16,197.40605704442183
4.17,198.98920445806849
4.18,200.5793929869513
4.19,202.17678597677897
4.2,203.7815467732599
4.21,205.3938387221027
4.22,207.01382516901603
4.23,208.6416694597086
4.24,210.2775349398886
4.25,211.92158495526488
4.26,213.573982851546
4.27,215.2348919744403
4.28,216.90447566965685
4.29,218.5828972829038
4.3,220.27032015988976
4.31,221.9669076463234
4.32,223.67282308791343
4.33,225.38822983036815
4.34,227.11329121939636
4.35,228.8481706007064
4.36,230.5930313200072
4.37,232.348036723007
4.38,234.1133501554144
4.39,235.88913496293813
4.4,237.6755544912869
4.41,239.47277208616893
4.42,241.28095109329297
4.43,243.1002548583676
4.44,244.93084672710145
4.45,246.77289004520293
4.46,248.62654815838067
4.47,250.49198441234336
4.48,252.3693621527996
4.49,254.2588447254577
4.5,256.16059547602646
4.51,258.0747777502144
4.52,260.00155489373003
4.53,261.9410902522822
4.54,263.8935471715791
4.55,265.8590889973295
4.56,267.83787907524186
4.57,269.83008075102515
4.58,271.8358573703874
4.59,273.8553722790374
4.6,275.88878882268386
4.61,277.9362703470354
4.62,279.99798019780025
4.63,282.0740817206871
4.64,284.16473826140475
4.65,286.2701131656617
4.66,288.3903697791664
4.67,290.5256714476274
4.68,292.6761815167534
4.69,294.8420633322531
4.7,297.02348023983467
4.71,299.22059558520704
4.72,301.43357271407854
4.73,303.6625749721582
4.74,305.907765705154
4.75,308.1693082587748
4.76,310.4473659787292
4.77,312.7421022107257
4.78,315.0536803004731
4.79,317.3822635936796
4.8,319.728015436054
4.81,322.0910991733048
4.82,324.4716781511408
4.83,326.8699157152702
4.84,329.28597521140176
4.85,331.7200199852441
4.86,334.172213382506
4.87,336.64271874889545
4.88,339.1316994301215
4.89,341.63931877189253
4.9,344.1657401199175
4.91,346.7111268199043
4.92,349.2756422175619
4.93,351.85944965859886
4.94,354.4627124887239
4.95,357.08559405364537
4.96,359.7282576990718
4.97,362.3908667707119
4.98,365.0735846142744
4.99,367.7765745754674
5.0,370.5
5.01,373.243984210665
5.02,376.0084904385952
5.03,378.7934418920072
5.04,381.5987617791175
5.05,384.42437330814346
5.06,387.270199687302
5.07,390.13616412481
5.08,393.02218982888405
5.09,395.9282000077412
5.1,398.85411786959855
5.11,401.7998666226731
5.12,404.7653694751812
5.13,407.7505496353402
5.14,410.7553303113667
5.15,413.7796347114782
5.16,416.8233860438911
5.17,419.8865075168221
5.18,422.9689223384884
5.19,426.0705537171073
5.2,429.19132486089495
5.21,432.3311589780687
5.22,435.4899792768453
5.23,438.6677089654421
5.24,441.8642712520751
5.25,445.0795893449619
5.26,448.3135864523192
5.27,451.566185782364
5.28,454.8373105433132
5.29,458.1268839433834
5.3,461.4348291907918
5.31,464.7610694937552
5.32,468.1055280604909
5.33,471.4681280992151
5.34,474.84879281814506
5.35,478.2474454254976
5.36,481.6640091294902
5.37,485.0984071383386
5.38,488.5505626602606
5.39,492.0203989034729
5.4,495.50783907619257
5.41,499.01280638663593
5.42,502.53522404302026
5.43,506.0750152535626
5.44,509.63210322648007
5.45,513.2064111699888
5.46,516.7978622923061
5.47,520.4063798016488
5.48,524.0318869062345
5.49,527.6743068142788
5.5,531.3335627339995
5.51,535.0095778736134
5.52,538.7022754413371
5.53,542.411578645388
5.54,546.1374106939825
5.55,549.8796947953377
5.56,553.6383541576704
5.57,557.4133119891981
5.58,561.2044914981367
5.59,565.0118158927037
5.6,568.8352083811161
5.61,572.6745921715907
5.62,576.529890472344
5.63,580.4010264915933
5.64,584.2879234375554
5.65,588.1905045184478
5.66,592.1086929424863
5.67,596.0424119178884
5.68,599.991584652871
5.69,603.956134355651
5.7,607.9359842344452
5.71,611.9310574974704
5.72,615.9412773529439
5.73,619.9665670090825
5.74,624.0068496741026
5.75,628.0620485562216
5.76,632.1320868636561
5.77,636.2168878046232
5.78,640.3163745873402
5.79,644.4304704200232
5.8,648.5590985108895
5.81,652.7021820681559
5.82,656.85964430004
5.83,661.0314084147574
5.84,665.2173976205258
5.85,669.4175351255622
5.86,673.6317441380833
5.87,677.859947866306
5.88,682.102069518447
5.89,686.3580323027234
5.9,690.6277594273525
5.91,694.9111741005505
5.92,699.2081995305347
5.93,703.5187589255216
5.94,707.8427754937292
5.95,712.1801724433728
5.96,716.5308729826706
5.97,720.8948003198386
5.98,725.2718776630949
5.99,729.662028220655
6.0,734.0651752007366
6.01,738.4812418115562
6.02,742.9101512613312
6.03,747.3518267582784
6.04,751.8061915106146
6.05,756.2731687265562
6.06,760.7526816143206
6.07,765.2446533821254
6.08,769.7490072381861
6.09,774.2656663907203
6.1,778.7945540479446
6.11,783.3355934180771
6.12,787.8887077093331
6.13,792.4538201299303
6.14,797.0308538880853
6.15,801.6197321920156
6.16,806.2203782499374
6.17,810.8327152700679
6.18,815.4566664606239
6.19,820.0921550298228
6.2,824.7391041858808
6.21,829.397437137015
6.22,834.0670770914425
6.23,838.7479472573805
6.24,843.4399708430449
6.25,848.1430710566534
6.26,852.8571711064229
6.27,857.5821942005697
6.28,862.3180635473118
6.29,867.0647023548648
6.3,871.8220338314462
6.31,876.5899811852734
6.32,881.3684676245629
6.33,886.1574163575312
6.34,890.9567505923955
6.35,895.7663935373727
6.36,900.5862684006802
6.37,905.4162983905342
6.38,910.2564067151516
6.39,915.1065165827498
6.4,919.9665512015458
6.41,924.8364337797556
6.42,929.7160875255968
6.43,934.6054356472862
6.44,939.5044013530407
6.45,944.4129078510774
6.46,949.3308783496124
6.47,954.2582360568636
6.48,959.1949041810476
6.49,964.1408059303808
6.5,969.0958645130808
6.51,974.0600031373638
6.52,979.0331450114472
6.53,984.0152133435485
6.54,989.0061313418834
6.55,994.0058222146688
6.56,999.0142091701229
6.57,1004.0312154164616
6.58,1009.0567641619016
6.59,1014.0907786146604
6.6,1019.1331819829549
6.61,1024.183897475002
6.62,1029.242848299018
6.63,1034.3099576632203
6.64,1039.3851487758257
6.65,1044.4683448450517
6.66,1049.5594690791138
6.67,1054.6584446862305
6.68,1059.765194874617
6.69,1064.879642852492
6.7,1070.0017118280714
6.71,1075.1313250095718
6.72,1080.268405605211
6.73,1085.4128768232056
6.74,1090.564661871772
6.75,1095.7236839591271
6.76,1100.889866293489
6.77,1106.063132083073
6.78,1111.2434045360974
6.79,1116.430606860778
6.8,1121.6246622653323
6.81,1126.825493957977
6.82,1132.0330251469295
6.83,1137.247179040406
6.84,1142.467878846624
6.85,1147.6950477737994
6.86,1152.9286090301507
6.87,1158.168485823893
6.88,1163.4146013632449
6.89,1168.6668788564218
6.9,1173.9252415116416
6.91,1179.189612537121
6.92,1184.4599151410766
6.93,1189.736072531726
6.94,1195.0180079172849
6.95,1200.3056445059717
6.96,1205.5989055060018
6.97,1210.897714125593
6.98,1216.201993572963
6.99,1221.511667056326
7.0,1226.8266577839015
7.01,1232.1468889639057
7.02,1237.4722838045552
7.03,1242.8027655140677
7.04,1248.1382573006583
7.05,1253.478682372545
7.06,1258.8239639379458
7.07,1264.1740252050763
7.08,1269.5287893821535
7.09,1274.888179677394
7.1,1280.2521192990157
7.11,1285.620531455235
7.12,1290.9933393542683
7.13,1296.3704662043335
7.14,1301.7518352136465
7.15,1307.1373695904254
7.16,1312.5269925428856
7.17,1317.920627279245
7.18,1323.3181970077203
7.19,1328.719624936529
7.2,1334.1248342738868
7.21,1339.5337482280108
7.22,1344.946290007119
7.23,1350.3623828194277
7.24,1355.7819498731535
7.25,1361.2049143765132
7.26,1366.6311995377237
7.27,1372.0607285650028
7.28,1377.4934246665669
7.29,1382.9292110506328
7.3,1388.3680109254171
7.31,1393.809747499137
7.32,1399.2543439800102
7.33,1404.7017235762517
7.34,1410.151809496081
7.35,1415.6045249477115
7.36,1421.059793139364
7.37,1426.5175372792528
7.38,1431.9776805755955
7.39,1437.4401462366086
7.4,1442.9048574705107
7.41,1448.3717374855166
7.42,1453.840709489844
7.43,1459.31169669171
7.44,1464.7846222993317
7.45,1470.2594095209251
7.46,1475.7359815647085
7.47,1481.2142616388971
7.48,1486.6941729517096
7.49,1492.1756387113612
7.5,1497.6585821260694
7.51,1503.1429264040514
7.52,1508.6285947535243
7.53,1514.1155103827052
7.54,1519.6035964998096
7.55,1525.0927763130555
7.56,1530.5829730306598
7.57,1536.0741098608394
7.58,1541.566110011811
7.59,1547.0588966917912
7.6,1552.5523931089967
7.61,1558.046522471646
7.62,1563.5412079879543
7.63,1569.0363728661391
7.64,1574.5319403144174
7.65,1580.0278335410069
7.66,1585.5239757541224
7.67,1591.0202901619823
7.68,1596.5166999728033
7.69,1602.0131283948028
7.7,1607.5094986361964
7.71,1613.0057339052023
7.72,1618.501757410036
7.73,1623.9974923589164
7.74,1629.4928619600587
7.75,1634.9877894216802
7.76,1640.4821979519984
7.77,1645.9760107592288
7.78,1651.4691510515904
7.79,1656.9615420372982
7.8,1662.4531069245702
7.81,1667.943768921623
7.82,1673.4334512366736
7.83,1678.9220770779384
7.84,1684.409569653635
7.85,1689.8958521719796
7.86,1695.3808478411895
7.87,1700.864479869482
7.88,1706.3466714650738
7.89,1711.827345836181
7.9,1717.3064261910215
7.91,1722.7838357378116
7.92,1728.2594976847686
7.93,1733.7333352401092
7.94,1739.2052716120504
7.95,1744.6752300088087
7.96,1750.143133638601
7.97,1755.608905709645
7.98,1761.0724694301578
7.99,1766.5337480083542
8.0,1771.9926646524534
8.01,1777.449142570671
8.02,1782.9031049712248
8.03,1788.3544750623307
8.04,1793.8031760522065
8.05,1799.2491311490694
8.06,1804.692263561135
8.07,1810.132496496621
8.08,1815.5697531637436
8.09,1821.0039567707204
8.1,1826.4350305257688
8.11,1831.862897637104
8.12,1837.2874813129447
8.13,1842.708704761508
8.14,1848.1264911910084
8.15,1853.540763809665
8.16,1858.9514458256936
8.17,1864.3584604473117
8.18,1869.761730882736
8.19,1875.161180340183
8.2,1880.5567320278697
8.21,1885.948309154015
8.22,1891.3358349268328
8.23,1896.719232554541
8.24,1902.0984252453577
8.25,1907.4733362074976
8.26,1912.84388864918
8.27,1918.2100057786208
8.28,1923.5716108040365
8.29,1928.9286269336435
8.3,1934.2809773756617
8.31,1939.6285853383044
8.32,1944.9713740297896
8.33,1950.3092666583348
8.34,1955.642186432157
8.35,1960.9700565594724
8.36,1966.292800248498
8.37,1971.6103407074515
8.38,1976.9226011445496
8.39,1982.229504768008
8.4,1987.530974786045
8.41,1992.8269344068765
8.42,1998.11730683872
8.43,2003.402015289792
8.44,2008.6809829683104
8.45,2013.9541330824904
8.46,2019.221388840551
8.47,2024.482673450707
8.48,2029.737910121177
8.49,2034.9870220601763
8.5,2040.229932475923
8.51,2045.4665645766336
8.52,2050.696841570525
8.53,2055.920686665814
8.54,2061.13802307072
8.55,2066.348773993456
8.56,2071.55286264224
8.57,2076.750212225289
8.58,2081.9407459508216
8.59,2087.1243870270528
8.6,2092.3010586622
8.61,2097.4706840644803
8.62,2102.63318644211
8.63,2107.788489003308
8.64,2112.936514956289
8.65,2118.0771875092705
8.66,2123.210429870469
8.67,2128.3361652481017
8.68,2133.454316850387
8.69,2138.56480788554
8.7,2143.667561561778
8.71,2148.762501087318
8.72,2153.8495496703777
8.73,2158.928630519172
8.74,2163.99966684192
8.75,2169.062581846837
8.76,2174.1172987421405
8.77,2179.163740736048
8.78,2184.201831036776
8.79,2189.23149285254
8.8,2194.25264939156
8.81,2199.265223862051
8.82,2204.2691394722287
8.83,2209.264319430312
8.84,2214.250686944516
8.85,2219.2281652230595
8.86,2224.196677474159
8.87,2229.15614690603
8.88,2234.1064967268912
8.89,2239.047650144959
8.9,2243.97953036845
8.91,2248.90206060558
8.92,2253.815164064568
8.93,2258.7187639536287
8.94,2263.612783480981
8.95,2268.497145854841
8.96,2273.3717742834265
8.97,2278.2365919749523
8.98,2283.0915221376363
8.99,2287.9364879796967
9.0,2292.7714127093486
9.01,2297.5962195348097
9.02,2302.410831664297
9.03,2307.215172306027
9.04,2312.0091646682167
9.05,2316.792731959084
9.06,2321.565797386845
9.07,2326.328284159716
9.08,2331.0801154859137
9.09,2335.821214573657
9.1,2340.5515046311607
9.11,2345.2709088666425
9.12,2349.97935048832
9.13,2354.6767527044103
9.14,2359.363038723128
9.15,2364.038131752692
9.16,2368.7019550013183
9.17,2373.354431677224
9.18,2377.9954849886262
9.19,2382.6250381437426
9.2,2387.2430143507886
9.21,2391.8493368179825
9.22,2396.4439287535406
9.23,2401.026713365679
9.24,2405.597613862615
9.25,2410.156553452566
9.26,2414.7034553437493
9.27,2419.238242744381
9.28,2423.760838862677
9.29,2428.271166906857
9.3,2432.769150085137
9.31,2437.254711605732
9.32,2441.72777467686
9.33,2446.188262506738
9.34,2450.6360983035825
9.35,2455.071205275611
9.36,2459.4935066310413
9.37,2463.9029255780883
9.38,2468.299385324971
9.39,2472.682809079904
9.4,2477.053120051106
9.41,2481.410241446792
9.42,2485.754096475181
9.43,2490.08460834449
9.44,2494.4017002629325
9.45,2498.70529543873
9.46,2502.995317080097
9.47,2507.2716883952507
9.48,2511.5343325924077
9.49,2515.7831728797846
9.5,2520.0181324655987
9.51,2524.2391345580686
9.52,2528.446102365408
9.53,2532.6389590958365
9.54,2536.8176279575696
9.55,2540.982032158826
9.56,2545.132094907819
9.57,2549.267739412769
9.58,2553.388888881891
9.59,2557.4954665234027
9.6,2561.587395545521
9.61,2565.6645991564624
9.62,2569.727000564444
9.63,2573.774522977684
9.64,2577.8070896043964
9.65,2581.8246236528
9.66,2585.827048331111
9.67,2589.8142868475475
9.68,2593.786262410325
9.69,2597.742898227661
9.7,2601.6841175077734
9.71,2605.6098434588785
9.72,2609.519999289191
9.73,2613.4145082069303
9.74,2617.2932934203136
9.75,2621.1562781375555
9.76,2625.003385566875
9.77,2628.8345389164883
9.78,2632.6496613946124
9.79,2636.4486762094634
9.8,2640.23150656926
9.81,2643.998075682217
9.82,2647.748306756552
9.83,2651.482123000483
9.84,2655.1994476222258
9.85,2658.9002038299977
9.86,2662.5843148320146
9.87,2666.2517038364954
9.88,2669.902294051656
9.89,2673.5360086857127
9.9,2677.152770946883
9.91,2680.752504043383
9.92,2684.3351311834303
9.93,2687.9005755752432
9.94,2691.448760427036
9.95,2694.9796089470274
9.96,2698.493044343434
9.97,2701.988989824471
9.98,2705.467368598358
9.99,2708.92810387331
10.0,2712.371118857545
10.01,2715.7963367592797
10.02,2719.2036807867294
10.03,2722.5930741481134
10.04,2725.964440051647
10.05,2729.317701705548
10.06,2732.6527823180336
10.07,2735.969605097319
10.08,2739.2680932516223
10.09,2742.5481699891607
10.1,2745.809758518149
10.11,2749.0527820468087
10.12,2752.277163783352
10.13,2755.4828269359973
10.14,2758.669694712962
10.15,2761.8376903224635
10.16,2764.986736972717
10.17,2768.1167578719405
10.18,2771.227676228352
10.19,2774.319415250165
10.2,2777.391898145601
10.21,2780.445048122873
10.22,2783.4787883902
10.23,2786.4930421557983
10.24,2789.487732627884
10.25,2792.462783014676
10.26,2795.418116524388
10.27,2798.353656365241
10.28,2801.2693257454484
10.29,2804.165047873229
10.3,2807.0407459568005
10.31,2809.8963432043765
10.32,2812.731762824177
10.33,2815.546928024418
10.34,2818.341762013315
10.35,2821.1161879990877
10.36,2823.8701291899497
10.37,2826.603508794121
10.38,2829.316250019817
10.39,2832.008276075255
10.4,2834.6795101686503
10.41,2837.329875508221
10.42,2839.9592953021865
10.43,2842.567692758759
10.44,2845.1549910861586
10.45,2847.721113492602
10.46,2850.2659831863057
10.47,2852.789523375485
10.48,2855.291657268359
10.49,2857.7723080731434
10.5,2860.231398998056
10.51,2862.668853251312
10.52,2865.08459404113
10.53,2867.478544575727
10.54,2869.8506280633183
10.55,2872.2007677121237
10.56,2874.528886730356
10.57,2876.8349083262347
10.58,2879.118755707977
10.59,2881.380352083799
10.6,2883.619620661918
10.61,2885.836484650549
10.62,2888.0308672579126
10.63,2890.202691692223
10.64,2892.351881161697
10.65,2894.478358874552
10.66,2896.5820480390066
10.67,2898.662871863274
10.68,2900.720753555576
10.69,2902.755616324125
10.7,2904.7673833771405
10.71,2906.755977922838
10.72,2908.721323169436
10.73,2910.6633423251487
10.74,2912.5819585981963
10.75,2914.477095196794
10.76,2916.348675329159
10.77,2918.196622203507
10.78,2920.0208590280563
10.79,2921.821309011024
10.8,2923.5978953606264
10.81,2925.35054128508
10.82,2927.079169992602
10.83,2928.78370469141
10.84,2930.46406858972
10.85,2932.12018489575
10.86,2933.751976817716
10.87,2935.359367563834
10.88,2936.942280342323
10.89,2938.500638361399
10.9,2940.0343648292787
10.91,2941.543382954179
10.92,2943.0276159443165
10.93,2944.4869870079083
10.94,2945.921419353172
10.95,2947.330836188324
10.96,2948.715160721582
10.97,2950.074316161161
10.98,2951.4082257152786
10.99,2952.716812592153
11.0,2954.0
11.01,2955.257767280764
11.02,2956.490318311296
11.03,2957.697913102175
11.04,2958.88081166398
11.05,2960.0392740072894
11.06,2961.173560142681
11.07,2962.283930080735
11.08,2963.37064383203
11.09,2964.4339614071428
11.1,2965.474142816653
11.11,2966.491448071142
11.12,2967.486137181184
11.13,2968.45847015736
11.14,2969.408707010249
11.15,2970.3371077504275
11.16,2971.2439323884773
11.17,2972.1294409349757
11.18,2972.9938934005
11.19,2973.83754979563
11.2,2974.660670130945
11.21,2975.4635144170225
11.22,2976.246342664442
11.23,2977.0094148837816
11.24,2977.752991085621
11.25,2978.4773312805373
11.26,2979.18269547911
11.27,2979.869343691918
11.28,2980.5375359295394
11.29,2981.1875322025526
11.3,2981.8195925215387
11.31,2982.4339768970726
11.32,2983.030945339735
11.33,2983.610757860105
11.34,2984.173674468761
11.35,2984.719955176281
11.36,2985.2498599932437
11.37,2985.763648930228
11.38,2986.2615819978128
11.39,2986.743919206576
11.4,2987.210920567098
11.41,2987.662846089956
11.42,2988.099955785728
11.43,2988.5225096649947
11.44,2988.930767738334
11.45,2989.324990016324
11.46,2989.705436509543
11.47,2990.0723672285703
11.48,2990.426042183985
11.49,2990.7667213863656
11.5,2991.094664846289
11.51,2991.4101325743377
11.52,2991.7133845810863
11.53,2992.004680877116
11.54,2992.2842814730043
11.55,2992.552446379331
11.56,2992.809435606673
11.57,2993.05550916561
11.58,2993.2909270667205
11.59,2993.515949320584
11.6,2993.730835937779
11.61,2993.9358469288823
11.62,2994.131242304474
11.63,2994.3172820751333
11.64,2994.4942262514387
11.65,2994.662334843967
11.66,2994.821867863299
11.67,2994.973085320012
11.68,2995.116247224686
11.69,2995.251613587898
11.7,2995.379444420229
11.71,2995.499999732256
11.72,2995.613539534557
11.73,2995.720323837712
11.74,2995.820612652299
11.75,2995.914665988898
11.76,2996.002743858085
11.77,2996.085106270441
11.78,2996.162013236545
11.79,2996.2337247669734
11.8,2996.300500872306
11.81,2996.3626015631216
11.82,2996.420286849999
11.83,2996.473816743517
11.84,2996.5234512542534
11.85,2996.569450392787
11.86,2996.6120741696977
11.87,2996.6515825955635
11.88,2996.6882356809624
11.89,2996.7222934364727
11.9,2996.754015872675
11.91,2996.7836630001466
11.92,2996.8114948294665
11.93,2996.837771371213
11.94,2996.862752635965
11.95,2996.886698634302
11.96,2996.909869376801
11.97,2996.932524874041
11.98,2996.954925136603
11.99,2996.9773301750624
12.0,2997.0
12.01,2997.023149374024
12.02,2997.0468120678584
12.03,2997.07097660426
12.04,2997.0956315059834
12.05,2997.120765295784
12.06,2997.146366496418
12.07,2997.17242363064
12.08,2997.1989252212047
12.09,2997.225859790868
12.1,2997.2532158623853
12.11,2997.280981958512
12.12,2997.3091466020023
12.13,2997.337698315613
12.14,2997.366625622098
12.15,2997.395917044214
12.16,2997.425561104716
12.17,2997.455546326358
12.18,2997.4858612318967
12.19,2997.5164943440864
12.2,2997.5474341856834
12.21,2997.578669279442
12.22,2997.6101881481186
12.23,2997.641979314468
12.24,2997.674031301244
12.25,2997.706332631204
12.26,2997.7388718271022
12.27,2997.7716374116944
12.28,2997.804617907736
12.29,2997.8378018379817
12.3,2997.8711777251874
12.31,2997.904734092108
12.32,2997.938459461499
12.33,2997.972342356114
12.34,2998.006371298712
12.35,2998.040534812045
12.36,2998.07482141887
12.37,2998.1092196419404
12.38,2998.143718004014
12.39,2998.178305027845
12.4,2998.212969236188
12.41,2998.2476991518
12.42,2998.2824832974343
12.43,2998.3173101958478
12.44,2998.352168369794
12.45,2998.38704634203
12.46,2998.42193263531
12.47,2998.4568157723893
12.48,2998.4916842760244
12.49,2998.5265266689694
12.5,2998.5613314739794
12.51,2998.5960872138107
12.52,2998.6307824112187
12.53,2998.6654055889567
12.54,2998.6999452697823
12.55,2998.73438997645
12.56,2998.7687282317147
12.57,2998.802948558332
12.58,2998.837039479057
12.59,2998.8709895166453
12.6,2998.9047871938524
12.61,2998.938421033433
12.62,2998.971879558142
12.63,2999.005151290736
12.64,2999.0382247539696
12.65,2999.071088470598
12.66,2999.1037309633766
12.67,2999.136140755061
12.68,2999.1683063684054
12.69,2999.200216326166
12.7,2999.231859151099
12.71,2999.2632233659574
12.72,2999.294297493498
12.73,2999.3250700564763
12.74,2999.3555295776478
12.75,2999.385664579765
12.76,2999.415463585587
12.77,2999.444915117867
12.78,2999.4740076993608
12.79,2999.5027298528234
12.8,2999.5310701010108
12.81,2999.559016966677
12.82,2999.586558972579
12.83,2999.61368464147
12.84,2999.640382496108
12.85,2999.666641059245
12.86,2999.692448853639
12.87,2999.717794402044
12.88,2999.742666227216
12.89,2999.7670528519097
12.9,2999.79094279888
12.91,2999.814324590884
12.92,2999.8371867506758
12.93,2999.85951780101
12.94,2999.8813062646427
12.95,2999.9025406643286
12.96,2999.923209522824
12.97,2999.943301362883
12.98,2999.962804707262
12.99,2999.981708078716
13.0,3000.0
13.01,3000.017672223144
13.02,3000.034729417273
13.03,3000.051179480788
13.04,3000.0670303120887
13.05,3000.082289809576
13.06,3000.096965871649
13.07,3000.111066396709
13.08,3000.1245992831546
13.09,3000.137572429388
13.1,3000.149993733808
13.11,3000.161871094814
13.12,3000.173212410809
13.13,3000.184025580191
13.14,3000.19431850136
13.15,3000.204099072717
13.16,3000.2133751926617
13.17,3000.2221547595946
13.18,3000.230445671916
13.19,3000.2382558280246
13.2,3000.245593126324
13.21,3000.2524654652107
13.22,3000.258880743086
13.23,3000.264846858352
13.24,3000.270371709406
