wind_speed,NEG Micon NM 48/750
2.68,0.0
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.76,0.0
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
3.0,0.0
3.01,0.0
3.02,0.0
3.03,0.0
3.04,0.0
3.05,0.0
3.06,0.0
3.07,0.0
3.08,0.0
3.09,0.0
3.1,0.0
3.11,0.0
3.12,0.0
3.13,0.0
3.14,0.0
3.15,0.0
3.16,0.0
3.17,0.0
3.18,0.0
3.19,0.0
3.2,0.0
3.21,0.0
3.22,0.0
3.23,0.0
3.24,0.0
3.25,0.0
3.26,0.0
3.27,0.0
3.28,0.0
3.29,0.0
3.3,0.0
3.31,0.0
3.32,0.0
3.33,0.0
3.34,0.0
3.35,0.0
3.36,0.0
3.37,0.0
3.38,0.0
3.39,0.0
3.4,0.0
3.41,0.0
3.42,0.0
3.43,0.0
3.44,0.0
3.45,0.0
3.46,0.0
3.47,0.0
3.48,0.0
3.49,0.0
3.5,4.4
3.51,4.554236554607026
3.52,4.713073560449995
3.53,4.876456559340408
3.54,5.044331093089789
3.55,5.216642703509633
3.56,5.393336932411469
3.57,5.574359321606792
3.58,5.7596554129071285
3.59,5.949170748123977
3.6,6.1428508690688615
3.61,6.340641317553279
3.62,6.542487635388759
3.63,6.748335364386793
3.64,6.95813004635891
3.65,7.171817223116605
3.66,7.38934243647141
3.67,7.610651228234814
3.68,7.835689140218349
3.69,8.064401714233506
3.7,8.296734492091819
3.71,8.532633015604775
3.72,8.77204282658391
3.73,9.014909466840711
3.74,9.261178478186718
3.75,9.510795402433413
3.76,9.76370578139232
3.77,10.01985515687496
3.78,10.279189070692832
3.79,10.54165306465746
3.8,10.807192680580332
3.81,11.075753460272988
3.82,11.347280945546917
3.83,11.621720678213649
3.84,11.899018200084674
3.85,12.179119052971528
3.86,12.461968778685694
3.87,12.747512919038718
3.88,13.035697015842072
3.89,13.32646661090731
3.9,13.619767246045903
3.91,13.9155444630694
3.92,14.213743803789278
3.93,14.514310810017074
3.94,14.817191023564275
3.95,15.122329986242429
3.96,15.429673239863003
3.97,15.739166326237552
3.98,16.050754787177553
3.99,16.36438416449454
4.0,16.68
4.01,16.997547835505465
4.02,17.31697321282244
4.03,17.638221673762466
4.04,17.961238760137
4.05,18.285970013757577
4.06,18.61236097643571
4.07,18.940357189982947
4.08,19.269904196210728
4.09,19.600947536930605
4.1,19.93343275395408
4.11,20.26730538909271
4.12,20.602510984157927
4.13,20.938995080961284
4.14,21.276703221314293
4.15,21.61558094702849
4.16,21.95557379991533
4.17,22.296627321786357
4.18,22.63868705445307
4.19,22.98169853972703
4.2,23.32560731941967
4.21,23.67035893534255
4.22,24.01589892930716
4.23,24.36217284312506
4.24,24.70912621860769
4.25,25.056704597566597
4.26,25.404853521813287
4.27,25.75351853315928
4.28,26.102645173416107
4.29,26.452178984395232
4.3,26.802065507908186
4.31,27.152250285766485
4.32,27.502678859781668
4.33,27.853296771765187
4.34,28.2040495635286
4.35,28.55488277688338
4.36,28.905741953641105
4.37,29.25657263561321
4.38,29.607320364611244
4.39,29.95793068244671
4.4,30.308349130931155
4.41,30.65852125187603
4.42,31.00839258709287
4.43,31.3579086783932
4.44,31.70701506758855
4.45,32.055657296490374
4.46,32.403780906910214
4.47,32.751331440659584
4.48,33.09825443955002
4.49,33.44449544539298
4.5,33.79
4.51,34.13472554337108
4.52,34.478677108260186
4.53,34.82187162560979
4.54,35.16432602636224
4.55,35.50605724146004
4.56,35.84708220184564
4.57,36.187417838461485
4.58,36.52708108224999
4.59,36.86608886415359
4.6,37.204458115114754
4.61,37.54220576607596
4.62,37.87934874797956
4.63,38.21590399176805
4.64,38.55188842838388
4.65,38.88731898876949
4.66,39.222212603867305
4.67,39.55658620461977
4.68,39.89045672196933
4.69,40.22384108685846
4.7,40.556756230229546
4.71,40.889219083025054
4.72,41.22124657618743
4.73,41.55285564065915
4.74,41.88406320738259
4.75,42.21488620730023
4.76,42.54534157135451
4.77,42.87544623048788
4.78,43.2052171156428
4.79,43.53467115776164
4.8,43.86382528778691
4.81,44.19269643666102
4.82,44.52130153532647
4.83,44.84965751472562
4.84,45.17778130580095
4.85,45.5056898394949
4.86,45.83340004674994
4.87,46.16092885850847
4.88,46.48829320571294
4.89,46.81551001930581
4.9,47.14259623022955
4.91,47.46956876942653
4.92,47.79644456783922
4.93,48.123240556410096
4.94,48.4499736660816
4.95,48.776660827796135
4.96,49.10331897249616
4.97,49.4299650311241
4.98,49.75661593462245
4.99,50.0832886139336
5.0,50.41
5.01,50.73677551101016
5.02,51.06367451413674
5.03,51.390764863798495
5.04,51.71811441441408
5.05,52.04579102040222
5.06,52.37386253618169
5.07,52.70239681617118
5.08,53.03146171478939
5.09,53.36112508645503
5.1,53.69145478558683
5.11,54.02251866660357
5.12,54.35438458392387
5.13,54.68712039196649
5.14,55.02079394515016
5.15,55.355473097893615
5.16,55.6912257046155
5.17,56.02811961973458
5.18,56.36622269766959
5.19,56.70560279283925
5.2,57.04632775966223
5.21,57.38846545255728
5.22,57.732083725943085
5.23,58.07725043423845
5.24,58.42403343186199
5.25,58.7725005732325
5.26,59.12271971276864
5.27,59.47475870488915
5.28,59.82868540401279
5.29,60.184567664558216
5.3,60.54247334094416
5.31,60.90247028758935
5.32,61.264626358912544
5.33,61.629009409332376
5.34,61.99568729326761
5.35,62.364727865136985
5.36,62.73619897935922
5.37,63.11016849035296
5.38,63.48670425253699
5.39,63.86587412033001
5.4,64.24774594815077
5.41,64.63238759041789
5.42,65.0198669015502
5.43,65.41025173596636
5.44,65.80360994808512
5.45,66.20000939232516
5.46,66.59951792310524
5.47,67.00220339484402
5.48,67.40813366196029
5.49,67.8173765788727
5.5,68.23
5.51,68.64605881434733
5.52,69.06555604926547
5.53,69.48848176669168
5.54,69.91482602856306
5.55,70.34457889681687
5.56,70.7777304333903
5.57,71.21427070022061
5.58,71.65418975924493
5.59,72.0974776724005
5.6,72.54412450162455
5.61,72.99412030885429
5.62,73.44745515602685
5.63,73.90411910507947
5.64,74.36410221794938
5.65,74.82739455657381
5.66,75.29398618288988
5.67,75.76386715883487
5.68,76.23702754634593
5.69,76.71345740736037
5.7,77.19314680381524
5.71,77.67608579764784
5.72,78.16226445079535
5.73,78.65167282519506
5.74,79.144300982784
5.75,79.64013898549953
5.76,80.1391768952788
5.77,80.64140477405897
5.78,81.14681268377736
5.79,81.6553906863711
5.8,82.16712884377738
5.81,82.68201721793342
5.82,83.20004587077646
5.83,83.72120486424367
5.84,84.24548426027225
5.85,84.77287412079943
5.86,85.30336450776244
5.87,85.83694548309839
5.88,86.37360710874457
5.89,86.91333944663815
5.9,87.4561325587164
5.91,88.00197650691644
5.92,88.55086135317546
5.93,89.10277715943077
5.94,89.65771398761952
5.95,90.2156618996789
5.96,90.7766109575461
5.97,91.3405512231584
5.98,91.90747275845295
5.99,92.47736562536696
6.0,93.0502198858376
6.01,93.62602560180214
6.02,94.20477283519776
6.03,94.78645164796174
6.04,95.37105210203111
6.05,95.95856425934323
6.06,96.54897818183524
6.07,97.14228393144438
6.08,97.7384715701078
6.09,98.33753115976278
6.1,98.93945276234642
6.11,99.54422643979608
6.12,100.1518422540488
6.13,100.76229026704183
6.14,101.3755605407125
6.15,101.9916431369979
6.16,102.61052811783524
6.17,103.2322055451617
6.18,103.85666548091456
6.19,104.48389798703104
6.2,105.11389312544829
6.21,105.74664095810346
6.22,106.3821315469338
6.23,107.02035495387663
6.24,107.66130124086902
6.25,108.3049604698482
6.26,108.95132270275138
6.27,109.60037800151574
6.28,110.25211642807864
6.29,110.90652804437713
6.3,111.56360291234836
6.31,112.22333109392969
6.32,112.88570265105832
6.33,113.55070764567132
6.34,114.21833613970595
6.35,114.88857819509948
6.36,115.56142387378912
6.37,116.236863237712
6.38,116.91488634880533
6.39,117.59548326900632
6.4,118.27864406025223
6.41,118.96435878448024
6.42,119.65261750362752
6.43,120.34341027963129
6.44,121.03672717442883
6.45,121.73255824995724
6.46,122.43089356815376
6.47,123.1317231909556
6.48,123.83503718030002
6.49,124.54082559812412
6.5,125.24907850636518
6.51,125.95978596696035
6.52,126.67293804184688
6.53,127.38852479296204
6.54,128.1065362822429
6.55,128.82696257162672
6.56,129.5497937230507
6.57,130.27501979845212
6.58,131.0026308597681
6.59,131.73261696893582
6.6,132.46496818789254
6.61,133.19967457857555
6.62,133.93672620292188
6.63,134.6761131228688
6.64,135.41782540035356
6.65,136.16185309731344
6.66,136.90818627568538
6.67,137.6568149974068
6.68,138.4077293244149
6.69,139.16091931864688
6.7,139.91637504203982
6.71,140.674086556531
6.72,141.43404392405768
6.73,142.19623720655704
6.74,142.96065646596622
6.75,143.7272917642225
6.76,144.49613316326304
6.77,145.26717072502512
6.78,146.04039451144587
6.79,146.81579458446248
6.8,147.5933610060122
6.81,148.37308383803224
6.82,149.15495314245985
6.83,149.93895898123208
6.84,150.72509141628623
6.85,151.51334050955955
6.86,152.30369632298925
6.87,153.09614891851237
6.88,153.89068835806628
6.89,154.68730470358818
6.9,155.48598801701525
6.91,156.28672836028463
6.92,157.08951579533357
6.93,157.89434038409925
6.94,158.70119218851903
6.95,159.51006127052986
6.96,160.32093769206912
6.97,161.13381151507397
6.98,161.94867280148165
6.99,162.7655116132293
7.0,163.58431801225416
7.01,164.40508206049344
7.02,165.22779381988428
7.03,166.0524433523641
7.04,166.87902071986983
7.05,167.70751598433878
7.06,168.53791920770817
7.07,169.3702204519153
7.08,170.20440977889723
7.09,171.04047725059118
7.1,171.87841292893438
7.11,172.71820687586413
7.12,173.55984915331751
7.13,174.40332982323176
7.14,175.24863894754407
7.15,176.09576658819174
7.16,176.94470280711187
7.17,177.79543766624167
7.18,178.64796122751835
7.19,179.50226355287924
7.2,180.3583347042614
7.21,181.21616474360204
7.22,182.0757437328384
7.23,182.93706173390777
7.24,183.8001088087472
7.25,184.664875019294
7.26,185.5313504274854
7.27,186.39952509525844
7.28,187.26938908455057
7.29,188.1409324572988
7.3,189.01414527544037
7.31,189.8890176009125
7.32,190.7655394956525
7.33,191.64370102159745
7.34,192.52349224068453
7.35,193.40490321485103
7.36,194.28792400603425
7.37,195.1725446761711
7.38,196.05875528719903
7.39,196.94654590105523
7.4,197.83590657967684
7.41,198.72682738500103
7.42,199.61929837896503
7.43,200.51330962350613
7.44,201.4088511805615
7.45,202.3059131120682
7.46,203.20448547996364
7.47,204.10455834618492
7.48,205.00612177266936
7.49,205.909165821354
7.5,206.81368055417605
7.51,207.7196560330728
7.52,208.6270823199814
7.53,209.53594947683928
7.54,210.4462475655833
7.55,211.3579666481509
7.56,212.27109678647903
7.57,213.18562804250536
7.58,214.10155047816664
7.59,215.01885415540025
7.6,215.93752913614335
7.61,216.85756548233337
7.62,217.7789532559072
7.63,218.7016825188022
7.64,219.62574333295544
7.65,220.5511257603044
7.66,221.47781986278608
7.67,222.4058157023377
7.68,223.3351033408964
7.69,224.26567284039965
7.7,225.1975142627844
7.71,226.13061766998797
7.72,227.06497312394745
7.73,228.0005706866003
7.74,228.93740041988335
7.75,229.87545238573412
7.76,230.81471664608964
7.77,231.75518326288727
7.78,232.69684229806413
7.79,233.63968381355733
7.8,234.58369787130425
7.81,235.52887453324192
7.82,236.4752038613078
7.83,237.4226759174388
7.84,238.37128076357232
7.85,239.32100846164545
7.86,240.27184907359552
7.87,241.2237926613596
7.88,242.1768292868749
7.89,243.13094901207884
7.9,244.0861418989085
7.91,245.0423980093009
7.92,245.99970740519345
7.93,246.9580601485233
7.94,247.91744630122776
7.95,248.8778559252438
7.96,249.8392790825088
7.97,250.80170583496
7.98,251.7651262445345
7.99,252.7295303731695
8.0,253.69490828280223
8.01,254.66125003537
8.02,255.62854569280975
8.03,256.5967853170591
8.04,257.56595897005485
8.05,258.5360567137345
8.06,259.50706861003505
8.07,260.4789847208938
8.08,261.4517951082479
8.09,262.4254898340346
8.1,263.4000589601911
8.11,264.37549254865456
8.12,265.35178066136234
8.13,266.32891336025153
8.14,267.3068807072593
8.15,268.2856727643229
8.16,269.2652795933795
8.17,270.24569125636634
8.18,271.2268978152206
8.19,272.2088893318795
8.2,273.19165586828035
8.21,274.1751874863603
8.22,275.1594742480564
8.23,276.144506215306
8.24,277.13027345004616
8.25,278.1167660142144
8.26,279.10397396974747
8.27,280.091887378583
8.28,281.08049630265805
8.29,282.0697908039097
8.3,283.05976094427547
8.31,284.0503967856922
8.32,285.0416883900972
8.33,286.0336258194277
8.34,287.026199135621
8.35,288.0193984006142
8.36,289.0132136763446
8.37,290.0076350247493
8.38,291.0026525077657
8.39,291.9982561873307
8.4,292.9944361253816
8.41,293.99118238385574
8.42,294.9884850246902
8.43,295.98633410982234
8.44,296.9847197011892
8.45,297.98363186072794
8.46,298.98306065037616
8.47,299.98299613207064
8.48,300.98342836774856
8.49,301.98434741934744
8.5,302.9857433488044
8.51,303.9876062180564
8.52,304.98992608904086
8.53,305.9926930236949
8.54,306.9958970839559
8.55,307.99952833176104
8.56,309.0035768290473
8.57,310.0080326377521
8.58,311.0128858198124
8.59,312.0181264371656
8.6,313.0237445517489
8.61,314.0297302254994
8.62,315.0360735203544
8.63,316.04276449825136
8.64,317.0497932211269
8.65,318.0571497509186
8.66,319.0648241495636
8.67,320.0728064789991
8.68,321.0810868011623
8.69,322.0896551779904
8.7,323.09850167142065
8.71,324.1076163433905
8.72,325.1169892558366
8.73,326.12661047069633
8.74,327.1364700499072
8.75,328.1465580554061
8.76,329.1568645491304
8.77,330.1673795930172
8.78,331.17809324900384
8.79,332.1889955790274
8.8,333.2000766450253
8.81,334.21132650893446
8.82,335.2227352326922
8.83,336.2342928782357
8.84,337.24598950750214
8.85,338.2578151824288
8.86,339.269759964953
8.87,340.28181391701173
8.88,341.29396710054243
8.89,342.306209577482
8.9,343.31853140976784
8.91,344.33092265933703
8.92,345.3433733881269
8.93,346.3558736580746
8.94,347.3684135311173
8.95,348.38098306919244
8.96,349.393572334237
8.97,350.4061713881881
8.98,351.41877029298314
8.99,352.43135911055924
9.0,353.4439279028536
9.01,354.4564667318035
9.02,355.46896565934605
9.03,356.4814147474185
9.04,357.493804057958
9.05,358.5061236529021
9.06,359.5183635941875
9.07,360.53051394375154
9.08,361.5425647635316
9.09,362.55450611546473
9.1,363.5663280614882
9.11,364.5780206635393
9.12,365.589573983555
9.13,366.6009780834729
9.14,367.61222302522987
9.15,368.6232988707631
9.16,369.63419568200993
9.17,370.64490352090746
9.18,371.6554124493931
9.19,372.6657125294038
9.2,373.6757938228769
9.21,374.68564639174986
9.22,375.6952602979594
9.23,376.704625603443
9.24,377.7137323701377
9.25,378.7225706599808
9.26,379.73113053490965
9.27,380.7394020568613
9.28,381.74737528777297
9.29,382.7550402895818
9.3,383.76238712422526
9.31,384.76940585364025
9.32,385.77608653976415
9.33,386.782419244534
9.34,387.7883940298872
9.35,388.7940009577609
9.36,389.7992300900921
9.37,390.8040714888183
9.38,391.8085152158768
9.39,392.8125513332043
9.4,393.8161699027384
9.41,394.81936098641614
9.42,395.8221146461749
9.43,396.8244209439516
9.44,397.8262699416836
9.45,398.8276517013084
9.46,399.82855628476295
9.47,400.82897375398414
9.48,401.8288941709096
9.49,402.8283075974764
9.5,403.8272040956217
9.51,404.8255737272828
9.52,405.82340655439685
9.53,406.82069263890105
9.54,407.8174220427326
9.55,408.81358482782895
9.56,409.80917105612696
9.57,410.80417078956384
9.58,411.79857409007695
9.59,412.7923710196035
9.6,413.7855516400807
9.61,414.7781060134455
9.62,415.7700242016355
9.63,416.7612962665879
9.64,417.7519122702395
9.65,418.7418622745277
9.66,419.73113634138974
9.67,420.7197245327629
9.68,421.7076169105843
9.69,422.6948035367911
9.7,423.68127447332057
9.71,424.66701978211006
9.72,425.6520295250965
9.73,426.636293764217
9.74,427.6198025614093
9.75,428.6025459786102
9.76,429.5845140777569
9.77,430.56569692078665
9.78,431.5460845696368
9.79,432.5256670862444
9.8,433.50443453254695
9.81,434.48237697048114
9.82,435.45948446198463
9.83,436.4357470689944
9.84,437.4111548534476
9.85,438.38569787728153
9.86,439.3593662024334
9.87,440.3321498908406
9.88,441.30403900444026
9.89,442.2750236051692
9.9,443.24509375496496
9.91,444.2142395157647
9.92,445.1824509495055
9.93,446.1497181181248
9.94,447.1160310835596
9.95,448.0813799077474
9.96,449.0457546526253
9.97,450.00914538013006
9.98,450.9715421521994
9.99,451.9329350307703
10.0,452.89331407778
10.01,453.85266935516574
10.02,454.8109909248647
10.03,455.76826884881416
10.04,456.7244931889512
10.05,457.6796540072133
10.06,458.6337413655372
10.07,459.5867453258604
10.08,460.53865595012
10.09,461.4894633002534
10.1,462.4391574381976
10.11,463.3877284258898
10.12,464.3351663252673
10.13,465.2814611982676
10.14,466.22660310682727
10.15,467.170582112884
10.16,468.1133882783748
10.17,469.05501166523686
10.18,469.99544233540746
10.19,470.9346703508237
10.2,471.872685773423
10.21,472.8094786651425
10.22,473.7450390879191
10.23,474.6793571036904
10.24,475.6124227743935
10.25,476.5442261619653
10.26,477.47475732834334
10.27,478.4040063354649
10.28,479.3319632452669
10.29,480.25861811968673
10.3,481.18396102066174
10.31,482.1079820101287
10.32,483.030671150025
10.33,483.952018502288
10.34,484.8720141288547
10.35,485.79064809166255
10.36,486.70791045264855
10.37,487.6237912737499
10.38,488.5382806169041
10.39,489.4513685440479
10.4,490.3630451171189
10.41,491.273300398054
10.42,492.18212444879055
10.43,493.0895073312658
10.44,493.99543910741687
10.45,494.8999098391809
10.46,495.8029095884956
10.47,496.70442841729744
10.48,497.604456387524
10.49,498.5029835611125
10.5,499.4
10.51,500.29550932609175
10.52,501.18956940116425
10.53,502.0822516469623
10.54,502.9736274852304
10.55,503.8637683377134
10.56,504.7527456261553
10.57,505.640630772301
10.58,506.5274951978951
10.59,507.4134103246821
10.6,508.2984475744068
10.61,509.1826783688135
10.62,510.066174129647
10.63,510.949006278652
10.64,511.8312462375725
10.65,512.7129654281538
10.66,513.5942352721397
10.67,514.4751271912756
10.68,515.3557126073056
10.69,516.2360629419744
10.7,517.1162496170267
10.71,517.9963440542069
10.72,518.8764176752595
10.73,519.7565419019295
10.74,520.6367881559611
10.75,521.5172278590989
10.76,522.3979324330875
10.77,523.2789732996717
10.78,524.160421880596
10.79,525.0423495976048
10.8,525.9248278724432
10.81,526.807928126855
10.82,527.6917217825852
10.83,528.5762802613784
10.84,529.4616749849794
10.85,530.3479773751324
10.86,531.235258853582
10.87,532.123590842073
10.88,533.0130447623499
10.89,533.9036920361573
10.9,534.7956040852396
10.91,535.6888523313416
10.92,536.583508196208
10.93,537.479643101583
10.94,538.3773284692114
10.95,539.2766357208377
10.96,540.1776362782069
10.97,541.080401563063
10.98,541.9850029971509
10.99,542.8915120022149
11.0,543.8
11.01,544.7105238039611
11.02,545.6230817943965
11.03,546.537657743315
11.04,547.4542354227248
11.05,548.3727986046354
11.06,549.2933310610548
11.07,550.2158165639921
11.08,551.140238885456
11.09,552.0665817974551
11.1,552.9948290719983
11.11,553.9249644810942
11.12,554.8569717967515
11.13,555.7908347909793
11.14,556.7265372357857
11.15,557.6640629031799
11.16,558.6033955651703
11.17,559.5445189937659
11.18,560.4874169609756
11.19,561.4320732388074
11.2,562.3784715992707
11.21,563.3265958143742
11.22,564.2764296561262
11.23,565.2279568965357
11.24,566.1811613076113
11.25,567.1360266613618
11.26,568.092536729796
11.27,569.0506752849228
11.28,570.0104260987504
11.29,570.9717729432879
11.3,571.9346995905443
11.31,572.8991898125275
11.32,573.8652273812469
11.33,574.8327960687109
11.34,575.8018796469285
11.35,576.7724618879082
11.36,577.7445265636587
11.37,578.7180574461889
11.38,579.6930383075078
11.39,580.6694529196236
11.4,581.6472850545449
11.41,582.6265184842811
11.42,583.6071369808404
11.43,584.5891243162317
11.44,585.5724642624639
11.45,586.5571405915452
11.46,587.543137075485
11.47,588.5304374862917
11.48,589.5190255959737
11.49,590.5088851765404
11.5,591.5
11.51,592.4923370580634
11.52,593.4857962212491
11.53,594.4802605797779
11.54,595.4756132238697
11.55,596.4717372437456
11.56,597.4685157296259
11.57,598.4658317717308
11.58,599.4635684602811
11.59,600.4616088854973
11.6,601.4598361376
11.61,602.4581333068095
11.62,603.4563834833464
11.63,604.4544697574313
11.64,605.4522752192847
11.65,606.449682959127
11.66,607.4465760671787
11.67,608.4428376336605
11.68,609.4383507487925
11.69,610.4329985027956
11.7,611.4266639858904
11.71,612.4192302882971
11.72,613.410580500236
11.73,614.4005977119283
11.74,615.3891650135939
11.75,616.3761654954537
11.76,617.3614822477278
11.77,618.3449983606374
11.78,619.3265969244022
11.79,620.3061610292431
11.8,621.2835737653809
11.81,622.2587182230355
11.82,623.2314774924278
11.83,624.2017346637781
11.84,625.1693728273071
11.85,626.1342750732352
11.86,627.096324491783
11.87,628.0554041731709
11.88,629.0113972076197
11.89,629.9641866853494
11.9,630.9136556965809
11.91,631.8596873315345
11.92,632.8021646804309
11.93,633.7409708334903
11.94,634.6759888809338
11.95,635.6071019129812
11.96,636.5341930198535
11.97,637.4571452917711
11.98,638.3758418189543
11.99,639.2901656916238
12.0,640.2
12.01,641.1052527637851
12.02,642.0059317206067
12.03,642.9020695375741
12.04,643.7936988817962
12.05,644.680852420383
12.06,645.563562820443
12.07,646.4418627490857
12.08,647.3157848734203
12.09,648.185361860556
12.1,649.0506263776023
12.11,649.9116110916681
12.12,650.7683486698627
12.13,651.6208717792957
12.14,652.4692130870759
12.15,653.3134052603127
12.16,654.1534809661152
12.17,654.9894728715929
12.18,655.8214136438547
12.19,656.64933595001
12.2,657.4732724571683
12.21,658.2932558324385
12.22,659.1093187429299
12.23,659.9214938557518
12.24,660.7298138380132
12.25,661.5343113568237
12.26,662.3350190792924
12.27,663.1319696725284
12.28,663.9251958036409
12.29,664.7147301397395
12.3,665.5006053479333
12.31,666.2828540953312
12.32,667.0615090490428
12.33,667.8366028761772
12.34,668.6081682438436
12.35,669.3762378191514
12.36,670.1408442692094
12.37,670.9020202611273
12.38,671.6597984620144
12.39,672.4142115389795
12.4,673.1652921591322
12.41,673.9130729895815
12.42,674.6575866974367
12.43,675.398865949807
12.44,676.1369434138019
12.45,676.8718517565302
12.46,677.6036236451016
12.47,678.3322917466251
12.48,679.0578887282096
12.49,679.7804472569649
12.5,680.5
12.51,681.2165718867963
12.52,681.9301568963243
12.53,682.6407412699265
12.54,683.348311248945
12.55,684.0528530747233
12.56,684.7543529886032
12.57,685.4527972319271
12.58,686.1481720460384
12.59,686.8404636722788
12.6,687.5296583519913
12.61,688.2157423265182
12.62,688.8987018372023
12.63,689.5785231253863
12.64,690.2551924324122
12.65,690.9286959996228
12.66,691.5990200683608
12.67,692.2661508799687
12.68,692.9300746757889
12.69,693.590777697164
12.7,694.2482461854368
12.71,694.9024663819495
12.72,695.5534245280447
12.73,696.2011068650653
12.74,696.8454996343534
12.75,697.4865890772516
12.76,698.124361435103
12.77,698.7588029492495
12.78,699.3898998610338
12.79,700.0176384117988
12.8,700.6420048428866
12.81,701.26298539564
12.82,701.8805663114016
12.83,702.4947338315137
12.84,703.105474197319
12.85,703.7127736501601
12.86,704.3166184313795
12.87,704.9169947823196
12.88,705.5138889443234
12.89,706.107287158733
12.9,706.6971756668911
12.91,707.2835407101402
12.92,707.8663685298229
12.93,708.4456453672816
12.94,709.0213574638592
12.95,709.593491060898
12.96,710.1620323997407
12.97,710.7269677217298
12.98,711.2882832682074
12.99,711.8459652805167
13.0,712.4
13.01,712.9503764890295
13.02,713.4970950940962
13.03,714.0401589827204
13.04,714.579571322423
13.05,715.1153352807245
13.06,715.6474540251452
13.07,716.1759307232057
13.08,716.7007685424269
13.09,717.2219706503291
13.1,717.739540214433
13.11,718.2534804022589
13.12,718.7637943813277
13.13,719.2704853191598
13.14,719.7735563832758
13.15,720.2730107411962
13.16,720.7688515604417
13.17,721.2610820085328
13.18,721.7497052529899
13.19,722.2347244613337
13.2,722.7161428010849
13.21,723.1939634397639
13.22,723.6681895448912
13.23,724.1388242839877
13.24,724.6058708245736
13.25,725.0693323341693
13.26,725.5292119802962
13.27,725.985512930474
13.28,726.4382383522236
13.29,726.8873914130655
13.3,727.3329752805206
13.31,727.774993122109
13.32,728.2134481053513
13.33,728.6483433977684
13.34,729.0796821668805
13.35,729.5074675802085
13.36,729.9317028052726
13.37,730.3523910095938
13.38,730.7695353606924
13.39,731.183139026089
13.4,731.5932051733041
13.41,731.9997369698583
13.42,732.4027375832723
13.43,732.8022101810664
13.44,733.1981579307613
13.45,733.5905839998777
13.46,733.9794915559361
13.47,734.364883766457
13.48,734.7467637989607
13.49,735.1251348209682
13.5,735.5
13.51,735.8713789570855
13.52,736.2393571272911
13.53,736.604036399192
13.54,736.9655186613629
13.55,737.3239058023796
