wind_speed,Bonus B44/600
2.68,0.0
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.76,0.0
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
3.0,0.0
3.01,0.0
3.02,0.0
3.03,0.0
3.04,0.0
3.05,0.0
3.06,0.0
3.07,0.0
3.08,0.0
3.09,0.0
3.1,0.0
3.11,0.0
3.12,0.0
3.13,0.0
3.14,0.0
3.15,0.0
3.16,0.0
3.17,0.0
3.18,0.0
3.19,0.0
3.2,0.0
3.21,0.0
3.22,0.0
3.23,0.0
3.24,0.0
3.25,0.0
3.26,0.0
3.27,0.0
3.28,0.0
3.29,0.0
3.3,0.0
3.31,0.0
3.32,0.0
3.33,0.0
3.34,0.0
3.35,0.0
3.36,0.0
3.37,0.0
3.38,0.0
3.39,0.0
3.4,0.0
3.41,0.0
3.42,0.0
3.43,0.0
3.44,0.0
3.45,0.0
3.46,0.0
3.47,0.0
3.48,0.0
3.49,0.0
3.5,0.0
3.51,0.2196414648674103
3.52,0.4449828445850896
3.53,0.675856054003275
3.54,0.9120930079722452
3.55,1.1535256213422391
3.56,1.3999858089635338
3.57,1.6513054856863687
3.58,1.9073165663610223
3.59,2.167850965837731
3.6,2.4327405989667774
3.61,2.701817380598393
3.62,2.974913225582862
3.63,3.251860048770421
3.64,3.532489765011349
3.65,3.81663428915588
3.66,4.1041255360542985
3.67,4.394795420556838
3.68,4.68847585751378
3.69,4.98499876177536
3.7,5.284196048191859
3.71,5.585899631613513
3.72,5.889941426890604
3.73,6.196153348873365
3.74,6.50436731241208
3.75,6.814415232356981
3.76,7.12612902355834
3.77,7.439340600866428
3.78,7.753881879131477
3.79,8.069584773203772
3.8,8.386281197933542
3.81,8.703803068171078
3.82,9.021982298766607
3.83,9.340650804570416
3.84,9.659640500432737
3.85,9.97878330120385
3.86,10.297911121733993
3.87,10.616855876873444
3.88,10.935449481472444
3.89,11.25352385038127
3.9,11.57091089845016
3.91,11.887442540529396
3.92,12.202950691469203
3.93,12.517267266119877
3.94,12.83022417933164
3.95,13.14165334595479
3.96,13.451386680839546
3.97,13.759256098836198
3.98,14.065093514794976
3.99,14.368730843566166
4.0,14.67
4.01,14.968769624096492
4.02,15.265055256454607
4.03,15.55890916282308
4.04,15.850383608950573
4.05,16.139530860585808
4.06,16.426403183477504
4.07,16.71105284337439
4.08,16.99353210602513
4.09,17.273893237178445
4.1,17.552188502583057
4.11,17.828470167987692
4.12,18.102790499141012
4.13,18.375201761791747
4.14,18.64575622168861
4.15,18.91450614458033
4.16,19.18150379621557
4.17,19.44680144234305
4.18,19.7104513487115
4.19,19.972505781069643
4.2,20.233017005166136
4.21,20.492037286749717
4.22,20.749618891569085
4.23,21.005814085372972
4.24,21.26067513391006
4.25,21.514254302929057
4.26,21.766603858178687
4.27,22.01777606540765
4.28,22.26782319036468
4.29,22.51679749879844
4.3,22.76475125645766
4.31,23.011736729091048
4.32,23.257806182447336
4.33,23.503011882275192
4.34,23.74740609432334
4.35,23.99104108434049
4.36,24.233969118075372
4.37,24.476242461276662
4.38,24.717913379693076
4.39,24.95903413907332
4.4,25.19965700516613
4.41,25.43983424372019
4.42,25.6796181204842
4.43,25.91906090120688
4.44,26.15821485163697
4.45,26.39713223752312
4.46,26.635865324614063
4.47,26.874466378658514
4.48,27.112987665405196
4.49,27.35148145060279
4.5,27.59
4.51,27.828593958746588
4.52,28.067307489596427
4.53,28.306183134704437
4.54,28.545263436225483
4.55,28.78459093631451
4.56,29.0242081771264
4.57,29.264157700816117
4.58,29.504482049538485
4.59,29.74522376544847
4.6,29.986425390700948
4.61,30.228129467450884
4.62,30.470378537853108
4.63,30.713215144062577
4.64,30.95668182823418
4.65,31.20082113252285
4.66,31.445675599083465
4.67,31.69128777007093
4.68,31.93770018764018
4.69,32.18495539394612
4.7,32.43309593114363
4.71,32.68216434138763
4.72,32.93220316683304
4.73,33.18325494963479
4.74,33.43536223194772
4.75,33.68856755592678
4.76,33.94291346372688
4.77,34.19844249750292
4.78,34.45519719940984
4.79,34.71322011160249
4.8,34.97255377623579
4.81,35.23324073546468
4.82,35.495323531444065
4.83,35.75884470632884
4.84,36.02384680227388
4.85,36.29037236143415
4.86,36.55846392596453
4.87,36.82816403801992
4.88,37.09951523975525
4.89,37.3725600733254
4.9,37.647341080885326
4.91,37.92390080458987
4.92,38.20228178659399
4.93,38.48252656905255
4.94,38.76467769412054
4.95,39.04877770395277
4.96,39.3348691407042
4.97,39.622994546529725
4.98,39.913196463584285
4.99,40.20551743402272
5.0,40.5
5.01,40.7966787790911
5.02,41.09555669055149
5.03,41.39662872905677
5.04,41.69988988928242
5.05,42.00533516590404
5.06,42.31295955359719
5.07,42.62275804703744
5.08,42.93472564090033
5.09,43.24885732986141
5.1,43.56514810859626
5.11,43.88359297178047
5.12,44.20418691408952
5.13,44.52692493019902
5.14,44.851802014784525
5.15,45.178813162521614
5.16,45.507953368085815
5.17,45.83921762615268
5.18,46.17260093139779
5.19,46.50809827849673
5.2,46.845704662124994
5.21,47.185415076958186
5.22,47.52722451767186
5.23,47.8711279789416
5.24,48.21712045544289
5.25,48.56519694185136
5.26,48.91535243284253
5.27,49.26758192309199
5.28,49.62188040727529
5.29,49.97824288006797
5.3,50.33666433614563
5.31,50.697139770183774
5.32,51.05966417685803
5.33,51.42423255084389
5.34,51.79083988681694
5.35,52.15948117945274
5.36,52.53015142342688
5.37,52.90284561341486
5.38,53.27755874409226
5.39,53.65428581013468
5.4,54.03302180621766
5.41,54.4137617270167
5.42,54.796500567207445
5.43,55.18123332146539
5.44,55.56795498446617
5.45,55.956660550885246
5.46,56.34734501539825
5.47,56.7400033726807
5.48,57.13463061740823
5.49,57.531221744256285
5.5,57.9297717479005
5.51,58.330275623016405
5.52,58.73272836427957
5.53,59.13712496636561
5.54,59.54346042394999
5.55,59.9517297317083
5.56,60.36192788431613
5.57,60.77404987644904
5.58,61.18809070278254
5.59,61.604045357992206
5.6,62.02190883675362
5.61,62.44167613374238
5.62,62.86334224363394
5.63,63.28690216110394
5.64,63.71235088082789
5.65,64.13968339748142
5.66,64.56889470574002
5.67,64.99997980027928
5.68,65.43293367577475
5.69,65.86775132690201
5.7,66.30442774833656
5.71,66.74295793475403
5.72,67.18333688082993
5.73,67.6255595812399
5.74,68.06962103065939
5.75,68.51551622376402
5.76,68.96324015522933
5.77,69.4127878197309
5.78,69.86415421194432
5.79,70.31733432654504
5.8,70.77232315820869
5.81,71.22911570161084
5.82,71.6877069514271
5.83,72.14809190233291
5.84,72.61026554900387
5.85,73.07422288611556
5.86,73.53995890834358
5.87,74.0074686103634
5.88,74.47674698685063
5.89,74.94778903248083
5.9,75.42058974192956
5.91,75.89514410987236
5.92,76.37144713098479
5.93,76.84949379994244
5.94,77.32927911142085
5.95,77.81079806009556
5.96,78.29404564064215
5.97,78.7790168477362
5.98,79.26570667605327
5.99,79.75411012026886
6.0,80.24422217505855
6.01,80.73603783509792
6.02,81.22955209506253
6.03,81.724759949628
6.04,82.22165639346977
6.05,82.72023642126342
6.06,83.22049502768456
6.07,83.72242720740881
6.08,84.22602795511158
6.09,84.7312922654685
6.1,85.23821513315515
6.11,85.74679155284711
6.12,86.25701651921983
6.13,86.76888502694895
6.14,87.28239207071003
6.15,87.79753264517868
6.16,88.31430174503033
6.17,88.83269436494061
6.18,89.35270549958507
6.19,89.87433014363934
6.2,90.39756329177888
6.21,90.92239993867926
6.22,91.44883507901606
6.23,91.97686370746489
6.24,92.50648081870123
6.25,93.0376814074007
6.26,93.5704604682388
6.27,94.10481299589114
6.28,94.6407339850333
6.29,95.17821843034072
6.3,95.7172613264891
6.31,96.2578576681539
6.32,96.80000245001078
6.33,97.3436906667352
6.34,97.88891731300274
6.35,98.43567738348898
6.36,98.98396587286956
6.37,99.53377777581986
6.38,100.08510808701556
6.39,100.6379518011322
6.4,101.1923039128454
6.41,101.74815941683056
6.42,102.30551330776336
6.43,102.8643605803193
6.44,103.42469622917407
6.45,103.98651524900308
6.46,104.54981263448192
6.47,105.11458338028616
6.48,105.68082248109148
6.49,106.24852493157324
6.5,106.81768572640706
6.51,107.38829986026856
6.52,107.96036232783328
6.53,108.5338681237768
6.54,109.1088122427746
6.55,109.6851896795023
6.56,110.26299542863543
6.57,110.84222448484964
6.58,111.42287184282036
6.59,112.0049324972232
6.6,112.58840144273373
6.61,113.17327367402751
6.62,113.75954418578009
6.63,114.347207972667
6.64,114.93626002936388
6.65,115.52669535054623
6.66,116.11850893088965
6.67,116.7116957650696
6.68,117.30625084776176
6.69,117.90216917364164
6.7,118.4994457373848
6.71,119.09807553366676
6.72,119.69805355716316
6.73,120.29937480254952
6.74,120.90203426450137
6.75,121.50602693769429
6.76,122.11134781680384
6.77,122.71799189650558
6.78,123.32595417147516
6.79,123.935229636388
6.8,124.54581328591968
6.81,125.1577001147458
6.82,125.770885117542
6.83,126.38536328898368
6.84,127.00112962374646
6.85,127.61817911650591
6.86,128.23650676193765
6.87,128.85610755471714
6.88,129.47697648951996
6.89,130.0991085610217
6.9,130.72249876389793
6.91,131.3471420928242
6.92,131.973033542476
6.93,132.600168107529
6.94,133.22854078265868
6.95,133.85814656254064
6.96,134.4889804418504
6.97,135.12103741526354
6.98,135.7543124774557
6.99,136.3888006231023
7.0,137.02449684687895
7.01,137.66139614346125
7.02,138.2994935075247
7.03,138.93878393374496
7.04,139.57926241679746
7.05,140.22092395135783
7.06,140.8637635321016
7.07,141.50777615370444
7.08,142.15295681084172
7.09,142.79930049818915
7.1,143.44680221042222
7.11,144.09545694221657
7.12,144.7452596882476
7.13,145.39620544319098
7.14,146.04828920172224
7.15,146.70150595851706
7.16,147.35585070825078
7.17,148.01131844559916
7.18,148.6679041652376
7.19,149.32560286184182
7.2,149.98440953008722
7.21,150.64431916464943
7.22,151.30532676020408
7.23,151.96742731142663
7.24,152.63061581299266
7.25,153.2948872595777
7.26,153.96023664585738
7.27,154.6266589665072
7.28,155.2941492162028
7.29,155.9627023896197
7.3,156.6323134814334
7.31,157.30297748631952
7.32,157.9746893989536
7.33,158.64744421401122
7.34,159.3212369261679
7.35,159.9960625300992
7.36,160.6719160204808
7.37,161.34879239198813
7.38,162.02668663929674
7.39,162.7055937570822
7.4,163.3855087400202
7.41,164.06642658278616
7.42,164.74834228005565
7.43,165.43125082650425
7.44,166.1151472168076
7.45,166.80002644564118
7.46,167.48588350768048
7.47,168.17271339760126
7.48,168.8605111100789
7.49,169.54927163978897
7.5,170.23898998140712
7.51,170.92966112960883
7.52,171.62128007906972
7.53,172.31384182446533
7.54,173.00734136047126
7.55,173.70177368176292
7.56,174.397133783016
7.57,175.0934166589061
7.58,175.79061730410865
7.59,176.4887307132993
7.6,177.1877518811536
7.61,177.88767580234705
7.62,178.58849747155526
7.63,179.29021188345376
7.64,179.99281403271812
7.65,180.696298914024
7.66,181.4006615220468
7.67,182.10589685146215
7.68,182.8119998969456
7.69,183.5189656531728
7.7,184.22678911481916
7.71,184.93546527656025
7.72,185.64498913307168
7.73,186.35535567902912
7.74,187.06655990910795
7.75,187.7785968179838
7.76,188.49146140033227
7.77,189.20514865082885
7.78,189.9196535641492
7.79,190.63497113496877
7.8,191.35109635796303
7.81,192.0680242278078
7.82,192.78574973917856
7.83,193.50426788675077
7.84,194.2235736652
7.85,194.94366206920185
7.86,195.6645280934319
7.87,196.3861667325657
7.88,197.1085729812788
7.89,197.83174183424663
7.9,198.55566828614508
7.91,199.2803473316494
7.92,200.0057739654352
7.93,200.73194318217816
7.94,201.45884997655384
7.95,202.1864893432376
7.96,202.9148562769052
7.97,203.6439457722321
7.98,204.37375282389397
7.99,205.10427242656613
8.0,205.8354995749244
8.01,206.56742926364424
8.02,207.30005648740115
8.03,208.0333762408708
8.04,208.7673835187287
8.05,209.5020733156505
8.06,210.23744062631164
8.07,210.97348044538757
8.08,211.7101877675541
8.09,212.4475575874865
8.1,213.18558489986063
8.11,213.92426469935197
8.12,214.66359198063597
8.13,215.40356173838836
8.14,216.1441689672845
8.15,216.885408662
8.16,217.6272758172105
8.17,218.36976542759152
8.18,219.11287248781855
8.19,219.8565919925673
8.2,220.6009189365132
8.21,221.345848314332
8.22,222.09137512069904
8.23,222.83749435028997
8.24,223.58420099778024
8.25,224.3314900578456
8.26,225.07935652516144
8.27,225.82779539440335
8.28,226.57680166024707
8.29,227.32637031736795
8.3,228.07649636044172
8.31,228.82717478414375
8.32,229.5784005831497
8.33,230.33016875213517
8.34,231.0824742857756
8.35,231.83531217874665
8.36,232.58867742572383
8.37,233.3425650213827
8.38,234.09696996039904
8.39,234.851887237448
8.4,235.60731184720544
8.41,236.36323878434675
8.42,237.1196630435476
8.43,237.8765796194835
8.44,238.63398350683
8.45,239.3918697002628
8.46,240.15023319445731
8.47,240.90906898408912
8.48,241.6683720638337
8.49,242.4281374283668
8.5,243.18836007236376
8.51,243.9490349905004
8.52,244.7101571774521
8.53,245.4717216278944
8.54,246.23372333650295
8.55,246.99615729795343
8.56,247.7590185069211
8.57,248.5223019580817
8.58,249.28600264611077
8.59,250.05011556568377
8.6,250.81463571147637
8.61,251.57955807816413
8.62,252.34487766042264
8.63,253.11058945292743
8.64,253.87668845035404
8.65,254.64316964737796
8.66,255.41002803867477
8.67,256.17725861892006
8.68,256.94485638278945
8.69,257.71281632495845
8.7,258.48113344010267
8.71,259.2498027228977
8.72,260.01881916801887
8.73,260.7881777701419
8.74,261.5578735239424
8.75,262.3279014240958
8.76,263.09825646527776
8.77,263.8689336421638
8.78,264.6399279494294
8.79,265.4112343817503
8.8,266.1828479338021
8.81,266.9547636002601
8.82,267.72697637580006
8.83,268.4994812550973
8.84,269.2722732328277
8.85,270.0453473036665
8.86,270.81869846228955
8.87,271.59232170337225
8.88,272.3662120215903
8.89,273.14036441161903
8.9,273.91477386813415
8.91,274.6894353858111
8.92,275.4643439593257
8.93,276.2394945833532
8.94,277.0148822525693
8.95,277.7905019616496
8.96,278.5663487052698
8.97,279.342417478105
8.98,280.11870327483115
8.99,280.8952010901237
9.0,281.6719059186581
9.01,282.4488127551101
9.02,283.22591659415525
9.03,284.0032124304689
9.04,284.7806952587267
9.05,285.5583600736046
9.06,286.33620186977754
9.07,287.11421564192136
9.08,287.8923963847116
9.09,288.6707390928239
9.1,289.44923876093367
9.11,290.2278903837166
9.12,291.0066889558482
9.13,291.7856294720041
9.14,292.5647069268597
9.15,293.3439163150906
9.16,294.12325263137245
9.17,294.9027108703808
9.18,295.6822860267912
9.19,296.4619730952791
9.2,297.2417670705202
9.21,298.02166294719007
9.22,298.8016557199642
9.23,299.5817403835181
9.24,300.3619119325273
9.25,301.1421653616675
9.26,301.9224956656142
9.27,302.70289783904286
9.28,303.48336687662925
9.29,304.2638977730488
9.3,305.04448552297725
9.31,305.8251251210899
9.32,306.6058115620623
9.33,307.3865398405702
9.34,308.167304951289
9.35,308.9481018888944
9.36,309.728925648062
9.37,310.50977122346706
9.38,311.2906336097856
9.39,312.07150780169263
9.4,312.85238879386407
9.41,313.6332715809755
9.42,314.4141511577023
9.43,315.1950225187202
9.44,315.9758806587045
9.45,316.75672057233106
9.46,317.5375372542754
9.47,318.31832569921283
9.48,319.09908090181915
9.49,319.87979785676976
9.5,320.6604715587404
9.51,321.4410970024064
9.52,322.2216691824435
9.53,323.00218309352726
9.54,323.78263373033315
9.55,324.5630160875369
9.56,325.3433251598138
9.57,326.1235559418395
9.58,326.9037034282897
9.59,327.6837626138398
9.6,328.4637284931654
9.61,329.24359606094214
9.62,330.0233603118455
9.63,330.8030162405512
9.64,331.58255884173445
9.65,332.36198311007115
9.66,333.14128404023666
9.67,333.9204566269066
9.68,334.6994958647566
9.69,335.4783967484621
9.7,336.2571542726988
9.71,337.0357634321422
9.72,337.81421922146774
9.73,338.5925166353511
9.74,339.3706506684678
9.75,340.1486163154935
9.76,340.92640857110354
9.77,341.70402242997363
9.78,342.4814528867794
9.79,343.25869493619626
9.8,344.0357435729
9.81,344.81259379156586
9.82,345.5892405868696
9.83,346.3656789534866
9.84,347.1419038860927
9.85,347.9179103793632
9.86,348.6936934279738
9.87,349.4692480266001
9.88,350.2445691699176
9.89,351.0196518526019
9.9,351.7944910693284
9.91,352.5690818147727
9.92,353.34341908361046
9.93,354.11749787051724
9.94,354.89131317016853
9.95,355.66485997724
9.96,356.43813328640715
9.97,357.2111280923455
9.98,357.9838393897306
9.99,358.75626217323804
10.0,359.52839143754335
10.01,360.30022217732215
10.02,361.07174938725
10.03,361.8429680620024
10.04,362.6138731962548
10.05,363.3844597846832
10.06,364.1547228219628
10.07,364.924657302769
10.08,365.6942582217778
10.09,366.46352057366425
10.1,367.2324393531045
10.11,368.0010095547737
10.12,368.76922617334753
10.13,369.5370842035016
10.14,370.30457863991126
10.15,371.0717044772523
10.16,371.83845671020015
10.17,372.6048303334304
10.18,373.3708203416186
10.19,374.1364217294404
10.2,374.90162949157127
10.21,375.6664386226869
10.22,376.4308441174626
10.23,377.1948409705741
10.24,377.9584241766969
10.25,378.7215887305066
10.26,379.4843296266788
10.27,380.246641859889
10.28,381.0085204248128
10.29,381.7699603161256
10.3,382.5309565285032
10.31,383.29150405662097
10.32,384.0515978951546
10.33,384.8112330387796
10.34,385.57040448217145
10.35,386.3291072200058
10.36,387.0873362469582
10.37,387.8450865577042
10.38,388.60235314691954
10.39,389.3591310092794
10.4,390.1154151394596
10.41,390.8712005321356
10.42,391.6264821819831
10.43,392.3812550836774
10.44,393.1355142318943
10.45,393.8892546213092
10.46,394.642471246598
10.47,395.3951591024359
10.48,396.1473131834984
10.49,396.8989284844613
10.5,397.65
10.51,398.4005171277366
10.52,399.1504468770791
10.53,399.89975066038176
10.54,400.6483898899991
10.55,401.3963259782855
10.56,402.1435203375952
10.57,402.88993438028257
10.58,403.6355295187022
10.59,404.3802671652084
10.6,405.1241087321554
10.61,405.86701563189786
10.62,406.60894927679
10.63,407.3498710791864
10.64,408.0897424514411
10.65,408.8285248059087
10.66,409.5661795549436
10.67,410.3026681109002
10.68,411.0379518861328
10.69,411.771992292996
10.7,412.5047507438438
10.71,413.2361886510311
10.72,413.96626742691177
10.73,414.69494848384056
10.74,415.4221932341716
10.75,416.1479630902595
10.76,416.8722194644585
10.77,417.5949237691232
10.78,418.3160374166078
10.79,419.0355218192668
10.8,419.75333838945454
10.81,420.4694485395253
10.82,421.1838136818335
10.83,421.8963952287338
10.84,422.6071545925802
10.85,423.3160531857272
10.86,424.02305242052944
10.87,424.728113709341
10.88,425.4311984645166
10.89,426.1322680984103
10.9,426.8312840233767
10.91,427.5282076517701
10.92,428.2230003959448
10.93,428.9156236682553
10.94,429.60603888105607
10.95,430.2942074467013
10.96,430.9800907775457
10.97,431.6636502859432
10.98,432.3448473842485
10.99,433.0236434848159
11.0,433.7
11.01,434.3738991056154
11.02,435.04540603131966
11.03,435.7146067702304
11.04,436.381587315466
11.05,437.046433660144
11.06,437.7092317973821
11.07,438.3700677202984
11.08,439.0290274220108
11.09,439.6861968956373
11.1,440.3416621342954
11.11,440.9955091311034
11.12,441.6478238791789
11.13,442.29869237164
11.14,442.9482006016044
11.15,443.5964345621901
11.16,444.2434802465148
11.17,444.8894236476964
11.18,445.53435075885307
11.19,446.1783475731024
11.2,446.8215000835624
11.21,447.463894283351
11.22,448.1056161655858
11.23,448.74675172338505
11.24,449.3873869498664
11.25,450.02760783814784
11.26,450.6675003813472
11.27,451.3071505725824
11.28,451.9466444049712
11.29,452.5860678716316
11.3,453.2255069656816
11.31,453.8650476802387
11.32,454.5047760084212
11.33,455.1447779433466
11.34,455.7851394781331
11.35,456.4259466058984
11.36,457.0672853197604
11.37,457.7092416128371
11.38,458.3519014782464
11.39,458.9953509091059
11.4,459.63967589853377
11.41,460.28496243964776
11.42,460.9312965255657
11.43,461.5787641494055
11.44,462.2274513042853
11.45,462.87744398332256
11.46,463.52882817963547
11.47,464.1816898863418
11.48,464.8361150965593
11.49,465.4921898034062
11.5,466.15
11.51,466.80959524980153
11.52,467.4708793976421
11.53,468.1337198586957
11.54,468.7979840481366
11.55,469.4635393811389
11.56,470.1302532728765
11.57,470.7979931385234
11.58,471.4666263932541
11.59,472.1360204522423
11.6,472.80604273066217
11.61,473.476560643688
11.62,474.14744160649366
11.63,474.8185530342534
11.64,475.4897623421412
11.65,476.1609369453312
11.66,476.8319442589973
11.67,477.50265169831385
11.68,478.1729266784548
11.69,478.8426366145943
11.7,479.5116489219063
11.71,480.1798310155653
11.72,480.8470503107448
11.73,481.5131742226191
11.74,482.1780701663625
11.75,482.8416055571488
11.76,483.5036478101524
11.77,484.1640643405471
11.78,484.8227225635071
11.79,485.4794898942065
11.8,486.1342337478195
11.81,486.7868215395199
11.82,487.43712068448207
11.83,488.08499859787975
11.84,488.7303226948874
11.85,489.3729603906789
11.86,490.0127791004285
11.87,490.64964623931
11.88,491.2834292224979
11.89,491.913995465166
11.9,492.5412123824883
11.91,493.1649473896391
11.92,493.7850679017925
11.93,494.4014413341223
11.94,495.01393510180304
11.95,495.6224166200084
11.96,496.22675330391263
11.97,496.8268125686899
11.98,497.4224618295141
11.99,498.01356850155946
12.0,498.6
12.01,499.1816669351784
12.02,499.758652698112
12.03,500.3310838749864
12.04,500.8990870519874
12.05,501.46278881530094
12.06,502.0223157511125
12.07,502.5777944456079
12.08,503.129351484973
12.09,503.6771134553937
12.1,504.2212069430555
12.11,504.7617585341444
12.12,505.298894814846
12.13,505.8327423713464
12.14,506.3634277898309
12.15,506.8910776564855
12.16,507.415818557496
12.17,507.93777707904815
12.18,508.4570798073277
12.19,508.9738533285204
12.2,509.4882242288121
12.21,510.0003190943885
12.22,510.51026451143537
12.23,511.0181870661386
12.24,511.5242133446837
12.25,512.0284699332567
12.26,512.5310834180433
12.27,513.0321803852293
12.28,513.5318874210003
12.29,514.0303311115423
12.3,514.5276380430408
12.31,515.0239348016819
12.32,515.5193479736512
12.33,516.0140041451344
12.34,516.5080299023174
12.35,517.0015518313859
12.36,517.4946965185256
12.37,517.9875905499224
12.38,518.4803605117621
12.39,518.9731329902305
12.4,519.4660345715131
12.41,519.9591918417959
12.42,520.4527313872646
12.43,520.9467797941049
12.44,521.4414636485029
12.45,521.9369095366441
12.46,522.4332440447141
12.47,522.9305937588991
12.48,523.4290852653844
12.49,523.9288451503561
12.5,524.43
12.51,524.9326286894844
12.52,525.4366192499098
12.53,525.9418120013586
12.54,526.4480472639135
12.55,526.9551653576578
12.56,527.4630066026742
12.57,527.971411319045
12.58,528.480219826854
12.59,528.9892724461831
12.6,529.4984094971156
12.61,530.0074712997343
12.62,530.5162981741219
12.63,531.0247304403614
12.64,531.5326084185353
12.65,532.0397724287269
12.66,532.5460627910187
12.67,533.0513198254937
12.68,533.5553838522346
12.69,534.0580951913241
12.7,534.5592941628453
12.71,535.058821086881
12.72,535.5565162835138
12.73,536.0522200728268
12.74,536.5457727749026
12.75,537.0370147098241
12.76,537.5257861976743
12.77,538.0119275585358
12.78,538.4952791124916
12.79,538.9756811796244
12.8,539.4529740800172
12.81,539.9269981337526
12.82,540.3975936609136
12.83,540.8646009815827
12.84,541.3278604158432
12.85,541.7872122837778
12.86,542.2424969054689
12.87,542.693554601
12.88,543.1402256904536
12.89,543.5823504939125
12.9,544.0197693314594
12.91,544.4523225231774
12.92,544.8798503891492
12.93,545.3021932494576
12.94,545.7191914241855
12.95,546.1306852334156
12.96,546.536514997231
12.97,546.9365210357143
12.98,547.3305436689483
12.99,547.7184232170159
13.0,548.1
13.01,548.4751710268835
13.02,548.8440600622489
13.03,549.2068475595797
13.04,549.5637139723584
13.05,549.914839754068
13.06,550.2604053581915
13.07,550.6005912382117
13.08,550.9355778476116
13.09,551.2655456398741
13.1,551.5906750684821
13.11,551.9111465869184
13.12,552.2271406486661
13.13,552.5388377072084
13.14,552.8464182160276
13.15,553.150062628607
13.16,553.4499513984292
13.17,553.7462649789775
13.18,554.0391838237347
13.19,554.3288883861834
13.2,554.6155591198069
13.21,554.8993764780881
13.22,555.1805209145097
13.23,555.4591728825548
13.24,555.735512835706
13.25,556.0097212274466
13.26,556.2819785112595
13.27,556.5524651406274
13.28,556.8213615690333
13.29,557.08884824996
13.3,557.3551056368907
13.31,557.6203141833082
13.32,557.8846543426953
13.33,558.1483065685348
13.34,558.4114513143099
13.35,558.6742690335036
13.36,558.9369401795984
13.37,559.1996452060775
13.38,559.4625645664239
13.39,559.7258787141203
13.4,559.9897681026498
13.41,560.2544131854951
13.42,560.5199944161392
13.43,560.786692248065
13.44,561.0546871347556
13.45,561.3241595296937
13.46,561.5952898863624
13.47,561.8682586582444
13.48,562.1432462988228
13.49,562.4204332615803
13.5,562.7
13.51,562.9820757629819
13.52,563.2665849810945
13.53,563.5534008803231
