wind_speed,TURBOWINDS T600-48
2.68,0.0
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.76,0.0
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
3.0,5.0
3.01,5.231266196309515
3.02,5.460342683751797
3.03,5.687286558426159
3.04,5.912154916431949
3.05,6.135004853868479
3.06,6.355893466835101
3.07,6.574877851431129
3.08,6.792015103755909
3.09,7.007362319908757
3.1,7.220976595989024
3.11,7.432915028096022
3.12,7.6432347123291
3.13,7.851992744787572
3.14,8.059246221570787
3.15,8.265052238778058
3.16,8.469467892508735
3.17,8.672550278862134
3.18,8.874356493937603
3.19,9.074943633834453
3.2,9.274368794652034
3.21,9.472689072489665
3.22,9.669961563446687
3.23,9.866243363622422
3.24,10.061591569116212
3.25,10.256063276027374
3.26,10.449715580455251
3.27,10.642605578499175
3.28,10.834790366258474
3.29,11.026327039832486
3.3,11.217272695320524
3.31,11.407684428821945
3.32,11.597619336436054
3.33,11.78713451426221
3.34,11.976287058399718
3.35,12.165134064947932
3.36,12.353732630006164
3.37,12.542139849673765
3.38,12.730412820050043
3.39,12.918608637234358
3.4,13.106784397326011
3.41,13.294997196424369
3.42,13.483304130628726
3.43,13.67176229603844
3.44,13.860428788752824
3.45,14.049360704871232
3.46,14.238615140492971
3.47,14.428249191717397
3.48,14.618319954643816
3.49,14.808884525371576
3.5,15.0
3.51,15.191723474628429
3.52,15.38411204535619
3.53,15.577222808282611
3.54,15.771112859507031
3.55,15.96583929512877
3.56,16.161459211247177
3.57,16.358029703961563
3.58,16.55560786937128
3.59,16.754250803575637
3.6,16.95401560267399
3.61,17.154959362765645
3.62,17.357139179949957
3.63,17.56061215032624
3.64,17.765435369993842
3.65,17.971665935052076
3.66,18.179360941600287
3.67,18.38857748573779
3.68,18.599372663563948
3.69,18.81180357117806
3.7,19.02592730467948
3.71,19.24180096016752
3.72,19.45948163374153
3.73,19.679026421500826
3.74,19.900492419544754
3.75,20.123936723972623
3.76,20.34941643088379
3.77,20.576988636377585
3.78,20.80671043655332
3.79,21.03863892751034
3.8,21.272831205347966
3.81,21.50934436616555
3.82,21.7482355060624
3.83,21.989561721137864
3.84,22.233380107491264
3.85,22.479747761221944
3.86,22.72872177842921
3.87,22.98035925521243
3.88,23.234717287670897
3.89,23.49185297190398
3.9,23.751823404010977
3.91,24.014685680091247
3.92,24.280496896244088
3.93,24.549314148568875
3.94,24.821194533164896
3.95,25.096195146131524
3.96,25.37437308356805
3.97,25.655785441573844
3.98,25.940489316248204
3.99,26.228541803690486
4.0,26.52
4.01,26.81489350517676
4.02,27.11314193482343
4.03,27.4146374084434
4.04,27.71927204553993
4.05,28.026937965616412
4.06,28.337527288176187
4.07,28.650932132722613
4.08,28.967044618758997
4.09,29.28575686578868
4.1,29.606960993315024
4.11,29.9305491208414
4.12,30.256413367871083
4.13,30.584445853907457
4.14,30.914538698453864
4.15,31.246584021013657
4.16,31.580473941090137
4.17,31.916100578186683
4.18,32.25335605180662
4.19,32.59213248145332
4.2,32.93232198663008
4.21,33.27381668684026
4.22,33.616508701587215
4.23,33.9602901503743
4.24,34.30505315270481
4.25,34.650689828082115
4.26,34.997092296009555
4.27,35.344152675990486
4.28,35.69176308752825
4.29,36.039815650126165
4.3,36.38820248328758
4.31,36.73681570651585
4.32,37.08554743931434
4.33,37.43428980118634
4.34,37.7829349116352
4.35,38.131374890164295
4.36,38.479501856276976
4.37,38.827207929476536
4.38,39.174385229266335
4.39,39.52092587514973
4.4,39.86672198663008
4.41,40.21166568321068
4.42,40.5556490843949
4.43,40.89856430968607
4.44,41.24030347858759
4.45,41.58075871060271
4.46,41.919822125234816
4.47,42.25738584198725
4.48,42.59334198036339
4.49,42.92758265986653
4.5,43.26
4.51,43.590524744664506
4.52,43.91924213535002
4.53,44.24627603794384
4.54,44.57175031833325
4.55,44.89578884240553
4.56,45.218515476048005
4.57,45.540054085148014
4.58,45.86052853559278
4.59,46.18006269326963
4.6,46.498780424065856
4.61,46.816805593868814
4.62,47.13426206856572
4.63,47.45127371404391
4.64,47.76796439619067
4.65,48.08445798089335
4.66,48.40087833403918
4.67,48.71734932151548
4.68,49.03399480920955
4.69,49.350938663008726
4.7,49.66830474880026
4.71,49.98621693247144
4.72,50.3047990799096
4.73,50.62417505700206
4.74,50.94446872963605
4.75,51.265803963698914
4.76,51.58830462507793
4.77,51.912094579660426
4.78,52.23729769333371
4.79,52.56403783198501
4.8,52.89243886150166
4.81,53.22262464777099
4.82,53.55471905668029
4.83,53.88884595411682
4.84,54.225129205967896
4.85,54.56369267812084
4.86,54.90466023646293
4.87,55.248155746881466
4.88,55.59430307526375
4.89,55.94322608749705
4.9,56.295048649468754
4.91,56.64989462706605
4.92,57.0078878861763
4.93,57.36915229268678
4.94,57.73381171248483
4.95,58.10199001145769
4.96,58.47381105549268
4.97,58.84939871047711
4.98,59.22887684229831
4.99,59.61236931684349
5.0,60.0
5.01,60.39187000968104
5.02,60.78798947190331
5.03,61.1883457647095
5.04,61.59292626614217
5.05,62.001718354243934
5.06,62.41470940705744
5.07,62.83188680262536
5.08,63.25323791899023
5.09,63.6787501341947
5.1,64.10841082628141
5.11,64.54220737329302
5.12,64.98012715327208
5.13,65.42215754426122
5.14,65.86828592430311
5.15,66.31849967144038
5.16,66.77278616371558
5.17,67.23113277917136
5.18,67.69352689585038
5.19,68.15995589179529
5.2,68.6304071450486
5.21,69.10486803365299
5.22,69.5833259356511
5.23,70.06576822908559
5.24,70.552182291999
5.25,71.04255550243397
5.26,71.53687523843314
5.27,72.03512887803915
5.28,72.53730379929465
5.29,73.04338738024217
5.3,73.55336699892439
5.31,74.06723003338392
5.32,74.58496386166344
5.33,75.10655586180548
5.34,75.6319934118527
5.35,76.16126388984775
5.36,76.69435467383323
5.37,77.23125314185174
5.38,77.77194667194591
5.39,78.31642264215843
5.4,78.86466843053188
5.41,79.41667141510882
5.42,79.97241897393198
5.43,80.5318984850439
5.44,81.09509732648728
5.45,81.66200287630464
5.46,82.23260251253866
5.47,82.80688361323199
5.48,83.38483355642727
5.49,83.966439720167
5.5,84.55168948249393
5.51,85.14057022145057
5.52,85.73306931507965
5.53,86.3291741414238
5.54,86.92887207852554
5.55,87.53215050442756
5.56,88.13899679717247
5.57,88.74939833480293
5.58,89.36334249536147
5.59,89.98081665689078
5.6,90.60180819743346
5.61,91.2263044950322
5.62,91.85429292772952
5.63,92.48576087356813
5.64,93.12069571059055
5.65,93.75908481683952
5.66,94.4009155703576
5.67,95.04617534918742
5.68,95.6948515313716
5.69,96.3469314949528
5.7,97.00240261797356
5.71,97.6612522784766
5.72,98.32346785450444
5.73,98.98903672409983
5.74,99.65794626530533
5.75,100.33018385616346
5.76,101.005736874717
5.77,101.68459269900848
5.78,102.36673870708066
5.79,103.05216227697592
5.8,103.74085078673708
5.81,104.43279161440668
5.82,105.12797213802746
5.83,105.82637973564186
5.84,106.5280017852926
5.85,107.2328256650223
5.86,107.94083875287365
5.87,108.65202842688912
5.88,109.36638206511142
5.89,110.0838870455832
5.9,110.80453074634708
5.91,111.5283005454456
5.92,112.25518382092142
5.93,112.9851679508172
5.94,113.71824031317558
5.95,114.4543882860391
5.96,115.19359924745042
5.97,115.93586057545218
5.98,116.68115964808707
5.99,117.42948384339756
6.0,118.18082053942634
6.01,118.93515711421604
6.02,119.69248094580932
6.03,120.45277941224882
6.04,121.21603989157704
6.05,121.98224976183666
6.06,122.75139640107034
6.07,123.52346718732076
6.08,124.29844949863036
6.09,125.07633071304188
6.1,125.85709820859792
6.11,126.6407393633412
6.12,127.42724155531415
6.13,128.21659216255955
6.14,129.00877856311996
6.15,129.80378813503808
6.16,130.6016082563564
6.17,131.40222630511758
6.18,132.20562965936432
6.19,133.01180569713924
6.2,133.82074179648487
6.21,134.63242533544386
6.22,135.44684369205885
6.23,136.26398424437252
6.24,137.08383437042744
6.25,137.9063814482662
6.26,138.73161285593144
6.27,139.55951597146583
6.28,140.390078172912
6.29,141.22328683831245
6.3,142.05912934570995
6.31,142.89759307314705
6.32,143.73866539866643
6.33,144.5823337003106
6.34,145.42858535612223
6.35,146.277407744144
6.36,147.12878824241855
6.37,147.9827142289884
6.38,148.8391730818962
6.39,149.6981521791846
6.4,150.55963889889628
6.41,151.42362061907377
6.42,152.29008471775967
6.43,153.15901857299664
6.44,154.0304095628275
6.45,154.90424506529453
6.46,155.78051245844054
6.47,156.65919912030813
6.48,157.54029242894
6.49,158.42377976237862
6.5,159.30964849866672
6.51,160.1978860158468
6.52,161.08847969196165
6.53,161.9814169050539
6.54,162.87668503316596
6.55,163.7742714543406
6.56,164.67416354662043
6.57,165.57634868804814
6.58,166.48081425666626
6.59,167.38754763051736
6.6,168.2965361876442
6.61,169.20776730608938
6.62,170.1212283638954
6.63,171.03690673910495
6.64,171.9547898097607
6.65,172.87486495390533
6.66,173.79711954958128
6.67,174.7215409748313
6.68,175.64811660769794
6.69,176.57683382622398
6.7,177.5076800084518
6.71,178.44064253242416
6.72,179.3757087761837
6.73,180.3128661177731
6.74,181.2521019352348
6.75,182.19340360661155
6.76,183.13675850994585
6.77,184.0821540232805
6.78,185.02957752465812
6.79,185.9790163921212
6.8,186.93045800371232
6.81,187.88388973747428
6.82,188.8392989714497
6.83,189.796673083681
6.84,190.75599945221097
6.85,191.71726545508216
6.86,192.6804584703373
6.87,193.6455658760189
6.88,194.6125750501696
6.89,195.581473370832
6.9,196.55224821604887
6.91,197.52488696386277
6.92,198.4993769923161
6.93,199.47570567945175
6.94,200.45386040331235
6.95,201.43382854194036
6.96,202.41559747337843
6.97,203.39915457566923
6.98,204.38448722685547
6.99,205.3715828049796
7.0,206.3604286880843
7.01,207.3510122542123
7.02,208.34332088140604
7.03,209.3373419477084
7.04,210.33306283116173
7.05,211.3304709098088
7.06,212.3295535616922
7.07,213.33029816485464
7.08,214.3326920973385
7.09,215.33672273718668
7.1,216.3423774624416
7.11,217.3496436511461
7.12,218.35850868134253
7.13,219.36895993107368
7.14,220.38098477838216
7.15,221.39457060131068
7.16,222.40970477790165
7.17,223.42637468619785
7.18,224.44456770424185
7.19,225.4642712100763
7.2,226.48547258174372
7.21,227.5081591972869
7.22,228.5323184347484
7.23,229.5579376721708
7.24,230.5850042875968
7.25,231.61350565906884
7.26,232.6434291646297
7.27,233.674762182322
7.28,234.7074920901884
7.29,235.74160626627145
7.3,236.77709208861364
7.31,237.81393693525783
7.32,238.85212818424668
7.33,239.8916532136225
7.34,240.93249940142812
7.35,241.9746541257061
7.36,243.01810476449936
7.37,244.06283869585005
7.38,245.10884329780103
7.39,246.15610594839487
7.4,247.20461402567437
7.41,248.25435490768183
7.42,249.30531597246016
7.43,250.35748459805177
7.44,251.4108481624996
7.45,252.4653940438458
7.46,253.52110962013336
7.47,254.57798226940483
7.48,255.63599936970283
7.49,256.69514829906984
7.5,257.7554164355487
7.51,258.8167911571818
7.52,259.87925984201195
7.53,260.9428098680817
7.54,262.00742861343383
7.55,263.0731034561106
7.56,264.13982177415494
7.57,265.2075709456095
7.58,266.27633834851656
7.59,267.3461113609191
7.6,268.4168773608596
7.61,269.48862372638075
7.62,270.561337835525
7.63,271.6350070663352
7.64,272.70961879685376
7.65,273.7851604051235
7.66,274.861619269187
7.67,275.93898276708666
7.68,277.0172382768654
7.69,278.0963731765657
7.7,279.1763748442302
7.71,280.2572306579016
7.72,281.3389279956222
7.73,282.42145423543514
7.74,283.50479675538264
7.75,284.5889429335075
7.76,285.6738801478523
7.77,286.7595957764596
7.78,287.8460771973722
7.79,288.9333117886325
7.8,290.02128692828325
7.81,291.1099899943671
7.82,292.1994083649267
7.83,293.28952941800446
7.84,294.3803405316432
7.85,295.47182908388544
7.86,296.5639824527739
7.87,297.65678801635124
7.88,298.7502331526599
7.89,299.8443052397425
7.9,300.938991655642
7.91,302.0342797784006
7.92,303.13015698606114
7.93,304.22661065666625
7.94,305.3236281682585
7.95,306.4211968988805
7.96,307.51930422657495
7.97,308.6179375293843
7.98,309.7170841853515
7.99,310.81673157251873
8.0,311.916867068929
8.01,313.0174780526248
8.02,314.1185519016486
8.03,315.22007599404327
8.04,316.32203770785134
8.05,317.4244244211155
8.06,318.5272235118782
8.07,319.630422358182
8.08,320.7340083380699
8.09,321.83796882958404
8.1,322.9422912107675
8.11,324.04696285966264
8.12,325.1519711543121
8.13,326.25730347275885
8.14,327.36294719304493
8.15,328.4688896932132
8.16,329.57511835130646
8.17,330.6816205453672
8.18,331.788383653438
8.19,332.89539505356146
8.2,334.0026421237802
8.21,335.11011224213735
8.22,336.21779278667475
8.23,337.3256711354355
8.24,338.433734666462
8.25,339.541970757797
8.26,340.65036678748294
8.27,341.75891013356267
8.28,342.86758817407883
8.29,343.97638828707386
8.3,345.0852978505907
8.31,346.1943042426715
8.32,347.3033948413592
8.33,348.41255702469624
8.34,349.52177817072544
8.35,350.63104565748927
8.36,351.74034686303054
8.37,352.8496691653917
8.38,353.9589999426156
8.39,355.0683265727444
8.4,356.17763643382114
8.41,357.28691690388825
8.42,358.3961553609885
8.43,359.50533918316427
8.44,360.61445574845845
8.45,361.7234924349136
8.46,362.8324366205724
8.47,363.9412756834772
8.48,365.0499970016708
8.49,366.1585879531958
8.5,367.2670359160948
8.51,368.3753282684105
8.52,369.4834523881855
8.53,370.5913956534624
8.54,371.6991454422839
8.55,372.8066891326927
8.56,373.914014102731
8.57,375.0211077304418
8.58,376.1279573938676
8.59,377.23455047105097
8.6,378.3408743400347
8.61,379.44691637886126
8.62,380.5526639655734
8.63,381.6581044782138
8.64,382.7632252948249
8.65,383.8680137934492
8.66,384.9724573521296
8.67,386.0765433489087
8.68,387.180259161829
8.69,388.283592168933
8.7,389.3865297482638
8.71,390.4890592778637
8.72,391.5911681357752
8.73,392.69284370004107
8.74,393.794073348704
8.75,394.8948444598065
8.76,395.9951444113912
8.77,397.0949605815008
8.78,398.19428034817776
8.79,399.29309108946495
8.8,400.391380183405
8.81,401.4891350080403
8.82,402.5863429414136
8.83,403.68299136156736
8.84,404.7790676465444
8.85,405.8745591743872
8.86,406.96945332313857
8.87,408.063737470841
8.88,409.1573989955373
8.89,410.2504252752698
8.9,411.3428036880813
8.91,412.43452161201424
8.92,413.5255664251115
8.93,414.6159255054155
8.94,415.70558623096906
8.95,416.7945359798145
8.96,417.8827621299951
8.97,418.9702520595525
8.98,420.0569931465301
8.99,421.1429727689701
9.0,422.22817830491545
9.01,423.3125971324085
9.02,424.3962166294921
9.03,425.4790241742086
9.04,426.5610071446008
9.05,427.6421529187116
9.06,428.7224488745831
9.07,429.801882390258
9.08,430.8804408437792
9.09,431.9581116131892
9.1,433.0348820765306
9.11,434.1107396118461
9.12,435.18567159717816
9.13,436.2596654105697
9.14,437.33270843006295
9.15,438.4047880337008
9.16,439.47589159952577
9.17,440.5460065055805
9.18,441.6151201299077
9.19,442.6832198505499
9.2,443.7502930455497
9.21,444.8163270929499
9.22,445.88130937079296
9.23,446.9452272571215
9.24,448.0080681299781
9.25,449.0698193674055
9.26,450.1304683474463
9.27,451.190002448143
9.28,452.2484090475384
9.29,453.3056755236751
9.3,454.3617892545959
9.31,455.41673761834295
9.32,456.470507992959
9.33,457.523087756487
9.34,458.5744642869692
9.35,459.6246249624485
9.36,460.6735571609674
9.37,461.7212482605685
9.38,462.76768563929465
9.39,463.8128566751881
9.4,464.8567487462916
9.41,465.8993492306479
9.42,466.9406455062996
9.43,467.98062495128926
9.44,469.0192749436594
9.45,470.05658286145285
9.46,471.0925360827123
9.47,472.12712198548
9.48,473.1603279477988
9.49,474.1921413477114
9.5,475.2225495632603
9.51,476.2515399724881
9.52,477.2790999534376
9.53,478.3052168841511
9.54,479.32987814267153
9.55,480.3530711070416
9.56,481.3747831553036
9.57,482.3950016655002
9.58,483.4137140156743
9.59,484.4309075838681
9.6,485.4465697481246
9.61,486.4606878864863
9.62,487.4732493769958
9.63,488.4842415976958
9.64,489.4936519266288
9.65,490.5014677418375
9.66,491.5076764213643
9.67,492.5122653432522
9.68,493.5152218855437
9.69,494.5165334262812
9.7,495.5161873435077
9.71,496.5141710152656
9.72,497.5104718195973
9.73,498.5050771345459
9.74,499.4979743381537
9.75,500.4891508084635
9.76,501.4785939235177
9.77,502.466291061359
9.78,503.4522296000303
9.79,504.4363969175737
9.8,505.4187803920325
9.81,506.3993674014487
9.82,507.3781453238653
9.83,508.3551015373246
9.84,509.3302234198695
9.85,510.3034983495425
9.86,511.2749137043864
9.87,512.2444568624436
9.88,513.2121152017569
9.89,514.1778761003687
9.9,515.1417269363218
9.91,516.1036550876587
9.92,517.0636479324221
9.93,518.0216928486548
9.94,518.9777772143991
9.95,519.9318884076978
9.96,520.8840138065937
9.97,521.8341407891289
9.98,522.7822567333465
9.99,523.7283490172888
10.0,524.6724050189987
10.01,525.6144121165187
10.02,526.5543576878913
10.03,527.4922291111593
10.04,528.4280137643653
10.05,529.3616990255521
10.06,530.293272272762
10.07,531.2227208840377
10.08,532.1500322374219
10.09,533.075193710957
10.1,533.998192682686
10.11,534.9190165306512
10.12,535.8376526328956
10.13,536.7540883674615
10.14,537.6683111123916
10.15,538.5803082457285
10.16,539.4900671455148
10.17,540.3975751897931
10.18,541.3028197566061
10.19,542.2057882239965
10.2,543.1064679700069
10.21,544.0048463726799
10.22,544.900910810058
10.23,545.7946486601838
10.24,546.6860473011002
10.25,547.5750941108496
10.26,548.4617764674747
10.27,549.3460817490181
10.28,550.2279973335224
10.29,551.1075105990301
10.3,551.9846089235843
10.31,552.859279685227
10.32,553.7315102620014
10.33,554.6012880319496
10.34,555.4686003731146
10.35,556.3334346635387
10.36,557.1957782812649
10.37,558.0556186043355
10.38,558.9129430107935
10.39,559.7677388786809
10.4,560.619993586041
10.41,561.4696945109159
10.42,562.3168290313487
10.43,563.1613845253815
10.44,564.0033483710573
10.45,564.8427079464186
10.46,565.6794506295083
10.47,566.5135637983686
10.48,567.3450348310421
10.49,568.1738511055718
10.5,569.0
10.51,569.8234158716508
10.52,570.6438209949735
10.53,571.4608846236985
10.54,572.2742760115566
10.55,573.0836644122785
10.56,573.8887190795944
10.57,574.6891092672349
10.58,575.4845042289309
10.59,576.2745732184127
10.6,577.0589854894112
10.61,577.8374102956567
10.62,578.60951689088
10.63,579.3749745288114
10.64,580.1334524631818
10.65,580.8846199477216
10.66,581.6281462361612
10.67,582.3637005822317
10.68,583.0909522396631
10.69,583.8095704621867
10.7,584.5192245035323
10.71,585.219583617431
10.72,585.9103170576133
10.73,586.5910940778095
10.74,587.2615839317505
10.75,587.9214558731667
10.76,588.5703791557888
10.77,589.2080230333474
10.78,589.8340567595731
10.79,590.4481495881964
10.8,591.0499707729477
10.81,591.6391895675581
10.82,592.2154752257577
10.83,592.7784970012772
10.84,593.3279241478473
10.85,593.8634259191984
10.86,594.3846715690614
10.87,594.8913303511665
10.88,595.3830715192448
10.89,595.8595643270264
10.9,596.3204780282421
10.91,596.7654818766224
10.92,597.194245125898
10.93,597.6064370297992
10.94,598.0017268420569
10.95,598.3797838164014
10.96,598.7402772065637
10.97,599.0828762662742
10.98,599.4072502492631
10.99,599.7130684092615
11.0,600.0
11.01,600.2678506215192
11.02,600.5169712591032
11.03,600.7478492443458
11.04,600.9609719088415
11.05,601.1568265841842
11.06,601.3359006019676
11.07,601.4986812937866
11.08,601.6456559912349
11.09,601.7773120259067
11.1,601.894136729396
11.11,601.9966174332972
11.12,602.0852414692042
11.13,602.1604961687111
11.14,602.2228688634123
11.15,602.2728468849018
11.16,602.3109175647736
11.17,602.3375682346219
11.18,602.3532862260408
11.19,602.3585588706246
11.2,602.3538734999671
11.21,602.3397174456628
11.22,602.3165780393053
11.23,602.2849426124897
11.24,602.245298496809
11.25,602.198133023858
11.26,602.1439335252306
11.27,602.0831873325211
11.28,602.0163817773233
11.29,601.9440041912316
11.3,601.8665419058401
11.31,601.7844822527429
11.32,601.6983125635343
11.33,601.6085201698079
11.34,601.5155924031584
11.35,601.4200165951797
11.36,601.3222800774657
11.37,601.2228701816109
11.38,601.1222742392093
11.39,601.020979581855
11.4,600.9194735411421
11.41,600.8182434486648
11.42,600.7177766360172
11.43,600.6185604347934
11.44,600.5210821765875
11.45,600.4258291929938
11.46,600.333288815606
11.47,600.2439483760187
11.48,600.1582952058258
11.49,600.0768166366215
11.5,600.0
11.51,599.9282296422716
11.52,599.8614779686131
11.53,599.7996143989172
11.54,599.7425083530768
11.55,599.690029250985
11.56,599.6420465125345
11.57,599.5984295576181
11.58,599.5590478061292
11.59,599.5237706779602
11.6,599.4924675930042
11.61,599.465007971154
11.62,599.4412612323027
11.63,599.4210967963431
11.64,599.4043840831683
11.65,599.390992512671
11.66,599.380791504744
11.67,599.3736504792805
11.68,599.3694388561731
11.69,599.3680260553149
11.7,599.3692814965989
11.71,599.3730745999177
11.72,599.3792747851644
11.73,599.387751472232
11.74,599.3983740810131
11.75,599.411012031401
11.76,599.4255347432884
11.77,599.4418116365682
11.78,599.4597121311333
11.79,599.4791056468767
11.8,599.4998616036912
11.81,599.5218494214699
11.82,599.5449385201053
11.83,599.5689983194909
11.84,599.5938982395189
11.85,599.6195077000829
11.86,599.6456961210753
11.87,599.6723329223892
11.88,599.6992875239175
11.89,599.7264293455532
11.9,599.7536278071891
11.91,599.7807523287182
11.92,599.8076723300333
11.93,599.8342572310273
11.94,599.8603764515932
11.95,599.8858994116239
11.96,599.910695531012
11.97,599.934634229651
11.98,599.9575849274332
11.99,599.9794170442519
12.0,600.0
12.01,600.0192308093939
12.02,600.037116866444
12.03,600.0536931599851
12.04,600.0689946788509
12.05,600.0830564118759
12.06,600.0959133478942
12.07,600.1076004757405
12.08,600.1181527842485
12.09,600.1276052622527
12.1,600.1359928985872
12.11,600.1433506820864
12.12,600.1497136015844
12.13,600.1551166459155
12.14,600.1595948039142
12.15,600.1631830644144
12.16,600.1659164162504
12.17,600.1678298482566
12.18,600.168958349267
12.19,600.169336908116
12.2,600.1690005136378
12.21,600.1679841546667
12.22,600.1663228200368
12.23,600.1640514985826
12.24,600.1612051791383
12.25,600.1578188505378
12.26,600.1539275016156
12.27,600.1495661212061
12.28,600.1447696981433
12.29,600.1395732212615
12.3,600.1340116793949
12.31,600.1281200613778
12.32,600.1219333560446
12.33,600.1154865522291
12.34,600.1088146387659
12.35,600.1019526044893
12.36,600.0949354382333
12.37,600.0877981288322
12.38,600.0805756651204
12.39,600.0733030359319
12.4,600.0660152301014
12.41,600.0587472364625
12.42,600.05153404385
12.43,600.0444106410977
12.44,600.0374120170402
12.45,600.0305731605116
12.46,600.023929060346
12.47,600.0175147053778
12.48,600.0113650844413
12.49,600.0055151863706
12.5,600.0
12.51,599.9948471201533
12.52,599.990054565611
12.53,599.9856129611433
12.54,599.98151293152
12.55,599.9777451015118
12.56,599.9743000958887
12.57,599.9711685394204
12.58,599.9683410568773
12.59,599.9658082730297
12.6,599.9635608126474
12.61,599.9615893005006
12.62,599.9598843613597
12.63,599.9584366199944
12.64,599.9572367011751
12.65,599.956275229672
12.66,599.9555428302549
12.67,599.955030127694
12.68,599.9547277467597
12.69,599.9546263122218
12.7,599.9547164488506
12.71,599.954988781416
12.72,599.9554339346884
12.73,599.9560425334379
12.74,599.9568052024343
12.75,599.9577125664481
12.76,599.9587552502493
12.77,599.959923878608
12.78,599.9612090762942
12.79,599.9626014680782
12.8,599.9640916787299
12.81,599.9656703330197
12.82,599.9673280557178
12.83,599.9690554715937
12.84,599.9708432054182
12.85,599.9726818819611
12.86,599.9745621259924
12.87,599.9764745622825
12.88,599.9784098156015
12.89,599.9803585107194
12.9,599.9823112724064
12.91,599.9842587254324
12.92,599.986191494568
12.93,599.9881002045827
12.94,599.989975480247
12.95,599.991807946331
12.96,599.9935882276047
12.97,599.9953069488386
12.98,599.9969547348021
12.99,599.998522210266
13.0,600.0
13.01,600.0013807099937
13.02,600.002664871113
13.03,600.0038549954434
13.04,600.0049535950697
13.05,600.0059631820776
13.06,600.0068862685523
13.07,600.0077253665789
13.08,600.0084829882431
13.09,600.0091616456297
13.1,600.0097638508241
13.11,600.0102921159117
13.12,600.0107489529776
13.13,600.0111368741073
13.14,600.0114583913858
13.15,600.0117160168987
13.16,600.0119122627311
13.17,600.0120496409683
13.18,600.0121306636954
13.19,600.0121578429978
13.2,600.012133690961
13.21,600.0120607196701
13.22,600.0119414412102
13.23,600.0117783676667
13.24,600.011574011125
13.25,600.0113308836702
13.26,600.0110514973878
13.27,600.0107383643627
13.28,600.0103939966807
13.29,600.0100209064267
13.3,600.0096216056859
13.31,600.0091986065438
13.32,600.0087544210858
13.33,600.0082915613968
13.34,600.0078125395621
13.35,600.0073198676674
13.36,600.0068160577976
13.37,600.006303622038
13.38,600.005785072474
