wind_speed,S&G Engineering SG2700.100 DD
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
3.0,0.0
3.01,0.362381620150093
3.02,0.7355381860250529
3.03,1.1195341741656275
3.04,1.5144340611126643
3.05,1.9203023234068977
3.06,2.337203437589189
3.07,2.7652018802002787
3.08,3.204362127781023
3.09,3.6547486568721608
3.1,4.116425944014549
3.11,4.589458465748933
3.12,5.0739106986161415
3.13,5.569847119156971
3.14,6.077332203912213
3.15,6.596430429422656
3.16,7.127206272229144
3.17,7.669724208872386
3.18,8.224048715893277
3.19,8.790244269832552
3.2,9.36837534723104
3.21,9.958506424629505
3.22,10.5607019785688
3.23,11.175026485589658
3.24,11.80154442223295
3.25,12.440320265039398
3.26,13.091418490549833
3.27,13.75490357530509
3.28,14.430839995845904
3.29,15.119292228713135
3.3,15.82032475044752
3.31,16.534002037589904
3.32,17.26038856668104
3.33,17.99954881426179
3.34,18.751547256872865
3.35,19.51644837105517
3.36,20.29431663334939
3.37,21.085216520296424
3.38,21.889212508437
3.39,22.70636907431197
3.4,23.536750694462057
3.41,24.380421845428145
3.42,25.23744700375097
3.43,26.10789064597138
3.44,26.9918172486301
3.45,27.88929128826804
3.46,28.80037724142585
3.47,29.725139584644484
3.48,30.663642794464604
3.49,31.61595134742712
3.5,32.58212972007274
3.51,33.56224238894231
3.52,34.55635383057664
3.53,35.564528521516465
3.54,36.58683093830268
3.55,37.623325557476
3.56,38.67407685557727
3.57,39.73914930914725
3.58,40.81860739472679
3.59,41.91251558885661
3.6,43.02093836807761
3.61,44.14394020893047
3.62,45.2815855879561
3.63,46.43393898169521
3.64,47.60106486668869
3.65,48.783027719477225
3.66,49.97989201660173
3.67,51.19172223460288
3.68,52.4185828500216
3.69,53.66053833939858
3.7,54.91765317927471
3.71,56.18999184619068
3.72,57.47761881668744
3.73,58.7805985673056
3.74,60.09899557458616
3.75,61.43287431506972
3.76,62.78229926529717
3.77,64.1473349018094
3.78,65.52804570114705
3.79,66.92449613985104
3.8,68.33675069446205
3.81,69.76487384152102
3.82,71.20893005756861
3.83,72.66898381914574
3.84,74.14509960279308
3.85,75.63734188505155
3.86,77.14577514246183
3.87,78.67046385156485
3.88,80.2114724889013
3.89,81.76886553101205
3.9,83.34270745443783
3.91,84.93306273571953
3.92,86.53999585139783
3.93,88.16357127801363
3.94,89.80385349210766
3.95,91.4609069702208
3.96,93.1347961888937
3.97,94.82558562466735
3.98,96.53333975408236
3.99,98.2581230536797
4.0,100.0
4.01,101.75901587144772
4.02,103.53513915388147
4.03,105.32831913502352
4.04,107.13850510259574
4.05,108.96564634432048
4.06,110.80969214791992
4.07,112.67059180111627
4.08,114.54829459163156
4.09,116.44274980718792
4.1,118.35390673550766
4.11,120.281714664313
4.12,122.22612288132588
4.13,124.1870806742685
4.14,126.16453733086315
4.15,128.15844213883213
4.16,130.1687443858972
4.17,132.19539335978078
4.18,134.238338348205
4.19,136.29752863889215
4.2,138.3729135195641
4.21,140.46444227794325
4.22,142.57206420175163
4.23,144.69572857871168
4.24,146.83538469654513
4.25,148.99098184297438
4.26,151.1624693057216
4.27,153.34979637250888
4.28,155.55291233105865
4.29,157.7717664690927
4.3,160.00630807433336
4.31,162.2564864345028
4.32,164.52225083732336
4.33,166.80355057051682
4.34,169.10033492180548
4.35,171.41255317891162
4.36,173.74015462955757
4.37,176.08308856146508
4.38,178.4413042623565
4.39,180.814751019954
4.4,183.20337812197997
4.41,185.6071348561561
4.42,188.0259705102048
4.43,190.4598343718484
4.44,192.90867572880893
4.45,195.3724438688084
4.46,197.85108807956905
4.47,200.34455764881315
4.48,202.85280186426303
4.49,205.3757700136404
4.5,207.91341138466765
4.51,210.46567526506703
4.52,213.03251094256052
4.53,215.61386770487067
4.54,218.2096948397192
4.55,220.8199416348284
4.56,223.44455737792043
4.57,226.08349135671773
4.58,228.73669285894204
4.59,231.40411117231577
4.6,234.08569558456097
4.61,236.7813953834001
4.62,239.4911598565549
4.63,242.21493829174773
4.64,244.9526799767007
4.65,247.70433419913627
4.66,250.4698502467761
4.67,253.24917740734267
4.68,256.0422649685581
4.69,258.8490622181447
4.7,261.6695184438243
4.71,264.50358293331925
4.72,267.3512049743516
4.73,270.212333854644
4.74,273.0869188619179
4.75,275.9749092838959
4.76,278.8762544082999
4.77,281.7909035228524
4.78,284.7188059152755
4.79,287.6599108732911
4.8,290.6141676846214
4.81,293.5815256369888
4.82,296.5619340181155
4.83,299.55534211572336
4.84,302.56169921753457
4.85,305.5809546112715
4.86,308.61305758465653
4.87,311.6579574254112
4.88,314.71560342125804
4.89,317.78594485991914
4.9,320.868931029117
4.91,323.9645112165732
4.92,327.0726347100102
4.93,330.19325079715014
4.94,333.32630876571545
4.95,336.4717579034278
4.96,339.62954749800963
4.97,342.79962683718304
4.98,345.9819452086705
4.99,349.1764519001936
5.0,352.38309619947483
5.01,355.60182739423624
5.02,358.8325947722001
5.03,362.07534762108895
5.04,365.3300352286242
5.05,368.5966068825284
5.06,371.8750118705237
5.07,375.1651994803325
5.08,378.4671189996765
5.09,381.780719716278
5.1,385.1059509178592
5.11,388.4427618921427
5.12,391.7911019268499
5.13,395.1509203097035
5.14,398.5221663284252
5.15,401.9047892707381
5.16,405.2987384243633
5.17,408.7039630770233
5.18,412.12041251644047
5.19,415.5480360303372
5.2,418.9867829064349
5.21,422.4366024324562
5.22,425.8974438961232
5.23,429.3692565851584
5.24,432.8519897872832
5.25,436.3455927902204
5.26,439.850014881692
5.27,443.36520534942
5.28,446.89111348112704
5.29,450.4276885645346
5.3,453.9748798873653
5.31,457.5326367373412
5.32,461.1009084021847
5.33,464.6796441696175
5.34,468.2687933273617
5.35,471.86830516314
5.36,475.47812896467457
5.37,479.0982140196871
5.38,482.7285096158999
5.39,486.36896504103504
5.4,490.0195295828154
5.41,493.6801525289621
5.42,497.350783167198
5.43,501.0313707852449
5.44,504.7218646708256
5.45,508.4222141116613
5.46,512.1323683954748
5.47,515.852276809988
5.48,519.5818886429237
5.49,523.321153182003
5.5,527.0700197149487
5.51,530.8284375294829
5.52,534.5963559133278
5.53,538.3737241542057
5.54,542.1604915398383
5.55,545.956607357948
5.56,549.7620208962569
5.57,553.5766814424878
5.58,557.4005382843619
5.59,561.2335407096019
5.6,565.0756380059297
5.61,568.9267794610681
5.62,572.7869143627385
5.63,576.655991998663
5.64,580.5339616565645
5.65,584.420772624165
5.66,588.3163741891858
5.67,592.2207156393501
5.68,596.1337462623795
5.69,600.0554153459966
5.7,603.9856721779232
5.71,607.9244660458813
5.72,611.8717462375936
5.73,615.8274620407822
5.74,619.7915627431686
5.75,623.7639976324756
5.76,627.7447159964249
5.77,631.7336671227392
5.78,635.7308002991408
5.79,639.736064813351
5.8,643.7494099530925
5.81,647.7707850060874
5.82,651.8001392600581
5.83,655.8374220027263
5.84,659.8825825218144
5.85,663.9355701050446
5.86,667.9963340401392
5.87,672.0648236148198
5.88,676.1409881168091
5.89,680.2247768338291
5.9,684.3161390536026
5.91,688.4150240638505
5.92,692.5213811522956
5.93,696.6351596066601
5.94,700.7563087146666
5.95,704.8847777640362
5.96,709.0205160424919
5.97,713.1634728377556
5.98,717.31359743755
5.99,721.4708391295961
6.0,725.6351472016167
6.01,729.8064709413343
6.02,733.9847596364704
6.03,738.1699625747482
6.04,742.3620290438887
6.05,746.5609083316145
6.06,750.7665497256478
6.07,754.9789025137112
6.08,759.1979159835261
6.09,763.423539422815
6.1,767.6557221193
6.11,771.8944133607038
6.12,776.1395624347476
6.13,780.3911186291541
6.14,784.6490312316455
6.15,788.9132495299441
6.16,793.1837228117715
6.17,797.4604003648503
6.18,801.7432314769028
6.19,806.032165435651
6.2,810.3271515288166
6.21,814.6281390441222
6.22,818.9350772692902
6.23,823.2479154920427
6.24,827.5666030001013
6.25,831.8910890811885
6.26,836.2213230230266
6.27,840.5572541133374
6.28,844.8988316398439
6.29,849.2460048902673
6.3,853.5987231523303
6.31,857.9569357137548
6.32,862.3205918622632
6.33,866.6896408855774
6.34,871.0640320714197
6.35,875.4437147075123
6.36,879.8286380815777
6.37,884.2187514813372
6.38,888.6140041945137
6.39,893.0143455088289
6.4,897.4197247120056
6.41,901.8300910917652
6.42,906.2453939358304
6.43,910.665582531923
6.44,915.0906061677656
6.45,919.5204141310802
6.46,923.9549557095884
6.47,928.3941801910132
6.48,932.8380368630764
6.49,937.2864750135002
6.5,941.7394439300062
6.51,946.1968929003178
6.52,950.658771212156
6.53,955.125028153244
6.54,959.5956130113028
6.55,964.0704750740553
6.56,968.5495636292236
6.57,973.03282796453
6.58,977.520217367696
6.59,982.0116811264444
6.6,986.5071685284972
6.61,991.0066288615768
6.62,995.5100114134048
6.63,1000.0172654717036
6.64,1004.5283403241956
6.65,1009.043185258603
6.66,1013.5617495626476
6.67,1018.0839825240516
6.68,1022.6098334305372
6.69,1027.1392515698274
6.7,1031.6721862296426
6.71,1036.2085866977063
6.72,1040.7484022617405
6.73,1045.2915822094672
6.74,1049.838075828609
6.75,1054.387832406887
6.76,1058.940801232024
6.77,1063.4969315917422
6.78,1068.0561727737645
6.79,1072.6184740658114
6.8,1077.1837847556058
6.81,1081.7520541308706
6.82,1086.3232314793274
6.83,1090.897266088698
6.84,1095.4741072467054
6.85,1100.053704241071
6.86,1104.6360063595173
6.87,1109.2209628897665
6.88,1113.80852311954
6.89,1118.3986363365616
6.9,1122.9912518285523
6.91,1127.5863188832343
6.92,1132.1837867883298
6.93,1136.783604831561
6.94,1141.3857223006507
6.95,1145.9900884833205
6.96,1150.5966526672917
6.97,1155.205364140288
6.98,1159.816172190031
6.99,1164.429026104243
7.0,1169.0438751706454
7.01,1173.660668676961
7.02,1178.2793559109114
7.03,1182.89988616022
7.04,1187.5222087126083
7.05,1192.1462728557976
7.06,1196.7720278775114
7.07,1201.3994230654716
7.08,1206.0284077073998
7.09,1210.6589310910178
7.1,1215.290942504049
7.11,1219.924391234215
7.12,1224.559226569238
7.13,1229.1953977968394
7.14,1233.8328542047425
7.15,1238.471545080669
7.16,1243.111419712341
7.17,1247.752427387481
7.18,1252.3945173938105
7.19,1257.037639019053
7.2,1261.6817415509283
7.21,1266.326774277161
7.22,1270.9726864854715
7.23,1275.6194274635836
7.24,1280.2669464992182
7.25,1284.9151928800975
7.26,1289.5641158939443
7.27,1294.2136648284804
7.28,1298.8637889714284
7.29,1303.51443761051
7.3,1308.165560033447
7.31,1312.8171055279622
7.32,1317.4690233817785
7.33,1322.1212628826158
7.34,1326.7737733181984
7.35,1331.4265039762472
7.36,1336.0794041444858
7.37,1340.7324231106347
7.38,1345.3855101624167
7.39,1350.038614587554
7.4,1354.6916856737698
7.41,1359.3446727087846
7.42,1363.997524980321
7.43,1368.650191776101
7.44,1373.3026223838483
7.45,1377.9547660912835
7.46,1382.6065721861291
7.47,1387.2579899561076
7.48,1391.908968688941
7.49,1396.5594576723508
7.5,1401.2094061940602
7.51,1405.85876354179
7.52,1410.5074790032645
7.53,1415.1555018662043
7.54,1419.802781418332
7.55,1424.449266947369
7.56,1429.0949077410392
7.57,1433.7396530870635
7.58,1438.3834522731636
7.59,1443.0262545870626
7.6,1447.668009316482
7.61,1452.3086657491451
7.62,1456.9481731727735
7.63,1461.5864808750885
7.64,1466.2235381438131
7.65,1470.8592942666698
7.66,1475.4936985313798
7.67,1480.1267002256657
7.68,1484.7582486372498
7.69,1489.3882930538548
7.7,1494.0167827632013
7.71,1498.643667053013
7.72,1503.268895211011
7.73,1507.8924165249189
7.74,1512.5141802824564
7.75,1517.1341357713484
7.76,1521.7522322793154
7.77,1526.3684190940796
7.78,1530.9826455033644
7.79,1535.5948607948908
7.8,1540.2050142563803
7.81,1544.813055175557
7.82,1549.4189328401428
7.83,1554.0225965378584
7.84,1558.6239955564265
7.85,1563.2230791835696
7.86,1567.81979670701
7.87,1572.4140974144698
7.88,1577.0059305936709
7.89,1581.5952455323347
7.9,1586.1819915181854
7.91,1590.7661178389435
7.92,1595.3475737823314
7.93,1599.9263086360716
7.94,1604.502271687887
7.95,1609.075412225498
7.96,1613.645679536628
7.97,1618.2130229089985
7.98,1622.777391630333
7.99,1627.338734988352
8.0,1631.8970022707786
8.01,1636.452142765335
8.02,1641.0041057597423
8.03,1645.5528405417238
8.04,1650.0982963990014
8.05,1654.640422619298
8.06,1659.1791684903335
8.07,1663.7144832998324
8.08,1668.2463163355158
8.09,1672.7746168851058
8.1,1677.299334236325
8.11,1681.8204176768954
8.12,1686.3378164945389
8.13,1690.851479976979
8.14,1695.3613574119358
8.15,1699.8673980871324
8.16,1704.3695512902912
8.17,1708.8677663091337
8.18,1713.361992431383
8.19,1717.8521789447605
8.2,1722.3382751369888
8.21,1726.8202302957905
8.22,1731.297993708887
8.23,1735.7715146639998
8.24,1740.2407424488529
8.25,1744.7056263511663
8.26,1749.1661156586642
8.27,1753.6221596590676
8.28,1758.0737076400992
8.29,1762.5207088894804
8.3,1766.9631126949353
8.31,1771.4008683441834
8.32,1775.8339251249483
8.33,1780.262232324952
8.34,1784.685739231917
8.35,1789.1043951335644
8.36,1793.5181493176178
8.37,1797.926951071798
8.38,1802.3307496838288
8.39,1806.7294944414307
8.4,1811.1231346323264
8.41,1815.5116195442383
8.42,1819.894898464889
8.43,1824.2729206819995
8.44,1828.6456354832928
8.45,1833.0129921564903
8.46,1837.374939989316
8.47,1841.7314282694904
8.48,1846.0824062847355
8.49,1850.4278233227735
8.5,1854.767628671328
8.51,1859.1017716181204
8.52,1863.430201450872
8.53,1867.7528674573064
8.54,1872.069718925144
8.55,1876.3807051421093
8.56,1880.6857753959223
8.57,1884.9848789743064
8.58,1889.2779651649832
8.59,1893.564983255675
8.6,1897.845882534104
8.61,1902.1206122879928
8.62,1906.3891218050624
8.63,1910.6513603730368
8.64,1914.907277279637
8.65,1919.156821812584
8.66,1923.399943259602
8.67,1927.636590908412
8.68,1931.866714046737
8.69,1936.0902619622984
8.7,1940.3071839428185
8.71,1944.5174292760207
8.72,1948.7209472496247
8.73,1952.917687151355
8.74,1957.1075982689329
8.75,1961.2906298900791
8.76,1965.4667313025184
8.77,1969.635851793972
8.78,1973.7979406521604
8.79,1977.9529471648084
8.8,1982.1008206196368
8.81,1986.241510304367
8.82,1990.374965506723
8.83,1994.5011355144247
8.84,1998.6199696151969
8.85,2002.7314170967595
8.86,2006.835427246836
8.87,2010.9319493531484
8.88,2015.0209327034183
8.89,2019.1023265853687
8.9,2023.176080286721
8.91,2027.2421430951968
8.92,2031.30046429852
8.93,2035.3509931844117
8.94,2039.3936790405935
8.95,2043.428471154789
8.96,2047.45531881472
8.97,2051.4741713081075
8.98,2055.484977922675
8.99,2059.4876879461435
9.0,2063.4822506662363
9.01,2067.468615370675
9.02,2071.4467313471814
9.03,2075.416547883478
9.04,2079.378014267288
9.05,2083.3310797863323
9.06,2087.275693728333
9.07,2091.211805381013
9.08,2095.139364032093
9.09,2099.058318969297
9.1,2102.968619480347
9.11,2106.870214852964
9.12,2110.763054374871
9.13,2114.6470873337908
9.14,2118.522263017443
9.15,2122.388530713553
9.16,2126.24583970984
9.17,2130.094139294028
9.18,2133.933378753839
9.19,2137.7635073769948
9.2,2141.5844744512174
9.21,2145.3962292642304
9.22,2149.198721103754
9.23,2152.991899257511
9.24,2156.775713013224
9.25,2160.5501116586147
9.26,2164.315044481405
9.27,2168.0704607693183
9.28,2171.8163098100754
9.29,2175.5525408913995
9.3,2179.2791033010126
9.31,2182.995946326636
9.32,2186.703019255993
9.33,2190.4002713768045
9.34,2194.087651976793
9.35,2197.765110343683
9.36,2201.432595765193
9.37,2205.090057529047
9.38,2208.737444922968
9.39,2212.3747072346764
9.4,2216.001793751895
9.41,2219.618653762346
9.42,2223.2252365537524
9.43,2226.8214914138352
9.44,2230.4073676303174
9.45,2233.98281449092
9.46,2237.5477812833674
9.47,2241.1022172953794
9.48,2244.646071814679
9.49,2248.1792941289887
9.5,2251.70183352603
9.51,2255.213639293526
9.52,2258.7146607191976
9.53,2262.2048470907685
9.54,2265.684147695959
9.55,2269.1525118224936
9.56,2272.6098887580924
9.57,2276.0562277904787
9.58,2279.4914782073743
9.59,2282.915589296501
9.6,2286.328510345582
9.61,2289.730190642337
9.62,2293.120579474492
9.63,2296.4996261297674
9.64,2299.867279895884
9.65,2303.223490060565
9.66,2306.5682059115325
9.67,2309.901376736509
9.68,2313.222951823217
9.69,2316.5328804593773
9.7,2319.8311119327136
9.71,2323.117595530948
9.72,2326.3922805418
9.73,2329.6551162529954
9.74,2332.906051952254
9.75,2336.145036927299
9.76,2339.372020465852
9.77,2342.586951855636
9.78,2345.789780384372
9.79,2348.9804553397826
9.8,2352.158926009591
9.81,2355.3251416815183
9.82,2358.479051643286
9.83,2361.620605182618
9.84,2364.749751587235
9.85,2367.8664401448605
9.86,2370.9706201432145
9.87,2374.062240870022
9.88,2377.141251613004
9.89,2380.2076016598808
9.9,2383.2612402983777
9.91,2386.302116816214
9.92,2389.3301805011142
9.93,2392.345380640799
9.94,2395.347666522991
9.95,2398.3369874354125
9.96,2401.313292665786
9.97,2404.276531501833
9.98,2407.226653231276
9.99,2410.163607141836
10.0,2413.087342521237
10.01,2415.9978086572005
10.02,2418.894954837448
10.03,2421.7787303497025
10.04,2424.6490844816863
10.05,2427.505966521121
10.06,2430.349325755729
10.07,2433.1791114732314
10.08,2435.9952729613524
10.09,2438.797759507812
10.1,2441.586520400334
10.11,2444.361504926641
10.12,2447.1226623744524
10.13,2449.8699420314933
10.14,2452.603293185485
10.15,2455.3226651241484
10.16,2458.028007135207
10.17,2460.719268506383
10.18,2463.3963985253977
10.19,2466.0593464799736
10.2,2468.708061657833
10.21,2471.3424933466995
10.22,2473.9625908342923
10.23,2476.5683034083354
10.24,2479.1595803565506
10.25,2481.7363709666606
10.26,2484.2986245263864
10.27,2486.8462903234504
10.28,2489.3793176455765
10.29,2491.897655780485
10.3,2494.401254015899
10.31,2496.89006163954
10.32,2499.36402793913
10.33,2501.823102202393
10.34,2504.2672337170484
10.35,2506.6963717708204
10.36,2509.11046565143
10.37,2511.5094646466
10.38,2513.893318044053
10.39,2516.2619751315106
10.4,2518.6153851966938
10.41,2520.9534975273277
10.42,2523.276261411132
10.43,2525.583626135829
10.44,2527.875540989142
10.45,2530.151955258792
10.46,2532.412818232503
10.47,2534.658079197995
10.48,2536.887687442992
10.49,2539.1015922552137
10.5,2541.299742922384
10.51,2543.482088732226
10.52,2545.64857897246
10.53,2547.799162930809
10.54,2549.933789894996
10.55,2552.0524091527413
10.56,2554.1549699917687
10.57,2556.2414216997986
10.58,2558.3117135645552
10.59,2560.365794873759
10.6,2562.403614915133
10.61,2564.4251229763995
10.62,2566.43026834528
10.63,2568.419000309498
10.64,2570.3912681567745
10.65,2572.347021174831
10.66,2574.286208651391
10.67,2576.208779874177
10.68,2578.114684130909
10.69,2580.0038707093117
10.7,2581.876288897105
10.71,2583.7318879820127
10.72,2585.5706172517566
10.73,2587.3924259940586
10.74,2589.1972634966405
10.75,2590.9850790472256
10.76,2592.755821933536
10.77,2594.509441443292
10.78,2596.245886864217
10.79,2597.965107484033
10.8,2599.667052590464
10.81,2601.3516714712296
10.82,2603.018913414053
10.83,2604.668727706656
10.84,2606.301063636761
10.85,2607.9158704920897
10.86,2609.513097560365
10.87,2611.092694129309
10.88,2612.654609486644
10.89,2614.198792920092
10.9,2615.725193717374
10.91,2617.2337611662138
10.92,2618.724444554333
10.93,2620.197193169453
10.94,2621.6519562992976
10.95,2623.0886832315878
10.96,2624.5073232540453
10.97,2625.907825654393
10.98,2627.2901397203536
10.99,2628.6542147396485
11.0,2630.0
11.01,2631.327476281185
11.02,2632.6367503311994
11.03,2633.927960390094
11.04,2635.2012446979184
11.05,2636.456741494724
11.06,2637.6945890205616
11.07,2638.914925515482
11.08,2640.117889219533
11.09,2641.303618372769
11.1,2642.472251215239
11.11,2643.623925986993
11.12,2644.7587809280817
11.13,2645.876954278556
11.14,2646.9785842784668
11.15,2648.0638091678647
11.16,2649.132767186799
11.17,2650.185596575321
11.18,2651.222435573482
11.19,2652.243422421332
11.2,2653.248695358921
11.21,2654.238392626301
11.22,2655.212652463521
11.23,2656.171613110632
11.24,2657.115412807685
11.25,2658.0441897947303
11.26,2658.958082311818
11.27,2659.8572285990003
11.28,2660.7417668963258
11.29,2661.6118354438463
11.3,2662.467572481611
11.31,2663.309116249672
11.32,2664.13660498808
11.33,2664.9501769368835
11.34,2665.749970336135
11.35,2666.5361234258844
11.36,2667.308774446184
11.37,2668.06806163708
11.38,2668.814123238627
11.39,2669.547097490874
11.4,2670.2671226338725
11.41,2670.9743369076714
11.42,2671.668878552322
11.43,2672.350885807876
11.44,2673.020496914383
11.45,2673.6778501118924
11.46,2674.3230836404573
11.47,2674.9563357401257
11.48,2675.577744650951
11.49,2676.187448612981
11.5,2676.785585866268
11.51,2677.372294650861
11.52,2677.947713206813
11.53,2678.511979774172
11.54,2679.06523259299
11.55,2679.6076099033176
11.56,2680.1392499452045
11.57,2680.6602909587023
11.58,2681.1708711838605
11.59,2681.67112886073
11.6,2682.1612022293625
11.61,2682.6412295298064
11.62,2683.1113490021144
11.63,2683.571698886336
11.64,2684.022417422522
11.65,2684.463642850722
11.66,2684.895513410989
11.67,2685.318167343371
11.68,2685.731742887919
11.69,2686.136378284685
11.7,2686.5322117737187
11.71,2686.9193815950703
11.72,2687.298025988791
11.73,2687.6682831949315
11.74,2688.030291453541
11.75,2688.3841890046715
11.76,2688.7301140883737
11.77,2689.068204944696
11.78,2689.3985998136923
11.79,2689.7214369354106
11.8,2690.036854549902
11.81,2690.344990897217
11.82,2690.645984217407
11.83,2690.939972750521
11.84,2691.227094736612
11.85,2691.507488415729
11.86,2691.7812920279225
11.87,2692.048643813243
11.88,2692.3096820117416
11.89,2692.564544863468
11.9,2692.813370608474
11.91,2693.05629748681
11.92,2693.2934637385256
11.93,2693.525007603672
11.94,2693.7510673222987
11.95,2693.971781134458
11.96,2694.1872872802
11.97,2694.397723999574
11.98,2694.603229532632
11.99,2694.803942119424
12.0,2695.0
12.01,2695.1915265790744
12.02,2695.3785859200034
12.03,2695.5612272508088
12.04,2695.73949979951
12.05,2695.9134527941287
12.06,2696.083135462685
12.07,2696.248597033199
12.08,2696.409886733692
12.09,2696.5670537921824
12.1,2696.720147436693
12.11,2696.869216895242
12.12,2697.014311395853
12.13,2697.155480166544
12.14,2697.292772435336
12.15,2697.426237430249
12.16,2697.555924379305
12.17,2697.6818825105224
12.18,2697.804161051923
12.19,2697.9228092315275
12.2,2698.0378762773557
12.21,2698.1494114174275
12.22,2698.257463879764
12.23,2698.3620828923863
12.24,2698.4633176833136
12.25,2698.561217480567
12.26,2698.6558315121674
12.27,2698.747209006134
12.28,2698.835399190489
12.29,2698.9204512932506
12.3,2699.0024145424422
12.31,2699.0813381660814
12.32,2699.15727139219
12.33,2699.2302634487883
12.34,2699.300363563897
12.35,2699.367620965536
12.36,2699.432084881726
12.37,2699.493804540488
12.38,2699.552829169841
12.39,2699.609207997807
12.4,2699.662990252406
12.41,2699.714225161658
12.42,2699.762961953584
12.43,2699.809249856204
12.44,2699.853138097539
12.45,2699.8946759056084
12.46,2699.9339125084343
12.47,2699.970897134036
12.48,2700.005679010434
12.49,2700.0383073656485
12.5,2700.0688314277004
12.51,2700.0973004246107
12.52,2700.1237635843995
12.53,2700.148270135086
12.54,2700.170869304693
12.55,2700.191610321239
12.56,2700.2105424127453
12.57,2700.227714807232
12.58,2700.24317673272
12.59,2700.2569774172284
12.6,2700.26916608878
12.61,2700.279791975393
12.62,2700.2889043050886
12.63,2700.2965523058883
12.64,2700.302785205812
12.65,2700.3076522328797
12.66,2700.311202615111
12.67,2700.313485580529
12.68,2700.314550357152
12.69,2700.3144461730003
12.7,2700.3132222560957
