wind_speed,Nordex N131/3300 Delta
2.68,0.0
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.76,0.0
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
3.0,33.0
3.01,34.34388234283085
3.02,35.69131121033869
3.03,37.04236116324426
3.04,38.39710676226856
3.05,39.75562256813236
3.06,41.11798314155665
3.07,42.4842630432622
3.08,43.85453683396998
3.09,45.22887907440078
3.1,46.6073643252756
3.11,47.99006714731519
3.12,49.37706210124054
3.13,50.76842374777242
3.14,52.16422664763182
3.15,53.56454536153952
3.16,54.96945445021651
3.17,56.37902847438352
3.18,57.7933419947616
3.19,59.21246957207148
3.2,60.63648576703415
3.21,62.06546514037039
3.22,63.49948225280118
3.23,64.9386116650473
3.24,66.38292793782975
3.25,67.83250563186927
3.26,69.2874193078868
3.27,70.74774352660327
3.28,72.2135528487395
3.29,73.68492183501644
3.3,75.16192504615483
3.31,76.6446370428757
3.32,78.13313238589981
3.33,79.62748563594818
3.34,81.12777135374151
3.35,82.63406410000084
3.36,84.14643843544691
3.37,85.66496892080075
3.38,87.18973011678308
3.39,88.72079658411494
3.4,90.25824288351704
3.41,91.80214357571045
3.42,93.35257322141584
3.43,94.90960638135428
3.44,96.47331761624648
3.45,98.04378148681351
3.46,99.62107255377606
3.47,101.20526537785516
3.48,102.79643451977157
3.49,104.39465454024624
3.5,106.0
3.51,107.61254545975378
3.52,109.23236548022844
3.53,110.85953462214486
3.54,112.49412744622396
3.55,114.13621851318648
3.56,115.78588238375347
3.57,117.44319361864572
3.58,119.10822677858415
3.59,120.78105642428956
3.6,122.461757116483
3.61,124.15040341588508
3.62,125.84706988321692
3.63,127.55183107919926
3.64,129.2647615645531
3.65,130.9859358999992
3.66,132.71542864625852
3.67,134.45331436405183
3.68,136.19966761410018
3.69,137.9545629571243
3.7,139.7180749538452
3.71,141.49027816498358
3.72,143.27124715126052
3.73,145.06105647339672
3.74,146.85978069211322
3.75,148.66749436813075
3.76,150.48427206217028
3.77,152.31018833495273
3.78,154.14531774719882
3.79,155.98973485962966
3.8,157.84351423296584
3.81,159.70673042792856
3.82,161.5794580052384
3.83,163.46177152561648
3.84,165.35374554978353
3.85,167.2554546384605
3.86,169.1669733523682
3.87,171.0883762522276
3.88,173.01973789875944
3.89,174.9611328526848
3.9,176.9126356747244
3.91,178.87432092559925
3.92,180.84626316603
3.93,182.82853695673785
3.94,184.8212168584433
3.95,186.82437743186767
3.96,188.83809323773147
3.97,190.86243883675576
3.98,192.8974887896613
3.99,194.9433176571692
4.0,197.0
4.01,199.06757581815395
4.02,201.14594686874744
4.03,203.2349803481763
4.04,205.33454345283573
4.05,207.4445033791215
4.06,209.5647273234293
4.07,211.69508248215485
4.08,213.83543605169345
4.09,215.9856552284408
4.1,218.1456072087925
4.11,220.3151591891445
4.12,222.49417836589188
4.13,224.6825319354305
4.14,226.88008709415584
4.15,229.0867110384638
4.16,231.3022709647496
4.17,233.52663406940903
4.18,235.7596675488377
4.19,238.00123859943145
4.2,240.25121441758532
4.21,242.5094621996953
4.22,244.7758491421569
4.23,247.0502424413659
4.24,249.33250929371764
4.25,251.62251689560773
4.26,253.92013244343192
4.27,256.2252231335858
4.28,258.5376561624652
4.29,260.8572987264652
4.3,263.1840180219816
4.31,265.5176812454101
4.32,267.85815559314653
4.33,270.205308261586
4.34,272.5590064471244
4.35,274.91911734615724
4.36,277.2855081550804
4.37,279.65804607028906
4.38,282.03659828817894
4.39,284.4210320051458
4.4,286.81121441758535
4.41,289.20701272189285
4.42,291.60829411446406
4.43,294.0149257916945
4.44,296.42677494998014
4.45,298.8437087857161
4.46,301.26559449529816
4.47,303.692299275122
4.48,306.1236903215833
4.49,308.55963483107746
4.5,311.0
4.51,313.4447432676303
4.52,315.8941830447815
4.53,318.34872798515045
4.54,320.80878674243337
4.55,323.27476797032733
4.56,325.74708032252886
4.57,328.2261324527351
4.58,330.7123330146422
4.59,333.2060906619471
4.6,335.7078140483464
4.61,338.2179118275373
4.62,340.73679265321573
4.63,343.2648651790789
4.64,345.8025380588233
4.65,348.35021994614607
4.66,350.9083194947433
4.67,353.4772453583119
4.68,356.0574061905488
4.69,358.6492106451506
4.7,361.2530673758139
4.71,363.86938503623537
4.72,366.4985722801118
4.73,369.1410377611402
4.74,371.7971901330167
4.75,374.46743804943833
4.76,377.15219016410174
4.77,379.85185513070365
4.78,382.56684160294105
4.79,385.29755823451006
4.8,388.04441367910766
4.81,390.80781659043066
4.82,393.5881756221759
4.83,396.3858994280397
4.84,399.201396661719
4.85,402.0350759769104
4.86,404.88734602731074
4.87,407.7586154666166
4.88,410.6492929485246
4.89,413.5597871267316
4.9,416.4905066549346
4.91,419.4418601868297
4.92,422.4142563761139
4.93,425.40810387648384
4.94,428.4238113416366
4.95,431.46178742526826
4.96,434.522440781076
4.97,437.60618006275615
4.98,440.713413924006
4.99,443.8445510185216
5.0,447.0
5.01,450.18008510521287
5.02,453.38479290323306
5.03,456.6140255462085
5.04,459.8676851862863
5.05,463.14567397561433
5.06,466.4478940663407
5.07,469.774247610613
5.08,473.1246367605789
5.09,476.498963668386
5.1,479.89713048618233
5.11,483.3190393661157
5.12,486.7645924603333
5.13,490.23369192098335
5.14,493.7262399002133
5.15,497.2421385501716
5.16,500.7812900230049
5.17,504.3435964708616
5.18,507.9289600458892
5.19,511.5372829002361
5.2,515.1684671860489
5.21,518.822415055476
5.22,522.4990286606652
5.23,526.1982101537642
5.24,529.9198616869205
5.25,533.663885412282
5.26,537.4301834819963
5.27,541.2186580482114
5.28,545.0292112630752
5.29,548.8617452787348
5.3,552.7161622473384
5.31,556.5923643210335
5.32,560.4902536519684
5.33,564.4097323922899
5.34,568.3507026941464
5.35,572.3130667096854
5.36,576.2967265910551
5.37,580.3015844904025
5.38,584.3275425598755
5.39,588.3745029516224
5.4,592.4423678177907
5.41,596.5310393105277
5.42,600.6404195819816
5.43,604.7704107842997
5.44,608.9209150696307
5.45,613.0918345901212
5.46,617.2830714979194
5.47,621.494527945173
5.48,625.7261060840304
5.49,629.9777080666381
5.5,634.2492360451446
5.51,638.5405921716973
5.52,642.8516785984443
5.53,647.1823974775336
5.54,651.532650961112
5.55,655.9023412013279
5.56,660.2913703503291
5.57,664.6996405602633
5.58,669.1270539832776
5.59,673.5735127715204
5.6,678.0389190771392
5.61,682.5231750522822
5.62,687.0261828490965
5.63,691.5478446197299
5.64,696.0880625163303
5.65,700.6467386910457
5.66,705.2237752960234
5.67,709.8190744834114
5.68,714.4325384053575
5.69,719.0640692140096
5.7,723.7135690615146
5.71,728.3809401000209
5.72,733.066084481676
5.73,737.7689043586282
5.74,742.4893018830247
5.75,747.2271792070133
5.76,751.9824384827416
5.77,756.7549818623576
5.78,761.5447114980095
5.79,766.3515295418438
5.8,771.1753381460089
5.81,776.0160394626529
5.82,780.8735356439236
5.83,785.7477288419678
5.84,790.638521208934
5.85,795.5458148969695
5.86,800.469512058223
5.87,805.409514844841
5.88,810.3657254089713
5.89,815.3380459027627
5.9,820.3263784783626
5.91,825.3306252879181
5.92,830.3506884835772
5.93,835.3864702174877
5.94,840.437872641798
5.95,845.5047979086548
5.96,850.5871481702062
5.97,855.6848255786001
5.98,860.7977322859847
5.99,865.9257704445065
6.0,871.068842206314
6.01,876.2268497235547
6.02,881.3996951483767
6.03,886.5872806329281
6.04,891.7895083293555
6.05,897.0062803898072
6.06,902.2374989664312
6.07,907.4830662113752
6.08,912.7428842767864
6.09,918.0168553148128
6.1,923.3048814776022
6.11,928.606864917303
6.12,933.9227077860616
6.13,939.2523122360268
6.14,944.5955804193458
6.15,949.9524144881668
6.16,955.3227165946372
6.17,960.7063888909043
6.18,966.1033335291168
6.19,971.5134526614222
6.2,976.9366484399678
6.21,982.3728230169012
6.22,987.8218785443707
6.23,993.283717174524
6.24,998.7582410595088
6.25,1004.2453523514724
6.26,1009.7449532025628
6.27,1015.256945764928
6.28,1020.781232190716
6.29,1026.3177146320731
6.3,1031.8662952411485
6.31,1037.4268761700891
6.32,1042.9993595710437
6.33,1048.583647596159
6.34,1054.1796423975827
6.35,1059.787246127463
6.36,1065.4063609379484
6.37,1071.0368889811848
6.38,1076.6787324093214
6.39,1082.3317933745052
6.4,1087.9959740288846
6.41,1093.6711765246066
6.42,1099.357303013819
6.43,1105.05425564867
6.44,1110.7619365813075
6.45,1116.480247963879
6.46,1122.209091948532
6.47,1127.948370687414
6.48,1133.6979863326735
6.49,1139.457841036458
6.5,1145.2278369509145
6.51,1151.0078762281912
6.52,1156.7978610204364
6.53,1162.5976934797982
6.54,1168.4072757584229
6.55,1174.226510008458
6.56,1180.055298382053
6.57,1185.8935430313552
6.58,1191.7411461085112
6.59,1197.5980097656695
6.6,1203.4640361549782
6.61,1209.3391274285846
6.62,1215.223185738636
6.63,1221.1161132372806
6.64,1227.0178120766664
6.65,1232.9281844089412
6.66,1238.847132386252
6.67,1244.7745581607471
6.68,1250.7103638845738
6.69,1256.6544517098807
6.7,1262.6067237888146
6.71,1268.5670822735235
6.72,1274.5354293161554
6.73,1280.5116670688583
6.74,1286.495697683779
6.75,1292.4874233130658
6.76,1298.4867461088666
6.77,1304.4935682233286
6.78,1310.5077918086008
6.79,1316.5293190168295
6.8,1322.558052000163
6.81,1328.5938929107488
6.82,1334.6367439007354
6.83,1340.686507122269
6.84,1346.7430847274993
6.85,1352.806378868573
6.86,1358.876291697637
6.87,1364.952725366841
6.88,1371.0355820283307
6.89,1377.1247638342552
6.9,1383.2201729367628
6.91,1389.3217114879994
6.92,1395.4292816401137
6.93,1401.542785545253
6.94,1407.6621253555666
6.95,1413.7872032232
6.96,1419.9179213003024
6.97,1426.0541817390208
6.98,1432.195886691504
6.99,1438.3429383098985
7.0,1444.4952387463525
7.01,1450.6526901530142
7.02,1456.81519468203
7.03,1462.9826544855498
7.04,1469.1549717157195
7.05,1475.3320485246877
7.06,1481.5137870646013
7.07,1487.7000894876096
7.08,1493.890857945859
7.09,1500.085994591497
7.1,1506.2854015766725
7.11,1512.488981053533
7.12,1518.6966351742249
7.13,1524.9082660908975
7.14,1531.1237759556975
7.15,1537.3430669207748
7.16,1543.566041138274
7.17,1549.7926007603448
7.18,1556.0226479391342
7.19,1562.256084826791
7.2,1568.4928135754612
7.21,1574.7327363372942
7.22,1580.9757552644364
7.23,1587.2217725090368
7.24,1593.4706902232422
7.25,1599.7224105592004
7.26,1605.9768356690597
7.27,1612.2338677049663
7.28,1618.4934088190714
7.29,1624.755361163519
7.3,1631.0196268904583
7.31,1637.2861081520375
7.32,1643.554707100404
7.33,1649.8253258877053
7.34,1656.097866666089
7.35,1662.3722315877037
7.36,1668.6483228046966
7.37,1674.9260424692152
7.38,1681.205292733407
7.39,1687.48597574942
7.4,1693.7679936694033
7.41,1700.0512486455027
7.42,1706.3356428298669
7.43,1712.6210783746428
7.44,1718.9074574319802
7.45,1725.194682154024
7.46,1731.482654692924
7.47,1737.7712772008276
7.48,1744.060451829882
7.49,1750.3500807322348
7.5,1756.6400660600343
7.51,1762.9303099654285
7.52,1769.220714600564
7.53,1775.5111821175897
7.54,1781.8016146686532
7.55,1788.0919144059012
7.56,1794.3819834814822
7.57,1800.671724047545
7.58,1806.9610382562348
7.59,1813.2498282597012
7.6,1819.537996210092
7.61,1825.8254442595544
7.62,1832.112074560236
7.63,1838.3977892642845
7.64,1844.6824905238475
7.65,1850.966080491074
7.66,1857.2484613181105
7.67,1863.529535157105
7.68,1869.809204160205
7.69,1876.0873704795597
7.7,1882.363936267315
7.71,1888.6388036756196
7.72,1894.91187485662
7.73,1901.183051962466
7.74,1907.452237145304
7.75,1913.7193325572816
7.76,1919.9842403505472
7.77,1926.246862677248
7.78,1932.5071016895329
7.79,1938.764859539548
7.8,1945.0200383794413
7.81,1951.2725403613615
7.82,1957.522267637457
7.83,1963.769122359873
7.84,1970.0130066807596
7.85,1976.2538227522623
7.86,1982.491472726532
7.87,1988.7258587557133
7.88,1994.956882991956
7.89,2001.1844475874057
7.9,2007.408454694213
7.91,2013.628806464524
7.92,2019.8454050504847
7.93,2026.0581526042467
7.94,2032.2669512779555
7.95,2038.471703223758
7.96,2044.672310593804
7.97,2050.86867554024
7.98,2057.0607002152137
7.99,2063.2482867708736
8.0,2069.4313373593664
8.01,2075.609754132841
8.02,2081.7834392434443
8.03,2087.952294843324
8.04,2094.1162230846285
8.05,2100.2751261195062
8.06,2106.4289061001027
8.07,2112.5774651785664
8.08,2118.7207055070467
8.09,2124.858529237689
8.1,2130.9908385226427
8.11,2137.117535514055
8.12,2143.238522364073
8.13,2149.353701224846
8.14,2155.4629742485213
8.15,2161.566243587245
8.16,2167.663411393167
8.17,2173.7543798184333
8.18,2179.8390510151926
8.19,2185.917327135592
8.2,2191.98911033178
8.21,2198.054302755905
8.22,2204.112806560113
8.23,2210.1645238965525
8.24,2216.2093569173708
8.25,2222.247207774717
8.26,2228.277978620736
8.27,2234.3015716075784
8.28,2240.317888887392
8.29,2246.326832612322
8.3,2252.328304934519
8.31,2258.322208006129
8.32,2264.3084439793
8.33,2270.28691500618
8.34,2276.257523238916
8.35,2282.2201708296566
8.36,2288.174759930549
8.37,2294.1211926937426
8.38,2300.059371271384
8.39,2305.989197815619
8.4,2311.910574478598
8.41,2317.823403412467
8.42,2323.727586769375
8.43,2329.623026701469
8.44,2335.509625360897
8.45,2341.387284899808
8.46,2347.255907470348
8.47,2353.115395224665
8.48,2358.9656503149063
8.49,2364.8065748932204
8.5,2370.638071111755
8.51,2376.4600411226584
8.52,2382.272387078077
8.53,2388.0750111301595
8.54,2393.8678154310537
8.55,2399.650702132908
8.56,2405.423573387868
8.57,2411.186331348082
8.58,2416.9388781656994
8.59,2422.6811159928666
8.6,2428.4129469817312
8.61,2434.1342732844414
8.62,2439.8449970531456
8.63,2445.5450204399917
8.64,2451.2342455971248
8.65,2456.912574676695
8.66,2462.57990983085
8.67,2468.236153211736
8.68,2473.8812069715023
8.69,2479.5149732622963
8.7,2485.1373542362653
8.71,2490.748252045558
8.72,2496.347568842321
8.73,2501.9352067787013
8.74,2507.5110680068487
8.75,2513.07505467891
8.76,2518.627068947033
8.77,2524.1670129633653
8.78,2529.694788880054
8.79,2535.210298849249
8.8,2540.7134450230965
8.81,2546.204129553744
8.82,2551.68225459334
8.83,2557.1477222940307
8.84,2562.600434807966
8.85,2568.0402942872915
8.86,2573.467202884157
8.87,2578.881062750709
8.88,2584.2817760390963
8.89,2589.6692449014654
8.9,2595.043371489964
8.91,2600.4040579567404
8.92,2605.7512064539424
8.93,2611.084719133718
8.94,2616.4044981482143
8.95,2621.710445649579
8.96,2627.002463789961
8.97,2632.280454721507
8.98,2637.5443205963647
8.99,2642.7939635666817
9.0,2648.0292857846066
9.01,2653.250189402286
9.02,2658.456576571869
9.03,2663.648349445502
9.04,2668.8254101753337
9.05,2673.9876609135126
9.06,2679.135003812184
9.07,2684.267341023497
9.08,2689.3845746996
9.09,2694.48660699264
9.1,2699.573340054764
9.11,2704.6446760381205
9.12,2709.700517094858
9.13,2714.7407653771243
9.14,2719.7653230370647
9.15,2724.774092226829
9.16,2729.766975098565
9.17,2734.74387380442
9.18,2739.7046904965414
9.19,2744.649327327077
9.2,2749.5776864481754
9.21,2754.4896700119834
9.22,2759.3851801706496
9.23,2764.264119076321
9.24,2769.126388881145
9.25,2773.97189173727
9.26,2778.800529796844
9.27,2783.6122052120136
9.28,2788.406820134928
9.29,2793.184276717734
9.3,2797.944477112581
9.31,2802.687323471614
9.32,2807.412717946981
9.33,2812.120562690832
9.34,2816.8107598553133
9.35,2821.4832115925738
9.36,2826.1378200547592
9.37,2830.7744873940187
9.38,2835.3931157625
9.39,2839.9936073123504
9.4,2844.5758641957177
9.41,2849.1397885647493
9.42,2853.685282571594
9.43,2858.212248368399
9.44,2862.7205881073114
9.45,2867.2102039404795
9.46,2871.6809980200514
9.47,2876.132872498174
9.48,2880.565729526996
9.49,2884.9794712586645
9.5,2889.373999845327
9.51,2893.749217439132
9.52,2898.1050261922264
9.53,2902.4413282567584
9.54,2906.758025784876
9.55,2911.0550209287267
9.56,2915.332215840459
9.57,2919.589512672218
9.58,2923.8268135761546
9.59,2928.044020704415
9.6,2932.241036209147
9.61,2936.4177622424986
9.62,2940.5741009566173
9.63,2944.709954503652
9.64,2948.825225035748
9.65,2952.9198147050547
9.66,2956.99362566372
9.67,2961.046560063891
9.68,2965.078520057716
9.69,2969.0894077973417
9.7,2973.079125434917
9.71,2977.047575122589
9.72,2980.9946590125064
9.73,2984.920279256816
9.74,2988.824338007665
9.75,2992.7067374172025
9.76,2996.567379637575
9.77,3000.406166820931
9.78,3004.2230011194183
9.79,3008.017784685184
9.8,3011.7904196703776
9.81,3015.540808227144
9.82,3019.2688525076337
9.83,3022.9744546639918
9.84,3026.657516848368
9.85,3030.317941212909
9.86,3033.955629909763
9.87,3037.570485091079
9.88,3041.162408909003
9.89,3044.7313035156826
9.9,3048.277071063266
9.91,3051.799613703901
9.92,3055.298833589736
9.93,3058.774632872918
9.94,3062.2269137055946
9.95,3065.6555782399146
9.96,3069.0605286280247
9.97,3072.4416670220726
9.98,3075.7988955742067
9.99,3079.132116436574
10.0,3082.441231761323
10.01,3085.7261437006005
10.02,3088.9867544065555
10.03,3092.222966031334
10.04,3095.434680727086
10.05,3098.6218006459576
10.06,3101.784227940097
10.07,3104.921864761652
10.08,3108.03461326277
10.09,3111.122375595598
10.1,3114.185053912286
10.11,3117.22255036498
10.12,3120.234767105829
10.13,3123.2216062869797
10.14,3126.18297006058
10.15,3129.1187605787777
10.16,3132.02887999372
10.17,3134.9132304575555
10.18,3137.771714122431
10.19,3140.604233140496
10.2,3143.410689663897
10.21,3146.190985844782
10.22,3148.945023835297
10.23,3151.6727057875933
10.24,3154.3739338538157
10.25,3157.0486101861134
10.26,3159.696636936633
10.27,3162.3179162575234
10.28,3164.912350300932
10.29,3167.4798412190053
10.3,3170.020291163893
10.31,3172.533602287742
10.32,3175.0196767427
10.33,3177.4784166809145
10.34,3179.9097242545336
10.35,3182.3135016157044
10.36,3184.6896509165754
10.37,3187.038074309294
10.38,3189.3586739460093
10.39,3191.651351978866
10.4,3193.916010560015
10.41,3196.152551841601
10.42,3198.360877975775
10.43,3200.540891114682
10.44,3202.692493410471
10.45,3204.81558701529
10.46,3206.910074081288
10.47,3208.9758567606086
10.48,3211.0128372054023
10.49,3213.020917567817
10.5,3215.0
10.51,3216.9500360995144
10.52,3218.871175245588
10.53,3220.763616262862
10.54,3222.627557975979
10.55,3224.463199209582
10.56,3226.270738788312
10.57,3228.050375536812
10.58,3229.8023082797254
10.59,3231.5267358416927
10.6,3233.2238570473587
10.61,3234.893870721364
10.62,3236.53697568835
10.63,3238.153370772962
10.64,3239.743254799839
10.65,3241.3068265936267
10.66,3242.8442849789644
10.67,3244.3558287804967
10.68,3245.841656822865
10.69,3247.301967930712
10.7,3248.7369609286798
10.71,3250.1468346414117
10.72,3251.5317878935466
10.73,3252.892019509731
10.74,3254.227728314605
10.75,3255.5391131328124
10.76,3256.826372788995
10.77,3258.089706107796
10.78,3259.3293119138534
10.79,3260.545389031815
10.8,3261.738136286321
10.81,3262.9077525020143
10.82,3264.054436503536
10.83,3265.178387115529
10.84,3266.279803162636
10.85,3267.3588834694992
10.86,3268.415826860761
10.87,3269.450832161064
10.88,3270.4640981950497
10.89,3271.455823787361
10.9,3272.4262077626413
10.91,3273.3754489455323
10.92,3274.303746160675
10.93,3275.2112982327126
10.94,3276.098303986289
10.95,3276.964962246044
10.96,3277.811471836621
10.97,3278.638031582663
10.98,3279.444840308812
10.99,3280.2320968397094
11.0,3281.0
11.01,3281.748755705244
11.02,3282.478598234678
11.03,3283.1897689584634
11.04,3283.882509246758
11.05,3284.5570604697205
11.06,3285.213663997507
11.07,3285.8525612002777
11.08,3286.4739934481904
11.09,3287.0782021114032
11.1,3287.6654285600744
11.11,3288.235914164363
11.12,3288.7899002944264
11.13,3289.3276283204223
11.14,3289.8493396125104
11.15,3290.3552755408496
11.16,3290.845677475596
11.17,3291.320786786908
11.18,3291.7808448449464
11.19,3292.226093019867
11.2,3292.656772681829
11.21,3293.0731252009905
11.22,3293.4753919475097
11.23,3293.863814291546
11.24,3294.2386336032555
11.25,3294.600091252799
11.26,3294.948428610333
11.27,3295.283887046017
11.28,3295.606707930008
11.29,3295.917132632465
11.3,3296.215402523546
11.31,3296.50175897341
11.32,3296.776443352214
11.33,3297.0396970301167
11.34,3297.291761377277
11.35,3297.5328777638533
11.36,3297.7632875600034
11.37,3297.9832321358854
11.38,3298.1929528616583
11.39,3298.39269110748
11.4,3298.5826882435085
11.41,3298.763185639902
11.42,3298.93442466682
11.43,3299.0966466944187
11.44,3299.250093092858
11.45,3299.395005232296
11.46,3299.5316244828905
11.47,3299.6601922148
11.48,3299.780949798182
11.49,3299.894138603196
11.5,3300.0
11.51,3300.0987650795137
11.52,3300.1906238156994
11.53,3300.275755903283
11.54,3300.3543410369875
11.55,3300.426558911538
11.56,3300.49258922166
11.57,3300.5526116620763
11.58,3300.6068059275126
11.59,3300.6553517126927
11.6,3300.6984287123423
11.61,3300.736216621185
11.62,3300.768895133945
11.63,3300.796643945347
11.64,3300.8196427501166
11.65,3300.838071242977
11.66,3300.852109118653
11.67,3300.8619360718694
11.68,3300.86773179735
11.69,3300.869675989821
11.7,3300.867948344005
11.71,3300.862728554628
11.72,3300.854196316413
11.73,3300.842531324085
11.74,3300.8279132723696
11.75,3300.8105218559904
11.76,3300.790536769672
11.77,3300.768137708139
11.78,3300.743504366116
11.79,3300.716816438327
11.8,3300.6882536194967
11.81,3300.65799560435
11.82,3300.6262220876115
11.83,3300.5931127640047
11.84,3300.5588473282555
11.85,3300.523605475088
11.86,3300.4875668992254
11.87,3300.4509112953933
11.88,3300.4138183583163
11.89,3300.376467782719
11.9,3300.339039263325
11.91,3300.301712494861
11.92,3300.264667172049
11.93,3300.228082989614
11.94,3300.1921396422817
11.95,3300.1570168247754
11.96,3300.1228942318203
11.97,3300.0899515581414
11.98,3300.058368498461
11.99,3300.028324747506
12.0,3300.0
12.01,3299.973535976704
12.02,3299.948922502525
12.03,3299.926111428408
12.04,3299.9050546052936
12.05,3299.8857038841293
12.06,3299.8680111158565
12.07,3299.851928151418
12.08,3299.837406841761
12.09,3299.824399037826
12.1,3299.812856590557
12.11,3299.8027313509
12.12,3299.793975169795
12.13,3299.7865398981885
12.14,3299.7803773870246
12.15,3299.7754394872445
12.16,3299.771678049794
12.17,3299.769044925616
12.18,3299.767491965654
12.19,3299.766971020851
12.2,3299.7674339421524
12.21,3299.7688325805007
12.22,3299.7711187868395
12.23,3299.774244412114
12.24,3299.7781613072657
12.25,3299.78282132324
12.26,3299.7881763109795
12.27,3299.794178121429
12.28,3299.8007786055305
12.29,3299.8079296142296
12.3,3299.8155829984685
12.31,3299.8236906091915
12.32,3299.8322042973427
12.33,3299.841075913864
12.34,3299.850257309702
12.35,3299.8597003357986
12.36,3299.869356843097
12.37,3299.8791786825414
12.38,3299.889117705076
12.39,3299.8991257616444
12.4,3299.9091547031894
12.41,3299.919156380656
12.42,3299.929082644988
12.43,3299.938885347126
12.44,3299.9485163380173
12.45,3299.957927468604
12.46,3299.9670705898297
12.47,3299.9758975526397
12.48,3299.9843602079745
12.49,3299.9924104067804
12.5,3300.0
12.51,3300.0070910136715
12.52,3300.0136861742003
12.53,3300.0197983830885
12.54,3300.025440541837
12.55,3300.0306255519467
12.56,3300.035366314917
12.57,3300.039675732249
12.58,3300.043566705446
12.59,3300.0470521360053
12.6,3300.05014492543
12.61,3300.0528579752186
12.62,3300.055204186874
12.63,3300.057196461897
12.64,3300.058847701787
12.65,3300.0601708080453
12.66,3300.061178682173
12.67,3300.06188422567
12.68,3300.0623003400374
12.69,3300.062439926777
12.7,3300.062315887388
12.71,3300.061941123372
12.72,3300.0613285362297
12.73,3300.060491027461
12.74,3300.059441498569
12.75,3300.0581928510514
12.76,3300.0567579864114
12.77,3300.055149806149
12.78,3300.0533812117637
12.79,3300.051465104758
12.8,3300.049414386632
12.81,3300.047241958885
12.82,3300.0449607230216
12.83,3300.042583580539
12.84,3300.0401234329383
12.85,3300.037593181722
12.86,3300.035005728389
12.87,3300.0323739744417
12.88,3300.02971082138
12.89,3300.0270291707047
12.9,3300.0243419239173
12.91,3300.021661982517
12.92,3300.019002248006
12.93,3300.0163756218835
12.94,3300.013795005653
12.95,3300.011273300812
12.96,3300.008823408863
12.97,3300.006458231307
12.98,3300.004190669644
12.99,3300.002033625375
13.0,3300.0
13.01,3299.998099968614
13.02,3299.996332800676
13.03,3299.9946950392405
13.04,3299.9931832273605
13.05,3299.991793908089
13.06,3299.99052362448
