wind_speed,Lagerwey LW 52/750
2.68,0.0
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.76,0.0
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
3.0,8.8
3.01,9.072836396909642
3.02,9.34413507279447
3.03,9.613941532165173
3.04,9.882301279532475
3.05,10.149259819407073
3.06,10.414862656299702
3.07,10.679155294721044
3.08,10.942183239181832
3.09,11.20399199419276
3.1,11.464627064264556
3.11,11.724133953907913
3.12,11.98255816763356
3.13,12.239945209952188
3.14,12.496340585374526
3.15,12.751789798411266
3.16,13.006338353573142
3.17,13.260031755370845
3.18,13.5129155083151
3.19,13.7650351169166
3.2,14.016436085686076
3.21,14.26716391913422
3.22,14.517264121771762
3.23,14.766782198109391
3.24,15.015763652657844
3.25,15.264253989927802
3.26,15.512298714429994
3.27,15.759943330675137
3.28,16.007233343173922
3.29,16.254214256437084
3.3,16.500931574975304
3.31,16.747430803299324
3.32,16.993757445919826
3.33,17.23995700734755
3.34,17.486074992093176
3.35,17.73215690466744
3.36,17.978248249581036
3.37,18.22439453134469
3.38,18.47064125446909
3.39,18.71703392346497
3.4,18.96361804284303
3.41,19.21043911711399
3.42,19.457542650788547
3.43,19.70497414837742
3.44,19.952779114391305
3.45,20.20100305334094
3.46,20.44969146973701
3.47,20.69888986809025
3.48,20.94864375291135
3.49,21.19899862871103
3.5,21.45
3.51,21.70169337128896
3.52,21.954124247088647
3.53,22.20733813190974
3.54,22.461380530262986
3.55,22.71629694665905
3.56,22.972132885608687
3.57,23.22893385162257
3.58,23.486745349211454
3.59,23.745612882886007
3.6,24.00558195715697
3.61,24.266698076535015
3.62,24.529006745530904
3.63,24.792553468655303
3.64,25.057383750418964
3.65,25.323543095332557
3.66,25.591077007906826
3.67,25.860030992652444
3.68,26.130450554080166
3.69,26.40238119670067
3.7,26.67586842502469
3.71,26.95095774356291
3.72,27.227694656826078
3.73,27.50612466932485
3.74,27.78629328557
3.75,28.068246010072198
3.76,28.35202834734215
3.77,28.637685801890605
3.78,28.92526387822824
3.79,29.214808080865783
3.8,29.50636391431392
3.81,29.7999768830834
3.82,30.0956924916849
3.83,30.393556244629156
3.84,30.69361364642685
3.85,30.995910201588732
3.86,31.300491414625476
3.87,31.607402790047814
3.88,31.91668983236644
3.89,32.22839804609209
3.9,32.54257293573544
3.91,32.85926000580724
3.92,33.17850476081817
3.93,33.50035270527896
3.94,33.82484934370029
3.95,34.152040180592934
3.96,34.48197072046753
3.97,34.81468646783483
3.98,35.150232927205536
3.99,35.488655603090365
4.0,35.83
4.01,36.17428907793448
4.02,36.52145561885092
4.03,36.87140986019585
4.04,37.2240620394156
4.05,37.57932239395667
4.06,37.93710116126553
4.07,38.29730857878862
4.08,38.65985488397235
4.09,39.024650314263184
4.1,39.39160510710758
4.11,39.760629499952
4.12,40.13163373024283
4.13,40.50452803542657
4.14,40.87922265294963
4.15,41.25562782025851
4.16,41.63365377479959
4.17,42.01321075401936
4.18,42.39420899536424
4.19,42.77655873628072
4.2,43.1601702142152
4.21,43.54495366661413
4.22,43.93081933092396
4.23,44.31767744459118
4.24,44.70543824506218
4.25,45.09401196978342
4.26,45.48330885620136
4.27,45.87323914176243
4.28,46.26371306391312
4.29,46.65464086009981
4.3,47.04593276776898
4.31,47.43749902436706
4.32,47.829249867340565
4.33,48.22109553413585
4.34,48.61294626219939
4.35,49.00471228897764
4.36,49.39630385191707
4.37,49.78763118846408
4.38,50.17860453606513
4.39,50.56913413216668
4.4,50.95913021421519
4.41,51.34850301965707
4.42,51.73716278593879
4.43,52.125019750506766
4.44,52.51198415080752
4.45,52.89796622428739
4.46,53.28287620839289
4.47,53.66662434057045
4.48,54.04912085826655
4.49,54.43027599892759
4.5,54.81
4.51,55.18823359697312
4.52,55.5650395175076
4.53,55.940510987306965
4.54,56.31474123207465
4.55,56.687823477514215
4.56,57.059850949329125
4.57,57.43091687322298
4.58,57.80111447489916
4.59,58.17053698006123
4.6,58.539277614412654
4.61,58.90742960365705
4.62,59.2750861734978
4.63,59.64234054963843
4.64,60.00928595778248
4.65,60.37601562363347
4.66,60.742622772894855
4.67,61.10920063127013
4.68,61.47584242446285
4.69,61.84264137817653
4.7,62.209690718114615
4.71,62.57708366998062
4.72,62.94491345947807
4.73,63.313273312310514
4.74,63.68225645418135
4.75,64.05195611079415
4.76,64.42246550785241
4.77,64.79387787105964
4.78,65.16628642611937
4.79,65.53978439873502
4.8,65.91446501461016
4.81,66.29042149944829
4.82,66.66774707895291
4.83,67.04653497882752
4.84,67.42687842477561
4.85,67.80887064250071
4.86,68.19260485770633
4.87,68.57817429609594
4.88,68.96567218337304
4.89,69.35519174524117
4.9,69.74682620740386
4.91,70.14066879556452
4.92,70.53681273542672
4.93,70.93535125269395
4.94,71.33637757306977
4.95,71.73998492225758
4.96,72.14626652596094
4.97,72.55531560988335
4.98,72.96722539972838
4.99,73.3820891211994
5.0,73.8
5.01,74.22103467544721
5.02,74.64520344131225
5.03,75.07250000497991
5.04,75.5029180738349
5.05,75.93645135526198
5.06,76.37309355664596
5.07,76.81283838537158
5.08,77.25567954882358
5.09,77.7016107543867
5.1,78.15062570944582
5.11,78.60271812138558
5.12,79.05788169759076
5.13,79.51611014544615
5.14,79.9773971723365
5.15,80.44173648564659
5.16,80.90912179276113
5.17,81.37954680106492
5.18,81.85300521794271
5.19,82.32949075077931
5.2,82.80899710695935
5.21,83.29151799386771
5.22,83.77704711888916
5.23,84.26557818940839
5.24,84.75710491281018
5.25,85.2516209964793
5.26,85.74912014780048
5.27,86.24959607415852
5.28,86.75304248293826
5.29,87.25945308152427
5.3,87.76882157730145
5.31,88.2811416776545
5.32,88.79640708996827
5.33,89.31461152162741
5.34,89.8357486800167
5.35,90.35981227252095
5.36,90.88679600652492
5.37,91.41669358941331
5.38,91.94949872857094
5.39,92.48520513138254
5.4,93.02380650523294
5.41,93.56529655750676
5.42,94.10966899558888
5.43,94.656917526864
5.44,95.20703585871696
5.45,95.7600176985324
5.46,96.31585675369516
5.47,96.87454673159
5.48,97.4360813396017
5.49,98.00045428511496
5.5,98.56765927551452
5.51,99.13769001818524
5.52,99.71054022051182
5.53,100.28620358987908
5.54,100.86467383367165
5.55,101.4459446592744
5.56,102.03000977407208
5.57,102.61686288544944
5.58,103.20649770079122
5.59,103.79890792748218
5.6,104.39408727290711
5.61,104.9920294444508
5.62,105.59272814949794
5.63,106.1961770954333
5.64,106.80236998964166
5.65,107.41130053950783
5.66,108.02296245241648
5.67,108.63734943575244
5.68,109.2544551969004
5.69,109.87427344324522
5.7,110.49679788217152
5.71,111.1220222210642
5.72,111.74994016730795
5.73,112.38054542828762
5.74,113.01383171138784
5.75,113.64979272399344
5.76,114.28842217348912
5.77,114.92971376725971
5.78,115.57366121269004
5.79,116.22025821716468
5.8,116.86949848806852
5.81,117.52137573278628
5.82,118.17588365870284
5.83,118.83301597320272
5.84,119.49276638367088
5.85,120.155128597492
5.86,120.82009632205092
5.87,121.48766326473226
5.88,122.15782313292088
5.89,122.83056963400152
5.9,123.505896475359
5.91,124.18379736437797
5.92,124.8642660084432
5.93,125.54729611493951
5.94,126.23288139125174
5.95,126.92101554476449
5.96,127.61169228286256
5.97,128.30490531293074
5.98,129.00064834235388
5.99,129.69891507851654
6.0,130.39969922880363
6.01,131.10299450059983
6.02,131.80879460128995
6.03,132.51709323825884
6.04,133.2278841188911
6.05,133.9411609505715
6.06,134.65691744068488
6.07,135.37514729661606
6.08,136.09584422574963
6.09,136.81900193547042
6.1,137.54461413316324
6.11,138.2726745262129
6.12,139.00317682200395
6.13,139.73611472792138
6.14,140.47148195134977
6.15,141.20927219967405
6.16,141.94947918027884
6.17,142.69209660054895
6.18,143.4371181678691
6.19,144.1845375896242
6.2,144.93434857319883
6.21,145.68654482597782
6.22,146.44112005534595
6.23,147.198067968688
6.24,147.9573822733887
6.25,148.7190566768328
6.26,149.48308488640504
6.27,150.24946060949023
6.28,151.01817755347318
6.29,151.78922942573848
6.3,152.562609933671
6.31,153.33831278465553
6.32,154.11633168607688
6.33,154.8966603453196
6.34,155.6792924697686
6.35,156.46422176680863
6.36,157.25144194382446
6.37,158.0409467082008
6.38,158.83272976732243
6.39,159.62678482857413
6.4,160.42310559934072
6.41,161.2216857870068
6.42,162.02251909895725
6.43,162.82559924257683
6.44,163.63091992525034
6.45,164.43847485436237
6.46,165.24825773729782
6.47,166.06026228144137
6.48,166.87448219417792
6.49,167.69091118289208
6.5,168.50954295496865
6.51,169.3303712177924
6.52,170.15338967874817
6.53,170.9785920452207
6.54,171.8059720245946
6.55,172.63552332425476
6.56,173.46723965158586
6.57,174.30111471397282
6.58,175.13714221880028
6.59,175.97531587345298
6.6,176.8156293853157
6.61,177.6580764617733
6.62,178.5026508102104
6.63,179.3493461380118
6.64,180.19815615256232
6.65,181.0490745612467
6.66,181.90209507144968
6.67,182.75721139055597
6.68,183.6144172259504
6.69,184.47370628501776
6.7,185.3350722751427
6.71,186.1985089037101
6.72,187.06400987810463
6.73,187.9315689057112
6.74,188.8011796939143
6.75,189.6728359500989
6.76,190.5465313816497
6.77,191.42225969595148
6.78,192.30001460038912
6.79,193.17978980234716
6.8,194.0615790092104
6.81,194.9453759283637
6.82,195.83117426719176
6.83,196.71896773307935
6.84,197.60875003341127
6.85,198.50051487557224
6.86,199.39425596694707
6.87,200.2899670149204
6.88,201.1876417268771
6.89,202.0872738102019
6.9,202.98885697227965
6.91,203.8923849204949
6.92,204.79785136223256
6.93,205.7052500048774
6.94,206.61457455581416
6.95,207.5258187224276
6.96,208.4389762121024
6.97,209.35404073222335
6.98,210.27100599017535
6.99,211.18986569334305
7.0,212.11061354911115
7.01,213.03324326486452
7.02,213.95774854798785
7.03,214.88412310586605
7.04,215.8123606458837
7.05,216.7424548754256
7.06,217.67439950187648
7.07,218.6081882326213
7.08,219.54381477504455
7.09,220.4812728365312
7.1,221.4205561244659
7.11,222.3616583462335
7.12,223.30457320921855
7.13,224.24929442080605
7.14,225.19581568838063
7.15,226.1441307193272
7.16,227.09423322103032
7.17,228.0461169008749
7.18,228.9997754662456
7.19,229.9552026245273
7.2,230.91239208310455
7.21,231.8713375493624
7.22,232.83203273068537
7.23,233.79447133445836
7.24,234.758647068066
7.25,235.7245536388932
7.26,236.69218475432464
7.27,237.66153412174504
7.28,238.6325954485393
7.29,239.60536244209203
7.3,240.57982880978804
7.31,241.5559882590121
7.32,242.53383449714912
7.33,243.51336123158364
7.34,244.4945621697004
7.35,245.4774310188843
7.36,246.46196148652015
7.37,247.4481472799926
7.38,248.4359821066864
7.39,249.4254596739862
7.4,250.4165736892772
7.41,251.40931785994363
7.42,252.40368589337055
7.43,253.39967149694263
7.44,254.39726837804477
7.45,255.3964702440615
7.46,256.3972708023777
7.47,257.39966376037825
7.48,258.4036428254477
7.49,259.4092017049709
7.5,260.4163341063326
7.51,261.4250337369176
7.52,262.4352943041106
7.53,263.4471095152964
7.54,264.4604730778599
7.55,265.4753786991855
7.56,266.4918200866582
7.57,267.5097909476629
7.58,268.529284989584
7.59,269.5502959198066
7.6,270.57281744571526
7.61,271.59684327469483
7.62,272.62236711413004
7.63,273.64938267140565
7.64,274.67788365390635
7.65,275.70786376901714
7.66,276.7393167241225
7.67,277.7722362266073
7.68,278.80661598385626
7.69,279.8424497032543
7.7,280.87973109218603
7.71,281.91845385803623
7.72,282.95861170818966
7.73,284.0001983500312
7.74,285.0432074909454
7.75,286.08763283831706
7.76,287.1334680995312
7.77,288.18070698197226
7.78,289.2293431930252
7.79,290.2793704400748
7.8,291.3307824305055
7.81,292.3835728717024
7.82,293.4377354710503
7.83,294.49326393593367
7.84,295.55015197373746
7.85,296.60839329184626
7.86,297.6679815976452
7.87,298.7289105985187
7.88,299.79117400185163
7.89,300.85476551502865
7.9,301.9196788454348
7.91,302.9859077004545
7.92,304.05344578747264
7.93,305.1222868138741
7.94,306.1924244870436
7.95,307.26385251436574
7.96,308.33656460322544
7.97,309.4105544610072
7.98,310.4858157950964
7.99,311.56234231287704
8.0,312.6401277217344
8.01,313.719165729053
8.02,314.7994500422177
8.03,315.8809743686132
8.04,316.96373241562435
8.05,318.047717890636
8.06,319.1329245010326
8.07,320.21934595419896
8.08,321.3069759575202
8.09,322.3958082183806
8.1,323.48583644416533
8.11,324.5770543422589
8.12,325.66945562004616
8.13,326.763033984912
8.14,327.8577831442409
8.15,328.9536968054178
8.16,330.0507686758274
8.17,331.1489924628545
8.18,332.2483618738838
8.19,333.34887061630013
8.2,334.4505123974882
8.21,335.5532809248331
8.22,336.657169905719
8.23,337.762173047531
8.24,338.8682840576538
8.25,339.9754966434722
8.26,341.0838045123708
8.27,342.1932013717346
8.28,343.30368092894827
8.29,344.4152368913965
8.3,345.52786296646434
8.31,346.64155286153607
8.32,347.7563002839968
8.33,348.87209894123106
8.34,349.9889425406238
8.35,351.1068247895597
8.36,352.2257393954236
8.37,353.34568006560016
8.38,354.46664050747444
8.39,355.5886144284306
8.4,356.7115955358539
8.41,357.83557753712887
8.42,358.9605541396404
8.43,360.0865190507731
8.44,361.213465977912
8.45,362.3413886284416
8.46,363.4702807097468
8.47,364.60013592921234
8.48,365.7309479942228
8.49,366.8627106121632
8.5,367.995417490418
8.51,369.1290623363723
8.52,370.2636388574107
8.53,371.39914076091793
8.54,372.5355617542789
8.55,373.6728955448784
8.56,374.81113584010086
8.57,375.9502763473312
8.58,377.09031077395423
8.59,378.2312328273548
8.6,379.3730362149174
8.61,380.5157146440271
8.62,381.65926182206846
8.63,382.8036714564265
8.64,383.94893725448566
8.65,385.0950529236308
8.66,386.2420121712466
8.67,387.389808704718
8.68,388.5384362314297
8.69,389.6878884587665
8.7,390.83815909411305
8.71,391.9892418448543
8.72,393.1411304183748
8.73,394.29381852205927
8.74,395.4472998632927
8.75,396.6015681494597
8.76,397.7566170879451
8.77,398.9124403861336
8.78,400.06903175141
8.79,401.2263848911591
8.8,402.38449351276574
8.81,403.5433513236144
8.82,404.7029520310901
8.83,405.8632893425773
8.84,407.024356965461
8.85,408.186148607126
8.86,409.34865797495695
8.87,410.5118787763387
8.88,411.6758047186561
8.89,412.8404295092936
8.9,414.00574685563606
8.91,415.1717504650683
8.92,416.3384340449752
8.93,417.5057913027413
8.94,418.6738159457514
8.95,419.8425016813904
8.96,421.0118422170434
8.97,422.1818312600943
8.98,423.3524625179284
8.99,424.5237296979303
9.0,425.6956265074849
9.01,426.86814665397696
9.02,428.0412838447911
9.03,429.2150317873121
9.04,430.3893841889248
9.05,431.5643347570142
9.06,432.73987719896456
9.07,433.9160052221608
9.08,435.0927125339879
9.09,436.26999284183046
9.1,437.4478398530732
9.11,438.6262472751009
9.12,439.8052088152985
9.13,440.9847181810507
9.14,442.164769079742
9.15,443.3453552187574
9.16,444.5264703054816
9.17,445.7081080472993
9.18,446.8902621515955
9.19,448.0729263257547
9.2,449.2560942771617
9.21,450.4397597132014
9.22,451.6239163412585
9.23,452.8085578687177
9.24,453.9936780029636
9.25,455.1792704513813
9.26,456.3653289213554
9.27,457.55184712027057
9.28,458.73881875551183
9.29,459.92623753446367
9.3,461.11409716451135
9.31,462.30239135303896
9.32,463.4911138074314
9.33,464.6802582350738
9.34,465.8698183433505
9.35,467.05978783964656
9.36,468.2501604313466
9.37,469.4409298258355
9.38,470.6320897304981
9.39,471.8236338527188
9.4,473.01555589988254
9.41,474.20784957937417
9.42,475.4005085985784
9.43,476.59352666488
9.44,477.7868974856636
9.45,478.9806147683141
9.46,480.1746722202165
9.47,481.369063548755
9.48,482.5637824613147
9.49,483.7588226652803
9.5,484.9541778680366
9.51,486.1498417769683
9.52,487.3458080994602
9.53,488.542070542897
9.54,489.7386228146636
9.55,490.9354586221449
9.56,492.1325716727253
9.57,493.3299556737894
9.58,494.52760433272255
9.59,495.7255113569091
9.6,496.9236704537339
9.61,498.1220753305819
9.62,499.3207196948376
9.63,500.5195972538861
9.64,501.7187017151116
9.65,502.9180267858993
9.66,504.1175661736338
9.67,505.3173135857
9.68,506.51726272948247
9.69,507.7174073123661
9.7,508.9177410417356
9.71,510.118257624976
9.72,511.3189507694715
9.73,512.5198141826072
9.74,513.720841571768
9.75,514.9220266443384
9.76,516.1233631077033
9.77,517.3248446692472
9.78,518.5264650363554
9.79,519.7282179164121
9.8,520.9300970168025
9.81,522.132096044911
9.82,523.3342087081227
9.83,524.5364287138219
9.84,525.7387497693937
9.85,526.9411655822229
9.86,528.1436698596941
9.87,529.3462563091923
9.88,530.548918638102
9.89,531.7516505538081
9.9,532.954445763695
9.91,534.157297975148
9.92,535.3602008955517
9.93,536.5631482322906
9.94,537.7661336927497
9.95,538.9691509843138
9.96,540.1721938143677
9.97,541.3752558902959
9.98,542.5783309194832
9.99,543.7814126093144
10.0,544.9844946671744
10.01,546.1875708004479
10.02,547.3906347165197
10.03,548.5936801227743
10.04,549.7967007265968
10.05,550.9996902353719
10.06,552.2026423564841
10.07,553.4055507973185
10.08,554.6084092652598
10.09,555.8112114676921
10.1,557.0139511120012
10.11,558.2166219055712
10.12,559.4192175557872
10.13,560.6217317700339
10.14,561.8241582556958
10.15,563.0264907201579
10.16,564.2287228708046
10.17,565.4308484150213
10.18,566.6328610601921
10.19,567.8347545137023
10.2,569.0365224829363
10.21,570.2381586752792
10.22,571.4396567981155
10.23,572.6410105588299
10.24,573.8422136648072
10.25,575.0432598234323
10.26,576.2441427420899
10.27,577.4448561281649
10.28,578.6453936890418
10.29,579.8457491321053
10.3,581.0459161647409
10.31,582.2458884943322
10.32,583.4456598282649
10.33,584.6452238739233
10.34,585.8445743386923
10.35,587.0437049299564
10.36,588.242609355101
10.37,589.4412813215101
10.38,590.6397145365694
10.39,591.8379027076625
10.4,593.035839542175
10.41,594.2335187474912
10.42,595.4309340309965
10.43,596.6280791000747
10.44,597.8249476621113
10.45,599.0215334244908
10.46,600.2178300945985
10.47,601.4138313798182
10.48,602.6095309875352
10.49,603.8049226251342
10.5,605.0
10.51,606.1947071065814
10.52,607.3887890875851
10.53,608.5819413727816
10.54,609.7738593919412
10.55,610.9642385748352
10.56,612.1527743512332
10.57,613.3391621509066
10.58,614.5230974036258
10.59,615.704275539161
10.6,616.8823919872834
10.61,618.0571421777635
10.62,619.2282215403715
10.63,620.3953255048785
10.64,621.5581495010547
10.65,622.7163889586708
10.66,623.8697393074975
10.67,625.0178959773053
10.68,626.1605543978649
10.69,627.2974099989469
10.7,628.428158210322
10.71,629.5524944617608
10.72,630.6701141830335
10.73,631.780712803911
10.74,632.883985754164
10.75,633.9796284635629
10.76,635.0673363618785
10.77,636.1468048788812
10.78,637.2177294443417
10.79,638.2798054880307
10.8,639.3327284397188
10.81,640.3761937291764
10.82,641.4098967861743
10.83,642.4335330404829
10.84,643.4467979218729
10.85,644.4493868601149
10.86,645.4409952849796
10.87,646.4213186262374
10.88,647.3900523136595
10.89,648.3468917770157
10.9,649.291532446077
10.91,650.223669750614
10.92,651.1429991203972
10.93,652.0492159851972
10.94,652.9420157747845
10.95,653.82109391893
10.96,654.6861458474045
10.97,655.5368669899779
10.98,656.3729527764212
10.99,657.1940986365049
11.0,658.0
11.01,658.790479278013
11.02,659.5658668069964
11.03,660.3266199047389
11.04,661.0731958890299
11.05,661.8060520776578
11.06,662.5256457884111
11.07,663.232434339079
11.08,663.9268750474502
11.09,664.6094252313133
11.1,665.2805422084575
11.11,665.9406832966713
11.12,666.5903058137437
11.13,667.2298670774633
11.14,667.8598244056191
11.15,668.4806351159999
11.16,669.0927565263943
11.17,669.6966459545911
11.18,670.2927607183793
11.19,670.8815581355475
11.2,671.4634955238847
11.21,672.0390302011798
11.22,672.6086194852211
11.23,673.1727206937978
11.24,673.7317911446986
11.25,674.2862881557124
11.26,674.8366690446279
11.27,675.383391129234
11.28,675.9269117273193
11.29,676.4676881566728
11.3,677.0061777350833
11.31,677.5428377803394
11.32,678.0781256102301
11.33,678.6124985425439
11.34,679.14641389507
11.35,679.6803289855972
11.36,680.2147011319139
11.37,680.7499876518091
11.38,681.2866458630718
11.39,681.8251330834908
11.4,682.3659066308545
11.41,682.909423822952
11.42,683.4561419775721
11.43,684.0065184125034
11.44,684.5610104455349
11.45,685.1200753944554
11.46,685.6841705770536
11.47,686.2537533111185
11.48,686.8292809144386
11.49,687.4112107048029
11.5,688.0
11.51,688.5959597813666
11.52,689.1988156844292
11.53,689.808147008262
11.54,690.4235330519388
11.55,691.0445531145346
11.56,691.6707864951228
11.57,692.3018124927779
11.58,692.9372104065741
11.59,693.5765595355856
11.6,694.2194391788865
11.61,694.8654286355512
11.62,695.5141072046536
11.63,696.1650541852682
11.64,696.817848876469
11.65,697.4720705773303
11.66,698.127298586926
11.67,698.7831122043307
11.68,699.4390907286183
11.69,700.0948134588632
11.7,700.7498596941392
11.71,701.4038087335211
11.72,702.0562398760827
11.73,702.7067324208981
11.74,703.3548656670417
11.75,704.0002189135876
11.76,704.6423714596101
11.77,705.2809026041832
11.78,705.9153916463813
11.79,706.5454178852784
11.8,707.170560619949
11.81,707.7903991494668
11.82,708.4045127729065
11.83,709.0124807893419
11.84,709.6138824978473
11.85,710.208297197497
11.86,710.795304187365
11.87,711.3744827665258
11.88,711.9454122340534
11.89,712.5076718890219
11.9,713.0608410305057
11.91,713.6044989575787
11.92,714.1382249693155
11.93,714.6615983647898
11.94,715.1741984430763
11.95,715.6756045032488
11.96,716.1653958443816
11.97,716.643151765549
11.98,717.1084515658249
11.99,717.5608745442839
12.0,718.0
12.01,718.4255375965208
12.02,718.8377184552871
12.03,719.2369040622137
12.04,719.6234559032148
12.05,719.9977354642052
12.06,720.360104231099
12.07,720.7109236898104
12.08,721.0505553262542
12.09,721.3793606263449
12.1,721.6977010759969
12.11,722.0059381611243
12.12,722.3044333676419
12.13,722.5935481814641
12.14,722.8736440885051
12.15,723.1450825746798
12.16,723.4082251259022
12.17,723.6634332280867
12.18,723.911068367148
12.19,724.1514920290003
12.2,724.3850656995585
12.21,724.6121508647366
12.22,724.833109010449
12.23,725.0483016226103
12.24,725.258090187135
12.25,725.4628361899375
12.26,725.6629011169322
12.27,725.8586464540335
12.28,726.0504336871559
12.29,726.2386243022138
12.3,726.4235797851218
12.31,726.605661621794
12.32,726.785231298145
12.33,726.9626503000893
12.34,727.1382801135413
12.35,727.3124822244155
12.36,727.485618118626
12.37,727.6580492820877
12.38,727.8301372007148
12.39,728.002243360422
12.4,728.1747292471234
12.41,728.3479563467334
12.42,728.5222861451667
12.43,728.6980801283376
12.44,728.8756997821606
12.45,729.0555065925502
12.46,729.2378620454205
12.47,729.4231276266862
12.48,729.6116648222618
12.49,729.8038351180616
12.5,730.0
12.51,730.2004258325506
12.52,730.4049984944224
12.53,730.6135087428834
12.54,730.8257473352018
12.55,731.0415050286455
12.56,731.2605725804826
12.57,731.4827407479811
12.58,731.7078002884094
12.59,731.935541959035
12.6,732.1657565171266
12.61,732.3982347199517
12.62,732.6327673247787
12.63,732.8691450888756
12.64,733.1071587695104
12.65,733.3465991239513
12.66,733.5872569094661
12.67,733.8289228833231
12.68,734.0713878027902
12.69,734.3144424251357
12.7,734.5578775076274
12.71,734.8014838075334
12.72,735.0450520821217
12.73,735.2883730886609
12.74,735.5312375844184
12.75,735.7734363266626
12.76,736.0147600726615
12.77,736.254999579683
12.78,736.4939456049955
12.79,736.7313889058665
12.8,736.9671202395649
12.81,737.200930363358
12.82,737.4326100345144
12.83,737.6619500103017
12.84,737.8887410479882
12.85,738.112773904842
12.86,738.333839338131
12.87,738.5517281051235
12.88,738.7662309630874
12.89,738.9771386692909
12.9,739.1842419810017
12.91,739.3873316554883
12.92,739.5861984500185
12.93,739.7806331218603
12.94,739.9704264282823
12.95,740.1553691265518
12.96,740.3352519739374
12.97,740.5098657277069
12.98,740.6790011451286
12.99,740.8424489834703
13.0,741.0
13.01,741.1515070732772
13.02,741.2970715670237
13.03,741.4368569662532
13.04,741.5710267559788
13.05,741.699744421214
13.06,741.8231734469719
13.07,741.9414773182658
13.08,742.0548195201094
13.09,742.1633635375157
13.1,742.2672728554978
13.11,742.3667109590696
13.12,742.4618413332438
13.13,742.5528274630342
13.14,742.6398328334539
13.15,742.7230209295162
13.16,742.8025552362345
13.17,742.8785992386221
13.18,742.9513164216921
13.19,743.020870270458
13.2,743.0874242699331
13.21,743.1511419051309
13.22,743.2121866610643
13.23,743.270722022747
13.24,743.3269114751921
13.25,743.3809185034129
13.26,743.4329065924229
13.27,743.4830392272352
13.28,743.5314798928632
13.29,743.5783920743203
13.3,743.6239392566198
13.31,743.6682849247746
13.32,743.7115925637986
13.33,743.754025658705
13.34,743.7957476945068
13.35,743.8369221562175
13.36,743.8777125288505
13.37,743.918282297419
13.38,743.9587949469363
