wind_speed,Tacke TW 80
2.68,0.0
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.76,0.0
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
3.0,0.78
3.01,0.8077191855331965
3.02,0.8357162386098368
3.03,0.863989814994338
3.04,0.8925385704511221
3.05,0.9213611607446064
3.06,0.9504562416392124
3.07,0.9798224688993574
3.08,1.0094584982894637
3.09,1.039362985573948
3.1,1.0695345865172328
3.11,1.0999719568837345
3.12,1.1306737524378754
3.13,1.1616386289440728
3.14,1.1928652421667485
3.15,1.224352247870319
3.16,1.2560983018192071
3.17,1.2881020597778303
3.18,1.3203621775106096
3.19,1.352877310781962
3.2,1.3856461153563104
3.21,1.4186672469980717
3.22,1.4519393614716671
3.23,1.4854611145415135
3.24,1.5192311619720351
3.25,1.5532481595276464
3.26,1.5875107629727694
3.27,1.6220176280718246
3.28,1.6567674105892294
3.29,1.6917587662894062
3.3,1.7269903509367703
3.31,1.762460820295746
3.32,1.7981688301307484
3.33,1.8341130362062008
3.34,1.8702920942865195
3.35,1.906704660136127
3.36,1.94334938951944
3.37,1.9802249382008803
3.38,2.0173299619448657
3.39,2.0546631165158185
3.4,2.0922230576781544
3.41,2.130008441196297
3.42,2.168017922834662
3.43,2.206250158357672
3.44,2.244703803529743
3.45,2.283377514115299
3.46,2.322269945878756
3.47,2.3613797545845365
3.48,2.4007055959970565
3.49,2.4402461258807384
3.5,2.48
3.51,2.519965874119261
3.52,2.560142404002944
3.53,2.600528245415464
3.54,2.641122054121245
3.55,2.681922485884701
3.56,2.7229281964702565
3.57,2.764137841642328
3.58,2.8055500771653383
3.59,2.847163558803703
3.6,2.888976942321846
3.61,2.930988883484181
3.62,2.9731980380551337
3.63,3.015603061799119
3.64,3.058202610480561
3.65,3.100995339863873
3.66,3.143979905713481
3.67,3.187154963793799
3.68,3.230519169869252
3.69,3.2740711797042543
3.7,3.3178096490632294
3.71,3.361733233710594
3.72,3.4058405894107704
3.73,3.450130371928175
3.74,3.494601237027231
3.75,3.5392518404723536
3.76,3.5840808380279645
3.77,3.629086885458486
3.78,3.674268638528333
3.79,3.719624753001929
3.8,3.7651538846436896
3.81,3.810854689218038
3.82,3.8567258224893903
3.83,3.90276594022217
3.84,3.948973698180793
3.85,3.995347752129682
3.86,4.041886757833252
3.87,4.088589371055928
3.88,4.135454247562124
3.89,4.182480043116266
3.9,4.229665413482768
3.91,4.277009014426053
3.92,4.324509501710537
3.93,4.372165531100643
3.94,4.419975758360788
3.95,4.467938839255394
3.96,4.516053429548879
3.97,4.564318185005662
3.98,4.612731761390164
3.99,4.661292814466805
4.0,4.71
4.01,4.758851717989754
4.02,4.807845345378387
4.03,4.856978003343805
4.04,4.906246813063904
4.05,4.955648895716586
4.06,5.00518137247976
4.07,5.054841364531328
4.08,5.104625993049185
4.09,5.154532379211235
4.1,5.204557644195385
4.11,5.25469890917954
4.12,5.304953295341591
4.13,5.355317923859449
4.14,5.405789915911012
4.15,5.456366392674189
4.16,5.507044475326873
4.17,5.557821285046972
4.18,5.608693943012385
4.19,5.659659570401023
4.2,5.710715288390777
4.21,5.761858218159555
4.22,5.813085480885255
4.23,5.864394197745788
4.24,5.915781489919048
4.25,5.96724447858294
4.26,6.0187802849153655
4.27,6.07038603009423
4.28,6.1220588352974366
4.29,6.173795821702881
4.3,6.225594110488469
4.31,6.277450822832102
4.32,6.32936307991169
4.33,6.381328002905122
4.34,6.433342712990309
4.35,6.4854043313451495
4.36,6.537509979147553
4.37,6.589656777575413
4.38,6.641841847806633
4.39,6.69406231101912
4.4,6.746315288390777
4.41,6.798597901099499
4.42,6.850907270323193
4.43,6.903240517239759
4.44,6.955594763027109
4.45,7.007967128863131
4.46,7.060354735925733
4.47,7.112754705392819
4.48,7.165164158442295
4.49,7.217580216252054
4.5,7.27
4.51,7.32242221392172
4.52,7.374851894483502
4.53,7.427295661209323
4.54,7.479760133623147
4.55,7.532251931248947
4.56,7.584777673610694
4.57,7.6373439802323695
4.58,7.689957470637928
4.59,7.742624764351351
4.6,7.795352480896604
4.61,7.848147239797668
4.62,7.901015660578503
4.63,7.953964362763086
4.64,8.006999965875385
4.65,8.060129089439382
4.66,8.113358352979034
4.67,8.166694376018317
4.68,8.220143778081203
4.69,8.273713178691667
4.7,8.327409197373676
4.71,8.381238453651196
4.72,8.43520756704821
4.73,8.489323157088686
4.74,8.543591843296587
4.75,8.59802024519589
4.76,8.652614982310567
4.77,8.70738267416459
4.78,8.76232994028193
4.79,8.817463400186554
4.8,8.872789673402433
4.81,8.928315379453547
4.82,8.984047137863863
4.83,9.039991568157346
4.84,9.096155289857974
4.85,9.152544922489716
4.86,9.209167085576544
4.87,9.266028398642428
4.88,9.32313548121134
4.89,9.380494952807249
4.9,9.438113432954136
4.91,9.495997541175957
4.92,9.554153896996691
4.93,9.612589119940314
4.94,9.671309829530792
4.95,9.730322645292093
4.96,9.789634186748192
4.97,9.849251073423062
4.98,9.909179924840675
4.99,9.969427360524994
5.0,10.03
5.01,10.090903208107427
5.02,10.152137330960096
5.03,10.213701459988595
5.04,10.27559468662351
5.05,10.337816102295424
5.06,10.400364798434929
5.07,10.463239866472616
5.08,10.526440397839066
5.09,10.589965483964864
5.1,10.653814216280605
5.11,10.717985686216874
5.12,10.782478985204254
5.13,10.847293204673337
5.14,10.9124274360547
5.15,10.97788077077895
5.16,11.043652300276658
5.17,11.109741115978416
5.18,11.17614630931481
5.19,11.242866971716436
5.2,11.309902194613862
5.21,11.37725106943769
5.22,11.444912687618508
5.23,11.512886140586902
5.24,11.58117051977345
5.25,11.649764916608746
5.26,11.718668422523375
5.27,11.787880128947934
5.28,11.857399127313002
5.29,11.927224509049164
5.3,11.997355365587012
5.31,12.06779078835713
5.32,12.13852986879011
5.33,12.20957169831653
5.34,12.280915368366989
5.35,12.35255997037206
5.36,12.42450459576235
5.37,12.496748335968428
5.38,12.569290282420884
5.39,12.642129526550317
5.4,12.715265159787307
5.41,12.788696273562437
5.42,12.8624219593063
5.43,12.936441308449476
5.44,13.010753412422568
5.45,13.085357362656142
5.46,13.1602522505808
5.47,13.235437167627124
5.48,13.310911205225713
5.49,13.386673454807134
5.5,13.462723007801982
5.51,13.53905895564085
5.52,13.61568038975432
5.53,13.692586401572989
5.54,13.769776082527423
5.55,13.84724852404823
5.56,13.925002817565986
5.57,14.003038054511288
5.58,14.08135332631471
5.59,14.15994772440685
5.6,14.23882034021829
5.61,14.317970265179625
5.62,14.397396590721431
5.63,14.477098408274298
5.64,14.557074809268812
5.65,14.637324885135572
5.66,14.717847727305156
5.67,14.798642427208147
5.68,14.879708076275143
5.69,14.961043765936727
5.7,15.04264858762348
5.71,15.124521632765994
5.72,15.206661992794857
5.73,15.289068759140664
5.74,15.371741023233986
5.75,15.454677876505416
5.76,15.537878410385543
5.77,15.621341716304958
5.78,15.705066885694254
5.79,15.789053009983997
5.8,15.873299180604784
5.81,15.95780448898721
5.82,16.042568026561863
5.83,16.12758888475932
5.84,16.212866155010165
5.85,16.298398928744998
5.86,16.384186297394407
5.87,16.470227352388967
5.88,16.55652118515927
5.89,16.643066887135905
5.9,16.729863549749467
5.91,16.81691026443053
5.92,16.904206122609683
5.93,16.991750215717513
5.94,17.079541635184626
5.95,17.16757947244158
5.96,17.255862818918978
5.97,17.34439076604741
5.98,17.433162405257466
5.99,17.522176827979713
6.0,17.61143312564476
6.01,17.700930389683172
6.02,17.790667711525558
6.03,17.88064418260251
6.04,17.970858894344584
6.05,18.061310938182388
6.06,18.15199940554651
6.07,18.242923387867545
6.08,18.33408197657606
6.09,18.42547426310264
6.1,18.51709933887789
6.11,18.60895629533241
6.12,18.70104422389675
6.13,18.79336221600152
6.14,18.885909363077296
6.15,18.978684756554685
6.16,19.071687487864256
6.17,19.1649166484366
6.18,19.258371329702303
6.19,19.35205062309196
6.2,19.445953620036157
6.21,19.54007941196547
6.22,19.63442709031049
6.23,19.728995746501816
6.24,19.823784471970026
6.25,19.918792358145705
6.26,20.014018496459443
6.27,20.109461978341827
6.28,20.20512189522346
6.29,20.30099733853489
6.3,20.397087399706752
6.31,20.493391170169595
6.32,20.589907741354036
6.33,20.686636204690632
6.34,20.783575651609997
6.35,20.880725173542693
6.36,20.978083861919337
6.37,21.07565080817049
6.38,21.173425103726757
6.39,21.2714058400187
6.4,21.369592108476947
6.41,21.46798300053205
6.42,21.566577607614608
6.43,21.665375021155214
6.44,21.764374332584456
6.45,21.863574633332902
6.46,21.96297501483116
6.47,22.0625745685098
6.48,22.162372385799443
6.49,22.262367558130634
6.5,22.362559176933978
6.51,22.46294633364006
6.52,22.563528119679475
6.53,22.66430362648282
6.54,22.76527194548065
6.55,22.86643216810357
6.56,22.96778338578217
6.57,23.069324689947045
6.58,23.17105517202876
6.59,23.27297392345791
6.6,23.375080035665093
6.61,23.47737260008089
6.62,23.579850708135886
6.63,23.682513451260668
6.64,23.785359920885828
6.65,23.88838920844195
6.66,23.991600405359623
6.67,24.094992603069432
6.68,24.19856489300196
6.69,24.302316366587807
6.7,24.40624611525754
6.71,24.51035323044177
6.72,24.61463680357107
6.73,24.719095926076037
6.74,24.823729689387243
6.75,24.92853718493528
6.76,25.03351750415074
6.77,25.13866973846421
6.78,25.24399297930629
6.79,25.34948631810754
6.8,25.455148846298563
6.81,25.560979655309943
6.82,25.666977836572283
6.83,25.77314248151614
6.84,25.87947268157212
6.85,25.985967528170804
6.86,26.0926261127428
6.87,26.199447526718657
6.88,26.306430861528984
6.89,26.41357520860437
6.9,26.520879659375414
6.91,26.62834330527268
6.92,26.73596523772676
6.93,26.84374454816824
6.94,26.951680328027724
6.95,27.059771668735785
6.96,27.16801766172301
6.97,27.27641739841998
6.98,27.38496997025731
6.99,27.49367446866556
7.0,27.60252998507532
7.01,27.711535610917192
7.02,27.820690437621742
7.03,27.929993556619586
7.04,28.03944405934129
7.05,28.14904103721744
7.06,28.258783581678628
7.07,28.36867078415545
7.08,28.478701736078484
7.09,28.58887552887832
7.1,28.69919125398554
7.11,28.809648002830745
7.12,28.920244866844502
7.13,29.03098093745741
7.14,29.14185530610005
7.15,29.252867064203038
7.16,29.364015303196915
7.17,29.475299114512303
7.18,29.586717589579766
7.19,29.69826981982992
7.2,29.80995489669332
7.21,29.921771911600576
7.22,30.033719955982264
7.23,30.14579812126897
7.24,30.25800549889129
7.25,30.37034118027981
7.26,30.482804256865112
7.27,30.595393820077778
7.28,30.70810896134841
7.29,30.820948772107595
7.3,30.9339123437859
7.31,31.04699876781393
7.32,31.16020713562228
7.33,31.273536538641505
7.34,31.386986068302217
7.35,31.500554816035
7.36,31.61424187327045
7.37,31.72804633143914
7.38,31.84196728197165
7.39,31.95600381629858
7.4,32.07015502585053
7.41,32.18442000205806
7.42,32.29879783635178
7.43,32.41328762016225
7.44,32.527888444920094
7.45,32.64259940205587
7.46,32.75741958300018
7.47,32.87234807918361
7.48,32.98738398203674
7.49,33.10252638299016
7.5,33.217774373474455
7.51,33.33312704492021
7.52,33.44858348875802
7.53,33.56414279641848
7.54,33.67980405933217
7.55,33.795566368929656
7.56,33.91142881664155
7.57,34.02739049389845
7.58,34.14345049213091
7.59,34.25960790276953
7.6,34.3758618172449
7.61,34.49221132698762
7.62,34.60865552342826
7.63,34.72519349799741
7.64,34.84182434212566
7.65,34.95854714724361
7.66,35.07536100478182
7.67,35.192265006170885
7.68,35.30925824284141
7.69,35.42633980622398
7.7,35.543508787749154
7.71,35.660764278847545
7.72,35.77810537094973
7.73,35.89553115548631
7.74,36.013040723887855
7.75,36.13063316758495
7.76,36.24830757800821
7.77,36.36606304658819
7.78,36.4838986647555
7.79,36.60181352394071
7.8,36.719806715574414
7.81,36.837877331087206
7.82,36.956024461909685
7.83,37.0742471994724
7.84,37.19254463520596
7.85,37.31091586054095
7.86,37.42935996690797
7.87,37.5478760457376
7.88,37.66646318846041
7.89,37.785120486507
7.9,37.903847031307976
7.91,38.02264191429389
7.92,38.14150422689534
7.93,38.26043306054294
7.94,38.37942750666725
7.95,38.49848665669886
7.96,38.61760960206837
7.97,38.73679543420633
7.98,38.85604324454339
7.99,38.975352124510096
8.0,39.09472116553703
8.01,39.2141494590548
8.02,39.333636096493976
8.03,39.45318016928516
8.04,39.57278076885893
8.05,39.6924369866459
8.06,39.81214791407663
8.07,39.93191264258168
8.08,40.05173026359169
8.09,40.171599868537214
8.1,40.29152054884885
8.11,40.4114913959572
8.12,40.531511501292826
8.13,40.65157995628635
8.14,40.77169585236831
8.15,40.89185828096932
8.16,41.012066333519975
8.17,41.13231910145085
8.18,41.25261567619254
8.19,41.37295514917562
8.2,41.49333661183068
8.21,41.61375915558835
8.22,41.73422187187915
8.23,41.8547238521337
8.24,41.975264187782585
8.25,42.0958419702564
8.26,42.2164562909857
8.27,42.3371062414011
8.28,42.4577909129332
8.29,42.57850939701256
8.3,42.6992607850698
8.31,42.82004416853547
8.32,42.94085863884017
8.33,43.06170328741448
8.34,43.18257720568899
8.35,43.30347948509432
8.36,43.42440921706102
8.37,43.54536549301969
8.38,43.66634740440093
8.39,43.78735404263529
8.4,43.9083844991534
8.41,44.02943786538581
8.42,44.15051323276312
8.43,44.271609692715934
8.44,44.39272633667482
8.45,44.51386225607038
8.46,44.63501654233321
8.47,44.75618828689386
8.48,44.877376581182936
8.49,44.99858051663104
8.5,45.11979918466872
8.51,45.24103167672661
8.52,45.36227708423528
8.53,45.4835344986253
8.54,45.60480301132729
8.55,45.72608171377183
8.56,45.84736969738947
8.57,45.96866605361083
8.58,46.089969873866494
8.59,46.21128024958704
8.6,46.33259627220305
8.61,46.45391703314513
8.62,46.575241623843866
8.63,46.696569135729874
8.64,46.81789866023367
8.65,46.93922928878587
8.66,47.06056011281707
8.67,47.18189022375786
8.68,47.30321871303882
8.69,47.42454467209055
8.7,47.54586719234362
8.71,47.66718536522865
8.72,47.78849828217618
8.73,47.90980503461681
8.74,48.03110471398115
8.75,48.15239641169977
8.76,48.27367921920326
8.77,48.39495222792221
8.78,48.51621452928719
8.79,48.63746521472882
8.8,48.75870337567768
8.81,48.879928103564346
8.82,49.00113848981939
8.83,49.122333625873424
8.84,49.243512603157015
8.85,49.364674513100766
8.86,49.48581844713527
8.87,49.606943496691095
8.88,49.72804875319886
8.89,49.84913330808912
8.9,49.97019625279246
8.91,50.09123667873949
8.92,50.21225367736078
8.93,50.33324634008692
8.94,50.45421375834852
8.95,50.57515502357612
8.96,50.69606922720038
8.97,50.81695546065181
8.98,50.93781281536104
8.99,51.05864038275864
9.0,51.179437254275214
9.01,51.30020252134133
9.02,51.42093527538759
9.03,51.54163460784458
9.04,51.66229961014287
9.05,51.7829293737131
9.06,51.90352298998579
9.07,52.02407955039155
9.08,52.14459814636098
9.09,52.26507786932466
9.1,52.385517810713175
9.11,52.50591706195711
9.12,52.62627471448707
9.13,52.74658985973364
9.14,52.866861589127375
9.15,52.98708899409888
9.16,53.107271166078746
9.17,53.22740719649758
9.18,53.34749617678594
9.19,53.467537198374416
9.2,53.58752935269361
9.21,53.707471731174095
9.22,53.82736342524648
9.23,53.94720352634132
9.24,54.06699112588922
9.25,54.18672531532077
9.26,54.30640518606654
9.27,54.42602982955714
9.28,54.54559833722314
9.29,54.665109800495145
9.3,54.78456331080376
9.31,54.90395795957953
9.32,55.02329283825303
9.33,55.14256703825488
9.34,55.26177965101567
9.35,55.38092976796597
9.36,55.50001648053639
9.37,55.61903888015749
9.38,55.73799605825989
9.39,55.856887106274144
9.4,55.97571111563085
9.41,56.09446717776059
9.42,56.21315438409398
9.43,56.331771826061576
9.44,56.45031859509397
9.45,56.56879378262175
9.46,56.68719648007554
9.47,56.80552577888587
9.48,56.92378077048336
9.49,57.04196054629859
9.5,57.16006419776214
9.51,57.27809081630461
9.52,57.39603949335658
9.53,57.51390932034863
9.54,57.63169938871136
9.55,57.74940878987538
9.56,57.86703661527123
9.57,57.98458195632951
9.58,58.10204390448084
9.59,58.21942155115576
9.6,58.33671398778487
9.61,58.45392030579878
9.62,58.57103959662807
9.63,58.68807095170334
9.64,58.80501346245513
9.65,58.92186622031406
9.66,59.0386283167107
9.67,59.15529884307567
9.68,59.271876890839536
9.69,59.38836155143288
9.7,59.5047519162863
9.71,59.62104707683039
9.72,59.73724612449571
9.73,59.85334815071287
9.74,59.96935224691245
9.75,60.085257504525046
9.76,60.20106301498123
9.77,60.31676786971158
9.78,60.43237116014673
9.79,60.547871977717215
9.8,60.66326941385368
9.81,60.778562559986646
9.82,60.89375050754674
9.83,61.00883234796453
9.84,61.12380717267062
9.85,61.23867407309558
9.86,61.35343214067002
9.87,61.46808046682453
9.88,61.58261814298967
9.89,61.69704426059605
9.9,61.81135791107422
9.91,61.9255581858548
9.92,62.039644176368384
9.93,62.15361497404554
9.94,62.267469670316856
9.95,62.38120735661294
9.96,62.49482712436438
9.97,62.608328065001714
9.98,62.721709269955575
9.99,62.83496983065653
10.0,62.948108838535184
10.01,63.06112538502212
10.02,63.17401856154791
10.03,63.28678745954315
10.04,63.399431170438426
10.05,63.511948785664345
10.06,63.62433939665147
10.07,63.73660209483039
10.08,63.84873597163171
10.09,63.96074011848597
10.1,64.07261362682382
10.11,64.1843555880758
10.12,64.29596509367255
10.13,64.40744123504462
10.14,64.51878310362258
10.15,64.62998979083704
10.16,64.7410603881186
10.17,64.85199398689781
10.18,64.96278967860529
10.19,65.07344655467162
10.2,65.18396370652738
10.21,65.29434022560318
10.22,65.40457520332956
10.23,65.51466773113715
10.24,65.62461690045652
10.25,65.73442180271827
10.26,65.84408152935298
10.27,65.95359517179122
10.28,66.0629618214636
10.29,66.17218056980069
10.3,66.28125050823311
10.31,66.39017072819139
10.32,66.49894032110619
10.33,66.60755837840804
10.34,66.71602399152754
10.35,66.82433625189529
10.36,66.93249425094187
10.37,67.04049708009785
10.38,67.14834383079388
10.39,67.25603359446046
10.4,67.36356546252824
10.41,67.47093852642776
10.42,67.57815187758966
10.43,67.68520460744449
10.44,67.79209580742285
10.45,67.89882456895532
10.46,68.00538998347253
10.47,68.11179114240501
10.48,68.21802713718333
10.49,68.32409705923814
10.5,68.43
10.51,68.53573423356747
10.52,68.64129476471089
10.53,68.74667578086857
10.54,68.85187146947887
10.55,68.95687601798011
10.56,69.06168361381056
10.57,69.16628844440856
10.58,69.27068469721246
10.59,69.37486655966056
10.6,69.47882821919119
10.61,69.58256386324264
10.62,69.68606767925326
10.63,69.7893338546614
10.64,69.8923565769053
10.65,69.99513003342332
10.66,70.0976484116538
10.67,70.19990589903502
10.68,70.30189668300534
10.69,70.40361495100308
10.7,70.50505489046651
10.71,70.60621068883403
10.72,70.70707653354387
10.73,70.8076466120344
10.74,70.90791511174396
10.75,71.00787622011082
10.76,71.10752412457333
10.77,71.20685301256982
10.78,71.30585707153858
10.79,71.40453048891797
10.8,71.50286745214628
10.81,71.60086214866182
10.82,71.69850876590291
10.83,71.79580149130794
10.84,71.89273451231513
10.85,71.98930201636286
10.86,72.08549819088944
10.87,72.18131722333318
10.88,72.27675330113246
10.89,72.37180061172549
10.9,72.46645334255066
10.91,72.56070568104631
10.92,72.6545518146507
10.93,72.74798593080217
10.94,72.84100221693907
10.95,72.9335948604997
10.96,73.0257580489224
10.97,73.11748596964544
10.98,73.20877281010716
10.99,73.2996127577459
11.0,73.39
11.01,73.47993333466665
11.02,73.56943000097885
11.03,73.65851184852845
11.04,73.74720072690738
11.05,73.83551848570747
11.06,73.92348697452061
11.07,74.01112804293871
11.08,74.09846354055362
11.09,74.18551531695725
11.1,74.27230522174146
11.11,74.35885510449815
11.12,74.44518681481921
11.13,74.5313222022965
11.14,74.61728311652189
11.15,74.7030914070873
11.16,74.78876892358457
11.17,74.87433751560562
11.18,74.95981903274232
11.19,75.04523532458653
11.2,75.13060824073015
11.21,75.21595963076508
11.22,75.30131134428318
11.23,75.38668523087635
11.24,75.47210314013643
11.25,75.55758692165534
11.26,75.64315842502498
11.27,75.72883949983718
11.28,75.81465199568385
11.29,75.90061776215687
11.3,75.98675864884812
11.31,76.0730965053495
11.32,76.15965318125285
11.33,76.24645052615007
11.34,76.33351038963308
11.35,76.4208546212937
11.36,76.50850507072386
11.37,76.59648358751544
11.38,76.68481202126029
11.39,76.77351222155032
11.4,76.86260603797739
11.41,76.9521153201334
11.42,77.04206191761021
11.43,77.13246767999973
11.44,77.22335445689383
11.45,77.3147440978844
11.46,77.4066584525633
11.47,77.49911937052245
11.48,77.59214870135368
11.49,77.6857682946489
11.5,77.78
11.51,77.87485426776591
11.52,77.97029595137371
11.53,78.06627850501758
11.54,78.16275538289163
11.55,78.2596800391901
11.56,78.35700592810703
11.57,78.45468650383663
11.58,78.55267522057306
11.59,78.65092553251044
11.6,78.74939089384294
11.61,78.84802475876472
11.62,78.94678058146991
11.63,79.0456118161527
11.64,79.1444719170072
11.65,79.24331433822756
11.66,79.34209253400796
11.67,79.44075995854254
11.68,79.53927006602545
11.69,79.63757631065084
11.7,79.73563214661286
11.71,79.83339102810568
11.72,79.93080640932342
11.73,80.02783174446026
11.74,80.12442048771032
11.75,80.22052609326778
11.76,80.31610201532679
11.77,80.4111017080815
11.78,80.50547862572604
11.79,80.59918622245459
11.8,80.69217795246131
11.81,80.7844072699403
11.82,80.87582762908575
11.83,80.9663924840918
11.84,81.05605528915261
11.85,81.14476949846232
11.86,81.2324885662151
11.87,81.31916594660507
11.88,81.40475509382644
11.89,81.4892094620733
11.9,81.57248250553982
11.91,81.65452767842017
11.92,81.73529843490847
11.93,81.8147482291989
11.94,81.89283051548561
11.95,81.96949874796275
11.96,82.04470638082444
11.97,82.11840686826487
11.98,82.19055366447816
11.99,82.2611002236585
12.0,82.33
12.01,82.39722311426974
12.02,82.46280635352632
12.03,82.52680317140126
12.04,82.58926702152607
12.05,82.65025135753226
12.06,82.70980963305135
12.07,82.7679953017148
12.08,82.8248618171542
12.09,82.88046263300102
12.1,82.93485120288676
12.11,82.98808098044296
12.12,83.04020541930112
12.13,83.09127797309276
12.14,83.14135209544939
12.15,83.19048124000251
12.16,83.23871886038363
12.17,83.28611841022426
12.18,83.33273334315595
12.19,83.37861711281018
12.2,83.42382317281844
12.21,83.46840497681228
12.22,83.5124159784232
12.23,83.55590963128272
12.24,83.5989393890223
12.25,83.64155870527352
12.26,83.68382103366788
12.27,83.72577982783686
12.28,83.76748854141198
12.29,83.80900062802478
12.3,83.85036954130675
12.31,83.89164873488939
12.32,83.93289166240423
12.33,83.97415177748279
12.34,84.01548253375654
12.35,84.05693738485704
12.36,84.09856978441576
12.37,84.14043318606424
12.38,84.18258104343401
12.39,84.22506681015655
12.4,84.26794393986337
12.41,84.311265886186
12.42,84.35508610275593
12.43,84.39945804320467
12.44,84.44443516116378
12.45,84.4900709102647
12.46,84.536418744139
12.47,84.58353211641818
12.48,84.63146448073374
12.49,84.68026929071716
12.5,84.73
12.51,84.78069775515516
12.52,84.83235447452104
12.53,84.88494976937743
12.54,84.93846325100414
12.55,84.99287453068098
12.56,85.04816321968774
12.57,85.10430892930422
12.58,85.16129127081024
12.59,85.21908985548559
12.6,85.27768429461005
12.61,85.33705419946348
12.62,85.39717918132561
12.63,85.4580388514763
12.64,85.51961282119532
12.65,85.58188070176249
12.66,85.6448221044576
12.67,85.70841664056044
12.68,85.77264392135083
12.69,85.83748355810857
12.7,85.90291516211346
12.71,85.96891834464529
12.72,86.03547271698388
12.73,86.10255789040903
12.74,86.17015347620051
12.75,86.23823908563817
12.76,86.30679433000176
12.77,86.37579882057115
12.78,86.44523216862609
12.79,86.51507398544638
12.8,86.58530388231185
12.81,86.65590147050227
12.82,86.72684636129746
12.83,86.79811816597721
12.84,86.86969649582134
12.85,86.94156096210965
12.86,87.01369117612191
12.87,87.08606674913797
12.88,87.15866729243761
12.89,87.23147241730064
12.9,87.30446173500683
12.91,87.37761485683598
12.92,87.45091139406794
12.93,87.52433095798247
12.94,87.59785315985943
12.95,87.67145761097854
12.96,87.74512392261965
12.97,87.81883170606255
12.98,87.89256057258704
12.99,87.96629013347292
13.0,88.04
13.01,88.1136686651097
13.02,88.18727014838963
13.03,88.26077735108915
13.04,88.33416317445749
13.05,88.40740051974397
13.06,88.48046228819787
13.07,88.55332138106844
13.08,88.625950699605
13.09,88.69832314505679
13.1,88.77041161867311
13.11,88.84218902170326
13.12,88.91362825539652
13.13,88.98470222100215
13.14,89.05538381976943
13.15,89.12564595294769
13.16,89.19546152178614
13.17,89.26480342753412
13.18,89.33364457144087
13.19,89.40195785475568
13.2,89.46971617872786
13.21,89.53689244460668
13.22,89.60345955364143
13.23,89.66939040708135
13.24,89.73465790617576
13.25,89.79923495217392
13.26,89.86309444632512
13.27,89.92620928987868
13.28,89.98855238408382
13.29,90.05009663018987
