wind_speed,Bonus B35/450
2.68,0.0
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.76,0.0
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
3.0,0.0
3.01,0.0
3.02,0.0
3.03,0.0
3.04,0.0
3.05,0.0
3.06,0.0
3.07,0.0
3.08,0.0
3.09,0.0
3.1,0.0
3.11,0.0
3.12,0.0
3.13,0.0
3.14,0.0
3.15,0.0
3.16,0.0
3.17,0.0
3.18,0.0
3.19,0.0
3.2,0.0
3.21,0.0
3.22,0.0
3.23,0.0
3.24,0.0
3.25,0.0
3.26,0.0
3.27,0.0
3.28,0.0
3.29,0.0
3.3,0.0
3.31,0.0
3.32,0.0
3.33,0.0
3.34,0.0
3.35,0.0
3.36,0.0
3.37,0.0
3.38,0.0
3.39,0.0
3.4,0.0
3.41,0.0
3.42,0.0
3.43,0.0
3.44,0.0
3.45,0.0
3.46,0.0
3.47,0.0
3.48,0.0
3.49,0.0
3.5,0.0
3.51,0.0340797843175151
3.52,0.0680777444229851
3.53,0.1019120561043601
3.54,0.1355008951495956
3.55,0.1687624373466423
3.56,0.2016148584834562
3.57,0.2339763343479877
3.58,0.2657650407281922
3.59,0.2968991534120209
3.6,0.3272968481874291
3.61,0.3568763008423673
3.62,0.3855556871647916
3.63,0.4132531829426523
3.64,0.4398869639639046
3.65,0.4653752060165005
3.66,0.4896360848883941
3.67,0.512587776367537
3.68,0.5341484562418841
3.69,0.5542363002993875
3.7,0.5727694843280009
3.71,0.5896661841156764
3.72,0.6048445754503685
3.73,0.6182228341200297
3.74,0.6297191359126132
3.75,0.639251656616072
3.76,0.6467385720183596
3.77,0.6520980579074289
3.78,0.655248290071232
3.79,0.6561074442977244
3.8,0.6545936963748575
3.81,0.6506252220905853
3.82,0.6441201972328603
3.83,0.6349967975896356
3.84,0.6231731989488647
3.85,0.6085675770985
3.86,0.5910981078264965
3.87,0.5706829669208053
3.88,0.5472403301693813
3.89,0.520688373360175
3.9,0.4909452722811436
3.91,0.4579292027202353
3.92,0.4215583404654082
3.93,0.3817508613046112
3.94,0.3384249410258015
3.95,0.2914987554169277
3.96,0.2408904802659472
3.97,0.1865182913608087
3.98,0.1283003644894718
3.99,0.0661548754398824
4.0,0.0
4.01,0.0
4.02,0.0
4.03,0.0
4.04,0.0
4.05,0.0
4.06,0.0
4.07,0.0
4.08,0.0
4.09,0.0
4.1,0.0
4.11,0.0
4.12,0.0
4.13,0.0
4.14,0.0
4.15,0.0
4.16,0.0
4.17,0.0
4.18,0.0
4.19,0.0
4.2,0.0
4.21,0.0
4.22,0.0
4.23,0.0
4.24,0.0
4.25,0.0
4.26,0.0
4.27,0.0
4.28,0.0
4.29,0.0
4.3,0.0
4.31,0.0
4.32,0.0
4.33,0.0
4.34,0.0
4.35,0.0
4.36,0.0
4.37,0.0
4.38,0.0
4.39,0.0
4.4,0.0
4.41,0.0
4.42,0.0
4.43,0.0
4.44,0.0
4.45,0.0
4.46,0.0
4.47,0.0
4.48,0.0
4.49,0.0
4.5,0.0
4.51,0.2467788630032015
4.52,0.5095775083868808
4.53,0.7880508761221771
4.54,1.0818539061801475
4.55,1.3906415385319286
4.56,1.7140687131486283
4.57,2.051790370001389
4.58,2.4034614490612576
4.59,2.7687368902993765
4.6,3.147271633686852
4.61,3.538720619194831
4.62,3.9427387867943535
4.63,4.358981076456566
4.64,4.787102428152572
4.65,5.226757781853528
4.66,5.6776020775304605
4.67,6.13929025515452
4.68,6.611477254696815
4.69,7.093818016128498
4.7,7.585967479420592
4.71,8.08758058454426
4.72,8.598312271470595
4.73,9.117817480170764
4.74,9.645751150615778
4.75,10.181768222776803
4.76,10.725523636624938
4.77,11.2766723321313
4.78,11.834869249267042
4.79,12.399769328003176
4.8,12.971027508310868
4.81,13.548298730161216
4.82,14.13123793352539
4.83,14.7195000583744
4.84,15.312740044679396
4.85,15.910612832411497
4.86,16.51277336154186
4.87,17.11887657204149
4.88,17.728577403881552
4.89,18.34153079703316
4.9,18.957391691467468
4.91,19.575815027155475
4.92,20.19645574406836
4.93,20.81896878217722
4.94,21.443009081453223
4.95,22.068231581867376
4.96,22.694291223390834
4.97,23.320842945994716
4.98,23.94754168965017
4.99,24.57404239432821
5.0,25.2
5.01,25.82512744000726
5.02,26.449369621174142
5.03,27.07272944369548
5.04,27.695209807765934
5.05,28.316813613580337
5.06,28.937543761333448
5.07,29.557403151220093
5.08,30.176394683434943
5.09,30.79452125817282
5.1,31.4117857756285
5.11,32.0281911359968
5.12,32.64374023947238
5.13,33.258435986250085
5.14,33.87228127652467
5.15,34.48527901049095
5.16,35.0974320883436
5.17,35.70874341027748
5.18,36.31921587648729
5.19,36.92885238716792
5.2,37.53765584251399
5.21,38.14562914272035
5.22,38.75277518798178
5.23,39.35909687849306
5.24,39.9645971144489
5.25,40.5692787960441
5.26,41.17314482347343
5.27,41.77619809693169
5.28,42.37844151661367
5.29,42.97987798271405
5.3,43.58051039542766
5.31,44.18034165494925
5.32,44.77937466147368
5.33,45.377612315195584
5.34,45.9750575163098
5.35,46.5717131650111
5.36,47.16758216149429
5.37,47.76266740595403
5.38,48.3569717985852
5.39,48.95049823958253
5.4,49.54324962914084
5.41,50.1352288674548
5.42,50.726438854719255
5.43,51.31688249112894
5.44,51.90656267687871
5.45,52.49548231216321
5.46,53.08364429717728
5.47,53.67105153211568
5.48,54.25770691717326
5.49,54.84361335254464
5.5,55.42877373842467
5.51,56.013190975008136
5.52,56.596867962489775
5.53,57.17980760106444
5.54,57.762012790926775
5.55,58.34348643227162
5.56,58.92423142529376
5.57,59.50425067018799
5.58,60.08354706714897
5.59,60.66212351637154
5.6,61.23998291805048
5.61,61.81712817238061
5.62,62.3935621795566
5.63,62.96928783977325
5.64,63.54430805322532
5.65,64.11862572010769
5.66,64.692243740615
5.67,65.26516501494208
5.68,65.83739244328368
5.69,66.40892892583462
5.7,66.97977736278958
5.71,67.54994065434339
5.72,68.11942170069082
5.73,68.6882234020267
5.74,69.25634865854568
5.75,69.82380037044258
5.76,70.39058143791218
5.77,70.95669476114927
5.78,71.52214324034865
5.79,72.08692977570497
5.8,72.6510572674131
5.81,73.21452861566776
5.82,73.77734672066384
5.83,74.33951448259594
5.84,74.90103480165892
5.85,75.46191057804755
5.86,76.02214471195666
5.87,76.58174010358087
5.88,77.14069965311504
5.89,77.69902626075395
5.9,78.2567228266924
5.91,78.81379225112508
5.92,79.37023743424679
5.93,79.92606127625231
5.94,80.48126667733648
5.95,81.03585653769395
5.96,81.58983375751953
5.97,82.14320123700803
5.98,82.69596187635425
5.99,83.24811857575284
6.0,83.79967423539865
6.01,84.35063175548643
6.02,84.90099403621097
6.03,85.45076397776711
6.04,85.99994448034948
6.05,86.5485384441529
6.06,87.09654876937218
6.07,87.64397835620211
6.08,88.19083010483739
6.09,88.73710691547278
6.1,89.28281168830313
6.11,89.82794732352322
6.12,90.3725167213277
6.13,90.91652278191144
6.14,91.4599684054692
6.15,92.0028564921958
6.16,92.54518994228587
6.17,93.08697165593426
6.18,93.62820453333576
6.19,94.16889147468515
6.2,94.70903538017716
6.21,95.24863915000655
6.22,95.78770568436812
6.23,96.32623788345671
6.24,96.864238647467
6.25,97.40171087659374
6.26,97.93865747103176
6.27,98.4750813309758
6.28,99.0109853566207
6.29,99.54637244816112
6.3,100.08124550579193
6.31,100.6156074297078
6.32,101.14946112010364
6.33,101.68280947717408
6.34,102.21565540111396
6.35,102.74800179211807
6.36,103.27985155038118
6.37,103.811207576098
6.38,104.34207276946334
6.39,104.87245003067194
6.4,105.40234225991868
6.41,105.93175235739822
6.42,106.46068322330532
6.43,106.9891377578348
6.44,107.5171188611815
6.45,108.04462943354008
6.46,108.57167237510536
6.47,109.098250586072
6.48,109.62436696663504
6.49,110.15002441698896
6.5,110.6752258373287
6.51,111.19997412784892
6.52,111.72427218874452
6.53,112.24812292021024
6.54,112.77152922244076
6.55,113.29449399563092
6.56,113.81702013997548
6.57,114.33911055566924
6.58,114.86076814290692
6.59,115.38199580188332
6.6,115.9027964327932
6.61,116.42317293583136
6.62,116.94312821119254
6.63,117.46266515907148
6.64,117.98178667966305
6.65,118.50049567316196
6.66,119.01879503976296
6.67,119.53668767966084
6.68,120.05417649305036
6.69,120.57126438012637
6.7,121.08795424108352
6.71,121.60424897611664
6.72,122.12015148542054
6.73,122.63566466918996
6.74,123.15079142761964
6.75,123.66553466090434
6.76,124.17989726923888
6.77,124.69388215281802
6.78,125.2074922118366
6.79,125.72073034648926
6.8,126.23359945697084
6.81,126.7461024434761
6.82,127.25824220619984
6.83,127.77002164533675
6.84,128.28144366108168
6.85,128.7925111536294
6.86,129.30322702317466
6.87,129.81359416991222
6.88,130.32361549403683
6.89,130.83329389574328
6.9,131.34263227522646
6.91,131.85163353268095
6.92,132.3603005683016
6.93,132.8686362822832
6.94,133.37664357482058
6.95,133.88432534610837
6.96,134.3916844963414
6.97,134.89872392571448
6.98,135.40544653442237
6.99,135.9118552226598
7.0,136.41795289062154
7.01,136.92374243850242
7.02,137.42922676649715
7.03,137.9344087748006
7.04,138.43929136360742
7.05,138.94387743311245
7.06,139.44816988351042
7.07,139.9521716149962
7.08,140.4558855277644
7.09,140.95931452200992
7.1,141.46246149792748
7.11,141.96532935571187
7.12,142.46792099555782
7.13,142.97023931766014
7.14,143.4722872222136
7.15,143.974067609413
7.16,144.47558337945304
7.17,144.97683743252853
7.18,145.47783266883422
7.19,145.97857198856494
7.2,146.4790582919154
7.21,146.97929447908044
7.22,147.4792834502547
7.23,147.97902810563312
7.24,148.47853134541035
7.25,148.97779606978122
7.26,149.47682517894043
7.27,149.9756215730828
7.28,150.47418815240314
7.29,150.97252781709616
7.3,151.47064346735664
7.31,151.96853800337942
7.32,152.4662143253592
7.33,152.96367533349076
7.34,153.46092392796885
7.35,153.95796300898826
7.36,154.45479547674387
7.37,154.95142423143028
7.38,155.44785217324232
7.39,155.94408220237477
7.4,156.44011721902248
7.41,156.93596012338008
7.42,157.43161381564244
7.43,157.92708119600425
7.44,158.42236516466042
7.45,158.91746862180557
7.46,159.41239446763453
7.47,159.90714560234213
7.48,160.40172492612305
7.49,160.89613533917213
7.5,161.39037974168406
7.51,161.88446103385365
7.52,162.37838211587572
7.53,162.872145887945
7.54,163.3657552502563
7.55,163.8592131030043
7.56,164.3525223463838
7.57,164.8456858805897
7.58,165.33870660581655
7.59,165.83158742225936
7.6,166.32433123011268
7.61,166.81694092957144
7.62,167.30941942083035
7.63,167.80176960408417
7.64,168.29399437952767
7.65,168.78609664735572
7.66,169.27807930776294
7.67,169.76994526094416
7.68,170.26169740709418
7.69,170.7533386464078
7.7,171.24487187907968
7.71,171.73630000530468
7.72,172.2276259252775
7.73,172.71885253919302
7.74,173.20998274724596
7.75,173.70101944963102
7.76,174.1919655465431
7.77,174.6828239381768
7.78,175.17359752472709
7.79,175.66428920638864
7.8,176.15490188335616
7.81,176.64543845582452
7.82,177.13590182398852
7.83,177.62629488804282
7.84,178.1166205481822
7.85,178.6068817046015
7.86,179.09708125749552
7.87,179.58722210705898
7.88,180.07730715348657
7.89,180.56733929697316
7.9,181.05732143771357
7.91,181.54725647590243
7.92,182.03714731173451
7.93,182.5269968454048
7.94,183.01680797710787
7.95,183.5065836070385
7.96,183.9963266353916
7.97,184.4860399623617
7.98,184.97572648814392
7.99,185.46538911293263
8.0,185.9550307369229
8.01,186.44465426030945
8.02,186.93426258328688
8.03,187.42385860605015
8.04,187.913445228794
8.05,188.4030253517132
8.06,188.89260187500247
8.07,189.3821776988565
8.08,189.87175572347024
8.09,190.36133884903836
8.1,190.8509299757557
8.11,191.3405320038169
8.12,191.83014783341685
8.13,192.3197803647504
8.14,192.8094324980121
8.15,193.2991071333968
8.16,193.7888071710993
8.17,194.2785355113145
8.18,194.76829505423692
8.19,195.25808870006148
8.2,195.7479193489829
8.21,196.2377899011961
8.22,196.7277032568957
8.23,197.2176623162765
8.24,197.7076699795332
8.25,198.19772914686067
8.26,198.6878427184536
8.27,199.17801359450684
8.28,199.6682446752152
8.29,200.1585388607733
8.3,200.64889905137613
8.31,201.1393281472183
8.32,201.6298290484945
8.33,202.1204046553997
8.34,202.6110578681285
8.35,203.10179158687583
8.36,203.5926087118364
8.37,204.08351214320496
8.38,204.5745047811764
8.39,205.0655895259452
8.4,205.5567692777064
8.41,206.04804693665463
8.42,206.5394254029848
8.43,207.03090757689148
8.44,207.5224963585696
8.45,208.0141946482139
8.46,208.5060053460192
8.47,208.99793135218016
8.48,209.4899755668916
8.49,209.98214089034823
8.5,210.47443022274496
8.51,210.96684646427647
8.52,211.45939251513752
8.53,211.9520712755229
8.54,212.44488564562744
8.55,212.93783852564596
8.56,213.430932815773
8.57,213.92417141620345
8.58,214.4175572271321
8.59,214.9110931487537
8.6,215.4047820812631
8.61,215.89862692485497
8.62,216.3926305797241
8.63,216.8867959460655
8.64,217.3811259240735
8.65,217.87562341394303
8.66,218.37029131586908
8.67,218.86513253004625
8.68,219.3601499566693
8.69,219.855346495933
8.7,220.35072504803213
8.71,220.8462885131616
8.72,221.342039791516
8.73,221.8379817832901
8.74,222.3341173886788
8.75,222.8304495078768
8.76,223.32698104107885
8.77,223.8237148884797
8.78,224.32065395027425
8.79,224.8178011266572
8.8,225.3151593178233
8.81,225.81273142396736
8.82,226.3105203452841
8.83,226.8085289819683
8.84,227.30676023421472
8.85,227.80521700221811
8.86,228.30390218617345
8.87,228.80281868627523
8.88,229.30196940271847
8.89,229.8013572356977
8.9,230.30098508540783
8.91,230.8008558520436
8.92,231.3009724357998
8.93,231.80133773687112
8.94,232.30195465545248
8.95,232.8028260917385
8.96,233.3039549459242
8.97,233.80534411820403
8.98,234.30699650877293
8.99,234.8089150178256
9.0,235.3111025455569
9.01,235.8135619921616
9.02,236.31629625783435
9.03,236.81930824277003
9.04,237.32260084716333
9.05,237.82617697120924
9.06,238.33003951510224
9.07,238.83419137903724
9.08,239.33863546320904
9.09,239.84337466781236
9.1,240.34841189304188
9.11,240.8537500390925
9.12,241.35939200615903
9.13,241.8653406944362
9.14,242.3715990041187
9.15,242.87816983540137
9.16,243.3850560884789
9.17,243.8922606635462
9.18,244.399786460798
9.19,244.90763638042895
9.2,245.415813322634
9.21,245.9243201876078
9.22,246.4331598755452
9.23,246.94233528664083
9.24,247.4518493210896
9.25,247.96170487908623
9.26,248.47190486082556
9.27,248.98245216650213
9.28,249.493349696311
9.29,250.0046003504468
9.3,250.5162070291045
9.31,251.0281726324786
9.32,251.54050006076383
9.33,252.0531922141552
9.34,252.56625199284736
9.35,253.0796822970351
9.36,253.5934860269132
9.37,254.1076660826764
9.38,254.6222253645196
9.39,255.13716677263736
9.4,255.65249320722455
9.41,256.168207568476
9.42,256.68431275658645
9.43,257.2008116717506
9.44,257.7177072141633
9.45,258.23500228401923
9.46,258.75269978151334
9.47,259.27080260684016
9.48,259.7893136601947
9.49,260.3082358417716
9.5,260.8275720517656
9.51,261.3473251903715
9.52,261.8674981577841
9.53,262.3880938541982
9.54,262.9091151798085
9.55,263.4305650348099
9.56,263.95244631939704
9.57,264.47476193376474
9.58,264.9975147781077
9.59,265.5207077526208
9.6,266.04434375749867
9.61,266.5684256929363
9.62,267.09295645912823
9.63,267.6179389562694
9.64,268.1433760845546
9.65,268.66927074417833
9.66,269.19562583533565
9.67,269.72244425822123
9.68,270.2497289130298
9.69,270.7774826999562
9.7,271.30570851919515
9.71,271.8344092709416
9.72,272.36358785539
9.73,272.89324717273536
9.74,273.42339012317234
9.75,273.95401960689577
9.76,274.4851385241004
9.77,275.016749774981
9.78,275.5488562597324
9.79,276.0814608785492
9.8,276.61456653162645
9.81,277.1481761191586
9.82,277.6822925413407
9.83,278.2169186983673
9.84,278.7520574904333
9.85,279.28771181773345
9.86,279.8238845804625
9.87,280.36057867881533
9.88,280.8977970129866
9.89,281.43554248317105
9.9,281.9738179895635
9.91,282.5126264323587
9.92,283.05197071175144
9.93,283.5918537279365
9.94,284.1322783811087
9.95,284.67324757146275
9.96,285.21476419919344
9.97,285.75683116449545
9.98,286.2994513675637
9.99,286.84262770859283
10.0,287.3863630877777
10.01,287.93066040531306
10.02,288.47552256139363
10.03,289.0209524562143
10.04,289.5669529899697
10.05,290.1135270628548
10.06,290.66067757506414
10.07,291.2084074267926
10.08,291.75671951823495
10.09,292.30561674958585
10.1,292.8551020210403
10.11,293.4051782327929
10.12,293.9558482850385
10.13,294.50711507797183
10.14,295.0589815117877
10.15,295.61145048668084
10.16,296.164524902846
10.17,296.718207660478
10.18,297.27250165977154
10.19,297.8274098009215
10.2,298.3829349841226
10.21,298.93908010956966
10.22,299.4958480774573
10.23,300.0532417879805
10.24,300.6112641413338
10.25,301.16991803771214
10.26,301.7292063773103
10.27,302.2891320603229
10.28,302.84969798694493
10.29,303.4109070573709
10.3,303.9727621717959
10.31,304.5352662304143
10.32,305.0984221334213
10.33,305.66223278101137
10.34,306.22670107337933
10.35,306.79182991072
10.36,307.3576221932282
10.37,307.92408082109864
10.38,308.4912086945262
10.39,309.0590087137054
10.4,309.6274837788313
10.41,310.19663679009835
10.42,310.7664706477017
10.43,311.3369882518357
10.44,311.9081925026955
10.45,312.48008630047565
10.46,313.0526725453712
10.47,313.62595413757657
10.48,314.1999339772866
10.49,314.7746149646962
10.5,315.35
10.51,315.9260777353358
10.52,316.50277983061306
10.53,317.08002369768377
10.54,317.6577267484006
10.55,318.2358063946157
10.56,318.8141800481813
10.57,319.3927651209496
10.58,319.97147902477315
10.59,320.5502391715041
10.6,321.1289629729948
10.61,321.7075678410976
10.62,322.2859711876646
10.63,322.8640904245484
10.64,323.44184296360106
10.65,324.019146216675
10.66,324.59591759562227
10.67,325.1720745122955
10.68,325.7475343785469
10.69,326.32221460622867
10.7,326.8960326071932
10.71,327.4689057932929
10.72,328.04075157637965
10.73,328.6114873683062
10.74,329.1810305809246
10.75,329.74929862608724
10.76,330.3162089156464
10.77,330.8816788614544
10.78,331.44562587536353
10.79,332.00796736922604
10.8,332.56862075489425
10.81,333.12750344422057
10.82,333.6845328490571
10.83,334.2396263812564
10.84,334.7927014526704
10.85,335.34367547515166
10.86,335.8924658605525
10.87,336.4389900207251
10.88,336.9831653675219
10.89,337.52490931279505
10.9,338.06413926839684
10.91,338.60077264617973
10.92,339.134726857996
10.93,339.66591931569764
10.94,340.1942674311373
10.95,340.7196886161672
10.96,341.2421002826396
10.97,341.7614198424068
10.98,342.27756470732095
10.99,342.79045228923457
11.0,343.3
11.01,343.8061553006553
11.02,344.3089858489824
11.03,344.808589351949
11.04,345.30506351652315
11.05,345.7985060496728
11.06,346.28901465836526
11.07,346.7766870495687
11.08,347.2616209302509
11.09,347.74391400737954
11.1,348.2236639879227
11.11,348.70096857884795
11.12,349.17592548712327
11.13,349.6486324197164
11.14,350.1191870835952
11.15,350.58768718572753
11.16,351.05423043308105
11.17,351.51891453262374
11.18,351.9818371913233
11.19,352.4430961161476
11.2,352.90278901406447
11.21,353.3610135920418
11.22,353.81786755704724
11.23,354.2734486160488
11.24,354.7278544760141
11.25,355.1811828439112
11.26,355.63353142670763
11.27,356.08499793137145
11.28,356.5356800648704
11.29,356.98567553417223
11.3,357.435082046245
11.31,357.88399730805617
11.32,358.3325190265738
11.33,358.7807449087656
11.34,359.22877266159946
11.35,359.67669999204327
11.36,360.1246246070646
11.37,360.57264421363146
11.38,361.0208565187118
11.39,361.46935922927327
11.4,361.9182500522836
11.41,362.3676266947107
11.42,362.8175868635225
11.43,363.2682282656865
11.44,363.7196486081709
11.45,364.1719455979433
11.46,364.6252169419717
11.47,365.0795603472237
11.48,365.5350735206672
11.49,365.99185416927
11.5,366.45
11.51,366.90957946204304
11.52,367.3705439734575
11.53,367.8328156945199
11.54,368.2963167855064
11.55,368.7609694066936
11.56,369.2266957183579
11.57,369.69341788077566
11.58,370.16105805422336
11.59,370.6295383989775
11.6,371.0987810753144
11.61,371.5687082435104
11.62,372.0392420638421
11.63,372.5103046965858
11.64,372.981818302018
11.65,373.4537050404152
11.66,373.9258870720536
11.67,374.3982865572097
11.68,374.87082565616
11.69,375.3434265291809
11.7,375.8160113365488
11.71,376.2885022385401
11.72,376.7608213954313
11.73,377.2328909674988
11.74,377.7046331150189
11.75,378.1759699982681
11.76,378.6468237775229
11.77,379.11711661305975
11.78,379.58677066515486
11.79,380.0557080940848
11.8,380.52385106012616
11.81,380.9911217235549
11.82,381.4574422446479
11.83,381.9227347836813
11.84,382.3869215009316
11.85,382.8499245566754
11.86,383.3116661111888
11.87,383.7720683247484
11.88,384.2310533576308
11.89,384.68854337011214
11.9,385.1444605224689
11.91,385.5987269749775
11.92,386.05126488791456
11.93,386.5019964215562
11.94,386.9508437361791
11.95,387.39772899205946
11.96,387.842574349474
11.97,388.2853019686988
11.98,388.7258340100105
11.99,389.16409263368536
12.0,389.6
12.01,390.0335010911724
12.02,390.4646321771874
12.03,390.89345234997154
12.04,391.32002070145126
12.05,391.7443963235531
12.06,392.1666383082034
12.07,392.58680574732864
12.08,393.0049577328556
12.09,393.4211533567105
12.1,393.8354517108199
12.11,394.2479118871103
12.12,394.65859297750825
12.13,395.0675540739402
12.14,395.4748542683327
12.15,395.880552652612
12.16,396.2847083187048
12.17,396.6873803585376
12.18,397.0886278640368
12.19,397.48850992712886
12.2,397.8870856397404
12.21,398.28441409379786
12.22,398.6805543812277
12.23,399.0755655939564
12.24,399.4695068239103
12.25,399.8624371630163
12.26,400.2544157032005
12.27,400.6455015363897
12.28,401.0357537545101
12.29,401.4252314494883
12.3,401.8139937132509
12.31,402.20209963772425
12.32,402.58960831483495
12.33,402.9765788365093
12.34,403.363070294674
12.35,403.7491417812554
12.36,404.13485238818
12.37,404.5202612073744
12.38,404.90542733076506
12.39,405.2904098502785
12.4,405.67526785784094
12.41,406.0600604453792
12.42,406.4448467048196
12.43,406.8296857280886
12.44,407.21463660711294
12.45,407.5997584338188
12.46,407.9851103001329
12.47,408.3707512979816
12.48,408.7567405192912
12.49,409.1431370559885
12.5,409.53
12.51,409.91736465326727
12.52,410.30517115779264
12.53,410.69333586559407
12.54,411.0817751286887
12.55,411.4704052990946
12.56,411.85914272882906
12.57,412.2479037699097
12.58,412.63660477435445
12.59,413.0251620941807
12.6,413.413492081406
12.61,413.8015110880482
12.62,414.1891354661247
12.63,414.5762815676533
12.64,414.96286574465154
12.65,415.348804349137
12.66,415.7340137331273
12.67,416.11841024864015
12.68,416.5019102476932
12.69,416.8844300823038
12.7,417.26588610448977
12.71,417.64619466626885
12.72,418.0252721196584
12.73,418.40303481667627
12.74,418.7793991093398
12.75,419.1542813496668
12.76,419.52759788967495
12.77,419.8992650813819
12.78,420.26919927680495
12.79,420.637316827962
12.8,421.0035340868707
12.81,421.3677674055484
12.82,421.7299331360129
12.83,422.0899476302819
12.84,422.4477272403728
12.85,422.8031883183034
12.86,423.1562472160912
12.87,423.5068202857539
12.88,423.8548238793092
12.89,424.20017434877457
12.9,424.5427880461676
12.91,424.882581323506
12.92,425.21947053280746
12.93,425.5533720260894
12.94,425.8842021553697
12.95,426.2118772726657
12.96,426.5363137299952
12.97,426.8574278793758
12.98,427.175136072825
12.99,427.4893546623606
13.0,427.8
13.01,428.1070206157586
13.02,428.4104937516418
13.03,428.7105288276527
13.04,429.0072352637941
13.05,429.3007224800693
13.06,429.591099896481
13.07,429.87847693303263
13.08,430.162963009727
13.09,430.4446675465672
13.1,430.7236999635562
13.11,431.0001696806971
13.12,431.274186117993
13.13,431.5458586954468
13.14,431.8152968330616
13.15,432.0826099508405
13.16,432.3479074687862
13.17,432.6112988069021
13.18,432.8728933851912
13.19,433.1328006236563
13.2,433.3911299423007
13.21,433.64799076112735
13.22,433.9034925001391
13.23,434.1577445793393
13.24,434.4108564187308
13.25,434.6629374383165
13.26,434.9140970580997
13.27,435.16444469808346
13.28,435.41408977827047
13.29,435.663141718664
13.3,435.9117099392672
13.31,436.1599038600828
13.32,436.407832901114
13.33,436.6556064823639
13.34,436.90333402383527
13.35,437.1511249455315
13.36,437.3990886674554
13.37,437.64733460961
13.38,437.89597219199857
13.39,438.14511083462384
13.4,438.39485995748896
13.41,438.645328980597
13.42,438.8966273239511
13.43,439.1488644075538
13.44,439.4021496514089
13.45,439.6565924755188
13.46,439.91230229988673
13.47,440.1693885445159
13.48,440.4279606294091
13.49,440.6881279745695
13.5,440.95
13.51,441.2136498436984
13.52,441.47900551564015
13.53,441.74595874379577
13.54,442.0144012561352
13.55,442.2842247806291
13.56,442.5553210452472
13.57,442.82758177796
13.58,443.1008987067378
13.59,443.37516355955086
13.6,443.65026806436936
13.61,443.92610394916346
13.62,444.2025629419036
13.63,444.4795367705599
13.64,444.7569171631026
13.65,445.034595847502
