wind_speed,FWT 104/2500
2.68,0.0
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.76,0.0
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
3.0,0.0
3.01,0.0
3.02,0.0
3.03,0.0
3.04,0.0
3.05,0.0
3.06,0.0
3.07,0.0
3.08,0.0
3.09,0.0
3.1,0.0
3.11,0.0
3.12,0.0
3.13,0.0
3.14,0.0
3.15,0.0
3.16,0.0
3.17,0.0
3.18,0.0
3.19,0.0
3.2,0.0
3.21,0.0
3.22,0.0
3.23,0.0
3.24,0.0
3.25,0.0
3.26,0.0
3.27,0.0
3.28,0.0
3.29,0.0
3.3,0.0
3.31,0.0
3.32,0.0
3.33,0.0
3.34,0.0
3.35,0.0
3.36,0.0
3.37,0.0
3.38,0.0
3.39,0.0
3.4,0.0
3.41,0.0
3.42,0.0
3.43,0.0
3.44,0.0
3.45,0.0
3.46,0.0
3.47,0.0
3.48,0.0
3.49,0.0
3.5,30.66
3.51,31.900045265346137
3.52,33.13351377537848
3.53,34.360577176116955
3.54,35.581407113581626
3.55,36.796175233792425
3.56,38.00505318276947
3.57,39.208212606532655
3.58,40.405825151102086
3.59,41.59806246249769
3.6,42.78509618673955
3.61,43.96709796984759
3.62,45.1442394578419
3.63,46.3166922967424
3.64,47.484628132569206
3.65,48.64821861134221
3.66,49.80763537908154
3.67,50.96305008180708
3.68,52.11463436553896
3.69,53.26255987629707
3.7,54.40699826010152
3.71,55.54812116297223
3.72,56.68610023092929
3.73,57.821107109992624
3.74,58.953313446182335
3.75,60.08289088551832
3.76,61.21001107402066
3.77,62.33484565770941
3.78,63.45756628260444
3.79,64.5783445947259
3.8,65.69735224009366
3.81,66.81476086472789
3.82,67.93074211464841
3.83,69.04546763587541
3.84,70.15910907442877
3.85,71.27183807632858
3.86,72.38382628759476
3.87,73.4952453542474
3.88,74.60626692230645
3.89,75.71706263779197
3.9,76.8278041467239
3.91,77.93866309512237
3.92,79.0498111290072
3.93,80.1614198943986
3.94,81.27366103731642
3.95,82.38670620378078
3.96,83.50072703981158
3.97,84.61589519142895
3.98,85.73238230465273
3.99,86.85036002550314
4.0,87.97
4.01,89.09147387416343
4.02,90.21495329401336
4.03,91.34060990556996
4.04,92.46861535485304
4.05,93.59914128788266
4.06,94.73235935067886
4.07,95.86844118926172
4.08,97.00755844965114
4.09,98.14988277786708
4.1,99.29558581992973
4.11,100.444839221859
4.12,101.59781462967484
4.13,102.75468368939728
4.14,103.91561804704637
4.15,105.0807893486422
4.16,106.2503692402046
4.17,107.42452936775366
4.18,108.60344137730938
4.19,109.78727691489188
4.2,110.97620762652096
4.21,112.17040515821674
4.22,113.3700411559992
4.23,114.5752872658885
4.24,115.7863151339044
4.25,117.00329640606702
4.26,118.2264027283964
4.27,119.45580574691246
4.28,120.69167710763544
4.29,121.934188456585
4.3,123.18351143978138
4.31,124.4398177032445
4.32,125.70327889299456
4.33,126.97406665505125
4.34,128.25235263543473
4.35,129.53830848016503
4.36,130.8321058352622
4.37,132.13391634674616
4.38,133.4439116606369
4.39,134.76226342295445
4.4,136.089143279719
4.41,137.42472287695026
4.42,138.7691738606684
4.43,140.12266787689336
4.44,141.48537657164533
4.45,142.8574715909441
4.46,144.2391245808097
4.47,145.63050718726225
4.48,147.0317910563218
4.49,148.44314783400813
4.5,149.86474916634137
4.51,151.29676669934153
4.52,152.73937207902867
4.53,154.19273695142286
4.54,155.65703296254387
4.55,157.13243175841183
4.56,158.61910498504673
4.57,160.11722428846878
4.58,161.62696131469772
4.59,163.14848770975357
4.6,164.6819751196564
4.61,166.22759519042648
4.62,167.78551956808334
4.63,169.35591989864724
4.64,170.93896782813815
4.65,172.5348350025763
4.66,174.14369306798133
4.67,175.7657136703734
4.68,177.4010684557725
4.69,179.04992907019886
4.7,180.7124671596721
4.71,182.38885437021247
4.72,184.0792623478399
4.73,185.7838627385746
4.74,187.5028271884363
4.75,189.23632734344503
4.76,190.98453484962093
4.77,192.74762135298397
4.78,194.52575849955423
4.79,196.31911793535156
4.8,198.127871306396
4.81,199.9521902587076
4.82,201.7922464383065
4.83,203.6482114912125
4.84,205.52025706344563
4.85,207.40855480102596
4.86,209.31327634997365
4.87,211.2345933563084
4.88,213.1726774660504
4.89,215.1277003252195
4.9,217.0998335798361
4.91,219.0892488759198
4.92,221.09611785949068
4.93,223.1206121765688
4.94,225.1629034731744
4.95,227.2231633953271
4.96,229.30156358904705
4.97,231.39827570035428
4.98,233.51347137526895
4.99,235.64732225981084
5.0,237.8
5.01,239.9716361579395
5.02,242.16220196006503
5.03,244.37162854889527
5.04,246.5998470669484
5.05,248.8467886567433
5.06,251.1123844607986
5.07,253.39656562163304
5.08,255.6992632817648
5.09,258.0204085837128
5.1,260.35993266999554
5.11,262.7177666831319
5.12,265.09384176564004
5.13,267.4880890600388
5.14,269.9004397088468
5.15,272.3308248545827
5.16,274.779175639765
5.17,277.24542320691233
5.18,279.72949869854307
5.19,282.2313332571765
5.2,284.75085802533056
5.21,287.288004145524
5.22,289.8427027602756
5.23,292.41488501210404
5.24,295.0044820435276
5.25,297.611424997065
5.26,300.235645015235
5.27,302.877073240556
5.28,305.535640815547
5.29,308.21127888272616
5.3,310.9039185846121
5.31,313.61349106372376
5.32,316.3399274625797
5.33,319.0831589236982
5.34,321.8431165895981
5.35,324.6197316027979
5.36,327.41293510581653
5.37,330.2226582411721
5.38,333.04883215138346
5.39,335.8913879789692
5.4,338.7502568664483
5.41,341.62536995633866
5.42,344.5166583911593
5.43,347.4240533134288
5.44,350.34748586566604
5.45,353.286887190389
5.46,356.2421884301166
5.47,359.21332072736743
5.48,362.2002152246606
5.49,365.20280306451366
5.5,368.2210153894461
5.51,371.2547833419761
5.52,374.3040380646224
5.53,377.3687106999039
5.54,380.44873239033865
5.55,383.5440342784456
5.56,386.6545475067432
5.57,389.7802032177504
5.58,392.9209325539852
5.59,396.07666665796654
5.6,399.2473366722133
5.61,402.4328737392439
5.62,405.6332090015766
5.63,408.8482736017303
5.64,412.0779986822236
5.65,415.32231538557545
5.66,418.5811548543037
5.67,421.8544482309276
5.68,425.1421266579653
5.69,428.4441212779359
5.7,431.7603632333576
5.71,435.090783666749
5.72,438.435313720629
5.73,441.79388453751625
5.74,445.1664272599289
5.75,448.55287303038585
5.76,451.9531529914056
5.77,455.3671982855069
5.78,458.7949400552085
5.79,462.23630944302863
5.8,465.6912375914861
5.81,469.15965564309937
5.82,472.64149474038766
5.83,476.1366860258686
5.84,479.6451606420612
5.85,483.1668497314844
5.86,486.7016844366566
5.87,490.2495959000965
5.88,493.810515264322
5.89,497.38437367185264
5.9,500.9711022652069
5.91,504.5706321869028
5.92,508.18289457945946
5.93,511.807820585395
5.94,515.445341347229
5.95,519.095388007479
5.96,522.757891708664
5.97,526.4327835933026
5.98,530.1199948039139
5.99,533.8194564830155
6.0,537.5310997731269
6.01,541.2548558167662
6.02,544.9906557564523
6.03,548.7384307347038
6.04,552.498111894039
6.05,556.2696303769766
6.06,560.0529173260353
6.07,563.8479038837343
6.08,567.6545211925909
6.09,571.4727003951248
6.1,575.3023726338539
6.11,579.1434690512979
6.12,582.9959207899739
6.13,586.8596589924014
6.14,590.7346148010989
6.15,594.6207193585853
6.16,598.5179038073786
6.17,602.4260992899976
6.18,606.3452369489612
6.19,610.275247926788
6.2,614.2160633659961
6.21,618.1676144091042
6.22,622.1298321986313
6.23,626.1026478770964
6.24,630.0859925870169
6.25,634.0797974709121
6.26,638.0839936713008
6.27,642.098512330701
6.28,646.1232845916323
6.29,650.1582415966122
6.3,654.2033144881597
6.31,658.2584344087936
6.32,662.3235325010328
6.33,666.398539907395
6.34,670.4833877703995
6.35,674.5780072325647
6.36,678.6823294364095
6.37,682.7962855244521
6.38,686.9198066392111
6.39,691.0528239232052
6.4,695.1952685189535
6.41,699.3470715689738
6.42,703.508164215785
6.43,707.6784776019059
6.44,711.8579428698554
6.45,716.0464911621511
6.46,720.2440536213124
6.47,724.4505613898577
6.48,728.6659456103059
6.49,732.8901374251751
6.5,737.1230679769841
6.51,741.3646684082514
6.52,745.6148698614961
6.53,749.8736034792364
6.54,754.140800403991
6.55,758.4163917782782
6.56,762.700308744617
6.57,766.9924824455263
6.58,771.2928440235238
6.59,775.6013246211287
6.6,779.9178553808594
6.61,784.2423674452351
6.62,788.5747919567737
6.63,792.9150600579939
6.64,797.2631028914143
6.65,801.6188515995542
6.66,805.982237324931
6.67,810.3531912100643
6.68,814.7316443974721
6.69,819.1175280296738
6.7,823.5107732491874
6.71,827.9113111985314
6.72,832.3190730202244
6.73,836.7339898567859
6.74,841.1559928507332
6.75,845.5850131445856
6.76,850.0209818808619
6.77,854.46383020208
6.78,858.9134892507595
6.79,863.369890169418
6.8,867.8329641005748
6.81,872.302642186748
6.82,876.778855570457
6.83,881.2615353942195
6.84,885.7506128005548
6.85,890.2460189319805
6.86,894.7476849310169
6.87,899.2555419401809
6.88,903.7695211019922
6.89,908.2895535589688
6.9,912.8155704536296
6.91,917.3475029284932
6.92,921.885282126078
6.93,926.4288391889032
6.94,930.9781052594864
6.95,935.5330114803472
6.96,940.0934889940036
6.97,944.6594689429744
6.98,949.2308824697784
6.99,953.8076607169336
7.0,958.3897348269592
7.01,962.9770359423736
7.02,967.5694952056956
7.03,972.167043759444
7.04,976.769612746136
7.05,981.3771333082918
7.06,985.9895365884296
7.07,990.606753729068
7.08,995.2287158727252
7.09,999.85535416192
7.1,1004.4865997391712
7.11,1009.1223837469976
7.12,1013.7626373279172
7.13,1018.4072916244488
7.14,1023.056277779111
7.15,1027.7095269344231
7.16,1032.3669702329028
7.17,1037.0285388170691
7.18,1041.6941638294406
7.19,1046.363776412536
7.2,1051.0373077088734
7.21,1055.7146888609718
7.22,1060.39585101135
7.23,1065.0807253025266
7.24,1069.7692428770197
7.25,1074.461334877348
7.26,1079.1569324460302
7.27,1083.8559667255852
7.28,1088.558368858532
7.29,1093.2640699873882
7.3,1097.973001254673
7.31,1102.685093802904
7.32,1107.400278774602
7.33,1112.1184873122832
7.34,1116.8396505584678
7.35,1121.5636996556736
7.36,1126.29056574642
7.37,1131.020179973225
7.38,1135.7524734786066
7.39,1140.4873774050843
7.4,1145.224822895177
7.41,1149.9647410914029
7.42,1154.70706313628
7.43,1159.4517201723274
7.44,1164.1986433420643
7.45,1168.9477637880086
7.46,1173.699012652679
7.47,1178.452321078594
7.48,1183.2076202082728
7.49,1187.9648411842331
7.5,1192.723915148994
7.51,1197.4847732450742
7.52,1202.2473466149922
7.53,1207.0115664012671
7.54,1211.7773637464163
7.55,1216.5446697929594
7.56,1221.3134156834149
7.57,1226.0835325603011
7.58,1230.8549515661368
7.59,1235.6276038434407
7.6,1240.4014205347305
7.61,1245.176332782527
7.62,1249.9522717293462
7.63,1254.7291685177083
7.64,1259.5069542901313
7.65,1264.285560189135
7.66,1269.0649173572356
7.67,1273.8449569369536
7.68,1278.6256100708072
7.69,1283.4068079013152
7.7,1288.1884815709957
7.71,1292.9705622223676
7.72,1297.752980997949
7.73,1302.53566904026
7.74,1307.318557491817
7.75,1312.1015774951404
7.76,1316.8846601927485
7.77,1321.6677367271586
7.78,1326.4507382408915
7.79,1331.2335958764638
7.8,1336.016240776395
7.81,1340.798604083204
7.82,1345.580616939409
7.83,1350.3622104875285
7.84,1355.1433158700806
7.85,1359.9238642295852
7.86,1364.7037867085603
7.87,1369.4830144495245
7.88,1374.2614785949966
7.89,1379.0391102874942
7.9,1383.8158406695377
7.91,1388.591600883644
7.92,1393.3663220723322
7.93,1398.139935378122
7.94,1402.9123719435308
7.95,1407.6835629110774
7.96,1412.45343942328
7.97,1417.221932622658
7.98,1421.9889736517307
7.99,1426.7544936530146
8.0,1431.51842376903
8.01,1436.2806951422947
8.02,1441.0412389153278
8.03,1445.7999862306476
8.04,1450.5568682307726
8.05,1455.3118160582228
8.06,1460.0647608555146
8.07,1464.8156337651676
8.08,1469.5643659297002
8.09,1474.3108884916317
8.1,1479.0551325934805
8.11,1483.797029377764
8.12,1488.536509987002
8.13,1493.2735055637145
8.14,1498.0079472504167
8.15,1502.739766189629
8.16,1507.4688935238707
8.17,1512.1952603956593
8.18,1516.918797947514
8.19,1521.6394373219532
8.2,1526.357109661495
8.21,1531.07174610866
8.22,1535.783277805964
8.23,1540.4916358959272
8.24,1545.1967515210686
8.25,1549.898555823905
8.26,1554.5969799469567
8.27,1559.2919550327415
8.28,1563.983412223779
8.29,1568.6712826625862
8.3,1573.355497491684
8.31,1578.035987853589
8.32,1582.7126848908197
8.33,1587.3855197458956
8.34,1592.054423561336
8.35,1596.7193274796575
8.36,1601.38016264338
8.37,1606.0368601950222
8.38,1610.6893512771037
8.39,1615.3375670321402
8.4,1619.9814386026524
8.41,1624.6208971311587
8.42,1629.2558737601769
8.43,1633.8862996322266
8.44,1638.5121058898262
8.45,1643.1332236754938
8.46,1647.749584131749
8.47,1652.3611184011088
8.48,1656.9677576260938
8.49,1661.5694329492203
8.5,1666.1660755130088
8.51,1670.757616459977
8.52,1675.3439869326437
8.53,1679.9251180735278
8.54,1684.5009410251478
8.55,1689.0713869300223
8.56,1693.63638693067
8.57,1698.1958721696085
8.58,1702.7497737893573
8.59,1707.2980229324348
8.6,1711.8405507413604
8.61,1716.3772883586516
8.62,1720.908166926827
8.63,1725.4331175884072
8.64,1729.9520714859082
8.65,1734.4649597618495
8.66,1738.97171355875
8.67,1743.4722640191278
8.68,1747.9665422855028
8.69,1752.4544795003922
8.7,1756.9360068063147
8.71,1761.4110553457904
8.72,1765.879556261336
8.73,1770.3414406954712
8.74,1774.796639790714
8.75,1779.2450846895836
8.76,1783.6867065345978
8.77,1788.121436468276
8.78,1792.5492056331373
8.79,1796.9699451716983
8.8,1801.3835862264802
8.81,1805.79005994
8.82,1810.1892974547764
8.83,1814.581229913328
8.84,1818.965788458173
8.85,1823.3429042318312
8.86,1827.712508376821
8.87,1832.07453203566
8.88,1836.428906350868
8.89,1840.7755624649628
8.9,1845.114431520464
8.91,1849.445444659888
8.92,1853.768533025756
8.93,1858.083627760584
8.94,1862.390660006893
8.95,1866.6895609072008
8.96,1870.980261604027
8.97,1875.262693239888
8.98,1879.5367869573024
8.99,1883.8024738987915
9.0,1888.0596852068716
9.01,1892.3083520240623
9.02,1896.548405492882
9.03,1900.7797767558488
9.04,1905.002396955482
9.05,1909.2161972343008
9.06,1913.4211087348224
9.07,1917.617062599565
9.08,1921.803989971049
9.09,1925.9818219917925
9.1,1930.150489804313
9.11,1934.3099245511305
9.12,1938.4600573747628
9.13,1942.600819417729
9.14,1946.7321418225476
9.15,1950.8539557317365
9.16,1954.9661922878147
9.17,1959.0687826333012
9.18,1963.1616579107144
9.19,1967.244749262573
9.2,1971.317987831395
9.21,1975.3813047597005
9.22,1979.4346311900065
9.23,1983.477898264832
9.24,1987.511037126696
9.25,1991.5339789181169
9.26,1995.546654781613
9.27,1999.548995859704
9.28,2003.5409332949064
9.29,2007.5223982297407
9.3,2011.4933218067265
9.31,2015.4536351683792
9.32,2019.4032694572195
9.33,2023.3421558157647
9.34,2027.270225386535
9.35,2031.187409312048
9.36,2035.093638734824
9.37,2038.9888447973788
9.38,2042.8729586422328
9.39,2046.7459114119044
9.4,2050.6076342489123
9.41,2054.4580582957738
9.42,2058.297114695009
9.43,2062.124734589137
9.44,2065.940849120673
9.45,2069.74538943214
9.46,2073.538286666055
9.47,2077.319471964936
9.48,2081.088876471301
9.49,2084.84643132767
9.5,2088.5920676765604
9.51,2092.3257166604926
9.52,2096.0473094219838
9.53,2099.7567771035524
9.54,2103.4540508477176
9.55,2107.139061796999
9.56,2110.811741093913
9.57,2114.4720198809805
9.58,2118.119829300718
9.59,2121.755100495645
9.6,2125.3777646082804
9.61,2128.9877527811427
9.62,2132.58499615675
9.63,2136.1694258776224
9.64,2139.740973086277
9.65,2143.299568925232
9.66,2146.845144537007
9.67,2150.377631064121
9.68,2153.8969596490915
9.69,2157.4030614344374
9.7,2160.895867562678
9.71,2164.375309176333
9.72,2167.8413174179173
9.73,2171.293823429952
9.74,2174.732758354956
9.75,2178.1580533354468
9.76,2181.5696395139435
9.77,2184.967448032965
9.78,2188.3514100350294
9.79,2191.721456662656
9.8,2195.0775190583627
9.81,2198.419528364668
9.82,2201.747415724091
9.83,2205.0611122791506
9.84,2208.360549172364
9.85,2211.645657546251
9.86,2214.91636854333
9.87,2218.17261330612
9.88,2221.41432297714
9.89,2224.6414286989066
9.9,2227.85386161394
9.91,2231.051552864758
9.92,2234.234433593879
9.93,2237.402434943824
9.94,2240.555488057108
9.95,2243.6935240762523
9.96,2246.8164741437754
9.97,2249.924269402194
9.98,2253.016840994029
9.99,2256.0941200617967
10.0,2259.1560377480173
10.01,2262.202525195209
10.02,2265.23351354589
10.03,2268.24893394258
10.04,2271.2487175277965
10.05,2274.232795444059
10.06,2277.201098833885
10.07,2280.153558839794
10.08,2283.0901066043043
10.09,2286.010673269935
10.1,2288.915189979204
10.11,2291.80358787463
10.12,2294.675798098732
10.13,2297.5317517940275
10.14,2300.371380103036
10.15,2303.194614168277
10.16,2306.0013851322683
10.17,2308.791624137528
10.18,2311.565262326575
10.19,2314.322230841928
10.2,2317.062460826105
10.21,2319.7858834216267
10.22,2322.4924297710104
10.23,2325.182031016773
10.24,2327.8546183014355
10.25,2330.510122767515
10.26,2333.148475557531
10.27,2335.7696078140025
10.28,2338.373450679447
10.29,2340.959935296384
10.3,2343.5289928073325
10.31,2346.080554354808
10.32,2348.614551081333
10.33,2351.130914129424
10.34,2353.6295746416004
10.35,2356.1104637603803
10.36,2358.5735126282825
10.37,2361.018652387826
10.38,2363.4458141815294
10.39,2365.8549291519107
10.4,2368.245928441488
10.41,2370.618743192781
10.42,2372.9733045483085
10.43,2375.309543650588
10.44,2377.62739164214
10.45,2379.9267796654804
10.46,2382.20763886313
10.47,2384.469900377606
10.48,2386.713495351428
10.49,2388.9383549271142
10.5,2391.1444102471837
10.51,2393.331592454153
10.52,2395.4998326905443
10.53,2397.6490620988734
10.54,2399.7792118216603
10.55,2401.890213001423
10.56,2403.98199678068
10.57,2406.054494301949
10.58,2408.107636707751
10.59,2410.141355140603
10.6,2412.155580743024
10.61,2414.1502446575323
10.62,2416.1252780266477
10.63,2418.080611992887
10.64,2420.0161776987698
10.65,2421.9319062868144
10.66,2423.82772889954
10.67,2425.7035766794643
10.68,2427.559380769106
10.69,2429.3950723109856
10.7,2431.21058244762
10.71,2433.005842321526
10.72,2434.780783075226
10.73,2436.535335851236
10.74,2438.2694317920755
10.75,2439.9830020402637
10.76,2441.6759777383186
10.77,2443.3482900287577
10.78,2444.9998700541014
10.79,2446.6306489568674
10.8,2448.2405578795747
10.81,2449.8295279647414
10.82,2451.3974903548865
10.83,2452.9443761925286
10.84,2454.470116620186
10.85,2455.974642780377
10.86,2457.4578858156224
10.87,2458.9197768684376
10.88,2460.3602470813435
10.89,2461.779227596858
10.9,2463.1766495575
10.91,2464.5524441057864
10.92,2465.9065423842376
10.93,2467.238875535372
10.94,2468.549374701708
10.95,2469.837971025764
10.96,2471.10459565006
10.97,2472.349179717112
10.98,2473.57165436944
10.99,2474.771950749563
11.0,2475.95
11.01,2477.1057833191776
11.02,2478.239482129162
11.03,2479.351327907929
11.04,2480.4415521334527
11.05,2481.51038628371
11.06,2482.558061836673
11.07,2483.584810270321
11.08,2484.590863062628
11.09,2485.576451691566
11.1,2486.541807635113
11.11,2487.4871623712456
11.12,2488.412747377935
11.13,2489.318794133159
11.14,2490.2055341148925
11.15,2491.0731988011094
11.16,2491.922019669787
11.17,2492.7522281988995
11.18,2493.5640558664218
11.19,2494.3577341503287
11.2,2495.1334945285967
11.21,2495.8915684792
11.22,2496.6321874801138
11.23,2497.355583009314
11.24,2498.0619865447748
11.25,2498.751629564472
11.26,2499.424743546381
11.27,2500.081559968476
11.28,2500.722310308733
11.29,2501.347226045127
11.3,2501.956538655634
11.31,2502.550479618229
11.32,2503.1292804108843
11.33,2503.693172511579
11.34,2504.242387398286
11.35,2504.7771565489816
11.36,2505.2977114416403
11.37,2505.8042835542374
11.38,2506.2971043647485
11.39,2506.776405351148
11.4,2507.242417991412
11.41,2507.695373763515
11.42,2508.135504145432
11.43,2508.563040615139
11.44,2508.978214650612
11.45,2509.381257729823
11.46,2509.772401330751
11.47,2510.151876931368
11.48,2510.519916009651
11.49,2510.876750043575
11.5,2511.222610511114
11.51,2511.557728890245
11.52,2511.8823366589427
11.53,2512.196665295181
11.54,2512.5009462769367
11.55,2512.795411082184
11.56,2513.0802911888977
11.57,2513.3558180750547
11.58,2513.6222232186283
11.59,2513.8797380975943
11.6,2514.128594189929
11.61,2514.3690229736053
11.62,2514.6012559266005
11.63,2514.825524526889
11.64,2515.042060252447
11.65,2515.251094581248
11.66,2515.452858991267
11.67,2515.6475849604813
11.68,2515.835503966864
11.69,2516.0168474883912
11.7,2516.191847003038
11.71,2516.360733988781
11.72,2516.5237399235925
11.73,2516.681096285449
11.74,2516.833034552327
11.75,2516.9797862022
11.76,2517.121582713044
11.77,2517.2586555628336
11.78,2517.391236229545
11.79,2517.5195561911514
11.8,2517.64384692563
11.81,2517.764339910956
11.82,2517.8812666251024
11.83,2517.9948585460465
11.84,2518.1053471517635
11.85,2518.2129639202267
11.86,2518.317940329413
11.87,2518.4205078572977
11.88,2518.520897981856
11.89,2518.6193421810603
11.9,2518.716071932889
11.91,2518.811318715316
11.92,2518.905314006317
11.93,2518.998289283867
11.94,2519.090476025941
11.95,2519.182105710514
11.96,2519.273409815561
11.97,2519.3646198190586
11.98,2519.455967198981
11.99,2519.547683433303
12.0,2519.64
12.01,2519.7331055689447
12.02,2519.8270175775933
12.03,2519.921710655301
12.04,2520.017159431421
12.05,2520.113338535308
12.06,2520.2102225963163
12.07,2520.3077862438004
12.08,2520.406004107114
12.09,2520.504850815611
12.1,2520.6043009986456
12.11,2520.704329285573
12.12,2520.8049103057456
12.13,2520.9060186885195
12.14,2521.007629063247
12.15,2521.109716059283
12.16,2521.212254305983
12.17,2521.315218432699
12.18,2521.4185830687866
12.19,2521.522322843599
12.2,2521.626412386492
12.21,2521.7308263268174
12.22,2521.835539293931
12.23,2521.940525917187
12.24,2522.045760825939
12.25,2522.1512186495406
12.26,2522.256874017347
12.27,2522.3627015587126
12.28,2522.4686759029905
12.29,2522.574771679535
12.3,2522.680963517701
12.31,2522.7872260468425
12.32,2522.893533896313
12.33,2522.999861695467
12.34,2523.1061840736597
12.35,2523.2124756602425
12.36,2523.318711084573
12.37,2523.424864976002
12.38,2523.530911963887
12.39,2523.6368266775803
12.4,2523.742583746436
12.41,2523.848157799809
12.42,2523.953523467053
12.43,2524.058655377522
12.44,2524.16352816057
12.45,2524.268116445552
12.46,2524.3723948618217
12.47,2524.476338038733
12.48,2524.5799206056404
12.49,2524.683117191897
12.5,2524.78590242686
12.51,2524.8882509398804
12.52,2524.990137360314
12.53,2525.0915363175136
12.54,2525.192422440835
12.55,2525.2927703596306
12.56,2525.392554703257
12.57,2525.491750101066
12.58,2525.590331182412
12.59,2525.688272576651
12.6,2525.7855489131352
12.61,2525.88213482122
12.62,2525.9780049302585
12.63,2526.073133869605
12.64,2526.167496268616
12.65,2526.2610667566423
12.66,2526.35381996304
12.67,2526.445730517163
12.68,2526.5367730483654
12.69,2526.6269221860007
12.7,2526.716152559424
12.71,2526.8044387979885
12.72,2526.891755531049
12.73,2526.9780773879606
12.74,2527.063378998076
12.75,2527.1476349907493
12.76,2527.230819995336
12.77,2527.312908641188
12.78,2527.3938755576623
12.79,2527.473695374111
12.8,2527.552342719889
12.81,2527.6297922243507
12.82,2527.70601851685
12.83,2527.7809962267406
12.84,2527.854699983377
12.85,2527.927104416114
12.86,2527.998184154305
12.87,2528.0679138273044
12.88,2528.136268064466
12.89,2528.203221495144
12.9,2528.2687487486937
12.91,2528.332824454468
12.92,2528.395423241822
12.93,2528.456519740109
12.94,2528.516088578684
12.95,2528.5741043868998
12.96,2528.6305417941107
12.97,2528.6853754296726
12.98,2528.738579922939
12.99,2528.7901299032637
13.0,2528.84
13.01,2528.888172705046
13.02,2528.934661960466
13.03,2528.9794895708706
13.04,2529.022677340865
13.05,2529.0642470750595
13.06,2529.104220578061
13.07,2529.142619654478
13.08,2529.179466108919
13.09,2529.214781745992
13.1,2529.248588370305
13.11,2529.280907786466
13.12,2529.311761799084
13.13,2529.3411722127667
13.14,2529.369160832121
13.15,2529.395749461758
13.16,2529.420959906283
13.17,2529.444813970305
13.18,2529.467333458433
13.19,2529.488540175275
13.2,2529.508455925438
13.21,2529.527102513531
13.22,2529.544501744162
13.23,2529.56067542194
13.24,2529.575645351472
13.25,2529.589433337366
13.26,2529.6020611842314
