wind_speed,WES 18/100
2.43,0.3294761069047863
2.44,0.3390977781226117
2.45,0.3488028587317157
2.46,0.3585909716728076
2.47,0.3684617398865995
2.48,0.3784147863138015
2.49,0.3884497338951251
2.5,0.3985662055712804
2.51,0.4087638242829788
2.52,0.4190422129709314
2.53,0.4294009945758481
2.54,0.439839792038441
2.55,0.4503582282994197
2.56,0.4609559262994962
2.57,0.4716325089793804
2.58,0.4823875992797841
2.59,0.4932208201414171
2.6,0.5041317945049913
2.61,0.5151201453112166
2.62,0.5261854955008047
2.63,0.537327468014466
2.64,0.5485456857929114
2.65,0.5598397717768516
2.66,0.5712093489069981
2.67,0.5826540401240609
2.68,0.5941734683687518
2.69,0.6057672565817807
2.7,0.6174350277038593
2.71,0.6291764046756974
2.72,0.6409910104380073
2.73,0.6528784679314985
2.74,0.664838400096883
2.75,0.6768704298748704
2.76,0.6889741802061724
2.77,0.7011492740315002
2.78,0.7133953342915637
2.79,0.7257119839270747
2.8,0.7380988458787432
2.81,0.750555543087281
2.82,0.7630816984933975
2.83,0.7756769350378054
2.84,0.7883408756612141
2.85,0.8010731433043354
2.86,0.8138733609078795
2.87,0.8267411514125578
2.88,0.8396761377590802
2.89,0.852677942888159
2.9,0.8657461897405037
2.91,0.8788805012568264
2.92,0.8920805003778366
2.93,0.9053458100442467
2.94,0.918676053196766
2.95,0.9320708527761064
2.96,0.945529831722978
2.97,0.9590526129780932
2.98,0.9726388194821608
2.99,0.986288074175893
3.0,1.0
3.01,1.0137744969544822
3.02,1.0276125732764962
3.03,1.0415155142624872
3.04,1.0554846052089022
3.05,1.0695211314121846
3.06,1.0836263781687827
3.07,1.09780163077514
3.08,1.1120481745277042
3.09,1.1263672947229193
3.1,1.1407602766572318
3.11,1.155228405627087
3.12,1.169772966928931
3.13,1.1843952458592095
3.14,1.1990965277143684
3.15,1.2138780977908523
3.16,1.228741241385109
3.17,1.2436872437935813
3.18,1.2587173903127178
3.19,1.273832966238962
3.2,1.289035256868761
3.21,1.3043255474985598
3.22,1.3197051234248047
3.23,1.33517526994394
3.24,1.3507372723524134
3.25,1.3663924159466692
3.26,1.382141986023153
3.27,1.3979872678783123
3.28,1.4139295468085904
3.29,1.429970108110435
3.3,1.44611023708029
3.31,1.4623512190146029
3.32,1.4786943392098175
3.33,1.4951408829623816
3.34,1.5116921355687392
3.35,1.5283493823253371
3.36,1.5451139085286194
3.37,1.5619869994750346
3.38,1.5789699404610251
3.39,1.5960640167830396
3.4,1.6132705137375218
3.41,1.6305907166209186
3.42,1.6480259107296742
3.43,1.6655773813602364
3.44,1.6832464138090484
3.45,1.7010342933725586
3.46,1.7189423053472102
3.47,1.7369717350294511
3.48,1.7551238677157248
3.49,1.7733999887024792
3.5,1.7918013832861583
3.51,1.8103293367632085
3.52,1.828985134430076
3.53,1.8477700615832056
3.54,1.866685403519044
3.55,1.8857324455340352
3.56,1.9049124729246267
3.57,1.9242267709872636
3.58,1.9436766250183917
3.59,1.9632633203144556
3.6,1.982988142171903
3.61,2.002852375887177
3.62,2.022857306756726
3.63,2.043004220076994
3.64,2.0632944011444274
3.65,2.083729135255472
3.66,2.104309707706573
3.67,2.125037403794176
3.68,2.1459135088147274
3.69,2.166939308064672
3.7,2.188116086840456
3.71,2.2094451304385254
3.72,2.2309277241553263
3.73,2.2525651532873026
3.74,2.2743587031309023
3.75,2.2963096589825684
3.76,2.3184193061387486
3.77,2.3406889298958897
3.78,2.363119815550434
3.79,2.38571324839883
3.8,2.4084705137375213
3.81,2.431392896862957
3.82,2.454481683071578
3.83,2.477738157659834
3.84,2.5011636059241686
3.85,2.524759313161029
3.86,2.54852656466686
3.87,2.572466645738108
3.88,2.5965808416712157
3.89,2.620870437762633
3.9,2.645336719308802
3.91,2.669980971606172
3.92,2.6948044799511863
3.93,2.719808529640291
3.94,2.7449944059699325
3.95,2.770363394236556
3.96,2.795916779736606
3.97,2.8216558477665306
3.98,2.847581883622773
3.99,2.873696172601782
4.0,2.9
4.01,2.9264944376816837
4.02,2.953179703782326
4.03,2.980055803005233
4.04,3.0071227400537004
4.05,3.0343805196310365
4.06,3.0618291464405414
4.07,3.0894686251855195
4.08,3.1172989605692725
4.09,3.145320157295102
4.1,3.173532220066312
4.11,3.2019351535862066
4.12,3.2305289625580853
4.13,3.259313651685252
4.14,3.288289225671009
4.15,3.317455689218663
4.16,3.346813047031511
4.17,3.3763613038128577
4.18,3.406100464266006
4.19,3.436030533094261
4.2,3.46615151500092
4.21,3.49646341468929
4.22,3.5269662368626715
4.23,3.5576599862243707
4.24,3.588544667477685
4.25,3.61962028532592
4.26,3.650886844472378
4.27,3.682344349620361
4.28,3.713992805473176
4.29,3.745832216734119
4.3,3.7778625881064953
4.31,3.81008392429361
4.32,3.8424962299987646
4.33,3.875099509925259
4.34,3.907893768776397
4.35,3.9408790112554817
4.36,3.9740552420658215
4.37,4.007422465910709
4.38,4.040980687493453
4.39,4.074729911517354
4.4,4.1086701426857175
4.41,4.142801385701844
4.42,4.177123645269033
4.43,4.211636926090594
4.44,4.246341232869827
4.45,4.281236570310031
4.46,4.316322943114511
4.47,4.351600355986572
4.48,4.387068813629517
4.49,4.422728320746644
4.5,4.458578882041258
4.51,4.494620502216661
4.52,4.530853185976158
4.53,4.567276938023053
4.54,4.603891763060642
4.55,4.640697665792232
4.56,4.677694650921126
4.57,4.714882723150629
4.58,4.752261887184036
4.59,4.789832147724658
4.6,4.827593509475792
4.61,4.865545977140744
4.62,4.903689555422814
4.63,4.942024249025306
4.64,4.980550062651522
4.65,5.01926700100477
4.66,5.058175068788343
4.67,5.09727427070555
4.68,5.136564611459693
4.69,5.176046095754075
4.7,5.215718728291996
4.71,5.25558251377676
4.72,5.29563745691167
4.73,5.335883562400033
4.74,5.376320834945146
4.75,5.41694927925031
4.76,5.457768900018831
4.77,5.498779701954013
4.78,5.539981689759159
4.79,5.581374868137568
4.8,5.622959241792543
4.81,5.664734815427389
4.82,5.706701593745412
4.83,5.748859581449906
4.84,5.791208783244177
4.85,5.833749203831531
4.86,5.876480847915272
4.87,5.919403720198694
4.88,5.962517825385108
4.89,6.00582316817781
4.9,6.049319753280112
4.91,6.0930075853953065
4.92,6.136886669226701
4.93,6.180957009477599
4.94,6.225218610851305
4.95,6.269671478051112
4.96,6.314315615780332
4.97,6.359151028742266
4.98,6.4041777216402185
4.99,6.449395699177486
5.0,6.494804966057373
5.01,6.540405526983183
5.02,6.58619738665822
5.03,6.632180549785792
5.04,6.67835502106919
5.05,6.724720805211723
5.06,6.771277906916693
5.07,6.818026330887407
5.08,6.86496608182716
5.09,6.912097164439256
5.1,6.9594195834270005
5.11,7.0069333434937
5.12,7.054638449342648
5.13,7.102534905677153
5.14,7.150622717200515
5.15,7.198901888616044
5.16,7.247372424627032
5.17,7.296034329936785
5.18,7.344887609248608
5.19,7.393932267265808
5.2,7.4431683086916784
5.21,7.492595738229524
5.22,7.542214560582652
5.23,7.592024780454364
5.24,7.642026402547958
5.25,7.69221943156674
5.26,7.742603872214014
5.27,7.79317972919308
5.28,7.843947007207246
5.29,7.894905710959807
5.3,7.94605584515407
5.31,7.997397414493335
5.32,8.048930423680913
5.33,8.100654877420096
5.34,8.152570780414187
5.35,8.204678137366496
5.36,8.256976952980326
5.37,8.309467231958973
5.38,8.36214897900574
5.39,8.415022198823932
5.4,8.46808689611686
5.41,8.521343075587811
5.42,8.574790741940097
5.43,8.628429899877018
5.44,8.682260554101884
5.45,8.736282709317985
5.46,8.790496370228631
5.47,8.844901541537125
5.48,8.89949822794677
5.49,8.954286434160865
5.5,9.009266164882714
5.51,9.06443742481562
5.52,9.119800218662888
5.53,9.17535455112782
5.54,9.231100426913716
5.55,9.28703785072388
5.56,9.34316682726161
5.57,9.399487361230223
5.58,9.455999457333006
5.59,9.512703120273269
5.6,9.569598354754312
5.61,9.626685165479444
5.62,9.68396355715196
5.63,9.741433534475162
5.64,9.79909510215236
5.65,9.856948264886856
5.66,9.914993027381945
5.67,9.973229394340937
5.68,10.031657370467126
5.69,10.090276960463829
5.7,10.149088169034334
5.71,10.20809100088195
5.72,10.26728546070998
5.73,10.326671553221733
5.74,10.386249283120495
5.75,10.446018655109585
5.76,10.505979673892297
5.77,10.566132344171937
5.78,10.62647667065181
5.79,10.687012658035208
5.8,10.747740311025444
5.81,10.808659634325815
5.82,10.869770632639636
5.83,10.931073310670191
5.84,10.992567673120794
5.85,11.054253724694746
5.86,11.116131470095352
5.87,11.178200914025908
5.88,11.240462061189715
5.89,11.302914916290089
5.9,11.36555948403033
5.91,11.428395769113726
5.92,11.49142377624359
5.93,11.55464351012322
5.94,11.618054975455935
5.95,11.681658176945016
5.96,11.745453119293774
5.97,11.809439807205518
5.98,11.873618245383543
5.99,11.937988438531152
6.0,12.002550391351653
6.01,12.067304108548338
6.02,12.132249594824522
6.03,12.197386854883508
6.04,12.262715893428584
6.05,12.328236715163063
6.06,12.393949324790247
6.07,12.459853727013446
6.08,12.525949926535947
6.09,12.592237928061062
6.1,12.658717736292092
6.11,12.725389355932345
6.12,12.792252791685112
6.13,12.859308048253704
6.14,12.926555130341422
6.15,12.993994042651574
6.16,13.061624789887452
6.17,13.129447376752363
6.18,13.19746180794961
6.19,13.265668088182505
6.2,13.334066222154334
6.21,13.402656214568406
6.22,13.471438070128029
6.23,13.540411793536505
6.24,13.60957738949713
6.25,13.678934862713207
6.26,13.748484217888045
6.27,13.818225459724944
6.28,13.88815859292721
6.29,13.958283622198138
6.3,14.028600552241036
6.31,14.099109387759205
6.32,14.16981013345595
6.33,14.24070279403457
6.34,14.311787374198367
6.35,14.383063878650647
6.36,14.454532312094718
6.37,14.526192679233873
6.38,14.598044984771416
6.39,14.67008923341065
6.4,14.742325429854889
6.41,14.814753578807418
6.42,14.88737368497155
6.43,14.96018575305058
6.44,15.033189787747824
6.45,15.106385793766576
6.46,15.179773775810135
6.47,15.253353738581811
6.48,15.327125686784909
6.49,15.40108962512272
6.5,15.47524555829855
6.51,15.549593491015711
6.52,15.624133427977496
6.53,15.69886537388722
6.54,15.773789333448168
6.55,15.848905311363652
6.56,15.924213312336976
6.57,15.999713341071445
6.58,16.075405402270352
6.59,16.151289500637006
6.6,16.22736564087471
6.61,16.303633827686774
6.62,16.38009406577648
6.63,16.456746359847145
6.64,16.533590714602074
6.65,16.61062713474457
6.66,16.68785562497792
6.67,16.76527619000544
6.68,16.842888834530434
6.69,16.920693563256208
6.7,16.998690380886046
6.71,17.076879292123262
6.72,17.155260301671163
6.73,17.23383341423305
6.74,17.312598634512224
6.75,17.39155596721198
6.76,17.470705417035635
6.77,17.55004698868648
6.78,17.629580686867826
6.79,17.709306516282968
6.8,17.789224481635213
6.81,17.86933458762786
6.82,17.949636838964228
6.83,18.030131240347597
6.84,18.11081779648128
6.85,18.191696512068575
6.86,18.2727673918128
6.87,18.35403044041724
6.88,18.435485662585197
6.89,18.517133063019983
6.9,18.598972646424908
6.91,18.681004417503257
6.92,18.763228380958346
6.93,18.84564454149346
6.94,18.92825290381193
6.95,19.011053472617032
6.96,19.09404625261208
6.97,19.177231248500377
6.98,19.260608464985232
6.99,19.344177906769936
7.0,19.42793957855779
7.01,19.511893485052106
7.02,19.59603963095618
7.03,19.68037802097333
7.04,19.764908659806835
7.05,19.84963155216001
7.06,19.934546702736164
7.07,20.019654116238595
7.08,20.104953797370595
7.09,20.190445750835472
7.1,20.27612998133654
7.11,20.36200649357709
7.12,20.448075292260437
7.13,20.53433638208986
7.14,20.62078976776868
7.15,20.707435454000205
7.16,20.79427344548772
7.17,20.88130374693454
7.18,20.968526363043964
7.19,21.0559412985193
7.2,21.143548558063834
7.21,21.23134814638089
7.22,21.319340068173755
7.23,21.407524328145744
7.24,21.49590093100015
7.25,21.58446988144028
7.26,21.673231184169424
7.27,21.762184843890907
7.28,21.85133086530802
7.29,21.940669253124067
7.3,22.030200012042343
7.31,22.119923146766165
7.32,22.20983866199884
7.33,22.29994656244364
7.34,22.39024685280389
7.35,22.480739537782892
7.36,22.571424622083956
7.37,22.66230211041036
7.38,22.75337200746544
7.39,22.84463431795245
7.4,22.93608904657476
7.41,23.027736198035612
7.42,23.119575777038342
7.43,23.21160778828623
7.44,23.30383223648261
7.45,23.39624912633075
7.46,23.48885846253398
7.47,23.58166024979559
7.48,23.674654492818885
7.49,23.76784119630716
7.5,23.861220364963728
7.51,23.95479200349188
7.52,24.04855611659494
7.53,24.14251270897621
7.54,24.23666178533896
7.55,24.331003350386517
7.56,24.425537408822176
7.57,24.52026396534925
7.58,24.615183024671037
7.59,24.71029459149083
7.6,24.80559867051194
7.61,24.90109526643768
7.62,24.99678438397133
7.63,25.09266602781621
7.64,25.188740202675618
7.65,25.285006913252857
7.66,25.381466164251226
7.67,25.47811796037403
7.68,25.57496230632457
7.69,25.67199920680616
7.7,25.769228666522075
7.71,25.86665069017565
7.72,25.964265282470173
7.73,26.06207244810895
7.74,26.160072191795265
7.75,26.25826451823245
7.76,26.35664943212379
7.77,26.45522693817259
7.78,26.55399704108217
7.79,26.6529597455558
7.8,26.7521150562968
7.81,26.85146297800848
7.82,26.95100351539414
7.83,27.050736673157072
7.84,27.150662456000585
7.85,27.250780868627977
7.86,27.35109191574256
7.87,27.451595602047632
7.88,27.552291932246497
7.89,27.653180911042448
7.9,27.754262543138804
7.91,27.85553683323885
7.92,27.957003786045902
7.93,28.058663406263264
7.94,28.16051569859424
7.95,28.26256066774211
7.96,28.3647983184102
7.97,28.467228655301795
7.98,28.569851683120238
7.99,28.67266740656877
8.0,28.775675830350743
8.01,28.878876959169435
8.02,28.98227079772815
8.03,29.08585735073021
8.04,29.18963662287889
8.05,29.29360861887753
8.06,29.3977733434294
8.07,29.5021308012378
8.08,29.60668099700605
8.09,29.711423935437445
8.1,29.81635962123529
8.11,29.92148805910289
8.12,30.026809253743544
8.13,30.13232320986058
8.14,30.23802993215726
8.15,30.343929425336896
8.16,30.4500216941028
8.17,30.556306743158277
8.18,30.66278457720662
8.19,30.769455200951136
8.2,30.876318619095137
8.21,30.983374836341927
8.22,31.09062385739479
8.23,31.198065686957037
8.24,31.30570032973197
8.25,31.413527790422883
8.26,31.521548073733108
8.27,31.629761184365915
8.28,31.73816712702462
8.29,31.846765906412536
8.3,31.95555752723296
8.31,32.064541994189184
8.32,32.17371931198451
8.33,32.28308948532226
8.34,32.39265251890572
8.35,32.50240841743819
8.36,32.612357185622976
8.37,32.7224988281634
8.38,32.83283334976275
8.39,32.943360755124324
8.4,33.054081048951424
8.41,33.16499423594735
8.42,33.27610032081542
8.43,33.38739930825893
8.44,33.49889120298117
8.45,33.61057600968546
8.46,33.72245373307512
8.47,33.83452437785341
8.48,33.94678794872365
8.49,34.05924445038914
8.5,34.17189388755318
8.51,34.284736264919104
8.52,34.39777158719018
8.53,34.51099985906972
8.54,34.62442108526102
8.55,34.73803527046742
8.56,34.85184241939216
8.57,34.96584253673859
8.58,35.08003562721
8.59,35.19442169550969
8.6,35.30900074634096
8.61,35.42377278440711
8.62,35.538737814411455
8.63,35.65389584105732
8.64,35.76924686904795
8.65,35.88479090308668
8.66,36.000527947876805
8.67,36.11645800812164
8.68,36.23258108852448
8.69,36.34889719378863
8.7,36.46540632861739
8.71,36.58210849771408
8.72,36.69900370578196
8.73,36.81609195752437
8.74,36.93337325764461
8.75,37.05084761084595
8.76,37.16851502183172
8.77,37.28637549530524
8.78,37.40442903596977
8.79,37.52267564852865
8.8,37.64111533768519
8.81,37.75974810814263
8.82,37.87857396460433
8.83,37.997592911773566
8.84,38.11680495435366
8.85,38.236210097047895
8.86,38.35580834455959
8.87,38.475599701592046
8.88,38.59558417284856
8.89,38.71576176303244
8.9,38.83613247684697
8.91,38.95669631899548
8.92,39.07745329418125
8.93,39.198403407107584
8.94,39.319546662477805
8.95,39.4408830649952
8.96,39.5624126193631
8.97,39.68413533028475
8.98,39.8060512024635
8.99,39.92816024060263
9.0,40.05046244940545
9.01,40.17295783357527
9.02,40.29564639781539
9.03,40.41852814682909
9.04,40.541603085319714
9.05,40.66487121799055
9.06,40.78833254954488
9.07,40.91198708468602
9.08,41.03583482811726
9.09,41.15987578454192
9.1,41.28410995866331
9.11,41.40853735518471
9.12,41.53315797880943
9.13,41.6579718342408
9.14,41.78297892618208
9.15,41.90817925933659
9.16,42.03357283840764
9.17,42.15915966809851
9.18,42.284939753112525
9.19,42.410913098153
9.2,42.5370797079232
9.21,42.66343958712648
9.22,42.78999274046608
9.23,42.91673917264532
9.24,43.04367888836754
9.25,43.170811892336005
9.26,43.29813818925403
9.27,43.42565778382493
9.28,43.55337068075198
9.29,43.68127688473851
9.3,43.80937640048783
9.31,43.9376692327032
9.32,44.06615538608795
9.33,44.19483486534537
9.34,44.32370767517877
9.35,44.45277382029148
9.36,44.58203330538676
9.37,44.71148613516793
9.38,44.84113231433832
9.39,44.97097184760118
9.4,45.10100473965984
9.41,45.23123099521759
9.42,45.36165061897775
9.43,45.49226361564361
9.44,45.62306998991849
9.45,45.75406974650568
9.46,45.88526289010849
9.47,46.01664942543022
9.48,46.14822935717416
9.49,46.28000269004362
9.5,46.4119694287419
9.51,46.54412957797231
9.52,46.67648314243815
9.53,46.80903012684273
9.54,46.94177053588933
9.55,47.0747043742813
9.56,47.20783164672189
9.57,47.34115235791442
9.58,47.47466651256221
9.59,47.60837411536853
9.6,47.74227517103671
9.61,47.87636968427003
9.62,48.01065765977184
9.63,48.1451391022454
9.64,48.27981401639401
9.65,48.41468240692099
9.66,48.54974427852963
9.67,48.68499963592325
9.68,48.82044848380514
9.69,48.956090826878594
9.7,49.09192666984693
9.71,49.22795601741348
9.72,49.36417887428148
9.73,49.50059524515428
9.74,49.637205134735154
9.75,49.77400854772743
9.76,49.91100548883439
9.77,50.04819596275935
9.78,50.18557997420562
9.79,50.32315752787648
9.8,50.46092862847527
9.81,50.598893280705255
9.82,50.73705148926973
9.83,50.87540325887204
9.84,51.01394859421546
9.85,51.1526875000033
9.86,51.29161998093885
9.87,51.43074604172543
9.88,51.57006568706637
9.89,51.709578921664885
9.9,51.84928575022437
9.91,51.98918617744806
9.92,52.129280208039305
9.93,52.26956784670138
9.94,52.41004909813759
9.95,52.55072396705127
9.96,52.6915924581457
9.97,52.83265457612417
9.98,52.97391032568999
9.99,53.11535971154646
10.0,53.25700273839689
10.01,53.39883941094459
10.02,53.54086973389284
10.03,53.68309371194496
10.04,53.82551134980426
10.05,53.968122652174046
10.06,54.11092762375759
10.07,54.253926269258194
10.08,54.39711859337919
10.09,54.540504600823866
10.1,54.68408429629553
10.11,54.82785768449749
10.12,54.97182477013303
10.13,55.11598555790549
10.14,55.26034005251813
10.15,55.40488825867425
10.16,55.54963018107718
10.17,55.69456582443021
10.18,55.839695193436654
10.19,55.98501829279981
10.2,56.13053512722298
10.21,56.27624570140947
10.22,56.42215002006257
10.23,56.56824808788558
10.24,56.714539909581816
10.25,56.86102548985458
10.26,57.007704833407175
10.27,57.154577944942886
10.28,57.30164482916505
10.29,57.44890549077694
10.3,57.596359934481896
10.31,57.74400816498317
10.32,57.89185018698407
10.33,58.03988600518795
10.34,58.18811562429806
10.35,58.33653904901772
10.36,58.48515628405024
10.37,58.63396733409891
10.38,58.78297220386708
10.39,58.932170898057976
10.4,59.08156342137492
10.41,59.23114977852127
10.42,59.38092997420027
10.43,59.53090401311525
10.44,59.68107189996951
10.45,59.831433639466326
10.46,59.98198923630908
10.47,60.13273869520097
10.48,60.28368202084537
10.49,60.43481921794554
10.5,60.5861502912048
10.51,60.737675245326464
10.52,60.88939408501382
10.53,61.04130681497017
10.54,61.19341343989884
10.55,61.34571396450313
10.56,61.49820839348631
10.57,61.6508967315517
10.58,61.8037789834026
10.59,61.95685515374231
10.6,62.11012524727415
10.61,62.26358926870141
10.62,62.41724722272739
10.63,62.57109911405542
10.64,62.72514494738877
10.65,62.87938472743074
10.66,63.03381845888464
10.67,63.18844614645379
10.68,63.34326779484147
10.69,63.49828340875099
10.7,63.65349299288568
10.71,63.80889655194882
10.72,63.96449409064368
10.73,64.12028561367362
10.74,64.27627112574189
10.75,64.43245063155184
10.76,64.58882413580675
10.77,64.74539164320991
10.78,64.90215315846464
10.79,65.05910868627424
10.8,65.21625823134205
10.81,65.37360179837131
10.82,65.53113939206534
10.83,65.68887101712744
10.84,65.84679667826094
10.85,66.00491638016912
10.86,66.1632301275553
10.87,66.32173792512276
10.88,66.48043977757483
10.89,66.63933568961478
10.9,66.79842566594593
10.91,66.95770971127158
10.92,67.11718783029504
10.93,67.2768600277196
10.94,67.43672630824858
10.95,67.59678667658525
10.96,67.75704113743298
10.97,67.91748969549501
10.98,68.07813235547465
10.99,68.2389691220752
11.0,68.4
11.01,68.56122230979479
11.02,68.72262263537516
11.03,68.88418487649926
11.04,69.04589293292511
11.05,69.20773070441084
11.06,69.36968209071448
11.07,69.53173099159416
11.08,69.6938613068079
11.09,69.85605693611384
11.1,70.01830177927005
11.11,70.18057973603459
11.12,70.34287470616555
11.13,70.50517058942104
11.14,70.66745128555908
11.15,70.82970069433783
11.16,70.99190271551528
11.17,71.1540412488496
11.18,71.31610019409881
11.19,71.478063451021
11.2,71.63991491937428
11.21,71.80163849891676
11.22,71.96321808940642
11.23,72.12463759060141
11.24,72.2858809022598
11.25,72.44693192413969
11.26,72.6077745559991
11.27,72.76839269759618
11.28,72.92877024868896
11.29,73.0888911090356
11.3,73.2487391783941
11.31,73.40829835652255
11.32,73.56755254317908
11.33,73.72648563812172
11.34,73.88508154110858
11.35,74.04332415189774
11.36,74.20119737024726
11.37,74.35868509591522
11.38,74.51577122865979
11.39,74.67243966823892
11.4,74.82867431441076
11.41,74.9844590669334
11.42,75.13977782556485
11.43,75.29461449006331
11.44,75.44895296018676
11.45,75.60277713569332
11.46,75.7560709163411
11.47,75.90881820188812
11.48,76.06100289209252
11.49,76.2126088867123
11.5,76.36362008550563
11.51,76.51402038823055
11.52,76.66379369464514
11.53,76.81292390450751
11.54,76.96139491757572
11.55,77.10919063360784
11.56,77.25629495236194
11.57,77.40269177359615
11.58,77.54836499706852
11.59,77.69329852253712
11.6,77.83747624976007
11.61,77.98088207849541
11.62,78.12349990850124
11.63,78.26531363953568
11.64,78.40630717135673
11.65,78.54646440372252
11.66,78.68576923639115
11.67,78.82420556912066
11.68,78.96175730166914
11.69,79.09840833379468
11.7,79.23414256525535
11.71,79.3689438958093
11.72,79.5027962252145
11.73,79.63568345322912
11.74,79.76758947961117
11.75,79.8984982041188
11.76,80.02839352651004
11.77,80.15725934654296
11.78,80.28507956397571
11.79,80.41183807856633
11.8,80.53751879007292
11.81,80.66210559825352
11.82,80.78558240286625
11.83,80.90793310366915
11.84,81.02914160042036
11.85,81.14919179287793
11.86,81.26806758079992
11.87,81.38575286394446
11.88,81.50223154206961
11.89,81.61748751493342
11.9,81.731504682294
11.91,81.84426694390945
11.92,81.95575819953781
11.93,82.0659623489372
11.94,82.17486329186565
11.95,82.28244492808129
11.96,82.38869115734222
11.97,82.49358587940645
11.98,82.5971129940321
11.99,82.69925640097728
12.0,82.8
12.01,82.89933374994004
12.02,82.99727184596368
12.03,83.09383454231889
12.04,83.18904209325355
12.05,83.28291475301567
12.06,83.37547277585314
12.07,83.46673641601396
12.08,83.55672592774597
12.09,83.64546156529723
12.1,83.7329635829156
12.11,83.81925223484903
12.12,83.90434777534553
12.13,83.98827045865295
12.14,84.0710405390193
12.15,84.15267827069249
12.16,84.23320390792045
12.17,84.31263770495116
12.18,84.39099991603251
12.19,84.46831079541249
12.2,84.54459059733902
12.21,84.61985957606007
12.22,84.69413798582352
12.23,84.76744608087736
12.24,84.8398041154695
12.25,84.91123234384791
12.26,84.98175102026055
12.27,85.0513803989553
12.28,85.12014073418015
12.29,85.18805228018302
12.3,85.2551352912119
12.31,85.32141002151465
12.32,85.38689672533923
12.33,85.45161565693364
12.34,85.51558707054576
12.35,85.57883122042358
12.36,85.64136836081502
12.37,85.70321874596799
12.38,85.7644026301305
12.39,85.82494026755045
12.4,85.88485191247577
12.41,85.9441578191544
12.42,86.00287824183431
12.43,86.06103343476343
12.44,86.11864365218972
12.45,86.17572914836107
12.46,86.23231017752548
12.47,86.28840699393086
12.48,86.34403985182514
12.49,86.39922900545629
12.5,86.45399470907225
12.51,86.50835721692094
12.52,86.56233678325032
12.53,86.61595366230833
12.54,86.66922810834292
12.55,86.722180375602
12.56,86.77483071833352
12.57,86.82719939078545
12.58,86.87930664720568
12.59,86.93117274184222
12.6,86.98281792894298
12.61,87.03426246275588
12.62,87.08552659752888
12.63,87.13663058750993
12.64,87.18759468694698
12.65,87.23843915008793
12.66,87.28918423118076
12.67,87.33985018447336
12.68,87.39045726421375
12.69,87.4410257246498
12.7,87.49157582002951
12.71,87.54212780460078
12.72,87.59270193261156
12.73,87.64331845830984
12.74,87.69399763594348
12.75,87.74475971976045
12.76,87.79562496400874
12.77,87.84661362293622
12.78,87.89774595079089
12.79,87.94904220182065
12.8,88.00052263027348
12.81,88.05220749039728
12.82,88.10411703644
12.83,88.1562715226496
12.84,88.20869120327404
