wind_speed,Hummer H8.16-10KW
2.42,0.0102664837311172
2.43,0.0104024453686789
2.44,0.0105307497037977
2.45,0.0106512186596726
2.46,0.0107636741595026
2.47,0.0108679381264868
2.48,0.010963832483824
2.49,0.0110511791547134
2.5,0.0111298000623538
2.51,0.0111995171299444
2.52,0.0112601522806841
2.53,0.0113115274377719
2.54,0.0113534645244069
2.55,0.011385785463788
2.56,0.0114083121791142
2.57,0.0114208665935845
2.58,0.011423270630398
2.59,0.0114153462127536
2.6,0.0113969152638503
2.61,0.0113677997068872
2.62,0.0113278214650632
2.63,0.0112768024615774
2.64,0.0112145646196287
2.65,0.0111409298624162
2.66,0.0110557201131388
2.67,0.0109587572949956
2.68,0.0108498633311855
2.69,0.0107288601449076
2.7,0.0105955696593609
2.71,0.0104498137977443
2.72,0.0102914144832568
2.73,0.0101201936390976
2.74,0.0099359731884655
2.75,0.0097385750545596
2.76,0.0095278211605789
2.77,0.0093035334297223
2.78,0.0090655337851889
2.79,0.0088136441501777
2.8,0.0085476864478877
2.81,0.0082674826015179
2.82,0.0079728545342673
2.83,0.0076636241693348
2.84,0.0073396134299196
2.85,0.0070006442392205
2.86,0.0066465385204367
2.87,0.006277118196767
2.88,0.0058922051914106
2.89,0.0054916214275663
2.9,0.0050751888284333
2.91,0.0046427293172105
2.92,0.0041940648170969
2.93,0.0037290172512915
2.94,0.0032474085429933
2.95,0.0027490606154014
2.96,0.0022337953917146
2.97,0.0017014347951321
2.98,0.0011518007488528
2.99,0.0005847151760758
3.0,0.0
3.01,0.0
3.02,0.0
3.03,0.0
3.04,0.0
3.05,0.0
3.06,0.0
3.07,0.0
3.08,0.0
3.09,0.0
3.1,0.0
3.11,0.0
3.12,0.0
3.13,0.0
3.14,0.0
3.15,0.0
3.16,0.0
3.17,0.0
3.18,0.0
3.19,0.0
3.2,0.0
3.21,0.0
3.22,0.0
3.23,0.0
3.24,0.0
3.25,0.0
3.26,0.0
3.27,0.0
3.28,0.0
3.29,0.0
3.3,0.0
3.31,0.0
3.32,0.0
3.33,0.0
3.34,0.0
3.35,0.0
3.36,0.0
3.37,0.0
3.38,0.0
3.39,0.0
3.4,0.0
3.41,0.0
3.42,0.0
3.43,0.0
3.44,0.0
3.45,0.0
3.46,0.0
3.47,0.0
3.48,0.0
3.49,0.0
3.5,0.0
3.51,0.0
3.52,0.0
3.53,0.0
3.54,0.0
3.55,0.0
3.56,0.0
3.57,0.0
3.58,0.0
3.59,0.0
3.6,0.0
3.61,0.0
3.62,0.0
3.63,0.0
3.64,0.0
3.65,0.0
3.66,0.0
3.67,0.0
3.68,0.0
3.69,0.0
3.7,0.0
3.71,0.0
3.72,0.0
3.73,0.0
3.74,0.0
3.75,0.0
3.76,0.0
3.77,0.0
3.78,0.0
3.79,0.0
3.8,0.0
3.81,0.0
3.82,0.0
3.83,0.0
3.84,0.0
3.85,0.0
3.86,0.0
3.87,0.0
3.88,0.0
3.89,0.0
3.9,0.0
3.91,0.0
3.92,0.0
3.93,0.0
3.94,0.0
3.95,0.0
3.96,0.0
3.97,0.0
3.98,0.0
3.99,0.0
4.0,0.0
4.01,0.0021131520740146
4.02,0.004297379081483
4.03,0.0065525252354601
4.04,0.0088784347490003
4.05,0.0112749518351582
4.06,0.0137419207069888
4.07,0.016279185577547
4.08,0.0188865906598868
4.09,0.0215639801670634
4.1,0.0243111983121315
4.11,0.0271280893081459
4.12,0.0300144973681609
4.13,0.0329702667052315
4.14,0.0359952415324123
4.15,0.0390892660627584
4.16,0.0422521845093238
4.17,0.0454838410851637
4.18,0.0487840800033325
4.19,0.0521527454768856
4.2,0.0555896817188767
4.21,0.0590947329423611
4.22,0.0626677433603934
4.23,0.0663085571860287
4.24,0.0700170186323209
4.25,0.0737929719123252
4.26,0.0776362612390962
4.27,0.0815467308256887
4.28,0.0855242248851576
4.29,0.0895685876305571
4.3,0.0936796632749421
4.31,0.0978572960313675
4.32,0.1021013301128881
4.33,0.106411609732558
4.34,0.1107879791034324
4.35,0.1152302824385659
4.36,0.1197383639510136
4.37,0.1243120678538294
4.38,0.1289512383600683
4.39,0.1336557196827852
4.4,0.1384253560350352
4.41,0.1432599916298722
4.42,0.1481594706803511
4.43,0.1531236373995269
4.44,0.1581523360004545
4.45,0.1632454106961878
4.46,0.1684027056997821
4.47,0.1736240652242918
4.48,0.1789093334827724
4.49,0.1842583546882775
4.5,0.1896709730538623
4.51,0.1951470327925816
4.52,0.2006863781174898
4.53,0.2062888532416425
4.54,0.2119543023780932
4.55,0.2176825697398971
4.56,0.223473499540109
4.57,0.229326935991784
4.58,0.2352427233079759
4.59,0.2412207057017399
4.6,0.2472607273861305
4.61,0.2533626325742034
4.62,0.2595262654790118
4.63,0.2657514703136111
4.64,0.2720380912910559
4.65,0.2783859726244018
4.66,0.284794958526702
4.67,0.2912648932110119
4.68,0.2977956208903864
4.69,0.3043869857778804
4.7,0.3110388320865477
4.71,0.3177510040294437
4.72,0.3245233458196229
4.73,0.3313557016701405
4.74,0.3382479157940505
4.75,0.3451998324044076
4.76,0.3522112957142669
4.77,0.359282149936683
4.78,0.3664122392847112
4.79,0.3736014079714049
4.8,0.3808495002098196
4.81,0.38815636021301
4.82,0.3955218321940312
4.83,0.4029457603659369
4.84,0.4104279889417823
4.85,0.4179683621346222
4.86,0.4255667241575118
4.87,0.4332229192235047
4.88,0.4409367915456563
4.89,0.4487081853370209
4.9,0.4565369448106542
4.91,0.4644229141796098
4.92,0.4723659376569425
4.93,0.4803658594557074
4.94,0.4884225237889598
4.95,0.4965357748697529
4.96,0.5047054569111424
4.97,0.5129314141261831
4.98,0.5212134907279298
4.99,0.5295515309294361
5.0,0.5379453789437576
5.01,0.5463948789839487
5.02,0.5548998752630643
5.03,0.56346021199416
5.04,0.5720757333902886
5.05,0.5807462836645058
5.06,0.5894717070298665
5.07,0.5982518476994259
5.08,0.6070865498862373
5.09,0.6159756578033558
5.1,0.6249190156638367
5.11,0.6339164676807353
5.12,0.6429678580671042
5.13,0.6520730310359999
5.14,0.6612318308004762
5.15,0.6704441015735894
5.16,0.6797096875683917
5.17,0.6890284329979391
5.18,0.6984001820752865
5.19,0.707824779013489
5.2,0.7173020680255999
5.21,0.726831893324675
5.22,0.7364140991237682
5.23,0.7460485296359358
5.24,0.7557350290742307
5.25,0.765473441651708
5.26,0.7752636115814232
5.27,0.7851053830764302
5.28,0.7949986003497851
5.29,0.8049431076145406
5.3,0.8149387490837523
5.31,0.8249853689704751
5.32,0.8350828114877644
5.33,0.8452309208486734
5.34,0.855429541266257
5.35,0.8656785169535708
5.36,0.8759776921236699
5.37,0.8863269109896074
5.38,0.8967260177644386
5.39,0.9071748566612184
5.4,0.9176732718930026
5.41,0.928221107672844
5.42,0.938818208213798
5.43,0.9494644177289197
5.44,0.960159580431264
5.45,0.9709035405338846
5.46,0.9816961422498368
5.47,0.9925372297921752
5.48,1.0034266473739557
5.49,1.0143642392082308
5.5,1.0253498495080562
5.51,1.036383322486487
5.52,1.0474645023565772
5.53,1.0585932333313832
5.54,1.0697693596239572
5.55,1.0809927254473553
5.56,1.092263175014632
5.57,1.103580552538843
5.58,1.1149447022330412
5.59,1.1263554683102823
5.6,1.1378126949836205
5.61,1.1493162264661116
5.62,1.1608659069708094
5.63,1.1724615807107683
5.64,1.184103091899044
5.65,1.1957902847486912
5.66,1.2075230034727635
5.67,1.219301092284316
5.68,1.2311243953964033
5.69,1.2429927570220816
5.7,1.2549060213744037
5.71,1.2668640326664249
5.72,1.2788666351112004
5.73,1.2909136729217852
5.74,1.3030049903112324
5.75,1.3151404314925976
5.76,1.3273198406789355
5.77,1.339543062083301
5.78,1.3518099399187502
5.79,1.3641203183983348
5.8,1.376474041735111
5.81,1.3888709541421338
5.82,1.4013108998324584
5.83,1.4137937230191375
5.84,1.4263192679152272
5.85,1.4388873787337828
5.86,1.4514978996878587
5.87,1.4641506749905078
5.88,1.476845548854786
5.89,1.4895823654937488
5.9,1.5023609691204511
5.91,1.515181203947946
5.92,1.5280429141892884
5.93,1.540945944057534
5.94,1.553890137765738
5.95,1.5668753395269537
5.96,1.579901393554236
5.97,1.5929681440606396
5.98,1.606075435259221
5.99,1.619223111363032
6.0,1.6324110165851289
6.01,1.6456389951385666
6.02,1.658906891236399
6.03,1.6722145490916829
6.04,1.68556181291747
6.05,1.698948526926816
6.06,1.7123745353327762
6.07,1.7258396823484063
6.08,1.7393438121867588
6.09,1.7528867690608891
6.1,1.7664683971838526
6.11,1.780088540768705
6.12,1.793747044028498
6.13,1.807443751176288
6.14,1.8211785064251296
6.15,1.8349511539880787
6.16,1.848761538078188
6.17,1.8626095029085128
6.18,1.876494892692108
6.19,1.8904175516420296
6.2,1.9043773239713304
6.21,1.9183740538930647
6.22,1.9324075856202896
6.23,1.9464777633660597
6.24,1.9605844313434264
6.25,1.9747274337654463
6.26,1.9889066148451755
6.27,2.0031218187956665
6.28,2.0173728898299768
6.29,2.031659672161158
6.3,2.045982010002267
6.31,2.0603397475663563
6.32,2.074732729066484
6.33,2.0891607987157013
6.34,2.1036238007270645
6.35,2.118121579313628
6.36,2.132653978688448
6.37,2.1472208430645767
6.38,2.1618220166550697
6.39,2.1764573436729826
6.4,2.1911266683313704
6.41,2.2058298348432857
6.42,2.2205666874217846
6.43,2.235337070279922
6.44,2.2501408276307524
6.45,2.2649778036873305
6.46,2.27984784266271
6.47,2.2947507887699468
6.48,2.309686486222096
6.49,2.324654779232211
6.5,2.3396555120133464
6.51,2.3546885287785586
6.52,2.3697536737409006
6.53,2.384850791113429
6.54,2.3999797251091963
6.55,2.4151403199412584
6.56,2.4303324198226703
6.57,2.4455558689664865
6.58,2.460810511585761
6.59,2.476096191893548
6.6,2.491412754102904
6.61,2.506760042426884
6.62,2.52213790107854
6.63,2.5375461742709287
6.64,2.5529847062171043
6.65,2.5684533411301227
6.66,2.583951923223036
6.67,2.599480296708901
6.68,2.615038305800771
6.69,2.630625794711704
6.7,2.64624260765475
6.71,2.661888588842966
6.72,2.677563582489407
6.73,2.6932674328071284
6.74,2.708999984009183
6.75,2.724761080308626
6.76,2.740550565918513
6.77,2.756368285051898
6.78,2.7722140819218373
6.79,2.788087800741382
6.8,2.8039892857235893
6.81,2.8199183810815134
6.82,2.8358749310282114
6.83,2.8518587797767334
6.84,2.8678697715401382
6.85,2.8839077505314776
6.86,2.8999725609638096
6.87,2.9160640470501846
6.88,2.93218205300366
6.89,2.94832642303729
6.9,2.964497001364132
6.91,2.980693632197235
6.92,2.996916159749657
6.93,3.0131644282344525
6.94,3.0294382818646786
6.95,3.0457375648533853
6.96,3.0620621214136303
6.97,3.078411795758468
6.98,3.0947864321009524
6.99,3.1111858746541383
7.0,3.1276099676310807
7.01,3.144058555244834
7.02,3.1605314817084524
7.03,3.177028591234994
7.04,3.1935497280375094
7.05,3.210094736329053
7.06,3.226663460322684
7.07,3.2432557442314547
7.08,3.259871432268418
7.09,3.2765103686466297
7.1,3.2931723975791454
7.11,3.30985736327902
7.12,3.326565109959307
7.13,3.3432954818330614
7.14,3.360048323113338
7.15,3.3768234780131934
7.16,3.393620790745678
7.17,3.410440105523851
7.18,3.4272812665607635
7.19,3.444144118069474
7.2,3.461028504263033
7.21,3.4779342693544986
7.22,3.494861257556924
7.23,3.5118093130833645
7.24,3.528778280146873
7.25,3.5457680029605068
7.26,3.562778325737318
7.27,3.579809092690364
7.28,3.5968601480326985
7.29,3.613931335977376
7.3,3.6310225007374495
7.31,3.648133486525977
7.32,3.665264137556013
7.33,3.682414298040607
7.34,3.6995838121928193
7.35,3.716772524225703
7.36,3.733980278352313
7.37,3.7512069187857024
7.38,3.768452289738928
7.39,3.785716235425043
7.4,3.802998600057105
7.41,3.820299227848164
7.42,3.837617963011277
7.43,3.854954649759499
7.44,3.872309132305886
7.45,3.88968125486349
7.46,3.907070861645367
7.47,3.924477796864573
7.48,3.94190190473416
7.49,3.959343029467184
7.5,3.976801015276701
7.51,3.9942757063757615
7.52,4.011766946977426
7.53,4.029274581294748
7.54,4.046798453540777
7.55,4.064338407928574
7.56,4.081894288671188
7.57,4.099465939981681
7.58,4.1170532060731
7.59,4.134655931158504
7.6,4.152273959450946
7.61,4.169907135163484
7.62,4.187555302509169
7.63,4.205218305701057
7.64,4.222895988952201
7.65,4.240588196475661
7.66,4.2582947724844855
7.67,4.276015561191732
7.68,4.293750406810456
7.69,4.311499153553712
7.7,4.329261645634551
7.71,4.3470377272660325
7.72,4.3648272426612085
7.73,4.382630036033137
7.74,4.400445951594867
7.75,4.418274833559459
7.76,4.436116526139964
7.77,4.453970873549436
7.78,4.471837720000935
7.79,4.489716909707511
7.8,4.507608286882219
7.81,4.525511695738115
7.82,4.543426980488256
7.83,4.561353985345693
7.84,4.579292554523479
7.85,4.597242532234674
7.86,4.61520376269233
7.87,4.633176090109501
7.88,4.651159358699244
7.89,4.669153412674611
7.9,4.68715809624866
7.91,4.705173253634442
7.92,4.723198729045015
7.93,4.74123436669343
7.94,4.759280010792747
7.95,4.777335505556014
7.96,4.795400695196292
7.97,4.813475423926631
7.98,4.831559535960091
7.99,4.84965287550972
8.0,4.867755286788578
8.01,4.885866614009718
8.02,4.903986701386192
8.03,4.922115393131058
8.04,4.940252533457371
8.05,4.958397966578188
8.06,4.976551536706556
8.07,4.994713088055535
8.08,5.01288246483818
8.09,5.031059511267542
8.1,5.04924407155668
8.11,5.067435989918645
8.12,5.085635110566495
8.13,5.103841277713288
8.14,5.122054335572069
8.15,5.140274128355898
8.16,5.15850050027783
8.17,5.1767332955509175
8.18,5.194972358388219
8.19,5.213217533002785
8.2,5.231468663607674
8.21,5.249725594415941
8.22,5.2679881696406365
8.23,5.286256233494816
8.24,5.304529630191539
8.25,5.322808203943852
8.26,5.341091798964819
8.27,5.359380259467486
8.28,5.377673429664915
8.29,5.395971153770157
8.3,5.414273275996271
8.31,5.432579640556304
8.32,5.4508900916633145
8.33,5.469204473530358
8.34,5.487522630370489
8.35,5.505844406396761
8.36,5.52416964582223
8.37,5.54249819285995
8.38,5.56082989172298
8.39,5.579164586624367
8.4,5.59750212177717
8.41,5.615842341394442
8.42,5.63418508968924
8.43,5.652530210874617
8.44,5.670877549163628
8.45,5.6892269487693286
8.46,5.707578253904775
8.47,5.725931308783019
8.48,5.744285957617114
8.49,5.762642044620116
8.5,5.78099941400508
8.51,5.799357909985066
8.52,5.817717376773119
8.53,5.836077658582302
8.54,5.854438599625664
8.55,5.872800044116266
8.56,5.8911618362671545
8.57,5.909523820291391
8.58,5.927885840402025
8.59,5.946247740812115
8.6,5.964609365734715
8.61,5.982970559382878
8.62,6.00133116596966
8.63,6.01969102970812
8.64,6.038049994811305
8.65,6.056407905492273
8.66,6.074764605964079
8.67,6.093119940439777
8.68,6.111473753132422
8.69,6.12982588825507
8.7,6.148176190020774
8.71,6.166524502642591
8.72,6.184870670333574
8.73,6.203214537306776
8.74,6.221555947775254
8.75,6.239894745952061
8.76,6.258230776050255
8.77,6.276563882282886
8.78,6.294893908863012
8.79,6.313220700003688
8.8,6.33154409991797
8.81,6.349863952818907
8.82,6.368180102919558
8.83,6.3864923944329774
8.84,6.404800671572218
8.85,6.423104778550336
8.86,6.441404559580386
8.87,6.459699858875423
8.88,6.477990520648504
8.89,6.496276389112678
8.9,6.514557308481004
8.91,6.532833122966535
8.92,6.551103676782326
8.93,6.569368814141431
8.94,6.587628379256907
8.95,6.605882216341806
8.96,6.624130169609187
8.97,6.642372083272099
8.98,6.660607801543601
8.99,6.678837168636743
9.0,6.697060028764585
9.01,6.71527622614018
9.02,6.733485604976582
9.03,6.751688009486844
9.04,6.769883283884024
9.05,6.788071272381179
9.06,6.806251819191358
9.07,6.824424768527616
9.08,6.842589964603008
9.09,6.860747251630594
9.1,6.8788964738234215
9.11,6.897037475394551
9.12,6.915170100557033
9.13,6.9332941935239285
9.14,6.951409598508285
9.15,6.969516159723158
9.16,6.987613721381606
9.17,7.00570212769668
9.18,7.023781222881437
9.19,7.041850851148934
9.2,7.05991085671222
9.21,7.077961083784357
9.22,7.096001376578392
9.23,7.114031579307382
9.24,7.132051536184385
9.25,7.150061091422453
9.26,7.168060089234641
9.27,7.186048373834003
9.28,7.204025789433594
9.29,7.221992180246471
9.3,7.239947390485691
9.31,7.257891264364299
9.32,7.275823646095358
9.33,7.293744379891918
9.34,7.311653309967036
9.35,7.32955028053377
9.36,7.347435135805168
9.37,7.365307719994289
9.38,7.383167877314189
9.39,7.401015451977918
9.4,7.418850288198533
9.41,7.436672230189089
9.42,7.454481122162639
9.43,7.472276808332241
9.44,7.490059132910948
9.45,7.507827940111814
9.46,7.525583074147897
9.47,7.543324379232247
9.48,7.561051699577922
9.49,7.578764879397974
9.5,7.596463762905458
9.51,7.614148194313432
9.52,7.631818017834947
9.53,7.6494730776830595
9.54,7.667113218070825
9.55,7.684738283211299
9.56,7.702348117317532
9.57,7.719942564602581
9.58,7.7375214692795025
9.59,7.755084675561347
9.6,7.7726320276611744
9.61,7.790163369792032
9.62,7.807678546166985
9.63,7.825177400999083
9.64,7.842659778501376
9.65,7.860125522886925
9.66,7.877574478368778
9.67,7.89500648916
9.68,7.912421399473637
9.69,7.929819053522747
9.7,7.947199295520384
9.71,7.964561969679607
9.72,7.981906920213462
9.73,7.999233991335011
9.74,8.016543027257304
9.75,8.0338338721934
9.76,8.051106370356349
9.77,8.068360365959208
9.78,8.085595703215036
9.79,8.102812226336878
9.8,8.120009779537803
9.81,8.137188207030851
9.82,8.154347353029083
9.83,8.171487061745555
9.84,8.188607177393319
9.85,8.205707544185431
9.86,8.222788006334945
9.87,8.239848408054918
9.88,8.256888593558404
9.89,8.273908407058453
9.9,8.290907692768128
9.91,8.307886294900475
9.92,8.324844057668557
9.93,8.34178082528542
9.94,8.358696441964126
9.95,8.375590751917727
9.96,8.392463599359278
9.97,8.409314828501834
9.98,8.426144283558449
9.99,8.442951808742174
10.0,8.459737248266071
10.01,8.476500446343191
10.02,8.493241247186587
10.03,8.509959495009316
10.04,8.526655034024433
10.05,8.543327708444997
10.06,8.559977362484052
10.07,8.57660384035466
10.08,8.593206986269873
10.09,8.609786644442748
10.1,8.626342659086337
10.11,8.6428748744137
10.12,8.659383134637885
10.13,8.675867283971952
10.14,8.692327166628953
10.15,8.708762626821942
10.16,8.725173508763973
10.17,8.741559656668105
10.18,8.75792091474739
10.19,8.77425712721488
10.2,8.790568138283637
10.21,8.806853792166713
10.22,8.823113933077156
10.23,8.839348405228028
10.24,8.855557052832381
10.25,8.871739720103271
10.26,8.887896251253752
10.27,8.904026490496875
10.28,8.920130282045701
10.29,8.936207470113283
10.3,8.952257898912677
10.31,8.968281412656932
10.32,8.984277855559105
10.33,9.000247071832256
10.34,9.016188905689432
10.35,9.032103201343691
10.36,9.04798980300809
10.37,9.06384855489568
10.38,9.07967930121952
10.39,9.095481886192662
10.4,9.111256154028158
10.41,9.127001948939068
10.42,9.142719115138444
10.43,9.158407496839338
10.44,9.17406693825481
10.45,9.18969728359791
10.46,9.205298377081704
10.47,9.220870062919229
10.48,9.23641218532355
10.49,9.25192458850772
10.5,9.267407116684794
10.51,9.282859614067828
10.52,9.298281924869872
10.53,9.313673893303989
10.54,9.329035363583223
10.55,9.34436617992064
10.56,9.359666186529289
10.57,9.37493522762222
10.58,9.390173147412495
10.59,9.405379790113166
10.6,9.420554999937288
10.61,9.435698621097917
10.62,9.450810497808105
10.63,9.46589047428091
10.64,9.480938394729383
10.65,9.49595410336658
10.66,9.510937444405556
10.67,9.525888262059368
10.68,9.540806400541069
10.69,9.555691704063708
10.7,9.570544016840348
10.71,9.585363183084043
10.72,9.600149047007845
10.73,9.614901452824808
10.74,9.629620244747986
10.75,9.644305266990438
10.76,9.658956363765215
10.77,9.673573379285374
10.78,9.688156157763968
10.79,9.702704543414052
10.8,9.717218380448683
10.81,9.731697513080912
10.82,9.7461417855238
10.83,9.76055104199039
10.84,9.774925126693748
10.85,9.789263883846925
10.86,9.803567157662972
10.87,9.817834792354953
10.88,9.832066632135913
10.89,9.84626252121891
10.9,9.860422303816998
10.91,9.874545824143231
10.92,9.888632926410672
10.93,9.902683454832363
10.94,9.916697253621374
10.95,9.93067416699074
10.96,9.944614039153535
10.97,9.9585167143228
10.98,9.9723820367116
10.99,9.98620985053298
11.0,10.0
11.01,10.013752167264377
11.02,10.027465386232464
11.03,10.041138528749295
11.04,10.05477046665989
11.05,10.06836007180927
11.06,10.081906216042452
11.07,10.09540777120447
11.08,10.108863609140338
11.09,10.12227260169508
11.1,10.13563362071372
11.11,10.148945538041282
11.12,10.162207225522788
11.13,10.17541755500326
11.14,10.188575398327718
11.15,10.20167962734119
11.16,10.21472911388869
11.17,10.227722729815252
11.18,10.240659346965892
11.19,10.253537837185634
11.2,10.2663570723195
11.21,10.279115924212524
11.22,10.291813264709704
11.23,10.30444796565608
11.24,10.317018898896674
11.25,10.329524936276504
11.26,10.341964949640593
11.27,10.354337810833966
11.28,10.366642391701646
11.29,10.378877564088656
11.3,10.391042199840014
11.31,10.403135170800748
11.32,10.415155348815883
11.33,10.427101605730432
11.34,10.438972813389418
11.35,10.450767843637877
11.36,10.46248556832082
11.37,10.47412485928327
11.38,10.48568458837026
11.39,10.497163627426804
11.4,10.508560848297924
11.41,10.51987512282864
11.42,10.531105322863985
11.43,10.542250320248971
11.44,10.55330898682863
11.45,10.56428019444798
11.46,10.575162814952046
11.47,10.585955720185842
11.48,10.596657781994404
11.49,10.607267872222742
11.5,10.617784862715888
11.51,10.62820762531886
11.52,10.638535031876684
11.53,10.64876595423438
11.54,10.658899264236972
11.55,10.66893383372948
11.56,10.67886853455693
11.57,10.688702238564344
11.58,10.698433817596742
11.59,10.708062143499149
11.6,10.717586088116589
11.61,10.72700452329408
11.62,10.736316320876648
11.63,10.745520352709317
11.64,10.754615490637107
11.65,10.76360060650504
11.66,10.772474572158146
11.67,10.781236259441435
11.68,10.789884540199942
11.69,10.79841828627868
11.7,10.806836369522678
11.71,10.815137661776957
11.72,10.82332103488654
11.73,10.831385360696448
11.74,10.839329511051703
11.75,10.847152357797333
11.76,10.854852772778356
11.77,10.86242962783979
11.78,10.86988179482667
11.79,10.87720814558401
11.8,10.884407551956835
11.81,10.891478885790166
11.82,10.89842101892903
11.83,10.90523282321844
11.84,10.91191317050343
11.85,10.91846093262902
11.86,10.924874981440228
11.87,10.93115418878208
11.88,10.937297426499596
11.89,10.9433035664378
11.9,10.949171480441716
11.91,10.954900040356373
11.92,10.96048811802678
11.93,10.965934585297967
11.94,10.971238314014954
11.95,10.976398176022768
11.96,10.98141304316643
11.97,10.98628178729096
11.98,10.991003280241385
11.99,10.995576393862727
12.0,11.0
12.01,11.004273476854628
12.02,11.00839822805358
12.03,11.012376163580226
12.04,11.016209193417929
12.05,11.019899227550049
12.06,11.023448175959956
12.07,11.026857948631012
12.08,11.030130455546589
12.09,11.03326760669004
12.1,11.03627131204474
12.11,11.03914348159405
12.12,11.041886025321338
12.13,11.044500853209966
12.14,11.0469898752433
12.15,11.049355001404704
12.16,11.051598141677546
12.17,11.05372120604519
12.18,11.055726104490995
12.19,11.057614746998336
12.2,11.059389043550572
12.21,11.061050904131069
12.22,11.062602238723192
12.23,11.064044957310308
12.24,11.065380969875775
12.25,11.066612186402969
12.26,11.067740516875247
12.27,11.068767871275975
12.28,11.069696159588522
12.29,11.07052729179625
12.3,11.071263177882525
12.31,11.07190572783071
12.32,11.072456851624173
12.33,11.072918459246276
12.34,11.073292460680388
12.35,11.073580765909869
12.36,11.073785284918086
12.37,11.073907927688406
12.38,11.073950604204192
12.39,11.073915224448813
12.4,11.073803698405628
12.41,11.073617936058003
12.42,11.073359847389307
12.43,11.073031342382906
12.44,11.072634331022156
12.45,11.07217072329043
12.46,11.071642429171092
12.47,11.071051358647509
12.48,11.070399421703035
12.49,11.069688528321048
12.5,11.06892058848491
12.51,11.068097512177982
12.52,11.067221209383629
12.53,11.06629359008522
12.54,11.065316564266118
12.55,11.064292041909688
12.56,11.063221932999296
12.57,11.062108147518304
12.58,11.060952595450082
12.59,11.05975718677799
12.6,11.058523831485395
12.61,11.057254439555663
12.62,11.055950920972162
12.63,11.05461518571825
12.64,11.053249143777297
12.65,11.051854705132666
12.66,11.050433779767724
12.67,11.04898827766583
12.68,11.047520108810357
12.69,11.046031183184663
12.7,11.044523410772122
12.71,11.04299870155609
12.72,11.041458965519936
12.73,11.039906112647026
12.74,11.038342052920724
12.75,11.036768696324394
12.76,11.0351879528414
12.77,11.033601732455113
12.78,11.032011945148891
12.79,11.030420500906102
12.8,11.028829309710112
12.81,11.027240281544284
12.82,11.025655326391984
12.83,11.024076354236575
12.84,11.022505275061429
12.85,11.0209439988499
12.86,11.019394435585363
12.87,11.01785849525118
12.88,11.016338087830713
12.89,11.014835123307329
12.9,11.013351511664396
12.91,11.011889162885272
12.92,11.01044998695333
12.93,11.00903589385193
12.94,11.00764879356444
12.95,11.00629059607422
12.96,11.004963211364638
12.97,11.00366854941906
12.98,11.00240852022085
12.99,11.001185033753377
13.0,11.0
13.01,10.998854925317112
