wind_speed,Fuhrländer LLC WTU2.0-93
3.68,27.41752889514675
3.69,28.230274388996687
3.7,29.056083009484222
3.71,29.894973971224097
3.72,30.746966488831223
3.73,31.612079776920258
3.74,32.49033305010614
3.75,33.38174552300358
3.76,34.28633641022739
3.77,35.20412492639241
3.78,36.135130286113416
3.79,37.07937170400525
3.8,38.03686839468261
3.81,39.00763957276045
3.82,39.99170445285341
3.83,40.98908224957645
3.84,41.99979217754422
3.85,43.02385345137163
3.86,44.06128528567341
3.87,45.11210689506444
3.88,46.17633749415944
3.89,47.2539962975733
3.9,48.3451025199207
3.91,49.44967537581657
3.92,50.56773407987562
3.93,51.699297846712696
3.94,52.844385890942576
3.95,54.003017427180126
3.96,55.17521167004004
3.97,56.360987834137205
3.98,57.56036513408636
3.99,58.7733627845024
4.0,60.0
4.01,61.24028615478327
4.02,62.49419126141327
4.03,63.76167549204042
4.04,65.04269901881482
4.05,66.33722201388686
4.06,67.64520464940681
4.07,68.96660709752514
4.08,70.30138953039189
4.09,71.64951212015751
4.1,73.01093503897229
4.11,74.38561845898666
4.12,75.77352255235063
4.13,77.17460749121472
4.14,78.58883344772913
4.15,80.01616059404438
4.16,81.45654910231046
4.17,82.90995914467781
4.18,84.37635089329677
4.19,85.85568452031774
4.2,87.34792019789077
4.21,88.85301809816629
4.22,90.37093839329462
4.23,91.9016412554262
4.24,93.44508685671096
4.25,95.00123536929952
4.26,96.57004696534202
4.27,98.15148181698888
4.28,99.74550009639051
4.29,101.35206197569688
4.3,102.97112762705848
4.31,104.6026572226256
4.32,106.24661093454873
4.33,107.90294893497784
4.34,109.57163139606337
4.35,111.2526184899556
4.36,112.94587038880508
4.37,114.65134726476175
4.38,116.36900928997608
4.39,118.09881663659831
4.4,119.840729476779
4.41,121.59470798266808
4.42,123.360712326416
4.43,125.13870268017314
4.44,126.92863921608986
4.45,128.7304821063162
4.46,130.54419152300264
4.47,132.36972763829942
4.48,134.20705062435707
4.49,136.05612065332556
4.5,137.91689789735528
4.51,139.78934252859662
4.52,141.6734147191999
4.53,143.56907464131552
4.54,145.47628246709343
4.55,147.39499836868418
4.56,149.32518251823808
4.57,151.26679508790548
4.58,153.2197962498365
4.59,155.18414617618149
4.6,157.15980503909083
4.61,159.14673301071497
4.62,161.14489026320385
4.63,163.15423696870792
4.64,165.17473329937758
4.65,167.20633942736328
4.66,169.2490155248149
4.67,171.30272176388291
4.68,173.36741831671782
4.69,175.44306535546983
4.7,177.52962305228908
4.71,179.62705157932595
4.72,181.73531110873077
4.73,183.85436181265408
4.74,185.98416386324573
4.75,188.1246774326563
4.76,190.275862693036
4.77,192.4376798165352
4.78,194.6100889753044
4.79,196.79305034149348
4.8,198.9865240872529
4.81,201.19047038473303
4.82,203.4048494060844
4.83,205.6296213234569
4.84,207.86474630900088
4.85,210.1101845348668
4.86,212.3658961732052
4.87,214.63184139616584
4.88,216.9079803758993
4.89,219.1942732845559
4.9,221.49068029428608
4.91,223.7971615772398
4.92,226.1136773055676
4.93,228.44018765141965
4.94,230.7766527869466
4.95,233.12303288429823
4.96,235.4792881156252
4.97,237.84537865307763
4.98,240.22126466880613
4.99,242.60690633496057
5.0,245.0022638236915
5.01,247.4072973071491
5.02,249.82196695748385
5.03,252.2462329468461
5.04,254.68005544738585
5.05,257.1233946312535
5.06,259.57621067059955
5.07,262.0384637375744
5.08,264.51011400432776
5.09,266.9911216430104
5.1,269.48144682577254
5.11,271.9810497247646
5.12,274.48989051213664
5.13,277.00792936003904
5.14,279.5351264406221
5.15,282.0714419260364
5.16,284.61683598843183
5.17,287.17126879995885
5.18,289.73470053276776
5.19,292.30709135900906
5.2,294.8884014508327
5.21,297.47859098038924
5.22,300.07762011982885
5.23,302.6854490413021
5.24,305.30203791695885
5.25,307.92734691894964
5.26,310.5613362194248
5.27,313.20396599053464
5.28,315.8551964044295
5.29,318.5149876332595
5.3,321.183299849175
5.31,323.8600932243264
5.32,326.54532793086423
5.33,329.23896414093826
5.34,331.94096202669897
5.35,334.65128176029685
5.36,337.36988351388226
5.37,340.0967274596052
5.38,342.831773769616
5.39,345.5749826160652
5.4,348.3263141711032
5.41,351.0857286068798
5.42,353.85318609554565
5.43,356.6286468092509
5.44,359.41207092014633
5.45,362.20341860038144
5.46,365.0026500221071
5.47,367.80972535747344
5.48,370.6246047786309
5.49,373.4472484577296
5.5,376.27761656692
5.51,379.1156692783521
5.52,381.96136676417655
5.53,384.8146691965437
5.54,387.6755367476035
5.55,390.5439295895064
5.56,393.4198078944028
5.57,396.30313183444304
5.58,399.1938615817772
5.59,402.09195730855566
5.6,404.99737918692887
5.61,407.9100873890471
5.62,410.8300420870604
5.63,413.7572034531194
5.64,416.69153165937416
5.65,419.6329868779753
5.66,422.58152928107273
5.67,425.5371190408169
5.68,428.4997163293581
5.69,431.4692813188471
5.7,434.4457741814334
5.71,437.4291550892677
5.72,440.41938421450016
5.73,443.4164217292817
5.74,446.4202278057618
5.75,449.430762616091
5.76,452.4479863324199
5.77,455.4718591268984
5.78,458.5023411716775
5.79,461.5393926389065
5.8,464.5829737007365
5.81,467.6330445293173
5.82,470.6895652967997
5.83,473.7524961753334
5.84,476.82179733706926
5.85,479.8974289541572
5.86,482.979351198748
5.87,486.06752424299134
5.88,489.1619082590378
5.89,492.2624634190378
5.9,495.3691498951418
5.91,498.4819278594994
5.92,501.6007574842615
5.93,504.7255989415783
5.94,507.8564124036004
5.95,510.9931580424773
5.96,514.1357960303599
5.97,517.2842865393983
5.98,520.4385897417433
5.99,523.5986658095442
6.0,526.7644749149521
6.01,529.935977230117
6.02,533.1131329271893
6.03,536.2959021783197
6.04,539.4842451556576
6.05,542.6781220313541
6.06,545.877492977559
6.07,549.0823181664232
6.08,552.2925577700962
6.09,555.5081719607288
6.1,558.7291209104711
6.11,561.9553647914738
6.12,565.1868637758868
6.13,568.4235780358606
6.14,571.6654677435452
6.15,574.9124930710913
6.16,578.164614190649
6.17,581.4217912743687
6.18,584.6839844944004
6.19,587.951154022895
6.2,591.2232600320021
6.21,594.5002626938726
6.22,597.7821221806564
6.23,601.0687986645044
6.24,604.3602523175659
6.25,607.6564433119919
6.26,610.9573318199326
6.27,614.2628780135383
6.28,617.5730420649594
6.29,620.8877841463459
6.3,624.2070644298483
6.31,627.5308430876167
6.32,630.8590802918022
6.33,634.1917362145541
6.34,637.528771028023
6.35,640.8701449043593
6.36,644.2158180157138
6.37,647.5657505342357
6.38,650.9199026320761
6.39,654.278234481385
6.4,657.6407062543132
6.41,661.0072781230102
6.42,664.3779102596269
6.43,667.7525628363132
6.44,671.1311960252201
6.45,674.5137699984972
6.46,677.9002449282949
6.47,681.2905809867636
6.48,684.6847383460541
6.49,688.0826771783157
6.5,691.4843576556993
6.51,694.8897399503555
6.52,698.2987842344342
6.53,701.7114506800857
6.54,705.12769945946
6.55,708.547490744708
6.56,711.9707847079799
6.57,715.3975415214261
6.58,718.8277213571962
6.59,722.2612843874409
6.6,725.6981907843109
6.61,729.1384007199565
6.62,732.581874366527
6.63,736.0285718961737
6.64,739.4784534810465
6.65,742.9314792932961
6.66,746.3876095050723
6.67,749.8468042885254
6.68,753.3090238158061
6.69,756.7742282590647
6.7,760.2423777904509
6.71,763.7134325821155
6.72,767.187352806209
6.73,770.6640986348813
6.74,774.1436302402828
6.75,777.6259077945638
6.76,781.1108914698747
6.77,784.5985414383654
6.78,788.088817872187
6.79,791.5816809434892
6.8,795.0770908244225
6.81,798.575007687137
6.82,802.0753917037833
6.83,805.5782030465112
6.84,809.0834018874718
6.85,812.5909483988147
6.86,816.1008027526908
6.87,819.6129251212499
6.88,823.1272756766422
6.89,826.6438145910183
6.9,830.162502036529
6.91,833.6832981853236
6.92,837.2061632095531
6.93,840.7310572813673
6.94,844.2579405729174
6.95,847.7867732563526
6.96,851.3175155038238
6.97,854.850127487481
6.98,858.3845693794751
6.99,861.9208013519559
7.0,865.4587835770736
7.01,868.9984762269787
7.02,872.5398394738216
7.03,876.0828334897529
7.04,879.6274184469222
7.05,883.17355451748
7.06,886.7212018735768
7.07,890.2703206873632
7.08,893.8208711309887
7.09,897.3728133766042
7.1,900.9261075963597
7.11,904.480713962406
7.12,908.0365926468928
7.13,911.5937038219706
7.14,915.1520076597898
7.15,918.7114643325008
7.16,922.2720340122536
7.17,925.8336768711988
7.18,929.3963530814866
7.19,932.9600228152672
7.2,936.5246462446908
7.21,940.090183541908
7.22,943.6565948790692
7.23,947.2238404283244
7.24,950.7918803618236
7.25,954.3606748517178
7.26,957.9301840701568
7.27,961.5003681892916
7.28,965.0711873812716
7.29,968.6426018182476
7.3,972.21457167237
7.31,975.7870571157886
7.32,979.3600183206544
7.33,982.9334154591168
7.34,986.507208703327
7.35,990.0813582254348
7.36,993.6558241975908
7.37,997.230566791945
7.38,1000.8055461806478
7.39,1004.3807225358491
7.4,1007.9560560297008
7.41,1011.5315068343511
7.42,1015.1070351219514
7.43,1018.682601064652
7.44,1022.2581648346032
7.45,1025.8336866039551
7.46,1029.4091265448576
7.47,1032.984444829462
7.48,1036.559601629918
7.49,1040.1345571183756
7.5,1043.709271466986
7.51,1047.2837048478984
7.52,1050.8578174332638
7.53,1054.431569395233
7.54,1058.004920905955
7.55,1061.5778321375813
7.56,1065.150263262261
7.57,1068.7221744521462
7.58,1072.2935258793852
7.59,1075.8642777161294
7.6,1079.4343901345287
7.61,1083.0038233067344
7.62,1086.5725374048952
7.63,1090.1404926011626
7.64,1093.7076490676864
7.65,1097.2739669766172
7.66,1100.8394065001048
7.67,1104.4039278103005
7.68,1107.9674910793533
7.69,1111.5300564794145
7.7,1115.0915841826334
7.71,1118.6520343611614
7.72,1122.2113671871484
7.73,1125.7695428327447
7.74,1129.3265214701005
7.75,1132.882263271366
7.76,1136.4367284086916
7.77,1139.989877054228
7.78,1143.541669380125
7.79,1147.0920655585328
7.8,1150.6410257616026
7.81,1154.1885101614832
7.82,1157.7344789303268
7.83,1161.2788922402822
7.84,1164.8217102635003
7.85,1168.362893172131
7.86,1171.902401138325
7.87,1175.4401943342327
7.88,1178.976232932004
7.89,1182.5104771037893
7.9,1186.0428870217395
7.91,1189.573422858004
7.92,1193.1020447847334
7.93,1196.6287129740783
7.94,1200.153387598189
7.95,1203.6760288292155
7.96,1207.1965968393083
7.97,1210.7150518006174
7.98,1214.2313538852936
7.99,1217.745463265487
8.0,1221.2573401133477
8.01,1224.766944601026
8.02,1228.274236900672
8.03,1231.7791771844368
8.04,1235.2817256244705
8.05,1238.7818423929232
8.06,1242.2794876619448
8.07,1245.7746216036858
8.08,1249.267204390297
8.09,1252.7571961939282
8.1,1256.2445571867302
8.11,1259.7292475408522
8.12,1263.2112274284457
8.13,1266.6904570216616
8.14,1270.166896492648
8.15,1273.6405060135562
8.16,1277.1112457565375
8.17,1280.579075893741
8.18,1284.0439565973174
8.19,1287.5058480394168
8.2,1290.9647103921902
8.21,1294.4205038277876
8.22,1297.8731885183583
8.23,1301.322724636054
8.24,1304.769072353024
8.25,1308.212191841419
8.26,1311.6520432733896
8.27,1315.088586821086
8.28,1318.521782656658
8.29,1321.951590952256
8.3,1325.3779718800315
8.31,1328.8008856121332
8.32,1332.220292320712
8.33,1335.6361521779186
8.34,1339.0484253559027
8.35,1342.4570720268146
8.36,1345.8620523628051
8.37,1349.263326536024
8.38,1352.6608547186229
8.39,1356.0545970827504
8.4,1359.4445138005572
8.41,1362.830565044194
8.42,1366.2127109858109
8.43,1369.5909117975584
8.44,1372.9651276515865
8.45,1376.335318720046
8.46,1379.7014451750872
8.47,1383.06346718886
8.48,1386.4213449335143
8.49,1389.775038581201
8.5,1393.12450830407
8.51,1396.4697142742723
8.52,1399.8106166639575
8.53,1403.1471756452768
8.54,1406.4793513903796
8.55,1409.807104071417
8.56,1413.1303938605383
8.57,1416.4491809298947
8.58,1419.7634254516356
8.59,1423.073087597912
8.6,1426.3781275408744
8.61,1429.6785054526722
8.62,1432.9741815054565
8.63,1436.265115871378
8.64,1439.5512687225855
8.65,1442.8326002312303
8.66,1446.1090705694623
8.67,1449.3806399094326
8.68,1452.6472684232906
8.69,1455.9089162831874
8.7,1459.165543661272
8.71,1462.4171107296968
8.72,1465.6635776606104
8.73,1468.9049046261634
8.74,1472.1410517985064
8.75,1475.3719793497892
8.76,1478.5976474521628
8.77,1481.8180162777774
8.78,1485.0330459987829
8.79,1488.2426967873296
8.8,1491.4469288155688
8.81,1494.6457022556492
8.82,1497.8389772797218
8.83,1501.0267140599374
8.84,1504.208872768446
8.85,1507.3854135773972
8.86,1510.5562966589428
8.87,1513.7214821852317
8.88,1516.880930328415
8.89,1520.0346012606426
8.9,1523.182455154065
8.91,1526.3244521808324
8.92,1529.460552513095
8.93,1532.590716323003
8.94,1535.7149037827076
8.95,1538.833075064358
8.96,1541.9451903401057
8.97,1545.0512097820997
8.98,1548.1510935624904
8.99,1551.2448018534292
9.0,1554.3322948270654
9.01,1557.4135326555495
9.02,1560.488475511033
9.03,1563.557083565664
9.04,1566.6193169915944
9.05,1569.6751359609748
9.06,1572.724500645954
9.07,1575.7673712186834
9.08,1578.8037078513123
9.09,1581.8334707159925
9.1,1584.8566199848733
9.11,1587.873115830105
9.12,1590.8829184238384
9.13,1593.8859879382237
9.14,1596.8822845454106
9.15,1599.87176841755
9.16,1602.8543997267916
9.17,1605.8301386452868
9.18,1608.7989453451846
9.19,1611.7607799986365
9.2,1614.7156027777914
9.21,1617.6633738548016
9.22,1620.604053401816
9.23,1623.5376015909844
9.24,1626.4639785944582
9.25,1629.3831445843875
9.26,1632.2950597329225
9.27,1635.1996842122132
9.28,1638.09697819441
9.29,1640.986901851664
9.3,1643.8694153561246
9.31,1646.744478879942
9.32,1649.6120525952674
9.33,1652.4720966742502
9.34,1655.3245712890412
9.35,1658.1694366117908
9.36,1661.0066528146483
9.37,1663.8361800697658
9.38,1666.6579785492927
9.39,1669.4720084253786
9.4,1672.2782298701743
9.41,1675.0766030558302
9.42,1677.8670881544967
9.43,1680.6496453383245
9.44,1683.424234779463
9.45,1686.1908166500627
9.46,1688.9493511222745
9.47,1691.6997983682484
9.48,1694.4421185601343
9.49,1697.176271870083
9.5,1699.9022184702444
9.51,1702.6199185327691
9.52,1705.3293322298075
9.53,1708.03041973351
9.54,1710.7231412160263
9.55,1713.4074568495073
9.56,1716.0833268061026
9.57,1718.7507112579633
9.58,1721.4095703772396
9.59,1724.0598643360809
9.6,1726.7015533066387
9.61,1729.334597461062
9.62,1731.9589569715029
9.63,1734.5745920101103
9.64,1737.1814627490348
9.65,1739.779529360427
9.66,1742.3687520164365
9.67,1744.9490908892146
9.68,1747.520506150911
9.69,1750.0829579736755
9.7,1752.6364065296598
9.71,1755.1808119910131
9.72,1757.716134529886
9.73,1760.2423343184291
9.74,1762.7593715287917
9.75,1765.2672063331254
9.76,1767.7657989035797
9.77,1770.255109412305
9.78,1772.7350980314518
9.79,1775.2057249331704
9.8,1777.6669502896116
9.81,1780.1187342729247
9.82,1782.56103705526
9.83,1784.9938188087688
9.84,1787.4170397056005
9.85,1789.830659917906
9.86,1792.2346396178348
9.87,1794.628938977538
9.88,1797.013518169167
9.89,1799.388337364869
9.9,1801.7533567367968
9.91,1804.1085364571
9.92,1806.4538366979289
9.93,1808.789217631433
9.94,1811.114639429764
9.95,1813.430062265072
9.96,1815.7354463095064
9.97,1818.030751735218
9.98,1820.3159387143571
9.99,1822.5909674190736
10.0,1824.855798021519
10.01,1827.1103906938424
10.02,1829.3547056081943
10.03,1831.5887029367252
10.04,1833.8123428515855
10.05,1836.0255855249263
10.06,1838.2283911288964
10.07,1840.4207198356469
10.08,1842.6025318173276
10.09,1844.773787246089
10.1,1846.9344462940812
10.11,1849.084469133456
10.12,1851.2238159363612
10.13,1853.3524468749497
10.14,1855.47032212137
10.15,1857.5774018477728
10.16,1859.6736462263088
10.17,1861.759015429128
10.18,1863.8334696283805
10.19,1865.8969689962169
10.2,1867.949473704788
10.21,1869.990943926243
10.22,1872.0213398327328
10.23,1874.040621596408
10.24,1876.0487493894184
10.25,1878.045683383914
10.26,1880.0313837520464
10.27,1882.0058106659644
10.28,1883.9689242978195
10.29,1885.9206848197612
10.3,1887.861052403941
10.31,1889.7899872225075
10.32,1891.7074494476117
10.33,1893.613399251404
10.34,1895.507796806035
10.35,1897.3906022836543
10.36,1899.261775856413
10.37,1901.1212776964603
10.38,1902.9690679759487
10.39,1904.805106867026
10.4,1906.629354541844
10.41,1908.441771172552
10.42,1910.242316931301
10.43,1912.0309519902407
10.44,1913.807636521523
10.45,1915.5723306972964
10.46,1917.324994689712
10.47,1919.06558867092
10.48,1920.7940728130704
10.49,1922.5104072883137
10.5,1924.2145522688
10.51,1925.9064679266808
10.52,1927.5861144341047
10.53,1929.2534519632227
10.54,1930.9084406861857
10.55,1932.5510407751435
10.56,1934.181212402246
10.57,1935.798915739644
10.58,1937.404110959488
10.59,1938.9967582339275
10.6,1940.5768177351133
10.61,1942.144249635196
10.62,1943.6990141063256
10.63,1945.2410713206525
10.64,1946.770381450327
10.65,1948.286904667499
10.66,1949.7906011443188
10.67,1951.281431052938
10.68,1952.759354565505
10.69,1954.2243318541716
10.7,1955.6763230910867
10.71,1957.1152884484025
10.72,1958.5411880982676
10.73,1959.953982212833
10.74,1961.3536309642489
10.75,1962.740094524666
10.76,1964.1133330662335
10.77,1965.4733067611037
10.78,1966.8199757814243
10.79,1968.1533002993476
10.8,1969.4732404870235
10.81,1970.779756516602
10.82,1972.0728085602327
10.83,1973.3523567900677
10.84,1974.618361378256
10.85,1975.870782496948
10.86,1977.1095803182936
10.87,1978.3347150144448
10.88,1979.54614675755
10.89,1980.743835719761
10.9,1981.927742073227
10.91,1983.0978259900985
10.92,1984.254047642526
10.93,1985.39636720266
10.94,1986.524744842651
10.95,1987.639140734648
10.96,1988.7395150508028
10.97,1989.825827963265
10.98,1990.8980396441848
10.99,1991.9561102657133
11.0,1993.0
11.01,1994.0296940821445
11.02,1995.045277999041
11.03,1996.0468623005345
11.04,1997.0345575364684
11.05,1998.008474256687
11.06,1998.968723011033
11.07,1999.915414349352
11.08,2000.8486588214869
11.09,2001.7685669772816
11.1,2002.6752493665804
11.11,2003.568816539227
11.12,2004.4493790450651
11.13,2005.3170474339397
11.14,2006.1719322556928
11.15,2007.0141440601692
11.16,2007.8437933972136
11.17,2008.6609908166693
11.18,2009.46584686838
11.19,2010.2584721021897
11.2,2011.0389770679424
11.21,2011.8074723154823
11.22,2012.5640683946528
11.23,2013.3088758552976
11.24,2014.042005247262
11.25,2014.7635671203884
11.26,2015.473672024521
11.27,2016.1724305095045
11.28,2016.8599531251816
11.29,2017.5363504213976
11.3,2018.201732947995
11.31,2018.8562112548184
11.32,2019.4998958917124
11.33,2020.13289740852
11.34,2020.7553263550844
11.35,2021.3672932812512
11.36,2021.968908736864
11.37,2022.560283271765
11.38,2023.1415274358003
11.39,2023.7127517788128
11.4,2024.2740668506465
11.41,2024.8255832011448
11.42,2025.367411380152
11.43,2025.8996619375123
11.44,2026.4224454230696
11.45,2026.9358723866676
11.46,2027.4400533781504
11.47,2027.9350989473608
11.48,2028.4211196441447
11.49,2028.8982260183443
11.5,2029.3665286198045
11.51,2029.8261379983685
11.52,2030.2771647038808
11.53,2030.719719286185
11.54,2031.1539122951256
11.55,2031.579854280545
11.56,2031.9976557922887
11.57,2032.4074273802
11.58,2032.809279594123
11.59,2033.2033229839003
11.6,2033.5896680993783
11.61,2033.968425490399
11.62,2034.3397057068069
11.63,2034.7036192984456
11.64,2035.06027681516
11.65,2035.4097888067924
11.66,2035.7522658231885
11.67,2036.0878184141905
11.68,2036.416557129643
11.69,2036.7385925193903
11.7,2037.054035133276
11.71,2037.3629955211445
11.72,2037.665584232839
11.73,2037.9619118182036
11.74,2038.252088827082
11.75,2038.5362258093185
11.76,2038.8144333147568
11.77,2039.0868218932403
11.78,2039.353502094615
11.79,2039.614584468722
11.8,2039.8701795654076
11.81,2040.1203979345132
11.82,2040.3653501258848
11.83,2040.6051466893657
11.84,2040.8398981748
11.85,2041.0697151320312
11.86,2041.2947081109032
11.87,2041.51498766126
11.88,2041.7306643329457
11.89,2041.941848675804
11.9,2042.1486512396789
11.91,2042.3511825744145
11.92,2042.5495532298544
11.93,2042.7438737558423
11.94,2042.9342547022225
11.95,2043.1208066188392
11.96,2043.303640055536
11.97,2043.482865562156
11.98,2043.6585936885444
11.99,2043.830934984545
12.0,2044.0
12.01,2044.1658859420625
12.02,2044.328636647111
12.03,2044.4882826088296
12.04,2044.6448543209067
12.05,2044.7983822770268
12.06,2044.948896970876
12.07,2045.09642889614
12.08,2045.2410085465065
12.09,2045.3826664156584
12.1,2045.5214329972844
12.11,2045.6573387850688
12.12,2045.7904142726984
12.13,2045.920689953858
12.14,2046.0481963222348
12.15,2046.1729638715144
12.16,2046.295023095383
12.17,2046.4144044875256
12.18,2046.5311385416285
12.19,2046.6452557513785
12.2,2046.75678661046
12.21,2046.86576161256
12.22,2046.9722112513643
12.23,2047.0761660205587
12.24,2047.177656413829
12.25,2047.276712924861
12.26,2047.373366047342
12.27,2047.467646274956
12.28,2047.5595841013896
12.29,2047.6492100203293
12.3,2047.736554525461
12.31,2047.8216481104696
12.32,2047.9045212690423
12.33,2047.9852044948643
12.34,2048.063728281621
12.35,2048.140123123
12.36,2048.2144195126857
12.37,2048.2866479443646
12.38,2048.356838911723
12.39,2048.4250229084464
12.4,2048.4912304282207
