wind_speed,Enercon E-82 E4 3.000 
2.44,8.069144625683363
2.45,8.307100800251735
2.46,8.547443482055014
2.47,8.790170149031777
2.48,9.03527827912056
2.49,9.282765350259934
2.5,9.532628840388432
2.51,9.784866227444624
2.52,10.039474989367063
2.53,10.29645260409429
2.54,10.555796549564878
2.55,10.817504303717362
2.56,11.081573344490312
2.57,11.348001149822268
2.58,11.616785197651796
2.59,11.887922965917433
2.6,12.161411932557758
2.61,12.437249575511292
2.62,12.715433372716626
2.63,12.99596080211228
2.64,13.278829341636833
2.65,13.564036469228816
2.66,13.851579662826811
2.67,14.141456400369336
2.68,14.43366415979499
2.69,14.72820041904228
2.7,15.025062656049794
2.71,15.324248348756058
2.72,15.625754975099657
2.73,15.929580013019116
2.74,16.235720940453017
2.75,16.544175235339882
2.76,16.854940375618277
2.77,17.168013839226774
2.78,17.483393104103904
2.79,17.801075648188238
2.8,18.121058949418316
2.81,18.4433404857327
2.82,18.76791773506992
2.83,19.094788175368585
2.84,19.42394928456719
2.85,19.755398540604325
2.86,20.089133421418524
2.87,20.425151404948355
2.88,20.763449969132356
2.89,21.1040265919091
2.9,21.44687875121712
2.91,21.792003924995
2.92,22.13939959118125
2.93,22.48906322771447
2.94,22.84099231253317
2.95,23.195184323575948
2.96,23.55163673878132
2.97,23.910347036087867
2.98,24.27131269343412
2.99,24.63453118875865
3.0,25.0
3.01,25.36772612715817
3.02,25.737754658478963
3.03,26.11014020426959
3.04,26.4849373748373
3.05,26.86220078048929
3.06,27.24198503153283
3.07,27.624344738275127
3.08,28.00933451102344
3.09,28.397008960084957
3.1,28.787422695766946
3.11,29.180630328376605
3.12,29.5766864682212
3.13,29.97564572560794
3.14,30.377562710844074
3.15,30.78249203423681
3.16,31.19048830609341
3.17,31.601606136721053
3.18,32.015900136427035
3.19,32.43342491551853
3.2,32.854235084302815
3.21,33.27838525308707
3.22,33.70593003217859
3.23,34.13692403188454
3.24,34.571421862512224
3.25,35.0094781343688
3.26,35.45114745776153
3.27,35.89648444299767
3.28,36.3455437003844
3.29,36.79837984022901
3.3,37.25504747283866
3.31,37.71560120852066
3.32,38.18009565758218
3.33,38.648585430330485
3.34,39.12112513707277
3.35,39.597769388116326
3.36,40.07857279376832
3.37,40.563589964336025
3.38,41.05287551012664
3.39,41.54648404144744
3.4,42.044470168605606
3.41,42.54688850190841
3.42,43.05379365166306
3.43,43.56524022817681
3.44,44.081282841756845
3.45,44.60197610271047
3.46,45.12737462134481
3.47,45.65753300796722
3.48,46.192505872884816
3.49,46.73234782640492
3.5,47.2771134788347
3.51,47.82685744048142
3.52,48.38163432165232
3.53,48.941498732654594
3.54,49.50650528379551
3.55,50.07670858538225
3.56,50.65216324772211
3.57,51.23292388112228
3.58,51.81904509589001
3.59,52.4105815023325
3.6,53.00758771075703
3.61,53.610118331470765
3.62,54.218227974781
3.63,54.83197125099493
3.64,55.45140277041982
3.65,56.07657714336284
3.66,56.70754898013129
3.67,57.34437289103235
3.68,57.98710348637329
3.69,58.63579537646129
3.7,59.29050317160364
3.71,59.95128148210752
3.72,60.61818491828021
3.73,61.2912680904289
3.74,61.97058560886087
3.75,62.65619208388327
3.76,63.34814212580338
3.77,64.04649034492847
3.78,64.7512913515657
3.79,65.46259975602234
3.8,66.18047016860561
3.81,66.90495719962276
3.82,67.63611545938099
3.83,68.37399955818756
3.84,69.11866410634967
3.85,69.8701637141746
3.86,70.62855299196951
3.87,71.3938865500417
3.88,72.16621899869835
3.89,72.94560494824674
3.9,73.73209900899404
3.91,74.52575579124756
3.92,75.32662990531445
3.93,76.134775961502
3.94,76.9502485701174
3.95,77.77310234146792
3.96,78.60339188586073
3.97,79.44117181360315
3.98,80.28649673500232
3.99,81.13942126036557
4.0,82.0
4.01,82.8682764340436
4.02,83.7442495219568
4.03,84.62790709303086
4.04,85.51923697655667
4.05,86.41822700182556
4.06,87.32486499812856
4.07,88.23913879475693
4.08,89.16103622100168
4.09,90.09054510615395
4.1,91.02765327950496
4.11,91.9723485703458
4.12,92.92461880796752
4.13,93.88445182166134
4.14,94.8518354407184
4.15,95.82675749442988
4.16,96.80920581208674
4.17,97.79916822298028
4.18,98.79663255640152
4.19,99.80158664164176
4.2,100.81401830799192
4.21,101.83391538474324
4.22,102.86126570118688
4.23,103.896057086614
4.24,104.93827737031556
4.25,105.98791438158284
4.26,107.04495594970692
4.27,108.10938990397896
4.28,109.1812040736902
4.29,110.26038628813156
4.3,111.34692437659426
4.31,112.4408061683695
4.32,113.5420194927484
4.33,114.650552179022
4.34,115.7663920564814
4.35,116.8895269544179
4.36,118.01994470212264
4.37,119.15763312888656
4.38,120.30258006400094
4.39,121.45477333675684
4.4,122.61420077644556
4.41,123.780850212358
4.42,124.95470947378531
4.43,126.13576639001882
4.44,127.32400879034962
4.45,128.51942450406864
4.46,129.72200136046715
4.47,130.93172718883633
4.48,132.14858981846737
4.49,133.37257707865115
4.5,134.60367679867898
4.51,135.841876807842
4.52,137.08716493543122
4.53,138.33952901073806
4.54,139.5989568630533
4.55,140.86543632166823
4.56,142.13895521587398
4.57,143.41950137496184
4.58,144.70706262822264
4.59,146.0016268049477
4.6,147.30318173442805
4.61,148.61171524595508
4.62,149.9272151688196
4.63,151.24966933231286
4.64,152.579065565726
4.65,153.91539169835033
4.66,155.25863555947666
4.67,156.60878497839627
4.68,157.96582778440035
4.69,159.32975180678008
4.7,160.7005448748264
4.71,162.0781948178305
4.72,163.4626894650836
4.73,164.85401664587687
4.74,166.25216418950134
4.75,167.65711992524808
4.76,169.06887168240834
4.77,170.48740729027324
4.78,171.91271457813397
4.79,173.3447813752815
4.8,174.78359551100706
4.81,176.22914481460177
4.82,177.6814171153569
4.83,179.14040024256337
4.84,180.6060820255123
4.85,182.07845029349505
4.86,183.55749287580267
4.87,185.04319760172612
4.88,186.53555230055676
4.89,188.0345448015855
4.9,189.54016293410376
4.91,191.0523945274024
4.92,192.57122741077268
4.93,194.09664941350573
4.94,195.6286483648928
4.95,197.1672120942247
4.96,198.7123284307928
4.97,200.26398520388824
4.98,201.8221702428022
4.99,203.3868713768256
5.0,204.95807643524967
5.01,206.5357732473656
5.02,208.1199496424645
5.03,209.7105934498376
5.04,211.3076924987757
5.05,212.91123461857032
5.06,214.5212076385124
5.07,216.1375993878932
5.08,217.76039769600368
5.09,219.38959039213495
5.1,221.02516530557835
5.11,222.66711026562496
5.12,224.31541310156584
5.13,225.9700616426921
5.14,227.63104371829485
5.15,229.2983471576656
5.16,230.97195979009487
5.17,232.6518694448741
5.18,234.33806395129452
5.19,236.0305311386473
5.2,237.72925883622327
5.21,239.43423487331376
5.22,241.14544707920984
5.23,242.86288328320288
5.24,244.5865313145836
5.25,246.3163790026434
5.26,248.0524141766734
5.27,249.79462466596465
5.28,251.5429982998085
5.29,253.29752290749568
5.3,255.05818631831764
5.31,256.8249763615654
5.32,258.5978808665303
5.33,260.3768876625032
5.34,262.1619845787752
5.35,263.9531594446376
5.36,265.7504000893817
5.37,267.55369434229823
5.38,269.3630300326785
5.39,271.1783949898137
5.4,272.9997770429952
5.41,274.8271640215136
5.42,276.6605437546602
5.43,278.4999040717264
5.44,280.3452328020032
5.45,282.1965177747816
5.46,284.05374681935285
5.47,285.91690776500803
5.48,287.7859884410385
5.49,289.660976676735
5.5,291.5418603013889
5.51,293.4286271442912
5.52,295.3212650347333
5.53,297.21976180200625
5.54,299.1241052754009
5.55,301.03428328420864
5.56,302.95028365772043
5.57,304.8720942252278
5.58,306.7997028160213
5.59,308.73309725939254
5.6,310.6722653846324
5.61,312.6171950210323
5.62,314.56787399788294
5.63,316.5242901444757
5.64,318.4864312901017
5.65,320.45428526405226
5.66,322.4278398956181
5.67,324.40708301409063
5.68,326.3920024487608
5.69,328.3825860289202
5.7,330.3788215838594
5.71,332.3806969428697
5.72,334.3881999352424
5.73,336.40131839026867
5.74,338.4200401372393
5.75,340.4443530054457
5.76,342.47424482417887
5.77,344.50970342273
5.78,346.5507166303905
5.79,348.5972722764509
5.8,350.64935819020275
5.81,352.7069622009372
5.82,354.7700721379453
5.83,356.83867583051807
5.84,358.91276110794666
5.85,360.9923157995224
5.86,363.0773277345365
5.87,365.1677847422796
5.88,367.2636746520432
5.89,369.3649852931184
5.9,371.4717044947965
5.91,373.5838200863682
5.92,375.70131989712473
5.93,377.8241917563576
5.94,379.95242349335774
5.95,382.0860029374161
5.96,384.224917917824
5.97,386.3691562638725
5.98,388.518705804853
5.99,390.67355437005614
6.0,392.8336897887733
6.01,394.9990998902957
6.02,397.1697725039144
6.03,399.3456954589208
6.04,401.5268565846054
6.05,403.7132437102599
6.06,405.904844665175
6.07,408.1016472786424
6.08,410.3036393799527
6.09,412.5108087983972
6.1,414.7231433632672
6.11,416.9406309038538
6.12,419.16325924944783
6.13,421.3910162293407
6.14,423.6238896728234
6.15,425.8618674091873
6.16,428.1049372677232
6.17,430.3530870777224
6.18,432.6063046684761
6.19,434.86457786927554
6.2,437.1278945094115
6.21,439.3962424181752
6.22,441.669609424858
6.23,443.9479833587511
6.24,446.23135204914513
6.25,448.5197033253316
6.26,450.8130250166016
6.27,453.1113049522461
6.28,455.41453096155664
6.29,457.7226908738239
6.3,460.0357725183393
6.31,462.3537637243938
6.32,464.6766523212787
6.33,467.00442613828494
6.34,469.3370730047037
6.35,471.6745807498263
6.36,474.0169372029438
6.37,476.3641301933472
6.38,478.7161475503275
6.39,481.0729771031762
6.4,483.43460668118433
6.41,485.801024113643
6.42,488.1722172298431
6.43,490.548173859076
6.44,492.928881830633
6.45,495.314328973805
6.46,497.7045031178831
6.47,500.0993920921584
6.48,502.4989837259224
6.49,504.90326584846576
6.5,507.31222628907983
6.51,509.7258528770558
6.52,512.1441334416846
6.53,514.5670558122579
6.54,516.9946078180661
6.55,519.4267772884007
6.56,521.8635520525529
6.57,524.3049199398138
6.58,526.7508687794743
6.59,529.2013864008258
6.6,531.6564606331592
6.61,534.1160793057662
6.62,536.5802302479372
6.63,539.0489012889635
6.64,541.5220802581365
6.65,543.9997549847474
6.66,546.481913298087
6.67,548.9685430274463
6.68,551.459632002117
6.69,553.9551680513902
6.7,556.4551390045563
6.71,558.959532690907
6.72,561.4683369397334
6.73,563.9815395803266
6.74,566.499128441978
6.75,569.0210913539778
6.76,571.5474161456183
6.77,574.0780906461898
6.78,576.613102684984
6.79,579.1524400912916
6.8,581.6960906944039
6.81,584.244042323612
6.82,586.7962828082074
6.83,589.3527999774805
6.84,591.9135816607231
6.85,594.4786156872259
6.86,597.0478898862805
6.87,599.6213920871775
6.88,602.1991101192082
6.89,604.7810318116639
6.9,607.3671449938358
6.91,609.9574374950147
6.92,612.551897144492
6.93,615.1505117715586
6.94,617.7532692055061
6.95,620.360157275625
6.96,622.9711638112068
6.97,625.5862766415426
6.98,628.2054835959237
6.99,630.8287725036407
7.0,633.4561311939854
7.01,636.0875474962484
7.02,638.7230092397208
7.03,641.3625042536945
7.04,644.0060203674598
7.05,646.6535454103082
7.06,649.3050672115307
7.07,651.960573600419
7.08,654.6200524062632
7.09,657.2834914583551
7.1,659.9508785859856
7.11,662.6222016184463
7.12,665.2974483850278
7.13,667.9766067150214
7.14,670.659664437718
7.15,673.3466093824094
7.16,676.0374293783859
7.17,678.7321122549395
7.18,681.4306458413604
7.19,684.1330179669407
7.2,686.8392164609706
7.21,689.549229152742
7.22,692.2630438715455
7.23,694.9806484466727
7.24,697.7020307074142
7.25,700.4271784830615
7.26,703.1560796029055
7.27,705.8887218962377
7.28,708.625093192349
7.29,711.3651813205306
7.3,714.1089741100733
7.31,716.8564593902688
7.32,719.607624990408
7.33,722.3624587397817
7.34,725.1209484676815
7.35,727.8830820033982
7.36,730.6488471762232
7.37,733.4182318154474
7.38,736.1912237503622
7.39,738.9678108102582
7.4,741.7479808244277
7.41,744.5317216221605
7.42,747.3190210327482
7.43,750.1098668854821
7.44,752.9042470096534
7.45,755.702149234553
7.46,758.503561389472
7.47,761.3084713037018
7.48,764.1168668065334
7.49,766.9287357272577
7.5,769.7440658951663
7.51,772.5628451395496
7.52,775.3850612896996
7.53,778.2107021749075
7.54,781.0397556244634
7.55,783.872209467659
7.56,786.7080515337855
7.57,789.5472696521342
7.58,792.3898516519959
7.59,795.2357853626617
7.6,798.0850586134229
7.61,800.9376592335708
7.62,803.7935750523964
7.63,806.6527938991906
7.64,809.5153036032445
7.65,812.3810919938501
7.66,815.2501469002974
7.67,818.122456151878
7.68,820.9980075778831
7.69,823.876789007604
7.7,826.7587882703314
7.71,829.6439931953566
7.72,832.532391611971
7.73,835.4239713494655
7.74,838.3187202371308
7.75,841.2166261042591
7.76,844.1176767801404
7.77,847.0218600940666
7.78,849.9291638753288
7.79,852.8395759532176
7.8,855.7530841570245
7.81,858.6696763160405
7.82,861.5893402595573
7.83,864.5120638168653
7.84,867.4378348172555
7.85,870.3666410900196
7.86,873.2984704644489
7.87,876.2333107698339
7.88,879.171149835466
7.89,882.1119754906364
7.9,885.0557755646364
7.91,888.0025378867566
7.92,890.9522502862885
7.93,893.9049005925231
7.94,896.8604766347519
7.95,899.8189662422656
7.96,902.7803572443556
7.97,905.7446374703126
7.98,908.7117947494283
7.99,911.6818169109936
8.0,914.6546917842998
8.01,917.6304071986376
8.02,920.608950983298
8.03,923.590310967573
8.04,926.574474980753
8.05,929.56143085213
8.06,932.551166410994
8.07,935.5436694866368
8.08,938.5389279083493
8.09,941.5369295054228
8.1,944.537662107148
8.11,947.5411135428168
8.12,950.5472716417196
8.13,953.5561242331484
8.14,956.5676591463936
8.15,959.5818642107462
8.16,962.5987272554976
8.17,965.6182361099392
8.18,968.6403786033618
8.19,971.6651425650568
8.2,974.692515824315
8.21,977.7224862104282
8.22,980.7550415526867
8.23,983.7901696803822
8.24,986.8278584228052
8.25,989.8680956092472
8.26,992.910869069
8.27,995.9561666313537
8.28,999.0039761255996
8.29,1002.0542853810292
8.3,1005.1070822269344
8.31,1008.1623544926048
8.32,1011.220090007332
8.33,1014.2802766004075
8.34,1017.3429021011224
8.35,1020.4079543387676
8.36,1023.475421142634
8.37,1026.5452903420132
8.38,1029.617549766197
8.39,1032.6921872444748
8.4,1035.7691906061389
8.41,1038.84854768048
8.42,1041.9302462967896
8.43,1045.0142742843586
8.44,1048.1006194724782
8.45,1051.1892696904397
8.46,1054.280212767534
8.47,1057.3734365330524
8.48,1060.4689288162858
8.49,1063.566677446525
8.5,1066.666670253062
8.51,1069.7688950651875
8.52,1072.8733397121928
8.53,1075.9799920233686
8.54,1079.0888398280065
8.55,1082.1998709553975
8.56,1085.3130732348327
8.57,1088.4284344956031
8.58,1091.545942567
8.59,1094.6655852783144
8.6,1097.7873504588376
8.61,1100.9112259378603
8.62,1104.0371995446744
8.63,1107.165259108571
8.64,1110.2953924588403
8.65,1113.4275874247744
8.66,1116.5618318356635
8.67,1119.6981135207996
8.68,1122.8364203094734
8.69,1125.976740030976
8.7,1129.1190605145985
8.71,1132.2633695896332
8.72,1135.4096550853694
8.73,1138.5579048310992
8.74,1141.7081066561134
8.75,1144.8602483897032
8.76,1148.0143178611604
8.77,1151.1703028997752
8.78,1154.328191334839
8.79,1157.4879709956433
8.8,1160.6496297114795
8.81,1163.8131553116375
8.82,1166.9785356254092
8.83,1170.145758482086
8.84,1173.3148117109586
8.85,1176.485683141318
8.86,1179.6583606024558
8.87,1182.832831923663
8.88,1186.009084934231
8.89,1189.18710746345
8.9,1192.366887340612
8.91,1195.5484123950075
8.92,1198.7316704559285
8.93,1201.9166493526654
8.94,1205.1033369145096
8.95,1208.291720970752
8.96,1211.4817893506847
8.97,1214.6735298835972
8.98,1217.8669303987815
8.99,1221.0619787255291
9.0,1224.2586626931306
9.01,1227.4569701308774
9.02,1230.6568888680604
9.03,1233.8584067339705
9.04,1237.0615115578998
9.05,1240.266191169139
9.06,1243.4724333969789
9.07,1246.6802260707104
9.08,1249.889557019625
9.09,1253.100414073014
9.1,1256.3127850601684
9.11,1259.5266578103794
9.12,1262.742020152938
9.13,1265.958859917136
9.14,1269.1771649322632
9.15,1272.3969230276116
9.16,1275.618122032472
9.17,1278.840749776136
9.18,1282.0647940878944
9.19,1285.2902427970384
9.2,1288.517083732859
9.21,1291.745304724648
9.22,1294.9748936016958
9.23,1298.2058381932934
9.24,1301.4381263287323
9.25,1304.6717458373037
9.26,1307.9066845482985
9.27,1311.142930291008
9.28,1314.380470894723
9.29,1317.6192941887357
9.3,1320.8593880023363
9.31,1324.1007401648158
9.32,1327.3433385054657
9.33,1330.587170853577
9.34,1333.8322250384404
9.35,1337.0784888893486
9.36,1340.3259502355909
9.37,1343.5745969064596
9.38,1346.8244167312455
9.39,1350.0753975392397
9.4,1353.3275271597329
9.41,1356.5807934220163
9.42,1359.8351841553815
9.43,1363.0906871891198
9.44,1366.3472903525224
9.45,1369.6049814748794
9.46,1372.8637483854834
9.47,1376.1235789136242
9.48,1379.3844608885936
9.49,1382.6463821396824
9.5,1385.9093304961818
9.51,1389.1732937873835
9.52,1392.4382598425775
9.53,1395.7042164910565
9.54,1398.9711515621102
9.55,1402.2390528850308
9.56,1405.5079082891084
9.57,1408.7777056036348
9.58,1412.0484326579012
9.59,1415.3200772811983
9.6,1418.5926273028176
9.61,1421.8660705520497
9.62,1425.1403948581867
9.63,1428.4155880505195
9.64,1431.691637958338
9.65,1434.9685324109346
9.66,1438.2462592376
9.67,1441.5248062676255
9.68,1444.804161330302
9.69,1448.0843122549206
9.7,1451.3652468707728
9.71,1454.6469530071504
9.72,1457.9294184933424
9.73,1461.212631158642
9.74,1464.4965788323389
9.75,1467.781249343725
9.76,1471.0666305220911
9.77,1474.3527101967288
9.78,1477.6394761969295
9.79,1480.9269163519828
9.8,1484.215018491182
9.81,1487.5037704438164
9.82,1490.7931600391776
9.83,1494.0831751065573
9.84,1497.3738034752462
9.85,1500.6650329745353
9.86,1503.9568514337157
9.87,1507.249246682079
9.88,1510.5422065489172
9.89,1513.8357188635189
9.9,1517.1297714551772
9.91,1520.4243521531826
9.92,1523.7194487868264
9.93,1527.0150491853997
9.94,1530.311141178193
9.95,1533.607712594499
9.96,1536.9047512636075
9.97,1540.2022450148102
9.98,1543.500181677398
9.99,1546.7985490806614
10.0,1550.0973350538927
10.01,1553.3965274263824
10.02,1556.6961140274216
10.03,1559.996082686302
10.04,1563.2964212323138
10.05,1566.59711749475
10.06,1569.898159302899
10.07,1573.1995344860538
10.08,1576.501230873505
10.09,1579.8032362945437
10.1,1583.1055385784612
10.11,1586.4081255545489
10.12,1589.7109850520972
10.13,1593.0141049003985
10.14,1596.3174729287423
10.15,1599.6210769664203
10.16,1602.924904842724
10.17,1606.2289443869445
10.18,1609.5331834283725
10.19,1612.8376097962996
10.2,1616.142211320017
10.21,1619.446975828816
10.22,1622.7518911519865
10.23,1626.0569451188207
10.24,1629.3621255586097
10.25,1632.6674203006442
10.26,1635.9728171742158
10.27,1639.278304008615
10.28,1642.5838686331335
10.29,1645.8894988770624
10.3,1649.195182569693
10.31,1652.5009075403163
10.32,1655.8066616182225
10.33,1659.112432632704
10.34,1662.4182084130512
10.35,1665.723976788555
10.36,1669.029725588508
10.37,1672.3354426421995
10.38,1675.6411157789223
10.39,1678.9467328279663
10.4,1682.2522816186224
10.41,1685.5577499801832
10.42,1688.863125741939
10.43,1692.1683967331803
10.44,1695.4735507831997
10.45,1698.7785757212866
10.46,1702.0834593767345
10.47,1705.3881895788318
10.48,1708.6927541568712
10.49,1711.9971409401433
10.5,1715.3013377579396
10.51,1718.6053324395514
10.52,1721.909112814269
10.53,1725.2126667113844
10.54,1728.515981960188
10.55,1731.8190463899723
10.56,1735.121847830027
10.57,1738.4243741096438
10.58,1741.7266130581136
10.59,1745.0285525047277
10.6,1748.3301802787769
10.61,1751.6314842095528
10.62,1754.9324521263463
10.63,1758.2330718584494
10.64,1761.5333312351518
10.65,1764.833218085745
10.66,1768.1327202395207
10.67,1771.43182552577
10.68,1774.7305217737833
10.69,1778.0287968128523
10.7,1781.326638472268
10.71,1784.624034581322
10.72,1787.9209729693048
10.73,1791.2174414655078
10.74,1794.5134278992214
10.75,1797.8089200997383
10.76,1801.1039058963484
10.77,1804.398373118343
10.78,1807.6923095950135
10.79,1810.9857031556508
10.8,1814.2785416295471
10.81,1817.570812845992
10.82,1820.862504634277
10.83,1824.153604823693
10.84,1827.4441012435327
10.85,1830.7339817230852
10.86,1834.0232340916432
10.87,1837.311846178497
10.88,1840.5998058129385
10.89,1843.8871008242577
10.9,1847.1737190417464
10.91,1850.4596482946956
10.92,1853.7448764123965
10.93,1857.0293912241395
10.94,1860.313180559218
10.95,1863.59623224692
10.96,1866.8785341165396
10.97,1870.1600739973655
10.98,1873.4408397186903
10.99,1876.7208191098048
11.0,1880.0
11.01,1883.278368422618
11.02,1886.5559032272072
11.03,1889.832581467367
11.04,1893.108380196696
11.05,1896.3832764687927
11.06,1899.6572473372576
11.07,1902.9302698556896
11.08,1906.202321077687
11.09,1909.4733780568492
11.1,1912.743417846776
11.11,1916.012417501066
11.12,1919.2803540733184
11.13,1922.547204617133
11.14,1925.8129461861076
11.15,1929.0775558338423
11.16,1932.341010613936
11.17,1935.603287579988
11.18,1938.864363785597
11.19,1942.1242162843623
11.2,1945.382822129884
11.21,1948.6401583757608
11.22,1951.8962020755905
11.23,1955.1509302829731
11.24,1958.4043200515089
11.25,1961.6563484347955
11.26,1964.9069924864325
11.27,1968.1562292600192
11.28,1971.4040358091545
11.29,1974.6503891874377
11.3,1977.8952664484689
11.31,1981.138644645845
11.32,1984.3805008331672
11.33,1987.620812064033
11.34,1990.8595553920431
11.35,1994.0967078707963
11.36,1997.3322465538915
11.37,2000.566148494927
11.38,2003.798390747504
11.39,2007.0289503652184
11.4,2010.257804401673
11.41,2013.4849299104649
11.42,2016.710303945192
11.43,2019.933903559457
11.44,2023.155705806856
11.45,2026.3756877409896
11.46,2029.5938264154577
11.47,2032.8100988838569
11.48,2036.024482199788
11.49,2039.2369534168492
11.5,2042.4474895886412
11.51,2045.6560677687623
11.52,2048.862665010812
11.53,2052.067258368388
11.54,2055.2698248950915
11.55,2058.4703416445204
11.56,2061.668785670274
11.57,2064.865134025952
11.58,2068.0593637651523
11.59,2071.2514519414744
11.6,2074.44137560852
11.61,2077.629111819884
11.62,2080.8146376291684
11.63,2083.997930089972
11.64,2087.178966255893
11.65,2090.357723180531
11.66,2093.534177917486
11.67,2096.708307520356
11.68,2099.88008904274
11.69,2103.0494995382383
11.7,2106.216516060449
11.71,2109.381115662972
11.72,2112.543275399407
11.73,2115.702972323351
11.74,2118.860183488405
11.75,2122.0148859481674
11.76,2125.1670567562373
11.77,2128.316672966213
11.78,2131.4637116316967
11.79,2134.6081498062845
11.8,2137.7499645435773
11.81,2140.8891328971727
11.82,2144.025631920671
11.83,2147.1594386676707
11.84,2150.2905301917717
11.85,2153.418883546572
11.86,2156.544475785672
11.87,2159.6672839626704
11.88,2162.787285131166
11.89,2165.9044563447583
11.9,2169.018774657045
11.91,2172.130217121629
11.92,2175.238760792105
11.93,2178.344382722076
11.94,2181.447059965137
11.95,2184.5467695748907
11.96,2187.643488604935
11.97,2190.737194108869
11.98,2193.827863140292
11.99,2196.9154727528025
12.0,2200.0
12.01,2203.081432988601
12.02,2206.159804037791
12.03,2209.235156519871
12.04,2212.3075338071426
12.05,2215.376979271909
12.06,2218.443536286471
12.07,2221.507248223132
12.08,2224.568158454192
12.09,2227.6263103519555
12.1,2230.681747288721
12.11,2233.734512636793
12.12,2236.784649768474
12.13,2239.8322020560645
12.14,2242.877212871867
12.15,2245.9197255881827
12.16,2248.9597835773143
12.17,2251.997430211564
12.18,2255.032708863233
12.19,2258.065662904624
12.2,2261.0963357080386
12.21,2264.12477064578
12.22,2267.1510110901468
12.23,2270.1751004134444
12.24,2273.197081987973
12.25,2276.216999186035
12.26,2279.2348953799333
12.27,2282.2508139419683
12.28,2285.264798244443
12.29,2288.2768916596583
12.3,2291.287137559919
12.31,2294.295579317524
12.32,2297.302260304775
12.33,2300.307223893976
12.34,2303.3105134574284
12.35,2306.312172367433
12.36,2309.312243996294
12.37,2312.310771716312
12.38,2315.307798899789
12.39,2318.303368919026
12.4,2321.297525146327
12.41,2324.290310953993
12.42,2327.281769714325
12.43,2330.271944799627
12.44,2333.260879582199
12.45,2336.248617434344
12.46,2339.235201728364
12.47,2342.220675836561
12.48,2345.2050831312363
12.49,2348.188466984692
12.5,2351.1708707692305
12.51,2354.152337857154
12.52,2357.132911620764
12.53,2360.1126354323624
12.54,2363.091552664251
12.55,2366.0697066887333
12.56,2369.047140878109
12.57,2372.023898604681
12.58,2375.0000232407515
12.59,2377.975558158623
12.6,2380.9505467305967
12.61,2383.925032328973
12.62,2386.899058326057
12.63,2389.872668094149
12.64,2392.8459050055526
12.65,2395.8188124325666
12.66,2398.7914337474954
12.67,2401.7638123226398
12.68,2404.7359915303023
12.69,2407.7080147427846
12.7,2410.6799253323893
12.71,2413.651766671418
12.72,2416.623582132172
12.73,2419.5954150869547
12.74,2422.567308908067
12.75,2425.5393069678107
12.76,2428.5114526384887
