wind_speed,WinWinD WWD-1 D60
3.74,15.82380105657121
3.75,16.190765550676424
3.76,16.562533742721477
3.77,16.93913406357802
3.78,17.320594944117644
3.79,17.70694481521202
3.8,18.098212107732746
3.81,18.494425252551487
3.82,18.895612680539845
3.83,19.30180282256949
3.84,19.713024109512023
3.85,20.129304972239105
3.86,20.55067384162233
3.87,20.97715914853338
3.88,21.40878932384385
3.89,21.8455927984254
3.9,22.28759800314964
3.91,22.73483336888823
3.92,23.18732732651277
3.93,23.64510830689493
3.94,24.108204740906302
3.95,24.576645059418567
3.96,25.050457693303308
3.97,25.529671073432205
3.98,26.014313630676853
3.99,26.504413795908924
4.0,27.0
4.01,27.50109366280036
4.02,28.007688160074704
4.03,28.519769856566363
4.04,29.03732511701856
4.05,29.56034030617465
4.06,30.088801788777943
4.07,30.62269592957178
4.08,31.16200909329939
4.09,31.706727644704102
4.1,32.256837948529245
4.11,32.812326369518146
4.12,33.373179272414056
4.13,33.939383021960275
4.14,34.510923982900174
4.15,35.087788519977046
4.16,35.66996299793413
4.17,36.25743378151478
4.18,36.8501872354623
4.19,37.44820972452004
4.2,38.0514876134312
4.21,38.66000726693916
4.22,39.273755049787205
4.23,39.892717326718696
4.24,40.51688046247684
4.25,41.14623082180499
4.26,41.78075476944646
4.27,42.42043867014454
4.28,43.06526888864262
4.29,43.71523178968386
4.3,44.370313738011646
4.31,45.03050109836929
4.32,45.69578023550012
4.33,46.36613751414736
4.34,47.04155929905434
4.35,47.72203195496441
4.36,48.40754184662092
4.37,49.09807533876702
4.38,49.79361879614612
4.39,50.49415858350151
4.4,51.19968106557656
4.41,51.91017260711446
4.42,52.62561957285855
4.43,53.34600832755217
4.44,54.071325235938666
4.45,54.801556662761215
4.46,55.53668897276322
4.47,56.27670853068794
4.48,57.02160170127879
4.49,57.77135484927891
4.5,58.52595433943168
4.51,59.28538653648042
4.52,60.04963780516842
4.53,60.81869451023906
4.54,61.59254301643553
4.55,62.37116968850116
4.56,63.154560891179294
4.57,63.94270298921329
4.58,64.73558234734631
4.59,65.53318533032177
4.6,66.33549830288291
4.61,67.14250762977316
4.62,67.95419967573567
4.63,68.7705608055138
4.64,69.59157738385086
4.65,70.41723577549024
4.66,71.2475223451751
4.67,72.0824234576488
4.68,72.9219254776547
4.69,73.76601476993609
4.7,74.61467769923622
4.71,75.46790063029842
4.72,76.32566992786599
4.73,77.18797195668233
4.74,78.0547930814906
4.75,78.92611966703417
4.76,79.80193807805634
4.77,80.68223467930044
4.78,81.56699583550983
4.79,82.45620791142764
4.8,83.3498572717973
4.81,84.2479302813621
4.82,85.15041330486542
4.83,86.05729270705042
4.84,86.96855485266046
4.85,87.88418610643888
4.86,88.80417283312902
4.87,89.72850139747408
4.88,90.6571581642174
4.89,91.5901294981023
4.9,92.5274017638722
4.91,93.46896132627018
4.92,94.41479455003967
4.93,95.36488779992398
4.94,96.31922744066648
4.95,97.27779983701028
4.96,98.24059135369886
4.97,99.20758835547548
4.98,100.17877720708348
4.99,101.15414427326604
5.0,102.13367591876656
5.01,103.11735850832834
5.02,104.10517840669466
5.03,105.09712197860895
5.04,106.09317558881432
5.05,107.09332560205416
5.06,108.0975583830718
5.07,109.10586029661062
5.08,110.11821770741376
5.09,111.13461698022456
5.1,112.15504447978635
5.11,113.1794865708426
5.12,114.20792961813636
5.13,115.24035998641104
5.14,116.27676404040996
5.15,117.31712814487652
5.16,118.3614386645538
5.17,119.4096819641852
5.18,120.46184440851412
5.19,121.51791236228388
5.2,122.5778721902376
5.21,123.6417102571187
5.22,124.70941292767046
5.23,125.7809665666363
5.24,126.85635753875934
5.25,127.93557220878296
5.26,129.01859694145054
5.27,130.10541810150525
5.28,131.1960220536906
5.29,132.2903951627497
5.3,133.38852379342586
5.31,134.4903943104625
5.32,135.595993078603
5.33,136.7053064625904
5.34,137.81832082716812
5.35,138.93502253707953
5.36,140.055397957068
5.37,141.17943345187666
5.38,142.30711538624888
5.39,143.43843012492792
5.4,144.5733640326573
5.41,145.71190347418005
5.42,146.8540348142396
5.43,147.99974441757922
5.44,149.14901864894242
5.45,150.3018438730722
5.46,151.45820645471196
5.47,152.61809275860506
5.48,153.78148914949492
5.49,154.9483819921246
5.5,156.11875765123753
5.51,157.29260249157696
5.52,158.46990287788634
5.53,159.6506451749089
5.54,160.83481574738784
5.55,162.02240096006653
5.56,163.2133871776883
5.57,164.40776076499662
5.58,165.60550808673446
5.59,166.80661550764532
5.6,168.0110693924725
5.61,169.21885610595936
5.62,170.42996201284902
5.63,171.64437347788493
5.64,172.86207686581037
5.65,174.08305854136873
5.66,175.30730486930307
5.67,176.53480221435694
5.68,177.76553694127347
5.69,178.99949541479617
5.7,180.2366639996682
5.71,181.47702906063284
5.72,182.72057696243343
5.73,183.96729406981348
5.74,185.21716674751596
5.75,186.4701813602843
5.76,187.72632427286183
5.77,188.98558184999192
5.78,190.24794045641792
5.79,191.51338645688287
5.8,192.78190621613024
5.81,194.05348609890336
5.82,195.32811246994564
5.83,196.6057716940001
5.84,197.88645013581024
5.85,199.1701341601193
5.86,200.45681013167075
5.87,201.7464644152076
5.88,203.03908337547333
5.89,204.33465337721128
5.9,205.6331607851648
5.91,206.934591964077
5.92,208.2389332786912
5.93,209.54617109375084
5.94,210.85629177399932
5.95,212.16928168417968
5.96,213.48512718903532
5.97,214.80381465330967
5.98,216.12533044174603
5.99,217.44966091908745
6.0,218.77679245007735
6.01,220.10671139945927
6.02,221.43940413197615
6.03,222.7748570123717
6.04,224.11305640538893
6.05,225.45398867577117
6.06,226.7976401882617
6.07,228.1439973076041
6.08,229.49304639854145
6.09,230.84477382581696
6.1,232.19916595417413
6.11,233.5562091483563
6.12,234.91588977310656
6.13,236.2781941931683
6.14,237.6431087732849
6.15,239.0106198781997
6.16,240.38071387265583
6.17,241.7533771213967
6.18,243.1285959891656
6.19,244.506356840706
6.2,245.8866460407609
6.21,247.2694499540737
6.22,248.65475494538785
6.23,250.0425473794467
6.24,251.43281362099327
6.25,252.82554003477105
6.26,254.22071298552325
6.27,255.6183188379933
6.28,257.0183439569245
6.29,258.42077470706
6.3,259.82559745314336
6.31,261.2327985599176
6.32,262.6423643921263
6.33,264.0542813145125
6.34,265.4685356918196
6.35,266.885113888791
6.36,268.3040022701701
6.37,269.7251872006999
6.38,271.1486550451238
6.39,272.5743921681852
6.4,274.0023849346275
6.41,275.4326197091938
6.42,276.8650828566274
6.43,278.2997607416717
6.44,279.73663972907013
6.45,281.1757061835658
6.46,282.616946469902
6.47,284.0603469528221
6.48,285.5058939970696
6.49,286.95357396738746
6.5,288.4033732285191
6.51,289.855278145208
6.52,291.30927508219725
6.53,292.76535040423033
6.54,294.2234904760504
6.55,295.68368166240083
6.56,297.1459103280249
6.57,298.61016283766605
6.58,300.07642555606736
6.59,301.5446848479723
6.6,303.01492707812406
6.61,304.48713861126623
6.62,305.96130581214175
6.63,307.437415045494
6.64,308.9154526760664
6.65,310.39540506860243
6.66,311.8772585878449
6.67,313.36099959853743
6.68,314.8466144654234
6.69,316.3340895532461
6.7,317.82341122674853
6.71,319.3145658506743
6.72,320.80753978976657
6.73,322.3023194087688
6.74,323.7988910724242
6.75,325.29724114547594
6.76,326.7973559926676
6.77,328.2992219787422
6.78,329.80282546844336
6.79,331.3081528265142
6.8,332.8151904176979
6.81,334.323924606738
6.82,335.8343417583778
6.83,337.34642823736027
6.84,338.8601704084292
6.85,340.3755546363276
6.86,341.89256728579886
6.87,343.41119472158624
6.88,344.931423308433
6.89,346.45323941108256
6.9,347.9766293942784
6.91,349.5015796227633
6.92,351.028076461281
6.93,352.55610627457463
6.94,354.08565542738774
6.95,355.61671028446324
6.96,357.14925721054465
6.97,358.6832825703753
6.98,360.2187727286985
6.99,361.7557140502575
7.0,363.2940928997956
7.01,364.83389564205606
7.02,366.3751086417822
7.03,367.9177182637176
7.04,369.4617108726053
7.05,371.0070728331885
7.06,372.5537905102108
7.07,374.1018502684154
7.08,375.6512384725455
7.09,377.2019414873444
7.1,378.7539456775554
7.11,380.3072374079222
7.12,381.86180304318754
7.13,383.4176289480951
7.14,384.9747014873879
7.15,386.5330070258096
7.16,388.0925319281032
7.17,389.65326255901215
7.18,391.21518528327965
7.19,392.7782864656493
7.2,394.342552470864
7.21,395.9079696636673
7.22,397.4745244088024
7.23,399.04220307101286
7.24,400.6109920150415
7.25,402.1808776056321
7.26,403.7518462075276
7.27,405.3238841854716
7.28,406.8969779042073
7.29,408.471113728478
7.3,410.0462780230268
7.31,411.6224571525975
7.32,413.199637481933
7.33,414.7778053757766
7.34,416.3569471988718
7.35,417.93704931596176
7.36,419.5180980917901
7.37,421.10007989109965
7.38,422.682981078634
7.39,424.2667880191362
7.4,425.85148707735016
7.41,427.4370646180186
7.42,429.02350700588494
7.43,430.6108006056925
7.44,432.1989317821849
7.45,433.7878869001049
7.46,435.3776523241962
7.47,436.9682144192021
7.48,438.55955954986575
7.49,440.1516740809304
7.5,441.7445443771396
7.51,443.33815680323625
7.52,444.93249772396416
7.53,446.5275535040666
7.54,448.1233105082863
7.55,449.7197551013671
7.56,451.3168736480521
7.57,452.9146525130848
7.58,454.51307806120815
7.59,456.1121366571657
7.6,457.7118146657008
7.61,459.3120984515568
7.62,460.9129743794768
7.63,462.51442881420405
7.64,464.1164481204821
7.65,465.7190186630543
7.66,467.3221268066635
7.67,468.9257589160535
7.68,470.52990135596735
7.69,472.1345404911486
7.7,473.73966268634007
7.71,475.3452543062856
7.72,476.9513017157282
7.73,478.55779127941145
7.74,480.16470936207816
7.75,481.77204232847214
7.76,483.37977654333633
7.77,484.9878983714142
7.78,486.5963941774492
7.79,488.2052503261844
7.8,489.8144531823631
7.81,491.4239891107287
7.82,493.0338444760248
7.83,494.6440056429942
7.84,496.2544589763803
7.85,497.8651908409266
7.86,499.4761876013764
7.87,501.0874356224729
7.88,502.69892126895945
7.89,504.3106309055792
7.9,505.92255089707584
7.91,507.5346676081923
7.92,509.146967403672
7.93,510.7594366482583
7.94,512.3720617066945
7.95,513.9848289437238
7.96,515.5977247240896
7.97,517.2107354125351
7.98,518.823847373804
7.99,520.4370469726391
8.0,522.0503205737839
8.01,523.6636545419818
8.02,525.2770352419759
8.03,526.8904490385096
8.04,528.5038822963262
8.05,530.1173213801694
8.06,531.7307526547819
8.07,533.3441624849072
8.08,534.9575372352887
8.09,536.5708632706696
8.1,538.1841269557932
8.11,539.797314655403
8.12,541.4104127342421
8.13,543.0234075570543
8.14,544.6362854885822
8.15,546.2490328935692
8.16,547.8616361367589
8.17,549.4740815828944
8.18,551.0863555967194
8.19,552.6984445429766
8.2,554.3103347864098
8.21,555.9220126917623
8.22,557.5334646237771
8.23,559.1446769471976
8.24,560.7556360267672
8.25,562.3663282272289
8.26,563.9767399133266
8.27,565.5868574498031
8.28,567.1966672014019
8.29,568.8061555328661
8.3,570.4153088089397
8.31,572.0241133943651
8.32,573.632555653886
8.33,575.2406219522458
8.34,576.8482986541877
8.35,578.4555721244549
8.36,580.0624287277908
8.37,581.6688548289387
8.38,583.2748367926424
8.39,584.8803609836443
8.4,586.4854137666883
8.41,588.0899815065173
8.42,589.6940505678751
8.43,591.2976073155047
8.44,592.9006381141494
8.45,594.5031293285525
8.46,596.1050673234578
8.47,597.7064384636079
8.48,599.3072291137464
8.49,600.9074256386164
8.5,602.5070144029614
8.51,604.1059817715251
8.52,605.7043141090501
8.53,607.3019977802801
8.54,608.8990191499582
8.55,610.4953645828282
8.56,612.0910204436327
8.57,613.6859730971155
8.58,615.2802089080196
8.59,616.8737142410886
8.6,618.4664754610656
8.61,620.0584789326938
8.62,621.6497110207168
8.63,623.240158089878
8.64,624.8298065049204
8.65,626.4186426305872
8.66,628.006652831622
8.67,629.5938234727679
8.68,631.1801409187684
8.69,632.7655915343666
8.7,634.3501616843059
8.71,635.9338377333302
8.72,637.5166060461817
8.73,639.0984529876042
8.74,640.6793649223412
8.75,642.2593282151356
8.76,643.8383292307312
8.77,645.416354333871
8.78,646.9933898892982
8.79,648.5694222617566
8.8,650.1444378159891
8.81,651.718422916739
8.82,653.2913639287497
8.83,654.8632472167644
8.84,656.4340591455266
8.85,658.0037860797794
8.86,659.5724143842663
8.87,661.1399304237304
8.88,662.7063205629154
8.89,664.2715711665642
8.9,665.8356685994202
8.91,667.3985992262268
8.92,668.9603494117271
8.93,670.5209055206647
8.94,672.0802539177827
8.95,673.6383809678243
8.96,675.1952730355334
8.97,676.7509164856524
8.98,678.3052976829255
8.99,679.8584029920953
9.0,681.4102187779054
9.01,682.9607314050991
9.02,684.5099272384198
9.03,686.0577926426106
9.04,687.6043139824151
9.05,689.1494776225766
9.06,690.693269927838
9.07,692.2356772629427
9.08,693.776685992634
9.09,695.3162824816557
9.1,696.8544530947505
9.11,698.3911841966622
9.12,699.9264621521336
9.13,701.4602733259087
9.14,702.9926040827302
9.15,704.5234407873413
9.16,706.0527698044857
9.17,707.5805774989067
9.18,709.1068502353473
9.19,710.6315743785514
9.2,712.1547362932615
9.21,713.6763223442217
9.22,715.1963188961747
9.23,716.7147123138641
9.24,718.231488962033
9.25,719.7466352054249
9.26,721.2601374087831
9.27,722.7719819368508
9.28,724.2821551543711
9.29,725.7906434260881
9.3,727.2974331167445
9.31,728.8025105910833
9.32,730.3058622138485
9.33,731.8074743497829
9.34,733.3073333636298
9.35,734.8054256201333
9.36,736.3017374840356
9.37,737.7962553200807
9.38,739.2889654930118
9.39,740.7798543675719
9.4,742.2689083085047
9.41,743.7561136805532
9.42,745.2414568484609
9.43,746.724924176971
9.44,748.2065020308269
9.45,749.6861767747718
9.46,751.1639347735493
9.47,752.6397623919024
9.48,754.1136459945744
9.49,755.5855719463086
9.5,757.0555266118483
9.51,758.5234963559371
9.52,759.9894675433179
9.53,761.4534265387342
9.54,762.9153597069296
9.55,764.3752534126471
9.56,765.8330940206299
9.57,767.2888678956214
9.58,768.7425614023649
9.59,770.1941609056037
9.6,771.6436527700813
9.61,773.0910233605405
9.62,774.5362590417254
9.63,775.9793461783788
9.64,777.4202711352441
9.65,778.8590202770644
9.66,780.2955799685831
9.67,781.7299365745438
9.68,783.1620764596894
9.69,784.5919859887633
9.7,786.0196515265092
9.71,787.4450594376704
9.72,788.8681960869893
9.73,790.2890478392101
9.74,791.7076010590758
9.75,793.1238421113296
9.76,794.537757360715
9.77,795.9493331719754
9.78,797.358555909854
9.79,798.7654119390936
9.8,800.1698876244386
9.81,801.5719693306312
9.82,802.9716434224154
9.83,804.3688962645342
9.84,805.7637142217309
9.85,807.1560836587489
9.86,808.5459909403314
9.87,809.933422431222
9.88,811.3183644961641
9.89,812.7008034999002
9.9,814.0807258071744
9.91,815.4581177827297
9.92,816.8329657913093
9.93,818.2052561976567
9.94,819.5749753665151
9.95,820.9421096626279
9.96,822.3066454507386
9.97,823.6685690955901
9.98,825.0278669619258
9.99,826.384525414489
10.0,827.7385308180233
10.01,829.0898695372715
10.02,830.4385279369772
10.03,831.7844923818838
10.04,833.1277492367345
10.05,834.468284866273
10.06,835.8060856352417
10.07,837.1411379083845
10.08,838.4734280504448
10.09,839.8029424261655
10.1,841.1296674002903
10.11,842.4535893375624
10.12,843.7746946027249
10.13,845.0929695605215
10.14,846.4084005756952
10.15,847.7209740129891
10.16,849.030676237147
10.17,850.3374936129119
10.18,851.641412505027
10.19,852.942419278236
10.2,854.2405002972821
10.21,855.5356419269085
10.22,856.8278305318584
10.23,858.1170524768752
10.24,859.4032941267021
10.25,860.6865418460827
10.26,861.9667819997602
10.27,863.2440009524774
10.28,864.5181850689785
10.29,865.7893207140062
10.3,867.0573942523042
10.31,868.3223920486154
10.32,869.5843004676831
10.33,870.843105874251
10.34,872.098794633062
10.35,873.3513531088596
10.36,874.6007676663871
10.37,875.8470246703878
10.38,877.0901104856052
10.39,878.3300114767824
10.4,879.5667140086623
10.41,880.800204445989
10.42,882.0304691535052
10.43,883.2574944959545
10.44,884.4812668380803
10.45,885.7017725446254
10.46,886.9189979803342
10.47,888.1329295099486
10.48,889.3435534982127
10.49,890.5508563098696
10.5,891.7548243096627
10.51,892.9554438623352
10.52,894.1527013326306
10.53,895.346583085292
10.54,896.537075485063
10.55,897.7241648966867
10.56,898.9078376849062
10.57,900.0880802144652
10.58,901.2648788501068
10.59,902.438219956574
10.6,903.6080898986108
10.61,904.77447504096
10.62,905.937361748365
10.63,907.0967363855694
10.64,908.2525853173164
10.65,909.4048949083484
10.66,910.5536515234098
10.67,911.698841527244
10.68,912.8404512845934
10.69,913.978467160202
10.7,915.1128755188126
10.71,916.2436627251692
10.72,917.3708151440146
10.73,918.4943191400922
10.74,919.6141610781452
10.75,920.730327322917
10.76,921.842804239151
10.77,922.9515781915904
10.78,924.0566355449783
10.79,925.1579626640588
10.8,926.2555459135745
10.81,927.3493716582686
10.82,928.4394262628848
10.83,929.525696092166
10.84,930.6081675108562
10.85,931.686826883698
10.86,932.7616605754351
10.87,933.8326549508106
10.88,934.8997963745682
10.89,935.9630712114506
10.9,937.0224658262014
10.91,938.077966583564
10.92,939.1295598482816
10.93,940.1772319850974
10.94,941.2209693587552
10.95,942.2607583339976
10.96,943.2965852755684
10.97,944.3284365482108
10.98,945.3562985166678
10.99,946.3801575456832
11.0,947.4
11.01,948.4158043849918
11.02,949.427517768554
11.03,950.435079359212
11.04,951.4384283654914
11.05,952.4375039959176
11.06,953.4322454590164
11.07,954.4225919633132
11.08,955.4084827173332
11.09,956.3898569296022
11.1,957.366653808646
11.11,958.3388125629896
11.12,959.3062724011586
11.13,960.2689725316792
11.14,961.226852163076
11.15,962.1798505038752
11.16,963.1279067626018
11.17,964.070960147782
11.18,965.0089498679408
11.19,965.9418151316036
11.2,966.8694951472964
11.21,967.7919291235452
11.22,968.709056268874
11.23,969.6208157918094
11.24,970.5271469008768
11.25,971.4279888046016
11.26,972.323280711509
11.27,973.2129618301254
11.28,974.0969713689756
11.29,974.9752485365852
11.3,975.84773254148
11.31,976.7143625921856
11.32,977.5750778972272
11.33,978.4298176651304
11.34,979.2785211044207
11.35,980.1211274236238
11.36,980.9575758312652
11.37,981.78780553587
11.38,982.611755745965
11.39,983.4293656700744
11.4,984.240574516724
11.41,985.0453214944392
11.42,985.843545811746
11.43,986.63518667717
11.44,987.4201832992364
11.45,988.1984748864704
11.46,988.9700006473984
11.47,989.7346997905452
11.48,990.4925115244368
11.49,991.243375057598
11.5,991.9872295985552
11.51,992.7240143558336
11.52,993.4536685379588
11.53,994.1761313534556
11.54,994.8913420108508
11.55,995.5992397186689
11.56,996.299763685436
11.57,996.9928531196774
11.58,997.6784472299184
11.59,998.3564852246848
11.6,999.0269063125024
11.61,999.6896497018964
11.62,1000.344654601392
11.63,1000.9918602195156
11.64,1001.6312057647918
11.65,1002.2626304457468
11.66,1002.8860734709058
11.67,1003.5014740487944
11.68,1004.1087713879378
11.69,1004.7079046968624
11.7,1005.2988131840928
11.71,1005.8814360581548
11.72,1006.4557125275744
11.73,1007.0215818008768
11.74,1007.5789830865872
11.75,1008.1278555932316
11.76,1008.6681385293354
11.77,1009.1997711034236
11.78,1009.7226925240228
11.79,1010.2368419996576
11.8,1010.7421587388542
11.81,1011.2385819501376
11.82,1011.7260508420334
11.83,1012.2045046230672
11.84,1012.6738825017644
11.85,1013.1341236866512
11.86,1013.5851673862524
11.87,1014.026952809094
11.88,1014.4594191637008
11.89,1014.8825056585988
11.9,1015.2961515023138
11.91,1015.7002959033712
11.92,1016.0948780702962
11.93,1016.4798372116148
11.94,1016.8551125358516
11.95,1017.2206432515331
11.96,1017.5763685671848
11.97,1017.9222276913316
11.98,1018.2581598324996
11.99,1018.5841041992138
12.0,1018.9
12.01,1019.205817536958
12.02,1019.5016514864832
12.03,1019.7876276185452
12.04,1020.0638717031136
12.05,1020.3305095101584
12.06,1020.5876668096492
12.07,1020.8354693715556
12.08,1021.0740429658472
12.09,1021.3035133624936
12.1,1021.5240063314648
12.11,1021.73564764273
12.12,1021.9385630662596
12.13,1022.1328783720228
12.14,1022.318719329989
12.15,1022.4962117101284
12.16,1022.6654812824104
12.17,1022.8266538168048
12.18,1022.9798550832812
12.19,1023.1252108518094
12.2,1023.2628468923588
12.21,1023.3928889748992
12.22,1023.5154628694004
12.23,1023.630694345832
12.24,1023.738709174164
12.25,1023.839633124365
12.26,1023.9335919664062
12.27,1024.0207114702562
12.28,1024.101117405885
12.29,1024.174935543262
12.3,1024.2422916523574
12.31,1024.3033115031403
12.32,1024.3581208655808
12.33,1024.4068455096483
12.34,1024.4496112053132
12.35,1024.4865437225442
12.36,1024.5177688313115
12.37,1024.5434123015846
12.38,1024.5635999033332
12.39,1024.578457406527
12.4,1024.5881105811357
12.41,1024.592685197129
12.42,1024.5923070244764
12.43,1024.5871018331477
12.44,1024.5771953931126
12.45,1024.5627134743406
12.46,1024.543781846802
12.47,1024.5205262804657
12.48,1024.4930725453014
12.49,1024.4615464112794
12.5,1024.4260736483693
12.51,1024.38678002654
12.52,1024.3437913157618
12.53,1024.2972332860045
12.54,1024.2472317072377
12.55,1024.19391234943
12.56,1024.137400982553
12.57,1024.0778233765743
12.58,1024.015305301465
12.59,1023.9499725271952
12.6,1023.8819508237332
12.61,1023.8113659610492
12.62,1023.7383437091128
12.63,1023.6630098378942
12.64,1023.5854901173626
12.65,1023.5059103174876
12.66,1023.4243962082392
12.67,1023.3410735595868
12.68,1023.2560681415
12.69,1023.169505723949
12.7,1023.081512076903
12.71,1022.9922129703316
12.72,1022.9017341742048
12.73,1022.8102014584924
12.74,1022.7177405931636
12.75,1022.6244773481884
12.76,1022.5305374935364
12.77,1022.4360467991772
12.78,1022.3411310350808
12.79,1022.2459159712162
12.8,1022.1505273775538
12.81,1022.0550910240628
12.82,1021.9597326807132
12.83,1021.8645781174744
12.84,1021.7697531043162
12.85,1021.675383411208
