wind_speed,Norwin 24 STALL 150
2.68,0.0
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.76,0.0
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
3.0,0.0
3.01,0.0
3.02,0.0
3.03,0.0
3.04,0.0
3.05,0.0
3.06,0.0
3.07,0.0
3.08,0.0
3.09,0.0
3.1,0.0
3.11,0.0
3.12,0.0
3.13,0.0
3.14,0.0
3.15,0.0
3.16,0.0
3.17,0.0
3.18,0.0
3.19,0.0
3.2,0.0
3.21,0.0
3.22,0.0
3.23,0.0
3.24,0.0
3.25,0.0
3.26,0.0
3.27,0.0
3.28,0.0
3.29,0.0
3.3,0.0
3.31,0.0
3.32,0.0
3.33,0.0
3.34,0.0
3.35,0.0
3.36,0.0
3.37,0.0
3.38,0.0
3.39,0.0
3.4,0.0
3.41,0.0
3.42,0.0
3.43,0.0
3.44,0.0
3.45,0.0
3.46,0.0
3.47,0.0
3.48,0.0
3.49,0.0
3.5,0.0
3.51,0.0073167956073362
3.52,0.0151678606129746
3.53,0.0235674644152159
3.54,0.0325298764123628
3.55,0.0420693660027162
3.56,0.0522002025845786
3.57,0.0629366555562508
3.58,0.0742929943160355
3.59,0.0862834882622333
3.6,0.0989224067931471
3.61,0.1122240193070775
3.62,0.1262025952023273
3.63,0.140872403877197
3.64,0.1562477147299897
3.65,0.1723427971590057
3.66,0.1891719205625482
3.67,0.2067493543389171
3.68,0.2250893678864162
3.69,0.2442062306033452
3.7,0.2641142118880076
3.71,0.2848275811387033
3.72,0.306360607753736
3.73,0.3287275611314054
3.74,0.3519427106700153
3.75,0.3760203257678652
3.76,0.4009746758232578
3.77,0.4268200302344961
3.78,0.4535706583998798
3.79,0.4812408297177125
3.8,0.5098448135862936
3.81,0.5393968794039272
3.82,0.5699112965689128
3.83,0.6014023344795545
3.84,0.6338842625341515
3.85,0.6673713501310081
3.86,0.7018778666684231
3.87,0.7374180815447013
3.88,0.7740062641581414
3.89,0.8116566839070483
3.9,0.8503836101897203
3.91,0.8902013124044628
3.92,0.9311240599495731
3.93,0.973166122223358
3.94,1.0163417686241136
3.95,1.0606652685501474
3.96,1.106150891399756
3.97,1.1528129065712458
3.98,1.2006655834629136
3.99,1.2497231914730662
4.0,1.3
4.01,1.3515020090437184
4.02,1.4042021410110133
4.03,1.4580650489103817
4.04,1.513055385750305
4.05,1.56913780453928
4.06,1.6262769582857974
4.07,1.684437499998355
4.08,1.7435840826854327
4.09,1.8036813593555272
4.1,1.8646939830171307
4.11,1.9265866066787396
4.12,1.9893238833488345
4.13,2.052870466035912
4.14,2.117191007748464
4.15,2.182250161494987
4.16,2.248012580283961
4.17,2.314442917123885
4.18,2.381505825023248
4.19,2.4491659569905493
4.2,2.5173879660342666
4.21,2.5861365051628997
4.22,2.655376227384937
4.23,2.725071785708877
4.24,2.795187833143201
4.25,2.8656890226964045
4.26,2.9365400073769794
4.27,3.0077054401934187
4.28,3.079149974154217
4.29,3.150838262267855
4.3,3.222734957542831
4.31,3.2948047129876343
4.32,3.367012181610765
4.33,3.439322016420701
4.34,3.51169887042594
4.35,3.584107396634973
4.36,3.6565122480562975
4.37,3.728878077698395
4.38,3.80116953856976
4.39,3.873351283678885
4.4,3.945387966034268
4.41,4.017244238644388
4.42,4.088884754517743
4.43,4.160274166662822
4.44,4.231377128088127
4.45,4.302158291802132
4.46,4.372582310813339
4.47,4.442613838130236
4.48,4.512217526761324
4.49,4.58135802971508
4.5,4.65
4.51,4.718118768217786
4.52,4.785732375342962
4.53,4.852869539943266
4.54,4.91955898058642
4.55,4.98582941584016
4.56,5.051709564272221
4.57,5.11722814445034
4.58,5.182413874942238
4.59,5.247295474315655
4.6,5.31190166113832
4.61,5.376261153977977
4.62,5.4404026714023415
4.63,5.504354931979156
4.64,5.568146654276148
4.65,5.631806556861061
4.66,5.695363358301614
4.67,5.758845777165544
4.68,5.822282532020585
4.69,5.885702341434475
4.7,5.949133923974936
4.71,6.012605998209704
4.72,6.076147282706513
4.73,6.139786496033103
4.74,6.20355235675719
4.75,6.267473583446519
4.76,6.331578894668818
4.77,6.39589700899182
4.78,6.460456644983265
4.79,6.525286521210872
4.8,6.590415356242381
4.81,6.655871868645523
4.82,6.721684776988038
4.83,6.787882799837647
4.84,6.854494655762087
4.85,6.921549063329092
4.86,6.989074741106396
4.87,7.057100407661727
4.88,7.125654781562818
4.89,7.194766581377404
4.9,7.264464525673223
4.91,7.334777333017994
4.92,7.405733721979459
4.93,7.477362411125347
4.94,7.549692119023399
4.95,7.622751564241334
4.96,7.696569465346892
4.97,7.771174540907804
4.98,7.846595509491809
4.99,7.922861089666629
5.0,8.0
5.01,8.078035781306674
5.02,8.156971263389469
5.03,8.236804098298231
5.04,8.317531938082782
5.05,8.399152434792963
5.06,8.481663240478618
5.07,8.56506200718958
5.08,8.649346386975683
5.09,8.73451403188676
5.1,8.820562593972658
5.11,8.907489725283217
5.12,8.995293077868258
5.13,9.083970303777628
5.14,9.17351905506116
5.15,9.263936983768703
5.16,9.355221741950077
5.17,9.447370981655125
5.18,9.540382354933682
5.19,9.6342535138356
5.2,9.728982110410692
5.21,9.824565796708807
5.22,9.921002224779784
5.23,10.018289046673464
5.24,10.116423914439668
5.25,10.215404480128242
5.26,10.315228395789022
5.27,10.41589331347185
5.28,10.517396885226562
5.29,10.619736763102985
5.3,10.722910599150964
5.31,10.826916045420331
5.32,10.931750753960936
5.33,11.0374123768226
5.34,11.143898566055162
5.35,11.251206973708465
5.36,11.35933525183235
5.37,11.46828105247664
5.38,11.578042027691176
5.39,11.688615829525803
5.4,11.800000110030366
5.41,11.912192521254669
5.42,12.02519071524858
5.43,12.138992344061917
5.44,12.253595059744535
5.45,12.36899651434625
5.46,12.485194359916914
5.47,12.602186248506356
5.48,12.719969832164429
5.49,12.838542762940945
5.5,12.95790269288575
5.51,13.078047274048686
5.52,13.198974158479588
5.53,13.320680998228305
5.54,13.443165445344643
5.55,13.566425151878462
5.56,13.690457769879597
5.57,13.815260951397889
5.58,13.940832348483156
5.59,14.067169613185252
5.6,14.194270397554009
5.61,14.322132353639269
5.62,14.450753133490856
5.63,14.580130389158612
5.64,14.710261772692377
5.65,14.841144936141994
5.66,14.972777531557286
5.67,15.105157210988098
5.68,15.238281626484264
5.69,15.372148430095631
5.7,15.50675527387202
5.71,15.642099809863272
5.72,15.778179690119227
5.73,15.914992566689737
5.74,16.052536091624614
5.75,16.1908079169737
5.76,16.329805694786838
5.77,16.469527077113863
5.78,16.609969716004628
5.79,16.751131263508935
5.8,16.893009371676644
5.81,17.035601692557588
5.82,17.17890587820162
5.83,17.322919580658542
5.84,17.467640451978212
5.85,17.613066144210464
5.86,17.75919430940515
5.87,17.906022599612076
5.88,18.0535486668811
5.89,18.20177016326205
5.9,18.350684740804784
5.91,18.500290051559105
5.92,18.650583747574867
5.93,18.801563480901905
5.94,18.953226903590075
5.95,19.105571667689176
5.96,19.25859542524907
5.97,19.412295828319596
5.98,19.56667052895059
5.99,19.721717179191863
6.0,19.87743343109328
6.01,20.033816936704667
6.02,20.19086534807586
6.03,20.34857631725672
6.04,20.506947496297045
6.05,20.66597653724669
6.06,20.82566109215549
6.07,20.9859988130733
6.08,21.146987352049926
6.09,21.308624361135223
6.1,21.470907492379023
6.11,21.63383439783118
6.12,21.79740272954149
6.13,21.961610139559827
6.14,22.126454279936013
6.15,22.291932802719906
6.16,22.4580433599613
6.17,22.62478360371006
6.18,22.792151186016024
6.19,22.96014375892904
6.2,23.128758974498904
6.21,23.297994484775487
6.22,23.467847941808618
6.23,23.63831699764814
6.24,23.80939930434387
6.25,23.981092513945665
6.26,24.153394278503345
6.27,24.326302250066764
6.28,24.499814080685763
6.29,24.67392742241015
6.3,24.848639927289778
6.31,25.02394924737449
6.32,25.199853034714128
6.33,25.376348941358504
6.34,25.553434619357468
6.35,25.73110772076086
6.36,25.90936589761853
6.37,26.088206801980288
6.38,26.267628085895986
6.39,26.44762740141544
6.4,26.628202400588545
6.41,26.809350735465063
6.42,26.991070058094863
6.43,27.1733580205278
6.44,27.356212274813707
6.45,27.53963047300239
6.46,27.7236102671437
6.47,27.908149309287488
6.48,28.093245251483594
6.49,28.278895745781824
6.5,28.465098444232037
6.51,28.651850998884058
6.52,28.839151061787742
6.53,29.02699628499293
6.54,29.21538432054943
6.55,29.404312820507087
6.56,29.59377943691575
6.57,29.783781821825265
6.58,29.97431762728544
6.59,30.165384505346125
6.6,30.35698010805716
6.61,30.54910208746839
6.62,30.74174809562963
6.63,30.934915784590725
6.64,31.128602806401524
6.65,31.32280681311187
6.66,31.517525456771573
6.67,31.71275638943047
6.68,31.90849726313841
6.69,32.10474572994526
6.7,32.3014994419008
6.71,32.4987560510549
6.72,32.69651320945739
6.73,32.89476856915812
6.74,33.0935197822069
6.75,33.292764500653576
6.76,33.492500376547994
6.77,33.69272506193998
6.78,33.893436208879415
6.79,34.09463146941607
6.8,34.2963084955998
6.81,34.49846493948046
6.82,34.70109845310791
6.83,34.90420668853192
6.84,35.107787297802375
6.85,35.3118379329691
6.86,35.51635624608194
6.87,35.72133988919072
6.88,35.92678651434526
6.89,36.13269377359544
6.9,36.33905931899108
6.91,36.545880802582
6.92,36.75315587641804
6.93,36.96088219254905
6.94,37.16905740302488
6.95,37.37767915989534
6.96,37.58674511521026
6.97,37.79625292101949
6.98,38.006200229372894
6.99,38.21658469232027
7.0,38.42740396191146
7.01,38.63865569019633
7.02,38.85033752922467
7.03,39.062447131046376
7.04,39.27498214771124
7.05,39.48794023126911
7.06,39.70131903376981
7.07,39.915116207263225
7.08,40.12932940379913
7.09,40.3439562754274
7.1,40.55899447419786
7.11,40.77444165216037
7.12,40.99029546136471
7.13,41.206553553860765
7.14,41.42321358169836
7.15,41.64027319692735
7.16,41.85773005159752
7.17,42.075581797758765
7.18,42.29382608746088
7.19,42.51246057275374
7.2,42.731482905687145
7.21,42.95089073831095
7.22,43.17068172267499
7.23,43.39085351082911
7.24,43.61140375482313
7.25,43.83233010670689
7.26,44.05363021853024
7.27,44.27530174234299
7.28,44.49734233019504
7.29,44.71974963413614
7.3,44.94252130621618
7.31,45.16565499848498
7.32,45.38914836299241
7.33,45.612999051788265
7.34,45.83720471692238
7.35,46.061763010444615
7.36,46.28667158440484
7.37,46.51192809085281
7.38,46.737530181838416
7.39,46.963475509411474
7.4,47.18976172562186
7.41,47.41638648251935
7.42,47.643347432153824
7.43,47.87064222657509
7.44,48.09826851783304
7.45,48.32622395797744
7.46,48.55450619905816
7.47,48.78311289312506
7.48,49.012041692227946
7.49,49.24129024841665
7.5,49.47085621374102
7.51,49.700737240250895
7.52,49.93093097999611
7.53,50.161435085026525
7.54,50.39224720739195
7.55,50.6233649991422
7.56,50.85478611232714
7.57,51.08650819899664
7.58,51.31852891120048
7.59,51.550845900988506
7.6,51.78345682041057
7.61,52.01635932151653
7.62,52.249551056356175
7.63,52.483029676979385
7.64,52.71679283543597
7.65,52.95083818377578
7.66,53.18516337404864
7.67,53.4197660583044
7.68,53.65464388859287
7.69,53.88979451696394
7.7,54.12521559546741
7.71,54.3609047761531
7.72,54.59685971107086
7.73,54.83307805227058
7.74,55.06955745180202
7.75,55.30629556171505
7.76,55.54329003405951
7.77,55.78053852088522
7.78,56.01803867424206
7.79,56.25578814617982
7.8,56.493784588748326
7.81,56.73202565399748
7.82,56.97050899397709
7.83,57.20923226073696
7.84,57.44819310632695
7.85,57.68738918279688
7.86,57.926818142196645
7.87,58.166477636576026
7.88,58.406365317984864
7.89,58.646478838473
7.9,58.88681585009032
7.91,59.12737400488659
7.92,59.368150954911656
7.93,59.6091443522154
7.94,59.85035184884765
7.95,60.0917710968582
7.96,60.33339974829691
7.97,60.57523545521361
7.98,60.81727586965819
7.99,61.05951864368041
8.0,61.30196142933015
8.01,61.54460187865723
8.02,61.7874376437115
8.03,62.03046637654279
8.04,62.273685729200935
8.05,62.51709335373582
8.06,62.76068690219721
8.07,63.00446402663492
8.08,63.24842237909888
8.09,63.49255961163887
8.1,63.73687337630474
8.11,63.98136132514633
8.12,64.22602111021347
8.13,64.47085038355604
8.14,64.7158467972238
8.15,64.96100800326661
8.16,65.20633165373434
8.17,65.45181540067681
8.18,65.69745689614383
8.19,65.94325379218529
8.2,66.18920374085096
8.21,66.4353043941908
8.22,66.68155340425449
8.23,66.92794842309198
8.24,67.17448710275302
8.25,67.42116709528752
8.26,67.66798605274526
8.27,67.91494162717612
8.28,68.16203147062993
8.29,68.40925323515651
8.3,68.65660457280576
8.31,68.90408313562742
8.32,69.15168657567136
8.33,69.39941254498744
8.34,69.64725869562548
8.35,69.89522267963531
8.36,70.14330214906681
8.37,70.39149475596977
8.38,70.63979815239409
8.39,70.88820999038948
8.4,71.1367279220059
8.41,71.38534959929312
8.42,71.63407267430101
8.43,71.8828947990794
8.44,72.1318136256781
8.45,72.380826806147
8.46,72.62993199253593
8.47,72.87912683689467
8.48,73.12840899127308
8.49,73.37777610772102
8.5,73.6272258382883
8.51,73.87675583502477
8.52,74.12636374998027
8.53,74.37604723520465
8.54,74.62580394274772
8.55,74.87563152465938
8.56,75.12552763298937
8.57,75.37548991978758
8.58,75.62551603710384
8.59,75.87560363698796
8.6,76.12575037148981
8.61,76.37595389265924
8.62,76.62621185254606
8.63,76.87652190320017
8.64,77.12688169667129
8.65,77.3772888850093
8.66,77.62774112026409
8.67,77.87823605448544
8.68,78.12877133972323
8.69,78.37934462802725
8.7,78.62995357144737
8.71,78.88059582203347
8.72,79.13126903183529
8.73,79.3819708529027
8.74,79.63269893728557
8.75,79.8834509370337
8.76,80.13422450419695
8.77,80.38501729082515
8.78,80.63582694896812
8.79,80.88665113067574
8.8,81.13748748799784
8.81,81.38833367298423
8.82,81.63918733768473
8.83,81.8900461341492
8.84,82.14090771442748
8.85,82.3917697305694
8.86,82.64262983462481
8.87,82.89348567864354
8.88,83.14433491467548
8.89,83.39517519477036
8.9,83.64600417097807
8.91,83.89681949534844
8.92,84.14761881993131
8.93,84.39839979677652
8.94,84.64916007793391
8.95,84.8998973154533
8.96,85.15060916138464
8.97,85.40129326777756
8.98,85.65194728668203
8.99,85.90256887014786
9.0,86.15315567022492
9.01,86.40370533896296
9.02,86.65421552841191
9.03,86.90468389062156
9.04,87.15510807764173
9.05,87.40548574152237
9.06,87.65581453431315
9.07,87.906092108064
9.08,88.15631611482475
9.09,88.40648420664523
9.1,88.65659403557527
9.11,88.9066432536647
9.12,89.1566295129634
9.13,89.4065504655212
9.14,89.65640376338787
9.15,89.90618705861331
9.16,90.1558980032473
9.17,90.40553424933977
9.18,90.65509344894048
9.19,90.90457325409928
9.2,91.15397131686603
9.21,91.40328528929057
9.22,91.6525128234227
9.23,91.90165157131229
9.24,92.1506991850091
9.25,92.39965331656308
9.26,92.64851161802402
9.27,92.89727174144171
9.28,93.14593133886608
9.29,93.3944880623469
9.3,93.64293956393408
9.31,93.89128349567736
9.32,94.1395175096266
9.33,94.38763925783164
9.34,94.63564639234237
9.35,94.88353656520856
9.36,95.13130742848008
9.37,95.3789566342068
9.38,95.62648183443852
9.39,95.87388068122505
9.4,96.12115082661624
9.41,96.36828992266194
9.42,96.61529562141202
9.43,96.86216557491623
9.44,97.1088974352245
9.45,97.35548885438664
9.46,97.60193748445248
9.47,97.84824097747182
9.48,98.09439698549454
9.49,98.34040316057047
9.5,98.58625715474945
9.51,98.83195662008129
9.52,99.07749920861582
9.53,99.32288257240292
9.54,99.5681043634924
9.55,99.81316223393418
9.56,100.058053835778
9.57,100.30277682107364
9.58,100.54732884187108
9.59,100.7917075502201
9.6,101.0359105981705
9.61,101.27993563777216
9.62,101.52378032107492
9.63,101.7674423001286
9.64,102.01091922698302
9.65,102.25420875368803
9.66,102.49730853229347
9.67,102.7402162148492
9.68,102.98292945340503
9.69,103.2254459000108
9.7,103.46776320671636
9.71,103.70987902557157
9.72,103.95179100862616
9.73,104.19349680793007
9.74,104.4349940755331
9.75,104.67628046348511
9.76,104.91735362383592
9.77,105.15821120863536
9.78,105.39885086993326
9.79,105.63927025977948
9.8,105.87946703022388
9.81,106.11943883331624
9.82,106.35918332110644
9.83,106.59869814564424
9.84,106.83798095897956
9.85,107.07702941316224
9.86,107.31584116024206
9.87,107.55441385226894
9.88,107.79274514129264
9.89,108.03083267936302
9.9,108.26867411852989
9.91,108.50626711084313
9.92,108.74360930835256
9.93,108.98069836310802
9.94,109.21753192715931
9.95,109.45410765255636
9.96,109.69042319134896
9.97,109.9264761955869
9.98,110.16226431732002
9.99,110.39778520859822
10.0,110.6330365214713
10.01,110.86801590798912
10.02,111.10272102020149
10.03,111.33714951015824
10.04,111.5712990299092
10.05,111.8051672315043
10.06,112.0387517669933
10.07,112.27205028842602
10.08,112.50506044785232
10.09,112.737779897322
10.1,112.97020628888498
10.11,113.20233727459102
10.12,113.43417050649003
10.13,113.66570363663182
10.14,113.89693431706618
10.15,114.12786019984298
10.16,114.35847893701204
10.17,114.58878818062324
10.18,114.81878558272636
10.19,115.04846879537126
10.2,115.2778354706078
10.21,115.50688326048588
10.22,115.73560981705516
10.23,115.96401279236558
10.24,116.19208983846696
10.25,116.4198386074092
10.26,116.64725675124204
10.27,116.87434192201542
10.28,117.10109177177908
10.29,117.32750395258287
10.3,117.55357611647672
10.31,117.77930591551032
10.32,118.00469100173363
10.33,118.22972902719644
10.34,118.4544176439486
10.35,118.67875450403989
10.36,118.90273725952024
10.37,119.1263635624394
10.38,119.34963106484732
10.39,119.5725374187937
10.4,119.79508027632848
10.41,120.0172572895014
10.42,120.2390661103624
10.43,120.46050439096123
10.44,120.6815697833478
10.45,120.90225993957192
10.46,121.12257251168349
10.47,121.3425051517322
10.48,121.56205551176794
10.49,121.7812212438406
10.5,122.0
10.51,122.2183862830654
10.52,122.43636199893383
10.53,122.65390590427178
10.54,122.87099675574578
10.55,123.08761331002226
10.56,123.30373432376769
10.57,123.51933855364857
10.58,123.73440475633134
10.59,123.94891168848253
10.6,124.1628381067686
10.61,124.37616276785604
10.62,124.58886442841133
10.63,124.80092184510096
10.64,125.01231377459136
10.65,125.22301897354905
10.66,125.43301619864046
10.67,125.64228420653214
10.68,125.85080175389052
10.69,126.05854759738214
10.7,126.2655004936734
10.71,126.47163919943088
10.72,126.67694247132091
10.73,126.88138906601009
10.74,127.08495774016488
10.75,127.28762725045172
10.76,127.48937635353712
10.77,127.69018380608756
10.78,127.8900283647695
10.79,128.08888878624947
10.8,128.2867438271939
10.81,128.48357224426928
10.82,128.6793527941421
10.83,128.8740642334788
10.84,129.0676853189459
10.85,129.26019480720984
10.86,129.45157145493715
10.87,129.64179401879431
10.88,129.8308412554478
10.89,130.01869192156406
10.9,130.20532477380956
10.91,130.39071856885084
10.92,130.57485206335434
10.93,130.7577040139865
10.94,130.93925317741392
10.95,131.11947831030292
10.96,131.29835816932018
10.97,131.475871511132
10.98,131.65199709240488
10.99,131.8267136698054
11.0,132.0
11.01,132.17184786946586
11.02,132.34230118392355
11.03,132.51141687890413
11.04,132.67925188993897
11.05,132.8458631525592
11.06,133.01130760229603
11.07,133.1756421746807
11.08,133.33892380524438
11.09,133.50120942951833
11.1,133.66255598303377
11.11,133.82302040132188
11.12,133.9826596199139
11.13,134.14153057434103
11.14,134.2996902001345
11.15,134.45719543282556
11.16,134.6141032079453
11.17,134.770470461025
11.18,134.92635412759597
11.19,135.0818111431893
11.2,135.23689844333623
11.21,135.39167296356803
11.22,135.5461916394158
11.23,135.70051140641093
11.24,135.8546892000845
11.25,136.00878195596772
11.26,136.16284660959187
11.27,136.31694009648817
11.28,136.47111935218774
11.29,136.62544131222188
11.3,136.77996291212185
11.31,136.9347410874187
11.32,137.08983277364376
11.33,137.24529490632827
11.34,137.40118442100334
11.35,137.55755825320026
11.36,137.71447333845023
11.37,137.87198661228445
11.38,138.0301550102342
11.39,138.18903546783062
11.4,138.3486849206049
11.41,138.50916030408837
11.42,138.67051855381212
11.43,138.8328166053074
11.44,138.99611139410553
11.45,139.16045985573757
11.46,139.32591892573484
11.47,139.49254553962848
11.48,139.66039663294976
11.49,139.82952914122984
11.5,140.0
11.51,140.171838239071
11.52,140.34496126537192
11.53,140.51925858011143
11.54,140.69461968449818
11.55,140.87093407974092
11.56,141.04809126704816
11.57,141.22598074762865
11.58,141.40449202269107
11.59,141.58351459344402
11.6,141.76293796109624
11.61,141.94265162685633
11.62,142.12254509193295
11.63,142.3025078575348
11.64,142.48242942487056
11.65,142.66219929514887
11.66,142.84170696957833
11.67,143.0208419493677
11.68,143.19949373572555
11.69,143.37755182986064
11.7,143.55490573298158
11.71,143.73144494629707
11.72,143.90705897101572
11.73,144.08163730834616
11.74,144.25506945949715
11.75,144.42724492567731
11.76,144.59805320809528
11.77,144.76738380795982
11.78,144.93512622647944
11.79,145.10116996486292
11.8,145.26540452431885
11.81,145.42771940605596
11.82,145.58800411128286
11.83,145.74614814120824
11.84,145.90204099704073
11.85,146.05557217998907
11.86,146.20663119126178
11.87,146.35510753206768
11.88,146.50089070361537
11.89,146.6438702071135
11.9,146.78393554377075
11.91,146.9209762147958
11.92,147.05488172139718
11.93,147.1855415647837
11.94,147.31284524616404
11.95,147.43668226674677
11.96,147.5569421277406
11.97,147.67351433035418
11.98,147.78628837579615
11.99,147.8951537652752
12.0,148.0
12.01,148.1007560542501
12.02,148.19750879458874
12.03,148.29038456065007
12.04,148.37950969206818
12.05,148.46501052847722
12.06,148.54701340951138
12.07,148.6256446748047
12.08,148.7010306639914
12.09,148.77329771670557
12.1,148.84257217258133
12.11,148.90898037125282
12.12,148.97264865235422
12.13,149.0337033555197
12.14,149.09227082038322
12.15,149.14847738657912
12.16,149.2024493937414
12.17,149.25431318150424
12.18,149.30419508950175
12.19,149.35222145736807
12.2,149.3985186247374
12.21,149.44321293124378
12.22,149.48643071652145
12.23,149.52829832020444
12.24,149.56894208192688
12.25,149.60848834132298
12.26,149.64706343802686
12.27,149.68479371167265
12.28,149.72180550189452
12.29,149.7582251483265
12.3,149.7941789906028
12.31,149.8297933683575
12.32,149.86519462122484
12.33,149.90050908883887
12.34,149.9358631108337
12.35,149.97138302684354
12.36,150.00719517650248
12.37,150.04342589944469
12.38,150.08020153530427
12.39,150.1176484237154
12.4,150.15589290431214
12.41,150.1950613167287
12.42,150.23528000059915
12.43,150.27667529555762
12.44,150.31937354123835
12.45,150.36350107727537
12.46,150.40918424330283
12.47,150.45654937895492
12.48,150.5057228238657
12.49,150.55683091766937
12.5,150.61
12.51,150.66531090392863
12.52,150.72266243627314
12.53,150.78190789728836
12.54,150.84290058722908
12.55,150.90549380635022
12.56,150.96954085490646
12.57,151.03489503315257
12.58,151.10140964134345
12.59,151.16893797973378
12.6,151.23733334857852
12.61,151.30644904813232
12.62,151.37613837865007
12.63,151.4462546403865
12.64,151.51665113359653
12.65,151.58718115853483
12.66,151.65769801545622
12.67,151.72805500461556
12.68,151.79810542626757
12.69,151.8677025806671
12.7,151.93669976806896
12.71,152.00495028872794
12.72,152.07230744289876
12.73,152.13862453083635
12.74,152.20375485279544
12.75,152.26755170903076
12.76,152.32986839979725
12.77,152.39055822534965
12.78,152.44947448594272
12.79,152.5064704818313
12.8,152.56139951327015
12.81,152.61411488051414
12.82,152.664469883818
12.83,152.71231782343654
12.84,152.7575119996246
12.85,152.79990571263693
12.86,152.8393522627283
12.87,152.87570495015362
12.88,152.90881707516766
12.89,152.93854193802514
12.9,152.96473283898092
12.91,152.9872430782898
12.92,153.0059259562065
12.93,153.02063477298591
12.94,153.03122282888282
12.95,153.037543424152
12.96,153.03944985904826
12.97,153.0367954338264
12.98,153.02943344874117
12.99,153.01721720404743
13.0,153.0
13.01,152.9776829700356
13.02,152.95035858031898
13.03,152.9181671301967
13.04,152.88124891901555
13.05,152.83974424612214
13.06,152.79379341086317
13.07,152.74353671258527
13.08,152.68911445063512
13.09,152.63066692435942
13.1,152.5683344331048
13.11,152.502257276218
13.12,152.4325757530456
13.13,152.35943016293433
13.14,152.28296080523086
13.15,152.20330797928185
13.16,152.12061198443396
13.17,152.03501312003382
13.18,151.9466516854282
13.19,151.8556679799637
13.2,151.762202302987
13.21,151.66639495384476
13.22,151.5683862318837
13.23,151.46831643645044
13.24,151.36632586689166
13.25,151.26255482255402
13.26,151.15714360278423
13.27,151.05023250692898
13.28,150.94196183433482
13.29,150.83247188434854
13.3,150.72190295631677
13.31,150.61039534958616
13.32,150.49808936350342
13.33,150.3851252974152
13.34,150.27164345066814
13.35,150.15778412260894
13.36,150.04368761258428
13.37,149.9294942199408
13.38,149.81534424402523
13.39,149.70137798418418
13.4,149.58773573976436
13.41,149.47455781011243
13.42,149.361984494575
13.43,149.25015609249883
13.44,149.13921290323054
13.45,149.0292952261168
