wind_speed,HEAG HW3/S2500(103)
12.32,2497.1912757956147
12.33,2497.1733819943797
12.34,2497.158884167646
12.35,2497.1477082766414
12.36,2497.1397802825904
12.37,2497.1350261467173
12.38,2497.1333718302503
12.39,2497.134743294412
12.4,2497.139066500429
12.41,2497.1462674095264
12.42,2497.15627198293
12.43,2497.169006181864
12.44,2497.1843959675552
12.45,2497.202367301228
12.46,2497.2228461441086
12.47,2497.2457584574217
12.48,2497.2710302023934
12.49,2497.298587340248
12.5,2497.3283558322114
12.51,2497.3602616395087
12.52,2497.394230723367
12.53,2497.430189045009
12.54,2497.468062565662
12.55,2497.50777724655
12.56,2497.5492590489
12.57,2497.592433933936
12.58,2497.637227862884
12.59,2497.683566796969
12.6,2497.731376697417
12.61,2497.780583525452
12.62,2497.831113242302
