wind_speed,Fuhrländer FL 2500/104
3.88,67.6287881970585
3.89,68.98875615970287
3.9,70.36439319258882
3.91,71.75577855760396
3.92,73.1629915166358
3.93,74.58611133157198
3.94,76.02521726429994
3.95,77.48038857670737
3.96,78.9517045306817
3.97,80.43924438811061
3.98,81.94308741088157
3.99,83.46331286088223
4.0,85.0
4.01,86.55320678653077
4.02,88.1229059644031
4.03,89.70904897395398
4.04,91.31158725551984
4.05,92.93047224943774
4.06,94.56565539604443
4.07,96.21708813567685
4.08,97.8847219086716
4.09,99.56850815536552
4.1,101.26839831609549
4.11,102.98434383119842
4.12,104.71629614101089
4.13,106.46420668586975
4.14,108.22802690611196
4.15,110.00770824207429
4.16,111.8032021340934
4.17,113.61446002250618
4.18,115.44143334764944
4.19,117.28407354986015
4.2,119.1423320694748
4.21,121.0161603468304
4.22,122.90550982226368
4.23,124.81033193611168
4.24,126.73057812871082
4.25,128.6661998403981
4.26,130.61714851151035
4.27,132.5833755823843
4.28,134.564832493357
4.29,136.56147068476494
4.3,138.57324159694505
4.31,140.60009667023417
4.32,142.64198734496915
4.33,144.69886506148666
4.34,146.7706812601235
4.35,148.85738738121654
4.36,150.95893486510286
4.37,153.07527515211876
4.38,155.20635968260137
4.39,157.35213989688737
4.4,159.51256723531378
4.41,161.68759313821715
4.42,163.8771690459343
4.43,166.0812463988022
4.44,168.29977663715766
4.45,170.53271120133726
4.46,172.78000153167798
4.47,175.0415990685166
4.48,177.31745525219014
4.49,179.60752152303493
4.5,181.91174932138807
4.51,184.2300900875864
4.52,186.56249526196655
4.53,188.90891628486577
4.54,191.26930459662032
4.55,193.64361163756715
4.56,196.0317888480432
4.57,198.43378766838535
4.58,200.8495595389302
4.59,203.27905590001455
4.6,205.72222819197535
4.61,208.1790278551496
4.62,210.6494063298736
4.63,213.1333150564844
4.64,215.63070547531885
4.65,218.14152902671395
4.66,220.66573715100603
4.67,223.20328128853217
4.68,225.7541128796292
4.69,228.31818336463408
4.7,230.89544418388323
4.71,233.48584677771365
4.72,236.08934258646215
4.73,238.70588305046576
4.74,241.3354196100609
4.75,243.9779037055845
4.76,246.6332867773734
4.77,249.30152026576445
4.78,251.98255561109465
4.79,254.67634425370036
4.8,257.38283763391854
4.81,260.1019871920862
4.82,262.8337443685401
4.83,265.5780606036169
4.84,268.3348873376533
4.85,271.1041760109864
4.86,273.8858780639531
4.87,276.6799449368897
4.88,279.48632807013337
4.89,282.3049789040208
4.9,285.13584887888913
4.91,287.9788894350746
4.92,290.8340520129143
4.93,293.7012880527451
4.94,296.58054899490395
4.95,299.4717862797272
4.96,302.3749513475519
4.97,305.28999563871497
4.98,308.21687059355327
4.99,311.1555276524032
5.0,314.10591825560186
5.01,317.06799384348585
5.02,320.0417058563923
5.03,323.0270057346582
5.04,326.0238449186196
5.05,329.0321748486137
5.06,332.0519469649776
5.07,335.08311270804785
5.08,338.1256235181611
5.09,341.17943083565416
5.1,344.2444861008641
5.11,347.3207407541279
5.12,350.4081462357817
5.13,353.5066539861628
5.14,356.6162154456078
5.15,359.736782054454
5.16,362.8683052530374
5.17,366.0107364816953
5.18,369.1640271807644
5.19,372.3281287905817
5.2,375.50299275148376
5.21,378.68857050380734
5.22,381.8848134878893
5.23,385.0916731440669
5.24,388.3091009126763
5.25,391.5370482340545
5.26,394.7754665485385
5.27,398.0243072964648
5.28,401.2835219181708
5.29,404.55306185399263
5.3,407.8328785442674
5.31,411.1229234293318
5.32,414.423147949523
5.33,417.73350354517737
5.34,421.0539416566317
5.35,424.384413724223
5.36,427.7248711882884
5.37,431.0752654891642
5.38,434.4355480671872
5.39,437.8056703626944
5.4,441.1855838160229
5.41,444.5752398675089
5.42,447.9745899574895
5.43,451.3835855263015
5.44,454.802178014282
5.45,458.2303188617672
5.46,461.6679595090943
5.47,465.1150513966
5.48,468.57154596462135
5.49,472.0373946534947
5.5,475.5125489035572
5.51,478.9969601551455
5.52,482.4905798485965
5.53,485.9933594242472
5.54,489.5052503224339
5.55,493.0262039834937
5.56,496.5561718477633
5.57,500.0951053555801
5.58,503.6429559472801
5.59,507.1996750632003
5.6,510.7652141436778
5.61,514.3395246290494
5.62,517.9225579596514
5.63,521.5142655758209
5.64,525.114598917895
5.65,528.7235094262105
5.66,532.3409485411036
5.67,535.9668677029115
5.68,539.6012183519708
5.69,543.2439519286191
5.7,546.8950198731924
5.71,550.5543736260273
5.72,554.2219646274613
5.73,557.8977443178312
5.74,561.581664137473
5.75,565.2736755267242
5.76,568.9737299259216
5.77,572.6817787754017
5.78,576.3977735155017
5.79,580.1216655865579
5.8,583.8534064289074
5.81,587.5929474828869
5.82,591.3402401888338
5.83,595.0952359870838
5.84,598.8578863179747
5.85,602.6281426218427
5.86,606.4059563390251
5.87,610.191278909858
5.88,613.9840617746788
5.89,617.7842563738242
5.9,621.5918141476312
5.91,625.406686536436
5.92,629.2288249805757
5.93,633.0581809203873
5.94,636.8947057962077
5.95,640.7383510483733
5.96,644.5890681172209
5.97,648.4468084430877
5.98,652.3115234663106
5.99,656.1831646272258
6.0,660.0616833661702
6.01,663.947031123481
6.02,667.8391593394948
6.03,671.738019454549
6.04,675.6435629089792
6.05,679.555741143123
6.06,683.4745055973168
6.07,687.3998077118985
6.08,691.3315989272035
6.09,695.269830683569
6.1,699.2144544213322
6.11,703.1654215808301
6.12,707.1226836023988
6.13,711.0861919263752
6.14,715.0558979930964
6.15,719.0317532428994
6.16,723.0137091161207
6.17,727.0017170530969
6.18,730.9957284941652
6.19,734.9956948796623
6.2,739.0015676499249
6.21,743.0132982452897
6.22,747.0308381060938
6.23,751.0541386726743
6.24,755.0831513853673
6.25,759.1178276845097
6.26,763.1581190104386
6.27,767.2039768034907
6.28,771.2553525040031
6.29,775.312197552312
6.3,779.3744633887549
6.31,783.442101453668
6.32,787.5150631873885
6.33,791.593300030253
6.34,795.6767634225981
6.35,799.7654048047611
6.36,803.8591756170788
6.37,807.9580272998876
6.38,812.0619112935244
6.39,816.170779038326
6.4,820.28458197463
6.41,824.4032715427719
6.42,828.5267991830892
6.43,832.6551163359186
6.44,836.7881744415971
6.45,840.9259249404615
6.46,845.0683192728482
6.47,849.2153088790942
6.48,853.3668451995368
6.49,857.522879674512
6.5,861.6833637443568
6.51,865.8482488494087
6.52,870.0174864300036
6.53,874.1910279264791
6.54,878.3688247791714
6.55,882.5508284284174
6.56,886.7369903145542
6.57,890.9272618779185
6.58,895.1215945588469
6.59,899.3199397976762
6.6,903.5222490347436
6.61,907.728473710386
6.62,911.9385652649394
6.63,916.152475138741
6.64,920.370154772128
6.65,924.5915556054372
6.66,928.8166290790044
6.67,933.0453266331672
6.68,937.2775997082626
6.69,941.5133997446276
6.7,945.7526781825976
6.71,949.9953864625106
6.72,954.2414760247032
6.73,958.4908983095124
6.74,962.743604757275
6.75,966.9995468083266
6.76,971.2586759030058
6.77,975.520943481648
6.78,979.7863009845914
6.79,984.0546998521712
6.8,988.3260915247254
6.81,992.6004274425904
6.82,996.8776590461032
6.83,1001.1577377756
6.84,1005.4406150714184
6.85,1009.7262423738944
6.86,1014.0145711233658
6.87,1018.3055527601688
6.88,1022.5991387246396
6.89,1026.8952804571163
6.9,1031.193929397935
6.91,1035.4950369874327
6.92,1039.798554665946
6.93,1044.104433873811
6.94,1048.4126260513667
6.95,1052.723082638948
6.96,1057.035755076892
6.97,1061.3505948055356
6.98,1065.6675532652162
6.99,1069.98658189627
7.0,1074.3076321390336
7.01,1078.6306554338444
7.02,1082.9556032210387
7.03,1087.282426940954
7.04,1091.6110780339268
7.05,1095.9415079402934
7.06,1100.273668100391
7.07,1104.607509954557
7.08,1108.9429849431272
7.09,1113.2800445064383
7.1,1117.618640084828
7.11,1121.958723118633
7.12,1126.30024504819
7.13,1130.6431573138352
7.14,1134.9874113559056
7.15,1139.332958614739
7.16,1143.679750530671
7.17,1148.0277385440393
7.18,1152.3768740951796
7.19,1156.72710862443
7.2,1161.0783935721263
7.21,1165.430680378606
7.22,1169.7839204842055
7.23,1174.138065329262
7.24,1178.4930663541118
7.25,1182.8488749990918
7.26,1187.2054427045389
7.27,1191.56272091079
7.28,1195.920661058182
7.29,1200.2792145870517
7.3,1204.6383329377354
7.31,1208.9979675505706
7.32,1213.358069865894
7.33,1217.7185913240417
7.34,1222.079483365351
7.35,1226.440697430159
7.36,1230.8021849588022
7.37,1235.1638973916172
7.38,1239.5257861689413
7.39,1243.8878027311105
7.4,1248.2498985184632
7.41,1252.6120249713344
7.42,1256.974133530062
7.43,1261.3361756349818
7.44,1265.698102726432
7.45,1270.0598662447485
7.46,1274.421417630268
7.47,1278.7827083233278
7.48,1283.1436897642648
7.49,1287.504313393415
7.5,1291.8645306511155
7.51,1296.2242929777035
7.52,1300.583551813516
7.53,1304.94225859889
7.54,1309.3003647741612
7.55,1313.6578217796666
7.56,1318.0145810557435
7.57,1322.370594042729
7.58,1326.725812180959
7.59,1331.0801869107709
7.6,1335.4336696725013
7.61,1339.7862119064876
7.62,1344.1377650530658
7.63,1348.4882805525729
7.64,1352.8377098453457
7.65,1357.1860043717215
7.66,1361.5331155720366
7.67,1365.878994886628
7.68,1370.2235937558323
7.69,1374.5668636199866
7.7,1378.9087559194274
7.71,1383.249222094492
7.72,1387.5882135855163
7.73,1391.9256818328386
7.74,1396.261578276794
7.75,1400.5958543577206
7.76,1404.928461515954
7.77,1409.259351191832
7.78,1413.588474825692
7.79,1417.915783857869
7.8,1422.2412297287008
7.81,1426.5647638785242
7.82,1430.8863377476769
7.83,1435.205902776494
7.84,1439.5234104053127
7.85,1443.83881207447
7.86,1448.152059224304
7.87,1452.4631032951495
7.88,1456.7718957273446
7.89,1461.0783879612256
7.9,1465.3825314371295
7.91,1469.6842775953928
7.92,1473.983577876353
7.93,1478.2803837203458
7.94,1482.5746465677091
7.95,1486.866317858779
7.96,1491.155349033893
7.97,1495.4416915333863
7.98,1499.7252967975985
7.99,1504.0061162668635
8.0,1508.28410138152
8.01,1512.5592035819045
8.02,1516.8313743083525
8.03,1521.100565001202
8.04,1525.36672710079
8.05,1529.6298120474537
8.06,1533.8897712815285
8.07,1538.1465562433511
8.08,1542.4001183732598
8.09,1546.6504091115903
8.1,1550.89737989868
8.11,1555.1409821748653
8.12,1559.381167380483
8.13,1563.6178869558712
8.14,1567.8510923413648
8.15,1572.0807349773013
8.16,1576.3067663040174
8.17,1580.52913776185
8.18,1584.7478007911363
8.19,1588.962706832213
8.2,1593.1738073254166
8.21,1597.3810537110844
8.22,1601.5843974295528
8.23,1605.783789921158
8.24,1609.979182626238
8.25,1614.1705269851286
8.26,1618.3577744381678
8.27,1622.540876425691
8.28,1626.719784388036
8.29,1630.8944497655389
8.3,1635.064823998538
8.31,1639.2308585273684
8.32,1643.3925047923672
8.33,1647.549714233872
8.34,1651.702438292219
8.35,1655.8506284077444
8.36,1659.9942360207865
8.37,1664.1332125716813
8.38,1668.2675095007662
8.39,1672.3970782483768
8.4,1676.521870254851
8.41,1680.6418369605244
8.42,1684.756929805735
8.43,1688.867100230819
8.44,1692.9722996761138
8.45,1697.0724795819556
8.46,1701.167591388682
8.47,1705.2575865366289
8.48,1709.342416466133
8.49,1713.4220326175318
8.5,1717.4963864311612
8.51,1721.56542934736
8.52,1725.629112806463
8.53,1729.6873882488076
8.54,1733.7402071147303
8.55,1737.7875208445696
8.56,1741.82928087866
8.57,1745.8654386573394
8.58,1749.8959456209448
8.59,1753.9207532098123
8.6,1757.939812864279
8.61,1761.953076024682
8.62,1765.9604941313585
8.63,1769.9620186246443
8.64,1773.9576009448772
8.65,1777.9471925323928
8.66,1781.9307448275283
8.67,1785.9082092706217
8.68,1789.8795373020082
8.69,1793.8446803620254
8.7,1797.8035898910098
8.71,1801.7562173293
8.72,1805.7025141172292
8.73,1809.6424316951368
8.74,1813.57592150336
8.75,1817.502934982233
8.76,1821.4234235720955
8.77,1825.3373387132824
8.78,1829.2446318461311
8.79,1833.145254410979
8.8,1837.0391578481624
8.81,1840.9262935980175
8.82,1844.8066131008825
8.83,1848.6800677970923
8.84,1852.5466091269852
8.85,1856.406188530898
8.86,1860.2587574491668
8.87,1864.1042673221289
8.88,1867.942669590121
8.89,1871.77391569348
8.9,1875.5979570725424
8.91,1879.414745167645
8.92,1883.2242314191249
8.93,1887.0263672673184
8.94,1890.8211041525628
8.95,1894.6083935151944
8.96,1898.388186795552
8.97,1902.1604354339693
8.98,1905.9250908707847
8.99,1909.6821045463355
9.0,1913.4314279009573
9.01,1917.173012374988
9.02,1920.906809408764
9.03,1924.6327704426208
9.04,1928.3508469168985
9.05,1932.060990271931
9.06,1935.763151948056
9.07,1939.45728338561
9.08,1943.1433360249296
9.09,1946.821261306353
9.1,1950.4910106702157
9.11,1954.1525355568551
9.12,1957.8057874066076
9.13,1961.4507176598104
9.14,1965.0872777568
9.15,1968.7154191379136
9.16,1972.3350932434876
9.17,1975.946251513858
9.18,1979.548845389364
9.19,1983.14282631034
9.2,1986.728145717124
9.21,1990.3047550500528
9.22,1993.8726057494632
9.23,1997.431649255691
9.24,2000.9818370090743
9.25,2004.5231204499496
9.26,2008.055451018653
9.27,2011.578780155522
9.28,2015.093059300893
9.29,2018.5982398951032
9.3,2022.09427337849
9.31,2025.5811111913888
9.32,2029.0587047741371
9.33,2032.527005567072
9.34,2035.9859650105288
9.35,2039.435534544847
9.36,2042.8756656103608
9.37,2046.3063096474089
9.38,2049.727418096327
9.39,2053.138942397452
9.4,2056.540833991121
9.41,2059.93304431767
9.42,2063.315524817437
9.43,2066.6882269307584
9.44,2070.051102097972
9.45,2073.404101759412
9.46,2076.747177355418
9.47,2080.080280326325
9.48,2083.4033621124704
9.49,2086.716374154191
9.5,2090.019267891823
9.51,2093.3119947657046
9.52,2096.594506216172
9.53,2099.866753683561
9.54,2103.1286886082094
9.55,2106.3802624304544
9.56,2109.621426590631
9.57,2112.8521325290785
9.58,2116.072331686132
9.59,2119.2819755021283
9.6,2122.4810154174056
9.61,2125.669402872298
9.62,2128.8470893071462
9.63,2132.0140261622846
9.64,2135.170164878049
9.65,2138.3154568947784
9.66,2141.4498536528085
9.67,2144.5733065924765
9.68,2147.685767154119
9.69,2150.7871867780723
9.7,2153.877516904674
9.71,2156.9567089742613
9.72,2160.0247144271693
9.73,2163.081484703737
9.74,2166.126971244299
9.75,2169.1611254891936
9.76,2172.1838988787567
9.77,2175.1952428533264
9.78,2178.1951088532387
9.79,2181.183448318829
9.8,2184.160212690437
9.81,2187.125353408398
9.82,2190.078821913048
9.83,2193.0205696447256
9.84,2195.950548043766
9.85,2198.8687085505067
9.86,2201.775002605284
9.87,2204.669381648436
9.88,2207.5517971202985
9.89,2210.4222004612075
9.9,2213.2805431115016
9.91,2216.1267765115167
9.92,2218.96085210159
9.93,2221.7827213220576
9.94,2224.592335613256
9.95,2227.389646415524
9.96,2230.174605169197
9.97,2232.9471633146118
9.98,2235.707272292105
9.99,2238.4548835420137
10.0,2241.189948504675
10.01,2243.9124186204253
10.02,2246.6222453296014
10.03,2249.3193800725403
10.04,2252.0037742895797
10.05,2254.675379421055
10.06,2257.334146907303
10.07,2259.980028188661
10.08,2262.6129747054665
10.09,2265.232937898055
10.1,2267.839869206764
10.11,2270.43372007193
10.12,2273.014441933891
10.13,2275.5819862329827
10.14,2278.136304409541
10.15,2280.677347903905
10.16,2283.2050681564097
10.17,2285.7194166073923
10.18,2288.2203446971894
10.19,2290.7078038661384
10.2,2293.181745554577
10.21,2295.64212120284
10.22,2298.088882251265
10.23,2300.521980140189
10.24,2302.941366309949
10.25,2305.3469922008817
10.26,2307.738809253324
10.27,2310.116768907611
10.28,2312.4808226040823
10.29,2314.8309217830724
10.3,2317.16701788492
10.31,2319.489062349961
10.32,2321.797006618531
10.33,2324.090802130969
10.34,2326.3704003276107
10.35,2328.635752648793
10.36,2330.886810534853
10.37,2333.1235254261264
10.38,2335.3458487629514
10.39,2337.553731985664
10.4,2339.747126534601
10.41,2341.9259838501
10.42,2344.0902553724973
10.43,2346.2398925421294
10.44,2348.3748467993337
10.45,2350.495069584446
10.46,2352.600512337805
10.47,2354.691126499745
10.48,2356.7668635106047
10.49,2358.82767481072
10.5,2360.8735118404284
10.51,2362.9043260400663
10.52,2364.9200688499704
10.53,2366.920691710477
10.54,2368.906146061924
10.55,2370.8763833446483
10.56,2372.831354998986
10.57,2374.771012465274
10.58,2376.6953071838493
10.59,2378.604190595048
10.6,2380.497614139208
10.61,2382.375529256665
10.62,2384.237887387757
10.63,2386.0846399728207
10.64,2387.915738452192
10.65,2389.7311342662074
10.66,2391.5307788552045
10.67,2393.314623659521
10.68,2395.0826201194923
10.69,2396.8347196754557
10.7,2398.570873767748
10.71,2400.291033836705
10.72,2401.9951513226656
10.73,2403.6831776659656
10.74,2405.355064306941
10.75,2407.01076268593
10.76,2408.650224243268
10.77,2410.273400419293
10.78,2411.8802426543407
10.79,2413.470702388749
10.8,2415.044731062854
10.81,2416.6022801169934
10.82,2418.143300991504
10.83,2419.66774512672
10.84,2421.175563962981
10.85,2422.666708940623
10.86,2424.1411314999827
10.87,2425.5987830813974
10.88,2427.039615125203
10.89,2428.463579071737
10.9,2429.870626361336
10.91,2431.2607084343367
10.92,2432.6337767310765
10.93,2433.989782691891
10.94,2435.328677757119
10.95,2436.650413367094
10.96,2437.954940962157
10.97,2439.242211982641
10.98,2440.512177868886
10.99,2441.7647900612264
11.0,2443.0
11.01,2444.217788823624
11.02,2445.41825646284
11.03,2446.6015325464696
11.04,2447.7677467033327
11.05,2448.9170285622527
11.06,2450.049507752052
11.07,2451.16531390155
11.08,2452.264576639569
11.09,2453.347425594932
11.1,2454.4139903964588
11.11,2455.4644006729727
11.12,2456.4987860532938
11.13,2457.5172761662448
11.14,2458.520000640647
11.15,2459.507089105322
11.16,2460.478671189092
11.17,2461.4348765207774
11.18,2462.3758347292014
11.19,2463.301675443184
11.2,2464.212528291548
11.21,2465.108522903116
11.22,2465.9897889067065
11.23,2466.856455931144
11.24,2467.7086536052493
11.25,2468.546511557844
11.26,2469.3701594177483
11.27,2470.1797268137866
11.28,2470.9753433747783
11.29,2471.7571387295466
11.3,2472.525242506912
11.31,2473.279784335696
11.32,2474.0208938447217
11.33,2474.748700662809
11.34,2475.4633344187805
11.35,2476.164924741457
11.36,2476.853601259664
11.37,2477.529493602216
11.38,2478.1927313979413
11.39,2478.8434442756584
11.4,2479.481761864189
11.41,2480.1078137923555
11.42,2480.7217296889785
11.43,2481.323639182881
11.44,2481.913671902884
11.45,2482.4919574778087
11.46,2483.058625536478
11.47,2483.6138057077114
11.48,2484.1576276203327
11.49,2484.6902209031623
11.5,2485.211715185023
11.51,2485.722240094735
11.52,2486.221925261121
11.53,2486.7109003130017
11.54,2487.1892948792
11.55,2487.6572385885365
11.56,2488.1148610698333
11.57,2488.562291951912
11.58,2488.999660863594
11.59,2489.4270974337005
11.6,2489.8447312910557
11.61,2490.2526920644777
11.62,2490.6511093827894
11.63,2491.040112874813
11.64,2491.419832169371
11.65,2491.7903968952837
11.66,2492.1519366813727
11.67,2492.50458115646
11.68,2492.8484599493668
11.69,2493.1837026889148
11.7,2493.510439003927
11.71,2493.828798523224
11.72,2494.1389108756266
11.73,2494.4409056899576
11.74,2494.734912595039
11.75,2495.02106121969
11.76,2495.299481192737
11.77,2495.5703021429963
11.78,2495.833653699293
11.79,2496.089665490447
11.8,2496.3384671452804
11.81,2496.580188292616
11.82,2496.814958561274
11.83,2497.042907580076
11.84,2497.2641649778448
11.85,2497.4788603834013
11.86,2497.6871234255677
11.87,2497.889083733164
11.88,2498.084870935014
11.89,2498.274614659937
11.9,2498.4584445367577
11.91,2498.636490194296
11.92,2498.808881261373
11.93,2498.975747366811
11.94,2499.1372181394318
11.95,2499.293423208056
11.96,2499.4444922015064
11.97,2499.5905547486045
11.98,2499.731740478172
11.99,2499.86817901903
12.0,2500.0
12.01,2500.127320929216
12.02,2500.2502108320505
12.03,2500.3687266131906
12.04,2500.482925177321
12.05,2500.592863429129
12.06,2500.6985982732986
12.07,2500.8001866145155
12.08,2500.8976853574663
12.09,2500.991151406836
12.1,2501.080641667309
12.11,2501.1662130435725
12.12,2501.247922440312
12.13,2501.325826762213
12.14,2501.39998291396
12.15,2501.47044780024
12.16,2501.537278325738
12.17,2501.60053139514
12.18,2501.660263913131
12.19,2501.7165327843963
12.2,2501.7693949136224
12.21,2501.8189072054947
12.22,2501.8651265646986
12.23,2501.90810989592
12.24,2501.947914103843
12.25,2501.984596093155
12.26,2502.0182127685416
12.27,2502.048821034687
12.28,2502.076477796278
12.29,2502.1012399579995
12.3,2502.123164424538
12.31,2502.1423081005782
12.32,2502.158727890806
12.33,2502.1724806999064
12.34,2502.1836234325665
12.35,2502.1922129934705
12.36,2502.198306287305
12.37,2502.2019602187543
12.38,2502.203231692505
12.39,2502.202177613243
12.4,2502.1988548856534
12.41,2502.1933204144207
12.42,2502.185631104233
12.43,2502.175843859773
12.44,2502.1640155857285
12.45,2502.1502031867844
12.46,2502.1344635676264
12.47,2502.1168536329405
12.48,2502.0974302874106
12.49,2502.076250435724
12.5,2502.0533709825654
12.51,2502.0288488326214
12.52,2502.002740890576
12.53,2501.9751040611163
12.54,2501.945995248928
12.55,2501.915471358695
12.56,2501.883589295104
12.57,2501.8504059628413
12.58,2501.8159782665907
12.59,2501.780363111039
12.6,2501.743617400873
12.61,2501.705798040776
12.62,2501.666961935434
12.63,2501.6271659895333
12.64,2501.58646710776
12.65,2501.5449221947983
12.66,2501.502588155335
12.67,2501.459521894056
12.68,2501.415780315644
12.69,2501.371420324788
