wind_speed,eno energy eno 114 3.5
2.68,0.0
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.76,0.0
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
3.0,23.6
3.01,24.64002055985359
3.02,25.6836681017502
3.03,26.730965773678047
3.04,27.78193672362549
3.05,28.83660409958075
3.06,29.89499104953219
3.07,30.95712072146801
3.08,32.02301626337659
3.09,33.09270082324612
3.1,34.166197549065
3.11,35.24352958882139
3.12,36.32472009050368
3.13,37.40979220210009
3.14,38.49876907159897
3.15,39.591673846988535
3.16,40.68852967625716
3.17,41.78935970739303
3.18,42.89418708838455
3.19,44.00303496721988
3.2,45.11592649188742
3.21,46.232884810375374
3.22,47.3539330706721
3.23,48.47909442076581
3.24,49.60839200864486
3.25,50.74184898229748
3.26,51.87948848971197
3.27,53.02133367887669
3.28,54.16740769777983
3.29,55.31773369440975
3.3,56.47233481675468
3.31,57.63123421280295
3.32,58.79445503054279
3.33,59.96202041796258
3.34,61.13395352305052
3.35,62.31027749379498
3.36,63.49101547818414
3.37,64.6761906242064
3.38,65.86582607984995
3.39,67.05994499310316
3.4,68.2585705119542
3.41,69.46172578439153
3.42,70.66943395840329
3.43,71.88171818197787
3.44,73.09860160310345
3.45,74.32010736976842
3.46,75.546258629961
3.47,76.77707853166953
3.48,78.01259022288221
3.49,79.25281685158745
3.5,80.49778156577344
3.51,81.74750751342846
3.52,83.00201784254094
3.53,84.26133570109897
3.54,85.52548423709099
3.55,86.79448659850519
3.56,88.06836593332996
3.57,89.34714538955345
3.58,90.6308481151641
3.59,91.91949725815005
3.6,93.2131159664997
3.61,94.51172738820128
3.62,95.8153546712431
3.63,97.1240209636134
3.64,98.43774941330057
3.65,99.75656316829276
3.66,101.0804853765784
3.67,102.40953918614564
3.68,103.74374774498294
3.69,105.0831342010784
3.7,106.42772170242044
3.71,107.77753339699724
3.72,109.1325924327972
3.73,110.4929219578085
3.74,111.85854512001954
3.75,113.22948506741852
3.76,114.60576494799368
3.77,115.98740790973352
3.78,117.37443710062612
3.79,118.76687566865984
3.8,120.16474676182295
3.81,121.5680735281038
3.82,122.9768791154906
3.83,124.39118667197168
3.84,125.81101934553531
3.85,127.23640028416982
3.86,128.66735263586338
3.87,130.10389954860446
3.88,131.5460641703811
3.89,132.99386964918185
3.9,134.4473391329948
3.91,135.9064957698084
3.92,137.3713627076108
3.93,138.8419630943904
3.94,140.31832007813534
3.95,141.8004568068341
3.96,143.28839642847475
3.97,144.7821620910458
3.98,146.2817769425353
3.99,147.78726413093182
4.0,149.29864680422335
4.01,150.81594811039835
4.02,152.33919119744507
4.03,153.86839921335195
4.04,155.40359530610704
4.05,156.94480262369865
4.06,158.4920443141152
4.07,160.04534352534498
4.08,161.6047234053761
4.09,163.170207102197
4.1,164.7418177637959
4.11,166.31957853816127
4.12,167.90351257328106
4.13,169.49364301714382
4.14,171.08999301773767
4.15,172.69258572305114
4.16,174.30144428107224
4.17,175.9165918397894
4.18,177.53805154719083
4.19,179.16584655126508
4.2,180.8
4.21,182.44053504138415
4.22,184.08747482340584
4.23,185.74084249405345
4.24,187.40066120131485
4.25,189.06695409317865
4.26,190.7397443176331
4.27,192.4190550226664
4.28,194.1049093562671
4.29,195.79733046642312
4.3,197.4963415011229
4.31,199.20196560835475
4.32,200.9142259361071
4.33,202.633145632368
4.34,204.35874784512575
4.35,206.0910557223688
4.36,207.83009241208535
4.37,209.57588106226365
4.38,211.32844482089203
4.39,213.0878068359587
4.4,214.8539902554522
4.41,216.6270182273605
4.42,218.406913899672
4.43,220.19370042037505
4.44,221.9874009374581
4.45,223.788038598909
4.46,225.5956365527163
4.47,227.41021794686824
4.48,229.2318059293533
4.49,231.06042364815943
4.5,232.89609425127503
4.51,234.7388408866885
4.52,236.5886867023881
4.53,238.44565484636223
4.54,240.30976846659885
4.55,242.1810507110864
4.56,244.05952472781323
4.57,245.9452136647677
4.58,247.83814066993796
4.59,249.73832889131225
4.6,251.64580147687892
4.61,253.56058157462653
4.62,255.48269233254288
4.63,257.41215689861644
4.64,259.34899842083564
4.65,261.2932400471888
4.66,263.24490492566395
4.67,265.2040162042494
4.68,267.17059703093366
4.69,269.144670553705
4.7,271.12625992055155
4.71,273.1153882794616
4.72,275.11207877842344
4.73,277.1163545654256
4.74,279.1282387884561
4.75,281.1477545955032
4.76,283.17492513455534
4.77,285.2097735536008
4.78,287.25232300062794
4.79,289.3025966236248
4.8,291.3606175705798
4.81,293.4264089894812
4.82,295.4999940283176
4.83,297.58139583507665
4.84,299.6706375577472
4.85,301.7677423443172
4.86,303.8727333427753
4.87,305.9856337011093
4.88,308.1064665673078
4.89,310.2352550893591
4.9,312.3720224152515
4.91,314.5167916929731
4.92,316.66958607051225
4.93,318.83042869585734
4.94,320.9993427169967
4.95,323.1763512819184
4.96,325.3614775386108
4.97,327.5547446350622
4.98,329.7561757192611
4.99,331.96579393919546
5.0,334.18362244285373
5.01,336.40968437822414
5.02,338.644002893295
5.03,340.886601136055
5.04,343.1375022544916
5.05,345.3967293965937
5.06,347.6643057103493
5.07,349.94025434374714
5.08,352.22459844477487
5.09,354.5173611614211
5.1,356.818565641674
5.11,359.1282350335224
5.12,361.44639248495366
5.13,363.7730611439568
5.14,366.10826415851966
5.15,368.452024676631
5.16,370.8043658462787
5.17,373.1653108154511
5.18,375.53488273213657
5.19,377.9131047443236
5.2,380.3
5.21,382.69558826220657
5.22,385.0998757541919
5.23,387.5128653142572
5.24,389.9345597807028
5.25,392.36496199182994
5.26,394.80407478593946
5.27,397.2519010013322
5.28,399.7084434763095
5.29,402.17370504917136
5.3,404.6476885582193
5.31,407.130396841754
5.32,409.6218327380768
5.33,412.1219990854879
5.34,414.6308987222885
5.35,417.14853448677945
5.36,419.6749092172619
5.37,422.2100257520365
5.38,424.753886929404
5.39,427.3064955876655
5.4,429.86785456512206
5.41,432.43796670007407
5.42,435.0168348308227
5.43,437.604461795669
5.44,440.2008504329139
5.45,442.80600358085775
5.46,445.4199240778018
5.47,448.04261476204704
5.48,450.6740784718944
5.49,453.3143180456444
5.5,455.9633363215982
5.51,458.6211361380566
5.52,461.2877203333206
5.53,463.9630917456912
5.54,466.6472532134689
5.55,469.3402075749548
5.56,472.0419576684497
5.57,474.7525063322549
5.58,477.4718564046708
5.59,480.2000107239982
5.6,482.9369721285387
5.61,485.6827434565926
5.62,488.4373275464608
5.63,491.2007272364445
5.64,493.9729453648442
5.65,496.7539847699612
5.66,499.5438482900962
5.67,502.3425387635498
5.68,505.15005902862345
5.69,507.9664119236178
5.7,510.79160028683367
5.71,513.6256269565719
5.72,516.4684947711334
5.73,519.3202065688193
5.74,522.1807651879304
5.75,525.0501734667673
5.76,527.9284342436312
5.77,530.8155503568227
5.78,533.7115246446432
5.79,536.6163599453931
5.8,539.5300590973734
5.81,542.4526249388852
5.82,545.3840603082293
5.83,548.3243680437064
5.84,551.2735509836175
5.85,554.2316119662635
5.86,557.1985538299455
5.87,560.1743794129641
5.88,563.1590915536202
5.89,566.1526930902146
5.9,569.155186861049
5.91,572.166575704423
5.92,575.1868624586383
5.93,578.2160499619957
5.94,581.2541410527964
5.95,584.3011385693402
5.96,587.3570453499292
5.97,590.4218642328636
5.98,593.4955980564448
5.99,596.578249658973
6.0,599.6698218787498
6.01,602.7703175540754
6.02,605.8797395232513
6.03,608.9980906245781
6.04,612.1253736963567
6.05,615.2615915768881
6.06,618.4067471044727
6.07,621.5608431174126
6.08,624.7238824540073
6.09,627.8958679525584
6.1,631.0768024513666
6.11,634.2666887887333
6.12,637.4655298029586
6.13,640.6733283323437
6.14,643.8900872151895
6.15,647.1158092897974
6.16,650.3504973944672
6.17,653.5941543675008
6.18,656.8467830471983
6.19,660.1083862718616
6.2,663.3789668797906
6.21,666.6585277092865
6.22,669.9470715986503
6.23,673.244601386183
6.24,676.5511199101853
6.25,679.866630008958
6.26,683.191134520802
6.27,686.5246362840187
6.28,689.8671381369086
6.29,693.2186429177724
6.3,696.5791534649111
6.31,699.9486726166257
6.32,703.3272032112174
6.33,706.7147480869864
6.34,710.1113100822339
6.35,713.516892035261
6.36,716.9314967843686
6.37,720.3551271678572
6.38,723.7877860240277
6.39,727.2294761911816
6.4,730.6802005076194
6.41,734.1399618116418
6.42,737.6087629415496
6.43,741.0866067356443
6.44,744.5734960322263
6.45,748.0694336695967
6.46,751.5744224860564
6.47,755.0884653199062
6.48,758.6115650094472
6.49,762.1437243929795
6.5,765.684946308805
6.51,769.2352335952239
6.52,772.7945890905378
6.53,776.3630156330472
6.54,779.9405160610524
6.55,783.5270932128551
6.56,787.1227499267561
6.57,790.7274890410563
6.58,794.341313394056
6.59,797.9642258240567
6.6,801.5962291693589
6.61,805.2373262682639
6.62,808.8875199590724
6.63,812.5468130800849
6.64,816.2152084696032
6.65,819.8927089659277
6.66,823.5793174073586
6.67,827.2750366321977
6.68,830.9798694787457
6.69,834.6938187853036
6.7,838.4168873901716
6.71,842.1490781316514
6.72,845.8903938480435
6.73,849.6408373776491
6.74,853.4004115587686
6.75,857.1691192297031
6.76,860.9469632287537
6.77,864.7339463942209
6.78,868.5300715644064
6.79,872.33534157761
6.8,876.1497592721332
6.81,879.9733274862766
6.82,883.8060490583418
6.83,887.647926826629
6.84,891.4989636294391
6.85,895.3591623050733
6.86,899.2285256918323
6.87,903.1070566280168
6.88,906.9947579519282
6.89,910.8916325018668
6.9,914.7976831161344
6.91,918.7129126330308
6.92,922.6373238908576
6.93,926.5709197279152
6.94,930.5137029825054
6.95,934.465676492928
6.96,938.4268430974844
6.97,942.3972056344752
6.98,946.376766942202
6.99,950.3655298589651
7.0,954.3634972230652
7.01,958.3706718728037
7.02,962.3870566464813
7.03,966.4126543823992
7.04,970.4474679188576
7.05,974.4915000941576
7.06,978.5447537466
7.07,982.607231714487
7.08,986.6789368361178
7.09,990.7598719497938
7.1,994.8500398938164
7.11,998.9494435064856
7.12,1003.0580856261032
7.13,1007.1759690909698
7.14,1011.3030967393856
7.15,1015.4394714096528
7.16,1019.5850959400713
7.17,1023.739973168942
7.18,1027.904105934566
7.19,1032.0774970752448
7.2,1036.260149429278
7.21,1040.4520658349677
7.22,1044.653249130614
7.23,1048.8637021545185
7.24,1053.0834277449812
7.25,1057.3124287403036
7.26,1061.5507079787865
7.27,1065.7982682987308
7.28,1070.0551125384377
7.29,1074.321243536207
7.3,1078.5966641303407
7.31,1082.8813771591394
7.32,1087.175385460904
7.33,1091.478691873935
7.34,1095.7912992365336
7.35,1100.113210387001
7.36,1104.4444281636374
7.37,1108.7849554047443
7.38,1113.134794948622
7.39,1117.493949633572
7.4,1121.8624222978954
7.41,1126.2402157798915
7.42,1130.6273329178634
7.43,1135.02377655011
7.44,1139.429549514934
7.45,1143.8446546506348
7.46,1148.269094795514
7.47,1152.7028727878724
7.48,1157.145991466011
7.49,1161.59845366823
7.5,1166.060262232831
7.51,1170.531419998115
7.52,1175.0119298023826
7.53,1179.5017944839346
7.54,1184.001016881072
7.55,1188.5095998320958
7.56,1193.0275461753065
7.57,1197.5548587490057
7.58,1202.0915403914933
7.59,1206.6375939410711
7.6,1211.1930222360395
7.61,1215.7578281146998
7.62,1220.3320144153524
7.63,1224.9155839762984
7.64,1229.5085396358386
7.65,1234.1108842322744
7.66,1238.722620603906
7.67,1243.3437515890344
7.68,1247.9742800259608
7.69,1252.614208752986
7.7,1257.2635406084107
7.71,1261.922278430536
7.72,1266.5904250576623
7.73,1271.2679833280918
7.74,1275.9549560801242
7.75,1280.6513461520603
7.76,1285.3571563822015
7.77,1290.0723896088489
7.78,1294.797048670303
7.79,1299.5311364048646
7.8,1304.2746556508346
7.81,1309.0276092465142
7.82,1313.7900000302045
7.83,1318.5618308402054
7.84,1323.3431045148188
7.85,1328.133823892345
7.86,1332.9339918110854
7.87,1337.7436111093402
7.88,1342.5626846254104
7.89,1347.3912151975978
7.9,1352.2292056642025
7.91,1357.0766588635256
7.92,1361.9335776338676
7.93,1366.7999648135296
7.94,1371.675823240813
7.95,1376.5611557540185
7.96,1381.455965191446
7.97,1386.360254391398
7.98,1391.2740261921745
7.99,1396.197283432076
8.0,1401.1300289494038
8.01,1406.0722655824593
8.02,1411.0239961695424
8.03,1415.9852235489548
8.04,1420.9559505589973
8.05,1425.9361800379709
8.06,1430.925914824176
8.07,1435.9251577559132
8.08,1440.933911671484
8.09,1445.9521794091893
8.1,1450.9799638073296
8.11,1456.017267704206
8.12,1461.06409393812
8.13,1466.120445347372
8.14,1471.186324770263
8.15,1476.261735045093
8.16,1481.3466790101636
8.17,1486.4411595037757
8.18,1491.54517936423
8.19,1496.658741429828
8.2,1501.78184853887
8.21,1506.9145035296578
8.22,1512.056709240491
8.23,1517.208468509671
8.24,1522.3697841754984
8.25,1527.5406590762746
8.26,1532.7210960503
8.27,1537.911097935876
8.28,1543.1106675713036
8.29,1548.3198077948828
8.3,1553.5385214449166
8.31,1558.766811359703
8.32,1564.0046803775444
8.33,1569.2521313367415
8.34,1574.509167075595
8.35,1579.775790432407
8.36,1585.052004245476
8.37,1590.3378113531048
8.38,1595.6332145935953
8.39,1600.9382168052452
8.4,1606.2528208263575
8.41,1611.5770294952326
8.42,1616.9108456501713
8.43,1622.2542721294749
8.44,1627.6073117714436
8.45,1632.9699674143792
8.46,1638.3422418965824
8.47,1643.724138056354
8.48,1649.1156587319938
8.49,1654.516806761804
8.5,1659.927584984085
8.51,1665.347996237137
8.52,1670.7780433592625
8.53,1676.2177291887613
8.54,1681.6670565639342
8.55,1687.126028323084
8.56,1692.5946473045085
8.57,1698.0729163465105
8.58,1703.5608382873909
8.59,1709.0584159654495
8.6,1714.565652218988
8.61,1720.0825498863069
8.62,1725.609111805708
8.63,1731.1453408154923
8.64,1736.6912397539586
8.65,1742.2468114594094
8.66,1747.8120587701453
8.67,1753.3869845244667
8.68,1758.9715915606762
8.69,1764.5658827170726
8.7,1770.1698608319575
8.71,1775.7835287436335
8.72,1781.4068892903988
8.73,1787.039945310556
8.74,1792.6826996424047
8.75,1798.3351551242467
8.76,1803.9973145943825
8.77,1809.6691808911137
8.78,1815.3507568527405
8.79,1821.0420453175643
8.8,1826.7430491238856
8.81,1832.4537711100056
8.82,1838.174214114225
8.83,1843.904380974844
8.84,1849.644274530164
8.85,1855.3938976184863
8.86,1861.153253078112
8.87,1866.922343747341
8.88,1872.7011724644756
8.89,1878.4897420678149
8.9,1884.288055395661
8.91,1890.0961152863135
8.92,1895.913924578076
8.93,1901.7414861092464
8.94,1907.578802718127
8.95,1913.4258772430192
8.96,1919.282712522224
8.97,1925.14931139404
8.98,1931.0256766967696
8.99,1936.9118112687136
9.0,1942.8077179481736
9.01,1948.7133995734505
9.02,1954.6288589828428
9.03,1960.5540990146544
9.04,1966.489122507184
9.05,1972.433932298736
9.06,1978.3885312276063
9.07,1984.352922132099
9.08,1990.3271078505136
9.09,1996.3110912211523
9.1,2002.3048750823143
9.11,2008.308462272303
9.12,2014.3218556294164
9.13,2020.3450579919588
9.14,2026.3780721982275
9.15,2032.4209010865245
9.16,2038.473547495152
9.17,2044.53601426241
9.18,2050.608304226599
9.19,2056.6904202260203
9.2,2062.782365098975
9.21,2068.8841416837645
9.22,2074.995752818688
9.23,2081.117201342048
9.24,2087.248490092144
9.25,2093.389621907278
9.26,2099.5405996257505
9.27,2105.7014260858627
9.28,2111.8721041259146
9.29,2118.0526365842084
9.3,2124.243026299045
9.31,2130.443276108724
9.32,2136.653388851546
9.33,2142.873367365813
9.34,2149.1032144898263
9.35,2155.3429330618856
9.36,2161.5925259202927
9.37,2167.851995903348
9.38,2174.121345849354
9.39,2180.400578596608
9.4,2186.6896969834133
9.41,2192.9887038480715
9.42,2199.2976020288816
9.43,2205.616394364145
9.44,2211.945083692164
9.45,2218.2836728512384
9.46,2224.6321646796696
9.47,2230.9905620157574
9.48,2237.358867697803
9.49,2243.737084564108
9.5,2250.125215452972
9.51,2256.5232632026978
9.52,2262.931230651585
9.53,2269.349120637935
9.54,2275.7769360000484
9.55,2282.214679576227
9.56,2288.66235420477
9.57,2295.11996272398
9.58,2301.587507972155
9.59,2308.0649927875997
9.6,2314.5524200086115
9.61,2321.049792473494
9.62,2327.557113020548
9.63,2334.074384488073
9.64,2340.60160971437
9.65,2347.138791537741
9.66,2353.685932796485
9.67,2360.243036328904
9.68,2366.8101049732995
9.69,2373.3871415679714
9.7,2379.974148951222
9.71,2386.571129961352
9.72,2393.17808743666
9.73,2399.795024215448
9.74,2406.421943136018
9.75,2413.0588470366697
9.76,2419.7057387557047
9.77,2426.362621131424
9.78,2433.0294970021278
9.79,2439.7063692061165
9.8,2446.393240581694
9.81,2453.090113967158
9.82,2459.7969922008097
9.83,2466.513878120951
9.84,2473.240774565883
9.85,2479.977684373905
9.86,2486.72461038332
9.87,2493.4815554324277
9.88,2500.24852235953
9.89,2507.025514002926
9.9,2513.8125332009167
9.91,2520.6095827918043
9.92,2527.4166656138896
9.93,2534.233784505473
9.94,2541.0609423048554
9.95,2547.898141850338
9.96,2554.745385980222
9.97,2561.602677532808
9.98,2568.470019346395
9.99,2575.347414259286
10.0,2582.2348651097823
10.01,2589.132374736183
10.02,2596.0399459767905
10.03,2602.9575816699044
10.04,2609.8852846538266
10.05,2616.823057766859
10.06,2623.7709038473004
10.07,2630.728825733452
10.08,2637.696826263615
10.09,2644.6749082760903
10.1,2651.66307460918
10.11,2658.661328101183
10.12,2665.669671590401
10.13,2672.688107915136
10.14,2679.716639913688
10.15,2686.755270424356
10.16,2693.804002285444
10.17,2700.862838335252
10.18,2707.9317814120795
10.19,2715.0108343542283
10.2,2722.1
10.21,2729.1991238586643
10.22,2736.3074221233683
10.23,2743.423953658232
10.24,2750.5477773273715
10.25,2757.6779519949023
10.26,2764.813536524945
10.27,2771.953589781616
10.28,2779.097170629032
10.29,2786.2433379313125
10.3,2793.3911505525757
10.31,2800.539667356933
10.32,2807.687947208509
10.33,2814.835048971418
10.34,2821.9800315097773
10.35,2829.1219536877065
10.36,2836.259874369321
10.37,2843.392852418738
10.38,2850.519946700079
10.39,2857.6402160774564
10.4,2864.75271941499
10.41,2871.8565155767988
10.42,2878.950663426998
10.43,2886.034221829706
10.44,2893.1062496490395
10.45,2900.165805749117
10.46,2907.211948994058
10.47,2914.243738247976
10.48,2921.2602323749907
10.49,2928.2604902392195
10.5,2935.24357070478
10.51,2942.2085326357887
10.52,2949.154434896364
10.53,2956.080336350624
10.54,2962.985295862686
10.55,2969.8683722966675
10.56,2976.728624516684
10.57,2983.565111386856
10.58,2990.3768917713
10.59,2997.163024534131
10.6,3003.922568539471
10.61,3010.6545826514343
10.62,3017.35812573414
10.63,3024.0322566517066
10.64,3030.676034268248
10.65,3037.288517447884
10.66,3043.868765054731
10.67,3050.4158359529088
10.68,3056.928789006534
10.69,3063.4066830797224
10.7,3069.848577036594
10.71,3076.253529741266
10.72,3082.620600057854
10.73,3088.9488468504774
10.74,3095.237328983252
10.75,3101.4851053202965
10.76,3107.691234725728
10.77,3113.854776063665
10.78,3119.974788198224
10.79,3126.050329993522
10.8,3132.08046031368
10.81,3138.064238022811
10.82,3144.0007219850345
10.83,3149.888971064468
10.84,3155.728044125229
10.85,3161.5170000314347
10.86,3167.2548976472044
10.87,3172.940795836653
10.88,3178.5737534639006
10.89,3184.152829393061
10.9,3189.677082488256
10.91,3195.1455716136
10.92,3200.5573556332115
10.93,3205.91149341121
10.94,3211.2070438117103
10.95,3216.4430656988307
10.96,3221.61861793669
10.97,3226.732759389404
10.98,3231.7845489210904
10.99,3236.7730453958675
11.0,3241.697307677853
11.01,3246.556394631164
11.02,3251.349365119917
11.03,3256.0752780082307
11.04,3260.733192160224
11.05,3265.322166440012
11.06,3269.841259711714
11.07,3274.289530839445
11.08,3278.666038687325
11.09,3282.9698421194707
11.1,3287.2
11.11,3291.355858644564
11.12,3295.437914174955
11.13,3299.4469501644985
11.14,3303.3837501865164
11.15,3307.2490978143373
11.16,3311.043776621285
11.17,3314.7685701806854
11.18,3318.424262065864
11.19,3322.011635850145
11.2,3325.5314751068554
11.21,3328.98456340932
11.22,3332.371684330862
11.23,3335.693621444809
11.24,3338.951158324486
11.25,3342.1450785432176
11.26,3345.276165674331
11.27,3348.345203291148
11.28,3351.352974966996
11.29,3354.3002642751994
11.3,3357.187854789086
11.31,3360.0165300819795
11.32,3362.7870737272037
11.33,3365.500269298086
11.34,3368.15690036795
11.35,3370.7577505101217
11.36,3373.3036032979267
11.37,3375.795242304692
11.38,3378.23345110374
11.39,3380.6190132683964
11.4,3382.952712371988
11.41,3385.235331987839
11.42,3387.467655689274
11.43,3389.65046704962
11.44,3391.784549642201
11.45,3393.870687040345
11.46,3395.909662817374
11.47,3397.902260546613
11.48,3399.84926380139
11.49,3401.7514561550283
11.5,3403.6096211808544
11.51,3405.424542452193
11.52,3407.1970035423697
11.53,3408.927788024709
11.54,3410.617679472537
11.55,3412.26746145918
11.56,3413.8779175579607
11.57,3415.4498313422064
11.58,3416.983986385241
11.59,3418.4811662603915
11.6,3419.9421545409814
11.61,3421.367734800337
11.62,3422.7586906117845
11.63,3424.115805548647
11.64,3425.4398631842523
11.65,3426.7316470919227
11.66,3427.9919408449864
11.67,3429.2215280167666
11.68,3430.42119218059
11.69,3431.591716909781
11.7,3432.7338857776654
11.71,3433.8484823575686
11.72,3434.9362902228145
11.73,3435.99809294673
11.74,3437.034674102641
11.75,3438.0468172638693
11.76,3439.0353060037446
11.77,3440.000923895589
11.78,3440.9444545127303
11.79,3441.866681428492
11.8,3442.7683882162
11.81,3443.650358449178
11.82,3444.5133757007534
11.83,3445.3582235442523
11.84,3446.1856855529977
11.85,3446.9965453003147
11.86,3447.791586359531
11.87,3448.5715923039693
11.88,3449.3373467069578
11.89,3450.089633141819
11.9,3450.82923518188
11.91,3451.556936400465
11.92,3452.2735203708985
11.93,3452.979770666508
11.94,3453.6764708606183
11.95,3454.364404526553
11.96,3455.04435523764
11.97,3455.7171065672032
11.98,3456.383442088567
11.99,3457.0441453750573
12.0,3457.7
12.01,3458.3516561974598
12.02,3458.9992308444507
12.03,3459.6427074787302
12.04,3460.2820696380545
12.05,3460.9173008601774
12.06,3461.5483846828542
12.07,3462.1753046438434
12.08,3462.798044280899
12.09,3463.416587131775
12.1,3464.0309167342275
12.11,3464.641016626012
12.12,3465.246870344886
12.13,3465.848461428603
12.14,3466.4457734149187
12.15,3467.0387898415893
12.16,3467.6274942463697
12.17,3468.211870167016
12.18,3468.7919011412832
12.19,3469.3675707069274
12.2,3469.938862401704
12.21,3470.5057597633663
12.22,3471.068246329673
12.23,3471.6263056383787
12.24,3472.179921227238
12.25,3472.729076634007
12.26,3473.273755396441
12.27,3473.8139410522963
12.28,3474.349617139328
12.29,3474.88076719529
12.3,3475.4073747579405
12.31,3475.929423365034
12.32,3476.446896554324
12.33,3476.9597778635693
12.34,3477.4680508305228
12.35,3477.971698992943
12.36,3478.470705888581
12.37,3478.9650550551964
12.38,3479.4547300305435
12.39,3479.9397143523765
12.4,3480.4199915584527
12.41,3480.8955451865254
12.42,3481.3663587743526
12.43,3481.8324158596893
12.44,3482.293699980289
12.45,3482.750194673909
12.46,3483.2018834783044
12.47,3483.6487499312307
12.48,3484.090777570444
12.49,3484.527949933699
12.5,3484.960250558752
12.51,3485.387662983357
12.52,3485.810170745271
12.53,3486.227757382249
12.54,3486.6404064320463
12.55,3487.048101432418
12.56,3487.4508259211216
12.57,3487.848563435911
12.58,3488.2412975145417
12.59,3488.6290116947703
12.6,3489.0116895143506
12.61,3489.389314511039
12.62,3489.761870222592
12.63,3490.1293401867624
12.64,3490.491707941309
12.65,3490.848957023985
12.66,3491.2010709725478
12.67,3491.54803332475
12.68,3491.88982761835
12.69,3492.226437391102
12.7,3492.5578461807618
12.71,3492.884037525085
12.72,3493.2049949618267
12.73,3493.520702028743
12.74,3493.8311422635884
12.75,3494.1362992041204
12.76,3494.436156388092
12.77,3494.7306973532604
12.78,3495.0199056373804
12.79,3495.303764778208
12.8,3495.582258313499
12.81,3495.8553697810075
12.82,3496.123082718491
12.83,3496.385380663702
12.84,3496.642247154399
12.85,3496.893665728337
12.86,3497.1396199232704
12.87,3497.3800932769554
12.88,3497.615069327147
12.89,3497.8445316116013
12.9,3498.068463668074
12.91,3498.2868490343194
12.92,3498.4996712480947
12.93,3498.7069138471543
12.94,3498.908560369254
12.95,3499.1045943521485
12.96,3499.294999333595
12.97,3499.4797588513475
12.98,3499.6588564431618
12.99,3499.832275646794
13.0,3500.0
13.01,3500.16202785366
13.02,3500.3184168111657
13.03,3500.469239289031
13.04,3500.614567703773
13.05,3500.754474471906
13.06,3500.8890320099467
13.07,3501.018312734412
13.08,3501.142389061815
