wind_speed,AN Bonus 450/37
2.42,0.348845042022615
2.43,0.3534648850390636
2.44,0.3578245404331047
2.45,0.3619179573298006
2.46,0.3657390848542102
2.47,0.3692818721313948
2.48,0.3725402682864143
2.49,0.3755082224443288
2.5,0.3781796837301991
2.51,0.3805486012690849
2.52,0.3826089241860476
2.53,0.3843546016061455
2.54,0.3857795826544412
2.55,0.3868778164559936
2.56,0.3876432521358639
2.57,0.3880698388191114
2.58,0.3881515256307969
2.59,0.3878822616959811
2.6,0.3872559961397237
2.61,0.3862666780870857
2.62,0.3849082566631265
2.63,0.3831746809929077
2.64,0.3810599002014883
2.65,0.3785578634139295
2.66,0.3756625197552909
2.67,0.3723678183506336
2.68,0.3686677083250171
2.69,0.3645561388035023
2.7,0.3600270589111494
2.71,0.3550744177730185
2.72,0.3496921645141704
2.73,0.3438742482596653
2.74,0.3376146181345627
2.75,0.3309072232639238
2.76,0.3237460127728095
2.77,0.3161249357862783
2.78,0.3080379414293916
2.79,0.2994789788272096
2.8,0.2904419971047933
2.81,0.2809209453872012
2.82,0.2709097727994958
2.83,0.2604024284667354
2.84,0.2493928615139824
2.85,0.2378750210662952
2.86,0.2258428562487353
2.87,0.2132903161863619
2.88,0.2002113500042375
2.89,0.1865999068274195
2.9,0.1724499357809708
2.91,0.1577553859899503
2.92,0.1425102065794186
2.93,0.1267083466744358
2.94,0.1103437554000628
2.95,0.0934103818813592
2.96,0.0759021752433859
2.97,0.0578130846112026
2.98,0.0391370591098709
2.99,0.0198680478644492
3.0,0.0
3.01,0.0
3.02,0.0
3.03,0.0
3.04,0.0
3.05,0.0
3.06,0.0
3.07,0.0
3.08,0.0
3.09,0.0
3.1,0.0
3.11,0.0
3.12,0.0
3.13,0.0
3.14,0.0
3.15,0.0
3.16,0.0
3.17,0.0
3.18,0.0
3.19,0.0
3.2,0.0
3.21,0.0
3.22,0.0
3.23,0.0
3.24,0.0
3.25,0.0
3.26,0.0
3.27,0.0
3.28,0.0
3.29,0.0
3.3,0.0
3.31,0.0
3.32,0.0
3.33,0.0
3.34,0.0
3.35,0.0
3.36,0.0
3.37,0.0
3.38,0.0
3.39,0.0
3.4,0.0
3.41,0.0
3.42,0.0
3.43,0.0
3.44,0.0
3.45,0.0
3.46,0.0
3.47,0.0
3.48,0.0
3.49,0.0
3.5,0.0
3.51,0.0
3.52,0.0
3.53,0.0
3.54,0.0
3.55,0.0
3.56,0.0
3.57,0.0
3.58,0.0
3.59,0.0
3.6,0.0
3.61,0.0
3.62,0.0
3.63,0.0
3.64,0.0
3.65,0.0
3.66,0.0
3.67,0.0
3.68,0.0
3.69,0.0
3.7,0.0
3.71,0.0
3.72,0.0
3.73,0.0
3.74,0.0
3.75,0.0
3.76,0.0
3.77,0.0
3.78,0.0
3.79,0.0
3.8,0.0
3.81,0.0
3.82,0.0
3.83,0.0
3.84,0.0
3.85,0.0
3.86,0.0
3.87,0.0
3.88,0.0
3.89,0.0
3.9,0.0
3.91,0.0
3.92,0.0
3.93,0.0
3.94,0.0
3.95,0.0
3.96,0.0
3.97,0.0
3.98,0.0
3.99,0.0
4.0,0.0
4.01,0.0718028083671645
4.02,0.1460205212077645
4.03,0.222647693019367
4.04,0.301678878299519
4.05,0.3831086315457871
4.06,0.4669315072557333
4.07,0.5531420599269289
4.08,0.6417348440569125
4.09,0.7327044141432598
4.1,0.8260453246835311
4.11,0.9217521301752908
4.12,1.01981938511609
4.13,1.1202416440034904
4.14,1.223013461335058
4.15,1.3281293916083623
4.16,1.435583989320949
4.17,1.54537180897038
4.18,1.6574874050542232
4.19,1.7719253320700483
4.2,1.8886801445153936
4.21,2.007746396887834
4.22,2.1291186436849268
4.23,2.2527914394042474
4.24,2.3787593385433325
4.25,2.5070168955997527
4.26,2.637558665071076
4.27,2.7703792014548543
4.28,2.9054730592486644
4.29,3.042834792950045
4.3,3.182458957056568
4.31,3.324340106065796
4.32,3.4684727944752987
4.33,3.614851576782612
4.34,3.763471007485313
4.35,3.914325641080959
4.36,4.067410032067134
4.37,4.222718734941357
4.38,4.380246304201211
4.39,4.539987294344259
4.4,4.701936259868072
4.41,4.866087755270185
4.42,5.03243633504817
4.43,5.200976553699591
4.44,5.371702965722024
4.45,5.544610125612997
4.46,5.719692587870092
4.47,5.896944906990861
4.48,6.076361637472889
4.49,6.257937333813699
4.5,6.4416665505108766
4.51,6.627543842061974
4.52,6.815563762964552
4.53,7.005720867716197
4.54,7.198009710814432
4.55,7.39242484675683
4.56,7.588960830040957
4.57,7.787612215164391
4.58,7.988373556624658
4.59,8.191239408919337
4.6,8.396204326545984
4.61,8.603262864002188
4.62,8.812409575785466
4.63,9.023639016393398
4.64,9.236945740323543
4.65,9.45232430207349
4.66,9.669769256140752
4.67,9.889275157022912
4.68,10.110836559217535
4.69,10.3344480172222
4.7,10.56010408553442
4.71,10.78779931865179
4.72,11.017528271071862
4.73,11.249285497292222
4.74,11.483065551810384
4.75,11.718862989123936
4.76,11.95667236373043
4.77,12.19648823012744
4.78,12.438305142812538
4.79,12.682117656283245
4.8,12.927920325037144
4.81,13.1757077035718
4.82,13.425474346384783
4.83,13.677214807973629
4.84,13.9309236428359
4.85,14.18659540546918
4.86,14.444224650371032
4.87,14.703805932038984
4.88,14.96533380497062
4.89,15.228802823663488
4.9,15.494207542615184
4.91,15.761542516323226
4.92,16.030802299285188
4.93,16.301981445998635
4.94,16.575074510961148
4.95,16.850076048670246
4.96,17.12698061362351
4.97,17.405782760318512
4.98,17.686477043252815
4.99,17.96905801692395
5.0,18.2535202358295
5.01,18.53985825446702
5.02,18.82806662733408
5.03,19.118139908928253
5.04,19.41007265374705
5.05,19.70385941628808
5.06,19.99949475104888
5.07,20.29697321252705
5.08,20.59628935522009
5.09,20.897437733625583
5.1,21.20041290224111
5.11,21.50520941556424
5.12,21.811821828092484
5.13,22.120244694323443
5.14,22.43047256875466
5.15,22.742500005883738
5.16,23.05632156020817
5.17,23.371931786225545
5.18,23.689325238433444
5.19,24.008496471329437
5.2,24.329440039411036
5.21,24.65215049717583
5.22,24.97662239912136
5.23,25.302850299745245
5.24,25.630828753544986
5.25,25.960552315018145
5.26,26.292015538662312
5.27,26.62521297897504
5.28,26.960139190453912
5.29,27.296788727596443
5.3,27.63515614490021
5.31,27.97523599686278
5.32,28.31702283798175
5.33,28.660511222754614
5.34,29.00569570567895
5.35,29.352570841252337
5.36,29.70113118397237
5.37,30.05137128833655
5.38,30.403285708842446
5.39,30.756868999987628
5.4,31.112115716269702
5.41,31.46902041218616
5.42,31.827577642234584
5.43,32.18778196091255
5.44,32.54962792271764
5.45,32.913110082147355
5.46,33.27822299369929
5.47,33.644961211871
5.48,34.01331929116007
5.49,34.38329178606403
5.5,34.75487325108045
5.51,35.12805824070688
5.52,35.50284130944091
5.53,35.8792170117801
5.54,36.25717990222197
5.55,36.6367245352641
5.56,37.01784546540407
5.57,37.400537247139454
5.58,37.78479443496776
5.59,38.170611583386574
5.6,38.55798324689346
5.61,38.94690397998601
5.62,39.33736833716173
5.63,39.72937087291819
5.64,40.12290614175297
5.65,40.51796869816367
5.66,40.914553096647765
5.67,41.31265389170287
5.68,41.71226563782651
5.69,42.11338288951632
5.7,42.51600020126978
5.71,42.92011212758449
5.72,43.32571322295799
5.73,43.73279804188789
5.74,44.14136113887168
5.75,44.55139706840697
5.76,44.96290038499129
5.77,45.37586564312223
5.78,45.79028739729737
5.79,46.20616020201421
5.8,46.62347861177034
5.81,47.04223718106333
5.82,47.46243046439075
5.83,47.88405301625011
5.84,48.30709939113902
5.85,48.73156414355503
5.86,49.157441827995726
5.87,49.5847269989586
5.88,50.01341421094125
5.89,50.44349801844125
5.9,50.8749729759562
5.91,51.30783363798356
5.92,51.742074559020935
5.93,52.1776902935659
5.94,52.61467539611607
5.95,53.053024421168885
5.96,53.49273192322197
5.97,53.9337924567729
5.98,54.37620057631924
5.99,54.8199508363585
6.0,55.26503779138827
6.01,55.71145599590611
6.02,56.159200004409584
6.03,56.60826437139631
6.04,57.05864365136374
6.05,57.510332398809474
6.06,57.96332516823109
6.07,58.41761651412619
6.08,58.87320099099226
6.09,59.33007315332687
6.1,59.788227555627614
6.11,60.24765875239208
6.12,60.70836129811775
6.13,61.17032974730222
6.14,61.63355865444306
6.15,62.098042574037855
6.16,62.5637760605841
6.17,63.03075366857939
6.18,63.49896995252132
6.19,63.96841946690744
6.2,64.43909676623525
6.21,64.91099640500235
6.22,65.3841129377063
6.23,65.85844091884472
6.24,66.33397490291506
6.25,66.81070944441494
6.26,67.28863909784192
6.27,67.76775841769357
6.28,68.24806195846747
6.29,68.7295442746611
6.3,69.2121999207721
6.31,69.69602345129798
6.32,70.18100942073636
6.33,70.66715238358472
6.34,71.15444689434068
6.35,71.64288750750178
6.36,72.13246877756563
6.37,72.62318525902973
6.38,73.11503150639163
6.39,73.60800207414891
6.4,74.10209151679922
6.41,74.59729438883998
6.42,75.09360524476881
6.43,75.59101863908329
6.44,76.08952912628096
6.45,76.58913126085943
6.46,77.08981959731616
6.47,77.59158869014877
6.48,78.09443309385486
6.49,78.59834736293193
6.5,79.10332605187754
6.51,79.60936371518929
6.52,80.1164549073647
6.53,80.62459418290145
6.54,81.13377609629691
6.55,81.64399520204874
6.56,82.15524605465451
6.57,82.66752320861181
6.58,83.1808212184181
6.59,83.69513463857103
6.6,84.21045802356812
6.61,84.72678592790699
6.62,85.24411290608509
6.63,85.76243351260007
6.64,86.28174230194946
6.65,86.80203382863087
6.66,87.32330264714176
6.67,87.84554331197974
6.68,88.36875037764241
6.69,88.89291839862734
6.7,89.418041929432
6.71,89.94411552455396
6.72,90.47113373849088
6.73,90.99909112574028
6.74,91.5279822407997
6.75,92.05780163816664
6.76,92.5885438723388
6.77,93.12020349781362
6.78,93.6527750690888
6.79,94.18625314066172
6.8,94.72063226703004
6.81,95.2559070026913
6.82,95.79207190214316
6.83,96.329121519883
6.84,96.86705041040852
6.85,97.4058531282172
6.86,97.94552422780669
6.87,98.48605826367448
6.88,99.02744979031807
6.89,99.5696933622352
6.9,100.11278353392336
6.91,100.65671485988
6.92,101.2014818946028
6.93,101.74707919258924
6.94,102.293501308337
6.95,102.84074279634352
6.96,103.3887982111064
6.97,103.9376621071232
6.98,104.48732903889154
6.99,105.03779356090892
7.0,105.58905022767289
7.01,106.141093593681
7.02,106.69391821343083
7.03,107.24751864142004
7.04,107.80188943214608
7.05,108.35702514010649
7.06,108.9129203197989
7.07,109.46956952572091
7.08,110.02696731236996
7.09,110.58510823424363
7.1,111.14398684583958
7.11,111.70359770165533
7.12,112.2639353561884
7.13,112.82499436393636
7.14,113.38676927939674
7.15,113.94925465706726
7.16,114.51244505144528
7.17,115.07633501702848
7.18,115.64091910831436
7.19,116.20619187980056
7.2,116.77214788598457
7.21,117.33878168136394
7.22,117.9060878204363
7.23,118.4740608576992
7.24,119.04269534765012
7.25,119.61198584478672
7.26,120.18192690360644
7.27,120.75251307860697
7.28,121.32373892428583
7.29,121.89559899514056
7.3,122.4680878456687
7.31,123.04120003036788
7.32,123.61493010373567
7.33,124.1892726202695
7.34,124.76422213446703
7.35,125.33977320082582
7.36,125.91592037384346
7.37,126.49265820801742
7.38,127.06998125784531
7.39,127.64788407782466
7.4,128.22636122245316
7.41,128.8054072462282
7.42,129.3850167036474
7.43,129.96518414920837
7.44,130.54590413740863
7.45,131.12717122274572
7.46,131.70897995971723
7.47,132.29132490282075
7.48,132.8742006065538
7.49,133.45760162541393
7.5,134.04152251389874
7.51,134.62595782650573
7.52,135.21090211773253
7.53,135.79634994207674
7.54,136.3822958540358
7.55,136.9687344081073
7.56,137.55566015878884
7.57,138.14306766057803
7.58,138.7309514679723
7.59,139.31930613546928
7.6,139.90812621756652
7.61,140.4974062687617
7.62,141.08714084355216
7.63,141.67732449643557
7.64,142.26795178190952
7.65,142.8590172544716
7.66,143.45051546861927
7.67,144.04244097885012
7.68,144.63478833966175
7.69,145.22755210555175
7.7,145.82072683101757
7.71,146.41430707055682
7.72,147.0082873786671
7.73,147.602662309846
7.74,148.1974264185909
7.75,148.7925742593996
7.76,149.38810038676945
7.77,149.98399935519814
7.78,150.58026571918327
7.79,151.17689403322225
7.8,151.77387885181275
7.81,152.37121472945228
7.82,152.9688962206385
7.83,153.56691787986884
7.84,154.1652742616409
7.85,154.76395992045224
7.86,155.36296941080047
7.87,155.9622972871831
7.88,156.56193810409775
7.89,157.16188641604188
7.9,157.7621367775132
7.91,158.36268374300911
7.92,158.96352186702725
7.93,159.56464570406516
7.94,160.16604980862047
7.95,160.76772873519064
7.96,161.3696770382733
7.97,161.97188927236593
7.98,162.57435999196625
7.99,163.17708375157164
8.0,163.78005510567976
8.01,164.3832686087882
8.02,164.9867188153944
8.03,165.590400279996
8.04,166.19430755709055
8.05,166.79843520117575
8.06,167.40277776674893
8.07,168.0073298083077
8.08,168.61208588034972
8.09,169.21704053737247
8.1,169.82218833387356
8.11,170.4275238243505
8.12,171.03304156330088
8.13,171.63873610522242
8.14,172.2446020046124
8.15,172.85063381596848
8.16,173.4568260937883
8.17,174.0631733925693
8.18,174.6696702668091
8.19,175.27631127100534
8.2,175.8830909596555
8.21,176.49000388725722
8.22,177.09704460830793
8.23,177.70420767730522
8.24,178.31148764874672
8.25,178.9188790771299
8.26,179.52637651695244
8.27,180.13397452271178
8.28,180.74166764890555
8.29,181.3494504500313
8.3,181.95731748058677
8.31,182.56526329506917
8.32,183.1732824479762
8.33,183.7813694938055
8.34,184.3895189870546
8.35,184.997725482221
8.36,185.60598353380237
8.37,186.2142876962961
8.38,186.8226325242001
8.39,187.43101257201147
8.4,188.03942239422804
8.41,188.6478565453473
8.42,189.2563095798669
8.43,189.86477605228427
8.44,190.47325051709703
8.45,191.0817275288028
8.46,191.69020164189916
8.47,192.29866741088347
8.48,192.90711939025343
8.49,193.5155521345066
8.5,194.12396019814048
8.51,194.7323381356528
8.52,195.3406805015409
8.53,195.9489818503025
8.54,196.55723673643507
8.55,197.16543971443636
8.56,197.7735853388036
8.57,198.38166816403455
8.58,198.9896827446268
8.59,199.5976236350778
8.6,200.2054853898852
8.61,200.8132625635465
8.62,201.42094971055928
8.63,202.0285413854213
8.64,202.6360321426298
8.65,203.24341653668245
8.66,203.8506891220769
8.67,204.4578444533105
8.68,205.0648770848811
8.69,205.6717815712861
8.7,206.27855246702305
8.71,206.88518432658964
8.72,207.4916717044832
8.73,208.09800915520148
8.74,208.704191233242
8.75,209.3102124931022
8.76,209.91606748927987
8.77,210.52175077627243
8.78,211.12725690857735
8.79,211.73258044069243
8.8,212.33771592711517
8.81,212.9426579223429
8.82,213.54740098087336
8.83,214.1519396572041
8.84,214.7562685058327
8.85,215.36038208125663
8.86,215.96427493797364
8.87,216.56794163048107
8.88,217.1713767132767
8.89,217.77457474085787
8.9,218.37753026772228
8.91,218.98023784836744
8.92,219.58269203729088
8.93,220.18488738899023
8.94,220.786818457963
8.95,221.3884797987068
8.96,221.98986596571928
8.97,222.5909715134977
8.98,223.1917909965399
8.99,223.7923189693433
9.0,224.3925499864056
9.01,224.9924786022242
9.02,225.59209937129677
9.03,226.19140684812072
9.04,226.79039558719384
9.05,227.3890601430137
9.06,227.98739507007755
9.07,228.5853949228832
9.08,229.18305425592808
9.09,229.78036762370988
9.1,230.37732958072604
9.11,230.97393468147425
9.12,231.57017748045195
9.13,232.16605253215687
9.14,232.76155439108635
9.15,233.3566776117381
9.16,233.9514167486096
9.17,234.5457663561984
9.18,235.13972098900211
9.19,235.7332752015184
9.2,236.32642354824463
9.21,236.9191605836786
9.22,237.5114808623176
9.23,238.1033789386593
9.24,238.6948493672013
9.25,239.28588670244116
9.26,239.8764854988764
9.27,240.46664031100457
9.28,241.0563456933232
9.29,241.64559620033
9.3,242.2343863865225
9.31,242.8227108063981
9.32,243.41056401445456
9.33,243.99794056518925
9.34,244.58483501309976
9.35,245.17124191268385
9.36,245.7571558184389
9.37,246.3425712848625
9.38,246.92748286645235
9.39,247.51188511770576
9.4,248.09577259312044
9.41,248.6791398471939
9.42,249.26198143442377
9.43,249.84429190930751
9.44,250.4260658263429
9.45,251.0072977400272
9.46,251.58798220485824
9.47,252.1681137753334
9.48,252.7476870059503
9.49,253.3266964512065
9.5,253.90513666559943
9.51,254.48300220362697
9.52,255.06028761978635
9.53,255.6369874685753
9.54,256.21309630449144
9.55,256.7886086820323
9.56,257.36351915569526
9.57,257.93782227997804
9.58,258.51151260937814
9.59,259.0845846983932
9.6,259.6570331015207
9.61,260.2288523732582
9.62,260.80003706810334
9.63,261.3705817405537
9.64,261.9404809451067
9.65,262.5097292362599
9.66,263.078321168511
9.67,263.6462512963575
9.68,264.21351417429696
9.69,264.7801043568269
9.7,265.346016398445
9.71,265.9112448536488
9.72,266.47578427693566
9.73,267.03962922280334
9.74,267.60277424574934
9.75,268.1652139002712
9.76,268.7269427408665
9.77,269.2879553220328
9.78,269.8482461982677
9.79,270.4078099240687
9.8,270.9666410539336
9.81,271.5247341423595
9.82,272.08208374384424
9.83,272.6386844128854
9.84,273.1945307039805
9.85,273.74961717162705
9.86,274.30393837032267
9.87,274.8574888545649
9.88,275.4102631788515
9.89,275.9622558976796
9.9,276.5134615655471
9.91,277.06387473695145
9.92,277.6134899663902
9.93,278.1623018083609
9.94,278.71030481736113
9.95,279.2574935478886
9.96,279.8038625544407
9.97,280.349406391515
9.98,280.89411961360906
9.99,281.4379967752205
10.0,281.9810324308468
10.01,282.52322113498565
10.02,283.0645574421344
10.03,283.6050359067908
10.04,284.14465108345246
10.05,284.68339752661683
10.06,285.22126979078143
10.07,285.7582624304438
10.08,286.2943700001016
10.09,286.8295870542524
10.1,287.3639081473936
10.11,287.89732783402303
10.12,288.429840668638
10.13,288.96144120573626
10.14,289.4921239998153
10.15,290.0218836053726
10.16,290.55071457690576
10.17,291.0786114689124
10.18,291.60556883589004
10.19,292.1315812323362
10.2,292.6566432127486
10.21,293.18074933162467
10.22,293.703894143462
10.23,294.226072202758
10.24,294.7472780640105
10.25,295.2675062817169
10.26,295.78675141037485
10.27,296.3050080044817
10.28,296.82227061853536
10.29,297.33853380703306
10.3,297.8537921244727
10.31,298.36804012535146
10.32,298.8812723641671
10.33,299.3934833954172
10.34,299.90466777359933
10.35,300.41482005321086
10.36,300.92393478874965
10.37,301.43200653471297
10.38,301.93902984559867
10.39,302.44499927590414
10.4,302.9499093801268
10.41,303.4537547127645
10.42,303.9565298283147
10.43,304.4582292812748
10.44,304.9588476261426
10.45,305.4583794174155
10.46,305.95681920959123
10.47,306.45416155716714
10.48,306.9504010146409
10.49,307.44553213651005
10.5,307.9395494772721
10.51,308.4324475914248
10.52,308.92422103346547
10.53,309.4148643578918
10.54,309.9043721192013
10.55,310.39273887189177
10.56,310.87995917046044
10.57,311.366027569405
10.58,311.850938623223
10.59,312.3346868864119
10.6,312.8172669134695
10.61,313.2986732588932
10.62,313.77890047718057
10.63,314.25794312282926
10.64,314.7357957503368
10.65,315.2124529142006
10.66,315.6879091689183
10.67,316.16215906898765
10.68,316.635197168906
10.69,317.10701802317084
10.7,317.57761618627995
10.71,318.04698621273087
10.72,318.51512265702104
10.73,318.9820200736481
10.74,319.4476730171095
10.75,319.91207604190294
10.76,320.3752237025259
10.77,320.837110553476
10.78,321.29773114925075
10.79,321.75708004434773
10.8,322.21515179326457
10.81,322.6719409504987
10.82,323.1274420705478
10.83,323.5816497079092
10.84,324.0345584170808
10.85,324.48616275255995
10.86,324.93645726884426
10.87,325.38543652043126
10.88,325.8330950618186
10.89,326.27942744750374
10.9,326.72442823198423
10.91,327.1680919697577
10.92,327.6104132153217
10.93,328.0513865231738
10.94,328.4910064478116
10.95,328.92926754373246
10.96,329.36616436543426
10.97,329.80169146741434
10.98,330.2358434041702
10.99,330.66861473019964
11.0,331.1
11.01,331.5300007641187
11.02,331.958646557302
11.03,332.385973910346
11.04,332.8120193540465
11.05,333.2368194191999
11.06,333.6604106366019
11.07,334.0828295370487
11.08,334.5041126513363
11.09,334.9242965102607
11.1,335.34341764461794
11.11,335.7615125852041
11.12,336.1786178628152
11.13,336.59477000824734
11.14,337.0100055522963
11.15,337.42436102575834
11.16,337.8378729594294
11.17,338.25057788410555
11.18,338.66251233058284
11.19,339.07371282965727
11.2,339.4842159121248
11.21,339.89405810878173
11.22,340.30327595042377
11.23,340.71190596784703
11.24,341.1199846918477
11.25,341.5275486532217
11.26,341.9346343827649
11.27,342.3412784112736
11.28,342.7475172695438
11.29,343.1533874883714
11.3,343.55892559855255
11.31,343.96416813088314
11.32,344.3691516161594
11.33,344.7739125851772
11.34,345.1784875687324
11.35,345.5829130976215
11.36,345.9872257026404
11.37,346.3914619145846
11.38,346.7956582642509
11.39,347.1998512824349
11.4,347.6040774999327
11.41,348.0083734475404
11.42,348.4127756560538
11.43,348.81732065626926
11.44,349.2220449789826
11.45,349.62698515498994
11.46,350.03217771508736
11.47,350.43765919007063
11.48,350.8434661107361
11.49,351.24963500787965
11.5,351.6562024122973
11.51,352.0632048547851
11.52,352.4706788661391
11.53,352.87866097715533
11.54,353.2871877186299
11.55,353.6962956213587
11.56,354.1060212161378
11.57,354.51640103376326
11.58,354.9274716050311
11.59,355.33926946073734
11.6,355.75183113167816
11.61,356.16519314864934
11.62,356.579392042447
11.63,356.99446434386726
11.64,357.4104465837061
11.65,357.82737529275954
11.66,358.24528700182367
11.67,358.6642182416944
11.68,359.08420554316785
11.69,359.50528543704
11.7,359.9274944541069
11.71,360.3508691251647
11.72,360.7754459810093
11.73,361.20126155243673
11.74,361.6283523702431
11.75,362.0567549652244
11.76,362.4865058681766
11.77,362.9176416098957
11.78,363.350198721178
11.79,363.7842137328193
11.8,364.2197231756157
11.81,364.6567635803632
11.82,365.0953714778578
11.83,365.5355833988956
11.84,365.9774358742727
11.85,366.4209654347849
11.86,366.8662086112285
11.87,367.3132019343993
11.88,367.7619819350936
11.89,368.2125851441072
11.9,368.6650480922361
11.91,369.1194073102765
11.92,369.5756993290244
11.93,370.03396067927576
11.94,370.49422789182665
11.95,370.95653749747305
11.96,371.4209260270112
11.97,371.88743001123686
11.98,372.3560859809463
11.99,372.8269304669353
12.0,373.3
12.01,373.7753164951578
12.02,374.2528434043111
12.03,374.7325295635835
12.04,375.21432380909897
12.05,375.69817497698114
12.06,376.1840319033536
12.07,376.6718434243401
12.08,377.1615583760645
12.09,377.6531255946505
12.1,378.1464939162218
12.11,378.641612176902
12.12,379.138429212815
12.13,379.6368938600846
12.14,380.1369549548344
12.15,380.638561333188
12.16,381.14166183126935
12.17,381.6462052852019
12.18,382.1521405311097
12.19,382.6594164051164
12.2,383.1679817433455
12.21,383.677785381921
12.22,384.18877615696647
12.23,384.7009029046057
12.24,385.2141144609623
12.25,385.7283596621601
12.26,386.243587344323
12.27,386.7597463435744
12.28,387.2767854960382
12.29,387.794653637838
12.3,388.3132996050979
12.31,388.83267223394114
12.32,389.3527203604917
12.33,389.8733928208732
12.34,390.3946384512095
12.35,390.9164060876242
12.36,391.4386445662412
12.37,391.961302723184
12.38,392.4843293945766
12.39,393.00767341654233
12.4,393.5312836252054
12.41,394.0551088566891
12.42,394.5790979471174
12.43,395.103199732614
12.44,395.6273630493025
12.45,396.1515367333068
12.46,396.6756696207506
12.47,397.1997105477576
12.48,397.7236083504514
12.49,398.2473118649559
12.5,398.7707699273946
12.51,399.2939313738916
12.52,399.8167450405702
12.53,400.3391597635545
12.54,400.861124378968
12.55,401.3825877229346
12.56,401.9034986315778
12.57,402.4238059410215
12.58,402.9434584873893
12.59,403.4624051068051
12.6,403.9805946353925
12.61,404.497975909275
12.62,405.0144977645768
12.63,405.5301090374216
12.64,406.0447585639327
12.65,406.558395180234
12.66,407.0709677224494
12.67,407.5824250267024
12.68,408.0927159291169
12.69,408.6017892658165
12.7,409.1095938729252
12.71,409.6160785865664
12.72,410.1211922428639
12.73,410.6248836779415
12.74,411.1271017279229
12.75,411.62779522893175
12.76,412.126913017092
12.77,412.6244039285271
12.78,413.1202167993608
12.79,413.6143004657171
12.8,414.1066037637197
12.81,414.5970755294919
12.82,415.0856645991579
12.83,415.57231980884114
12.84,416.0569899946655
12.85,416.53962399275457
12.86,417.0201706392321
12.87,417.498578770222
12.88,417.974797221848
12.89,418.4487748302335
12.9,418.9204604315023
12.91,419.3898028617784
12.92,419.8567509571855
12.93,420.3212535538471
12.94,420.783259487887
12.95,421.2427175954289
12.96,421.6995767125967
12.97,422.153785675514
12.98,422.6052933203044
12.99,423.05404848309183
13.0,423.5
13.01,423.9431062552501
13.02,424.3833638254537
13.03,424.8207788353197
13.04,425.2553574095575
13.05,425.687105672876
13.06,426.11602974998414
13.07,426.542135765591
13.08,426.9654298444057
13.09,427.38591811113736
13.1,427.8036066904949
13.11,428.2185017071876
13.12,428.6306092859244
13.13,429.0399355514144
13.14,429.4464866283665
13.15,429.8502686414898
13.16,430.2512877154936
13.17,430.6495499750867
13.18,431.0450615449783
13.19,431.4378285498774
13.2,431.8278571144932
13.21,432.21515336353457
13.22,432.5997234217107
13.23,432.9815734137305
13.24,433.3607094643031
13.25,433.73713769813776
