wind_speed,Enercon E-115 3.000
2.4,16.5452615873115
2.41,16.96661719326971
2.42,17.39189680413719
2.43,17.82109246881421
2.44,18.254196236200947
2.45,18.69120015519768
2.46,19.132096274704583
2.47,19.57687664362193
2.48,20.02553331084991
2.49,20.478058325288774
2.5,20.93444373583873
2.51,21.394681591400023
2.52,21.858763940872883
2.53,22.326682833157506
2.54,22.798430317154157
2.55,23.273998441763016
2.56,23.753379255884365
2.57,24.236564808418382
2.58,24.723547148265336
2.59,25.214318324325404
2.6,25.70887038549887
2.61,26.207195380685903
2.62,26.709285358786783
2.63,27.21513236870169
2.64,27.72472845933089
2.65,28.238065679574568
2.66,28.755136078332995
2.67,29.275931704506355
2.68,29.800444606994933
2.69,30.328666834698883
2.7,30.86059043651849
2.71,31.396207461353928
2.72,31.935509958105484
2.73,32.478489975673334
2.74,33.02513956295775
2.75,33.5754507688589
2.76,34.12941564227704
2.77,34.68702623211242
2.78,35.24827458726524
2.79,35.81315275663575
2.8,36.38165278912415
2.81,36.95376673363068
2.82,37.529486639055534
2.83,38.108804554299006
2.84,38.69171252826126
2.85,39.278202609842566
2.86,39.86826684794312
2.87,40.46189729146317
2.88,41.0590859893029
2.89,41.65982499036261
2.9,42.26410634354246
2.91,42.871922097742726
2.92,43.48326430186357
2.93,44.09812500480531
2.94,44.71649625546809
2.95,45.33837010275217
2.96,45.96373859555777
2.97,46.59259378278515
2.98,47.22492771333448
2.99,47.86073243610604
3.0,48.5
3.01,49.1427489050164
3.02,49.78910345555435
3.03,50.43921440711266
3.04,51.09323251519027
3.05,51.75130853528594
3.06,52.41359322289866
3.07,53.08023733352722
3.08,53.751391622670525
3.09,54.427206845827406
3.1,55.10783375849676
3.11,55.79342311617743
3.12,56.48412567436832
3.13,57.18009218856824
3.14,57.88147341427612
3.15,58.588420106990775
3.16,59.30108302221113
3.17,60.01961291543597
3.18,60.744160542164245
3.19,61.474876657894754
3.2,62.211912018126434
3.21,62.95541737835808
3.22,63.70554349408862
3.23,64.46244112081685
3.24,65.22626101404174
3.25,65.99715392926207
3.26,66.7752706219767
3.27,67.5607618476846
3.28,68.35377836188451
3.29,69.15447092007541
3.3,69.96299027775608
3.31,70.77948719042543
3.32,71.60411241358231
3.33,72.43701670272563
3.34,73.27835081335417
3.35,74.1282655009669
3.36,74.98691152106258
3.37,75.85443962914017
3.38,76.73100058069848
3.39,77.61674513123644
3.4,78.51182403625283
3.41,79.4163880512466
3.42,80.33058793171655
3.43,81.25457443316161
3.44,82.18849831108054
3.45,83.13251032097239
3.46,84.08676121833581
3.47,85.05140175866987
3.48,86.02658269747326
3.49,87.01245479024496
3.5,88.00916879248379
3.51,89.01687545968865
3.52,90.03572554735841
3.53,91.06586981099188
3.54,92.107459006088
3.55,93.16064388814556
3.56,94.2255752126635
3.57,95.30240373514064
3.58,96.3912802110759
3.59,97.49235539596803
3.6,98.6057800453161
3.61,99.73170491461872
3.62,100.87028075937496
3.63,102.0216583350836
3.64,103.18598839724356
3.65,104.36342170135364
3.66,105.55410900291275
3.67,106.75820105741973
3.68,107.97584862037353
3.69,109.20720244727283
3.7,110.45241329361674
3.71,111.7116319149039
3.72,112.98500906663337
3.73,114.27269550430388
3.74,115.5748419834144
3.75,116.89159925946365
3.76,118.2231180879506
3.77,119.5695492243742
3.78,120.93104342423317
3.79,122.30775144302643
3.8,123.69982403625283
3.81,125.10741195941132
3.82,126.53066596800063
3.83,127.96973681751976
3.84,129.42477526346747
3.85,130.89593206134273
3.86,132.3833579666443
3.87,133.88720373487112
3.88,135.407620121522
3.89,136.9447578820959
3.9,138.49876777209158
3.91,140.069800547008
3.92,141.65800696234396
3.93,143.2635377735984
3.94,144.88654373627006
3.95,146.5271756058579
3.96,148.1855841378608
3.97,149.8619200877776
3.98,151.55633421110713
3.99,153.26897726334838
4.0,155.0
4.01,156.7495192659747
4.02,158.5175162638397
4.03,160.30393828557595
4.04,162.108732623164
4.05,163.93184656858506
4.06,165.7732274138199
4.07,167.63282245084957
4.08,169.51057897165472
4.09,171.40644426821626
4.1,173.32036563251523
4.11,175.25229035653254
4.12,177.20216573224886
4.13,179.16993905164514
4.14,181.1555576067024
4.15,183.15896868940152
4.16,185.18011959172324
4.17,187.21895760564848
4.18,189.2754300231582
4.19,191.34948413623337
4.2,193.4410672368546
4.21,195.55012661700303
4.22,197.6766095686594
4.23,199.8204633838048
4.24,201.98163535441984
4.25,204.16007277248556
4.26,206.3557229299828
4.27,208.56853311889245
4.28,210.79845063119564
4.29,213.0454227588729
4.3,215.3093967939052
4.31,217.5903200282735
4.32,219.88813975395888
4.33,222.20280326294184
4.34,224.5342578472033
4.35,226.88245079872445
4.36,229.2473294094862
4.37,231.628840971469
4.38,234.0269327766541
4.39,236.44155211702216
4.4,238.8726462845545
4.41,241.32016257123155
4.42,243.78404826903417
4.43,246.26425066994352
4.44,248.76071706594055
4.45,251.27339474900583
4.46,253.8022310111204
4.47,256.3471731442651
4.48,258.90816844042115
4.49,261.4851641915689
4.5,264.07810768968943
4.51,266.68694622676384
4.52,269.3116270947728
4.53,271.95209758569746
4.54,274.6083049915184
4.55,277.2801966042164
4.56,279.9677197157727
4.57,282.6708216181683
4.58,285.3894496033836
4.59,288.1235509633998
4.6,290.8730729901976
4.61,293.6379629757583
4.62,296.4181682120622
4.63,299.2136359910905
4.64,302.02431360482404
4.65,304.85014834524407
4.66,307.6910875043308
4.67,310.54707837406545
4.68,313.4180682464291
4.69,316.3040044134025
4.7,319.20483416696624
4.71,322.1205047991015
4.72,325.05096360178914
4.73,327.9961578670103
4.74,330.9560348867454
4.75,333.93054195297543
4.76,336.9196263576813
4.77,339.92323539284416
4.78,342.9413163504449
4.79,345.97381652246395
4.8,349.0206832008824
4.81,352.0818636776812
4.82,355.15730524484155
4.83,358.2469551943438
4.84,361.3507608181689
4.85,364.468669408298
4.86,367.6006282567121
4.87,370.74658465539176
4.88,373.9064858963179
4.89,377.0802792714714
4.9,380.2679120728336
4.91,383.4693315923847
4.92,386.684485122106
4.93,389.9133199539782
4.94,393.15578337998255
4.95,396.4118226920994
4.96,399.68138518231
4.97,402.9644181425952
4.98,406.2608688649359
4.99,409.5706846413128
5.0,412.8938127637069
5.01,416.2302005240989
5.02,419.57979521447
5.03,422.94254412680135
5.04,426.318394553073
5.05,429.7072937852664
5.06,433.1091891153624
5.07,436.52402783534194
5.08,439.9517572371857
5.09,443.3923246128744
5.1,446.8456772543893
5.11,450.31176245371154
5.12,453.7905275028213
5.13,457.28191969369976
5.14,460.7858863183278
5.15,464.3023746686868
5.16,467.8313320367568
5.17,471.37270571451904
5.18,474.92644299395454
5.19,478.4924911670445
5.2,482.07079752576897
5.21,485.6613093621093
5.22,489.2639739680464
5.23,492.8787386355613
5.24,496.5055506566345
5.25,500.1443573232471
5.26,503.79510592738
5.27,507.45774376101394
5.28,511.13221811613033
5.29,514.8184762847093
5.3,518.5164655587322
5.31,522.2261332301797
5.32,525.9474265910333
5.33,529.6802929332729
5.34,533.4246795488797
5.35,537.180533729835
5.36,540.9478027681197
5.37,544.7264339557142
5.38,548.5163745845997
5.39,552.3175719467566
5.4,556.1299733341671
5.41,559.9535260388104
5.42,563.7881773526683
5.43,567.6338745677216
5.44,571.4905649759515
5.45,575.358195869338
5.46,579.2367145398628
5.47,583.1260682795064
5.48,587.0262043802502
5.49,590.9370701340742
5.5,594.8586128329599
5.51,598.7907797688879
5.52,602.7335182338395
5.53,606.6867755197954
5.54,610.6504989187363
5.55,614.6246357226431
5.56,618.6091332234967
5.57,622.6039387132786
5.58,626.6089994839687
5.59,630.6242628275484
5.6,634.6496760359986
5.61,638.6851864013003
5.62,642.7307412154341
5.63,646.7862877703808
5.64,650.8517733581217
5.65,654.9271452706378
5.66,659.0123507999091
5.67,663.1073372379172
5.68,667.2120518766428
5.69,671.3264420080673
5.7,675.4504549241707
5.71,679.5840379169341
5.72,683.7271382783389
5.73,687.8797033003658
5.74,692.0416802749953
5.75,696.2130164942087
5.76,700.3936592499866
5.77,704.5835558343099
5.78,708.7826535391602
5.79,712.9908996565173
5.8,717.2082414783627
5.81,721.434626296677
5.82,725.6700014034417
5.83,729.9143140906368
5.84,734.1675116502439
5.85,738.4295413742435
5.86,742.700350554617
5.87,746.9798864833443
5.88,751.2680964524071
5.89,755.5649277537862
5.9,759.8703276794625
5.91,764.1842435214165
5.92,768.5066225716292
5.93,772.8374121220818
5.94,777.1765594647552
5.95,781.5240118916298
5.96,785.8797166946866
5.97,790.2436211659071
5.98,794.6156725972721
5.99,798.9958182807613
6.0,803.3840055083567
6.01,807.780181572039
6.02,812.184293763789
6.03,816.596289375588
6.04,821.0161156994159
6.05,825.4437200272544
6.06,829.8790496510837
6.07,834.322051862886
6.08,838.7726739546409
6.09,843.2308632183297
6.1,847.6965669459332
6.11,852.1697324294329
6.12,856.6503069608088
6.13,861.138237832042
6.14,865.6334723351135
6.15,870.1359577620049
6.16,874.645641404696
6.17,879.1624705551678
6.18,883.6863925054018
6.19,888.2173545473789
6.2,892.7553039730794
6.21,897.3001880744843
6.22,901.8519541435746
6.23,906.410549472332
6.24,910.975921352736
6.25,915.548017076768
6.26,920.1267839364092
6.27,924.71216922364
6.28,929.3041202304424
6.29,933.9025842487956
6.3,938.5075085706816
6.31,943.1188404880812
6.32,947.7365272929752
6.33,952.3605162773443
6.34,956.9907547331692
6.35,961.6271899524312
6.36,966.2697692271116
6.37,970.9184398491903
6.38,975.5731491106488
6.39,980.2338443034675
6.4,984.9004727196284
6.41,989.572981651111
6.42,994.2513183898968
6.43,998.9354302279664
6.44,1003.6252644573016
6.45,1008.3207683698828
6.46,1013.0218892576902
6.47,1017.7285744127053
6.48,1022.4407711269092
6.49,1027.1584266922823
6.5,1031.8814884008054
6.51,1036.6099035444602
6.52,1041.3436194152266
6.53,1046.0825833050867
6.54,1050.8267425060203
6.55,1055.5760443100082
6.56,1060.330436009032
6.57,1065.0898648950729
6.58,1069.8542782601105
6.59,1074.623623396126
6.6,1079.3978475951012
6.61,1084.176898149017
6.62,1088.960722349853
6.63,1093.749267489591
6.64,1098.5424808602118
6.65,1103.3403097536964
6.66,1108.142701462025
6.67,1112.9496032771792
6.68,1117.7609624911397
6.69,1122.5767263958878
6.7,1127.3968422834032
6.71,1132.2212574456676
6.72,1137.049919174662
6.73,1141.8827747623673
6.74,1146.7197715007642
6.75,1151.560856681833
6.76,1156.405977597556
6.77,1161.2550815399125
6.78,1166.108115800885
6.79,1170.9650276724526
6.8,1175.8257644465973
6.81,1180.6902734153
6.82,1185.5585018705417
6.83,1190.4303971043023
6.84,1195.3059064085642
6.85,1200.1849770753067
6.86,1205.067556396512
6.87,1209.95359166416
6.88,1214.843030170232
6.89,1219.735819206709
6.9,1224.6319060655724
6.91,1229.5312380388018
6.92,1234.4337624183788
6.93,1239.3394264962842
6.94,1244.2481775644994
6.95,1249.1599629150044
6.96,1254.0747298397805
6.97,1258.9924256308088
6.98,1263.9129975800702
6.99,1268.836392979545
7.0,1273.7625591212145
7.01,1278.691443297059
7.02,1283.6229927990605
7.03,1288.5571549191998
7.04,1293.4938769494568
7.05,1298.4331061818125
7.06,1303.3747899082489
7.07,1308.3188754207465
7.08,1313.265310011285
7.09,1318.214040971846
7.1,1323.1650155944108
7.11,1328.1181811709605
7.12,1333.0734849934752
7.13,1338.030874353936
7.14,1342.9902965443234
7.15,1347.95169885662
7.16,1352.9150285828043
7.17,1357.8802330148592
7.18,1362.847259444764
7.19,1367.8160551645008
7.2,1372.7865674660495
7.21,1377.7587436413924
7.22,1382.7325309825087
7.23,1387.7078767813807
7.24,1392.684728329988
7.25,1397.6630329203124
7.26,1402.642737844334
7.27,1407.623790394035
7.28,1412.6061378613956
7.29,1417.589727538396
7.3,1422.5745067170176
7.31,1427.560422689242
7.32,1432.547422747049
7.33,1437.5354541824204
7.34,1442.524464287336
7.35,1447.514400353777
7.36,1452.505209673726
7.37,1457.496839539161
7.38,1462.4892372420657
7.39,1467.4823500744187
7.4,1472.476125328203
7.41,1477.4705102953972
7.42,1482.4654522679834
7.43,1487.4608985379425
7.44,1492.4567963972556
7.45,1497.4530931379031
7.46,1502.4497360518658
7.47,1507.4466724311258
7.48,1512.4438495676627
7.49,1517.441214753457
7.5,1522.438715280491
7.51,1527.436298440744
7.52,1532.4339115261987
7.53,1537.4315018288355
7.54,1542.4290166406338
7.55,1547.426403253576
7.56,1552.4236089596425
7.57,1557.4205810508147
7.58,1562.4172668190722
7.59,1567.4136135563972
7.6,1572.40956855477
7.61,1577.4050791061718
7.62,1582.400092502583
7.63,1587.3945560359848
7.64,1592.3884169983578
7.65,1597.381622681684
7.66,1602.3741203779423
7.67,1607.3658573791154
7.68,1612.3567809771837
7.69,1617.3468384641274
7.7,1622.3359771319276
7.71,1627.324144272566
7.72,1632.3112871780224
7.73,1637.2973531402797
7.74,1642.2822894513151
7.75,1647.2660434031131
7.76,1652.248562287653
7.77,1657.2297933969155
7.78,1662.2096840228824
7.79,1667.188181457534
7.8,1672.1652329928506
7.81,1677.1407859208143
7.82,1682.1147875334057
7.83,1687.087185122605
7.84,1692.057925980393
7.85,1697.0269573987518
7.86,1701.9942266696614
7.87,1706.959681085103
7.88,1711.923267937057
7.89,1716.8849345175045
7.9,1721.844628118427
7.91,1726.8022960318046
7.92,1731.7578855496188
7.93,1736.7113439638497
7.94,1741.6626185664793
7.95,1746.6116566494873
7.96,1751.5584055048553
7.97,1756.5028124245634
7.98,1761.4448247005944
7.99,1766.3843896249268
8.0,1771.3214544895432
8.01,1776.2559665864237
8.02,1781.187873207549
8.03,1786.1171216449006
8.04,1791.043659190459
8.05,1795.9674331362064
8.06,1800.8883907741215
8.07,1805.806479396186
8.08,1810.7216462943811
8.09,1815.6338387606877
8.1,1820.5430040870865
8.11,1825.4490895655583
8.12,1830.352042488084
8.13,1835.251810146646
8.14,1840.148339833223
8.15,1845.0415788397963
8.16,1849.931474458347
8.17,1854.8179739808563
8.18,1859.7010246993048
8.19,1864.5805739056743
8.2,1869.456568891944
8.21,1874.328956950097
8.22,1879.1976853721128
8.23,1884.0627014499717
8.24,1888.9239524756551
8.25,1893.781385741144
8.26,1898.63494853842
8.27,1903.4845881594624
8.28,1908.3302518962537
8.29,1913.1718870407733
8.3,1918.0094408850048
8.31,1922.842860720926
8.32,1927.672093840519
8.33,1932.4970875357649
8.34,1937.317789098644
8.35,1942.1341458211375
8.36,1946.9461049952265
8.37,1951.7536139128915
8.38,1956.556619866115
8.39,1961.355070146875
8.4,1966.148912047154
8.41,1970.938092858933
8.42,1975.7225598741925
8.43,1980.5022603849136
8.44,1985.277141683077
8.45,1990.047151060664
8.46,1994.8122358096552
8.47,1999.572343222032
8.48,2004.327420589774
8.49,2009.0774152048623
8.5,2013.8222743592787
8.51,2018.5619453450047
8.52,2023.29637545402
8.53,2028.025511978305
8.54,2032.749302209841
8.55,2037.467693440611
8.56,2042.1806329625929
8.57,2046.8880680677685
8.58,2051.589946048119
8.59,2056.2862141956257
8.6,2060.9768198022684
8.61,2065.661710160029
8.62,2070.3408325608875
8.63,2075.0141342968263
8.64,2079.681562659825
8.65,2084.3430649418647
8.66,2088.9985884349258
8.67,2093.64808043099
8.68,2098.291488222038
8.69,2102.9287591000507
8.7,2107.5598403570084
8.71,2112.1846792848937
8.72,2116.8032231756856
8.73,2121.4154193213653
8.74,2126.021215013914
8.75,2130.6205575453127
8.76,2135.2133942075425
8.77,2139.799672292584
8.78,2144.379339092417
8.79,2148.952341899025
8.8,2153.518628004387
8.81,2158.0781447004847
8.82,2162.6308392792976
8.83,2167.176659032808
8.84,2171.715551252996
8.85,2176.247463231842
8.86,2180.7723422613294
8.87,2185.290135633437
8.88,2189.800790640146
8.89,2194.3042545734365
8.9,2198.800474725291
8.91,2203.2893983876893
8.92,2207.770972852613
8.93,2212.245145412042
8.94,2216.7118633579585
8.95,2221.171073982342
8.96,2225.622724577175
8.97,2230.0667624344364
8.98,2234.503134846109
8.99,2238.931789104172
9.0,2243.3526725006072
9.01,2247.765732327396
9.02,2252.1709158765184
9.03,2256.568170439955
9.04,2260.957443309688
9.05,2265.338681777698
9.06,2269.711833135965
9.07,2274.0768446764705
9.08,2278.433663691194
9.09,2282.782237472119
9.1,2287.122513311224
9.11,2291.4544385004915
9.12,2295.777960331901
9.13,2300.0930260974355
9.14,2304.399583089073
9.15,2308.697578598797
9.16,2312.986959918587
9.17,2317.267674340424
9.18,2321.539669156289
9.19,2325.802891658164
9.2,2330.0572891380275
9.21,2334.302808887863
9.22,2338.539398199649
9.23,2342.767004365368
9.24,2346.985574677001
9.25,2351.195056426527
9.26,2355.3953969059294
9.27,2359.586543407187
9.28,2363.768443222282
9.29,2367.9410436431945
9.3,2372.1042919619067
9.31,2376.258135470397
9.32,2380.402521460649
9.33,2384.537397224642
9.34,2388.662710054357
9.35,2392.778407241776
9.36,2396.884436078878
9.37,2400.980743857646
9.38,2405.067277870059
9.39,2409.143985408099
9.4,2413.210813763747
9.41,2417.2677102289827
9.42,2421.314622095788
9.43,2425.351496656143
9.44,2429.378281202031
9.45,2433.3949230254293
9.46,2437.4013694183213
9.47,2441.397567672687
9.48,2445.383465080508
9.49,2449.359008933764
9.5,2453.3241465244355
9.51,2457.2788251445054
9.52,2461.222992085953
9.53,2465.1565946407604
9.54,2469.079580100908
9.55,2472.9918957583764
9.56,2476.893488905146
9.57,2480.7843068331986
9.58,2484.664296834515
9.59,2488.533406201075
9.6,2492.3915822248614
9.61,2496.2387721978525
9.62,2500.074923412033
9.63,2503.899983159381
9.64,2507.7138987318767
9.65,2511.516617421503
9.66,2515.3080865202387
9.67,2519.0882533200675
9.68,2522.857065112968
9.69,2526.6144691909217
9.7,2530.36041284591
9.71,2534.094843369914
9.72,2537.817708054913
9.73,2541.5289541928896
9.74,2545.228529075824
9.75,2548.916379995696
9.76,2552.592454244488
9.77,2556.2566991141803
9.78,2559.909061896755
9.79,2563.54948988419
9.8,2567.1779303684707
9.81,2570.7943306415737
9.82,2574.3986379954813
9.83,2577.990799722176
9.84,2581.570763113636
9.85,2585.138475461844
9.86,2588.69388405878
9.87,2592.2369361964256
9.88,2595.7675791667625
9.89,2599.2857602617687
9.9,2602.791426773428
9.91,2606.2845259937203
9.92,2609.765005214625
9.93,2613.232811728126
9.94,2616.6878928262013
9.95,2620.130195800833
9.96,2623.559667944003
9.97,2626.9762565476917
9.98,2630.379908903877
9.99,2633.770572304544
10.0,2637.148194041672
10.01,2640.512721407241
10.02,2643.8641016932324
10.03,2647.2022821916275
10.04,2650.5272101944074
10.05,2653.8388329935533
10.06,2657.137097881044
10.07,2660.421952148862
10.08,2663.693343088988
10.09,2666.9512179934027
10.1,2670.1955241540877
10.11,2673.426208863023
10.12,2676.6432194121894
10.13,2679.846503093569
10.14,2683.0360071991417
10.15,2686.2116790208875
10.16,2689.373465850789
10.17,2692.521314980827
10.18,2695.6551737029804
10.19,2698.7749893092328
10.2,2701.880709091564
10.21,2704.972280341954
10.22,2708.049650352384
10.23,2711.112766414836
10.24,2714.1615758212893
10.25,2717.1960258637264
10.26,2720.2160638341275
10.27,2723.2216370244723
10.28,2726.212692726744
10.29,2729.189178232921
10.3,2732.1510408349877
10.31,2735.0982278249207
10.32,2738.030686494703
10.33,2740.948364136316
10.34,2743.8512080417404
10.35,2746.739165502956
10.36,2749.6121838119443
10.37,2752.470210260686
10.38,2755.313192141164
10.39,2758.1410767453563
10.4,2760.9538113652443
10.41,2763.75134329281
10.42,2766.533619820034
10.43,2769.300588238897
10.44,2772.05219584138
10.45,2774.788389919463
10.46,2777.5091177651293
10.47,2780.214326670356
10.48,2782.903963927128
10.49,2785.5779768274238
10.5,2788.2363126632235
10.51,2790.87891872651
10.52,2793.505742309264
10.53,2796.1167307034657
10.54,2798.711831201096
10.55,2801.290991094136
10.56,2803.8541576745665
10.57,2806.401278234369
10.58,2808.932300065523
10.59,2811.44717046001
10.6,2813.9458367098114
10.61,2816.428246106908
10.62,2818.8943459432803
10.63,2821.34408351091
10.64,2823.7774061017767
10.65,2826.1942610078618
10.66,2828.594595521146
10.67,2830.9783569336114
10.68,2833.345492537237
10.69,2835.695949624005
10.7,2838.0296754858964
10.71,2840.346617414891
10.72,2842.6467227029707
10.73,2844.929938642116
10.74,2847.196212524307
10.75,2849.445491641527
10.76,2851.677723285754
10.77,2853.892854748971
10.78,2856.0908333231573
10.79,2858.2716063002945
10.8,2860.435120972364
10.81,2862.5813246313464
10.82,2864.710164569222
10.83,2866.821588077972
10.84,2868.915542449577
10.85,2870.9919749760197
10.86,2873.0508329492777
10.87,2875.092063661335
10.88,2877.11561440417
10.89,2879.1214324697667
10.9,2881.1094651501026
10.91,2883.0796597371605
10.92,2885.031963522921
10.93,2886.9663237993645
10.94,2888.882687858473
10.95,2890.7810029922257
10.96,2892.661216492605
10.97,2894.523275651591
10.98,2896.3671277611647
10.99,2898.192720113308
11.0,2900.0
11.01,2901.7889355131506
11.02,2903.559577944386
11.03,2905.311999385258
11.04,2907.0462719273205
11.05,2908.7624676621267
11.06,2910.460658681229
11.07,2912.1409170761835
11.08,2913.803314938541
11.09,2915.447924359854
11.1,2917.074817431678
11.11,2918.6840662455666
11.12,2920.275742893071
11.13,2921.8499194657466
11.14,2923.406668055145
11.15,2924.94606075282
11.16,2926.4681696503244
11.17,2927.973066839213
11.18,2929.460824411038
11.19,2930.931514457354
11.2,2932.3852090697123
11.21,2933.821980339669
11.22,2935.241900358774
11.23,2936.6450412185827
11.24,2938.0314750106486
11.25,2939.401273826524
11.26,2940.7545097577613
11.27,2942.091254895917
11.28,2943.4115813325416
11.29,2944.7155611591893
11.3,2946.0032664674127
11.31,2947.274769348767
11.32,2948.5301418948047
11.33,2949.7694561970784
11.34,2950.992784347141
11.35,2952.2001984365475
11.36,2953.3917705568497
11.37,2954.567572799601
11.38,2955.727677256357
11.39,2956.8721560186686
11.4,2958.0010811780894
11.41,2959.114524826173
11.42,2960.212559054472
11.43,2961.295255954542
11.44,2962.3626876179337
11.45,2963.414926136202
11.46,2964.4520436009
11.47,2965.47411210358
11.48,2966.481203735797
11.49,2967.4733905891017
11.5,2968.450744755051
11.51,2969.413338325194
11.52,2970.3612433910885
11.53,2971.294532044285
11.54,2972.213276376337
11.55,2973.1175484787977
11.56,2974.0074204432217
11.57,2974.8829643611616
11.58,2975.74425232417
11.59,2976.591356423801
11.6,2977.4243487516087
11.61,2978.243301399144
11.62,2979.048286457962
11.63,2979.8393760196163
11.64,2980.6166421756598
11.65,2981.3801570176443
11.66,2982.129992637126
11.67,2982.866221125656
11.68,2983.588914574788
11.69,2984.298145076075
11.7,2984.9939847210712
11.71,2985.67650560133
11.72,2986.345779808404
11.73,2987.0018794338475
11.74,2987.644876569212
11.75,2988.2748433060524
11.76,2988.891851735922
11.77,2989.495973950372
11.78,2990.0872820409595
11.79,2990.6658480992346
11.8,2991.231744216752
11.81,2991.785042485064
11.82,2992.325814995725
11.83,2992.854133840287
11.84,2993.3700711103047
11.85,2993.873698897332
11.86,2994.36508929292
11.87,2994.844314388624
11.88,2995.311446275996
11.89,2995.766557046589
11.9,2996.2097187919576
11.91,2996.6410036036546
11.92,2997.0604835732333
11.93,2997.468230792248
11.94,2997.8643173522487
11.95,2998.2488153447925
11.96,2998.621796861431
11.97,2998.9833339937177
11.98,2999.3334988332062
11.99,2999.672363471449
12.0,3000.0
12.01,3000.316492070595
12.02,3000.6219695756918
12.03,3000.9165739679343
12.04,3001.200446699961
12.05,3001.473729224418
12.06,3001.736562993944
12.07,3001.989089461181
12.08,3002.23145007877
12.09,3002.4637862993554
12.1,3002.686239575575
12.11,3002.8989513600727
12.12,3003.1020631054903
12.13,3003.2957162644684
12.14,3003.480052289649
12.15,3003.655212633674
12.16,3003.821338749185
12.17,3003.9785720888235
12.18,3004.127054105231
12.19,3004.266926251049
12.2,3004.3983299789184
12.21,3004.5214067414827
12.22,3004.636297991382
12.23,3004.743145181259
12.24,3004.8420897637548
12.25,3004.93327319151
12.26,3005.0168369171683
12.27,3005.09292239337
12.28,3005.1616710727567
12.29,3005.2232244079705
12.3,3005.277723851653
12.31,3005.325310856446
12.32,3005.3661268749897
12.33,3005.4003133599267
12.34,3005.4280117639
12.35,3005.4493635395484
12.36,3005.4645101395163
12.37,3005.4735930164434
12.38,3005.476753622972
12.39,3005.4741334117434
12.4,3005.4658738354005
12.41,3005.452116346584
12.42,3005.433002397934
12.43,3005.4086734420957
12.44,3005.3792709317067
12.45,3005.344936319411
12.46,3005.305811057849
12.47,3005.2620365996654
12.48,3005.2137543974977
12.49,3005.16110590399
12.5,3005.104232571783
12.51,3005.0432758535185
12.52,3004.9783772018386
12.53,3004.9096780693844
12.54,3004.837319908798
12.55,3004.76144417272
12.56,3004.6821923137927
12.57,3004.599705784657
12.58,3004.514126037957
12.59,3004.425594526331
12.6,3004.334252702424
12.61,3004.2402420188737
12.62,3004.143703928325
12.63,3004.044779883418
12.64,3003.9436113367947
12.65,3003.8403397410966
12.66,3003.735106548966
12.67,3003.628053213044
12.68,3003.51932118597
