wind_speed,Nordex N131/3600 Delta
2.68,0.0
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.76,0.0
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
3.0,15.0
3.01,16.360499576222907
3.02,17.725768875099035
3.03,19.09586565739043
3.04,20.47084768385941
3.05,21.850772715268025
3.06,23.23569851237857
3.07,24.62568283595312
3.08,26.020783446753963
3.09,27.421058105543167
3.1,28.826564573083036
3.11,30.23736061013562
3.12,31.653503977463224
3.13,33.075052435827914
3.14,34.50206374599198
3.15,35.934595668717485
3.16,37.37270596476674
3.17,38.81645239490179
3.18,40.26589271988495
3.19,41.72108470047827
3.2,43.182086097444056
3.21,44.64895467154437
3.22,46.12174818354151
3.23,47.60052439419753
3.24,49.08534106427474
3.25,50.57625595453519
3.26,52.07332682574113
3.27,53.5766114386548
3.28,55.086167554038255
3.29,56.60205293265381
3.3,58.12432533526351
3.31,59.65304252262965
3.32,61.18826225551431
3.33,62.73004229467978
3.34,64.27844040088813
3.35,65.83351433490164
3.36,67.39532185748237
3.37,68.96392072939265
3.38,70.53936871139452
3.39,72.12172356425029
3.4,73.71104304872202
3.41,75.307384925572
3.42,76.9108069555623
3.43,78.52136689945519
3.44,80.13912251801274
3.45,81.76413157199732
3.46,83.39645182217092
3.47,85.03614102929588
3.48,86.68325695413421
3.49,88.33785735744823
3.5,90.0
3.51,91.6697426425518
3.52,93.34714304586583
3.53,95.03225897070416
3.54,96.72514817782913
3.55,98.42586842800269
3.56,100.13447748198726
3.57,101.85103310054484
3.58,103.57559304443774
3.59,105.30821507442803
3.6,107.04895695127804
3.61,108.79787643574971
3.62,110.5550312886055
3.63,112.32047927060736
3.64,114.09427814251764
3.65,115.8764856650984
3.66,117.66715959911193
3.67,119.46635770532023
3.68,121.2741377444857
3.69,123.09055747737038
3.7,124.91567466473651
3.71,126.7495470673462
3.72,128.59223244596177
3.73,130.4437885613452
3.74,132.3042731742589
3.75,134.17374404546484
3.76,136.05225893572526
3.77,137.93987560580248
3.78,139.83665181645853
3.79,141.7426453284557
3.8,143.65791390255595
3.81,145.58251529952176
3.82,147.51650728011506
3.83,149.45994760509822
3.84,151.41289403523328
3.85,153.37540433128254
3.86,155.34753625400805
3.87,157.3293475641721
3.88,159.32089602253677
3.89,161.3222393898644
3.9,163.333435426917
3.91,165.35454189445687
3.92,167.38561655324605
3.93,169.42671716404692
3.94,171.4779014876214
3.95,173.53922728473202
3.96,175.6107523161406
3.97,177.69253434260958
3.98,179.78463112490098
3.99,181.88710042377716
4.0,184.0
4.01,186.12336185356972
4.02,188.2571149414376
4.03,190.40116245979289
4.04,192.55540760482427
4.05,194.71975357272103
4.06,196.8941035596724
4.07,199.07836076186751
4.08,201.2724283754952
4.09,203.47620959674455
4.1,205.68960762180492
4.11,207.9125256468655
4.12,210.14486686811492
4.13,212.38653448174256
4.14,214.63743168393756
4.15,216.89746167088904
4.16,219.1665276387858
4.17,221.44453278381727
4.18,223.7313803021723
4.19,226.02697339004035
4.2,228.33121524361013
4.21,230.6440090590708
4.22,232.9652580326116
4.23,235.2948653604217
4.24,237.63273423868995
4.25,239.97876786360555
4.26,242.33286943135755
4.27,244.6949421381352
4.28,247.0648891801277
4.29,249.4426137535237
4.3,251.82801905451257
4.31,254.22100827928327
4.32,256.62148462402547
4.33,259.02935128492743
4.34,261.4445114581787
4.35,263.8668683399683
4.36,266.2963251264855
4.37,268.7327850139191
4.38,271.1761511984583
4.39,273.6263268762922
4.4,276.08321524361014
4.41,278.5467194966008
4.42,281.01674283145354
4.43,283.4931884443573
4.44,285.97595953150164
4.45,288.4649592890749
4.46,290.9600909132667
4.47,293.4612576002659
4.48,295.9683625462621
4.49,298.48130894744367
4.5,301.0
4.51,303.524425943169
4.52,306.0549251883834
4.53,308.5919231901247
4.54,311.13584540287394
4.55,313.6871172811128
4.56,316.2461642793228
4.57,318.81341185198545
4.58,321.3892854535818
4.59,323.9742105385934
4.6,326.5686125615018
4.61,329.1729169767887
4.62,331.7875492389349
4.63,334.4129348024222
4.64,337.049499121732
4.65,339.697667651346
4.66,342.35786584574504
4.67,345.0305191594108
4.68,347.7160530468248
4.69,350.4148929624686
4.7,353.12746436082347
4.71,355.8541926963706
4.72,358.59550342359177
4.73,361.35182199696845
4.74,364.1235738709816
4.75,366.9111845001131
4.76,369.7150793388442
4.77,372.5356838416564
4.78,375.3734234630313
4.79,378.2287236574498
4.8,381.1020098793937
4.81,383.9937075833445
4.82,386.9042422237836
4.83,389.8340392551922
4.84,392.7835241320519
4.85,395.75312230884407
4.86,398.7432592400504
4.87,401.7543603801518
4.88,404.7868511836301
4.89,407.8411571049666
4.9,410.917703598643
4.91,414.0169161191401
4.92,417.1392201209399
4.93,420.2850410585235
4.94,423.4548043863728
4.95,426.64893555896856
4.96,429.8678600307927
4.97,433.1120032563264
4.98,436.3817906900515
4.99,439.6776477864488
5.0,443.0
5.01,446.3491846956746
5.02,449.72518688039406
5.03,453.12790347156806
5.04,456.5572313866055
5.05,460.0130675429158
5.06,463.4953088579087
5.07,467.0038522489937
5.08,470.5385946335799
5.09,474.0994329290768
5.1,477.68626405289393
5.11,481.2989849224409
5.12,484.9374924551266
5.13,488.60168356836095
5.14,492.29145517955305
5.15,496.0067042061128
5.16,499.747327565449
5.17,503.5132221749713
5.18,507.3042849520892
5.19,511.12041281421256
5.2,514.9615026787499
5.21,518.8274514631111
5.22,522.7181560847057
5.23,526.633513460943
5.24,530.5734205092324
5.25,534.5377741469833
5.26,538.5264712916053
5.27,542.5394088605076
5.28,546.5764837711
5.29,550.6375929407914
5.3,554.7226332869915
5.31,558.8315017271096
5.32,562.9640951785556
5.33,567.1203105587382
5.34,571.3000447850673
5.35,575.5031947749521
5.36,579.7296574458024
5.37,583.9793297150271
5.38,588.2521085000358
5.39,592.547890718238
5.4,596.8665732870436
5.41,601.208053123861
5.42,605.5722271461004
5.43,609.9589922711707
5.44,614.3682454164822
5.45,618.7998834994432
5.46,623.2538034374637
5.47,627.7299021479533
5.48,632.2280765483214
5.49,636.748223555977
5.5,641.2902400883296
5.51,645.8540230627889
5.52,650.439469396764
5.53,655.0464760076651
5.54,659.6749398129006
5.55,664.3247577298804
5.56,668.995826676014
5.57,673.688043568711
5.58,678.4013053253801
5.59,683.1355088634314
5.6,687.8905511002739
5.61,692.6663289533177
5.62,697.4627393399714
5.63,702.2796791776448
5.64,707.1170453837472
5.65,711.9747348756883
5.66,716.8526445708774
5.67,721.7506713867236
5.68,726.6687122406369
5.69,731.6066640500264
5.7,736.5644237323013
5.71,741.5418882048713
5.72,746.5389543851458
5.73,751.5555191905346
5.74,756.5914795384464
5.75,761.646732346291
5.76,766.7211745314775
5.77,771.8147030114158
5.78,776.9272147035158
5.79,782.0586065251853
5.8,787.2087753938349
5.81,792.3776182268739
5.82,797.5650319417122
5.83,802.770913455758
5.84,807.9951596864214
5.85,813.2376675511119
5.86,818.4983339672392
5.87,823.7770558522119
5.88,829.0737301234399
5.89,834.3882536983327
5.9,839.7205234943
5.91,845.0704364287504
5.92,850.4378894190938
5.93,855.8227793827394
5.94,861.2250032370977
5.95,866.6444578995763
5.96,872.0810402875857
5.97,877.5346473185353
5.98,883.0051759098352
5.99,888.4925229788931
6.0,893.9965854431197
6.01,899.5172602199236
6.02,905.0544442267152
6.03,910.6080343809036
6.04,916.177927599898
6.05,921.7640208011074
6.06,927.366210901942
6.07,932.9843948198112
6.08,938.618469472124
6.09,944.2683317762896
6.1,949.9338786497182
6.11,955.6150070098192
6.12,961.311613774001
6.13,967.0235958596736
6.14,972.7508501842468
6.15,978.49327366513
6.16,984.2507632197322
6.17,990.0232157654629
6.18,995.8105282197312
6.19,1001.6125974999476
6.2,1007.4293205235208
6.21,1013.2605942078598
6.22,1019.1063154703744
6.23,1024.9663812284748
6.24,1030.8406883995694
6.25,1036.729133901068
6.26,1042.6316146503798
6.27,1048.5480275649145
6.28,1054.478269562082
6.29,1060.4222375592904
6.3,1066.3798284739505
6.31,1072.3509392234705
6.32,1078.3354667252609
6.33,1084.3333078967305
6.34,1090.3443596552886
6.35,1096.368518918345
6.36,1102.40568260331
6.37,1108.4557476275909
6.38,1114.5186109085987
6.39,1120.5941693637424
6.4,1126.6823199104315
6.41,1132.7829594660757
6.42,1138.895984948083
6.43,1145.0212932738646
6.44,1151.1587813608296
6.45,1157.3083461263868
6.46,1163.4698844879454
6.47,1169.6432933629153
6.48,1175.828469668707
6.49,1182.0253103227278
6.5,1188.2337122423885
6.51,1194.453572345098
6.52,1200.684787548266
6.53,1206.9272547693024
6.54,1213.1808709256154
6.55,1219.4455329346151
6.56,1225.7211377137112
6.57,1232.0075821803132
6.58,1238.3047632518294
6.59,1244.6125778456706
6.6,1250.930922879245
6.61,1257.2596952699637
6.62,1263.598791935234
6.63,1269.9481097924663
6.64,1276.307545759071
6.65,1282.6769967524565
6.66,1289.056359690032
6.67,1295.445531489207
6.68,1301.844409067391
6.69,1308.2528893419951
6.7,1314.6708692304262
6.71,1321.098245650095
6.72,1327.5349155184106
6.73,1333.9807757527828
6.74,1340.4357232706204
6.75,1346.8996549893332
6.76,1353.3724678263304
6.77,1359.8540586990216
6.78,1366.3443245248177
6.79,1372.843162221125
6.8,1379.350468705355
6.81,1385.866140894917
6.82,1392.3900757072204
6.83,1398.9221700596738
6.84,1405.4623208696871
6.85,1412.0104250546703
6.86,1418.5663795320324
6.87,1425.1300812191826
6.88,1431.70142703353
6.89,1438.2803138924849
6.9,1444.8666387134567
6.91,1451.4602984138542
6.92,1458.061189911087
6.93,1464.6692101225644
6.94,1471.2842559656967
6.95,1477.906224357892
6.96,1484.535012216561
6.97,1491.1705164591117
6.98,1497.812634002955
6.99,1504.4612617654996
7.0,1511.1162966641546
7.01,1517.77763561633
7.02,1524.4451755394346
7.03,1531.1188133508792
7.04,1537.798445968072
7.05,1544.483970308422
7.06,1551.17528328934
7.07,1557.8722818282347
7.08,1564.5748628425154
7.09,1571.282923249592
7.1,1577.9963599668731
7.11,1584.7150699117694
7.12,1591.438950001689
7.13,1598.1678971540414
7.14,1604.901808286237
7.15,1611.6405803156854
7.16,1618.3841101597943
7.17,1625.132294735975
7.18,1631.8850309616355
7.19,1638.6422157541867
7.2,1645.4037460310365
7.21,1652.1695187095952
7.22,1658.939430707272
7.23,1665.7133789414763
7.24,1672.4912603296175
7.25,1679.2729717891052
7.26,1686.0584102373489
7.27,1692.847472591757
7.28,1699.640055769741
7.29,1706.436056688708
7.3,1713.235372266069
7.31,1720.0378994192326
7.32,1726.843535065609
7.33,1733.6521761226072
7.34,1740.4637195076357
7.35,1747.2780621381055
7.36,1754.095100931426
7.37,1760.914732805005
7.38,1767.7368546762534
7.39,1774.5613634625795
7.4,1781.3881560813948
7.41,1788.217129450106
7.42,1795.048180486124
7.43,1801.8812061068572
7.44,1808.7161032297172
7.45,1815.552768772112
7.46,1822.3910996514503
7.47,1829.230992785143
7.48,1836.072345090599
7.49,1842.915053485227
7.5,1849.759014886437
7.51,1856.6041262116385
7.52,1863.450284378241
7.53,1870.2973863036532
7.54,1877.145328905286
7.55,1883.994009100547
7.56,1890.843323806847
7.57,1897.6931699415957
7.58,1904.5434444222003
7.59,1911.3940441660725
7.6,1918.2448660906207
7.61,1925.095807113255
7.62,1931.946764151384
7.63,1938.797634122417
7.64,1945.6483139437648
7.65,1952.498700532836
7.66,1959.34869080704
7.67,1966.1981816837852
7.68,1973.0470700804829
7.69,1979.8952529145413
7.7,1986.7426271033703
7.71,1993.5890895643795
7.72,2000.4345372149771
7.73,2007.2788669725744
7.74,2014.12197575458
7.75,2020.963760478402
7.76,2027.804118061452
7.77,2034.6429454211377
7.78,2041.4801394748704
7.79,2048.315597140057
7.8,2055.149215334109
7.81,2061.980890974435
7.82,2068.8105209784458
7.83,2075.638002263548
7.84,2082.4632317471533
7.85,2089.28610634667
7.86,2096.106522979509
7.87,2102.9243785630774
7.88,2109.7395700147863
7.89,2116.551994252045
7.9,2123.361548192263
7.91,2130.168128752849
7.92,2136.971632851212
7.93,2143.7719574047637
7.94,2150.568999330911
7.95,2157.3626555470646
7.96,2164.1528229706337
7.97,2170.9393985190272
7.98,2177.722279109656
7.99,2184.501361659928
8.0,2191.276543087253
8.01,2198.0477203090413
8.02,2204.8147902427013
8.03,2211.5776498056425
8.04,2218.336195915275
8.05,2225.0903254890086
8.06,2231.8399354442518
8.07,2238.5849226984124
8.08,2245.325184168903
8.09,2252.0606167731303
8.1,2258.7911174285064
8.11,2265.516583052439
8.12,2272.236910562337
8.13,2278.9519968756126
8.14,2285.6617389096723
8.15,2292.3660335819263
8.16,2299.0647778097846
8.17,2305.7578685106564
8.18,2312.4452026019503
8.19,2319.126677001077
8.2,2325.8021886254446
8.21,2332.4716343924656
8.22,2339.1349112195458
8.23,2345.791916024096
8.24,2352.442545723525
8.25,2359.0866972352437
8.26,2365.724267476659
8.27,2372.3551533651826
8.28,2378.9792518182244
8.29,2385.596459753191
8.3,2392.206674087496
8.31,2398.809791738545
8.32,2405.4057096237484
8.33,2411.994324660516
8.34,2418.5755337662567
8.35,2425.149233858381
8.36,2431.715321854298
8.37,2438.273694671417
8.38,2444.8242492271484
8.39,2451.3668824388988
8.4,2457.9014912240805
8.41,2464.4279725001006
8.42,2470.9462231843704
8.43,2477.4561401942983
8.44,2483.957620447294
8.45,2490.4505608607674
8.46,2496.934858352128
8.47,2503.4104098387843
8.48,2509.8771122381454
8.49,2516.3348624676223
8.5,2522.7835574446226
8.51,2529.223094086557
8.52,2535.6533693108354
8.53,2542.074280034866
8.54,2548.485723176059
8.55,2554.8875956518245
8.56,2561.279794379569
8.57,2567.6622162767053
8.58,2574.0347582606405
8.59,2580.3973172487854
8.6,2586.7497901585484
8.61,2593.09207390734
8.62,2599.424065412569
8.63,2605.745661591646
8.64,2612.0567593619776
8.65,2618.3572556409754
8.66,2624.647047346049
8.67,2630.926031394606
8.68,2637.194104704058
8.69,2643.4511641918134
8.7,2649.697106775281
8.71,2655.9318293718725
8.72,2662.155228898995
8.73,2668.367202274058
8.74,2674.567646414472
8.75,2680.756458237646
8.76,2686.933534660989
8.77,2693.098772601911
8.78,2699.252068977821
8.79,2705.39332070613
8.8,2711.522424704246
8.81,2717.639277889578
8.82,2723.743777179536
8.83,2729.835819491529
8.84,2735.915301742967
8.85,2741.982120851259
8.86,2748.0361737338158
8.87,2754.077357308044
8.88,2760.105568491357
8.89,2766.1207042011606
8.9,2772.1226613548656
8.91,2778.111336869881
8.92,2784.086627663617
8.93,2790.0484306534827
8.94,2795.996642756887
8.95,2801.93116089124
8.96,2807.851881973952
8.97,2813.7587029224305
8.98,2819.6515206540857
8.99,2825.5302320863266
9.0,2831.394734136564
9.01,2837.2449237222063
9.02,2843.0806977606626
9.03,2848.901953169343
9.04,2854.708586865656
9.05,2860.500495767013
9.06,2866.277576790822
9.07,2872.039726854492
9.08,2877.786842875433
9.09,2883.5188217710547
9.1,2889.235560458766
9.11,2894.9369558559765
9.12,2900.622904880096
9.13,2906.2933044485344
9.14,2911.948051478699
9.15,2917.5870428880016
9.16,2923.2101755938497
9.17,2928.8173465136542
9.18,2934.408452564824
9.19,2939.983390664768
9.2,2945.542057730896
9.21,2951.084350680618
9.22,2956.6101664313437
9.23,2962.1194019004806
9.24,2967.61195400544
9.25,2973.0877196636293
9.26,2978.5465957924603
9.27,2983.98847930934
9.28,2989.4132671316806
9.29,2994.8208561768897
9.3,3000.2111433623786
9.31,3005.5840256055544
9.32,3010.939399823826
9.33,3016.2771629346053
9.34,3021.5972118553
9.35,3026.899443503321
9.36,3032.1837547960768
9.37,3037.450042650976
9.38,3042.6982039854306
9.39,3047.9281357168475
9.4,3053.139734762636
9.41,3058.3328980402075
9.42,3063.507522466971
9.43,3068.6635049603337
9.44,3073.800742437708
9.45,3078.919131816501
9.46,3084.0185700141246
9.47,3089.0989539479856
9.48,3094.160180535495
9.49,3099.2021466940614
9.5,3104.224749341095
9.51,3109.2278853940043
9.52,3114.2114517702003
9.53,3119.1753453870897
9.54,3124.1194631620847
9.55,3129.043702012594
9.56,3133.9479588560266
9.57,3138.832130609791
9.58,3143.696114191299
9.59,3148.539806517957
9.6,3153.363104507177
9.61,3158.1659050763674
9.62,3162.948105142938
9.63,3167.709601624298
9.64,3172.4502914378563
9.65,3177.170071501023
9.66,3181.868838731207
9.67,3186.5464900458182
9.68,3191.202922362266
9.69,3195.838032597959
9.7,3200.451717670308
9.71,3205.0438744967223
9.72,3209.6143999946094
9.73,3214.163191081381
9.74,3218.690144674445
9.75,3223.1951576912124
9.76,3227.678127049091
9.77,3232.13894966549
9.78,3236.577522457821
9.79,3240.9937423434912
9.8,3245.387506239912
9.81,3249.758711064492
9.82,3254.107253734639
9.83,3258.433031167764
9.84,3262.7359402812763
9.85,3267.015877992585
9.86,3271.272741219101
9.87,3275.506426878233
9.88,3279.7168318873883
9.89,3283.903853163979
9.9,3288.0673876254123
9.91,3292.2073321891
9.92,3296.323583772449
9.93,3300.4160392928707
9.94,3304.4845956677746
9.95,3308.529149814569
9.96,3312.549598650664
9.97,3316.545839093468
9.98,3320.5177680603915
9.99,3324.465282468844
10.0,3328.3882792362338
10.01,3332.2866552799715
10.02,3336.1603075174658
10.03,3340.0091328661265
10.04,3343.833028243363
10.05,3347.631890566585
10.06,3351.405616753201
10.07,3355.1541037206216
10.08,3358.877248386256
10.09,3362.574947667511
10.1,3366.2470984818
10.11,3369.89359774653
10.12,3373.5143423791123
10.13,3377.1092292969543
10.14,3380.6781554174668
10.15,3384.2210176580584
10.16,3387.7377129361385
10.17,3391.2281381691164
10.18,3394.6921902744025
10.19,3398.1297661694057
10.2,3401.540762771536
10.21,3404.925076998202
10.22,3408.2826057668126
10.23,3411.6132459947785
10.24,3414.916894599508
10.25,3418.193448498412
10.26,3421.4428046088988
10.27,3424.6648598483785
10.28,3427.85951113426
10.29,3431.0266553839515
10.3,3434.166189514866
10.31,3437.278010444408
10.32,3440.3620150899915
10.33,3443.4181003690237
10.34,3446.446163198914
10.35,3449.446100497072
10.36,3452.417809180908
10.37,3455.3611861678296
10.38,3458.276128375249
10.39,3461.1625327205725
10.4,3464.0202961212126
10.41,3466.8493154945745
10.42,3469.6494877580726
10.43,3472.4207098291126
10.44,3475.162878625106
10.45,3477.875891063461
10.46,3480.5596440615886
10.47,3483.2140345368966
10.48,3485.8389594067944
10.49,3488.434315588692
10.5,3491.0
10.51,3493.535916161423
10.52,3496.04199400686
10.53,3498.518170073504
10.54,3500.96438089855
10.55,3503.380563019194
10.56,3505.766652972629
10.57,3508.122587296049
10.58,3510.448302526649
10.59,3512.743735201625
10.6,3515.00882185817
10.61,3517.24349903348
10.62,3519.4477032647465
10.63,3521.6213710891675
10.64,3523.764439043935
10.65,3525.8768436662444
10.66,3527.9585214932904
10.67,3530.009409062268
10.68,3532.0294429103706
10.69,3534.018559574794
10.7,3535.976695592731
10.71,3537.9037875013787
10.72,3539.7997718379283
10.73,3541.6645851395774
10.74,3543.498163943518
10.75,3545.300444786947
10.76,3547.0713642070573
10.77,3548.8108587410443
10.78,3550.5188649261013
10.79,3552.1953192994247
10.8,3553.840158398207
10.81,3555.4533187596444
10.82,3557.0347369209303
10.83,3558.58434941926
10.84,3560.102092791827
10.85,3561.587903575826
10.86,3563.0417183084537
10.87,3564.463473526901
10.88,3565.8531057683663
10.89,3567.210551570041
10.9,3568.5357474691214
10.91,3569.828630002802
10.92,3571.089135708276
10.93,3572.317201122738
10.94,3573.512762783384
10.95,3574.675757227407
10.96,3575.806120992004
10.97,3576.903790614366
10.98,3577.9687026316897
10.99,3579.000793581169
11.0,3580.0
11.01,3580.9663653852435
11.02,3581.900361073441
11.03,3582.8025653610025
11.04,3583.6735565443364
11.05,3584.5139129198515
11.06,3585.3242127839576
11.07,3586.105034433061
11.08,3586.8569561635763
11.09,3587.5805562719083
11.1,3588.276413054468
11.11,3588.9451048076626
11.12,3589.587209827904
11.13,3590.2033064115994
11.14,3590.7939728551582
11.15,3591.359787454991
11.16,3591.901328507505
11.17,3592.419174309109
11.18,3592.913903156215
11.19,3593.3860933452297
11.2,3593.836323172563
11.21,3594.265170934624
11.22,3594.6732149278205
11.23,3595.061033448565
11.24,3595.429204793263
11.25,3595.778307258326
11.26,3596.108919140162
11.27,3596.4216187351813
11.28,3596.716984339791
11.29,3596.995594250403
11.3,3597.2580267634244
11.31,3597.504860175264
11.32,3597.736672782332
11.33,3597.9540428810374
11.34,3598.1575487677896
11.35,3598.3477687389977
11.36,3598.5252810910697
11.37,3598.690664120416
11.38,3598.844496123445
11.39,3598.9873553965667
11.4,3599.1198202361893
11.41,3599.242468938723
11.42,3599.355879800576
11.43,3599.460631118157
11.44,3599.557301187877
11.45,3599.646468306143
11.46,3599.728710769365
11.47,3599.804606873953
11.48,3599.8747349163154
11.49,3599.939673192861
11.5,3600.0
11.51,3600.0562142976
11.52,3600.108497699371
11.53,3600.1569524824818
11.54,3600.201680924101
11.55,3600.2427853013983
11.56,3600.2803678915416
11.57,3600.3145309717
11.58,3600.3453768190425
11.59,3600.3730077107384
11.6,3600.3975259239564
11.61,3600.419033735865
11.62,3600.4376334236345
11.63,3600.4534272644323
11.64,3600.4665175354285
11.65,3600.477006513792
11.66,3600.484996476689
11.67,3600.490589701292
11.68,3600.493888464767
11.69,3600.494995044286
11.7,3600.494011717016
11.71,3600.491040760126
11.72,3600.486184450784
11.73,3600.479545066162
11.74,3600.471224883426
11.75,3600.4613261797454
11.76,3600.449951232291
11.77,3600.437202318229
11.78,3600.4231817147306
11.79,3600.407991698963
11.8,3600.391734548097
11.81,3600.3745125392998
11.82,3600.3564279497405
11.83,3600.3375830565883
11.84,3600.318080137013
11.85,3600.2980214681825
11.86,3600.2775093272658
11.87,3600.2566459914324
11.88,3600.23553373785
11.89,3600.214274843689
11.9,3600.192971586118
11.91,3600.171726242306
11.92,3600.1506410894203
11.93,3600.129818404632
11.94,3600.1093604651087
11.95,3600.0893695480195
11.96,3600.069947930533
11.97,3600.05119788982
11.98,3600.0332217030464
11.99,3600.0161216473834
12.0,3600.0
12.01,3599.9849374243545
12.02,3599.970928129073
12.03,3599.9579447090696
12.04,3599.9459597592586
12.05,3599.9349458745564
12.06,3599.9248756498787
12.07,3599.915721680138
12.08,3599.907456560253
12.09,3599.900052885137
12.1,3599.8934832497057
12.11,3599.8877202488734
12.12,3599.882736477555
12.13,3599.878504530669
12.14,3599.8749970031267
12.15,3599.8721864898453
12.16,3599.87004558574
12.17,3599.8685468857243
12.18,3599.867662984715
12.19,3599.8673664776265
12.2,3599.8676299593744
12.21,3599.8684260248738
12.22,3599.86972726904
12.23,3599.871506286788
12.24,3599.873735673032
12.25,3599.8763880226893
12.26,3599.8794359306744
12.27,3599.8828519919016
12.28,3599.886608801286
12.29,3599.890678953744
12.3,3599.8950350441905
12.31,3599.89964966754
12.32,3599.9044954187075
12.33,3599.9095448926087
12.34,3599.9147706841595
12.35,3599.920145388274
12.36,3599.925641599867
12.37,3599.931231913855
12.38,3599.9368889251527
12.39,3599.942585228675
12.4,3599.948293419337
12.41,3599.9539860920554
12.42,3599.959635841743
12.43,3599.965215263316
12.44,3599.9706969516906
12.45,3599.976053501781
12.46,3599.981257508501
12.47,3599.986281566769
12.48,3599.991098271498
12.49,3599.995680217603
12.5,3600.0
12.51,3600.00403600498
12.52,3600.007789784337
12.53,3600.0112686812427
12.54,3600.0144800388657
12.55,3600.0174312003774
12.56,3600.020129508948
12.57,3600.0225823077462
12.58,3600.0247969399456
12.59,3600.026780748713
12.6,3600.028541077222
12.61,3600.030085268641
12.62,3600.03142066614
12.63,3600.032554612891
12.64,3600.033494452063
12.65,3600.0342475268285
12.66,3600.034821180354
12.67,3600.0352227558133
12.68,3600.0354595963754
12.69,3600.03553904521
12.7,3600.0354684454883
12.71,3600.0352551403803
12.72,3600.034906473057
12.73,3600.034429786688
12.74,3600.033832424444
12.75,3600.033121729495
12.76,3600.032305045012
12.77,3600.031389714165
12.78,3600.0303830801245
12.79,3600.0292924860605
12.8,3600.028125275144
12.81,3600.026888790544
12.82,3600.0255903754314
12.83,3600.024237372977
12.84,3600.0228371263515
12.85,3600.0213969787246
12.86,3600.019924273266
12.87,3600.018426353148
12.88,3600.0169105615387
12.89,3600.0153842416103
12.9,3600.0138547365323
12.91,3600.012329389476
12.92,3600.010815543609
12.93,3600.009320542104
12.94,3600.007851728132
12.95,3600.0064164448604
12.96,3600.005022035461
12.97,3600.003675843107
12.98,3600.0023852109643
12.99,3600.0011574822056
13.0,3600.0
13.01,3599.998918555725
13.02,3599.997912733578
13.03,3599.996980565962
13.04,3599.99612008528
13.05,3599.9953293239364
