wind_speed,Suzlon S 64-1000
2.68,0.0
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.76,0.0
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
3.0,16.0
3.01,16.34112983390077
3.02,16.673781011201502
3.03,16.998148933057283
3.04,17.31442900062323
3.05,17.622816615054425
3.06,17.92350717750601
3.07,18.21669608913304
3.08,18.502578751090656
3.09,18.78135056453393
3.1,19.053206930618
3.11,19.318343250497936
3.12,19.576954925328867
3.13,19.82923735626587
3.14,20.07538594446407
3.15,20.31559609107856
3.16,20.55006319726445
3.17,20.778982664176823
3.18,21.00254989297082
3.19,21.220960284801503
3.2,21.434409240824003
3.21,21.643092162193405
3.22,21.84720445006483
3.23,22.04694150559336
3.24,22.24249872993412
3.25,22.434071524242185
3.26,22.621855289672684
3.27,22.806045427380717
3.28,22.98683733852137
3.29,23.16442642424977
3.3,23.339008085721
3.31,23.51077772409017
3.32,23.67993074051238
3.33,23.846662536142745
3.34,24.011168512136347
3.35,24.173644069648308
3.36,24.334284609833723
3.37,24.493285533847697
3.38,24.65084224284533
3.39,24.807150137981736
3.4,24.962404620411995
3.41,25.11680109129124
3.42,25.270534951774543
3.43,25.42380160301703
3.44,25.576796446173788
3.45,25.72971488239994
3.46,25.882752312850567
3.47,26.03610413868079
3.48,26.189965761045706
3.49,26.3445325811004
3.5,26.5
3.51,26.6565634188996
3.52,26.814418238954303
3.53,26.973759861319213
3.54,27.13478368714944
3.55,27.29768511760006
3.56,27.46265955382621
3.57,27.62990239698297
3.58,27.799609048225456
3.59,27.97197490870877
3.6,28.14719537958801
3.61,28.32546586201827
3.62,28.50698175715467
3.63,28.691938466152298
3.64,28.88053139016628
3.65,29.07295593035169
3.66,29.269407487863653
3.67,29.47008146385725
3.68,29.675173259487615
3.69,29.884878275909838
3.7,30.099391914279003
3.71,30.318909575750236
3.72,30.543626661478637
3.73,30.773738572619287
3.74,31.00944071032733
3.75,31.250928475757817
3.76,31.498397270065887
3.77,31.752042494406645
3.78,32.012059549935174
3.79,32.278643837806605
3.8,32.55199075917599
3.81,32.8322957151985
3.82,33.11975410702918
3.83,33.41456133582317
3.84,33.71691280273556
3.85,34.027003908921444
3.86,34.34503005553593
3.87,34.67118664373413
3.88,35.00566907467113
3.89,35.348672749502065
3.9,35.700393069382
3.91,36.06102543546608
3.92,36.43076524890935
3.93,36.809807910866965
3.94,37.19834882249398
3.95,37.596583384945575
3.96,38.00470699937677
3.97,38.42291506694272
3.98,38.8514029887985
3.99,39.29036616609925
4.0,39.74
4.01,40.200417690500814
4.02,40.67140363298126
4.03,41.15266002166588
4.04,41.643889050779045
4.05,42.1447929145453
4.06,42.65507380718914
4.07,43.17443392293508
4.08,43.70257545600752
4.09,44.239200600630994
4.1,44.78401155102998
4.11,45.33671050142902
4.12,45.896999646052485
4.13,46.46458117912492
4.14,47.039157294870826
4.15,47.6204301875147
4.16,48.20810205128096
4.17,48.80187508039414
4.18,49.4014514690787
4.19,50.0065334115592
4.2,50.61682310206001
4.21,51.23202273480568
4.22,51.85183450402066
4.23,52.47596060392953
4.24,53.10410322875665
4.25,53.73596457272655
4.26,54.37124683006373
4.27,55.00965219499269
4.28,55.65088286173793
4.29,56.294641024523855
4.3,56.94062887757499
4.31,57.58854861511583
4.32,58.2381024313709
4.33,58.88899252056458
4.34,59.54092107692142
4.35,60.19359029466591
4.36,60.84670236802258
4.37,61.4999594912158
4.38,62.15306385847011
4.39,62.80571766401
4.4,63.45762310206001
4.41,64.10848236684453
4.42,64.75799765258807
4.43,65.40587115351512
4.44,66.05180506385027
4.45,66.69550157781782
4.46,67.33666288964235
4.47,67.97499119354835
4.48,68.61018868376034
4.49,69.24195755450272
4.5,69.87
4.51,70.4940986990971
4.52,71.11435826912056
4.53,71.73096381201738
4.54,72.34410042973441
4.55,72.95395322421868
4.56,73.56070729741712
4.57,74.16454775127679
4.58,74.76565968774447
4.59,75.36422820876723
4.6,75.96043841629198
4.61,76.55447541226577
4.62,77.14652429863543
4.63,77.73677017734798
4.64,78.32539815035035
4.65,78.9125933195896
4.66,79.49854078701253
4.67,80.08342565456617
4.68,80.6674330241975
4.69,81.2507479978535
4.7,81.83355567748104
4.71,82.4160411650271
4.72,82.99838956243866
4.73,83.58078597166272
4.74,84.16341549464615
4.75,84.74646323333596
4.76,85.33011428967907
4.77,85.91455376562247
4.78,86.49996676311319
4.79,87.086538384098
4.8,87.67445373052401
4.81,88.26389790433811
4.82,88.85505600748733
4.83,89.44811314191853
4.84,90.0432544095787
4.85,90.64066491241482
4.86,91.24052975237386
4.87,91.84303403140272
4.88,92.4483628514484
4.89,93.0567013144578
4.9,93.66823452237804
4.91,94.28314757715587
4.92,94.90162558073834
4.93,95.5238536350724
4.94,96.15001684210507
4.95,96.7803003037832
4.96,97.4148891220538
4.97,98.0539683988638
4.98,98.69772323616024
4.99,99.34633873588996
5.0,100.0
5.01,100.65885934710754
5.02,101.32293796251082
5.03,101.99222424817847
5.04,102.66670660607892
5.05,103.34637343818066
5.06,104.0312131464523
5.07,104.72121413286236
5.08,105.41636479937932
5.09,106.11665354797168
5.1,106.82206878060802
5.11,107.53259889925688
5.12,108.2482323058867
5.13,108.96895740246606
5.14,109.69476259096348
5.15,110.4256362733475
5.16,111.1615668515866
5.17,111.9025427276493
5.18,112.64855230350416
5.19,113.39958398111978
5.2,114.1556261624645
5.21,114.91666724950692
5.22,115.68269564421564
5.23,116.45369974855916
5.24,117.22966796450588
5.25,118.01058869402443
5.26,118.79645033908332
5.27,119.58724130165108
5.28,120.38294998369628
5.29,121.18356478718732
5.3,121.9890741140928
5.31,122.79946636638122
5.32,123.61472994602116
5.33,124.43485325498108
5.34,125.25982469522953
5.35,126.089632668735
5.36,126.9242655774661
5.37,127.76371182339123
5.38,128.60795980847897
5.39,129.45699793469788
5.4,130.31081460401649
5.41,131.16939821840322
5.42,132.0327371798267
5.43,132.90081989025538
5.44,133.7736347516579
5.45,134.65117016600263
5.46,135.53341453525815
5.47,136.420356261393
5.48,137.3119837463758
5.49,138.2082853921749
5.5,139.10924960075886
5.51,140.0148647740963
5.52,140.92511931415564
5.53,141.84000162290556
5.54,142.75950010231435
5.55,143.68360315435066
5.56,144.61229918098306
5.57,145.54557658418008
5.58,146.4834237659101
5.59,147.42582912814171
5.6,148.37278107284348
5.61,149.324268001984
5.62,150.28027831753158
5.63,151.2408004214549
5.64,152.20582271572238
5.65,153.17533360230274
5.66,154.14932148316433
5.67,155.12777476027568
5.68,156.11068183560536
5.69,157.09803111112194
5.7,158.0898109887938
5.71,159.08600987058958
5.72,160.08661615847777
5.73,161.091618254427
5.74,162.10100456040558
5.75,163.11476347838214
5.76,164.13288341032523
5.77,165.15535275820335
5.78,166.18215992398515
5.79,167.21329330963883
5.8,168.24874131713315
5.81,169.28849234843668
5.82,170.33253480551787
5.83,171.3808570903452
5.84,172.43344760488716
5.85,173.4902947511124
5.86,174.55138693098942
5.87,175.61671254648667
5.88,176.68625999957266
5.89,177.76001769221597
5.9,178.8379740263852
5.91,179.92011740404877
5.92,181.0064362271752
5.93,182.09691889773296
5.94,183.1915538176908
5.95,184.29032938901696
5.96,185.39323401368011
5.97,186.50025609364883
5.98,187.61138403089163
5.99,188.7266062273769
6.0,189.8459110850732
6.01,190.96928700594907
6.02,192.09672239197312
6.03,193.22820564511383
6.04,194.3637251673397
6.05,195.5032693606192
6.06,196.64682662692093
6.07,197.79438536821357
6.08,198.9459339864653
6.09,200.10146088364476
6.1,201.26095446172053
6.11,202.4244031226613
6.12,203.59179526843525
6.13,204.76311930101116
6.14,205.9383636223574
6.15,207.1175166344427
6.16,208.3005667392353
6.17,209.487502338704
6.18,210.67831183481707
6.19,211.87298362954328
6.2,213.0715061248509
6.21,214.27386772270867
6.22,215.48005682508492
6.23,216.69006183394845
6.24,217.90387115126757
6.25,219.1214731790108
6.26,220.34285631914665
6.27,221.5680089736437
6.28,222.79691954447068
6.29,224.0295764335957
6.3,225.2659680429876
6.31,226.50608277461475
6.32,227.74990903044585
6.33,228.99743521244912
6.34,230.24864972259329
6.35,231.50354096284684
6.36,232.76209733517845
6.37,234.0243072415564
6.38,235.29015908394928
6.39,236.55964126432565
6.4,237.8327421846541
6.41,239.10945024690304
6.42,240.38975385304096
6.43,241.6736414050365
6.44,242.96110130485832
6.45,244.25212195447455
6.46,245.54669175585403
6.47,246.84479911096508
6.48,248.14643242177652
6.49,249.45158009025653
6.5,250.7602305183738
6.51,252.0723721080968
6.52,253.3879932613941
6.53,254.7070823802344
6.54,256.0296278665858
6.55,257.3556181224172
6.56,258.68504154969685
6.57,260.0178865503936
6.58,261.35414152647564
6.59,262.69379487991165
6.6,264.03683501267017
6.61,265.38325032671975
6.62,266.7330292240287
6.63,268.0861601065658
6.64,269.44263137629946
6.65,270.8024314351983
6.66,272.16554868523065
6.67,273.5319715283651
6.68,274.9016883665702
6.69,276.2746876018147
6.7,277.6509576360667
6.71,279.030486871295
6.72,280.4132637094681
6.73,281.7992765525546
6.74,283.18851380252266
6.75,284.5809638613411
6.76,285.9766151309784
6.77,287.37545601340315
6.78,288.7774749105839
6.79,290.18266022448887
6.8,291.59100035708684
6.81,293.00248371034627
6.82,294.4170986862358
6.83,295.8348336867237
6.84,297.2556771137788
6.85,298.67961736936934
6.86,300.10664285546403
6.87,301.5367419740314
6.88,302.9699031270397
6.89,304.4061147164577
6.9,305.84536514425406
6.91,307.28764281239705
6.92,308.7329361228551
6.93,310.1812334775971
6.94,311.6325232785914
6.95,313.08679392780635
6.96,314.5440338272107
6.97,316.0042313787728
6.98,317.46737498446146
6.99,318.93345304624484
7.0,320.4024539660917
7.01,321.8743661459705
7.02,323.3491779878496
7.03,324.826877893698
7.04,326.3074542654837
7.05,327.7908955051755
7.06,329.2771900147418
7.07,330.7663261961513
7.08,332.2582924513723
7.09,333.75307718237343
7.1,335.2506687911233
7.11,336.7510556795904
7.12,338.25422624974294
7.13,339.7601689035497
7.14,341.2688720429793
7.15,342.7803240700004
7.16,344.294513386581
7.17,345.81142839469004
7.18,347.33105749629584
7.19,348.8533890933672
7.2,350.37841158787217
7.21,351.90611338177973
7.22,353.4364828770582
7.23,354.9695084756761
7.24,356.50517857960193
7.25,358.04348159080433
7.26,359.5844059112517
7.27,361.1279399429126
7.28,362.6740720877557
7.29,364.2227907477493
7.3,365.774084324862
7.31,367.3279412210624
7.32,368.8843498383189
7.33,370.44329857860015
7.34,372.00477584387454
7.35,373.5687700361107
7.36,375.1352695572773
7.37,376.7042628093425
7.38,378.2757381942749
7.39,379.84968411404327
7.4,381.4260889706161
7.41,383.0049411659616
7.42,384.5862291020487
7.43,386.1699411808455
7.44,387.75606580432094
7.45,389.3445913744432
7.46,390.935506293181
7.47,392.52879896250295
7.48,394.1244577843773
7.49,395.7224711607728
7.5,397.3228274936578
7.51,398.92551518500096
7.52,400.5305226367707
7.53,402.1378382509357
7.54,403.7474504294644
7.55,405.3593475743252
7.56,406.9735180874866
7.57,408.5899503709177
7.58,410.20863282658615
7.59,411.82955385646096
7.6,413.4527018625107
7.61,415.07806524670383
7.62,416.7056324110088
7.63,418.33539175739406
7.64,419.9673316878283
7.65,421.60144060428
7.66,423.23770690871766
7.67,424.8761190031098
7.68,426.5166652894249
7.69,428.1593341696316
7.7,429.8041140456983
7.71,431.4509933195936
7.72,433.099960393286
7.73,434.75100366874415
7.74,436.4041115479363
7.75,438.0592724328311
7.76,439.7164747253972
7.77,441.3757068276029
7.78,443.03695714141713
7.79,444.70021406880784
7.8,446.3654660117438
7.81,448.03270137219374
7.82,449.70190855212616
7.83,451.3730759535092
7.84,453.0461919783117
7.85,454.7212450285019
7.86,456.39822350604896
7.87,458.0771158129208
7.88,459.757910351086
7.89,461.4405955225132
7.9,463.1251597291711
7.91,464.811591373028
7.92,466.49987885605225
7.93,468.19001058021286
7.94,469.8819749474781
7.95,471.5757603598162
7.96,473.27135521919627
7.97,474.9687479275862
7.98,476.6679268869553
7.99,478.3688804992712
8.0,480.071597166503
8.01,481.7760652906192
8.02,483.4822732735881
8.03,485.1902095173783
8.04,486.8998624239584
8.05,488.6112203952972
8.06,490.3242718333627
8.07,492.03900514012327
8.08,493.75540871754816
8.09,495.4734709676053
8.1,497.1931802922636
8.11,498.9145250934913
8.12,500.63749377325706
8.13,502.36207473352965
8.14,504.0882563762771
8.15,505.81602710346806
8.16,507.54537531707126
8.17,509.2762894190552
8.18,511.0087578113882
8.19,512.7427688960388
8.2,514.4783110749756
8.21,516.2153727501677
8.22,517.9539423235827
8.23,519.6940081971895
8.24,521.4355587729567
8.25,523.1785824528527
8.26,524.9230676388459
8.27,526.669002732905
8.28,528.4163761369988
8.29,530.1651762530953
8.3,531.9153914831636
8.31,533.6670102291716
8.32,535.4200208930882
8.33,537.1744118768818
8.34,538.9301715825209
8.35,540.687288411974
8.36,542.4457507672099
8.37,544.2055470501969
8.38,545.9666656629038
8.39,547.7290950072985
8.4,549.4928234853501
8.41,551.2578394990267
8.42,553.0241314502971
8.43,554.7916877411299
8.44,556.5604967734932
8.45,558.3305469493562
8.46,560.101826670687
8.47,561.8743243394541
8.48,563.6480283576259
8.49,565.4229271271713
8.5,567.1990090500585
8.51,568.9762625282563
8.52,570.7546759637328
8.53,572.534237758457
8.54,574.3149363143973
8.55,576.0967600335223
8.56,577.8796973178002
8.57,579.6637365691996
8.58,581.4488661896892
8.59,583.2350745812373
8.6,585.0223501458127
8.61,586.8106812853837
8.62,588.600056401919
8.63,590.3904638973872
8.64,592.1818921737565
8.65,593.9743296329956
8.66,595.7677646770729
8.67,597.5621857079572
8.68,599.3575811276166
8.69,601.1539393380201
8.7,602.9512487411359
8.71,604.749497738933
8.72,606.5486747333791
8.73,608.3487681264432
8.74,610.1497663200939
8.75,611.9516577162997
8.76,613.7544307170289
8.77,615.5580737242502
8.78,617.362575139932
8.79,619.167923366043
8.8,620.9741068045519
8.81,622.7811138574268
8.82,624.5889329266363
8.83,626.397552414149
8.84,628.2069607219335
8.85,630.0171462519579
8.86,631.8280974061914
8.87,633.6398025866022
8.88,635.452250195159
8.89,637.26542863383
8.9,639.0793263045839
8.91,640.893931609389
8.92,642.7092329502141
8.93,644.5252187290275
8.94,646.3418773477981
8.95,648.159197208494
8.96,649.9771667130844
8.97,651.7957742635369
8.98,653.6150082618205
8.99,655.4348571099035
9.0,657.2553092097551
9.01,659.076352963343
9.02,660.897976772636
9.03,662.7201690396028
9.04,664.5429181662115
9.05,666.3662125544315
9.06,668.1900406062305
9.07,670.0143907235772
9.08,671.8392513084402
9.09,673.664610762788
9.1,675.4904574885891
9.11,677.3167798878119
9.12,679.1435663624254
9.13,680.9708053143979
9.14,682.7984851456977
9.15,684.6265942582934
9.16,686.4551210541534
9.17,688.2840539352467
9.18,690.1133813035415
9.19,691.9430915610062
9.2,693.7731731096095
9.21,695.60361435132
9.22,697.4344036881062
9.23,699.2655295219364
9.24,701.0969802547793
9.25,702.9287442886033
9.26,704.7608100253769
9.27,706.5931658670688
9.28,708.4258002156477
9.29,710.2587014730817
9.3,712.0918580413398
9.31,713.9252583223903
9.32,715.7588907182012
9.33,717.5927436307416
9.34,719.4268054619798
9.35,721.2610646138846
9.36,723.0955094884243
9.37,724.9301284875673
9.38,726.7649100132828
9.39,728.5998424675386
9.4,730.4349142523032
9.41,732.2701137695456
9.42,734.105429421234
9.43,735.940849609337
9.44,737.7763627358231
9.45,739.611957202661
9.46,741.4476214118192
9.47,743.2833437652657
9.48,745.1191126649697
9.49,746.9549165128996
9.5,748.7907437110234
9.51,750.6265826613102
9.52,752.4624217657283
9.53,754.2982494262461
9.54,756.1340540448324
9.55,757.9698240234559
9.56,759.8055477640846
9.57,761.641213668687
9.58,763.4768101392322
9.59,765.3123255776882
9.6,767.1477483860235
9.61,768.9830669662072
9.62,770.8182697202074
9.63,772.6533450499927
9.64,774.4882813575315
9.65,776.3230670447925
9.66,778.157690513744
9.67,779.9921401663548
9.68,781.8264044045933
9.69,783.660471630428
9.7,785.4943302458273
9.71,787.3279686527603
9.72,789.1613752531947
9.73,790.9945384490995
9.74,792.8274466424432
9.75,794.6600882351944
9.76,796.4924516293213
9.77,798.3245252267925
9.78,800.1562974295769
9.79,801.9877566396424
9.8,803.8188912589584
9.81,805.6496896894926
9.82,807.480140333214
9.83,809.3102315920905
9.84,811.1399518680914
9.85,812.9692895631848
9.86,814.7982330793394
9.87,816.6267708185237
9.88,818.4548911827062
9.89,820.2825825738554
9.9,822.1098333939397
9.91,823.9366320449276
9.92,825.7629669287879
9.93,827.588826447489
9.94,829.4141990029993
9.95,831.2390729972877
9.96,833.0634368323225
9.97,834.8872789100719
9.98,836.7105876325048
9.99,838.5333514015896
10.0,840.3555586192948
10.01,842.1771976875891
10.02,843.9982570084408
10.03,845.8187249838184
10.04,847.6385900156906
10.05,849.4578405060262
10.06,851.2764648567933
10.07,853.0944514699602
10.08,854.9117887474961
10.09,856.7284650913685
10.1,858.5444689035471
10.11,860.3597885859998
10.12,862.1744125406955
10.13,863.9883291696024
10.14,865.801526874689
10.15,867.6139940579238
10.16,869.4257191212753
10.17,871.2366904667124
10.18,873.0468964962031
10.19,874.8563256117163
10.2,876.6649662152206
10.21,878.4728067086845
10.22,880.2798354940759
10.23,882.0860409733641
10.24,883.891411548517
10.25,885.6959356215036
10.26,887.4996015942924
10.27,889.3023978688516
10.28,891.1043128471501
10.29,892.905334931156
10.3,894.7054525228385
10.31,896.504654024165
10.32,898.3029278371052
10.33,900.1002623636269
10.34,901.896646005699
10.35,903.6920671652896
10.36,905.4865142443678
10.37,907.2799756449016
10.38,909.07243976886
10.39,910.8638950182112
10.4,912.6543297949238
10.41,914.4437325009658
10.42,916.2320915383068
10.43,918.0193953089146
10.44,919.8056322147576
10.45,921.590790657805
10.46,923.3748590400252
10.47,925.157825763386
10.48,926.9396792298564
10.49,928.7204078414048
10.5,930.5
10.51,932.278301913099
10.52,934.0545910101134
10.53,935.8280025259438
10.54,937.5976716954908
10.55,939.3627337536552
10.56,941.122323935336
10.57,942.875577475435
10.58,944.621629608852
10.59,946.3596155704876
10.6,948.0886705952424
10.61,949.8079299180166
10.62,951.5165287737104
10.63,953.2136023972251
10.64,954.8982860234604
10.65,956.5697148873168
10.66,958.2270242236948
10.67,959.8693492674948
10.68,961.4958252536172
10.69,963.1055874169627
10.7,964.6977709924314
10.71,966.2715112149244
10.72,967.8259433193411
10.73,969.3602025405826
10.74,970.8734241135492
10.75,972.3647432731412
10.76,973.8332952542592
10.77,975.2782152918036
10.78,976.6986386206748
10.79,978.0937004757734
10.8,979.4625360919996
10.81,980.804280704254
10.82,982.1180695474368
10.83,983.4030378564483
10.84,984.6583208661896
10.85,985.8830538115606
10.86,987.0763719274617
10.87,988.2374104487936
10.88,989.3653046104567
10.89,990.4591896473516
10.9,991.5182007943782
10.91,992.5414732864376
10.92,993.5281423584296
10.93,994.4773432452546
10.94,995.3882111818136
10.95,996.2598814030066
10.96,997.0914891437346
10.97,997.8821696388976
10.98,998.6310581233956
10.99,999.3372898321296
11.0,1000.0
11.01,1000.6186555880264
11.02,1001.1940504617058
11.03,1001.7273102126536
11.04,1002.2195604324864
11.05,1002.6719267128204
11.06,1003.0855346452706
11.07,1003.461509821454
11.08,1003.8009778329864
11.09,1004.1050642714836
11.1,1004.3748947285616
11.11,1004.6115947958368
11.12,1004.816290064925
11.13,1004.990106127442
11.14,1005.1341685750044
11.15,1005.2496029992278
11.16,1005.337534991728
11.17,1005.3990901441211
11.18,1005.435394048024
11.19,1005.4475722950516
11.2,1005.4367504768206
11.21,1005.4040541849466
11.22,1005.3506090110455
11.23,1005.2775405467344
11.24,1005.185974383628
11.25,1005.0770361133432
11.26,1004.9518513274955
11.27,1004.8115456177012
11.28,1004.6572445755764
11.29,1004.4900737927368
11.3,1004.3111588607986
11.31,1004.1216253713776
11.32,1003.9225989160904
11.33,1003.7152050865524
11.34,1003.50056947438
11.35,1003.2798176711892
11.36,1003.0540752685956
11.37,1002.8244678582156
11.38,1002.5921210316652
11.39,1002.3581603805608
11.4,1002.1237114965176
11.41,1001.8898999711522
11.42,1001.6578513960804
11.43,1001.4286913629182
11.44,1001.203545463282
11.45,1000.9835392887873
11.46,1000.7697984310502
11.47,1000.5634484816871
11.48,1000.3656150323136
11.49,1000.1774236745456
11.5,1000.0
11.51,999.8342317347954
11.52,999.680055143064
11.53,999.5371686234416
11.54,999.4052705745634
11.55,999.2840593950648
11.56,999.1732334835816
11.57,999.0724912387492
11.58,998.9815310592028
11.59,998.9000513435784
11.6,998.8277504905108
11.61,998.764326898636
11.62,998.7094789665892
11.63,998.6629050930064
11.64,998.6243036765223
11.65,998.5933731157731
11.66,998.5698118093936
11.67,998.55331815602
11.68,998.5435905542872
11.69,998.5403274028308
11.7,998.5432271002866
11.71,998.5519880452896
11.72,998.5663086364756
11.73,998.5858872724802
11.74,998.6104223519384
11.75,998.639612273486
11.76,998.6731554357584
11.77,998.7107502373916
11.78,998.7520950770202
11.79,998.79688835328
11.8,998.8448284648068
11.81,998.8956138102358
11.82,998.9489427882024
11.83,999.0045137973424
11.84,999.062025236291
11.85,999.1211755036836
11.86,999.1816629981558
11.87,999.2431861183434
11.88,999.3054432628816
11.89,999.3681328304056
11.9,999.4309532195514
11.91,999.4936028289542
11.92,999.5557800572496
11.93,999.6171833030728
11.94,999.6775109650596
11.95,999.7364614418452
11.96,999.7937331320652
11.97,999.8490244343556
11.98,999.902033747351
11.99,999.9524594696873
12.0,1000.0
12.01,1000.0444174727924
12.02,1000.0857289660383
12.03,1000.1240152935808
12.04,1000.1593572692608
12.05,1000.1918357069212
12.06,1000.2215314204036
12.07,1000.24852522355
12.08,1000.2728979302028
12.09,1000.294730354204
12.1,1000.3141033093956
12.11,1000.3310976096192
12.12,1000.3457940687176
12.13,1000.3582735005326
12.14,1000.3686167189064
12.15,1000.3769045376806
12.16,1000.3832177706976
12.17,1000.3876372317992
12.18,1000.390243734828
12.19,1000.3911180936256
12.2,1000.390341122034
12.21,1000.3879936338952
12.22,1000.384156443052
12.23,1000.3789103633457
12.24,1000.3723362086184
12.25,1000.3645147927126
12.26,1000.3555269294702
12.27,1000.3454534327332
12.28,1000.3343751163432
12.29,1000.3223727941432
12.3,1000.3095272799744
12.31,1000.2959193876796
12.32,1000.2816299311004
12.33,1000.2667397240784
12.34,1000.2513295804569
12.35,1000.2354803140768
12.36,1000.2192727387808
12.37,1000.2027876684106
12.38,1000.1861059168084
12.39,1000.1693082978164
12.4,1000.1524756252768
12.41,1000.1356887130312
12.42,1000.119028374922
12.43,1000.1025754247908
12.44,1000.0864106764805
12.45,1000.0706149438324
12.46,1000.0552690406886
12.47,1000.0404537808917
12.48,1000.026249978283
12.49,1000.0127384467052
12.5,1000.0
12.51,999.9880983740356
12.52,999.9770289927822
12.53,999.9667702022364
12.54,999.9573003483936
12.55,999.9485977772514
12.56,999.940640834805
12.57,999.9334078670512
12.58,999.9268772199864
12.59,999.9210272396062
12.6,999.9158362719078
12.61,999.9112826628866
12.62,999.9073447585396
12.63,999.9040009048628
12.64,999.9012294478524
12.65,999.8990087335052
12.66,999.8973171078164
12.67,999.8961329167836
12.68,999.8954345064018
12.69,999.895200222668
12.7,999.8954084115786
12.71,999.8960374191296
12.72,999.8970655913172
12.73,999.898471274138
12.74,999.900232813588
12.75,999.9023285556636
12.76,999.9047368463612
12.77,999.9074360316768
12.78,999.9104044576068
12.79,999.9136204701476
12.8,999.9170624152956
12.81,999.9207086390468
12.82,999.9245374873976
12.83,999.928527306344
12.84,999.9326564418828
12.85,999.93690324001
12.86,999.9412460467216
12.87,999.9456632080146
12.88,999.9501330698846
12.89,999.9546339783284
12.9,999.9591442793418
12.91,999.9636423189216
12.92,999.9681064430636
12.93,999.972514997764
12.94,999.97684632902
12.95,999.9810787828268
12.96,999.9851907051813
12.97,999.9891604420797
12.98,999.9929663395178
12.99,999.9965867434928
13.0,1000.0
13.01,1000.003189031066
13.02,1000.0061550628334
13.03,1000.0089038974756
13.04,1000.0114413371653
13.05,1000.0137731840748
13.06,1000.0159052403776
13.07,1000.017843308246
13.08,1000.0195931898533
13.09,1000.0211606873715
13.1,1000.0225516029744
13.11,1000.0237717388344
13.12,1000.0248268971238
13.13,1000.025722880016
13.14,1000.026465489684
13.15,1000.0270605283
13.16,1000.0275137980371
13.17,1000.0278311010682
13.18,1000.028018239566
13.19,1000.0280810157032
13.2,1000.0280252316528
13.21,1000.0278566895876
13.22,1000.0275811916802
13.23,1000.0272045401036
13.24,1000.0267325370304
13.25,1000.0261709846336
13.26,1000.025525685086
13.27,1000.0248024405606
13.28,1000.02400705323
13.29,1000.0231453252668
13.3,1000.022223058844
