wind_speed,Nordex N131/3000 Delta
2.68,0.0
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.76,0.0
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
3.0,33.0
3.01,34.268180338208154
3.02,35.541877019555265
3.03,36.82113256765062
3.04,38.10598950610376
3.05,39.39649035852397
3.06,40.69267764852077
3.07,41.99459389970347
3.08,43.30228163568157
3.09,44.6157833800644
3.1,45.93514165646147
3.11,47.26039898848206
3.12,48.59159789973572
3.13,49.92878091383172
3.14,51.27199055437961
3.15,52.62126934498866
3.16,53.976659809268426
3.17,55.338204470828174
3.18,56.70594585327746
3.19,58.079926480225545
3.2,59.460188875281965
3.21,60.84677556205603
3.22,62.23972906415725
3.23,63.63909190519493
3.24,65.0449066087786
3.25,66.45721569851753
3.26,67.87606169802119
3.27,69.3014871308991
3.28,70.73353452076049
3.29,72.17224639121493
3.3,73.61766526587168
3.31,75.0698336683403
3.32,76.52879412223005
3.33,77.99458915115048
3.34,79.46726127871088
3.35,80.94685302852078
3.36,82.43340692418944
3.37,83.92696548932643
3.38,85.42757124754105
3.39,86.9352667224428
3.4,88.45009443764096
3.41,89.9720969167451
3.42,91.50131668336448
3.43,93.03779626110862
3.44,94.58157817358682
3.45,96.13270494440866
3.46,97.69121909718336
3.47,99.2571631555205
3.48,100.83057964302934
3.49,102.4115110833194
3.5,104.0
3.51,105.5960889166806
3.52,107.19982035697068
3.53,108.81123684447952
3.54,110.43038090281668
3.55,112.05729505559135
3.56,113.69202182641315
3.57,115.3346037388914
3.58,116.98508331663557
3.59,118.64350308325491
3.6,120.30990556235908
3.61,121.9843332775572
3.62,123.66682875245895
3.63,125.35743451067356
3.64,127.0561930758106
3.65,128.76314697147927
3.66,130.47833872128916
3.67,132.20181084884953
3.68,133.93360587776996
3.69,135.67376633165972
3.7,137.42233473412836
3.71,139.1793536087851
3.72,140.94486547923952
3.73,142.7189128691009
3.74,144.50153830197883
3.75,146.29278430148247
3.76,148.09269339122142
3.77,149.90130809480507
3.78,151.71867093584277
3.79,153.544824437944
3.8,155.37981112471803
3.81,157.22367351977448
3.82,159.07645414672254
3.83,160.93819552917182
3.84,162.8089401907316
3.85,164.68873065501137
3.86,166.5776094456204
3.87,168.4756190861683
3.88,170.38280210026429
3.89,172.29920101151794
3.9,174.22485834353853
3.91,176.15981661993564
3.92,178.10411836431842
3.93,180.05780610029657
3.94,182.0209223514792
3.95,183.99350964147607
3.96,185.97561049389623
3.97,187.96726743234944
3.98,189.9685229804448
3.99,191.9794196617919
4.0,194.0
4.01,196.03028799506927
4.02,198.07023355256197
4.03,200.1197680544313
4.04,202.17882288262976
4.05,204.24732941911049
4.06,206.32521904582651
4.07,208.41242314473092
4.08,210.5088730977764
4.09,212.6145002869158
4.1,214.7292360941024
4.11,216.8530119012891
4.12,218.9857590904286
4.13,221.127409043474
4.14,223.27789314237825
4.15,225.43714276909444
4.16,227.6050893055752
4.17,229.7816641337737
4.18,231.9667986356428
4.19,234.16042419313564
4.2,236.36247218820492
4.21,238.57287400280367
4.22,240.7915610188848
4.23,243.0184646184015
4.24,245.2535161833064
4.25,247.49664709555256
4.26,249.74778873709295
4.27,252.00687248988055
4.28,254.27382973586845
4.29,256.5485918570092
4.3,258.83109023525606
4.31,261.1212562525618
4.32,263.4190212908797
4.33,265.7243167321623
4.34,268.0370739583627
4.35,270.35722435143384
4.36,272.68469929332895
4.37,275.0194301660006
4.38,277.3613483514017
4.39,279.7103852314855
4.4,282.0664721882049
4.41,284.4295406035127
4.42,286.7995218593618
4.43,289.17634733770524
4.44,291.5599484204963
4.45,293.9502564896874
4.46,296.3472029272317
4.47,298.7507191150821
4.48,301.16073643519184
4.49,303.5771862695135
4.5,306.0
4.51,308.4291751030422
4.52,310.86497343278114
4.53,313.3077229377958
4.54,315.7577515666646
4.55,318.21538726796655
4.56,320.6809579902803
4.57,323.15479168218525
4.58,325.63721629225927
4.59,328.1285597690817
4.6,330.62915006123114
4.61,333.13931511728686
4.62,335.659382885827
4.63,338.18968131543056
4.64,340.7305383546764
4.65,343.28228195214353
4.66,345.8452400564103
4.67,348.41974061605583
4.68,351.00611157965875
4.69,353.60468089579814
4.7,356.2157765130524
4.71,358.8397263800004
4.72,361.4768584452211
4.73,364.1275006572936
4.74,366.7919809647958
4.75,369.4706273163073
4.76,372.1637676604065
4.77,374.8717299456723
4.78,377.59484212068384
4.79,380.3334321340193
4.8,383.0878279342576
4.81,385.8583574699778
4.82,388.64534868975886
4.83,391.4491295421791
4.84,394.2700279758174
4.85,397.1083719392528
4.86,399.964489381064
4.87,402.83870824982966
4.88,405.7313564941287
4.89,408.6427620625398
4.9,411.5732529036422
4.91,414.5231569660139
4.92,417.4928021982343
4.93,420.4825165488819
4.94,423.492627966536
4.95,426.5234643997746
4.96,429.5753537971771
4.97,432.648624107322
4.98,435.7436032787885
4.99,438.8606192601548
5.0,442.0
5.01,445.1620029081645
5.02,448.3466032395359
5.03,451.5537057102635
5.04,454.7832150364959
5.05,458.0350359343822
5.06,461.309073120072
5.07,464.6052313097143
5.08,467.9234152194579
5.09,471.2635295654519
5.1,474.6254790638458
5.11,478.0091684307887
5.12,481.4145023824292
5.13,484.84138563491695
5.14,488.2897229044007
5.15,491.7594189070299
5.16,495.2503783589533
5.17,498.76250597632026
5.18,502.2957064752797
5.19,505.8498845719813
5.2,509.4249449825733
5.21,513.0207924232053
5.22,516.6373316100264
5.23,520.274467259186
5.24,523.9321040868326
5.25,527.6101468091155
5.26,531.308500142184
5.27,535.027068802187
5.28,538.7657575052742
5.29,542.5244709675939
5.3,546.3031139052956
5.31,550.1015910345283
5.32,553.9198070714416
5.33,557.7576667321838
5.34,561.6150747329045
5.35,565.4919357897528
5.36,569.388154618878
5.37,573.3036359364285
5.38,577.238284458554
5.39,581.1920049014035
5.4,585.1647019811265
5.41,589.1562804138712
5.42,593.1666449157874
5.43,597.195700203024
5.44,601.2433509917305
5.45,605.3095019980552
5.46,609.3940579381479
5.47,613.4969235281573
5.48,617.6180034842332
5.49,621.7572025225238
5.5,625.9144253591786
5.51,630.0895767103468
5.52,634.2825612921774
5.53,638.49328382082
5.54,642.721649012423
5.55,646.9675615831356
5.56,651.2309262491074
5.57,655.5116477264874
5.58,659.8096307314242
5.59,664.1247799800673
5.6,668.4570001885658
5.61,672.8061960730691
5.62,677.1722723497257
5.63,681.5551337346849
5.64,685.9546849440958
5.65,690.3708306941083
5.66,694.8034757008704
5.67,699.2525246805318
5.68,703.7178823492412
5.69,708.1994534231486
5.7,712.6971426184017
5.71,717.2108546511507
5.72,721.7404942375445
5.73,726.2859660937326
5.74,730.8471749358632
5.75,735.4240254800858
5.76,740.0164224425495
5.77,744.6242705394036
5.78,749.2474744867977
5.79,753.8859390008796
5.8,758.5395687977991
5.81,763.2082685937056
5.82,767.8919431047483
5.83,772.5904970470756
5.84,777.3038351368369
5.85,782.0318620901816
5.86,786.7744826232588
5.87,791.5316014522172
5.88,796.303123293206
5.89,801.0889528623746
5.9,805.8889948758722
5.91,810.7031540498475
5.92,815.5313351004496
5.93,820.3734427438279
5.94,825.2293816961318
5.95,830.0990566735096
5.96,834.9823723921108
5.97,839.8792335680848
5.98,844.7895449175809
5.99,849.7132111567471
6.0,854.6501370017334
6.01,859.6002271686884
6.02,864.5633863737619
6.03,869.539519333103
6.04,874.5285307628601
6.05,879.5303253791825
6.06,884.5448078982195
6.07,889.5718830361208
6.08,894.6114555090343
6.09,899.6634300331096
6.1,904.7277113244962
6.11,909.8042040993436
6.12,914.8928130737994
6.13,919.9934429640136
6.14,925.1059984861356
6.15,930.2303843563144
6.16,935.3665052906986
6.17,940.5142660054374
6.18,945.6735712166806
6.19,950.8443256405768
6.2,956.0264339932752
6.21,961.2198009909246
6.22,966.4243313496744
6.23,971.639929785674
6.24,976.866501015072
6.25,982.103949754018
6.26,987.3521807186604
6.27,992.611098625149
6.28,997.8806081896332
6.29,1003.160614128261
6.3,1008.451021157182
6.31,1013.7517339925456
6.32,1019.0626573505012
6.33,1024.3836959471969
6.34,1029.7147544987822
6.35,1035.0557377214068
6.36,1040.4065503312197
6.37,1045.767097044369
6.38,1051.1372825770047
6.39,1056.5170116452755
6.4,1061.9061889653317
6.41,1067.3047192533206
6.42,1072.712507225392
6.43,1078.1294575976956
6.44,1083.5554750863805
6.45,1088.9904644075946
6.46,1094.4343302774882
6.47,1099.8869774122095
6.48,1105.3483105279097
6.49,1110.8182343407348
6.5,1116.296653566836
6.51,1121.7834729223614
6.52,1127.2785971234614
6.53,1132.7819308862845
6.54,1138.293378926979
6.55,1143.8128459616942
6.56,1149.34023670658
6.57,1154.875455877786
6.58,1160.4184081914595
6.59,1165.968998363751
6.6,1171.5271311108093
6.61,1177.0927111487836
6.62,1182.6656431938222
6.63,1188.245831962075
6.64,1193.833182169691
6.65,1199.4275985328195
6.66,1205.0289857676098
6.67,1210.6372485902098
6.68,1216.2522917167696
6.69,1221.8740198634384
6.7,1227.502337746365
6.71,1233.137150081698
6.72,1238.7783615855878
6.73,1244.4258769741828
6.74,1250.0796009636315
6.75,1255.739438270084
6.76,1261.4052936096884
6.77,1267.0770716985949
6.78,1272.754677252953
6.79,1278.43801498891
6.8,1284.1269896226158
6.81,1289.82150587022
6.82,1295.5214684478717
6.83,1301.2267820717193
6.84,1306.9373514579129
6.85,1312.6530813226002
6.86,1318.3738763819315
6.87,1324.099641352056
6.88,1329.8302809491215
6.89,1335.5656998892784
6.9,1341.305802888676
6.91,1347.0504946634624
6.92,1352.7996799297869
6.93,1358.553263403799
6.94,1364.3111498016478
6.95,1370.073243839482
6.96,1375.8394502334515
6.97,1381.6096736997042
6.98,1387.3838189543906
6.99,1393.1617907136588
7.0,1398.943493693658
7.01,1404.728832610538
7.02,1410.517712180447
7.03,1416.310037119535
7.04,1422.1057121439508
7.05,1427.904641969843
7.06,1433.7067313133612
7.07,1439.511884890655
7.08,1445.3200074178724
7.09,1451.1310036111631
7.1,1456.944778186676
7.11,1462.761235860561
7.12,1468.5802813489663
7.13,1474.4018193680408
7.14,1480.2257546339345
7.15,1486.0519918627965
7.16,1491.880435770775
7.17,1497.71099107402
7.18,1503.54356248868
7.19,1509.378054730905
7.2,1515.214372516843
7.21,1521.052420562644
7.22,1526.8921035844564
7.23,1532.73332629843
7.24,1538.575993420713
7.25,1544.4200096674558
7.26,1550.2652797548064
7.27,1556.1117083989138
7.28,1561.959200315929
7.29,1567.8076602219985
7.3,1573.6569928332724
7.31,1579.5071028659006
7.32,1585.3578950360322
7.33,1591.2092740598152
7.34,1597.061144653399
7.35,1602.9134115329332
7.36,1608.7659794145677
7.37,1614.6187530144496
7.38,1620.4716370487292
7.39,1626.3245362335554
7.4,1632.1773552850782
7.41,1638.0299989194448
7.42,1643.882371852806
7.43,1649.7343788013095
7.44,1655.5859244811063
7.45,1661.4369136083442
7.46,1667.2872508991722
7.47,1673.1368410697405
7.48,1678.985588836197
7.49,1684.8333989146909
7.5,1690.680176021372
7.51,1696.5258248723892
7.52,1702.3702501838916
7.53,1708.213356672028
7.54,1714.0550490529486
7.55,1719.895232042801
7.56,1725.7338103577345
7.57,1731.5706887139
7.58,1737.405771827444
7.59,1743.2389644145176
7.6,1749.0701711912689
7.61,1754.899296873848
7.62,1760.7262461784026
7.63,1766.5509238210832
7.64,1772.3732345180374
7.65,1778.1930829854164
7.66,1784.0103739393676
7.67,1789.8250120960406
7.68,1795.6369021715846
7.69,1801.4459488821487
7.7,1807.2520569438825
7.71,1813.0551310729336
7.72,1818.855075985452
7.73,1824.651796397588
7.74,1830.445197025489
7.75,1836.2351825853048
7.76,1842.0216577931844
7.77,1847.8045273652767
7.78,1853.583696017732
7.79,1859.3590684666976
7.8,1865.130549428324
7.81,1870.8980436187596
7.82,1876.661455754154
7.83,1882.4206905506555
7.84,1888.1756527244145
7.85,1893.9262469915784
7.86,1899.6723780682985
7.87,1905.4139506707224
7.88,1911.150869514999
7.89,1916.883039317278
7.9,1922.6103647937089
7.91,1928.3327506604403
7.92,1934.05010163362
7.93,1939.7623224294005
7.94,1945.4693177639283
7.95,1951.1709923533529
7.96,1956.867250913824
7.97,1962.5579981614885
7.98,1968.2431388125
7.99,1973.9225775830032
8.0,1979.5962191891488
8.01,1985.2639683470877
8.02,1990.925729772966
8.03,1996.5814081829344
8.04,2002.2309082931424
8.05,2007.874134819739
8.06,2013.5109924788724
8.07,2019.1413859866911
8.08,2024.765220059347
8.09,2030.382399412986
8.1,2035.9928287637597
8.11,2041.596412827816
8.12,2047.193056321304
8.13,2052.7826639603736
8.14,2058.365140461173
8.15,2063.9403905398517
8.16,2069.508318912558
8.17,2075.068830295443
8.18,2080.621829404654
8.19,2086.1672209563403
8.2,2091.7049096666515
8.21,2097.2348002517388
8.22,2102.756797427747
8.23,2108.2708059108286
8.24,2113.7767304171302
8.25,2119.2744756628035
8.26,2124.763946363995
8.27,2130.2450472368555
8.28,2135.717682997534
8.29,2141.18175836218
8.3,2146.637178046942
8.31,2152.0838467679687
8.32,2157.521669241409
8.33,2162.950550183413
8.34,2168.370394310129
8.35,2173.781106337707
8.36,2179.1825909822965
8.37,2184.574752960045
8.38,2189.957496987103
8.39,2195.330727779618
8.4,2200.694350053741
8.41,2206.0482685256197
8.42,2211.392387911403
8.43,2216.7266129272416
8.44,2222.050848289284
8.45,2227.3649987136787
8.46,2232.6689689165755
8.47,2237.962663614124
8.48,2243.2459875224704
8.49,2248.5188453577675
8.5,2253.7811418361616
8.51,2259.0327816738045
8.52,2264.2736695868425
8.53,2269.5037102914266
8.54,2274.722808503706
8.55,2279.930868939829
8.56,2285.127796315945
8.57,2290.313495348203
8.58,2295.487870752752
8.59,2300.650827245741
8.6,2305.802269543319
8.61,2310.9421023616364
8.62,2316.070230416841
8.63,2321.186558425084
8.64,2326.290991102511
8.65,2331.3834331652724
8.66,2336.4637893295194
8.67,2341.5319643113985
8.68,2346.58786282706
8.69,2351.631389592653
8.7,2356.662449324327
8.71,2361.680946738231
8.72,2366.686786550513
8.73,2371.6798734773224
8.74,2376.6601122348097
8.75,2381.6274075391225
8.76,2386.5816641064107
8.77,2391.522786652823
8.78,2396.4506798945085
8.79,2401.3652485476173
8.8,2406.266397328298
8.81,2411.154030952699
8.82,2416.0280541369693
8.83,2420.8883715972597
8.84,2425.734888049717
8.85,2430.567508210492
8.86,2435.3861367957334
8.87,2440.19067852159
8.88,2444.981038104212
8.89,2449.757120259748
8.9,2454.518829704345
8.91,2459.2660711541544
8.92,2463.998749325325
8.93,2468.716768934006
8.94,2473.420034696346
8.95,2478.108451328494
8.96,2482.7819235466013
8.97,2487.4403560668134
8.98,2492.0836536052816
8.99,2496.711720878154
9.0,2501.324462601581
9.01,2505.9217834917117
9.02,2510.503588264693
9.03,2515.0697816366765
9.04,2519.62026832381
9.05,2524.1549530422444
9.06,2528.673740508126
9.07,2533.1765354376053
9.08,2537.6632425468315
9.09,2542.133766551954
9.1,2546.588012169121
9.11,2551.0258841144823
9.12,2555.447287104188
9.13,2559.852125854385
9.14,2564.240305081224
9.15,2568.611729500853
9.16,2572.9663038294216
9.17,2577.30393278308
9.18,2581.624521077976
9.19,2585.9279734302586
9.2,2590.214194556077
9.21,2594.483089171582
9.22,2598.734561992921
9.23,2602.9685177362435
9.24,2607.1848611176983
9.25,2611.3834968534347
9.26,2615.5643296596027
9.27,2619.7272642523494
9.28,2623.8722053478264
9.29,2627.9990576621813
9.3,2632.107725911565
9.31,2636.198114812123
9.32,2640.270129080007
9.33,2644.323673431366
9.34,2648.3586525823484
9.35,2652.3749712491035
9.36,2656.372534147781
9.37,2660.3512459945296
9.38,2664.3110115054988
9.39,2668.251735396837
9.4,2672.173322384693
9.41,2676.075677185217
9.42,2679.958704514559
9.43,2683.822309088865
9.44,2687.6663956242865
9.45,2691.4908688369724
9.46,2695.295633443072
9.47,2699.0805941587323
9.48,2702.8456557001045
9.49,2706.5907227833377
9.5,2710.31570012458
9.51,2714.020492439981
9.52,2717.70500444569
9.53,2721.369140857855
9.54,2725.012806392627
9.55,2728.635905766155
9.56,2732.238343694586
9.57,2735.8200248940707
9.58,2739.3808540807577
9.59,2742.9207359707966
9.6,2746.439575280336
9.61,2749.9372767255254
9.62,2753.413745022513
9.63,2756.86888488745
9.64,2760.302601036484
9.65,2763.714798185764
9.66,2767.1053810514386
9.67,2770.474254349658
9.68,2773.821322796572
9.69,2777.146491108328
9.7,2780.449664001076
9.71,2783.730746190965
9.72,2786.989642394143
9.73,2790.2262573267617
9.74,2793.4404957049683
9.75,2796.6322622449125
9.76,2799.8014616627424
9.77,2802.947998674608
9.78,2806.07177799666
9.79,2809.172704345044
9.8,2812.2506824359125
9.81,2815.305616985412
9.82,2818.3374127096936
9.83,2821.345974324904
9.84,2824.3312065471946
9.85,2827.293014092714
9.86,2830.231301677611
9.87,2833.145974018036
9.88,2836.036935830135
9.89,2838.90409183006
9.9,2841.7473467339587
9.91,2844.566605257981
9.92,2847.361772118275
9.93,2850.132752030991
9.94,2852.879449712277
9.95,2855.601769878284
9.96,2858.299617245159
9.97,2860.9728965290515
9.98,2863.6215124461114
9.99,2866.2453697124874
10.0,2868.8443730443287
10.01,2871.4184271577847
10.02,2873.967436769004
10.03,2876.4913065941355
10.04,2878.9899413493285
10.05,2881.463245750733
10.06,2883.9111245144973
10.07,2886.33348235677
10.08,2888.7302239937026
10.09,2891.10125414144
10.1,2893.4464775161355
10.11,2895.765798833936
10.12,2898.0591228109915
10.13,2900.32635416345
10.14,2902.567397607462
10.15,2904.782157859177
10.16,2906.970539634741
10.17,2909.132447650306
10.18,2911.26778662202
10.19,2913.3764612660325
10.2,2915.458376298493
10.21,2917.5134364355504
10.22,2919.5415463933523
10.23,2921.54261088805
10.24,2923.516534635791
10.25,2925.463222352726
10.26,2927.3825787550027
10.27,2929.2745085587712
10.28,2931.1389164801794
10.29,2932.975707235377
10.3,2934.7847855405143
10.31,2936.566056111738
10.32,2938.3194236652
10.33,2940.0447929170477
10.34,2941.74206858343
10.35,2943.411155380496
10.36,2945.0519580243963
10.37,2946.664381231278
10.38,2948.248329717293
10.39,2949.803708198588
10.4,2951.3304213913125
10.41,2952.828374011615
10.42,2954.2974707756466
10.43,2955.737616399555
10.44,2957.1487155994896
10.45,2958.5306730915995
10.46,2959.8833935920347
10.47,2961.2067818169435
10.48,2962.500742482474
10.49,2963.7651803047765
10.5,2965.0
10.51,2966.2051873074965
10.52,2967.38105205943
10.53,2968.527985111167
10.54,2969.646377318075
10.55,2970.7366195355207
10.56,2971.7991026188697
10.57,2972.83421742349
10.58,2973.8423548047485
10.59,2974.823905618011
10.6,2975.779260718646
10.61,2976.708810962019
10.62,2977.612947203497
10.63,2978.492060298448
10.64,2979.346541102237
10.65,2980.176780470232
10.66,2980.9831692577995
10.67,2981.7660983203064
10.68,2982.52595851312
10.69,2983.263140691606
10.7,2983.978035711132
10.71,2984.671034427066
10.72,2985.3425276947723
10.73,2985.992906369619
10.74,2986.622561306974
10.75,2987.2318833622026
10.76,2987.8212633906714
10.77,2988.3910922477494
10.78,2988.941760788801
10.79,2989.4736598691943
10.8,2989.987180344296
10.81,2990.482713069473
10.82,2990.960648900091
10.83,2991.4213786915197
10.84,2991.865293299122
10.85,2992.292783578268
10.86,2992.704240384323
10.87,2993.100054572654
10.88,2993.480616998628
10.89,2993.846318517612
10.9,2994.1975499849723
10.91,2994.5347022560773
10.92,2994.858166186292
10.93,2995.168332630983
10.94,2995.4655924455187
10.95,2995.750336485265
10.96,2996.022955605589
10.97,2996.2838406618584
10.98,2996.533382509438
10.99,2996.7719720036966
11.0,2997.0
11.01,2997.217828766567
11.02,2997.425706223024
11.03,2997.623851701846
11.04,2997.812484535513
11.05,2997.991824056502
11.06,2998.1620895972887
11.07,2998.323500490353
11.08,2998.47627606817
11.09,2998.620635663219
11.1,2998.756798607976
11.11,2998.88498423492
11.12,2999.0054118765265
11.13,2999.118300865274
11.14,2999.2238705336395
11.15,2999.3223402141016
11.16,2999.413929239136
11.17,2999.4988569412208
11.18,2999.577342652834
11.19,2999.6496057064514
11.2,2999.7158654345526
11.21,2999.7763411696137
11.22,2999.8312522441115
11.23,2999.880817990525
11.24,2999.9252577413304
11.25,2999.9647908290062
11.26,2999.9996365860293
11.27,3000.0300143448767
11.28,3000.0561434380256
11.29,3000.078243197954
11.3,3000.0965329571404
11.31,3000.11123204806
11.32,3000.1225598031915
11.33,3000.130735555012
11.34,3000.135978635999
11.35,3000.138508378629
11.36,3000.138544115382
11.37,3000.1363051787325
11.38,3000.1320109011594
11.39,3000.1258806151404
11.4,3000.118133653152
11.41,3000.108989347672
11.42,3000.098667031177
11.43,3000.0873860361467
11.44,3000.075365695056
11.45,3000.062825340384
11.46,3000.0499843046064
11.47,3000.037061920202
11.48,3000.0242775196475
11.49,3000.0118504354214
11.5,3000.0
11.51,2999.988905626236
11.52,2999.978587048478
11.53,2999.969024081449
11.54,2999.9601965398724
11.55,2999.9520842384736
11.56,2999.9446669919744
11.57,2999.9379246150984
11.58,2999.93183692257
11.59,2999.926383729112
11.6,2999.921544849448
11.61,2999.917300098301
11.62,2999.9136292903963
11.63,2999.910512240456
11.64,2999.9079287632035
11.65,2999.905858673363
11.66,2999.904281785658
11.67,2999.9031779148117
11.68,2999.9025268755468
11.69,2999.902308482588
11.7,2999.9025025506585
11.71,2999.9030888944817
11.72,2999.9040473287814
11.73,2999.905357668281
11.74,2999.906999727703
11.75,2999.908953321772
11.76,2999.9111982652125
11.77,2999.913714372746
11.78,2999.9164814590968
11.79,2999.919479338989
11.8,2999.9226878271447
11.81,2999.926086738289
11.82,2999.9296558871447
11.83,2999.9333750884352
11.84,2999.937224156884
11.85,2999.9411829072146
11.86,2999.945231154151
11.87,2999.949348712416
11.88,2999.953515396734
11.89,2999.957711021828
11.9,2999.9619154024213
11.91,2999.9661083532374
11.92,2999.9702696890004
11.93,2999.9743792244326
11.94,2999.97841677426
11.95,2999.982362153203
11.96,2999.986195175987
11.97,2999.989895657336
11.98,2999.993443411971
11.99,2999.996818254618
12.0,3000.0
12.01,3000.002972728491
12.02,3000.0057375830684
12.03,3000.008299972361
12.04,3000.010665304997
12.05,3000.0128389896067
12.06,3000.014826434816
12.07,3000.016633049254
12.08,3000.018264241552
12.09,3000.019725420335
12.1,3000.021021994233
12.11,3000.0221593718747
12.12,3000.023142961888
12.13,3000.0239781729024
12.14,3000.024670413546
12.15,3000.0252250924477
12.16,3000.0256476182344
12.17,3000.025943399537
12.18,3000.026117844982
12.19,3000.0261763631984
12.2,3000.026124362816
12.21,3000.0259672524617
12.22,3000.025710440765
12.23,3000.025359336355
12.24,3000.024919347858
12.25,3000.024395883905
12.26,3000.023794353124
12.27,3000.023120164142
12.28,3000.0223787255886
12.29,3000.0215754460924
12.3,3000.0207157342825
12.31,3000.019804998786
12.32,3000.0188486482325
12.33,3000.0178520912505
12.34,3000.016820736468
12.35,3000.015759992514
12.36,3000.014675268016
12.37,3000.0135719716045
12.38,3000.012455511906
12.39,3000.0113312975504
12.4,3000.0102047371665
12.41,3000.009081239381
12.42,3000.007966212824
12.43,3000.006865066123
12.44,3000.0057832079083
12.45,3000.0047260468064
12.46,3000.0036989914465
12.47,3000.002707450458
12.48,3000.0017568324683
12.49,3000.000852546106
12.5,3000.0
12.51,2999.999203459802
12.52,2999.9984626192518
12.53,2999.99777602911
12.54,2999.9971422401395
12.55,2999.9965598031044
12.56,2999.996027268766
12.57,2999.995543187885
12.58,2999.9951061112265
12.59,2999.994714589552
12.6,2999.994367173623
12.61,2999.9940624142027
12.62,2999.993798862052
12.63,2999.993575067936
12.64,2999.993389582614
12.65,2999.993240956851
12.66,2999.9931277414075
12.67,2999.9930484870465
12.68,2999.9930017445304
12.69,2999.9929860646216
12.7,2999.992999998082
12.71,2999.9930420956744
12.72,2999.9931109081604
12.73,2999.9932049863046
12.74,2999.9933228808663
12.75,2999.99346314261
12.76,2999.993624322297
12.77,2999.9938049706907
12.78,2999.994003638552
12.79,2999.994218876644
12.8,2999.994449235729
12.81,2999.99469326657
12.82,2999.994949519929
12.83,2999.995216546567
12.84,2999.995492897248
12.85,2999.995777122734
12.86,2999.996067773787
12.87,2999.996363401169
12.88,2999.9966625556435
12.89,2999.996963787973
12.9,2999.997265648918
12.91,2999.9975666892424
12.92,2999.997865459708
12.93,2999.998160511077
12.94,2999.9984503941123
12.95,2999.998733659576
12.96,2999.99900885823
12.97,2999.9992745408376
12.98,2999.99952925816
12.99,2999.99977156096
13.0,3000.0
13.01,3000.000213432303
13.02,3000.000411939931
13.03,3000.000595911205
13.04,3000.000765734447
13.05,3000.000921797981
13.06,3000.0010644901267
13.07,3000.0011941992075
