wind_speed,Gamesa G58
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.76,0.0
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
3.0,9.7
3.01,9.984810438188552
3.02,10.264992364971748
3.03,10.540656974459882
3.04,10.811915460763284
3.05,11.07887901799225
3.06,11.341658840257113
3.07,11.600366121668166
3.08,11.855112056335749
3.09,12.10600783837014
3.1,12.353164661881692
3.11,12.596693720980683
3.12,12.83670620977746
3.13,13.073313322382305
3.14,13.306626252905556
3.15,13.53675619545751
3.16,13.763814344148493
3.17,13.98791189308881
3.18,14.209160036388784
3.19,14.42766996815871
3.2,14.643552882508926
3.21,14.856919973549722
3.22,15.067882435391434
3.23,15.276551462144354
3.24,15.483038247918818
3.25,15.687453986825115
3.26,15.889909872973575
3.27,16.090517100474514
3.28,16.28938686343824
3.29,16.48663035597507
3.3,16.682358772195304
3.31,16.876683306209273
3.32,17.069715152127273
3.33,17.261565504059643
3.34,17.45234555611667
3.35,17.64216650240869
3.36,17.831139537045992
3.37,18.01937585413891
3.38,18.20698664779775
3.39,18.394083112132837
3.4,18.580776441254457
3.41,18.76717782927296
3.42,18.953398470298623
3.43,19.139549558441782
3.44,19.325742287812744
3.45,19.51208785252184
3.46,19.698697446679347
3.47,19.88568226439561
3.48,20.073153499780933
3.49,20.261222346945623
3.5,20.45
3.51,20.639597653054377
3.52,20.83012650021907
3.53,21.021697735604388
3.54,21.21442255332066
3.55,21.408412147478167
3.56,21.60377771218725
3.57,21.80063044155822
3.58,21.999081529701375
3.59,22.199242170727047
3.6,22.401223558745546
3.61,22.605136887867168
3.62,22.81109335220225
3.63,23.019204145861085
3.64,23.22958046295401
3.65,23.44233349759132
3.66,23.65757444388333
3.67,23.87541449594036
3.68,24.09596484787272
3.69,24.31933669379073
3.7,24.545641227804698
3.71,24.77498964402493
3.72,25.007493136561763
3.73,25.243262899525483
3.74,25.482410127026423
3.75,25.72504601317489
3.76,25.971281752081183
3.77,26.221228537855644
3.78,26.47499756460857
3.79,26.73270002645029
3.8,26.99444711749108
3.81,27.26035003184129
3.82,27.53051996361122
3.83,27.805068106911197
3.84,28.084105655851506
3.85,28.36774380454249
3.86,28.656093747094445
3.87,28.9492666776177
3.88,29.24737379022254
3.89,29.55052627901932
3.9,29.85883533811831
3.91,30.172412161629865
3.92,30.49136794366425
3.93,30.81581387833184
3.94,31.14586115974289
3.95,31.481620982007755
3.96,31.82320453923672
3.97,32.17072302554013
3.98,32.52428763502826
3.99,32.88400956181145
4.0,33.25
4.01,33.62232078959392
4.02,34.00083635415195
4.03,34.38536176312256
4.04,34.775712085954105
4.05,35.171702392095064
4.06,35.57314775099387
4.07,35.97986323209897
4.08,36.391663904858746
4.09,36.80836483872166
4.1,37.22978110313614
4.11,37.65572776755066
4.12,38.086019901413565
4.13,38.52047257417335
4.14,38.958900855278415
4.15,39.40111981417724
4.16,39.8469445203182
4.17,40.29619004314976
4.18,40.748671452120334
4.19,41.2042038166784
4.2,41.66260220627232
4.21,42.12368169035055
4.22,42.587257338361546
4.23,43.05314421975375
4.24,43.52115740397553
4.25,43.99111196047535
4.26,44.46282295870167
4.27,44.936105468102895
4.28,45.41077455812749
4.29,45.88664529822383
4.3,46.363532757840375
4.31,46.84125200642556
4.32,47.31961811342785
4.33,47.7984461482956
4.34,48.277551180477296
4.35,48.75674827942135
4.36,49.23585251457625
4.37,49.71467895539033
4.38,50.19304267131207
4.39,50.67075873178991
4.4,51.14764220627232
4.41,51.62350816420764
4.42,52.09817167504436
4.43,52.571447808230886
4.44,53.04315163321573
4.45,53.5130982194472
4.46,53.98110263637379
4.47,54.44697995344393
4.48,54.910545240106096
4.49,55.37161356580864
4.5,55.83
4.51,56.28557686856991
4.52,56.73844552317306
4.53,57.188764571905445
4.54,57.63669262286294
4.55,58.08238828414154
4.56,58.52601016383721
4.57,58.96771687004597
4.58,59.40766701086366
4.59,59.84601919438631
4.6,60.28293202870983
4.61,60.7185641219303
4.62,61.153074082143526
4.63,61.58662051744554
4.64,62.01936203593228
4.65,62.45145724569979
4.66,62.88306475484389
4.67,63.31434317146061
4.68,63.74545110364591
4.69,64.17654715949578
4.7,64.60778994710613
4.71,65.03933807457288
4.72,65.47135014999206
4.73,65.90398478145967
4.74,66.33740057707153
4.75,66.77175614492371
4.76,67.20721009311211
4.77,67.64392102973272
4.78,68.08204756288156
4.79,68.52174830065444
4.8,68.96318185114741
4.81,69.40650682245642
4.82,69.85188182267746
4.83,70.29946545990643
4.84,70.7494163422393
4.85,71.20189307777206
4.86,71.65705427460065
4.87,72.11505854082102
4.88,72.57606448452916
4.89,73.04023071382097
4.9,73.50771583679251
4.91,73.9786784615396
4.92,74.4532771961583
4.93,74.93167064874454
4.94,75.41401742739433
4.95,75.90047614020354
4.96,76.39120539526814
4.97,76.88636380068414
4.98,77.3861099645475
4.99,77.89060249495414
5.0,78.4
5.01,78.91443236902052
5.02,79.43391461630877
5.03,79.95843303739733
5.04,80.48797392781866
5.05,81.02252358310525
5.06,81.56206829878974
5.07,82.10659437040462
5.08,82.65608809348234
5.09,83.21053576355548
5.1,83.7699236761566
5.11,84.33423812681822
5.12,84.9034654110728
5.13,85.47759182445292
5.14,86.05660366249107
5.15,86.64048722071986
5.16,87.22922879467173
5.17,87.8228146798792
5.18,88.42123117187485
5.19,89.02446456619124
5.2,89.63250115836078
5.21,90.24532724391608
5.22,90.86292911838964
5.23,91.48529307731404
5.24,92.1124054162217
5.25,92.7442524306452
5.26,93.38082041611707
5.27,94.02209566816988
5.28,94.66806448233612
5.29,95.31871315414828
5.3,95.97402797913892
5.31,96.63399525284056
5.32,97.29860127078578
5.33,97.967832328507
5.34,98.6416747215368
5.35,99.32011474540776
5.36,100.00313869565235
5.37,100.69073286780304
5.38,101.38288355739246
5.39,102.0795770599531
5.4,102.78079967101752
5.41,103.48653768611813
5.42,104.1967774007876
5.43,104.91150511055832
5.44,105.630707110963
5.45,106.35436969753394
5.46,107.0824791658038
5.47,107.81502181130509
5.48,108.5519839295704
5.49,109.29335181613216
5.5,110.03911176652288
5.51,110.78925007627514
5.52,111.54375304092147
5.53,112.30260695599443
5.54,113.06579811702645
5.55,113.83331281955012
5.56,114.60513735909797
5.57,115.38125803120252
5.58,116.16166113139629
5.59,116.94633295521176
5.6,117.7352597981815
5.61,118.52842795583813
5.62,119.32582372371398
5.63,120.12743339734172
5.64,120.93324327225378
5.65,121.74323964398285
5.66,122.55740880806128
5.67,123.37573706002166
5.68,124.19821069539653
5.69,125.02481600971848
5.7,125.85553929851986
5.71,126.69036685733334
5.72,127.52928498169138
5.73,128.37227996712662
5.74,129.21933810917145
5.75,130.07044570335842
5.76,130.92558904522005
5.77,131.78475443028898
5.78,132.64792815409768
5.79,133.51509651217856
5.8,134.38624580006427
5.81,135.2613623132873
5.82,136.14043234738023
5.83,137.0234421978755
5.84,137.9103781603057
5.85,138.80122653020328
5.86,139.69597360310092
5.87,140.59460567453095
5.88,141.49710904002598
5.89,142.4034699951186
5.9,143.31367483534132
5.91,144.22770985622657
5.92,145.14556135330687
5.93,146.06721562211487
5.94,146.99265895818314
5.95,147.92187765704398
5.96,148.85485801423005
5.97,149.7915863252739
5.98,150.73204888570808
5.99,151.67623199106498
6.0,152.62412193687723
6.01,153.57570501867727
6.02,154.53096753199776
6.03,155.48989577237123
6.04,156.45247603533002
6.05,157.41869461640678
6.06,158.38853781113403
6.07,159.36199191504437
6.08,160.33904322367016
6.09,161.319678032544
6.1,162.30388263719846
6.11,163.29164333316612
6.12,164.28294641597932
6.13,165.27777818117076
6.14,166.27612492427286
6.15,167.27797294081824
6.16,168.28330852633928
6.17,169.29211797636862
6.18,170.3043875864388
6.19,171.32010365208234
6.2,172.33925246883166
6.21,173.36182033221937
6.22,174.38779353777798
6.23,175.4171583810401
6.24,176.44990115753816
6.25,177.48600816280464
6.26,178.52546569237217
6.27,179.56826004177324
6.28,180.6143775065404
6.29,181.6638043822061
6.3,182.71652696430303
6.31,183.77253154836347
6.32,184.83180442992025
6.33,185.8943319045056
6.34,186.96010026765217
6.35,188.0290958148925
6.36,189.1013048417592
6.37,190.1767136437846
6.38,191.25530851650143
6.39,192.337075755442
6.4,193.42200165613903
6.41,194.51007251412491
6.42,195.6012746249323
6.43,196.6955942840936
6.44,197.79301778714157
6.45,198.89353142960832
6.46,199.9971215070267
6.47,201.10377431492907
6.48,202.2134761488482
6.49,203.32621330431635
6.5,204.4419720768661
6.51,205.56073876203004
6.52,206.6824996553408
6.53,207.8072410523308
6.54,208.9349492485324
6.55,210.0656105394783
6.56,211.19921122070105
6.57,212.3357375877332
6.58,213.4751759361072
6.59,214.61751256135548
6.6,215.7627337590107
6.61,216.91082582460547
6.62,218.0617750536721
6.63,219.21556774174323
6.64,220.37219018435135
6.65,221.5316286770292
6.66,222.69386951530896
6.67,223.8588989947233
6.68,225.0267034108048
6.69,226.197269059086
6.7,227.3705822350993
6.71,228.5466292343773
6.72,229.72539635245252
6.73,230.90686988485768
6.74,232.09103612712497
6.75,233.27788137478703
6.76,234.46739192337645
6.77,235.6595540684257
6.78,236.8543541054676
6.79,238.05177833003413
6.8,239.2518130376581
6.81,240.45444452387216
6.82,241.6596590842088
6.83,242.8674430142003
6.84,244.07778260937943
6.85,245.29066416527849
6.86,246.50607397743036
6.87,247.72399834136723
6.88,248.9444235526217
6.89,250.1673359067264
6.9,251.39272169921395
6.91,252.62056722561655
6.92,253.8508587814669
6.93,255.0835826622977
6.94,256.3187251636412
6.95,257.5562725810301
6.96,258.7962112099968
6.97,260.0385273460738
6.98,261.28320728479395
6.99,262.53023732168936
7.0,263.7796037522928
7.01,265.0312928721368
7.02,266.2852909767536
7.03,267.5415843616762
7.04,268.8001593224368
7.05,270.0610021545679
7.06,271.3240991536022
7.07,272.58943661507226
7.08,273.8570008345104
7.09,275.12677810744924
7.1,276.39875472942134
7.11,277.67291699595927
7.12,278.9492512025953
7.13,280.22774364486224
7.14,281.50838061829245
7.15,282.79114841841874
7.16,284.0760333407732
7.17,285.3630216808887
7.18,286.6520997342976
7.19,287.94325379653253
7.2,289.23647016312594
7.21,290.53173512961035
7.22,291.8290349915183
7.23,293.1283560443824
7.24,294.429684583735
7.25,295.7330069051088
7.26,297.0383093040362
7.27,298.3455780760498
7.28,299.6547995166822
7.29,300.9659599214657
7.3,302.2790455859329
7.31,303.59404280561654
7.32,304.91093787604905
7.33,306.2297170927628
7.34,307.5503667512904
7.35,308.8728731471644
7.36,310.19722257591746
7.37,311.5234013330819
7.38,312.85139571419023
7.39,314.1811920147751
7.4,315.512776530369
7.41,316.84613555650446
7.42,318.181255388714
7.43,319.5181223225301
7.44,320.85672265348546
7.45,322.19704267711234
7.46,323.53906868894336
7.47,324.8827869845113
7.48,326.22818385934846
7.49,327.5752456089872
7.5,328.9239585289603
7.51,330.27430891480026
7.52,331.62628306203953
7.53,332.9798672662107
7.54,334.3350478228463
7.55,335.6918110274788
7.56,337.0501431756407
7.57,338.4100305628647
7.58,339.77145948468296
7.59,341.13441623662845
7.6,342.4988871142334
7.61,343.8648584130305
7.62,345.23231642855217
7.63,346.6012474563309
7.64,347.9716377918994
7.65,349.3434737307901
7.66,350.7167415685356
7.67,352.09142760066817
7.68,353.4675181227205
7.69,354.84499943022524
7.7,356.2238578187148
7.71,357.6040795837216
7.72,358.9856510207782
7.73,360.3685584254175
7.74,361.7527880931715
7.75,363.1383263195729
7.76,364.5251594001544
7.77,365.9132736304483
7.78,367.3026553059874
7.79,368.693290722304
7.8,370.0851661749305
7.81,371.4782679593998
7.82,372.8725823712443
7.83,374.2680957059963
7.84,375.66479425918857
7.85,377.0626643263534
7.86,378.4616922030237
7.87,379.86186418473176
7.88,381.26316656701
7.89,382.6655856453911
7.9,384.0691077154076
7.91,385.473719072592
7.92,386.8794060124765
7.93,388.2861548305942
7.94,389.6939518224774
7.95,391.1027832836584
7.96,392.5126355096701
7.97,393.9234947960445
7.98,395.3353474383149
7.99,396.748179732013
8.0,398.1619779726719
8.01,399.5767284558239
8.02,400.9924174770016
8.03,402.40903133173737
8.04,403.826556315564
8.05,405.244978724014
8.06,406.6642848526196
8.07,408.0844609969134
8.08,409.5054934524282
8.09,410.9273685146961
8.1,412.3500724792501
8.11,413.7735916416225
8.12,415.1979122973457
8.13,416.6230207419527
8.14,418.04890327097536
8.15,419.4755461799465
8.16,420.9029357643988
8.17,422.3310583198646
8.18,423.7599001418765
8.19,425.189447525967
8.2,426.61968676766855
8.21,428.05060416251416
8.22,429.4821860060357
8.23,430.914418593766
8.24,432.3472882212374
8.25,433.7807811839828
8.26,435.21488377753417
8.27,436.6495822974245
8.28,438.0848630391864
8.29,439.52071229835184
8.3,440.9571163704541
8.31,442.3940615510251
8.32,443.8315341355975
8.33,445.2695204197038
8.34,446.7080066988767
8.35,448.1469792686487
8.36,449.5864244245522
8.37,451.02632846211975
8.38,452.4666776768843
8.39,453.9074583643775
8.4,455.3486568201327
8.41,456.7902593396818
8.42,458.2322522185577
8.43,459.6746217522929
8.44,461.1173542364199
8.45,462.5604359664712
8.46,464.00385323797946
8.47,465.447592346477
8.48,466.8916395874962
8.49,468.33598125657
8.5,469.78060364923056
8.51,471.2254930610108
8.52,472.6706357874429
8.53,474.11601812405945
8.54,475.5616263663932
8.55,477.0074468099766
8.56,478.45346575034193
8.57,479.8996694830219
8.58,481.346044303549
8.59,482.7925765074557
8.6,484.2392523902746
8.61,485.6860582475383
8.62,487.1329803747792
8.63,488.58000506753024
8.64,490.0271186213232
8.65,491.474307331691
8.66,492.9215574941662
8.67,494.3688554042813
8.68,495.8161873575688
8.69,497.26353964956127
8.7,498.7108985757911
8.71,500.15825043179126
8.72,501.6055815130937
8.73,503.052878115231
8.74,504.5001265337361
8.75,505.9473130641411
8.76,507.3944240019789
8.77,508.84144564278176
8.78,510.2883642820823
8.79,511.73516621541296
8.8,513.1818377383066
8.81,514.6283651462954
8.82,516.074734734912
8.83,517.5209327996887
8.84,518.9669456361582
8.85,520.4127595398533
8.86,521.8583608063061
8.87,523.3037357310495
8.88,524.748870609616
8.89,526.1937517375377
8.9,527.6383654103473
8.91,529.0826979235775
8.92,530.5267355727608
8.93,531.9704646534296
8.94,533.4138714611165
8.95,534.8569422913539
8.96,536.299663439675
8.97,537.7420212016112
8.98,539.1840018726958
8.99,540.625591748461
9.0,542.0667771244397
9.01,543.507544296164
9.02,544.9478795591667
9.03,546.3877692089801
9.04,547.8271995411369
9.05,549.2661568511699
9.06,550.704627434611
9.07,552.142597586993
9.08,553.5800536038486
9.09,555.0169817807101
9.1,556.4533684131102
9.11,557.8891997965811
9.12,559.3244622266559
9.13,560.7591419988669
9.14,562.1932254087462
9.15,563.6266987518268
9.16,565.0595483236409
9.17,566.4917604197213
9.18,567.9233213356006
9.19,569.354217366811
9.2,570.7844348088852
9.21,572.2139599573558
9.22,573.6427791077552
9.23,575.070878555616
9.24,576.4982445964705
9.25,577.9248635258515
9.26,579.3507216392915
9.27,580.7758052323227
9.28,582.2001006004782
9.29,583.6235940392901
9.3,585.0462718442914
9.31,586.468120311014
9.32,587.8891257349906
9.33,589.3092744117539
9.34,590.7285526368362
9.35,592.1469467057705
9.36,593.5644429140887
9.37,594.9810275573237
9.38,596.3966869310083
9.39,597.8114073306743
9.4,599.2251750518546
9.41,600.637976390082
9.42,602.0497976408888
9.43,603.4606250998072
9.44,604.8704450623701
9.45,606.2792438241099
9.46,607.6870076805595
9.47,609.0937229272508
9.48,610.4993758597168
9.49,611.9039527734897
9.5,613.3074399641022
9.51,614.7098237270867
9.52,616.111090357976
9.53,617.5112261523022
9.54,618.9102174055982
9.55,620.3080504133968
9.56,621.7047114712299
9.57,623.10018687463
9.58,624.4944629191301
9.59,625.8875259002625
9.6,627.2793621135596
9.61,628.6699578545542
9.62,630.0592994187787
9.63,631.4473731017658
9.64,632.8341651990476
9.65,634.219662006157
9.66,635.6038498186261
9.67,636.986714931988
9.68,638.3682436417748
9.69,639.7484222435193
9.7,641.1272370327539
9.71,642.5046743050112
9.72,643.8807203558235
9.73,645.2553614807235
9.74,646.6285839752438
9.75,648.0003741349169
9.76,649.3707182552752
9.77,650.7396026318511
9.78,652.1070135601775
9.79,653.4729373357866
9.8,654.8373602542114
9.81,656.2002686109838
9.82,657.5616487016368
9.83,658.9214868217025
9.84,660.2797692667139
9.85,661.6364823322031
9.86,662.991612313703
9.87,664.345145506746
9.88,665.6970682068645
9.89,667.0473667095912
9.9,668.3960273104583
9.91,669.7430363049987
9.92,671.0883799887447
9.93,672.432044657229
9.94,673.7740166059839
9.95,675.1142821305423
9.96,676.4528275264365
9.97,677.7896390891989
9.98,679.1247031143621
9.99,680.4580058974586
10.0,681.7895337340211
10.01,683.1192729195822
10.02,684.447209749674
10.03,685.7733305198292
10.04,687.0976215255805
10.05,688.4200690624606
10.06,689.7406594260016
10.07,691.0593789117361
10.08,692.3762138151968
10.09,693.6911504319158
10.1,695.0041750574263
10.11,696.3152739872603
10.12,697.6244335169508
10.13,698.93163994203
10.14,700.2368795580304
10.15,701.5401386604846
10.16,702.8414035449249
10.17,704.1406605068843
10.18,705.4378958418949
10.19,706.7330958454894
10.2,708.0262468132005
10.21,709.3173350405606
10.22,710.6063468231018
10.23,711.8932684563573
10.24,713.1780862358593
10.25,714.4607864571403
10.26,715.7413554157329
10.27,717.0197794071696
10.28,718.2960447269832
10.29,719.5701376707054
10.3,720.84204453387
10.31,722.1117516120082
10.32,723.3792452006535
10.33,724.6445115953379
10.34,725.9075370915941
10.35,727.1683079849546
10.36,728.4268105709521
10.37,729.6830311451188
10.38,730.9369560029877
10.39,732.1885714400908
10.4,733.4378637519609
10.41,734.6848192341303
10.42,735.9294241821319
10.43,737.171664891498
10.44,738.411527657761
10.45,739.6489987764538
10.46,740.8840645431089
10.47,742.1167112532585
10.48,743.3469252024349
10.49,744.5746926861713
10.5,745.8
10.51,747.0227772332104
10.52,748.2427296501228
10.53,749.4595063088133
10.54,750.672756267359
10.55,751.8821285838367
10.56,753.0872723163229
10.57,754.2878365228947
10.58,755.4834702616286
10.59,756.6738225906017
10.6,757.8585425678906
10.61,759.0372792515723
10.62,760.2096816997233
10.63,761.3753989704206
10.64,762.534080121741
10.65,763.685374211761
10.66,764.8289302985577
10.67,765.9643974402078
10.68,767.0914246947879
10.69,768.2096611203751
10.7,769.3187557750462
10.71,770.4183577168777
10.72,771.5081160039466
10.73,772.5876796943295
10.74,773.6566978461034
10.75,774.714819517345
10.76,775.7616937661309
10.77,776.7969696505384
10.78,777.8202962286437
10.79,778.8313225585242
10.8,779.8296976982562
10.81,780.8150707059167
10.82,781.7870906395823
10.83,782.7454065573299
10.84,783.6896675172364
10.85,784.6195225773785
10.86,785.534620795833
10.87,786.4346112306765
10.88,787.3191429399864
10.89,788.1878649818386
10.9,789.0404264143107
10.91,789.8764762954793
10.92,790.6956636834207
10.93,791.497637636212
10.94,792.2820472119301
10.95,793.0485414686516
10.96,793.7967694644537
10.97,794.5263802574126
10.98,795.2370229056054
10.99,795.9283464671091
11.0,796.6
11.01,797.2517837817661
11.02,797.8841029675373
11.03,798.4975139318549
11.04,799.0925730492601
11.05,799.6698366942942
11.06,800.2298612414974
11.07,800.7732030654115
11.08,801.3004185405774
11.09,801.8120640415362
11.1,802.3086959428291
11.11,802.790870618997
11.12,803.2591444445809
11.13,803.7140737941221
11.14,804.1562150421615
11.15,804.5861245632406
11.16,805.0043587318999
11.17,805.4114739226807
11.18,805.808026510124
11.19,806.1945728687713
11.2,806.5716693731631
11.21,806.9398723978411
11.22,807.2997383173457
11.23,807.6518235062185
11.24,807.9966843390002
11.25,808.3348771902323
11.26,808.6669584344555
11.27,808.9934844462111
11.28,809.3150116000402
11.29,809.6320962704835
11.3,809.9452948320828
11.31,810.2551636593786
11.32,810.5622591269122
11.33,810.8671376092245
11.34,811.1703554808566
11.35,811.4724691163499
11.36,811.774034890245
11.37,812.0756091770833
11.38,812.377748351406
11.39,812.681008787754
11.4,812.9859468606683
11.41,813.29311894469
11.42,813.6030814143605
11.43,813.9163906442203
11.44,814.233603008811
11.45,814.5552748826733
11.46,814.8819626403487
11.47,815.214222656378
11.48,815.5526113053021
11.49,815.8976849616624
11.5,816.25
11.51,816.6099568397254
11.52,816.977332079728
11.53,817.3517463637668
11.54,817.7328203356001
11.55,818.1201746389878
11.56,818.5134299176879
11.57,818.9122068154595
11.58,819.3161259760618
11.59,819.7248080432532
11.6,820.137873660793
11.61,820.55494347244
11.62,820.9756381219529
11.63,821.3995782530909
11.64,821.8263845096127
11.65,822.2556775352774
11.66,822.6870779738432
11.67,823.1202064690699
11.68,823.5546836647156
11.69,823.9901302045398
11.7,824.4261667323012
11.71,824.8624138917585
11.72,825.2984923266707
11.73,825.7340226807969
11.74,826.1686255978956
11.75,826.6019217217258
11.76,827.0335316960468
11.77,827.4630761646171
11.78,827.8901757711955
11.79,828.3144511595411
11.8,828.7355229734128
11.81,829.1530118565694
11.82,829.5665384527698
11.83,829.9757234057729
11.84,830.3801873593374
11.85,830.7795509572225
11.86,831.1734348431869
11.87,831.5614596609895
11.88,831.9432460543895
11.89,832.3184146671455
11.9,832.6865861430163
11.91,833.0473811257608
11.92,833.4004202591382
11.93,833.745324186907
11.94,834.0817135528264
11.95,834.4092090006551
11.96,834.7274311741521
11.97,835.0360007170763
11.98,835.3345382731862
11.99,835.6226644862412
12.0,835.9
12.01,836.1662771793323
12.02,836.4216752735505
12.03,836.6664852530783
12.04,836.9009980883388
12.05,837.1255047497556
12.06,837.3402962077516
12.07,837.5456634327506
12.08,837.741897395176
12.09,837.929289065451
12.1,838.1081294139989
12.11,838.2787094112431
12.12,838.4413200276069
12.13,838.596252233514
12.14,838.7437969993875
12.15,838.884245295651
12.16,839.0178880927274
12.17,839.1450163610403
12.18,839.2659210710133
12.19,839.3808931930695
12.2,839.4902236976322
12.21,839.5942035551251
12.22,839.6931237359713
12.23,839.7872752105943
12.24,839.8769489494173
12.25,839.9624359228638
12.26,840.0440271013572
12.27,840.1220134553208
12.28,840.1966859551778
12.29,840.268335571352
12.3,840.3372532742663
12.31,840.4037300343443
12.32,840.4680568220094
12.33,840.5305246076849
12.34,840.591424361794
12.35,840.6510470547605
12.36,840.7096836570072
12.37,840.7676251389579
12.38,840.8251624710358
12.39,840.8825866236645
12.4,840.940188567267
12.41,840.9982592722668
12.42,841.0570897090874
12.43,841.1169708481518
12.44,841.178193659884
12.45,841.2410491147067
12.46,841.3058281830436
12.47,841.3728218353181
12.48,841.4423210419533
12.49,841.5146167733728
12.5,841.59
12.51,841.6686902829456
12.52,841.7506215460699
12.53,841.8356563039205
12.54,841.9236570710448
12.55,842.0144863619909
12.56,842.1080066913061
12.57,842.2040805735381
12.58,842.3025705232349
12.59,842.4033390549434
12.6,842.5062486832121
12.61,842.611161922588
12.62,842.7179412876192
12.63,842.8264492928531
12.64,842.9365484528374
12.65,843.0481012821199
12.66,843.1609702952479
12.67,843.2750180067694
12.68,843.3901069312319
12.69,843.5060995831828
12.7,843.6228584771702
12.71,843.7402461277416
12.72,843.8581250494444
12.73,843.9763577568267
12.74,844.0948067644356
12.75,844.213334586819
12.76,844.3318037385249
12.77,844.4500767341004
12.78,844.5680160880933
12.79,844.6854843150514
12.8,844.8023439295225
12.81,844.9184574460538
12.82,845.0336873791932
12.83,845.1478962434883
12.84,845.2609465534867
12.85,845.3727008237362
12.86,845.4830215687844
12.87,845.5917713031787
12.88,845.6988125414671
12.89,845.8040077981972
12.9,845.9072195879164
12.91,846.0083104251725
12.92,846.1071428245133
12.93,846.2035793004861
12.94,846.2974823676388
12.95,846.388714540519
12.96,846.4771383336742
12.97,846.5626162616525
12.98,846.6450108390011
12.99,846.7241845802677
13.0,846.8
13.01,846.8723578488855
13.02,846.9413118221704
13.03,847.0069538512407
13.04,847.0693758674824
13.05,847.1286698022819
13.06,847.1849275870248
13.07,847.2382411530973
13.08,847.2887024318858
13.09,847.3364033547757
13.1,847.3814358531536
13.11,847.4238918584049
13.12,847.4638633019163
13.13,847.5014421150736
13.14,847.536720229263
13.15,847.5697895758701
13.16,847.6007420862813
13.17,847.6296696918827
13.18,847.6566643240602
13.19,847.6818179141995
13.2,847.7052223936872
13.21,847.7269696939093
13.22,847.7471517462515
13.23,847.7658604821
13.24,847.7831878328409
13.25,847.7992257298602
13.26,847.8140661045439
13.27,847.8278008882783
13.28,847.8405220124489
13.29,847.8523214084424
13.3,847.8632910076444
13.31,847.873522741441
13.32,847.8831085412185
13.33,847.8921403383624
13.34,847.9007100642593
13.35,847.9089096502951
13.36,847.9168310278556
13.37,847.9245661283271
13.38,847.9322068830955
13.39,847.9398452235472
13.4,847.9475730810676
