wind_speed,Siemens SWT-3.6-130
2.68,0.0
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.76,0.0
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
3.0,43.0
3.01,44.417572765955335
3.02,45.83018956911809
3.03,47.23799743941538
3.04,48.64114340677449
3.05,50.03977450112251
3.06,51.43403775238677
3.07,52.82408019049433
3.08,54.21004884537252
3.09,55.59209074694841
3.1,56.970352925149314
3.11,58.34498240990233
3.12,59.71612623113476
3.13,61.08393141877367
3.14,62.44854500274642
3.15,63.81011401298006
3.16,65.1687854794019
3.17,66.52470643193904
3.18,67.87802390051877
3.19,69.22888491506819
3.2,70.57743650551465
3.21,71.92382570178515
3.22,73.26819953380706
3.23,74.61070503150746
3.24,75.95148922481366
3.25,77.29069914365272
3.26,78.62848181795194
3.27,79.96498427763852
3.28,81.30035355263958
3.29,82.63473667288243
3.3,83.96828066829413
3.31,85.30113256880202
3.32,86.6334394043332
3.33,87.96534820481496
3.34,89.29700600017435
3.35,90.62855982033872
3.36,91.96015669523516
3.37,93.29194365479098
3.38,94.62406772893324
3.39,95.95667594758926
3.4,97.28991534068616
3.41,98.6239329381512
3.42,99.95887576991149
3.43,101.29489086589436
3.44,102.63212525602682
3.45,103.97072597023627
3.46,105.3108400384498
3.47,106.65261449059462
3.48,107.99619635659792
3.49,109.34173266638696
3.5,110.6893704498888
3.51,112.0392567370308
3.52,113.39153855774008
3.53,114.7463629419438
3.54,116.10387691956927
3.55,117.46422752054356
3.56,118.827561774794
3.57,120.19402671224768
3.58,121.56376936283188
3.59,122.93693675647368
3.6,124.3136759231004
3.61,125.69413389263914
3.62,127.07845769501722
3.63,128.4667943601617
3.64,129.8592909179999
3.65,131.2560943984589
3.66,132.6573518314661
3.67,134.06321024694844
3.68,135.47381667483327
3.69,136.88931814504772
3.7,138.30986168751912
3.71,139.73559433217446
3.72,141.16666310894112
3.73,142.60321504774618
3.74,144.04539717851696
3.75,145.4933565311805
3.76,146.94724013566412
3.77,148.40719502189506
3.78,149.8733682198003
3.79,151.3459067593073
3.8,152.82495767034305
3.81,154.3106679828349
3.82,155.80318472670993
3.83,157.30265493189543
3.84,158.80922562831856
3.85,160.32304384590657
3.86,161.8442566145865
3.87,163.3730109642857
3.88,164.9094539249313
3.89,166.4537325264506
3.9,168.00599379877065
3.91,169.56638477181872
3.92,171.13505247552203
3.93,172.7121439398078
3.94,174.29780619460308
3.95,175.8921862698352
3.96,177.49543119543134
3.97,179.1076880013187
3.98,180.7291037174245
3.99,182.3598253736759
4.0,184.0
4.01,185.64977462632413
4.02,187.30929628257547
4.03,188.9787119986813
4.04,190.65816880456865
4.05,192.34781373016477
4.06,194.04779380539688
4.07,195.7582560601923
4.08,197.479347524478
4.09,199.21121522818123
4.1,200.95400620122928
4.11,202.70786747354947
4.12,204.47294607506865
4.13,206.24938903571427
4.14,208.03734338541344
4.15,209.83695615409357
4.16,211.64837437168143
4.17,213.47174506810447
4.18,215.30721527329
4.19,217.1549320171652
4.2,219.01504232965692
4.21,220.8876932406927
4.22,222.77303178019963
4.23,224.67120497810504
4.24,226.58235986433587
4.25,228.50664346881948
4.26,230.44420282148303
4.27,232.3951849522537
4.28,234.359736891059
4.29,236.33800566782557
4.3,238.3301383124809
4.31,240.33628185495215
4.32,242.3565833251668
4.33,244.3911897530516
4.34,246.4402481685339
4.35,248.50390560154096
4.36,250.58230908200017
4.37,252.6756056398383
4.38,254.7839423049828
4.39,256.90746610736073
4.4,259.04632407689974
4.41,261.2006632435263
4.42,263.3706306371682
4.43,265.55637328775225
4.44,267.75803822520606
4.45,269.9757724794564
4.46,272.20972308043065
4.47,274.46003705805606
4.48,276.72686144226
4.49,279.0103432629693
4.5,281.3106295501112
4.51,283.627867333613
4.52,285.96220364340195
4.53,288.3137855094054
4.54,290.6827599615502
4.55,293.0692740297636
4.56,295.47347474397304
4.57,297.89550913410574
4.58,300.33552423008854
4.59,302.79366706184874
4.6,305.27008465931374
4.61,307.7649240524108
4.62,310.2783322710668
4.63,312.810456345209
4.64,315.36144330476475
4.65,317.93144017966137
4.66,320.5205939998257
4.67,323.12905179518503
4.68,325.7569605956667
4.69,328.4044674311981
4.7,331.0717193317059
4.71,333.7588633271176
4.72,336.4660464473603
4.73,339.1934157223616
4.74,341.94111818204806
4.75,344.7093008563473
4.76,347.4981107751863
4.77,350.30769496849246
4.78,353.138200466193
4.79,355.9897742982148
4.8,358.86256349448536
4.81,361.75671508493167
4.82,364.6723760994813
4.83,367.60969356806095
4.84,370.5688145205981
4.85,373.5498859870198
4.86,376.5530549972536
4.87,379.57846858122633
4.88,382.6262737688653
4.89,385.6966175900976
4.9,388.7896470748508
4.91,391.9055092530516
4.92,395.0443511546275
4.93,398.2063198095056
4.94,401.39156224761336
4.95,404.60022549887753
4.96,407.8324565932255
4.97,411.0884025605845
4.98,414.3682104308821
4.99,417.6720272340447
5.0,421.0
5.01,424.3522361351754
5.02,427.72868455200006
5.03,431.12925453940346
5.04,434.5538553863144
5.05,438.00239638166255
5.06,441.4747868143771
5.07,444.970935973388
5.08,448.4907531476234
5.09,452.0341476260136
5.1,455.6010286974874
5.11,459.1913056509748
5.12,462.8048877754044
5.13,466.4416843597057
5.14,470.1016046928084
5.15,473.78455806364167
5.16,477.4904537611346
5.17,481.2192010742167
5.18,484.9707092918173
5.19,488.7448877028661
5.2,492.5416455962916
5.21,496.36089226102376
5.22,500.2025369859917
5.23,504.0664890601252
5.24,507.9526577723528
5.25,511.8609524116042
5.26,515.7912822668089
5.27,519.7435566268962
5.28,523.7176847807955
5.29,527.7135760174358
5.3,531.7311396257464
5.31,535.7702848946569
5.32,539.8309211130972
5.33,543.9129575699955
5.34,548.0163035542815
5.35,552.1408683548848
5.36,556.2865612607351
5.37,560.4532915607608
5.38,564.6409685438916
5.39,568.8495014990573
5.4,573.0787997151867
5.41,577.3287724812094
5.42,581.5993290860544
5.43,585.8903788186511
5.44,590.2018309679297
5.45,594.5335948228183
5.46,598.8855796722466
5.47,603.2576948051443
5.48,607.649849510441
5.49,612.0619530770649
5.5,616.4939147939461
5.51,620.9456439500141
5.52,625.4170498341978
5.53,629.9080417354271
5.54,634.4185289426304
5.55,638.9484207447379
5.56,643.4976264306782
5.57,648.0660552893817
5.58,652.6536166097767
5.59,657.2602196807928
5.6,661.8857737913595
5.61,666.5301882304067
5.62,671.1933722868621
5.63,675.8752352496567
5.64,680.5756864077189
5.65,685.2946350499788
5.66,690.0319904653646
5.67,694.7876619428066
5.68,699.5615587712336
5.69,704.3535902395759
5.7,709.1636656367614
5.71,713.99169425172
5.72,718.8375853733814
5.73,723.701248290675
5.74,728.5825922925295
5.75,733.4815266678745
5.76,738.3979607056393
5.77,743.3318036947536
5.78,748.2829649241468
5.79,753.2513536827474
5.8,758.2368792594852
5.81,763.2394509432896
5.82,768.2589780230903
5.83,773.2953697878158
5.84,778.348535526396
5.85,783.41838452776
5.86,788.5048260808376
5.87,793.6077694745575
5.88,798.7271239978495
5.89,803.8627989396422
5.9,809.0147035888663
5.91,814.1827472344498
5.92,819.3668391653225
5.93,824.5668886704136
5.94,829.7828050386536
5.95,835.01449755897
5.96,840.261875520293
5.97,845.5248482115519
5.98,850.8033249216764
5.99,856.0972149395955
6.0,861.406427554238
6.01,866.730872054534
6.02,872.0704577294125
6.03,877.4250938678035
6.04,882.7946897586353
6.05,888.1791546908377
6.06,893.5783979533397
6.07,898.9923288350718
6.08,904.420856624962
6.09,909.86389061194
6.1,915.3213400849352
6.11,920.7931143328776
6.12,926.2791226446952
6.13,931.7792743093186
6.14,937.293478615676
6.15,942.8216448526982
6.16,948.3636823093132
6.17,953.9195002744508
6.18,959.48900803704
6.19,965.0721148860111
6.2,970.6687301102926
6.21,976.278762998814
6.22,981.9021228405044
6.23,987.538718924294
6.24,993.1884605391108
6.25,998.8512569738854
6.26,1004.5270175175464
6.27,1010.2156514590232
6.28,1015.917068087246
6.29,1021.6311766911426
6.3,1027.3578865596437
6.31,1033.0971069816776
6.32,1038.8487472461748
6.33,1044.612716642063
6.34,1050.388924458273
6.35,1056.1772799837338
6.36,1061.9776925073747
6.37,1067.7900713181243
6.38,1073.614325704913
6.39,1079.450364956669
6.4,1085.2980983623231
6.41,1091.1574352108037
6.42,1097.02828479104
6.43,1102.910556391961
6.44,1108.804159302498
6.45,1114.709002811578
6.46,1120.6249962081315
6.47,1126.5520487810877
6.48,1132.4900698193762
6.49,1138.4389686119257
6.5,1144.3986544476652
6.51,1150.3690366155254
6.52,1156.3500244044346
6.53,1162.341527103323
6.54,1168.343454001119
6.55,1174.3557143867515
6.56,1180.3782175491517
6.57,1186.4108727772482
6.58,1192.4535893599689
6.59,1198.506276586245
6.6,1204.5688437450046
6.61,1210.641200125178
6.62,1216.723255015694
6.63,1222.814917705481
6.64,1228.9160974834706
6.65,1235.0267036385906
6.66,1241.1466454597703
6.67,1247.2758322359389
6.68,1253.4141732560263
6.69,1259.5615778089627
6.7,1265.7179551836757
6.71,1271.883214669095
6.72,1278.0572655541505
6.73,1284.240017127772
6.74,1290.4313786788878
6.75,1296.631259496427
6.76,1302.83956886932
6.77,1309.0562160864954
6.78,1315.2811104368836
6.79,1321.514161209412
6.8,1327.7552776930115
6.81,1334.0043691766114
6.82,1340.2613449491405
6.83,1346.5261142995282
6.84,1352.7985865167034
6.85,1359.0786708895964
6.86,1365.3662767071362
6.87,1371.6613132582518
6.88,1377.963689831873
6.89,1384.2733157169282
6.9,1390.5901002023484
6.91,1396.913952577061
6.92,1403.2447821299966
6.93,1409.5824981500843
6.94,1415.9270099262535
6.95,1422.278226747433
6.96,1428.6360579025531
6.97,1435.0004126805416
6.98,1441.3712003703304
6.99,1447.748330260846
7.0,1454.131711641019
7.01,1460.5212537997788
7.02,1466.9168660260543
7.03,1473.3184576087758
7.04,1479.7259378368717
7.05,1486.1392159992715
7.06,1492.5582013849046
7.07,1498.9828032827008
7.08,1505.4129309815887
7.09,1511.8484937704982
7.1,1518.289400938358
7.11,1524.7355617740984
7.12,1531.1868855666476
7.13,1537.6432816049355
7.14,1544.1046591778916
7.15,1550.570927574446
7.16,1557.0419960835256
7.17,1563.517773994062
7.18,1569.9981705949835
7.19,1576.48309517522
7.2,1582.9724570237006
7.21,1589.4661654293543
7.22,1595.9641296811103
7.23,1602.4662590678993
7.24,1608.9724628786491
7.25,1615.48265040229
7.26,1621.9967309277497
7.27,1628.51461374396
7.28,1635.036208139849
7.29,1641.561423404346
7.3,1648.0901688263798
7.31,1654.6223536948803
7.32,1661.157887298778
7.33,1667.696678927
7.34,1674.2386378684769
7.35,1680.7836734121383
7.36,1687.331694846913
7.37,1693.88261146173
7.38,1700.436332545519
7.39,1706.9927673872094
7.4,1713.5518252757315
7.41,1720.1134155000127
7.42,1726.6774473489832
7.43,1733.2438301115726
7.44,1739.812473076711
7.45,1746.3832855333258
7.46,1752.9561767703474
7.47,1759.531056076705
7.48,1766.1078327413286
7.49,1772.6864160531468
7.5,1779.266715301088
7.51,1785.8486397740835
7.52,1792.4320987610618
7.53,1799.0170015509525
7.54,1805.603257432684
7.55,1812.1907756951855
7.56,1818.779465627388
7.57,1825.3692365182203
7.58,1831.9599976566108
7.59,1838.5516583314895
7.6,1845.1441278317848
7.61,1851.737315446429
7.62,1858.331130464348
7.63,1864.925482174472
7.64,1871.5202798657303
7.65,1878.115432827054
7.66,1884.7108503473708
7.67,1891.3064417156093
7.68,1897.902116220701
7.69,1904.497783151574
7.7,1911.0933517971575
7.71,1917.688731446381
7.72,1924.283831388174
7.73,1930.8785609114664
7.74,1937.472829305186
7.75,1944.0665458582637
7.76,1950.659619859628
7.77,1957.251960598208
7.78,1963.8434773629333
7.79,1970.434079442734
7.8,1977.0236761265387
7.81,1983.612176703276
7.82,1990.1994904618773
7.83,1996.7855266912704
7.84,2003.370194680384
7.85,2009.953403718149
7.86,2016.5350630934945
7.87,2023.1150820953485
7.88,2029.6933700126424
7.89,2036.269836134303
7.9,2042.844389749262
7.91,2049.416940146448
7.92,2055.9873966147898
7.93,2062.555668443217
7.94,2069.121664920659
7.95,2075.6852953360453
7.96,2082.2464689783046
7.97,2088.8050951363666
7.98,2095.361083099162
7.99,2101.9143421556173
8.0,2108.464781594664
8.01,2115.0123107052304
8.02,2121.5568387762464
8.03,2128.0982750966423
8.04,2134.6365289553446
8.05,2141.171509641286
8.06,2147.7031264433936
8.07,2154.231288650597
8.08,2160.755905551826
8.09,2167.276886436009
8.1,2173.794140592077
8.11,2180.3075773089586
8.12,2186.817105875582
8.13,2193.3226355808797
8.14,2199.8240757137773
8.15,2206.3213355632056
8.16,2212.814324418094
8.17,2219.302951567372
8.18,2225.787126299969
8.19,2232.2667579048134
8.2,2238.7417556708365
8.21,2245.212028886967
8.22,2251.677486842132
8.23,2258.1380388252637
8.24,2264.593594125289
8.25,2271.0440620311383
8.26,2277.4893518317417
8.27,2283.9293728160283
8.28,2290.3640342729263
8.29,2296.7932454913653
8.3,2303.216915760277
8.31,2309.634954368588
8.32,2316.0472706052283
8.33,2322.453773759127
8.34,2328.8543731192144
8.35,2335.2489779744187
8.36,2341.6374976136703
8.37,2348.0198413258977
8.38,2354.3959184000323
8.39,2360.7656381250004
8.4,2367.128909789732
8.41,2373.485642683157
8.42,2379.835746094206
8.43,2386.1791293118067
8.44,2392.515701624889
8.45,2398.845372322381
8.46,2405.168050693216
8.47,2411.4836460263177
8.48,2417.79206761062
8.49,2424.093224735049
8.5,2430.387026688536
8.51,2436.67338276001
8.52,2442.9522022384003
8.53,2449.223394412635
8.54,2455.4868685716465
8.55,2461.742534004362
8.56,2467.99029999971
8.57,2474.2300758466204
8.58,2480.461770834024
8.59,2486.685294250848
8.6,2492.900555386024
8.61,2499.1074635284795
8.62,2505.3059279671443
8.63,2511.495857990949
8.64,2517.677162888821
8.65,2523.8497519496914
8.66,2530.0135344624878
8.67,2536.1684197161394
8.68,2542.314316999578
8.69,2548.4511356017315
8.7,2554.5787848115287
8.71,2560.6971739179
8.72,2566.806212209774
8.73,2572.90580897608
8.74,2578.995873505747
8.75,2585.076315087705
8.76,2591.147043010884
8.77,2597.207966564212
8.78,2603.258995036618
8.79,2609.300037717033
8.8,2615.331003894387
8.81,2621.351802857606
8.82,2627.362343895622
8.83,2633.3625362973626
8.84,2639.352289351758
8.85,2645.3315123477387
8.86,2651.300114574233
8.87,2657.2580053201686
8.88,2663.2050938744787
8.89,2669.141289526089
8.9,2675.06650156393
8.91,2680.980639276932
8.92,2686.883611954023
8.93,2692.7753288841327
8.94,2698.6556993561903
8.95,2704.5246326591264
8.96,2710.3820380818697
8.97,2716.2278249133487
8.98,2722.061902442492
8.99,2727.8841799582315
9.0,2733.6945667494947
9.01,2739.492972105212
9.02,2745.279305314312
9.03,2751.0534756657225
9.04,2756.8153924483768
9.05,2762.5649649512025
9.06,2768.302102463126
9.07,2774.026714273081
9.08,2779.738709669994
9.09,2785.437997942796
9.1,2791.1244883804143
9.11,2796.79809027178
9.12,2802.4587129058227
9.13,2808.106265571471
9.14,2813.740657557653
9.15,2819.3617981533
9.16,2824.96959664734
9.17,2830.563962328703
9.18,2836.1448044863178
9.19,2841.712032409115
9.2,2847.2655553860227
9.21,2852.805282705972
9.22,2858.3311236578897
9.23,2863.8429875307065
9.24,2869.340783613351
9.25,2874.824421194753
9.26,2880.2938095638438
9.27,2885.7488580095487
9.28,2891.189475820799
9.29,2896.615572286525
9.3,2902.027056695657
9.31,2907.4238383371207
9.32,2912.805826499847
9.33,2918.1729304727664
9.34,2923.525059544807
9.35,2928.862123004898
9.36,2934.1840301419707
9.37,2939.490690244952
9.38,2944.7820126027727
9.39,2950.0579065043617
9.4,2955.318281238648
9.41,2960.5630460945604
9.42,2965.7921103610297
9.43,2971.0053833269853
9.44,2976.2027742813543
9.45,2981.384192513068
9.46,2986.549547311057
9.47,2991.698747964248
9.48,2996.8317037615707
9.49,3001.948323991955
9.5,3007.0485179443303
9.51,3012.1321949076264
9.52,3017.199264170771
9.53,3022.249635022696
9.54,3027.283216752328
9.55,3032.2999186485995
9.56,3037.299650000436
9.57,3042.2823200967696
9.58,3047.247838226528
9.59,3052.196113678642
9.6,3057.1270557420403
9.61,3062.040573705652
9.62,3066.9365768584066
9.63,3071.8149744892344
9.64,3076.675675887064
9.65,3081.5185903408224
9.66,3086.343627139442
9.67,3091.1506955718514
9.68,3095.93970492698
9.69,3100.7105644937565
9.7,3105.4631835611112
9.71,3110.197471417973
9.72,3114.9133373532704
9.73,3119.610690655933
9.74,3124.289440614892
9.75,3128.9494965190743
9.76,3133.5907676574097
9.77,3138.213163318829
9.78,3142.81659279226
9.79,3147.400965366633
9.8,3151.966190330878
9.81,3156.512176973922
9.82,3161.038834584696
9.83,3165.546072452128
9.84,3170.0337998651494
9.85,3174.501926112688
9.86,3178.9503604836736
9.87,3183.379012267036
9.88,3187.787790751704
9.89,3192.1766052266066
9.9,3196.5453649806736
9.91,3200.8939793028344
9.92,3205.222357482017
9.93,3209.530408807153
9.94,3213.818042567171
9.95,3218.0851680509986
9.96,3222.331694547569
9.97,3226.557531345806
9.98,3230.7625877346445
9.99,3234.94677300301
10.0,3239.1099964398327
10.01,3243.2521673340434
10.02,3247.3731949745697
10.03,3251.472988650342
10.04,3255.5514576502896
10.05,3259.608511263342
10.06,3263.6440587784277
10.07,3267.658009484475
10.08,3271.650272670416
10.09,3275.620757625178
10.1,3279.569373637692
10.11,3283.496029996885
10.12,3287.4006359916875
10.13,3291.2831009110305
10.14,3295.1433340438407
10.15,3298.9812446790493
10.16,3302.796742105584
10.17,3306.589735612376
10.18,3310.360134488353
10.19,3314.107848022445
10.2,3317.832785503582
10.21,3321.5348562206923
10.22,3325.213969462706
10.23,3328.870034518551
10.24,3332.502960677158
10.25,3336.112657227457
10.26,3339.699033458375
10.27,3343.261998658844
10.28,3346.801462117791
10.29,3350.317333124146
10.3,3353.809520966841
10.31,3357.2779349347998
10.32,3360.7224843169565
10.33,3364.14307840224
10.34,3367.5396264795763
10.35,3370.9120378378984
10.36,3374.2602217661333
10.37,3377.584087553212
10.38,3380.8835444880624
10.39,3384.158501859615
10.4,3387.408868956799
10.41,3390.634555068542
10.42,3393.835469483776
10.43,3397.011521491428
10.44,3400.162620380429
10.45,3403.288675439708
10.46,3406.389595958194
10.47,3409.465291224816
10.48,3412.515670528503
10.49,3415.540643158186
10.5,3418.5401184027933
10.51,3421.514005551253
10.52,3424.4622138924974
10.53,3427.3846527154537
10.54,3430.281231309052
10.55,3433.151858962221
10.56,3435.996444963891
10.57,3438.8148986029883
10.58,3441.6071291684466
10.59,3444.373045949193
10.6,3447.1125582341574
10.61,3449.825575312268
10.62,3452.512006472456
10.63,3455.1717610036494
10.64,3457.804748194778
10.65,3460.41087733477
10.66,3462.990057712557
10.67,3465.542198617066
10.68,3468.067209337228
10.69,3470.564999161971
10.7,3473.0354773802264
10.71,3475.478553280921
10.72,3477.894136152985
10.73,3480.282135285349
10.74,3482.642459966941
10.75,3484.975019486691
10.76,3487.279723133529
10.77,3489.556480196381
10.78,3491.80519996418
10.79,3494.025791725855
10.8,3496.218164770333
10.81,3498.3822283865447
10.82,3500.51789186342
10.83,3502.625064489888
10.84,3504.703655554877
10.85,3506.7535743473177
10.86,3508.774730156139
10.87,3510.767032270269
10.88,3512.7303899786384
10.89,3514.664712570177
10.9,3516.569909333813
10.91,3518.445889558476
10.92,3520.292562533095
10.93,3522.1098375466
10.94,3523.8976238879204
10.95,3525.6558308459844
10.96,3527.3843677097234
10.97,3529.0831437680645
10.98,3530.752068309938
10.99,3532.3910506242737
11.0,3534.0
11.01,3535.578891072541
11.02,3537.12795986329
11.03,3538.6475077401374
11.04,3540.137836070971
11.05,3541.599246223681
11.06,3543.032039566154
11.07,3544.4365174662803
11.08,3545.8129812919487
11.09,3547.161732411047
11.1,3548.483072191464
11.11,3549.7773020010904
11.12,3551.044723207812
11.13,3552.28563717952
11.14,3553.5003452841024
11.15,3554.689148889446
11.16,3555.8523493634425
11.17,3556.990248073979
11.18,3558.103146388945
11.19,3559.191345676228
11.2,3560.255147303719
11.21,3561.2948526393047
11.22,3562.3107630508744
11.23,3563.3031799063174
11.24,3564.2724045735213
11.25,3565.218738420376
11.26,3566.14248281477
11.27,3567.043939124591
11.28,3567.9234087177306
11.29,3568.781192962073
11.3,3569.617593225512
11.31,3570.432910875932
11.32,3571.227447281224
11.33,3572.001503809277
11.34,3572.755381827979
11.35,3573.4893827052183
11.36,3574.2038078088844
11.37,3574.8989585068666
11.38,3575.5751361670523
11.39,3576.2326421573307
11.4,3576.8717778455907
11.41,3577.4928445997216
11.42,3578.096143787611
11.43,3578.681976777148
11.44,3579.2506449362227
11.45,3579.802449632722
11.46,3580.337692234536
11.47,3580.8566741095515
11.48,3581.35969662566
11.49,3581.8470611507487
11.5,3582.319069052705
11.51,3582.7760216994207
11.52,3583.2182204587825
11.53,3583.64596669868
11.54,3584.0595617870003
11.55,3584.459307091635
11.56,3584.8455039804708
11.57,3585.2184538213965
11.58,3585.5784579823007
11.59,3585.9258178310747
11.6,3586.260834735604
11.61,3586.5838100637784
11.62,3586.895045183486
11.63,3587.194841462618
11.64,3587.483500269062
11.65,3587.7613229707054
11.66,3588.028610935438
11.67,3588.2856655311484
11.68,3588.532788125726
11.69,3588.770280087057
11.7,3588.9984427830336
11.71,3589.217577581542
11.72,3589.4279858504738
11.73,3589.6299689577145
11.74,3589.8238282711536
11.75,3590.0098651586823
11.76,3590.1883809881865
11.77,3590.359677127556
11.78,3590.5240549446808
11.79,3590.681815807446
11.8,3590.833261083744
11.81,3590.9786921414625
11.82,3591.1184103484898
11.83,3591.2527170727144
11.84,3591.3819136820266
11.85,3591.506301544313
11.86,3591.626182027464
11.87,3591.741856499368
11.88,3591.8536263279143
11.89,3591.961792880989
11.9,3592.066657526484
11.91,3592.168521632286
11.92,3592.2676865662847
11.93,3592.3644536963698
11.94,3592.4591243904274
11.95,3592.5520000163488
11.96,3592.6433819420204
11.97,3592.733571535333
11.98,3592.822870164176
11.99,3592.911579196435
12.0,3593.0
12.01,3593.08838181137
12.02,3593.1767653414718
12.03,3593.2651391698423
12.04,3593.35349187602
12.05,3593.44181203954
12.06,3593.530088239941
12.07,3593.61830905676
12.08,3593.7064630695327
12.09,3593.7945388577973
12.1,3593.8825250010905
12.11,3593.970410078949
12.12,3594.0581826709104
12.13,3594.1458313565117
12.14,3594.233344715289
12.15,3594.3207113267795
12.16,3594.4079197705228
12.17,3594.4949586260523
12.18,3594.581816472907
12.19,3594.6684818906238
12.2,3594.7549434587386
12.21,3594.8411897567908
12.22,3594.9272093643144
12.23,3595.012990860849
12.24,3595.0985228259296
12.25,3595.1837938390954
12.26,3595.268792479882
12.27,3595.3535073278267
12.28,3595.437926962466
12.29,3595.5220399633376
12.3,3595.605834909979
12.31,3595.6893003819278
12.32,3595.772424958717
12.33,3595.855197219888
12.34,3595.937605744976
12.35,3596.0196391135187
12.36,3596.1012859050534
12.37,3596.182534699115
12.38,3596.263374075243
12.39,3596.343792612974
12.4,3596.4237788918444
12.41,3596.5033214913906
12.42,3596.5824089911507
12.43,3596.661029970662
12.44,3596.7391730094605
12.45,3596.8168266870834
12.46,3596.893979583069
12.47,3596.970620276953
12.48,3597.046737348272
12.49,3597.122319376564
12.5,3597.197354941367
12.51,3597.271832622216
12.52,3597.345740998649
12.53,3597.419068650203
12.54,3597.491804156416
12.55,3597.563936096823
12.56,3597.6354530509625
12.57,3597.7063435983705
12.58,3597.7765963185843
12.59,3597.846199791142
12.6,3597.9151425955806
12.61,3597.983413311435
12.62,3598.051000518244
12.63,3598.117892795545
12.64,3598.1840787228743
12.65,3598.249546879769
12.66,3598.314285845766
12.67,3598.3782842004016
12.68,3598.4415305232146
12.69,3598.5040133937405
12.7,3598.5657213915174
12.71,3598.626643096082
12.72,3598.6867670869697
12.73,3598.7460819437206
12.74,3598.80457624587
12.75,3598.8622385729545
12.76,3598.919057504512
12.77,3598.97502162008
12.78,3599.030119499194
12.79,3599.084339721392
12.8,3599.137670866211
12.81,3599.1901015131875
12.82,3599.2416202418594
12.83,3599.292215631763
12.84,3599.341876262436
12.85,3599.390590713415
12.86,3599.438347564236
12.87,3599.485135394438
12.88,3599.530942783557
12.89,3599.57575831113
12.9,3599.6195705566943
12.91,3599.662368099787
12.92,3599.704139519945
12.93,3599.744873396705
12.94,3599.784558309605
12.95,3599.82318283818
12.96,3599.860735561969
12.97,3599.897205060509
12.98,3599.932579913336
12.99,3599.966848699987
13.0,3600.0
13.01,3600.032026681983
13.02,3600.062938770828
13.03,3600.0927505804966
13.04,3600.121476424953
13.05,3600.149130618162
13.06,3600.175727474084
