wind_speed,Vestas V90
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.76,0.0
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
3.0,0.0
3.01,0.6659840974962489
3.02,1.3410309769624509
3.03,2.0250283367256907
3.04,2.7178638751131734
3.05,3.419425290451982
3.06,4.129600281069323
3.07,4.848276545292278
3.08,5.575341781448055
3.09,6.310683687863733
3.1,7.054189962866524
3.11,7.805748304783505
3.12,8.565246411941889
3.13,9.332571982668746
3.14,10.107612715291298
3.15,10.890256308136614
3.16,11.68039045953191
3.17,12.477902867804262
3.18,13.282681231280886
3.19,14.09461324828885
3.2,14.913586617155374
3.21,15.739489036207528
3.22,16.572208203772533
3.23,17.41163181817745
3.24,18.257647577749516
3.25,19.11014318081578
3.26,19.96900632570344
3.27,20.834124710739665
3.28,21.705386034251536
3.29,22.582677994566268
3.3,23.465888290010923
3.31,24.35490461891273
3.32,25.24961467959876
3.33,26.149906170396225
3.34,27.0556667896322
3.35,27.96678423563389
3.36,28.88314620672839
3.37,29.8046404012429
3.38,30.731154517504496
3.39,31.662576253840403
3.4,32.59879330857767
3.41,33.539693380043545
3.42,34.48516416656508
3.43,35.43509336646949
3.44,36.38936867808384
3.45,37.34787779973538
3.46,38.31050842975116
3.47,39.2771482664584
3.48,40.24768500818416
3.49,41.22200635325567
3.5,42.2
3.51,43.181553646744334
3.52,44.16655499181584
3.53,45.15489173354162
3.54,46.14645157024886
3.55,47.14112220026462
3.56,48.13879132191615
3.57,49.13934663353052
3.58,50.142675833434936
3.59,51.14866661995647
3.6,52.157206691422346
3.61,53.168183746159606
3.62,54.18148548249551
3.63,55.1969995987571
3.64,56.21461379327162
3.65,57.23421576436612
3.66,58.255693210367824
3.67,59.27893382960378
3.68,60.303825320401245
3.69,61.33025538108728
3.7,62.35811170998908
3.71,63.38728200543374
3.72,64.41765396574847
3.73,65.44911528926033
3.74,66.48155367429658
3.75,67.51485681918422
3.76,68.54891242225048
3.77,69.58360818182254
3.78,70.61883179622748
3.79,71.65447096379248
3.8,72.69041338284462
3.81,73.72654675171115
3.82,74.76275876871912
3.83,75.79893713219573
3.84,76.8349695404681
3.85,77.8707436918634
3.86,78.90614728470871
3.87,79.94106801733126
3.88,80.97539358805811
3.89,82.0090116952165
3.9,83.04181003713349
3.91,84.07367631213629
3.92,85.10449821855195
3.93,86.13416345470773
3.94,87.16255971893067
3.95,88.18957470954803
3.96,89.21509612488683
3.97,90.23901166327433
3.98,91.26120902303757
3.99,92.28157590250376
4.0,93.3
4.01,94.31641651552631
4.02,95.33095065577412
4.03,96.34377512910784
4.04,97.35506264389149
4.05,98.36498590848946
4.06,99.37371763126605
4.07,100.3814305205856
4.08,101.38829728481224
4.09,102.39449063231032
4.1,103.40018327144416
4.11,104.40554791057808
4.12,105.41075725807616
4.13,106.4159840223028
4.14,107.42140091162229
4.15,108.42718063439894
4.16,109.43349589899692
4.17,110.4405194137806
4.18,111.4484238871142
4.19,112.4573820273621
4.2,113.4675665428884
4.21,114.47915014205752
4.22,115.49230553323366
4.23,116.50720542478122
4.24,117.52402252506434
4.25,118.54292954244733
4.26,119.56409918529448
4.27,120.58770416197012
4.28,121.61391718083853
4.29,122.64291095026388
4.3,123.67485817861048
4.31,124.70993157424265
4.32,125.74830384552476
4.33,126.79014770082084
4.34,127.8356358484954
4.35,128.88494099691255
4.36,129.93823585443678
4.37,130.99569312943214
4.38,132.057485530263
4.39,133.12378576529363
4.4,134.19476654288843
4.41,135.27060057141145
4.42,136.35146055922712
4.43,137.43751921469965
4.44,138.5289492461935
4.45,139.62592336207263
4.46,140.72861427070157
4.47,141.8371946804444
4.48,142.9518372996657
4.49,144.07271483672943
4.5,145.2
4.51,146.3338474911503
4.52,147.47433998508745
4.53,148.62154215002727
4.54,149.77551865418533
4.55,150.93633416577748
4.56,152.1040533530195
4.57,153.27874088412722
4.58,154.46046142731615
4.59,155.64927965080213
4.6,156.84526022280085
4.61,158.04846781152835
4.62,159.2589670852
4.63,160.4768227120317
4.64,161.70209936023917
4.65,162.9348616980383
4.66,164.1751743936446
4.67,165.42310211527388
4.68,166.67870953114195
4.69,167.94206130946463
4.7,169.21322211845748
4.71,170.49225662633629
4.72,171.77922950131682
4.73,173.07420541161505
4.74,174.37724902544625
4.75,175.6884250110265
4.76,177.00779803657144
4.77,178.33543277029688
4.78,179.67139388041866
4.79,181.01574603515215
4.8,182.36855390271344
4.81,183.7298821513181
4.82,185.09979544918207
4.83,186.4783584645209
4.84,187.8656358655504
4.85,189.26169232048628
4.86,190.66659249754443
4.87,192.0804010649403
4.88,193.5031826908899
4.89,194.93500204360888
4.9,196.37592379131308
4.91,197.82601260221804
4.92,199.2853331445396
4.93,200.75395008649352
4.94,202.2319280962957
4.95,203.7193318421616
4.96,205.21622599230716
4.97,206.72267521494797
4.98,208.2387441783
4.99,209.7644975505787
5.0,211.3
5.01,212.8453006086404
5.02,214.4003861140193
5.03,215.96522766751733
5.04,217.53979642051425
5.05,219.12406352439052
5.06,220.7180001305265
5.07,222.3215773903025
5.08,223.93476645509853
5.09,225.55753847629495
5.1,227.18986460527228
5.11,228.83171599341065
5.12,230.48306379209004
5.13,232.143879152691
5.14,233.81413322659373
5.15,235.4937971651787
5.16,237.1828421198258
5.17,238.88123924191555
5.18,240.5889596828281
5.19,242.30597459394397
5.2,244.032255126643
5.21,245.7677724323057
5.22,247.5124976623124
5.23,249.26640196804337
5.24,251.02945650087855
5.25,252.80163241219864
5.26,254.5829008533836
5.27,256.37323297581383
5.28,258.1725999308697
5.29,259.9809728699313
5.3,261.7983229443789
5.31,263.62462130559294
5.32,265.4598391049536
5.33,267.3039474938409
5.34,269.1569176236355
5.35,271.01872064571745
5.36,272.8893277114671
5.37,274.76870997226456
5.38,276.6568385794902
5.39,278.55368468452434
5.4,280.4592194387474
5.41,282.3734139935392
5.42,284.2962395002804
5.43,286.22766711035104
5.44,288.1676679751316
5.45,290.1162132460021
5.46,292.0732740743429
5.47,294.0388216115344
5.48,296.0128270089568
5.49,297.9952614179901
5.5,299.986095990015
5.51,301.9853018764114
5.52,303.9928502285598
5.53,306.0087121978406
5.54,308.0328589356336
5.55,310.0652615933194
5.56,312.10589132227824
5.57,314.1547192738904
5.58,316.211716599536
5.59,318.2768544505953
5.6,320.3501039784488
5.61,322.4314363344768
5.62,324.52082267005915
5.63,326.6182341365764
5.64,328.7236418854087
5.65,330.83701706793664
5.66,332.9583308355401
5.67,335.08755433959954
5.68,337.2246587314951
5.69,339.3696151626073
5.7,341.522394784316
5.71,343.6829687480018
5.72,345.85130820504486
5.73,348.02738430682564
5.74,350.21116820472406
5.75,352.40263105012053
5.76,354.6017439943953
5.77,356.80847818892863
5.78,359.0228047851012
5.79,361.24469493429257
5.8,363.4741197878833
5.81,365.7110504972537
5.82,367.9554582137844
5.83,370.2073140888551
5.84,372.4665892738461
5.85,374.73325492013794
5.86,377.007282179111
5.87,379.2886422021451
5.88,381.5773061406208
5.89,383.8732451459183
5.9,386.176430369418
5.91,388.48683296249993
5.92,390.8044240765444
5.93,393.1291748629317
5.94,395.4610564730425
5.95,397.8000400582563
5.96,400.1460967699539
5.97,402.4991977595154
5.98,404.8593141783214
5.99,407.2264171777516
6.0,409.60047790918657
6.01,411.98146752400646
6.02,414.36935717359177
6.03,416.7641180093228
6.04,419.1657211825794
6.05,421.5741378447421
6.06,423.9893391471911
6.07,426.411296241307
6.08,428.8399802784695
6.09,431.27536241005913
6.1,433.71741378745617
6.11,436.16610556204125
6.12,438.6214088851939
6.13,441.0832949082948
6.14,443.5517347827243
6.15,446.0266996598626
6.16,448.5081606910898
6.17,450.9960890277863
6.18,453.49045582133226
6.19,455.9912322231083
6.2,458.4983893844942
6.21,461.0118984568705
6.22,463.53173059161736
6.23,466.0578569401152
6.24,468.5902486537442
6.25,471.1288768838845
6.26,473.6737127819166
6.27,476.2247274992205
6.28,478.78189218717694
6.29,481.3451779971656
6.3,483.9145560805671
6.31,486.4899975887615
6.32,489.0714736731295
6.33,491.6589554850507
6.34,494.2524141759057
6.35,496.85182089707496
6.36,499.4571467999388
6.37,502.0683630358769
6.38,504.68544075627
6.39,507.3083511124981
6.4,509.937065255942
6.41,512.5715543379814
6.42,515.2117895099966
6.43,517.857741923368
6.44,520.5093827294763
6.45,523.1666830797011
6.46,525.8296141254228
6.47,528.4981470180219
6.48,531.1722529088789
6.49,533.8519029493733
6.5,536.5370682908858
6.51,539.2277200847966
6.52,541.9238294824862
6.53,544.625367635335
6.54,547.3323056947224
6.55,550.0446148120294
6.56,552.762266138636
6.57,555.4852308259232
6.58,558.2134800252701
6.59,560.9469848880574
6.6,563.6857165656655
6.61,566.429646209475
6.62,569.1787449708654
6.63,571.9329840012174
6.64,574.6923344519113
6.65,577.4567674743274
6.66,580.2262542198459
6.67,583.0007658398468
6.68,585.7802734857107
6.69,588.5647483088179
6.7,591.3541614605483
6.71,594.1484840922825
6.72,596.9476873554007
6.73,599.7517424012832
6.74,602.5606203813102
6.75,605.3742924468618
6.76,608.1927297493183
6.77,611.0159034400604
6.78,613.8437846704682
6.79,616.6763445919215
6.8,619.5135543558009
6.81,622.3553851134868
6.82,625.2018080163593
6.83,628.0527942157988
6.84,630.9083148631854
6.85,633.7683411098994
6.86,636.6328441073213
6.87,639.5017950068309
6.88,642.3751649598087
6.89,645.2529251176351
6.9,648.1350466316904
6.91,651.0215006533547
6.92,653.9122583340081
6.93,656.8072908250314
6.94,659.7065692778044
6.95,662.6100648437074
6.96,665.5177486741209
6.97,668.4295919204249
6.98,671.3455657340002
6.99,674.2656412662261
7.0,677.1897896684837
7.01,680.1179820921532
7.02,683.0501896886141
7.03,685.9863836092478
7.04,688.926535005434
7.05,691.8706150285527
7.06,694.8185948299845
7.07,697.7704455611099
7.08,700.7261383733085
7.09,703.685644417961
7.1,706.6489348464478
7.11,709.615980810149
7.12,712.5867534604446
7.13,715.5612239487151
7.14,718.5393634263409
7.15,721.5211430447024
7.16,724.5065339551792
7.17,727.4955073091522
7.18,730.4880342580013
7.19,733.4840859531073
7.2,736.4836335458497
7.21,739.4866481876093
7.22,742.4931010297661
7.23,745.5029632237006
7.24,748.5162059207929
7.25,751.5328002724233
7.26,754.5527174299721
7.27,757.5759285448194
7.28,760.6024047683459
7.29,763.6321172519314
7.3,766.6650371469561
7.31,769.7011356048008
7.32,772.7403837768458
7.33,775.7827528144705
7.34,778.8282138690558
7.35,781.8767380919821
7.36,784.9282966346296
7.37,787.9828606483783
7.38,791.0404012846084
7.39,794.1008896947002
7.4,797.1642970300346
7.41,800.230594441991
7.42,803.2997530819503
7.43,806.3717441012922
7.44,809.4465386513978
7.45,812.5241078836464
7.46,815.6044229494189
7.47,818.6874550000955
7.48,821.7731751870563
7.49,824.8615546616813
7.5,827.9525645753515
7.51,831.0461760794465
7.52,834.1423603253468
7.53,837.2410884644329
7.54,840.3423316480851
7.55,843.4460610276828
7.56,846.552247754607
7.57,849.6608629802386
7.58,852.7718778559563
7.59,855.8852635331414
7.6,859.0009911631739
7.61,862.1190318974344
7.62,865.2393568873027
7.63,868.3619372841592
7.64,871.4867442393843
7.65,874.6137489043584
7.66,877.7429224304615
7.67,880.8742359690737
7.68,884.0076606715754
7.69,887.1431676893474
7.7,890.2807281737693
7.71,893.4203132762216
7.72,896.5618941480843
7.73,899.7054419407384
7.74,902.8509278055636
7.75,905.99832289394
7.76,909.1475983572482
7.77,912.2987253468684
7.78,915.451675014181
7.79,918.606418510566
7.8,921.7629269874038
7.81,924.9211715960746
7.82,928.0811234879592
7.83,931.2427538144368
7.84,934.4060337268886
7.85,937.5709343766944
7.86,940.7374269152348
7.87,943.9054824938898
7.88,947.0750722640396
7.89,950.2461673770644
7.9,953.4187389843452
7.91,956.5927582372616
7.92,959.7681962871936
7.93,962.9450242855224
7.94,966.1232133836276
7.95,969.3027347328892
7.96,972.4835594846884
7.97,975.6656587904042
7.98,978.8490038014183
7.99,982.0335656691102
8.0,985.2193155448598
8.01,988.4062245800484
8.02,991.594263926055
8.03,994.7834047342608
8.04,997.973618156046
8.05,1001.164875342791
8.06,1004.3571474458754
8.07,1007.5504056166792
8.08,1010.7446210065842
8.09,1013.9397647669692
8.1,1017.135808049215
8.11,1020.332722004702
8.12,1023.5304777848104
8.13,1026.7290465409208
8.14,1029.9283994244124
8.15,1033.1285075866665
8.16,1036.329342179063
8.17,1039.5308743529818
8.18,1042.7330752598036
8.19,1045.9359160509089
8.2,1049.1393678776774
8.21,1052.3434018914904
8.22,1055.547989243727
8.23,1058.7531010857676
8.24,1061.958708568993
8.25,1065.164782844783
8.26,1068.371295064518
8.27,1071.5782163795782
8.28,1074.7855179413446
8.29,1077.9931709011962
8.3,1081.201146410515
8.31,1084.4094156206795
8.32,1087.617949683071
8.33,1090.8267197490688
8.34,1094.0356969700542
8.35,1097.244852497407
8.36,1100.4541574825078
8.37,1103.6635830767364
8.38,1106.873100431474
8.39,1110.082680698099
8.4,1113.2922950279938
8.41,1116.5019145725369
8.42,1119.7115104831096
8.43,1122.9210539110918
8.44,1126.130516007864
8.45,1129.3398679248066
8.46,1132.5490808132995
8.47,1135.758125824723
8.48,1138.9669741104574
8.49,1142.1755968218831
8.5,1145.38396511038
8.51,1148.592050127329
8.52,1151.79982302411
8.53,1155.007254952103
8.54,1158.214317062689
8.55,1161.4209805072478
8.56,1164.6272164371594
8.57,1167.8329960038045
8.58,1171.038290358563
8.59,1174.2430706528155
8.6,1177.447308037942
8.61,1180.6509736653231
8.62,1183.854038686339
8.63,1187.0564742523702
8.64,1190.2582515147965
8.65,1193.4593416249977
8.66,1196.659715734355
8.67,1199.859344994248
8.68,1203.0582005560575
8.69,1206.2562535711636
8.7,1209.4534751909466
8.71,1212.649836566787
8.72,1215.8453088500646
8.73,1219.0398631921594
8.74,1222.2334707444522
8.75,1225.426102658323
8.76,1228.6177300851527
8.77,1231.8083241763209
8.78,1234.9978560832078
8.79,1238.186296957194
8.8,1241.3736179496605
8.81,1244.5597902119864
8.82,1247.744784895552
8.83,1250.9285731517375
8.84,1254.1111261319245
8.85,1257.2924149874914
8.86,1260.47241086982
8.87,1263.6510849302897
8.88,1266.8284083202816
8.89,1270.004352191175
8.9,1273.1788876943506
8.91,1276.351985981188
8.92,1279.523618203069
8.93,1282.6937555113725
8.94,1285.862369057479
8.95,1289.029429992769
8.96,1292.1949094686242
8.97,1295.358778636422
8.98,1298.5210086475445
8.99,1301.6815706533714
9.0,1304.8404358052835
9.01,1307.9975752546602
9.02,1311.1529601528828
9.03,1314.3065616513304
9.04,1317.4583509013842
9.05,1320.6082990544248
9.06,1323.756377261831
9.07,1326.9025566749842
9.08,1330.0468084452646
9.09,1333.1891037240516
9.1,1336.3294136627264
9.11,1339.467709412669
9.12,1342.6039621252598
9.13,1345.7381429518791
9.14,1348.8702230439064
9.15,1352.000173552723
9.16,1355.1279656297083
9.17,1358.2535704262432
9.18,1361.376959093708
9.19,1364.4981027834822
9.2,1367.6169726469466
9.21,1370.733539835482
9.22,1373.8477755004678
9.23,1376.9596507932847
9.24,1380.0691368653124
9.25,1383.176204867932
9.26,1386.2808259525232
9.27,1389.382971270466
9.28,1392.4826119731415
9.29,1395.5797192119298
9.3,1398.6742641382116
9.31,1401.766217903366
9.32,1404.855551658773
9.33,1407.942236555814
9.34,1411.0262437458691
9.35,1414.1075443803184
9.36,1417.186109610542
9.37,1420.2619105879205
9.38,1423.334918463834
9.39,1426.4051043896627
9.4,1429.4724395167868
9.41,1432.5368949965866
9.42,1435.5984419804429
9.43,1438.657051619735
9.44,1441.712695065844
9.45,1444.7653434701494
9.46,1447.8149679840326
9.47,1450.8615397588728
9.48,1453.9050299460507
9.49,1456.9454096969466
9.5,1459.9826501629404
9.51,1463.0167224954128
9.52,1466.047597845744
9.53,1469.0752473653138
9.54,1472.099642205503
9.55,1475.1207535176925
9.56,1478.1385524532611
9.57,1481.1530101635897
9.58,1484.1640978000587
9.59,1487.1717865140486
9.6,1490.1760474569387
9.61,1493.1768517801102
9.62,1496.1741706349433
9.63,1499.1679751728184
9.64,1502.1582365451147
9.65,1505.1449259032136
9.66,1508.1280143984943
9.67,1511.1074731823387
9.68,1514.0832734061255
9.69,1517.0553862212355
9.7,1520.0237827790493
9.71,1522.988434230947
9.72,1525.9493117283082
9.73,1528.906386422514
9.74,1531.8596294649446
9.75,1534.80901200698
9.76,1537.7545052000005
9.77,1540.696080195386
9.78,1543.6337081445176
9.79,1546.5673601987746
9.8,1549.497007509539
9.81,1552.422621228189
9.82,1555.344172506106
9.83,1558.2616324946694
9.84,1561.1749723452604
9.85,1564.0841632092588
9.86,1566.9891762380453
9.87,1569.8899825829997
9.88,1572.7865533955028
9.89,1575.678859826934
9.9,1578.5668730286743
9.91,1581.4505641521034
9.92,1584.3299043486022
9.93,1587.2048647695503
9.94,1590.0754165663288
9.95,1592.9415308903172
9.96,1595.8031788928963
9.97,1598.6603317254462
9.98,1601.5129605393468
9.99,1604.3610364859787
10.0,1607.2045307167225
10.01,1610.0434143829575
10.02,1612.877658636065
10.03,1615.7072346274244
10.04,1618.5321135084166
10.05,1621.352266430422
10.06,1624.1676645448204
10.07,1626.9782790029922
10.08,1629.784080956318
10.09,1632.5850415561763
10.1,1635.3811319539502
10.11,1638.1723233010175
10.12,1640.9585867487608
10.13,1643.7398934485586
10.14,1646.516214551792
10.15,1649.2875212098404
10.16,1652.0537845740846
10.17,1654.814975795905
10.18,1657.5710660266814
10.19,1660.3220264177946
10.2,1663.0678281206249
10.21,1665.8084422865527
10.22,1668.5438400669573
10.23,1671.2739926132197
10.24,1673.9988710767198
10.25,1676.7184466088383
10.26,1679.4326903609551
10.27,1682.141573484451
10.28,1684.8450671307062
10.29,1687.5431424510998
10.3,1690.2357705970144
10.31,1692.922922719827
10.32,1695.6045699709205
10.33,1698.2806835016745
10.34,1700.951234463469
10.35,1703.616194007684
10.36,1706.2755332857005
10.37,1708.929223448898
10.38,1711.5772356486582
10.39,1714.2195410363593
10.4,1716.8561107633832
10.41,1719.4869159811092
10.42,1722.1119278409185
10.43,1724.7311174941897
10.44,1727.3444560923049
10.45,1729.951914786643
10.46,1732.5534647285867
10.47,1735.1490770695136
10.48,1737.738722960804
10.49,1740.3223735538395
10.5,1742.9
10.51,1745.471555346821
10.52,1748.0369202264617
10.53,1750.5959571672352
10.54,1753.148528697456
10.55,1755.694497345439
10.56,1758.2337256394965
10.57,1760.7660761079435
10.58,1763.2914112790943
10.59,1765.8095936812626
10.6,1768.320485842762
10.61,1770.823950291908
10.62,1773.3198495570132
10.63,1775.8080461663926
10.64,1778.2884026483596
10.65,1780.7607815312283
10.66,1783.2250453433128
10.67,1785.6810566129277
10.68,1788.128677868386
10.69,1790.567771638003
10.7,1792.9982004500916
10.71,1795.4198268329674
10.72,1797.8325133149424
10.73,1800.236122424332
10.74,1802.63051668945
10.75,1805.0155586386104
10.76,1807.391110800127
10.77,1809.7570357023144
10.78,1812.113195873486
10.79,1814.459453841957
10.8,1816.79567213604
10.81,1819.12171328405
10.82,1821.4374398143004
10.83,1823.742714255106
10.84,1826.0373991347803
10.85,1828.321356981637
10.86,1830.5944503239912
10.87,1832.856541690156
10.88,1835.107493608447
10.89,1837.347168607176
10.9,1839.5754292146585
10.91,1841.7921379592087
10.92,1843.99715736914
10.93,1846.190349972766
10.94,1848.3715782984016
10.95,1850.5407048743605
10.96,1852.6975922289575
10.97,1854.8421028905057
10.98,1856.9740993873197
10.99,1859.0934442477128
11.0,1861.2
11.01,1863.2936365040912
11.02,1865.3742529462784
11.03,1867.441755844452
11.04,1869.4960517165007
11.05,1871.537047080314
11.06,1873.5646484537808
11.07,1875.5787623547888
11.08,1877.5792953012292
11.09,1879.5661538109905
11.1,1881.5392444019612
11.11,1883.4984735920311
11.12,1885.4437478990892
11.13,1887.3749738410247
11.14,1889.2920579357265
11.15,1891.194906701084
11.16,1893.0834266549853
11.17,1894.9575243153208
11.18,1896.8171061999783
11.19,1898.6620788268488
11.2,1900.49234871382
11.21,1902.3078223787816
11.22,1904.108406339622
11.23,1905.8940071142315
11.24,1907.6645312204976
11.25,1909.4198851763117
11.26,1911.1599754995605
11.27,1912.884708708135
11.28,1914.593991319923
11.29,1916.2877298528135
11.3,1917.9658308246976
11.31,1919.628200753463
11.32,1921.2747461569984
11.33,1922.9053735531936
11.34,1924.5199894599373
11.35,1926.1185003951196
11.36,1927.7008128766288
11.37,1929.266833422353
11.38,1930.816468550184
11.39,1932.349624778009
11.4,1933.866208623717
11.41,1935.366126605198
11.42,1936.8492852403408
11.43,1938.315591047034
11.44,1939.764950543168
11.45,1941.1972702466303
11.46,1942.6124566753117
11.47,1944.0104163471
11.48,1945.3910557798847
11.49,1946.754281491555
11.5,1948.1
11.51,1949.428136236816
11.52,1950.738688788425
11.53,1952.0316746549568
11.54,1953.307110836541
11.55,1954.5650143333069
11.56,1955.805402145384
11.57,1957.0282912729008
11.58,1958.233698715989
11.59,1959.421641474776
11.6,1960.5921365493923
11.61,1961.745200939967
11.62,1962.880851646629
11.63,1963.9991056695087
11.64,1965.099980008736
11.65,1966.183491664439
11.66,1967.249657636748
11.67,1968.298494925792
11.68,1969.3300205317005
11.69,1970.3442514546032
11.7,1971.3412046946291
11.71,1972.3208972519087
11.72,1973.2833461265704
11.73,1974.2285683187445
11.74,1975.1565808285595
11.75,1976.0674006561453
11.76,1976.961044801632
11.77,1977.8375302651484
11.78,1978.696874046824
11.79,1979.539093146788
11.8,1980.364204565171
11.81,1981.1722253021007
11.82,1981.963172357708
11.83,1982.737062732121
11.84,1983.493913425471
11.85,1984.233741437886
11.86,1984.956563769496
11.87,1985.66239742043
11.88,1986.3512593908183
11.89,1987.0231666807904
11.9,1987.6781362904744
11.91,1988.316185220001
11.92,1988.9373304694996
11.93,1989.5415890390984
11.94,1990.1289779289289
11.95,1990.6995141391185
11.96,1991.253214669798
11.97,1991.7900965210968
11.98,1992.3101766931431
11.99,1992.813472186068
12.0,1993.3
12.01,1993.7698321486464
12.02,1994.2232607000224
12.03,1994.6606327357215
12.04,1995.082295337336
12.05,1995.4885955864604
12.06,1995.879880564686
12.07,1996.2564973536068
12.08,1996.618793034816
12.09,1996.967114689906
12.1,1997.3018094004703
12.11,1997.623224248102
12.12,1997.9317063143933
12.13,1998.2276026809388
12.14,1998.5112604293304
12.15,1998.783026641161
12.16,1999.0432483980248
12.17,1999.292272781514
12.18,1999.5304468732213
12.19,1999.75811775474
12.2,1999.975632507664
12.21,2000.1833382135849
12.22,2000.3815819540964
12.23,2000.5707108107924
12.24,2000.7510718652643
12.25,2000.9230121991063
12.26,2001.086878893912
12.27,2001.243019031273
12.28,2001.3917796927824
12.29,2001.5335079600345
12.3,2001.6685509146216
12.31,2001.7972556381364
12.32,2001.9199692121729
12.33,2002.037038718323
12.34,2002.1488112381803
12.35,2002.2556338533384
12.36,2002.357853645389
12.37,2002.455817695926
12.38,2002.549873086543
12.39,2002.640366898832
12.4,2002.7276462143864
12.41,2002.8120581148
12.42,2002.8939496816645
12.43,2002.9736679965729
12.44,2003.05156014112
12.45,2003.1279731968973
12.46,2003.2032542454983
12.47,2003.2777503685163
12.48,2003.351808647544
12.49,2003.4257761641743
12.5,2003.5
12.51,2003.5747615686
12.52,2003.6500796114867
12.53,2003.7259072021595
12.54,2003.802197414116
12.55,2003.8789033208543
12.56,2003.9559779958745
12.57,2004.0333745126727
12.58,2004.111045944749
12.59,2004.1889453656013
12.6,2004.267025848728
12.61,2004.3452404676268
12.62,2004.423542295797
12.63,2004.5018844067365
12.64,2004.580219873944
12.65,2004.6585017709167
12.66,2004.736683171155
12.67,2004.814717148156
12.68,2004.8925567754177
12.69,2004.9701551264395
12.7,2005.0474652747191
12.71,2005.124440293755
12.72,2005.2010332570453
12.73,2005.2771972380892
12.74,2005.3528853103844
12.75,2005.4280505474292
12.76,2005.502646022723
12.77,2005.5766248097632
12.78,2005.649939982048
12.79,2005.722544613076
12.8,2005.7943917763464
12.81,2005.8654345453565
12.82,2005.9356259936053
12.83,2006.0049191945905
12.84,2006.0732672218107
12.85,2006.1406231487647
12.86,2006.2069400489509
12.87,2006.2721709958676
12.88,2006.3362690630129
12.89,2006.3991873238847
12.9,2006.4608788519824
12.91,2006.521296720804
12.92,2006.580394003848
12.93,2006.638123774612
12.94,2006.6944391065952
12.95,2006.7492930732956
12.96,2006.8026387482116
12.97,2006.8544292048416
12.98,2006.9046175166843
12.99,2006.9531567572376
13.0,2007.0
13.01,2007.045112776956
13.02,2007.088510454033
13.03,2007.130220855645
13.04,2007.170271806204
13.05,2007.2086911301249
13.06,2007.2455066518207
13.07,2007.2807461957043
13.08,2007.3144375861905
