wind_speed,Baltic WindWerke BW 4500
2.55,0.0
2.56,0.0
2.57,0.0
2.58,0.0
2.59,0.0
2.6,0.0
2.61,0.0
2.62,0.0
2.63,0.0
2.64,0.0
2.65,0.0
2.66,0.0
2.67,0.0
2.68,0.0
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.76,0.0
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.5113335676502686
2.95,1.2047392219018178
2.96,1.919731096326231
2.97,2.656531151135937
2.98,3.415361346543221
2.99,4.196443642760457
3.0,5.0
3.01,5.826220418261785
3.02,6.675167056696568
3.03,7.546870114242466
3.04,8.441359789837868
3.05,9.358666282420936
3.06,10.29881979093004
3.07,11.261850514303347
3.08,12.24778865147923
3.09,13.256664401395817
3.1,14.2885079629915
3.11,15.343349535204512
3.12,16.42121931697311
3.13,17.52214750723556
3.14,18.646164304930146
3.15,19.793299908995102
3.16,20.963584518368787
3.17,22.15704833198928
3.18,23.373721548795093
3.19,24.61363436772429
3.2,25.87681698771528
3.21,27.163299607706172
3.22,28.47311242663543
3.23,29.806285643441164
3.24,31.16284945706177
3.25,32.54283406643537
3.26,33.94626967050031
3.27,35.37318646819492
3.28,36.82361465845735
3.29,38.297584440225975
3.3,39.79512601243896
3.31,41.31626957403467
3.32,42.86104532395127
3.33,44.42948346112714
3.34,46.02161418450043
3.35,47.63746769300956
3.36,49.27707418559258
3.37,50.940463861188
3.38,52.62766691873391
3.39,54.338713557168695
3.4,56.07363397543047
3.41,57.8324583724577
3.42,59.615216947188486
3.43,61.42193989856123
3.44,63.252657425514045
3.45,65.10739972698542
3.46,66.98619700191335
3.47,68.88907944923639
3.48,70.81607726789248
3.49,72.7672206568202
3.5,74.74253981495762
3.51,76.74206494124306
3.52,78.76582623461488
3.53,80.81385389401117
3.54,82.88617811837042
3.55,84.98282910663067
3.56,87.10383705773039
3.57,89.24923217060768
3.58,91.41904464420092
3.59,93.61330467744828
3.6,95.83204246928818
3.61,98.07528821865866
3.62,100.34307212449824
3.63,102.63542438574495
3.64,104.95237520133732
3.65,107.29395477021336
3.66,109.66019329131154
3.67,112.05112096356991
3.68,114.466767985927
3.69,116.90716455732084
3.7,119.3723408766899
3.71,121.8623271429722
3.72,124.37715355510636
3.73,126.91685031203026
3.74,129.48144761268253
3.75,132.07097565600108
3.76,134.68546464092435
3.77,137.3249447663908
3.78,139.9894462313384
3.79,142.67899923470557
3.8,145.3936339754305
3.81,148.1333806524516
3.82,150.8982694647069
3.83,153.68833061113492
3.84,156.50359429067368
3.85,159.3440907022617
3.86,162.20985004483703
3.87,165.10090251733814
3.88,168.01727831870306
3.89,170.95900764787035
3.9,173.926120703778
3.91,176.91864768536448
3.92,179.93661879156787
3.93,182.98006422132664
3.94,186.04901417357888
3.95,189.143498847263
3.96,192.2635484413171
3.97,195.4091931546797
3.98,198.5804631862888
3.99,201.77738873508292
4.0,205.0
4.01,208.24830932401136
4.02,211.52225762621904
4.03,214.8217679697581
4.04,218.1467634177629
4.05,221.4971670333688
4.06,224.8729018797105
4.07,228.27389101992316
4.08,231.70005751714115
4.09,235.15132443449963
4.1,238.6276148351335
4.11,242.1288517821778
4.12,245.65495833876707
4.13,249.20585756803624
4.14,252.7814725331204
4.15,256.3817262971546
4.16,260.00654192327323
4.17,263.6558424746113
4.18,267.3295510143039
4.19,271.02759060548595
4.2,274.749884311292
4.21,278.4963551948572
4.22,282.26692631931616
4.23,286.0615207478044
4.24,289.880061543456
4.25,293.72247176940624
4.26,297.58867448878993
4.27,301.478592764742
4.28,305.3921496603976
4.29,309.3292682388911
4.3,313.28987156335745
4.31,317.2738826969319
4.32,321.2812247027494
4.33,325.31182064394426
4.34,329.3655935836515
4.35,333.44246658500623
4.36,337.54236271114365
4.37,341.665205025198
4.38,345.81091659030426
4.39,349.9794204695976
4.4,354.17063972621315
4.41,358.38449742328504
4.42,362.62091662394846
4.43,366.87982039133846
4.44,371.1611317885901
4.45,375.46477387883766
4.46,379.7906697252165
4.47,384.1387423908611
4.48,388.5089149389071
4.49,392.9011104324885
4.5,397.31525193474056
4.51,401.7512625087982
4.52,406.20906521779625
4.53,410.6885831248701
4.54,415.1897392931536
4.55,419.7124567857821
4.56,424.2566586658907
4.57,428.82226799661447
4.58,433.4092078410876
4.59,438.0174012624455
4.6,442.6467713238226
4.61,447.2972410883547
4.62,451.9687336191756
4.63,456.6611719794205
4.64,461.3744792322245
4.65,466.1085784407229
4.66,470.8633926680496
4.67,475.6388449773399
4.68,480.4348584317289
4.69,485.2513560943517
4.7,490.0882610283424
4.71,494.94549629683615
4.72,499.8229849629681
4.73,504.7206500898734
4.74,509.6384147406861
4.75,514.5762019785417
4.76,519.5339348665747
4.77,524.5115364679202
4.78,529.5089298457136
4.79,534.5260380630887
4.8,539.5627841831811
4.81,544.6190912691254
4.82,549.694882384057
4.83,554.7900805911102
4.84,559.9046089534197
4.85,565.0383905341212
4.86,570.1913483963491
4.87,575.3634056032382
4.88,580.5544852179235
4.89,585.7645103035396
4.9,590.9934039232223
4.91,596.2410891401054
4.92,601.5074890173241
4.93,606.7925266180137
4.94,612.096125005309
4.95,617.4182072423441
4.96,622.7586963922547
4.97,628.1175155181755
4.98,633.4945876832417
4.99,638.8898359505872
5.0,644.3031833833478
5.01,649.7345530446577
5.02,655.1838679976523
5.03,660.6510513054668
5.04,666.136026031235
5.05,671.6387152380927
5.06,677.1590419891744
5.07,682.6969293476154
5.08,688.25230037655
5.09,693.825078139113
5.1,699.4151856984397
5.11,705.0225461176656
5.12,710.6470824599243
5.13,716.2887177883513
5.14,721.9473751660812
5.15,727.62297765625
5.16,733.3154483219909
5.17,739.0247102264394
5.18,744.7506864327311
5.19,750.4933000040005
5.2,756.2524740033821
5.21,762.0281314940108
5.22,767.8201955390216
5.23,773.6285892015501
5.24,779.4532355447301
5.25,785.294057631697
5.26,791.1509785255856
5.27,797.0239212895308
5.28,802.9128089866679
5.29,808.817564680131
5.3,814.7381114330553
5.31,820.6743723085758
5.32,826.6262703698279
5.33,832.5937286799456
5.34,838.5766703020635
5.35,844.5750182993173
5.36,850.5886957348422
5.37,856.6176256717721
5.38,862.6617311732424
5.39,868.7209353023876
5.4,874.7951611223438
5.41,880.8843316962441
5.42,886.9883700872243
5.43,893.1071993584194
5.44,899.2407425729646
5.45,905.3889227939936
5.46,911.5516630846422
5.47,917.728886508045
5.48,923.9205161273376
5.49,930.1264750056536
5.5,936.3466862061282
5.51,942.5810727918968
5.52,948.8295578260942
5.53,955.0920643718556
5.54,961.3685154923148
5.55,967.6588342506076
5.56,973.9629437098682
5.57,980.2807669332328
5.58,986.6122269838346
5.59,992.9572469248096
5.6,999.315749819292
5.61,1005.6876587304176
5.62,1012.0728967213204
5.63,1018.471386855135
5.64,1024.8830521949974
5.65,1031.3078158040423
5.66,1037.745600745404
5.67,1044.1963300822172
5.68,1050.6599268776172
5.69,1057.1363141947395
5.7,1063.625415096718
5.71,1070.1271526466878
5.72,1076.641449907784
5.73,1083.1682299431418
5.74,1089.707415815895
5.75,1096.2589305891795
5.76,1102.82269732613
5.77,1109.3986390898808
5.78,1115.986678943568
5.79,1122.586739950325
5.8,1129.1987451732875
5.81,1135.8226176755904
5.82,1142.4582805203686
5.83,1149.1056567707567
5.84,1155.7646694898897
5.85,1162.4352417409025
5.86,1169.11729658693
5.87,1175.810757091107
5.88,1182.515546316568
5.89,1189.2315873264488
5.9,1195.9588031838844
5.91,1202.6971169520084
5.92,1209.446451693956
5.93,1216.2067304728628
5.94,1222.977876351864
5.95,1229.7598123940932
5.96,1236.5524616626856
5.97,1243.355747220777
5.98,1250.1695921315015
5.99,1256.993919457994
6.0,1263.8286522633894
6.01,1270.673713610823
6.02,1277.5290265634287
6.03,1284.3945141843435
6.04,1291.2700995367002
6.05,1298.155705683634
6.06,1305.05125568828
6.07,1311.956672613774
6.08,1318.8718795232494
6.09,1325.796799479842
6.1,1332.7313555466862
6.11,1339.6754707869177
6.12,1346.629068263671
6.13,1353.5920710400796
6.14,1360.5644021792805
6.15,1367.5459847444076
6.16,1374.5367417985958
6.17,1381.5365964049795
6.18,1388.545471626695
6.19,1395.5632905268762
6.2,1402.5899761686574
6.21,1409.6254516151744
6.22,1416.669639929562
6.23,1423.7224641749551
6.24,1430.7838474144885
6.25,1437.8537127112966
6.26,1444.9319831285145
6.27,1452.0185817292772
6.28,1459.1134315767206
6.29,1466.2164557339777
6.3,1473.3275772641848
6.31,1480.4467192304758
6.32,1487.5738046959866
6.33,1494.7087567238514
6.34,1501.851498377205
6.35,1509.0019527191826
6.36,1516.1600428129195
6.37,1523.3256917215497
6.38,1530.498822508208
6.39,1537.67935823603
6.4,1544.867221968151
6.41,1552.062336767705
6.42,1559.2646256978264
6.43,1566.4740118216512
6.44,1573.6904182023138
6.45,1580.9137679029495
6.46,1588.1439839866923
6.47,1595.3809895166778
6.48,1602.6247075560411
6.49,1609.8750611679166
6.5,1617.1319734154383
6.51,1624.395367361743
6.52,1631.665166069964
6.53,1638.9412926032371
6.54,1646.2236700246972
6.55,1653.5122213974782
6.56,1660.806869784716
6.57,1668.1075382495458
6.58,1675.4141498551007
6.59,1682.726627664517
6.6,1690.0448947409295
6.61,1697.3688741474734
6.62,1704.6984889472824
6.63,1712.0336622034918
6.64,1719.374316979237
6.65,1726.7203763376533
6.66,1734.071763341874
6.67,1741.4284010550346
6.68,1748.7902125402702
6.69,1756.1571208607174
6.7,1763.529049079507
6.71,1770.9059202597778
6.72,1778.2876574646627
6.73,1785.6741837572977
6.74,1793.0654222008168
6.75,1800.461295858354
6.76,1807.8617277930468
6.77,1815.2666410680276
6.78,1822.675958746433
6.79,1830.0896038913968
6.8,1837.5074995660532
6.81,1844.9295688335392
6.82,1852.3557347569888
6.83,1859.7859203995365
6.84,1867.2200488243168
6.85,1874.658043094466
6.86,1882.099826273118
6.87,1889.5453214234076
6.88,1896.9944516084688
6.89,1904.4471398914384
6.9,1911.903309335452
6.91,1919.362883003641
6.92,1926.8257839591429
6.93,1934.291935265091
6.94,1941.7612599846225
6.95,1949.23368118087
6.96,1956.7091219169697
6.97,1964.1875052560556
6.98,1971.6687542612635
6.99,1979.1527919957275
7.0,1986.6395415225825
7.01,1994.128925904964
7.02,2001.620868206006
7.03,2009.1152914888448
7.04,2016.612118816614
7.05,2024.1112732524489
7.06,2031.612677859484
7.07,2039.116255700856
7.08,2046.6219298396968
7.09,2054.129623339143
7.1,2061.639259262329
7.11,2069.1507606723912
7.12,2076.664050632463
7.13,2084.179052205679
7.14,2091.695688455174
7.15,2099.2138824440854
7.16,2106.7335572355446
7.17,2114.254635892689
7.18,2121.777041478652
7.19,2129.3006970565693
7.2,2136.8255256895754
7.21,2144.351450440805
7.22,2151.878394373394
7.23,2159.4062805504764
7.24,2166.9350320351878
7.25,2174.4645718906613
7.26,2181.994823180033
7.27,2189.5257089664383
7.28,2197.057152313012
7.29,2204.5890762828885
7.3,2212.1214039392016
7.31,2219.6540583450883
7.32,2227.186962563683
7.33,2234.7200396581197
7.34,2242.253212691533
7.35,2249.7864047270587
7.36,2257.3195388278323
7.37,2264.852538056987
7.38,2272.3853254776586
7.39,2279.9178241529817
7.4,2287.449957146093
7.41,2294.981647520124
7.42,2302.512818338212
7.43,2310.0433926634905
7.44,2317.573293559096
7.45,2325.102444088162
7.46,2332.6307673138235
7.47,2340.158186299217
7.48,2347.6846241074754
7.49,2355.2100038017343
7.5,2362.7342484451283
7.51,2370.257281100792
7.52,2377.779024831862
7.53,2385.299402701473
7.54,2392.818337772757
7.55,2400.335753108852
7.56,2407.851571772891
7.57,2415.36571682801
7.58,2422.8781113373434
7.59,2430.388678364025
7.6,2437.897340971192
7.61,2445.4040222219787
7.62,2452.9086451795188
7.63,2460.4111329069474
7.64,2467.9114084674
7.65,2475.409394924012
7.66,2482.905015339916
7.67,2490.398192778249
7.68,2497.888850302146
7.69,2505.3769109747404
7.7,2512.8622978591675
7.71,2520.3449340185634
7.72,2527.8247425160616
7.73,2535.3016464147986
7.74,2542.7755687779063
7.75,2550.246432668523
7.76,2557.714161149781
7.77,2565.1786772848163
7.78,2572.6399041367645
7.79,2580.09776476876
7.8,2587.552182243936
7.81,2595.003079625429
7.82,2602.450379976375
7.83,2609.894006359907
7.84,2617.33388183916
7.85,2624.7699294772688
7.86,2632.20207233737
7.87,2639.630233482596
7.88,2647.054335976084
7.89,2654.474302880966
7.9,2661.8900572603807
7.91,2669.3015221774604
7.92,2676.7086206953404
7.93,2684.1112758771555
7.94,2691.5094107860414
7.95,2698.902948485132
7.96,2706.2918120375625
7.97,2713.675924506468
7.98,2721.055208954984
7.99,2728.4295884462435
8.0,2735.798986043384
8.01,2743.163324809537
8.02,2750.52252780784
8.03,2757.876518101428
8.04,2765.225218753433
8.05,2772.568552826995
8.06,2779.906443385244
8.07,2787.2388134913163
8.08,2794.565586208348
8.09,2801.8866845994726
8.1,2809.2020317278257
8.11,2816.511550656542
8.12,2823.8151644487566
8.13,2831.1127961676057
8.14,2838.4043688762213
8.15,2845.689805637739
8.16,2852.969029515295
8.17,2860.2419635720225
8.18,2867.5085308710586
8.19,2874.768654475537
8.2,2882.022257448592
8.21,2889.26926285336
8.22,2896.5095937529745
8.23,2903.74317321057
8.24,2910.969924289284
8.25,2918.1897700522472
8.26,2925.4026335625986
8.27,2932.6084378834703
8.28,2939.8071060779985
8.29,2946.9985612093174
8.3,2954.182726340565
8.31,2961.359524534871
8.32,2968.528878855373
8.33,2975.6907123652063
8.34,2982.8449481275047
8.35,2989.991509205403
8.36,2997.130318662036
8.37,3004.2612995605405
8.38,3011.384374964051
8.39,3018.4994679357
8.4,3025.6065015386243
8.41,3032.7053988359576
8.42,3039.7960828908363
8.43,3046.8784767663938
8.44,3053.952503525766
8.45,3061.018086232087
8.46,3068.0751479484934
8.47,3075.123611738118
8.48,3082.163400664097
8.49,3089.1944377895634
8.5,3096.2166461776533
8.51,3103.229948891504
8.52,3110.234268994246
8.53,3117.229529549017
8.54,3124.215653618951
8.55,3131.192564267184
8.56,3138.1601845568493
8.57,3145.118437551082
8.58,3152.0672463130186
8.59,3159.006533905792
8.6,3165.9362233925367
8.61,3172.85623783639
8.62,3179.766500300485
8.63,3186.6669338479587
8.64,3193.557461541944
8.65,3200.438006445575
8.66,3207.308491621988
8.67,3214.168840134317
8.68,3221.018975045699
8.69,3227.858819419266
8.7,3234.688296318155
8.71,3241.5073288055014
8.72,3248.315839944438
8.73,3255.1137527981
8.74,3261.900990429624
8.75,3268.677475902141
8.76,3275.443132278791
8.77,3282.1978826227064
8.78,3288.9416499970207
8.79,3295.674357464872
8.8,3302.395928089393
8.81,3309.1062849337177
8.82,3315.8053510609834
8.83,3322.493049534324
8.84,3329.169303416874
8.85,3335.8340357717675
8.86,3342.487169662141
8.87,3349.1286281511293
8.88,3355.758334301867
8.89,3362.3762111774886
8.9,3368.982181841129
8.91,3375.5761693559234
8.92,3382.158096785006
8.93,3388.7278871915123
8.94,3395.2854636385773
8.95,3401.830749189335
8.96,3408.363666906923
8.97,3414.884139854472
8.98,3421.39209109512
8.99,3427.8874436920005
9.0,3434.3701207082486
9.01,3440.840045206999
9.02,3447.297140251388
9.03,3453.741328904548
9.04,3460.1725342296168
9.05,3466.590679289728
9.06,3472.995687148016
9.07,3479.3874808676146
9.08,3485.76598351166
9.09,3492.1311181432884
9.1,3498.482807825633
9.11,3504.8209756218293
9.12,3511.1455445950105
9.13,3517.456437808315
9.14,3523.753578324875
9.15,3530.036889207826
9.16,3536.3062935203025
9.17,3542.5617143254394
9.18,3548.8030746863724
9.19,3555.030297666236
9.2,3561.243306328165
9.21,3567.442023735295
9.22,3573.62637295076
9.23,3579.796277037693
9.24,3585.951659059233
9.25,3592.092442078513
9.26,3598.218549158667
9.27,3604.32990336283
9.28,3610.426427754138
9.29,3616.508045395725
9.3,3622.5746793507287
9.31,3628.6262526822784
9.32,3634.662688453514
9.33,3640.683909727568
9.34,3646.689839567574
9.35,3652.680401036672
9.36,3658.655517197991
9.37,3664.615111114669
9.38,3670.559105849841
9.39,3676.4874244666407
9.4,3682.3999900282033
9.41,3688.296725597664
9.42,3694.177554238157
9.43,3700.0423990128174
9.44,3705.891182984782
9.45,3711.7238292171833
9.46,3717.540260773157
9.47,3723.340400715838
9.48,3729.1241721083616
9.49,3734.8914980138616
9.5,3740.642301495473
9.51,3746.376505616332
9.52,3752.094033439572
9.53,3757.794808028329
9.54,3763.478752445737
9.55,3769.1457897549326
9.56,3774.795843019048
9.57,3780.42883530122
9.58,3786.044689664583
9.59,3791.643329172271
9.6,3797.224676887421
9.61,3802.788655873164
9.62,3808.335189192641
9.63,3813.8641999089823
9.64,3819.375611085323
9.65,3824.8693457848
9.66,3830.345327070545
9.67,3835.803478005697
9.68,3841.243721653387
9.69,3846.665981076752
9.7,3852.070179338927
9.71,3857.456239503048
9.72,3862.8240846322474
9.73,3868.173637789661
9.74,3873.5048220384215
9.75,3878.817560441668
9.76,3884.111776062533
9.77,3889.38739196415
9.78,3894.644331209658
9.79,3899.882516862188
9.8,3905.101871984878
9.81,3910.302319640861
9.82,3915.4837828932714
9.83,3920.646184805245
9.84,3925.789448439916
9.85,3930.9134968604194
9.86,3936.0182531298906
9.87,3941.103640311465
9.88,3946.169581468278
9.89,3951.215999663461
9.9,3956.242817960153
9.91,3961.249959421486
9.92,3966.237347110597
9.93,3971.2049040906186
9.94,3976.152553424687
9.95,3981.080218175937
9.96,3985.9878214075047
9.97,3990.875286182524
9.98,3995.742535564128
9.99,4000.589492615453
10.0,4005.416080399636
10.01,4010.222221979808
10.02,4015.0078404191054
10.03,4019.7728587806646
10.04,4024.51720012762
10.05,4029.2407875231056
10.06,4033.943544030256
10.07,4038.6253927122057
10.08,4043.286256632091
10.09,4047.9260588530474
10.1,4052.5447224382074
10.11,4057.142170450708
10.12,4061.7183259536814
10.13,4066.273112010266
10.14,4070.806451683596
10.15,4075.3182680368022
10.16,4079.8084841330246
10.17,4084.2770230353954
10.18,4088.7238078070495
10.19,4093.148761511124
10.2,4097.551807210752
10.21,4101.932867969067
10.22,4106.291866849206
10.23,4110.628726914304
10.24,4114.943371227495
10.25,4119.235722851914
10.26,4123.505704850696
10.27,4127.753240286975
10.28,4131.978252223888
10.29,4136.180663724566
10.3,4140.360397852151
10.31,4144.51737766977
10.32,4148.651526240562
10.33,4152.762766627661
10.34,4156.851021894203
10.35,4160.916215103321
10.36,4164.958269318151
10.37,4168.977107601826
10.38,4172.972653017486
10.39,4176.94482862826
10.4,4180.893557497286
10.41,4184.818762687698
10.42,4188.720367262631
10.43,4192.598294285221
10.44,4196.4524668186
10.45,4200.282807925905
10.46,4204.089240670273
10.47,4207.871688114835
10.48,4211.630073322727
10.49,4215.364319357084
10.5,4219.074349281042
10.51,4222.760086157734
10.52,4226.421453050297
10.53,4230.058373021864
10.54,4233.670769135571
10.55,4237.2585644545525
10.56,4240.821682041944
10.57,4244.360044960878
10.58,4247.873576274494
10.59,4251.362199045921
10.6,4254.825836338299
10.61,4258.264411214761
10.62,4261.67784673844
10.63,4265.0660659724745
10.64,4268.428991979998
10.65,4271.766547824142
10.66,4275.0786565680455
10.67,4278.365241274843
10.68,4281.626225007668
10.69,4284.861530829656
10.7,4288.0710818039415
10.71,4291.25480099366
10.72,4294.412611461947
10.73,4297.544436271935
10.74,4300.650198486759
10.75,4303.729821169558
10.76,4306.783227383463
10.77,4309.81034019161
10.78,4312.811082657133
10.79,4315.785377843168
10.8,4318.733148812851
10.81,4321.654318629315
10.82,4324.548810355695
10.83,4327.416547055125
10.84,4330.257451790742
10.85,4333.071447625681
10.86,4335.858457623075
10.87,4338.618404846061
10.88,4341.351212357771
10.89,4344.056803221342
10.9,4346.735100499909
10.91,4349.386027256606
10.92,4352.009506554568
10.93,4354.60546145693
10.94,4357.173815026828
10.95,4359.714490327395
10.96,4362.227410421767
10.97,4364.712498373079
10.98,4367.169677244465
10.99,4369.59887009906
11.0,4372.0
11.01,4374.373029825404
11.02,4376.718081713337
11.03,4379.0353176168455
11.04,4381.324899488977
11.05,4383.586989282784
11.06,4385.821748951312
11.07,4388.029340447612
11.08,4390.209925724728
11.09,4392.363666735713
11.1,4394.490725433613
11.11,4396.591263771478
11.12,4398.665443702356
11.13,4400.713427179297
11.14,4402.735376155345
11.15,4404.731452583554
11.16,4406.701818416969
11.17,4408.646635608639
11.18,4410.566066111614
11.19,4412.460271878942
11.2,4414.329414863671
11.21,4416.173657018852
11.22,4417.993160297528
11.23,4419.788086652751
11.24,4421.558598037572
11.25,4423.304856405035
11.26,4425.02702370819
11.27,4426.725261900087
11.28,4428.3997329337735
11.29,4430.050598762298
11.3,4431.678021338708
11.31,4433.282162616054
11.32,4434.863184547385
11.33,4436.421249085746
11.34,4437.956518184188
11.35,4439.46915379576
11.36,4440.9593178735095
11.37,4442.427172370484
11.38,4443.872879239736
11.39,4445.29660043431
11.4,4446.698497907255
11.41,4448.078733611621
11.42,4449.437469500455
11.43,4450.7748675268085
11.44,4452.091089643727
11.45,4453.38629780426
11.46,4454.660653961457
11.47,4455.914320068364
11.48,4457.147458078032
11.49,4458.360229943509
11.5,4459.552797617842
11.51,4460.725323054081
11.52,4461.877968205276
11.53,4463.010895024472
11.54,4464.124265464719
11.55,4465.218241479067
11.56,4466.292985020564
11.57,4467.348658042257
11.58,4468.385422497195
11.59,4469.403440338427
11.6,4470.402873519002
11.61,4471.383883991968
11.62,4472.346633710373
11.63,4473.291284627268
11.64,4474.217998695698
11.65,4475.126937868713
11.66,4476.018264099363
11.67,4476.892139340694
11.68,4477.7487255457545
11.69,4478.588184667597
11.7,4479.410678659266
11.71,4480.216369473811
11.72,4481.005419064281
11.73,4481.777989383726
11.74,4482.534242385193
11.75,4483.274340021728
11.76,4483.998444246385
11.77,4484.706717012205
11.78,4485.399320272245
11.79,4486.07641597955
11.8,4486.738166087166
11.81,4487.384732548144
11.82,4488.016277315533
11.83,4488.632962342379
11.84,4489.234949581735
11.85,4489.822400986645
11.86,4490.3954785101605
11.87,4490.954344105328
11.88,4491.499159725197
11.89,4492.030087322816
11.9,4492.547288851233
11.91,4493.050926263499
11.92,4493.541161512658
11.93,4494.018156551763
11.94,4494.482073333858
11.95,4494.933073811996
11.96,4495.371319939223
11.97,4495.796973668589
11.98,4496.210196953141
11.99,4496.611151745929
12.0,4497.0
12.01,4497.37690111426
12.02,4497.742004271042
12.03,4498.095456098533
12.04,4498.437403224922
12.05,4498.767992278397
12.06,4499.087369887147
12.07,4499.395682679363
12.08,4499.693077283229
12.09,4499.979700326939
12.1,4500.255698438676
12.11,4500.52121824663
12.12,4500.776406378995
12.13,4501.021409463952
12.14,4501.256374129694
12.15,4501.48144700441
12.16,4501.696774716286
12.17,4501.902503893512
12.18,4502.098781164276
12.19,4502.285753156768
12.2,4502.463566499175
12.21,4502.632367819685
12.22,4502.79230374649
12.23,4502.943520907774
12.24,4503.08616593173
12.25,4503.220385446542
12.26,4503.346326080404
12.27,4503.464134461501
12.28,4503.573957218022
12.29,4503.675940978154
12.3,4503.7702323700905
12.31,4503.856978022016
12.32,4503.93632456212
12.33,4504.00841861859
12.34,4504.073406819619
12.35,4504.13143579339
12.36,4504.182652168095
12.37,4504.227202571921
12.38,4504.2652336330575
12.39,4504.296891979693
12.4,4504.322324240017
12.41,4504.341677042216
12.42,4504.35509701448
12.43,4504.3627307849965
12.44,4504.364724981954
12.45,4504.361226233543
12.46,4504.352381167952
12.47,4504.338336413368
12.48,4504.31923859798
12.49,4504.295234349976
12.5,4504.266470297545
12.51,4504.233093068879
12.52,4504.195249292161
12.53,4504.153085595582
12.54,4504.106748607333
12.55,4504.056384955597
12.56,4504.002141268569
12.57,4503.944164174432
12.58,4503.882600301378
12.59,4503.817596277596
12.6,4503.749298731273
12.61,4503.677854290596
12.62,4503.603409583756
12.63,4503.526111238943
12.64,4503.446105884343
12.65,4503.363540148143
12.66,4503.278560658536
12.67,4503.191314043709
12.68,4503.101946931848
12.69,4503.0106059511445
12.7,4502.917437729788
12.71,4502.822588895962
12.72,4502.726206077861
12.73,4502.62843590367
12.74,4502.529425001579
12.75,4502.429319999776
