wind_speed,S&G Engineering SG2500.131 DD
2.45,27.21572818181349
2.46,27.954875305689168
2.47,28.69905890193498
2.48,29.448227589515437
2.49,30.202329987395142
2.5,30.961314714538624
2.51,31.72513038991049
2.52,32.49372563247532
2.53,33.2670490611976
2.54,34.045049295042006
2.55,34.827674952973005
2.56,35.61487465395525
2.57,36.40659701695324
2.58,37.20279066093159
2.59,38.00340420485482
2.6,38.80838626768757
2.61,39.61768546839431
2.62,40.43125042593971
2.63,41.249029759288256
2.64,42.07097208740456
2.65,42.89702602925316
2.66,43.72714020379867
2.67,44.56126323000559
2.68,45.39934372683858
2.69,46.24133031326209
2.7,47.0871716082408
2.71,47.93681623073917
2.72,48.79021279972188
2.73,49.6473099341534
2.74,50.50805625299839
2.75,51.3724003752213
2.76,52.24029091978679
2.77,53.11167650565942
2.78,53.986505751803705
2.79,54.864727277184286
2.8,55.74628970076566
2.81,56.63114164151246
2.82,57.51923171838915
2.83,58.41050855036044
2.84,59.30492075639078
2.85,60.2024169554448
2.86,61.10294576648704
2.87,62.00645580848208
2.88,62.91289570039446
2.89,63.8222140611888
2.9,64.7343595098296
2.91,65.64928066528151
2.92,66.56692614650902
2.93,67.48724457247677
2.94,68.41018456214923
2.95,69.33569473449106
2.96,70.26372370846676
2.97,71.19422010304098
2.98,72.12713253717817
2.99,73.06240962984302
3.0,74.0
3.01,74.93988364764915
3.02,75.88216609693225
3.03,76.82698425302635
3.04,77.77447502110877
3.05,78.72477530635648
3.06,79.6780220139468
3.07,80.6343520490568
3.08,81.59390231686375
3.09,82.55680972254467
3.1,83.52321117127683
3.11,84.49324356823733
3.12,85.4670438186034
3.13,86.44474882755213
3.14,87.42649550026076
3.15,88.41242074190637
3.16,89.40266145766623
3.17,90.39735455271732
3.18,91.39663693223704
3.19,92.40064550140237
3.2,93.40951716539058
3.21,94.42338882937874
3.22,95.4423973985441
3.23,96.46667977806374
3.24,97.49637287311494
3.25,98.53161358887472
3.26,99.57253883052032
3.27,100.619285503229
3.28,101.67199051217769
3.29,102.73079076254378
3.3,103.79582315950428
3.31,104.86722460823644
3.32,105.94513201391736
3.33,107.0296822817243
3.34,108.12101231683428
3.35,109.21925902442466
3.36,110.32455930967237
3.37,111.43705007775472
3.38,112.55686823384886
3.39,113.68415068313196
3.4,114.8190343307811
3.41,115.96165608197356
3.42,117.1121528418864
3.43,118.27066151569689
3.44,119.437319008582
3.45,120.61226222571918
3.46,121.79562807228533
3.47,122.9875534534578
3.48,124.18817527441358
3.49,125.39763044033
3.5,126.61605585638412
3.51,127.8435884277531
3.52,129.08036505961422
3.53,130.3265226571445
3.54,131.5821981255212
3.55,132.84752836992138
3.56,134.1226502955223
3.57,135.4077008075011
3.58,136.70281681103495
3.59,138.00813521130098
3.6,139.32379291347644
3.61,140.64992682273828
3.62,141.9866738442639
3.63,143.33417088323034
3.64,144.69255484481485
3.65,146.0619626341945
3.66,147.4425311565465
3.67,148.83439731704794
3.68,150.23769802087614
3.69,151.65257017320806
3.7,153.07915067922107
3.71,154.51757644409213
3.72,155.9679843729986
3.73,157.4305113711175
3.74,158.90529434362614
3.75,160.39247019570146
3.76,161.89217583252076
3.77,163.4045481592613
3.78,164.92972408110003
3.79,166.46784050321426
3.8,168.0190343307811
3.81,169.58344246897778
3.82,171.16120182298135
3.83,172.75244929796906
3.84,174.357321799118
3.85,175.97595623160544
3.86,177.60848950060847
3.87,179.25505851130424
3.88,180.9158001688699
3.89,182.59085137848277
3.9,184.28034904531972
3.91,185.98443007455828
3.92,187.70323137137527
3.93,189.43688984094808
3.94,191.18554238845377
3.95,192.9493259190695
3.96,194.7283773379725
3.97,196.5228335503399
3.98,198.3328314613488
3.99,200.1585079761765
4.0,202.0
4.01,203.8574131512156
4.02,205.73072790109524
4.03,207.6198934341302
4.04,209.52485893481108
4.05,211.4455735876293
4.06,213.3819865770758
4.07,215.33404708764172
4.08,217.30170430381804
4.09,219.28490741009568
4.1,221.28360559096575
4.11,223.29774803091956
4.12,225.3272839144478
4.13,227.3721624260416
4.14,229.4323327501921
4.15,231.50774407139053
4.16,233.59834557412756
4.17,235.70408644289435
4.18,237.824915862182
4.19,239.9607830164817
4.2,242.11163709028423
4.21,244.27742726808088
4.22,246.4581027343624
4.23,248.65361267362027
4.24,250.8639062703451
4.25,253.0889327090281
4.26,255.3286411741604
4.27,257.58298085023296
4.28,259.851900921737
4.29,262.1353505731633
4.3,264.43327898900304
4.31,266.7456353537474
4.32,269.0723688518873
4.33,271.4134286679136
4.34,273.7687639863174
4.35,276.13832399159
4.36,278.5220578682227
4.37,280.9199148007057
4.38,283.3318439735307
4.39,285.75779457118847
4.4,288.1977157781704
4.41,290.6515567789672
4.42,293.1192667580698
4.43,295.6007948999696
4.44,298.0960903891576
4.45,300.60510241012463
4.46,303.1277801473618
4.47,305.6640727853603
4.48,308.2139295086113
4.49,310.77729950160534
4.5,313.35413194883387
4.51,315.9443760347878
4.52,318.5479809439581
4.53,321.1648958608364
4.54,323.79506996991296
4.55,326.43845245567906
4.56,329.0949925026259
4.57,331.7646392952448
4.58,334.4473420180261
4.59,337.14304985546124
4.6,339.85171199204126
4.61,342.5732776122576
4.62,345.3076959006005
4.63,348.0549160415614
4.64,350.81488721963143
4.65,353.58755861930183
4.66,356.3728794250631
4.67,359.1707988214066
4.68,361.98126599282335
4.69,364.80423012380464
4.7,367.639640398841
4.71,370.4874460024239
4.72,373.3475961190441
4.73,376.22003993319305
4.74,379.10472662936144
4.75,382.0016053920403
4.76,384.9106254057208
4.77,387.831735854894
4.78,390.76488592405127
4.79,393.7100247976829
4.8,396.6671016602804
4.81,399.63606569633487
4.82,402.6168660903374
4.83,405.60945202677885
4.84,408.6137726901501
4.85,411.62977726494256
4.86,414.6574149356473
4.87,417.696634886755
4.88,420.7473863027569
4.89,423.8096183681441
4.9,426.8832802674078
4.91,429.9683211850386
4.92,433.0646903055279
4.93,436.1723368133666
4.94,439.291209893046
4.95,442.4212587290567
4.96,445.56243250589
4.97,448.71468040803705
4.98,451.877951619989
4.99,455.0521953262364
5.0,458.2373607112706
5.01,461.4333969595826
5.02,464.6402532556635
5.03,467.8578787840046
5.04,471.08622272909633
5.05,474.3252342754303
5.06,477.5748626074972
5.07,480.8350569097885
5.08,484.10576636679474
5.09,487.3869401630071
5.1,490.6785274829168
5.11,493.9804775110151
5.12,497.2927394317924
5.13,500.61526242974026
5.14,503.9479956893494
5.15,507.2908883951115
5.16,510.6438897315168
5.17,514.0069488830567
5.18,517.3800150342222
5.19,520.7630373695048
5.2,524.1559650733947
5.21,527.5587473303835
5.22,530.9713333249621
5.23,534.393672241622
5.24,537.8257132648533
5.25,541.2674055791477
5.26,544.7186983689963
5.27,548.1795408188898
5.28,551.6498821133197
5.29,555.1296714367766
5.3,558.6188579737516
5.31,562.1173909087358
5.32,565.625219426221
5.33,569.142292710697
5.34,572.6685599466554
5.35,576.2039703185872
5.36,579.748473010984
5.37,583.302017208336
5.38,586.8645520951345
5.39,590.4360268558706
5.4,594.016390675036
5.41,597.6055927371207
5.42,601.2035822266162
5.43,604.8103083280134
5.44,608.425720225804
5.45,612.0497671044781
5.46,615.6823981485273
5.47,619.3235625424425
5.48,622.9732094707149
5.49,626.6312881178354
5.5,630.297747668295
5.51,633.9725373065849
5.52,637.655606217196
5.53,641.3469035846196
5.54,645.0463785933465
5.55,648.7539804278676
5.56,652.4696582726742
5.57,656.1933613122577
5.58,659.9250387311085
5.59,663.6646397137179
5.6,667.4121134445769
5.61,671.1674091081769
5.62,674.9304758890084
5.63,678.7012629715626
5.64,682.479719540331
5.65,686.2657947798044
5.66,690.0594378744732
5.67,693.8605980088294
5.68,697.6692243673632
5.69,701.4852661345666
5.7,705.30867249493
5.71,709.1393926329445
5.72,712.9773757331011
5.73,716.8225709798913
5.74,720.6749275578056
5.75,724.5343946513354
5.76,728.4009214449715
5.77,732.274457123205
5.78,736.1549508705275
5.79,740.0423518714291
5.8,743.9366093104013
5.81,747.8376723719352
5.82,751.7454902405224
5.83,755.6600121006526
5.84,759.5811871368179
5.85,763.508964533509
5.86,767.4432934752173
5.87,771.3841231464332
5.88,775.3314027316482
5.89,779.285081415353
5.9,783.2451083820396
5.91,787.2114328161978
5.92,791.1840039023191
5.93,795.1627708248948
5.94,799.1476827684163
5.95,803.1386889173735
5.96,807.1357384562581
5.97,811.1387805695613
5.98,815.1477644417741
5.99,819.1626392573872
6.0,823.1833542008918
6.01,827.2098584567792
6.02,831.2421012095401
6.03,835.2800316436662
6.04,839.3235989436477
6.05,843.3727522939761
6.06,847.427440879142
6.07,851.4876138836374
6.08,855.5532204919525
6.09,859.6242098885784
6.1,863.7005312580065
6.11,867.782133784728
6.12,871.8689666532334
6.13,875.9609790480139
6.14,880.0581201535607
6.15,884.160339154365
6.16,888.2675852349174
6.17,892.3798075797091
6.18,896.4969553732315
6.19,900.6189777999754
6.2,904.7458240444316
6.21,908.8774432910914
6.22,913.013784724446
6.23,917.1547975289864
6.24,921.3004308892032
6.25,925.4506339895878
6.26,929.6053560146312
6.27,933.7645461488244
6.28,937.928153576659
6.29,942.0961274826252
6.3,946.2684170512146
6.31,950.4449714669178
6.32,954.6257399142264
6.33,958.810671577631
6.34,962.9997156416224
6.35,967.1928212906928
6.36,971.389937709332
6.37,975.5910140820318
6.38,979.7959995932828
6.39,984.0048434275762
6.4,988.2174947694036
6.41,992.4339028032553
6.42,996.654016713622
6.43,1000.8777856849956
6.44,1005.1051589018672
6.45,1009.3360855487276
6.46,1013.5705148100676
6.47,1017.8083958703784
6.48,1022.0496779141512
6.49,1026.2943101258766
6.5,1030.542241690046
6.51,1034.7934217911506
6.52,1039.0477996136813
6.53,1043.305324342129
6.54,1047.565945160985
6.55,1051.82961125474
6.56,1056.0962718078854
6.57,1060.3658760049125
6.58,1064.638373030311
6.59,1068.9137120685734
6.6,1073.1918423041902
6.61,1077.472712921653
6.62,1081.7562731054518
6.63,1086.042472040078
6.64,1090.3312589100233
6.65,1094.6225828997783
6.66,1098.9163931938338
6.67,1103.212638976681
6.68,1107.511269432811
6.69,1111.8122337467155
6.7,1116.1154811028846
6.71,1120.4209606858094
6.72,1124.7286216799812
6.73,1129.0384132698914
6.74,1133.3502846400308
6.75,1137.6641849748898
6.76,1141.9800634589606
6.77,1146.2978692767333
6.78,1150.6175516126998
6.79,1154.93905965135
6.8,1159.2623425771756
6.81,1163.587349574668
6.82,1167.914029828318
6.83,1172.2423325226164
6.84,1176.5722068420544
6.85,1180.903601971123
6.86,1185.2364670943134
6.87,1189.5707513961163
6.88,1193.9064040610228
6.89,1198.2433742735248
6.9,1202.5816112181126
6.91,1206.921064079277
6.92,1211.2616820415096
6.93,1215.6034142893009
6.94,1219.9462100071428
6.95,1224.2900183795257
6.96,1228.6347885909402
6.97,1232.980469825878
6.98,1237.3270112688308
6.99,1241.6743621042883
7.0,1246.0224715167424
7.01,1250.371288690684
7.02,1254.7207628106034
7.03,1259.0708430609932
7.04,1263.4214786263433
7.05,1267.7726186911443
7.06,1272.1242124398889
7.07,1276.476209057067
7.08,1280.8285577271697
7.09,1285.181207634688
7.1,1289.5341079641132
7.11,1293.8872078999364
7.12,1298.240456626649
7.13,1302.593803328741
7.14,1306.9471971907035
7.15,1311.3005873970294
7.16,1315.6539231322074
7.17,1320.0071535807303
7.18,1324.360227927088
7.19,1328.713095355772
7.2,1333.0657050512732
7.21,1337.4180061980828
7.22,1341.769947980692
7.23,1346.121479583592
7.24,1350.4725501912728
7.25,1354.8231089882267
7.26,1359.1731051589434
7.27,1363.5224878879155
7.28,1367.871206359633
7.29,1372.2192097585878
7.3,1376.5664472692697
7.31,1380.9128680761708
7.32,1385.258421363782
7.33,1389.603056316594
7.34,1393.9467221190978
7.35,1398.2893679557849
7.36,1402.6309430111455
7.37,1406.9713964696718
7.38,1411.3106775158542
7.39,1415.6487353341831
7.4,1419.9855191091517
7.41,1424.320978025249
7.42,1428.655061266966
7.43,1432.987718018795
7.44,1437.3188974652269
7.45,1441.6485487907514
7.46,1445.9766211798606
7.47,1450.3030638170462
7.48,1454.627825886798
7.49,1458.950856573607
7.5,1463.2721050619657
7.51,1467.5915205363629
7.52,1471.909052181292
7.53,1476.2246491812434
7.54,1480.5382607207068
7.55,1484.849835984175
7.56,1489.1593241561372
7.57,1493.4666744210865
7.58,1497.7718359635123
7.59,1502.0747579679064
7.6,1506.3753896187595
7.61,1510.6736801005636
7.62,1514.9695785978088
7.63,1519.263034294986
7.64,1523.5539963765868
7.65,1527.842414027103
7.66,1532.1282364310234
7.67,1536.4114127728403
7.68,1540.6918922370455
7.69,1544.9696240081294
7.7,1549.2445572705824
7.71,1553.516641208897
7.72,1557.7858250075626
7.73,1562.0520578510725
7.74,1566.3152889239143
7.75,1570.5754674105824
7.76,1574.832542495566
7.77,1579.0864633633564
7.78,1583.3371791984457
7.79,1587.5846391853236
7.8,1591.8287925084817
7.81,1596.0695883524108
7.82,1600.3069759016032
7.83,1604.5409043405482
7.84,1608.7713228537373
7.85,1612.9981806256624
7.86,1617.2214268408138
7.87,1621.4410106836826
7.88,1625.6568813387605
7.89,1629.868987990537
7.9,1634.077279823505
7.91,1638.2817060221544
7.92,1642.4822157709766
7.93,1646.6787582544628
7.94,1650.8712826571038
7.95,1655.0597381633906
7.96,1659.2440739578144
7.97,1663.4242392248657
7.98,1667.600183149037
7.99,1671.771854914818
8.0,1675.9392037067
8.01,1680.1021787091747
8.02,1684.260729106732
8.03,1688.4148040838636
8.04,1692.5643528250607
8.05,1696.709324514815
8.06,1700.849668337616
8.07,1704.9853334779557
8.08,1709.1162691203244
8.09,1713.2424244492136
8.1,1717.363748649115
8.11,1721.4801909045188
8.12,1725.5917003999166
8.13,1729.6982263197997
8.14,1733.7997178486576
8.15,1737.8961241709828
8.16,1741.9873944712656
8.17,1746.0734779339975
8.18,1750.1543237436697
8.19,1754.2298810847726
8.2,1758.3000991417975
8.21,1762.3649270992362
8.22,1766.424314141579
8.23,1770.4782094533166
8.24,1774.526562218941
8.25,1778.569321622942
8.26,1782.606436849812
8.27,1786.6378570840411
8.28,1790.6635315101207
8.29,1794.6834093125417
8.3,1798.6974396757969
8.31,1802.7055717843737
8.32,1806.707754822766
8.33,1810.703937975464
8.34,1814.6940704269591
8.35,1818.678101361741
8.36,1822.6559799643023
8.37,1826.6276554191336
8.38,1830.5930769107265
8.39,1834.552193623571
8.4,1838.5049547421584
8.41,1842.4513094509796
8.42,1846.3912069345265
8.43,1850.3245963772888
8.44,1854.251426963759
8.45,1858.1716478784276
8.46,1862.0852083057855
8.47,1865.992057430324
8.48,1869.8921444365335
8.49,1873.7854185089057
8.5,1877.6718288319307
8.51,1881.5513245901016
8.52,1885.4238549679071
8.53,1889.28936914984
8.54,1893.14781632039
8.55,1896.9991456640496
8.56,1900.8433063653083
8.57,1904.6802476086584
8.58,1908.5099185785905
8.59,1912.3322684595948
8.6,1916.1472464361632
8.61,1919.9548016927877
8.62,1923.754883413957
8.63,1927.5474407841643
8.64,1931.3324229879
8.65,1935.1097792096543
8.66,1938.8794586339195
8.67,1942.6414104451856
8.68,1946.3955838279444
8.69,1950.1419279666864
8.7,1953.880392045903
8.71,1957.6109252500855
8.72,1961.3334767637243
8.73,1965.047995771311
8.74,1968.754431457336
8.75,1972.4527330062904
8.76,1976.1428496026665
8.77,1979.8247304309537
8.78,1983.498324675644
8.79,1987.1635815212285
8.8,1990.8204501521984
8.81,1994.4688797530432
8.82,1998.108819508256
8.83,2001.7402186023264
8.84,2005.3630262197455
8.85,2008.9771915450056
8.86,2012.5826637625964
8.87,2016.1793920570103
8.88,2019.7673256127373
8.89,2023.3464136142688
8.9,2026.9166052460955
8.91,2030.4778496927088
8.92,2034.0300961385992
8.93,2037.5732937682585
8.94,2041.107391766178
8.95,2044.6323393168475
8.96,2048.148085604759
8.97,2051.6545798144034
8.98,2055.151771130272
8.99,2058.639608736855
9.0,2062.118041818643
9.01,2065.587019560129
9.02,2069.0464911458034
9.03,2072.496405760156
9.04,2075.93671258768
9.05,2079.3673608128647
9.06,2082.788299620201
9.07,2086.199478194181
9.08,2089.6008457192947
9.09,2092.9923513800345
9.1,2096.37394436089
9.11,2099.7455738463536
9.12,2103.107189020915
9.13,2106.458739069068
9.14,2109.8001731753
9.15,2113.131440524104
9.16,2116.45249029997
9.17,2119.763271687389
9.18,2123.063733870855
9.19,2126.353826034856
9.2,2129.633497363883
9.21,2132.9026970424297
9.22,2136.1613742549844
9.23,2139.4094781860385
9.24,2142.646958020085
9.25,2145.8737629416128
9.26,2149.089842135114
9.27,2152.295144785079
9.28,2155.4896200759995
9.29,2158.673217192367
9.3,2161.845885318672
9.31,2165.007573639404
9.32,2168.158231339057
9.33,2171.297807602119
9.34,2174.426251613083
9.35,2177.543512556441
9.36,2180.649539616681
9.37,2183.7442819782964
9.38,2186.827688825778
9.39,2189.899709343616
9.4,2192.960292716302
9.41,2196.009388128326
9.42,2199.046944764181
9.43,2202.072911808356
9.44,2205.087238445344
9.45,2208.0898738596343
9.46,2211.08076723572
9.47,2214.05986775809
9.48,2217.027124611237
9.49,2219.9824869796503
9.5,2222.925904047822
9.51,2225.8573250002432
9.52,2228.7766990214045
9.53,2231.6839752957976
9.54,2234.579103007913
9.55,2237.462031342244
9.56,2240.332709483277
9.57,2243.1910866155067
9.58,2246.0371119234237
9.59,2248.870734591517
9.6,2251.69190380428
9.61,2254.500568746202
9.62,2257.2966786017764
9.63,2260.080182555492
9.64,2262.8510297918406
9.65,2265.6091694953134
9.66,2268.354550850401
9.67,2271.087123041595
9.68,2273.806835253386
9.69,2276.513636670265
9.7,2279.2074764767235
9.71,2281.888303857253
9.72,2284.5560679963432
9.73,2287.2107180784865
9.74,2289.852203288173
9.75,2292.4804728098934
9.76,2295.09547582814
9.77,2297.6971615274024
9.78,2300.285479092174
9.79,2302.860377706942
9.8,2305.4218065562022
9.81,2307.9697148244422
9.82,2310.504051696154
9.83,2313.024766355829
9.84,2315.531807987957
9.85,2318.025125777031
9.86,2320.50466890754
9.87,2322.970386563977
9.88,2325.4222279308333
9.89,2327.860142192597
9.9,2330.2840785337617
9.91,2332.6939861388173
9.92,2335.089814192256
9.93,2337.471511878567
9.94,2339.8390283822428
9.95,2342.1923128877743
9.96,2344.5313145796526
9.97,2346.855982642368
9.98,2349.166266260412
9.99,2351.462114618276
10.0,2353.7434769004512
10.01,2356.0103022914277
10.02,2358.262539975696
10.03,2360.500139137749
10.04,2362.723048962077
10.05,2364.931218633172
10.06,2367.1245973355226
10.07,2369.303134253621
10.08,2371.46677857196
10.09,2373.6154794750278
10.1,2375.749186147317
10.11,2377.867847773319
10.12,2379.971413537524
10.13,2382.0598326244235
10.14,2384.1330542185087
10.15,2386.1910275042696
10.16,2388.2337016661986
10.17,2390.2610258887858
10.18,2392.272949356522
10.19,2394.2694212538995
10.2,2396.250390765409
10.21,2398.2158070755413
10.22,2400.165619368787
10.23,2402.099776829637
10.24,2404.0182286425834
10.25,2405.920923992117
10.26,2407.8078120627283
10.27,2409.678842038908
10.28,2411.5339631051484
10.29,2413.3731244459395
10.3,2415.196275245774
10.31,2417.0033646891407
10.32,2418.794341960532
10.33,2420.5691562444385
10.34,2422.327756725352
10.35,2424.0700925877613
10.36,2425.79611301616
10.37,2427.505767195038
10.38,2429.199004308887
10.39,2430.8757735421977
10.4,2432.53602407946
10.41,2434.1797051051667
10.42,2435.806765803808
10.43,2437.417155359875
10.44,2439.010822957859
10.45,2440.587717782251
10.46,2442.1477890175424
10.47,2443.6909858482227
10.48,2445.217257458785
10.49,2446.726553033718
10.5,2448.218821757515
10.51,2449.694012814666
10.52,2451.1520753896625
10.53,2452.592958666995
10.54,2454.0166118311554
10.55,2455.422984066633
10.56,2456.812024557921
10.57,2458.183682489509
10.58,2459.5379070458894
10.59,2460.874647411551
10.6,2462.1938527709867
10.61,2463.495472308688
10.62,2464.779455209144
10.63,2466.0457506568464
10.64,2467.2943078362878
10.65,2468.525075931957
10.66,2469.738004128346
10.67,2470.9330416099465
10.68,2472.110137561249
10.69,2473.269241166744
10.7,2474.4103016109234
10.71,2475.533268078278
10.72,2476.6380897532986
10.73,2477.724715820477
10.74,2478.7930954643025
10.75,2479.8431778692684
10.76,2480.874912219864
10.77,2481.888247700582
10.78,2482.883133495912
10.79,2483.8595187903447
10.8,2484.8173527683725
10.81,2485.756584614486
10.82,2486.6771635131763
10.83,2487.5790386489334
10.84,2488.4621592062504
10.85,2489.326474369617
10.86,2490.171933323524
10.87,2490.998485252463
10.88,2491.806079340925
10.89,2492.594664773401
10.9,2493.364190734382
10.91,2494.1146064083587
10.92,2494.845860979824
10.93,2495.5579036332656
10.94,2496.250683553178
10.95,2496.9241499240493
10.96,2497.5782519303725
10.97,2498.2129387566383
10.98,2498.8281595873373
10.99,2499.4238636069613
11.0,2500.0
11.01,2500.556567878844
11.02,2501.0937660674717
11.03,2501.611843317762
11.04,2502.1110483815937
11.05,2502.591630010844
11.06,2503.0538369573906
11.07,2503.497917973113
11.08,2503.924121809888
11.09,2504.3326972195937
11.1,2504.723892954109
11.11,2505.0979577653115
11.12,2505.4551404050785
11.13,2505.795689625289
11.14,2506.119854177821
11.15,2506.4278828145525
11.16,2506.7200242873605
11.17,2506.996527348125
11.18,2507.2576407487227
11.19,2507.5036132410314
11.2,2507.73469357693
11.21,2507.951130508298
11.22,2508.15317278701
11.23,2508.3410691649456
11.24,2508.515068393984
11.25,2508.6754192260023
11.26,2508.8223704128777
11.27,2508.95617070649
11.28,2509.0770688587163
11.29,2509.1853136214345
11.3,2509.2811537465223
11.31,2509.364837985859
11.32,2509.436615091323
11.33,2509.4967338147903
11.34,2509.54544290814
11.35,2509.58299112325
11.36,2509.6096272119994
11.37,2509.6255999262644
11.38,2509.631158017925
11.39,2509.626550238858
11.4,2509.6120253409417
11.41,2509.5878320760544
11.42,2509.554219196073
11.43,2509.511435452878
11.44,2509.4597295983453
11.45,2509.399350384353
11.46,2509.330546562781
11.47,2509.2535668855057
11.48,2509.1686601044057
11.49,2509.076074971359
11.5,2508.976060238244
11.51,2508.8688646569376
11.52,2508.754736979319
11.53,2508.633925957266
11.54,2508.506680342657
11.55,2508.373248887369
11.56,2508.233880343281
11.57,2508.0888234622707
11.58,2507.938326996216
11.59,2507.7826396969954
11.6,2507.622010316487
11.61,2507.456687606568
11.62,2507.2869203191176
11.63,2507.112957206012
11.64,2506.935047019132
11.65,2506.7534385103536
11.66,2506.568380431556
11.67,2506.380121534616
11.68,2506.188910571412
11.69,2505.994996293823
11.7,2505.7986274537266
11.71,2505.600052803001
11.72,2505.399521093523
11.73,2505.1972810771726
11.74,2504.993581505827
11.75,2504.788671131364
11.76,2504.582798705662
11.77,2504.3762129805973
11.78,2504.1691627080518
11.79,2503.9618966399003
11.8,2503.7546635280214
11.81,2503.547712124294
11.82,2503.3412911805963
11.83,2503.135649448804
11.84,2502.9310356807987
11.85,2502.7276986284564
11.86,2502.5258870436555
11.87,2502.325849678274
11.88,2502.12783528419
11.89,2501.9320926132814
11.9,2501.7388704174264
11.91,2501.548417448504
11.92,2501.3609824583905
11.93,2501.176814198965
11.94,2500.9961614221047
11.95,2500.819272879689
11.96,2500.646397323595
11.97,2500.477783505701
11.98,2500.313680177885
11.99,2500.154336092026
12.0,2500.0
12.01,2499.8508680862296
12.02,2499.7069262653067
12.03,2499.5681078843672
12.04,2499.4343462905454
12.05,2499.305574830977
12.06,2499.181726852798
12.07,2499.0627357031435
12.08,2498.948534729148
12.09,2498.839057277947
12.1,2498.7342366966764
12.11,2498.634006332471
12.12,2498.538299532466
12.13,2498.4470496437984
12.14,2498.3601900136014
12.15,2498.277653989011
12.16,2498.199374917164
12.17,2498.125286145193
12.18,2498.055321020235
12.19,2497.9894128894257
12.2,2497.927495099899
12.21,2497.869500998791
12.22,2497.815363933237
12.23,2497.7650172503736
12.24,2497.7183942973334
12.25,2497.6754284212534
12.26,2497.6360529692693
12.27,2497.600201288515
12.28,2497.567806726127
12.29,2497.53880262924
12.3,2497.5131223449907
12.31,2497.4906992205124
12.32,2497.4714666029413
12.33,2497.4553578394125
12.34,2497.442306277062
12.35,2497.432245263025
12.36,2497.4251081444363
12.37,2497.420828268431
12.38,2497.419338982145
12.39,2497.420573632714
12.4,2497.424465567273
12.41,2497.430948132956
12.42,2497.4399546769
12.43,2497.4514185462403
12.44,2497.4652730881107
12.45,2497.481451649648
12.46,2497.4998875779875
12.47,2497.520514220264
12.48,2497.543264923612
12.49,2497.5680730351683
12.5,2497.594871902067
12.51,2497.6235948714448
12.52,2497.6541752904363
12.53,2497.6865465061765
12.54,2497.720641865801
12.55,2497.756394716445
12.56,2497.7937384052448
12.57,2497.832606279333
12.58,2497.872931685848
12.59,2497.9146479719248
12.6,2497.957688484697
12.61,2498.0019865713
12.62,2498.047475578871
12.63,2498.094088854544
12.64,2498.1417597454547
12.65,2498.190421598737
12.66,2498.2400077615293
12.67,2498.290451580964
12.68,2498.3416864041774
12.69,2498.393645578305
12.7,2498.4462624504827
