wind_speed,Nordex N27/250
2.68,0.0
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.76,0.0
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
3.0,0.0
3.01,0.0
3.02,0.0
3.03,0.0
3.04,0.0
3.05,0.0
3.06,0.0
3.07,0.0
3.08,0.0
3.09,0.0
3.1,0.0
3.11,0.0
3.12,0.0
3.13,0.0
3.14,0.0
3.15,0.0
3.16,0.0
3.17,0.0
3.18,0.0
3.19,0.0
3.2,0.0
3.21,0.0
3.22,0.0
3.23,0.0
3.24,0.0
3.25,0.0
3.26,0.0
3.27,0.0
3.28,0.0
3.29,0.0
3.3,0.0
3.31,0.0
3.32,0.0
3.33,0.0
3.34,0.0
3.35,0.0
3.36,0.0
3.37,0.0
3.38,0.0
3.39,0.0
3.4,0.0
3.41,0.0
3.42,0.0
3.43,0.0
3.44,0.0
3.45,0.0
3.46,0.0
3.47,0.0
3.48,0.0
3.49,0.0
3.5,0.0
3.51,0.0
3.52,0.0
3.53,0.0
3.54,0.0
3.55,0.0
3.56,0.0
3.57,0.0
3.58,0.0
3.59,0.0
3.6,0.0
3.61,0.0
3.62,0.0
3.63,0.0
3.64,0.0
3.65,0.0
3.66,0.0
3.67,0.0
3.68,0.0
3.69,0.0
3.7,0.0
3.71,0.0
3.72,0.0
3.73,0.0
3.74,0.0
3.75,0.0
3.76,0.0
3.77,0.0
3.78,0.0
3.79,0.0
3.8,0.0
3.81,0.0
3.82,0.0
3.83,0.0
3.84,0.0
3.85,0.0
3.86,0.0
3.87,0.0
3.88,0.0
3.89,0.0
3.9,0.0
3.91,0.0
3.92,0.0
3.93,0.0
3.94,0.0
3.95,0.0
3.96,0.0
3.97,0.0
3.98,0.0
3.99,0.0
4.0,6.0
4.01,6.11353037286085
4.02,6.226855809856547
4.03,6.3399804012483685
4.04,6.452908237297557
4.05,6.565643408265386
4.06,6.67819000441312
4.07,6.790552116002035
4.08,6.9027338332933725
4.09,7.014739246548407
4.1,7.126572446028406
4.11,7.238237521994639
4.12,7.349738564708351
4.13,7.46107966443082
4.14,7.572264911423307
4.15,7.683298395947085
4.16,7.794184208263402
4.17,7.904926438633528
4.18,8.01552917731873
4.19,8.125996514580281
4.2,8.236332540679426
4.21,8.346541345877439
4.22,8.456627020435585
4.23,8.566593654615135
4.24,8.676445338677336
4.25,8.78618616288346
4.26,8.895820217494775
4.27,9.00535159277254
4.28,9.114784378978031
4.29,9.224122666372494
4.3,9.333370545217203
4.31,9.442532105773422
4.32,9.55161143830242
4.33,9.66061263306545
4.34,9.76953978032378
4.35,9.878396970338674
4.36,9.98718829337141
4.37,10.09591783968323
4.38,10.20458969953541
4.39,10.313207963189209
4.4,10.421776720905909
4.41,10.530300062946742
4.42,10.638782079572996
4.43,10.747226861045927
4.44,10.855638497626812
4.45,10.964021079576892
4.46,11.072378697157449
4.47,11.180715440629736
4.48,11.289035400255036
4.49,11.397342666294588
4.5,11.505641329009668
4.51,11.613935478661542
4.52,11.722229205511471
4.53,11.830526599820733
4.54,11.938831751850566
4.55,12.04714875186225
4.56,12.15548169011705
4.57,12.26383465687623
4.58,12.372211742401046
4.59,12.48061703695277
4.6,12.589054630792662
4.61,12.697528614181994
4.62,12.806043077382013
4.63,12.914602110654004
4.64,13.023209804259212
4.65,13.131870248458922
4.66,13.24058753351438
4.67,13.349365749686854
4.68,13.458208987237612
4.69,13.567121336427924
4.7,13.67610688751904
4.71,13.78516973077223
4.72,13.894313956448762
4.73,14.003543654809908
4.74,14.11286291611691
4.75,14.222275830631045
4.76,14.331786488613574
4.77,14.441398980325763
4.78,14.551117396028888
4.79,14.660945825984196
4.8,14.77088836045295
4.81,14.880949089696422
4.82,14.991132103975886
4.83,15.101441493552588
4.84,15.211881348687797
4.85,15.32245575964278
4.86,15.433168816678808
4.87,15.54402461005713
4.88,15.655027230039016
4.89,15.766180766885736
4.9,15.877489310858556
4.91,15.988956952218729
4.92,16.100587781227524
4.93,16.2123858881462
4.94,16.32435536323604
4.95,16.43650029675829
4.96,16.548824778974215
4.97,16.66133290014508
4.98,16.774028750532167
4.99,16.88691642039672
5.0,17.0
5.01,17.11328357960328
5.02,17.226771249467834
5.03,17.340467099854916
5.04,17.45437522102579
5.05,17.56849970324171
5.06,17.682844636763964
5.07,17.797414111853797
5.08,17.91221221877248
5.09,18.02724304778128
5.1,18.14251068914144
5.11,18.258019233114265
5.12,18.373772769960983
5.13,18.489775389942874
5.14,18.606031183321196
5.15,18.722544240357227
5.16,18.839318651312208
5.17,18.956358506447412
5.18,19.07366789602412
5.19,19.191250910303584
5.2,19.30911163954705
5.21,19.427254174015808
5.22,19.54568260397111
5.23,19.66440101967424
5.24,19.783413511386428
5.25,19.90272416936896
5.26,20.02233708388309
5.27,20.14225634519009
5.28,20.26248604355124
5.29,20.38303026922777
5.3,20.503893112480966
5.31,20.62507866357208
5.32,20.746591012762387
5.33,20.868434250313147
5.34,20.990612466485626
5.35,21.11312975154108
5.36,21.23599019574079
5.37,21.359197889346
5.38,21.482756922617988
5.39,21.606671385818004
5.4,21.73094536920734
5.41,21.85558296304723
5.42,21.98058825759896
5.43,22.10596534312377
5.44,22.231718309882957
5.45,22.35785124813776
5.46,22.484368248149437
5.47,22.61127340017927
5.48,22.73857079448853
5.49,22.866264521338465
5.5,22.994358670990334
5.51,23.12285733370541
5.52,23.251764599744963
5.53,23.381084559370265
5.54,23.510821302842555
5.55,23.640978920423105
5.56,23.77156150237319
5.57,23.902573138954075
5.58,24.034017920427008
5.59,24.165899937053258
5.6,24.298223279094096
5.61,24.43099203681079
5.62,24.564210300464595
5.63,24.697882160316773
5.64,24.83201170662859
5.65,24.96660302966133
5.66,25.101660219676223
5.67,25.23718736693456
5.68,25.37318856169758
5.69,25.509667894226585
5.7,25.6466294547828
5.71,25.784077333627508
5.72,25.922015621021973
5.73,26.06044840722747
5.74,26.19937978250524
5.75,26.338813837116543
5.76,26.478754661322668
5.77,26.619206345384868
5.78,26.760172979564423
5.79,26.901658654122564
5.8,27.043667459320574
5.81,27.18620348541972
5.82,27.32927082268128
5.83,27.47287356136648
5.84,27.6170157917366
5.85,27.76170160405292
5.86,27.90693508857669
5.87,28.05272033556919
5.88,28.199061435291654
5.89,28.34596247800537
5.9,28.493427553971603
5.91,28.6414607534516
5.92,28.790066166706637
5.93,28.93924788399797
5.94,29.089009995586885
5.95,29.239356591734616
5.96,29.390291762702446
5.97,29.541819598751637
5.98,29.69394419014346
5.99,29.84666962713916
6.0,30.0
6.01,30.153938517714124
6.02,30.308484864176982
6.03,30.46363784201096
6.04,30.619396253838357
6.05,30.77575890228153
6.06,30.932724589962827
6.07,31.090292119504586
6.08,31.248460293529146
6.09,31.40722791465883
6.1,31.566593785515995
6.11,31.726556708722992
6.12,31.88711548690214
6.13,32.04826892267579
6.14,32.21001581866628
6.15,32.37235497749595
6.16,32.53528520178714
6.17,32.69880529416219
6.18,32.86291405724344
6.19,33.02761029365324
6.2,33.19289280601392
6.21,33.358760396947815
6.22,33.52521186907728
6.23,33.692246025024666
6.24,33.85986166741227
6.25,34.02805759886246
6.26,34.19683262199757
6.27,34.36618553943996
6.28,34.53611515381196
6.29,34.70662026773591
6.3,34.87769968383412
6.31,35.04935220472898
6.32,35.22157663304281
6.33,35.39437177139793
6.34,35.567736422416694
6.35,35.74166938872146
6.36,35.91616947293456
6.37,36.09123547767832
6.38,36.26686620557509
6.39,36.44306045924719
6.4,36.61981704131702
6.41,36.79713475440685
6.42,36.97501240113906
6.43,37.15344878413598
6.44,37.33244270601996
6.45,37.51199296941333
6.46,37.69209837693841
6.47,37.87275773121759
6.48,38.05396983487319
6.49,38.23573349052752
6.5,38.41804750080294
6.51,38.60091066832181
6.52,38.78432179570645
6.53,38.96827968557921
6.54,39.15278314056241
6.55,39.33783096327842
6.56,39.52342195634954
6.57,39.70955492239819
6.58,39.89622866404661
6.59,40.0834419839172
6.6,40.27119368463229
6.61,40.45948256881423
6.62,40.64830743908533
6.63,40.837667098067946
6.64,41.027560348384434
6.65,41.21798599265713
6.66,41.40894283350834
6.67,41.60042967356045
6.68,41.79244531543576
6.69,41.98498856175666
6.7,42.17805821514544
6.71,42.37165307822447
6.72,42.565771953616085
6.73,42.76041364394262
6.74,42.95557695182641
6.75,43.15126067988981
6.76,43.34746363075514
6.77,43.54418460704476
6.78,43.74142241138102
6.79,43.93917584638624
6.8,44.13744371468276
6.81,44.33622481889292
6.82,44.53551796163908
6.83,44.73532194554356
6.84,44.93563557322869
6.85,45.136457647316846
6.86,45.33778697043035
6.87,45.53962234519153
6.88,45.74196257422275
6.89,45.94480646014632
6.9,46.14815280558462
6.91,46.35200041315997
6.92,46.55634808549469
6.93,46.76119462521115
6.94,46.96653883493169
6.95,47.17237951727864
6.96,47.37871547487431
6.97,47.58554551034109
6.98,47.79286842630133
6.99,48.000683025377306
7.0,48.2089881101914
7.01,48.41778248336595
7.02,48.627064947523294
7.03,48.8368343052858
7.04,49.04708935927574
7.05,49.25782891211551
7.06,49.46905176642743
7.07,49.680756724833856
7.08,49.89294258995711
7.09,50.105608164419536
7.1,50.31875225084348
7.11,50.532373651851294
7.12,50.74647117006528
7.13,50.96104360810781
7.14,51.17608976860123
7.15,51.39160845416788
7.16,51.60759846743008
7.17,51.82405861101015
7.18,52.04098768753049
7.19,52.25838449961341
7.2,52.47624784988123
7.21,52.69457654095632
7.22,52.913369375461
7.23,53.13262515601766
7.24,53.352342685248566
7.25,53.5725207657761
7.26,53.79315820022259
7.27,54.01425379121039
7.28,54.23580634136185
7.29,54.45781465329927
7.3,54.68027752964503
7.31,54.90319377302143
7.32,55.12656218605087
7.33,55.35038157135563
7.34,55.57465073155807
7.35,55.79936846928055
7.36,56.024533587145406
7.37,56.250144887774944
7.38,56.47620117379153
7.39,56.70270124781752
7.4,56.92964391247524
7.41,57.15702797038701
7.42,57.38485222417519
7.43,57.61311547646213
7.44,57.841816529870165
7.45,58.07095418702161
7.46,58.30052725053885
7.47,58.53053452304418
7.48,58.76097480715997
7.49,58.99184690550853
7.5,59.223149620712256
7.51,59.454881755393416
7.52,59.6870421121744
7.53,59.919629493677554
7.54,60.152642702525206
7.55,60.38608054133966
7.56,60.61994181274329
7.57,60.85422531935847
7.58,61.088929863807465
7.59,61.32405424871268
7.6,61.559597276696415
7.61,61.79555775038104
7.62,62.03193447238886
7.63,62.26872624534225
7.64,62.50593187186354
7.65,62.74355015457508
7.66,62.98157989609916
7.67,63.22001989905817
7.68,63.458868966074455
7.69,63.69812589977032
7.7,63.93778950276816
7.71,64.17785857769022
7.72,64.41833192715893
7.73,64.65920835379661
7.74,64.9004866602256
7.75,65.14216564906819
7.76,65.3842441229468
7.77,65.62672088448369
7.78,65.86959473630128
7.79,66.11286448102186
7.8,66.35652892126777
7.81,66.60058685966136
7.82,66.84503709882502
7.83,67.089878441381
7.84,67.3351096899517
7.85,67.58072964715942
7.86,67.82673711562659
7.87,68.0731308979754
7.88,68.31990979682833
7.89,68.56707261480763
7.9,68.81461815453572
7.91,69.06254521863487
7.92,69.31085260972745
7.93,69.55953913043578
7.94,69.80860358338226
7.95,70.05804477118916
7.96,70.30786149647885
7.97,70.55805256187367
7.98,70.80861676999596
7.99,71.05955292346805
8.0,71.31085982491231
8.01,71.56253627695102
8.02,71.81458108220662
8.03,72.06699304330135
8.04,72.3197709628576
8.05,72.57291364349773
8.06,72.82641988784405
8.07,73.08028849851887
8.08,73.33451827814456
8.09,73.58910802934348
8.1,73.84405655473793
8.11,74.0993626569503
8.12,74.35502513860288
8.13,74.61104280231811
8.14,74.8674144507182
8.15,75.12413888642554
8.16,75.38121491206249
8.17,75.63864133025136
8.18,75.8964169436145
8.19,76.15454055477427
8.2,76.413010966353
8.21,76.67182698097305
8.22,76.93098740125673
8.23,77.19049102982635
8.24,77.45033666930432
8.25,77.71052312231294
8.26,77.97104919147455
8.27,78.23191367941152
8.28,78.49311538874615
8.29,78.75465312210082
8.3,79.01652568209789
8.31,79.27873187135961
8.32,79.54127049250837
8.33,79.80414034816653
8.34,80.06734024095638
8.35,80.33086897350032
8.36,80.59472534842065
8.37,80.85890816833974
8.38,81.12341623587996
8.39,81.38824835366353
8.4,81.65340332431289
8.41,81.91887995045035
8.42,82.18467703469825
8.43,82.45079337967896
8.44,82.71722778801477
8.45,82.98397906232806
8.46,83.2510460052412
8.47,83.51842741937644
8.48,83.78612210735616
8.49,84.0541288718027
8.5,84.32244651533843
8.51,84.5910738405857
8.52,84.86000965016675
8.53,85.12925274670405
8.54,85.39880193281985
8.55,85.66865601113656
8.56,85.93881378427645
8.57,86.20927405486188
8.58,86.48003562551521
8.59,86.75109729885878
8.6,87.02245787751492
8.61,87.29411616410596
8.62,87.56607096125427
8.63,87.83832107158219
8.64,88.11086529771204
8.65,88.38370244226614
8.66,88.65683130786684
8.67,88.93025069713653
8.68,89.20395941269749
8.69,89.47795625717211
8.7,89.75224003318269
8.71,90.02680954335162
8.72,90.30166359030116
8.73,90.57680097665371
8.74,90.85222050503162
8.75,91.1279209780572
8.76,91.40390119835276
8.77,91.68015996854072
8.78,91.95669609124336
8.79,92.23350836908304
8.8,92.51059560468217
8.81,92.78795660066294
8.82,93.06559015964775
8.83,93.34349508425902
8.84,93.62167017711904
8.85,93.90011424085009
8.86,94.1788260780746
8.87,94.45780449141482
8.88,94.73704828349324
8.89,95.01655625693203
8.9,95.29632721435362
8.91,95.57635995838034
8.92,95.8566532916345
8.93,96.1372060167385
8.94,96.41801693631464
8.95,96.6990848529852
8.96,96.9804085693727
8.97,97.26198688809932
8.98,97.5438186117874
8.99,97.8259025430594
9.0,98.10823748453753
9.01,98.39082223884418
9.02,98.67365560860172
9.03,98.95673639643243
9.04,99.24006340495876
9.05,99.523635436803
9.06,99.80745129458742
9.07,100.0915097809344
9.08,100.37580969846633
9.09,100.66034984980544
9.1,100.9451290375742
9.11,101.23014606439484
9.12,101.5153997328898
9.13,101.8008888456814
9.14,102.08661220539192
9.15,102.37256861464373
9.16,102.65875687605916
9.17,102.94517579226054
9.18,103.23182416587026
9.19,103.51870079951064
9.2,103.80580449580404
9.21,104.0931340573728
9.22,104.38068828683916
9.23,104.66846598682557
9.24,104.95646595995431
9.25,105.2446870088478
9.26,105.5331279361283
9.27,105.82178754441811
9.28,106.11066463633972
9.29,106.39975801451538
9.3,106.68906648156744
9.31,106.97858884011823
9.32,107.26832389279012
9.33,107.55827044220538
9.34,107.84842729098644
9.35,108.13879324175554
9.36,108.42936709713514
9.37,108.72014765974752
9.38,109.01113373221504
9.39,109.30232411716
9.4,109.59371761720476
9.41,109.88531303497167
9.42,110.17710917308304
9.43,110.46910483416124
9.44,110.7612988208286
9.45,111.0536899357075
9.46,111.34627698142025
9.47,111.63905876058912
9.48,111.93203407583658
9.49,112.22520172978486
9.5,112.51856052505636
9.51,112.8121092642734
9.52,113.10584675005832
9.53,113.3997717850335
9.54,113.6938831718212
9.55,113.9881797130439
9.56,114.28266021132376
9.57,114.57732346928324
9.58,114.87216828954465
9.59,115.16719347473033
9.6,115.4623978274626
9.61,115.75778015036384
9.62,116.05333924605635
9.63,116.34907391716256
9.64,116.6449829663047
9.65,116.94106519610511
9.66,117.2373194091862
9.67,117.53374440817028
9.68,117.83033899567972
9.69,118.12710197433682
9.7,118.42403214676386
9.71,118.7211283155834
9.72,119.01838928341756
9.73,119.31581385288872
9.74,119.6134008266193
9.75,119.91114900723154
9.76,120.20905719734787
9.77,120.50712419959063
9.78,120.80534881658208
9.79,121.10372985094465
9.8,121.40226610530068
9.81,121.70095638227237
9.82,121.9997994844822
9.83,122.29879421455244
9.84,122.59793937510548
9.85,122.8972337687636
9.86,123.19667619814923
9.87,123.49626546588463
9.88,123.79600037459228
9.89,124.09587972689424
9.9,124.39590232541316
9.91,124.69606697277116
9.92,124.99637247159067
9.93,125.29681762449404
9.94,125.59740123410356
9.95,125.89812210304169
9.96,126.19897903393068
9.97,126.49997082939277
9.98,126.80109629205045
9.99,127.10235422452604
10.0,127.4037434294418
10.01,127.70526270942018
10.02,128.0069108670834
10.03,128.30868670505396
10.04,128.61058902595403
10.05,128.91261663240613
10.06,129.21476832703237
10.07,129.51704291245528
10.08,129.81943919129714
10.09,130.12195596618022
10.1,130.424592039727
10.11,130.7273462145597
10.12,131.03021729330078
10.13,131.33320407857252
10.14,131.63630537299724
10.15,131.9395199791972
10.16,132.24284669979488
10.17,132.5462843374126
10.18,132.84983169467262
10.19,133.15348757419736
10.2,133.4572507786091
10.21,133.7611201105303
10.22,134.06509437258316
10.23,134.3691723673901
10.24,134.67335289757338
10.25,134.97763476575545
10.26,135.28201677455849
10.27,135.58649772660505
10.28,135.89107642451734
10.29,136.19575167091773
10.3,136.5005222684286
10.31,136.80538701967214
10.32,137.11034472727087
10.33,137.41539419384702
10.34,137.720534222023
10.35,138.0257636144211
10.36,138.33108117366368
10.37,138.63648570237308
10.38,138.94197600317167
10.39,139.24755087868172
10.4,139.55320913152565
10.41,139.8589495643257
10.42,140.16477097970431
10.43,140.4706721802838
10.44,140.77665196868642
10.45,141.08270914753462
10.46,141.38884251945075
10.47,141.69505088705708
10.48,142.00133305297595
10.49,142.30768781982974
10.5,142.6141139902407
10.51,142.92061036683134
10.52,143.22717575222384
10.53,143.5338089490407
10.54,143.84050875990405
10.55,144.14727398743645
10.56,144.45410343426008
10.57,144.76099590299734
10.58,145.06795019627054
10.59,145.37496511670207
10.6,145.68203946691426
10.61,145.98917204952943
10.62,146.29636166716995
10.63,146.6036071224581
10.64,146.91090721801632
10.65,147.2182607564668
10.66,147.52566654043204
10.67,147.83312337253426
10.68,148.14063005539586
10.69,148.4481853916392
10.7,148.75578818388658
10.71,149.0634372347604
10.72,149.37113134688286
10.73,149.67886932287644
10.74,149.9866499653634
10.75,150.29447207696614
10.76,150.60233446030696
10.77,150.91023591800823
10.78,151.21817525269228
10.79,151.52615126698143
10.8,151.83416276349806
10.81,152.14220854486447
10.82,152.450287413703
10.83,152.75839817263602
10.84,153.06653962428584
10.85,153.37471057127482
10.86,153.68290981622533
10.87,153.99113616175964
10.88,154.2993884105002
10.89,154.60766536506924
10.9,154.9159658280891
10.91,155.22428860218216
10.92,155.53263248997075
10.93,155.84099629407723
10.94,156.14937881712396
10.95,156.45777886173323
10.96,156.76619523052747
10.97,157.0746267261289
10.98,157.3830721511599
10.99,157.69153030824282
11.0,158.0
11.01,158.30847732942425
11.02,158.61694760099022
11.03,158.92539341954298
11.04,159.2337973899278
11.05,159.54214211698974
11.06,159.8504102055738
11.07,160.1585842605252
11.08,160.4666468866891
11.09,160.7745806889105
11.1,161.0823682720346
11.11,161.38999224090654
11.12,161.6974352003714
11.13,162.00467975527434
11.14,162.3117085104604
11.15,162.61850407077478
11.16,162.92504904106264
11.17,163.23132602616892
11.18,163.5373176309389
11.19,163.84300646021768
11.2,164.14837511885034
11.21,164.45340621168205
11.22,164.7580823435579
11.23,165.062386119323
11.24,165.36630014382249
11.25,165.66980702190145
11.26,165.97288935840507
11.27,166.27552975817838
11.28,166.5777108260666
11.29,166.87941516691484
11.3,167.18062538556816
11.31,167.4813240868717
11.32,167.78149387567055
11.33,168.08111735680993
11.34,168.38017713513486
11.35,168.67865581549054
11.36,168.976536002722
11.37,169.2738003016745
11.38,169.57043131719303
11.39,169.86641165412271
11.4,170.16172391730873
11.41,170.45635071159623
11.42,170.75027464183023
11.43,171.04347831285594
11.44,171.33594432951844
11.45,171.62765529666288
11.46,171.91859381913434
11.47,172.208742501778
11.48,172.49808394943892
11.49,172.78660076696224
11.5,173.07427555919304
11.51,173.36109093097653
11.52,173.6470294871578
11.53,173.93207383258192
11.54,174.21620657209408
11.55,174.4994103105394
11.56,174.7816676527629
11.57,175.0629612036098
11.58,175.34327356792522
11.59,175.6225873505542
11.6,175.90088515634193
11.61,176.1781495901335
11.62,176.45436325677403
11.63,176.72950876110875
11.64,177.00356870798265
11.65,177.27652570224083
11.66,177.54836234872852
11.67,177.81906125229074
11.68,178.08860501777272
11.69,178.35697625001944
11.7,178.62415755387616
11.71,178.890131534188
11.72,179.15488079579993
11.73,179.41838794355724
11.74,179.6806355823049
11.75,179.9416063168881
11.76,180.201282752152
11.77,180.4596474929417
11.78,180.7166831441023
11.79,180.97237231047896
11.8,181.22669759691675
11.81,181.4796416082608
11.82,181.7311869493562
11.83,181.98131622504815
11.84,182.23001204018175
11.85,182.47725699960213
11.86,182.72303370815436
11.87,182.96732477068352
11.88,183.2101127920349
11.89,183.45138037705345
11.9,183.6911101305844
11.91,183.9292846574728
11.92,184.16588656256383
11.93,184.40089845070253
11.94,184.63430292673408
11.95,184.86608259550363
11.96,185.0962200618563
11.97,185.3246979306371
11.98,185.55149880669123
11.99,185.77660529486383
12.0,186.0
12.01,186.2216748187268
12.02,186.44165881479884
12.03,186.65999034375275
12.04,186.8767077611252
12.05,187.0918494224527
12.06,187.305453683272
12.07,187.51755889911945
12.08,187.7282034255318
12.09,187.93742561804564
12.1,188.14526383219751
12.11,188.3517564235242
12.12,188.5569417475621
12.13,188.7608581598479
12.14,188.96354401591816
12.15,189.16503767130956
12.16,189.3653774815585
12.17,189.5646018022019
12.18,189.76274898877605
12.19,189.9598573968178
12.2,190.15596538186352
12.21,190.35111129945
12.22,190.5453335051137
12.23,190.7386703543913
12.24,190.9311602028193
12.25,191.1228414059345
12.26,191.3137523192733
12.27,191.50393129837244
12.28,191.6934166987684
12.29,191.88224687599785
12.3,192.07046018559743
12.31,192.2580949831037
12.32,192.44518962405317
12.33,192.6317824639825
12.34,192.81791185842823
12.35,193.0036161629272
12.36,193.18893373301577
12.37,193.37390292423063
12.38,193.5585620921084
12.39,193.7429495921855
12.4,193.92710377999884
12.41,194.1110630110848
12.42,194.29486564097996
12.43,194.478550025221
12.44,194.66215451934457
12.45,194.8457174788872
12.46,195.0292772593855
12.47,195.212872216376
12.48,195.39654070539544
12.49,195.58032108198032
12.5,195.76425170166723
12.51,195.9483709199929
12.52,196.13271709249375
12.53,196.3173285747065
12.54,196.50224372216772
12.55,196.68750089041404
12.56,196.873138434982
12.57,197.0591947114082
12.58,197.24570807522923
12.59,197.43271688198172
12.6,197.6202594872024
12.61,197.8083742464276
12.62,197.9970995151941
12.63,198.18647364903853
12.64,198.37653500349737
12.65,198.56732193410724
12.66,198.7588727964048
12.67,198.9512259459266
12.68,199.14441973820928
12.69,199.3384925287894
12.7,199.5334826732036
12.71,199.72942852698844
12.72,199.9263684456805
12.73,200.1243407848165
12.74,200.3233838999329
12.75,200.5235361465664
12.76,200.7248358802535
12.77,200.92732145653093
12.78,201.13103123093512
12.79,201.3360035590028
12.8,201.54227679627056
12.81,201.749889298275
12.82,201.95887942055265
12.83,202.16928551864012
12.84,202.3811459480741
12.85,202.5944990643911
12.86,202.80938322312772
12.87,203.02583677982065
12.88,203.24389809000644
12.89,203.4636055092216
12.9,203.68499739300287
12.91,203.9081120968868
12.92,204.13298797640996
12.93,204.35966338710895
12.94,204.5881766845204
12.95,204.81856622418087
12.96,205.050870361627
12.97,205.2851274523954
12.98,205.52137585202263
12.99,205.7596539160453
13.0,206.0
13.01,206.24243839566867
13.02,206.4869371398145
13.03,206.7334502054459
13.04,206.9819315655714
13.05,207.2323351931995
13.06,207.48461506133864
13.07,207.73872514299725
13.08,207.9946194111839
13.09,208.25225183890703
13.1,208.5115763991751
13.11,208.77254706499667
13.12,209.03511780938015
13.13,209.29924260533417
13.14,209.56487542586692
13.15,209.8319702439872
13.16,210.10048103270324
13.17,210.3703617650236
13.18,210.6415664139568
13.19,210.9140489525113
13.2,211.1877633536956
13.21,211.46266359051816
13.22,211.7387036359875
13.23,212.015837463112
13.24,212.29401904490015
13.25,212.57320235436052
13.26,212.8533413645017
13.27,213.13439004833188
13.28,213.4163023788597
13.29,213.69903232909368
13.3,213.98253387204232
13.31,214.26676098071388
13.32,214.5516676281171
13.33,214.8372077872603
13.34,215.123335431152
13.35,215.4100045328007
13.36,215.6971690652149
13.37,215.98478300140303
13.38,216.27280031437363
13.39,216.5611749771352
13.4,216.8498609626961
13.41,217.1388122440649
13.42,217.42798279425003
13.43,217.71732658626004
13.44,218.00679759310336
13.45,218.29634978778844
13.46,218.58593714332395
13.47,218.87551363271805
13.48,219.1650332289795
13.49,219.4544499051166
13.5,219.74371763413797
13.51,220.032790389052
13.52,220.32162214286723
13.53,220.61016686859207
13.54,220.8983785392351
13.55,221.1862111278048
13.56,221.47361860730945
13.57,221.7605549507577
13.58,222.04697413115804
13.59,222.33283012151887
13.6,222.61807689484883
13.61,222.90266842415616
13.62,223.18655868244957
13.63,223.46970164273745
13.64,223.75205127802823
13.65,224.0335615613304
13.66,224.3141864656525
13.67,224.59387996400292
