wind_speed,Lagerwey LW 58/750
2.68,0.0
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.76,0.0
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
3.0,7.5
3.01,7.8075144252171
3.02,8.111808339814996
3.03,8.412964366459358
3.04,8.71106512781591
3.05,9.006193246550326
3.06,9.298431345328332
3.07,9.587862046815598
3.08,9.874567973677843
3.09,10.15863174858075
3.1,10.440135994190037
3.11,10.719163333171377
3.12,10.995796388190492
3.13,11.270117781913063
3.14,11.542210137004805
3.15,11.812156076131393
3.16,12.080038221958551
3.17,12.345939197151957
3.18,12.609941624377328
3.19,12.87212812630034
3.2,13.132581325586717
3.21,13.39138384490213
3.22,13.648618306912304
3.23,13.904367334282911
3.24,14.158713549679677
3.25,14.411739575768271
3.26,14.663528035214409
3.27,14.9141615506838
3.28,15.163722744842117
3.29,15.41229424035508
3.3,15.659958659888368
3.31,15.9067986261077
3.32,16.152896761678754
3.33,16.398335689267245
3.34,16.643198031538855
3.35,16.887566411159302
3.36,17.131523450794266
3.37,17.375151773109458
3.38,17.61853400077057
3.39,17.861752756443305
3.4,18.104890662793352
3.41,18.348030342486425
3.42,18.591254418188203
3.43,18.834645512564407
3.44,19.078286248280705
3.45,19.32225924800283
3.46,19.566647134396447
3.47,19.81153253012729
3.48,20.05699805786102
3.49,20.303126340263365
3.5,20.55
3.51,20.79770165973664
3.52,21.04631394213898
3.53,21.295919469872715
3.54,21.54660086560355
3.55,21.798440751997173
3.56,22.05152175171929
3.57,22.3059264874356
3.58,22.561737581811794
3.59,22.819037657513576
3.6,23.07790933720665
3.61,23.33843524355669
3.62,23.600697999229432
3.63,23.864780226890534
3.64,24.130764549205736
3.65,24.3987335888407
3.66,24.66876996846115
3.67,24.940956310732755
3.68,25.21537523832125
3.69,25.492109373892305
3.7,25.771241340111636
3.71,26.05285375964492
3.72,26.337029255157887
3.73,26.6238504493162
3.74,26.913399964785597
3.75,27.205760424231727
3.76,27.501014450320326
3.77,27.79924466571709
3.78,28.1005336930877
3.79,28.40496415509788
3.8,28.712618674413285
3.81,29.023579873699667
3.82,29.337930375622676
3.83,29.65575280284804
3.84,29.97712977804145
3.85,30.302143923868613
3.86,30.6308778629952
3.87,30.963414218086942
3.88,31.299835611809502
3.89,31.640224666828622
3.9,31.984664005809968
3.91,32.33323625141926
3.92,32.68602402632216
3.93,33.04310995318441
3.94,33.404576654671665
3.95,33.77050675344968
3.96,34.1409828721841
3.97,34.51608763354065
3.98,34.895903660185006
3.99,35.28051357478291
4.0,35.67
4.01,36.06440749583632
4.02,36.46362837162906
4.03,36.86751687404978
4.04,37.27592724976989
4.05,37.68871374546095
4.06,38.10573060779449
4.07,38.52683208344201
4.08,38.95187241907499
4.09,39.38070586136493
4.1,39.813186656983376
4.11,40.24916905260186
4.12,40.68850729489181
4.13,41.13105563052478
4.14,41.57666830617227
4.15,42.02519956850583
4.16,42.4765036641969
4.17,42.93043483991702
4.18,43.38684734233769
4.19,43.84559541813047
4.2,44.30653331396679
4.21,44.76951527651819
4.22,45.23439555245618
4.23,45.70102838845231
4.24,46.16926803117801
4.25,46.63896872730482
4.26,47.10998472350425
4.27,47.58217026644784
4.28,48.05537960280708
4.29,48.529466979253456
4.3,49.00428664245847
4.31,49.47969283909365
4.32,49.95553981583055
4.33,50.4316818193406
4.34,50.90797309629533
4.35,51.38426789336627
4.36,51.86042045722495
4.37,52.3362850345428
4.38,52.81171587199139
4.39,53.2865672162422
4.4,53.76069331396679
4.41,54.23394841183659
4.42,54.70618675652317
4.43,55.17726259469798
4.44,55.64703017303264
4.45,56.11534373819851
4.46,56.5820575368672
4.47,57.04702581571017
4.48,57.51010282139898
4.49,57.97114280060509
4.5,58.43
4.51,58.88657531691805
4.52,59.3409562513447
4.53,59.793276953928256
4.54,60.24367157531691
4.55,60.69227426615897
4.56,61.139219177102696
4.57,61.58464045879642
4.58,62.0286722618883
4.59,62.47144873702668
4.6,62.91310403485978
4.61,63.35377230603597
4.62,63.79358770120338
4.63,64.23268437101035
4.64,64.67119646610513
4.65,65.10925813713607
4.66,65.54700353475131
4.67,65.98456680959919
4.68,66.42208211232796
4.69,66.8596835935859
4.7,67.2975054040213
4.71,67.73568169428233
4.72,68.17434661501736
4.73,68.61363431687467
4.74,69.05367895050244
4.75,69.494614666549
4.76,69.93657561566259
4.77,70.37969594849152
4.78,70.82410981568404
4.79,71.26995136788837
4.8,71.71735475575281
4.81,72.16645412992565
4.82,72.61738364105517
4.83,73.07027743978959
4.84,73.5252696767772
4.85,73.98249450266628
4.86,74.4420860681051
4.87,74.90417852374188
4.88,75.36890602022494
4.89,75.83640270820251
4.9,76.30680273832294
4.91,76.78024026123438
4.92,77.2568494275852
4.93,77.73676438802359
4.94,78.22011929319791
4.95,78.70704829375632
4.96,79.19768554034715
4.97,79.69216518361866
4.98,80.19062137421915
4.99,80.69318826279684
5.0,81.2
5.01,81.71116619945087
5.02,82.22669832666752
5.03,82.74658331014201
5.04,83.2708080783663
5.05,83.79935955983242
5.06,84.33222468303241
5.07,84.86939037645834
5.08,85.41084356860215
5.09,85.95657118795586
5.1,86.50656016301159
5.11,87.06079742226134
5.12,87.619269894197
5.13,88.18196450731075
5.14,88.74886819009453
5.15,89.31996787104043
5.16,89.89525047864042
5.17,90.4747029413865
5.18,91.05831218777072
5.19,91.6460651462852
5.2,92.2379487454218
5.21,92.83394991367258
5.22,93.43405557952968
5.23,94.03825267148504
5.24,94.64652811803064
5.25,95.25886884765856
5.26,95.8752617888608
5.27,96.4956938701294
5.28,97.12015201995644
5.29,97.74862316683382
5.3,98.38109423925366
5.31,99.01755216570793
5.32,99.6579838746887
5.33,100.30237629468796
5.34,100.95071635419768
5.35,101.60299098171
5.36,102.25918710571688
5.37,102.91929165471032
5.38,103.58329155718236
5.39,104.25117374162508
5.4,104.92292513653048
5.41,105.59853267039048
5.42,106.27798327169722
5.43,106.96126386894268
5.44,107.64836139061896
5.45,108.33926276521792
5.46,109.03395492123168
5.47,109.73242478715224
5.48,110.43465929147176
5.49,111.14064536268208
5.5,111.85036992927526
5.51,112.56381991974337
5.52,113.28098226257838
5.53,114.00184388627244
5.54,114.7263917193174
5.55,115.45461269020537
5.56,116.1864937274284
5.57,116.92202175947853
5.58,117.66118371484762
5.59,118.40396652202789
5.6,119.1503571095112
5.61,119.90034240578976
5.62,120.65390933935544
5.63,121.41104483870028
5.64,122.17173583231632
5.65,122.93596924869571
5.66,123.70373201633024
5.67,124.47501106371212
5.68,125.24979331933326
5.69,126.0280657116858
5.7,126.80981516926158
5.71,127.5950286205528
5.72,128.3836929940514
5.73,129.17579521824948
5.74,129.97132222163896
5.75,130.77026093271186
5.76,131.5725982799603
5.77,132.3783211918762
5.78,133.1874165969518
5.79,133.9998714236788
5.8,134.81567260054942
5.81,135.63480705605562
5.82,136.45726171868958
5.83,137.28302351694308
5.84,138.11207937930826
5.85,138.94441623427713
5.86,139.7800210103418
5.87,140.61888063599417
5.88,141.46098203972625
5.89,142.30631215003018
5.9,143.15485789539795
5.91,144.00660620432157
5.92,144.86154400529296
5.93,145.71965822680426
5.94,146.58093579734756
5.95,147.4453636454147
5.96,148.31292869949775
5.97,149.18361788808886
5.98,150.05741813968004
5.99,150.93431638276314
6.0,151.81429954583027
6.01,152.69735455737347
6.02,153.58346834588477
6.03,154.4726278398563
6.04,155.36481996777985
6.05,156.26003165814757
6.06,157.15824983945146
6.07,158.05946144018367
6.08,158.963653388836
6.09,159.8708126139006
6.1,160.7809260438695
6.11,161.69398060723478
6.12,162.60996323248827
6.13,163.52886084812212
6.14,164.45066038262837
6.15,165.37534876449905
6.16,166.30291292222608
6.17,167.23333978430156
6.18,168.16661627921752
6.19,169.10272933546602
6.2,170.04166588153896
6.21,170.98341284592843
6.22,171.92795715712646
6.23,172.87528574362514
6.24,173.82538553391635
6.25,174.7782434564922
6.26,175.73384643984468
6.27,176.6921814124658
6.28,177.65323530284775
6.29,178.6169950394823
6.3,179.58344755086162
6.31,180.5525797654777
6.32,181.52437861182264
6.33,182.4988310183883
6.34,183.4759239136668
6.35,184.45564422615016
6.36,185.4379788843305
6.37,186.4229148166996
6.38,187.4104389517497
6.39,188.4005382179727
6.4,189.3931995438608
6.41,190.3884098579058
6.42,191.3861560885998
6.43,192.3864251644348
6.44,193.38920401390305
6.45,194.39447956549628
6.46,195.40223874770655
6.47,196.412468489026
6.48,197.42515571794672
6.49,198.4402873629605
6.5,199.4578503525595
6.51,200.47783161523563
6.52,201.5002180794812
6.53,202.524996673788
6.54,203.55215432664804
6.55,204.58167796655337
6.56,205.6135545219961
6.57,206.64777092146824
6.58,207.6843140934617
6.59,208.72317096646856
6.6,209.7643284689809
6.61,210.80777352949076
6.62,211.85349307649
6.63,212.90147403847075
6.64,213.95170334392503
6.65,215.00416792134496
6.66,216.0588546992224
6.67,217.11575060604935
6.68,218.174842570318
6.69,219.2361175205204
6.7,220.2995623851483
6.71,221.36516409269396
6.72,222.43290957164928
6.73,223.5027857505065
6.74,224.5747795577573
6.75,225.64887792189396
6.76,226.72506777140836
6.77,227.80333603479252
6.78,228.88366964053884
6.79,229.96605551713884
6.8,231.05048059308467
6.81,232.1369317968685
6.82,233.22539605698236
6.83,234.3158603019181
6.84,235.4083114601678
6.85,236.5027364602235
6.86,237.59912223057736
6.87,238.6974556997212
6.88,239.7977237961471
6.89,240.89991344834712
6.9,242.00401158481336
6.91,243.1100051340377
6.92,244.21788102451217
6.93,245.32762618472884
6.94,246.43922754317984
6.95,247.552672028357
6.96,248.66794656875243
6.97,249.78503809285812
6.98,250.90393352916624
6.99,252.02461980616863
7.0,253.14708385235733
7.01,254.27131259622448
7.02,255.397292966262
7.03,256.525011890962
7.04,257.65445629881646
7.05,258.7856131183173
7.06,259.9184692779567
7.07,261.05301170622675
7.08,262.1892273316192
7.09,263.32710308262625
7.1,264.4666258877399
7.11,265.6077826754522
7.12,266.7505603742551
7.13,267.8949459126406
7.14,269.0409262191008
7.15,270.18848822212783
7.16,271.3376188502135
7.17,272.48830503185
7.18,273.64053369552914
7.19,274.79429176974327
7.2,275.9495661829841
7.21,277.1063438637438
7.22,278.2646117405144
7.23,279.4243567417879
7.24,280.58556579605624
7.25,281.7482258318116
7.26,282.91232377754585
7.27,284.0778465617511
7.28,285.2447811129195
7.29,286.4131143595428
7.3,287.5828332301131
7.31,288.75392465312257
7.32,289.9263755570632
7.33,291.1001728704269
7.34,292.27530352170567
7.35,293.45175443939166
7.36,294.629512551977
7.37,295.8085647879534
7.38,296.9888980758131
7.39,298.1704993440479
7.4,299.3533555211502
7.41,300.53745353561175
7.42,301.7227803159246
7.43,302.9093227905807
7.44,304.0970678880725
7.45,305.28600253689143
7.46,306.4761136655298
7.47,307.66738820247974
7.48,308.85981307623314
7.49,310.053375215282
7.5,311.2480615481184
7.51,312.44385900323425
7.52,313.64075450912173
7.53,314.83873499427284
7.54,316.0377873871796
7.55,317.2378986163339
7.56,318.4390556102278
7.57,319.64124529735363
7.58,320.8444546062029
7.59,322.048670465268
7.6,323.25387980304083
7.61,324.46006954801345
7.62,325.6672266286779
7.63,326.8753379735262
7.64,328.0843905110502
7.65,329.29437116974225
7.66,330.50526687809406
7.67,331.7170645645979
7.68,332.9297511577455
7.69,334.1433135860292
7.7,335.3577387779408
7.71,336.5730136619725
7.72,337.7891251666161
7.73,339.0060602203639
7.74,340.22380575170774
7.75,341.4423486891396
7.76,342.6616759611516
7.77,343.8817744962357
7.78,345.10263122288416
7.79,346.3242330695886
7.8,347.5465669648413
7.81,348.7696198371343
7.82,349.9933786149597
7.83,351.2178302268092
7.84,352.44296160117494
7.85,353.6687596665491
7.86,354.89521135142365
7.87,356.1223035842906
7.88,357.35002329364187
7.89,358.5783574079695
7.9,359.8072928557658
7.91,361.0368165655224
7.92,362.2669154657314
7.93,363.49757648488514
7.94,364.72878655147537
7.95,365.960532593994
7.96,367.1928015409335
7.97,368.4255803207852
7.98,369.658855862042
7.99,370.8926150931951
8.0,372.1268449427369
8.01,373.3615323391596
8.02,374.5966642109548
8.03,375.8322274866149
8.04,377.06820909463175
8.05,378.3045959634975
8.06,379.541375021704
8.07,380.7785331977432
8.08,382.0160574201074
8.09,383.25393461728834
8.1,384.4921517177783
8.11,385.7306956500692
8.12,386.96955334265294
8.13,388.2087117240219
8.14,389.4481577226677
8.15,390.6878782670825
8.16,391.9278602857584
8.17,393.1680907071874
8.18,394.4085564598614
8.19,395.6492444722726
8.2,396.8901416729127
8.21,398.1312349902744
8.22,399.37251135284913
8.23,400.61395768912905
8.24,401.8555609276061
8.25,403.0973079967724
8.26,404.33918582512
8.27,405.5811813411409
8.28,406.82328147332726
8.29,408.0654731501708
8.3,409.307743300164
8.31,410.55007885179833
8.32,411.7924667335661
8.33,413.0348938739593
8.34,414.27734720147
8.35,415.51981364459016
8.36,416.7622801318119
8.37,418.0047335916272
8.38,419.2471609525281
8.39,420.4895491430064
8.4,421.73188509155455
8.41,422.974155726664
8.42,424.2163479768273
8.43,425.45844877053617
8.44,426.7004450362828
8.45,427.9423237025592
8.46,429.1840716978575
8.47,430.4256759506693
8.48,431.6671233894869
8.49,432.9084009428024
8.5,434.1494955391076
8.51,435.3903941068948
8.52,436.63108357465575
8.53,437.87155087088274
8.54,439.1117829240676
8.55,440.3517666627026
8.56,441.5914890152794
8.57,442.8309369102901
8.58,444.070097276227
8.59,445.3089570415818
8.6,446.5475031348466
8.61,447.7857224845136
8.62,449.0236020190748
8.63,450.2611286670223
8.64,451.4982893568477
8.65,452.7350710170432
8.66,453.9714605761011
8.67,455.2074449625131
8.68,456.44301110477136
8.69,457.6781459313679
8.7,458.9128363707948
8.71,460.1470693515441
8.72,461.3808318021077
8.73,462.6141106509775
8.74,463.8468928266458
8.75,465.0791652576045
8.76,466.3109148723457
8.77,467.54212859936126
8.78,468.7727933671432
8.79,470.00289610418383
8.8,471.2324237389752
8.81,472.46136320000886
8.82,473.6897014157771
8.83,474.917425314772
8.84,476.1445218254854
8.85,477.3709778764094
8.86,478.5967803960363
8.87,479.82191631285775
8.88,481.0463725553663
8.89,482.2701360520532
8.9,483.4931937314108
8.91,484.7155325219312
8.92,485.93713935210656
8.93,487.1580011504286
8.94,488.3781048453896
8.95,489.59743736548137
8.96,490.8159856391964
8.97,492.033736595026
8.98,493.2506771614627
8.99,494.4667942669981
9.0,495.6820748401248
9.01,496.8965058093344
9.02,498.1100741031191
9.03,499.32276664997073
9.04,500.53457037838143
9.05,501.7454722168436
9.06,502.9554590938486
9.07,504.1645179378888
9.08,505.3726356774562
9.09,506.5797992410428
9.1,507.7859955571405
9.11,508.9912115542415
9.12,510.19543416083786
9.13,511.3986503054216
9.14,512.6008469164844
9.15,513.8020109225188
9.16,515.0021292520164
9.17,516.2011888334694
9.18,517.3991765953699
9.19,518.5960794662096
9.2,519.791884374481
9.21,520.9865782486759
9.22,522.1801480172862
9.23,523.3725806088041
9.24,524.5638629517214
9.25,525.7539819745303
9.26,526.9429246057229
9.27,528.1306777737909
9.28,529.3172284072267
9.29,530.5025634345222
9.3,531.6866697841697
9.31,532.8695343846605
9.32,534.051144164487
9.33,535.2314860521413
9.34,536.4105469761155
9.35,537.5883138649015
9.36,538.7647736469912
9.37,539.9399132508768
9.38,541.1137196050504
9.39,542.2861796380039
9.4,543.4572802782291
9.41,544.6270084542184
9.42,545.7953510944635
9.43,546.9622951274569
9.44,548.12782748169
9.45,549.2919350856553
9.46,550.4546048678446
9.47,551.61582375675
9.48,552.7755786808636
9.49,553.9338565686772
9.5,555.090644348683
9.51,556.2459289493729
9.52,557.399697299239
9.53,558.5519363267733
9.54,559.7026329604679
9.55,560.851774128815
9.56,561.9993467603063
9.57,563.1453377834337
9.58,564.2897341266894
9.59,565.4325227185657
9.6,566.5736904875541
9.61,567.7132243621471
9.62,568.8511112708366
9.63,569.9873381421145
9.64,571.1218919044728
9.65,572.2547594864036
9.66,573.3859278163989
9.67,574.5153838229509
9.68,575.6431144345513
9.69,576.7691065796923
9.7,577.8933471868659
9.71,579.0158231845644
9.72,580.1365215012793
9.73,581.255429065503
9.74,582.3725328057274
9.75,583.4878196504444
9.76,584.6012765281462
9.77,585.7128903673248
9.78,586.8226480964722
9.79,587.9305366440803
9.8,589.0365429386416
9.81,590.1406539086477
9.82,591.2428564825905
9.83,592.3431375889621
9.84,593.4414841562548
9.85,594.5378831129603
9.86,595.6323213875711
9.87,596.7247859085787
9.88,597.8152636044755
9.89,598.9037414037533
9.9,599.990206234904
9.91,601.0746450264198
9.92,602.1570447067929
9.93,603.2373922045151
9.94,604.3156744480784
9.95,605.3918783659751
9.96,606.465990886697
9.97,607.5379989387359
9.98,608.6078894505841
9.99,609.6756493507337
10.0,610.7412655676765
10.01,611.8047250299047
10.02,612.8660146659103
10.03,613.9251214041851
10.04,614.9820321732213
10.05,616.0367339015113
10.06,617.0892135175465
10.07,618.1394579498191
10.08,619.1874541268214
10.09,620.2331889770448
10.1,621.2766494289822
10.11,622.3178224111248
10.12,623.3566948519652
10.13,624.3932536799953
10.14,625.427485823707
10.15,626.4593782115924
10.16,627.4889177721432
10.17,628.5160914338518
10.18,629.5408861252101
10.19,630.5632887747101
10.2,631.5832863108441
10.21,632.6008656621041
10.22,633.6160137569814
10.23,634.6287175239688
10.24,635.6389638915579
10.25,636.646739788241
10.26,637.65203214251
10.27,638.654827882857
10.28,639.655113937774
10.29,640.6528772357527
10.3,641.6481047052858
10.31,642.6407832748646
10.32,643.6308998729817
10.33,644.6184414281287
10.34,645.6033948687979
10.35,646.5857471234809
10.36,647.5654851206705
10.37,648.5425957888579
10.38,649.5170660565359
10.39,650.4888828521957
10.4,651.4580331043301
10.41,652.4245037414303
10.42,653.3882816919892
10.43,654.3493538844982
10.44,655.3077072474495
10.45,656.263328709335
10.46,657.2162051986475
10.47,658.166323643878
10.48,659.1136709735188
10.49,660.0582341160621
10.5,661.0
10.51,661.9389216905511
10.52,662.8748167998416
10.53,663.8074690767243
10.54,664.7366622700523
10.55,665.6621801286784
10.56,666.5838064014554
10.57,667.501324837236
10.58,668.4145191848736
10.59,669.3231731932207
10.6,670.2270706111304
10.61,671.1259951874556
10.62,672.0197306710489
10.63,672.9080608107638
10.64,673.7907693554525
10.65,674.6676400539683
10.66,675.5384566551638
10.67,676.4030029078922
10.68,677.2610625610063
10.69,678.1124193633589
10.7,678.9568570638029
10.71,679.7941594111916
10.72,680.6241101543771
10.73,681.4464930422129
10.74,682.2610918235517
10.75,683.0676902472463
10.76,683.8660720621499
10.77,684.6560210171152
10.78,685.437320860995
10.79,686.2097553426424
10.8,686.9731082109101
10.81,687.7271632146512
10.82,688.4717041027184
10.83,689.2065146239645
10.84,689.9313785272427
10.85,690.6460795614057
10.86,691.3504014753064
10.87,692.0441280177977
10.88,692.7270429377328
10.89,693.3989299839641
10.9,694.0595729053447
10.91,694.7087554507277
10.92,695.3462613689658
10.93,695.9718744089115
10.94,696.5853783194184
10.95,697.186556849339
10.96,697.7751937475264
10.97,698.3510727628334
10.98,698.9139776441125
10.99,699.4636921402171
11.0,700.0
11.01,700.5227854300634
11.02,701.0323344680072
11.03,701.5290336091803
11.04,702.0132693489319
11.05,702.4854281826116
11.06,702.9458966055679
11.07,703.3950611131503
11.08,703.833308200708
11.09,704.2610243635901
11.1,704.6785960971458
11.11,705.086409896724
11.12,705.4848522576743
11.13,705.8743096753454
11.14,706.2551686450869
11.15,706.6278156622478
11.16,706.992637222177
11.17,707.3500198202238
11.18,707.7003499517374
11.19,708.0440141120671
11.2,708.3813987965618
11.21,708.7128905005708
11.22,709.0388757194431
11.23,709.3597409485283
11.24,709.675872683175
11.25,709.9876574187326
11.26,710.2954816505504
11.27,710.5997318739774
11.28,710.9007945843625
11.29,711.1990562770553
11.3,711.494903447405
11.31,711.7887225907604
11.32,712.0809002024705
11.33,712.3718227778851
11.34,712.661876812353
11.35,712.9514488012231
11.36,713.2409252398451
11.37,713.5306926235676
11.38,713.8211374477402
11.39,714.112646207712
11.4,714.405605398832
11.41,714.7004015164495
11.42,714.9974210559134
11.43,715.2970505125729
11.44,715.5996763817776
11.45,715.9056851588763
11.46,716.2154633392179
11.47,716.529397418152
11.48,716.8478738910277
11.49,717.1712792531939
11.5,717.5
11.51,717.8343085891954
11.52,718.17402132813
11.53,718.5188404865551
11.54,718.8684683342199
11.55,719.222607140876
11.56,719.5809591762735
11.57,719.9432267101627
11.58,720.3091120122945
11.59,720.6783173524187
11.6,721.0505450002863
11.61,721.4254972256479
11.62,721.8028762982535
11.63,722.182384487854
11.64,722.5637240641996
11.65,722.9465972970412
11.66,723.3307064561287
11.67,723.7157538112127
11.68,724.101441632044
11.69,724.4874721883731
11.7,724.87354774995
11.71,725.2593705865256
11.72,725.6446429678502
11.73,726.0290671636744
11.74,726.4123454437486
11.75,726.7941800778231
11.76,727.1742733356489
11.77,727.5523274869759
11.78,727.9280448015548
11.79,728.3011275491361
11.8,728.6712779994706
11.81,729.0381984223081
11.82,729.4015910873997
11.83,729.7611582644954
11.84,730.1166022233461
11.85,730.467625233702
11.86,730.8139295653135
11.87,731.1552174879314
11.88,731.491191271306
11.89,731.8215531851879
11.9,732.1460054993274
11.91,732.464250483475
11.92,732.7759904073813
11.93,733.0809275407967
11.94,733.3787641534717
11.95,733.6692025151567
11.96,733.9519448956023
11.97,734.2266935645591
11.98,734.4931507917772
11.99,734.7510188470073
12.0,735.0
12.01,735.2398861331553
12.02,735.4708275794725
12.03,735.6930642846007
12.04,735.9068361941883
12.05,736.1123832538848
12.06,736.3099454093388
12.07,736.4997626061993
12.08,736.6820747901152
12.09,736.8571219067354
12.1,737.0251439017089
12.11,737.1863807206847
12.12,737.3410723093116
12.13,737.4894586132385
12.14,737.6317795781143
12.15,737.7682751495884
12.16,737.899185273309
12.17,738.0247498949253
12.18,738.1452089600864
12.19,738.2608024144411
12.2,738.3717702036383
12.21,738.478352273327
12.22,738.580788569156
12.23,738.6793190367744
12.24,738.774183621831
12.25,738.8656222699747
12.26,738.9538749268546
12.27,739.0391815381195
12.28,739.1217820494181
12.29,739.2019164063998
12.3,739.2798245547132
12.31,739.3557464400075
12.32,739.4299220079312
12.33,739.5025912041334
12.34,739.5739939742632
12.35,739.6443702639693
12.36,739.7139600189008
12.37,739.7830031847066
12.38,739.8517397070356
12.39,739.9204095315366
12.4,739.9892526038589
12.41,740.0585088696508
12.42,740.1284182745618
12.43,740.1992207642405
12.44,740.271156284336
12.45,740.3444647804972
12.46,740.4193861983729
12.47,740.4961604836122
12.48,740.5750275818638
12.49,740.6562274387768
12.5,740.74
12.51,740.8265251181833
12.52,740.9157422739797
12.53,741.0075308550431
12.54,741.1017702490268
12.55,741.1983398435852
12.56,741.297119026372
12.57,741.3979871850407
12.58,741.5008237072454
12.59,741.60550798064
12.6,741.7119193928781
12.61,741.8199373316136
12.62,741.9294411845003
12.63,742.040310339192
12.64,742.1524241833428
12.65,742.2656621046063
12.66,742.379903490636
12.67,742.4950277290862
12.68,742.6109142076108
12.69,742.7274423138631
12.7,742.8444914354969
12.71,742.9619409601669
12.72,743.0796702755259
12.73,743.1975587692284
12.74,743.3154858289278
12.75,743.4333308422781
12.76,743.5509731969331
12.77,743.6682922805468
12.78,743.7851674807725
12.79,743.9014781852649
12.8,744.0171037816771
12.81,744.1319236576629
12.82,744.2458172008764
12.83,744.3586637989714
12.84,744.4703428396017
12.85,744.5807337104211
12.86,744.6897157990834
12.87,744.7971684932423
12.88,744.9029711805518
12.89,745.0070032486658
12.9,745.109144085238
12.91,745.209273077922
12.92,745.3072696143721
12.93,745.4030130822416
12.94,745.4963828691848
12.95,745.5872583628552
12.96,745.6755189509066
12.97,745.7610440209932
12.98,745.8437129607682
12.99,745.9234051578859
13.0,746.0
13.01,746.0734111541113
13.02,746.1436894046087
13.03,746.210919815228
13.04,746.2751874497046
13.05,746.3365773717749
13.06,746.3951746451743
13.07,746.4510643336384
13.08,746.5043315009036
13.09,746.5550612107052
13.1,746.6033385267792
13.11,746.6492485128614
13.12,746.6928762326875
13.13,746.7343067499933
13.14,746.7736251285147
13.15,746.8109164319876
13.16,746.8462657241474
13.17,746.8797580687302
13.18,746.9114785294717
13.19,746.9415121701078
13.2,746.9699440543742
13.21,746.9968592460067
13.22,747.0223428087409
13.23,747.046479806313
13.24,747.0693553024586
13.25,747.0910543609132
13.26,747.1116620454131
13.27,747.131263419694
13.28,747.1499435474915
13.29,747.1677874925414
13.3,747.1848803185795
13.31,747.2013070893419
13.32,747.2171528685637
13.33,747.2325027199814
13.34,747.2474417073306
13.35,747.262054894347
13.36,747.2764273447663
13.37,747.2906441223245
13.38,747.3047902907572
13.39,747.3189509138006
