wind_speed,Gamesa G52
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.76,0.0
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
3.0,0.0
3.01,0.0
3.02,0.0
3.03,0.0
3.04,0.0
3.05,0.0
3.06,0.0
3.07,0.0
3.08,0.0
3.09,0.0
3.1,0.0
3.11,0.0
3.12,0.0
3.13,0.0
3.14,0.0
3.15,0.0
3.16,0.0
3.17,0.0
3.18,0.0
3.19,0.0
3.2,0.0
3.21,0.0
3.22,0.0
3.23,0.0
3.24,0.0
3.25,0.0
3.26,0.0
3.27,0.0
3.28,0.0
3.29,0.0
3.3,0.0
3.31,0.0
3.32,0.0
3.33,0.0
3.34,0.0
3.35,0.0
3.36,0.0
3.37,0.0
3.38,0.0
3.39,0.0
3.4,0.0
3.41,0.0
3.42,0.0
3.43,0.0
3.44,0.0
3.45,0.0
3.46,0.0
3.47,0.0
3.48,0.0
3.49,0.0
3.5,0.0
3.51,0.4861068081658324
3.52,0.9835774319183308
3.53,1.4919676868440734
3.54,2.010833388529752
3.55,2.539730352561954
3.56,3.07821439452736
3.57,3.6258413300125647
3.58,4.1821669746042485
3.59,4.746747143889001
3.6,5.3191376534535095
3.61,5.898894318884357
3.62,6.485572955768235
3.63,7.078729379691725
3.64,7.677919406241521
3.65,8.282698851004199
3.66,8.892623529566453
3.67,9.507249257514866
3.68,10.126131850436128
3.69,10.748827123916826
3.7,11.374890893543643
3.71,12.003878974903166
3.72,12.635347183582088
3.73,13.268851335166987
3.74,13.903947245244558
3.75,14.54019072940138
3.76,15.177137603224114
3.77,15.81434368229943
3.78,16.451364782213904
3.79,17.087756718554235
3.8,17.723075306907
3.81,18.35687636285889
3.82,18.98871570199649
3.83,19.618149139906485
3.84,20.244732492175466
3.85,20.86802157439012
3.86,21.487572202137024
3.87,22.10294019100288
3.88,22.71368135657425
3.89,23.31935151443785
3.9,23.919506480180257
3.91,24.51370206938815
3.92,25.101494097648114
3.93,25.68243838054684
3.94,26.25609073367092
3.95,26.82200697260704
3.96,27.37974291294178
3.97,27.92885437026183
3.98,28.468897160153773
3.99,28.999427098204304
4.0,29.52
4.01,30.03028626554089
4.02,30.530414632480436
4.03,31.020628422885487
4.04,31.50117095882278
4.05,31.972285562359165
4.06,32.43421555556147
4.07,32.88720426049654
4.08,33.33149499923113
4.09,33.76733109383208
4.1,34.19495586636622
4.11,34.6146126389004
4.12,35.02654473350134
4.13,35.430995472235935
4.14,35.82820817717097
4.15,36.218426170373306
4.16,36.6018927739097
4.17,36.978851309847
4.18,37.349545100252
4.19,37.71421746719158
4.2,38.07311173273248
4.21,38.42647121894155
4.22,38.774539247885606
4.23,39.11755914163148
4.24,39.45577422224596
4.25,39.78942781179586
4.26,40.11876323234802
4.27,40.44402380596927
4.28,40.76545285472642
4.29,41.08329370068624
4.3,41.39778966591559
4.31,41.709184072481264
4.32,42.01772024245014
4.33,42.32364149788894
4.34,42.62719116086454
4.35,42.92861255344374
4.36,43.2281489976934
4.37,43.52604381568026
4.38,43.82254032947118
4.39,44.117881861132965
4.4,44.41231173273248
4.41,44.70607326633647
4.42,44.99940978401178
4.43,45.292564607825234
4.44,45.58578105984368
4.45,45.87930246213385
4.46,46.17337213676264
4.47,46.46823340579681
4.48,46.764129591303245
4.49,47.061304015348696
4.5,47.36
4.51,47.66042556967053
4.52,47.96264755815984
4.53,48.266697501614026
4.54,48.57260693617916
4.55,48.88040739800135
4.56,49.19013042322669
4.57,49.50180754800131
4.58,49.81547030847125
4.59,50.131150240782624
4.6,50.44887888108154
4.61,50.76868776551412
4.62,51.0906084302264
4.63,51.41467241136452
4.64,51.740911245074535
4.65,52.06935646750262
4.66,52.40003961479479
4.67,52.73299222309715
4.68,53.068245828555824
4.69,53.405831967316914
4.7,53.74578217552649
4.71,54.08812798933065
4.72,54.43290094487551
4.73,54.78013257830717
4.74,55.12985442577168
4.75,55.48209802341517
4.76,55.83689490738373
4.77,56.194276613823455
4.78,56.55427467888049
4.79,56.91692063870082
4.8,57.28224602943063
4.81,57.65028238721599
4.82,58.02106124820301
4.83,58.39461414853776
4.84,58.77097262436634
4.85,59.15016821183487
4.86,59.53223244708944
4.87,59.91719686627611
4.88,60.305093005541
4.89,60.69595240103022
4.9,61.089806588889886
4.91,61.486687105266
4.92,61.88662548630474
4.93,62.28965326815218
4.94,62.69580198695445
4.95,63.105103178857576
4.96,63.51758838000771
4.97,63.933289126550896
4.98,64.35223695463331
4.99,64.77446340040096
5.0,65.2
5.01,65.628871945397
5.02,66.06107905184057
5.03,66.49661479039989
5.04,66.93547263214396
5.05,67.37764604814191
5.06,67.8231285094629
5.07,68.27191348717605
5.08,68.7239944523504
5.09,69.17936487605509
5.1,69.63801822935926
5.11,70.09994798333203
5.12,70.56514760904243
5.13,71.03361057755964
5.14,71.50533035995272
5.15,71.98030042729086
5.16,72.45851425064308
5.17,72.93996530107853
5.18,73.4246470496663
5.19,73.9125529674756
5.2,74.40367652557538
5.21,74.89801119503485
5.22,75.39555044692311
5.23,75.89628775230928
5.24,76.40021658226242
5.25,76.90733040785165
5.26,77.41762270014611
5.27,77.93108693021492
5.28,78.44771656912718
5.29,78.96750508795195
5.3,79.4904459577584
5.31,80.0165326496156
5.32,80.54575863459274
5.33,81.07811738375881
5.34,81.61360236818301
5.35,82.15220705893441
5.36,82.69392492708215
5.37,83.2387494436953
5.38,83.78667407984297
5.39,84.3376923065943
5.4,84.89179759501845
5.41,85.44898341618439
5.42,86.00924324116137
5.43,86.57257054101838
5.44,87.13895878682467
5.45,87.70840144964922
5.46,88.28089200056118
5.47,88.85642391062966
5.48,89.43499065092387
5.49,90.01658569251276
5.5,90.60120250646553
5.51,91.18883456385124
5.52,91.77947533573902
5.53,92.37311829319808
5.54,92.96975690729737
5.55,93.56938464910606
5.56,94.17199498969332
5.57,94.7775814001282
5.58,95.38613735147982
5.59,95.99765631481728
5.6,96.6121317612097
5.61,97.22955716172623
5.62,97.84992598743592
5.63,98.47323170940788
5.64,99.09946779871125
5.65,99.72862772641516
5.66,100.36070496358867
5.67,100.99569298130092
5.68,101.633585250621
5.69,102.27437524261808
5.7,102.91805642836118
5.71,103.56462227891944
5.72,104.21406626536198
5.73,104.866381858758
5.74,105.5215625301764
5.75,106.17960175068649
5.76,106.84049299135724
5.77,107.50422972325786
5.78,108.17080541745752
5.79,108.8402135450251
5.8,109.51244757702986
5.81,110.18750098454088
5.82,110.86536723862744
5.83,111.54603981035834
5.84,112.22951217080286
5.85,112.91577779103012
5.86,113.60483014210924
5.87,114.29666269510923
5.88,114.99126892109928
5.89,115.68864229114848
5.9,116.388776276326
5.91,117.09166434770084
5.92,117.79729997634216
5.93,118.50567663331908
5.94,119.21678778970076
5.95,119.9306269165562
5.96,120.64718748495454
5.97,121.36646296596496
5.98,122.08844683065658
5.99,122.81313255009836
6.0,123.54051359535951
6.01,124.27058343750916
6.02,125.00333554761636
6.03,125.73876339675036
6.04,126.47686045598007
6.05,127.21762019637472
6.06,127.96103608900336
6.07,128.70710160493525
6.08,129.4558102152393
6.09,130.20715539098467
6.1,130.96113060324052
6.11,131.71772932307607
6.12,132.47694502156017
6.13,133.2387711697621
6.14,134.00320123875093
6.15,134.77022869959586
6.16,135.5398470233658
6.17,136.31204968113005
6.18,137.08683014395757
6.19,137.86418188291765
6.2,138.64409836907925
6.21,139.4265730735115
6.22,140.21159946728352
6.23,140.99917102146452
6.24,141.7892812071235
6.25,142.58192349532956
6.26,143.37709135715184
6.27,144.17477826365948
6.28,144.9749776859216
6.29,145.77768309500723
6.3,146.58288796198556
6.31,147.3905857579256
6.32,148.20076995389667
6.33,149.01343402096762
6.34,149.82857143020766
6.35,150.64617565268597
6.36,151.46624015947165
6.37,152.28875842163367
6.38,153.1137239102413
6.39,153.94113009636354
6.4,154.77097045106964
6.41,155.60323844542856
6.42,156.43792755050944
6.43,157.27503123738143
6.44,158.1145429771137
6.45,158.95645624077522
6.46,159.80076449943516
6.47,160.64746122416264
6.48,161.49653988602688
6.49,162.34799395609676
6.5,163.20181690544152
6.51,164.05800220513024
6.52,164.91654332623207
6.53,165.77743373981616
6.54,166.64066691695157
6.55,167.50623632870727
6.56,168.37413544615254
6.57,169.24435774035655
6.58,170.11689668238827
6.59,170.99174574331676
6.6,171.86889839421127
6.61,172.74834810614092
6.62,173.6300883501747
6.63,174.51411259738177
6.64,175.40041431883128
6.65,176.28898698559237
6.66,177.17982406873398
6.67,178.07291903932534
6.68,178.96826536843557
6.69,179.86585652713384
6.7,180.76568598648907
6.71,181.6677472175705
6.72,182.57203369144727
6.73,183.47853887918845
6.74,184.38725625186308
6.75,185.29817928054035
6.76,186.2113014362893
6.77,187.12661619017916
6.78,188.04411701327905
6.79,188.96379737665788
6.8,189.88565075138484
6.81,190.8096706085292
6.82,191.73585041915996
6.83,192.6641836543461
6.84,193.5946637851569
6.85,194.52728428266144
6.86,195.46203861792884
6.87,196.39892026202816
6.88,197.3379226860285
6.89,198.27903936099892
6.9,199.22226375800884
6.91,200.16758934812705
6.92,201.11500960242265
6.93,202.0645179919649
6.94,203.01610798782292
6.95,203.96977306106572
6.96,204.9255066827625
6.97,205.88330232398224
6.98,206.8431534557942
6.99,207.8050535492674
7.0,208.7689960754709
7.01,209.734974505474
7.02,210.7029823103456
7.03,211.673012961155
7.04,212.6450599289712
7.05,213.61911668486323
7.06,214.59517669990032
7.07,215.5732334451517
7.08,216.5532803916861
7.09,217.535311010573
7.1,218.51931877288132
7.11,219.5052971496804
7.12,220.4932396120389
7.13,221.48313963102632
7.14,222.47499067771167
7.15,223.46878622316407
7.16,224.4645197384525
7.17,225.4621846946463
7.18,226.4617745628144
7.19,227.46328281402603
7.2,228.4667029193501
7.21,229.472028349856
7.22,230.47925257661257
7.23,231.48836907068917
7.24,232.49937130315465
7.25,233.5122527450783
7.26,234.5270068675292
7.27,235.5436271415764
7.28,236.5621070382892
7.29,237.5824400287364
7.3,238.6046195839873
7.31,239.628639175111
7.32,240.6544922731767
7.33,241.68217234925328
7.34,242.71167287440997
7.35,243.74298731971592
7.36,244.77610915624027
7.37,245.811031855052
7.38,246.84774888722032
7.39,247.88625372381424
7.4,248.92653983590304
7.41,249.96860069455565
7.42,251.0124297708413
7.43,252.0580205358289
7.44,253.10536646058796
7.45,254.1544610161872
7.46,255.20529767369584
7.47,256.2578699041832
7.48,257.3121711787181
7.49,258.3681949683698
7.5,259.42593474420727
7.51,260.4853839772998
7.52,261.5465361387164
7.53,262.6093846995263
7.54,263.67392313079847
7.55,264.740144903602
7.56,265.80804348900614
7.57,266.87761235808
7.58,267.9488449818924
7.59,269.02173483151284
7.6,270.0962753780102
7.61,271.1724600924537
7.62,272.2502824459123
7.63,273.3297359094553
7.64,274.41081395415165
7.65,275.4935100510706
7.66,276.57781767128114
7.67,277.6637302858524
7.68,278.7512413658535
7.69,279.8403443823537
7.7,280.9310328064219
7.71,282.0233001091273
7.72,283.1171397615389
7.73,284.21254523472606
7.74,285.30950999975767
7.75,286.40802752770287
7.76,287.50809128963084
7.77,288.6096947566106
7.78,289.7128313997115
7.79,290.8174946900023
7.8,291.9236780985524
7.81,293.03137509643057
7.82,294.1405791547064
7.83,295.25128374444864
7.84,296.3634823367264
7.85,297.4771684026089
7.86,298.5923354131654
7.87,299.7089768394648
7.88,300.8270861525762
7.89,301.9466568235688
7.9,303.06768232351175
7.91,304.190156123474
7.92,305.31407169452467
7.93,306.43942250773307
7.94,307.5662020341682
7.95,308.6944037448991
7.96,309.824021110995
7.97,310.9550476035248
7.98,312.087476693558
7.99,313.22130185216326
8.0,314.35651655040994
8.01,315.4931142593672
8.02,316.6310884501039
8.03,317.7704325936894
8.04,318.91114016119275
8.05,320.0532046236832
8.06,321.1966194522296
8.07,322.34137811790094
8.08,323.48747409176667
8.09,324.6349008448957
8.1,325.7836518483573
8.11,326.9337205732204
8.12,328.0851004905543
8.13,329.2377850714281
8.14,330.3917677869107
8.15,331.5470421080713
8.16,332.703601505979
8.17,333.86143945170306
8.18,335.0205494163124
8.19,336.18092487087625
8.2,337.3425592864636
8.21,338.505446134144
8.22,339.66957888498587
8.23,340.8349510100588
8.24,342.0015559804316
8.25,343.1693872671736
8.26,344.3384383413537
8.27,345.5087026740413
8.28,346.6801737363054
8.29,347.85284499921494
8.3,349.02670993383947
8.31,350.2017620112475
8.32,351.37799470250854
8.33,352.55540147869146
8.34,353.7339758108656
8.35,354.9137111701
8.36,356.0946010274637
8.37,357.2766388540258
8.38,358.4598181208558
8.39,359.6441322990221
8.4,360.8295748595944
8.41,362.0161392736413
8.42,363.2038190122324
8.43,364.3926075464366
8.44,365.5824983473231
8.45,366.7734848859608
8.46,367.9655606334192
8.47,369.1587190607669
8.48,370.3529536390732
8.49,371.5482578394075
8.5,372.7446251328385
8.51,373.9420489904355
8.52,375.1405228832677
8.53,376.34004028240406
8.54,377.5405946589137
8.55,378.7421794838661
8.56,379.94478822832974
8.57,381.1484143633741
8.58,382.3530513600682
8.59,383.5586926894811
8.6,384.765331822682
8.61,385.9729622307401
8.62,387.1815773847244
8.63,388.39117075570414
8.64,389.60173581474817
8.65,390.8132660329256
8.66,392.0257548813058
8.67,393.2391958309578
8.68,394.45358235295055
8.69,395.6689079183533
8.7,396.8851659982352
8.71,398.1023500636654
8.72,399.3204535857128
8.73,400.53947003544647
8.74,401.7593928839359
8.75,402.98021560224976
8.76,404.2019316614575
8.77,405.424534532628
8.78,406.6480176868305
8.79,407.872374595134
8.8,409.097598728608
8.81,410.323683558321
8.82,411.55062255534256
8.83,412.7784091907415
8.84,414.0070369355871
8.85,415.2364992609485
8.86,416.4667896378946
8.87,417.6979015374948
8.88,418.9298284308183
8.89,420.1625637889336
8.9,421.3961010829103
8.91,422.63043378381735
8.92,423.865555362724
8.93,425.1014592906992
8.94,426.3381390388121
8.95,427.5755880781318
8.96,428.81379987972775
8.97,430.0527679146685
8.98,431.2924856540235
8.99,432.5329465688616
9.0,433.7741441302523
9.01,435.0160718092644
9.02,436.2587230769672
9.03,437.5020914044295
9.04,438.7461702627208
9.05,439.99095312291024
9.06,441.2364334560664
9.07,442.4826047332588
9.08,443.72946042555645
9.09,444.9769940040286
9.1,446.2251989397441
9.11,447.47406870377216
9.12,448.723596767182
9.13,449.9737766010429
9.14,451.2246016764235
9.15,452.4760654643931
9.16,453.72816143602086
9.17,454.980883062376
9.18,456.23422381452735
9.19,457.48817716354426
9.2,458.7427365804957
9.21,459.997895536451
9.22,461.2536475024791
9.23,462.509985949649
9.24,463.7669043490299
9.25,465.024396171691
9.26,466.2824548887013
9.27,467.5410739711299
9.28,468.8002468900461
9.29,470.0599671165188
9.3,471.3202281216175
9.31,472.5810233764108
9.32,473.8423463519678
9.33,475.104190519358
9.34,476.3665493496503
9.35,477.6294163139138
9.36,478.8927848832177
9.37,480.15664852863097
9.38,481.4210007212232
9.39,482.6858349320627
9.4,483.9511446322191
9.41,485.2169232927613
9.42,486.48316438475865
9.43,487.7498613792801
9.44,489.0170077473948
9.45,490.2845969601717
9.46,491.5526224886804
9.47,492.8210778039893
9.48,494.0899563771681
9.49,495.35925167928553
9.5,496.6289571814109
9.51,497.8990663546132
9.52,499.16957266996167
9.53,500.4404695985253
9.54,501.7117506113733
9.55,502.9834091795749
9.56,504.255438774199
9.57,505.5278328663146
9.58,506.8005849269911
9.59,508.07368842729744
9.6,509.3471368383026
9.61,510.6209236310761
9.62,511.8950422766868
9.63,513.1694862462039
9.64,514.4442490106962
9.65,515.7193240412332
9.66,516.9947048088837
9.67,518.2703847847171
9.68,519.5463574398024
9.69,520.8226162452086
9.7,522.0991546720048
9.71,523.3759661912604
9.72,524.6530442740442
9.73,525.9303823914254
9.74,527.2079740144733
9.75,528.4858126142567
9.76,529.7638916618448
9.77,531.0422046283069
9.78,532.320744984712
9.79,533.5995062021289
9.8,534.8784817516274
9.81,536.157665104276
9.82,537.437049731144
9.83,538.7166291033004
9.84,539.9963966918147
9.85,541.2763459677556
9.86,542.5564704021922
9.87,543.836763466194
9.88,545.1172186308299
9.89,546.397829367169
9.9,547.6785891462803
9.91,548.9594914392329
9.92,550.240529717096
9.93,551.5216974509389
9.94,552.8029881118305
9.95,554.0843951708399
9.96,555.3659120990364
9.97,556.6475323674889
9.98,557.9292494472664
9.99,559.2110568094383
10.0,560.4929479250736
10.01,561.7749162652414
10.02,563.0569553010108
10.03,564.3390585034508
10.04,565.6212193436307
10.05,566.9034312926199
10.06,568.1856878214869
10.07,569.467982401301
10.08,570.7503085031314
10.09,572.032659598047
10.1,573.3150291571174
10.11,574.5974106514111
10.12,575.8797975519979
10.13,577.1621833299464
10.14,578.4445614563258
10.15,579.7269254022053
10.16,581.0092686386538
10.17,582.2915846367406
10.18,583.5738668675349
10.19,584.8561088021055
10.2,586.1383039115218
10.21,587.4204456668531
10.22,588.7025275391678
10.23,589.9845429995356
10.24,591.2664855190253
10.25,592.5483485687063
10.26,593.8301256196474
10.27,595.1118101429181
10.28,596.3933956095872
10.29,597.6748754907237
10.3,598.9562432573973
10.31,600.2374923806763
10.32,601.5186163316304
10.33,602.7996085813285
10.34,604.0804626008397
10.35,605.3611718612331
10.36,606.641729833578
10.37,607.9221299889432
10.38,609.2023657983983
10.39,610.4824307330117
10.4,611.7623182638532
10.41,613.0420218619913
10.42,614.3215349984957
10.43,615.6008511444351
10.44,616.8799637708786
10.45,618.1588663488957
10.46,619.4375523495553
10.47,620.7160152439264
10.48,621.994248503078
10.49,623.2722455980795
10.5,624.55
10.51,625.8274781079319
10.52,627.1045380330629
10.53,628.3810108146039
10.54,629.6567274917655
10.55,630.9315191037595
10.56,632.2052166897957
10.57,633.4776512890858
10.58,634.7486539408407
10.59,636.018055684271
10.6,637.2856875585879
10.61,638.5513806030025
10.62,639.8149658567255
10.63,641.0762743589682
10.64,642.3351371489409
10.65,643.5913852658553
10.66,644.8448497489217
10.67,646.0953616373514
10.68,647.3427519703553
10.69,648.5868517871444
10.7,649.8274921269295
10.71,651.064504028922
10.72,652.2977185323323
10.73,653.5269666763714
10.74,654.7520795002505
10.75,655.9728880431805
10.76,657.1892233443724
10.77,658.4009164430371
10.78,659.6077983783854
10.79,660.8097001896284
10.8,662.0064529159772
10.81,663.1978875966424
10.82,664.3838352708352
10.83,665.5641269777665
10.84,666.7385937566472
10.85,667.9070666466882
10.86,669.0693766871007
10.87,670.2253549170953
10.88,671.3748323758836
10.89,672.5176401026756
10.9,673.653609136683
10.91,674.7825705171165
10.92,675.9043552831872
10.93,677.0187944741056
10.94,678.125719129083
10.95,679.2249602873305
10.96,680.316348988059
10.97,681.3997162704792
10.98,682.4748931738019
10.99,683.5417107372385
11.0,684.6
11.01,685.6496667465262
11.02,686.6909157421746
11.03,687.7240264975321
11.04,688.7492785231854
11.05,689.7669513297212
11.06,690.7773244277257
11.07,691.7806773277858
11.08,692.7772895404885
11.09,693.7674405764201
11.1,694.7514099461674
11.11,695.7294771603172
11.12,696.7019217294561
11.13,697.6690231641708
11.14,698.6310609750478
11.15,699.5883146726741
11.16,700.5410637676359
11.17,701.4895877705202
11.18,702.4341661919137
11.19,703.3750785424031
11.2,704.3126043325749
11.21,705.2470230730161
11.22,706.1786142743127
11.23,707.107657447052
11.24,708.0344321018205
11.25,708.959217749205
11.26,709.8822938997918
11.27,710.803940064168
11.28,711.72443575292
11.29,712.6440604766345
11.3,713.5630937458986
11.31,714.4818150712985
11.32,715.4005039634208
11.33,716.3194399328523
11.34,717.2389024901801
11.35,718.1591711459904
11.36,719.0805254108698
11.37,720.0032447954054
11.38,720.9276088101836
11.39,721.8538969657914
11.4,722.7823887728148
11.41,723.7133637418411
11.42,724.6471013834567
11.43,725.5838812082483
11.44,726.5239827268027
11.45,727.4676854497066
11.46,728.4152688875464
11.47,729.3670125509091
11.48,730.3231959503811
11.49,731.2840985965491
11.5,732.25
11.51,733.221074105963
11.52,734.1970725982378
11.53,735.1776415952668
11.54,736.1624272154921
11.55,737.1510755773564
11.56,738.1432327993019
11.57,739.1385449997707
11.58,740.1366582972055
11.59,741.1372188100484
11.6,742.1398726567417
11.61,743.144265955728
11.62,744.1500448254494
11.63,745.1568553843487
11.64,746.1643437508677
11.65,747.172156043449
11.66,748.1799383805348
11.67,749.1873368805675
11.68,750.1939976619896
11.69,751.1995668432431
11.7,752.2036905427707
11.71,753.2060148790147
11.72,754.2061859704171
11.73,755.2038499354206
11.74,756.1986528924672
11.75,757.1902409599996
11.76,758.1782602564601
11.77,759.162356900291
11.78,760.1421770099344
11.79,761.1173667038329
11.8,762.0875721004289
11.81,763.0524393181645
11.82,764.011614475482
11.83,764.9647436908241
11.84,765.9114730826328
11.85,766.8514487693507
11.86,767.7843168694199
11.87,768.7097235012827
11.88,769.6273147833821
11.89,770.5367368341596
11.9,771.437635772058
11.91,772.3296577155196
11.92,773.2124487829865
11.93,774.0856550929011
11.94,774.9489227637062
11.95,775.8018979138435
11.96,776.644226661756
11.97,777.4755551258854
11.98,778.2955294246742
11.99,779.103795676565
12.0,779.9
12.01,780.6839089896218
12.02,781.4557711448742
12.03,782.2159554414012
12.04,782.9648308548462
12.05,783.702766360854
12.06,784.430130935068
12.07,785.147293553132
12.08,785.8546231906906
12.09,786.5524888233873
12.1,787.241259426866
12.11,787.921303976771
12.12,788.5929914487458
12.13,789.256690818435
12.14,789.912771061482
12.15,790.5616011535309
12.16,791.2035500702257
12.17,791.8389867872104
12.18,792.4682802801287
12.19,793.091799524625
12.2,793.7099134963429
12.21,794.3229911709266
12.22,794.9314015240197
12.23,795.5355135312666
12.24,796.1356961683109
12.25,796.7323184107968
12.26,797.325749234368
12.27,797.9163576146686
12.28,798.5045125273427
12.29,799.0905829480341
12.3,799.674937852387
12.31,800.2579462160447
12.32,800.8399770146518
12.33,801.4213992238521
12.34,802.0025818192895
12.35,802.5838937766076
12.36,803.1657040714509
12.37,803.7483816794634
12.38,804.3322955762887
12.39,804.9178147375709
12.4,805.5053081389539
12.41,806.0951447560817
12.42,806.6876935645982
12.43,807.2833235401474
12.44,807.8824036583733
12.45,808.4853028949199
12.46,809.0923902254311
12.47,809.7040346255507
12.48,810.3206050709227
12.49,810.9424705371912
12.5,811.57
12.51,812.2034206555498
12.52,812.8423925822656
12.53,813.4864340791295
12.54,814.135063445123
12.55,814.7877989792285
12.56,815.4441589804275
12.57,816.1036617477016
12.58,816.765825580033
12.59,817.4301687764034
12.6,818.0962096357948
12.61,818.7634664571887
12.62,819.4314575395672
12.63,820.0997011819122
12.64,820.7677156832052
12.65,821.4350193424284
12.66,822.1011304585635
12.67,822.7655673305921
12.68,823.4278482574963
12.69,824.0874915382577
12.7,824.7440154718585
12.71,825.3969383572803
12.72,826.0457784935047
12.73,826.6900541795142
12.74,827.3292837142899
12.75,827.962985396814
12.76,828.5906775260686
12.77,829.211878401035
12.78,829.8261063206952
12.79,830.4328795840313
12.8,831.0317164900249
12.81,831.6221353376577
12.82,832.2036544259119
12.83,832.7757920537688
12.84,833.3380665202109
12.85,833.8899961242196
12.86,834.4310991647766
12.87,834.9608939408643
12.88,835.478898751464
12.89,835.9846318955579
12.9,836.4776116721274
12.91,836.9573563801549
12.92,837.4233843186216
12.93,837.8752137865099
12.94,838.3123630828014
12.95,838.7343505064779
12.96,839.1406943565214
12.97,839.5309129319136
12.98,839.904524531636
12.99,840.2610474546709
13.0,840.6
13.01,840.9210588681797
13.02,841.2245343660643
13.03,841.5108952020822
13.04,841.7806100846622
13.05,842.0341477222331
13.06,842.2719768232237
13.07,842.4945660960623
13.08,842.7023842491783
13.09,842.8958999909997
13.1,843.0755820299556
13.11,843.2418990744748
13.12,843.3953198329856
13.13,843.536313013917
13.14,843.6653473256977
13.15,843.7828914767565
13.16,843.8894141755218
13.17,843.9853841304226
13.18,844.0712700498875
13.19,844.147540642345
13.2,844.2146646162242
13.21,844.2731106799536
13.22,844.3233475419618
13.23,844.3658439106778
13.24,844.40106849453
13.25,844.4294900019472
13.26,844.4515771413585
13.27,844.4677986211921
13.28,844.4786231498767
13.29,844.4845194358415
13.3,844.4859561875148
13.31,844.4834021133255
13.32,844.4773259217021
13.33,844.4681963210735
13.34,844.4564820198682
13.35,844.4426517265151
13.36,844.4271741494429
13.37,844.4105179970803
13.38,844.393151977856
13.39,844.3755448001987
13.4,844.358165172537
13.41,844.3414818032998
13.42,844.3259634009157
13.43,844.3120786738134
13.44,844.3002963304217
13.45,844.2910850791692
13.46,844.2849136284846
13.47,844.2822506867967
13.48,844.2835649625341
13.49,844.2893251641257
13.5,844.3
13.51,844.3159505117317
13.52,844.3371070734781
13.53,844.3632923925429
13.54,844.394329176229
13.55,844.4300401318399
13.56,844.4702479666789
