wind_speed,Nordtank NTK 200
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
3.0,0.0
3.01,0.0067468981988707
3.02,0.0137052646398391
3.03,0.0208872115206883
3.04,0.0283048510392036
3.05,0.0359702953931685
3.06,0.0438956567803682
3.07,0.0520930473985863
3.08,0.0605745794456079
3.09,0.0693523651192164
3.1,0.0784385166171974
3.11,0.0878451461373343
3.12,0.0975843658774119
3.13,0.1076682880352145
3.14,0.1181090248085267
3.15,0.1289186883951324
3.16,0.1401093909928167
3.17,0.1516932447993627
3.18,0.1636823620125563
3.19,0.1760888548301808
3.2,0.1889248354500212
3.21,0.202202416069861
3.22,0.215933708887486
3.23,0.230130826100679
3.24,0.2448058799072258
3.25,0.2599709825049094
3.26,0.2756382460915149
3.27,0.2918197828648274
3.28,0.3085277050226297
3.29,0.3257741247627078
3.3,0.3435711542828444
3.31,0.3619309057808257
3.32,0.3808654914544342
3.33,0.4003870235014559
3.34,0.4205076141196735
3.35,0.4412393755068736
3.36,0.462594419860838
3.37,0.4845848593793534
3.38,0.5072228062602026
3.39,0.5305203727011711
3.4,0.5544896709000418
3.41,0.5791428130546009
3.42,0.6044919113626311
3.43,0.6305490780219185
3.44,0.6573264252302451
3.45,0.6848360651853982
3.46,0.7130901100851592
3.47,0.7421006721273156
3.48,0.7718798635096481
3.49,0.8024397964299448
3.5,0.8337925830859867
3.51,0.8659503356755602
3.52,0.8989251663964506
3.53,0.9327291874464392
3.54,0.9673745110233138
3.55,1.0028732493248558
3.56,1.039237514548852
3.57,1.0764794188930846
3.58,1.1146110745553404
3.59,1.1536445937334006
3.6,1.1935920886250533
3.61,1.2344656714280786
3.62,1.2762774543402655
3.63,1.3190395495593945
3.64,1.3627640692832532
3.65,1.4074631257096226
3.66,1.4531488310362906
3.67,1.4998332974610378
3.68,1.5475286371816526
3.69,1.5962469623959152
3.7,1.6460003853016143
3.71,1.6968010180965298
3.72,1.7486609729784508
3.73,1.8015923621451568
3.74,1.8556072977944371
3.75,1.910717892124071
3.76,1.9669362573318447
3.77,2.024274505615548
3.78,2.0827447491729565
3.79,2.1423591002018614
3.8,2.203129670900041
3.81,2.265068573465287
3.82,2.328187920095377
3.83,2.3924998229881
3.84,2.4580163943412363
3.85,2.524749746352575
3.86,2.5927119912198955
3.87,2.661915241140987
3.88,2.7323716083136294
3.89,2.804093204935612
3.9,2.877092143204713
3.91,2.951380535318724
3.92,3.0269704934754214
3.93,3.1038741298725974
3.94,3.1821035567080296
3.95,3.261670886179508
3.96,3.342588230484812
3.97,3.424867701821732
3.98,3.508521412388044
3.99,3.593561474381542
4.0,3.68
4.01,3.767846443469471
4.02,3.857099627129045
4.03,3.947755715346085
4.04,4.039810872487926
4.05,4.133261262921931
4.06,4.228103051015455
4.07,4.324332401135858
4.08,4.421945477650478
4.09,4.520938444926674
4.1,4.621307467331805
4.11,4.723048709233228
4.12,4.826158334998284
4.13,4.930632508994329
4.14,5.036467395588722
4.15,5.143659159148823
4.16,5.2522039640419695
4.17,5.362097974635521
4.18,5.473337355296835
4.19,5.585918270393272
4.2,5.699836884292165
4.21,5.815089361360882
4.22,5.931671865966772
4.23,6.0495805624772006
4.24,6.168811615259501
4.25,6.289361188681035
4.26,6.411225447109159
4.27,6.534400554911226
4.28,6.658882676454598
4.29,6.784667976106612
4.3,6.911752618234625
4.31,7.040132767205999
4.32,7.169804587388091
4.33,7.3007642431482385
4.34,7.433007898853799
4.35,7.566531718872133
4.36,7.701331867570604
4.37,7.837404509316539
4.38,7.974745808477307
4.39,8.11335192942026
4.4,8.253219036512762
4.41,8.39434329412215
4.42,8.536720866615777
4.43,8.680347918361006
4.44,8.825220613725202
4.45,8.97133511707569
4.46,9.11868759277984
4.47,9.267274205205
4.48,9.417091118718542
4.49,9.568134497687794
4.5,9.720400506480116
4.51,9.873885309462873
4.52,10.028585071003402
4.53,10.184495955469083
4.54,10.341614127227242
4.55,10.49993575064524
4.56,10.659456990090431
4.57,10.82017400993019
4.58,10.982082974531837
4.59,11.14518004826274
4.6,11.309461395490253
4.61,11.474923180581746
4.62,11.641561567904535
4.63,11.809372721826
4.64,11.978352806713488
4.65,12.148497986934368
4.66,12.319804426855963
4.67,12.492268290845644
4.68,12.665885743270769
4.69,12.840652948498692
4.7,13.016566070896747
4.71,13.193621274832305
4.72,13.371814724672712
4.73,13.551142584785342
4.74,13.73160101953752
4.75,13.913186193296609
4.76,14.09589427042996
4.77,14.279721415304936
4.78,14.464663792288905
4.79,14.650717565749176
4.8,14.837878900053132
4.81,15.026143959568127
4.82,15.21550890866152
4.83,15.405969911700645
4.84,15.59752313305286
4.85,15.790164737085526
4.86,15.98389088816601
4.87,16.178697750661637
4.88,16.374581488939768
4.89,16.571538267367767
4.9,16.769564250312996
4.91,16.968655602142782
4.92,17.16880848722449
4.93,17.370019069925473
4.94,17.572283514613105
4.95,17.775597985654702
4.96,17.979958647417643
4.97,18.18536166426928
4.98,18.39180320057697
4.99,18.599279420708044
5.0,18.80778648902987
5.01,19.0173205699098
5.02,19.227877827715183
5.03,19.43945442681341
5.04,19.652046531571774
5.05,19.865650306357665
5.06,20.08026191553844
5.07,20.29587752348144
5.08,20.512493294554016
5.09,20.73010539312352
5.1,20.94870998355731
5.11,21.168303230222765
5.12,21.388881297487195
5.13,21.61044034971798
5.14,21.832976551282457
5.15,22.05648606654801
5.16,22.28096505988196
5.17,22.506409695651666
5.18,22.732816138224493
5.19,22.9601805519678
5.2,23.18849910124892
5.21,23.41776795043522
5.22,23.647983263894044
5.23,23.87914120599277
5.24,24.11123794109872
5.25,24.344269633579252
5.26,24.578232447801746
5.27,24.81312254813352
5.28,25.048936098941976
5.29,25.28566926459441
5.3,25.52331820945821
5.31,25.76187909790072
5.32,26.00134809428932
5.33,26.24172136299132
5.34,26.48299506837408
5.35,26.725165374804973
5.36,26.968228446651377
5.37,27.212180448280588
5.38,27.45701754405999
5.39,27.70273589835692
5.4,27.949331675538783
5.41,28.19680103997286
5.42,28.44514015602654
5.43,28.69434518806718
5.44,28.944412300462147
5.45,29.19533765757876
5.46,29.447117423784388
5.47,29.699747763446386
5.48,29.953224840932123
5.49,30.20754482060892
5.5,30.46270386684414
5.51,30.71869814400515
5.52,30.9755238164593
5.53,31.233177048573964
5.54,31.49165400471644
5.55,31.75095084925412
5.56,32.01106374655434
5.57,32.27198886098451
5.58,32.533722356911895
5.59,32.79626039870391
5.6,33.059599150727884
5.61,33.32373477735119
5.62,33.58866344294116
5.63,33.854381311865154
5.64,34.12088454849053
5.65,34.388169317184655
5.66,34.65623178231485
5.67,34.92506810824848
5.68,35.1946744593529
5.69,35.4650469999955
5.7,35.736181894543584
5.71,36.008075307364514
5.72,36.28072340282566
5.73,36.55412234529437
5.74,36.82826829913799
5.75,37.10315742872388
5.76,37.3787858984194
5.77,37.65514987259188
5.78,37.93224551560873
5.79,38.21006899183722
5.8,38.488616465644746
5.81,38.767884101398685
5.82,39.047868063466375
5.83,39.32856451621514
5.84,39.60996962401236
5.85,39.89207955122539
5.86,40.1748904622216
5.87,40.45839852136829
5.88,40.742599893032846
5.89,41.02749074158262
5.9,41.313067231385006
5.91,41.59932552680728
5.92,41.88626179221684
5.93,42.17387219198103
5.94,42.46215289046723
5.95,42.75110005204274
5.96,43.04070984107496
5.97,43.33097842193122
5.98,43.62190195897891
5.99,43.913476616585314
6.0,44.20569855911784
6.01,44.49856395094382
6.02,44.79206895643063
6.03,45.086209739945616
6.04,45.38098246585612
6.05,45.67638329852949
6.06,45.972408402333066
6.07,46.26905394163428
6.08,46.5663160808004
6.09,46.8641909841988
6.1,47.162674816196855
6.11,47.46176374116193
6.12,47.761453923461325
6.13,48.06174152746242
6.14,48.36262271753259
6.15,48.66409365803919
6.16,48.966150513349525
6.17,49.268789447830976
6.18,49.57200662585092
6.19,49.8757982117767
6.2,50.18016036997562
6.21,50.48508926481509
6.22,50.79058106066244
6.23,51.09663192188506
6.24,51.40323801285025
6.25,51.71039549792538
6.26,52.01810054147781
6.27,52.32634930787489
6.28,52.63513796148403
6.29,52.94446266667248
6.3,53.25431958780767
6.31,53.5647048892569
6.32,53.87561473538758
6.33,54.18704529056703
6.34,54.49899271916259
6.35,54.81145318554164
6.36,55.124422854071554
6.37,55.43789788911965
6.38,55.75187445505325
6.39,56.06634871623977
6.4,56.38131683704656
6.41,56.69677498184094
6.42,57.01271931499026
6.43,57.329146000861904
6.44,57.64605120382323
6.45,57.96343108824158
6.46,58.28128181848426
6.47,58.59959955891868
6.48,58.9183804739122
6.49,59.23762072783214
6.5,59.55731648504585
6.51,59.87746390992072
6.52,60.19805916682407
6.53,60.51909842012329
6.54,60.840577834185694
6.55,61.16249357337865
6.56,61.48484180206951
6.57,61.807618684625645
6.58,62.13082038541438
6.59,62.45444306880308
6.6,62.77848289915912
6.61,63.10293604084985
6.62,63.42779865824258
6.63,63.753066915704686
6.64,64.07873697760354
6.65,64.40480500830651
6.66,64.73126717218088
6.67,65.05811963359406
6.68,65.38535855691339
6.69,65.71298010650625
6.7,66.04098044673994
6.71,66.36935574198183
6.72,66.6981021565993
6.73,67.0272158549597
6.74,67.35669300143037
6.75,67.68652976037863
6.76,68.0167222961719
6.77,68.3472667731775
6.78,68.6781593557628
6.79,69.0093962082951
6.8,69.34097349514181
6.81,69.67288738067026
6.82,70.00513402924786
6.83,70.33770960524184
6.84,70.67061027301968
6.85,71.00383219694865
6.86,71.33737154139615
6.87,71.67122447072951
6.88,72.00538714931608
6.89,72.33985574152325
6.9,72.67462641171836
6.91,73.00969532426873
6.92,73.34505864354173
6.93,73.68071253390471
6.94,74.01665315972508
6.95,74.3528766853701
6.96,74.68937927520719
6.97,75.02615709360366
6.98,75.36320630492693
6.99,75.70052307354429
7.0,76.0381035638231
7.01,76.37594394013072
7.02,76.71404036683452
7.03,77.05238900830187
7.04,77.39098602890009
7.05,77.72982759299651
7.06,78.06890986495854
7.07,78.40822900915354
7.08,78.7477811899488
7.09,79.08756257171169
7.1,79.42756931880959
7.11,79.76779759560986
7.12,80.10824356647984
7.13,80.44890339578684
7.14,80.78977324789827
7.15,81.1308492871815
7.16,81.4721276780038
7.17,81.81360458473263
7.18,82.15527617173525
7.19,82.49713860337907
7.2,82.8391880440314
7.21,83.18142065805964
7.22,83.52383260983113
7.23,83.86642006371322
7.24,84.20917918407325
7.25,84.55210613527858
7.26,84.89519708169654
7.27,85.23844818769454
7.28,85.58185561763989
7.29,85.92541553589999
7.3,86.2691241068421
7.31,86.61297749483369
7.32,86.95697186424206
7.33,87.30110337943454
7.34,87.64536820477849
7.35,87.98976250464128
7.36,88.33428244339031
7.37,88.67892418539284
7.38,89.02368389501629
7.39,89.36855773662795
7.4,89.7135418745953
7.41,90.05863247328556
7.42,90.40382569706613
7.43,90.74911771030436
7.44,91.09450467736764
7.45,91.43998276262326
7.46,91.7855481304386
7.47,92.13119694518107
7.48,92.47692537121796
7.49,92.8227295729166
7.5,93.16860571464444
7.51,93.5145499607687
7.52,93.86055847565686
7.53,94.20662742367628
7.54,94.55275296919416
7.55,94.89893127657798
7.56,95.24515851019508
7.57,95.5914308344128
7.58,95.93774441359848
7.59,96.28409541211946
7.6,96.63047999434312
7.61,96.97689432463685
7.62,97.32333456736794
7.63,97.66979688690378
7.64,98.01627744761169
7.65,98.36277241385908
7.66,98.70927795001325
7.67,99.05579022044157
7.68,99.40230538951135
7.69,99.74881962159009
7.7,100.09532908104497
7.71,100.44182993224342
7.72,100.7883183395528
7.73,101.13479046734052
7.74,101.48124247997376
7.75,101.82767054182004
7.76,102.17407081724664
7.77,102.52043947062091
7.78,102.86677266631024
7.79,103.213066568682
7.8,103.55931734210344
7.81,103.90552115094204
7.82,104.2516741595651
7.83,104.59777253233996
7.84,104.94381243363397
7.85,105.28979002781446
7.86,105.63570147924888
7.87,105.9815429523045
7.88,106.32731061134868
7.89,106.6730006207488
7.9,107.01860914487224
7.91,107.36413234808629
7.92,107.70956639475833
7.93,108.0549074492557
7.94,108.4001516759458
7.95,108.74529523919593
7.96,109.09033430337348
7.97,109.43526503284572
7.98,109.7800835919802
7.99,110.12478614514409
8.0,110.46936885670476
8.01,110.81382789102966
8.02,111.15815941248604
8.03,111.50235958544133
8.04,111.8464245742628
8.05,112.19035054331798
8.06,112.53413365697402
8.07,112.87777007959836
8.08,113.22125597555834
8.09,113.56458750922133
8.1,113.90776084495468
8.11,114.2507721471257
8.12,114.59361758010182
8.13,114.9362933082504
8.14,115.27879549593872
8.15,115.62112030753414
8.16,115.96326390740404
8.17,116.30522245991574
8.18,116.64699212943668
8.19,116.98856908033412
8.2,117.32994947697546
8.21,117.67112948372808
8.22,118.01210526495927
8.23,118.3528729850364
8.24,118.69342880832689
8.25,119.03376889919797
8.26,119.37388942201711
8.27,119.71378654115156
8.28,120.05345642096876
8.29,120.392895225836
8.3,120.7320991201208
8.31,121.07106426819028
8.32,121.40978683441188
8.33,121.748262983153
8.34,122.08648887878095
8.35,122.42446068566306
8.36,122.76217456816676
8.37,123.09962669065932
8.38,123.43681321750825
8.39,123.77373031308068
8.4,124.1103741417441
8.41,124.44674086786584
8.42,124.78282665581322
8.43,125.11862766995364
8.44,125.45414007465445
8.45,125.78936003428296
8.46,126.12428371320664
8.47,126.45890727579273
8.48,126.79322688640856
8.49,127.12723870942152
8.5,127.460938909199
8.51,127.79432365010835
8.52,128.12738909651688
8.53,128.460131412792
8.54,128.792546763301
8.55,129.1246313124113
8.56,129.4563812244902
8.57,129.7877926639051
8.58,130.1188617950233
8.59,130.44958478221216
8.6,130.77995778983905
8.61,131.10997698227135
8.62,131.4396385238764
8.63,131.76893857902158
8.64,132.09787331207417
8.65,132.42643888740153
8.66,132.75463146937108
8.67,133.0824472223501
8.68,133.40988231070602
8.69,133.73693289880617
8.7,134.0635951510178
8.71,134.38986523170848
8.72,134.7157393052454
8.73,135.04121353599592
8.74,135.3662840883274
8.75,135.69094712660723
8.76,136.01519881520278
8.77,136.33903531848136
8.78,136.6624528008103
8.79,136.98544742655707
8.8,137.30801536008892
8.81,137.6301527657732
8.82,137.9518558079773
8.83,138.27312065106855
8.84,138.59394345941433
8.85,138.91432039738197
8.86,139.23424762933888
8.87,139.55372131965234
8.88,139.8727376326898
8.89,140.19129273281845
8.9,140.50938278440577
8.91,140.8270039518191
8.92,141.14415239942576
8.93,141.4608242915931
8.94,141.77701579268856
8.95,142.09272306707936
8.96,142.407942279133
8.97,142.7226695932167
8.98,143.03690117369788
8.99,143.3506331849439
9.0,143.66386179132203
9.01,143.97658315719974
9.02,144.28879344694434
9.03,144.6004888249231
9.04,144.91166545550354
9.05,145.22231950305294
9.06,145.5324471319386
9.07,145.8420445065279
9.08,146.1511077911882
9.09,146.4596331502869
9.1,146.76761674819122
9.11,147.0750547492687
9.12,147.3819433178865
9.13,147.68827861841223
9.14,147.99405681521296
9.15,148.29927407265623
9.16,148.60392655510927
9.17,148.9080104269395
9.18,149.2115218525143
9.19,149.514456996201
9.2,149.81681202236695
9.21,150.1185830953795
9.22,150.41976637960602
9.23,150.7203580394138
9.24,151.02035423917027
9.25,151.31975114324274
9.26,151.6185449159986
9.27,151.91673172180515
9.28,152.21430772502978
9.29,152.51126909003986
9.3,152.8076119812028
9.31,153.10333256288573
9.32,153.39842699945623
9.33,153.69289145528154
9.34,153.98672209472903
9.35,154.27991508216618
9.36,154.5724665819601
9.37,154.86437275847837
9.38,155.15562977608826
9.39,155.44623379915706
9.4,155.7361809920522
9.41,156.02546751914096
9.42,156.31408954479076
9.43,156.60204323336896
9.44,156.88932474924292
9.45,157.17593025677994
9.46,157.46185592034743
9.47,157.7470979043127
9.48,158.03165237304313
9.49,158.31551549090602
9.5,158.59868342226875
9.51,158.88115233149875
9.52,159.16291838296323
9.53,159.44397774102967
9.54,159.7243265700654
9.55,160.00396103443774
9.56,160.28287729851405
9.57,160.5610715266617
9.58,160.83853988324802
9.59,161.11527853264033
9.6,161.3912836392061
9.61,161.66655136731254
9.62,161.94107788132715
9.63,162.21485934561724
9.64,162.48789192455004
9.65,162.76017178249305
9.66,163.03169508381353
9.67,163.3024579928789
9.68,163.57245667405647
9.69,163.8416872917136
9.7,164.1101460102177
9.71,164.3778289939361
9.72,164.6447324072361
9.73,164.91085241448508
9.74,165.1761851800504
9.75,165.4407268682994
9.76,165.70447364359944
9.77,165.9674216703179
9.78,166.22956711282217
9.79,166.4909061354794
9.8,166.75143490265725
9.81,167.01114957872284
9.82,167.27004632804358
9.83,167.5281213149869
9.84,167.78537070392002
9.85,168.04179065921042
9.86,168.29737734522536
9.87,168.55212692633228
9.88,168.80603556689852
9.89,169.0590994312913
9.9,169.31131468387815
9.91,169.56267748902633
9.92,169.81318401110323
9.93,170.06283041447617
9.94,170.3116128635125
9.95,170.55952752257963
9.96,170.80657055604487
9.97,171.05273812827562
9.98,171.29802640363914
9.99,171.54243154650285
10.0,171.7859497212341
10.01,172.0285770922002
10.02,172.2703098237685
10.03,172.51114408030648
10.04,172.7510760261814
10.05,172.99010182576063
10.06,173.22821764341148
10.07,173.46541964350132
10.08,173.70170399039756
10.09,173.93706684846748
10.1,174.17150438207847
10.11,174.4050127555979
10.12,174.63758813339314
10.13,174.86922667983146
10.14,175.09992455928028
10.15,175.32967793610692
10.16,175.55848297467875
10.17,175.78633583936312
10.18,176.01323269452735
10.19,176.23916970453888
10.2,176.46414303376503
10.21,176.68814884657314
10.22,176.91118330733053
10.23,177.13324258040456
10.24,177.35432283016266
10.25,177.57442022097206
10.26,177.79353091720026
10.27,178.01165108321447
10.28,178.22877688338215
10.29,178.4449044820706
10.3,178.66003004364728
10.31,178.87414973247934
10.32,179.08725971293427
10.33,179.29935614937943
10.34,179.51043520618208
10.35,179.72049304770968
10.36,179.92952583832954
10.37,180.13752974240896
10.38,180.34450092431547
10.39,180.55043554841623
10.4,180.7553297790786
10.41,180.9591797806701
10.42,181.161981717558
10.43,181.3637317541095
10.44,181.5644260546922
10.45,181.76406078367327
10.46,181.96263210542023
10.47,182.16013618430023
10.48,182.35656918468084
10.49,182.55192727092924
10.5,182.74620660741283
10.51,182.93940335849905
10.52,183.13151368855512
10.53,183.32253376194848
10.54,183.5124597430465
10.55,183.70128779621643
10.56,183.88901408582572
10.57,184.07563477624177
10.58,184.2611460318318
10.59,184.4455440169632
10.6,184.62882489600327
10.61,184.8109848333196
10.62,184.9920199932793
10.63,185.17192654024987
10.64,185.35070063859857
10.65,185.5283384526928
10.66,185.7048361468998
10.67,185.8801898855871
10.68,186.05439583312196
10.69,186.2274501538717
10.7,186.39934901220377
10.71,186.57008857248547
10.72,186.7396649990841
10.73,186.9080744563672
10.74,187.0753131087019
10.75,187.2413771204557
10.76,187.40626265599587
10.77,187.5699658796898
10.78,187.73248295590483
10.79,187.89381004900832
10.8,188.0539433233677
10.81,188.21287894335012
10.82,188.3706130733232
10.83,188.52714187765403
10.84,188.68246152071012
10.85,188.83656816685885
10.86,188.9894579804675
10.87,189.14112712590344
10.88,189.291571767534
10.89,189.44078806972664
10.9,189.5887721968485
10.91,189.7355203132672
10.92,189.88102858334983
10.93,190.02529317146397
10.94,190.16831024197688
10.95,190.3100759592558
10.96,190.45058648766832
10.97,190.5898379915816
10.98,190.72782663536307
10.99,190.8645485833801
11.0,191.0
11.01,191.13417857921016
11.02,191.267088133478
11.03,191.39873400489105
11.04,191.52912153553677
11.05,191.6582560675025
11.06,191.78614294287587
11.07,191.9127875037443
11.08,192.0381950921952
11.09,192.16237105031607
11.1,192.2853207201944
11.11,192.40704944391769
11.12,192.5275625635732
11.13,192.6468654212487
11.14,192.76496335903136
11.15,192.88186171900887
11.16,192.99756584326863
11.17,193.1120810738981
11.18,193.22541275298477
11.19,193.337566222616
11.2,193.4485468248794
11.21,193.5583599018624
11.22,193.6670107956524
11.23,193.77450484833685
11.24,193.88084740200333
11.25,193.9860437987392
11.26,194.090099380632
11.27,194.19301948976917
11.28,194.29480946823816
11.29,194.3954746581265
11.3,194.4950204015216
11.31,194.59345204051087
11.32,194.69077491718187
11.33,194.7869943736221
11.34,194.8821157519189
11.35,194.97614439415975
11.36,195.0690856424323
11.37,195.16094483882372
11.38,195.25172732542185
11.39,195.34143844431384
11.4,195.43008353758728
11.41,195.5176679473296
11.42,195.60419701562824
11.43,195.6896760845708
11.44,195.77411049624465
11.45,195.8575055927372
11.46,195.9398667161361
11.47,196.02119920852857
11.48,196.1015084120023
11.49,196.18079966864465
11.5,196.25907832054304
11.51,196.33634970978505
11.52,196.41261917845807
11.53,196.4878920686496
11.54,196.5621737224471
11.55,196.635469481938
11.56,196.70778468920977
11.57,196.77912468635
11.58,196.849494815446
11.59,196.9189004185853
11.6,196.98734683785543
11.61,197.05483941534368
11.62,197.1213834931377
11.63,197.1869844133249
11.64,197.2516475179927
11.65,197.3153781492285
11.66,197.37818164912
11.67,197.44006335975448
11.68,197.50102862321947
11.69,197.5610827816024
11.7,197.62023117699076
11.71,197.678479151472
11.72,197.73583204713364
11.73,197.7922952060631
11.74,197.84787397034785
11.75,197.90257368207537
11.76,197.9563996833332
11.77,198.0093573162085
11.78,198.06145192278916
11.79,198.11268884516235
11.8,198.1630734254157
11.81,198.21261100563652
11.82,198.2613069279125
11.83,198.3091665343308
11.84,198.3561951669792
11.85,198.40239816794497
11.86,198.44778087931564
11.87,198.4923486431787
11.88,198.53610680162157
11.89,198.5790606967317
11.9,198.6212156705966
11.91,198.6625770653037
11.92,198.7031502229405
11.93,198.74294048559457
11.94,198.78195319535317
11.95,198.82019369430387
11.96,198.85766732453408
11.97,198.89437942813137
11.98,198.93033534718316
11.99,198.96554042377684
12.0,199.0
12.01,199.03371981952287
12.02,199.0667072323471
12.03,199.0989699900571
12.04,199.13051584423735
12.05,199.16135254647236
12.06,199.19148784834644
12.07,199.22092950144415
12.08,199.24968525735
12.09,199.27776286764825
12.1,199.30517008392357
12.11,199.3319146577602
12.12,199.3580043407428
12.13,199.38344688445565
12.14,199.4082500404833
12.15,199.43242156041023
12.16,199.45596919582084
12.17,199.4789006982996
12.18,199.5012238194309
12.19,199.52294631079923
12.2,199.5440759239891
12.21,199.56462041058492
12.22,199.58458752217112
12.23,199.60398501033225
12.24,199.62282062665264
12.25,199.6411021227168
12.26,199.6588372501092
12.27,199.67603376041416
12.28,199.6926994052164
12.29,199.70884193610007
12.3,199.7244691046499
12.31,199.73958866245013
12.32,199.7542083610853
12.33,199.76833595213984
12.34,199.78197918719832
12.35,199.79514581784505
12.36,199.8078435956645
12.37,199.82008027224117
12.38,199.83186359915945
12.39,199.84320132800391
12.4,199.8541012103589
12.41,199.8645709978089
12.42,199.8746184419384
12.43,199.88425129433173
12.44,199.89347730657352
12.45,199.9023042302481
12.46,199.91073981694
12.47,199.9187918182336
12.48,199.92646798571332
12.49,199.93377607096377
12.5,199.94072382556928
12.51,199.94731900111435
12.52,199.9535693491834
12.53,199.9594826213609
12.54,199.9650665692313
12.55,199.9703289443791
12.56,199.9752774983887
12.57,199.9799199828445
12.58,199.98426414933104
12.59,199.9883177494328
12.6,199.99208853473417
12.61,199.99558425681957
12.62,199.99881266727348
12.63,200.00178151768043
12.64,200.00449855962484
12.65,200.00697154469108
12.66,200.0092082244637
12.67,200.01121635052704
12.68,200.0130036744657
12.69,200.01457794786404
12.7,200.01594692230657
12.71,200.0171183493776
12.72,200.0180999806618
12.73,200.01889956774343
12.74,200.01952486220708
12.75,200.0199836156372
12.76,200.0202835796181
12.77,200.02043250573436
12.78,200.0204381455704
12.79,200.02030825071063
12.8,200.0200505727396
12.81,200.01967286324168
12.82,200.01918287380136
12.83,200.01858835600305
12.84,200.0178970614313
12.85,200.0171167416705
