wind_speed,FWT 93/2000
2.68,0.0
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.76,0.0
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
3.0,0.0
3.01,0.0
3.02,0.0
3.03,0.0
3.04,0.0
3.05,0.0
3.06,0.0
3.07,0.0
3.08,0.0
3.09,0.0
3.1,0.0
3.11,0.0
3.12,0.0
3.13,0.0
3.14,0.0
3.15,0.0
3.16,0.0
3.17,0.0
3.18,0.0
3.19,0.0
3.2,0.0
3.21,0.0
3.22,0.0
3.23,0.0
3.24,0.0
3.25,0.0
3.26,0.0
3.27,0.0
3.28,0.0
3.29,0.0
3.3,0.0
3.31,0.0
3.32,0.0
3.33,0.0
3.34,0.0
3.35,0.0
3.36,0.0
3.37,0.0
3.38,0.0
3.39,0.0
3.4,0.0
3.41,0.0
3.42,0.0
3.43,0.0
3.44,0.0
3.45,0.0
3.46,0.0
3.47,0.0
3.48,0.0
3.49,0.0
3.5,46.0
3.51,46.79225757686266
3.52,47.58532246706822
3.53,48.37927110746922
3.54,49.17417993491839
3.55,49.97012538626832
3.56,50.76718389837171
3.57,51.56543190808114
3.58,52.36494585224935
3.59,53.16580216772888
3.6,53.96807729137248
3.61,54.77184766003271
3.62,55.577189710562266
3.63,56.384179879813765
3.64,57.1928946046399
3.65,58.00341032189326
3.66,58.81580346842657
3.67,59.63015048109238
3.68,60.44652779674343
3.69,61.26501185223229
3.7,62.08567908441166
3.71,62.908605930134144
3.72,63.73386882625245
3.73,64.56154420961914
3.74,65.39170851708695
3.75,66.22443818550845
3.76,67.05980965173633
3.77,67.89789935262328
3.78,68.73878372502183
3.79,69.58253920578476
3.8,70.42924223176459
3.81,71.27896923981407
3.82,72.13179666678576
3.83,72.98780094953241
3.84,73.84705852490656
3.85,74.70964582976097
3.86,75.57563930094814
3.87,76.44511537532085
3.88,77.31815048973168
3.89,78.19482108103331
3.9,79.07520358607836
3.91,79.95937444171952
3.92,80.84741008480933
3.93,81.7393869522006
3.94,82.63538148074583
3.95,83.53547010729778
3.96,84.439729268709
3.97,85.34823540183221
3.98,86.26106494351998
3.99,87.17829433062505
4.0,88.1
4.01,89.0262583884975
4.02,89.95714593297018
4.03,90.8927390702708
4.04,91.8331142372518
4.05,92.77834787076596
4.06,93.7285164076659
4.07,94.68369628480434
4.08,95.6439639390338
4.09,96.60939580720697
4.1,97.58006832617652
4.11,98.55605793279516
4.12,99.5374410639154
4.13,100.52429415638994
4.14,101.51669364707143
4.15,102.51471597281264
4.16,103.51843757046602
4.17,104.52793487688427
4.18,105.54328432892012
4.19,106.56456236342622
4.2,107.5918454172551
4.21,108.62520992725942
4.22,109.66473233029193
4.23,110.71048906320527
4.24,111.76255656285198
4.25,112.82101126608477
4.26,113.88592960975627
4.27,114.95738803071912
4.28,116.03546296582616
4.29,117.12023085192968
4.3,118.21176812588256
4.31,119.3101512245374
4.32,120.415456584747
4.33,121.52776064336364
4.34,122.64713983724027
4.35,123.77367060322942
4.36,124.90742937818383
4.37,126.04849259895606
4.38,127.19693670239872
4.39,128.3528381253645
4.4,129.51627330470623
4.41,130.68731867727627
4.42,131.8660506799274
4.43,133.0525457495122
4.44,134.24688032288353
4.45,135.44913083689374
4.46,136.65937372839562
4.47,137.87768543424187
4.48,139.1041423912851
4.49,140.3388210363779
4.5,141.58179780637292
4.51,142.83314913812285
4.52,144.09295146848032
4.53,145.3612812342981
4.54,146.63821487242862
4.55,147.92382881972463
4.56,149.21819951303877
4.57,150.5214033892238
4.58,151.83351688513216
4.59,153.1546164376166
4.6,154.48477848352974
4.61,155.8240794597244
4.62,157.17259580305296
4.63,158.53040395036814
4.64,159.8975803385227
4.65,161.27420140436928
4.66,162.6603435847604
4.67,164.05608331654875
4.68,165.461497036587
4.69,166.8766611817279
4.7,168.3016521888239
4.71,169.7365464947278
4.72,171.18142053629208
4.73,172.63635075036967
4.74,174.10141357381295
4.75,175.57668544347462
4.76,177.06224279620736
4.77,178.55816206886385
4.78,180.06451969829683
4.79,181.5813921213587
4.8,183.10885577490225
4.81,184.64698709578008
4.82,186.195862520845
4.83,187.75555848694944
4.84,189.32615143094608
4.85,190.90771778968764
4.86,192.50033400002692
4.87,194.10407649881623
4.88,195.7190217229084
4.89,197.34524610915605
4.9,198.982826094412
4.91,200.63183811552852
4.92,202.2923586093586
4.93,203.96446401275463
4.94,205.6482307625696
4.95,207.34373529565576
4.96,209.05105404886595
4.97,210.7702634590528
4.98,212.5014399630691
4.99,214.2446599977672
5.0,216.0
5.01,217.7675165365516
5.02,219.547186693933
5.03,221.33896768858693
5.04,223.14281673695552
5.05,224.95869105548155
5.06,226.78654786060756
5.07,228.62634436877616
5.08,230.4780377964296
5.09,232.34158536001055
5.1,234.21694427596165
5.11,236.10407176072556
5.12,238.00292503074436
5.13,239.9134613024609
5.14,241.83563779231767
5.15,243.7694117167574
5.16,245.7147402922223
5.17,247.67158073515503
5.18,249.63989026199803
5.19,251.61962608919424
5.2,253.61074543318568
5.21,255.6132055104151
5.22,257.6269635373251
5.23,259.6519767303583
5.24,261.6882023059569
5.25,263.7355974805636
5.26,265.79411947062107
5.27,267.86372549257175
5.28,269.94437276285834
5.29,272.0360184979229
5.3,274.13861991420845
5.31,276.25213422815733
5.32,278.3765186562123
5.33,280.5117304148154
5.34,282.65772672040964
5.35,284.81446478943724
5.36,286.9819018383411
5.37,289.15999508356333
5.38,291.34870174154673
5.39,293.5479790287338
5.4,295.75778416156714
5.41,297.97807435648906
5.42,300.2088068299423
5.43,302.4499387983693
5.44,304.70142747821296
5.45,306.9632300859151
5.46,309.2353038379187
5.47,311.5176059506662
5.48,313.8100936406006
5.49,316.11272412416355
5.5,318.4254546177982
5.51,320.7482423379469
5.52,323.0810445010522
5.53,325.423818323557
5.54,327.7765210219032
5.55,330.1391098125336
5.56,332.5115419118909
5.57,334.8937745364176
5.58,337.285764902556
5.59,339.6874702267488
5.6,342.0988477254385
5.61,344.5198546150678
5.62,346.95044811207896
5.63,349.3905854329147
5.64,351.8402237940174
5.65,354.29932041183
5.66,356.7678325027945
5.67,359.24571728335377
5.68,361.7329319699502
5.69,364.2294337790265
5.7,366.73517992702494
5.71,369.2501276303882
5.72,371.77423410555895
5.73,374.30745656897966
5.74,376.8497522370926
5.75,379.4010783263407
5.76,381.9613920531661
5.77,384.5306506340116
5.78,387.1088112853199
5.79,389.69583122353305
5.8,392.291667665094
5.81,394.8962778264452
5.82,397.5096189240292
5.83,400.1316481742882
5.84,402.7623227936652
5.85,405.4015999986024
5.86,408.0494370055426
5.87,410.7057910309284
5.88,413.3706192912017
5.89,416.0438790028057
5.9,418.725527382183
5.91,421.4155216457755
5.92,424.1138190100262
5.93,426.82037669137736
5.94,429.5351519062722
5.95,432.2581018711523
5.96,434.9891838024608
5.97,437.72835491664
5.98,440.4755724301327
5.99,443.2307935593811
6.0,445.9939755208279
6.01,448.7650755309156
6.02,451.5440508060868
6.03,454.3308585627842
6.04,457.12545601745
6.05,459.92780038652666
6.06,462.73784888645713
6.07,465.55555873368405
6.08,468.3808871446492
6.09,471.2137913357958
6.1,474.0542285235659
6.11,476.9021559244028
6.12,479.7575307547481
6.13,482.6203102310449
6.14,485.4904515697356
6.15,488.3679119872629
6.16,491.25264870006896
6.17,494.1446189245966
6.18,497.0437798772882
6.19,499.9500887745869
6.2,502.8635028329343
6.21,505.7839792687732
6.22,508.7114752985465
6.23,511.6459481386968
6.24,514.5873550056659
6.25,517.5356531158972
6.26,520.4907996858326
6.27,523.4527519319148
6.28,526.4214670705869
6.29,529.3969023182906
6.3,532.3790148914686
6.31,535.367762006564
6.32,538.363100880019
6.33,541.364988728276
6.34,544.3733827677775
6.35,547.3882402149662
6.36,550.4095182862849
6.37,553.4371741981757
6.38,556.4711651670812
6.39,559.511448409444
6.4,562.557981141707
6.41,565.6107205803121
6.42,568.6696239417022
6.43,571.7346484423197
6.44,574.8057512986074
6.45,577.8828897270076
6.46,580.9660209439627
6.47,584.0551021659154
6.48,587.1500906093087
6.49,590.2509434905844
6.5,593.3576180261852
6.51,596.4700714325537
6.52,599.5882609261329
6.53,602.7121437233648
6.54,605.8416770406919
6.55,608.9768180945571
6.56,612.1175241014028
6.57,615.2637522776713
6.58,618.4154598398055
6.59,621.5726040042476
6.6,624.7351419874403
6.61,627.9030310058264
6.62,631.076228275848
6.63,634.2546910139478
6.64,637.4383764365682
6.65,640.6272417601523
6.66,643.8212442011418
6.67,647.0203409759798
6.68,650.2244893011085
6.69,653.433646392971
6.7,656.6477694680094
6.71,659.8668157426662
6.72,663.0907424333841
6.73,666.3195067566056
6.74,669.5530659287731
6.75,672.7913771663292
6.76,676.0343976857166
6.77,679.2820847033776
6.78,682.5343954357551
6.79,685.7912870992913
6.8,689.0527169104288
6.81,692.31864208561
6.82,695.589019841278
6.83,698.8638073938748
6.84,702.1429619598431
6.85,705.426440755625
6.86,708.7142009976642
6.87,712.0061999024018
6.88,715.3023946862814
6.89,718.6027425657448
6.9,721.9072007572356
6.91,725.2157264771951
6.92,728.5282769420666
6.93,731.8448093682923
6.94,735.1652809723147
6.95,738.4896489705767
6.96,741.8178705795208
6.97,745.1499030155888
6.98,748.4857034952247
6.99,751.8252292348691
7.0,755.168437450966
7.01,758.5152853599576
7.02,761.8657301782863
7.03,765.2197291223949
7.04,768.5772394087254
7.05,771.9382182537206
7.06,775.3026228738235
7.07,778.6704104854759
7.08,782.0415383051209
7.09,785.4159635492002
7.1,788.7936434341576
7.11,792.1745351764349
7.12,795.5585959924745
7.13,798.9457830987193
7.14,802.3360537116114
7.15,805.729365047594
7.16,809.1256743231089
7.17,812.5249387545994
7.18,815.9271155585075
7.19,819.3321619512758
7.2,822.7400351493469
7.21,826.150692369163
7.22,829.5640908271674
7.23,832.9801877398023
7.24,836.39894032351
7.25,839.820305794733
7.26,843.2442413699141
7.27,846.6707042654958
7.28,850.0996516979209
7.29,853.5310408836314
7.3,856.9648290390701
7.31,860.4009733806793
7.32,863.8394311249021
7.33,867.2801594881803
7.34,870.7231156869575
7.35,874.1682569376748
7.36,877.615540456776
7.37,881.0649234607029
7.38,884.5163631658983
7.39,887.9698167888045
7.4,891.4252415458649
7.41,894.8825946535206
7.42,898.3418333282153
7.43,901.8029147863908
7.44,905.2657962444906
7.45,908.7304349189562
7.46,912.1967880262308
7.47,915.6648127827564
7.48,919.1344664049764
7.49,922.6057061093322
7.5,926.0784891122668
7.51,929.552772630223
7.52,933.0285138796436
7.53,936.5056700769704
7.54,939.9841984386462
7.55,943.4640561811136
7.56,946.9452005208152
7.57,950.4275886741935
7.58,953.9111778576912
7.59,957.3959252877504
7.6,960.8817881808136
7.61,964.3687237533244
7.62,967.856689221724
7.63,971.3456418024556
7.64,974.8355387119614
7.65,978.3263371666848
7.66,981.817994383067
7.67,985.3104675775512
7.68,988.8037139665804
7.69,992.2976907665966
7.7,995.7923551940424
7.71,999.2876644653604
7.72,1002.7835757969927
7.73,1006.2800464053832
7.74,1009.7770335069728
7.75,1013.2744943182048
7.76,1016.772386055522
7.77,1020.270665935366
7.78,1023.7692911741804
7.79,1027.268218988407
7.8,1030.7674065944889
7.81,1034.266811208868
7.82,1037.7663900479877
7.83,1041.26610032829
7.84,1044.7658992662168
7.85,1048.2657440782116
7.86,1051.7655919807169
7.87,1055.2654001901744
7.88,1058.765125923028
7.89,1062.2647263957188
7.9,1065.7641588246904
7.91,1069.2633804263849
7.92,1072.7623484172443
7.93,1076.2610200137124
7.94,1079.7593524322308
7.95,1083.2573028892425
7.96,1086.7548286011888
7.97,1090.2518867845138
7.98,1093.74843465566
7.99,1097.2444294310687
8.0,1100.7398283271837
8.01,1104.2345885604466
8.02,1107.7286673473004
8.03,1111.2220219041874
8.04,1114.7146094475506
8.05,1118.2063871938326
8.06,1121.697312359475
8.07,1125.1873421609212
8.08,1128.676433814613
8.09,1132.1645445369934
8.1,1135.651631544505
8.11,1139.1376520535905
8.12,1142.6225632806918
8.13,1146.106322442253
8.14,1149.5888867547144
8.15,1153.0702134345197
8.16,1156.5502596981114
8.17,1160.028982761932
8.18,1163.5063398424238
8.19,1166.9822881560297
8.2,1170.4567849191922
8.21,1173.929787348354
8.22,1177.4012526599568
8.23,1180.871138070444
8.24,1184.339400796258
8.25,1187.8059980538403
8.26,1191.270887059635
8.27,1194.7340250300838
8.28,1198.1953691816295
8.29,1201.654876730714
8.3,1205.1125048937815
8.31,1208.5682108872727
8.32,1212.0219519276304
8.33,1215.4736852312978
8.34,1218.9233680147177
8.35,1222.3709574943316
8.36,1225.8164108865826
8.37,1229.2596854079134
8.38,1232.700738274767
8.39,1236.1395267035844
8.4,1239.576007910809
8.41,1243.0101391128835
8.42,1246.4418775262504
8.43,1249.871180367352
8.44,1253.2980048526313
8.45,1256.72230819853
8.46,1260.144047621492
8.47,1263.563180337958
8.48,1266.9796635643722
8.49,1270.3934545171758
8.5,1273.804510412812
8.51,1277.2127884677238
8.52,1280.618245898353
8.53,1284.0208399211424
8.54,1287.4205277525348
8.55,1290.817266608973
8.56,1294.211013706898
8.57,1297.6017262627536
8.58,1300.989361492982
8.59,1304.373876614026
8.6,1307.755228842328
8.61,1311.1333753943304
8.62,1314.5082734864754
8.63,1317.879880335207
8.64,1321.2481531569665
8.65,1324.613049168196
8.66,1327.9745255853388
8.67,1331.332539624837
8.68,1334.687048503134
8.69,1338.0380094366717
8.7,1341.3853796418923
8.71,1344.7291163352395
8.72,1348.0691767331552
8.73,1351.405518052081
8.74,1354.738097508461
8.75,1358.0668723187364
8.76,1361.3917996993505
8.77,1364.7128368667454
8.78,1368.0299410373646
8.79,1371.3430694276492
8.8,1374.6521792540434
8.81,1377.9572277329885
8.82,1381.2581720809271
8.83,1384.5549695143022
8.84,1387.8475772495558
8.85,1391.135952503131
8.86,1394.4200524914702
8.87,1397.6998344310157
8.88,1400.9752555382104
8.89,1404.2462730294965
8.9,1407.512844121317
8.91,1410.7749260301132
8.92,1414.0324759723294
8.93,1417.2854511644066
8.94,1420.5338088227882
8.95,1423.777506163917
8.96,1427.016500404235
8.97,1430.2507487601847
8.98,1433.480208448208
8.99,1436.704836684749
9.0,1439.9245906862488
9.01,1443.1394276691512
9.02,1446.349304849898
9.03,1449.5541794449314
9.04,1452.754008670695
9.05,1455.9487497436303
9.06,1459.1383598801808
9.07,1462.3227962967878
9.08,1465.5020162098947
9.09,1468.675976835944
9.1,1471.844635391378
9.11,1475.0079490926391
9.12,1478.1658751561704
9.13,1481.3183707984144
9.14,1484.4653932358128
9.15,1487.6068996848087
9.16,1490.7428473618447
9.17,1493.8731934833631
9.18,1496.9978952658066
9.19,1500.116909925618
9.2,1503.2301946792395
9.21,1506.337706743114
9.22,1509.4394033336837
9.23,1512.535241667391
9.24,1515.625178960678
9.25,1518.7091724299878
9.26,1521.7871792917636
9.27,1524.8591567624476
9.28,1527.9250620584812
9.29,1530.984852396308
9.3,1534.0384849923717
9.31,1537.085917063112
9.32,1540.1271058249731
9.33,1543.1620084943977
9.34,1546.190582287827
9.35,1549.2127844217052
9.36,1552.2285721124747
9.37,1555.237902576577
9.38,1558.2407330304554
9.39,1561.2370206905518
9.4,1564.2267227733096
9.41,1567.20979649517
9.42,1570.1861990725763
9.43,1573.1558877219722
9.44,1576.1188196597975
9.45,1579.0749521024982
9.46,1582.0242422665142
9.47,1584.9666473682894
9.48,1587.9021246242646
9.49,1590.8306312508844
9.5,1593.75212446459
9.51,1596.6665614818248
9.52,1599.5738995190309
9.53,1602.4740957926506
9.54,1605.3671075191269
9.55,1608.2528919149026
9.56,1611.131406196419
9.57,1614.00260758012
9.58,1616.8664532824473
9.59,1619.7229005198435
9.6,1622.5719065087517
9.61,1625.4134284656134
9.62,1628.2474236068722
9.63,1631.073849148971
9.64,1633.8926623083507
9.65,1636.7038203014547
9.66,1639.507280344726
9.67,1642.3029996546063
9.68,1645.0909354475386
9.69,1647.8710449399657
9.7,1650.6432853483293
9.71,1653.407613889073
9.72,1656.1639877786383
9.73,1658.912364233468
9.74,1661.6527004700056
9.75,1664.3849537046924
9.76,1667.1090811539711
9.77,1669.8250400342852
9.78,1672.5327875620765
9.79,1675.2322809537873
9.8,1677.9234774258612
9.81,1680.6063341947397
9.82,1683.2808084768649
9.83,1685.9468574886805
9.84,1688.6044384466288
9.85,1691.253508567152
9.86,1693.8940250666926
9.87,1696.5259451616937
9.88,1699.1492260685975
9.89,1701.7638250038465
9.9,1704.369699183883
9.91,1706.9668058251495
9.92,1709.555102144089
9.93,1712.134545357144
9.94,1714.705092680757
9.95,1717.26670133137
9.96,1719.8193285254267
9.97,1722.362931479368
9.98,1724.897467409638
9.99,1727.4228935326782
10.0,1729.9391670649316
10.01,1732.4462452228408
10.02,1734.9440852228477
10.03,1737.4326442813956
10.04,1739.9118796149269
10.05,1742.3817484398842
10.06,1744.8422079727095
10.07,1747.2932154298453
10.08,1749.734728027735
10.09,1752.1667029828209
10.1,1754.5890975115444
10.11,1757.0018688303494
10.12,1759.4049741556778
10.13,1761.7983707039723
10.14,1764.1820156916756
10.15,1766.55586633523
10.16,1768.919879851078
10.17,1771.2740134556625
10.18,1773.6182243654257
10.19,1775.9524697968095
10.2,1778.2767069662575
10.21,1780.5908930902124
10.22,1782.8949853851163
10.23,1785.188941067411
10.24,1787.4727173535396
10.25,1789.746271459945
10.26,1792.0095606030695
10.27,1794.2625419993556
10.28,1796.5051728652456
10.29,1798.7374104171824
10.3,1800.959211871609
10.31,1803.170534444966
10.32,1805.371335353699
10.33,1807.561571814248
10.34,1809.741201043056
10.35,1811.910180256566
10.36,1814.06846667122
10.37,1816.216017503462
10.38,1818.352789969733
10.39,1820.478741286476
10.4,1822.593828670134
10.41,1824.6980093371485
10.42,1826.7912405039629
10.43,1828.8734793870192
10.44,1830.9446832027609
10.45,1833.004809167629
10.46,1835.053814498068
10.47,1837.0916564105185
10.48,1839.118292121424
10.49,1841.1336788472267
10.5,1843.137773804369
10.51,1845.1305342092944
10.52,1847.1119172784447
10.53,1849.0818802282631
10.54,1851.0403802751912
10.55,1852.987374635672
10.56,1854.922820526148
10.57,1856.8466751630608
10.58,1858.7588957628543
10.59,1860.659439541971
10.6,1862.5482637168527
10.61,1864.4253255039423
10.62,1866.2905821196828
10.63,1868.143990780516
10.64,1869.985508702884
10.65,1871.8150931032303
10.66,1873.6327011979972
10.67,1875.4382902036275
10.68,1877.231817336563
10.69,1879.0132398132469
10.7,1880.7825148501213
10.71,1882.539599663629
10.72,1884.2844514702124
10.73,1886.0170274863133
10.74,1887.737284928376
10.75,1889.445181012842
10.76,1891.140672956154
10.77,1892.823717974754
10.78,1894.494273285085
10.79,1896.1522961035896
10.8,1897.7977436467104
10.81,1899.4305731308896
10.82,1901.0507417725703
10.83,1902.658206788194
10.84,1904.2529253942043
10.85,1905.834854807043
10.86,1907.403952243154
10.87,1908.9601749189771
10.88,1910.503480050958
10.89,1912.0338248555372
10.9,1913.551166549158
10.91,1915.0554623482624
10.92,1916.5466694692927
10.93,1918.0247451286928
10.94,1919.489646542905
10.95,1920.941330928371
10.96,1922.3797555015333
10.97,1923.8048774788351
10.98,1925.2166540767184
10.99,1926.6150425116257
11.0,1928.0
11.01,1929.3715074347515
11.02,1930.729640414663
11.03,1932.074498214984
11.04,1933.4061801109656
11.05,1934.7247853778583
11.06,1936.030413290912
11.07,1937.3231631253773
11.08,1938.6031341565044
11.09,1939.8704256595436
11.1,1941.1251369097447
11.11,1942.3673671823608
11.12,1943.5972157526387
11.13,1944.8147818958307
11.14,1946.0201648871869
11.15,1947.2134640019567
11.16,1948.3947785153923
11.17,1949.5642077027435
11.18,1950.7218508392596
11.19,1951.8678072001917
11.2,1953.0021760607897
11.21,1954.125056696305
11.22,1955.236548381987
11.23,1956.3367503930865
11.24,1957.4257620048536
11.25,1958.503682492539
11.26,1959.570611131393
11.27,1960.626647196665
11.28,1961.671889963608
11.29,1962.7064387074688
11.3,1963.730392703501
11.31,1964.7438512269523
11.32,1965.746913553075
11.33,1966.7396789571187
11.34,1967.722246714334
11.35,1968.6947160999707
11.36,1969.65718638928
11.37,1970.609756857512
11.38,1971.552526779916
11.39,1972.485595431744
11.4,1973.4090620882455
11.41,1974.323026024671
11.42,1975.2275865162703
11.43,1976.1228428382951
11.44,1977.0088942659952
11.45,1977.8858400746203
11.46,1978.7537795394212
11.47,1979.6128119356488
11.48,1980.463036538552
11.49,1981.3045526233836
11.5,1982.137459465391
11.51,1982.9618563398276
11.52,1983.7778425219408
11.53,1984.585517286984
11.54,1985.3849799102045
11.55,1986.1763296668544
11.56,1986.9596658321843
11.57,1987.735087681444
11.58,1988.502694489884
11.59,1989.2625855327549
11.6,1990.014860085306
11.61,1990.7596174227888
11.62,1991.4969568204533
11.63,1992.22697755355
11.64,1992.9497788973297
11.65,1993.665460127041
11.66,1994.3741205179365
11.67,1995.0758593452651
11.68,1995.7707758842785
11.69,1996.4589694102249
11.7,1997.1405391983567
11.71,1997.8155845239232
11.72,1998.484204662176
11.73,1999.1464988883636
11.74,1999.8025664777367
11.75,2000.4525067055483
11.76,2001.0964188470448
11.77,2001.73440217748
11.78,2002.3665559721023
11.79,2002.9929795061623
11.8,2003.6137720549111
11.81,2004.2290328935983
11.82,2004.8388612974748
11.83,2005.4433565417903
11.84,2006.042617901796
11.85,2006.6367446527415
11.86,2007.2258360698784
11.87,2007.8099914284555
11.88,2008.3893100037244
11.89,2008.9638910709336
11.9,2009.533833905337
11.91,2010.099237782181
11.92,2010.6602019767183
11.93,2011.216825764199
11.94,2011.769208419873
11.95,2012.317449218991
11.96,2012.8616474368027
11.97,2013.4019023485591
11.98,2013.9383132295109
11.99,2014.470979354908
12.0,2015.0
12.01,2015.525457902089
12.02,2016.0473696466784
12.03,2016.5657352813205
12.04,2017.0805548535693
12.05,2017.591828410979
12.06,2018.0995560011029
12.07,2018.6037376714933
12.08,2019.1043734697064
12.09,2019.6014634432931
12.1,2020.0950076398087
12.11,2020.5850061068072
12.12,2021.0714588918413
12.13,2021.5543660424644
12.14,2022.0337276062296
12.15,2022.509543630692
12.16,2022.9818141634048
12.17,2023.450539251921
12.18,2023.9157189437944
12.19,2024.3773532865796
12.2,2024.8354423278283
12.21,2025.2899861150952
12.22,2025.7409846959345
12.23,2026.1884381178988
12.24,2026.6323464285413
12.25,2027.0727096754167
12.26,2027.50952790608
12.27,2027.942801168081
12.28,2028.372529508976
12.29,2028.798712976318
12.3,2029.221351617661
12.31,2029.6404454805577
12.32,2030.0559946125625
12.33,2030.467999061228
12.34,2030.876458874109
12.35,2031.2813740987583
12.36,2031.6827447827304
12.37,2032.080570973577
12.38,2032.4748527188544
12.39,2032.8655900661145
12.4,2033.252783062911
12.41,2033.6364317567975
12.42,2034.0165361953284
12.43,2034.393096426056
12.44,2034.7661124965357
12.45,2035.135584454319
12.46,2035.501512346961
12.47,2035.8638962220143
12.48,2036.2227361270336
12.49,2036.578032109572
12.5,2036.9297842171825
12.51,2037.27799249742
12.52,2037.6226569978369
12.53,2037.9637777659875
12.54,2038.3013548494248
12.55,2038.635388295703
12.56,2038.9658781523756
12.57,2039.292824466996
12.58,2039.6162272871172
12.59,2039.9360866602944
12.6,2040.25240263408
12.61,2040.5651752560275
12.62,2040.8744045736917
12.63,2041.1800906346243
12.64,2041.482233486381
12.65,2041.7808331765143
12.66,2042.0758897525773
12.67,2042.3674032621248
12.68,2042.6553737527097
12.69,2042.9398012718848
12.7,2043.2206858672064
12.71,2043.498027586225
12.72,2043.771826476496
12.73,2044.0420825855729
12.74,2044.308795961008
12.75,2044.5719666503564
12.76,2044.8315947011715
12.77,2045.087680161006
12.78,2045.340223077414
12.79,2045.5892234979497
12.8,2045.8346814701656
12.81,2046.0765970416164
12.82,2046.3149702598548
12.83,2046.5498011724349
12.84,2046.7810898269104
12.85,2047.0088362708343
12.86,2047.2330405517605
12.87,2047.4537027172432
12.88,2047.6708228148352
12.89,2047.8844008920903
12.9,2048.0944369965623
12.91,2048.3009311758046
12.92,2048.503883477372
12.93,2048.703293948816
12.94,2048.899162637691
12.95,2049.091489591551
12.96,2049.2802748579493
12.97,2049.4655184844405
12.98,2049.647220518576
12.99,2049.825381007912
13.0,2050.0
13.01,2050.171083956892
13.02,2050.338664998625
13.03,2050.502781659736
13.04,2050.663472474758
13.05,2050.820775978228
13.06,2050.9747307046805
13.07,2051.1253751886497
13.08,2051.2727479646733
13.09,2051.416887567284
13.1,2051.557832531018
13.11,2051.695621390412
13.12,2051.8302926799984
13.13,2051.961884934315
13.14,2052.090436687895
13.15,2052.215986475275
13.16,2052.338572830989
13.17,2052.4582342895737
13.18,2052.575009385564
13.19,2052.688936653493
13.2,2052.8000546278986
13.21,2052.908401843315
