wind_speed,Nordex N117 Delta
2.68,0.0
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.76,0.0
2.77,0.0
2.78,0.0
2.79,0.0
2.8,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
3.0,16.0
3.01,16.372987459315038
3.02,16.765454466550395
3.03,17.17727286766685
3.04,17.608314508625238
3.05,18.05845123538633
3.06,18.527554893910995
3.07,19.015497330159985
3.08,19.52215039009416
3.09,20.047385919674284
3.1,20.591075764861213
3.11,21.153091771615717
3.12,21.73330578589864
3.13,22.331589653670743
3.14,22.947815220892902
3.15,23.581854333525865
3.16,24.233578837530505
3.17,24.902860578867564
3.18,25.58957140349792
3.19,26.293583157382315
3.2,27.014767686481623
3.21,27.7529968367566
3.22,28.50814245416811
3.23,29.280076384676896
3.24,30.06867047424385
3.25,30.873796568829697
3.26,31.69532651439529
3.27,32.53313215690148
3.28,33.38708534230899
3.29,34.257057916578724
3.3,35.1429217256714
3.31,36.0445486155479
3.32,36.96181043216898
3.33,37.89457902149551
3.34,38.84272622948824
3.35,39.80612390210803
3.36,40.78464388531563
3.37,41.77815802507193
3.38,42.78653816733766
3.39,43.80965615807371
3.4,44.84738384324079
3.41,45.89959306879983
3.42,46.96615568071153
3.43,48.04694352493679
3.44,49.141828447436325
3.45,50.25068229417106
3.46,51.37337691110169
3.47,52.509784144189126
3.48,53.65977583939409
3.49,54.82322384267746
3.5,56.0
3.51,57.189976157322526
3.52,58.393024160605904
3.53,59.60901585581087
3.54,60.83782308889831
3.55,62.07931770582893
3.56,63.33337155256367
3.57,64.5998564750632
3.58,65.87864431928847
3.59,67.16960693120016
3.6,68.47261615675922
3.61,69.7875438419263
3.62,71.11426183266235
3.63,72.45264197492806
3.64,73.80255611468438
3.65,75.16387609789197
3.66,76.53647377051178
3.67,77.92022097850447
3.68,79.31498956783102
3.69,80.7206513844521
3.7,82.13707827432862
3.71,83.56414208342127
3.72,85.00171465769102
3.73,86.44966784309852
3.74,87.90787348560471
3.75,89.3762034311703
3.76,90.85452952575612
3.77,92.3427236153231
3.78,93.84065754583187
3.79,95.34820316324344
3.8,96.86523231351836
3.81,98.39161684261768
3.82,99.92722859650206
3.83,101.47193942113245
3.84,103.02562116246948
3.85,104.58814566647416
3.86,106.15938477910709
3.87,107.73921034632929
3.88,109.32749421410136
3.89,110.92410822838428
3.9,112.52892423513876
3.91,114.14181408032574
3.92,115.76264960990582
3.93,117.39130266984004
3.94,119.02764510608898
3.95,120.6715487646137
3.96,122.32288549137476
3.97,123.98152713233318
3.98,125.6473455334496
3.99,127.320212540685
4.0,129.0
4.01,130.6865959113947
4.02,132.37995289102588
4.03,134.08003970908962
4.04,135.78682513578156
4.05,137.50027794129778
4.06,139.2203668958343
4.07,140.94706076958713
4.08,142.680328332752
4.09,144.42013835552495
4.1,146.16645960810197
4.11,147.91926086067912
4.12,149.67851088345208
4.13,151.44417844661692
4.14,153.21623232036964
4.15,154.99464127490623
4.16,156.77937408042249
4.17,158.57039950711444
4.18,160.36768632517803
4.19,162.17120330480935
4.2,163.9809192162041
4.21,165.7968028295583
4.22,167.61882291506794
4.23,169.4469482429291
4.24,171.28114758333746
4.25,173.12138970648908
4.26,174.96764338257995
4.27,176.8198773818061
4.28,178.67806047436343
4.29,180.5421614304477
4.3,182.412149020255
4.31,184.2879920139813
4.32,186.1696591818227
4.33,188.0571192939748
4.34,189.9503411206337
4.35,191.84929343199545
4.36,193.753944998256
4.37,195.66426458961112
4.38,197.58022097625684
4.39,199.50178292838916
4.4,201.4289192162041
4.41,203.3615986098974
4.42,205.29978987966516
4.43,207.24346179570315
4.44,209.1925831282078
4.45,211.1471226473744
4.46,213.1070491233993
4.47,215.07233132647832
4.48,217.04293802680763
4.49,219.01883799458284
4.5,221.0
4.51,222.98644819709844
4.52,224.97842827529027
4.53,226.97624130783092
4.54,228.9801883679756
4.55,230.99057052897984
4.56,233.00768886409887
4.57,235.03184444658856
4.58,237.0633383497037
4.59,239.1024716467
4.6,241.1495454108327
4.61,243.20486071535765
4.62,245.2687186335296
4.63,247.3414202386043
4.64,249.4232666038369
4.65,251.51455880248335
4.66,253.6155979077984
4.67,255.72668499303776
4.68,257.8481211314568
4.69,259.98020739631096
4.7,262.1232448608555
4.71,264.27753459834577
4.72,266.4433776820373
4.73,268.62107518518565
4.74,270.8109281810458
4.75,273.01323774287346
4.76,275.22830494392383
4.77,277.4564308574524
4.78,279.6979165567148
4.79,281.953063114966
4.8,284.2221716054615
4.81,286.5055431014569
4.82,288.8034786762076
4.83,291.11627940296864
4.84,293.44424635499564
4.85,295.78768060554404
4.86,298.1468832278693
4.87,300.5221552952265
4.88,302.91379788087136
4.89,305.322112058059
4.9,307.7473989000453
4.91,310.189959480085
4.92,312.65009487143385
4.93,315.1281061473472
4.94,317.6242943810806
4.95,320.1389606458891
4.96,322.67240601502834
4.97,325.22493156175364
4.98,327.79683835932053
4.99,330.3884274809841
5.0,333.0
5.01,335.6317945736825
5.02,338.28380019558256
5.03,340.95594344331
5.04,343.64815089447416
5.05,346.3603491266848
5.06,349.0924647175522
5.07,351.8444242446859
5.08,354.6161542856955
5.09,357.40758141819083
5.1,360.2186322197817
5.11,363.049233268078
5.12,365.8993111406891
5.13,368.7687924152252
5.14,371.6576036692958
5.15,374.56567148051096
5.16,377.4929224264801
5.17,380.439283084813
5.18,383.4046800331196
5.19,386.3890398490099
5.2,389.392289110093
5.21,392.4143543939792
5.22,395.4551622782782
5.23,398.5146393405997
5.24,401.5927121585533
5.25,404.6893073097488
5.26,407.804351371796
5.27,410.93777092230494
5.28,414.0894925388853
5.29,417.25944279914654
5.3,420.4475482806987
5.31,423.6537355611513
5.32,426.87793121811455
5.33,430.1200618291976
5.34,433.3800539720106
5.35,436.6578342241633
5.36,439.9533291632656
5.37,443.2664653669268
5.38,446.59716941275695
5.39,449.94536787836586
5.4,453.3109873413635
5.41,456.69395437935896
5.42,460.09419556996266
5.43,463.5116374907839
5.44,466.9462067194331
5.45,470.3978298335192
5.46,473.86643341065246
5.47,477.3519440284425
5.48,480.85428826449953
5.49,484.37339269643246
5.5,487.9091839018516
5.51,491.4615884583666
5.52,495.0305329435872
5.53,498.61594393512354
5.54,502.2177480105848
5.55,505.8358717475809
5.56,509.47024172372176
5.57,513.1207845166174
5.58,516.787426703877
5.59,520.4700948631106
5.6,524.1687155719279
5.61,527.883215407939
5.62,531.6135209487533
5.63,535.3595587719805
5.64,539.1212554552305
5.65,542.8985375761134
5.66,546.6913317122384
5.67,550.4995644412155
5.68,554.3231623406546
5.69,558.1620519881656
5.7,562.0161599613574
5.71,565.8854128378407
5.72,569.7697371952247
5.73,573.66905961112
5.74,577.5833066631354
5.75,581.512404928881
5.76,585.4562809859665
5.77,589.4148614120018
5.78,593.3880727845971
5.79,597.3758416813612
5.8,601.3780946799042
5.81,605.3947583578363
5.82,609.4257592927673
5.83,613.4710240623062
5.84,617.5304792440633
5.85,621.6040514156482
5.86,625.6916671546711
5.87,629.7932530387411
5.88,633.9087356454683
5.89,638.0380415524625
5.9,642.1810973373335
5.91,646.337829577691
5.92,650.5081648511444
5.93,654.692029735304
5.94,658.8893508077796
5.95,663.1000546461803
5.96,667.3240678281164
5.97,671.5613169311977
5.98,675.8117285330342
5.99,680.0752292112346
6.0,684.3517455434094
6.01,688.6412041071685
6.02,692.9435314801214
6.03,697.2586542398783
6.04,701.5864989640484
6.05,705.9269922302412
6.06,710.2800606160674
6.07,714.6456306991365
6.08,719.0236290570579
6.09,723.413982267441
6.1,727.8166169078966
6.11,732.2314595560342
6.12,736.6584367894629
6.13,741.097475185793
6.14,745.5485013226343
6.15,750.0114417775964
6.16,754.486223128289
6.17,758.9727719523218
6.18,763.4710148273048
6.19,767.980878330848
6.2,772.5022890405604
6.21,777.0351735340524
6.22,781.5794583889334
6.23,786.1350701828137
6.24,790.7019354933024
6.25,795.2799808980096
6.26,799.8691329745451
6.27,804.4693183005185
6.28,809.08046345354
6.29,813.7024950112186
6.3,818.3353395511647
6.31,822.9789236509876
6.32,827.633173888298
6.33,832.2980168407043
6.34,836.9733790858171
6.35,841.6591872012459
6.36,846.355367764601
6.37,851.0618473534915
6.38,855.7785525455273
6.39,860.5054099183183
6.4,865.2423460494745
6.41,869.9892875166053
6.42,874.7461608973202
6.43,879.5128927692294
6.44,884.2894097099432
6.45,889.0756382970704
6.46,893.871505108221
6.47,898.6769367210047
6.48,903.4918597130322
6.49,908.3162006619118
6.5,913.1498861452542
6.51,917.9928427406686
6.52,922.8449970257656
6.53,927.7062755781546
6.54,932.576604975445
6.55,937.4559117952466
6.56,942.3441226151696
6.57,947.2411640128238
6.58,952.1469625658182
6.59,957.0614448517632
6.6,961.9845374482684
6.61,966.916166932944
6.62,971.8562598833988
6.63,976.8047428772436
6.64,981.7615424920872
6.65,986.7265853055404
6.66,991.699797895212
6.67,996.6811068387124
6.68,1001.6704387136508
6.69,1006.667720097638
6.7,1011.6728775682824
6.71,1016.6858377031944
6.72,1021.7065270799844
6.73,1026.7348722762613
6.74,1031.770799869635
6.75,1036.8142364377156
6.76,1041.8651085581123
6.77,1046.923342808435
6.78,1051.988865766295
6.79,1057.0616040092998
6.8,1062.14148411506
6.81,1067.2284326611857
6.82,1072.322376225287
6.83,1077.4232413849722
6.84,1082.5309547178524
6.85,1087.6454428015368
6.86,1092.7666322136356
6.87,1097.8944495317585
6.88,1103.028821333514
6.89,1108.1696741965136
6.9,1113.3169346983666
6.91,1118.4705294166822
6.92,1123.6303849290705
6.93,1128.7964278131412
6.94,1133.9685846465045
6.95,1139.1467820067694
6.96,1144.3309464715462
6.97,1149.5210046184443
6.98,1154.7168830250744
6.99,1159.9185082690449
7.0,1165.125806927966
7.01,1170.3387055794483
7.02,1175.5571308011
7.03,1180.7810091705333
7.04,1186.0102672653557
7.05,1191.2448316631771
7.06,1196.484628941609
7.07,1201.7295856782596
7.08,1206.9796284507388
7.09,1212.2346838366573
7.1,1217.4946784136237
7.11,1222.7595387592487
7.12,1228.0291914511415
7.13,1233.303563066912
7.14,1238.58258018417
7.15,1243.866169380526
7.16,1249.154257233588
7.17,1254.4467703209673
7.18,1259.743635220273
7.19,1265.0447785091155
7.2,1270.3501267651038
7.21,1275.6596065658482
7.22,1280.973144488958
7.23,1286.2906671120434
7.24,1291.6121010127135
7.25,1296.9373727685788
7.26,1302.266408957249
7.27,1307.599136156333
7.28,1312.9354809434424
7.29,1318.275369896185
7.3,1323.6187295921711
7.31,1328.9654866090111
7.32,1334.3155675243147
7.33,1339.668898915691
7.34,1345.0254073607498
7.35,1350.3850194371014
7.36,1355.7476617223558
7.37,1361.113260794122
7.38,1366.48174323001
7.39,1371.853035607629
7.4,1377.2270645045903
7.41,1382.603756498503
7.42,1387.9830381669758
7.43,1393.3648360876196
7.44,1398.749076838044
7.45,1404.1356869958584
7.46,1409.5245931386728
7.47,1414.915721844097
7.48,1420.3089996897413
7.49,1425.7043532532143
7.5,1431.1017091121262
7.51,1436.500993844087
7.52,1441.9021340267066
7.53,1447.3050562375945
7.54,1452.7096870543603
7.55,1458.115953054614
7.56,1463.5237808159654
7.57,1468.9330969160249
7.58,1474.3438279324002
7.59,1479.7559004427033
7.6,1485.1692410245428
7.61,1490.583776255529
7.62,1495.9994327132713
7.63,1501.4161369753797
7.64,1506.8338156194634
7.65,1512.2523952231334
7.66,1517.6718023639985
7.67,1523.091963619668
7.68,1528.5128055677524
7.69,1533.934254785862
7.7,1539.3562378516058
7.71,1544.7786813425937
7.72,1550.2015118364347
7.73,1555.6246559107403
7.74,1561.048040143119
7.75,1566.4715911111805
7.76,1571.8952353925351
7.77,1577.3188995647924
7.78,1582.7425102055624
7.79,1588.1659938924545
7.8,1593.5892772030784
7.81,1599.012286715044
7.82,1604.4349490059617
7.83,1609.8571906534405
7.84,1615.27893823509
7.85,1620.70011832852
7.86,1626.1206575113415
7.87,1631.540482361163
7.88,1636.9595194555943
7.89,1642.3776953722452
7.9,1647.794936688727
7.91,1653.211169982647
7.92,1658.6263218316162
7.93,1664.0403188132452
7.94,1669.4530875051428
7.95,1674.8645544849178
7.96,1680.274646330182
7.97,1685.683289618543
7.98,1691.0904109276134
7.99,1696.495936835
8.0,1701.8997939183143
8.01,1707.301908755166
8.02,1712.7022079231638
8.03,1718.1006179999183
8.04,1723.4970655630395
8.05,1728.8914771901375
8.06,1734.2837794588208
8.07,1739.673898946699
8.08,1745.0617622313837
8.09,1750.447295890482
8.1,1755.8304265016063
8.11,1761.2110806423652
8.12,1766.5891848903684
8.13,1771.9646658232268
8.14,1777.3374500185482
8.15,1782.707464053943
8.16,1788.0746345070222
8.17,1793.4388879553944
8.18,1798.800150976669
8.19,1804.1583501484567
8.2,1809.5134120483672
8.21,1814.8652632540109
8.22,1820.213830342996
8.23,1825.559039892933
8.24,1830.900818481431
8.25,1836.239092686101
8.26,1841.573789084552
8.27,1846.904834254393
8.28,1852.232154773236
8.29,1857.5556772186883
8.3,1862.875328168363
8.31,1868.1910341998664
8.32,1873.502721890809
8.33,1878.8103178188012
8.34,1884.113748561453
8.35,1889.4129406963732
8.36,1894.7078208011733
8.37,1899.9983154534616
8.38,1905.284351230849
8.39,1910.5658547109435
8.4,1915.842752471356
8.41,1921.114971089696
8.42,1926.382437143573
8.43,1931.6450772105984
8.44,1936.9028178683795
8.45,1942.155585694528
8.46,1947.4033072666527
8.47,1952.645909162364
8.48,1957.883317959271
8.49,1963.115460234984
8.5,1968.3422625671117
8.51,1973.563651533265
8.52,1978.7795537110533
8.53,1983.989895678087
8.54,1989.194604011975
8.55,1994.393605290328
8.56,1999.586826090754
8.57,2004.7741929908643
8.58,2009.955632568268
8.59,2015.131071400575
8.6,2020.300436065395
8.61,2025.4636531403385
8.62,2030.6206492030144
8.63,2035.7713508310333
8.64,2040.915684602004
8.65,2046.0535770935364
8.66,2051.1849548832406
8.67,2056.3097445487265
8.68,2061.427872667604
8.69,2066.5392658174824
8.7,2071.64385057597
8.71,2076.741553520681
8.72,2081.832301229221
8.73,2086.9160202792004
8.74,2091.992637248231
8.75,2097.06207871392
8.76,2102.124271253879
8.77,2107.179141445717
8.78,2112.226615867044
8.79,2117.2666210954694
8.8,2122.299083708604
8.81,2127.3239302840566
8.82,2132.3410873994367
8.83,2137.350481632355
8.84,2142.35203956042
8.85,2147.3456877612425
8.86,2152.3313528124327
8.87,2157.308961291599
8.88,2162.278439776353
8.89,2167.2397148443024
8.9,2172.1927130730583
8.91,2177.1373610402297
8.92,2182.073585323427
8.93,2187.0013125002592
8.94,2191.920469148337
8.95,2196.830981845269
8.96,2201.732777168668
8.97,2206.625781696139
8.98,2211.509922005295
8.99,2216.3851246737445
9.0,2221.2513162790983
9.01,2226.108423398965
9.02,2230.956372610956
9.03,2235.7950904926797
9.04,2240.624503621745
9.05,2245.4445385757654
9.06,2250.2551219323464
9.07,2255.056180269099
9.08,2259.8476401636344
9.09,2264.6294281935616
9.1,2269.401470936489
9.11,2274.163694970028
9.12,2278.9160268717887
9.13,2283.6583932193803
9.14,2288.3907205904115
9.15,2293.112935562493
9.16,2297.8249647132343
9.17,2302.526734620246
9.18,2307.218171861137
9.19,2311.899203013517
9.2,2316.569754654996
9.21,2321.229753363184
9.22,2325.879125715691
9.23,2330.517798290125
9.24,2335.1456976640984
9.25,2339.762750415219
9.26,2344.368883121097
9.27,2348.9640223593424
9.28,2353.5480947075657
9.29,2358.1210267433758
9.3,2362.682745044383
9.31,2367.2331761881965
9.32,2371.7722467524254
9.33,2376.2998833146803
9.34,2380.816012452571
9.35,2385.320560743708
9.36,2389.813454765699
9.37,2394.2946210961554
9.38,2398.763986312688
9.39,2403.221476992904
9.4,2407.667019714414
9.41,2412.1005410548287
9.42,2416.521967591757
9.43,2420.9312259028093
9.44,2425.3282425655943
9.45,2429.712944157722
9.46,2434.0852572568047
9.47,2438.4451084404486
9.48,2442.792424286265
9.49,2447.1271313718644
9.5,2451.449156274856
9.51,2455.7584255728475
9.52,2460.054865843452
9.53,2464.3384036642765
9.54,2468.6089656129325
9.55,2472.8664782670307
9.56,2477.1108682041786
9.57,2481.342062001986
9.58,2485.559986238064
9.59,2489.7645674900223
9.6,2493.9557323354693
9.61,2498.1334073520165
9.62,2502.2975191172727
9.63,2506.4479942088483
9.64,2510.584759204352
9.65,2514.707740681394
9.66,2518.816865217584
9.67,2522.9120593905327
9.68,2526.9932497778486
9.69,2531.060362957142
9.7,2535.113325506023
9.71,2539.1520640021017
9.72,2543.1765050229856
9.73,2547.1865751462874
9.74,2551.1822009496145
9.75,2555.1633090105784
9.76,2559.129825906788
9.77,2563.0816782158527
9.78,2567.018792515383
9.79,2570.941095382989
9.8,2574.8485133962804
9.81,2578.7409731328653
9.82,2582.618401170356
9.83,2586.480724086359
9.84,2590.3278684584866
9.85,2594.1597608643483
9.86,2597.976327881553
9.87,2601.7774960877123
9.88,2605.5631920604337
9.89,2609.3333423773283
9.9,2613.087873616005
9.91,2616.8267123540736
9.92,2620.5497851691453
9.93,2624.257018638828
9.94,2627.9483393407327
9.95,2631.623673852469
9.96,2635.2829487516465
9.97,2638.9260906158747
9.98,2642.553026022764
9.99,2646.1636815499223
10.0,2649.7579837749618
10.01,2653.335859275492
10.02,2656.8972346291207
10.03,2660.4420364134594
10.04,2663.9701912061173
10.05,2667.4816255847045
10.06,2670.9762661268305
10.07,2674.4540394101045
10.08,2677.914872012137
10.09,2681.3586905105376
10.1,2684.7854214829163
10.11,2688.194991506882
10.12,2691.5873271600462
10.13,2694.962355020017
10.14,2698.320001664405
10.15,2701.66019367082
10.16,2704.98285761687
10.17,2708.287920080167
10.18,2711.57530763832
10.19,2714.844946868938
10.2,2718.0967643496324
10.21,2721.330686658013
10.22,2724.546640371687
10.23,2727.7445520682663
10.24,2730.9243483253595
10.25,2734.085955720578
10.26,2737.2293008315305
10.27,2740.3543102358267
10.28,2743.4609105110767
10.29,2746.549028234889
10.3,2749.6185899848765
10.31,2752.669522338645
10.32,2755.701751873807
10.33,2758.715205167972
10.34,2761.709808798748
10.35,2764.6854893437458
10.36,2767.6421733805764
10.37,2770.579787486848
10.38,2773.498258240172
10.39,2776.3975122181555
10.4,2779.2774759984104
10.41,2782.138076158545
10.42,2784.979239276171
10.43,2787.8008919288964
10.44,2790.602960694332
10.45,2793.3853721500877
10.46,2796.1480528737725
10.47,2798.890929442997
10.48,2801.6139284353685
10.49,2804.3169764285003
10.5,2807.0
10.51,2809.662941748228
10.52,2812.3058083545484
10.53,2814.928622521074
10.54,2817.531406949919
10.55,2820.114184343197
10.56,2822.6769774030204
10.57,2825.219808831502
10.58,2827.7427013307592
10.59,2830.2456776029017
10.6,2832.7287603500454
10.61,2835.191972274303
10.62,2837.635336077788
10.63,2840.0588744626143
10.64,2842.4626101308954
10.65,2844.846565784745
10.66,2847.2107641262755
10.67,2849.555227857602
10.68,2851.8799796808376
10.69,2854.1850422980965
10.7,2856.4704384114902
10.71,2858.736190723135
10.72,2860.9823219351424
10.73,2863.2088547496264
10.74,2865.415811868701
10.75,2867.6032159944803
10.76,2869.771089829077
10.77,2871.919456074605
10.78,2874.048337433177
10.79,2876.157756606909
10.8,2878.2477362979125
10.81,2880.3182992083016
10.82,2882.369468040189
10.83,2884.4012654956896
10.84,2886.4137142769164
10.85,2888.4068370859827
10.86,2890.3806566250028
10.87,2892.3351955960898
10.88,2894.270476701358
10.89,2896.1865226429195
10.9,2898.0833561228887
10.91,2899.9609998433807
10.92,2901.819476506507
10.93,2903.6588088143803
10.94,2905.479019469117
10.95,2907.280131172829
10.96,2909.062166627631
10.97,2910.825148535635
10.98,2912.5690995989557
10.99,2914.2940425197057
11.0,2916.0
11.01,2917.6869979967178
11.02,2919.355075485808
11.03,2921.0042746979843
11.04,2922.634637863962
11.05,2924.246207214456
11.06,2925.8390249801805
11.07,2927.4131333918504
11.08,2928.9685746801806
11.09,2930.505391075885
11.1,2932.02362480968
11.11,2933.523318112279
11.12,2935.004513214397
11.13,2936.467252346749
11.14,2937.9115777400493
11.15,2939.337531625013
11.16,2940.7451562323554
11.17,2942.1344937927893
11.18,2943.505586537031
11.19,2944.858476695795
11.2,2946.193206499796
11.21,2947.509818179749
11.22,2948.8083539663667
11.23,2950.0888560903672
11.24,2951.3513667824627
11.25,2952.5959282733684
11.26,2953.8225827938
11.27,2955.031372574472
11.28,2956.222339846097
11.29,2957.395526839392
11.3,2958.550975785072
11.31,2959.6887289138504
11.32,2960.808828456442
11.33,2961.9113166435623
11.34,2962.9962357059253
11.35,2964.0636278742463
11.36,2965.1135353792392
11.37,2966.14600045162
11.38,2967.1610653221023
11.39,2968.1587722214013
11.4,2969.139163380232
11.41,2970.1022810293084
11.42,2971.0481673993463
11.43,2971.9768647210585
11.44,2972.888415225162
11.45,2973.7828611423697
11.46,2974.660244703397
11.47,2975.52060813896
11.48,2976.363993679771
11.49,2977.190443556546
11.5,2978.0
11.51,2978.792722264899
11.52,2979.56873770222
11.53,2980.3281906869884
11.54,2981.0712255942326
11.55,2981.7979867989807
11.56,2982.508618676259
11.57,2983.2032656010965
11.58,2983.88207194852
11.59,2984.545182093557
11.6,2985.1927404112344
11.61,2985.824891276581
11.62,2986.441779064623
11.63,2987.0435481503896
11.64,2987.630342908907
11.65,2988.2023077152026
11.66,2988.7595869443053
11.67,2989.302324971241
11.68,2989.8306661710385
11.69,2990.344754918724
11.7,2990.8447355893263
11.71,2991.3307525578725
11.72,2991.8029501993897
11.73,2992.261472888906
11.74,2992.706465001448
11.75,2993.1380709120454
11.76,2993.5564349957235
11.77,2993.9617016275106
11.78,2994.3540151824336
11.79,2994.733520035522
11.8,2995.100360561801
11.81,2995.4546811362998
11.82,2995.7966261340443
11.83,2996.1263399300638
11.84,2996.443966899384
11.85,2996.7496514170334
11.86,2997.04353785804
11.87,2997.3257705974306
11.88,2997.596494010233
11.89,2997.855852471475
11.9,2998.103990356184
11.91,2998.341052039387
11.92,2998.567181896112
11.93,2998.782524301386
11.94,2998.987223630237
11.95,2999.181424257693
11.96,2999.36527055878
11.97,2999.538906908527
11.98,2999.7024776819608
11.99,2999.8561272541097
12.0,3000.0
12.01,3000.134256943685
12.02,3000.259125705315
12.03,3000.374850554065
12.04,3000.481675759109
12.05,3000.579845589624
12.06,3000.6696043147845
12.07,3000.7511962037656
12.08,3000.8248655257426
12.09,3000.89085654989
12.1,3000.949413545384
12.11,3001.0007807813995
12.12,3001.045202527111
12.13,3001.0829230516947
12.14,3001.1141866243247
12.15,3001.1392375141777
12.16,3001.158319990427
12.17,3001.1716783222496
12.18,3001.179556778819
12.19,3001.1821996293115
12.2,3001.179851142901
12.21,3001.1727555887646
12.22,3001.161157236076
12.23,3001.1453003540114
12.24,3001.1254292117446
12.25,3001.101788078452
12.26,3001.0746212233084
12.27,3001.044172915489
12.28,3001.0106874241683
12.29,3000.9744090185227
12.3,3000.935581967726
12.31,3000.8944505409554
12.32,3000.851259007384
12.33,3000.8062516361883
12.34,3000.7596726965426
12.35,3000.711766457622
12.36,3000.662777188602
12.37,3000.6129491586585
12.38,3000.562526636966
12.39,3000.5117538927
12.4,3000.460875195035
12.41,3000.410134813146
12.42,3000.35977701621
12.43,3000.3100460734
12.44,3000.261186253893
12.45,3000.213441826862
12.46,3000.167057061484
12.47,3000.122276226934
12.48,3000.0793435923865
12.49,3000.0385034270166
12.5,3000.0
12.51,2999.9640259603616
12.52,2999.9305674765237
12.53,2999.899559096757
12.54,2999.870935369334
12.55,2999.844630842526
12.56,2999.820580064606
12.57,2999.7987175838443
12.58,2999.778977948514
12.59,2999.761295706885
12.6,2999.745605407232
12.61,2999.731841597824
12.62,2999.7199388269337
12.63,2999.7098316428337
12.64,2999.7014545937946
12.65,2999.6947422280896
12.66,2999.689629093989
12.67,2999.686049739765
12.68,2999.6839387136897
12.69,2999.683230564034
12.7,2999.6838598390714
12.71,2999.685761087072
12.72,2999.6888688563085
12.73,2999.693117695052
12.74,2999.698442151575
12.75,2999.7047767741487
12.76,2999.712056111045
12.77,2999.7202147105368
12.78,2999.729187120894
12.79,2999.73890789039
12.8,2999.749311567295
12.81,2999.760332699882
12.82,2999.771905836423
12.83,2999.783965525188
12.84,2999.79644631445
12.85,2999.809282752481
12.86,2999.8224093875524
12.87,2999.8357607679363
12.88,2999.849271441904
12.89,2999.862875957728
12.9,2999.87650886368
12.91,2999.89010470803
12.92,2999.903598039052
12.93,2999.9169234050164
12.94,2999.930015354196
12.95,2999.942808434862
12.96,2999.955237195285
12.97,2999.96723618374
12.98,2999.978739948496
12.99,2999.989683037825
13.0,3000.0
13.01,3000.00963921487
13.02,3000.018604388594
13.03,3000.026913058912
13.04,3000.034582763559
13.05,3000.0416310402748
13.06,3000.0480754267955
13.07,3000.05393346086
