wind_speed,W2E Wind to Energy W2E-165/5.2
2.45,32.033757786204646
2.46,32.96419909098186
2.47,33.90404237514191
2.48,34.853281159975694
2.49,35.81190896677419
2.5,36.77991931682824
2.51,37.75730573142884
2.52,38.74406173186694
2.53,39.74018083943339
2.54,40.745656575419225
2.55,41.76048246111527
2.56,42.78465201781255
2.57,43.81815876680192
2.58,44.86099622937438
2.59,45.913157926820766
2.6,46.97463738043213
2.61,48.04542811149928
2.62,49.12552364131327
2.63,50.2149174911649
2.64,51.31360318234521
2.65,52.42157423614506
2.66,53.538824173855446
2.67,54.665346516767215
2.68,55.8011347861714
2.69,56.94618250335882
2.7,58.100483189620505
2.71,59.2640303662473
2.72,60.43681755453023
2.73,61.61883827576011
2.74,62.81008605122801
2.75,64.01055440222473
2.76,65.22023685004123
2.77,66.43912691596852
2.78,67.66721812129745
2.79,68.90450398731902
2.8,70.15097803532407
2.81,71.40663378660363
2.82,72.67146476244851
2.83,73.9454644841498
2.84,75.22862647299827
2.85,76.52094425028497
2.86,77.82241133730076
2.87,79.1330212553366
2.88,80.45276752568337
2.89,81.78164366963213
2.9,83.11964320847366
2.91,84.46675966349902
2.92,85.82298655599901
2.93,87.18831740726469
2.94,88.56274573858687
2.95,89.94626507125659
2.96,91.33886892656469
2.97,92.7405508258022
2.98,94.15130429025992
2.99,95.57112284122891
3.0,97.0
3.01,98.4379657665732
3.02,99.88519605578496
3.03,101.34190326118036
3.04,102.80829977630496
3.05,104.28459799470392
3.06,105.7710103099228
3.07,107.26774911550672
3.08,108.77502680500126
3.09,110.29305577195154
3.1,111.82204840990308
3.11,113.36221711240108
3.12,114.91377427299102
3.13,116.47693228521815
3.14,118.05190354262793
3.15,119.63890043876556
3.16,121.23813536717655
3.17,122.84982072140603
3.18,124.4741688949996
3.19,126.11139228150238
3.2,127.76170327445988
3.21,129.42531426741732
3.22,131.10243765392016
3.23,132.7932858275136
3.24,134.49807118174323
3.25,136.21700611015413
3.26,137.95030300629173
3.27,139.69817426370153
3.28,141.46083227592862
3.29,143.23848943651865
3.3,145.03135813901662
3.31,146.83965077696817
3.32,148.6635797439185
3.33,150.503357433413
3.34,152.3591962389969
3.35,154.2313085542158
3.36,156.11990677261474
3.37,158.02520328773934
3.38,159.94741049313475
3.39,161.8867407823465
3.4,163.8434065489197
3.41,165.81762018639992
3.42,167.80959408833232
3.43,169.81954064826246
3.44,171.8476722597354
3.45,173.89420131629686
3.46,175.95934021149176
3.47,178.04330133886586
3.48,180.14629709196413
3.49,182.2685398643322
3.5,184.4102420495153
3.51,186.57161604105872
3.52,188.752874232508
3.53,190.9542290174082
3.54,193.17589278930495
3.55,195.41807794174343
3.56,197.68099686826903
3.57,199.96486196242716
3.58,202.26988561776304
3.59,204.5962802278221
3.6,206.94425818614968
3.61,209.31403188629105
3.62,211.70581372179163
3.63,214.11981608619675
3.64,216.55625137305185
3.65,219.0153319759021
3.66,221.49727028829295
3.67,224.0022787037697
3.68,226.53056961587785
3.69,229.0823554181624
3.7,231.6578485041691
3.71,234.25726126744297
3.72,236.88080610152963
3.73,239.52869539997425
3.74,242.20114155632228
3.75,244.89835696411885
3.76,247.62055401690947
3.77,250.36794510823967
3.78,253.14074263165443
3.79,255.9391589806994
3.8,258.7634065489197
3.81,261.61369772986086
3.82,264.4902449170681
3.83,267.3932605040868
3.84,270.3229568844623
3.85,273.27954645174003
3.86,276.26324159946523
3.87,279.2742547211833
3.88,282.3127982104395
3.89,285.3790844607793
3.9,288.47332586574794
3.91,291.59573481889095
3.92,294.74652371375345
3.93,297.92590494388094
3.94,301.13409090281857
3.95,304.371293984112
3.96,307.6377265813062
3.97,310.93360108794684
3.98,314.2591298975791
3.99,317.6145254037485
4.0,321.0
4.01,324.4157158651448
4.02,327.8616343190552
4.03,331.3376664668695
4.04,334.843723413725
4.05,338.37971626476025
4.06,341.945556125113
4.07,345.54115409992147
4.08,349.1664212943233
4.09,352.8212688134564
4.1,356.505607762459
4.11,360.2193492464691
4.12,363.9624043706245
4.13,367.7346842400631
4.14,371.5360999599229
4.15,375.3665626353424
4.16,379.2259833714587
4.17,383.1142732734101
4.18,387.03134344633486
4.19,390.977104995371
4.2,394.9514690256559
4.21,398.95434664232783
4.22,402.9856489505247
4.23,407.045287055385
4.24,411.1331720620458
4.25,415.2492150756456
4.26,419.3933272013224
4.27,423.5654195442138
4.28,427.76540320945855
4.29,431.99318930219374
4.3,436.2486889275576
4.31,440.5318131906884
4.32,444.8424731967241
4.33,449.1805800508021
4.34,453.5460448580607
4.35,457.9387787236378
4.36,462.35869275267214
4.37,466.80569805030046
4.38,471.2797057216613
4.39,475.7806268718925
4.4,480.3083726061327
4.41,484.862854029519
4.42,489.44398224718935
4.43,494.0516683642823
4.44,498.6858234859359
4.45,503.3463587172873
4.46,508.03318516347497
4.47,512.7462139296368
4.48,517.4853561209113
4.49,522.2505228424357
4.5,527.0416251993479
4.51,531.8585742967864
4.52,536.7012812398888
4.53,541.5696571337937
4.54,546.4636130836382
4.55,551.3830601945606
4.56,556.3279095716988
4.57,561.2980723201915
4.58,566.2934595451754
4.59,571.3139823517896
4.6,576.3595518451712
4.61,581.430079130459
4.62,586.5254753127901
4.63,591.645651497303
4.64,596.7905187891355
4.65,601.9599882934261
4.66,607.153971115312
4.67,612.372378359931
4.68,617.615121132422
4.69,622.8821105379227
4.7,628.1732576815705
4.71,633.4884736685037
4.72,638.8276696038603
4.73,644.1907565927787
4.74,649.5776457403962
4.75,654.9882481518507
4.76,660.4224749322805
4.77,665.8802371868237
4.78,671.3614460206186
4.79,676.866012538802
4.8,682.3938478465126
4.81,687.9448630488884
4.82,693.5189692510677
4.83,699.1160775581876
4.84,704.7360990753864
4.85,710.3789449078024
4.86,716.0445261605737
4.87,721.7327539388373
4.88,727.443539347732
4.89,733.1767934923953
4.9,738.9324274779661
4.91,744.7103524095811
4.92,750.5104793923789
4.93,756.3327195314976
4.94,762.1769839320752
4.95,768.043183699249
4.96,773.9312299381575
4.97,779.8410337539387
4.98,785.7725062517309
4.99,791.7255585366711
5.0,797.7001017138978
5.01,803.6960468885487
5.02,809.7133051657622
5.03,815.7517876506768
5.04,821.811405448429
5.05,827.8920696641577
5.06,833.9936914030006
5.07,840.1161817700963
5.08,846.2594518705818
5.09,852.4234128095954
5.1,858.6079756922751
5.11,864.8130516237596
5.12,871.0385517091855
5.13,877.2843870536917
5.14,883.5504687624159
5.15,889.8367079404968
5.16,896.1430156930709
5.17,902.4693031252768
5.18,908.8154813422528
5.19,915.1814614491371
5.2,921.5671545510668
5.21,927.9724717531803
5.22,934.3973241606157
5.23,940.8416228785112
5.24,947.305279012004
5.25,953.7882036662324
5.26,960.2903079463348
5.27,966.8115029574484
5.28,973.351699804712
5.29,979.9108095932628
5.3,986.4887434282392
5.31,993.0854124147792
5.32,999.7007276580212
5.33,1006.334600263102
5.34,1012.9869413351598
5.35,1019.6576619793332
5.36,1026.3466733007608
5.37,1033.053886404579
5.38,1039.7792123959264
5.39,1046.5225623799406
5.4,1053.2838474617613
5.41,1060.062978746524
5.42,1066.859867339368
5.43,1073.6744243454316
5.44,1080.506560869852
5.45,1087.3561880177676
5.46,1094.223216894316
5.47,1101.1075586046352
5.48,1108.009124253864
5.49,1114.927824947139
5.5,1121.8635717895988
5.51,1128.8162758863818
5.52,1135.7858483426255
5.53,1142.7722002634684
5.54,1149.7752427540477
5.55,1156.7948869195016
5.56,1163.8310438649678
5.57,1170.8836246955857
5.58,1177.9525405164916
5.59,1185.0377024328238
5.6,1192.1390215497208
5.61,1199.256408972321
5.62,1206.3897758057608
5.63,1213.5390331551791
5.64,1220.7040921257142
5.65,1227.8848638225038
5.66,1235.0812593506853
5.67,1242.2931898153977
5.68,1249.520566321777
5.69,1256.7632999749642
5.7,1264.021301880095
5.71,1271.2944831423076
5.72,1278.582754866741
5.73,1285.8860281585323
5.74,1293.2042141228196
5.75,1300.537223864741
5.76,1307.8849684894344
5.77,1315.2473591020373
5.78,1322.6243068076894
5.79,1330.015722711527
5.8,1337.421517918688
5.81,1344.8416035343107
5.82,1352.275890663534
5.83,1359.7242904114946
5.84,1367.186713883331
5.85,1374.6630721841814
5.86,1382.1532764191836
5.87,1389.657237693475
5.88,1397.174867112194
5.89,1404.706075780479
5.9,1412.250774803468
5.91,1419.808875286298
5.92,1427.380288334107
5.93,1434.964925052034
5.94,1442.562696545217
5.95,1450.1735139187929
5.96,1457.7972882778995
5.97,1465.4339307276764
5.98,1473.083352373261
5.99,1480.7454643197898
6.0,1488.420177672402
6.01,1496.1074035362356
6.02,1503.8070530164282
6.03,1511.519037218119
6.04,1519.2432672464438
6.05,1526.9796542065417
6.06,1534.728109203551
6.07,1542.4885433426095
6.08,1550.2608677288551
6.09,1558.044993467425
6.1,1565.8408316634582
6.11,1573.6482934220928
6.12,1581.4672898484655
6.13,1589.2977320477155
6.14,1597.1395311249798
6.15,1604.9925981853974
6.16,1612.8568443341055
6.17,1620.7321806762425
6.18,1628.6185183169457
6.19,1636.5157683613545
6.2,1644.4238419146047
6.21,1652.3426500818357
6.22,1660.2721039681855
6.23,1668.2121146787924
6.24,1676.1625933187931
6.25,1684.1234509933258
6.26,1692.0945988075296
6.27,1700.0759478665414
6.28,1708.0674092755005
6.29,1716.0688941395426
6.3,1724.0803135638075
6.31,1732.1015786534329
6.32,1740.1326005135566
6.33,1748.1732902493163
6.34,1756.22355896585
6.35,1764.283317768295
6.36,1772.352477761792
6.37,1780.4309500514762
6.38,1788.5186457424857
6.39,1796.6154759399597
6.4,1804.721351749036
6.41,1812.8361842748525
6.42,1820.9598846225456
6.43,1829.0923638972552
6.44,1837.2335332041189
6.45,1845.3833036482745
6.46,1853.5415863348596
6.47,1861.708292369012
6.48,1869.883332855871
6.49,1878.066618900573
6.5,1886.258061608256
6.51,1894.45757208406
6.52,1902.6650614331204
6.53,1910.8804407605771
6.54,1919.1036211715675
6.55,1927.3345137712288
6.56,1935.5730296647
6.57,1943.8190799571184
6.58,1952.072575753621
6.59,1960.3334281593488
6.6,1968.6015482794369
6.61,1976.8768472190247
6.62,1985.15923608325
6.63,1993.4486259772495
6.64,2001.7449280061628
6.65,2010.048053275128
6.66,2018.357912889281
6.67,2026.6744179537611
6.68,2034.997479573707
6.69,2043.3270088542567
6.7,2051.662916900545
6.71,2060.005114817714
6.72,2068.3535137109
6.73,2076.70802468524
6.74,2085.068558845874
6.75,2093.4350272979373
6.76,2101.8073411465707
6.77,2110.18541149691
6.78,2118.5691494540947
6.79,2126.9584661232616
6.8,2135.353272609549
6.81,2143.753480018095
6.82,2152.1589994540386
6.83,2160.569742022516
6.84,2168.9856188286662
6.85,2177.4065409776263
6.86,2185.832419574536
6.87,2194.263165724531
6.88,2202.6986905327503
6.89,2211.1389051043325
6.9,2219.583720544416
6.91,2228.0330479581366
6.92,2236.4867984506336
6.93,2244.9448831270447
6.94,2253.4072130925088
6.95,2261.8736994521623
6.96,2270.3442533111443
6.97,2278.818785774592
6.98,2287.297207947645
6.99,2295.779430935439
7.0,2304.2653658431127
7.01,2312.754923775805
7.02,2321.248015838652
7.03,2329.744553136795
7.04,2338.2444467753685
7.05,2346.747607859512
7.06,2355.2539474943637
7.07,2363.7633767850616
7.08,2372.2758068367425
7.09,2380.791148754545
7.1,2389.3093136436078
7.11,2397.830212609068
7.12,2406.353756756064
7.13,2414.879857189733
7.14,2423.408425015213
7.15,2431.9393713376444
7.16,2440.472607262162
7.17,2449.008043893906
7.18,2457.5455923380123
7.19,2466.085163699621
7.2,2474.6266690838675
7.21,2483.170019595893
7.22,2491.715126340833
7.23,2500.2619004238272
7.24,2508.810252950012
7.25,2517.360095024525
7.26,2525.911337752506
7.27,2534.4638922390923
7.28,2543.0176695894224
7.29,2551.5725809086325
7.3,2560.1285373018613
7.31,2568.685449874248
7.32,2577.24322973093
7.33,2585.801787977045
7.34,2594.361035717729
7.35,2602.920884058123
7.36,2611.481244103365
7.37,2620.04202695859
7.38,2628.60314372894
7.39,2637.164505519548
7.4,2645.726023435557
7.41,2654.2876085821017
7.42,2662.849172064321
7.43,2671.4106249873525
7.44,2679.971878456336
7.45,2688.532843576407
7.46,2697.093431452704
7.47,2705.653553190367
7.48,2714.2131198945312
7.49,2722.7720426703363
7.5,2731.33023262292
7.51,2739.887600857419
7.52,2748.4440584789736
7.53,2756.9995165927207
7.54,2765.553886303797
7.55,2774.107078717341
7.56,2782.6590049384927
7.57,2791.209576072389
7.58,2799.7587032241663
7.59,2808.306297498963
7.6,2816.8522700019184
7.61,2825.39653183817
7.62,2833.938994112857
7.63,2842.4795679311137
7.64,2851.018164398081
7.65,2859.554694618897
7.66,2868.089069698698
7.67,2876.6212007426234
7.68,2885.15099885581
7.69,2893.6783751433977
7.7,2902.2032407105216
7.71,2910.725506662322
7.72,2919.245084103936
7.73,2927.7618841405024
7.74,2936.2758178771564
7.75,2944.78679641904
7.76,2953.294730871288
7.77,2961.799532339039
7.78,2970.3011119274333
7.79,2978.799380741605
7.8,2987.294249886695
7.81,2995.785630467841
7.82,3004.2734335901814
7.83,3012.757570358851
7.84,3021.23795187899
7.85,3029.714489255737
7.86,3038.187093594229
7.87,3046.6556759996047
7.88,3055.120147577001
7.89,3063.580419431556
7.9,3072.036402668409
7.91,3080.488008392697
7.92,3088.935147709557
7.93,3097.3777317241293
7.94,3105.8156715415503
7.95,3114.248878266958
7.96,3122.67726300549
7.97,3131.1007368622845
7.98,3139.519210942481
7.99,3147.9325963512165
8.0,3156.3408041936286
8.01,3164.7437455748554
8.02,3173.1413316000344
8.03,3181.533473374304
8.04,3189.920082002802
8.05,3198.301068590669
8.06,3206.6763442430383
8.07,3215.04582006505
8.08,3223.409407161843
8.09,3231.7670166385537
8.1,3240.118559600321
8.11,3248.463947152284
8.12,3256.8030903995777
8.13,3265.1359004473443
8.14,3273.4622884007176
8.15,3281.782165364836
8.16,3290.09544244484
8.17,3298.402030745865
8.18,3306.701841373052
8.19,3314.994785431536
8.2,3323.2807740264566
8.21,3331.559718262952
8.22,3339.8315292461584
8.23,3348.0961180812146
8.24,3356.35339587326
8.25,3364.603273727429
8.26,3372.8456627488645
8.27,3381.0804740427
8.28,3389.3076187140764
8.29,3397.5270078681297
8.3,3405.738552610001
8.31,3413.942164044825
8.32,3422.13775327774
8.33,3430.3252314138854
8.34,3438.5045095583987
8.35,3446.675498816416
8.36,3454.8381102930784
8.37,3462.9922550935216
8.38,3471.137844322886
8.39,3479.274789086307
8.4,3487.4030004889223
8.41,3495.522389635872
8.42,3503.6328676322933
8.43,3511.734345583323
8.44,3519.8267345941003
8.45,3527.9099457697635
8.46,3535.983890215451
8.47,3544.048479036299
8.48,3552.103623337445
8.49,3560.1492342240285
8.5,3568.1852228011867
8.51,3576.2115001740603
8.52,3584.227977447783
8.53,3592.2345657274955
8.54,3600.2311761183346
8.55,3608.21771972544
8.56,3616.1941076539474
8.57,3624.160251008996
8.58,3632.1160608957234
8.59,3640.0614484192665
8.6,3647.996324684765
8.61,3655.920600797357
8.62,3663.834187862179
8.63,3671.736996984371
8.64,3679.6289392690696
8.65,3687.5099258214113
8.66,3695.379867746537
8.67,3703.238676149582
8.68,3711.0862621356864
8.69,3718.9225368099874
8.7,3726.7474112776217
8.71,3734.560796643732
8.72,3742.3626040134495
8.73,3750.152744491917
8.74,3757.9311291842696
8.75,3765.697669195646
8.76,3773.452275631186
8.77,3781.1948595960257
8.78,3788.925332195304
8.79,3796.6436045341584
8.8,3804.349587717728
8.81,3812.043192851149
8.82,3819.7243310395593
8.83,3827.3929133880974
8.84,3835.048851001903
8.85,3842.692054986112
8.86,3850.322436445863
8.87,3857.9399064862937
8.88,3865.544376212544
8.89,3873.135756729748
8.9,3880.713959143048
8.91,3888.278894557577
8.92,3895.830474078478
8.93,3903.368608810885
8.94,3910.89320985994
8.95,3918.404188330776
8.96,3925.901455328537
8.97,3933.3849219583553
8.98,3940.854499325372
8.99,3948.310098534724
9.0,3955.7516306915486
9.01,3963.179006900985
9.02,3970.592138268172
9.03,3977.990935898245
9.04,3985.3753108963447
9.05,3992.745174367608
9.06,4000.100437417173
9.07,4007.441011150176
9.08,4014.766806671755
9.09,4022.077735087051
9.1,4029.3737075012
9.11,4036.6546350193407
9.12,4043.920428746609
9.13,4051.170999788146
9.14,4058.406259249088
9.15,4065.626118234573
9.16,4072.8304878497374
9.17,4080.019279199722
9.18,4087.192403389664
9.19,4094.349771524701
9.2,4101.491294709969
9.21,4108.616884050611
9.22,4115.72645065176
9.23,4122.819905618555
9.24,4129.897160056135
9.25,4136.958125069638
9.26,4144.002711764203
9.27,4151.030831244965
9.28,4158.042394617063
9.29,4165.037312985638
9.3,4172.015497455825
9.31,4178.976859132761
9.32,4185.921309121587
9.33,4192.848758527439
9.34,4199.759118455455
9.35,4206.652300010775
9.36,4213.5282142985325
9.37,4220.38677242387
9.38,4227.227885491925
9.39,4234.051464607833
9.4,4240.857420876733
9.41,4247.645665403762
9.42,4254.416109294061
9.43,4261.168663652765
9.44,4267.903239585015
9.45,4274.619748195944
9.46,4281.318100590697
9.47,4287.998207874406
9.48,4294.659981152211
9.49,4301.30333152925
9.5,4307.92817011066
9.51,4314.534408001581
9.52,4321.121956307149
9.53,4327.690726132503
9.54,4334.240628582782
9.55,4340.771574763123
9.56,4347.283475778661
9.57,4353.776242734539
9.58,4360.2497867358925
9.59,4366.704018887858
9.6,4373.138850295577
9.61,4379.554192064183
9.62,4385.94995529882
9.63,4392.326051104621
9.64,4398.682390586724
9.65,4405.01888485027
9.66,4411.335445000394
9.67,4417.631982142237
9.68,4423.908407380935
9.69,4430.164631821625
9.7,4436.400566569448
9.71,4442.616122729541
9.72,4448.811211407038
9.73,4454.985743707082
9.74,4461.1396307348095
9.75,4467.272783595357
9.76,4473.385113393863
9.77,4479.476531235468
9.78,4485.546948225308
9.79,4491.596275468519
9.8,4497.624424070244
9.81,4503.631305135616
9.82,4509.616829769774
9.83,4515.5809090778575
9.84,4521.523454165004
9.85,4527.444376136351
9.86,4533.343586097037
9.87,4539.2209951522
9.88,4545.076514406979
9.89,4550.910054966507
9.9,4556.721527935929
9.91,4562.510844420378
9.92,4568.277915524994
9.93,4574.022652354914
9.94,4579.744966015276
9.95,4585.44476761122
9.96,4591.121968247882
9.97,4596.776479030401
9.98,4602.408211063914
9.99,4608.0170754535575
10.0,4613.602983304472
10.01,4619.165845721796
10.02,4624.705573810666
10.03,4630.222078676219
10.04,4635.7152714235945
10.05,4641.185063157933
10.06,4646.631364984367
10.07,4652.054088008035
10.08,4657.45314333408
10.09,4662.828442067636
10.1,4668.179895313842
10.11,4673.507414177837
10.12,4678.8109097647575
10.13,4684.090293179741
10.14,4689.345475527927
10.15,4694.576367914453
10.16,4699.7828814444565
10.17,4704.964927223075
10.18,4710.122416355447
10.19,4715.255259946712
10.2,4720.363369102007
10.21,4725.446654926469
10.22,4730.505028525236
10.23,4735.538401003447
10.24,4740.546683466239
10.25,4745.529787018751
10.26,4750.487622766121
10.27,4755.4201018134845
10.28,4760.327135265983
10.29,4765.208634228751
10.3,4770.064509806933
10.31,4774.894673105658
10.32,4779.699035230069
10.33,4784.4775072853045
10.34,4789.230000376499
10.35,4793.956425608794
10.36,4798.656694087326
10.37,4803.330716917233
10.38,4807.978405203654
10.39,4812.599670051726
10.4,4817.194422566585
10.41,4821.7625738533725
10.42,4826.304035017225
10.43,4830.81871716328
10.44,4835.306531396676
10.45,4839.76738882255
10.46,4844.201200546044
10.47,4848.607877672289
10.48,4852.987331306428
10.49,4857.339472553597
10.5,4861.664212518936
10.51,4865.961462307581
10.52,4870.23113302467
10.53,4874.473135775343
10.54,4878.687381664736
10.55,4882.873781797987
10.56,4887.0322472802345
10.57,4891.162689216617
10.58,4895.265018712272
10.59,4899.339146872336
10.6,4903.38498480195
10.61,4907.402443606249
10.62,4911.391434390373
10.63,4915.35186825946
10.64,4919.283656318647
10.65,4923.186709673071
10.66,4927.060939427872
10.67,4930.906256688188
10.68,4934.722572559154
10.69,4938.509798145911
10.7,4942.267844553596
10.71,4945.996622887347
10.72,4949.696044252302
10.73,4953.366019753599
10.74,4957.006460496375
10.75,4960.617277585771
10.76,4964.198382126921
10.77,4967.749685224966
10.78,4971.271097985042
10.79,4974.762531512288
10.8,4978.223896911842
10.81,4981.655105288841
10.82,4985.056067748424
10.83,4988.426695395728
10.84,4991.766899335891
10.85,4995.0765906740535
10.86,4998.355680515351
10.87,5001.604079964921
10.88,5004.821700127903
10.89,5008.008452109434
10.9,5011.1642470146535
10.91,5014.2889959486965
10.92,5017.382610016705
10.93,5020.445000323813
10.94,5023.476077975162
10.95,5026.475754075887
10.96,5029.443939731127
10.97,5032.380546046021
10.98,5035.285484125706
10.99,5038.158665075319
11.0,5041.0
11.01,5043.809443957068
11.02,5046.587127812564
11.03,5049.333226384718
11.04,5052.0479144917535
11.05,5054.731366951895
11.06,5057.383758583369
11.07,5060.005264204404
11.08,5062.596058633218
11.09,5065.156316688043
11.1,5067.686213187103
11.11,5070.185922948623
11.12,5072.655620790826
11.13,5075.095481531943
11.14,5077.505679990195
11.15,5079.886390983809
11.16,5082.23778933101
11.17,5084.560049850024
11.18,5086.853347359077
11.19,5089.117856676394
11.2,5091.3537526202
11.21,5093.561210008723
11.22,5095.740403660183
11.23,5097.8915083928105
11.24,5100.0146990248295
11.25,5102.110150374465
11.26,5104.178037259942
11.27,5106.218534499488
11.28,5108.231816911328
11.29,5110.218059313685
11.3,5112.177436524787
11.31,5114.110123362859
11.32,5116.016294646126
11.33,5117.896125192815
11.34,5119.749789821149
11.35,5121.577463349355
11.36,5123.379320595659
11.37,5125.155536378284
11.38,5126.90628551546
11.39,5128.631742825408
11.4,5130.332083126356
11.41,5132.007481236527
11.42,5133.6581119741495
11.43,5135.284150157448
11.44,5136.885770604647
11.45,5138.463148133974
11.46,5140.016457563653
11.47,5141.545873711909
11.48,5143.051571396969
11.49,5144.533725437056
11.5,5145.992510650399
11.51,5147.428101855221
11.52,5148.840673869747
11.53,5150.2304015122045
11.54,5151.59745960082
11.55,5152.942022953815
11.56,5154.264266389418
11.57,5155.564364725853
11.58,5156.842492781348
11.59,5158.098825374123
11.6,5159.333537322411
11.61,5160.546803444431
11.62,5161.738798558412
11.63,5162.909697482579
11.64,5164.059675035157
11.65,5165.188906034369
11.66,5166.297565298447
11.67,5167.38582764561
11.68,5168.453867894087
11.69,5169.501860862102
11.7,5170.529981367882
11.71,5171.538404229651
11.72,5172.527304265635
11.73,5173.496856294061
11.74,5174.447235133152
11.75,5175.378615601133
11.76,5176.291172516233
11.77,5177.185080696673
11.78,5178.0605149606845
11.79,5178.917650126487
11.8,5179.756661012309
11.81,5180.577722436376
11.82,5181.381009216913
11.83,5182.166696172144
11.84,5182.934958120299
11.85,5183.685969879598
11.86,5184.419906268269
11.87,5185.136942104538
11.88,5185.83725220663
11.89,5186.52101139277
11.9,5187.188394481183
11.91,5187.839576290099
11.92,5188.474731637738
11.93,5189.094035342327
11.94,5189.69766222209
11.95,5190.285787095257
11.96,5190.85858478005
11.97,5191.416230094695
11.98,5191.958897857418
11.99,5192.486762886446
12.0,5193.0
12.01,5193.498783547283
12.02,5193.983286001379
12.03,5194.453679366352
12.04,5194.91013564626
12.05,5195.35282684516
12.06,5195.781924967117
12.07,5196.197602016192
12.08,5196.600029996441
12.09,5196.989380911927
12.1,5197.365826766708
12.11,5197.729539564846
12.12,5198.080691310402
12.13,5198.419454007433
12.14,5198.745999660004
12.15,5199.060500272172
12.16,5199.363127847998
12.17,5199.654054391542
12.18,5199.933451906863
12.19,5200.201492398023
12.2,5200.458347869082
12.21,5200.704190324101
12.22,5200.939191767137
12.23,5201.163524202255
12.24,5201.37735963351
12.25,5201.580870064967
12.26,5201.774227500683
12.27,5201.957603944721
12.28,5202.131171401138
12.29,5202.295101873996
12.3,5202.449567367356
12.31,5202.594739885277
12.32,5202.73079143182
12.33,5202.857894011043
12.34,5202.976219627009
12.35,5203.085940283777
12.36,5203.187227985409
12.37,5203.280254735962
12.38,5203.365192539499
12.39,5203.442213400078
12.4,5203.5114893217615
12.41,5203.573192308608
12.42,5203.62749436468
12.43,5203.674567494034
12.44,5203.714583700733
12.45,5203.747714988837
12.46,5203.774133362404
12.47,5203.7940108255
12.48,5203.807519382178
12.49,5203.814831036502
12.5,5203.816117792531
12.51,5203.811551654328
12.52,5203.801304625951
12.53,5203.785548711459
12.54,5203.764455914916
12.55,5203.738198240377
12.56,5203.706947691907
12.57,5203.670876273563
12.58,5203.630155989408
12.59,5203.5849588435
12.6,5203.535456839901
12.61,5203.481821982668
12.62,5203.424226275865
12.63,5203.362841723552
12.64,5203.297840329788
12.65,5203.229394098631
12.66,5203.157675034145
12.67,5203.082855140388
12.68,5203.005106421421
12.69,5202.924600881304
12.7,5202.841510524098
12.71,5202.756007353863
12.72,5202.668263374658
12.73,5202.578450590545
12.74,5202.486741005582
12.75,5202.393306623831
12.76,5202.298319449353
12.77,5202.201951486206
12.78,5202.104374738451
12.79,5202.005761210149
